Orthogroup	DHYD.longest_only	DSER.longest_only
OG0000580	LOC111603021|XP_023176219.2|DHYD	LOC110187872|XP_020813015.1|DSER
OG0000580	LOC111602980|XP_023176142.2|DHYD	LOC110188083|XP_020813295.1|DSER
OG0000581	LOC111596434|XP_023166418.2|DHYD	LOC110190173|XP_020816182.1|DSER
OG0000581	LOC111594057|XP_023162943.1|DHYD	LOC110181771|XP_020805302.1|DSER
OG0000582	LOC111595070|XP_023164398.1|DHYD	LOC110176253|XP_020798223.1|DSER
OG0000583	LOC111593932|XP_023162778.1|DHYD	LOC110178512|XP_020801322.1|DSER
OG0000583	LOC111603806|XP_023177325.1|DHYD	LOC110178511|XP_020801321.1|DSER
OG0000584	LOC111593777|XP_023162563.1|DHYD	LOC110181441|XP_020804844.1|DSER, LOC110179871|XP_020803130.1|DSER
OG0000584	LOC111593774|XP_023162561.1|DHYD, LOC111593775|XP_023162562.2|DHYD	LOC110181436|XP_020804837.1|DSER, LOC110179870|XP_020803129.1|DSER
OG0000585	LOC111592847|XP_023161053.2|DHYD, LOC111592827|XP_023161020.2|DHYD	LOC110183669|XP_020807662.1|DSER
OG0000586	LOC111597975|XP_023168718.2|DHYD	LOC110178265|XP_020800989.1|DSER, LOC110191327|XP_020817823.1|DSER
OG0000589	LOC111592357|XP_030080157.1|DHYD	LOC110183229|XP_020807104.1|DSER
OG0000590	LOC111595919|XP_023165638.1|DHYD	LOC110188594|XP_020814016.1|DSER
OG0000590	LOC111605431|XP_023179712.1|DHYD	LOC110183551|XP_020807510.1|DSER
OG0000592	LOC111593899|XP_023162736.2|DHYD	LOC110191585|XP_020818129.1|DSER
OG0000592	LOC111600679|XP_023172697.2|DHYD	LOC110189203|XP_020814832.1|DSER
OG0000593	LOC111595398|XP_023164873.1|DHYD	LOC110181831|XP_020805393.1|DSER
OG0000594	LOC111594451|XP_023163512.1|DHYD	LOC110186598|XP_020811485.1|DSER
OG0000594	LOC111604560|XP_023178428.1|DHYD	LOC110176626|XP_020798710.1|DSER
OG0000595	LOC111605572|XP_023179922.1|DHYD	LOC110184071|XP_020808114.1|DSER
OG0000595	LOC111598220|XP_023169146.1|DHYD	LOC110188373|XP_020813746.1|DSER
OG0000596	LOC111601915|XP_023174530.2|DHYD	LOC110179486|XP_020802719.1|DSER
OG0000596	LOC111601319|XP_023173617.2|DHYD	LOC110176451|XP_020798462.1|DSER
OG0000597	LOC111596407|XP_023166384.2|DHYD	LOC110191370|XP_020817881.1|DSER
OG0000598	LOC111594455|XP_023163518.2|DHYD, LOC111594456|XP_023163520.2|DHYD	LOC110188127|XP_020813374.1|DSER
OG0000599	LOC111597568|XP_023168134.2|DHYD	LOC110178641|XP_020801492.1|DSER
OG0000599	LOC111597569|XP_023168135.2|DHYD	LOC110178633|XP_020801479.1|DSER
OG0000600	LOC111595722|XP_023165340.1|DHYD	LOC110189482|XP_020815228.1|DSER
OG0000600	LOC111595725|XP_023165344.1|DHYD	LOC110189256|XP_020814925.1|DSER
OG0000601	LOC111593157|XP_023161528.2|DHYD	LOC110185680|XP_020810306.1|DSER
OG0000601	LOC111593163|XP_023161533.1|DHYD	LOC110177565|XP_020800001.1|DSER, LOC110188792|XP_020814306.1|DSER
OG0000602	LOC111603941|XP_023177537.2|DHYD	LOC110185847|XP_020810513.1|DSER
OG0000602	LOC111603928|XP_023177523.2|DHYD, LOC111603976|XP_023177590.2|DHYD	LOC110185754|XP_020810412.1|DSER
OG0000603	LOC111601936|XP_023174558.2|DHYD	LOC110176878|XP_020799013.1|DSER
OG0000604	LOC111603542|XP_023176944.1|DHYD	LOC110182327|XP_020806018.1|DSER
OG0000604	LOC111596067|XP_023165885.1|DHYD	LOC110182326|XP_020806017.1|DSER
OG0000605	LOC111601154|XP_023173401.2|DHYD	LOC110179891|XP_020803150.1|DSER, LOC110187456|XP_020812503.1|DSER
OG0000606	LOC111603499|XP_023176873.2|DHYD	LOC110177352|XP_020799703.1|DSER
OG0000607	LOC111596833|XP_023166979.1|DHYD	LOC110190852|XP_020817160.1|DSER
OG0000607	LOC111595484|XP_023165048.1|DHYD	LOC110187682|XP_020812772.1|DSER
OG0000608	LOC111600241|XP_023172044.1|DHYD	LOC110186172|XP_020810885.1|DSER
OG0000608	LOC111600252|XP_023172065.1|DHYD	LOC110186241|XP_020810966.1|DSER
OG0000609	LOC111595828|XP_030079203.1|DHYD, LOC111595827|XP_023165501.1|DHYD	LOC110176930|XP_020799085.1|DSER
OG0000610	LOC111592275|XP_023160142.1|DHYD	LOC110185216|XP_020809604.1|DSER
OG0000610	LOC111601249|XP_023173516.1|DHYD	LOC110177774|XP_020800299.1|DSER
OG0000611	LOC111600146|XP_023171891.1|DHYD	LOC110179244|XP_020802359.1|DSER
OG0000611	LOC111594124|XP_023163051.2|DHYD	LOC110181452|XP_020804861.1|DSER
OG0000612	LOC111603340|XP_030079167.1|DHYD	LOC110190893|XP_020817211.1|DSER, LOC110191352|XP_020817859.1|DSER, LOC110191351|XP_020817858.1|DSER, LOC110190888|XP_020817206.1|DSER
OG0000615	LOC111603150|XP_023176394.1|DHYD	LOC110182641|XP_020806369.1|DSER
OG0000615	LOC111602718|XP_023175732.2|DHYD	LOC110188748|XP_020814248.1|DSER
OG0000616	LOC111603109|XP_023176343.2|DHYD	LOC110182634|XP_020806359.1|DSER, LOC110182633|XP_020806356.1|DSER, LOC110182632|XP_020806353.1|DSER
OG0000617	LOC111603495|XP_023176870.2|DHYD	LOC110177319|XP_020799652.1|DSER
OG0000617	LOC111598297|XP_023169253.2|DHYD	LOC110190963|XP_020817312.1|DSER
OG0000618	LOC111599431|XP_023170852.2|DHYD	LOC110191113|XP_020817517.1|DSER
OG0000618	LOC111594908|XP_023164162.1|DHYD	LOC110191053|XP_020817438.1|DSER
OG0000619	LOC111604249|XP_023178008.1|DHYD	LOC110178445|XP_020801238.1|DSER
OG0000620	LOC111602819|XP_023175891.1|DHYD	LOC110184175|XP_020808245.1|DSER
OG0000620	LOC111603737|XP_023177221.2|DHYD	LOC110190629|XP_020816881.1|DSER
OG0000621	LOC111595025|XP_030080700.1|DHYD	LOC110188201|XP_020813457.1|DSER
OG0000621	LOC111604520|XP_023178415.1|DHYD	LOC110179492|XP_020802725.1|DSER
OG0000622	LOC111604778|XP_023178753.2|DHYD	LOC110178749|XP_020801640.1|DSER
OG0000622	LOC111600479|XP_023172358.2|DHYD	LOC110190510|XP_020816691.1|DSER
OG0000623	LOC111595393|XP_023164863.1|DHYD	LOC110186983|XP_020812001.1|DSER
OG0000623	LOC111602902|XP_023176008.1|DHYD	LOC110176698|XP_020798792.1|DSER
OG0000624	LOC111603217|XP_030080968.1|DHYD	LOC110189665|XP_020815469.1|DSER, LOC110189664|XP_020815468.1|DSER
OG0000625	LOC111594856|XP_023164103.2|DHYD	LOC110190464|XP_020816632.1|DSER
OG0000625	LOC111594850|XP_023164090.1|DHYD	LOC110190571|XP_020816805.1|DSER
OG0000626	LOC111592181|XP_023160015.2|DHYD	LOC110178151|XP_020800842.1|DSER
OG0000626	LOC111605285|XP_023179497.2|DHYD	LOC110181093|XP_020804421.1|DSER
OG0000627	LOC111604761|XP_023178721.1|DHYD	LOC110185256|XP_020809651.1|DSER
OG0000627	LOC111605598|XP_023179977.1|DHYD	LOC110180617|XP_020803960.1|DSER
OG0000628	LOC111596303|XP_023166229.1|DHYD	LOC110182378|XP_020806079.1|DSER
OG0000628	LOC111596646|XP_023166711.1|DHYD	LOC110183345|XP_020807258.1|DSER
OG0000629	LOC111600276|XP_023172092.2|DHYD	LOC110187758|XP_020812881.1|DSER
OG0000629	LOC111599207|XP_023170571.1|DHYD	LOC110187447|XP_020812494.1|DSER
OG0000630	LOC111600321|XP_023172152.1|DHYD	LOC110181379|XP_020804767.1|DSER
OG0000630	LOC111600410|XP_023172262.2|DHYD	LOC110181363|XP_020804746.1|DSER
OG0000631	LOC111599386|XP_023170791.2|DHYD	LOC110187312|XP_020812360.1|DSER, LOC110177653|XP_020800123.1|DSER, LOC110182406|XP_020806104.1|DSER
OG0000631	LOC111596318|XP_023166252.2|DHYD	LOC110185944|XP_020810619.1|DSER
OG0000632	LOC111596100|XP_023165928.1|DHYD	LOC110179178|XP_020802238.1|DSER
OG0000632	LOC111599127|XP_023170457.2|DHYD	LOC110186043|XP_020810741.1|DSER
OG0000633	LOC111599227|XP_023170593.2|DHYD	LOC110179002|XP_020801995.1|DSER
OG0000635	LOC111594670|XP_023163849.2|DHYD	LOC110183000|XP_020806882.1|DSER
OG0000635	LOC111598171|XP_023169033.1|DHYD	LOC110177595|XP_020800048.1|DSER
OG0000636	LOC111600582|XP_023172541.1|DHYD	LOC110181388|XP_020804778.1|DSER
OG0000636	LOC111600597|XP_023172561.1|DHYD	LOC110181389|XP_020804779.1|DSER
OG0000637	LOC111596742|XP_030079889.1|DHYD	LOC110187038|XP_020812061.1|DSER
OG0000637	LOC111596743|XP_023166843.2|DHYD	LOC110187034|XP_020812056.1|DSER
OG0000638	LOC111593458|XP_023161987.1|DHYD	LOC110181512|XP_020804945.1|DSER
OG0000639	LOC111597500|XP_023168029.2|DHYD	LOC110189840|XP_020815704.1|DSER
OG0000642	LOC111603854|XP_023177419.2|DHYD	LOC110178221|XP_020800922.1|DSER
OG0000643	LOC111593276|XP_023161714.2|DHYD	LOC110177445|XP_020799837.1|DSER, LOC110177446|XP_020799838.1|DSER
OG0000644	LOC111592765|XP_023160934.2|DHYD, LOC115483771|XP_030081873.1|DHYD	LOC110181269|XP_020804637.1|DSER, LOC110181278|XP_020804652.1|DSER, LOC110181277|XP_020804651.1|DSER
OG0000645	LOC111599079|XP_023170379.1|DHYD	LOC110185735|XP_020810384.1|DSER
OG0000645	LOC111599077|XP_023170377.2|DHYD	LOC110185976|XP_020810658.1|DSER
OG0000646	LOC111598901|XP_023170138.2|DHYD	LOC110189449|XP_020815185.1|DSER
OG0000646	LOC111595918|XP_023165637.2|DHYD	LOC110184027|XP_020808054.1|DSER
OG0000647	LOC111594585|XP_023163711.2|DHYD	LOC110176668|XP_020798762.1|DSER, LOC110191092|XP_020817495.1|DSER
OG0000647	LOC111598212|XP_023169134.2|DHYD	LOC110184420|XP_020808614.1|DSER
OG0000648	LOC111596578|XP_023166620.1|DHYD	LOC110184444|XP_020808643.1|DSER
OG0000648	LOC111596551|XP_030079918.1|DHYD	LOC110184364|XP_020808516.1|DSER
OG0000649	LOC111593012|XP_023161315.1|DHYD	LOC110175956|XP_020797803.1|DSER
OG0000649	LOC111593067|XP_023161411.1|DHYD	LOC110176001|XP_020797861.1|DSER
OG0000650	LOC111593709|XP_023162440.1|DHYD	LOC110185456|XP_020809958.1|DSER
OG0000651	LOC111603676|XP_023177123.1|DHYD	LOC110189963|XP_020815911.1|DSER
OG0000651	LOC111597501|XP_023168033.1|DHYD	LOC110178651|XP_020801502.1|DSER
OG0000652	LOC111595319|XP_023164744.1|DHYD	LOC110182934|XP_020806772.1|DSER
OG0000652	LOC111593505|XP_023162057.1|DHYD	LOC110183534|XP_020807493.1|DSER
OG0000653	LOC111601387|XP_023173695.1|DHYD	LOC110190581|XP_020816833.1|DSER, LOC110178713|XP_020801575.1|DSER
OG0000654	LOC111602885|XP_023175985.2|DHYD	LOC110191331|XP_020817825.1|DSER, LOC110178755|XP_020801647.1|DSER
OG0000654	LOC111603693|XP_023177150.1|DHYD	LOC110190379|XP_020816468.1|DSER
OG0000655	LOC111593174|XP_023161548.1|DHYD, LOC115483070|XP_030079788.1|DHYD	LOC110182239|XP_020805920.1|DSER
OG0000655	LOC111599045|XP_023170329.2|DHYD	LOC110179530|XP_020802769.1|DSER
OG0000656	LOC111592027|XP_023159790.1|DHYD	LOC110176652|XP_020798742.1|DSER
OG0000657	LOC111595742|XP_023165364.2|DHYD	LOC110184492|XP_020808705.1|DSER
OG0000657	LOC115483217|XP_030080388.1|DHYD, LOC111602319|XP_023175091.1|DHYD	LOC110177050|XP_020799225.1|DSER
OG0000658	LOC111598305|XP_023169261.1|DHYD	LOC110179734|XP_020803010.1|DSER
OG0000658	LOC111599566|XP_023171003.1|DHYD, LOC115483783|XP_030081897.1|DHYD	LOC110187869|XP_020813012.1|DSER
OG0000659	LOC111603964|XP_023177569.1|DHYD	LOC110186108|XP_020810814.1|DSER
OG0000659	LOC111600442|XP_023172305.1|DHYD	LOC110183249|XP_020807130.1|DSER
OG0000660	LOC115483235|XP_030080440.1|DHYD, LOC111603754|XP_023177245.1|DHYD	LOC110183976|XP_020807990.1|DSER
OG0000661	LOC111592855|XP_023161063.1|DHYD	LOC110188715|XP_020814183.1|DSER
OG0000661	LOC111605558|XP_023179894.1|DHYD	LOC110179184|XP_020802254.1|DSER
OG0000662	LOC111601559|XP_023173969.1|DHYD	LOC110183716|XP_020807724.1|DSER
OG0000662	LOC111601892|XP_023174503.2|DHYD	LOC110182446|XP_020806141.1|DSER
OG0000663	LOC111604609|XP_023178491.2|DHYD	LOC110184096|XP_020808140.1|DSER
OG0000664	LOC111603773|XP_023177276.2|DHYD	LOC110188738|XP_020814231.1|DSER
OG0000664	LOC111604049|XP_023177674.1|DHYD	LOC110183251|XP_020807135.1|DSER
OG0000665	LOC111598581|XP_023169654.2|DHYD	LOC110186677|XP_020811603.1|DSER
OG0000665	LOC111598579|XP_023169652.2|DHYD	LOC110186663|XP_020811587.1|DSER
OG0000666	LOC111593572|XP_023162205.2|DHYD	LOC110182066|XP_020805695.1|DSER
OG0000666	LOC111602846|XP_023175926.2|DHYD	LOC110181908|XP_020805501.1|DSER
OG0000667	LOC111598417|XP_023169427.1|DHYD	LOC110182591|XP_020806302.1|DSER
OG0000667	LOC111602966|XP_023176114.1|DHYD	LOC110188085|XP_020813297.1|DSER
OG0000668	LOC111598601|XP_023169685.1|DHYD	LOC110185349|XP_020809785.1|DSER
OG0000668	LOC111594606|XP_023163749.1|DHYD	LOC110191288|XP_020817754.1|DSER
OG0000669	LOC111591900|XP_023159576.1|DHYD	LOC110187066|XP_020812114.1|DSER
OG0000669	LOC111591886|XP_023159558.2|DHYD	LOC110187127|XP_020812197.1|DSER
OG0000670	LOC111593648|XP_023162296.2|DHYD	LOC110187480|XP_020812525.1|DSER
OG0000670	LOC111604066|XP_023177700.1|DHYD	LOC110181536|XP_020804976.1|DSER
OG0000671	LOC111598756|XP_023169935.2|DHYD	LOC110187898|XP_020813052.1|DSER
OG0000671	LOC111601493|XP_023173848.2|DHYD	LOC110176415|XP_020798416.1|DSER
OG0000672	LOC111592356|XP_023160280.1|DHYD	LOC110181765|XP_020805294.1|DSER
OG0000672	LOC111596738|XP_023166837.1|DHYD	LOC110180199|XP_020803511.1|DSER
OG0000673	LOC111597231|XP_023167631.1|DHYD	LOC110184244|XP_020808359.1|DSER
OG0000673	LOC111604509|XP_023178372.1|DHYD	LOC110189976|XP_020815924.1|DSER
OG0000675	LOC111591969|XP_023159683.1|DHYD	LOC110183869|XP_020807881.1|DSER, LOC110178061|XP_020800727.1|DSER
OG0000677	LOC111599803|XP_023171352.1|DHYD	LOC110179030|XP_020802040.1|DSER
OG0000677	LOC111600224|XP_023172018.1|DHYD	LOC110175940|XP_020797780.1|DSER
OG0000678	LOC111602520|XP_023175375.2|DHYD	LOC110191412|XP_020817928.1|DSER
OG0000679	LOC111595374|XP_023164838.2|DHYD	LOC110181695|XP_020805196.1|DSER
OG0000680	LOC111595942|XP_023165676.1|DHYD	LOC110181790|XP_020805329.1|DSER
OG0000680	LOC111595941|XP_023165673.2|DHYD	LOC110181750|XP_020805270.1|DSER
OG0000681	LOC111594580|XP_023163705.1|DHYD	LOC110176629|XP_020798712.1|DSER
OG0000681	LOC111598183|XP_023169049.1|DHYD	LOC110180379|XP_020803706.1|DSER
OG0000683	LOC111596499|XP_023166528.2|DHYD	LOC110188585|XP_020814010.1|DSER, LOC110190932|XP_020817259.1|DSER, LOC110190959|XP_020817304.1|DSER
OG0000684	LOC111604568|XP_023178437.1|DHYD	LOC110176611|XP_020798694.1|DSER
OG0000684	LOC111601528|XP_023173925.1|DHYD	LOC110184169|XP_020808241.1|DSER
OG0000685	LOC111602608|XP_023175536.1|DHYD	LOC110188264|XP_020813611.1|DSER
OG0000686	LOC111601542|XP_023173984.2|DHYD	LOC110189774|XP_020815656.1|DSER
OG0000686	LOC111600187|XP_023171963.2|DHYD	LOC110179100|XP_020802146.1|DSER
OG0000687	LOC111593265|XP_023161704.1|DHYD	LOC110178874|XP_020801810.1|DSER
OG0000687	LOC111599286|XP_023170653.1|DHYD	LOC110188812|XP_020814349.1|DSER
OG0000688	LOC111605369|XP_023179617.1|DHYD	LOC110177916|XP_020800552.1|DSER
OG0000689	LOC111597704|XP_023168310.1|DHYD	LOC110178015|XP_020800687.1|DSER
OG0000689	LOC111597687|XP_023168287.1|DHYD	LOC110178013|XP_020800686.1|DSER
OG0000690	LOC111593629|XP_023162267.2|DHYD	LOC110181885|XP_020805473.1|DSER
OG0000691	LOC111600350|XP_023172189.1|DHYD, LOC115483408|XP_030081060.1|DHYD	LOC110183887|XP_020807891.1|DSER
OG0000691	LOC111592340|XP_023160236.1|DHYD	LOC110185233|XP_020809627.1|DSER
OG0000692	LOC111604703|XP_023178644.2|DHYD	LOC110188496|XP_020813886.1|DSER
OG0000693	LOC111596581|XP_023166623.1|DHYD	LOC110184415|XP_020808608.1|DSER
OG0000693	LOC111602074|XP_023174767.1|DHYD	LOC110187890|XP_020813034.1|DSER
OG0000694	LOC111604055|XP_023177683.2|DHYD	LOC110184401|XP_020808586.1|DSER
OG0000694	LOC111592784|XP_023160955.1|DHYD	LOC110178936|XP_020801892.1|DSER
OG0000695	LOC111602263|XP_023175026.1|DHYD	LOC110185642|XP_020810258.1|DSER
OG0000695	LOC111602370|XP_023175153.2|DHYD	LOC110185663|XP_020810285.1|DSER
OG0000696	LOC111595766|XP_023165416.1|DHYD	LOC110176814|XP_020798914.1|DSER
OG0000697	LOC111593002|XP_023161295.1|DHYD	LOC110176014|XP_020797881.1|DSER
OG0000697	LOC111596362|XP_023166327.1|DHYD	LOC110185853|XP_020810521.1|DSER
OG0000698	LOC111605526|XP_023179855.2|DHYD	LOC110178187|XP_020800881.1|DSER
OG0000698	LOC111605545|XP_023179875.2|DHYD	LOC110178196|XP_020800889.1|DSER
OG0000699	LOC111600984|XP_023173147.1|DHYD	LOC110182658|XP_020806389.1|DSER
OG0000699	LOC111600074|XP_023171782.2|DHYD	LOC110177378|XP_020799735.1|DSER
OG0000700	LOC111599175|XP_023170526.2|DHYD	LOC110176843|XP_020798963.1|DSER
OG0000700	LOC111596079|XP_023165904.2|DHYD	LOC110184881|XP_020809186.1|DSER
OG0000701	LOC111595753|XP_023165383.1|DHYD	LOC110180797|XP_020804137.1|DSER
OG0000701	LOC111600219|XP_023172009.2|DHYD	LOC110181902|XP_020805492.1|DSER
OG0000702	LOC111604979|XP_023179045.2|DHYD	LOC110186896|XP_020811874.1|DSER
OG0000702	LOC111604983|XP_030078632.1|DHYD	LOC110186894|XP_020811854.1|DSER
OG0000703	LOC111600361|XP_023172203.2|DHYD	LOC110185971|XP_020810653.1|DSER
OG0000703	LOC111595619|XP_023165193.2|DHYD	LOC110178316|XP_020801086.1|DSER
OG0000704	LOC111594254|XP_030081774.1|DHYD	LOC110182587|XP_020806299.1|DSER
OG0000704	LOC111597912|XP_023168621.2|DHYD	LOC110190713|XP_020816995.1|DSER
OG0000705	LOC111603688|XP_023177138.1|DHYD	LOC110178732|XP_020801615.1|DSER
OG0000706	LOC111600594|XP_023172555.2|DHYD	LOC110178082|XP_020800745.1|DSER
OG0000706	LOC111597324|XP_030080082.1|DHYD	LOC110187085|XP_020812144.1|DSER
OG0000707	LOC111593471|XP_023162004.1|DHYD	LOC110177960|XP_020800611.1|DSER
OG0000707	LOC111594052|XP_023162935.1|DHYD	LOC110181713|XP_020805221.1|DSER
OG0000708	LOC111594167|XP_023163121.2|DHYD	LOC110180563|XP_020803918.1|DSER
OG0000708	LOC111605158|XP_030079396.1|DHYD	LOC110184264|XP_020808389.1|DSER
OG0000709	LOC111601979|XP_023174628.2|DHYD	LOC110186876|XP_020811832.1|DSER
OG0000709	LOC111596813|XP_023166947.1|DHYD	LOC110181648|XP_020805122.1|DSER
OG0000710	LOC111602767|XP_023175798.1|DHYD	LOC110188697|XP_020814160.1|DSER
OG0000710	LOC111605361|XP_023179608.1|DHYD	LOC110177914|XP_020800546.1|DSER
OG0000711	LOC111597480|XP_023167999.1|DHYD	LOC110184744|XP_020809031.1|DSER, LOC110184739|XP_020809026.1|DSER
OG0000711	LOC111602032|XP_023174699.1|DHYD	LOC110184131|XP_020808198.1|DSER
OG0000712	LOC111602079|XP_023174779.1|DHYD	LOC110187790|XP_020812921.1|DSER
OG0000712	LOC111602078|XP_023174777.1|DHYD	LOC110187789|XP_020812920.1|DSER
OG0000713	LOC111594533|XP_023163638.2|DHYD	LOC110191096|XP_020817500.1|DSER
OG0000713	LOC111598556|XP_023169618.1|DHYD	LOC110178308|XP_020801059.1|DSER
OG0000714	LOC111603141|XP_023176384.2|DHYD	LOC110184275|XP_020808404.1|DSER
OG0000714	LOC111599537|XP_023170964.2|DHYD	LOC110190364|XP_020816434.1|DSER
OG0000715	LOC111603330|XP_023176632.2|DHYD	LOC110190895|XP_020817213.1|DSER
OG0000716	LOC111591885|XP_023159557.1|DHYD	LOC110186690|XP_020811616.1|DSER
OG0000716	LOC111604303|XP_023178102.1|DHYD	LOC110176191|XP_020798100.1|DSER
OG0000717	LOC111597527|XP_023168071.2|DHYD	LOC110190199|XP_020816210.1|DSER
OG0000718	LOC111597716|XP_023168327.1|DHYD	LOC110185468|XP_020809980.1|DSER
OG0000718	LOC111594402|XP_023163442.1|DHYD	LOC110185412|XP_020809878.1|DSER
OG0000719	LOC111598676|XP_023169803.2|DHYD	LOC110190702|XP_020816973.1|DSER
OG0000719	LOC111597606|XP_023168175.2|DHYD	LOC110184780|XP_020809078.1|DSER
OG0000720	LOC111603291|XP_023176579.2|DHYD	LOC110189018|XP_020814638.1|DSER, LOC110177327|XP_020799660.1|DSER
OG0000721	LOC111596837|XP_023166980.2|DHYD	LOC110183262|XP_020807146.1|DSER
OG0000721	LOC111602251|XP_023175010.2|DHYD, LOC111602250|XP_023175009.2|DHYD	LOC110186051|XP_020810752.1|DSER
OG0000722	LOC111594330|XP_023163343.2|DHYD	LOC110181017|XP_020804354.1|DSER, LOC110181025|XP_020804362.1|DSER
OG0000723	LOC111595726|XP_023165345.1|DHYD	LOC110189349|XP_020815050.1|DSER, LOC110189604|XP_020815396.1|DSER
OG0000724	LOC111598361|XP_023169342.1|DHYD	LOC110176027|XP_020797896.1|DSER
OG0000724	LOC111597395|XP_023167839.1|DHYD	LOC110186628|XP_020811540.1|DSER
OG0000726	LOC111603439|XP_023176791.2|DHYD	LOC110177411|XP_020799787.1|DSER
OG0000726	LOC111603423|XP_023176776.2|DHYD	LOC110177409|XP_020799786.1|DSER
OG0000727	LOC111596208|XP_023166089.2|DHYD, LOC111596201|XP_030080823.1|DHYD	LOC110188279|XP_020813633.1|DSER
OG0000728	LOC111603192|XP_023176446.1|DHYD	LOC110184195|XP_020808285.1|DSER
OG0000729	LOC111598295|XP_023169251.1|DHYD	LOC110186362|XP_020811170.1|DSER
OG0000729	LOC111598296|XP_023169252.1|DHYD	LOC110187004|XP_020812023.1|DSER
OG0000730	LOC111603318|XP_030079654.1|DHYD	LOC110184502|XP_020808724.1|DSER
OG0000730	LOC111596307|XP_030080540.1|DHYD	LOC110181295|XP_020804675.1|DSER
OG0000731	LOC111599468|XP_023170909.2|DHYD	LOC110190136|XP_020816120.1|DSER
OG0000731	LOC111597709|XP_023168317.2|DHYD	LOC110179376|XP_020802553.1|DSER
OG0000732	LOC111594874|XP_023164122.1|DHYD	LOC110190322|XP_020816376.1|DSER
OG0000732	LOC111594873|XP_023164119.1|DHYD	LOC110190323|XP_020816378.1|DSER
OG0000733	LOC111601687|XP_023174161.1|DHYD	LOC110176138|XP_020798033.1|DSER
OG0000734	LOC111597535|XP_023168081.2|DHYD	LOC110178654|XP_020801505.1|DSER
OG0000735	LOC111603872|XP_023177447.2|DHYD	LOC110177895|XP_020800523.1|DSER
OG0000736	LOC111603989|XP_030079038.1|DHYD	LOC110187238|XP_020812295.1|DSER
OG0000736	LOC111604008|XP_023177632.2|DHYD	LOC110187237|XP_020812294.1|DSER
OG0000737	LOC111597693|XP_023168296.1|DHYD	LOC110189224|XP_020814863.1|DSER
OG0000738	LOC111599329|XP_023170718.1|DHYD	LOC110176815|XP_020798915.1|DSER
OG0000738	LOC111603947|XP_023177545.2|DHYD	LOC110185977|XP_020810659.1|DSER
OG0000739	LOC111599568|XP_023171008.1|DHYD	LOC110187870|XP_020813013.1|DSER
OG0000739	LOC111599567|XP_023171005.1|DHYD	LOC110187724|XP_020812830.1|DSER
OG0000740	LOC111592038|XP_030081565.1|DHYD	LOC110187915|XP_020813078.1|DSER
OG0000741	LOC111595576|XP_030080375.1|DHYD	LOC110190591|XP_020816842.1|DSER
OG0000741	LOC111594076|XP_030080042.1|DHYD	LOC110181662|XP_020805130.1|DSER
OG0000742	LOC111593044|XP_023161381.2|DHYD	LOC110175920|XP_020797757.1|DSER
OG0000742	LOC111593026|XP_023161346.2|DHYD	LOC110176083|XP_020797984.1|DSER
OG0000743	LOC111595385|XP_023164852.2|DHYD	LOC110187020|XP_020812047.1|DSER
OG0000743	LOC111594398|XP_023163437.2|DHYD	LOC110177955|XP_020800604.1|DSER
OG0000744	LOC111600028|XP_023171711.2|DHYD, LOC115483369|XP_030080936.1|DHYD, LOC111596984|XP_023167236.2|DHYD	LOC110189272|XP_020814950.1|DSER
OG0000745	LOC111602121|XP_023174838.2|DHYD	LOC110182996|XP_020806847.1|DSER
OG0000745	LOC111593300|XP_023161750.2|DHYD	LOC110189444|XP_020815175.1|DSER
OG0000746	LOC111604126|XP_023177811.1|DHYD	LOC110182897|XP_020806710.1|DSER
OG0000747	LOC111592869|XP_023161084.2|DHYD	LOC110189993|XP_020815950.1|DSER
OG0000747	LOC111592871|XP_023161088.2|DHYD	LOC110190150|XP_020816139.1|DSER
OG0000748	LOC111596108|XP_023165938.2|DHYD	LOC110184925|XP_020809230.1|DSER
OG0000748	LOC111602043|XP_023174760.1|DHYD	LOC110182496|XP_020806204.1|DSER
OG0000750	LOC111595704|XP_023165317.2|DHYD	LOC110191049|XP_020817432.1|DSER
OG0000751	LOC111605228|XP_023179423.2|DHYD	LOC110181657|XP_020805125.1|DSER, LOC110182779|XP_020806566.1|DSER
OG0000751	LOC111605245|XP_023179449.2|DHYD, LOC111605225|XP_023179421.2|DHYD	LOC110181664|XP_020805140.1|DSER
OG0000753	LOC111601406|XP_023173732.2|DHYD	LOC110191296|XP_020817764.1|DSER
OG0000753	LOC111600487|XP_023172382.2|DHYD	LOC110190603|XP_020816855.1|DSER
OG0000754	LOC111598326|XP_023169292.2|DHYD	LOC110180628|XP_020803975.1|DSER
OG0000754	LOC111600192|XP_023171969.2|DHYD	LOC110181767|XP_020805295.1|DSER
OG0000755	LOC111605480|XP_023179783.2|DHYD	LOC110184559|XP_020808796.1|DSER
OG0000755	LOC111605577|XP_023179949.2|DHYD	LOC110184687|XP_020808962.1|DSER
OG0000756	LOC111600842|XP_023172915.1|DHYD	LOC110191247|XP_020817686.1|DSER
OG0000757	LOC111604493|XP_023178352.1|DHYD	LOC110182774|XP_020806556.1|DSER
OG0000758	LOC111604669|XP_023178599.2|DHYD	LOC110188380|XP_020813756.1|DSER
