Orthogroup	DHYD.longest_only	DANA.longest_only
OG0002119	LOC111598810|XP_023170002.2|DHYD	LOC6501444|XP_001955267.3|DANA
OG0002120	LOC111597697|XP_030081712.1|DHYD	LOC6503319|XP_032311975.1|DANA
OG0002121	LOC111595229|XP_023164628.2|DHYD	LOC6499404|XP_001954705.1|DANA
OG0002123	LOC111592897|XP_023161107.2|DHYD	LOC6505490|XP_001964947.1|DANA
OG0002124	LOC111603221|XP_030079309.1|DHYD	LOC6505168|XP_001965467.2|DANA
OG0002125	LOC111602547|XP_023175462.2|DHYD	LOC6495159|XP_001958939.1|DANA
OG0002126	LOC111605701|XP_023180144.2|DHYD	LOC6493231|XP_014764263.1|DANA
OG0002127	LOC111596563|XP_023166605.2|DHYD	LOC6505265|XP_014760340.1|DANA
OG0002128	LOC111603227|XP_030079290.1|DHYD	LOC6505191|XP_001965520.2|DANA
OG0002129	LOC111604250|XP_023178004.2|DHYD	LOC116654511|XP_032305528.1|DANA, LOC6505666|XP_001964500.1|DANA
OG0002130	LOC111605070|XP_023179173.2|DHYD	LOC6504045|XP_001964076.2|DANA
OG0002131	LOC111605445|XP_023179730.2|DHYD, LOC115483347|XP_030080717.1|DHYD	LOC6500901|XP_001954130.1|DANA
OG0002132	LOC111603890|XP_023177475.1|DHYD	LOC6498554|XP_001963049.1|DANA
OG0002133	LOC111602405|XP_023175198.1|DHYD	LOC6503584|XP_032309439.1|DANA, LOC6503583|XP_001964118.1|DANA
OG0002134	LOC111593428|XP_023161940.1|DHYD	LOC6503845|XP_001963707.1|DANA
OG0002135	LOC111597246|XP_023167612.1|DHYD	LOC6503981|XP_032308588.1|DANA
OG0002136	LOC111597842|XP_023168516.2|DHYD	LOC6499020|XP_001955502.1|DANA
OG0002137	LOC111602704|XP_023175707.1|DHYD	LOC6499819|XP_001953848.1|DANA
OG0002138	LOC111602851|XP_023175932.1|DHYD	LOC6502121|XP_001966168.1|DANA
OG0002139	LOC111596324|XP_030079962.1|DHYD	LOC6504924|XP_014759857.1|DANA
OG0002140	LOC111603132|XP_023176374.2|DHYD	LOC6501957|XP_001966761.1|DANA
OG0002141	LOC111600803|XP_023172861.1|DHYD	LOC6503223|XP_001965861.1|DANA
OG0002142	LOC111601983|XP_023174635.1|DHYD	LOC6499605|XP_001954310.1|DANA
OG0002143	LOC111599471|XP_023170910.2|DHYD	LOC6497981|XP_001961836.1|DANA
OG0002144	LOC111595890|XP_023165587.2|DHYD	LOC6506061|XP_001966649.1|DANA
OG0002145	LOC111601449|XP_023173794.1|DHYD	LOC6500422|XP_001953186.1|DANA
OG0002146	LOC111605592|XP_023179964.1|DHYD	LOC6500992|XP_014766844.1|DANA
OG0002147	LOC115483088|XP_030080039.1|DHYD, LOC111594046|XP_023162929.2|DHYD	LOC6503525|XP_032308732.1|DANA
OG0002148	LOC111598080|XP_023168894.2|DHYD	LOC6506547|XP_001957676.2|DANA
OG0002149	LOC111597923|XP_030081705.1|DHYD	LOC6501773|XP_032308023.1|DANA
OG0002150	LOC111598117|XP_023168939.1|DHYD	LOC6503908|XP_001963822.1|DANA
OG0002151	LOC111592672|XP_023160804.1|DHYD	LOC6498598|XP_001963132.2|DANA
OG0002152	LOC111592937|XP_030080725.1|DHYD	LOC6500888|XP_032307693.1|DANA
OG0002153	LOC111592690|XP_023160825.2|DHYD, LOC111592691|XP_023160826.2|DHYD	LOC6506003|XP_001964762.1|DANA
OG0002154	LOC111605112|XP_023179231.1|DHYD	LOC6503603|XP_001964075.2|DANA
OG0002155	LOC111602000|XP_023174657.1|DHYD	LOC6505576|XP_001964670.1|DANA
OG0002156	LOC111595337|XP_023164777.2|DHYD	LOC6493862|XP_001958580.2|DANA
OG0002157	LOC115483332|XP_030080650.1|DHYD	LOC6500366|XP_001953059.2|DANA
OG0002158	LOC111603527|XP_023176931.2|DHYD	LOC6494835|XP_001959575.1|DANA
OG0002159	LOC111603840|XP_023177377.1|DHYD	LOC6494716|XP_014762929.1|DANA
OG0002160	LOC111601511|XP_023173874.2|DHYD	LOC6499210|XP_001955104.3|DANA
OG0002161	LOC111595976|XP_023165725.1|DHYD	LOC6505656|XP_001964520.1|DANA
OG0002162	LOC111601799|XP_023174344.2|DHYD	LOC6500318|XP_014766498.1|DANA
OG0002163	LOC111594282|XP_023163320.1|DHYD, LOC111593097|XP_023161463.1|DHYD	LOC6504148|XP_001964272.1|DANA
OG0002164	LOC111603016|XP_023176207.1|DHYD	LOC6500050|XP_001953316.1|DANA
OG0002165	LOC111595924|XP_023165645.2|DHYD	LOC6500282|XP_001952880.2|DANA
OG0002166	LOC111592913|XP_023161130.1|DHYD	LOC6498458|XP_001962863.1|DANA
OG0002167	LOC111597987|XP_023168733.1|DHYD	LOC6494444|XP_001960307.1|DANA
OG0002168	LOC111600075|XP_023171780.2|DHYD	LOC6495361|XP_001958663.3|DANA
OG0002169	LOC111598675|XP_023169802.2|DHYD	LOC6507303|XP_001956283.1|DANA
OG0002170	LOC111594140|XP_030080182.1|DHYD	LOC6506044|XP_001966628.1|DANA, LOC26515067|XP_032311706.1|DANA
OG0002171	LOC111602739|XP_023175758.1|DHYD	LOC6499821|XP_001953844.2|DANA
OG0002172	LOC111599589|XP_023171034.1|DHYD	LOC6500808|XP_001953955.1|DANA
OG0002173	LOC111600888|XP_023172997.1|DHYD, LOC111601532|XP_023173936.1|DHYD	LOC6496885|XP_001963209.1|DANA
OG0002174	LOC111601452|XP_023173797.2|DHYD	LOC6500263|XP_001952914.1|DANA
OG0002175	LOC111601453|XP_023173798.1|DHYD	LOC6500294|XP_001952913.1|DANA
OG0002176	LOC111601502|XP_023173864.1|DHYD	LOC6499215|XP_001955088.1|DANA
OG0002177	LOC111598604|XP_023169694.1|DHYD	LOC6500716|XP_001953783.1|DANA
OG0002178	LOC111598226|XP_023169153.2|DHYD	LOC6505595|XP_001964625.2|DANA
OG0002179	LOC111601350|XP_023173650.2|DHYD	LOC6499882|XP_001953706.2|DANA
OG0002180	LOC111603233|XP_023176505.2|DHYD	LOC6501599|XP_032312076.1|DANA
OG0002181	LOC115483039|XP_030079705.1|DHYD, LOC111594255|XP_023163244.1|DHYD	LOC6504465|XP_001966955.1|DANA
OG0002182	LOC111594612|XP_023163763.2|DHYD	LOC6500930|XP_014766804.1|DANA
OG0002183	LOC111597978|XP_023168721.1|DHYD	LOC6496133|XP_001960301.1|DANA
OG0002184	LOC111593245|XP_023161667.1|DHYD	LOC6499035|XP_001955468.1|DANA
OG0002185	LOC111594967|XP_023164234.2|DHYD	LOC6505648|XP_032305512.1|DANA
OG0002186	LOC111602295|XP_023175064.2|DHYD	LOC6497113|XP_001962730.1|DANA
OG0002187	LOC111599876|XP_023171462.1|DHYD	LOC6498949|XP_001955621.1|DANA
OG0002188	LOC111600103|XP_023171832.1|DHYD	LOC6494894|XP_014763061.1|DANA
OG0002189	LOC111600826|XP_023172898.1|DHYD	LOC26514498|XP_014760180.1|DANA
OG0002190	LOC111598274|XP_023169219.1|DHYD	LOC6500756|XP_001953856.1|DANA
OG0002191	LOC111605711|XP_023180165.2|DHYD	LOC6506748|XP_001957313.1|DANA
OG0002192	LOC115482932|XP_030079128.1|DHYD, LOC111594367|XP_023163400.2|DHYD	LOC6506273|XP_001958219.1|DANA
OG0002193	LOC111601798|XP_023174343.2|DHYD	LOC6500312|XP_001952947.1|DANA
OG0002194	LOC111603488|XP_023176854.1|DHYD	LOC6501477|XP_001955327.1|DANA
OG0002195	LOC111596485|XP_023166514.2|DHYD	LOC6501443|XP_001955265.1|DANA
OG0002196	LOC111601347|XP_023173647.1|DHYD	LOC6500222|XP_014766422.1|DANA
OG0002197	LOC111596885|XP_023167103.2|DHYD, LOC115482997|XP_030079513.1|DHYD	LOC6507525|XP_001955855.1|DANA
OG0002198	LOC111602795|XP_023175837.2|DHYD	LOC6499643|XP_032305863.1|DANA
OG0002199	LOC111605428|XP_023179705.1|DHYD, LOC111605438|XP_023179721.2|DHYD	LOC6505887|XP_001964553.1|DANA
OG0002200	LOC111600866|XP_023172956.1|DHYD	LOC6502244|XP_001966073.1|DANA
OG0002202	LOC111594506|XP_023163587.2|DHYD	LOC6501388|XP_014767017.1|DANA
OG0002203	LOC111597067|XP_023167365.2|DHYD	LOC6500262|XP_001952915.3|DANA
OG0002204	LOC111598811|XP_023170003.1|DHYD	LOC6499116|XP_001955268.1|DANA
OG0002205	LOC111603304|XP_023176597.1|DHYD	LOC6500179|XP_001953075.1|DANA
OG0002206	LOC111603502|XP_023176877.2|DHYD	LOC6499793|XP_001953903.1|DANA
OG0002207	LOC111595898|XP_023165610.2|DHYD	LOC6499233|XP_001955055.2|DANA
OG0002208	LOC111595362|XP_023164819.2|DHYD	LOC6499235|XP_001955052.2|DANA
OG0002209	LOC111596470|XP_023166490.2|DHYD	LOC6504925|XP_001966603.1|DANA
OG0002210	LOC111595687|XP_030080629.1|DHYD	LOC6499157|XP_014765934.1|DANA
OG0002211	LOC111605521|XP_023179850.1|DHYD	LOC6500379|XP_032312137.1|DANA
OG0002212	LOC111604273|XP_023178039.2|DHYD	LOC6501365|XP_001955084.2|DANA
OG0002213	LOC111600825|XP_023172897.1|DHYD	LOC6499970|XP_001953525.1|DANA
OG0002214	LOC111605460|XP_023179745.2|DHYD	LOC6499760|XP_014766216.1|DANA
OG0002215	LOC111602008|XP_023174666.2|DHYD	LOC6500906|XP_014766785.2|DANA
OG0002216	LOC111597048|XP_030082026.1|DHYD	LOC6505047|XP_001965567.1|DANA
OG0002217	LOC111595685|XP_023165294.2|DHYD	LOC6500235|XP_001952971.1|DANA
OG0002218	LOC111596820|XP_023166955.2|DHYD	LOC6504576|XP_001966594.1|DANA
OG0002219	LOC111605547|XP_023179877.2|DHYD	LOC6500164|XP_001953104.1|DANA
OG0002220	LOC111605498|XP_023179816.2|DHYD	LOC6500385|XP_032305738.1|DANA
OG0002221	LOC111595656|XP_023165247.2|DHYD	LOC6507769|XP_001956318.3|DANA
OG0002222	LOC111604082|XP_023177734.1|DHYD	LOC6496467|XP_001960963.1|DANA
OG0002224	LOC111604174|XP_030081415.1|DHYD	LOC6496030|XP_032307267.1|DANA
OG0002225	LOC111603070|XP_023176296.2|DHYD	LOC6493196|XP_032310779.1|DANA
OG0002226	LOC111597645|XP_023168219.1|DHYD	LOC6496638|XP_001961307.1|DANA
OG0002227	LOC111605706|XP_030080884.1|DHYD, LOC115482833|XP_030078927.1|DHYD	LOC6494985|XP_032306762.1|DANA
OG0002228	LOC111594154|XP_023163103.1|DHYD	LOC6495198|XP_001958872.1|DANA
OG0002229	LOC111593896|XP_023162733.2|DHYD	LOC6495839|XP_001959685.2|DANA
OG0002230	LOC111605264|XP_023179470.2|DHYD	LOC6495938|XP_001959890.1|DANA
OG0002231	LOC111593798|XP_023162587.2|DHYD	LOC6495090|XP_001959085.1|DANA
OG0002232	LOC111593327|XP_023161807.1|DHYD	LOC6495833|XP_001959678.1|DANA
OG0002233	LOC111598706|XP_023169859.1|DHYD	LOC6506651|XP_001957473.2|DANA
OG0002235	LOC111593755|XP_030081275.1|DHYD	LOC6495867|XP_001959747.2|DANA
OG0002236	LOC111600106|XP_023171836.1|DHYD	LOC6494903|XP_001959458.1|DANA
OG0002237	LOC111600104|XP_023171833.2|DHYD	LOC6498799|XP_032308237.1|DANA, LOC6507460|XP_001955968.2|DANA, LOC6495740|XP_014763471.1|DANA
OG0002238	LOC111604657|XP_023178594.2|DHYD	LOC6493940|XP_032311467.1|DANA
OG0002239	LOC111593555|XP_023162179.1|DHYD	LOC6496241|XP_001960520.1|DANA
OG0002240	LOC111603847|XP_023177399.1|DHYD	LOC6495178|XP_001958906.1|DANA
OG0002241	LOC111605680|XP_023180116.1|DHYD	LOC6507294|XP_001956297.2|DANA
OG0002242	LOC111602911|XP_023176021.2|DHYD	LOC6507032|XP_001956788.1|DANA
OG0002243	LOC111595978|XP_023165730.2|DHYD	LOC26513687|XP_014760888.1|DANA
OG0002244	LOC111604777|XP_023178752.2|DHYD	LOC6506525|XP_032310164.1|DANA
OG0002245	LOC111603035|XP_023176231.2|DHYD	LOC6506784|XP_001957246.1|DANA
OG0002246	LOC111605736|XP_030080948.1|DHYD	LOC6495987|XP_032306609.1|DANA
OG0002247	LOC111600076|XP_023171783.1|DHYD	LOC26513899|XP_014763954.1|DANA
OG0002248	LOC111595271|XP_023164686.2|DHYD	LOC6507687|XP_001956148.2|DANA
OG0002249	LOC111601563|XP_023173977.1|DHYD	LOC6493159|XP_014764244.1|DANA
OG0002250	LOC111602128|XP_023174844.2|DHYD	LOC6495062|XP_032306973.1|DANA
OG0002251	LOC111602085|XP_023174787.1|DHYD	LOC6495584|XP_032306744.1|DANA
OG0002252	LOC111602115|XP_023174831.2|DHYD	LOC6495593|XP_014763361.1|DANA
OG0002253	LOC111604085|XP_023177743.2|DHYD	LOC26514309|XP_032306226.1|DANA
OG0002254	LOC111594825|XP_023164058.1|DHYD	LOC6501541|XP_001955447.1|DANA
OG0002255	LOC111604737|XP_023178682.1|DHYD	LOC6502905|XP_001963619.1|DANA
OG0002256	LOC111604080|XP_030081286.1|DHYD	LOC6493955|XP_001961255.1|DANA
OG0002257	LOC111605261|XP_023179467.2|DHYD	LOC6495269|XP_001958732.3|DANA
OG0002258	LOC111601029|XP_023173206.2|DHYD	LOC6506197|XP_032309515.1|DANA
OG0002259	LOC111596523|XP_030079580.1|DHYD	LOC6503209|XP_001963646.1|DANA
OG0002260	LOC111604465|XP_023178315.2|DHYD	LOC6493717|XP_001958296.1|DANA
OG0002261	LOC111605067|XP_023179166.2|DHYD	LOC6506353|XP_001958048.1|DANA
OG0002262	LOC111592113|XP_030081976.1|DHYD	LOC6494347|XP_001960490.2|DANA
OG0002263	LOC111596940|XP_023167160.1|DHYD	LOC6506791|XP_001957235.1|DANA
OG0002264	LOC111604081|XP_023177733.2|DHYD	LOC6494106|XP_001960964.3|DANA
OG0002265	LOC111592965|XP_023161225.1|DHYD	LOC6493474|XP_001957830.1|DANA
OG0002266	LOC111605624|XP_023180044.1|DHYD	LOC6493700|XP_001958263.1|DANA
OG0002267	LOC111592740|XP_023160906.1|DHYD	LOC6493014|XP_001956854.1|DANA
OG0002268	LOC111601675|XP_023174142.1|DHYD	LOC6506833|XP_001957149.1|DANA
OG0002269	LOC111599941|XP_023171558.2|DHYD	LOC6494362|XP_001960463.1|DANA
OG0002270	LOC111594034|XP_023162915.2|DHYD	LOC6494151|XP_001960862.1|DANA
OG0002271	LOC111599814|XP_023171369.2|DHYD	LOC6507005|XP_001956842.1|DANA
OG0002272	LOC111595282|XP_023164703.1|DHYD	LOC6507453|XP_001955982.1|DANA
OG0002273	LOC111593544|XP_023162134.1|DHYD	LOC6493240|XP_032310651.1|DANA
OG0002274	LOC111594922|XP_030081211.1|DHYD	LOC6493800|XP_032310517.1|DANA
OG0002275	LOC111602913|XP_023176024.2|DHYD	LOC6507033|XP_001956786.1|DANA
OG0002276	LOC111592456|XP_023160413.2|DHYD	LOC6507656|XP_014765388.1|DANA
OG0002277	LOC111592449|XP_023160402.1|DHYD	LOC26515182|XP_032310620.1|DANA
OG0002278	LOC111604776|XP_023178750.2|DHYD	LOC6493334|XP_032310304.1|DANA
OG0002279	LOC111597493|XP_023168019.1|DHYD	LOC6493552|XP_001957983.2|DANA
OG0002280	LOC111594881|XP_023164135.2|DHYD	LOC6506571|XP_001957621.2|DANA
OG0002281	LOC111605666|XP_023180098.2|DHYD	LOC6493374|XP_001957630.1|DANA
OG0002282	LOC111595300|XP_023164723.2|DHYD	LOC6493400|XP_001957672.1|DANA
OG0002283	LOC111605260|XP_023179466.2|DHYD	LOC6494702|XP_001959827.1|DANA
OG0002284	LOC111593295|XP_023161743.1|DHYD	LOC6494080|XP_001961016.1|DANA
OG0002285	LOC111593416|XP_023161926.2|DHYD	LOC6503633|XP_001964032.1|DANA
OG0002286	LOC111593911|XP_023162754.2|DHYD	LOC6494167|XP_001960837.2|DANA
OG0002287	LOC111594033|XP_023162913.2|DHYD	LOC6494152|XP_001960861.2|DANA
OG0002288	LOC111599778|XP_023171313.2|DHYD	LOC6493007|XP_014764177.1|DANA
OG0002289	LOC111605170|XP_023179326.1|DHYD	LOC6493032|XP_001956905.1|DANA
OG0002290	LOC111602260|XP_023175022.2|DHYD	LOC6498208|XP_001962304.1|DANA
OG0002291	LOC111599945|XP_023171564.1|DHYD	LOC6496515|XP_032306271.1|DANA
OG0002292	LOC111599942|XP_023171559.1|DHYD	LOC6494627|XP_032306813.1|DANA
OG0002293	LOC111600001|XP_023171671.2|DHYD	LOC116656506|XP_032312044.1|DANA
OG0002294	LOC111596259|XP_023166162.1|DHYD	LOC6499467|XP_001954578.1|DANA
OG0002295	LOC111602338|XP_023175111.1|DHYD	LOC6497762|XP_032307525.1|DANA
OG0002296	LOC111603874|XP_023177449.2|DHYD	LOC6504632|XP_032310945.1|DANA
OG0002297	LOC111602985|XP_023176148.2|DHYD	LOC6494642|XP_032312349.1|DANA
OG0002298	LOC111600034|XP_023171720.1|DHYD	LOC6494228|XP_014762676.1|DANA
OG0002299	LOC111593196|XP_023161588.1|DHYD	LOC6495295|XP_001958682.1|DANA
OG0002300	LOC111602223|XP_023174970.2|DHYD	LOC6497139|XP_032311257.1|DANA
OG0002301	LOC111592510|XP_023160508.2|DHYD	LOC6497250|XP_014761583.1|DANA
OG0002302	LOC111603743|XP_023177229.2|DHYD	LOC6497245|XP_014761579.1|DANA
OG0002303	LOC111593483|XP_023162012.1|DHYD, LOC111593125|XP_023161494.2|DHYD	LOC6504026|XP_001964030.3|DANA
OG0002304	LOC111598991|XP_023170262.1|DHYD	LOC6497814|XP_001961502.1|DANA
OG0002305	LOC111592277|XP_023160146.2|DHYD	LOC6506774|XP_001957266.1|DANA
OG0002306	LOC111603953|XP_023177556.2|DHYD	LOC6497199|XP_001962571.1|DANA
OG0002307	LOC111596297|XP_023166221.2|DHYD	LOC6496839|XP_001963298.1|DANA
OG0002308	LOC111603880|XP_023177462.2|DHYD	LOC6504621|XP_001964891.2|DANA
OG0002309	LOC111603932|XP_023177526.1|DHYD	LOC6497214|XP_001962544.1|DANA
OG0002310	LOC111599187|XP_030080347.1|DHYD	LOC6497964|XP_001961805.1|DANA
OG0002311	LOC111594348|XP_023163372.2|DHYD	LOC6497253|XP_032307674.1|DANA
OG0002312	LOC111592565|XP_023160630.2|DHYD	LOC6504345|XP_001965013.2|DANA
OG0002313	LOC111602589|XP_023175514.1|DHYD	LOC6496367|XP_014763782.1|DANA
OG0002314	LOC111602277|XP_023175041.2|DHYD	LOC6495425|XP_001958821.1|DANA
OG0002315	LOC111595473|XP_023165006.2|DHYD	LOC6495496|XP_014763336.1|DANA
OG0002316	LOC111596128|XP_023165967.1|DHYD	LOC6498439|XP_001962824.2|DANA
OG0002317	LOC111604313|XP_023178131.1|DHYD	LOC6506324|XP_014764707.1|DANA
OG0002318	LOC111599332|XP_023170721.2|DHYD	LOC6497895|XP_001961666.1|DANA
OG0002319	LOC111603913|XP_023177504.1|DHYD	LOC6505710|XP_001964990.1|DANA
OG0002320	LOC111593382|XP_023161872.2|DHYD	LOC6495577|XP_001959131.1|DANA
OG0002321	LOC111598013|XP_023168780.1|DHYD	LOC6494935|XP_032305946.1|DANA
OG0002322	LOC111600374|XP_023172220.2|DHYD	LOC6497156|XP_001962654.3|DANA
OG0002323	LOC111605568|XP_023179912.1|DHYD	LOC6497559|XP_001961819.1|DANA
OG0002324	LOC111605097|XP_023179204.2|DHYD	LOC6493586|XP_014764453.1|DANA
OG0002325	LOC111597517|XP_023168057.1|DHYD	LOC6506450|XP_001957860.2|DANA
OG0002326	LOC111597595|XP_023168164.1|DHYD	LOC6493494|XP_001957861.1|DANA
OG0002327	LOC111600242|XP_023172050.2|DHYD	LOC6499531|XP_001954430.2|DANA
OG0002328	LOC111592577|XP_023160656.2|DHYD	LOC6497264|XP_032307707.1|DANA
OG0002329	LOC111599094|XP_023170403.2|DHYD, LOC111599108|XP_023170429.1|DHYD	LOC6497978|XP_032307687.1|DANA, LOC6497977|XP_001961830.3|DANA
OG0002330	LOC111600271|XP_023172087.2|DHYD	LOC6503050|XP_014761292.1|DANA
OG0002330	LOC111599095|XP_023170404.1|DHYD	LOC6497554|XP_001961833.3|DANA
OG0002331	LOC111594901|XP_023164154.2|DHYD	LOC6502008|XP_014759698.1|DANA
OG0002332	LOC111597483|XP_023168002.1|DHYD	LOC6506889|XP_001957054.3|DANA
OG0002333	LOC111593912|XP_023162753.1|DHYD	LOC6494397|XP_001960404.2|DANA
OG0002334	LOC111596277|XP_023166190.2|DHYD	LOC6498390|XP_001962698.2|DANA
OG0002335	LOC111594091|XP_023163009.2|DHYD	LOC6495575|XP_001959125.2|DANA
OG0002336	LOC111592278|XP_023160147.2|DHYD	LOC6493655|XP_001958170.1|DANA
OG0002337	LOC111605214|XP_030081081.1|DHYD	LOC6495348|XP_014763269.1|DANA
OG0002338	LOC111600812|XP_023172878.2|DHYD	LOC6507050|XP_001965300.1|DANA
OG0002339	LOC111599171|XP_030080329.1|DHYD	LOC6503279|XP_001967587.2|DANA
OG0002340	LOC111603770|XP_030080423.1|DHYD	LOC6504300|XP_001965064.2|DANA
OG0002341	LOC111597686|XP_023168286.1|DHYD	LOC6495761|XP_001959517.1|DANA
OG0002342	LOC111599315|XP_023170693.1|DHYD	LOC6498527|XP_001962998.2|DANA
OG0002343	LOC111599301|XP_023170679.2|DHYD	LOC6496989|XP_014761464.1|DANA
OG0002344	LOC111594679|XP_023163858.1|DHYD	LOC6496775|XP_014760193.1|DANA
OG0002345	LOC111599897|XP_023171488.2|DHYD	LOC6494094|XP_001960990.1|DANA
OG0002346	LOC111598778|XP_023169958.2|DHYD	LOC6497286|XP_001962389.1|DANA
OG0002347	LOC111602321|XP_023175090.2|DHYD	LOC6495487|XP_001958955.1|DANA
OG0002348	LOC111596221|XP_023166106.2|DHYD	LOC6498077|XP_014761964.1|DANA
OG0002349	LOC111599887|XP_023171478.1|DHYD	LOC26515533|XP_014764135.1|DANA
OG0002350	LOC111599916|XP_023171513.2|DHYD	LOC6496482|XP_001960989.1|DANA
OG0002351	LOC111593548|XP_023162169.2|DHYD	LOC6495703|XP_001959405.1|DANA
OG0002352	LOC111592699|XP_023160849.1|DHYD	LOC6495771|XP_001959542.1|DANA
OG0002353	LOC111592066|XP_023159836.1|DHYD	LOC6505397|XP_001966897.2|DANA
OG0002354	LOC111600385|XP_023172230.2|DHYD	LOC6497173|XP_032310998.1|DANA
OG0002355	LOC111592075|XP_023159859.2|DHYD	LOC6505383|XP_032309133.1|DANA
OG0002356	LOC111594185|XP_023163136.2|DHYD	LOC6496825|XP_001963325.2|DANA
OG0002357	LOC111597075|XP_023167377.2|DHYD	LOC6500256|XP_014766457.1|DANA
OG0002358	LOC111597443|XP_023167930.1|DHYD	LOC6498559|XP_001963062.1|DANA
OG0002359	LOC111605292|XP_023179511.1|DHYD	LOC6501909|XP_001966688.2|DANA
OG0002360	LOC111594705|XP_023163895.2|DHYD	LOC6497372|XP_001962217.2|DANA
OG0002361	LOC111604452|XP_023178290.1|DHYD	LOC6493704|XP_001958271.1|DANA
OG0002362	LOC111595195|XP_023164554.2|DHYD	LOC6496844|XP_032310888.1|DANA
OG0002363	LOC111602107|XP_023174822.2|DHYD	LOC6496862|XP_001963254.1|DANA
OG0002364	LOC111602018|XP_023174689.2|DHYD	LOC6501779|XP_032311775.1|DANA, LOC6496860|XP_032310902.1|DANA
OG0002365	LOC111601061|XP_023173254.2|DHYD	LOC6496858|XP_001963258.1|DANA
OG0002366	LOC111591961|XP_023159672.1|DHYD	LOC6504226|XP_032311356.1|DANA
OG0002367	LOC111599402|XP_023170823.1|DHYD	LOC6497425|XP_001962113.1|DANA
OG0002368	LOC111596358|XP_023166323.1|DHYD	LOC6498218|XP_001962325.2|DANA
OG0002369	LOC111596876|XP_023167092.2|DHYD	LOC6503170|XP_001963568.1|DANA
OG0002370	LOC111600333|XP_030081032.1|DHYD, LOC115483001|XP_030079516.1|DHYD	LOC6497100|XP_001962756.1|DANA
OG0002371	LOC111600319|XP_023172146.1|DHYD	LOC6498415|XP_001962758.1|DANA
OG0002372	LOC111598489|XP_023169514.2|DHYD	LOC6497836|XP_001961543.2|DANA
OG0002373	LOC111592923|XP_023161143.1|DHYD	LOC6503545|XP_001965292.1|DANA
OG0002374	LOC111596179|XP_023166050.1|DHYD	LOC6499113|XP_001955274.2|DANA
OG0002375	LOC111604968|XP_023179025.2|DHYD	LOC6501227|XP_001954800.1|DANA
OG0002376	LOC111605053|XP_023179158.1|DHYD	LOC6498243|XP_032307398.1|DANA
OG0002377	LOC111603573|XP_023176991.2|DHYD	LOC6500491|XP_001953337.1|DANA
OG0002378	LOC111597242|XP_023167605.2|DHYD	LOC6507801|XP_001956371.1|DANA
OG0002379	LOC111595825|XP_023165499.2|DHYD, LOC111594182|XP_023163133.1|DHYD	LOC6503320|XP_001965403.1|DANA
OG0002380	LOC111605141|XP_023179289.1|DHYD	LOC6503093|XP_001963411.1|DANA
OG0002381	LOC111595640|XP_023165221.1|DHYD	LOC6495743|XP_001959478.1|DANA
OG0002382	LOC111598281|XP_023169229.2|DHYD	LOC6504504|XP_032308154.1|DANA
OG0002383	LOC111596973|XP_023167217.2|DHYD	LOC6507458|XP_001955970.2|DANA
OG0002384	LOC111597221|XP_030079955.1|DHYD	LOC6504142|XP_032308706.1|DANA
OG0002385	LOC111593701|XP_023162413.2|DHYD	LOC6506063|XP_001966651.2|DANA
OG0002386	LOC111596694|XP_023166778.2|DHYD	LOC6500410|XP_032312292.1|DANA
OG0002387	LOC111598255|XP_023169189.2|DHYD	LOC6499773|XP_032305793.1|DANA
OG0002388	LOC111602950|XP_023176079.2|DHYD	LOC6494631|XP_001965946.2|DANA
OG0002389	LOC111594830|XP_023164063.1|DHYD	LOC6499041|XP_001955444.1|DANA
OG0002390	LOC111600943|XP_023173085.2|DHYD	LOC6498623|XP_001963177.1|DANA
OG0002391	LOC111595471|XP_023165005.2|DHYD	LOC6496253|XP_032307075.1|DANA
OG0002392	LOC111604483|XP_023178338.2|DHYD	LOC6507723|XP_001956216.2|DANA
OG0002393	LOC111597775|XP_030079468.1|DHYD	LOC6493391|XP_032310130.1|DANA
OG0002394	LOC111603008|XP_023176184.1|DHYD	LOC6500051|XP_001953313.1|DANA
OG0002395	LOC111600267|XP_023172083.2|DHYD	LOC6499522|XP_001954447.2|DANA
OG0002396	LOC111600890|XP_023172995.2|DHYD	LOC6495872|XP_001959759.1|DANA
OG0002397	LOC111600123|XP_023171856.1|DHYD	LOC6497377|XP_001962209.1|DANA
OG0002398	LOC111603215|XP_030079312.1|DHYD	LOC6501934|XP_001966719.1|DANA
OG0002399	LOC111604369|XP_030081985.1|DHYD	LOC6493909|XP_001961345.2|DANA
OG0002400	LOC111600567|XP_023172519.2|DHYD	LOC6495973|XP_001959955.2|DANA
OG0002401	LOC111595880|XP_023165574.2|DHYD	LOC6505486|XP_032311767.1|DANA
OG0002402	LOC111604631|XP_023178530.2|DHYD	LOC6498955|XP_001955611.1|DANA
OG0002403	LOC111604650|XP_023178575.2|DHYD	LOC6498956|XP_032312351.1|DANA
OG0002404	LOC111598325|XP_023169290.2|DHYD	LOC6500470|XP_001953284.1|DANA
OG0002405	LOC111598640|XP_023169755.1|DHYD	LOC6500495|XP_001953343.1|DANA
OG0002406	LOC111604721|XP_030079639.1|DHYD	LOC6493084|XP_001957011.1|DANA
OG0002407	LOC111594430|XP_023163487.2|DHYD	LOC6505626|XP_032305496.1|DANA
OG0002408	LOC111603553|XP_030080599.1|DHYD	LOC6500488|XP_001953331.1|DANA
OG0002409	LOC111603315|XP_023176604.2|DHYD	LOC6507234|XP_032309990.1|DANA
