Orthogroup	DHYD.longest_only	DELE.longest_only
OG0001423	LOC111599669|XP_023171142.1|DHYD, LOC111593331|XP_023161810.2|DHYD, LOC111604880|XP_023178885.1|DHYD, LOC111593338|XP_023161816.1|DHYD	LOC108140409|XP_017118614.1|DELE
OG0001424	LOC111597194|XP_023167532.1|DHYD	LOC108144842|XP_017125471.1|DELE
OG0001426	LOC111599403|XP_023170826.1|DHYD	LOC108148062|XP_017130404.1|DELE
OG0001427	LOC111594156|XP_023163105.1|DHYD	LOC108145424|XP_017126322.1|DELE, LOC108138688|XP_017116524.1|DELE
OG0001429	LOC111593244|XP_023161665.2|DHYD	LOC108139299|XP_017117486.1|DELE
OG0001430	LOC111605551|XP_023179880.1|DHYD	LOC108139217|XP_017117358.1|DELE
OG0001431	LOC111598306|XP_023169262.2|DHYD	LOC108136385|XP_017112986.1|DELE
OG0001432	LOC111605605|XP_023179987.1|DHYD	LOC108136492|XP_017113199.1|DELE
OG0001433	LOC111595674|XP_023165277.2|DHYD	LOC108137400|XP_017114548.1|DELE
OG0001434	LOC111603346|XP_023176651.1|DHYD	LOC108135911|XP_017112323.1|DELE
OG0001435	LOC111600790|XP_023172848.2|DHYD	LOC108145440|XP_017126356.1|DELE
OG0001436	LOC111596721|XP_023166817.1|DHYD	LOC108137167|XP_017114227.1|DELE
OG0001437	LOC111598551|XP_023169612.1|DHYD, LOC111598951|XP_023170202.1|DHYD	LOC108149529|XP_017132650.1|DELE
OG0001438	LOC111596159|XP_023166018.2|DHYD	LOC108148766|XP_017131458.1|DELE
OG0001439	LOC111600727|XP_023172767.1|DHYD	LOC108140772|XP_017119249.1|DELE
OG0001440	LOC111603161|XP_023176407.1|DHYD	LOC108137079|XP_017114093.1|DELE
OG0001441	LOC111593431|XP_023161945.1|DHYD	LOC108147737|XP_017129957.1|DELE
OG0001442	LOC111605027|XP_023179126.1|DHYD	LOC108135189|XP_017111299.1|DELE
OG0001443	LOC111603236|XP_023176508.1|DHYD	LOC108148654|XP_017131274.1|DELE
OG0001444	LOC111599036|XP_023170319.2|DHYD	LOC108143990|XP_017124094.1|DELE
OG0001445	LOC111595445|XP_023164942.1|DHYD	LOC108141231|XP_017119975.1|DELE
OG0001446	LOC111603490|XP_023176857.2|DHYD	LOC108148679|XP_017131310.1|DELE
OG0001447	LOC111592002|XP_023159736.2|DHYD	LOC108140665|XP_017119096.1|DELE
OG0001448	LOC111603294|XP_023176584.1|DHYD	LOC108148784|XP_017131488.1|DELE
OG0001449	LOC111599987|XP_023171649.2|DHYD	LOC108141512|XP_017120430.1|DELE
OG0001450	LOC111602242|XP_023174999.1|DHYD	LOC108141588|XP_017120525.1|DELE
OG0001451	LOC111593943|XP_023162800.1|DHYD	LOC108147343|XP_017129259.1|DELE
OG0001452	LOC111603823|XP_030081370.1|DHYD	LOC108145442|XP_017126359.1|DELE
OG0001453	LOC111600455|XP_023172325.1|DHYD	LOC108142749|XP_017122264.1|DELE
OG0001454	LOC111602615|XP_023175548.2|DHYD	LOC108148334|XP_017130825.1|DELE
OG0001455	LOC111603719|XP_023177197.2|DHYD	LOC108146754|XP_017128373.1|DELE
OG0001456	LOC115482755|XP_030078923.1|DHYD, LOC115482831|XP_030078925.1|DHYD, LOC111591923|XP_030080873.1|DHYD	LOC108135007|XP_017111030.1|DELE
OG0001457	LOC111595327|XP_023164754.2|DHYD	LOC108144984|XP_017125626.1|DELE
OG0001458	LOC111600681|XP_023172703.2|DHYD	LOC108149686|XP_017132940.1|DELE
OG0001459	LOC111592442|XP_023160394.2|DHYD	LOC108142652|XP_017122142.1|DELE
OG0001460	LOC111604106|XP_030081318.1|DHYD	LOC108149611|XP_017132809.1|DELE
OG0001461	LOC111595425|XP_023164956.1|DHYD	LOC108134901|XP_017110896.1|DELE
OG0001462	LOC111598466|XP_030081599.1|DHYD	LOC108146074|XP_017127379.1|DELE
OG0001463	LOC111596676|XP_023166748.2|DHYD	LOC108148810|XP_017131532.1|DELE
OG0001464	LOC111596778|XP_023166897.1|DHYD	LOC108136290|XP_017112865.1|DELE
OG0001465	LOC111604103|XP_023177773.1|DHYD	LOC108143606|XP_017123618.1|DELE
OG0001466	LOC111595844|XP_023165522.2|DHYD	LOC108138267|XP_017115907.1|DELE
OG0001467	LOC111592659|XP_023160779.1|DHYD	LOC108134537|XP_017110373.1|DELE
OG0001468	LOC111604758|XP_023178716.1|DHYD	LOC108142839|XP_017122394.1|DELE
OG0001469	LOC111592530|XP_030081414.1|DHYD	LOC108149754|XP_017133054.1|DELE
OG0001470	LOC115483748|XP_030081856.1|DHYD, LOC111600957|XP_023173104.2|DHYD	LOC108142853|XP_017122410.1|DELE
OG0001471	LOC111597605|XP_023168174.2|DHYD	LOC108145847|XP_017126955.1|DELE
OG0001472	LOC111592437|XP_023160389.1|DHYD	LOC108146700|XP_017128253.1|DELE
OG0001473	LOC111602654|XP_023175595.1|DHYD	LOC108141022|XP_017119592.1|DELE
OG0001475	LOC111599436|XP_023170858.2|DHYD	LOC108141417|XP_017120278.1|DELE
OG0001476	LOC111600139|XP_030081248.1|DHYD	LOC108136582|XP_017113383.1|DELE
OG0001477	LOC111597831|XP_023168495.1|DHYD	LOC108148863|XP_017131652.1|DELE
OG0001478	LOC111599052|XP_030080233.1|DHYD	LOC108137845|XP_017115259.1|DELE
OG0001479	LOC111593433|XP_023161948.2|DHYD	LOC108137711|XP_017115083.1|DELE
OG0001480	LOC111599043|XP_023170327.2|DHYD	LOC108137842|XP_017115257.1|DELE
OG0001481	LOC111599138|XP_023170469.2|DHYD	LOC108141815|XP_017120880.1|DELE
OG0001482	LOC115483370|XP_030080939.1|DHYD, LOC111600777|XP_030080941.1|DHYD	LOC108137990|XP_017115456.1|DELE, LOC108137919|XP_017115349.1|DELE
OG0001483	LOC111592078|XP_023159866.1|DHYD	LOC108134652|XP_017110533.1|DELE, LOC108136485|XP_017113192.1|DELE
OG0001484	LOC111599348|XP_023170745.1|DHYD	LOC108134680|XP_017110567.1|DELE
OG0001485	LOC111592295|XP_023160166.2|DHYD	LOC108146389|XP_017127872.1|DELE
OG0001486	LOC111595784|XP_023165436.2|DHYD	LOC108138611|XP_017116390.1|DELE, LOC108138913|XP_017116960.1|DELE
OG0001487	LOC111594717|XP_023163911.1|DHYD	LOC108134647|XP_017110529.1|DELE
OG0001488	LOC111595752|XP_023165382.2|DHYD	LOC108149044|XP_017131877.1|DELE
OG0001490	LOC111594662|XP_023163832.1|DHYD	LOC108147826|XP_017130069.1|DELE
OG0001491	LOC111595544|XP_023165098.1|DHYD	LOC108147914|XP_017130166.1|DELE
OG0001492	LOC111601013|XP_030079271.1|DHYD	LOC108150693|XP_017134443.1|DELE
OG0001493	LOC111605124|XP_023179248.1|DHYD	LOC108134915|XP_017110917.1|DELE
OG0001495	LOC111600795|XP_023172854.1|DHYD	LOC108145466|XP_017126405.1|DELE
OG0001496	LOC111591999|XP_023159732.1|DHYD	LOC108138531|XP_017116282.1|DELE
OG0001497	LOC111604114|XP_023177789.2|DHYD	LOC108143591|XP_017123601.1|DELE
OG0001498	LOC111603394|XP_023176727.2|DHYD	LOC108141201|XP_017119935.1|DELE
OG0001500	LOC111594305|XP_023163312.2|DHYD	LOC108141596|XP_017120532.1|DELE
OG0001501	LOC111592022|XP_023159783.2|DHYD	LOC108135095|XP_017111157.1|DELE
OG0001502	LOC111602552|XP_023175475.2|DHYD	LOC108144564|XP_017125039.1|DELE
OG0001503	LOC111597044|XP_023167327.1|DHYD	LOC108149657|XP_017132888.1|DELE
OG0001504	LOC111597223|XP_023167577.2|DHYD	LOC108137576|XP_017114792.1|DELE
OG0001505	LOC111595460|XP_030078560.1|DHYD	LOC108144159|XP_017124292.1|DELE
OG0001506	LOC111592724|XP_023160883.2|DHYD	LOC108143448|XP_017123368.1|DELE
OG0001507	LOC111601268|XP_030082053.1|DHYD	LOC108143675|XP_017123675.1|DELE
OG0001508	LOC111594050|XP_023162936.2|DHYD	LOC108144979|XP_017125619.1|DELE
OG0001509	LOC111597985|XP_023168732.2|DHYD, LOC115482749|XP_030081254.1|DHYD	LOC108141664|XP_017120627.1|DELE
OG0001510	LOC111602344|XP_023175124.1|DHYD	LOC108148269|XP_017130716.1|DELE
OG0001511	LOC111593941|XP_023162799.2|DHYD	LOC108141361|XP_017120171.1|DELE
OG0001512	LOC111593210|XP_023161623.2|DHYD	LOC108142877|XP_017122440.1|DELE
OG0001513	LOC111595754|XP_023165384.2|DHYD	LOC108136874|XP_017113810.1|DELE
OG0001515	LOC111601870|XP_023174478.1|DHYD	LOC108137250|XP_017114322.1|DELE
OG0001517	LOC111593231|XP_023161650.1|DHYD	LOC108147304|XP_017129217.1|DELE, LOC108147120|XP_017128901.1|DELE
OG0001518	LOC111598273|XP_030080141.1|DHYD, LOC111598292|XP_023169243.2|DHYD	LOC108136639|XP_017113447.1|DELE
OG0001520	LOC111598218|XP_023169144.2|DHYD	LOC108148238|XP_017130643.1|DELE, LOC108148318|XP_017130797.1|DELE
OG0001521	LOC111600232|XP_030079139.1|DHYD, LOC115482923|XP_030079088.1|DHYD, LOC111594108|XP_030079142.1|DHYD	LOC108138858|XP_017116867.1|DELE
OG0001522	LOC111602358|XP_023175135.2|DHYD	LOC108145625|XP_017126650.1|DELE, LOC108150410|XP_017134057.1|DELE, LOC108150076|XP_017133527.1|DELE
OG0001523	LOC111605229|XP_023179426.2|DHYD	LOC108149134|XP_017132029.1|DELE, LOC108149139|XP_017132034.1|DELE
OG0001524	LOC111592237|XP_023160088.2|DHYD	LOC108144126|XP_017124258.1|DELE
OG0001526	LOC111595364|XP_023164817.2|DHYD	LOC108148125|XP_017130464.1|DELE, LOC108148169|XP_017130558.1|DELE
OG0001527	LOC111596533|XP_023166571.2|DHYD, LOC111596535|XP_023166572.1|DHYD	LOC108137239|XP_017114308.1|DELE
OG0001529	LOC111594511|XP_023163641.2|DHYD	LOC108149916|XP_017133318.1|DELE
OG0001530	LOC111593154|XP_023161524.1|DHYD	LOC108141774|XP_017120765.1|DELE
OG0001531	LOC111602349|XP_023175129.2|DHYD	LOC108150384|XP_017134011.1|DELE
OG0001535	LOC111600195|XP_023171976.1|DHYD	LOC108144673|XP_017125224.1|DELE
OG0001536	LOC111602401|XP_023175188.1|DHYD	LOC108142446|XP_017121799.1|DELE
OG0001537	LOC111599173|XP_023170523.1|DHYD	LOC108137828|XP_017115242.1|DELE
OG0001538	LOC111596884|XP_023167100.1|DHYD	LOC108136228|XP_017112739.1|DELE
OG0001539	LOC111603797|XP_023177313.2|DHYD	LOC108143420|XP_017123313.1|DELE
OG0001540	LOC111595018|XP_023164295.2|DHYD	LOC108134728|XP_017110621.1|DELE
OG0001541	LOC111597549|XP_023168113.2|DHYD	LOC108143259|XP_017123059.1|DELE
OG0001542	LOC111602601|XP_030081615.1|DHYD	LOC108148333|XP_017130819.1|DELE
OG0001543	LOC111598350|XP_023169325.2|DHYD	LOC108147639|XP_017129783.1|DELE
OG0001544	LOC111604980|XP_023179085.2|DHYD	LOC108136521|XP_017113275.1|DELE
OG0001545	LOC111602407|XP_023175203.1|DHYD	LOC108140936|XP_017119493.1|DELE
OG0001546	LOC111602420|XP_023175225.1|DHYD	LOC108140923|XP_017119475.1|DELE
OG0001548	LOC111593080|XP_023161435.1|DHYD	LOC108137715|XP_017115087.1|DELE
OG0001549	LOC111602527|XP_023175422.1|DHYD	LOC108150462|XP_017134133.1|DELE
OG0001550	LOC111601752|XP_023174259.2|DHYD	LOC108140713|XP_017119164.1|DELE
OG0001551	LOC111603483|XP_023176843.2|DHYD	LOC108148628|XP_017131229.1|DELE
OG0001552	LOC111597840|XP_023168513.1|DHYD	LOC108143071|XP_017122773.1|DELE
OG0001553	LOC111604728|XP_023178668.1|DHYD	LOC108135937|XP_017112374.1|DELE
OG0001554	LOC111601771|XP_030081549.1|DHYD	LOC108135866|XP_017112257.1|DELE
OG0001555	LOC111595791|XP_023165446.1|DHYD	LOC108139048|XP_017117155.1|DELE
OG0001556	LOC111602227|XP_023174976.1|DHYD	LOC108137982|XP_017115442.1|DELE
OG0001557	LOC111605114|XP_023179232.2|DHYD	LOC108137708|XP_017115077.1|DELE
OG0001558	LOC111596962|XP_023167191.1|DHYD	LOC108134884|XP_017110870.1|DELE
OG0001559	LOC111596999|XP_023167268.2|DHYD	LOC108136943|XP_017113910.1|DELE
OG0001560	LOC111604908|XP_023178918.2|DHYD	LOC108141091|XP_017119779.1|DELE
OG0001561	LOC111601395|XP_023173706.1|DHYD	LOC108140752|XP_017119219.1|DELE
OG0001562	LOC111605034|XP_023179137.1|DHYD	LOC108135225|XP_017111343.1|DELE
OG0001563	LOC111598591|XP_023169675.1|DHYD	LOC108146894|XP_017128626.1|DELE
OG0001564	LOC111596355|XP_023166322.1|DHYD	LOC108143846|XP_017123887.1|DELE
OG0001565	LOC111605440|XP_023179723.1|DHYD	LOC108143871|XP_017123927.1|DELE
OG0001566	LOC111602693|XP_023175691.1|DHYD	LOC108140401|XP_017118599.1|DELE
OG0001567	LOC111592148|XP_023159963.1|DHYD	LOC108144854|XP_017125490.1|DELE
OG0001568	LOC111601530|XP_023173927.2|DHYD	LOC108139165|XP_017117269.1|DELE
OG0001569	LOC111594468|XP_023163536.2|DHYD	LOC108139346|XP_017117559.1|DELE
OG0001570	LOC111605502|XP_023179819.2|DHYD	LOC108135327|XP_017111508.1|DELE
OG0001571	LOC111597441|XP_023167924.1|DHYD	LOC108141685|XP_017120653.1|DELE
OG0001572	LOC111595357|XP_023164802.2|DHYD	LOC108141627|XP_017120585.1|DELE
OG0001573	LOC111599571|XP_030081124.1|DHYD	LOC108145946|XP_017127143.1|DELE
OG0001574	LOC111602830|XP_023175908.1|DHYD	LOC108137200|XP_017114278.1|DELE
OG0001575	LOC111597176|XP_023167506.2|DHYD, LOC111597177|XP_030080780.1|DHYD	LOC108136771|XP_017113621.1|DELE
OG0001576	LOC111604201|XP_023177926.2|DHYD	LOC108137030|XP_017114019.1|DELE
OG0001577	LOC111592681|XP_023160811.1|DHYD	LOC108148787|XP_017131492.1|DELE
OG0001578	LOC111602367|XP_023175147.2|DHYD	LOC108139075|XP_017117191.1|DELE
OG0001579	LOC111603085|XP_023176506.1|DHYD	LOC108137653|XP_017114973.1|DELE
OG0001580	LOC111604128|XP_023177813.2|DHYD	LOC108143538|XP_017123523.1|DELE
OG0001581	LOC111592348|XP_023160251.2|DHYD	LOC108137269|XP_017114352.1|DELE, LOC108137728|XP_017115115.1|DELE
OG0001582	LOC111593190|XP_023161576.1|DHYD	LOC108144871|XP_017125511.1|DELE
OG0001583	LOC111599958|XP_023171602.2|DHYD	LOC108149935|XP_017133340.1|DELE
OG0001584	LOC111597473|XP_023167989.2|DHYD	LOC108146376|XP_017127855.1|DELE
OG0001585	LOC111605115|XP_023179235.2|DHYD	LOC108137659|XP_017114982.1|DELE
OG0001586	LOC111602892|XP_023175996.1|DHYD	LOC108142782|XP_017122316.1|DELE
OG0001587	LOC111600136|XP_023171880.2|DHYD	LOC108137603|XP_017114863.1|DELE
OG0001588	LOC111604121|XP_023177799.1|DHYD	LOC108149671|XP_017132906.1|DELE
OG0001589	LOC111594727|XP_023163926.2|DHYD	LOC108134957|XP_017110968.1|DELE, LOC108138319|XP_017115972.1|DELE, LOC108148514|XP_017131044.1|DELE
OG0001590	LOC111597111|XP_023167423.2|DHYD	LOC108136812|XP_017113708.1|DELE, LOC108147041|XP_017128803.1|DELE
OG0001591	LOC111595234|XP_030080674.1|DHYD	LOC108148910|XP_017131715.1|DELE
OG0001592	LOC111591966|XP_030079228.1|DHYD	LOC108138098|XP_017115573.1|DELE
OG0001593	LOC111591959|XP_030079217.1|DHYD	LOC108138125|XP_017115647.1|DELE
OG0001594	LOC111601174|XP_030080296.1|DHYD	LOC108138629|XP_017116405.1|DELE
OG0001595	LOC111605407|XP_023179676.2|DHYD	LOC108144692|XP_017125253.1|DELE
OG0001596	LOC111594086|XP_023163001.2|DHYD	LOC108138922|XP_017116978.1|DELE
OG0001597	LOC111593145|XP_023161513.1|DHYD	LOC108135009|XP_017111032.1|DELE, LOC108135010|XP_017111033.1|DELE
OG0001599	LOC111596279|XP_023166194.2|DHYD	LOC108150721|XP_017134507.1|DELE
OG0001600	LOC111598954|XP_030079785.1|DHYD, LOC115483304|XP_030080528.1|DHYD	LOC108138823|XP_017116811.1|DELE
OG0001601	LOC111596363|XP_023166328.2|DHYD	LOC108148223|XP_017130631.1|DELE
OG0001602	LOC111600360|XP_023172202.2|DHYD, LOC115483400|XP_030081050.1|DHYD	LOC108142093|XP_017121277.1|DELE
OG0001603	LOC111603981|XP_023177593.2|DHYD	LOC108141696|XP_017120668.1|DELE
OG0001604	LOC111602048|XP_023174726.1|DHYD	LOC108141059|XP_017119702.1|DELE
OG0001605	LOC111602228|XP_023174977.1|DHYD	LOC108145536|XP_017126524.1|DELE, LOC108146172|XP_017127600.1|DELE
OG0001606	LOC111600107|XP_023171837.1|DHYD	LOC108149206|XP_017132123.1|DELE
OG0001607	LOC111602518|XP_023175369.1|DHYD	LOC108150427|XP_017134074.1|DELE
OG0001608	LOC115483014|XP_030079570.1|DHYD, LOC111600351|XP_023172190.2|DHYD	LOC108135282|XP_017111452.1|DELE
OG0001609	LOC111600895|XP_023173003.1|DHYD	LOC108144230|XP_017124396.1|DELE
OG0001610	LOC111600391|XP_023172237.1|DHYD	LOC108138978|XP_017117051.1|DELE
OG0001611	LOC111599485|XP_023170920.2|DHYD, LOC111594947|XP_023164211.1|DHYD	LOC108141918|XP_017121031.1|DELE
OG0001612	LOC111596219|XP_023166104.1|DHYD	LOC108149243|XP_017132168.1|DELE
OG0001613	LOC111592562|XP_023160628.1|DHYD	LOC108142070|XP_017121245.1|DELE
OG0001614	LOC111597661|XP_023168251.2|DHYD	LOC108145527|XP_017126505.1|DELE
OG0001615	LOC111592068|XP_023159841.2|DHYD	LOC108149200|XP_017132114.1|DELE
OG0001616	LOC111595408|XP_023164889.2|DHYD	LOC108139650|XP_017117868.1|DELE, LOC108138291|XP_017115935.1|DELE
OG0001617	LOC111597200|XP_030079024.1|DHYD	LOC108138813|XP_017116796.1|DELE
OG0001618	LOC111597859|XP_023168547.1|DHYD	LOC108141749|XP_017120733.1|DELE
OG0001619	LOC115483087|XP_030080023.1|DHYD	LOC108141933|XP_017121059.1|DELE
OG0001620	LOC111594421|XP_023163514.1|DHYD	LOC108141529|XP_017120451.1|DELE
OG0001621	LOC111594039|XP_023162922.2|DHYD	LOC108141299|XP_017120053.1|DELE
OG0001622	LOC111603223|XP_023176489.1|DHYD	LOC108136455|XP_017113126.1|DELE
OG0001623	LOC111599075|XP_023170373.2|DHYD	LOC108137838|XP_017115253.1|DELE
OG0001624	LOC111596283|XP_023166201.1|DHYD	LOC108135299|XP_017111473.1|DELE
OG0001625	LOC111604342|XP_023178172.2|DHYD, LOC111592498|XP_023160491.1|DHYD	LOC108135244|XP_017111396.1|DELE
OG0001626	LOC111594956|XP_023164221.1|DHYD	LOC108147811|XP_017130043.1|DELE
OG0001627	LOC111602979|XP_023176140.2|DHYD	LOC108148330|XP_017130817.1|DELE
OG0001628	LOC111600279|XP_023172096.2|DHYD	LOC108147078|XP_017128856.1|DELE
OG0001629	LOC111598505|XP_023169543.2|DHYD	LOC108138359|XP_017116016.1|DELE
OG0001630	LOC111597165|XP_023167491.2|DHYD	LOC108137028|XP_017114016.1|DELE
OG0001631	LOC111599574|XP_023171014.2|DHYD	LOC108141196|XP_017119929.1|DELE
OG0001632	LOC111603580|XP_023177005.1|DHYD	LOC108142020|XP_017121184.1|DELE
OG0001633	LOC111604559|XP_023178427.1|DHYD	LOC108140620|XP_017119023.1|DELE
OG0001634	LOC111598529|XP_023169582.2|DHYD	LOC108145134|XP_017125837.1|DELE
OG0001635	LOC111602957|XP_023176097.1|DHYD	LOC108147097|XP_017128872.1|DELE
OG0001636	LOC111603635|XP_023177073.1|DHYD	LOC108141002|XP_017119566.1|DELE
OG0001637	LOC111595693|XP_023165306.2|DHYD	LOC108142989|XP_017122649.1|DELE
OG0001638	LOC111596783|XP_023166904.2|DHYD	LOC108136297|XP_017112871.1|DELE
OG0001639	LOC111600886|XP_030080932.1|DHYD	LOC108147594|XP_017129724.1|DELE
OG0001640	LOC111603569|XP_023176983.1|DHYD	LOC108141147|XP_017119861.1|DELE
OG0001641	LOC111593317|XP_023161788.1|DHYD	LOC108140541|XP_017118860.1|DELE
OG0001642	LOC111594990|XP_023164258.1|DHYD	LOC108136634|XP_017113442.1|DELE
OG0001643	LOC111602458|XP_023175286.2|DHYD	LOC108138274|XP_017115915.1|DELE
OG0001644	LOC111591856|XP_023159506.1|DHYD	LOC108146971|XP_017128717.1|DELE
OG0001645	LOC111597101|XP_023167411.1|DHYD	LOC108143644|XP_017123645.1|DELE, LOC108147085|XP_017128899.1|DELE
OG0001646	LOC111595404|XP_023164883.1|DHYD	LOC108144316|XP_017124505.1|DELE
OG0001647	LOC111601264|XP_030081947.1|DHYD	LOC108149589|XP_017132712.1|DELE
OG0001648	LOC111603320|XP_023176610.2|DHYD	LOC108143200|XP_017122942.1|DELE
OG0001649	LOC111593741|XP_023162501.1|DHYD	LOC108149794|XP_017133147.1|DELE
OG0001650	LOC111594609|XP_023163757.1|DHYD	LOC108143696|XP_017123711.1|DELE
OG0001651	LOC111600615|XP_023172581.2|DHYD	LOC108137552|XP_017114766.1|DELE
OG0001652	LOC111603313|XP_023176602.1|DHYD	LOC108135616|XP_017111920.1|DELE
OG0001653	LOC111600997|XP_023173159.2|DHYD	LOC108143228|XP_017123013.1|DELE
OG0001654	LOC111604364|XP_023178200.2|DHYD	LOC108144328|XP_017124526.1|DELE
OG0001655	LOC111592168|XP_023159990.2|DHYD	LOC108141351|XP_017120156.1|DELE
OG0001656	LOC111597211|XP_023167547.2|DHYD	LOC108147838|XP_017130082.1|DELE
OG0001657	LOC111595069|XP_023164394.1|DHYD	LOC108136153|XP_017112637.1|DELE
OG0001658	LOC111591858|XP_023159508.1|DHYD	LOC108142655|XP_017122145.1|DELE
OG0001659	LOC111604328|XP_023178156.1|DHYD	LOC108146799|XP_017128464.1|DELE
OG0001660	LOC111602918|XP_023176031.2|DHYD	LOC108145935|XP_017127128.1|DELE
OG0001661	LOC111602175|XP_023174905.2|DHYD, LOC111602562|XP_023175490.1|DHYD	LOC108148414|XP_017130943.1|DELE
OG0001662	LOC111592825|XP_023161018.1|DHYD	LOC108147491|XP_017129535.1|DELE
OG0001663	LOC111594557|XP_023163681.2|DHYD	LOC108150039|XP_017133495.1|DELE
OG0001664	LOC111595091|XP_023164422.1|DHYD	LOC108147035|XP_017128783.1|DELE
OG0001666	LOC111596133|XP_023165975.2|DHYD, LOC111596134|XP_023165977.2|DHYD, LOC111596135|XP_023165978.2|DHYD	LOC108138808|XP_017116789.1|DELE
OG0001667	LOC111605367|XP_023179614.2|DHYD	LOC108144384|XP_017124648.1|DELE
OG0001668	LOC111596948|XP_023167172.2|DHYD	LOC108142389|XP_017121713.1|DELE
OG0001669	LOC111597476|XP_023167993.2|DHYD	LOC108146355|XP_017127821.1|DELE
OG0001670	LOC111604338|XP_023178169.1|DHYD	LOC108140856|XP_017119330.1|DELE, LOC108136195|XP_017112686.1|DELE, LOC108135960|XP_017112401.1|DELE
OG0001671	LOC111601949|XP_023174573.1|DHYD, LOC111601662|XP_023174117.1|DHYD	LOC108143171|XP_017122905.1|DELE
OG0001672	LOC111604406|XP_023178230.2|DHYD	LOC108137984|XP_017115445.1|DELE, LOC108137985|XP_017115446.1|DELE
OG0001673	LOC111602569|XP_023175493.2|DHYD	LOC108142139|XP_017121324.1|DELE, LOC108142138|XP_017121323.1|DELE
OG0001674	LOC111604799|XP_023178784.1|DHYD	LOC108141566|XP_017120501.1|DELE
OG0001675	LOC111604999|XP_023179088.1|DHYD	LOC108147250|XP_017129137.1|DELE, LOC108147248|XP_017129136.1|DELE
OG0001678	LOC111596592|XP_030079912.1|DHYD	LOC108136225|XP_017112735.1|DELE
OG0001679	LOC111597238|XP_023167600.2|DHYD	LOC108141376|XP_017120206.1|DELE
OG0001680	LOC111594508|XP_023163593.2|DHYD, LOC111593990|XP_023162849.2|DHYD	LOC108138547|XP_017116306.1|DELE
OG0001681	LOC111596548|XP_023166589.2|DHYD	LOC108137328|XP_017114447.1|DELE
OG0001682	LOC111602400|XP_023175186.2|DHYD	LOC108142443|XP_017121797.1|DELE
OG0001683	LOC111598945|XP_023170191.1|DHYD	LOC108149477|XP_017132580.1|DELE
OG0001684	LOC111597773|XP_023168404.2|DHYD	LOC108145285|XP_017126088.1|DELE
OG0001685	LOC111602495|XP_023175334.2|DHYD	LOC108150507|XP_017134212.1|DELE
OG0001686	LOC111595961|XP_023165703.2|DHYD	LOC108136545|XP_017113333.1|DELE
OG0001687	LOC111591990|XP_023159718.1|DHYD	LOC108137090|XP_017114105.1|DELE
OG0001688	LOC111597304|XP_023167696.2|DHYD	LOC108141127|XP_017119838.1|DELE, LOC108140643|XP_017119058.1|DELE
OG0001689	LOC111597266|XP_030078961.1|DHYD	LOC108137731|XP_017115119.1|DELE
OG0001690	LOC111594835|XP_023164068.1|DHYD	LOC108147559|XP_017129636.1|DELE
OG0001691	LOC111602506|XP_023175352.1|DHYD	LOC108138240|XP_017115860.1|DELE
OG0001692	LOC111604229|XP_023177973.2|DHYD	LOC108135755|XP_017112085.1|DELE
OG0001693	LOC111604955|XP_023179004.1|DHYD	LOC108136345|XP_017112942.1|DELE
OG0001694	LOC111596682|XP_023166758.2|DHYD	LOC108136845|XP_017113756.1|DELE
OG0001695	LOC111594618|XP_023163776.2|DHYD, LOC111597791|XP_030080056.1|DHYD	LOC108139142|XP_017117250.1|DELE
OG0001696	LOC111601770|XP_023174281.2|DHYD	LOC108140527|XP_017118825.1|DELE
OG0001698	LOC111593415|XP_023161916.1|DHYD	LOC108147684|XP_017129871.1|DELE
OG0001699	LOC111601805|XP_023174360.1|DHYD	LOC108135856|XP_017112238.1|DELE
OG0001700	LOC111603629|XP_023177066.2|DHYD	LOC108139229|XP_017117383.1|DELE
OG0001701	LOC111594514|XP_030080684.1|DHYD	LOC108148286|XP_017130741.1|DELE
OG0001702	LOC111603883|XP_023177467.2|DHYD	LOC108141826|XP_017120896.1|DELE
OG0001703	LOC111603478|XP_023176837.2|DHYD	LOC108148686|XP_017131323.1|DELE
OG0001704	LOC111603487|XP_023176852.1|DHYD	LOC108148739|XP_017131419.1|DELE
OG0001705	LOC111595246|XP_023164654.2|DHYD, LOC115483437|XP_030081268.1|DHYD	LOC108148838|XP_017131594.1|DELE
OG0001706	LOC111594101|XP_030079104.1|DHYD	LOC108136774|XP_017113627.1|DELE, LOC108146787|XP_017128447.1|DELE, LOC108137430|XP_017114586.1|DELE
OG0001707	LOC111596596|XP_030080570.1|DHYD	LOC108148804|XP_017131520.1|DELE
OG0001708	LOC111594471|XP_023163540.1|DHYD	LOC108139348|XP_017117561.1|DELE
OG0001709	LOC111598683|XP_023169814.2|DHYD	LOC108146492|XP_017128013.1|DELE
OG0001710	LOC111599432|XP_023170853.1|DHYD	LOC108143926|XP_017123999.1|DELE
OG0001711	LOC111603584|XP_023177006.2|DHYD	LOC108148729|XP_017131396.1|DELE
OG0001712	LOC111602701|XP_023175701.1|DHYD	LOC108136737|XP_017113566.1|DELE
OG0001713	LOC111593603|XP_023162232.1|DHYD	LOC108140778|XP_017119254.1|DELE
