Orthogroup	DHYD.longest_only	DALB.longest_only
OG0000918	LOC111594098|XP_023163018.2|DHYD	LOC117566068|XP_034101417.1|DALB
OG0000920	LOC111600229|XP_023172024.1|DHYD	LOC117578265|XP_034119578.1|DALB
OG0000922	LOC111596016|XP_023165808.1|DHYD	LOC117566843|XP_034102322.1|DALB
OG0000923	LOC111604969|XP_023179027.2|DHYD	LOC117574976|XP_034114933.1|DALB
OG0000924	LOC111598118|XP_023168943.2|DHYD	LOC117569933|XP_034107186.1|DALB
OG0000925	LOC111602003|XP_023174659.1|DHYD	LOC117576127|XP_034116577.1|DALB
OG0000926	LOC111596459|XP_023166463.2|DHYD	LOC117574374|XP_034114098.1|DALB
OG0000926	LOC111604832|XP_023178824.1|DHYD	LOC117574600|XP_034114378.1|DALB
OG0000927	LOC111595907|XP_023165622.1|DHYD	LOC117573509|XP_034112629.1|DALB
OG0000927	LOC111596013|XP_023165806.2|DHYD	LOC117573508|XP_034112628.1|DALB
OG0000928	LOC111593766|XP_030080024.1|DHYD, LOC115483086|XP_030080021.1|DHYD	LOC117563589|XP_034097865.1|DALB, LOC117563209|XP_034097289.1|DALB
OG0000929	LOC111599311|XP_030079183.1|DHYD	LOC117563995|XP_034098476.1|DALB
OG0000929	LOC115482943|XP_030079197.1|DHYD	LOC117563996|XP_034098477.1|DALB
OG0000930	LOC111595044|XP_023164338.2|DHYD	LOC117571734|XP_034109944.1|DALB
OG0000931	LOC111594281|XP_023163284.2|DHYD	LOC117571251|XP_034109196.1|DALB
OG0000931	LOC111596195|XP_023166073.1|DHYD	LOC117563946|XP_034098408.1|DALB
OG0000932	LOC111595936|XP_023165664.2|DHYD	LOC117564370|XP_034098978.1|DALB, LOC117564667|XP_034099422.1|DALB
OG0000933	LOC111602101|XP_023174806.1|DHYD	LOC117570383|XP_034107869.1|DALB
OG0000933	LOC111602130|XP_023174847.2|DHYD	LOC117570384|XP_034107872.1|DALB
OG0000934	LOC111596394|XP_023166368.1|DHYD	LOC117569622|XP_034106750.1|DALB, LOC117569623|XP_034106751.1|DALB
OG0000935	LOC111603562|XP_023176970.2|DHYD	LOC117573817|XP_034113134.1|DALB
OG0000936	LOC111600846|XP_023172918.1|DHYD	LOC117575759|XP_034116013.1|DALB
OG0000936	LOC111605035|XP_023179138.1|DHYD	LOC117570689|XP_034108386.1|DALB
OG0000938	LOC111598130|XP_023168959.1|DHYD	LOC117573958|XP_034113392.1|DALB
OG0000939	LOC111592903|XP_023161118.1|DHYD	LOC117564610|XP_034099357.1|DALB
OG0000940	LOC111598416|XP_023169425.1|DHYD	LOC117577954|XP_034118888.1|DALB
OG0000940	LOC111592459|XP_023160427.1|DHYD	LOC117569688|XP_034106829.1|DALB
OG0000941	LOC111594257|XP_023163246.1|DHYD	LOC117577589|XP_034118324.1|DALB
OG0000941	LOC111595857|XP_023165540.1|DHYD	LOC117563582|XP_034097860.1|DALB
OG0000942	LOC111594382|XP_023163416.2|DHYD	LOC117566829|XP_034102289.1|DALB
OG0000943	LOC111600602|XP_023172564.1|DHYD	LOC117567542|XP_034103480.1|DALB
OG0000944	LOC111605014|XP_023179111.1|DHYD	LOC117577556|XP_034118280.1|DALB
OG0000944	LOC111601506|XP_023173868.1|DHYD	LOC117575856|XP_034116167.1|DALB
OG0000945	LOC111596888|XP_023167106.2|DHYD, LOC115482987|XP_030079477.1|DHYD	LOC117567513|XP_034103449.1|DALB
OG0000946	LOC111599327|XP_023170716.2|DHYD	LOC117571608|XP_034109716.1|DALB, LOC117571681|XP_034109813.1|DALB, LOC117564716|XP_034099489.1|DALB
OG0000947	LOC111600133|XP_023171873.2|DHYD	LOC117571451|XP_034109489.1|DALB
OG0000948	LOC111601083|XP_023173277.1|DHYD	LOC117572178|XP_034110721.1|DALB
OG0000949	LOC111602432|XP_023175239.2|DHYD	LOC117565923|XP_034101190.1|DALB, LOC117565933|XP_034101213.1|DALB
OG0000950	LOC111591996|XP_023159725.2|DHYD	LOC117578179|XP_034119384.1|DALB
OG0000950	LOC111602682|XP_023175670.1|DHYD	LOC117576214|XP_034116710.1|DALB
OG0000951	LOC111601478|XP_023173833.1|DHYD	LOC117576018|XP_034116417.1|DALB
OG0000952	LOC111602441|XP_023175263.1|DHYD	LOC117563833|XP_034098252.1|DALB
OG0000954	LOC115483805|XP_030081986.1|DHYD, LOC111604355|XP_023178190.2|DHYD	LOC117572679|XP_034111603.1|DALB, LOC117568521|XP_034105114.1|DALB, LOC117572680|XP_034111604.1|DALB
OG0000954	LOC115483818|XP_030082044.1|DHYD, LOC111604357|XP_023178193.1|DHYD	LOC117572678|XP_034111602.1|DALB, LOC117568611|XP_034105263.1|DALB, LOC117572681|XP_034111606.1|DALB
OG0000955	LOC111594811|XP_023164042.2|DHYD	LOC117574481|XP_034114209.1|DALB
OG0000956	LOC111604222|XP_023177960.1|DHYD	LOC117576792|XP_034117742.1|DALB
OG0000956	LOC111604266|XP_023178031.2|DHYD	LOC117576100|XP_034116549.1|DALB
OG0000957	LOC111597659|XP_023168249.2|DHYD	LOC117566541|XP_034101973.1|DALB
OG0000958	LOC111594026|XP_023162908.2|DHYD	LOC117568423|XP_034104963.1|DALB
OG0000959	LOC111600161|XP_023171924.2|DHYD	LOC117565374|XP_034100334.1|DALB, LOC117574475|XP_034114204.1|DALB
OG0000961	LOC111598098|XP_023168917.1|DHYD	LOC117571816|XP_034110078.1|DALB
OG0000961	LOC111598095|XP_023168913.2|DHYD	LOC117571815|XP_034110076.1|DALB
OG0000963	LOC111603160|XP_023176406.1|DHYD	LOC117577968|XP_034118914.1|DALB
OG0000964	LOC111595516|XP_030082039.1|DHYD	LOC117570877|XP_034108661.1|DALB
OG0000965	LOC111603084|XP_023176311.2|DHYD	LOC117576869|XP_034117866.1|DALB
OG0000966	LOC111592182|XP_023160016.1|DHYD	LOC117568065|XP_034104314.1|DALB
OG0000969	LOC111592490|XP_023160482.1|DHYD	LOC117567320|XP_034103110.1|DALB
OG0000970	LOC111594966|XP_023164232.1|DHYD	LOC117573597|XP_034112782.1|DALB
OG0000971	LOC111601135|XP_023173370.1|DHYD	LOC117564194|XP_034098759.1|DALB
OG0000972	LOC111596947|XP_023167171.1|DHYD	LOC117567498|XP_034103419.1|DALB
OG0000973	LOC111601622|XP_023174058.1|DHYD	LOC117570199|XP_034107580.1|DALB
OG0000974	LOC111597477|XP_023167994.2|DHYD	LOC117566391|XP_034101790.1|DALB
OG0000975	LOC111604558|XP_023178420.1|DHYD	LOC117573970|XP_034113401.1|DALB
OG0000976	LOC111597593|XP_023168161.2|DHYD, LOC111597591|XP_023168158.2|DHYD	LOC117574839|XP_034114721.1|DALB
OG0000977	LOC111602997|XP_030078749.1|DHYD	LOC117573533|XP_034112674.1|DALB
OG0000978	LOC111593607|XP_023162236.1|DHYD	LOC117573698|XP_034112951.1|DALB
OG0000979	LOC111595243|XP_023164649.1|DHYD	LOC117572496|XP_034111238.1|DALB
OG0000980	LOC111603480|XP_023176839.2|DHYD	LOC117576728|XP_034117640.1|DALB
OG0000981	LOC111603853|XP_023177418.1|DHYD	LOC117565479|XP_034100475.1|DALB
OG0000981	LOC111593622|XP_023162262.1|DHYD	LOC117570257|XP_034107661.1|DALB
OG0000984	LOC111595872|XP_030079231.1|DHYD, LOC111602342|XP_030079081.1|DHYD	LOC117563897|XP_034098349.1|DALB
OG0000985	LOC111597571|XP_030081811.1|DHYD	LOC117568882|XP_034105673.1|DALB
OG0000986	LOC111603921|XP_023177518.2|DHYD	LOC117565557|XP_034100616.1|DALB
OG0000987	LOC111594822|XP_023164055.1|DHYD	LOC117573905|XP_034113303.1|DALB
OG0000988	LOC111594899|XP_023164156.2|DHYD	LOC117565941|XP_034101218.1|DALB
OG0000988	LOC111597315|XP_023167712.2|DHYD, LOC111593241|XP_023161662.2|DHYD	LOC117573288|XP_034112282.1|DALB
OG0000990	LOC111591970|XP_023159685.1|DHYD	LOC117578241|XP_034119552.1|DALB
OG0000991	LOC111597532|XP_023168084.2|DHYD	LOC117577906|XP_034118798.1|DALB
OG0000992	LOC111596603|XP_023166653.1|DHYD	LOC117573420|XP_034112517.1|DALB
OG0000993	LOC111594464|XP_023163532.2|DHYD	LOC117575298|XP_034115339.1|DALB
OG0000994	LOC111600340|XP_023172172.2|DHYD	LOC117564544|XP_034099258.1|DALB
OG0000994	LOC111596479|XP_023166504.1|DHYD	LOC117577746|XP_034118548.1|DALB
OG0000995	LOC111601960|XP_023174602.2|DHYD	LOC117567794|XP_034103912.1|DALB
OG0000996	LOC111603350|XP_023176667.1|DHYD	LOC117569493|XP_034106565.1|DALB
OG0000997	LOC111598802|XP_030080966.1|DHYD, LOC115483382|XP_030080965.1|DHYD	LOC117570903|XP_034108698.1|DALB
OG0000998	LOC111601079|XP_023173274.2|DHYD, LOC111601016|XP_030079456.1|DHYD	LOC117572254|XP_034110833.1|DALB
OG0000999	LOC111604040|XP_023177663.1|DHYD	LOC117565821|XP_034101016.1|DALB
OG0001000	LOC111599998|XP_023171666.2|DHYD	LOC117567199|XP_034102918.1|DALB
OG0001001	LOC111600889|XP_023172994.2|DHYD	LOC117569255|XP_034106219.1|DALB
OG0001002	LOC111595595|XP_023165176.2|DHYD	LOC117565196|XP_034100091.1|DALB
OG0001003	LOC111598583|XP_023169657.1|DHYD	LOC117575955|XP_034116324.1|DALB
OG0001004	LOC111593325|XP_023161802.1|DHYD	LOC117575813|XP_034116097.1|DALB
OG0001005	LOC111596807|XP_023166936.1|DHYD	LOC117570208|XP_034107592.1|DALB
OG0001006	LOC111605737|XP_023180206.1|DHYD	LOC117571697|XP_034109882.1|DALB
OG0001007	LOC111597641|XP_023168217.1|DHYD	LOC117573232|XP_034112174.1|DALB
OG0001007	LOC111601124|XP_023173346.1|DHYD	LOC117568272|XP_034104654.1|DALB
OG0001008	LOC111598835|XP_023170040.1|DHYD	LOC117567040|XP_034102641.1|DALB, LOC117576153|XP_034116621.1|DALB
OG0001009	LOC111595166|XP_023164514.1|DHYD	LOC117575770|XP_034116027.1|DALB
OG0001010	LOC111596003|XP_023165776.2|DHYD	LOC117565022|XP_034099858.1|DALB
OG0001010	LOC111603127|XP_023176369.1|DHYD	LOC117564881|XP_034099721.1|DALB
OG0001011	LOC111594212|XP_023163178.1|DHYD	LOC117564539|XP_034099251.1|DALB
OG0001012	LOC115482746|XP_030079685.1|DHYD, LOC111604690|XP_023178629.2|DHYD	LOC117578170|XP_034119351.1|DALB, LOC117578169|XP_034119349.1|DALB
OG0001013	LOC111599789|XP_023171332.2|DHYD	LOC117572469|XP_034111207.1|DALB
OG0001013	LOC111600953|XP_023173098.2|DHYD	LOC117568614|XP_034105266.1|DALB
OG0001014	LOC111604441|XP_023178279.2|DHYD	LOC117569474|XP_034106533.1|DALB
OG0001014	LOC111604456|XP_023178302.1|DHYD	LOC117568105|XP_034104388.1|DALB
OG0001015	LOC111603364|XP_023176681.2|DHYD	LOC117577743|XP_034118545.1|DALB
OG0001015	LOC111603365|XP_023176682.2|DHYD	LOC117577812|XP_034118633.1|DALB
OG0001016	LOC111598998|XP_023170276.2|DHYD	LOC117564638|XP_034099390.1|DALB
OG0001016	LOC111603195|XP_023176451.2|DHYD	LOC117569705|XP_034106864.1|DALB
OG0001020	LOC111593037|XP_023161372.1|DHYD	LOC117567376|XP_034103215.1|DALB
OG0001021	LOC111602188|XP_023174916.1|DHYD	LOC117566208|XP_034101627.1|DALB
OG0001022	LOC111595966|XP_023165710.1|DHYD	LOC117564466|XP_034099149.1|DALB
OG0001025	LOC111605185|XP_023179350.2|DHYD	LOC117570992|XP_034108831.1|DALB, LOC117572512|XP_034111257.1|DALB
OG0001026	LOC111604784|XP_023178764.1|DHYD	LOC117572187|XP_034110733.1|DALB
OG0001026	LOC111595617|XP_023165191.2|DHYD	LOC117568642|XP_034105325.1|DALB
OG0001027	LOC111592330|XP_023160224.2|DHYD	LOC117572768|XP_034111747.1|DALB
OG0001028	LOC111601190|XP_023173437.1|DHYD	LOC117563841|XP_034098261.1|DALB
OG0001031	LOC111592072|XP_023159847.2|DHYD	LOC117565334|XP_034100274.1|DALB
OG0001032	LOC111600874|XP_030079107.1|DHYD	LOC117565668|XP_034100790.1|DALB
OG0001033	LOC111599388|XP_030080951.1|DHYD	LOC117569149|XP_034106100.1|DALB
OG0001033	LOC111592151|XP_023159966.2|DHYD	LOC117566751|XP_034102186.1|DALB
OG0001034	LOC111595151|XP_030081314.1|DHYD	LOC117567281|XP_034103039.1|DALB
OG0001035	LOC111598450|XP_023169475.2|DHYD	LOC117577999|XP_034118989.1|DALB
OG0001036	LOC111596586|XP_023166632.2|DHYD	LOC117568078|XP_034104347.1|DALB
OG0001036	LOC111601315|XP_023173608.2|DHYD	LOC117574338|XP_034114050.1|DALB
OG0001037	LOC111597512|XP_023168049.2|DHYD	LOC117571195|XP_034109127.1|DALB
OG0001038	LOC111602073|XP_023174765.1|DHYD	LOC117574731|XP_034114552.1|DALB, LOC117574729|XP_034114550.1|DALB
OG0001042	LOC111601970|XP_023174611.1|DHYD	LOC117575862|XP_034116174.1|DALB
OG0001043	LOC111601914|XP_023174529.2|DHYD	LOC117577741|XP_034118543.1|DALB
OG0001044	LOC111604089|XP_023177752.2|DHYD	LOC117571187|XP_034109115.1|DALB
OG0001045	LOC111602559|XP_023175483.1|DHYD	LOC117569790|XP_034106983.1|DALB
OG0001046	LOC111597088|XP_023167391.1|DHYD	LOC117572650|XP_034111520.1|DALB
OG0001047	LOC111594070|XP_023162977.1|DHYD	LOC117568166|XP_034104488.1|DALB
OG0001048	LOC111601279|XP_023173565.2|DHYD	LOC117570904|XP_034108700.1|DALB
OG0001049	LOC111602200|XP_023174939.2|DHYD	LOC117563877|XP_034098326.1|DALB
OG0001049	LOC111599655|XP_030079633.1|DHYD	LOC117572710|XP_034111659.1|DALB
OG0001050	LOC111592440|XP_023160392.2|DHYD	LOC117572583|XP_034111358.1|DALB
OG0001051	LOC111594721|XP_023163919.2|DHYD	LOC117565410|XP_034100387.1|DALB
OG0001052	LOC111598952|XP_023170204.1|DHYD	LOC117563456|XP_034097699.1|DALB
OG0001053	LOC111591852|XP_023163555.2|DHYD	LOC117571475|XP_034109529.1|DALB, LOC117564313|XP_034098901.1|DALB
OG0001054	LOC111599985|XP_023171651.2|DHYD	LOC117573519|XP_034112643.1|DALB
OG0001055	LOC111592021|XP_023159781.2|DHYD	LOC117576831|XP_034117796.1|DALB
OG0001055	LOC111592004|XP_023159752.2|DHYD	LOC117574968|XP_034114923.1|DALB
OG0001056	LOC111596896|XP_023167150.1|DHYD	LOC117573846|XP_034113209.1|DALB
OG0001057	LOC111600362|XP_023172205.1|DHYD	LOC117563256|XP_034097369.1|DALB
OG0001058	LOC111605028|XP_030079427.1|DHYD	LOC117575555|XP_034115710.1|DALB
OG0001059	LOC111604425|XP_023178251.2|DHYD	LOC117571789|XP_034110039.1|DALB
OG0001060	LOC111600260|XP_023172076.1|DHYD	LOC117575355|XP_034115412.1|DALB
OG0001061	LOC111594432|XP_023163488.1|DHYD	LOC117574437|XP_034114166.1|DALB
OG0001063	LOC111593389|XP_030079437.1|DHYD	LOC117574569|XP_034114339.1|DALB
OG0001064	LOC111598849|XP_030079334.1|DHYD	LOC117565914|XP_034101177.1|DALB
OG0001064	LOC111594001|XP_023162864.2|DHYD	LOC117566413|XP_034101829.1|DALB
OG0001065	LOC111605410|XP_023179680.2|DHYD	LOC117566770|XP_034102204.1|DALB
OG0001066	LOC111593450|XP_023161974.2|DHYD	LOC117578292|XP_034119623.1|DALB
OG0001067	LOC111593661|XP_023162318.1|DHYD	LOC117564486|XP_034099182.1|DALB
OG0001068	LOC111593101|XP_023161469.2|DHYD	LOC117569686|XP_034106826.1|DALB
OG0001068	LOC111599264|XP_023170630.2|DHYD	LOC117571237|XP_034109182.1|DALB
OG0001069	LOC111595482|XP_023165020.2|DHYD, LOC111593821|XP_023162625.2|DHYD	LOC117568490|XP_034105068.1|DALB
OG0001072	LOC111599818|XP_023171374.2|DHYD	LOC117568336|XP_034104811.1|DALB
OG0001074	LOC111593856|XP_023162671.1|DHYD	LOC117567898|XP_034104063.1|DALB
OG0001075	LOC111601572|XP_023173990.1|DHYD	LOC117569508|XP_034106583.1|DALB
OG0001077	LOC111598600|XP_023169684.1|DHYD	LOC117569698|XP_034106852.1|DALB
OG0001078	LOC111596168|XP_030080028.1|DHYD	LOC117571270|XP_034109227.1|DALB
OG0001079	LOC111597427|XP_023167893.1|DHYD	LOC117571612|XP_034109723.1|DALB
OG0001080	LOC111598791|XP_030081448.1|DHYD	LOC117567041|XP_034102643.1|DALB
OG0001081	LOC111600630|XP_023172601.2|DHYD	LOC117571435|XP_034109470.1|DALB
OG0001081	LOC111597669|XP_023168261.1|DHYD	LOC117570687|XP_034108379.1|DALB
OG0001082	LOC111602104|XP_023174810.1|DHYD	LOC117568326|XP_034104798.1|DALB
OG0001083	LOC111601576|XP_023173995.2|DHYD	LOC117571508|XP_034109570.1|DALB, LOC117570504|XP_034108095.1|DALB
OG0001084	LOC111597682|XP_023168280.2|DHYD	LOC117567179|XP_034102892.1|DALB
OG0001085	LOC111600887|XP_023172993.1|DHYD	LOC117571066|XP_034108926.1|DALB
OG0001086	LOC111596988|XP_023167247.1|DHYD	LOC117572129|XP_034110654.1|DALB
OG0001087	LOC111592652|XP_023160768.2|DHYD	LOC117563726|XP_034098081.1|DALB
OG0001088	LOC111592741|XP_023160907.2|DHYD	LOC117572629|XP_034111479.1|DALB
OG0001089	LOC111595304|XP_030079466.1|DHYD	LOC117567599|XP_034103575.1|DALB
OG0001090	LOC111601573|XP_023173993.1|DHYD	LOC117571369|XP_034109375.1|DALB
OG0001091	LOC111597530|XP_023168075.2|DHYD	LOC117568133|XP_034104432.1|DALB
OG0001092	LOC115483323|XP_030080569.1|DHYD, LOC111599007|XP_023170289.1|DHYD	LOC117565305|XP_034100234.1|DALB
OG0001093	LOC111600392|XP_030080539.1|DHYD	LOC117563550|XP_034097820.1|DALB
OG0001094	LOC111600412|XP_023172260.2|DHYD	LOC117564619|XP_034099364.1|DALB
OG0001095	LOC111592309|XP_023160184.2|DHYD	LOC117567862|XP_034104015.1|DALB
OG0001096	LOC111599308|XP_030079192.1|DHYD	LOC117564722|XP_034099495.1|DALB, LOC117564720|XP_034099494.1|DALB
OG0001097	LOC111594654|XP_023163822.1|DHYD	LOC117564048|XP_034098549.1|DALB
OG0001098	LOC111597703|XP_023168309.2|DHYD	LOC117570327|XP_034107764.1|DALB
OG0001098	LOC111592787|XP_023160959.2|DHYD	LOC117567592|XP_034103566.1|DALB
OG0001099	LOC111594368|XP_023163401.1|DHYD, LOC115483759|XP_030081864.1|DHYD	LOC117571438|XP_034109472.1|DALB
OG0001099	LOC111594386|XP_023163421.2|DHYD, LOC115483741|XP_030081845.1|DHYD	LOC117570019|XP_034107326.1|DALB
OG0001100	LOC111598705|XP_023169861.1|DHYD	LOC117575479|XP_034115603.1|DALB
OG0001101	LOC111600149|XP_023171899.2|DHYD	LOC117566704|XP_034102141.1|DALB
OG0001101	LOC111600169|XP_023171929.2|DHYD	LOC117568923|XP_034105727.1|DALB
OG0001102	LOC111603338|XP_023176643.1|DHYD	LOC117567506|XP_034103438.1|DALB
OG0001103	LOC111598807|XP_023170001.2|DHYD	LOC117574165|XP_034113745.1|DALB
OG0001104	LOC111597276|XP_023167660.1|DHYD	LOC117577885|XP_034118753.1|DALB
OG0001104	LOC111593688|XP_023162355.1|DHYD, LOC111593069|XP_023161418.1|DHYD	LOC117566766|XP_034102199.1|DALB, LOC117570636|XP_034108294.1|DALB
OG0001105	LOC111598167|XP_023169023.1|DHYD	LOC117569145|XP_034106083.1|DALB
OG0001108	LOC111593385|XP_023161871.1|DHYD	LOC117573299|XP_034112294.1|DALB
OG0001109	LOC111600773|XP_023172821.2|DHYD	LOC117566577|XP_034102009.1|DALB, LOC117570475|XP_034108050.1|DALB
OG0001110	LOC111600977|XP_023173128.1|DHYD	LOC117568852|XP_034105620.1|DALB
OG0001111	LOC111604047|XP_030080920.1|DHYD	LOC117568157|XP_034104467.1|DALB, LOC117569127|XP_034106038.1|DALB
OG0001112	LOC111593739|XP_023162503.1|DHYD	LOC117568780|XP_034105509.1|DALB, LOC117568409|XP_034104940.1|DALB
OG0001113	LOC111593662|XP_023162319.1|DHYD	LOC117564487|XP_034099184.1|DALB
OG0001114	LOC111601583|XP_023174009.2|DHYD, LOC111600880|XP_023172985.1|DHYD	LOC117565450|XP_034100438.1|DALB
OG0001115	LOC111594238|XP_023163214.2|DHYD	LOC117565052|XP_034099886.1|DALB
OG0001116	LOC111592426|XP_023160377.1|DHYD	LOC117568735|XP_034105452.1|DALB
OG0001116	LOC111592400|XP_023160347.2|DHYD	LOC117571143|XP_034109036.1|DALB
OG0001117	LOC111602196|XP_023174927.1|DHYD, LOC111602195|XP_023174925.2|DHYD, LOC111602376|XP_023175160.1|DHYD	LOC117568275|XP_034104656.1|DALB, LOC117568975|XP_034105826.1|DALB, LOC117569285|XP_034106281.1|DALB
OG0001118	LOC111598674|XP_023169800.1|DHYD	LOC117577856|XP_034118695.1|DALB
OG0001119	LOC111600815|XP_023172882.2|DHYD	LOC117575118|XP_034115107.1|DALB
OG0001120	LOC111603481|XP_023176840.1|DHYD	LOC117576088|XP_034116528.1|DALB
OG0001121	LOC111599992|XP_023171655.2|DHYD	LOC117571825|XP_034110086.1|DALB
OG0001122	LOC111600480|XP_023172360.1|DHYD	LOC117570724|XP_034108429.1|DALB
OG0001124	LOC111602574|XP_023175501.2|DHYD	LOC117575044|XP_034115018.1|DALB
OG0001125	LOC111595023|XP_023164303.1|DHYD	LOC117575376|XP_034115439.1|DALB
OG0001126	LOC111597752|XP_030081822.1|DHYD	LOC117568394|XP_034104898.1|DALB
OG0001127	LOC111599226|XP_023170592.2|DHYD	LOC117569771|XP_034106959.1|DALB
OG0001128	LOC111600760|XP_030080931.1|DHYD	LOC117568896|XP_034105688.1|DALB
OG0001129	LOC111602234|XP_023174984.2|DHYD	LOC117563751|XP_034098123.1|DALB
OG0001130	LOC111599968|XP_030080421.1|DHYD	LOC117564994|XP_034099830.1|DALB
OG0001131	LOC111597653|XP_023168245.1|DHYD	LOC117573165|XP_034112021.1|DALB
OG0001133	LOC111601132|XP_023173360.2|DHYD	LOC117563361|XP_034097542.1|DALB
OG0001134	LOC111592837|XP_023161033.2|DHYD	LOC117568847|XP_034105615.1|DALB
OG0001135	LOC111600096|XP_023171827.1|DHYD	LOC117576431|XP_034117071.1|DALB
OG0001136	LOC111593611|XP_023162246.2|DHYD, LOC115482750|XP_030078626.1|DHYD	LOC117573877|XP_034113245.1|DALB
OG0001137	LOC111597404|XP_023167851.2|DHYD	LOC117574951|XP_034114896.1|DALB
OG0001138	LOC111598792|XP_023169976.2|DHYD	LOC117567042|XP_034102644.1|DALB
OG0001139	LOC111597241|XP_023167604.2|DHYD	LOC117571325|XP_034109302.1|DALB
OG0001140	LOC111595910|XP_030080640.1|DHYD	LOC117573378|XP_034112407.1|DALB
OG0001143	LOC115482934|XP_030079133.1|DHYD, LOC115482919|XP_030079076.1|DHYD	LOC117565782|XP_034100950.1|DALB
OG0001144	LOC111593776|XP_023162566.1|DHYD	LOC117567169|XP_034102875.1|DALB
OG0001145	LOC111592121|XP_023159922.1|DHYD	LOC117570046|XP_034107365.1|DALB, LOC117564647|XP_034099399.1|DALB
OG0001146	LOC111591971|XP_023159686.1|DHYD	LOC117577866|XP_034118712.1|DALB
OG0001147	LOC111593877|XP_023162710.2|DHYD	LOC117568696|XP_034105396.1|DALB
OG0001148	LOC111601643|XP_023174094.1|DHYD, LOC111601986|XP_023174642.2|DHYD	LOC117564748|XP_034099529.1|DALB
OG0001149	LOC115483420|XP_030081183.1|DHYD, LOC111593206|XP_023161618.2|DHYD, LOC115482954|XP_030079286.1|DHYD	LOC117571427|XP_034109458.1|DALB
OG0001150	LOC111600745|XP_023172792.1|DHYD	LOC117571957|XP_034110347.1|DALB
OG0001151	LOC111604225|XP_023177964.2|DHYD	LOC117576790|XP_034117736.1|DALB
OG0001152	LOC111594527|XP_023163628.2|DHYD	LOC117574204|XP_034113800.1|DALB
OG0001153	LOC111600009|XP_030081198.1|DHYD	LOC117568314|XP_034104756.1|DALB
OG0001154	LOC111603962|XP_030079111.1|DHYD	LOC117564345|XP_034098948.1|DALB
OG0001155	LOC111596463|XP_023166482.2|DHYD	LOC117571549|XP_034109645.1|DALB
OG0001157	LOC111594548|XP_023163669.1|DHYD	LOC117576483|XP_034117145.1|DALB
OG0001158	LOC111599206|XP_023170570.1|DHYD	LOC117565636|XP_034100736.1|DALB
OG0001159	LOC111592693|XP_030080752.1|DHYD	LOC117574869|XP_034114778.1|DALB
OG0001160	LOC111594614|XP_023163768.2|DHYD	LOC117574142|XP_034113709.1|DALB, LOC117574136|XP_034113692.1|DALB, LOC117574138|XP_034113696.1|DALB, LOC117574140|XP_034113706.1|DALB, LOC117574139|XP_034113705.1|DALB, LOC117574141|XP_034113707.1|DALB
OG0001161	LOC111600083|XP_023171794.2|DHYD	LOC117576430|XP_034117067.1|DALB
OG0001162	LOC111593339|XP_023161817.2|DHYD	LOC117574552|XP_034114314.1|DALB
OG0001163	LOC111605573|XP_023179925.1|DHYD	LOC117575205|XP_034115216.1|DALB
OG0001164	LOC111597817|XP_030080658.1|DHYD, LOC111597868|XP_023168561.2|DHYD	LOC117574790|XP_034114637.1|DALB
OG0001165	LOC111603804|XP_030081287.1|DHYD	LOC117569451|XP_034106506.1|DALB
OG0001166	LOC111597740|XP_030081127.1|DHYD	LOC117570609|XP_034108257.1|DALB, LOC117570607|XP_034108242.1|DALB
OG0001167	LOC115483375|XP_030080950.1|DHYD, LOC111605713|XP_023180171.2|DHYD	LOC117569731|XP_034106896.1|DALB
OG0001168	LOC111593970|XP_023162829.2|DHYD	LOC117571849|XP_034110131.1|DALB
OG0001169	LOC111603108|XP_023176342.2|DHYD	LOC117572465|XP_034111204.1|DALB
OG0001170	LOC111596600|XP_023166649.1|DHYD	LOC117573424|XP_034112526.1|DALB
OG0001171	LOC111592753|XP_023160917.2|DHYD	LOC117572136|XP_034110662.1|DALB
OG0001172	LOC111593825|XP_023162626.2|DHYD, LOC111593826|XP_023162627.2|DHYD	LOC117570134|XP_034107490.1|DALB
OG0001174	LOC111595663|XP_030081816.1|DHYD	LOC117567918|XP_034104088.1|DALB
OG0001175	LOC111597118|XP_023167446.1|DHYD	LOC117572648|XP_034111518.1|DALB
OG0001175	LOC111598242|XP_023169174.1|DHYD	LOC117566824|XP_034102283.1|DALB
OG0001176	LOC111593754|XP_023162524.2|DHYD	LOC117568626|XP_034105308.1|DALB
OG0001178	LOC111602086|XP_030079710.1|DHYD	LOC117568384|XP_034104886.1|DALB
OG0001179	LOC115483094|XP_030080062.1|DHYD, LOC115483093|XP_030080060.1|DHYD, LOC115483165|XP_030080185.1|DHYD, LOC115483167|XP_030080187.1|DHYD, LOC115483168|XP_030080188.1|DHYD, LOC115483166|XP_030080186.1|DHYD, LOC115482756|XP_030078542.1|DHYD, LOC115482762|XP_030078551.1|DHYD, LOC115483702|XP_030081630.1|DHYD, LOC115483701|XP_030081629.1|DHYD, LOC111605419|XP_023179699.2|DHYD	LOC117568304|XP_034104738.1|DALB
OG0001180	LOC111598393|XP_023169381.1|DHYD	LOC117573171|XP_034112034.1|DALB
OG0001181	LOC111595062|XP_023164384.2|DHYD	LOC117569941|XP_034107190.1|DALB
