Orthogroup	DHYD.longest_only	DSEC.longest_only
OG0002369	LOC111596876|XP_023167092.2|DHYD	LOC6615061|XP_002039478.1|DSEC
OG0002370	LOC111600333|XP_030081032.1|DHYD, LOC115483001|XP_030079516.1|DHYD	LOC6611227|XP_002035783.2|DSEC
OG0002371	LOC111600319|XP_023172146.1|DHYD	LOC6611225|XP_002035781.1|DSEC
OG0002372	LOC111598489|XP_023169514.2|DHYD	LOC6613320|XP_002037796.2|DSEC
OG0002373	LOC111592923|XP_023161143.1|DHYD	LOC6614411|XP_002038844.1|DSEC
OG0002374	LOC111596179|XP_023166050.1|DHYD	LOC6607842|XP_002032599.2|DSEC
OG0002375	LOC111604968|XP_023179025.2|DHYD	LOC6614308|XP_002038748.2|DSEC
OG0002376	LOC111605053|XP_023179158.1|DHYD	LOC6611465|XP_032578353.1|DSEC
OG0002377	LOC111603573|XP_023176991.2|DHYD	LOC6613949|XP_002038413.1|DSEC
OG0002378	LOC111597242|XP_023167605.2|DHYD	LOC6605522|XP_002030355.1|DSEC
OG0002379	LOC111595825|XP_023165499.2|DHYD, LOC111594182|XP_023163133.1|DHYD	LOC6613699|XP_002038169.1|DSEC
OG0002380	LOC111605141|XP_023179289.1|DHYD	LOC6612298|XP_032581622.1|DSEC
OG0002381	LOC111595640|XP_023165221.1|DHYD	LOC6609108|XP_002033811.1|DSEC
OG0002382	LOC111598281|XP_023169229.2|DHYD	LOC6619829|XP_032580861.1|DSEC
OG0002383	LOC111596973|XP_023167217.2|DHYD	LOC6610391|XP_032574445.1|DSEC
OG0002384	LOC111597221|XP_030079955.1|DHYD	LOC6616088|XP_032582358.1|DSEC
OG0002385	LOC111593701|XP_023162413.2|DHYD	LOC6619458|XP_032579674.1|DSEC
OG0002386	LOC111596694|XP_023166778.2|DHYD	LOC6619025|XP_002043270.1|DSEC
OG0002387	LOC111598255|XP_023169189.2|DHYD	LOC6607546|XP_032576220.1|DSEC
OG0002388	LOC111602950|XP_023176079.2|DHYD	LOC6606296|XP_032576272.1|DSEC
OG0002389	LOC111594830|XP_023164063.1|DHYD	LOC6607569|XP_002032338.1|DSEC
OG0002390	LOC111600943|XP_023173085.2|DHYD	LOC6612048|XP_002036565.1|DSEC
OG0002391	LOC111595471|XP_023165005.2|DHYD	LOC6609584|XP_032570892.1|DSEC
OG0002392	LOC111604483|XP_023178338.2|DHYD	LOC6610840|XP_002035406.2|DSEC
OG0002393	LOC111597775|XP_030079468.1|DHYD	LOC6605974|XP_002030786.1|DSEC
OG0002394	LOC111603008|XP_023176184.1|DHYD	LOC6616939|XP_032577301.1|DSEC
OG0002395	LOC111600267|XP_023172083.2|DHYD	LOC6606889|XP_032577672.1|DSEC
OG0002396	LOC111600890|XP_023172995.2|DHYD	LOC6609270|XP_032570141.1|DSEC
OG0002397	LOC111600123|XP_023171856.1|DHYD	LOC6619120|XP_002043360.1|DSEC
OG0002398	LOC111603215|XP_030079312.1|DHYD	LOC6619770|XP_032582020.1|DSEC
OG0002399	LOC111604369|XP_030081985.1|DHYD	LOC6619153|XP_002043393.1|DSEC
OG0002400	LOC111600567|XP_023172519.2|DHYD	LOC6609610|XP_002034287.2|DSEC
OG0002401	LOC111595880|XP_023165574.2|DHYD	LOC6620284|XP_002044492.1|DSEC
OG0002402	LOC111604631|XP_023178530.2|DHYD	LOC6606156|XP_002030964.2|DSEC
OG0002403	LOC111604650|XP_023178575.2|DHYD	LOC6606155|XP_032577022.1|DSEC
OG0002404	LOC111598325|XP_023169290.2|DHYD	LOC6613778|XP_002038248.1|DSEC
OG0002405	LOC111598640|XP_023169755.1|DHYD	LOC6613942|XP_002038406.2|DSEC
OG0002406	LOC111604721|XP_030079639.1|DHYD	LOC6605961|XP_002030773.1|DSEC
OG0002407	LOC111594430|XP_023163487.2|DHYD	LOC6619510|XP_032576641.1|DSEC
OG0002408	LOC111603553|XP_030080599.1|DHYD	LOC6613955|XP_032578381.1|DSEC
OG0002409	LOC111603315|XP_023176604.2|DHYD	LOC6605663|XP_032575127.1|DSEC
OG0002410	LOC111604994|XP_023179080.2|DHYD	LOC6619037|XP_032577333.1|DSEC
OG0002411	LOC111604919|XP_023178935.1|DHYD	LOC6607171|XP_002031957.1|DSEC
OG0002412	LOC111600801|XP_030081575.1|DHYD	LOC116801292|XP_032575838.1|DSEC
OG0002413	LOC111602039|XP_023174713.1|DHYD	LOC6612220|XP_032582055.1|DSEC
OG0002414	LOC111595390|XP_023164860.1|DHYD	LOC6610296|XP_002034891.1|DSEC
OG0002415	LOC111604574|XP_023178444.2|DHYD	LOC6606704|XP_032577217.1|DSEC
OG0002416	LOC111593712|XP_023162445.1|DHYD	LOC6619453|XP_032579952.1|DSEC
OG0002417	LOC111596000|XP_023165769.1|DHYD	LOC6617207|XP_002041534.1|DSEC
OG0002418	LOC111598520|XP_023169570.2|DHYD	LOC6620474|XP_002044683.1|DSEC
OG0002419	LOC111596815|XP_023166951.2|DHYD	LOC6612510|XP_032582126.1|DSEC
OG0002420	LOC111595301|XP_023164724.1|DHYD	LOC6610624|XP_032575504.1|DSEC
OG0002421	LOC111593366|XP_023161846.2|DHYD	LOC6607743|XP_002032506.1|DSEC
OG0002422	LOC111597159|XP_023167483.2|DHYD	LOC6614327|XP_002038767.1|DSEC
OG0002423	LOC111604467|XP_023178317.2|DHYD	LOC6605235|XP_002030073.2|DSEC
OG0002424	LOC111597707|XP_023168316.1|DHYD	LOC6620278|XP_002044487.2|DSEC
OG0002425	LOC111601954|XP_023174586.2|DHYD	LOC6619938|XP_002044150.1|DSEC
OG0002426	LOC111597471|XP_023167988.2|DHYD	LOC6610245|XP_002034840.2|DSEC
OG0002427	LOC111595885|XP_023165581.1|DHYD	LOC6620285|XP_002044493.1|DSEC
OG0002428	LOC111593497|XP_023162032.2|DHYD	LOC6615032|XP_002039449.2|DSEC
OG0002429	LOC111604750|XP_023178698.1|DHYD	LOC6610512|XP_002035092.2|DSEC
OG0002430	LOC111597043|XP_023167325.2|DHYD	LOC6607982|XP_002032730.1|DSEC
OG0002431	LOC111600050|XP_023171742.1|DHYD	LOC6609942|XP_032572390.1|DSEC
OG0002432	LOC111600164|XP_023171965.1|DHYD	LOC6612482|XP_002036990.2|DSEC
OG0002433	LOC111603484|XP_023176848.1|DHYD	LOC6620519|XP_032577977.1|DSEC
OG0002434	LOC111598562|XP_023169628.1|DHYD	LOC6607075|XP_002031863.1|DSEC
OG0002435	LOC111602052|XP_023174731.2|DHYD	LOC6617556|XP_002041869.2|DSEC
OG0002436	LOC111592228|XP_023160078.1|DHYD	LOC6609077|XP_002033780.1|DSEC
OG0002437	LOC111595466|XP_023164997.2|DHYD	LOC6609040|XP_002033743.1|DSEC
OG0002438	LOC111596840|XP_030079892.1|DHYD	LOC6616046|XP_032581935.1|DSEC
OG0002439	LOC111596336|XP_023166279.2|DHYD	LOC6613571|XP_032572291.1|DSEC
OG0002440	LOC111603334|XP_030080927.1|DHYD	LOC6606141|XP_002030949.2|DSEC
OG0002441	LOC111592154|XP_023159970.2|DHYD	LOC6608387|XP_002033123.1|DSEC
OG0002442	LOC111604371|XP_023178210.2|DHYD	LOC6609630|XP_002034307.1|DSEC
OG0002443	LOC111596994|XP_023167258.2|DHYD	LOC6608570|XP_032572699.1|DSEC
OG0002444	LOC111596986|XP_023167238.2|DHYD	LOC6615489|XP_032570846.1|DSEC
OG0002445	LOC111595530|XP_023165080.1|DHYD	LOC6609058|XP_002033761.1|DSEC
OG0002446	LOC111601202|XP_023173460.1|DHYD	LOC6609198|XP_002033889.1|DSEC
OG0002447	LOC111597227|XP_023167584.2|DHYD	LOC6605499|XP_032574557.1|DSEC
OG0002448	LOC111597948|XP_023168678.1|DHYD	LOC6615421|XP_002039803.1|DSEC
OG0002449	LOC111593612|XP_023162250.1|DHYD	LOC6609509|XP_002034193.1|DSEC
OG0002450	LOC111597186|XP_023167524.1|DHYD	LOC6606933|XP_032578029.1|DSEC
OG0002451	LOC111598040|XP_023168845.1|DHYD	LOC6608247|XP_032570484.1|DSEC
OG0002452	LOC111595249|XP_023164662.2|DHYD, LOC115483432|XP_030081259.1|DHYD	LOC6615518|XP_002039897.1|DSEC
OG0002453	LOC111595255|XP_023164669.2|DHYD	LOC6615517|XP_002039896.1|DSEC
OG0002454	LOC111598690|XP_023169823.2|DHYD	LOC6610237|XP_002034832.1|DSEC
OG0002455	LOC111598686|XP_023169818.2|DHYD	LOC6610238|XP_002034833.1|DSEC
OG0002456	LOC111599729|XP_023171243.2|DHYD	LOC6615637|XP_032571850.1|DSEC
OG0002457	LOC111604118|XP_023177793.2|DHYD	LOC6608025|XP_032572841.1|DSEC
OG0002458	LOC111602221|XP_023174968.1|DHYD	LOC6613596|XP_002038065.1|DSEC
OG0002459	LOC111599691|XP_023171166.2|DHYD	LOC6609014|XP_002033719.1|DSEC
OG0002460	LOC111599711|XP_023171211.2|DHYD	LOC6613048|XP_002037531.1|DSEC
OG0002461	LOC111599755|XP_023171277.1|DHYD	LOC6609545|XP_002034228.1|DSEC
OG0002462	LOC111597922|XP_030081203.1|DHYD	LOC6609898|XP_032570713.1|DSEC
OG0002463	LOC111600051|XP_023171743.1|DHYD	LOC6613000|XP_032572495.1|DSEC
OG0002464	LOC111604373|XP_023178212.1|DHYD	LOC6609628|XP_002034305.1|DSEC
OG0002465	LOC111604365|XP_023178203.1|DHYD	LOC6619150|XP_002043390.1|DSEC
OG0002466	LOC111593707|XP_023162433.2|DHYD	LOC6619465|XP_032579749.1|DSEC
OG0002467	LOC111593084|XP_023161446.1|DHYD	LOC6610881|XP_002035444.2|DSEC
OG0002468	LOC111604515|XP_023178380.2|DHYD	LOC6605542|XP_002030370.1|DSEC
OG0002469	LOC111602649|XP_023175585.2|DHYD	LOC6613789|XP_032578079.1|DSEC
OG0002470	LOC111599305|XP_023170683.1|DHYD, LOC111597936|XP_023168658.1|DHYD	LOC6608255|XP_002032999.1|DSEC
OG0002471	LOC111592655|XP_023160778.1|DHYD	LOC6608351|XP_032572636.1|DSEC
OG0002472	LOC111598015|XP_023168783.1|DHYD	LOC6608797|XP_002033516.1|DSEC
OG0002473	LOC111592197|XP_023160033.1|DHYD	LOC6608713|XP_002033437.1|DSEC
OG0002474	LOC111597217|XP_023167560.2|DHYD	LOC6605800|XP_032573308.1|DSEC
OG0002475	LOC111603239|XP_023176513.1|DHYD	LOC6612836|XP_002037337.1|DSEC
OG0002476	LOC111600554|XP_023172471.1|DHYD	LOC6615544|XP_002039923.1|DSEC
OG0002477	LOC111594683|XP_023163874.1|DHYD	LOC6621650|XP_032572210.1|DSEC
OG0002478	LOC111598024|XP_023168804.2|DHYD	LOC6620803|XP_032571514.1|DSEC
OG0002479	LOC111597982|XP_023168726.2|DHYD	LOC6609094|XP_002033797.1|DSEC
OG0002480	LOC111600089|XP_023171797.1|DHYD	LOC6620153|XP_032578044.1|DSEC
OG0002481	LOC111593406|XP_023161894.1|DHYD	LOC6616036|XP_002040402.1|DSEC
OG0002482	LOC111595485|XP_023165023.2|DHYD	LOC6609038|XP_002033741.1|DSEC
OG0002483	LOC111600012|XP_023171685.2|DHYD	LOC6615792|XP_002040162.1|DSEC
OG0002484	LOC111600564|XP_023172516.2|DHYD	LOC6609616|XP_002034293.1|DSEC
OG0002485	LOC111598001|XP_023168759.2|DHYD	LOC6608228|XP_002032972.1|DSEC
OG0002486	LOC111592334|XP_023160228.1|DHYD	LOC6619444|XP_002043659.1|DSEC
OG0002487	LOC111592097|XP_023159891.2|DHYD	LOC6620140|XP_032569716.1|DSEC
OG0002488	LOC111597107|XP_023167418.1|DHYD	LOC6615475|XP_002039855.1|DSEC
OG0002489	LOC111604512|XP_023178376.1|DHYD	LOC6618397|XP_032573265.1|DSEC
OG0002490	LOC111594694|XP_023163885.1|DHYD	LOC6621698|XP_032573097.1|DSEC
OG0002491	LOC111600975|XP_030082021.1|DHYD, LOC111600992|XP_030081640.1|DHYD	LOC6616482|XP_002040843.1|DSEC
OG0002492	LOC111595509|XP_023165051.1|DHYD	LOC6609737|XP_032572777.1|DSEC
OG0002493	LOC111598007|XP_023168770.1|DHYD	LOC6608239|XP_002032983.1|DSEC
OG0002494	LOC111603470|XP_023176828.2|DHYD	LOC6607082|XP_032579513.1|DSEC
OG0002495	LOC111602548|XP_023175467.2|DHYD	LOC6609250|XP_002033940.1|DSEC
OG0002496	LOC111595169|XP_023164518.1|DHYD	LOC6617007|XP_002041335.1|DSEC
OG0002497	LOC111604662|XP_023178590.2|DHYD	LOC6605907|XP_002030720.2|DSEC
OG0002498	LOC111601670|XP_023174128.2|DHYD	LOC6616438|XP_032575296.1|DSEC
OG0002499	LOC111598720|XP_030081471.1|DHYD	LOC6610212|XP_032575094.1|DSEC
OG0002500	LOC111603302|XP_023176596.2|DHYD	LOC116802159|XP_032581424.1|DSEC, LOC6621235|XP_002045414.1|DSEC
OG0002501	LOC111604938|XP_023178976.1|DHYD, LOC115482811|XP_030078835.1|DHYD, LOC111604939|XP_023178977.1|DHYD	LOC6613394|XP_002037868.1|DSEC
OG0002502	LOC111605399|XP_023179667.2|DHYD	LOC6608672|XP_032570834.1|DSEC, LOC6608673|XP_002033402.1|DSEC
OG0002504	LOC111597342|XP_023167755.2|DHYD	LOC6605513|XP_032575176.1|DSEC
OG0002505	LOC111604146|XP_023177837.1|DHYD	LOC6615338|XP_002039736.1|DSEC, LOC6615339|XP_002039737.1|DSEC
OG0002508	LOC111603119|XP_023176359.2|DHYD	LOC6614888|XP_032582162.1|DSEC
OG0002509	LOC111604176|XP_023177889.2|DHYD	LOC6608035|XP_002032783.1|DSEC
OG0002510	LOC111598420|XP_023169428.2|DHYD	LOC6620348|XP_002044556.1|DSEC
OG0002511	LOC111605550|XP_023179879.1|DHYD	LOC6606505|XP_032576461.1|DSEC
OG0002512	LOC111593720|XP_023162459.2|DHYD	LOC6619457|XP_002043672.2|DSEC
OG0002513	LOC111602721|XP_023175734.1|DHYD	LOC6607046|XP_002031834.1|DSEC
OG0002514	LOC111598795|XP_023169979.1|DHYD	LOC6610287|XP_002034882.1|DSEC
OG0002516	LOC111596680|XP_023166752.1|DHYD	LOC6616959|XP_032579164.1|DSEC
OG0002517	LOC111596964|XP_023167193.2|DHYD	LOC6618445|XP_032582256.1|DSEC
OG0002518	LOC111605435|XP_023179719.2|DHYD	LOC6616617|XP_032577014.1|DSEC
OG0002519	LOC111600145|XP_023171890.2|DHYD	LOC6615299|XP_002039703.1|DSEC
OG0002520	LOC111598113|XP_023168934.2|DHYD	LOC6612341|XP_002036851.2|DSEC
OG0002521	LOC111603173|XP_023176421.2|DHYD	LOC6614864|XP_032581378.1|DSEC
OG0002522	LOC111592927|XP_023161152.2|DHYD	LOC6613767|XP_002038236.1|DSEC
OG0002523	LOC111598503|XP_023169537.2|DHYD	LOC6612964|XP_032577166.1|DSEC
OG0002524	LOC111598131|XP_023168960.2|DHYD	LOC6612408|XP_032582007.1|DSEC
OG0002525	LOC111601653|XP_023174102.1|DHYD	LOC6610862|XP_002035428.1|DSEC
OG0002526	LOC111602666|XP_023175618.1|DHYD	LOC6606278|XP_002031083.1|DSEC
OG0002528	LOC111598874|XP_023170092.2|DHYD	LOC6612208|XP_032582381.1|DSEC
OG0002529	LOC111602511|XP_023175363.1|DHYD	LOC6616814|XP_002041151.1|DSEC
OG0002530	LOC111600283|XP_023172105.1|DHYD	LOC6614721|XP_002039145.1|DSEC
OG0002531	LOC111596346|XP_023166305.1|DHYD	LOC6613575|XP_002038043.1|DSEC
OG0002532	LOC111598528|XP_023169581.1|DHYD	LOC6620435|XP_032574781.1|DSEC
OG0002533	LOC111603383|XP_023176709.1|DHYD	LOC6620338|XP_032581599.1|DSEC
OG0002534	LOC111600536|XP_023172442.2|DHYD	LOC6608689|XP_002033416.1|DSEC
OG0002535	LOC111592270|XP_023160137.2|DHYD	LOC6618378|XP_002042648.1|DSEC
OG0002536	LOC111599424|XP_023170843.1|DHYD	LOC6612716|XP_002037219.1|DSEC
OG0002537	LOC111600043|XP_023171736.1|DHYD	LOC6615833|XP_002040203.2|DSEC
OG0002539	LOC111593834|XP_023162640.2|DHYD	LOC6618880|XP_002043128.1|DSEC
OG0002540	LOC111594972|XP_023164240.1|DHYD	LOC6606274|XP_002031079.1|DSEC
OG0002541	LOC111596554|XP_023166596.2|DHYD	LOC6618082|XP_002042380.1|DSEC
OG0002542	LOC111591976|XP_023159694.1|DHYD	LOC6615015|XP_002039432.1|DSEC
OG0002543	LOC111602858|XP_023175982.1|DHYD	LOC6618636|XP_032582409.1|DSEC
OG0002544	LOC111598356|XP_023169335.2|DHYD	LOC6607402|XP_002032175.1|DSEC
OG0002545	LOC111602940|XP_023176109.1|DHYD	LOC6615999|XP_002040366.1|DSEC
OG0002547	LOC111592350|XP_023160272.2|DHYD	LOC6612302|XP_002036812.1|DSEC
OG0002548	LOC111592361|XP_023160287.2|DHYD	LOC6620307|XP_032581448.1|DSEC
OG0002549	LOC111604732|XP_030079527.1|DHYD	LOC6618019|XP_032581260.1|DSEC
OG0002550	LOC111596756|XP_030079884.1|DHYD	LOC6618466|XP_032579990.1|DSEC
OG0002551	LOC111601513|XP_030078781.1|DHYD	LOC116801681|XP_032578626.1|DSEC
OG0002552	LOC111594718|XP_023163914.2|DHYD	LOC6618222|XP_002042497.1|DSEC
OG0002553	LOC111603381|XP_023176705.2|DHYD	LOC6620339|XP_032581592.1|DSEC
OG0002554	LOC111603171|XP_023176419.1|DHYD	LOC6612285|XP_002036795.1|DSEC
OG0002555	LOC111605617|XP_030079839.1|DHYD	LOC6612367|XP_032580872.1|DSEC
OG0002556	LOC111596352|XP_023166312.1|DHYD	LOC6613574|XP_002038042.1|DSEC
OG0002557	LOC111596879|XP_023167096.1|DHYD	LOC6618672|XP_002042931.1|DSEC
OG0002558	LOC111602962|XP_023176113.1|DHYD	LOC6607619|XP_002032387.1|DSEC
OG0002559	LOC111594882|XP_023164136.1|DHYD	LOC6620232|XP_032575397.1|DSEC
OG0002560	LOC111599852|XP_023171429.2|DHYD	LOC6619196|XP_032577894.1|DSEC
OG0002561	LOC111601788|XP_023174324.1|DHYD	LOC6619103|XP_002043343.2|DSEC
OG0002562	LOC111605293|XP_023179512.1|DHYD	LOC6619872|XP_032582547.1|DSEC
OG0002563	LOC111598246|XP_030080089.1|DHYD	LOC6618037|XP_002042345.1|DSEC
OG0002564	LOC111592479|XP_023160463.1|DHYD	LOC6612866|XP_002037358.1|DSEC
OG0002565	LOC111599429|XP_030080774.1|DHYD	LOC6607150|XP_002031936.1|DSEC
OG0002566	LOC111605453|XP_030080068.1|DHYD, LOC115483339|XP_030080679.1|DHYD	LOC6616622|XP_002040974.1|DSEC
OG0002567	LOC111598114|XP_023168935.2|DHYD	LOC6612340|XP_002036850.1|DSEC
OG0002568	LOC111604433|XP_023178307.1|DHYD	LOC6607205|XP_032578783.1|DSEC
OG0002569	LOC111605638|XP_023180067.2|DHYD	LOC6616285|XP_002040649.1|DSEC
OG0002570	LOC111596735|XP_023166838.2|DHYD	LOC6613740|XP_032578950.1|DSEC
OG0002571	LOC111596713|XP_023166814.1|DHYD	LOC6613742|XP_032578958.1|DSEC
OG0002572	LOC111594605|XP_023163743.1|DHYD	LOC6610006|XP_032572301.1|DSEC
OG0002573	LOC111592936|XP_023161165.1|DHYD	LOC6613754|XP_002038223.1|DSEC
OG0002574	LOC111592926|XP_023161151.2|DHYD	LOC6613769|XP_032578026.1|DSEC
OG0002575	LOC111592046|XP_023159811.2|DHYD	LOC6606755|XP_032576955.1|DSEC
OG0002576	LOC111598120|XP_023168944.1|DHYD	LOC116800180|XP_032580891.1|DSEC, LOC6620589|XP_032581084.1|DSEC
OG0002577	LOC111594880|XP_023164133.1|DHYD	LOC6606079|XP_002030888.1|DSEC
OG0002578	LOC111599186|XP_023170539.2|DHYD	LOC6613346|XP_002037821.1|DSEC
OG0002579	LOC111595415|XP_023164905.1|DHYD	LOC116800303|XP_032570220.1|DSEC
OG0002580	LOC111605211|XP_023179401.1|DHYD	LOC6608891|XP_002033605.1|DSEC
OG0002581	LOC111603656|XP_030080672.1|DHYD	LOC6607641|XP_032579089.1|DSEC
OG0002582	LOC111598543|XP_023169601.2|DHYD	LOC6607055|XP_002031843.2|DSEC
OG0002583	LOC111601785|XP_023174314.2|DHYD	LOC6606966|XP_032576401.1|DSEC
OG0002584	LOC111604533|XP_023178398.1|DHYD	LOC6618401|XP_002042671.1|DSEC
OG0002585	LOC111604534|XP_023178402.1|DHYD	LOC6618400|XP_002042670.1|DSEC
OG0002586	LOC111602690|XP_023175688.1|DHYD	LOC6620705|XP_002044905.2|DSEC
OG0002587	LOC111605429|XP_023179706.1|DHYD	LOC6607304|XP_032576324.1|DSEC
OG0002588	LOC111602726|XP_023175739.1|DHYD	LOC6607041|XP_002031829.1|DSEC
OG0002589	LOC111601993|XP_023174650.1|DHYD	LOC6617077|XP_032576961.1|DSEC
OG0002590	LOC111595952|XP_023165693.1|DHYD	LOC6617956|XP_032580009.1|DSEC
OG0002591	LOC111601991|XP_023174648.2|DHYD	LOC6612913|XP_002037405.1|DSEC
OG0002592	LOC111593226|XP_030081693.1|DHYD	LOC6618702|XP_002042961.1|DSEC
OG0002593	LOC111593238|XP_030081659.1|DHYD	LOC6618698|XP_032577472.1|DSEC
OG0002594	LOC111599783|XP_023171326.1|DHYD	LOC6606448|XP_032576567.1|DSEC
OG0002595	LOC111595972|XP_030080645.1|DHYD	LOC6620517|XP_032578925.1|DSEC
OG0002596	LOC111605488|XP_023179798.2|DHYD	LOC6606521|XP_002031322.2|DSEC
OG0002597	LOC111595906|XP_023165617.2|DHYD	LOC6606982|XP_032576842.1|DSEC
OG0002598	LOC111603498|XP_023176872.1|DHYD	LOC6607509|XP_032577415.1|DSEC
OG0002599	LOC111598536|XP_023169592.2|DHYD	LOC6607056|XP_002031844.1|DSEC
OG0002600	LOC111600631|XP_023172602.2|DHYD	LOC6608436|XP_032571964.1|DSEC
OG0002601	LOC111602621|XP_030081690.1|DHYD	LOC6614350|XP_002038789.1|DSEC
OG0002602	LOC111596150|XP_030080634.1|DHYD	LOC6612601|XP_002037106.1|DSEC
OG0002603	LOC111594630|XP_023163789.2|DHYD	LOC6612816|XP_032579153.1|DSEC
OG0002604	LOC111594463|XP_023163531.1|DHYD	LOC6612815|XP_002037316.1|DSEC
OG0002605	LOC111595235|XP_023164644.1|DHYD	LOC6606631|XP_032577981.1|DSEC
OG0002606	LOC111594611|XP_023163761.2|DHYD	LOC6606496|XP_032578874.1|DSEC
OG0002607	LOC111594615|XP_023163769.1|DHYD	LOC6614315|XP_002038755.1|DSEC
OG0002608	LOC111604627|XP_023178523.2|DHYD	LOC6616917|XP_032576525.1|DSEC
OG0002609	LOC111603114|XP_023176357.2|DHYD	LOC6608739|XP_002033462.1|DSEC
OG0002610	LOC111602671|XP_023175632.1|DHYD	LOC6620036|XP_002044248.1|DSEC
OG0002611	LOC111595706|XP_023165319.1|DHYD	LOC6621750|XP_032577768.1|DSEC
OG0002612	LOC111595979|XP_023165732.1|DHYD, LOC111598482|XP_023169508.1|DHYD	LOC6619279|XP_002043496.1|DSEC, LOC116802593|XP_032582913.1|DSEC
OG0002613	LOC111596494|XP_030080821.1|DHYD	LOC6607676|XP_032577669.1|DSEC
OG0002614	LOC111601398|XP_030078695.1|DHYD	LOC6617055|XP_032576163.1|DSEC
OG0002615	LOC111600233|XP_030081596.1|DHYD, LOC111600823|XP_023172894.1|DHYD	LOC6610520|XP_002035100.2|DSEC
OG0002616	LOC111593246|XP_023161668.2|DHYD	LOC6618685|XP_002042943.1|DSEC
OG0002617	LOC111598515|XP_023169557.1|DHYD	LOC6607076|XP_002031864.1|DSEC
OG0002618	LOC111605481|XP_023179784.1|DHYD	LOC116801771|XP_032579102.1|DSEC
OG0002619	LOC111594610|XP_023163753.1|DHYD	LOC6616793|XP_032578173.1|DSEC
OG0002620	LOC111593676|XP_023162331.1|DHYD	LOC6607776|XP_032579425.1|DSEC
OG0002621	LOC111597753|XP_023168376.1|DHYD	LOC6607474|XP_002032243.1|DSEC
OG0002622	LOC111600465|XP_023172339.1|DHYD	LOC6605891|XP_002030704.1|DSEC
OG0002623	LOC111594803|XP_023164033.2|DHYD	LOC6607149|XP_032577971.1|DSEC
OG0002624	LOC111594808|XP_023164038.1|DHYD	LOC6607354|XP_002032127.1|DSEC
OG0002625	LOC111594978|XP_030079665.1|DHYD	LOC6607361|XP_032578927.1|DSEC
OG0002626	LOC111598159|XP_023169015.2|DHYD	LOC6620253|XP_002044461.1|DSEC
OG0002627	LOC111599724|XP_023171240.2|DHYD	LOC6607440|XP_032576744.1|DSEC
OG0002628	LOC111598723|XP_023169886.2|DHYD	LOC6614033|XP_032576655.1|DSEC
OG0002629	LOC115482740|XP_030078826.1|DHYD	LOC6606834|XP_032579211.1|DSEC
OG0002630	LOC111603433|XP_030081734.1|DHYD	LOC6606207|XP_032579069.1|DSEC
OG0002631	LOC111594526|XP_023163626.2|DHYD	LOC6619616|XP_002043828.1|DSEC
OG0002632	LOC111593256|XP_023161688.1|DHYD	LOC6606437|XP_002031241.1|DSEC
OG0002633	LOC111592944|XP_023161178.1|DHYD	LOC6613758|XP_032578428.1|DSEC
OG0002634	LOC111602614|XP_023175543.2|DHYD	LOC6606412|XP_032576213.1|DSEC
OG0002635	LOC111601980|XP_023174630.2|DHYD	LOC6607029|XP_002031818.1|DSEC
OG0002636	LOC111595672|XP_023165269.2|DHYD	LOC6613786|XP_002038255.1|DSEC
OG0002637	LOC111602497|XP_023175336.2|DHYD	LOC6617703|XP_032569690.1|DSEC
OG0002638	LOC111596423|XP_023166403.2|DHYD	LOC6612786|XP_002037287.2|DSEC
OG0002639	LOC111592035|XP_023159796.2|DHYD	LOC6606766|XP_032576574.1|DSEC
OG0002640	LOC111594459|XP_023163524.2|DHYD	LOC6606481|XP_002031282.1|DSEC
OG0002641	LOC111594521|XP_023163619.1|DHYD	LOC6606478|XP_002031279.1|DSEC
OG0002642	LOC111594520|XP_023163618.2|DHYD	LOC6606477|XP_002031278.1|DSEC
OG0002643	LOC111594519|XP_023163615.1|DHYD	LOC6606476|XP_032577164.1|DSEC
OG0002644	LOC111594602|XP_023163734.2|DHYD	LOC6614078|XP_002038532.2|DSEC
OG0002645	LOC111594597|XP_023163730.1|DHYD	LOC6614072|XP_032578231.1|DSEC
OG0002646	LOC111593350|XP_023161831.1|DHYD	LOC6607761|XP_032579266.1|DSEC
OG0002647	LOC111605465|XP_023179752.1|DHYD	LOC6607316|XP_002032090.1|DSEC
OG0002648	LOC111605491|XP_023179804.1|DHYD	LOC6614313|XP_002038753.2|DSEC
OG0002649	LOC111598224|XP_023169151.1|DHYD	LOC6607332|XP_032578557.1|DSEC
OG0002650	LOC111605463|XP_023179750.2|DHYD	LOC6607317|XP_002032091.1|DSEC
OG0002651	LOC111602992|XP_023176157.2|DHYD	LOC6616915|XP_002041245.1|DSEC
OG0002652	LOC111603476|XP_023176832.2|DHYD	LOC6620077|XP_002044289.1|DSEC
OG0002653	LOC111596328|XP_023166265.2|DHYD	LOC6618764|XP_002043022.1|DSEC
OG0002654	LOC111595990|XP_030078786.1|DHYD	LOC6618762|XP_032578295.1|DSEC
OG0002655	LOC111595975|XP_023165721.2|DHYD	LOC116800175|XP_032582906.1|DSEC, LOC6619281|XP_032576172.1|DSEC
OG0002656	LOC111605522|XP_023179851.1|DHYD	LOC6606543|XP_032576436.1|DSEC
OG0002657	LOC111602020|XP_023174687.2|DHYD	LOC6607030|XP_002031819.1|DSEC
OG0002658	LOC111597834|XP_023168498.1|DHYD	LOC6612958|XP_002037450.1|DSEC
OG0002659	LOC111596158|XP_023166017.2|DHYD	LOC6612609|XP_002037114.1|DSEC
