Orthogroup	DHYD.longest_only	DSUZ.longest_only
OG0002348	LOC111596221|XP_023166106.2|DHYD	LOC108020987|XP_016944934.1|DSUZ
OG0002349	LOC111599887|XP_023171478.1|DHYD	LOC108019816|XP_016943319.1|DSUZ
OG0002350	LOC111599916|XP_023171513.2|DHYD	LOC108019813|XP_016943313.1|DSUZ
OG0002351	LOC111593548|XP_023162169.2|DHYD	LOC108009832|XP_016930011.1|DSUZ
OG0002352	LOC111592699|XP_023160849.1|DHYD	LOC108018247|XP_016941263.1|DSUZ
OG0002353	LOC111592066|XP_023159836.1|DHYD	LOC108014507|XP_016936135.1|DSUZ
OG0002354	LOC111600385|XP_023172230.2|DHYD	LOC108019146|XP_016942384.1|DSUZ
OG0002355	LOC111592075|XP_023159859.2|DHYD	LOC108008007|XP_016927277.1|DSUZ
OG0002356	LOC111594185|XP_023163136.2|DHYD	LOC108021351|XP_016945523.1|DSUZ
OG0002357	LOC111597075|XP_023167377.2|DHYD	LOC108006794|XP_036674199.1|DSUZ, LOC118878098|XP_036675328.1|DSUZ
OG0002358	LOC111597443|XP_023167930.1|DHYD	LOC108018085|XP_016940980.1|DSUZ
OG0002359	LOC111605292|XP_023179511.1|DHYD	LOC108018892|XP_036675759.1|DSUZ
OG0002360	LOC111594705|XP_023163895.2|DHYD	LOC108018331|XP_016941365.1|DSUZ
OG0002361	LOC111604452|XP_023178290.1|DHYD	LOC108005562|XP_016924347.2|DSUZ
OG0002362	LOC111595195|XP_023164554.2|DHYD	LOC108015014|XP_036678595.1|DSUZ
OG0002363	LOC111602107|XP_023174822.2|DHYD	LOC108021462|XP_016945684.1|DSUZ
OG0002364	LOC111602018|XP_023174689.2|DHYD	LOC108015745|XP_016937773.1|DSUZ
OG0002365	LOC111601061|XP_023173254.2|DHYD	LOC108006227|XP_016925158.1|DSUZ
OG0002366	LOC111591961|XP_023159672.1|DHYD	LOC108009436|XP_016929266.1|DSUZ
OG0002367	LOC111599402|XP_023170823.1|DHYD	LOC108021432|XP_016945637.1|DSUZ
OG0002368	LOC111596358|XP_023166323.1|DHYD	LOC108014608|XP_016936261.1|DSUZ
OG0002369	LOC111596876|XP_023167092.2|DHYD	LOC108013727|XP_016935160.1|DSUZ
OG0002370	LOC111600333|XP_030081032.1|DHYD, LOC115483001|XP_030079516.1|DHYD	LOC108009163|XP_016928769.2|DSUZ
OG0002371	LOC111600319|XP_023172146.1|DHYD	LOC108018683|XP_016941748.2|DSUZ
OG0002372	LOC111598489|XP_023169514.2|DHYD	LOC108020739|XP_016944607.1|DSUZ
OG0002373	LOC111592923|XP_023161143.1|DHYD	LOC108014671|XP_016936330.1|DSUZ
OG0002374	LOC111596179|XP_023166050.1|DHYD	LOC108014579|XP_036673371.1|DSUZ
OG0002375	LOC111604968|XP_023179025.2|DHYD	LOC108016095|XP_016938182.2|DSUZ
OG0002376	LOC111605053|XP_023179158.1|DHYD	LOC108011706|XP_016932409.1|DSUZ
OG0002377	LOC111603573|XP_023176991.2|DHYD	LOC108016265|XP_036675171.1|DSUZ
OG0002378	LOC111597242|XP_023167605.2|DHYD	LOC108011266|XP_016931863.1|DSUZ
OG0002379	LOC111595825|XP_023165499.2|DHYD, LOC111594182|XP_023163133.1|DHYD	LOC108021687|XP_016946004.1|DSUZ
OG0002380	LOC111605141|XP_023179289.1|DHYD	LOC108004565|XP_016922990.2|DSUZ
OG0002381	LOC111595640|XP_023165221.1|DHYD	LOC108008470|XP_016927815.1|DSUZ
OG0002382	LOC111598281|XP_023169229.2|DHYD	LOC108015274|XP_016937128.1|DSUZ
OG0002383	LOC111596973|XP_023167217.2|DHYD	LOC108013450|XP_016934815.1|DSUZ
OG0002384	LOC111597221|XP_030079955.1|DHYD	LOC108016748|XP_036676311.1|DSUZ
OG0002385	LOC111593701|XP_023162413.2|DHYD	LOC108020387|XP_016944140.1|DSUZ
OG0002386	LOC111596694|XP_023166778.2|DHYD	LOC108015569|XP_036672606.1|DSUZ
OG0002387	LOC111598255|XP_023169189.2|DHYD	LOC108011028|XP_016931550.2|DSUZ
OG0002388	LOC111602950|XP_023176079.2|DHYD	LOC108004924|XP_016923509.2|DSUZ
OG0002389	LOC111594830|XP_023164063.1|DHYD	LOC108015832|XP_016937889.1|DSUZ
OG0002390	LOC111600943|XP_023173085.2|DHYD	LOC108005986|XP_016924919.1|DSUZ
OG0002391	LOC111595471|XP_023165005.2|DHYD	LOC108009821|XP_016929994.1|DSUZ
OG0002392	LOC111604483|XP_023178338.2|DHYD	LOC108014455|XP_036671678.1|DSUZ
OG0002393	LOC111597775|XP_030079468.1|DHYD	LOC108005643|XP_016924446.2|DSUZ
OG0002394	LOC111603008|XP_023176184.1|DHYD	LOC108012108|XP_016932876.1|DSUZ
OG0002395	LOC111600267|XP_023172083.2|DHYD	LOC108011178|XP_036674378.1|DSUZ
OG0002396	LOC111600890|XP_023172995.2|DHYD	LOC108017980|XP_016940806.1|DSUZ
OG0002397	LOC111600123|XP_023171856.1|DHYD	LOC108011935|XP_016932672.1|DSUZ
OG0002398	LOC111603215|XP_030079312.1|DHYD	LOC108016760|XP_016939001.1|DSUZ
OG0002399	LOC111604369|XP_030081985.1|DHYD	LOC108010973|XP_036669887.1|DSUZ
OG0002400	LOC111600567|XP_023172519.2|DHYD	LOC108010325|XP_016930737.1|DSUZ
OG0002401	LOC111595880|XP_023165574.2|DHYD	LOC108020365|XP_016944074.1|DSUZ
OG0002402	LOC111604631|XP_023178530.2|DHYD	LOC108014840|XP_036673534.1|DSUZ
OG0002403	LOC111604650|XP_023178575.2|DHYD	LOC108014805|XP_036673559.1|DSUZ
OG0002404	LOC111598325|XP_023169290.2|DHYD	LOC108020185|XP_016943781.1|DSUZ, LOC108020184|XP_036678489.1|DSUZ
OG0002405	LOC111598640|XP_023169755.1|DHYD	LOC108011252|XP_036675168.1|DSUZ
OG0002406	LOC111604721|XP_030079639.1|DHYD	LOC108014334|XP_016935900.2|DSUZ
OG0002407	LOC111594430|XP_023163487.2|DHYD	LOC108010829|XP_016931281.2|DSUZ
OG0002408	LOC111603553|XP_030080599.1|DHYD	LOC108016237|XP_036674870.1|DSUZ
OG0002409	LOC111603315|XP_023176604.2|DHYD	LOC108013320|XP_016934601.1|DSUZ
OG0002410	LOC111604994|XP_023179080.2|DHYD	LOC108015573|XP_036672695.1|DSUZ
OG0002411	LOC111604919|XP_023178935.1|DHYD	LOC108011553|XP_016932208.1|DSUZ
OG0002412	LOC111600801|XP_030081575.1|DHYD	LOC108011730|XP_016932440.2|DSUZ, LOC108007414|XP_036677430.1|DSUZ
OG0002413	LOC111602039|XP_023174713.1|DHYD	LOC108015003|XP_016936719.1|DSUZ, LOC108006721|XP_016925753.2|DSUZ
OG0002414	LOC111595390|XP_023164860.1|DHYD	LOC108013318|XP_016934599.1|DSUZ
OG0002415	LOC111604574|XP_023178444.2|DHYD	LOC108019289|XP_036673766.1|DSUZ, LOC108017426|XP_016939944.2|DSUZ
OG0002416	LOC111593712|XP_023162445.1|DHYD	LOC108020424|XP_016944221.1|DSUZ
OG0002417	LOC111596000|XP_023165769.1|DHYD	LOC108013674|XP_016935085.1|DSUZ
OG0002418	LOC111598520|XP_023169570.2|DHYD	LOC108011696|XP_036677602.1|DSUZ, LOC108017039|XP_036677581.1|DSUZ, LOC108017041|XP_036677597.1|DSUZ
OG0002419	LOC111596815|XP_023166951.2|DHYD	LOC108016943|XP_016939362.1|DSUZ
OG0002420	LOC111595301|XP_023164724.1|DHYD	LOC118877434|XP_036672127.1|DSUZ
OG0002421	LOC111593366|XP_023161846.2|DHYD	LOC108005707|XP_016924523.2|DSUZ
OG0002422	LOC111597159|XP_023167483.2|DHYD	LOC108015864|XP_036672720.1|DSUZ, LOC108016356|XP_036675059.1|DSUZ
OG0002423	LOC111604467|XP_023178317.2|DHYD	LOC108013934|XP_016935433.2|DSUZ
OG0002424	LOC111597707|XP_023168316.1|DHYD	LOC108020427|XP_016944228.1|DSUZ
OG0002425	LOC111601954|XP_023174586.2|DHYD	LOC108019152|XP_016942391.1|DSUZ
OG0002426	LOC111597471|XP_023167988.2|DHYD	LOC108012878|XP_016933857.1|DSUZ
OG0002427	LOC111595885|XP_023165581.1|DHYD	LOC108020431|XP_016944241.1|DSUZ
OG0002428	LOC111593497|XP_023162032.2|DHYD	LOC108015278|XP_016937135.1|DSUZ
OG0002429	LOC111604750|XP_023178698.1|DHYD	LOC108012968|XP_036672302.1|DSUZ
OG0002430	LOC111597043|XP_023167325.2|DHYD	LOC108018188|XP_016941182.1|DSUZ
OG0002431	LOC111600050|XP_023171742.1|DHYD	LOC108010256|XP_016930602.1|DSUZ
OG0002432	LOC111600164|XP_023171965.1|DHYD	LOC108016612|XP_016938792.1|DSUZ
OG0002433	LOC111603484|XP_023176848.1|DHYD	LOC108014146|XP_036672762.1|DSUZ
OG0002434	LOC111598562|XP_023169628.1|DHYD	LOC108017488|XP_016940024.1|DSUZ
OG0002435	LOC111602052|XP_023174731.2|DHYD	LOC108018860|XP_036675797.1|DSUZ
OG0002436	LOC111592228|XP_023160078.1|DHYD	LOC108018097|XP_016940996.1|DSUZ
OG0002437	LOC111595466|XP_023164997.2|DHYD	LOC108019824|XP_016943330.1|DSUZ
OG0002438	LOC111596840|XP_030079892.1|DHYD	LOC108016855|XP_016939208.1|DSUZ
OG0002439	LOC111596336|XP_023166279.2|DHYD	LOC108018579|XP_036678264.1|DSUZ, LOC108020538|XP_036678261.1|DSUZ
OG0002440	LOC111603334|XP_030080927.1|DHYD	LOC108010485|XP_036670590.1|DSUZ
OG0002441	LOC111592154|XP_023159970.2|DHYD	LOC108009739|XP_016929811.2|DSUZ
OG0002442	LOC111604371|XP_023178210.2|DHYD	LOC108009185|XP_016928826.1|DSUZ
OG0002443	LOC111596994|XP_023167258.2|DHYD	LOC108009451|XP_036668982.1|DSUZ
OG0002444	LOC111596986|XP_023167238.2|DHYD	LOC108009607|XP_016929579.1|DSUZ
OG0002445	LOC111595530|XP_023165080.1|DHYD	LOC108019775|XP_016943240.1|DSUZ
OG0002446	LOC111601202|XP_023173460.1|DHYD	LOC108009531|XP_016929456.1|DSUZ
OG0002447	LOC111597227|XP_023167584.2|DHYD	LOC108020273|XP_016943885.1|DSUZ
OG0002448	LOC111597948|XP_023168678.1|DHYD	LOC108008310|XP_016927617.1|DSUZ
OG0002449	LOC111593612|XP_023162250.1|DHYD	LOC108008519|XP_016927878.1|DSUZ
OG0002450	LOC111597186|XP_023167524.1|DHYD	LOC108018754|XP_016941820.2|DSUZ
OG0002451	LOC111598040|XP_023168845.1|DHYD	LOC108017954|XP_016940711.1|DSUZ
OG0002452	LOC111595249|XP_023164662.2|DHYD, LOC115483432|XP_030081259.1|DHYD	LOC108008537|XP_016927896.1|DSUZ
OG0002453	LOC111595255|XP_023164669.2|DHYD	LOC108010041|XP_016930339.1|DSUZ
OG0002454	LOC111598690|XP_023169823.2|DHYD	LOC108013482|XP_016934854.1|DSUZ
OG0002455	LOC111598686|XP_023169818.2|DHYD	LOC108013481|XP_016934853.1|DSUZ
OG0002456	LOC111599729|XP_023171243.2|DHYD	LOC108008655|XP_016928029.1|DSUZ
OG0002457	LOC111604118|XP_023177793.2|DHYD	LOC108018007|XP_016940849.1|DSUZ
OG0002458	LOC111602221|XP_023174968.1|DHYD	LOC118878938|XP_036677812.1|DSUZ, LOC118878937|XP_036677811.1|DSUZ, LOC108005945|XP_016924860.1|DSUZ
OG0002459	LOC111599691|XP_023171166.2|DHYD	LOC108019739|XP_016943160.1|DSUZ
OG0002460	LOC111599711|XP_023171211.2|DHYD	LOC108008143|XP_036669438.1|DSUZ
OG0002461	LOC111599755|XP_023171277.1|DHYD	LOC108010235|XP_016930577.1|DSUZ
OG0002462	LOC111597922|XP_030081203.1|DHYD	LOC108017735|XP_036669759.1|DSUZ
OG0002463	LOC111600051|XP_023171743.1|DHYD	LOC108008308|XP_016927614.1|DSUZ
OG0002464	LOC111604373|XP_023178212.1|DHYD	LOC108009188|XP_016928828.1|DSUZ
OG0002465	LOC111604365|XP_023178203.1|DHYD	LOC118878884|XP_036677786.1|DSUZ, LOC108010723|XP_016931138.1|DSUZ
OG0002466	LOC111593707|XP_023162433.2|DHYD	LOC108020398|XP_016944166.1|DSUZ
OG0002467	LOC111593084|XP_023161446.1|DHYD	LOC108016083|XP_036671795.1|DSUZ
OG0002468	LOC111604515|XP_023178380.2|DHYD	LOC108017370|XP_036671733.1|DSUZ
OG0002469	LOC111602649|XP_023175585.2|DHYD	LOC108011628|XP_036673643.1|DSUZ
OG0002470	LOC111599305|XP_023170683.1|DHYD, LOC111597936|XP_023168658.1|DHYD	LOC108017820|XP_016940459.1|DSUZ
OG0002471	LOC111592655|XP_023160778.1|DHYD	LOC108008348|XP_016927666.1|DSUZ
OG0002472	LOC111598015|XP_023168783.1|DHYD	LOC108009800|XP_016929953.1|DSUZ
OG0002473	LOC111592197|XP_023160033.1|DHYD	LOC108010207|XP_016930540.1|DSUZ
OG0002474	LOC111597217|XP_023167560.2|DHYD	LOC108005671|XP_036670413.1|DSUZ
OG0002475	LOC111603239|XP_023176513.1|DHYD	LOC108016485|XP_016938639.1|DSUZ
OG0002476	LOC111600554|XP_023172471.1|DHYD	LOC108008498|XP_016927852.1|DSUZ
OG0002477	LOC111594683|XP_023163874.1|DHYD	LOC108017835|XP_016940477.1|DSUZ
OG0002478	LOC111598024|XP_023168804.2|DHYD	LOC108017849|XP_016940492.1|DSUZ
OG0002479	LOC111597982|XP_023168726.2|DHYD	LOC108010106|XP_016930416.1|DSUZ
OG0002480	LOC111600089|XP_023171797.1|DHYD	LOC108014330|XP_036678295.1|DSUZ
OG0002481	LOC111593406|XP_023161894.1|DHYD	LOC108016780|XP_016939036.1|DSUZ
OG0002482	LOC111595485|XP_023165023.2|DHYD	LOC108019690|XP_016943071.1|DSUZ
OG0002483	LOC111600012|XP_023171685.2|DHYD	LOC108010108|XP_016930418.1|DSUZ
OG0002484	LOC111600564|XP_023172516.2|DHYD	LOC108009080|XP_016928621.1|DSUZ
OG0002485	LOC111598001|XP_023168759.2|DHYD	LOC108019810|XP_016943308.1|DSUZ
OG0002486	LOC111592334|XP_023160228.1|DHYD	LOC108004815|XP_016923374.1|DSUZ
OG0002487	LOC111592097|XP_023159891.2|DHYD	LOC108005649|XP_016924449.1|DSUZ
OG0002488	LOC111597107|XP_023167418.1|DHYD	LOC108010132|XP_016930449.1|DSUZ
OG0002489	LOC111604512|XP_023178376.1|DHYD	LOC108020437|XP_036671133.1|DSUZ, LOC118877513|XP_036672440.1|DSUZ
OG0002490	LOC111594694|XP_023163885.1|DHYD	LOC108018073|XP_016940962.1|DSUZ
OG0002491	LOC111600975|XP_030082021.1|DHYD, LOC111600992|XP_030081640.1|DHYD	LOC108017620|XP_036670546.1|DSUZ
OG0002492	LOC111595509|XP_023165051.1|DHYD	LOC108006181|XP_036669046.1|DSUZ
OG0002493	LOC111598007|XP_023168770.1|DHYD	LOC108019718|XP_016943118.1|DSUZ
OG0002494	LOC111603470|XP_023176828.2|DHYD	LOC118878154|XP_036675702.1|DSUZ, LOC108017453|XP_036674289.1|DSUZ
OG0002495	LOC111602548|XP_023175467.2|DHYD	LOC108010019|XP_016930303.1|DSUZ
OG0002496	LOC111595169|XP_023164518.1|DHYD	LOC108020691|XP_016944548.1|DSUZ
OG0002497	LOC111604662|XP_023178590.2|DHYD	LOC108019369|XP_016942680.2|DSUZ
OG0002498	LOC111601670|XP_023174128.2|DHYD	LOC108012547|XP_016933450.1|DSUZ
OG0002499	LOC111598720|XP_030081471.1|DHYD	LOC108013307|XP_036670269.1|DSUZ
OG0002500	LOC111603302|XP_023176596.2|DHYD	LOC108017467|XP_016939994.2|DSUZ
OG0002501	LOC111604938|XP_023178976.1|DHYD, LOC115482811|XP_030078835.1|DHYD, LOC111604939|XP_023178977.1|DHYD	LOC108010250|XP_016930596.1|DSUZ
OG0002502	LOC111605399|XP_023179667.2|DHYD	LOC108008825|XP_016928222.1|DSUZ
OG0002504	LOC111597342|XP_023167755.2|DHYD	LOC108014514|XP_036671885.1|DSUZ
OG0002505	LOC111604146|XP_023177837.1|DHYD	LOC108009238|XP_016928895.1|DSUZ, LOC108009236|XP_016928894.1|DSUZ
OG0002508	LOC111603119|XP_023176359.2|DHYD	LOC108004829|XP_036676017.1|DSUZ
OG0002509	LOC111604176|XP_023177889.2|DHYD	LOC108018198|XP_016941203.1|DSUZ
OG0002510	LOC111598420|XP_023169428.2|DHYD	LOC108007881|XP_016927138.1|DSUZ
OG0002511	LOC111605550|XP_023179879.1|DHYD	LOC108017548|XP_036674219.1|DSUZ, LOC118877545|XP_036672520.1|DSUZ
OG0002512	LOC111593720|XP_023162459.2|DHYD	LOC108020357|XP_016944047.1|DSUZ
OG0002513	LOC111602721|XP_023175734.1|DHYD	LOC108006956|XP_036674626.1|DSUZ
OG0002514	LOC111598795|XP_023169979.1|DHYD	LOC108012361|XP_016933201.2|DSUZ
OG0002516	LOC111596680|XP_023166752.1|DHYD	LOC108018846|XP_036674598.1|DSUZ
OG0002517	LOC111596964|XP_023167193.2|DHYD	LOC108013673|XP_036676772.1|DSUZ
OG0002518	LOC111605435|XP_023179719.2|DHYD	LOC108020295|XP_016943911.1|DSUZ, LOC118877726|XP_036673566.1|DSUZ
OG0002519	LOC111600145|XP_023171890.2|DHYD	LOC108009241|XP_016928899.1|DSUZ
OG0002520	LOC111598113|XP_023168934.2|DHYD	LOC108011111|XP_016931672.1|DSUZ
OG0002521	LOC111603173|XP_023176421.2|DHYD	LOC108010457|XP_016930814.1|DSUZ
OG0002522	LOC111592927|XP_023161152.2|DHYD	LOC108017509|XP_016940061.1|DSUZ, LOC108020283|XP_016943900.2|DSUZ
OG0002523	LOC111598503|XP_023169537.2|DHYD	LOC108010765|XP_036675451.1|DSUZ
OG0002524	LOC111598131|XP_023168960.2|DHYD	LOC108015307|XP_016937175.1|DSUZ
OG0002525	LOC111601653|XP_023174102.1|DHYD	LOC108014459|XP_036671659.1|DSUZ
OG0002526	LOC111602666|XP_023175618.1|DHYD	LOC108015730|XP_016937757.2|DSUZ, LOC108006435|XP_036673307.1|DSUZ
OG0002527	LOC111600651|XP_023172639.1|DHYD	LOC118877901|XP_036674310.1|DSUZ
OG0002528	LOC111598874|XP_023170092.2|DHYD	LOC108016844|XP_016939183.1|DSUZ
OG0002529	LOC111602511|XP_023175363.1|DHYD	LOC118878586|XP_036677512.1|DSUZ, LOC108020243|XP_036673757.1|DSUZ
OG0002530	LOC111600283|XP_023172105.1|DHYD	LOC108005636|XP_016924441.1|DSUZ
OG0002531	LOC111596346|XP_023166305.1|DHYD	LOC108019502|XP_016942819.1|DSUZ
OG0002532	LOC111598528|XP_023169581.1|DHYD	LOC108013031|XP_016934111.1|DSUZ, LOC108007326|XP_016926461.1|DSUZ
OG0002533	LOC111603383|XP_023176709.1|DHYD	LOC108005085|XP_016923744.1|DSUZ
OG0002534	LOC111600536|XP_023172442.2|DHYD	LOC108008474|XP_016927818.1|DSUZ
OG0002535	LOC111592270|XP_023160137.2|DHYD	LOC108016341|XP_036672125.1|DSUZ, LOC108020722|XP_016944580.2|DSUZ
OG0002536	LOC111599424|XP_023170843.1|DHYD	LOC108014316|XP_016935876.1|DSUZ
OG0002537	LOC111600043|XP_023171736.1|DHYD	LOC108009132|XP_016928725.1|DSUZ
OG0002539	LOC111593834|XP_023162640.2|DHYD	LOC108009729|XP_016929801.1|DSUZ
OG0002540	LOC111594972|XP_023164240.1|DHYD	LOC108006418|XP_016925432.2|DSUZ
OG0002541	LOC111596554|XP_023166596.2|DHYD	LOC108016520|XP_036676492.1|DSUZ
OG0002542	LOC111591976|XP_023159694.1|DHYD	LOC108015386|XP_016937293.1|DSUZ
OG0002543	LOC111602858|XP_023175982.1|DHYD	LOC108005124|XP_036677017.1|DSUZ
OG0002544	LOC111598356|XP_023169335.2|DHYD	LOC108020493|XP_016944313.1|DSUZ
OG0002545	LOC111602940|XP_023176109.1|DHYD	LOC108016622|XP_016938806.1|DSUZ
OG0002547	LOC111592350|XP_023160272.2|DHYD	LOC108021825|XP_016946118.1|DSUZ
OG0002548	LOC111592361|XP_023160287.2|DHYD	LOC108006263|XP_036676529.1|DSUZ
OG0002549	LOC111604732|XP_030079527.1|DHYD	LOC108005393|XP_016924144.1|DSUZ
OG0002550	LOC111596756|XP_030079884.1|DHYD	LOC108013711|XP_016935135.1|DSUZ
OG0002551	LOC111601513|XP_030078781.1|DHYD	LOC108010819|XP_016931255.1|DSUZ
OG0002552	LOC111594718|XP_023163914.2|DHYD	LOC108009605|XP_016929582.1|DSUZ
OG0002553	LOC111603381|XP_023176705.2|DHYD	LOC108005092|XP_016923754.1|DSUZ
OG0002554	LOC111603171|XP_023176419.1|DHYD	LOC108019969|XP_016943541.2|DSUZ, LOC108015237|XP_016937072.1|DSUZ
OG0002555	LOC111605617|XP_030079839.1|DHYD	LOC108011170|XP_016931748.1|DSUZ
OG0002556	LOC111596352|XP_023166312.1|DHYD	LOC108020261|XP_016943873.1|DSUZ, LOC118879697|XP_036678487.1|DSUZ
OG0002557	LOC111596879|XP_023167096.1|DHYD	LOC108005402|XP_016924155.1|DSUZ
OG0002558	LOC111602962|XP_023176113.1|DHYD	LOC108007852|XP_016927104.2|DSUZ
OG0002559	LOC111594882|XP_023164136.1|DHYD	LOC108006921|XP_036678304.1|DSUZ
OG0002560	LOC111599852|XP_023171429.2|DHYD	LOC108020318|XP_016943939.1|DSUZ, LOC118877867|XP_036674085.1|DSUZ
OG0002561	LOC111601788|XP_023174324.1|DHYD	LOC108017562|XP_036672524.1|DSUZ
OG0002562	LOC111605293|XP_023179512.1|DHYD	LOC108016659|XP_016938857.1|DSUZ
OG0002563	LOC111598246|XP_030080089.1|DHYD	LOC108005441|XP_036677222.1|DSUZ
OG0002564	LOC111592479|XP_023160463.1|DHYD	LOC108017226|XP_016939712.2|DSUZ
OG0002565	LOC111599429|XP_030080774.1|DHYD	LOC108005727|XP_036673026.1|DSUZ
OG0002566	LOC111605453|XP_030080068.1|DHYD, LOC115483339|XP_030080679.1|DHYD	LOC108020288|XP_036677886.1|DSUZ, LOC108018599|XP_036673514.1|DSUZ
OG0002567	LOC111598114|XP_023168935.2|DHYD	LOC108011165|XP_016931741.1|DSUZ
OG0002568	LOC111604433|XP_023178307.1|DHYD	LOC108007947|XP_016927206.2|DSUZ
OG0002569	LOC111605638|XP_023180067.2|DHYD	LOC108005796|XP_016924615.1|DSUZ
OG0002570	LOC111596735|XP_023166838.2|DHYD	LOC108015975|XP_036677896.1|DSUZ
OG0002571	LOC111596713|XP_023166814.1|DHYD	LOC108015972|XP_036677899.1|DSUZ
OG0002572	LOC111594605|XP_023163743.1|DHYD	LOC108018769|XP_016941838.1|DSUZ
OG0002573	LOC111592936|XP_023161165.1|DHYD	LOC108017515|XP_016940072.2|DSUZ
OG0002574	LOC111592926|XP_023161151.2|DHYD	LOC108017518|XP_036673568.1|DSUZ, LOC108020286|XP_036677904.1|DSUZ
OG0002575	LOC111592046|XP_023159811.2|DHYD	LOC108007364|XP_016926506.2|DSUZ
OG0002576	LOC111598120|XP_023168944.1|DHYD	LOC108005656|XP_016924460.1|DSUZ
OG0002577	LOC111594880|XP_023164133.1|DHYD	LOC108012579|XP_016933483.1|DSUZ
OG0002578	LOC111599186|XP_023170539.2|DHYD	LOC108021578|XP_016945850.1|DSUZ
OG0002579	LOC111595415|XP_023164905.1|DHYD	LOC108021450|XP_016945665.1|DSUZ
OG0002580	LOC111605211|XP_023179401.1|DHYD	LOC108019607|XP_016942974.1|DSUZ
OG0002581	LOC111603656|XP_030080672.1|DHYD	LOC108011899|XP_036674192.1|DSUZ
OG0002582	LOC111598543|XP_023169601.2|DHYD	LOC108010602|XP_016930981.1|DSUZ
OG0002583	LOC111601785|XP_023174314.2|DHYD	LOC108020545|XP_036673046.1|DSUZ
OG0002584	LOC111604533|XP_023178398.1|DHYD	LOC108020453|XP_016944264.1|DSUZ, LOC118877342|XP_036671616.1|DSUZ
OG0002585	LOC111604534|XP_023178402.1|DHYD	LOC118877343|XP_036671617.1|DSUZ, LOC108020454|XP_016944265.1|DSUZ
OG0002586	LOC111602690|XP_023175688.1|DHYD	LOC108020125|XP_016943715.2|DSUZ
OG0002587	LOC111605429|XP_023179706.1|DHYD	LOC108006108|XP_016925044.2|DSUZ
OG0002588	LOC111602726|XP_023175739.1|DHYD	LOC108010565|XP_016930932.2|DSUZ
OG0002589	LOC111601993|XP_023174650.1|DHYD	LOC108006374|XP_016925385.2|DSUZ
OG0002590	LOC111595952|XP_023165693.1|DHYD	LOC108011149|XP_016931724.1|DSUZ
OG0002591	LOC111601991|XP_023174648.2|DHYD	LOC108012158|XP_016932938.2|DSUZ
OG0002592	LOC111593226|XP_030081693.1|DHYD	LOC108006660|XP_036673403.1|DSUZ
OG0002593	LOC111593238|XP_030081659.1|DHYD	LOC108013863|XP_036673243.1|DSUZ
OG0002594	LOC111599783|XP_023171326.1|DHYD	LOC108015936|XP_036672729.1|DSUZ, LOC108015935|XP_036674215.1|DSUZ
OG0002595	LOC111595972|XP_030080645.1|DHYD	LOC108014138|XP_036672787.1|DSUZ
OG0002596	LOC111605488|XP_023179798.2|DHYD	LOC108014904|XP_036674436.1|DSUZ, LOC118877578|XP_036672727.1|DSUZ
OG0002597	LOC111595906|XP_023165617.2|DHYD	LOC108006767|XP_036675695.1|DSUZ, LOC118877974|XP_036674773.1|DSUZ
OG0002598	LOC111603498|XP_023176872.1|DHYD	LOC108005593|XP_036673027.1|DSUZ, LOC108005608|XP_036678016.1|DSUZ
OG0002599	LOC111598536|XP_023169592.2|DHYD	LOC108010603|XP_016930983.1|DSUZ
OG0002600	LOC111600631|XP_023172602.2|DHYD	LOC108009515|XP_016929423.1|DSUZ
OG0002601	LOC111602621|XP_030081690.1|DHYD	LOC108013845|XP_036672769.1|DSUZ, LOC118878049|XP_036675114.1|DSUZ
OG0002602	LOC111596150|XP_030080634.1|DHYD	LOC118876791|XP_036678217.1|DSUZ, LOC108007633|XP_016926832.1|DSUZ
OG0002603	LOC111594630|XP_023163789.2|DHYD	LOC108016473|XP_036675427.1|DSUZ
OG0002604	LOC111594463|XP_023163531.1|DHYD	LOC108019301|XP_016942610.2|DSUZ
OG0002605	LOC111595235|XP_023164644.1|DHYD	LOC118877583|XP_036672746.1|DSUZ
OG0002606	LOC111594611|XP_023163761.2|DHYD	LOC118877607|XP_036672832.1|DSUZ, LOC108017542|XP_036674701.1|DSUZ
OG0002607	LOC111594615|XP_023163769.1|DHYD	LOC118878083|XP_036675244.1|DSUZ, LOC108014879|XP_036672810.1|DSUZ
OG0002608	LOC111604627|XP_023178523.2|DHYD	LOC108014839|XP_016936534.2|DSUZ
OG0002609	LOC111603114|XP_023176357.2|DHYD	LOC108008420|XP_016927755.1|DSUZ
OG0002610	LOC111602671|XP_023175632.1|DHYD	LOC108014430|XP_036672841.1|DSUZ
OG0002611	LOC111595706|XP_023165319.1|DHYD	LOC108015857|XP_036673038.1|DSUZ
OG0002612	LOC111595979|XP_023165732.1|DHYD, LOC111598482|XP_023169508.1|DHYD	LOC108018299|XP_016941321.2|DSUZ
OG0002613	LOC111596494|XP_030080821.1|DHYD	LOC108015766|XP_036673330.1|DSUZ
OG0002614	LOC111601398|XP_030078695.1|DHYD	LOC108010887|XP_036675697.1|DSUZ
OG0002615	LOC111600233|XP_030081596.1|DHYD, LOC111600823|XP_023172894.1|DHYD	LOC108013211|XP_036670806.1|DSUZ
OG0002616	LOC111593246|XP_023161668.2|DHYD	LOC108017383|XP_036673227.1|DSUZ
OG0002617	LOC111598515|XP_023169557.1|DHYD	LOC108017487|XP_016940023.1|DSUZ
