Orthogroup	DHYD.longest_only	DGUA.longest_only
OG0000672	LOC111596738|XP_023166837.1|DHYD	LOC117590920|XP_034139843.1|DGUA
OG0000673	LOC111597231|XP_023167631.1|DHYD	LOC117581250|XP_034124144.1|DGUA
OG0000673	LOC111604509|XP_023178372.1|DHYD	LOC117579640|XP_034121509.1|DGUA
OG0000675	LOC111591969|XP_023159683.1|DHYD	LOC117587565|XP_034134280.1|DGUA
OG0000677	LOC111599803|XP_023171352.1|DHYD	LOC117587464|XP_034134079.1|DGUA
OG0000677	LOC111600224|XP_023172018.1|DHYD	LOC117588639|XP_034135958.1|DGUA
OG0000678	LOC111602520|XP_023175375.2|DHYD	LOC117585025|XP_034130158.1|DGUA
OG0000679	LOC111595374|XP_023164838.2|DHYD	LOC117590292|XP_034138671.1|DGUA
OG0000680	LOC111595942|XP_023165676.1|DHYD	LOC117590209|XP_034138553.1|DGUA
OG0000680	LOC111595941|XP_023165673.2|DHYD	LOC117590207|XP_034138550.1|DGUA
OG0000681	LOC111594580|XP_023163705.1|DHYD	LOC117582744|XP_034126575.1|DGUA
OG0000681	LOC111598183|XP_023169049.1|DHYD	LOC117580695|XP_034123211.1|DGUA
OG0000683	LOC111596499|XP_023166528.2|DHYD	LOC117585148|XP_034130368.1|DGUA
OG0000684	LOC111604568|XP_023178437.1|DHYD	LOC117586435|XP_034132362.1|DGUA
OG0000684	LOC111601528|XP_023173925.1|DHYD	LOC117583750|XP_034128160.1|DGUA
OG0000685	LOC111602608|XP_023175536.1|DHYD	LOC117589960|XP_034138151.1|DGUA
OG0000686	LOC111601542|XP_023173984.2|DHYD	LOC117578459|XP_034119881.1|DGUA
OG0000686	LOC111600187|XP_023171963.2|DHYD	LOC117588776|XP_034136156.1|DGUA
OG0000687	LOC111599286|XP_023170653.1|DHYD	LOC117589238|XP_034136892.1|DGUA
OG0000688	LOC111605369|XP_023179617.1|DHYD	LOC117591957|XP_034141274.1|DGUA
OG0000689	LOC111597704|XP_023168310.1|DHYD	LOC117586466|XP_034132429.1|DGUA
OG0000689	LOC111597687|XP_023168287.1|DHYD	LOC117586462|XP_034132414.1|DGUA
OG0000690	LOC111593629|XP_023162267.2|DHYD	LOC117580806|XP_034123398.1|DGUA
OG0000691	LOC111600350|XP_023172189.1|DHYD, LOC115483408|XP_030081060.1|DHYD	LOC117584758|XP_034129750.1|DGUA
OG0000691	LOC111592340|XP_023160236.1|DHYD	LOC117579309|XP_034121011.1|DGUA
OG0000692	LOC111604703|XP_023178644.2|DHYD	LOC117589107|XP_034136650.1|DGUA
OG0000693	LOC111596581|XP_023166623.1|DHYD	LOC117581053|XP_034123782.1|DGUA
OG0000693	LOC111602074|XP_023174767.1|DHYD	LOC117586215|XP_034132045.1|DGUA
OG0000694	LOC111604055|XP_023177683.2|DHYD	LOC117581140|XP_034123964.1|DGUA
OG0000694	LOC111592784|XP_023160955.1|DHYD	LOC117580535|XP_034123020.1|DGUA
OG0000695	LOC111602263|XP_023175026.1|DHYD	LOC117588067|XP_034135018.1|DGUA
OG0000695	LOC111602370|XP_023175153.2|DHYD	LOC117588066|XP_034135017.1|DGUA
OG0000696	LOC111595766|XP_023165416.1|DHYD	LOC117581867|XP_034125221.1|DGUA
OG0000697	LOC111593002|XP_023161295.1|DHYD	LOC117588302|XP_034135380.1|DGUA
OG0000697	LOC111596362|XP_023166327.1|DHYD	LOC117588102|XP_034135064.1|DGUA
OG0000698	LOC111605526|XP_023179855.2|DHYD	LOC117581845|XP_034125191.1|DGUA
OG0000698	LOC111605545|XP_023179875.2|DHYD	LOC117582341|XP_034125883.1|DGUA
OG0000699	LOC111600984|XP_023173147.1|DHYD	LOC117584717|XP_034129655.1|DGUA
OG0000699	LOC111600074|XP_023171782.2|DHYD	LOC117585384|XP_034130724.1|DGUA
OG0000700	LOC111599175|XP_023170526.2|DHYD	LOC117582105|XP_034125561.1|DGUA
OG0000700	LOC111596079|XP_023165904.2|DHYD	LOC117584471|XP_034129283.1|DGUA
OG0000701	LOC111595753|XP_023165383.1|DHYD	LOC117591937|XP_034141236.1|DGUA
OG0000701	LOC111600219|XP_023172009.2|DHYD	LOC117590220|XP_034138578.1|DGUA
OG0000702	LOC111604979|XP_023179045.2|DHYD	LOC117591218|XP_034140278.1|DGUA
OG0000702	LOC111604983|XP_030078632.1|DHYD	LOC117591217|XP_034140254.1|DGUA
OG0000703	LOC111600361|XP_023172203.2|DHYD	LOC117584158|XP_034128811.1|DGUA
OG0000703	LOC111595619|XP_023165193.2|DHYD	LOC117580650|XP_034123144.1|DGUA
OG0000704	LOC111594254|XP_030081774.1|DHYD	LOC117588726|XP_034136082.1|DGUA
OG0000704	LOC111597912|XP_023168621.2|DHYD	LOC117583831|XP_034128314.1|DGUA
OG0000705	LOC111603688|XP_023177138.1|DHYD	LOC117587016|XP_034133317.1|DGUA
OG0000706	LOC111600594|XP_023172555.2|DHYD	LOC117582340|XP_034125882.1|DGUA
OG0000706	LOC111597324|XP_030080082.1|DHYD	LOC117581613|XP_034124867.1|DGUA
OG0000707	LOC111593471|XP_023162004.1|DHYD	LOC117581280|XP_034124198.1|DGUA
OG0000707	LOC111594052|XP_023162935.1|DHYD	LOC117591032|XP_034140017.1|DGUA
OG0000708	LOC111594167|XP_023163121.2|DHYD	LOC117590471|XP_034139012.1|DGUA
OG0000708	LOC111605158|XP_030079396.1|DHYD	LOC117588421|XP_034135586.1|DGUA
OG0000709	LOC111601979|XP_023174628.2|DHYD	LOC117583485|XP_034127686.1|DGUA
OG0000709	LOC111596813|XP_023166947.1|DHYD	LOC117581329|XP_034124334.1|DGUA
OG0000710	LOC111602767|XP_023175798.1|DHYD	LOC117586015|XP_034131737.1|DGUA
OG0000710	LOC111605361|XP_023179608.1|DHYD	LOC117591965|XP_034141293.1|DGUA
OG0000711	LOC111597480|XP_023167999.1|DHYD	LOC117591549|XP_034140735.1|DGUA
OG0000711	LOC111602032|XP_023174699.1|DHYD	LOC117588733|XP_034136099.1|DGUA
OG0000712	LOC111602079|XP_023174779.1|DHYD	LOC117586204|XP_034132032.1|DGUA
OG0000712	LOC111602078|XP_023174777.1|DHYD	LOC117586202|XP_034132027.1|DGUA
OG0000713	LOC111594533|XP_023163638.2|DHYD	LOC117582839|XP_034126787.1|DGUA
OG0000713	LOC111598556|XP_023169618.1|DHYD	LOC117592072|XP_034141470.1|DGUA
OG0000714	LOC111603141|XP_023176384.2|DHYD	LOC117581351|XP_034124374.1|DGUA
OG0000714	LOC111599537|XP_023170964.2|DHYD	LOC117579059|XP_034120654.1|DGUA
OG0000715	LOC111603330|XP_023176632.2|DHYD	LOC117580246|XP_034122560.1|DGUA, LOC117581178|XP_034124014.1|DGUA
OG0000716	LOC111591885|XP_023159557.1|DHYD	LOC117580822|XP_034123433.1|DGUA
OG0000716	LOC111604303|XP_023178102.1|DHYD	LOC117579165|XP_034120817.1|DGUA
OG0000717	LOC111597527|XP_023168071.2|DHYD	LOC117579251|XP_034120928.1|DGUA
OG0000718	LOC111597716|XP_023168327.1|DHYD	LOC117590590|XP_034139236.1|DGUA
OG0000718	LOC111594402|XP_023163442.1|DHYD	LOC117590671|XP_034139432.1|DGUA
OG0000719	LOC111598676|XP_023169803.2|DHYD	LOC117589363|XP_034137156.1|DGUA
OG0000719	LOC111597606|XP_023168175.2|DHYD	LOC117579494|XP_034121286.1|DGUA
OG0000720	LOC111603291|XP_023176579.2|DHYD	LOC117583684|XP_034128050.1|DGUA
OG0000721	LOC111602251|XP_023175010.2|DHYD, LOC111602250|XP_023175009.2|DHYD	LOC117587930|XP_034134807.1|DGUA
OG0000722	LOC111594330|XP_023163343.2|DHYD	LOC117592355|XP_034141943.1|DGUA, LOC117592356|XP_034141944.1|DGUA, LOC117592357|XP_034141945.1|DGUA
OG0000723	LOC111595726|XP_023165345.1|DHYD	LOC117580333|XP_034122727.1|DGUA
OG0000724	LOC111598361|XP_023169342.1|DHYD	LOC117590994|XP_034139965.1|DGUA
OG0000724	LOC111597395|XP_023167839.1|DHYD	LOC117582786|XP_034126658.1|DGUA
OG0000726	LOC111603439|XP_023176791.2|DHYD	LOC117585463|XP_034130845.1|DGUA
OG0000726	LOC111603423|XP_023176776.2|DHYD	LOC117585583|XP_034131011.1|DGUA
OG0000727	LOC111596208|XP_023166089.2|DHYD, LOC111596201|XP_030080823.1|DHYD	LOC117586526|XP_034132551.1|DGUA
OG0000728	LOC111603192|XP_023176446.1|DHYD, LOC111595718|XP_023165334.2|DHYD	LOC117590265|XP_034138642.1|DGUA
OG0000729	LOC111598295|XP_023169251.1|DHYD	LOC117582713|XP_034126527.1|DGUA
OG0000729	LOC111598296|XP_023169252.1|DHYD	LOC117582714|XP_034126528.1|DGUA
OG0000730	LOC111603318|XP_030079654.1|DHYD	LOC117581765|XP_034125058.1|DGUA
OG0000730	LOC111596307|XP_030080540.1|DHYD	LOC117586903|XP_034133139.1|DGUA
OG0000731	LOC111599468|XP_023170909.2|DHYD	LOC117579777|XP_034121726.1|DGUA
OG0000731	LOC111597709|XP_023168317.2|DHYD	LOC117588056|XP_034135007.1|DGUA
OG0000732	LOC111594874|XP_023164122.1|DHYD	LOC117589060|XP_034136582.1|DGUA
OG0000732	LOC111594873|XP_023164119.1|DHYD	LOC117589058|XP_034136579.1|DGUA
OG0000733	LOC111595239|XP_023164645.2|DHYD	LOC117583091|XP_034127160.1|DGUA
OG0000733	LOC111601687|XP_023174161.1|DHYD	LOC117580226|XP_034122531.1|DGUA
OG0000734	LOC111597535|XP_023168081.2|DHYD	LOC117587094|XP_034133463.1|DGUA
OG0000735	LOC111593485|XP_023162014.1|DHYD	LOC117590847|XP_034139735.1|DGUA
OG0000735	LOC111603872|XP_023177447.2|DHYD	LOC117587690|XP_034134476.1|DGUA
OG0000736	LOC111603989|XP_030079038.1|DHYD	LOC117581696|XP_034124965.1|DGUA
OG0000736	LOC111604008|XP_023177632.2|DHYD	LOC117581697|XP_034124966.1|DGUA
OG0000737	LOC111597693|XP_023168296.1|DHYD	LOC117592613|XP_034142388.1|DGUA
OG0000738	LOC111599329|XP_023170718.1|DHYD	LOC117582058|XP_034125500.1|DGUA
OG0000738	LOC111603947|XP_023177545.2|DHYD	LOC117590900|XP_034139822.1|DGUA
OG0000739	LOC111599568|XP_023171008.1|DHYD	LOC117585486|XP_034130872.1|DGUA
OG0000739	LOC111599567|XP_023171005.1|DHYD	LOC117585474|XP_034130856.1|DGUA
OG0000740	LOC111592038|XP_030081565.1|DHYD	LOC117590072|XP_034138301.1|DGUA
OG0000741	LOC111594076|XP_030080042.1|DHYD	LOC117589596|XP_034137558.1|DGUA
OG0000742	LOC111593044|XP_023161381.2|DHYD	LOC117588280|XP_034135343.1|DGUA
OG0000742	LOC111593026|XP_023161346.2|DHYD	LOC117588281|XP_034135345.1|DGUA
OG0000743	LOC111595385|XP_023164852.2|DHYD	LOC117586939|XP_034133197.1|DGUA
OG0000744	LOC111600028|XP_023171711.2|DHYD, LOC115483369|XP_030080936.1|DHYD, LOC111596984|XP_023167236.2|DHYD	LOC117578628|XP_034120124.1|DGUA
OG0000745	LOC111602121|XP_023174838.2|DHYD	LOC117592482|XP_034142211.1|DGUA
OG0000745	LOC111593300|XP_023161750.2|DHYD	LOC117592349|XP_034141935.1|DGUA
OG0000746	LOC111604126|XP_023177811.1|DHYD	LOC117578578|XP_034120054.1|DGUA
OG0000747	LOC111592869|XP_023161084.2|DHYD	LOC117589091|XP_034136620.1|DGUA
OG0000747	LOC111592871|XP_023161088.2|DHYD	LOC117589240|XP_034136895.1|DGUA
OG0000748	LOC111596108|XP_023165938.2|DHYD	LOC117584100|XP_034128740.1|DGUA
OG0000748	LOC111602043|XP_023174760.1|DHYD	LOC117588386|XP_034135502.1|DGUA
OG0000750	LOC111595704|XP_023165317.2|DHYD	LOC117583773|XP_034128217.1|DGUA
OG0000751	LOC111605228|XP_023179423.2|DHYD	LOC117591691|XP_034140906.1|DGUA, LOC117589633|XP_034137660.1|DGUA
OG0000751	LOC111605245|XP_023179449.2|DHYD, LOC111605225|XP_023179421.2|DHYD	LOC117589414|XP_034137275.1|DGUA
OG0000753	LOC111601406|XP_023173732.2|DHYD	LOC117583022|XP_034127063.1|DGUA
OG0000753	LOC111600487|XP_023172382.2|DHYD	LOC117586906|XP_034133141.1|DGUA
OG0000754	LOC111598326|XP_023169292.2|DHYD	LOC117581084|XP_034123858.1|DGUA
OG0000755	LOC111605480|XP_023179783.2|DHYD	LOC117589788|XP_034137880.1|DGUA
OG0000755	LOC111605577|XP_023179949.2|DHYD	LOC117589795|XP_034137886.1|DGUA
OG0000756	LOC111600842|XP_023172915.1|DHYD	LOC117585061|XP_034130212.1|DGUA
OG0000757	LOC111604493|XP_023178352.1|DHYD	LOC117579144|XP_034120775.1|DGUA
OG0000758	LOC111604669|XP_023178599.2|DHYD	LOC117589101|XP_034136642.1|DGUA
OG0000758	LOC111604667|XP_023178596.1|DHYD	LOC117589100|XP_034136640.1|DGUA
OG0000759	LOC111596610|XP_023166657.2|DHYD	LOC117589158|XP_034136752.1|DGUA
OG0000759	LOC111596613|XP_023166664.1|DHYD	LOC117589156|XP_034136750.1|DGUA
OG0000760	LOC111604005|XP_023177633.2|DHYD	LOC117591992|XP_034141328.1|DGUA
OG0000760	LOC111603999|XP_023177620.2|DHYD	LOC117587347|XP_034133880.1|DGUA
OG0000761	LOC111592650|XP_023160762.2|DHYD	LOC117584277|XP_034128985.1|DGUA
OG0000761	LOC111592651|XP_023160767.2|DHYD	LOC117584280|XP_034128989.1|DGUA
OG0000762	LOC111598979|XP_023170247.1|DHYD	LOC117588240|XP_034135282.1|DGUA
OG0000762	LOC111599345|XP_023170743.2|DHYD	LOC117584187|XP_034128846.1|DGUA
OG0000763	LOC111601599|XP_023174035.2|DHYD	LOC117583868|XP_034128405.1|DGUA
OG0000763	LOC111601574|XP_023173998.2|DHYD	LOC117583870|XP_034128407.1|DGUA
OG0000764	LOC111605326|XP_030080107.1|DHYD	LOC117590397|XP_034138881.1|DGUA
OG0000765	LOC111592450|XP_023160403.1|DHYD	LOC117587396|XP_034133941.1|DGUA
OG0000765	LOC111601888|XP_023174498.2|DHYD	LOC117588682|XP_034136021.1|DGUA
OG0000766	LOC111593770|XP_023162558.2|DHYD	LOC117587686|XP_034134470.1|DGUA
OG0000766	LOC111598124|XP_023168951.1|DHYD	LOC117581146|XP_034123969.1|DGUA
OG0000767	LOC111603555|XP_023176956.2|DHYD, LOC111605085|XP_023179189.2|DHYD	LOC117580334|XP_034122724.1|DGUA
OG0000768	LOC111592326|XP_023160219.1|DHYD	LOC117587030|XP_034133346.1|DGUA
OG0000769	LOC111602937|XP_030080831.1|DHYD	LOC117585044|XP_034130191.1|DGUA
OG0000769	LOC111596866|XP_023167077.1|DHYD	LOC117581000|XP_034123697.1|DGUA
OG0000770	LOC111595314|XP_023164737.2|DHYD	LOC117586448|XP_034132385.1|DGUA
OG0000771	LOC111601570|XP_023173987.1|DHYD	LOC117587135|XP_034133533.1|DGUA
OG0000772	LOC111595620|XP_023165195.2|DHYD, LOC111601518|XP_023173892.1|DHYD	LOC117591491|XP_034140674.1|DGUA, LOC117580664|XP_034123171.1|DGUA
OG0000773	LOC111593167|XP_023161540.2|DHYD	LOC117578696|XP_034120232.1|DGUA, LOC117586374|XP_034132293.1|DGUA
OG0000774	LOC111600768|XP_023172815.2|DHYD, LOC111600749|XP_023172796.2|DHYD	LOC117591312|XP_034140414.1|DGUA
OG0000775	LOC111592126|XP_023159929.1|DHYD	LOC117585812|XP_034131428.1|DGUA
OG0000775	LOC111604797|XP_023178785.1|DHYD, LOC115483368|XP_030080935.1|DHYD	LOC117592468|XP_034142195.1|DGUA
OG0000778	LOC111598269|XP_023169214.2|DHYD, LOC111598537|XP_023169593.2|DHYD	LOC117590110|XP_034138350.1|DGUA
OG0000779	LOC111603369|XP_023176688.1|DHYD	LOC117588746|XP_034136115.1|DGUA
OG0000780	LOC115483424|XP_030081224.1|DHYD, LOC111600027|XP_030081223.1|DHYD	LOC117578630|XP_034120127.1|DGUA, LOC117578631|XP_034120128.1|DGUA
OG0000781	LOC111605606|XP_023179989.1|DHYD	LOC117590757|XP_034139586.1|DGUA
OG0000781	LOC111597617|XP_023168184.2|DHYD	LOC117579979|XP_034122049.1|DGUA
OG0000782	LOC111599810|XP_023171364.1|DHYD	LOC117587468|XP_034134083.1|DGUA
OG0000782	LOC111596880|XP_023167097.1|DHYD	LOC117580972|XP_034123656.1|DGUA
OG0000783	LOC111597765|XP_023168390.1|DHYD	LOC117587064|XP_034133396.1|DGUA
OG0000783	LOC111603539|XP_023176981.1|DHYD	LOC117590997|XP_034139968.1|DGUA
OG0000784	LOC111605186|XP_023179351.2|DHYD	LOC117589039|XP_034136558.1|DGUA
OG0000784	LOC111601828|XP_023174422.1|DHYD	LOC117591440|XP_034140598.1|DGUA
OG0000785	LOC111599617|XP_023171077.2|DHYD	LOC117583696|XP_034128067.1|DGUA
OG0000786	LOC111603492|XP_023176864.1|DHYD	LOC117589497|XP_034137357.1|DGUA
OG0000787	LOC111605676|XP_023180110.2|DHYD	LOC117580102|XP_034122257.1|DGUA
OG0000788	LOC111602901|XP_023176006.1|DHYD	LOC117582553|XP_034126271.1|DGUA, LOC117580115|XP_034122293.1|DGUA
OG0000789	LOC111602289|XP_023175057.2|DHYD	LOC117587884|XP_034134752.1|DGUA
OG0000790	LOC111595996|XP_023165763.1|DHYD	LOC117581898|XP_034125257.1|DGUA
OG0000790	LOC111595995|XP_023165760.1|DHYD	LOC117581897|XP_034125256.1|DGUA
OG0000791	LOC111604253|XP_023178009.1|DHYD	LOC117585846|XP_034131480.1|DGUA
OG0000792	LOC111595832|XP_023165507.2|DHYD	LOC117582306|XP_034125840.1|DGUA, LOC117582304|XP_034125839.1|DGUA
OG0000793	LOC111596696|XP_023166780.1|DHYD	LOC117586347|XP_034132254.1|DGUA, LOC117591026|XP_034140004.1|DGUA
OG0000794	LOC111593988|XP_023162847.2|DHYD	LOC117588329|XP_034135424.1|DGUA
OG0000795	LOC111604041|XP_023177664.1|DHYD	LOC117581143|XP_034123966.1|DGUA
OG0000795	LOC111598502|XP_023169536.2|DHYD	LOC117590055|XP_034138266.1|DGUA
OG0000796	LOC111602793|XP_023175834.1|DHYD	LOC117589733|XP_034137800.1|DGUA
OG0000796	LOC111598156|XP_023169009.1|DHYD	LOC117591369|XP_034140496.1|DGUA
OG0000797	LOC111603429|XP_023176782.1|DHYD	LOC117586274|XP_034132117.1|DGUA
OG0000798	LOC111599738|XP_023171266.1|DHYD	LOC117582081|XP_034125571.1|DGUA
OG0000798	LOC111599668|XP_023171141.2|DHYD	LOC117581890|XP_034125286.1|DGUA
OG0000799	LOC111602034|XP_023174701.1|DHYD	LOC117581016|XP_034123732.1|DGUA
OG0000800	LOC111592310|XP_023160185.1|DHYD, LOC111592307|XP_023160183.1|DHYD, LOC111592306|XP_023160181.2|DHYD	LOC117587332|XP_034133855.1|DGUA, LOC117587336|XP_034133865.1|DGUA, LOC117587257|XP_034133721.1|DGUA
OG0000801	LOC111593229|XP_023161653.1|DHYD	LOC117592637|XP_034142471.1|DGUA
OG0000802	LOC111605690|XP_030079411.1|DHYD, LOC111602509|XP_023175400.2|DHYD, LOC111603624|XP_023177102.2|DHYD	LOC117588592|XP_034135888.1|DGUA
OG0000803	LOC111601618|XP_023174056.2|DHYD	LOC117584790|XP_034129793.1|DGUA
OG0000803	LOC111597531|XP_023168076.1|DHYD	LOC117587404|XP_034133952.1|DGUA
OG0000804	LOC111597973|XP_023168715.1|DHYD	LOC117592002|XP_034141342.1|DGUA
OG0000804	LOC111592397|XP_023160341.1|DHYD, LOC111592396|XP_023160340.2|DHYD	LOC117586039|XP_034131776.1|DGUA
OG0000805	LOC111593850|XP_023162664.1|DHYD, LOC111593851|XP_023162665.1|DHYD	LOC117588884|XP_034136309.1|DGUA
OG0000806	LOC115482948|XP_030079241.1|DHYD	LOC117582147|XP_034125623.1|DGUA
OG0000807	LOC111596264|XP_023166168.1|DHYD, LOC111601765|XP_023174273.2|DHYD	LOC117582407|XP_034125986.1|DGUA
OG0000808	LOC111597397|XP_023167842.2|DHYD	LOC117583096|XP_034127167.1|DGUA, LOC117583387|XP_034127563.1|DGUA, LOC117583101|XP_034127171.1|DGUA
OG0000810	LOC111593812|XP_023162609.2|DHYD, LOC115483386|XP_030080990.1|DHYD	LOC117578448|XP_034119863.1|DGUA
OG0000811	LOC111598739|XP_023169906.2|DHYD	LOC117590136|XP_034138400.1|DGUA
OG0000811	LOC111605280|XP_023179492.2|DHYD	LOC117578819|XP_034120468.1|DGUA
OG0000812	LOC111600182|XP_023171953.1|DHYD	LOC117588542|XP_034135811.1|DGUA
OG0000813	LOC111605203|XP_023179383.1|DHYD	LOC117586076|XP_034131826.1|DGUA
OG0000813	LOC111599215|XP_030080392.1|DHYD	LOC117582277|XP_034125797.1|DGUA
OG0000814	LOC111594183|XP_023163134.1|DHYD	LOC117581814|XP_034125149.1|DGUA
OG0000815	LOC111599074|XP_023170372.2|DHYD	LOC117584742|XP_034129716.1|DGUA
OG0000816	LOC111602802|XP_023175862.2|DHYD	LOC117586014|XP_034131735.1|DGUA
OG0000817	LOC111600289|XP_023172109.1|DHYD	LOC117585488|XP_034130874.1|DGUA
OG0000817	LOC111600290|XP_023172110.2|DHYD	LOC117585487|XP_034130873.1|DGUA
OG0000818	LOC111593432|XP_023161946.2|DHYD	LOC117580757|XP_034123343.1|DGUA
OG0000819	LOC111602423|XP_030079873.1|DHYD	LOC117580815|XP_034123424.1|DGUA
OG0000819	LOC111602412|XP_023175211.1|DHYD	LOC117581262|XP_034124161.1|DGUA
OG0000820	LOC111600099|XP_023171828.1|DHYD	LOC117592690|XP_034142545.1|DGUA
OG0000821	LOC111595515|XP_023165063.1|DHYD	LOC117591896|XP_034141177.1|DGUA
OG0000822	LOC111599008|XP_023170290.1|DHYD	LOC117587726|XP_034134535.1|DGUA
OG0000824	LOC111599066|XP_023170355.1|DHYD	LOC117582009|XP_034125412.1|DGUA, LOC117588668|XP_034136002.1|DGUA, LOC117580962|XP_034123639.1|DGUA, LOC117591437|XP_034140591.1|DGUA, LOC117591296|XP_034140388.1|DGUA, LOC117591294|XP_034140386.1|DGUA, LOC117591290|XP_034140379.1|DGUA
OG0000825	LOC111605187|XP_023179353.2|DHYD	LOC117589283|XP_034136964.1|DGUA
OG0000825	LOC111601197|XP_023173452.2|DHYD	LOC117584176|XP_034128834.1|DGUA
OG0000826	LOC115482816|XP_030078840.1|DHYD, LOC111600577|XP_030082032.1|DHYD	LOC117592010|XP_034141354.1|DGUA
OG0000828	LOC111601490|XP_023173845.2|DHYD	LOC117583471|XP_034127670.1|DGUA, LOC117591674|XP_034140889.1|DGUA, LOC117583473|XP_034127672.1|DGUA, LOC117591675|XP_034140890.1|DGUA
OG0000829	LOC111604542|XP_023178408.1|DHYD	LOC117579305|XP_034121004.1|DGUA
OG0000830	LOC111593439|XP_023161958.2|DHYD	LOC117581441|XP_034124536.1|DGUA
OG0000831	LOC111594304|XP_023163310.2|DHYD	LOC117592571|XP_034142346.1|DGUA
OG0000832	LOC111594011|XP_023162876.1|DHYD	LOC117592584|XP_034142362.1|DGUA
OG0000832	LOC111603652|XP_023177103.2|DHYD	LOC117591085|XP_034140076.1|DGUA
OG0000833	LOC111592289|XP_023160160.2|DHYD	LOC117579047|XP_034120633.1|DGUA
OG0000834	LOC111597802|XP_023168455.1|DHYD	LOC117582952|XP_034126953.1|DGUA
OG0000835	LOC111594766|XP_023163983.2|DHYD	LOC117587732|XP_034134541.1|DGUA
OG0000835	LOC111597622|XP_030081813.1|DHYD	LOC117579146|XP_034120777.1|DGUA
OG0000836	LOC111603869|XP_023177444.1|DHYD	LOC117591079|XP_034140073.1|DGUA, LOC117584343|XP_034129066.1|DGUA
OG0000837	LOC111604060|XP_023177694.1|DHYD	LOC117580748|XP_034123326.1|DGUA
OG0000838	LOC111605537|XP_023179868.1|DHYD	LOC117582133|XP_034125608.1|DGUA
OG0000839	LOC111604820|XP_023178810.2|DHYD	LOC117584982|XP_034130080.1|DGUA
OG0000840	LOC111593987|XP_023162845.1|DHYD	LOC117580946|XP_034123621.1|DGUA
OG0000841	LOC111598873|XP_023170097.2|DHYD	LOC117590111|XP_034138351.1|DGUA
OG0000841	LOC111598493|XP_023169523.2|DHYD	LOC117590144|XP_034138408.1|DGUA
OG0000842	LOC111600736|XP_023172780.1|DHYD	LOC117585435|XP_034130801.1|DGUA
OG0000843	LOC111600100|XP_030081241.1|DHYD	LOC117579533|XP_034121345.1|DGUA
OG0000844	LOC111603601|XP_023177028.1|DHYD	LOC117586625|XP_034132734.1|DGUA
OG0000845	LOC111602427|XP_023175234.2|DHYD	LOC117588553|XP_034135826.1|DGUA, LOC117591036|XP_034140021.1|DGUA
OG0000846	LOC111599445|XP_023170868.2|DHYD	LOC117585380|XP_034130719.1|DGUA, LOC117585059|XP_034130210.1|DGUA
OG0000847	LOC111605732|XP_030080949.1|DHYD, LOC111593852|XP_023162666.2|DHYD	LOC117578626|XP_034120126.1|DGUA, LOC117578879|XP_034120564.1|DGUA
OG0000848	LOC111595439|XP_023164932.2|DHYD	LOC117582356|XP_034125903.1|DGUA
OG0000848	LOC111603729|XP_023177211.2|DHYD	LOC117591081|XP_034140074.1|DGUA
OG0000849	LOC111599451|XP_023170876.2|DHYD	LOC117584492|XP_034129312.1|DGUA
OG0000849	LOC111599050|XP_023170336.1|DHYD	LOC117582518|XP_034126206.1|DGUA
OG0000850	LOC111604169|XP_023177878.2|DHYD	LOC117592155|XP_034141618.1|DGUA
OG0000850	LOC111600157|XP_030080976.1|DHYD	LOC117592154|XP_034141617.1|DGUA
OG0000851	LOC111601248|XP_023173515.2|DHYD, LOC111601226|XP_023173491.2|DHYD, LOC111601278|XP_023173563.2|DHYD	LOC117587474|XP_034134519.1|DGUA, LOC117585949|XP_034132030.1|DGUA
OG0000852	LOC111604168|XP_023177874.2|DHYD	LOC117587903|XP_034134776.1|DGUA
OG0000852	LOC111604167|XP_023177873.2|DHYD	LOC117587912|XP_034134789.1|DGUA
OG0000854	LOC111596711|XP_023166799.1|DHYD	LOC117581096|XP_034123876.1|DGUA
OG0000855	LOC111596692|XP_023167190.1|DHYD	LOC117588399|XP_034135544.1|DGUA
OG0000856	LOC111605741|XP_030078605.1|DHYD	LOC117589095|XP_034136623.1|DGUA
OG0000857	LOC111600183|XP_023171956.2|DHYD	LOC117581295|XP_034124226.1|DGUA
OG0000858	LOC111594489|XP_023163566.2|DHYD	LOC117589813|XP_034137932.1|DGUA
OG0000860	LOC111591932|XP_023159631.2|DHYD	LOC117579739|XP_034121642.1|DGUA
OG0000861	LOC111593891|XP_023162726.2|DHYD	LOC117592261|XP_034141798.1|DGUA
OG0000862	LOC111597955|XP_023168687.1|DHYD	LOC117586061|XP_034131802.1|DGUA, LOC117588016|XP_034134938.1|DGUA
OG0000863	LOC111603621|XP_023177059.2|DHYD	LOC117589836|XP_034137977.1|DGUA
OG0000864	LOC111593452|XP_023161977.2|DHYD	LOC117590968|XP_034139916.1|DGUA
OG0000865	LOC115482964|XP_030079343.1|DHYD, LOC111598443|XP_023169452.2|DHYD	LOC117584161|XP_034128815.1|DGUA
OG0000865	LOC111603467|XP_023176824.2|DHYD	LOC117586247|XP_034132076.1|DGUA
OG0000866	LOC111595850|XP_023165528.2|DHYD	LOC117582087|XP_034125539.1|DGUA
OG0000867	LOC111594407|XP_023163451.1|DHYD	LOC117584507|XP_034129333.1|DGUA
