Orthogroup	DHYD.longest_only	DVIR.longest_only
OG0001506	LOC111592733|XP_023160896.2|DHYD	LOC6625520|XP_002048996.2|DVIR
OG0001506	LOC111592724|XP_023160883.2|DHYD	LOC6625521|XP_002048997.1|DVIR
OG0001507	LOC111601268|XP_030082053.1|DHYD	LOC6624736|XP_002049739.1|DVIR
OG0001508	LOC111594050|XP_023162936.2|DHYD	LOC6625073|XP_002049086.1|DVIR
OG0001509	LOC115482749|XP_030081254.1|DHYD	LOC6626252|XP_032293162.1|DVIR
OG0001510	LOC111602344|XP_023175124.1|DHYD	LOC6628916|XP_002051384.1|DVIR
OG0001511	LOC111593941|XP_023162799.2|DHYD	LOC6627116|XP_015029652.1|DVIR
OG0001512	LOC111593210|XP_023161623.2|DHYD	LOC6622570|XP_002046662.1|DVIR
OG0001513	LOC111595754|XP_023165384.2|DHYD	LOC6624512|XP_032291000.1|DVIR
OG0001515	LOC111601870|XP_023174478.1|DHYD	LOC6635503|XP_002059043.1|DVIR
OG0001517	LOC111593231|XP_023161650.1|DHYD	LOC6633220|XP_002055985.1|DVIR
OG0001518	LOC111598273|XP_030080141.1|DHYD, LOC111598292|XP_023169243.2|DHYD	LOC6631991|XP_032296168.1|DVIR
OG0001519	LOC111602746|XP_023175765.1|DHYD	LOC6632496|XP_032289569.1|DVIR
OG0001520	LOC111598218|XP_023169144.2|DHYD	LOC6630307|XP_002054192.1|DVIR
OG0001521	LOC111600232|XP_030079139.1|DHYD, LOC115482923|XP_030079088.1|DHYD, LOC111594108|XP_030079142.1|DHYD	LOC6633942|XP_002057612.1|DVIR
OG0001522	LOC111602358|XP_023175135.2|DHYD	LOC26530739|XP_015028845.1|DVIR
OG0001523	LOC111605229|XP_023179426.2|DHYD	LOC6636360|XP_032292054.1|DVIR
OG0001524	LOC111592238|XP_023160090.2|DHYD	LOC6625065|XP_032293034.1|DVIR
OG0001524	LOC111592237|XP_023160088.2|DHYD	LOC6625064|XP_002049211.1|DVIR
OG0001526	LOC111595364|XP_023164817.2|DHYD	LOC6636726|XP_002060121.1|DVIR
OG0001527	LOC111596533|XP_023166571.2|DHYD, LOC111596535|XP_023166572.1|DHYD	LOC6631625|XP_015026695.1|DVIR
OG0001528	LOC111596461|XP_023166479.2|DHYD	LOC6636973|XP_032291157.1|DVIR
OG0001528	LOC111601769|XP_030081567.1|DHYD	LOC6630648|XP_032288745.1|DVIR
OG0001529	LOC111594511|XP_023163641.2|DHYD	LOC6633802|XP_002057322.1|DVIR
OG0001530	LOC111593154|XP_023161524.1|DHYD	LOC6627636|XP_002051110.1|DVIR
OG0001531	LOC111602349|XP_023175129.2|DHYD	LOC6626670|XP_002050929.1|DVIR
OG0001534	LOC111596460|XP_023166459.2|DHYD	LOC6633419|XP_002056818.2|DVIR
OG0001534	LOC111596462|XP_023166481.2|DHYD	LOC6633420|XP_015025564.2|DVIR
OG0001535	LOC111600195|XP_023171976.1|DHYD	LOC6632158|XP_002055767.1|DVIR
OG0001536	LOC111602401|XP_023175188.1|DHYD	LOC6633483|XP_002056992.1|DVIR
OG0001537	LOC111599173|XP_023170523.1|DHYD	LOC6627849|XP_002052844.1|DVIR
OG0001538	LOC111596884|XP_023167100.1|DHYD	LOC6636137|XP_002059531.1|DVIR
OG0001539	LOC111603797|XP_023177313.2|DHYD	LOC6626037|XP_002050804.1|DVIR
OG0001540	LOC111595018|XP_023164295.2|DHYD	LOC6628382|XP_002052634.2|DVIR
OG0001541	LOC111597549|XP_023168113.2|DHYD	LOC6622387|XP_002047931.1|DVIR
OG0001542	LOC111602601|XP_030081615.1|DHYD	LOC6632523|XP_015025960.1|DVIR
OG0001543	LOC111598350|XP_023169325.2|DHYD	LOC6631988|XP_032296213.1|DVIR
OG0001544	LOC111604980|XP_023179085.2|DHYD	LOC6633701|XP_032295821.1|DVIR
OG0001545	LOC111602407|XP_023175203.1|DHYD	LOC6633675|XP_002057280.2|DVIR
OG0001546	LOC111602420|XP_023175225.1|DHYD	LOC6633293|XP_032296587.1|DVIR
OG0001548	LOC111593080|XP_023161435.1|DHYD	LOC6632140|XP_015026672.1|DVIR
OG0001549	LOC111602527|XP_023175422.1|DHYD	LOC6627927|XP_032294527.1|DVIR
OG0001550	LOC111601752|XP_023174259.2|DHYD	LOC6631201|XP_002053043.1|DVIR
OG0001551	LOC111603483|XP_023176843.2|DHYD	LOC6635098|XP_002058360.2|DVIR
OG0001552	LOC111597840|XP_023168513.1|DHYD	LOC6632817|XP_002055904.2|DVIR
OG0001552	LOC111593968|XP_023162827.2|DHYD	LOC6636395|XP_002059964.1|DVIR
OG0001553	LOC111604728|XP_023178668.1|DHYD	LOC6631643|XP_002055362.1|DVIR
OG0001554	LOC111601753|XP_023174260.1|DHYD	LOC6629711|XP_015027366.2|DVIR
OG0001554	LOC111601771|XP_030081549.1|DHYD	LOC26531409|XP_015027896.1|DVIR
OG0001555	LOC111595791|XP_023165446.1|DHYD	LOC6627939|XP_002052664.1|DVIR
OG0001556	LOC111602227|XP_023174976.1|DHYD	LOC6626809|XP_002050926.1|DVIR
OG0001557	LOC111605114|XP_023179232.2|DHYD	LOC6634812|XP_032296285.1|DVIR
OG0001558	LOC111596962|XP_023167191.1|DHYD	LOC6636517|XP_002060007.1|DVIR
OG0001559	LOC111596999|XP_023167268.2|DHYD	LOC6630035|XP_002054026.1|DVIR
OG0001560	LOC111604908|XP_023178918.2|DHYD	LOC6633147|XP_032289549.1|DVIR
OG0001561	LOC111601395|XP_023173706.1|DHYD	LOC6630692|XP_002054399.1|DVIR
OG0001562	LOC111605034|XP_023179137.1|DHYD	LOC6627453|XP_002052475.1|DVIR
OG0001563	LOC111598591|XP_023169675.1|DHYD	LOC6635263|XP_002058739.1|DVIR
OG0001564	LOC111596355|XP_023166322.1|DHYD	LOC6634940|XP_032294819.1|DVIR
OG0001565	LOC111605440|XP_023179723.1|DHYD	LOC6631006|XP_032291625.1|DVIR
OG0001566	LOC111602693|XP_023175691.1|DHYD	LOC6631194|XP_002054839.1|DVIR
OG0001567	LOC111592148|XP_023159963.1|DHYD	LOC6626729|XP_032293014.1|DVIR
OG0001568	LOC111601530|XP_023173927.2|DHYD	LOC6630739|XP_032294785.1|DVIR
OG0001569	LOC111594468|XP_023163536.2|DHYD	LOC6635004|XP_002058517.1|DVIR
OG0001570	LOC111605502|XP_023179819.2|DHYD	LOC6632235|XP_002056084.1|DVIR
OG0001571	LOC111597441|XP_023167924.1|DHYD	LOC6627384|XP_002052404.2|DVIR
OG0001572	LOC111595357|XP_023164802.2|DHYD	LOC6631909|XP_002055590.1|DVIR
OG0001573	LOC111599571|XP_030081124.1|DHYD	LOC6636548|XP_032291461.1|DVIR
OG0001574	LOC111602830|XP_023175908.1|DHYD	LOC6631446|XP_032295885.1|DVIR
OG0001575	LOC111597176|XP_023167506.2|DHYD	LOC6635056|XP_032295162.1|DVIR
OG0001575	LOC111597177|XP_030080780.1|DHYD	LOC6635055|XP_002058622.1|DVIR
OG0001576	LOC111604201|XP_023177926.2|DHYD	LOC6629579|XP_002054871.1|DVIR
OG0001577	LOC111592681|XP_023160811.1|DHYD	LOC6635038|XP_015024840.1|DVIR
OG0001578	LOC111602367|XP_023175147.2|DHYD	LOC6624886|XP_002050976.2|DVIR
OG0001579	LOC111603085|XP_023176506.1|DHYD	LOC6634558|XP_032296467.1|DVIR
OG0001580	LOC111604128|XP_023177813.2|DHYD	LOC6626554|XP_015029140.1|DVIR
OG0001581	LOC111592348|XP_023160251.2|DHYD	LOC6631895|XP_032295271.1|DVIR
OG0001582	LOC111593190|XP_023161576.1|DHYD	LOC6635942|XP_002059294.2|DVIR
OG0001583	LOC111599958|XP_023171602.2|DHYD	LOC6635884|XP_032292196.1|DVIR
OG0001584	LOC111597473|XP_023167989.2|DHYD	LOC6623401|XP_002047781.1|DVIR
OG0001585	LOC111605115|XP_023179235.2|DHYD	LOC6634799|XP_002058134.3|DVIR
OG0001586	LOC111602892|XP_023175996.1|DHYD	LOC6624641|XP_002046648.1|DVIR
OG0001587	LOC111600136|XP_023171880.2|DHYD	LOC6626124|XP_002050031.1|DVIR
OG0001588	LOC111604121|XP_023177799.1|DHYD	LOC6626346|XP_002050347.1|DVIR
OG0001589	LOC111594727|XP_023163926.2|DHYD	LOC6629177|XP_002052372.1|DVIR
OG0001590	LOC111597111|XP_023167423.2|DHYD	LOC6625510|XP_032292927.1|DVIR
OG0001591	LOC111595234|XP_030080674.1|DHYD	LOC6635029|XP_015024843.1|DVIR
OG0001592	LOC111591966|XP_030079228.1|DHYD	LOC6635672|XP_015024410.2|DVIR
OG0001593	LOC111591959|XP_030079217.1|DHYD	LOC6635669|XP_032294680.1|DVIR
OG0001594	LOC111601174|XP_030080296.1|DHYD	LOC6627370|XP_032294134.1|DVIR
OG0001595	LOC111605407|XP_023179676.2|DHYD	LOC6625393|XP_002050138.2|DVIR
OG0001596	LOC111594086|XP_023163001.2|DHYD	LOC6633940|XP_002057610.1|DVIR
OG0001597	LOC111593145|XP_023161513.1|DHYD	LOC6629005|XP_032293487.1|DVIR
OG0001599	LOC111596279|XP_023166194.2|DHYD	LOC6628073|XP_002051438.1|DVIR
OG0001600	LOC111598954|XP_030079785.1|DHYD, LOC115483304|XP_030080528.1|DHYD	LOC6628579|XP_032293419.1|DVIR
OG0001601	LOC111596363|XP_023166328.2|DHYD	LOC6628167|XP_002051463.1|DVIR
OG0001602	LOC111600360|XP_023172202.2|DHYD, LOC115483400|XP_030081050.1|DHYD	LOC6634071|XP_002057873.1|DVIR
OG0001603	LOC111603981|XP_023177593.2|DHYD	LOC6634034|XP_002057771.3|DVIR
OG0001604	LOC111602048|XP_023174726.1|DHYD	LOC6633240|XP_002057410.1|DVIR
OG0001604	LOC111601362|XP_023173665.1|DHYD	LOC6629656|XP_002053595.1|DVIR
OG0001605	LOC111602228|XP_023174977.1|DHYD	LOC6626807|XP_002050924.1|DVIR
OG0001606	LOC111600107|XP_023171837.1|DHYD	LOC6626144|XP_032292508.1|DVIR
OG0001607	LOC111602518|XP_023175369.1|DHYD	LOC6627701|XP_002051985.1|DVIR
OG0001608	LOC115483014|XP_030079570.1|DHYD, LOC111600351|XP_023172190.2|DHYD	LOC6633945|XP_002057832.1|DVIR
OG0001609	LOC111600895|XP_023173003.1|DHYD	LOC6636380|XP_002059909.1|DVIR
OG0001610	LOC111600391|XP_023172237.1|DHYD	LOC6634354|XP_002057818.2|DVIR
OG0001611	LOC111599485|XP_023170920.2|DHYD	LOC6634650|XP_002058301.3|DVIR
OG0001611	LOC111594947|XP_023164211.1|DHYD	LOC6627980|XP_002052692.2|DVIR
OG0001612	LOC111596219|XP_023166104.1|DHYD	LOC6628384|XP_002052636.1|DVIR
OG0001613	LOC111592562|XP_023160628.1|DHYD	LOC6628091|XP_002051151.1|DVIR
OG0001614	LOC111597661|XP_023168251.2|DHYD	LOC6625998|XP_032292709.1|DVIR
OG0001615	LOC111592068|XP_023159841.2|DHYD	LOC6627742|XP_015028037.1|DVIR
OG0001616	LOC111595408|XP_023164889.2|DHYD	LOC6628926|XP_002052349.1|DVIR
OG0001617	LOC111597200|XP_030079024.1|DHYD	LOC6628393|XP_015028130.1|DVIR
OG0001618	LOC111597859|XP_023168547.1|DHYD	LOC6636275|XP_002059688.3|DVIR
OG0001619	LOC115483087|XP_030080023.1|DHYD, LOC111593764|XP_023162550.1|DHYD	LOC6627417|XP_002051090.1|DVIR
OG0001620	LOC111594421|XP_023163514.1|DHYD	LOC6633678|XP_002057283.2|DVIR, LOC6633679|XP_002057284.1|DVIR
OG0001621	LOC111594039|XP_023162922.2|DHYD	LOC6624982|XP_032292122.1|DVIR
OG0001622	LOC111603223|XP_023176489.1|DHYD	LOC6636031|XP_002059636.1|DVIR
OG0001623	LOC111599075|XP_023170373.2|DHYD	LOC6627777|XP_032294236.1|DVIR
OG0001624	LOC111596283|XP_023166201.1|DHYD	LOC6634215|XP_002057808.1|DVIR
OG0001625	LOC111604342|XP_023178172.2|DHYD	LOC6624951|XP_002049175.2|DVIR
OG0001625	LOC111592498|XP_023160491.1|DHYD	LOC6628782|XP_002051065.1|DVIR
OG0001626	LOC111594956|XP_023164221.1|DHYD	LOC6627793|XP_002052681.2|DVIR
OG0001627	LOC111602979|XP_023176140.2|DHYD	LOC6630269|XP_002053698.1|DVIR
OG0001628	LOC111600279|XP_023172096.2|DHYD	LOC6630020|XP_032292713.1|DVIR
OG0001629	LOC111598505|XP_023169543.2|DHYD	LOC6635260|XP_032296678.1|DVIR
OG0001630	LOC111597165|XP_023167491.2|DHYD	LOC6635057|XP_002058624.1|DVIR
OG0001631	LOC111599574|XP_023171014.2|DHYD	LOC6629460|XP_002054707.1|DVIR
OG0001632	LOC111603580|XP_023177005.1|DHYD	LOC6629097|XP_002052442.1|DVIR
OG0001633	LOC111604559|XP_023178427.1|DHYD	LOC6632294|XP_002056736.1|DVIR
OG0001634	LOC111598529|XP_023169582.2|DHYD	LOC6635246|XP_032296667.1|DVIR
OG0001635	LOC111602957|XP_023176097.1|DHYD	LOC6630863|XP_002053465.1|DVIR
OG0001636	LOC111603635|XP_023177073.1|DHYD	LOC6630794|XP_002054652.1|DVIR
OG0001637	LOC111595693|XP_023165306.2|DHYD	LOC6629588|XP_002052995.1|DVIR
OG0001638	LOC111596783|XP_023166904.2|DHYD	LOC6633428|XP_002057221.2|DVIR
OG0001639	LOC111600886|XP_030080932.1|DHYD	LOC6635865|XP_002059339.2|DVIR
OG0001640	LOC111603569|XP_023176983.1|DHYD	LOC6630700|XP_015027746.1|DVIR
OG0001641	LOC111593317|XP_023161788.1|DHYD	LOC6630119|XP_002053390.1|DVIR
OG0001642	LOC111594990|XP_023164258.1|DHYD	LOC6631893|XP_002055494.1|DVIR
OG0001643	LOC111602458|XP_023175286.2|DHYD	LOC6628428|XP_032294349.1|DVIR
OG0001644	LOC111591856|XP_023159506.1|DHYD	LOC6623223|XP_002047631.2|DVIR
OG0001645	LOC111597101|XP_023167411.1|DHYD	LOC6626701|XP_032292740.1|DVIR
OG0001646	LOC111595404|XP_023164883.1|DHYD	LOC6625117|XP_002049497.1|DVIR
OG0001647	LOC111601264|XP_030081947.1|DHYD	LOC6625419|XP_032292754.1|DVIR
OG0001648	LOC111603320|XP_023176610.2|DHYD	LOC116650710|XP_032291056.1|DVIR
OG0001649	LOC111593741|XP_023162501.1|DHYD	LOC6626679|XP_002050874.1|DVIR
OG0001650	LOC111594609|XP_023163757.1|DHYD	LOC6626085|XP_032293018.1|DVIR
OG0001651	LOC111600615|XP_023172581.2|DHYD	LOC6626016|XP_002050240.2|DVIR
OG0001652	LOC111603313|XP_023176602.1|DHYD	LOC6624475|XP_002048399.1|DVIR
OG0001653	LOC111600997|XP_023173159.2|DHYD	LOC6624244|XP_002048656.1|DVIR
OG0001654	LOC111604364|XP_023178200.2|DHYD	LOC6625050|XP_002049171.1|DVIR
OG0001655	LOC111592168|XP_023159990.2|DHYD	LOC6625107|XP_002049281.2|DVIR
OG0001656	LOC111597211|XP_023167547.2|DHYD	LOC6628735|XP_002051072.2|DVIR
OG0001657	LOC111595069|XP_023164394.1|DHYD	LOC6623640|XP_002048241.1|DVIR
OG0001658	LOC111591858|XP_023159508.1|DHYD	LOC6624681|XP_002047644.1|DVIR
OG0001659	LOC111604328|XP_023178156.1|DHYD	LOC6622043|XP_002047961.1|DVIR
OG0001660	LOC111602918|XP_023176031.2|DHYD	LOC6624689|XP_002046642.1|DVIR
OG0001661	LOC111602175|XP_023174905.2|DHYD	LOC6629172|XP_002051911.1|DVIR
OG0001661	LOC111602562|XP_023175490.1|DHYD	LOC6632467|XP_002055803.1|DVIR
OG0001662	LOC111592825|XP_023161018.1|DHYD	LOC6622471|XP_002046420.2|DVIR
OG0001663	LOC111594420|XP_023163476.2|DHYD	LOC6632891|XP_002056191.1|DVIR
OG0001663	LOC111594557|XP_023163681.2|DHYD	LOC6632890|XP_002056190.2|DVIR
OG0001664	LOC111595091|XP_023164422.1|DHYD	LOC6625272|XP_002049363.1|DVIR
OG0001666	LOC111596133|XP_023165975.2|DHYD, LOC111596134|XP_023165977.2|DHYD, LOC111596135|XP_023165978.2|DHYD	LOC6627997|XP_002051786.1|DVIR
OG0001667	LOC111605367|XP_023179614.2|DHYD	LOC6625155|XP_002050616.2|DVIR
OG0001668	LOC111596948|XP_023167172.2|DHYD	LOC6624478|XP_002046534.1|DVIR
OG0001669	LOC111597476|XP_023167993.2|DHYD	LOC6623370|XP_002047775.3|DVIR
OG0001670	LOC111604338|XP_023178169.1|DHYD	LOC6625804|XP_002049188.1|DVIR
OG0001671	LOC111601949|XP_023174573.1|DHYD	LOC116651820|XP_032294783.1|DVIR, LOC6631777|XP_002055185.1|DVIR
OG0001671	LOC111601662|XP_023174117.1|DHYD	LOC6627957|XP_002052533.1|DVIR
OG0001672	LOC111604406|XP_023178230.2|DHYD	LOC6626750|XP_002050253.1|DVIR
OG0001673	LOC111602569|XP_023175493.2|DHYD	LOC26531419|XP_015030328.1|DVIR
OG0001674	LOC111604799|XP_023178784.1|DHYD	LOC6632955|XP_002056572.1|DVIR
OG0001675	LOC111604999|XP_023179088.1|DHYD	LOC6632995|XP_002056496.1|DVIR
OG0001678	LOC111596592|XP_030079912.1|DHYD	LOC6631416|XP_032295640.1|DVIR
OG0001679	LOC111597238|XP_023167600.2|DHYD	LOC6636177|XP_002059563.1|DVIR
OG0001680	LOC111594508|XP_023163593.2|DHYD	LOC6629747|XP_002053889.1|DVIR
OG0001680	LOC111593990|XP_023162849.2|DHYD	LOC6634612|XP_002058097.3|DVIR
OG0001681	LOC111596548|XP_023166589.2|DHYD	LOC6632197|XP_032295509.1|DVIR
OG0001682	LOC111602400|XP_023175186.2|DHYD	LOC6633484|XP_002056993.1|DVIR
OG0001683	LOC111598945|XP_023170191.1|DHYD	LOC6634310|XP_002057560.1|DVIR
OG0001684	LOC111597773|XP_023168404.2|DHYD	LOC6636231|XP_002059711.1|DVIR
OG0001685	LOC111602495|XP_023175334.2|DHYD	LOC6627830|XP_002051754.1|DVIR
OG0001686	LOC111595961|XP_023165703.2|DHYD	LOC6636719|XP_002060192.1|DVIR
OG0001687	LOC111591990|XP_023159718.1|DHYD	LOC6634595|XP_002058250.1|DVIR
OG0001688	LOC111597304|XP_023167696.2|DHYD	LOC6636043|XP_002059570.1|DVIR
OG0001689	LOC111597266|XP_030078961.1|DHYD	LOC6636165|XP_032295804.1|DVIR
OG0001690	LOC111594835|XP_023164068.1|DHYD	LOC6622427|XP_002047201.1|DVIR
OG0001691	LOC111602506|XP_023175352.1|DHYD	LOC6628425|XP_002051864.1|DVIR
OG0001692	LOC111604229|XP_023177973.2|DHYD	LOC6635101|XP_002058661.3|DVIR
OG0001693	LOC111604955|XP_023179004.1|DHYD	LOC6634552|XP_002057969.1|DVIR
OG0001694	LOC111596682|XP_023166758.2|DHYD	LOC6632586|XP_015025869.2|DVIR
OG0001695	LOC111594618|XP_023163776.2|DHYD	LOC6629748|XP_002053890.1|DVIR
OG0001695	LOC111597791|XP_030080056.1|DHYD	LOC6636636|XP_002060103.1|DVIR
OG0001696	LOC111601770|XP_023174281.2|DHYD	LOC6631252|XP_032288902.1|DVIR
OG0001697	LOC111598559|XP_023169624.1|DHYD	LOC6635230|XP_032296693.1|DVIR
OG0001698	LOC111593415|XP_023161916.1|DHYD	LOC6634422|XP_032289268.1|DVIR
OG0001699	LOC111601805|XP_023174360.1|DHYD	LOC6629707|XP_015027257.1|DVIR
OG0001700	LOC111603629|XP_023177066.2|DHYD	LOC6631235|XP_002054664.2|DVIR
OG0001701	LOC111594514|XP_030080684.1|DHYD	LOC6635179|XP_032294978.1|DVIR
OG0001702	LOC111603883|XP_023177467.2|DHYD	LOC6633956|XP_002057759.1|DVIR
OG0001703	LOC111603478|XP_023176837.2|DHYD	LOC6635096|XP_002058358.2|DVIR
OG0001704	LOC111603487|XP_023176852.1|DHYD	LOC6635095|XP_032289349.1|DVIR
OG0001705	LOC111595246|XP_023164654.2|DHYD, LOC115483437|XP_030081268.1|DHYD	LOC6626145|XP_015030170.1|DVIR
OG0001706	LOC111594101|XP_030079104.1|DHYD	LOC6633908|XP_002057601.1|DVIR
OG0001707	LOC111596596|XP_030080570.1|DHYD	LOC6631175|XP_002054305.2|DVIR
OG0001708	LOC111594471|XP_023163540.1|DHYD	LOC6634839|XP_002058519.1|DVIR
OG0001709	LOC111598683|XP_023169814.2|DHYD	LOC6622167|XP_002047079.1|DVIR
OG0001710	LOC111599432|XP_023170853.1|DHYD	LOC6630410|XP_002054198.1|DVIR
OG0001711	LOC111603584|XP_023177006.2|DHYD	LOC6630563|XP_015027683.1|DVIR
OG0001712	LOC111602701|XP_023175701.1|DHYD	LOC6630773|XP_002054831.1|DVIR
OG0001713	LOC111593603|XP_023162232.1|DHYD	LOC6630414|XP_002053289.1|DVIR
OG0001713	LOC111593608|XP_030078801.1|DHYD	LOC6630597|XP_002053288.1|DVIR
OG0001714	LOC111604906|XP_023178914.2|DHYD	LOC6633102|XP_002056582.1|DVIR
OG0001715	LOC111603362|XP_023176676.2|DHYD	LOC6632005|XP_032295440.1|DVIR
OG0001716	LOC111593511|XP_023162066.2|DHYD	LOC6633711|XP_002057115.2|DVIR
OG0001716	LOC111595001|XP_023164269.2|DHYD	LOC6632032|XP_002055498.1|DVIR
OG0001717	LOC111598234|XP_023169163.2|DHYD	LOC6635214|XP_002058402.3|DVIR
OG0001718	LOC111602668|XP_023175621.2|DHYD	LOC6632386|XP_032289423.1|DVIR
OG0001719	LOC111596599|XP_030080723.1|DHYD	LOC6630924|XP_002054313.2|DVIR
OG0001720	LOC111601320|XP_023173618.2|DHYD	LOC26531126|XP_032288916.1|DVIR
OG0001721	LOC111596260|XP_023166164.2|DHYD	LOC26531576|XP_015026293.1|DVIR
OG0001722	LOC111598680|XP_023169809.1|DHYD	LOC6624468|XP_032290389.1|DVIR
OG0001723	LOC111600877|XP_023172977.1|DHYD, LOC115483411|XP_030081107.1|DHYD	LOC6636375|XP_002059904.3|DVIR
OG0001724	LOC111593560|XP_030081358.1|DHYD	LOC6624772|XP_032291921.1|DVIR
OG0001725	LOC115483439|XP_030081279.1|DHYD, LOC111593725|XP_023162471.2|DHYD	LOC6626499|XP_015030158.2|DVIR
OG0001726	LOC111592966|XP_023161226.1|DHYD	LOC6623914|XP_002046289.1|DVIR
OG0001727	LOC111605434|XP_023179718.1|DHYD	LOC6631214|XP_002053957.1|DVIR
OG0001728	LOC111603275|XP_023176559.1|DHYD	LOC6635967|XP_002059331.1|DVIR
OG0001729	LOC111605391|XP_023179655.2|DHYD	LOC6625208|XP_032292042.1|DVIR
OG0001730	LOC111602498|XP_023175337.2|DHYD	LOC6627881|XP_015028332.1|DVIR
OG0001731	LOC111595326|XP_023164751.2|DHYD	LOC6626643|XP_032291605.1|DVIR
OG0001732	LOC111602219|XP_023174965.1|DHYD	LOC6628972|XP_015028169.1|DVIR
OG0001733	LOC115483068|XP_030079787.1|DHYD, LOC111593181|XP_023161559.1|DHYD	LOC6635985|XP_002059303.2|DVIR
OG0001734	LOC111597733|XP_023168346.1|DHYD	LOC6625613|XP_032291913.1|DVIR
OG0001735	LOC111601564|XP_023173978.2|DHYD	LOC6624372|XP_032290677.1|DVIR
OG0001736	LOC111604074|XP_023177728.1|DHYD	LOC6627203|XP_002050275.1|DVIR
OG0001737	LOC111593789|XP_023162575.2|DHYD	LOC6625580|XP_002048841.2|DVIR
OG0001738	LOC111605171|XP_023179327.2|DHYD	LOC6623250|XP_002046718.2|DVIR
OG0001739	LOC111601629|XP_023174068.1|DHYD	LOC6629241|XP_002052617.1|DVIR
OG0001740	LOC111603835|XP_023177368.2|DHYD	LOC6626639|XP_032292025.1|DVIR
OG0001741	LOC111594473|XP_023163542.1|DHYD	LOC6629328|XP_002053869.3|DVIR
OG0001742	LOC111600646|XP_023172631.1|DHYD	LOC6625338|XP_015029205.1|DVIR
OG0001743	LOC111596967|XP_023167209.2|DHYD	LOC6636853|XP_002060283.1|DVIR
OG0001744	LOC115482847|XP_030078947.1|DHYD, LOC111598211|XP_023169119.2|DHYD	LOC6625773|XP_002050475.2|DVIR
OG0001745	LOC111604336|XP_023178199.2|DHYD	LOC6626749|XP_032291853.1|DVIR
OG0001746	LOC111599795|XP_023171339.2|DHYD	LOC6624110|XP_002047859.1|DVIR
OG0001747	LOC111605346|XP_023179588.2|DHYD	LOC6624956|XP_032291897.1|DVIR
OG0001748	LOC111592732|XP_023160892.2|DHYD	LOC6623520|XP_015030866.1|DVIR
OG0001749	LOC111604096|XP_023177761.1|DHYD	LOC6626419|XP_002050363.2|DVIR
OG0001750	LOC111604111|XP_023177786.2|DHYD	LOC6626420|XP_015029230.1|DVIR
OG0001751	LOC111594875|XP_023164126.2|DHYD	LOC6622950|XP_032290643.1|DVIR
OG0001752	LOC111594853|XP_023164098.2|DHYD	LOC6624699|XP_002047193.1|DVIR
OG0001753	LOC111601566|XP_023173980.2|DHYD	LOC6623717|XP_015030902.1|DVIR
OG0001754	LOC111593546|XP_023162167.1|DHYD	LOC6626216|XP_002050744.1|DVIR
OG0001755	LOC111601591|XP_030081156.1|DHYD	LOC6624298|XP_032290740.1|DVIR, LOC116650008|XP_032289218.1|DVIR
OG0001756	LOC111594019|XP_023162889.1|DHYD	LOC6626720|XP_002050670.1|DVIR
OG0001756	LOC111595628|XP_023165206.1|DHYD	LOC6626322|XP_002050699.2|DVIR
OG0001757	LOC111602252|XP_023175011.1|DHYD	LOC6625449|XP_002050985.1|DVIR, LOC116651117|XP_032292870.1|DVIR
OG0001758	LOC111595052|XP_023164348.1|DHYD	LOC6623466|XP_032290223.1|DVIR
OG0001759	LOC111600579|XP_023172534.1|DHYD	LOC6625894|XP_002050115.3|DVIR
OG0001760	LOC111602108|XP_023174818.2|DHYD	LOC6635975|XP_002059404.1|DVIR
OG0001761	LOC111604148|XP_023177840.2|DHYD	LOC6625683|XP_015029980.1|DVIR
OG0001762	LOC111602244|XP_023175002.1|DHYD	LOC6627905|XP_002051398.2|DVIR
OG0001763	LOC111605023|XP_023179122.2|DHYD	LOC6627645|XP_015028460.1|DVIR
OG0001763	LOC111605029|XP_023179127.2|DHYD	LOC6627644|XP_032294480.1|DVIR
OG0001764	LOC111603464|XP_023176821.1|DHYD	LOC6633144|XP_002056383.1|DVIR
OG0001765	LOC111604618|XP_030081093.1|DHYD	LOC6636456|XP_032291726.1|DVIR
OG0001766	LOC111603920|XP_023177513.2|DHYD	LOC6628144|XP_015028676.1|DVIR
OG0001767	LOC111599494|XP_023170929.2|DHYD	LOC6627511|XP_002051624.2|DVIR
OG0001768	LOC111599092|XP_023170400.1|DHYD	LOC6627599|XP_002052830.1|DVIR
OG0001769	LOC111602300|XP_023175068.2|DHYD	LOC6628975|XP_002051367.1|DVIR
OG0001770	LOC111600845|XP_023172922.2|DHYD	LOC6628766|XP_032294260.1|DVIR
OG0001771	LOC111602499|XP_023175338.2|DHYD, LOC111602482|XP_023175313.1|DHYD	LOC6628684|XP_002051876.1|DVIR, LOC6628685|XP_002051877.1|DVIR
OG0001772	LOC111597781|XP_023168414.1|DHYD	LOC6636907|XP_002060363.1|DVIR
OG0001773	LOC111603868|XP_023177443.2|DHYD	LOC6634286|XP_002057753.3|DVIR
OG0001774	LOC111593833|XP_023162639.2|DHYD	LOC6626333|XP_002048863.3|DVIR
OG0001775	LOC111605338|XP_023179583.1|DHYD	LOC6634742|XP_002058190.1|DVIR
OG0001776	LOC111596281|XP_023166196.1|DHYD	LOC6634350|XP_002057814.1|DVIR
OG0001777	LOC111600698|XP_023172724.2|DHYD	LOC6628479|XP_002052560.1|DVIR
