Orthogroup	DHYD.longest_only	DSUB.longest_only
OG0000343	LOC111602607|XP_023175535.2|DHYD	LOC117897684|XP_034662586.1|DSUB
OG0000344	LOC111595618|XP_030081313.1|DHYD	LOC117890222|XP_034650850.1|DSUB
OG0000344	LOC111596415|XP_023166395.2|DHYD	LOC117896300|XP_034660413.1|DSUB
OG0000345	LOC111599885|XP_023171473.1|DHYD	LOC117891285|XP_034652567.1|DSUB
OG0000345	LOC111592178|XP_030081925.1|DHYD	LOC117890999|XP_034652039.1|DSUB
OG0000346	LOC111600912|XP_023173042.2|DHYD	LOC117890209|XP_034650832.1|DSUB
OG0000347	LOC111597750|XP_023168367.1|DHYD	LOC117894249|XP_034657091.1|DSUB
OG0000347	LOC111595852|XP_023165532.1|DHYD	LOC117901624|XP_034668343.1|DSUB
OG0000348	LOC111596110|XP_023165941.2|DHYD	LOC117901783|XP_034668583.1|DSUB
OG0000348	LOC111596095|XP_030080399.1|DHYD	LOC117900771|XP_034667142.1|DSUB
OG0000349	LOC111596325|XP_023166258.1|DHYD	LOC117901418|XP_034668045.1|DSUB
OG0000350	LOC111599265|XP_030081622.1|DHYD, LOC111599232|XP_023170598.2|DHYD	LOC117893519|XP_034656049.1|DSUB
OG0000350	LOC111598919|XP_023170157.2|DHYD	LOC117899344|XP_034665188.1|DSUB
OG0000351	LOC111601216|XP_023173479.2|DHYD	LOC117892035|XP_034653851.1|DSUB
OG0000351	LOC111601213|XP_023173474.2|DHYD	LOC117892037|XP_034653852.1|DSUB
OG0000353	LOC111602736|XP_023175756.1|DHYD	LOC117899202|XP_034664965.1|DSUB
OG0000353	LOC111602343|XP_023175121.1|DHYD	LOC117902638|XP_034670051.1|DSUB
OG0000354	LOC111595578|XP_023165152.2|DHYD	LOC117900929|XP_034667384.1|DSUB
OG0000354	LOC111595580|XP_023165154.1|DHYD	LOC117900930|XP_034667385.1|DSUB
OG0000355	LOC111593307|XP_023161766.2|DHYD	LOC117891105|XP_034652185.1|DSUB
OG0000355	LOC111597722|XP_030080937.1|DHYD, LOC111597723|XP_023168332.2|DHYD	LOC117892437|XP_034654568.1|DSUB
OG0000356	LOC111605563|XP_023179903.2|DHYD	LOC117902257|XP_034669406.1|DSUB
OG0000356	LOC111605585|XP_023179956.2|DHYD	LOC117902254|XP_034669403.1|DSUB
OG0000358	LOC111595980|XP_023165733.1|DHYD	LOC117896664|XP_034661001.1|DSUB
OG0000358	LOC115483336|XP_030080669.1|DHYD, LOC111595034|XP_023164328.1|DHYD	LOC117895999|XP_034659885.1|DSUB
OG0000359	LOC111597305|XP_023167697.1|DHYD	LOC117894993|XP_034658232.1|DSUB
OG0000360	LOC111597503|XP_023168036.1|DHYD	LOC117897268|XP_034661884.1|DSUB
OG0000361	LOC111593143|XP_023161511.1|DHYD	LOC117900157|XP_034666288.1|DSUB
OG0000361	LOC111593142|XP_023161509.2|DHYD	LOC117901763|XP_034668542.1|DSUB
OG0000362	LOC111595892|XP_023165594.1|DHYD	LOC117902966|XP_034670511.1|DSUB
OG0000362	LOC111592868|XP_023161082.1|DHYD	LOC117895354|XP_034658829.1|DSUB
OG0000363	LOC111602995|XP_023176163.1|DHYD	LOC117897733|XP_034662653.1|DSUB
OG0000363	LOC111602934|XP_023176052.2|DHYD	LOC117893562|XP_034656116.1|DSUB
OG0000365	LOC111602135|XP_030081067.1|DHYD	LOC117890979|XP_034652011.1|DSUB
OG0000365	LOC111595928|XP_023165654.2|DHYD	LOC117900502|XP_034666784.1|DSUB
OG0000366	LOC111600179|XP_030079361.1|DHYD	LOC117896792|XP_034661194.1|DSUB
OG0000366	LOC111604235|XP_023177980.1|DHYD	LOC117899469|XP_034665377.1|DSUB
OG0000367	LOC111598741|XP_023169904.1|DHYD	LOC117895052|XP_034658320.1|DSUB
OG0000367	LOC111600010|XP_023171681.1|DHYD	LOC117890868|XP_034651845.1|DSUB, LOC117889724|XP_034650037.1|DSUB
OG0000368	LOC111592768|XP_023160937.2|DHYD	LOC117893247|XP_034655701.1|DSUB
OG0000368	LOC111592790|XP_023160965.1|DHYD	LOC117895829|XP_034659657.1|DSUB
OG0000370	LOC111604375|XP_023178217.2|DHYD	LOC117893329|XP_034655810.1|DSUB
OG0000370	LOC111603682|XP_023177133.2|DHYD	LOC117892427|XP_034654556.1|DSUB
OG0000371	LOC111602071|XP_023174763.1|DHYD	LOC117892013|XP_034653800.1|DSUB
OG0000372	LOC111602361|XP_030079071.1|DHYD, LOC111602359|XP_023175136.2|DHYD	LOC117900386|XP_034666631.1|DSUB
OG0000373	LOC115483353|XP_030080813.1|DHYD	LOC117898148|XP_034663238.1|DSUB, LOC117891581|XP_034652998.1|DSUB
OG0000373	LOC111601807|XP_023174370.1|DHYD	LOC117890611|XP_034651442.1|DSUB
OG0000374	LOC111605076|XP_023179178.2|DHYD	LOC117893472|XP_034655985.1|DSUB
OG0000375	LOC111603725|XP_023177205.1|DHYD, LOC111603726|XP_023177206.2|DHYD, LOC111603724|XP_023177204.1|DHYD, LOC111603674|XP_023177121.2|DHYD	LOC117894217|XP_034657024.1|DSUB, LOC117894216|XP_034657023.1|DSUB
OG0000377	LOC111596775|XP_023166893.1|DHYD	LOC117903549|XP_034671634.1|DSUB
OG0000378	LOC111605353|XP_023179598.1|DHYD	LOC117891845|XP_034653487.1|DSUB
OG0000378	LOC111602421|XP_030079880.1|DHYD	LOC117903793|XP_034672113.1|DSUB
OG0000379	LOC111595315|XP_023164738.2|DHYD	LOC117892661|XP_034654939.1|DSUB, LOC117892660|XP_034654937.1|DSUB, LOC117891835|XP_034653477.1|DSUB
OG0000380	LOC111595459|XP_030078559.1|DHYD, LOC111595474|XP_023165008.2|DHYD	LOC117892479|XP_034654624.1|DSUB
OG0000380	LOC111592299|XP_023160171.1|DHYD	LOC117895027|XP_034658288.1|DSUB
OG0000381	LOC111597216|XP_023167559.2|DHYD, LOC111597212|XP_023167551.2|DHYD	LOC117900412|XP_034666660.1|DSUB
OG0000381	LOC111597214|XP_023167552.1|DHYD, LOC111597207|XP_023167542.2|DHYD	LOC117902520|XP_034669836.1|DSUB
OG0000382	LOC111599796|XP_023171340.2|DHYD	LOC117895616|XP_034659256.1|DSUB
OG0000383	LOC111595497|XP_023165035.1|DHYD	LOC117902799|XP_034670309.1|DSUB
OG0000383	LOC111601181|XP_023173427.2|DHYD	LOC117902584|XP_034669973.1|DSUB
OG0000384	LOC111605411|XP_023179682.2|DHYD	LOC117891367|XP_034652695.1|DSUB
OG0000384	LOC115483808|XP_030082003.1|DHYD	LOC117892277|XP_034654288.1|DSUB
OG0000385	LOC111605364|XP_023179615.2|DHYD	LOC117897472|XP_034662217.1|DSUB
OG0000385	LOC111605383|XP_023179644.2|DHYD	LOC117894961|XP_034658186.1|DSUB
OG0000386	LOC111599579|XP_030079646.1|DHYD	LOC117895857|XP_034659714.1|DSUB
OG0000386	LOC111604264|XP_023178028.1|DHYD	LOC117897506|XP_034662286.1|DSUB
OG0000388	LOC115482933|XP_030079132.1|DHYD, LOC115483358|XP_030080899.1|DHYD, LOC111596142|XP_023165993.1|DHYD	LOC117893124|XP_034655464.1|DSUB, LOC117893125|XP_034655465.1|DSUB
OG0000389	LOC111598512|XP_023169553.2|DHYD	LOC117896317|XP_034660439.1|DSUB
OG0000389	LOC111600463|XP_023172336.1|DHYD	LOC117893735|XP_034656351.1|DSUB
OG0000390	LOC111592645|XP_023160759.1|DHYD	LOC117902163|XP_034669192.1|DSUB
OG0000391	LOC111602348|XP_023175128.1|DHYD	LOC117890856|XP_034651833.1|DSUB
OG0000391	LOC111592405|XP_023160348.2|DHYD	LOC117891397|XP_034652731.1|DSUB
OG0000392	LOC111599085|XP_023170389.2|DHYD	LOC117901576|XP_034668266.1|DSUB
OG0000392	LOC111599109|XP_023170430.2|DHYD	LOC117901771|XP_034668559.1|DSUB
OG0000393	LOC111594226|XP_023163194.2|DHYD	LOC117902199|XP_034669291.1|DSUB
OG0000393	LOC111594195|XP_023163159.2|DHYD	LOC117902201|XP_034669305.1|DSUB
OG0000394	LOC111597264|XP_023167645.1|DHYD	LOC117903144|XP_034670874.1|DSUB
OG0000394	LOC111597352|XP_023167767.1|DHYD	LOC117903145|XP_034670875.1|DSUB
OG0000395	LOC111599225|XP_023170590.2|DHYD	LOC117894769|XP_034657878.1|DSUB
OG0000395	LOC111599261|XP_023170628.2|DHYD	LOC117893522|XP_034656053.1|DSUB
OG0000396	LOC111599139|XP_023170470.2|DHYD	LOC117901487|XP_034668145.1|DSUB
OG0000397	LOC115483453|XP_030081365.1|DHYD, LOC111604161|XP_030081366.1|DHYD, LOC111595532|XP_023165082.2|DHYD, LOC111604142|XP_030081368.1|DHYD	LOC117889859|XP_034650251.1|DSUB, LOC117890739|XP_034651681.1|DSUB, LOC117889858|XP_034650250.1|DSUB, LOC117889857|XP_034650249.1|DSUB
OG0000398	LOC111595755|XP_023165396.1|DHYD	LOC117892430|XP_034654558.1|DSUB, LOC117892428|XP_034654557.1|DSUB, LOC117890566|XP_034651391.1|DSUB, LOC117892499|XP_034654707.1|DSUB, LOC117893539|XP_034656082.1|DSUB
OG0000399	LOC111596181|XP_023166053.2|DHYD	LOC117896903|XP_034661330.1|DSUB
OG0000399	LOC111596173|XP_023166039.1|DHYD	LOC117896902|XP_034661328.1|DSUB
OG0000400	LOC111598815|XP_023170008.1|DHYD	LOC117903030|XP_034670652.1|DSUB
OG0000401	LOC111595351|XP_023164790.2|DHYD	LOC117898664|XP_034664134.1|DSUB
OG0000403	LOC111594818|XP_023164047.1|DHYD	LOC117896471|XP_034660696.1|DSUB
OG0000403	LOC111603800|XP_023177317.2|DHYD	LOC117889979|XP_034650451.1|DSUB
OG0000404	LOC111603266|XP_023176545.2|DHYD	LOC117897975|XP_034662978.1|DSUB
OG0000405	LOC111598152|XP_023169003.1|DHYD	LOC117898907|XP_034664490.1|DSUB
OG0000405	LOC111605436|XP_023179720.1|DHYD	LOC117901796|XP_034668598.1|DSUB, LOC117896128|XP_034660076.1|DSUB
OG0000406	LOC111602933|XP_023176050.1|DHYD	LOC117893571|XP_034656133.1|DSUB
OG0000406	LOC111605231|XP_023179433.1|DHYD	LOC117890780|XP_034651742.1|DSUB
OG0000407	LOC111592977|XP_023161240.1|DHYD	LOC117895239|XP_034658639.1|DSUB, LOC117895366|XP_034658844.1|DSUB
OG0000407	LOC111592949|XP_023161194.2|DHYD	LOC117895365|XP_034658840.1|DSUB
OG0000408	LOC111600399|XP_023172247.1|DHYD, LOC111600417|XP_023172265.1|DHYD, LOC111600418|XP_023172267.1|DHYD	LOC117896860|XP_034661280.1|DSUB
OG0000408	LOC111602217|XP_023174961.2|DHYD	LOC117901988|XP_034668889.1|DSUB
OG0000409	LOC111600540|XP_023172448.2|DHYD	LOC117890143|XP_034650722.1|DSUB
OG0000409	LOC111593093|XP_023161462.1|DHYD	LOC117891773|XP_034653327.1|DSUB
OG0000410	LOC111594204|XP_023163170.2|DHYD	LOC117901463|XP_034668111.1|DSUB
OG0000411	LOC111601476|XP_023173830.2|DHYD	LOC117898376|XP_034663608.1|DSUB
OG0000411	LOC111600445|XP_023172308.1|DHYD	LOC117901893|XP_034668745.1|DSUB
OG0000412	LOC111597002|XP_023167271.2|DHYD	LOC117891981|XP_034653747.1|DSUB
OG0000412	LOC111599776|XP_023171306.1|DHYD	LOC117893015|XP_034655262.1|DSUB
OG0000413	LOC111604879|XP_023178884.2|DHYD	LOC117899156|XP_034664896.1|DSUB, LOC117899164|XP_034664913.1|DSUB
OG0000413	LOC111598617|XP_023169719.2|DHYD	LOC117898759|XP_034664274.1|DSUB
OG0000414	LOC111592103|XP_023159898.2|DHYD, LOC111592184|XP_023160017.2|DHYD, LOC111592102|XP_023159896.2|DHYD	LOC117890475|XP_034651229.1|DSUB
OG0000415	LOC111601221|XP_023173484.1|DHYD	LOC117892016|XP_034653799.1|DSUB
OG0000415	LOC111601251|XP_023173518.1|DHYD	LOC117892015|XP_034653798.1|DSUB
OG0000416	LOC111591973|XP_023159688.2|DHYD	LOC117889639|XP_034649988.1|DSUB
OG0000416	LOC111596632|XP_023166688.1|DHYD	LOC117892274|XP_034654328.1|DSUB
OG0000417	LOC111598521|XP_023169571.2|DHYD	LOC117897621|XP_034662478.1|DSUB
OG0000417	LOC111597394|XP_023167838.2|DHYD	LOC117897750|XP_034662680.1|DSUB
OG0000418	LOC111596736|XP_023166835.2|DHYD	LOC117889852|XP_034650246.1|DSUB
OG0000418	LOC111603112|XP_023176349.1|DHYD	LOC117899642|XP_034665704.1|DSUB
OG0000419	LOC111597727|XP_023168337.2|DHYD	LOC117891270|XP_034652535.1|DSUB
OG0000419	LOC111605322|XP_023179559.2|DHYD	LOC117903263|XP_034671057.1|DSUB
OG0000421	LOC115483291|XP_030080494.1|DHYD, LOC111598933|XP_023170175.1|DHYD	LOC117900085|XP_034666181.1|DSUB
OG0000421	LOC111595197|XP_030079195.1|DHYD	LOC117902049|XP_034669006.1|DSUB
OG0000422	LOC111598659|XP_030080615.1|DHYD	LOC117896311|XP_034660427.1|DSUB
OG0000423	LOC111594333|XP_023163346.1|DHYD	LOC117890165|XP_034650752.1|DSUB
OG0000423	LOC111594334|XP_023163347.2|DHYD	LOC117890166|XP_034650753.1|DSUB
OG0000424	LOC111594326|XP_023163337.2|DHYD	LOC117890930|XP_034651955.1|DSUB
OG0000424	LOC111594329|XP_023163340.2|DHYD	LOC117890903|XP_034651889.1|DSUB
OG0000425	LOC111594405|XP_023163450.2|DHYD	LOC117892103|XP_034654002.1|DSUB
OG0000425	LOC115483812|XP_030082012.1|DHYD, LOC111597041|XP_023167323.1|DHYD	LOC117891983|XP_034653750.1|DSUB
OG0000426	LOC111599243|XP_023170614.1|DHYD	LOC117892067|XP_034653945.1|DSUB
OG0000428	LOC111592976|XP_030079483.1|DHYD	LOC117894173|XP_034656968.1|DSUB, LOC117894172|XP_034656967.1|DSUB
OG0000428	LOC111592963|XP_023161221.2|DHYD	LOC117894175|XP_034656971.1|DSUB
OG0000429	LOC111592139|XP_023159951.2|DHYD	LOC117889707|XP_034650019.1|DSUB
OG0000430	LOC111602016|XP_023174681.2|DHYD	LOC117896917|XP_034661347.1|DSUB
OG0000430	LOC111601327|XP_023173624.1|DHYD	LOC117896709|XP_034661056.1|DSUB, LOC117896708|XP_034661055.1|DSUB
OG0000433	LOC111602397|XP_023175180.2|DHYD	LOC117889594|XP_034649895.1|DSUB
OG0000433	LOC111594844|XP_023164078.2|DHYD	LOC117895488|XP_034659069.1|DSUB
OG0000434	LOC111593230|XP_023161649.2|DHYD	LOC117897784|XP_034662724.1|DSUB
OG0000434	LOC111600885|XP_023172991.2|DHYD, LOC111600884|XP_023172990.2|DHYD	LOC117892140|XP_034654069.1|DSUB
OG0000435	LOC111596567|XP_030079553.1|DHYD	LOC117892221|XP_034654216.1|DSUB
OG0000437	LOC111592673|XP_023160808.1|DHYD	LOC117901454|XP_034668094.1|DSUB
OG0000437	LOC111600934|XP_023173074.1|DHYD	LOC117900219|XP_034666394.1|DSUB
OG0000438	LOC111594574|XP_023163700.1|DHYD	LOC117892835|XP_034655082.1|DSUB, LOC117897432|XP_034662161.1|DSUB
OG0000439	LOC111600365|XP_023172210.2|DHYD	LOC117901405|XP_034668030.1|DSUB
OG0000439	LOC111600925|XP_023173057.2|DHYD	LOC117893468|XP_034655982.1|DSUB
OG0000440	LOC111595258|XP_023164672.2|DHYD	LOC117891731|XP_034653215.1|DSUB
OG0000440	LOC111593894|XP_023162730.1|DHYD	LOC117890865|XP_034651843.1|DSUB
OG0000441	LOC111593558|XP_023162182.1|DHYD	LOC117891894|XP_034653588.1|DSUB
OG0000441	LOC111593559|XP_023162183.2|DHYD	LOC117891893|XP_034653587.1|DSUB
OG0000443	LOC111598768|XP_023169950.1|DHYD	LOC117892944|XP_034655158.1|DSUB
OG0000443	LOC111598767|XP_023169949.2|DHYD	LOC117892943|XP_034655157.1|DSUB
OG0000444	LOC111599487|XP_023170922.2|DHYD	LOC117900652|XP_034666976.1|DSUB
OG0000444	LOC111599490|XP_023170924.2|DHYD	LOC117900642|XP_034666964.1|DSUB
OG0000446	LOC115482969|XP_030079380.1|DHYD, LOC111604590|XP_030078624.1|DHYD	LOC117891520|XP_034652911.1|DSUB
OG0000447	LOC111592859|XP_023161072.2|DHYD	LOC117893569|XP_034656131.1|DSUB
OG0000448	LOC111597881|XP_023168576.2|DHYD	LOC117897812|XP_034662752.1|DSUB
OG0000448	LOC111599486|XP_023170921.2|DHYD	LOC117898054|XP_034663108.1|DSUB
OG0000449	LOC111601066|XP_023173257.2|DHYD	LOC117893499|XP_034656026.1|DSUB
OG0000449	LOC111600523|XP_023172428.2|DHYD, LOC111598928|XP_023170171.2|DHYD	LOC117902270|XP_034669421.1|DSUB
OG0000450	LOC111595982|XP_030080038.1|DHYD	LOC117893052|XP_034655327.1|DSUB
OG0000450	LOC111596583|XP_023166624.1|DHYD	LOC117889922|XP_034650342.1|DSUB
OG0000451	LOC111600827|XP_023172938.1|DHYD	LOC117903786|XP_034672102.1|DSUB
OG0000451	LOC111600661|XP_023172700.1|DHYD	LOC117903784|XP_034672101.1|DSUB
OG0000453	LOC111602749|XP_023175769.1|DHYD	LOC117898028|XP_034663057.1|DSUB
OG0000453	LOC111602787|XP_023175828.2|DHYD	LOC117898152|XP_034663241.1|DSUB
OG0000454	LOC111592640|XP_023160753.2|DHYD	LOC117898919|XP_034664518.1|DSUB, LOC117893558|XP_034656111.1|DSUB
OG0000456	LOC111595874|XP_023165565.2|DHYD	LOC117902938|XP_034670433.1|DSUB
OG0000456	LOC111600346|XP_023172181.2|DHYD	LOC117902715|XP_034670168.1|DSUB
OG0000457	LOC111593779|XP_023162564.2|DHYD	LOC117901869|XP_034668716.1|DSUB
OG0000457	LOC111602307|XP_030079070.1|DHYD	LOC117900473|XP_034666743.1|DSUB
OG0000458	LOC111595812|XP_023165471.2|DHYD	LOC117902176|XP_034669210.1|DSUB
OG0000460	LOC111595833|XP_023165509.1|DHYD	LOC117900638|XP_034666959.1|DSUB
OG0000462	LOC111596211|XP_023166092.1|DHYD	LOC117899554|XP_034665534.1|DSUB
OG0000462	LOC111596209|XP_023166090.2|DHYD	LOC117899555|XP_034665535.1|DSUB
OG0000463	LOC111601429|XP_023173773.2|DHYD	LOC117899482|XP_034665405.1|DSUB
OG0000463	LOC111605582|XP_023179954.2|DHYD	LOC117899481|XP_034665404.1|DSUB
OG0000464	LOC111595575|XP_023165142.2|DHYD	LOC117900923|XP_034667377.1|DSUB, LOC117901344|XP_034667945.1|DSUB
OG0000465	LOC111593699|XP_023162412.2|DHYD	LOC117898136|XP_034663221.1|DSUB
OG0000465	LOC111593687|XP_023162351.2|DHYD	LOC117896630|XP_034660962.1|DSUB
OG0000466	LOC111601829|XP_023174424.1|DHYD	LOC117903443|XP_034671366.1|DSUB
OG0000466	LOC111595994|XP_023165759.1|DHYD	LOC117901214|XP_034667772.1|DSUB
OG0000467	LOC111593806|XP_023162599.2|DHYD	LOC117889730|XP_034650042.1|DSUB
OG0000467	LOC111593964|XP_023162823.1|DHYD	LOC117892743|XP_034655058.1|DSUB
OG0000468	LOC111594544|XP_023163664.1|DHYD	LOC117899650|XP_034665720.1|DSUB
OG0000468	LOC111603285|XP_023176571.1|DHYD	LOC117891869|XP_034653526.1|DSUB
OG0000469	LOC111599103|XP_030080377.1|DHYD	LOC117900901|XP_034667343.1|DSUB
OG0000469	LOC111594196|XP_023163161.2|DHYD	LOC117902669|XP_034670090.1|DSUB
OG0000470	LOC111597450|XP_023167940.2|DHYD	LOC117895760|XP_034659523.1|DSUB
OG0000470	LOC111605702|XP_023180148.2|DHYD	LOC117894646|XP_034657709.1|DSUB
OG0000471	LOC111596972|XP_023167216.2|DHYD	LOC117893563|XP_034656123.1|DSUB
OG0000471	LOC111599379|XP_023170781.2|DHYD	LOC117901544|XP_034668226.1|DSUB
OG0000473	LOC111603131|XP_023176373.2|DHYD	LOC117897071|XP_034661581.1|DSUB
OG0000474	LOC111598285|XP_023169235.1|DHYD	LOC117903428|XP_034671342.1|DSUB
OG0000474	LOC111593118|XP_023161487.1|DHYD	LOC117893426|XP_034655934.1|DSUB
OG0000475	LOC111603597|XP_023177023.1|DHYD	LOC117898697|XP_034664203.1|DSUB
OG0000475	LOC111603622|XP_023177060.1|DHYD	LOC117898698|XP_034664206.1|DSUB
OG0000476	LOC111593686|XP_023162350.2|DHYD	LOC117897318|XP_034661977.1|DSUB
OG0000476	LOC111593679|XP_023162339.2|DHYD	LOC117897319|XP_034661978.1|DSUB
OG0000477	LOC111605451|XP_023179735.2|DHYD	LOC117898430|XP_034663713.1|DSUB
OG0000477	LOC111605452|XP_023179737.2|DHYD	LOC117898431|XP_034663714.1|DSUB
OG0000478	LOC111595621|XP_023165200.1|DHYD	LOC117897275|XP_034661895.1|DSUB
OG0000479	LOC111595696|XP_023165309.2|DHYD	LOC117897656|XP_034662529.1|DSUB
OG0000480	LOC111596053|XP_023165869.2|DHYD	LOC117902655|XP_034670074.1|DSUB
OG0000480	LOC111596048|XP_023165854.2|DHYD	LOC117901273|XP_034667858.1|DSUB
OG0000482	LOC111604576|XP_023178447.2|DHYD	LOC117897961|XP_034662955.1|DSUB
OG0000482	LOC111596695|XP_023166779.2|DHYD	LOC117897902|XP_034662872.1|DSUB
OG0000483	LOC111593381|XP_023161868.2|DHYD	LOC117898902|XP_034664475.1|DSUB
OG0000483	LOC111593380|XP_023161867.1|DHYD	LOC117898827|XP_034664384.1|DSUB
OG0000484	LOC111596206|XP_023166087.2|DHYD	LOC117899551|XP_034665530.1|DSUB
OG0000484	LOC111596207|XP_023166088.2|DHYD	LOC117899553|XP_034665533.1|DSUB
OG0000485	LOC111599248|XP_023170617.1|DHYD	LOC117894680|XP_034657748.1|DSUB
OG0000485	LOC111599245|XP_023170613.2|DHYD	LOC117900779|XP_034667151.1|DSUB, LOC117894679|XP_034657747.1|DSUB
OG0000486	LOC111603844|XP_023177385.1|DHYD	LOC117892738|XP_034655054.1|DSUB
OG0000486	LOC111603843|XP_023177381.2|DHYD	LOC117892735|XP_034655051.1|DSUB
OG0000487	LOC111593296|XP_023161744.1|DHYD	LOC117891591|XP_034653009.1|DSUB
OG0000487	LOC111593298|XP_023161748.2|DHYD	LOC117891587|XP_034653006.1|DSUB
OG0000488	LOC111596121|XP_023165958.1|DHYD, LOC111596119|XP_023165956.2|DHYD, LOC111596120|XP_023165957.2|DHYD	LOC117901151|XP_034667692.1|DSUB, LOC117901153|XP_034667693.1|DSUB
OG0000489	LOC111601480|XP_023173837.2|DHYD	LOC117898560|XP_034663936.1|DSUB
OG0000489	LOC111600206|XP_023171991.2|DHYD	LOC117895090|XP_034658381.1|DSUB
OG0000490	LOC111601842|XP_023174444.1|DHYD	LOC117891490|XP_034652865.1|DSUB
OG0000490	LOC111594278|XP_030078911.1|DHYD	LOC117902712|XP_034670170.1|DSUB
OG0000491	LOC111603099|XP_023176331.1|DHYD	LOC117896801|XP_034661191.1|DSUB, LOC117892529|XP_034654724.1|DSUB
OG0000492	LOC111600144|XP_023171889.1|DHYD	LOC117890647|XP_034651491.1|DSUB
OG0000492	LOC111593668|XP_023162325.1|DHYD	LOC117900605|XP_034666910.1|DSUB
OG0000493	LOC115482941|XP_030079169.1|DHYD, LOC111603176|XP_023176429.1|DHYD	LOC117898278|XP_034663424.1|DSUB, LOC117898106|XP_034663181.1|DSUB
OG0000494	LOC111600816|XP_023172885.2|DHYD	LOC117898864|XP_034664433.1|DSUB
OG0000494	LOC115482733|XP_030078968.1|DHYD, LOC111599006|XP_023170287.1|DHYD	LOC117900094|XP_034666204.1|DSUB
OG0000495	LOC111592988|XP_023161258.2|DHYD	LOC117903118|XP_034670836.1|DSUB
OG0000495	LOC111593176|XP_023161550.1|DHYD	LOC117891892|XP_034653586.1|DSUB
OG0000496	LOC111602239|XP_023174993.2|DHYD	LOC117902144|XP_034669171.1|DSUB
OG0000497	LOC111591953|XP_023159655.2|DHYD	LOC117901651|XP_034668379.1|DSUB
OG0000497	LOC111591960|XP_023159668.2|DHYD	LOC117900798|XP_034667171.1|DSUB
OG0000498	LOC111593377|XP_023161864.2|DHYD	LOC117896772|XP_034661140.1|DSUB
OG0000499	LOC111600628|XP_023172599.1|DHYD	LOC117891668|XP_034653124.1|DSUB
OG0000499	LOC111605300|XP_023179522.1|DHYD	LOC117890917|XP_034651940.1|DSUB
OG0000500	LOC111603333|XP_023176637.2|DHYD	LOC117893546|XP_034656088.1|DSUB
OG0000500	LOC111599229|XP_023170595.2|DHYD	LOC117894008|XP_034656723.1|DSUB
OG0000501	LOC111596380|XP_023166354.2|DHYD	LOC117890542|XP_034651358.1|DSUB, LOC117890546|XP_034651361.1|DSUB, LOC117890543|XP_034651359.1|DSUB, LOC117890545|XP_034651360.1|DSUB, LOC117900315|XP_034666535.1|DSUB
OG0000502	LOC111597052|XP_023167338.1|DHYD	LOC117891791|XP_034653353.1|DSUB
OG0000503	LOC111593060|XP_023161406.2|DHYD	LOC117890091|XP_034650642.1|DSUB, LOC117889771|XP_034650124.1|DSUB, LOC117889773|XP_034650125.1|DSUB, LOC117889874|XP_034650274.1|DSUB
OG0000504	LOC111605654|XP_023180083.2|DHYD	LOC117893972|XP_034656667.1|DSUB
OG0000505	LOC111601616|XP_023174050.2|DHYD	LOC117903152|XP_034670879.1|DSUB
OG0000505	LOC111601617|XP_030079936.1|DHYD	LOC117889658|XP_034650004.1|DSUB
OG0000506	LOC111601344|XP_023173644.2|DHYD	LOC117899197|XP_034664960.1|DSUB
OG0000507	LOC111593499|XP_030079940.1|DHYD	LOC117896041|XP_034659944.1|DSUB
OG0000507	LOC111593500|XP_023162035.1|DHYD	LOC117896052|XP_034659955.1|DSUB
OG0000508	LOC111596887|XP_023167105.2|DHYD	LOC117893534|XP_034656068.1|DSUB
OG0000508	LOC111597412|XP_030079482.1|DHYD	LOC117892909|XP_034655111.1|DSUB
OG0000509	LOC111596627|XP_030081319.1|DHYD	LOC117890430|XP_034651149.1|DSUB
OG0000509	LOC111594118|XP_023163046.1|DHYD	LOC117889863|XP_034650259.1|DSUB
OG0000510	LOC111592519|XP_023160538.2|DHYD	LOC117891076|XP_034652145.1|DSUB
OG0000511	LOC111602504|XP_023175347.2|DHYD	LOC117902586|XP_034669975.1|DSUB
OG0000511	LOC111602452|XP_023175279.2|DHYD	LOC117901177|XP_034667720.1|DSUB, LOC117902585|XP_034669974.1|DSUB
OG0000512	LOC111602494|XP_023175331.2|DHYD	LOC117893136|XP_034655479.1|DSUB
OG0000513	LOC111597638|XP_023168211.2|DHYD	LOC117891279|XP_034652556.1|DSUB, LOC117891188|XP_034652413.1|DSUB
OG0000513	LOC111598968|XP_023170230.2|DHYD	LOC117901236|XP_034667800.1|DSUB
OG0000514	LOC111595808|XP_023165467.2|DHYD	LOC117901647|XP_034668374.1|DSUB
OG0000514	LOC111595862|XP_030079227.1|DHYD	LOC117901777|XP_034668569.1|DSUB
OG0000515	LOC111597674|XP_023168272.1|DHYD	LOC117902939|XP_034670437.1|DSUB
OG0000515	LOC111595057|XP_023164379.1|DHYD	LOC117893317|XP_034655795.1|DSUB
OG0000516	LOC111602030|XP_030079551.1|DHYD	LOC117892036|XP_034653855.1|DSUB
OG0000516	LOC111602063|XP_023174745.2|DHYD	LOC117903599|XP_034671735.1|DSUB
OG0000517	LOC111598097|XP_023168915.1|DHYD	LOC117895832|XP_034659661.1|DSUB
OG0000518	LOC111592833|XP_023161025.2|DHYD	LOC117895712|XP_034659455.1|DSUB
OG0000521	LOC111595958|XP_030080031.1|DHYD	LOC117891135|XP_034652237.1|DSUB
