Orthogroup	DHYD.longest_only	DYAK.longest_only
OG0002427	LOC111595885|XP_023165581.1|DHYD	LOC6523700|XP_002099577.1|DYAK
OG0002428	LOC111593497|XP_023162032.2|DHYD	LOC6525155|XP_002100993.2|DYAK
OG0002429	LOC111604750|XP_023178698.1|DHYD	LOC6533478|XP_039230863.1|DYAK
OG0002430	LOC111597043|XP_023167325.2|DHYD	LOC6528410|XP_002089456.1|DYAK
OG0002431	LOC111600050|XP_023171742.1|DHYD	LOC6530942|XP_002091784.1|DYAK
OG0002432	LOC111600164|XP_023171965.1|DHYD	LOC6524217|XP_002100080.1|DYAK
OG0002433	LOC111603484|XP_023176848.1|DHYD	LOC6535645|XP_002096273.1|DYAK
OG0002434	LOC111598562|XP_023169628.1|DHYD	LOC6536396|XP_002096978.1|DYAK
OG0002435	LOC111602052|XP_023174731.2|DHYD	LOC6526018|XP_002101835.1|DYAK
OG0002436	LOC111592228|XP_023160078.1|DHYD	LOC6529880|XP_002090837.1|DYAK
OG0002437	LOC111595466|XP_023164997.2|DHYD	LOC6529915|XP_039229312.1|DYAK
OG0002438	LOC111596840|XP_030079892.1|DHYD	LOC6524485|XP_039226161.1|DYAK
OG0002439	LOC111596336|XP_023166279.2|DHYD	LOC6528069|XP_002089136.2|DYAK
OG0002440	LOC111603334|XP_030080927.1|DHYD	LOC6534273|XP_002094954.1|DYAK
OG0002441	LOC111592154|XP_023159970.2|DHYD	LOC6528792|XP_002089826.1|DYAK
OG0002442	LOC111604371|XP_023178210.2|DHYD	LOC6531256|XP_002092065.1|DYAK
OG0002443	LOC111596994|XP_023167258.2|DHYD	LOC6529353|XP_015052293.1|DYAK
OG0002444	LOC111596986|XP_023167238.2|DHYD	LOC6531583|XP_002092381.1|DYAK
OG0002445	LOC111595530|XP_023165080.1|DHYD	LOC6529900|XP_002090857.2|DYAK
OG0002446	LOC111601202|XP_023173460.1|DHYD	LOC6530433|XP_002091349.1|DYAK
OG0002447	LOC111597227|XP_023167584.2|DHYD	LOC6533935|XP_015050347.1|DYAK
OG0002448	LOC111597948|XP_023168678.1|DHYD	LOC6530580|XP_002091493.1|DYAK
OG0002449	LOC111593612|XP_023162250.1|DHYD	LOC6531345|XP_002092149.1|DYAK
OG0002450	LOC111597186|XP_023167524.1|DHYD	LOC6536537|XP_002097113.1|DYAK
OG0002451	LOC111598040|XP_023168845.1|DHYD	LOC6528657|XP_002089699.1|DYAK
OG0002452	LOC111595249|XP_023164662.2|DHYD, LOC115483432|XP_030081259.1|DHYD	LOC6531615|XP_002092412.1|DYAK
OG0002453	LOC111595255|XP_023164669.2|DHYD	LOC6531614|XP_002092411.1|DYAK
OG0002454	LOC111598690|XP_023169823.2|DHYD	LOC6532289|XP_015049269.1|DYAK
OG0002455	LOC111598686|XP_023169818.2|DHYD	LOC6523844|XP_002099717.1|DYAK
OG0002456	LOC111599729|XP_023171243.2|DHYD	LOC6531754|XP_039228336.1|DYAK
OG0002457	LOC111604118|XP_023177793.2|DHYD	LOC6528451|XP_015053939.1|DYAK
OG0002458	LOC111602221|XP_023174968.1|DHYD	LOC6527123|XP_002088216.1|DYAK
OG0002459	LOC111599691|XP_023171166.2|DHYD	LOC6529938|XP_002090893.1|DYAK
OG0002460	LOC111599711|XP_023171211.2|DHYD	LOC6532014|XP_002092793.1|DYAK
OG0002461	LOC111599755|XP_023171277.1|DHYD	LOC6531692|XP_002092483.2|DYAK
OG0002462	LOC111597922|XP_030081203.1|DHYD	LOC6530981|XP_015051796.1|DYAK
OG0002463	LOC111600051|XP_023171743.1|DHYD	LOC6531963|XP_002092749.2|DYAK
OG0002464	LOC111604373|XP_023178212.1|DHYD	LOC6531259|XP_002092068.1|DYAK
OG0002465	LOC111604365|XP_023178203.1|DHYD	LOC6529082|XP_039226600.1|DYAK
OG0002466	LOC111593707|XP_023162433.2|DHYD	LOC6523730|XP_039232886.1|DYAK
OG0002467	LOC111593084|XP_023161446.1|DHYD	LOC6533066|XP_002093798.1|DYAK
OG0002468	LOC111604515|XP_023178380.2|DHYD	LOC6533980|XP_002094675.3|DYAK
OG0002469	LOC111602649|XP_023175585.2|DHYD	LOC6535259|XP_002095915.1|DYAK
OG0002470	LOC111599305|XP_023170683.1|DHYD, LOC111597936|XP_023168658.1|DHYD	LOC6528665|XP_002089707.1|DYAK
OG0002471	LOC111592655|XP_023160778.1|DHYD	LOC6528757|XP_002089792.2|DYAK
OG0002472	LOC111598015|XP_023168783.1|DHYD	LOC6530154|XP_039227811.1|DYAK
OG0002473	LOC111592197|XP_023160033.1|DHYD	LOC6530233|XP_002091170.1|DYAK
OG0002474	LOC111597217|XP_023167560.2|DHYD	LOC6534503|XP_015050660.2|DYAK
OG0002475	LOC111603239|XP_023176513.1|DHYD	LOC6538855|XP_002099368.1|DYAK
OG0002476	LOC111600554|XP_023172471.1|DHYD	LOC6531283|XP_002092092.1|DYAK
OG0002477	LOC111594683|XP_023163874.1|DHYD	LOC6530843|XP_002091726.1|DYAK
OG0002478	LOC111598024|XP_023168804.2|DHYD	LOC6530974|XP_002091812.3|DYAK
OG0002479	LOC111597982|XP_023168726.2|DHYD	LOC6530338|XP_002091265.1|DYAK
OG0002480	LOC111600089|XP_023171797.1|DHYD	LOC6539269|XP_015045225.1|DYAK
OG0002481	LOC111593406|XP_023161894.1|DHYD	LOC6523959|XP_002099831.1|DYAK
OG0002482	LOC111595485|XP_023165023.2|DHYD	LOC6529919|XP_002090876.2|DYAK
OG0002483	LOC111600012|XP_023171685.2|DHYD	LOC6531916|XP_002092702.1|DYAK
OG0002484	LOC111600564|XP_023172516.2|DHYD	LOC6531270|XP_002092079.1|DYAK
OG0002485	LOC111598001|XP_023168759.2|DHYD	LOC6528641|XP_002089683.1|DYAK
OG0002486	LOC111592334|XP_023160228.1|DHYD	LOC6534854|XP_002095526.2|DYAK
OG0002487	LOC111592097|XP_023159891.2|DHYD	LOC6539087|XP_039233230.1|DYAK
OG0002488	LOC111597107|XP_023167418.1|DHYD	LOC6530524|XP_002091439.1|DYAK
OG0002489	LOC111604512|XP_023178376.1|DHYD	LOC6534970|XP_002095640.1|DYAK
OG0002490	LOC111594694|XP_023163885.1|DHYD	LOC6530840|XP_002091723.1|DYAK
OG0002491	LOC111600975|XP_030082021.1|DHYD, LOC111600992|XP_030081640.1|DHYD	LOC26535211|XP_039230895.1|DYAK
OG0002492	LOC111595509|XP_023165051.1|DHYD	LOC6531141|XP_002091975.1|DYAK
OG0002493	LOC111598007|XP_023168770.1|DHYD	LOC6528649|XP_002089691.3|DYAK
OG0002494	LOC111603470|XP_023176828.2|DHYD	LOC6536388|XP_002096970.1|DYAK
OG0002495	LOC111602548|XP_023175467.2|DHYD	LOC6530487|XP_002091402.1|DYAK
OG0002496	LOC111595169|XP_023164518.1|DHYD	LOC6538431|XP_002098955.1|DYAK
OG0002497	LOC111604662|XP_023178590.2|DHYD	LOC6535079|XP_002095743.2|DYAK
OG0002498	LOC111601670|XP_023174128.2|DHYD	LOC6534658|XP_002095333.2|DYAK
OG0002499	LOC111598720|XP_030081471.1|DHYD	LOC6532263|XP_002093035.1|DYAK
OG0002500	LOC111603302|XP_023176596.2|DHYD	LOC6525196|XP_002101034.1|DYAK, LOC6538207|XP_002098735.1|DYAK
OG0002501	LOC111604938|XP_023178976.1|DHYD, LOC115482811|XP_030078835.1|DHYD, LOC111604939|XP_023178977.1|DHYD	LOC6526877|XP_002087977.1|DYAK
OG0002502	LOC111605399|XP_023179667.2|DHYD	LOC6530277|XP_002091209.2|DYAK
OG0002504	LOC111597342|XP_023167755.2|DHYD	LOC6533951|XP_039229927.1|DYAK
OG0002505	LOC111604146|XP_023177837.1|DHYD	LOC6530661|XP_002091559.1|DYAK, LOC6530660|XP_002091558.1|DYAK
OG0002508	LOC111603119|XP_023176359.2|DHYD	LOC6525820|XP_039233506.1|DYAK
OG0002509	LOC111604176|XP_023177889.2|DHYD	LOC6528461|XP_002089507.1|DYAK
OG0002510	LOC111598420|XP_023169428.2|DHYD	LOC6526224|XP_002102033.1|DYAK
OG0002511	LOC111605550|XP_023179879.1|DHYD	LOC6536982|XP_039232261.1|DYAK
OG0002512	LOC111593720|XP_023162459.2|DHYD	LOC6523723|XP_039233055.1|DYAK
OG0002513	LOC111602721|XP_023175734.1|DHYD	LOC6536425|XP_002097007.1|DYAK
OG0002514	LOC111598795|XP_023169979.1|DHYD	LOC6532333|XP_015049284.1|DYAK
OG0002516	LOC111596680|XP_023166752.1|DHYD	LOC6538478|XP_002099002.1|DYAK
OG0002517	LOC111596964|XP_023167193.2|DHYD	LOC6524645|XP_039226015.1|DYAK
OG0002518	LOC111605435|XP_023179719.2|DHYD	LOC6535549|XP_039231412.1|DYAK
OG0002519	LOC111600145|XP_023171890.2|DHYD	LOC6530700|XP_002091591.1|DYAK
OG0002520	LOC111598113|XP_023168934.2|DHYD	LOC6525486|XP_002101321.1|DYAK
OG0002521	LOC111603173|XP_023176421.2|DHYD	LOC6525791|XP_039233567.1|DYAK
OG0002522	LOC111592927|XP_023161152.2|DHYD	LOC6535555|XP_002096184.1|DYAK
OG0002523	LOC111598503|XP_023169537.2|DHYD	LOC6538986|XP_002099488.2|DYAK
OG0002524	LOC111598131|XP_023168960.2|DHYD	LOC6524148|XP_002100011.2|DYAK
OG0002525	LOC111601653|XP_023174102.1|DHYD	LOC6533044|XP_002093779.1|DYAK
OG0002526	LOC111602666|XP_023175618.1|DHYD	LOC6537199|XP_002097757.1|DYAK
OG0002528	LOC111598874|XP_023170092.2|DHYD	LOC6524076|XP_039230549.1|DYAK
OG0002529	LOC111602511|XP_023175363.1|DHYD	LOC6536678|XP_002097251.1|DYAK
OG0002530	LOC111600283|XP_023172105.1|DHYD	LOC6529743|XP_002090733.1|DYAK
OG0002531	LOC111596346|XP_023166305.1|DHYD	LOC6528065|XP_002089132.1|DYAK
OG0002532	LOC111598528|XP_023169581.1|DHYD	LOC6539974|XP_002086849.1|DYAK
OG0002533	LOC111603383|XP_023176709.1|DHYD	LOC6526215|XP_002102024.1|DYAK
OG0002534	LOC111600536|XP_023172442.2|DHYD	LOC6530258|XP_002091192.1|DYAK
OG0002535	LOC111592270|XP_023160137.2|DHYD	LOC6534994|XP_002095664.2|DYAK
OG0002536	LOC111599424|XP_023170843.1|DHYD	LOC6538031|XP_002098566.1|DYAK
OG0002537	LOC111600043|XP_023171736.1|DHYD	LOC6531955|XP_039228502.1|DYAK
OG0002539	LOC111593834|XP_023162640.2|DHYD	LOC6532116|XP_002092892.1|DYAK
OG0002540	LOC111594972|XP_023164240.1|DHYD	LOC6537195|XP_002097753.1|DYAK
OG0002541	LOC111596554|XP_023166596.2|DHYD	LOC6525679|XP_002101501.1|DYAK
OG0002542	LOC111591976|XP_023159694.1|DHYD	LOC6525172|XP_002101010.1|DYAK
OG0002543	LOC111602858|XP_023175982.1|DHYD	LOC6524574|XP_002100431.1|DYAK
OG0002544	LOC111598356|XP_023169335.2|DHYD	LOC6537721|XP_002098266.3|DYAK
OG0002545	LOC111602940|XP_023176109.1|DHYD	LOC6523929|XP_002099802.1|DYAK
OG0002547	LOC111592350|XP_023160272.2|DHYD	LOC6524004|XP_002099876.1|DYAK
OG0002548	LOC111592361|XP_023160287.2|DHYD	LOC6523989|XP_002099861.1|DYAK
OG0002549	LOC111604732|XP_030079527.1|DHYD	LOC6525609|XP_039233646.1|DYAK
OG0002550	LOC111596756|XP_030079884.1|DHYD	LOC6524661|XP_039233445.1|DYAK
OG0002551	LOC111601513|XP_030078781.1|DHYD	LOC6539057|XP_002099559.1|DYAK
OG0002552	LOC111594718|XP_023163914.2|DHYD	LOC6529265|XP_002090270.1|DYAK
OG0002553	LOC111603381|XP_023176705.2|DHYD	LOC6526216|XP_002102025.2|DYAK
OG0002554	LOC111603171|XP_023176419.1|DHYD	LOC120322002|XP_039232474.1|DYAK
OG0002555	LOC111605617|XP_030079839.1|DHYD	LOC6524109|XP_002099973.1|DYAK
OG0002556	LOC111596352|XP_023166312.1|DHYD	LOC6528066|XP_002089133.1|DYAK
OG0002557	LOC111596879|XP_023167096.1|DHYD	LOC6524607|XP_002100464.1|DYAK
OG0002558	LOC111602962|XP_023176113.1|DHYD	LOC6537930|XP_002098470.1|DYAK
OG0002559	LOC111594882|XP_023164136.1|DHYD	LOC26535787|XP_039231833.1|DYAK
OG0002560	LOC111599852|XP_023171429.2|DHYD	LOC6535870|XP_002096486.1|DYAK
OG0002561	LOC111601788|XP_023174324.1|DHYD	LOC6535652|XP_039231460.1|DYAK
OG0002562	LOC111605293|XP_023179512.1|DHYD	LOC6525015|XP_002100854.1|DYAK
OG0002563	LOC111598246|XP_030080089.1|DHYD	LOC6525624|XP_002101459.2|DYAK
OG0002564	LOC111592479|XP_023160463.1|DHYD	LOC6538887|XP_002099391.1|DYAK
OG0002565	LOC111599429|XP_030080774.1|DHYD	LOC6536323|XP_002096907.1|DYAK
OG0002566	LOC111605453|XP_030080068.1|DHYD, LOC115483339|XP_030080679.1|DHYD	LOC6535550|XP_039231411.1|DYAK
OG0002567	LOC111598114|XP_023168935.2|DHYD	LOC6525487|XP_002101322.1|DYAK
OG0002568	LOC111604433|XP_023178307.1|DHYD	LOC6536269|XP_002096855.1|DYAK
OG0002569	LOC111605638|XP_023180067.2|DHYD	LOC6539734|XP_002086618.1|DYAK
OG0002570	LOC111596735|XP_023166838.2|DHYD	LOC6535585|XP_002096213.2|DYAK
OG0002571	LOC111596713|XP_023166814.1|DHYD	LOC6535583|XP_002096211.2|DYAK
OG0002572	LOC111594605|XP_023163743.1|DHYD	LOC6530865|XP_039228434.1|DYAK
OG0002573	LOC111592936|XP_023161165.1|DHYD	LOC6539924|XP_002086800.1|DYAK
OG0002574	LOC111592926|XP_023161151.2|DHYD	LOC6535553|XP_002096182.2|DYAK
OG0002575	LOC111592046|XP_023159811.2|DHYD	LOC6537372|XP_015048301.2|DYAK
OG0002576	LOC111598120|XP_023168944.1|DHYD	LOC6539101|XP_015045307.1|DYAK
OG0002577	LOC111594880|XP_023164133.1|DHYD	LOC6534336|XP_015050578.1|DYAK
OG0002578	LOC111599186|XP_023170539.2|DHYD	LOC6526827|XP_002087928.1|DYAK
OG0002579	LOC111595415|XP_023164905.1|DHYD	LOC6527333|XP_002088425.1|DYAK
OG0002580	LOC111605211|XP_023179401.1|DHYD	LOC6530060|XP_002091006.1|DYAK
OG0002581	LOC111603656|XP_030080672.1|DHYD	LOC6537954|XP_039232112.1|DYAK
OG0002582	LOC111598543|XP_023169601.2|DHYD	LOC6536416|XP_002096998.2|DYAK
OG0002583	LOC111601785|XP_023174314.2|DHYD	LOC6536505|XP_039232201.1|DYAK
OG0002584	LOC111604533|XP_023178398.1|DHYD	LOC6534966|XP_002095636.1|DYAK
OG0002585	LOC111604534|XP_023178402.1|DHYD	LOC6534967|XP_002095637.1|DYAK
OG0002586	LOC111602690|XP_023175688.1|DHYD	LOC6535631|XP_002096259.2|DYAK
OG0002587	LOC111605429|XP_023179706.1|DHYD	LOC6536179|XP_002096770.2|DYAK
OG0002588	LOC111602726|XP_023175739.1|DHYD	LOC6536430|XP_002097012.1|DYAK
OG0002589	LOC111601993|XP_023174650.1|DHYD	LOC6538361|XP_002098885.2|DYAK
OG0002590	LOC111595952|XP_023165693.1|DHYD	LOC6524985|XP_002100825.1|DYAK
OG0002591	LOC111601991|XP_023174648.2|DHYD	LOC6538935|XP_002099439.1|DYAK
OG0002592	LOC111593226|XP_030081693.1|DHYD	LOC6538235|XP_002098762.3|DYAK
OG0002593	LOC111593238|XP_030081659.1|DHYD	LOC6538240|XP_039230951.1|DYAK
OG0002594	LOC111599783|XP_023171326.1|DHYD	LOC6537363|XP_039232819.1|DYAK
OG0002595	LOC111595972|XP_030080645.1|DHYD	LOC6535633|XP_002096261.2|DYAK
OG0002596	LOC111605488|XP_023179798.2|DHYD	LOC6536968|XP_002097537.1|DYAK
OG0002597	LOC111595906|XP_023165617.2|DHYD	LOC6536488|XP_002097066.1|DYAK
OG0002598	LOC111603498|XP_023176872.1|DHYD	LOC6537819|XP_002098360.2|DYAK
OG0002599	LOC111598536|XP_023169592.2|DHYD	LOC6536415|XP_002096997.1|DYAK
OG0002600	LOC111600631|XP_023172602.2|DHYD	LOC6528839|XP_002089871.1|DYAK
OG0002601	LOC111602621|XP_030081690.1|DHYD	LOC6535943|XP_002096559.1|DYAK
OG0002602	LOC111596150|XP_030080634.1|DHYD	LOC6538150|XP_002098684.1|DYAK
OG0002603	LOC111594630|XP_023163789.2|DHYD	LOC6538837|XP_039232018.1|DYAK
OG0002604	LOC111594463|XP_023163531.1|DHYD	LOC6538836|XP_039232019.1|DYAK
OG0002605	LOC111595235|XP_023164644.1|DHYD	LOC6536855|XP_002097424.1|DYAK
OG0002606	LOC111594611|XP_023163761.2|DHYD	LOC6536991|XP_039232260.1|DYAK
OG0002607	LOC111594615|XP_023163769.1|DHYD	LOC6539848|XP_002086731.1|DYAK
OG0002608	LOC111604627|XP_023178523.2|DHYD	LOC6537071|XP_002097632.1|DYAK
OG0002609	LOC111603114|XP_023176357.2|DHYD	LOC6530210|XP_002091148.1|DYAK
OG0002610	LOC111602671|XP_023175632.1|DHYD	LOC6535908|XP_002096524.2|DYAK
OG0002611	LOC111595706|XP_023165319.1|DHYD	LOC6536354|XP_002096936.1|DYAK
OG0002612	LOC111595979|XP_023165732.1|DHYD, LOC111598482|XP_023169508.1|DHYD	LOC6535790|XP_002096413.1|DYAK
OG0002613	LOC111596494|XP_030080821.1|DHYD	LOC6538783|XP_015049029.1|DYAK
OG0002614	LOC111601398|XP_030078695.1|DHYD	LOC6538384|XP_002098908.2|DYAK
OG0002615	LOC111600233|XP_030081596.1|DHYD, LOC111600823|XP_023172894.1|DHYD	LOC6533472|XP_002094183.1|DYAK
OG0002616	LOC111593246|XP_023161668.2|DHYD	LOC6538255|XP_002098782.1|DYAK
OG0002617	LOC111598515|XP_023169557.1|DHYD	LOC6536395|XP_002096977.1|DYAK
OG0002618	LOC111605481|XP_023179784.1|DHYD	LOC6535294|XP_002095950.1|DYAK
OG0002619	LOC111594610|XP_023163753.1|DHYD	LOC6536658|XP_002097230.3|DYAK
OG0002620	LOC111593676|XP_023162331.1|DHYD	LOC6538686|XP_002099205.2|DYAK
OG0002621	LOC111597753|XP_023168376.1|DHYD	LOC6537787|XP_002098328.1|DYAK
OG0002622	LOC111600465|XP_023172339.1|DHYD	LOC6535092|XP_002095756.1|DYAK
OG0002623	LOC111594803|XP_023164033.2|DHYD	LOC6536324|XP_039232699.1|DYAK
OG0002624	LOC111594808|XP_023164038.1|DHYD	LOC6537667|XP_002098212.1|DYAK
OG0002625	LOC111594978|XP_030079665.1|DHYD	LOC6537679|XP_002098224.3|DYAK
OG0002626	LOC111598159|XP_023169015.2|DHYD	LOC6525383|XP_002101219.1|DYAK
OG0002627	LOC111599724|XP_023171240.2|DHYD	LOC6537756|XP_039231346.1|DYAK
OG0002628	LOC111598723|XP_023169886.2|DHYD	LOC6537538|XP_039231014.1|DYAK
OG0002629	LOC115482740|XP_030078826.1|DHYD	LOC6536629|XP_039231889.1|DYAK
OG0002630	LOC111603433|XP_030081734.1|DHYD	LOC6537133|XP_015048156.1|DYAK
OG0002631	LOC111594526|XP_023163626.2|DHYD	LOC6538628|XP_002099150.1|DYAK
OG0002632	LOC111593256|XP_023161688.1|DHYD	LOC6537351|XP_002097908.1|DYAK
OG0002633	LOC111592944|XP_023161178.1|DHYD	LOC26535669|XP_015047220.1|DYAK
OG0002634	LOC111602614|XP_023175543.2|DHYD	LOC6537324|XP_015048281.1|DYAK
OG0002635	LOC111601980|XP_023174630.2|DHYD	LOC6536442|XP_002097023.1|DYAK
OG0002636	LOC111595672|XP_023165269.2|DHYD	LOC6535255|XP_002095911.1|DYAK
OG0002637	LOC111602497|XP_023175336.2|DHYD	LOC6527344|XP_002088436.1|DYAK
OG0002638	LOC111596423|XP_023166403.2|DHYD	LOC6537965|XP_002098502.2|DYAK
OG0002639	LOC111592035|XP_023159796.2|DHYD	LOC6537386|XP_002097942.1|DYAK
OG0002640	LOC111594459|XP_023163524.2|DHYD	LOC6537005|XP_002097574.1|DYAK
OG0002641	LOC111594521|XP_023163619.1|DHYD	LOC6537008|XP_039231343.1|DYAK
OG0002642	LOC111594520|XP_023163618.2|DHYD	LOC6537009|XP_002097578.1|DYAK
OG0002643	LOC111594519|XP_023163615.1|DHYD	LOC6537010|XP_015048067.1|DYAK
OG0002644	LOC111594602|XP_023163734.2|DHYD	LOC6537577|XP_002098123.1|DYAK
OG0002645	LOC111594597|XP_023163730.1|DHYD	LOC6537571|XP_039231708.1|DYAK
OG0002646	LOC111593350|XP_023161831.1|DHYD	LOC6538702|XP_002099217.1|DYAK
OG0002647	LOC111605465|XP_023179752.1|DHYD	LOC6536160|XP_002096760.1|DYAK
OG0002648	LOC111605491|XP_023179804.1|DHYD	LOC6535983|XP_039231963.1|DYAK
OG0002649	LOC111598224|XP_023169151.1|DHYD	LOC6537644|XP_015048453.1|DYAK
OG0002650	LOC111605463|XP_023179750.2|DHYD	LOC6536159|XP_002096759.1|DYAK
OG0002651	LOC111602992|XP_023176157.2|DHYD	LOC6537069|XP_002097630.1|DYAK
OG0002652	LOC111603476|XP_023176832.2|DHYD	LOC6535877|XP_015047428.1|DYAK
OG0002653	LOC111596328|XP_023166265.2|DHYD	LOC6538173|XP_002098701.2|DYAK
OG0002654	LOC111595990|XP_030078786.1|DHYD	LOC6538170|XP_002098698.2|DYAK
OG0002655	LOC111595975|XP_023165721.2|DHYD	LOC6535788|XP_039232725.1|DYAK
OG0002656	LOC111605522|XP_023179851.1|DHYD	LOC6536946|XP_002097515.1|DYAK
OG0002657	LOC111602020|XP_023174687.2|DHYD	LOC6536441|XP_002097022.1|DYAK
OG0002658	LOC111597834|XP_023168498.1|DHYD	LOC6538980|XP_002099483.1|DYAK
OG0002659	LOC111596158|XP_023166017.2|DHYD	LOC6538140|XP_002098674.1|DYAK
OG0002660	LOC111602083|XP_030079606.1|DHYD, LOC111605135|XP_030079577.1|DHYD	LOC6524647|XP_002100504.1|DYAK
OG0002661	LOC111601491|XP_023173847.2|DHYD	LOC6538182|XP_002098710.2|DYAK
OG0002662	LOC111593794|XP_023162581.2|DHYD	LOC6532118|XP_015051710.1|DYAK
OG0002663	LOC111596252|XP_023166153.1|DHYD	LOC6538751|XP_002099265.1|DYAK
OG0002664	LOC111596001|XP_023165771.2|DHYD	LOC6529156|XP_002087365.1|DYAK
OG0002665	LOC115482840|XP_030078939.1|DHYD, LOC111600676|XP_023172695.1|DHYD	LOC6528547|XP_002089592.2|DYAK
OG0002666	LOC111600780|XP_023172827.2|DHYD, LOC115482843|XP_030078942.1|DHYD	LOC6528543|XP_039226501.1|DYAK
OG0002667	LOC111600686|XP_023172708.1|DHYD	LOC6528861|XP_002089893.1|DYAK
OG0002668	LOC111592858|XP_030079491.1|DHYD	LOC6532432|XP_015049345.1|DYAK
OG0002669	LOC111603895|XP_023177481.2|DHYD	LOC6527752|XP_002088832.1|DYAK
OG0002670	LOC111603059|XP_023176286.1|DHYD	LOC6533363|XP_002094088.1|DYAK
OG0002671	LOC111601672|XP_023174133.1|DHYD	LOC6533359|XP_015049948.1|DYAK
OG0002672	LOC111604097|XP_023177762.2|DHYD	LOC6530670|XP_015051867.1|DYAK
OG0002673	LOC111600081|XP_023171789.2|DHYD	LOC6531958|XP_002092744.1|DYAK
OG0002674	LOC111597706|XP_023168311.1|DHYD	LOC6528858|XP_002089890.1|DYAK
OG0002675	LOC111592854|XP_023161060.2|DHYD	LOC6533298|XP_002094024.1|DYAK
OG0002676	LOC111593800|XP_023162591.2|DHYD	LOC6532105|XP_002092881.1|DYAK
OG0002677	LOC111593860|XP_023162675.2|DHYD	LOC6528404|XP_039226905.1|DYAK
OG0002678	LOC111605224|XP_023179420.1|DHYD	LOC6529296|XP_002090301.1|DYAK
OG0002679	LOC111600131|XP_023171866.2|DHYD	LOC6531953|XP_015051635.1|DYAK
OG0002680	LOC111593481|XP_023162011.2|DHYD	LOC6523819|XP_002099694.2|DYAK
OG0002681	LOC111597093|XP_023167400.1|DHYD	LOC6530675|XP_015051862.1|DYAK
OG0002682	LOC111599428|XP_023170851.1|DHYD	LOC6532996|XP_002093731.1|DYAK
OG0002683	LOC111597515|XP_023168052.1|DHYD	LOC6536215|XP_002096806.1|DYAK
OG0002684	LOC111595367|XP_023164821.1|DHYD	LOC6539988|XP_002086859.1|DYAK
OG0002685	LOC111591921|XP_030079621.1|DHYD	LOC6532307|XP_039230778.1|DYAK
OG0002686	LOC111599283|XP_023170649.1|DHYD	LOC6533510|XP_002094221.1|DYAK
OG0002687	LOC111604508|XP_023178368.2|DHYD	LOC6539445|XP_015045141.2|DYAK
OG0002688	LOC111602930|XP_023176047.2|DHYD	LOC6534362|XP_015050590.1|DYAK
OG0002689	LOC111596795|XP_023166921.1|DHYD	LOC6523986|XP_002099858.1|DYAK
OG0002690	LOC111604476|XP_023178328.2|DHYD	LOC6533680|XP_002094386.1|DYAK
OG0002691	LOC111595629|XP_023165207.2|DHYD	LOC6531736|XP_002092526.2|DYAK
OG0002692	LOC111600052|XP_023171744.1|DHYD	LOC6531976|XP_002092762.1|DYAK
OG0002693	LOC111595278|XP_023164692.2|DHYD	LOC6532414|XP_015049336.1|DYAK
OG0002694	LOC111592034|XP_023159803.1|DHYD	LOC6528890|XP_002089922.1|DYAK
OG0002695	LOC111595309|XP_023164735.2|DHYD	LOC6533098|XP_002093824.1|DYAK
OG0002696	LOC111597770|XP_023168398.1|DHYD	LOC6534439|XP_002095116.1|DYAK
OG0002697	LOC111603069|XP_023176295.2|DHYD	LOC6533369|XP_002094094.2|DYAK
OG0002698	LOC111591918|XP_023159608.1|DHYD	LOC6533438|XP_039230033.1|DYAK
OG0002699	LOC111601074|XP_023173268.1|DHYD	LOC6533300|XP_002094026.1|DYAK
OG0002700	LOC111598703|XP_030081540.1|DHYD	LOC6534567|XP_039230667.1|DYAK
OG0002701	LOC111603838|XP_023177373.1|DHYD	LOC6531821|XP_002092608.2|DYAK
OG0002702	LOC111599918|XP_023171515.2|DHYD	LOC6531883|XP_002092670.1|DYAK
OG0002703	LOC111600906|XP_023173030.1|DHYD	LOC6529097|XP_039226298.1|DYAK
OG0002704	LOC111600882|XP_023172984.2|DHYD	LOC6530496|XP_002091411.1|DYAK
OG0002705	LOC111592320|XP_023160207.2|DHYD	LOC6533211|XP_002093937.2|DYAK
OG0002706	LOC111605262|XP_023179469.2|DHYD	LOC6529291|XP_002090296.1|DYAK
OG0002707	LOC115482996|XP_030079512.1|DHYD, LOC111596895|XP_023167112.2|DHYD	LOC6532184|XP_015049201.1|DYAK
OG0002708	LOC111604697|XP_023178636.2|DHYD	LOC6535071|XP_002095735.2|DYAK
OG0002709	LOC111602097|XP_023174799.1|DHYD	LOC6528717|XP_039227683.1|DYAK
OG0002710	LOC111602117|XP_023174833.1|DHYD	LOC6530725|XP_002091616.1|DYAK
OG0002711	LOC111602127|XP_023174843.2|DHYD	LOC6530727|XP_002091618.3|DYAK
OG0002712	LOC111597673|XP_023168267.1|DHYD	LOC6531179|XP_015051153.1|DYAK
OG0002713	LOC111593561|XP_023162186.2|DHYD	LOC6530080|XP_039229055.1|DYAK
OG0002714	LOC111595320|XP_030080971.1|DHYD	LOC6528473|XP_002089519.1|DYAK
OG0002715	LOC111604734|XP_023178673.2|DHYD	LOC6525606|XP_002101441.1|DYAK
OG0002716	LOC111604611|XP_023178493.2|DHYD	LOC6532136|XP_039228987.1|DYAK
OG0002717	LOC111597486|XP_023168006.2|DHYD	LOC6536222|XP_002096813.1|DYAK
