Orthogroup	DHYD.longest_only	DMAU.longest_only
OG0002683	LOC111597515|XP_023168052.1|DHYD	LOC117144848|XP_033166141.1|DMAU
OG0002684	LOC111595367|XP_023164821.1|DHYD	LOC117147190|XP_033169883.1|DMAU
OG0002685	LOC111591921|XP_030079621.1|DHYD	LOC117140004|XP_033158606.1|DMAU
OG0002686	LOC111599283|XP_023170649.1|DHYD	LOC117141995|XP_033161734.1|DMAU
OG0002687	LOC111604508|XP_023178368.2|DHYD	LOC117140450|XP_033159268.1|DMAU
OG0002688	LOC111602930|XP_023176047.2|DHYD	LOC117141419|XP_033160738.1|DMAU
OG0002689	LOC111596795|XP_023166921.1|DHYD	LOC117147520|XP_033170327.1|DMAU
OG0002690	LOC111604476|XP_023178328.2|DHYD	LOC117141147|XP_033160371.1|DMAU
OG0002691	LOC111595629|XP_023165207.2|DHYD	LOC117136056|XP_033152594.1|DMAU
OG0002692	LOC111600052|XP_023171744.1|DHYD	LOC117138454|XP_033156471.1|DMAU
OG0002693	LOC111595278|XP_023164692.2|DHYD	LOC117142119|XP_033161905.1|DMAU
OG0002694	LOC111592034|XP_023159803.1|DHYD	LOC117137787|XP_033155332.1|DMAU
OG0002695	LOC111595309|XP_023164735.2|DHYD	LOC117140929|XP_033160015.1|DMAU
OG0002696	LOC111597770|XP_023168398.1|DHYD	LOC117139791|XP_033158295.1|DMAU
OG0002697	LOC111603069|XP_023176295.2|DHYD	LOC117140262|XP_033158974.1|DMAU
OG0002698	LOC111591918|XP_023159608.1|DHYD	LOC117139213|XP_033157281.1|DMAU
OG0002699	LOC111601074|XP_023173268.1|DHYD	LOC117141079|XP_033160268.1|DMAU
OG0002700	LOC111598703|XP_030081540.1|DHYD	LOC117141957|XP_033161607.1|DMAU
OG0002701	LOC111603838|XP_023177373.1|DHYD	LOC117138555|XP_033156605.1|DMAU
OG0002702	LOC111599918|XP_023171515.2|DHYD	LOC117136181|XP_033152816.1|DMAU
OG0002703	LOC111600906|XP_023173030.1|DHYD	LOC117138432|XP_033156431.1|DMAU
OG0002704	LOC111600882|XP_023172984.2|DHYD	LOC117138655|XP_033156776.1|DMAU
OG0002705	LOC111592320|XP_023160207.2|DHYD	LOC117141971|XP_033161661.1|DMAU
OG0002706	LOC111605262|XP_023179469.2|DHYD	LOC117138327|XP_033156255.1|DMAU
OG0002707	LOC115482996|XP_030079512.1|DHYD, LOC111596895|XP_023167112.2|DHYD	LOC117141188|XP_033160417.1|DMAU
OG0002708	LOC111604697|XP_023178636.2|DHYD	LOC117141427|XP_033160756.1|DMAU
OG0002709	LOC111602097|XP_023174799.1|DHYD	LOC117137829|XP_033155407.1|DMAU
OG0002710	LOC111602117|XP_023174833.1|DHYD	LOC117137233|XP_033154483.1|DMAU
OG0002711	LOC111602127|XP_023174843.2|DHYD	LOC117137729|XP_033155196.1|DMAU
OG0002712	LOC111597673|XP_023168267.1|DHYD	LOC117136508|XP_033153343.1|DMAU
OG0002713	LOC111593561|XP_023162186.2|DHYD	LOC117136529|XP_033153364.1|DMAU
OG0002714	LOC111595320|XP_030080971.1|DHYD	LOC117136045|XP_033152575.1|DMAU
OG0002715	LOC111604734|XP_023178673.2|DHYD	LOC117146751|XP_033169122.1|DMAU
OG0002716	LOC111604611|XP_023178493.2|DHYD	LOC117137677|XP_033155137.1|DMAU
OG0002717	LOC111597486|XP_023168006.2|DHYD	LOC117144356|XP_033165363.1|DMAU
OG0002718	LOC111601077|XP_030081482.1|DHYD	LOC117139981|XP_033158575.1|DMAU
OG0002719	LOC111598565|XP_023169634.1|DHYD	LOC117143156|XP_033163553.1|DMAU
OG0002720	LOC111601655|XP_023174106.2|DHYD	LOC117139244|XP_033157346.1|DMAU
OG0002721	LOC111600208|XP_023171999.1|DHYD	LOC117135196|XP_033151162.1|DMAU
OG0002722	LOC111593195|XP_023161587.2|DHYD, LOC115483071|XP_030079789.1|DHYD	LOC117136734|XP_033153655.1|DMAU
OG0002723	LOC111593844|XP_023162656.1|DHYD	LOC117136315|XP_033153054.1|DMAU
OG0002724	LOC111593675|XP_023162330.2|DHYD	LOC117142280|XP_033162053.1|DMAU
OG0002725	LOC111605068|XP_023179167.2|DHYD	LOC117139399|XP_033157557.1|DMAU
OG0002726	LOC111598672|XP_030081838.1|DHYD	LOC117141763|XP_033161281.1|DMAU
OG0002727	LOC111603706|XP_023177173.1|DHYD	LOC117141406|XP_033160720.1|DMAU
OG0002728	LOC111605366|XP_030081397.1|DHYD	LOC117138306|XP_033156200.1|DMAU
OG0002729	LOC111597558|XP_023168123.2|DHYD	LOC117139966|XP_033158557.1|DMAU
OG0002730	LOC111595414|XP_023164899.1|DHYD	LOC117135624|XP_033151877.1|DMAU
OG0002731	LOC111601068|XP_023173259.1|DHYD	LOC117139257|XP_033157364.1|DMAU
OG0002732	LOC111602284|XP_023175053.2|DHYD	LOC117137225|XP_033154473.1|DMAU
OG0002733	LOC111600959|XP_023173111.2|DHYD	LOC117137353|XP_033154642.1|DMAU
OG0002734	LOC111600032|XP_023171716.1|DHYD	LOC117135818|XP_033152216.1|DMAU
OG0002735	LOC111593939|XP_023162789.1|DHYD	LOC117138312|XP_033156211.1|DMAU
OG0002736	LOC111593940|XP_023162793.1|DHYD	LOC117138314|XP_033156218.1|DMAU
OG0002737	LOC111597487|XP_023168008.2|DHYD	LOC117139559|XP_033157845.1|DMAU
OG0002738	LOC111604496|XP_023178355.2|DHYD	LOC117139908|XP_033158480.1|DMAU
OG0002739	LOC111604327|XP_023178154.1|DHYD	LOC117140583|XP_033159478.1|DMAU
OG0002740	LOC111604326|XP_023178152.1|DHYD	LOC117140581|XP_033159477.1|DMAU
OG0002741	LOC111597921|XP_023168633.2|DHYD	LOC117135443|XP_033151511.1|DMAU
OG0002742	LOC111600011|XP_023171682.1|DHYD	LOC117137163|XP_033154366.1|DMAU
OG0002743	LOC111602925|XP_023176041.2|DHYD	LOC117139789|XP_033158294.1|DMAU
OG0002744	LOC111594362|XP_030080497.1|DHYD	LOC117140513|XP_033159381.1|DMAU
OG0002745	LOC111601596|XP_023174029.2|DHYD	LOC117141827|XP_033161371.1|DMAU
OG0002746	LOC111594016|XP_023162883.1|DHYD	LOC117137733|XP_033155202.1|DMAU
OG0002747	LOC111601411|XP_023173737.1|DHYD	LOC117145558|XP_033167152.1|DMAU
OG0002748	LOC115482842|XP_030078941.1|DHYD, LOC111600783|XP_023172838.1|DHYD	LOC117137357|XP_033154648.1|DMAU
OG0002749	LOC111593847|XP_023162661.2|DHYD	LOC117135722|XP_033152051.1|DMAU
OG0002750	LOC111593750|XP_023162520.1|DHYD	LOC117138167|XP_033155939.1|DMAU
OG0002751	LOC111604084|XP_023177738.1|DHYD	LOC117137367|XP_033154660.1|DMAU
OG0002752	LOC111604190|XP_023177913.1|DHYD	LOC117138070|XP_033155785.1|DMAU
OG0002753	LOC111600893|XP_030081113.1|DHYD, LOC115483410|XP_030081101.1|DHYD	LOC117136817|XP_033153777.1|DMAU
OG0002754	LOC111600503|XP_030079650.1|DHYD	LOC117141778|XP_033161301.1|DMAU
OG0002755	LOC111593898|XP_023162735.1|DHYD	LOC117136803|XP_033153758.1|DMAU
OG0002756	LOC111592272|XP_023160139.2|DHYD	LOC117141754|XP_033161267.1|DMAU
OG0002757	LOC111603701|XP_030081459.1|DHYD	LOC117141019|XP_033160173.1|DMAU
OG0002758	LOC111605385|XP_023179641.1|DHYD	LOC117137192|XP_033154409.1|DMAU
OG0002759	LOC111603224|XP_023176500.2|DHYD	LOC117135771|XP_033152129.1|DMAU
OG0002760	LOC111605375|XP_023179626.2|DHYD	LOC117137811|XP_033155381.1|DMAU
OG0002761	LOC111593283|XP_023161724.2|DHYD	LOC117137493|XP_033154863.1|DMAU
OG0002762	LOC111602199|XP_023174928.1|DHYD	LOC117136956|XP_033153999.1|DMAU
OG0002763	LOC111592734|XP_023160894.1|DHYD	LOC117141139|XP_033160361.1|DMAU
OG0002764	LOC111601043|XP_023173224.2|DHYD	LOC117141564|XP_033160962.1|DMAU
OG0002765	LOC111600641|XP_023172618.2|DHYD	LOC117135861|XP_033152278.1|DMAU
OG0002766	LOC111600642|XP_023172624.2|DHYD	LOC117137542|XP_033154930.1|DMAU
OG0002767	LOC111597650|XP_023168238.2|DHYD	LOC117135850|XP_033152258.1|DMAU
OG0002768	LOC111600113|XP_023171844.1|DHYD	LOC117137663|XP_033155113.1|DMAU
OG0002769	LOC111593192|XP_023161584.1|DHYD	LOC117136159|XP_033152773.1|DMAU
OG0002770	LOC111600979|XP_023173134.1|DHYD	LOC117150842|XP_033173805.1|DMAU
OG0002771	LOC111598737|XP_023169898.1|DHYD	LOC117140410|XP_033159175.1|DMAU
OG0002772	LOC111598747|XP_023169916.2|DHYD	LOC117139594|XP_033157900.1|DMAU
OG0002773	LOC111592458|XP_023160429.2|DHYD	LOC117136318|XP_033153059.1|DMAU
OG0002774	LOC111592522|XP_023160543.1|DHYD	LOC117136542|XP_033153385.1|DMAU
OG0002775	LOC111605189|XP_030081476.1|DHYD	LOC117139427|XP_033157612.1|DMAU
OG0002776	LOC111597491|XP_023168014.1|DHYD	LOC117141891|XP_033161478.1|DMAU
OG0002777	LOC111605667|XP_023180099.1|DHYD	LOC117139440|XP_033157631.1|DMAU
OG0002778	LOC111605656|XP_023180085.2|DHYD	LOC117139188|XP_033157247.1|DMAU
OG0002779	LOC111601037|XP_023173216.1|DHYD	LOC117141668|XP_033161153.1|DMAU
OG0002780	LOC111603566|XP_023176980.2|DHYD	LOC117143212|XP_033163651.1|DMAU
OG0002781	LOC111597942|XP_023168667.1|DHYD	LOC117137155|XP_033154356.1|DMAU
OG0002782	LOC111605062|XP_023179160.2|DHYD	LOC117142053|XP_033161819.1|DMAU
OG0002783	LOC111601115|XP_023173331.1|DHYD	LOC117139994|XP_033158595.1|DMAU
OG0002784	LOC111603798|XP_023177314.1|DHYD	LOC117135751|XP_033152098.1|DMAU
OG0002785	LOC111594920|XP_023164177.2|DHYD	LOC117139301|XP_033157432.1|DMAU
OG0002786	LOC111592445|XP_023160396.1|DHYD	LOC117140323|XP_033159062.1|DMAU
OG0002787	LOC111601099|XP_023173306.1|DHYD	LOC117141315|XP_033160592.1|DMAU
OG0002788	LOC111601100|XP_023173307.2|DHYD	LOC117141317|XP_033160602.1|DMAU
OG0002789	LOC111594375|XP_030080191.1|DHYD	LOC117139882|XP_033158441.1|DMAU
OG0002790	LOC111597596|XP_023168165.2|DHYD	LOC117139871|XP_033158419.1|DMAU
OG0002791	LOC111592283|XP_023160153.2|DHYD	LOC117139942|XP_033158519.1|DMAU
OG0002792	LOC111603507|XP_023176887.2|DHYD	LOC117136032|XP_033152540.1|DMAU
OG0002793	LOC111605675|XP_023180108.2|DHYD	LOC117141577|XP_033160980.1|DMAU
OG0002794	LOC111599541|XP_030078570.1|DHYD	LOC117141933|XP_033161562.1|DMAU
OG0002795	LOC111592315|XP_030079218.1|DHYD	LOC117140452|XP_033159272.1|DMAU
OG0002796	LOC111594837|XP_023164069.1|DHYD	LOC117140834|XP_033159834.1|DMAU
OG0002797	LOC111597601|XP_023168169.1|DHYD	LOC117139873|XP_033158421.1|DMAU
OG0002798	LOC111599349|XP_023170746.1|DHYD	LOC117148332|XP_033171560.1|DMAU
OG0002799	LOC111597470|XP_023167987.2|DHYD	LOC117140522|XP_033159392.1|DMAU
OG0002800	LOC111592453|XP_023160407.2|DHYD	LOC117141490|XP_033160860.1|DMAU
OG0002801	LOC111593839|XP_023162644.2|DHYD	LOC117135560|XP_033151755.1|DMAU
OG0002802	LOC111593883|XP_023162717.2|DHYD	LOC117135534|XP_033151696.1|DMAU
OG0002803	LOC111595763|XP_023165407.2|DHYD	LOC117141126|XP_033160345.1|DMAU
OG0002804	LOC111595244|XP_023164650.2|DHYD	LOC117136003|XP_033152509.1|DMAU
OG0002805	LOC111595588|XP_023165167.2|DHYD	LOC117136853|XP_033153843.1|DMAU
OG0002806	LOC111592284|XP_023160154.2|DHYD	LOC117139072|XP_033157073.1|DMAU
OG0002807	LOC111593801|XP_023162595.2|DHYD	LOC117135724|XP_033152058.1|DMAU
OG0002808	LOC111600782|XP_023172836.2|DHYD	LOC117135945|XP_033152422.1|DMAU
OG0002809	LOC111598748|XP_023169917.1|DHYD	LOC117140681|XP_033159628.1|DMAU
OG0002810	LOC111591934|XP_030079648.1|DHYD	LOC117141611|XP_033161019.1|DMAU
OG0002811	LOC111604412|XP_023178236.1|DHYD	LOC117139895|XP_033158465.1|DMAU
OG0002812	LOC111595330|XP_023164758.1|DHYD	LOC117135760|XP_033152109.1|DMAU
OG0002813	LOC111604217|XP_030081387.1|DHYD	LOC117136883|XP_033153880.1|DMAU
OG0002814	LOC111593551|XP_023162173.2|DHYD	LOC117135486|XP_033151597.1|DMAU
OG0002815	LOC111604541|XP_023178411.2|DHYD	LOC117138675|XP_033156817.1|DMAU
OG0002816	LOC111604132|XP_023177816.1|DHYD	LOC117137261|XP_033154514.1|DMAU
OG0002817	LOC111600031|XP_023171715.1|DHYD	LOC117137958|XP_033155612.1|DMAU
OG0002818	LOC111593729|XP_023162481.2|DHYD, LOC115483446|XP_030081289.1|DHYD	LOC117138449|XP_033156454.1|DMAU
OG0002819	LOC111592818|XP_023161003.2|DHYD	LOC117139613|XP_033157948.1|DMAU
OG0002820	LOC111592830|XP_023161021.1|DHYD	LOC117139525|XP_033157778.1|DMAU
OG0002821	LOC111605634|XP_023180059.1|DHYD	LOC117139385|XP_033157538.1|DMAU
OG0002822	LOC111592516|XP_023160530.2|DHYD	LOC117136590|XP_033153454.1|DMAU
OG0002823	LOC111599894|XP_023171484.1|DHYD	LOC117136039|XP_033152565.1|DMAU
OG0002824	LOC111599924|XP_030079714.1|DHYD	LOC117136460|XP_033153278.1|DMAU
OG0002825	LOC111597611|XP_023168177.2|DHYD	LOC117142062|XP_033161831.1|DMAU
OG0002826	LOC111593854|XP_023162667.2|DHYD	LOC117138424|XP_033156420.1|DMAU
OG0002827	LOC111595887|XP_023165583.2|DHYD	LOC117146290|XP_033168193.1|DMAU
OG0002828	LOC111604115|XP_023177790.2|DHYD	LOC117138335|XP_033156263.1|DMAU
OG0002829	LOC111593172|XP_023161546.2|DHYD	LOC117136757|XP_033153684.1|DMAU
OG0002830	LOC111599326|XP_023170715.2|DHYD	LOC117137436|XP_033154760.1|DMAU
OG0002831	LOC111602308|XP_023175077.2|DHYD	LOC117138521|XP_033156551.1|DMAU
OG0002832	LOC115482732|XP_030079571.1|DHYD, LOC111600347|XP_030081058.1|DHYD	LOC117137678|XP_033155136.1|DMAU
OG0002833	LOC111605363|XP_023179610.2|DHYD	LOC117137041|XP_033154138.1|DMAU
OG0002834	LOC111592211|XP_023160050.2|DHYD	LOC117136583|XP_033153447.1|DMAU
OG0002835	LOC111598423|XP_023169433.2|DHYD, LOC111604603|XP_023178484.1|DHYD	LOC117136415|XP_033153214.1|DMAU
OG0002836	LOC111593864|XP_023162685.1|DHYD	LOC117135659|XP_033151934.1|DMAU
OG0002837	LOC111597712|XP_023168320.2|DHYD	LOC117138467|XP_033156485.1|DMAU
OG0002838	LOC111600650|XP_023172638.1|DHYD	LOC117136007|XP_033152514.1|DMAU
OG0002839	LOC111600616|XP_023172585.2|DHYD, LOC115482737|XP_030078938.1|DHYD	LOC117137360|XP_033154652.1|DMAU
OG0002840	LOC111600421|XP_023172270.2|DHYD	LOC117146097|XP_033167969.1|DMAU
OG0002841	LOC111602330|XP_023175103.2|DHYD, LOC115482909|XP_030079017.1|DHYD	LOC117135294|XP_033151359.1|DMAU
OG0002842	LOC111600426|XP_023172277.2|DHYD	LOC117146328|XP_033168304.1|DMAU
OG0002843	LOC111593897|XP_023162734.2|DHYD	LOC117138481|XP_033156501.1|DMAU
OG0002844	LOC111597219|XP_023167565.2|DHYD	LOC117141862|XP_033161433.1|DMAU
OG0002845	LOC111601865|XP_023174474.1|DHYD	LOC117135213|XP_033151193.1|DMAU
OG0002846	LOC111599944|XP_023171563.1|DHYD	LOC117138266|XP_033156120.1|DMAU
OG0002847	LOC111601871|XP_023174480.1|DHYD	LOC117135210|XP_033151189.1|DMAU
OG0002848	LOC111595564|XP_023165129.2|DHYD	LOC117141061|XP_033160244.1|DMAU
OG0002849	LOC111596340|XP_023166291.1|DHYD	LOC117135152|XP_033151103.1|DMAU
OG0002850	LOC111594756|XP_030079037.1|DHYD	LOC117139886|XP_033158452.1|DMAU
OG0002851	LOC111592626|XP_023160730.2|DHYD	LOC117145993|XP_033167838.1|DMAU
OG0002852	LOC111605414|XP_030082018.1|DHYD	LOC117137471|XP_033154810.1|DMAU
OG0002853	LOC111600343|XP_030080556.1|DHYD	LOC117148675|XP_033172108.1|DMAU
OG0002854	LOC111601885|XP_030079178.1|DHYD	LOC117150270|XP_033172971.1|DMAU
OG0002855	LOC111605054|XP_023179159.2|DHYD	LOC117140836|XP_033159840.1|DMAU
OG0002856	LOC111596335|XP_023166270.2|DHYD	LOC117144513|XP_033165626.1|DMAU
OG0002857	LOC111592495|XP_023160485.2|DHYD	LOC117135339|XP_033151434.1|DMAU
OG0002858	LOC111603995|XP_023177608.2|DHYD	LOC117135246|XP_033151281.1|DMAU
OG0002859	LOC111596046|XP_023165851.2|DHYD	LOC117136011|XP_033152521.1|DMAU
OG0002860	LOC111602323|XP_023175092.2|DHYD	LOC117137368|XP_033154703.1|DMAU
OG0002861	LOC111601131|XP_023173363.1|DHYD	LOC117144474|XP_033165542.1|DMAU
OG0002862	LOC111599450|XP_023170875.2|DHYD	LOC117145338|XP_033166844.1|DMAU
OG0002863	LOC111602484|XP_023175315.1|DHYD	LOC117150338|XP_033173077.1|DMAU
OG0002864	LOC111602496|XP_023175335.2|DHYD	LOC117150343|XP_033173081.1|DMAU
OG0002865	LOC111593866|XP_023162694.2|DHYD	LOC117137610|XP_033155027.1|DMAU
OG0002866	LOC111601729|XP_023174220.2|DHYD	LOC117140590|XP_033159488.1|DMAU
OG0002867	LOC111603987|XP_023177600.2|DHYD	LOC117145385|XP_033166913.1|DMAU
OG0002868	LOC111594239|XP_023163215.2|DHYD	LOC117150276|XP_033172983.1|DMAU
OG0002869	LOC111594229|XP_023163200.1|DHYD	LOC117150314|XP_033173040.1|DMAU
OG0002871	LOC111599972|XP_023171634.1|DHYD	LOC117148603|XP_033171978.1|DMAU
OG0002872	LOC111594793|XP_023164017.2|DHYD	LOC117136274|XP_033152999.1|DMAU
OG0002873	LOC111598909|XP_023170147.2|DHYD	LOC117140224|XP_033158916.1|DMAU
OG0002874	LOC111596360|XP_023166325.2|DHYD	LOC117147675|XP_033170547.1|DMAU
OG0002875	LOC111592513|XP_023160513.2|DHYD	LOC117150581|XP_033173426.1|DMAU
OG0002876	LOC111601836|XP_023174436.2|DHYD	LOC117146895|XP_033169391.1|DMAU
OG0002877	LOC111594242|XP_023163221.2|DHYD	LOC117150717|XP_033173622.1|DMAU
OG0002878	LOC111595511|XP_023165054.2|DHYD	LOC117144506|XP_033165611.1|DMAU
OG0002879	LOC111596018|XP_023165811.1|DHYD	LOC117139032|XP_033157024.1|DMAU
OG0002880	LOC111601948|XP_023174572.1|DHYD	LOC117146469|XP_033168596.1|DMAU
OG0002881	LOC111599172|XP_023170522.1|DHYD	LOC117150323|XP_033173052.1|DMAU
OG0002882	LOC111597998|XP_023168753.1|DHYD	LOC117137675|XP_033155125.1|DMAU
OG0002883	LOC111602160|XP_023174886.1|DHYD	LOC117135178|XP_033151134.1|DMAU
OG0002884	LOC111596066|XP_023165884.1|DHYD	LOC117138166|XP_033155942.1|DMAU
OG0002885	LOC111597540|XP_023168097.2|DHYD	LOC117140905|XP_033159966.1|DMAU
OG0002886	LOC111596301|XP_023166227.1|DHYD	LOC117136096|XP_033152673.1|DMAU
OG0002887	LOC111596302|XP_023166228.2|DHYD	LOC117136101|XP_033152688.1|DMAU
OG0002888	LOC111600444|XP_023172302.1|DHYD	LOC117150524|XP_033173336.1|DMAU
OG0002889	LOC111603037|XP_023176235.2|DHYD	LOC117140807|XP_033159799.1|DMAU
OG0002890	LOC111598908|XP_023170146.2|DHYD	LOC117140219|XP_033158905.1|DMAU
OG0002891	LOC111604003|XP_023177627.1|DHYD	LOC117143269|XP_033163742.1|DMAU
OG0002892	LOC111603778|XP_030080216.1|DHYD	LOC117150874|XP_033173888.1|DMAU
OG0002893	LOC111603759|XP_030079212.1|DHYD	LOC117138498|XP_033156522.1|DMAU
OG0002894	LOC111598716|XP_023169873.2|DHYD	LOC117141870|XP_033161446.1|DMAU
OG0002895	LOC111605376|XP_023179628.1|DHYD	LOC117137812|XP_033155382.1|DMAU
OG0002896	LOC111592545|XP_023160596.2|DHYD	LOC117150954|XP_033174020.1|DMAU
OG0002897	LOC111592639|XP_023160751.2|DHYD	LOC117138956|XP_033156890.1|DMAU
OG0002898	LOC111596237|XP_023166123.2|DHYD	LOC117150393|XP_033173147.1|DMAU
OG0002899	LOC111595993|XP_023165758.2|DHYD	LOC117135238|XP_033151267.1|DMAU
OG0002900	LOC111595989|XP_030079184.1|DHYD	LOC117135236|XP_033151249.1|DMAU
OG0002901	LOC111592904|XP_023161120.2|DHYD	LOC117151023|XP_033174123.1|DMAU
OG0002902	LOC111592902|XP_023161117.2|DHYD, LOC115483204|XP_030080302.1|DHYD	LOC117151024|XP_033174124.1|DMAU
OG0002903	LOC111593156|XP_023161526.2|DHYD	LOC117135282|XP_033151341.1|DMAU
OG0002904	LOC111605685|XP_023180124.2|DHYD	LOC117141733|XP_033161241.1|DMAU
OG0002905	LOC111594687|XP_023163873.1|DHYD	LOC117139767|XP_033158259.1|DMAU
OG0002906	LOC111594297|XP_023163303.2|DHYD	LOC117137012|XP_033154097.1|DMAU
OG0002907	LOC111594286|XP_023163298.2|DHYD	LOC117136986|XP_033154055.1|DMAU
OG0002908	LOC111594150|XP_023163092.1|DHYD	LOC117136480|XP_033153307.1|DMAU
OG0002909	LOC111593291|XP_023161735.1|DHYD	LOC117136445|XP_033153254.1|DMAU
OG0002910	LOC111594676|XP_023163855.1|DHYD	LOC117143111|XP_033163489.1|DMAU
OG0002911	LOC111605351|XP_023179594.2|DHYD	LOC117137189|XP_033154403.1|DMAU
OG0002912	LOC111602066|XP_023174751.1|DHYD	LOC117147474|XP_033170258.1|DMAU
OG0002913	LOC111593748|XP_023162510.1|DHYD	LOC117137253|XP_033154507.1|DMAU
OG0002914	LOC111595803|XP_023165460.2|DHYD	LOC117150980|XP_033174066.1|DMAU
OG0002915	LOC111596060|XP_023165877.1|DHYD	LOC117135695|XP_033151992.1|DMAU
OG0002916	LOC111605485|XP_023179789.2|DHYD	LOC117150727|XP_033173640.1|DMAU
OG0002917	LOC111605279|XP_023179491.2|DHYD	LOC117136093|XP_033152663.1|DMAU
OG0002918	LOC111600718|XP_023172743.2|DHYD	LOC117138517|XP_033156542.1|DMAU
OG0002919	LOC111605247|XP_023179452.1|DHYD	LOC117136800|XP_033153754.1|DMAU
OG0002920	LOC111602542|XP_023175441.1|DHYD	LOC117150509|XP_033173306.1|DMAU
OG0002921	LOC111599303|XP_023170681.1|DHYD	LOC117138038|XP_033155780.1|DMAU
OG0002922	LOC111594782|XP_023164003.1|DHYD	LOC117143092|XP_033163464.1|DMAU
OG0002923	LOC111594763|XP_030079147.1|DHYD	LOC117143055|XP_033163398.1|DMAU
OG0002924	LOC111594700|XP_023163889.2|DHYD	LOC117143079|XP_033163443.1|DMAU
OG0002925	LOC111593951|XP_030080962.1|DHYD	LOC117135725|XP_033152059.1|DMAU
OG0002926	LOC111599393|XP_023170799.2|DHYD	LOC117150755|XP_033173682.1|DMAU
OG0002927	LOC111599352|XP_023170750.1|DHYD	LOC117151027|XP_033174134.1|DMAU
OG0002928	LOC111594184|XP_023163135.2|DHYD	LOC117149956|XP_033172746.1|DMAU, LOC117149962|XP_033172751.1|DMAU, LOC117141501|XP_033160882.1|DMAU, LOC117149960|XP_033172749.1|DMAU
OG0002929	LOC111599101|XP_023170411.1|DHYD	LOC117149334|XP_033172658.1|DMAU
OG0002930	LOC111594933|XP_023164193.1|DHYD	LOC117150226|XP_033172913.1|DMAU
OG0002931	LOC111605013|XP_023179108.2|DHYD	LOC117140792|XP_033159797.1|DMAU
OG0002932	LOC115483389|XP_030081017.1|DHYD, LOC111592082|XP_030078933.1|DHYD	LOC117136212|XP_033152867.1|DMAU
OG0002933	LOC111597648|XP_023168237.1|DHYD	LOC117136519|XP_033153353.1|DMAU
OG0002934	LOC111597699|XP_023168302.2|DHYD	LOC117137761|XP_033155267.1|DMAU
OG0002935	LOC111601153|XP_023173395.1|DHYD	LOC117138614|XP_033156717.1|DMAU
OG0002936	LOC111597679|XP_023168276.1|DHYD	LOC117138475|XP_033156497.1|DMAU
OG0002937	LOC111604091|XP_023177755.2|DHYD	LOC117136502|XP_033153337.1|DMAU
OG0002938	LOC111594215|XP_023163182.2|DHYD	LOC117150626|XP_033173487.1|DMAU
OG0002939	LOC111605220|XP_023179411.1|DHYD	LOC117136550|XP_033153394.1|DMAU
OG0002940	LOC111604649|XP_030078694.1|DHYD	LOC117144963|XP_033166313.1|DMAU
OG0002941	LOC111592098|XP_023159893.1|DHYD	LOC117135446|XP_033151514.1|DMAU
OG0002942	LOC111599112|XP_023170432.1|DHYD	LOC117150570|XP_033173413.1|DMAU
OG0002943	LOC111592551|XP_023160607.1|DHYD	LOC117143517|XP_033164134.1|DMAU
OG0002944	LOC111592556|XP_023160615.2|DHYD	LOC117150410|XP_033173166.1|DMAU
OG0002945	LOC111603788|XP_023177297.1|DHYD	LOC117151065|XP_033174189.1|DMAU
OG0002946	LOC111598033|XP_023168829.2|DHYD	LOC117138290|XP_033156161.1|DMAU
OG0002947	LOC111598989|XP_030080552.1|DHYD	LOC117147406|XP_033170175.1|DMAU
OG0002948	LOC111595382|XP_023164849.1|DHYD	LOC117139386|XP_033157539.1|DMAU
OG0002949	LOC111596663|XP_023166735.2|DHYD	LOC117141978|XP_033161677.1|DMAU
OG0002950	LOC111596978|XP_030080317.1|DHYD	LOC117142275|XP_033162048.1|DMAU
OG0002951	LOC111596644|XP_023166708.1|DHYD	LOC117150852|XP_033173872.1|DMAU
OG0002952	LOC111599459|XP_023170895.1|DHYD	LOC117139302|XP_033157435.1|DMAU
OG0002953	LOC111593664|XP_023162320.2|DHYD	LOC117148301|XP_033171515.1|DMAU
OG0002954	LOC111592052|XP_023159820.2|DHYD	LOC117135445|XP_033151512.1|DMAU
OG0002955	LOC111600580|XP_023172535.1|DHYD	LOC117137890|XP_033155513.1|DMAU
OG0002956	LOC111593197|XP_023161589.1|DHYD	LOC117137561|XP_033154955.1|DMAU
OG0002957	LOC111592533|XP_023160582.2|DHYD	LOC117136541|XP_033153383.1|DMAU
OG0002958	LOC111599059|XP_023170348.2|DHYD	LOC117150572|XP_033173415.1|DMAU
OG0002959	LOC111599087|XP_023170391.1|DHYD	LOC117150433|XP_033173202.1|DMAU
OG0002960	LOC111596859|XP_023167064.1|DHYD	LOC117141549|XP_033160945.1|DMAU
OG0002961	LOC111593742|XP_023162502.2|DHYD	LOC117138165|XP_033155938.1|DMAU
OG0002962	LOC111592590|XP_023160674.1|DHYD	LOC117147450|XP_033170228.1|DMAU
OG0002963	LOC111594401|XP_023163440.2|DHYD	LOC117135897|XP_033152339.1|DMAU
OG0002964	LOC111593829|XP_023162631.2|DHYD	LOC117135951|XP_033152428.1|DMAU
OG0002965	LOC111594396|XP_023163430.1|DHYD	LOC117150647|XP_033173520.1|DMAU
OG0002966	LOC111602265|XP_023175028.2|DHYD	LOC117150896|XP_033173928.1|DMAU
OG0002967	LOC111598770|XP_023169954.1|DHYD	LOC117139930|XP_033158506.1|DMAU
