Orthogroup	DALB.longest_only	DSIM.longest_only
OG0001850	LOC117573070|XP_034111829.1|DALB	LOC6724728|XP_016037363.1|DSIM
OG0001851	LOC117573088|XP_034111871.1|DALB	LOC6724712|XP_039152130.1|DSIM
OG0001852	LOC117567048|XP_034102656.1|DALB	LOC6734424|XP_039149373.1|DSIM
OG0001853	LOC117573835|XP_034113159.1|DALB	LOC6729749|XP_039151401.1|DSIM
OG0001854	LOC117566365|XP_034101754.1|DALB	LOC6726011|XP_002106993.2|DSIM
OG0001855	LOC117569054|XP_034105955.1|DALB	LOC6734816|XP_002081819.1|DSIM
OG0001856	LOC117578103|XP_034119171.1|DALB	LOC27206345|XP_016038609.1|DSIM
OG0001857	LOC117573494|XP_034112616.1|DALB	LOC6740541|XP_016040168.1|DSIM
OG0001858	LOC117570007|XP_034107310.1|DALB	LOC6740206|XP_016022758.1|DSIM
OG0001859	LOC117577748|XP_034118551.1|DALB	LOC120285321|XP_039153174.1|DSIM, LOC6726614|XP_039153175.1|DSIM
OG0001860	LOC117569627|XP_034106755.1|DALB	LOC6738547|XP_016032396.1|DSIM
OG0001862	LOC117574866|XP_034114774.1|DALB, LOC117575031|XP_034115001.1|DALB	LOC6726557|XP_016040227.1|DSIM
OG0001863	LOC117564266|XP_034098863.1|DALB, LOC117564256|XP_034098853.1|DALB	LOC6725886|XP_002106881.1|DSIM
OG0001864	LOC117576309|XP_034116855.1|DALB	LOC6728060|XP_016034672.1|DSIM
OG0001865	LOC117567273|XP_034103031.1|DALB	LOC6726200|XP_039152449.1|DSIM
OG0001866	LOC117575801|XP_034116070.1|DALB	LOC6728263|XP_039150828.1|DSIM
OG0001867	LOC117572102|XP_034110601.1|DALB	LOC6738476|XP_016032320.1|DSIM
OG0001868	LOC117563849|XP_034098269.1|DALB	LOC6733059|XP_016025744.1|DSIM
OG0001869	LOC117575740|XP_034115980.1|DALB	LOC6727262|XP_039150747.1|DSIM
OG0001870	LOC117568087|XP_034104360.1|DALB	LOC6725226|XP_002106248.1|DSIM
OG0001871	LOC117569373|XP_034106398.1|DALB	LOC6725683|XP_002106687.1|DSIM
OG0001872	LOC117575605|XP_034115768.1|DALB	LOC6730224|XP_016036976.1|DSIM
OG0001873	LOC117574993|XP_034114953.1|DALB	LOC6726643|XP_016033131.1|DSIM
OG0001874	LOC117573073|XP_034111843.1|DALB	LOC6729519|XP_002104827.1|DSIM
OG0001875	LOC117576755|XP_034117683.1|DALB	LOC6730277|XP_016037043.1|DSIM
OG0001876	LOC117567146|XP_034102849.1|DALB	LOC27209364|XP_016039447.1|DSIM
OG0001877	LOC117578147|XP_034119255.1|DALB	LOC6724969|XP_016037913.1|DSIM
OG0001878	LOC117573768|XP_034113054.1|DALB	LOC6728224|XP_016034863.1|DSIM
OG0001879	LOC117573130|XP_034111949.1|DALB	LOC6729526|XP_016036204.1|DSIM
OG0001880	LOC117575819|XP_034116110.1|DALB	LOC6727499|XP_002102879.2|DSIM
OG0001881	LOC117576218|XP_034116715.1|DALB	LOC6727184|XP_002102576.1|DSIM
OG0001883	LOC117573866|XP_034113232.1|DALB	LOC6729190|XP_016035841.1|DSIM
OG0001885	LOC117564664|XP_034099418.1|DALB, LOC117565485|XP_034100478.1|DALB	LOC27206507|XP_016024731.1|DSIM
OG0001886	LOC117576949|XP_034117998.1|DALB	LOC6728797|XP_002104132.1|DSIM
OG0001887	LOC117569788|XP_034106981.1|DALB	LOC6739378|XP_002076286.1|DSIM
OG0001888	LOC117575854|XP_034116165.1|DALB	LOC6726779|XP_002102187.1|DSIM
OG0001889	LOC117570571|XP_034108201.1|DALB	LOC6725500|XP_002106514.2|DSIM
OG0001890	LOC117571216|XP_034109155.1|DALB	LOC6738852|XP_016032670.1|DSIM
OG0001891	LOC117576520|XP_034117229.1|DALB	LOC6727349|XP_016033876.1|DSIM
OG0001892	LOC117564533|XP_034099245.1|DALB	LOC6740360|XP_016033113.1|DSIM
OG0001893	LOC117575416|XP_034115490.1|DALB	LOC6739775|XP_002076668.2|DSIM
OG0001894	LOC117570940|XP_034108762.1|DALB	LOC6733438|XP_016026387.1|DSIM
OG0001895	LOC117573252|XP_034112220.1|DALB	LOC6724730|XP_039152122.1|DSIM
OG0001896	LOC117565240|XP_034100141.1|DALB	LOC27208341|XP_039148281.1|DSIM
OG0001897	LOC117576774|XP_034117716.1|DALB	LOC6728674|XP_016035340.1|DSIM
OG0001898	LOC117567000|XP_034102570.1|DALB	LOC27209153|XP_039153571.1|DSIM, LOC120284223|XP_039153575.1|DSIM
OG0001899	LOC117573998|XP_034113438.1|DALB	LOC6727528|XP_016034104.1|DSIM
OG0001900	LOC117572336|XP_034110967.1|DALB	LOC6738710|XP_002085511.1|DSIM
OG0001901	LOC117565918|XP_034101178.1|DALB	LOC6731241|XP_016023781.1|DSIM
OG0001903	LOC117576066|XP_034116491.1|DALB	LOC6726673|XP_016033166.1|DSIM
OG0001904	LOC117574034|XP_034113520.1|DALB	LOC6729900|XP_016036654.2|DSIM
OG0001905	LOC117578133|XP_034119230.1|DALB, LOC117567217|XP_034102937.1|DALB	LOC6725660|XP_002106667.1|DSIM
OG0001906	LOC117576938|XP_034117974.1|DALB	LOC6727257|XP_016033763.1|DSIM
OG0001907	LOC117574408|XP_034114140.1|DALB	LOC6726118|XP_039152921.1|DSIM
OG0001908	LOC117576966|XP_034118034.1|DALB	LOC6729875|XP_016036637.1|DSIM
OG0001909	LOC117568988|XP_034105854.1|DALB	LOC6725475|XP_016038583.1|DSIM
OG0001910	LOC117573914|XP_034113314.1|DALB	LOC6728694|XP_002104030.1|DSIM
OG0001911	LOC117573999|XP_034113455.1|DALB	LOC6727805|XP_039151898.1|DSIM
OG0001912	LOC117572451|XP_034111174.1|DALB	LOC6734590|XP_002081598.1|DSIM
OG0001913	LOC117563883|XP_034098331.1|DALB	LOC6731870|XP_002079005.1|DSIM
OG0001914	LOC117576828|XP_034117793.1|DALB	LOC6729375|XP_039151825.1|DSIM
OG0001915	LOC117570183|XP_034107550.1|DALB	LOC6736468|XP_016030007.1|DSIM
OG0001916	LOC117569257|XP_034106222.1|DALB	LOC6735204|XP_016028483.1|DSIM
OG0001917	LOC117572151|XP_034110681.1|DALB	LOC27206240|XP_016030858.1|DSIM
OG0001918	LOC117570031|XP_034107345.1|DALB	LOC6736769|XP_002083625.2|DSIM
OG0001919	LOC117566910|XP_034102421.1|DALB	LOC6734628|XP_016027789.2|DSIM
OG0001920	LOC117572234|XP_034110804.1|DALB	LOC6734412|XP_016029686.1|DSIM
OG0001921	LOC117568163|XP_034104482.1|DALB	LOC6734325|XP_002081348.1|DSIM
OG0001922	LOC117569180|XP_034106140.1|DALB	LOC6735782|XP_016029158.1|DSIM
OG0001923	LOC117567544|XP_034103483.1|DALB	LOC6737075|XP_039150258.1|DSIM
OG0001924	LOC117566044|XP_034101385.1|DALB	LOC6739824|XP_039147404.1|DSIM
OG0001925	LOC117567302|XP_034103077.1|DALB	LOC27208441|XP_016030499.1|DSIM
OG0001926	LOC117570109|XP_034107460.1|DALB	LOC6739625|XP_016030984.1|DSIM
OG0001927	LOC117568201|XP_034104560.1|DALB	LOC6734161|XP_002081190.1|DSIM
OG0001928	LOC117570980|XP_034108818.1|DALB	LOC27207739|XP_016031351.1|DSIM
OG0001929	LOC117570178|XP_034107547.1|DALB	LOC6737554|XP_039149718.1|DSIM
OG0001930	LOC117566414|XP_034101825.1|DALB	LOC6735135|XP_016028418.1|DSIM
OG0001931	LOC117567659|XP_034103668.1|DALB	LOC6737615|XP_016031392.1|DSIM
OG0001932	LOC117572180|XP_034110723.1|DALB	LOC6737614|XP_039149895.1|DSIM
OG0001933	LOC117571747|XP_034109985.1|DALB	LOC6734927|XP_002081924.1|DSIM
OG0001934	LOC117567747|XP_034103824.1|DALB	LOC6737550|XP_016031335.2|DSIM
OG0001935	LOC117567389|XP_034103229.1|DALB, LOC117567388|XP_034103228.1|DALB	LOC6738265|XP_002085076.1|DSIM
OG0001937	LOC117567930|XP_034104109.1|DALB	LOC6734595|XP_016027719.1|DSIM
OG0001938	LOC117571079|XP_034108947.1|DALB	LOC6733971|XP_002081015.1|DSIM
OG0001939	LOC117567165|XP_034102869.1|DALB	LOC6735463|XP_002082402.2|DSIM
OG0001940	LOC117570207|XP_034107586.1|DALB	LOC6733426|XP_016026374.1|DSIM
OG0001941	LOC117570612|XP_034108261.1|DALB	LOC120284757|XP_039149394.1|DSIM, LOC6734415|XP_039149386.1|DSIM
OG0001942	LOC117569339|XP_034106360.1|DALB	LOC6733281|XP_016026178.1|DSIM
OG0001943	LOC117569265|XP_034106256.1|DALB	LOC27206219|XP_016032140.1|DSIM
OG0001944	LOC117567517|XP_034103452.1|DALB	LOC6736203|XP_016029644.1|DSIM
OG0001945	LOC117568442|XP_034105001.1|DALB	LOC6733441|XP_039147236.1|DSIM
OG0001946	LOC117567152|XP_034102857.1|DALB	LOC6733389|XP_002080446.1|DSIM
OG0001947	LOC117569438|XP_034106492.1|DALB	LOC6734999|XP_002081981.1|DSIM
OG0001948	LOC117567176|XP_034102889.1|DALB	LOC6726341|XP_016039915.1|DSIM
OG0001949	LOC117572290|XP_034110891.1|DALB	LOC6738968|XP_039149067.1|DSIM
OG0001950	LOC117576871|XP_034117863.1|DALB	LOC6726821|XP_016033322.1|DSIM
OG0001951	LOC117571256|XP_034109201.1|DALB	LOC6735756|XP_016029121.2|DSIM
OG0001952	LOC117569738|XP_034106907.1|DALB	LOC6725076|XP_002106104.1|DSIM
OG0001953	LOC117568405|XP_034104931.1|DALB	LOC6739488|XP_039147535.1|DSIM
OG0001954	LOC117571339|XP_034109324.1|DALB	LOC6733830|XP_016026824.1|DSIM
OG0001955	LOC117569151|XP_034106102.1|DALB	LOC6733876|XP_002080920.1|DSIM
OG0001956	LOC117567061|XP_034102677.1|DALB	LOC6737197|XP_002084043.1|DSIM
OG0001957	LOC117567155|XP_034102858.1|DALB	LOC6735527|XP_016028871.1|DSIM
OG0001958	LOC117567959|XP_034104152.1|DALB	LOC6735125|XP_039147429.1|DSIM
OG0001959	LOC117569024|XP_034105904.1|DALB	LOC6738838|XP_002085638.2|DSIM
OG0001960	LOC117567844|XP_034103986.1|DALB	LOC6736351|XP_016029825.1|DSIM
OG0001961	LOC117569859|XP_034107084.1|DALB	LOC6736140|XP_016029530.1|DSIM
OG0001962	LOC117570937|XP_034108756.1|DALB	LOC6733437|XP_002080494.3|DSIM
OG0001963	LOC117571133|XP_034109026.1|DALB, LOC117564498|XP_034099209.1|DALB	LOC6738384|XP_016032210.1|DSIM
OG0001964	LOC117571404|XP_034109429.1|DALB	LOC6737131|XP_016030763.1|DSIM
OG0001965	LOC117570818|XP_034108569.1|DALB	LOC6737020|XP_016030643.1|DSIM
OG0001966	LOC117573978|XP_034113415.1|DALB	LOC6727694|XP_002103056.2|DSIM
OG0001967	LOC117571997|XP_034110399.1|DALB	LOC6735510|XP_016028841.1|DSIM
OG0001968	LOC117572095|XP_034110591.1|DALB, LOC117568109|XP_034104391.1|DALB, LOC117566368|XP_034101756.1|DALB	LOC6737572|XP_002084405.1|DSIM
OG0001969	LOC117570934|XP_034108753.1|DALB	LOC6733386|XP_039148675.1|DSIM
OG0001970	LOC117568123|XP_034104419.1|DALB	LOC6735761|XP_016029131.1|DSIM
OG0001971	LOC117570341|XP_034107787.1|DALB	LOC6735335|XP_016028677.1|DSIM
OG0001972	LOC117567368|XP_034103201.1|DALB	LOC6733146|XP_002080222.1|DSIM
OG0001973	LOC117568040|XP_034104275.1|DALB	LOC6735883|XP_016029240.1|DSIM
OG0001974	LOC117568879|XP_034105670.1|DALB, LOC117566678|XP_034102117.1|DALB	LOC6733699|XP_002080746.1|DSIM
OG0001975	LOC117568677|XP_034105372.1|DALB	LOC6736472|XP_002083343.1|DSIM
OG0001976	LOC117567762|XP_034103844.1|DALB	LOC6739401|XP_002076307.1|DSIM
OG0001977	LOC117565036|XP_034099875.1|DALB	LOC6731249|XP_016023787.1|DSIM
OG0001978	LOC117564558|XP_034099282.1|DALB	LOC6732646|XP_002079763.1|DSIM
OG0001979	LOC117565849|XP_034101058.1|DALB	LOC6731400|XP_002078553.1|DSIM
OG0001980	LOC117563279|XP_034097404.1|DALB	LOC6730397|XP_002077579.1|DSIM
OG0001981	LOC117564365|XP_034098972.1|DALB	LOC6731069|XP_016023589.1|DSIM
OG0001982	LOC117565723|XP_034100863.1|DALB	LOC27207519|XP_016022786.1|DSIM
OG0001983	LOC117564480|XP_034099171.1|DALB	LOC27208878|XP_039149301.1|DSIM
OG0001984	LOC117564400|XP_034099015.1|DALB	LOC6731169|XP_002078327.1|DSIM
OG0001985	LOC117563530|XP_034097801.1|DALB	LOC6731655|XP_016024337.1|DSIM
OG0001986	LOC117563469|XP_034097715.1|DALB, LOC117563476|XP_034097724.1|DALB	LOC27207907|XP_016023821.1|DSIM
OG0001987	LOC117578226|XP_034119491.1|DALB	LOC27207378|XP_016037575.1|DSIM
OG0001988	LOC117567652|XP_034103655.1|DALB	LOC6734903|XP_016028176.1|DSIM
OG0001989	LOC117564545|XP_034099259.1|DALB	LOC6730492|XP_002077673.2|DSIM
OG0001991	LOC117565755|XP_034100896.1|DALB	LOC27206899|XP_039154520.1|DSIM
OG0001992	LOC117564714|XP_034099486.1|DALB	LOC6732072|XP_016024742.2|DSIM
OG0001993	LOC117563959|XP_034098426.1|DALB	LOC6731218|XP_002078377.1|DSIM
OG0001994	LOC117575735|XP_034115971.1|DALB	LOC6727328|XP_016033856.1|DSIM
OG0001995	LOC117564646|XP_034099398.1|DALB	LOC6732820|XP_002079933.1|DSIM
OG0001996	LOC117563813|XP_034098234.1|DALB	LOC6731072|XP_039149693.1|DSIM
OG0001997	LOC117572579|XP_034111353.1|DALB	LOC6736125|XP_002083025.1|DSIM
OG0001998	LOC117572576|XP_034111349.1|DALB	LOC6736127|XP_002083027.1|DSIM
OG0001999	LOC117567568|XP_034103525.1|DALB	LOC6733832|XP_039148756.1|DSIM
OG0002000	LOC117565147|XP_034100016.1|DALB	LOC6731482|XP_002078631.1|DSIM
OG0002001	LOC117565489|XP_034100483.1|DALB	LOC6732654|XP_016025368.2|DSIM
OG0002002	LOC117570615|XP_034108266.1|DALB, LOC117569710|XP_034106866.1|DALB	LOC6734159|XP_002081188.1|DSIM
OG0002003	LOC117565295|XP_034100220.1|DALB	LOC27207690|XP_016024252.1|DSIM
OG0002004	LOC117577731|XP_034118525.1|DALB, LOC117577081|XP_034118077.1|DALB, LOC117570913|XP_034108712.1|DALB, LOC117566497|XP_034101928.1|DALB, LOC117565005|XP_034099841.1|DALB, LOC117565317|XP_034100246.1|DALB	LOC6732619|XP_016025327.1|DSIM
OG0002005	LOC117564088|XP_034098609.1|DALB	LOC6732489|XP_039154416.1|DSIM
OG0002006	LOC117566201|XP_034101609.1|DALB	LOC6731360|XP_039147199.1|DSIM
OG0002007	LOC117563455|XP_034097694.1|DALB	LOC6731492|XP_016024169.1|DSIM
OG0002008	LOC117573140|XP_034111960.1|DALB	LOC27207557|XP_016037384.1|DSIM
OG0002009	LOC117568627|XP_034105309.1|DALB	LOC6735777|XP_002082690.1|DSIM
OG0002010	LOC117563378|XP_034097574.1|DALB	LOC6731578|XP_002078719.2|DSIM
OG0002011	LOC117564905|XP_034099749.1|DALB	LOC6732900|XP_016025622.1|DSIM
OG0002012	LOC117564583|XP_034099315.1|DALB	LOC6731058|XP_002078217.3|DSIM
OG0002013	LOC117565375|XP_034100335.1|DALB	LOC6732772|XP_039147050.1|DSIM
OG0002014	LOC117569364|XP_034106386.1|DALB	LOC6735483|XP_016028818.1|DSIM
OG0002015	LOC117576486|XP_034117151.1|DALB, LOC117576487|XP_034117153.1|DALB	LOC6731390|XP_002078543.1|DSIM
OG0002016	LOC117570325|XP_034107758.1|DALB	LOC6733629|XP_016026590.1|DSIM
OG0002017	LOC117565448|XP_034100431.1|DALB	LOC6731889|XP_039154308.1|DSIM
OG0002018	LOC117563642|XP_034097943.1|DALB	LOC6731219|XP_016023760.1|DSIM
OG0002019	LOC117563829|XP_034098248.1|DALB	LOC6732086|XP_002079218.2|DSIM
OG0002020	LOC117563686|XP_034098008.1|DALB	LOC6739250|XP_016025539.1|DSIM
OG0002021	LOC117571991|XP_034110390.1|DALB	LOC6735508|XP_016028840.1|DSIM
OG0002022	LOC117563901|XP_034098352.1|DALB	LOC6733034|XP_016025721.1|DSIM
OG0002023	LOC117573949|XP_034113366.1|DALB	LOC6728274|XP_039150914.1|DSIM
OG0002024	LOC117565258|XP_034100168.1|DALB	LOC6731778|XP_002078913.1|DSIM
OG0002025	LOC117564779|XP_034099570.1|DALB	LOC6731976|XP_039148436.1|DSIM
OG0002026	LOC117567428|XP_034103318.1|DALB	LOC6739094|XP_039149850.1|DSIM, LOC120284800|XP_039149851.1|DSIM
OG0002027	LOC117568010|XP_034104224.1|DALB	LOC6735712|XP_016029086.1|DSIM
OG0002028	LOC117567922|XP_034104097.1|DALB	LOC6735947|XP_016029298.1|DSIM
OG0002029	LOC117568396|XP_034104918.1|DALB	LOC6736901|XP_002083754.1|DSIM
OG0002030	LOC117571478|XP_034109531.1|DALB	LOC6736095|XP_016029490.1|DSIM
OG0002031	LOC117572082|XP_034110565.1|DALB	LOC6734383|XP_016027504.1|DSIM
OG0002032	LOC117575805|XP_034116083.1|DALB	LOC6727228|XP_002102620.3|DSIM
OG0002033	LOC117573109|XP_034111927.1|DALB	LOC6725630|XP_039153548.1|DSIM
OG0002034	LOC117565956|XP_034101279.1|DALB	LOC27207764|XP_016037637.2|DSIM
OG0002035	LOC117573990|XP_034113430.1|DALB, LOC117576291|XP_034116837.1|DALB	LOC6728909|XP_002104239.2|DSIM
OG0002036	LOC117574041|XP_034113532.1|DALB	LOC6728706|XP_016035373.2|DSIM
OG0002037	LOC117570860|XP_034108631.1|DALB	LOC27207182|XP_016030378.1|DSIM
OG0002038	LOC117575288|XP_034115323.1|DALB	LOC6727373|XP_002102758.1|DSIM
OG0002039	LOC117573118|XP_034111935.1|DALB	LOC27208877|XP_016025917.2|DSIM, LOC27208205|XP_016025878.1|DSIM
OG0002040	LOC117576860|XP_034117853.1|DALB	LOC120284217|XP_039154244.1|DSIM, LOC27206198|XP_039154242.1|DSIM
OG0002041	LOC117567182|XP_034102894.1|DALB	LOC6733574|XP_016026524.1|DSIM
OG0002042	LOC117575622|XP_034115789.1|DALB	LOC6727069|XP_002102466.1|DSIM
OG0002043	LOC117575723|XP_034115955.1|DALB	LOC6726871|XP_002102273.1|DSIM
OG0002044	LOC117576093|XP_034116532.1|DALB	LOC6739760|XP_039151026.1|DSIM
OG0002045	LOC117575040|XP_034115012.1|DALB	LOC6739699|XP_016035602.2|DSIM
OG0002046	LOC117563857|XP_034098281.1|DALB, LOC117577551|XP_034118272.1|DALB, LOC117566778|XP_034102211.1|DALB	LOC6724736|XP_002105779.1|DSIM
OG0002047	LOC117578318|XP_034119665.1|DALB	LOC6740235|XP_039153822.1|DSIM
OG0002048	LOC117574161|XP_034113739.1|DALB	LOC6728392|XP_002103740.2|DSIM
OG0002049	LOC117576956|XP_034118010.1|DALB	LOC6728517|XP_016035172.2|DSIM
OG0002050	LOC117576341|XP_034116907.1|DALB, LOC117576970|XP_034118039.1|DALB	LOC6727915|XP_039150663.1|DSIM
OG0002051	LOC117572783|XP_034111771.1|DALB	LOC27208216|XP_016027029.1|DSIM
OG0002052	LOC117572039|XP_034110493.1|DALB	LOC6738308|XP_002085119.1|DSIM
OG0002053	LOC117573278|XP_034112256.1|DALB	LOC6739701|XP_039151298.1|DSIM
OG0002054	LOC117576542|XP_034117271.1|DALB	LOC6726853|XP_002102255.2|DSIM
OG0002055	LOC117574285|XP_034113927.1|DALB	LOC6728446|XP_016035057.1|DSIM
OG0002056	LOC117567396|XP_034103243.1|DALB	LOC6737838|XP_002084666.2|DSIM
OG0002057	LOC117564875|XP_034099715.1|DALB	LOC6731841|XP_002078976.1|DSIM
OG0002058	LOC117569759|XP_034106943.1|DALB	LOC6736210|XP_002083105.1|DSIM
OG0002059	LOC117576797|XP_034117748.1|DALB	LOC6729620|XP_002104928.1|DSIM
OG0002060	LOC117566432|XP_034101853.1|DALB	LOC6734527|XP_016027644.1|DSIM
OG0002061	LOC117572045|XP_034110508.1|DALB	LOC6736012|XP_016029388.1|DSIM
OG0002062	LOC117575049|XP_034115026.1|DALB	LOC6726599|XP_016040272.1|DSIM
OG0002063	LOC117575547|XP_034115699.1|DALB	LOC6725296|XP_002106315.2|DSIM
OG0002064	LOC117578154|XP_034119264.1|DALB	LOC27206253|XP_039149593.1|DSIM
OG0002065	LOC117572355|XP_034111009.1|DALB	LOC6736522|XP_016030107.1|DSIM
OG0002066	LOC117576032|XP_034116433.1|DALB	LOC6727872|XP_016034465.1|DSIM
OG0002067	LOC117567923|XP_034104098.1|DALB	LOC6735946|XP_002082855.1|DSIM
OG0002068	LOC117570527|XP_034108121.1|DALB	LOC6735143|XP_002082120.2|DSIM
OG0002069	LOC117570311|XP_034107746.1|DALB	LOC27208881|XP_016025964.1|DSIM
OG0002070	LOC117573548|XP_034112718.1|DALB	LOC6728589|XP_002103930.1|DSIM
OG0002071	LOC117576524|XP_034117237.1|DALB	LOC6729504|XP_016036177.1|DSIM
OG0002072	LOC117571985|XP_034110383.1|DALB	LOC6734692|XP_016027890.1|DSIM
OG0002073	LOC117570467|XP_034108020.1|DALB	LOC6738107|XP_016031936.1|DSIM
OG0002074	LOC117567099|XP_034102769.1|DALB	LOC6734586|XP_002081594.1|DSIM
OG0002075	LOC117565273|XP_034100192.1|DALB	LOC27208875|XP_016024027.1|DSIM
OG0002076	LOC117572640|XP_034111502.1|DALB	LOC6735790|XP_016029164.1|DSIM
OG0002077	LOC117567511|XP_034103443.1|DALB	LOC6736295|XP_016029774.1|DSIM
OG0002078	LOC117568965|XP_034105814.1|DALB	LOC6734373|XP_016027451.1|DSIM
OG0002079	LOC117568582|XP_034105206.1|DALB	LOC6738801|XP_016032612.1|DSIM
OG0002080	LOC117568762|XP_034105489.1|DALB	LOC6734867|XP_016028129.1|DSIM
OG0002081	LOC117572064|XP_034110534.1|DALB	LOC6736031|XP_016029425.1|DSIM
OG0002082	LOC117572725|XP_034111681.1|DALB	LOC6734812|XP_016028030.1|DSIM
OG0002083	LOC117572231|XP_034110843.1|DALB	LOC6739950|XP_039152513.1|DSIM
OG0002084	LOC117568546|XP_034105155.1|DALB	LOC6735856|XP_002082766.2|DSIM
OG0002085	LOC117569081|XP_034105988.1|DALB	LOC6735694|XP_016029071.1|DSIM
OG0002086	LOC117570289|XP_034107701.1|DALB	LOC27208273|XP_016028957.1|DSIM
OG0002087	LOC117571793|XP_034110045.1|DALB	LOC6738754|XP_016032565.1|DSIM
OG0002088	LOC117571146|XP_034109039.1|DALB	LOC6738878|XP_016032698.1|DSIM
OG0002089	LOC117567435|XP_034103333.1|DALB	LOC6733593|XP_016026553.1|DSIM
OG0002090	LOC117567440|XP_034103339.1|DALB, LOC117566532|XP_034101963.1|DALB, LOC117570033|XP_034107347.1|DALB	LOC6737913|XP_016031685.1|DSIM
OG0002091	LOC117566708|XP_034102144.1|DALB	LOC6736037|XP_002082939.1|DSIM
OG0002092	LOC117572319|XP_034110942.1|DALB	LOC6738330|XP_016032176.1|DSIM
OG0002093	LOC117571533|XP_034109614.1|DALB	LOC6735668|XP_016029033.1|DSIM
OG0002094	LOC117569587|XP_034106708.1|DALB	LOC6735957|XP_002082866.1|DSIM
OG0002095	LOC117568934|XP_034105754.1|DALB	LOC6731597|XP_002078738.1|DSIM, LOC27207716|XP_016040062.1|DSIM
OG0002096	LOC117570725|XP_034108430.1|DALB	LOC6734491|XP_039148502.1|DSIM
OG0002097	LOC117566759|XP_034102193.1|DALB	LOC6733737|XP_016026703.1|DSIM
OG0002098	LOC117571606|XP_034109714.1|DALB	LOC6739032|XP_016032871.1|DSIM
OG0002099	LOC117574988|XP_034114949.1|DALB	LOC6728944|XP_002104272.1|DSIM
OG0002100	LOC117572806|XP_034111798.1|DALB	LOC6738151|XP_016031982.2|DSIM
OG0002101	LOC117567076|XP_034102713.1|DALB	LOC6733526|XP_039148618.1|DSIM
OG0002102	LOC117566809|XP_034102248.1|DALB	LOC6735372|XP_016028701.1|DSIM
OG0002103	LOC117574900|XP_034114829.1|DALB	LOC6739698|XP_016035627.2|DSIM
OG0002106	LOC117575973|XP_034116342.1|DALB	LOC27208555|XP_039151493.1|DSIM
OG0002109	LOC117574723|XP_034114542.1|DALB, LOC117575278|XP_034115310.1|DALB	LOC6730325|XP_002105607.1|DSIM, LOC6730326|XP_016037088.1|DSIM
OG0002110	LOC117563700|XP_034098035.1|DALB	LOC6738654|XP_002085456.1|DSIM, LOC6732226|XP_002079355.1|DSIM
OG0002111	LOC117564493|XP_034099198.1|DALB	LOC6731571|XP_002078712.1|DSIM, LOC6731572|XP_002078713.2|DSIM
OG0002112	LOC117565016|XP_034099852.1|DALB	LOC6731987|XP_002079121.1|DSIM
OG0002113	LOC117575367|XP_034115423.1|DALB	LOC6727688|XP_016034261.1|DSIM, LOC6727687|XP_002103049.1|DSIM
OG0002114	LOC117575306|XP_034115350.1|DALB	LOC6730163|XP_002105454.2|DSIM, LOC6730162|XP_002105453.1|DSIM
OG0002117	LOC117578098|XP_034119164.1|DALB	LOC6735264|XP_002082234.1|DSIM
OG0002118	LOC117573149|XP_034111989.1|DALB	LOC6739812|XP_039150279.1|DSIM
OG0002119	LOC117576428|XP_034117065.1|DALB	LOC6729516|XP_016036189.1|DSIM
OG0002120	LOC117573221|XP_034112140.1|DALB	LOC6724743|XP_016037431.1|DSIM
OG0002121	LOC117576121|XP_034116570.1|DALB	LOC6730033|XP_016036798.1|DSIM
OG0002123	LOC117564608|XP_034099354.1|DALB	LOC6731397|XP_016024014.1|DSIM
OG0002124	LOC117577700|XP_034118490.1|DALB	LOC6726348|XP_002107308.1|DSIM
OG0002125	LOC117571548|XP_034109641.1|DALB	LOC6734570|XP_039148662.1|DSIM
OG0002126	LOC117571805|XP_034110062.1|DALB	LOC6738909|XP_002085704.1|DSIM
OG0002127	LOC117578196|XP_034119409.1|DALB	LOC27208333|XP_039154086.1|DSIM
OG0002128	LOC117578063|XP_034119092.1|DALB	LOC6726361|XP_016039940.1|DSIM
OG0002129	LOC117573358|XP_034112376.1|DALB	LOC6727529|XP_016034108.1|DSIM
OG0002130	LOC117572250|XP_034110832.1|DALB	LOC6739914|XP_002076802.2|DSIM
OG0002131	LOC117575274|XP_034115304.1|DALB	LOC6727580|XP_002102959.1|DSIM
OG0002133	LOC117574504|XP_034114250.1|DALB	LOC6732098|XP_002079230.2|DSIM, LOC6725796|XP_002106793.1|DSIM
OG0002134	LOC117577475|XP_034118251.1|DALB	LOC6726267|XP_002107229.2|DSIM
OG0002135	LOC117577802|XP_034118622.1|DALB	LOC6725410|XP_016038484.1|DSIM
OG0002136	LOC117574812|XP_034114670.1|DALB	LOC6730133|XP_016036900.1|DSIM
OG0002137	LOC117574105|XP_034113644.1|DALB	LOC27206480|XP_016035953.1|DSIM
OG0002138	LOC117566886|XP_034102394.1|DALB	LOC6726314|XP_016039864.1|DSIM
OG0002139	LOC117569399|XP_034106429.1|DALB	LOC6725055|XP_039152241.1|DSIM
OG0002140	LOC117573192|XP_034112078.1|DALB	LOC6740037|XP_016038646.1|DSIM
OG0002141	LOC117573177|XP_034112038.1|DALB	LOC6739171|XP_016033041.1|DSIM
OG0002142	LOC117575223|XP_034115241.1|DALB	LOC6726685|XP_002102096.1|DSIM
OG0002143	LOC117564347|XP_034098953.1|DALB	LOC6730540|XP_016022991.1|DSIM
OG0002144	LOC117573240|XP_034112180.1|DALB	LOC6724710|XP_039152013.1|DSIM
