Orthogroup	DALB.longest_only	DPER.longest_only
OG0000850	LOC117571257|XP_034109209.1|DALB	LOC6591273|XP_002016028.1|DPER
OG0000851	LOC117569866|XP_034107091.1|DALB, LOC117569900|XP_034107133.1|DALB	LOC6592625|XP_026842417.1|DPER, LOC6592626|XP_002018502.2|DPER, LOC113565197|XP_026842420.1|DPER
OG0000852	LOC117571313|XP_034109283.1|DALB	LOC6591152|XP_002015921.1|DPER
OG0000852	LOC117571314|XP_034109284.1|DALB	LOC6591150|XP_002015919.1|DPER
OG0000854	LOC117564351|XP_034098960.1|DALB	LOC6600362|XP_026848380.1|DPER
OG0000855	LOC117563386|XP_034097604.1|DALB	LOC6596771|XP_002021922.1|DPER
OG0000856	LOC117569733|XP_034106900.1|DALB	LOC6603334|XP_002028318.2|DPER
OG0000857	LOC117577736|XP_034118534.1|DALB	LOC6597893|XP_026846940.1|DPER
OG0000858	LOC117574039|XP_034113530.1|DALB	LOC6587497|XP_002013881.2|DPER
OG0000860	LOC117571603|XP_034109711.1|DALB	LOC6600603|XP_026847504.1|DPER
OG0000861	LOC117569502|XP_034106576.1|DALB, LOC117566681|XP_034102120.1|DALB, LOC117566680|XP_034102119.1|DALB, LOC117566679|XP_034102118.1|DALB	LOC6592524|XP_002018226.1|DPER
OG0000862	LOC117571590|XP_034109697.1|DALB	LOC6600903|XP_002025912.1|DPER, LOC6589320|XP_026845007.1|DPER
OG0000863	LOC117575971|XP_034116341.1|DALB	LOC6587223|XP_026840514.1|DPER
OG0000864	LOC117570321|XP_034107757.1|DALB	LOC6602568|XP_002027602.2|DPER
OG0000865	LOC117571186|XP_034109118.1|DALB	LOC113565492|XP_026843465.1|DPER
OG0000865	LOC117575252|XP_034115276.1|DALB	LOC6591425|XP_002017483.1|DPER
OG0000866	LOC117564052|XP_034098561.1|DALB	LOC6595636|XP_026844147.1|DPER, LOC113565826|XP_026844884.1|DPER, LOC6595635|XP_026844890.1|DPER
OG0000867	LOC117563463|XP_034097706.1|DALB	LOC6588971|XP_002014334.2|DPER
OG0000868	LOC117571006|XP_034108856.1|DALB	LOC6598535|XP_002023731.1|DPER, LOC6589396|XP_002014645.1|DPER, LOC6589453|XP_002014867.1|DPER, LOC6594932|XP_002020029.1|DPER, LOC6600748|XP_002025786.1|DPER
OG0000869	LOC117575920|XP_034116264.1|DALB	LOC6594511|XP_002019494.1|DPER
OG0000870	LOC117567202|XP_034102922.1|DALB	LOC6591305|XP_002015634.2|DPER
OG0000871	LOC117568338|XP_034104814.1|DALB	LOC6592775|XP_002018017.1|DPER
OG0000872	LOC117569913|XP_034107147.1|DALB	LOC6590019|XP_026842873.1|DPER
OG0000873	LOC117572458|XP_034111183.1|DALB	LOC6602179|XP_002027219.2|DPER
OG0000874	LOC117577957|XP_034118893.1|DALB	LOC6597353|XP_002022555.1|DPER
OG0000874	LOC117567168|XP_034102873.1|DALB	LOC6601602|XP_026840947.1|DPER
OG0000875	LOC117574384|XP_034114108.1|DALB, LOC117566684|XP_034102125.1|DALB, LOC117565912|XP_034101163.1|DALB	LOC6596981|XP_026845268.1|DPER
OG0000875	LOC117569159|XP_034106114.1|DALB	LOC6603330|XP_002028307.1|DPER
OG0000877	LOC117567651|XP_034103654.1|DALB	LOC6602389|XP_026848454.1|DPER
OG0000877	LOC117577654|XP_034118432.1|DALB	LOC6598336|XP_002023463.1|DPER
OG0000878	LOC117569782|XP_034106974.1|DALB	LOC6590314|XP_002015859.2|DPER
OG0000878	LOC117565388|XP_034100359.1|DALB	LOC6589143|XP_002014433.1|DPER
OG0000879	LOC117567924|XP_034104100.1|DALB	LOC6590668|XP_002015410.2|DPER
OG0000880	LOC117578164|XP_034119332.1|DALB	LOC6602746|XP_002027794.1|DPER
OG0000880	LOC117571659|XP_034109788.1|DALB	LOC6600287|XP_002025432.1|DPER
OG0000881	LOC117568171|XP_034104495.1|DALB	LOC6597144|XP_002022302.1|DPER
OG0000882	LOC117577749|XP_034118552.1|DALB	LOC6600043|XP_026849136.1|DPER
OG0000884	LOC117565015|XP_034099851.1|DALB	LOC6595379|XP_002020815.1|DPER
OG0000884	LOC117576785|XP_034117731.1|DALB	LOC6598181|XP_002023355.1|DPER
OG0000885	LOC117574622|XP_034114401.1|DALB	LOC6588136|XP_026844274.1|DPER
OG0000886	LOC117575750|XP_034115999.1|DALB, LOC117575749|XP_034115998.1|DALB	LOC6588267|XP_002013844.1|DPER
OG0000887	LOC117570999|XP_034108842.1|DALB	LOC6600746|XP_026848674.1|DPER
OG0000888	LOC117572636|XP_034111489.1|DALB	LOC6601087|XP_026847373.1|DPER
OG0000889	LOC117568569|XP_034105189.1|DALB	LOC6603424|XP_002028402.1|DPER
OG0000890	LOC117569594|XP_034106716.1|DALB	LOC6590086|XP_026842302.1|DPER
OG0000891	LOC117564662|XP_034099415.1|DALB	LOC6595443|XP_002020864.1|DPER
OG0000892	LOC117568130|XP_034104428.1|DALB	LOC6601807|XP_026848560.1|DPER
OG0000893	LOC117576917|XP_034117949.1|DALB	LOC6594271|XP_026850537.1|DPER
OG0000894	LOC117575006|XP_034114974.1|DALB	LOC6604218|XP_026850863.1|DPER, LOC113567429|XP_026851017.1|DPER
OG0000894	LOC117573664|XP_034112883.1|DALB	LOC6594290|XP_002019938.1|DPER
OG0000895	LOC117569175|XP_034106135.1|DALB, LOC117566582|XP_034102015.1|DALB	LOC6590707|XP_002015991.1|DPER, LOC6590708|XP_002015992.1|DPER
OG0000896	LOC117564767|XP_034099560.1|DALB	LOC6600031|XP_002025078.1|DPER
OG0000897	LOC117574931|XP_034114871.1|DALB	LOC6591720|XP_002016897.1|DPER
OG0000897	LOC117575471|XP_034115579.1|DALB	LOC6591723|XP_002016900.1|DPER
OG0000898	LOC117563873|XP_034098322.1|DALB, LOC117567227|XP_034102949.1|DALB, LOC117570101|XP_034107448.1|DALB	LOC6593119|XP_002017618.2|DPER, LOC6600839|XP_002025933.1|DPER
OG0000899	LOC117575903|XP_034116239.1|DALB	LOC6587346|XP_002013665.2|DPER
OG0000900	LOC117566584|XP_034102017.1|DALB	LOC6591271|XP_002016026.1|DPER
OG0000900	LOC117569985|XP_034107255.1|DALB	LOC6591270|XP_002016025.1|DPER
OG0000901	LOC117566776|XP_034102209.1|DALB, LOC117566777|XP_034102210.1|DALB	LOC6592414|XP_002018059.1|DPER
OG0000902	LOC117569181|XP_034106144.1|DALB	LOC113566630|XP_026848935.1|DPER
OG0000902	LOC117578119|XP_034119194.1|DALB	LOC6597610|XP_026848944.1|DPER
OG0000904	LOC117571846|XP_034110126.1|DALB, LOC117571848|XP_034110130.1|DALB	LOC6596215|XP_026845444.1|DPER
OG0000906	LOC117569193|XP_034106152.1|DALB	LOC6593005|XP_002018457.1|DPER
OG0000906	LOC117569191|XP_034106151.1|DALB, LOC117569194|XP_034106153.1|DALB	LOC6593006|XP_002018458.1|DPER
OG0000907	LOC117567700|XP_034103722.1|DALB	LOC6590497|XP_002015646.2|DPER
OG0000909	LOC117575793|XP_034116060.1|DALB	LOC6587755|XP_002013677.1|DPER
OG0000911	LOC117569329|XP_034106350.1|DALB	LOC6592441|XP_002017786.1|DPER
OG0000912	LOC117571931|XP_034110310.1|DALB	LOC6596066|XP_002021223.1|DPER
OG0000913	LOC117567402|XP_034103252.1|DALB	LOC6595962|XP_026845486.1|DPER
OG0000915	LOC117568462|XP_034105030.1|DALB	LOC6590742|XP_002016005.1|DPER
OG0000916	LOC117565140|XP_034100003.1|DALB	LOC6589575|XP_026843929.1|DPER
OG0000917	LOC117573932|XP_034113348.1|DALB	LOC113567376|XP_026850823.1|DPER
OG0000917	LOC117566187|XP_034101596.1|DALB	LOC6596519|XP_026842953.1|DPER
OG0000918	LOC117566068|XP_034101417.1|DALB	LOC6597991|XP_026843116.1|DPER
OG0000920	LOC117578265|XP_034119578.1|DALB	LOC6598219|XP_002023344.1|DPER
OG0000922	LOC117566843|XP_034102322.1|DALB	LOC6601884|XP_002026933.1|DPER
OG0000923	LOC117574976|XP_034114933.1|DALB	LOC6588607|XP_002013143.1|DPER
OG0000924	LOC117569933|XP_034107186.1|DALB	LOC6603232|XP_026845217.1|DPER
OG0000925	LOC117576127|XP_034116577.1|DALB	LOC6595306|XP_002020433.1|DPER
OG0000926	LOC117574374|XP_034114098.1|DALB	LOC6591443|XP_002016966.1|DPER
OG0000926	LOC117574600|XP_034114378.1|DALB	LOC6594239|XP_002019973.1|DPER
OG0000927	LOC117573509|XP_034112629.1|DALB	LOC6587478|XP_026851109.1|DPER
OG0000927	LOC117573508|XP_034112628.1|DALB	LOC6588632|XP_002013985.1|DPER
OG0000928	LOC117563587|XP_034097864.1|DALB, LOC117563589|XP_034097865.1|DALB, LOC117563209|XP_034097289.1|DALB	LOC6593515|XP_002019206.1|DPER, LOC6593514|XP_002019205.1|DPER
OG0000929	LOC117563995|XP_034098476.1|DALB	LOC6596383|XP_002021536.2|DPER
OG0000929	LOC117563996|XP_034098477.1|DALB	LOC6596382|XP_002021535.1|DPER
OG0000930	LOC117571734|XP_034109944.1|DALB	LOC6596037|XP_026845721.1|DPER, LOC6596024|XP_002020974.1|DPER
OG0000931	LOC117571251|XP_034109196.1|DALB	LOC6589927|XP_026841117.1|DPER
OG0000931	LOC117563946|XP_034098408.1|DALB	LOC6602442|XP_002027477.2|DPER
OG0000932	LOC117564370|XP_034098978.1|DALB, LOC117564667|XP_034099422.1|DALB	LOC6596002|XP_026845375.1|DPER
OG0000933	LOC117570383|XP_034107869.1|DALB	LOC6593185|XP_002017900.1|DPER
OG0000933	LOC117570384|XP_034107872.1|DALB	LOC6593184|XP_002017899.1|DPER
OG0000934	LOC117569622|XP_034106750.1|DALB, LOC117569623|XP_034106751.1|DALB	LOC6604259|XP_002029176.1|DPER, LOC6590432|XP_002015728.1|DPER
OG0000935	LOC117573817|XP_034113134.1|DALB	LOC6587608|XP_026850512.1|DPER
OG0000936	LOC117575759|XP_034116013.1|DALB	LOC6592150|XP_026848428.1|DPER
OG0000936	LOC117570689|XP_034108386.1|DALB	LOC6599140|XP_002024374.1|DPER
OG0000938	LOC117573958|XP_034113392.1|DALB	LOC113566537|XP_026848371.1|DPER
OG0000939	LOC117564610|XP_034099357.1|DALB	LOC113565908|XP_026845080.1|DPER, LOC6589789|XP_002014636.1|DPER
OG0000940	LOC117569688|XP_034106829.1|DALB	LOC6599599|XP_002024689.2|DPER
OG0000941	LOC117577589|XP_034118324.1|DALB	LOC113566184|XP_026846421.1|DPER
OG0000942	LOC117566829|XP_034102289.1|DALB	LOC113566490|XP_026848093.1|DPER
OG0000943	LOC117567542|XP_034103480.1|DALB	LOC6590176|XP_026842496.1|DPER
OG0000943	LOC117568320|XP_034104787.1|DALB	LOC6589929|XP_002015880.1|DPER
OG0000944	LOC117577556|XP_034118280.1|DALB	LOC6599123|XP_026848288.1|DPER
OG0000945	LOC117567513|XP_034103449.1|DALB	LOC6601058|XP_026849742.1|DPER
OG0000946	LOC117571608|XP_034109716.1|DALB, LOC117571681|XP_034109813.1|DALB, LOC117564716|XP_034099489.1|DALB	LOC6589560|XP_002015269.1|DPER
OG0000947	LOC117571451|XP_034109489.1|DALB	LOC6591001|XP_002016565.1|DPER
OG0000948	LOC117572178|XP_034110721.1|DALB	LOC6601703|XP_026849928.1|DPER, LOC113566910|XP_026849921.1|DPER, LOC113566912|XP_026849923.1|DPER, LOC113566916|XP_026849929.1|DPER, LOC113566909|XP_026849920.1|DPER, LOC113566915|XP_026849927.1|DPER, LOC113566911|XP_026849922.1|DPER, LOC113566913|XP_026849925.1|DPER
OG0000949	LOC117565923|XP_034101190.1|DALB, LOC117565933|XP_034101213.1|DALB	LOC6600062|XP_026845102.1|DPER
OG0000950	LOC117578179|XP_034119384.1|DALB	LOC6602904|XP_026849671.1|DPER
OG0000950	LOC117576214|XP_034116710.1|DALB	LOC6594120|XP_002019542.2|DPER
OG0000951	LOC117576018|XP_034116417.1|DALB	LOC6598701|XP_002023880.1|DPER
OG0000952	LOC117563833|XP_034098252.1|DALB	LOC6595403|XP_002020876.2|DPER
OG0000954	LOC117572679|XP_034111603.1|DALB, LOC117568521|XP_034105114.1|DALB, LOC117572680|XP_034111604.1|DALB, LOC117572678|XP_034111602.1|DALB, LOC117568611|XP_034105263.1|DALB, LOC117572681|XP_034111606.1|DALB	LOC6603167|XP_002028163.1|DPER, LOC6603169|XP_002028165.1|DPER
OG0000955	LOC117573900|XP_034113299.1|DALB	LOC6595114|XP_002020188.1|DPER
OG0000955	LOC117574481|XP_034114209.1|DALB	LOC6595113|XP_002020187.1|DPER
OG0000956	LOC117576792|XP_034117742.1|DALB	LOC6594446|XP_002019911.1|DPER
OG0000956	LOC117576100|XP_034116549.1|DALB	LOC6594329|XP_026850339.1|DPER
OG0000957	LOC117566541|XP_034101973.1|DALB	LOC6589982|XP_002016330.1|DPER
OG0000958	LOC117568423|XP_034104963.1|DALB	LOC6588630|XP_002013874.2|DPER, LOC113564895|XP_026839941.1|DPER, LOC6587250|XP_002013872.2|DPER, LOC6592506|XP_002018322.1|DPER
OG0000959	LOC117565374|XP_034100334.1|DALB, LOC117574475|XP_034114204.1|DALB	LOC6595823|XP_002021300.1|DPER, LOC6599608|XP_002024698.2|DPER
OG0000960	LOC117575827|XP_034116122.1|DALB, LOC117576993|XP_034118070.1|DALB, LOC117575902|XP_034116238.1|DALB, LOC117574508|XP_034114258.1|DALB, LOC117575901|XP_034116235.1|DALB, LOC117569004|XP_034105882.1|DALB, LOC117577091|XP_034118083.1|DALB	LOC6596763|XP_002021916.2|DPER
OG0000961	LOC117571816|XP_034110078.1|DALB	LOC6601868|XP_002026917.2|DPER
OG0000961	LOC117571815|XP_034110076.1|DALB	LOC6601871|XP_002026920.1|DPER
OG0000963	LOC117577968|XP_034118914.1|DALB	LOC6601775|XP_002026810.1|DPER
OG0000964	LOC117570877|XP_034108661.1|DALB	LOC6590064|XP_026841347.1|DPER, LOC113566696|XP_026849250.1|DPER
OG0000965	LOC117576869|XP_034117866.1|DALB	LOC6600658|XP_026848620.1|DPER
OG0000966	LOC117568065|XP_034104314.1|DALB	LOC6595173|XP_002020428.1|DPER
OG0000968	LOC117568512|XP_034105105.1|DALB	LOC6599768|XP_002024888.1|DPER
OG0000969	LOC117567320|XP_034103110.1|DALB	LOC6600916|XP_002025925.1|DPER
OG0000970	LOC117573597|XP_034112782.1|DALB	LOC6597419|XP_002022427.2|DPER, LOC6597420|XP_002022428.2|DPER, LOC6594924|XP_026850452.1|DPER
OG0000971	LOC117564194|XP_034098759.1|DALB	LOC6589751|XP_026844021.1|DPER
OG0000972	LOC117567498|XP_034103419.1|DALB	LOC6601465|XP_026847757.1|DPER
OG0000973	LOC117570199|XP_034107580.1|DALB	LOC6598417|XP_002023661.1|DPER, LOC6598475|XP_002023666.1|DPER, LOC6598483|XP_002023674.1|DPER
OG0000974	LOC117566391|XP_034101790.1|DALB	LOC6603288|XP_002028269.1|DPER
OG0000975	LOC117573970|XP_034113401.1|DALB	LOC6594595|XP_002019385.1|DPER
OG0000976	LOC117574839|XP_034114721.1|DALB	LOC6591570|XP_026847216.1|DPER
OG0000977	LOC117573533|XP_034112674.1|DALB	LOC6594499|XP_026850299.1|DPER
OG0000978	LOC117573698|XP_034112951.1|DALB	LOC6594613|XP_002019836.1|DPER
OG0000979	LOC117572496|XP_034111238.1|DALB	LOC6592635|XP_026841348.1|DPER
OG0000980	LOC117576728|XP_034117640.1|DALB	LOC6598805|XP_026851187.1|DPER
OG0000981	LOC117565479|XP_034100475.1|DALB	LOC6589390|XP_002014351.1|DPER
OG0000981	LOC117570257|XP_034107661.1|DALB	LOC6597465|XP_002022631.1|DPER
OG0000982	LOC117575424|XP_034115515.1|DALB	LOC113567341|XP_026850659.1|DPER
OG0000984	LOC117571238|XP_034109183.1|DALB	LOC113565425|XP_026843167.1|DPER
OG0000984	LOC117563897|XP_034098349.1|DALB	LOC113565659|XP_026844128.1|DPER
OG0000985	LOC117567459|XP_034103365.1|DALB	LOC6592664|XP_026840975.1|DPER
OG0000985	LOC117568882|XP_034105673.1|DALB	LOC113565049|XP_026840976.1|DPER
OG0000986	LOC117565557|XP_034100616.1|DALB	LOC6593743|XP_026843669.1|DPER
OG0000987	LOC117564830|XP_034099646.1|DALB	LOC6597222|XP_002022599.2|DPER
OG0000988	LOC117573288|XP_034112282.1|DALB	LOC6589693|XP_002015206.1|DPER
OG0000990	LOC117578241|XP_034119552.1|DALB	LOC113566097|XP_026845939.1|DPER, LOC113566096|XP_026845938.1|DPER, LOC6602908|XP_026849661.1|DPER
OG0000991	LOC117577906|XP_034118798.1|DALB	LOC6598182|XP_026846152.1|DPER
OG0000992	LOC117573420|XP_034112517.1|DALB	LOC6587813|XP_002014097.1|DPER
OG0000993	LOC117575298|XP_034115339.1|DALB	LOC6594901|XP_002020501.1|DPER, LOC6594900|XP_002020500.1|DPER
OG0000994	LOC117577746|XP_034118548.1|DALB	LOC6599276|XP_002024271.2|DPER
OG0000995	LOC117567794|XP_034103912.1|DALB	LOC6593313|XP_002018652.1|DPER
OG0000996	LOC117569493|XP_034106565.1|DALB	LOC6600948|XP_002026019.1|DPER
OG0000997	LOC117570903|XP_034108698.1|DALB	LOC6591105|XP_026841646.1|DPER, LOC6590895|XP_026840602.1|DPER
OG0000998	LOC117572254|XP_034110833.1|DALB	LOC113566327|XP_026847309.1|DPER
OG0000999	LOC117565821|XP_034101016.1|DALB	LOC6597395|XP_002022489.1|DPER
OG0001000	LOC117567199|XP_034102918.1|DALB	LOC6603247|XP_026841996.1|DPER
OG0001001	LOC117569255|XP_034106219.1|DALB	LOC6593132|XP_026842467.1|DPER
OG0001002	LOC117565196|XP_034100091.1|DALB	LOC113565648|XP_026844089.1|DPER
OG0001003	LOC117575955|XP_034116324.1|DALB	LOC6594369|XP_002019337.2|DPER
OG0001004	LOC117575813|XP_034116097.1|DALB	LOC6594320|XP_002019363.1|DPER
OG0001005	LOC117570208|XP_034107592.1|DALB	LOC6600156|XP_002025239.2|DPER
OG0001006	LOC117571697|XP_034109882.1|DALB	LOC6600640|XP_002025651.2|DPER
OG0001008	LOC117567040|XP_034102641.1|DALB, LOC117576153|XP_034116621.1|DALB	LOC6603108|XP_002028093.1|DPER
OG0001009	LOC117575770|XP_034116027.1|DALB	LOC6591673|XP_002016888.1|DPER, LOC6594917|XP_002020125.1|DPER
OG0001010	LOC117565022|XP_034099858.1|DALB	LOC6595599|XP_002020947.2|DPER
OG0001011	LOC117564539|XP_034099251.1|DALB	LOC113565632|XP_026843970.1|DPER
OG0001012	LOC117578170|XP_034119351.1|DALB, LOC117578169|XP_034119349.1|DALB	LOC6597765|XP_002022896.2|DPER, LOC6597767|XP_026846571.1|DPER
OG0001013	LOC117572469|XP_034111207.1|DALB	LOC113566022|XP_026845559.1|DPER
OG0001013	LOC117568614|XP_034105266.1|DALB	LOC6596028|XP_002021027.1|DPER
OG0001014	LOC117569474|XP_034106533.1|DALB	LOC6602288|XP_002027347.2|DPER
OG0001014	LOC117568105|XP_034104388.1|DALB	LOC6602325|XP_002027339.1|DPER
OG0001015	LOC117577743|XP_034118545.1|DALB	LOC6597881|XP_026846934.1|DPER
OG0001015	LOC117577812|XP_034118633.1|DALB	LOC6597882|XP_026846977.1|DPER
OG0001016	LOC117564638|XP_034099390.1|DALB, LOC117569705|XP_034106864.1|DALB	LOC6598500|XP_002023588.1|DPER
OG0001017	LOC117571541|XP_034109625.1|DALB	LOC6601589|XP_002026610.2|DPER
OG0001020	LOC117567376|XP_034103215.1|DALB	LOC6599375|XP_002024549.1|DPER
OG0001021	LOC117566208|XP_034101627.1|DALB	LOC6593528|XP_026842964.1|DPER, LOC113565421|XP_026843158.1|DPER
OG0001022	LOC117564466|XP_034099149.1|DALB	LOC6602844|XP_002027870.1|DPER
OG0001025	LOC117570523|XP_034108116.1|DALB, LOC117570992|XP_034108831.1|DALB, LOC117572512|XP_034111257.1|DALB, LOC117572504|XP_034111247.1|DALB	LOC6596133|XP_002021097.1|DPER
OG0001026	LOC117572187|XP_034110733.1|DALB, LOC117568642|XP_034105325.1|DALB	LOC6590551|XP_002016231.1|DPER
OG0001027	LOC117572768|XP_034111747.1|DALB	LOC6595821|XP_026845283.1|DPER
OG0001028	LOC117563841|XP_034098261.1|DALB	LOC6596609|XP_002021605.1|DPER
OG0001029	LOC117569349|XP_034106373.1|DALB	LOC6592205|XP_002017840.1|DPER
OG0001031	LOC117565334|XP_034100274.1|DALB	LOC6593647|XP_026844596.1|DPER
OG0001032	LOC117565668|XP_034100790.1|DALB	LOC6597923|XP_026843427.1|DPER
OG0001033	LOC117566751|XP_034102186.1|DALB	LOC6589258|XP_026844114.1|DPER, LOC6599988|XP_026849155.1|DPER
OG0001034	LOC117567281|XP_034103039.1|DALB	LOC6602157|XP_026847975.1|DPER
OG0001035	LOC117577999|XP_034118989.1|DALB	LOC6597841|XP_002022919.2|DPER
OG0001036	LOC117568078|XP_034104347.1|DALB	LOC6597431|XP_026846564.1|DPER
OG0001036	LOC117574338|XP_034114050.1|DALB	LOC6594089|XP_002019795.1|DPER
OG0001037	LOC117571195|XP_034109127.1|DALB, LOC117573318|XP_034112316.1|DALB	LOC113566563|XP_026848491.1|DPER, LOC6589938|XP_002015966.1|DPER
OG0001038	LOC117574728|XP_034114549.1|DALB	LOC6594210|XP_002019669.1|DPER
OG0001038	LOC117574731|XP_034114552.1|DALB, LOC117574729|XP_034114550.1|DALB	LOC6594211|XP_002019670.1|DPER
OG0001042	LOC117575862|XP_034116174.1|DALB	LOC6595062|XP_002020416.1|DPER
OG0001043	LOC117577741|XP_034118543.1|DALB	LOC6597811|XP_002022943.1|DPER
OG0001044	LOC117571187|XP_034109115.1|DALB	LOC6590851|XP_002016364.1|DPER
OG0001045	LOC117569790|XP_034106983.1|DALB	LOC6590815|XP_026841175.1|DPER
OG0001046	LOC117572650|XP_034111520.1|DALB	LOC6592667|XP_002018391.1|DPER
OG0001047	LOC117568166|XP_034104488.1|DALB	LOC6592751|XP_002017868.1|DPER
OG0001048	LOC117570904|XP_034108700.1|DALB	LOC6592711|XP_002018078.1|DPER
OG0001049	LOC117563877|XP_034098326.1|DALB	LOC6595456|XP_002020889.1|DPER
OG0001049	LOC117572710|XP_034111659.1|DALB	LOC6599675|XP_002024807.2|DPER
OG0001050	LOC117572583|XP_034111358.1|DALB	LOC6587782|XP_002012768.2|DPER, LOC6599758|XP_002024878.1|DPER, LOC6588958|XP_002014341.1|DPER
OG0001051	LOC117565410|XP_034100387.1|DALB	LOC6589449|XP_002014476.1|DPER
OG0001052	LOC117563456|XP_034097699.1|DALB	LOC6589073|XP_002014522.1|DPER
OG0001053	LOC117571475|XP_034109529.1|DALB, LOC117564313|XP_034098901.1|DALB	LOC113566194|XP_026846524.1|DPER, LOC6597402|XP_002022494.2|DPER
OG0001054	LOC117573519|XP_034112643.1|DALB	LOC6587843|XP_002012745.1|DPER
OG0001055	LOC117576831|XP_034117796.1|DALB, LOC117574968|XP_034114923.1|DALB	LOC6594157|XP_026840245.1|DPER
OG0001056	LOC117573846|XP_034113209.1|DALB	LOC6603665|XP_026845775.1|DPER
OG0001057	LOC117563256|XP_034097369.1|DALB	LOC6593374|XP_002019040.1|DPER
OG0001057	LOC117570954|XP_034108781.1|DALB	LOC6593373|XP_002019039.1|DPER
OG0001058	LOC117575555|XP_034115710.1|DALB	LOC6596934|XP_026845640.1|DPER
OG0001059	LOC117571789|XP_034110039.1|DALB	LOC6599082|XP_026849010.1|DPER
OG0001060	LOC117575355|XP_034115412.1|DALB	LOC6598408|XP_002023652.1|DPER, LOC6598414|XP_002023658.1|DPER, LOC113566155|XP_026846306.1|DPER, LOC6598406|XP_002023650.2|DPER, LOC6588407|XP_002014155.1|DPER
OG0001061	LOC117574437|XP_034114166.1|DALB	LOC6598636|XP_002023817.1|DPER, LOC6598635|XP_002023816.2|DPER
OG0001063	LOC117574569|XP_034114339.1|DALB	LOC6602591|XP_002027615.2|DPER
OG0001064	LOC117565914|XP_034101177.1|DALB	LOC6596975|XP_002022139.2|DPER
OG0001064	LOC117566413|XP_034101829.1|DALB	LOC6597627|XP_002022730.2|DPER
OG0001065	LOC117566770|XP_034102204.1|DALB	LOC113565195|XP_026842411.1|DPER, LOC6601092|XP_026847341.1|DPER
OG0001066	LOC117578292|XP_034119623.1|DALB	LOC6600740|XP_002025778.2|DPER
OG0001067	LOC117564486|XP_034099182.1|DALB	LOC6602450|XP_026843674.1|DPER
OG0001067	LOC117564488|XP_034099186.1|DALB	LOC113565559|XP_026843675.1|DPER
OG0001068	LOC117569686|XP_034106826.1|DALB	LOC113566663|XP_026849043.1|DPER
OG0001068	LOC117571237|XP_034109182.1|DALB	LOC6596011|XP_002021000.1|DPER
OG0001069	LOC117568490|XP_034105068.1|DALB	LOC6601306|XP_002026344.2|DPER
OG0001070	LOC117576242|XP_034116752.1|DALB	LOC6587941|XP_002012812.2|DPER, LOC6591662|XP_002016991.2|DPER
OG0001072	LOC117568336|XP_034104811.1|DALB	LOC6600589|XP_002025644.2|DPER
OG0001074	LOC117567898|XP_034104063.1|DALB	LOC6590379|XP_002015481.1|DPER
OG0001075	LOC117569508|XP_034106583.1|DALB	LOC6601212|XP_026848096.1|DPER
OG0001077	LOC117569698|XP_034106852.1|DALB	LOC6592151|XP_002016807.1|DPER
OG0001078	LOC117571270|XP_034109227.1|DALB	LOC6601724|XP_026847007.1|DPER
OG0001079	LOC117571612|XP_034109723.1|DALB	LOC6601903|XP_002026952.2|DPER, LOC6604053|XP_026850184.1|DPER, LOC113566780|XP_026849676.1|DPER, LOC6604111|XP_026849643.1|DPER, LOC6603727|XP_026849521.1|DPER, LOC113566740|XP_026849520.1|DPER, LOC113566774|XP_026849642.1|DPER, LOC113566775|XP_026849644.1|DPER, LOC113566781|XP_026849677.1|DPER, LOC113566836|XP_026849807.1|DPER, LOC113567166|XP_026850140.1|DPER, LOC113566954|XP_026849997.1|DPER
OG0001080	LOC117567041|XP_034102643.1|DALB	LOC6601038|XP_026849752.1|DPER
OG0001081	LOC117571435|XP_034109470.1|DALB, LOC117570687|XP_034108379.1|DALB	LOC113565172|XP_026842217.1|DPER
OG0001082	LOC117568326|XP_034104798.1|DALB	LOC6598435|XP_026846128.1|DPER, LOC6598437|XP_026846126.1|DPER, LOC6593268|XP_002017919.1|DPER
OG0001083	LOC117571508|XP_034109570.1|DALB, LOC117570504|XP_034108095.1|DALB	LOC113567101|XP_026850079.1|DPER, LOC6601217|XP_002026313.1|DPER
OG0001084	LOC117567179|XP_034102892.1|DALB	LOC6590304|XP_026840668.1|DPER
OG0001085	LOC117571066|XP_034108926.1|DALB	LOC6602130|XP_002027102.1|DPER
OG0001086	LOC117572129|XP_034110654.1|DALB	LOC6590020|XP_002016574.1|DPER
OG0001087	LOC117563726|XP_034098081.1|DALB	LOC6589737|XP_002015141.1|DPER
OG0001088	LOC117572629|XP_034111479.1|DALB	LOC6600581|XP_026847597.1|DPER
OG0001089	LOC117567599|XP_034103575.1|DALB	LOC6599787|XP_026847285.1|DPER
OG0001090	LOC117571369|XP_034109375.1|DALB	LOC6595874|XP_026845576.1|DPER
OG0001092	LOC117565305|XP_034100234.1|DALB	LOC6593748|XP_002018852.1|DPER
OG0001093	LOC117563550|XP_034097820.1|DALB	LOC6598113|XP_002023269.1|DPER
OG0001094	LOC117564619|XP_034099364.1|DALB	LOC6598086|XP_026843510.1|DPER
