Orthogroup	DALB.longest_only	DELE.longest_only
OG0002733	LOC117565437|XP_034100418.1|DALB	LOC108144643|XP_017125175.1|DELE, LOC108137635|XP_017114927.1|DELE
OG0002734	LOC117572734|XP_034111699.1|DALB	LOC108134541|XP_017110380.1|DELE
OG0002735	LOC117569927|XP_034107172.1|DALB	LOC108141440|XP_017120321.1|DELE
OG0002736	LOC117567111|XP_034102801.1|DALB	LOC108141346|XP_017120148.1|DELE
OG0002737	LOC117568209|XP_034104570.1|DALB	LOC108142630|XP_017122110.1|DELE
OG0002738	LOC117569336|XP_034106357.1|DALB	LOC108146264|XP_017127692.1|DELE
OG0002739	LOC117570090|XP_034107426.1|DALB	LOC108142784|XP_017122318.1|DELE
OG0002740	LOC117570088|XP_034107424.1|DALB	LOC108142783|XP_017122317.1|DELE
OG0002741	LOC117571586|XP_034109692.1|DALB	LOC108145468|XP_017126407.1|DELE
OG0002742	LOC117569220|XP_034106187.1|DALB	LOC108141507|XP_017120424.1|DELE
OG0002743	LOC117566551|XP_034101984.1|DALB	LOC108146141|XP_017127484.1|DELE
OG0002744	LOC117566827|XP_034102287.1|DALB	LOC108142415|XP_017121757.1|DELE
OG0002745	LOC117566380|XP_034101773.1|DALB	LOC108146287|XP_017127721.1|DELE
OG0002746	LOC117571979|XP_034110375.1|DALB	LOC108141436|XP_017120311.1|DELE
OG0002747	LOC117573977|XP_034113411.1|DALB	LOC108140788|XP_017119269.1|DELE
OG0002748	LOC117570829|XP_034108593.1|DALB	LOC108144471|XP_017124870.1|DELE
OG0002749	LOC117568376|XP_034104874.1|DALB	LOC108144408|XP_017124734.1|DELE
OG0002750	LOC117571860|XP_034110146.1|DALB	LOC108149793|XP_017133146.1|DELE
OG0002751	LOC117568398|XP_034104920.1|DALB	LOC108136506|XP_017113244.1|DELE, LOC108147055|XP_017128829.1|DELE
OG0002752	LOC117567701|XP_034103723.1|DALB	LOC108143519|XP_017123492.1|DELE, LOC108140854|XP_017119328.1|DELE
OG0002753	LOC117568610|XP_034105262.1|DALB	LOC108149074|XP_017131931.1|DELE
OG0002754	LOC117566347|XP_034101725.1|DALB	LOC108142583|XP_017122029.1|DELE
OG0002755	LOC117567465|XP_034103375.1|DALB	LOC108139132|XP_017117238.1|DELE
OG0002756	LOC117567737|XP_034103813.1|DALB	LOC108142522|XP_017121930.1|DELE
OG0002757	LOC117567239|XP_034102967.1|DALB	LOC108150187|XP_017133673.1|DELE
OG0002758	LOC117566939|XP_034102460.1|DALB	LOC108144765|XP_017125361.1|DELE
OG0002759	LOC117570250|XP_034107649.1|DALB	LOC108144523|XP_017124960.1|DELE
OG0002760	LOC117570442|XP_034107990.1|DALB	LOC108141469|XP_017120364.1|DELE
OG0002761	LOC117569211|XP_034106174.1|DALB	LOC108145142|XP_017125846.1|DELE, LOC108145136|XP_017125839.1|DELE
OG0002762	LOC117567090|XP_034102746.1|DALB	LOC108138873|XP_017116892.1|DELE
OG0002763	LOC117569393|XP_034106413.1|DALB	LOC108150186|XP_017133671.1|DELE
OG0002764	LOC117572035|XP_034110482.1|DALB	LOC108135592|XP_017111882.1|DELE
OG0002765	LOC117567648|XP_034103647.1|DALB	LOC108144567|XP_017125040.1|DELE
OG0002766	LOC117567649|XP_034103651.1|DALB	LOC108144868|XP_017125508.1|DELE
OG0002767	LOC117570680|XP_034108370.1|DALB	LOC108144423|XP_017124768.1|DELE
OG0002768	LOC117568445|XP_034105006.1|DALB	LOC108144492|XP_017124912.1|DELE
OG0002769	LOC117571905|XP_034110273.1|DALB	LOC108144786|XP_017125386.1|DELE
OG0002770	LOC117564353|XP_034098959.1|DALB	LOC108138229|XP_017115841.1|DELE
OG0002771	LOC117569315|XP_034106318.1|DALB	LOC108150257|XP_017133817.1|DELE
OG0002772	LOC117569422|XP_034106472.1|DALB	LOC108150341|XP_017133957.1|DELE
OG0002773	LOC117569854|XP_034107079.1|DALB	LOC108145037|XP_017125711.1|DELE
OG0002774	LOC117572326|XP_034110951.1|DALB	LOC108143614|XP_017123628.1|DELE
OG0002775	LOC117570704|XP_034108398.1|DALB	LOC108135641|XP_017111951.1|DELE
OG0002776	LOC117568213|XP_034104576.1|DALB	LOC108142724|XP_017122236.1|DELE
OG0002777	LOC117571136|XP_034109029.1|DALB	LOC108146988|XP_017128741.1|DELE
OG0002778	LOC117571131|XP_034109023.1|DALB	LOC108146801|XP_017128469.1|DELE
OG0002779	LOC117568143|XP_034104441.1|DALB	LOC108146836|XP_017128523.1|DELE
OG0002780	LOC117573673|XP_034112893.1|DALB	LOC108141146|XP_017119860.1|DELE
OG0002781	LOC117570730|XP_034108443.1|DALB	LOC108149819|XP_017133178.1|DELE
OG0002782	LOC117567508|XP_034103440.1|DALB	LOC108146003|XP_017127246.1|DELE
OG0002783	LOC117572177|XP_034110719.1|DALB	LOC108146420|XP_017127913.1|DELE
OG0002784	LOC117569453|XP_034106510.1|DALB	LOC108143422|XP_017123315.1|DELE
OG0002785	LOC117572342|XP_034110983.1|DALB	LOC108143232|XP_017123018.1|DELE
OG0002786	LOC117569524|XP_034106613.1|DALB	LOC108146841|XP_017128529.1|DELE
OG0002787	LOC117571386|XP_034109395.1|DALB	LOC108142675|XP_017122169.1|DELE
OG0002788	LOC117571389|XP_034109399.1|DALB	LOC108142676|XP_017122170.1|DELE
OG0002789	LOC117567577|XP_034103544.1|DALB	LOC108142671|XP_017122165.1|DELE
OG0002790	LOC117567537|XP_034103473.1|DALB	LOC108150313|XP_017133918.1|DELE
OG0002791	LOC117572216|XP_034110783.1|DALB	LOC108146313|XP_017127763.1|DELE
OG0002792	LOC117570758|XP_034108475.1|DALB	LOC108145011|XP_017125665.1|DELE
OG0002793	LOC117571501|XP_034109560.1|DALB	LOC108150198|XP_017133698.1|DELE
OG0002794	LOC117571198|XP_034109132.1|DALB	LOC108147446|XP_017129460.1|DELE
OG0002795	LOC117567834|XP_034103968.1|DALB	LOC108142451|XP_017121808.1|DELE
OG0002796	LOC117569874|XP_034107103.1|DALB	LOC108147539|XP_017129613.1|DELE
OG0002797	LOC117567541|XP_034103478.1|DALB	LOC108150124|XP_017133580.1|DELE
OG0002798	LOC117564735|XP_034099513.1|DALB	LOC108139026|XP_017117120.1|DELE
OG0002799	LOC117566388|XP_034101784.1|DALB	LOC108145958|XP_017127165.1|DELE
OG0002800	LOC117569522|XP_034106608.1|DALB	LOC108146694|XP_017128242.1|DELE
OG0002801	LOC117571722|XP_034109918.1|DALB	LOC108144462|XP_017124852.1|DELE
OG0002802	LOC117566693|XP_034102131.1|DALB	LOC108144419|XP_017124759.1|DELE
OG0002803	LOC117563938|XP_034098402.1|DALB	LOC108138817|XP_017116805.1|DELE
OG0002804	LOC117572498|XP_034111240.1|DALB	LOC108134645|XP_017110526.1|DELE
OG0002805	LOC117569334|XP_034106355.1|DALB	LOC108137251|XP_017114327.1|DELE, LOC108145387|XP_017126271.1|DELE
OG0002806	LOC117572219|XP_034110786.1|DALB	LOC108146361|XP_017127827.1|DELE
OG0002807	LOC117569494|XP_034106568.1|DALB	LOC108141284|XP_017120041.1|DELE
OG0002808	LOC117570828|XP_034108590.1|DALB	LOC108144470|XP_017124867.1|DELE
OG0002809	LOC117568403|XP_034104928.1|DALB	LOC108146638|XP_017128171.1|DELE
OG0002810	LOC117572240|XP_034110815.1|DALB	LOC108145951|XP_017127149.1|DELE
OG0002811	LOC117569473|XP_034106532.1|DALB	LOC108142669|XP_017122162.1|DELE
OG0002812	LOC117567130|XP_034102831.1|DALB	LOC108138508|XP_017116245.1|DELE
OG0002813	LOC117572294|XP_034110894.1|DALB	LOC108145154|XP_017125859.1|DELE
OG0002814	LOC117570099|XP_034107446.1|DALB	LOC108145212|XP_017125941.1|DELE
OG0002815	LOC117571896|XP_034110255.1|DALB	LOC108144628|XP_017125148.1|DELE
OG0002816	LOC117569958|XP_034107221.1|DALB	LOC108145188|XP_017125919.1|DELE
OG0002817	LOC117571830|XP_034110100.1|DALB	LOC108134654|XP_017110536.1|DELE
OG0002818	LOC117567147|XP_034102851.1|DALB	LOC108144325|XP_017124519.1|DELE
OG0002819	LOC117572093|XP_034110582.1|DALB	LOC108147467|XP_017129494.1|DELE
OG0002820	LOC117572352|XP_034111003.1|DALB	LOC108147532|XP_017129605.1|DELE
OG0002821	LOC117569062|XP_034105965.1|DALB	LOC108146827|XP_017128508.1|DELE
OG0002822	LOC117570423|XP_034107948.1|DALB	LOC108143593|XP_017123602.1|DELE
OG0002823	LOC117570939|XP_034108760.1|DALB	LOC108149623|XP_017132841.1|DELE
OG0002824	LOC117569591|XP_034106712.1|DALB	LOC108143531|XP_017123513.1|DELE
OG0002825	LOC117567870|XP_034104028.1|DALB	LOC108143221|XP_017123006.1|DELE
OG0002826	LOC117569450|XP_034106505.1|DALB	LOC108143421|XP_017123314.1|DELE
OG0002827	LOC117573214|XP_034112119.1|DALB	LOC108135328|XP_017111505.1|DELE
OG0002828	LOC117567696|XP_034103714.1|DALB	LOC108145236|XP_017125991.1|DELE
OG0002829	LOC117567324|XP_034103122.1|DALB	LOC108144694|XP_017125257.1|DELE
OG0002830	LOC117572331|XP_034110959.1|DALB	LOC108149742|XP_017133009.1|DELE
OG0002831	LOC117563287|XP_034097420.1|DALB	LOC108141886|XP_017120988.1|DELE
OG0002832	LOC117563713|XP_034098055.1|DALB	LOC108141873|XP_017120956.1|DELE
OG0002833	LOC117570435|XP_034107982.1|DALB	LOC108141487|XP_017120389.1|DELE
OG0002834	LOC117569161|XP_034106116.1|DALB	LOC108141465|XP_017120360.1|DELE
OG0002835	LOC117568088|XP_034104357.1|DALB	LOC108137955|XP_017115404.1|DELE
OG0002836	LOC117566814|XP_034102262.1|DALB	LOC108143528|XP_017123502.1|DELE
OG0002837	LOC117570304|XP_034107723.1|DALB	LOC108148543|XP_017131078.1|DELE
OG0002838	LOC117571959|XP_034110350.1|DALB	LOC108137542|XP_017114754.1|DELE
OG0002839	LOC117570837|XP_034108603.1|DALB	LOC108144508|XP_017124931.1|DELE
OG0002840	LOC117563380|XP_034097578.1|DALB	LOC108135252|XP_017111408.1|DELE
OG0002841	LOC117564145|XP_034098699.1|DALB	LOC108134720|XP_017110609.1|DELE
OG0002842	LOC117564617|XP_034099362.1|DALB	LOC108149467|XP_017132564.1|DELE
OG0002843	LOC117572375|XP_034111033.1|DALB	LOC108149641|XP_017132865.1|DELE
OG0002844	LOC117569484|XP_034106551.1|DALB	LOC108136056|XP_017112479.1|DELE
OG0002845	LOC117566128|XP_034101497.1|DALB	LOC108147797|XP_017130025.1|DELE
OG0002846	LOC117572183|XP_034110727.1|DALB	LOC108149932|XP_017133336.1|DELE
OG0002847	LOC117566125|XP_034101495.1|DALB	LOC108147790|XP_017130018.1|DELE
OG0002848	LOC117565997|XP_034101306.1|DALB	LOC108149437|XP_017132508.1|DELE
OG0002849	LOC117564396|XP_034099007.1|DALB	LOC108148261|XP_017130688.1|DELE
OG0002850	LOC117563911|XP_034098364.1|DALB	LOC108149506|XP_017132622.1|DELE
OG0002851	LOC117566198|XP_034101606.1|DALB	LOC108142009|XP_017121165.1|DELE
OG0002852	LOC117568303|XP_034104737.1|DALB	LOC108144855|XP_017125492.1|DELE
OG0002853	LOC117563961|XP_034098428.1|DALB	LOC108150487|XP_017134182.1|DELE
OG0002854	LOC117565537|XP_034100572.1|DALB	LOC108138957|XP_017117026.1|DELE
OG0002855	LOC117564268|XP_034098861.1|DALB	LOC108135243|XP_017111395.1|DELE
OG0002856	LOC117565615|XP_034100711.1|DALB	LOC108150720|XP_017134502.1|DELE
OG0002857	LOC117565513|XP_034100535.1|DALB	LOC108135228|XP_017111358.1|DELE
OG0002858	LOC117566233|XP_034101672.1|DALB	LOC108149330|XP_017132283.1|DELE
OG0002859	LOC117563709|XP_034098047.1|DALB	LOC108148028|XP_017130356.1|DELE
OG0002860	LOC117563752|XP_034098124.1|DALB	LOC108141585|XP_017120521.1|DELE
OG0002861	LOC117565451|XP_034100440.1|DALB	LOC108135341|XP_017111522.1|DELE
OG0002862	LOC117564346|XP_034098951.1|DALB	LOC108147960|XP_017130244.1|DELE
OG0002863	LOC117564838|XP_034099654.1|DALB	LOC108134752|XP_017110683.1|DELE
OG0002864	LOC117564839|XP_034099656.1|DALB	LOC108134754|XP_017110684.1|DELE
OG0002865	LOC117570743|XP_034108456.1|DALB, LOC117570316|XP_034107749.1|DALB	LOC108147368|XP_017129293.1|DELE
OG0002866	LOC117566877|XP_034102377.1|DALB	LOC108146367|XP_017127840.1|DELE
OG0002868	LOC117563745|XP_034098116.1|DALB	LOC108147953|XP_017130231.1|DELE
OG0002869	LOC117566079|XP_034101450.1|DALB	LOC108147954|XP_017130232.1|DELE
OG0002871	LOC117565899|XP_034101135.1|DALB	LOC108141666|XP_017120629.1|DELE
OG0002872	LOC117566107|XP_034101468.1|DALB	LOC108141795|XP_017120835.1|DELE
OG0002873	LOC117564227|XP_034098808.1|DALB	LOC108138995|XP_017117073.1|DELE
OG0002874	LOC117564150|XP_034098707.1|DALB, LOC117565031|XP_034099869.1|DALB	LOC108148400|XP_017130925.1|DELE
OG0002875	LOC117564757|XP_034099543.1|DALB	LOC108148082|XP_017130427.1|DELE
OG0002876	LOC117577782|XP_034118597.1|DALB	LOC108135892|XP_017112297.1|DELE
OG0002877	LOC117565050|XP_034099885.1|DALB	LOC108149397|XP_017132420.1|DELE
OG0002878	LOC117565526|XP_034100562.1|DALB	LOC108149502|XP_017132613.1|DELE
OG0002879	LOC117571845|XP_034110125.1|DALB	LOC108146113|XP_017127434.1|DELE
OG0002880	LOC117578258|XP_034119569.1|DALB	LOC108137320|XP_017114434.1|DELE
OG0002881	LOC117566221|XP_034101656.1|DALB	LOC108137869|XP_017115294.1|DELE
OG0002882	LOC117569669|XP_034106807.1|DALB	LOC108143607|XP_017123619.1|DELE
OG0002883	LOC117564390|XP_034099002.1|DALB	LOC108145519|XP_017126495.1|DELE
OG0002884	LOC117564378|XP_034098989.1|DALB	LOC108147929|XP_017130200.1|DELE
OG0002885	LOC117571054|XP_034108912.1|DALB	LOC108145924|XP_017127099.1|DELE
OG0002886	LOC117565889|XP_034101121.1|DALB	LOC108147996|XP_017130305.1|DELE
OG0002887	LOC117565890|XP_034101123.1|DALB	LOC108147997|XP_017130306.1|DELE
OG0002888	LOC117563963|XP_034098431.1|DALB	LOC108138921|XP_017116976.1|DELE
OG0002889	LOC117570060|XP_034107386.1|DALB	LOC108135681|XP_017112010.1|DELE
OG0002890	LOC117564225|XP_034098805.1|DALB	LOC108138994|XP_017117072.1|DELE
OG0002891	LOC117564699|XP_034099468.1|DALB	LOC108141781|XP_017120777.1|DELE
OG0002892	LOC117563965|XP_034098433.1|DALB	LOC108138077|XP_017115544.1|DELE
OG0002893	LOC117564083|XP_034098602.1|DALB	LOC108147938|XP_017130211.1|DELE
OG0002894	LOC117569318|XP_034106330.1|DALB	LOC108150362|XP_017133985.1|DELE
OG0002895	LOC117570445|XP_034107994.1|DALB	LOC108141314|XP_017120072.1|DELE
OG0002896	LOC117565152|XP_034100022.1|DALB	LOC108149463|XP_017132553.1|DELE
OG0002897	LOC117564087|XP_034098607.1|DALB	LOC108135289|XP_017111461.1|DELE
OG0002898	LOC117565502|XP_034100525.1|DALB	LOC108149488|XP_017132600.1|DELE
OG0002899	LOC117563278|XP_034097402.1|DALB	LOC108150078|XP_017133530.1|DELE
OG0002900	LOC117564552|XP_034099269.1|DALB	LOC108136568|XP_017113369.1|DELE, LOC108145287|XP_017126093.1|DELE
OG0002901	LOC117564607|XP_034099353.1|DALB	LOC108138136|XP_017115670.1|DELE
OG0002902	LOC117564609|XP_034099355.1|DALB	LOC108138137|XP_017115671.1|DELE
OG0002903	LOC117563803|XP_034098226.1|DALB, LOC117565661|XP_034100774.1|DALB	LOC108150713|XP_017134487.1|DELE
OG0002904	LOC117569064|XP_034105968.1|DALB, LOC117566431|XP_034101852.1|DALB	LOC108146809|XP_017128483.1|DELE
OG0002905	LOC117565834|XP_034101034.1|DALB	LOC108149538|XP_017132660.1|DELE
OG0002906	LOC117565609|XP_034100704.1|DALB	LOC108139083|XP_017117198.1|DELE
OG0002907	LOC117564755|XP_034099538.1|DALB	LOC108138894|XP_017116918.1|DELE
OG0002908	LOC117566771|XP_034102205.1|DALB	LOC108145380|XP_017126264.1|DELE, LOC108136254|XP_017112795.1|DELE
OG0002909	LOC117566344|XP_034101715.1|DALB	LOC108145175|XP_017125898.1|DELE
OG0002910	LOC117563722|XP_034098074.1|DALB	LOC108141930|XP_017121055.1|DELE
OG0002911	LOC117570443|XP_034107991.1|DALB	LOC108141521|XP_017120441.1|DELE
OG0002912	LOC117564841|XP_034099669.1|DALB	LOC108141230|XP_017119978.1|DELE
OG0002913	LOC117568633|XP_034105315.1|DALB	LOC108149196|XP_017132110.1|DELE
OG0002914	LOC117564063|XP_034098577.1|DALB	LOC108148057|XP_017130397.1|DELE
OG0002915	LOC117563481|XP_034097733.1|DALB	LOC108142013|XP_017121172.1|DELE
OG0002916	LOC117564491|XP_034099190.1|DALB	LOC108138802|XP_017116775.1|DELE
OG0002917	LOC117566857|XP_034102341.1|DALB	LOC108137988|XP_017115449.1|DELE
OG0002918	LOC117566944|XP_034102467.1|DALB	LOC108137938|XP_017115381.1|DELE
OG0002919	LOC117567291|XP_034103053.1|DALB	LOC108139111|XP_017117216.1|DELE
OG0002920	LOC117565877|XP_034101108.1|DALB	LOC108150467|XP_017134148.1|DELE
OG0002921	LOC117563998|XP_034098479.1|DALB	LOC108147958|XP_017130240.1|DELE
OG0002922	LOC117565801|XP_034100977.1|DALB	LOC108141952|XP_017121083.1|DELE
OG0002923	LOC117565799|XP_034100970.1|DALB	LOC108141857|XP_017120939.1|DELE
OG0002924	LOC117565382|XP_034100349.1|DALB	LOC108141951|XP_017121082.1|DELE
OG0002925	LOC117572578|XP_034111352.1|DALB	LOC108141368|XP_017120186.1|DELE
OG0002926	LOC117563270|XP_034097389.1|DALB	LOC108147795|XP_017130024.1|DELE
OG0002927	LOC117563926|XP_034098388.1|DALB	LOC108147802|XP_017130032.1|DELE
OG0002928	LOC117564622|XP_034099369.1|DALB	LOC108150503|XP_017134205.1|DELE
OG0002929	LOC117563567|XP_034097840.1|DALB	LOC108137849|XP_017115265.1|DELE
OG0002930	LOC117565883|XP_034101114.1|DALB	LOC108138838|XP_017116837.1|DELE
OG0002931	LOC117564711|XP_034099481.1|DALB	LOC108135245|XP_017111399.1|DELE
OG0002932	LOC117570367|XP_034107847.1|DALB	LOC108134608|XP_017110469.1|DELE
OG0002933	LOC117570407|XP_034107924.1|DALB	LOC108145503|XP_017126452.1|DELE
OG0002934	LOC117570328|XP_034107765.1|DALB	LOC108149894|XP_017133280.1|DELE, LOC108149670|XP_017132909.1|DELE
OG0002935	LOC117563838|XP_034098258.1|DALB, LOC117563839|XP_034098260.1|DALB	LOC108138253|XP_017115882.1|DELE
OG0002936	LOC117571829|XP_034110099.1|DALB, LOC117570576|XP_034108209.1|DALB	LOC108148534|XP_017131066.1|DELE
OG0002937	LOC117567226|XP_034102948.1|DALB	LOC108140479|XP_017118713.1|DELE
OG0002938	LOC117565532|XP_034100566.1|DALB	LOC108139063|XP_017117173.1|DELE
OG0002939	LOC117569190|XP_034106150.1|DALB	LOC108144166|XP_017124312.1|DELE
OG0002940	LOC117574883|XP_034114806.1|DALB	LOC108140700|XP_017119142.1|DELE
OG0002941	LOC117565674|XP_034100798.1|DALB	LOC108141805|XP_017120860.1|DELE
OG0002942	LOC117565973|XP_034101266.1|DALB	LOC108142061|XP_017121235.1|DELE
OG0002943	LOC117565928|XP_034101193.1|DALB	LOC108138985|XP_017117059.1|DELE
OG0002944	LOC117563598|XP_034097878.1|DALB	LOC108139027|XP_017117121.1|DELE
OG0002945	LOC117566158|XP_034101538.1|DALB	LOC108138152|XP_017115717.1|DELE
OG0002946	LOC117570167|XP_034107533.1|DALB	LOC108141329|XP_017120099.1|DELE
OG0002948	LOC117569066|XP_034105970.1|DALB, LOC117569065|XP_034105969.1|DALB	LOC108146828|XP_017128513.1|DELE
OG0002949	LOC117568391|XP_034104893.1|DALB	LOC108146712|XP_017128287.1|DELE
OG0002950	LOC117565920|XP_034101180.1|DALB	LOC108135270|XP_017111436.1|DELE
OG0002951	LOC117564873|XP_034099711.1|DALB	LOC108142032|XP_017121198.1|DELE
OG0002952	LOC117564462|XP_034099140.1|DALB	LOC108147786|XP_017130015.1|DELE
OG0002953	LOC117564484|XP_034099180.1|DALB	LOC108150521|XP_017134236.1|DELE
OG0002954	LOC117565665|XP_034100781.1|DALB	LOC108141791|XP_017120808.1|DELE
OG0002955	LOC117567416|XP_034103283.1|DALB	LOC108144187|XP_017124340.1|DELE
OG0002956	LOC117571774|XP_034110023.1|DALB	LOC108141268|XP_017120026.1|DELE
OG0002957	LOC117572324|XP_034110949.1|DALB	LOC108143388|XP_017123248.1|DELE
OG0002958	LOC117565975|XP_034101270.1|DALB	LOC108141816|XP_017120881.1|DELE
OG0002959	LOC117564833|XP_034099648.1|DALB	LOC108141848|XP_017120927.1|DELE
OG0002960	LOC117568709|XP_034105414.1|DALB	LOC108146546|XP_017128079.1|DELE
OG0002961	LOC117568618|XP_034105287.1|DALB	LOC108149839|XP_017133203.1|DELE
OG0002962	LOC117565204|XP_034100100.1|DALB	LOC108139060|XP_017117170.1|DELE
OG0002963	LOC117563346|XP_034097514.1|DALB	LOC108141953|XP_017121084.1|DELE
OG0002964	LOC117566813|XP_034102255.1|DALB	LOC108143394|XP_017123256.1|DELE
OG0002965	LOC117566250|XP_034101694.1|DALB	LOC108141950|XP_017121081.1|DELE
OG0002966	LOC117564235|XP_034098817.1|DALB	LOC108146989|XP_017128746.1|DELE
OG0002967	LOC117569538|XP_034106632.1|DALB	LOC108146454|XP_017127954.1|DELE
OG0002968	LOC117569539|XP_034106633.1|DALB	LOC108146455|XP_017127955.1|DELE
OG0002969	LOC117564575|XP_034099307.1|DALB	LOC108149342|XP_017132319.1|DELE
OG0002970	LOC117563499|XP_034097763.1|DALB	LOC108138133|XP_017115666.1|DELE
OG0002971	LOC117563438|XP_034097665.1|DALB	LOC108142024|XP_017121189.1|DELE
OG0002972	LOC117574020|XP_034113500.1|DALB	LOC108140789|XP_017119270.1|DELE
OG0002973	LOC117568266|XP_034104645.1|DALB	LOC108140339|XP_017118518.1|DELE
OG0002974	LOC117568915|XP_034105712.1|DALB	LOC108145671|XP_017126714.1|DELE
OG0002975	LOC117564884|XP_034099723.1|DALB	LOC108148077|XP_017130418.1|DELE
OG0002976	LOC117577822|XP_034118652.1|DALB	LOC108138571|XP_017116340.1|DELE
OG0002977	LOC117572608|XP_034111442.1|DALB	LOC108144406|XP_017124726.1|DELE
OG0002978	LOC117567471|XP_034103382.1|DALB	LOC108144858|XP_017125494.1|DELE
OG0002979	LOC117569892|XP_034107125.1|DALB	LOC108143612|XP_017123625.1|DELE
OG0002980	LOC117563535|XP_034097805.1|DALB	LOC108148927|XP_017131737.1|DELE
OG0002981	LOC117563659|XP_034097966.1|DALB, LOC117563654|XP_034097955.1|DALB	LOC108135253|XP_017111410.1|DELE
OG0002982	LOC117564420|XP_034099043.1|DALB	LOC108149489|XP_017132597.1|DELE
OG0002983	LOC117572607|XP_034111439.1|DALB	LOC108145931|XP_017127123.1|DELE
OG0002984	LOC117568270|XP_034104652.1|DALB	LOC108145793|XP_017126852.1|DELE
OG0002985	LOC117573205|XP_034112091.1|DALB	LOC108145312|XP_017126150.1|DELE
OG0002986	LOC117566253|XP_034101697.1|DALB	LOC108141679|XP_017120643.1|DELE
OG0002987	LOC117564330|XP_034098926.1|DALB	LOC108138265|XP_017115904.1|DELE
OG0002988	LOC117565840|XP_034101043.1|DALB	LOC108137840|XP_017115255.1|DELE
OG0002989	LOC117571652|XP_034109776.1|DALB, LOC117571649|XP_034109774.1|DALB	LOC108150227|XP_017133762.1|DELE
OG0002990	LOC117563808|XP_034098232.1|DALB	LOC108148085|XP_017130429.1|DELE
OG0002991	LOC117570426|XP_034107966.1|DALB	LOC108143407|XP_017123279.1|DELE
OG0002992	LOC117564840|XP_034099657.1|DALB	LOC108150511|XP_017134216.1|DELE
OG0002993	LOC117572573|XP_034111347.1|DALB	LOC108146220|XP_017127628.1|DELE
OG0002994	LOC117565224|XP_034100122.1|DALB	LOC108149531|XP_017132656.1|DELE
OG0002995	LOC117564388|XP_034099000.1|DALB	LOC108134496|XP_017110305.1|DELE
OG0002996	LOC117575214|XP_034115231.1|DALB	LOC108136950|XP_017113921.1|DELE
OG0002997	LOC117577550|XP_034118276.1|DALB	LOC108147692|XP_017129895.1|DELE
OG0002998	LOC117565548|XP_034100607.1|DALB	LOC108140897|XP_017119429.1|DELE
OG0002999	LOC117567431|XP_034103320.1|DALB	LOC108143139|XP_017122875.1|DELE
OG0003000	LOC117576879|XP_034117879.1|DALB	LOC108148370|XP_017130882.1|DELE
OG0003001	LOC117572742|XP_034111710.1|DALB	LOC108143587|XP_017123593.1|DELE
OG0003002	LOC117572547|XP_034111309.1|DALB	LOC108142794|XP_017122333.1|DELE
OG0003003	LOC117568647|XP_034105333.1|DALB	LOC108134638|XP_017110515.1|DELE
OG0003004	LOC117571376|XP_034109384.1|DALB	LOC108138439|XP_017116129.1|DELE
OG0003005	LOC117578036|XP_034119045.1|DALB	LOC108136462|XP_017113144.1|DELE
OG0003006	LOC117574920|XP_034114860.1|DALB	LOC108135171|XP_017111284.1|DELE
OG0003007	LOC117575705|XP_034115925.1|DALB	LOC108148403|XP_017130924.1|DELE
OG0003008	LOC117574663|XP_034114459.1|DALB	LOC108142910|XP_017122487.1|DELE
OG0003009	LOC117566385|XP_034101780.1|DALB	LOC108146494|XP_017128015.1|DELE
OG0003010	LOC117567842|XP_034103980.1|DALB	LOC108144859|XP_017125495.1|DELE
OG0003011	LOC117570641|XP_034108302.1|DALB	LOC108134643|XP_017110521.1|DELE
OG0003012	LOC117575657|XP_034115836.1|DALB	LOC108134486|XP_017110296.1|DELE
OG0003013	LOC117577675|XP_034118455.1|DALB	LOC108136502|XP_017113226.1|DELE
OG0003014	LOC117572149|XP_034110683.1|DALB	LOC108137434|XP_017114587.1|DELE
OG0003015	LOC117576065|XP_034116495.1|DALB	LOC108141580|XP_017120515.1|DELE
OG0003016	LOC117568448|XP_034105010.1|DALB	LOC108146662|XP_017128201.1|DELE
