Orthogroup	DALB.longest_only	DSUZ.longest_only
OG0002386	LOC117576190|XP_034116671.1|DALB	LOC108015569|XP_036672606.1|DSUZ
OG0002387	LOC117573888|XP_034113267.1|DALB	LOC108011028|XP_016931550.2|DSUZ
OG0002388	LOC117573540|XP_034112710.1|DALB	LOC108004924|XP_016923509.2|DSUZ
OG0002389	LOC117573907|XP_034113306.1|DALB	LOC108015832|XP_016937889.1|DSUZ
OG0002390	LOC117565167|XP_034100044.1|DALB	LOC108005986|XP_016924919.1|DSUZ
OG0002391	LOC117567556|XP_034103506.1|DALB	LOC108009821|XP_016929994.1|DSUZ
OG0002392	LOC117567270|XP_034103024.1|DALB	LOC108014455|XP_036671678.1|DSUZ
OG0002393	LOC117568511|XP_034105104.1|DALB	LOC108005643|XP_016924446.2|DSUZ
OG0002394	LOC117574073|XP_034113594.1|DALB	LOC108012108|XP_016932876.1|DSUZ
OG0002395	LOC117573859|XP_034113223.1|DALB	LOC108011178|XP_036674378.1|DSUZ
OG0002396	LOC117567602|XP_034103580.1|DALB	LOC108017980|XP_016940806.1|DSUZ
OG0002397	LOC117571826|XP_034110096.1|DALB	LOC108011935|XP_016932672.1|DSUZ
OG0002398	LOC117577616|XP_034118358.1|DALB, LOC117563359|XP_034097539.1|DALB	LOC108016760|XP_016939001.1|DSUZ
OG0002399	LOC117570510|XP_034108099.1|DALB	LOC108010973|XP_036669887.1|DSUZ
OG0002400	LOC117571465|XP_034109508.1|DALB	LOC108010325|XP_016930737.1|DSUZ
OG0002401	LOC117573180|XP_034112045.1|DALB	LOC108020365|XP_016944074.1|DSUZ
OG0002402	LOC117575084|XP_034115072.1|DALB	LOC108014840|XP_036673534.1|DSUZ
OG0002403	LOC117575893|XP_034116227.1|DALB	LOC108014805|XP_036673559.1|DSUZ
OG0002404	LOC117575008|XP_034114976.1|DALB	LOC108020185|XP_016943781.1|DSUZ, LOC108020184|XP_036678489.1|DSUZ
OG0002405	LOC117575433|XP_034115528.1|DALB	LOC108011252|XP_036675168.1|DSUZ
OG0002406	LOC117567891|XP_034104054.1|DALB	LOC108014334|XP_016935900.2|DSUZ
OG0002408	LOC117575865|XP_034116177.1|DALB	LOC108016237|XP_036674870.1|DSUZ
OG0002409	LOC117570792|XP_034108538.1|DALB	LOC108013320|XP_016934601.1|DSUZ
OG0002410	LOC117574724|XP_034114543.1|DALB	LOC108015573|XP_036672695.1|DSUZ
OG0002411	LOC117576388|XP_034116991.1|DALB	LOC108011553|XP_016932208.1|DSUZ
OG0002412	LOC117573452|XP_034112565.1|DALB	LOC108011730|XP_016932440.2|DSUZ, LOC108007414|XP_036677430.1|DSUZ
OG0002413	LOC117577581|XP_034118352.1|DALB	LOC108015003|XP_016936719.1|DSUZ, LOC108006721|XP_016925753.2|DSUZ
OG0002414	LOC117569823|XP_034107038.1|DALB	LOC108013318|XP_016934599.1|DSUZ
OG0002415	LOC117574320|XP_034114020.1|DALB	LOC108019289|XP_036673766.1|DSUZ, LOC108017426|XP_016939944.2|DSUZ
OG0002416	LOC117573233|XP_034112175.1|DALB	LOC108020424|XP_016944221.1|DSUZ
OG0002417	LOC117572532|XP_034111289.1|DALB, LOC117565012|XP_034099848.1|DALB, LOC117565506|XP_034100528.1|DALB	LOC108013674|XP_016935085.1|DSUZ
OG0002418	LOC117575948|XP_034116302.1|DALB	LOC108011696|XP_036677602.1|DSUZ, LOC108017039|XP_036677581.1|DSUZ, LOC108017041|XP_036677597.1|DSUZ
OG0002419	LOC117572654|XP_034111535.1|DALB	LOC108016943|XP_016939362.1|DSUZ
OG0002420	LOC117570054|XP_034107373.1|DALB	LOC118877434|XP_036672127.1|DSUZ
OG0002421	LOC117573302|XP_034112298.1|DALB, LOC117575080|XP_034115066.1|DALB	LOC108005707|XP_016924523.2|DSUZ
OG0002422	LOC117574581|XP_034114356.1|DALB	LOC108015864|XP_036672720.1|DSUZ, LOC108016356|XP_036675059.1|DSUZ
OG0002423	LOC117572565|XP_034111335.1|DALB	LOC108013934|XP_016935433.2|DSUZ
OG0002424	LOC117573093|XP_034111888.1|DALB	LOC108020427|XP_016944228.1|DSUZ
OG0002425	LOC117563351|XP_034097532.1|DALB	LOC108019152|XP_016942391.1|DSUZ
OG0002426	LOC117566389|XP_034101785.1|DALB	LOC108012878|XP_016933857.1|DSUZ
OG0002427	LOC117573111|XP_034111925.1|DALB	LOC108020431|XP_016944241.1|DSUZ
OG0002428	LOC117578291|XP_034119622.1|DALB	LOC108015278|XP_016937135.1|DSUZ
OG0002429	LOC117572605|XP_034111433.1|DALB	LOC108012968|XP_036672302.1|DSUZ
OG0002430	LOC117570263|XP_034107667.1|DALB	LOC108018188|XP_016941182.1|DSUZ
OG0002431	LOC117568956|XP_034105806.1|DALB	LOC108010256|XP_016930602.1|DSUZ
OG0002432	LOC117577048|XP_034118075.1|DALB	LOC108016612|XP_016938792.1|DSUZ
OG0002433	LOC117576724|XP_034117635.1|DALB	LOC108014146|XP_036672762.1|DSUZ
OG0002434	LOC117573185|XP_034112060.1|DALB	LOC108017488|XP_016940024.1|DSUZ
OG0002435	LOC117567219|XP_034102942.1|DALB	LOC108018860|XP_036675797.1|DSUZ
OG0002436	LOC117567268|XP_034103021.1|DALB	LOC108018097|XP_016940996.1|DSUZ
OG0002437	LOC117572707|XP_034111656.1|DALB	LOC108019824|XP_016943330.1|DSUZ
OG0002438	LOC117567429|XP_034103322.1|DALB	LOC108016855|XP_016939208.1|DSUZ
OG0002440	LOC117567784|XP_034103888.1|DALB	LOC108010485|XP_036670590.1|DSUZ
OG0002441	LOC117572749|XP_034111716.1|DALB	LOC108009739|XP_016929811.2|DSUZ
OG0002442	LOC117572142|XP_034110673.1|DALB	LOC108009185|XP_016928826.1|DSUZ
OG0002443	LOC117571279|XP_034109233.1|DALB	LOC108009451|XP_036668982.1|DSUZ
OG0002444	LOC117572127|XP_034110646.1|DALB	LOC108009607|XP_016929579.1|DSUZ
OG0002445	LOC117566988|XP_034102545.1|DALB, LOC117566989|XP_034102548.1|DALB	LOC108019775|XP_016943240.1|DSUZ
OG0002446	LOC117567141|XP_034102846.1|DALB	LOC108009531|XP_016929456.1|DSUZ
OG0002447	LOC117570543|XP_034108150.1|DALB	LOC108020273|XP_016943885.1|DSUZ
OG0002448	LOC117566991|XP_034102550.1|DALB	LOC108008310|XP_016927617.1|DSUZ
OG0002449	LOC117566405|XP_034101809.1|DALB	LOC108008519|XP_016927878.1|DSUZ
OG0002450	LOC117576498|XP_034117168.1|DALB	LOC108018754|XP_016941820.2|DSUZ
OG0002451	LOC117568797|XP_034105549.1|DALB	LOC108017954|XP_016940711.1|DSUZ
OG0002452	LOC117568625|XP_034105305.1|DALB	LOC108008537|XP_016927896.1|DSUZ
OG0002453	LOC117568621|XP_034105298.1|DALB	LOC108010041|XP_016930339.1|DSUZ
OG0002454	LOC117570027|XP_034107338.1|DALB	LOC108013482|XP_016934854.1|DSUZ
OG0002455	LOC117570024|XP_034107335.1|DALB	LOC108013481|XP_016934853.1|DSUZ
OG0002456	LOC117568051|XP_034104288.1|DALB	LOC108008655|XP_016928029.1|DSUZ
OG0002457	LOC117566874|XP_034102370.1|DALB	LOC108018007|XP_016940849.1|DSUZ
OG0002458	LOC117563896|XP_034098348.1|DALB	LOC118878938|XP_036677812.1|DSUZ, LOC118878937|XP_036677811.1|DSUZ, LOC108005945|XP_016924860.1|DSUZ
OG0002459	LOC117571949|XP_034110336.1|DALB	LOC108019739|XP_016943160.1|DSUZ
OG0002460	LOC117570662|XP_034108340.1|DALB	LOC108008143|XP_036669438.1|DSUZ
OG0002461	LOC117570255|XP_034107659.1|DALB	LOC108010235|XP_016930577.1|DSUZ
OG0002462	LOC117567707|XP_034103734.1|DALB	LOC108017735|XP_036669759.1|DSUZ
OG0002463	LOC117571446|XP_034109482.1|DALB	LOC108008308|XP_016927614.1|DSUZ
OG0002464	LOC117572145|XP_034110676.1|DALB	LOC108009188|XP_016928828.1|DSUZ
OG0002465	LOC117571673|XP_034109804.1|DALB	LOC118878884|XP_036677786.1|DSUZ, LOC108010723|XP_016931138.1|DSUZ
OG0002466	LOC117573144|XP_034111974.1|DALB	LOC108020398|XP_016944166.1|DSUZ
OG0002467	LOC117570649|XP_034108310.1|DALB	LOC108016083|XP_036671795.1|DSUZ
OG0002468	LOC117570663|XP_034108341.1|DALB	LOC108017370|XP_036671733.1|DSUZ
OG0002469	LOC117576818|XP_034117779.1|DALB	LOC108011628|XP_036673643.1|DSUZ
OG0002470	LOC117569671|XP_034106809.1|DALB	LOC108017820|XP_016940459.1|DSUZ
OG0002471	LOC117566403|XP_034101807.1|DALB	LOC108008348|XP_016927666.1|DSUZ
OG0002472	LOC117569416|XP_034106446.1|DALB	LOC108009800|XP_016929953.1|DSUZ
OG0002473	LOC117567223|XP_034102946.1|DALB	LOC108010207|XP_016930540.1|DSUZ
OG0002474	LOC117569483|XP_034106547.1|DALB	LOC108005671|XP_036670413.1|DSUZ
OG0002475	LOC117575184|XP_034115185.1|DALB	LOC108016485|XP_016938639.1|DSUZ
OG0002476	LOC117570890|XP_034108678.1|DALB	LOC108008498|XP_016927852.1|DSUZ
OG0002477	LOC117567612|XP_034103592.1|DALB	LOC108017835|XP_016940477.1|DSUZ
OG0002478	LOC117571463|XP_034109505.1|DALB	LOC108017849|XP_016940492.1|DSUZ
OG0002479	LOC117570727|XP_034108440.1|DALB	LOC108010106|XP_016930416.1|DSUZ
OG0002480	LOC117572042|XP_034110497.1|DALB	LOC108014330|XP_036678295.1|DSUZ
OG0002481	LOC117564139|XP_034098693.1|DALB	LOC108016780|XP_016939036.1|DSUZ
OG0002482	LOC117566700|XP_034102137.1|DALB	LOC108019690|XP_016943071.1|DSUZ
OG0002483	LOC117569221|XP_034106189.1|DALB	LOC108010108|XP_016930418.1|DSUZ
OG0002484	LOC117571746|XP_034109984.1|DALB	LOC108009080|XP_016928621.1|DSUZ
OG0002485	LOC117567433|XP_034103330.1|DALB	LOC108019810|XP_016943308.1|DSUZ
OG0002486	LOC117570192|XP_034107568.1|DALB	LOC108004815|XP_016923374.1|DSUZ
OG0002487	LOC117565663|XP_034100779.1|DALB	LOC108005649|XP_016924449.1|DSUZ
OG0002488	LOC117567940|XP_034104125.1|DALB	LOC108010132|XP_016930449.1|DSUZ
OG0002489	LOC117572485|XP_034111226.1|DALB	LOC108020437|XP_036671133.1|DSUZ, LOC118877513|XP_036672440.1|DSUZ
OG0002490	LOC117567616|XP_034103596.1|DALB	LOC108018073|XP_016940962.1|DSUZ
OG0002491	LOC117567502|XP_034103424.1|DALB, LOC117568746|XP_034105461.1|DALB	LOC108017620|XP_036670546.1|DSUZ
OG0002492	LOC117570422|XP_034107946.1|DALB	LOC108006181|XP_036669046.1|DSUZ
OG0002493	LOC117568796|XP_034105548.1|DALB	LOC108019718|XP_016943118.1|DSUZ
OG0002494	LOC117575001|XP_034114967.1|DALB	LOC118878154|XP_036675702.1|DSUZ, LOC108017453|XP_036674289.1|DSUZ
OG0002495	LOC117567939|XP_034104121.1|DALB	LOC108010019|XP_016930303.1|DSUZ
OG0002496	LOC117576106|XP_034116555.1|DALB	LOC108020691|XP_016944548.1|DSUZ
OG0002497	LOC117570735|XP_034108447.1|DALB	LOC108019369|XP_016942680.2|DSUZ
OG0002498	LOC117570241|XP_034107634.1|DALB	LOC108012547|XP_016933450.1|DSUZ
OG0002499	LOC117571352|XP_034109352.1|DALB	LOC108013307|XP_036670269.1|DSUZ
OG0002500	LOC117576766|XP_034117706.1|DALB	LOC108017467|XP_016939994.2|DSUZ
OG0002501	LOC117563880|XP_034098330.1|DALB	LOC108010250|XP_016930596.1|DSUZ
OG0002502	LOC117572784|XP_034111773.1|DALB	LOC108008825|XP_016928222.1|DSUZ
OG0002504	LOC117571061|XP_034108921.1|DALB	LOC108014514|XP_036671885.1|DSUZ
OG0002505	LOC117571285|XP_034109242.1|DALB	LOC108009238|XP_016928895.1|DSUZ, LOC108009236|XP_016928894.1|DSUZ
OG0002508	LOC117565880|XP_034101115.1|DALB	LOC108004829|XP_036676017.1|DSUZ
OG0002509	LOC117570436|XP_034107984.1|DALB	LOC108018198|XP_016941203.1|DSUZ
OG0002510	LOC117577919|XP_034118807.1|DALB	LOC108007881|XP_016927138.1|DSUZ
OG0002511	LOC117575857|XP_034116168.1|DALB	LOC108017548|XP_036674219.1|DSUZ, LOC118877545|XP_036672520.1|DSUZ
OG0002512	LOC117573148|XP_034111979.1|DALB	LOC108020357|XP_016944047.1|DSUZ
OG0002513	LOC117576603|XP_034117390.1|DALB	LOC108006956|XP_036674626.1|DSUZ
OG0002514	LOC117567043|XP_034102645.1|DALB	LOC108012361|XP_016933201.2|DSUZ
OG0002516	LOC117576359|XP_034116940.1|DALB	LOC108018846|XP_036674598.1|DSUZ
OG0002517	LOC117578080|XP_034119122.1|DALB	LOC108013673|XP_036676772.1|DSUZ
OG0002518	LOC117573461|XP_034112574.1|DALB	LOC108020295|XP_016943911.1|DSUZ, LOC118877726|XP_036673566.1|DSUZ
OG0002519	LOC117572224|XP_034110793.1|DALB	LOC108009241|XP_016928899.1|DSUZ
OG0002520	LOC117566135|XP_034101512.1|DALB	LOC108011111|XP_016931672.1|DSUZ
OG0002521	LOC117577394|XP_034118195.1|DALB	LOC108010457|XP_016930814.1|DSUZ
OG0002522	LOC117575840|XP_034116140.1|DALB	LOC108017509|XP_016940061.1|DSUZ, LOC108020283|XP_016943900.2|DSUZ
OG0002523	LOC117574742|XP_034114569.1|DALB	LOC108010765|XP_036675451.1|DSUZ
OG0002524	LOC117563974|XP_034098454.1|DALB	LOC108015307|XP_016937175.1|DSUZ
OG0002525	LOC117572360|XP_034111014.1|DALB	LOC108014459|XP_036671659.1|DSUZ
OG0002526	LOC117574593|XP_034114368.1|DALB	LOC108015730|XP_016937757.2|DSUZ, LOC108006435|XP_036673307.1|DSUZ
OG0002528	LOC117568720|XP_034105466.1|DALB	LOC108016844|XP_016939183.1|DSUZ
OG0002529	LOC117574093|XP_034113619.1|DALB	LOC118878586|XP_036677512.1|DSUZ, LOC108020243|XP_036673757.1|DSUZ
OG0002530	LOC117564625|XP_034099373.1|DALB	LOC108005636|XP_016924441.1|DSUZ
OG0002531	LOC117565082|XP_034099923.1|DALB	LOC108019502|XP_016942819.1|DSUZ
OG0002532	LOC117573161|XP_034112014.1|DALB	LOC108013031|XP_016934111.1|DSUZ, LOC108007326|XP_016926461.1|DSUZ
OG0002533	LOC117568353|XP_034104846.1|DALB	LOC108005085|XP_016923744.1|DSUZ
OG0002534	LOC117572610|XP_034111451.1|DALB	LOC108008474|XP_016927818.1|DSUZ
OG0002535	LOC117571592|XP_034109699.1|DALB	LOC108016341|XP_036672125.1|DSUZ, LOC108020722|XP_016944580.2|DSUZ
OG0002536	LOC117575338|XP_034115387.1|DALB	LOC108014316|XP_016935876.1|DSUZ
OG0002537	LOC117566711|XP_034102147.1|DALB	LOC108009132|XP_016928725.1|DSUZ
OG0002539	LOC117568084|XP_034104352.1|DALB	LOC108009729|XP_016929801.1|DSUZ
OG0002540	LOC117574629|XP_034114409.1|DALB	LOC108006418|XP_016925432.2|DSUZ
OG0002541	LOC117578295|XP_034119627.1|DALB	LOC108016520|XP_036676492.1|DSUZ
OG0002542	LOC117578222|XP_034119490.1|DALB	LOC108015386|XP_016937293.1|DSUZ
OG0002543	LOC117566615|XP_034102084.1|DALB	LOC108005124|XP_036677017.1|DSUZ
OG0002544	LOC117575525|XP_034115662.1|DALB	LOC108020493|XP_016944313.1|DSUZ
OG0002545	LOC117574702|XP_034114509.1|DALB	LOC108016622|XP_016938806.1|DSUZ
OG0002547	LOC117578235|XP_034119529.1|DALB	LOC108021825|XP_016946118.1|DSUZ
OG0002548	LOC117575867|XP_034116185.1|DALB	LOC108006263|XP_036676529.1|DSUZ
OG0002549	LOC117569259|XP_034106233.1|DALB	LOC108005393|XP_016924144.1|DSUZ
OG0002550	LOC117577941|XP_034118850.1|DALB	LOC108013711|XP_016935135.1|DSUZ
OG0002551	LOC117576378|XP_034116967.1|DALB	LOC108010819|XP_016931255.1|DSUZ
OG0002552	LOC117564253|XP_034098848.1|DALB	LOC108009605|XP_016929582.1|DSUZ
OG0002553	LOC117575246|XP_034115273.1|DALB	LOC108005092|XP_016923754.1|DSUZ
OG0002554	LOC117570135|XP_034107530.1|DALB	LOC108019969|XP_016943541.2|DSUZ, LOC108015237|XP_016937072.1|DSUZ
OG0002555	LOC117577942|XP_034118849.1|DALB	LOC108011170|XP_016931748.1|DSUZ
OG0002556	LOC117564391|XP_034099003.1|DALB	LOC108020261|XP_016943873.1|DSUZ, LOC118879697|XP_036678487.1|DSUZ
OG0002557	LOC117577789|XP_034118609.1|DALB	LOC108005402|XP_016924155.1|DSUZ
OG0002558	LOC117575173|XP_034115175.1|DALB	LOC108007852|XP_016927104.2|DSUZ
OG0002559	LOC117569560|XP_034106670.1|DALB	LOC108006921|XP_036678304.1|DSUZ
OG0002560	LOC117575326|XP_034115372.1|DALB	LOC108020318|XP_016943939.1|DSUZ, LOC118877867|XP_036674085.1|DSUZ
OG0002561	LOC117573634|XP_034112833.1|DALB	LOC108017562|XP_036672524.1|DSUZ
OG0002562	LOC117571963|XP_034110357.1|DALB	LOC108016659|XP_016938857.1|DSUZ
OG0002563	LOC117569417|XP_034106454.1|DALB	LOC108005441|XP_036677222.1|DSUZ
OG0002564	LOC117575913|XP_034116258.1|DALB	LOC108017226|XP_016939712.2|DSUZ
OG0002565	LOC117573700|XP_034112956.1|DALB	LOC108005727|XP_036673026.1|DSUZ
OG0002566	LOC117575837|XP_034116135.1|DALB	LOC108020288|XP_036677886.1|DSUZ, LOC108018599|XP_036673514.1|DSUZ
OG0002567	LOC117566144|XP_034101524.1|DALB	LOC108011165|XP_016931741.1|DSUZ
OG0002568	LOC117577090|XP_034118082.1|DALB	LOC108007947|XP_016927206.2|DSUZ
OG0002569	LOC117569025|XP_034105906.1|DALB	LOC108005796|XP_016924615.1|DSUZ
OG0002570	LOC117575746|XP_034115991.1|DALB	LOC108015975|XP_036677896.1|DSUZ
OG0002571	LOC117575751|XP_034116000.1|DALB	LOC108015972|XP_036677899.1|DSUZ
OG0002572	LOC117570893|XP_034108686.1|DALB	LOC108018769|XP_016941838.1|DSUZ
OG0002573	LOC117576275|XP_034116811.1|DALB	LOC108017515|XP_016940072.2|DSUZ
OG0002574	LOC117575843|XP_034116144.1|DALB	LOC108017518|XP_036673568.1|DSUZ, LOC108020286|XP_036677904.1|DSUZ
OG0002575	LOC117576367|XP_034116945.1|DALB	LOC108007364|XP_016926506.2|DSUZ
OG0002576	LOC117574867|XP_034114780.1|DALB	LOC108005656|XP_016924460.1|DSUZ
OG0002577	LOC117572099|XP_034110597.1|DALB	LOC108012579|XP_016933483.1|DSUZ
OG0002578	LOC117563643|XP_034097944.1|DALB	LOC108021578|XP_016945850.1|DSUZ
OG0002579	LOC117578393|XP_034119732.1|DALB	LOC108021450|XP_016945665.1|DSUZ
OG0002580	LOC117571072|XP_034108933.1|DALB	LOC108019607|XP_016942974.1|DSUZ
OG0002581	LOC117574050|XP_034113542.1|DALB	LOC108011899|XP_036674192.1|DSUZ
OG0002582	LOC117573082|XP_034111865.1|DALB	LOC108010602|XP_016930981.1|DSUZ
OG0002583	LOC117576508|XP_034117198.1|DALB	LOC108020545|XP_036673046.1|DSUZ
OG0002584	LOC117572486|XP_034111227.1|DALB	LOC108020453|XP_016944264.1|DSUZ, LOC118877342|XP_036671616.1|DSUZ
OG0002585	LOC117572488|XP_034111229.1|DALB	LOC118877343|XP_036671617.1|DSUZ, LOC108020454|XP_016944265.1|DSUZ
OG0002586	LOC117573693|XP_034112945.1|DALB	LOC108020125|XP_016943715.2|DSUZ
OG0002587	LOC117575249|XP_034115271.1|DALB	LOC108006108|XP_016925044.2|DSUZ
OG0002588	LOC117574577|XP_034114346.1|DALB	LOC108010565|XP_016930932.2|DSUZ
OG0002589	LOC117574676|XP_034114473.1|DALB	LOC108006374|XP_016925385.2|DSUZ
OG0002590	LOC117578202|XP_034119429.1|DALB	LOC108011149|XP_016931724.1|DSUZ
OG0002591	LOC117574501|XP_034114236.1|DALB	LOC108012158|XP_016932938.2|DSUZ
OG0002592	LOC117576967|XP_034118036.1|DALB	LOC108006660|XP_036673403.1|DSUZ
OG0002593	LOC117573372|XP_034112390.1|DALB	LOC108013863|XP_036673243.1|DSUZ
OG0002594	LOC117573834|XP_034113157.1|DALB	LOC108015935|XP_036674215.1|DSUZ
OG0002595	LOC117576427|XP_034117062.1|DALB	LOC108014138|XP_036672787.1|DSUZ
OG0002596	LOC117575233|XP_034115255.1|DALB	LOC108014904|XP_036674436.1|DSUZ, LOC118877578|XP_036672727.1|DSUZ
OG0002597	LOC117576095|XP_034116538.1|DALB	LOC108006767|XP_036675695.1|DSUZ, LOC118877974|XP_036674773.1|DSUZ
OG0002598	LOC117574262|XP_034113888.1|DALB	LOC108005593|XP_036673027.1|DSUZ, LOC108005608|XP_036678016.1|DSUZ
OG0002599	LOC117573212|XP_034112116.1|DALB	LOC108010603|XP_016930983.1|DSUZ
OG0002600	LOC117568168|XP_034104491.1|DALB	LOC108009515|XP_016929423.1|DSUZ
OG0002601	LOC117573432|XP_034112538.1|DALB	LOC108013845|XP_036672769.1|DSUZ, LOC118878049|XP_036675114.1|DSUZ
OG0002602	LOC117573389|XP_034112478.1|DALB	LOC118876791|XP_036678217.1|DSUZ, LOC108007633|XP_016926832.1|DSUZ
OG0002603	LOC117575302|XP_034115344.1|DALB	LOC108016473|XP_036675427.1|DSUZ
OG0002604	LOC117575297|XP_034115338.1|DALB	LOC108019301|XP_016942610.2|DSUZ
OG0002605	LOC117575548|XP_034115695.1|DALB	LOC118877583|XP_036672746.1|DSUZ
OG0002606	LOC117574036|XP_034113524.1|DALB	LOC118877607|XP_036672832.1|DSUZ, LOC108017542|XP_036674701.1|DSUZ
OG0002607	LOC117574144|XP_034113710.1|DALB	LOC118878083|XP_036675244.1|DSUZ, LOC108014879|XP_036672810.1|DSUZ
OG0002608	LOC117573744|XP_034113014.1|DALB	LOC108014839|XP_016936534.2|DSUZ
OG0002609	LOC117567553|XP_034103503.1|DALB	LOC108008420|XP_016927755.1|DSUZ
OG0002610	LOC117574953|XP_034114901.1|DALB	LOC108014430|XP_036672841.1|DSUZ
OG0002611	LOC117576947|XP_034117995.1|DALB	LOC108015857|XP_036673038.1|DSUZ
OG0002612	LOC117575697|XP_034115900.1|DALB	LOC108018299|XP_016941321.2|DSUZ
OG0002613	LOC117576516|XP_034117216.1|DALB	LOC108015766|XP_036673330.1|DSUZ
OG0002614	LOC117573571|XP_034112749.1|DALB	LOC108010887|XP_036675697.1|DSUZ
OG0002615	LOC117573244|XP_034112190.1|DALB	LOC108013211|XP_036670806.1|DSUZ
OG0002616	LOC117573649|XP_034112860.1|DALB	LOC108017383|XP_036673227.1|DSUZ
OG0002617	LOC117573156|XP_034112005.1|DALB	LOC108017487|XP_016940023.1|DSUZ
OG0002618	LOC117574470|XP_034114198.1|DALB	LOC108011634|XP_016932312.1|DSUZ
OG0002619	LOC117573282|XP_034112263.1|DALB	LOC108005581|XP_036674498.1|DSUZ
OG0002620	LOC117574296|XP_034113990.1|DALB	LOC108011521|XP_036674022.1|DSUZ
OG0002621	LOC117573466|XP_034112582.1|DALB	LOC108016081|XP_016938166.2|DSUZ
OG0002622	LOC117567809|XP_034103935.1|DALB	LOC108007469|XP_016926641.2|DSUZ
OG0002623	LOC117576606|XP_034117396.1|DALB	LOC108006970|XP_016926065.2|DSUZ
OG0002624	LOC117574985|XP_034114946.1|DALB	LOC108016197|XP_016938313.1|DSUZ
OG0002625	LOC117576414|XP_034117032.1|DALB	LOC108013746|XP_036673091.1|DSUZ
OG0002626	LOC117577774|XP_034118583.1|DALB	LOC108021813|XP_016946104.1|DSUZ
OG0002627	LOC117573689|XP_034112936.1|DALB	LOC108020507|XP_036673167.1|DSUZ
OG0002628	LOC117574708|XP_034114512.1|DALB	LOC108014372|XP_036675036.1|DSUZ
OG0002629	LOC117576382|XP_034116971.1|DALB	LOC108006002|XP_036674360.1|DSUZ
OG0002630	LOC117574998|XP_034114962.1|DALB	LOC108014576|XP_036673461.1|DSUZ
OG0002632	LOC117576675|XP_034117561.1|DALB	LOC108015942|XP_036674521.1|DSUZ
OG0002633	LOC117576277|XP_034116813.1|DALB	LOC108017513|XP_016940069.1|DSUZ
OG0002634	LOC117576909|XP_034117937.1|DALB	LOC108007270|XP_036674126.1|DSUZ
OG0002635	LOC117573691|XP_034112943.1|DALB	LOC108016215|XP_016938334.2|DSUZ
OG0002636	LOC117576659|XP_034117505.1|DALB	LOC118877826|XP_036673887.1|DSUZ, LOC108011636|XP_016932314.2|DSUZ
OG0002637	LOC117564333|XP_034098930.1|DALB	LOC108021120|XP_016945159.1|DSUZ
OG0002638	LOC117576593|XP_034117372.1|DALB	LOC108015505|XP_016937452.2|DSUZ
OG0002639	LOC117575423|XP_034115512.1|DALB	LOC108019488|XP_016942805.2|DSUZ
OG0002640	LOC117575598|XP_034115755.1|DALB	LOC118877614|XP_036672897.1|DSUZ, LOC108015649|XP_036674761.1|DSUZ
OG0002641	LOC117575894|XP_034116228.1|DALB	LOC108015639|XP_016937620.2|DSUZ, LOC108015645|XP_016937631.1|DSUZ
OG0002642	LOC117574736|XP_034114560.1|DALB	LOC108015641|XP_016937622.2|DSUZ, LOC108015630|XP_016937611.2|DSUZ
OG0002643	LOC117574735|XP_034114559.1|DALB	LOC108015633|XP_036674312.1|DSUZ, LOC118877563|XP_036672651.1|DSUZ
OG0002644	LOC117574927|XP_034114869.1|DALB	LOC108015994|XP_016938076.2|DSUZ
OG0002645	LOC117576219|XP_034116716.1|DALB	LOC108015991|XP_036675103.1|DSUZ
OG0002646	LOC117574571|XP_034114337.1|DALB	LOC108006402|XP_036673361.1|DSUZ
OG0002647	LOC117576867|XP_034117860.1|DALB	LOC108018473|XP_036673177.1|DSUZ
OG0002648	LOC117576078|XP_034116516.1|DALB	LOC118876772|XP_036672709.1|DSUZ, LOC108006070|XP_036674983.1|DSUZ
OG0002649	LOC117574428|XP_034114157.1|DALB	LOC118877662|XP_036673185.1|DSUZ, LOC108014389|XP_036673022.1|DSUZ
OG0002650	LOC117576865|XP_034117858.1|DALB	LOC108018487|XP_016941535.2|DSUZ
OG0002651	LOC117573347|XP_034112363.1|DALB	LOC118879005|XP_036677852.1|DSUZ, LOC108007378|XP_016926525.2|DSUZ
OG0002652	LOC117574997|XP_034114961.1|DALB	LOC108018384|XP_016941419.2|DSUZ
OG0002653	LOC117576345|XP_034116911.1|DALB	LOC108015689|XP_036673495.1|DSUZ
OG0002654	LOC117576344|XP_034116910.1|DALB	LOC108015691|XP_036673498.1|DSUZ
OG0002655	LOC117576618|XP_034117421.1|DALB	LOC108018297|XP_036674129.1|DSUZ
OG0002656	LOC117574195|XP_034113787.1|DALB	LOC108018305|XP_016941328.2|DSUZ
OG0002657	LOC117573690|XP_034112942.1|DALB	LOC108016203|XP_036674038.1|DSUZ
OG0002658	LOC117575437|XP_034115531.1|DALB	LOC108010863|XP_016931329.2|DSUZ
OG0002659	LOC117573387|XP_034112476.1|DALB	LOC108007313|XP_016926449.2|DSUZ
OG0002660	LOC117573935|XP_034113356.1|DALB	LOC108013739|XP_016935179.1|DSUZ
OG0002661	LOC117576172|XP_034116645.1|DALB	LOC108014795|XP_036673624.1|DSUZ
OG0002662	LOC117568085|XP_034104353.1|DALB	LOC108009727|XP_016929798.1|DSUZ
OG0002663	LOC117576810|XP_034117768.1|DALB	LOC108020606|XP_036673397.1|DSUZ
OG0002664	LOC117565806|XP_034100986.1|DALB	LOC108004974|XP_016923577.1|DSUZ
