Orthogroup	DALB.longest_only	DVIR.longest_only
OG0000552	LOC117576694|XP_034117581.1|DALB	LOC6633174|XP_002056156.3|DVIR
OG0000553	LOC117565414|XP_034100389.1|DALB	LOC6628600|XP_002051215.1|DVIR
OG0000553	LOC117565415|XP_034100390.1|DALB, LOC117565417|XP_034100393.1|DALB	LOC6628598|XP_002051213.1|DVIR
OG0000554	LOC117576527|XP_034117241.1|DALB	LOC6630179|XP_002053848.1|DVIR
OG0000554	LOC117574065|XP_034113579.1|DALB	LOC6635181|XP_015024948.1|DVIR
OG0000555	LOC117570039|XP_034107354.1|DALB	LOC6622820|XP_002046479.1|DVIR
OG0000555	LOC117569697|XP_034106847.1|DALB	LOC6636572|XP_002060075.1|DVIR
OG0000556	LOC117569341|XP_034106365.1|DALB	LOC6632107|XP_002055630.1|DVIR
OG0000556	LOC117575005|XP_034114973.1|DALB	LOC116650351|XP_032289692.1|DVIR, LOC6632769|XP_002056374.1|DVIR
OG0000557	LOC117575409|XP_034115480.1|DALB	LOC6632354|XP_002056716.1|DVIR
OG0000557	LOC117576870|XP_034117862.1|DALB	LOC6632351|XP_002056713.1|DVIR
OG0000558	LOC117576425|XP_034117059.1|DALB	LOC6630981|XP_032293824.1|DVIR
OG0000558	LOC117565670|XP_034100797.1|DALB	LOC6634655|XP_002058108.1|DVIR
OG0000559	LOC117575571|XP_034115725.1|DALB	LOC6629320|XP_015027363.2|DVIR
OG0000559	LOC117568325|XP_034104797.1|DALB	LOC6623453|XP_002048228.1|DVIR
OG0000560	LOC117567917|XP_034104087.1|DALB, LOC117567916|XP_034104086.1|DALB	LOC6626207|XP_002049793.1|DVIR
OG0000560	LOC117567915|XP_034104085.1|DALB	LOC6626206|XP_002049792.2|DVIR
OG0000561	LOC117570739|XP_034108452.1|DALB	LOC6624584|XP_032290574.1|DVIR
OG0000561	LOC117570772|XP_034108498.1|DALB	LOC6624695|XP_002047138.1|DVIR
OG0000562	LOC117568411|XP_034104943.1|DALB	LOC6623156|XP_002048554.2|DVIR
OG0000562	LOC117567105|XP_034102777.1|DALB	LOC6623351|XP_032289947.1|DVIR
OG0000563	LOC117571684|XP_034109815.1|DALB	LOC26530531|XP_015031607.1|DVIR
OG0000563	LOC117570842|XP_034108613.1|DALB	LOC6622670|XP_002048450.3|DVIR
OG0000563	LOC117572449|XP_034111172.1|DALB, LOC117571420|XP_034109451.1|DALB	LOC26531346|XP_032290302.1|DVIR, LOC6622477|XP_002046658.2|DVIR
OG0000563	LOC117571656|XP_034109782.1|DALB	LOC6624654|XP_032290017.1|DVIR
OG0000564	LOC117569885|XP_034107115.1|DALB	LOC6624240|XP_002047163.1|DVIR
OG0000564	LOC117569684|XP_034106823.1|DALB	LOC6624554|XP_002047164.1|DVIR
OG0000566	LOC117575463|XP_034115566.1|DALB	LOC6632256|XP_032288773.1|DVIR
OG0000566	LOC117572277|XP_034110872.1|DALB	LOC6623669|XP_002047352.1|DVIR
OG0000567	LOC117577760|XP_034118562.1|DALB	LOC6636176|XP_002059562.1|DVIR
OG0000567	LOC117577978|XP_034118955.1|DALB	LOC6636174|XP_002059560.1|DVIR
OG0000568	LOC117567383|XP_034103226.1|DALB	LOC6631928|XP_002055476.1|DVIR
OG0000568	LOC117573488|XP_034112606.1|DALB	LOC6631030|XP_002054121.1|DVIR, LOC116651837|XP_032294829.1|DVIR
OG0000569	LOC117563357|XP_034097537.1|DALB, LOC117576605|XP_034117395.1|DALB	LOC6630046|XP_002054565.1|DVIR
OG0000569	LOC117573194|XP_034112079.1|DALB	LOC6635240|XP_002058768.2|DVIR
OG0000570	LOC117576577|XP_034117342.1|DALB	LOC6630032|XP_002054023.1|DVIR
OG0000570	LOC117576578|XP_034117343.1|DALB	LOC6630033|XP_002054024.1|DVIR
OG0000571	LOC117574018|XP_034113497.1|DALB	LOC6631151|XP_032294888.1|DVIR
OG0000571	LOC117576764|XP_034117702.1|DALB	LOC6631153|XP_032294980.1|DVIR
OG0000572	LOC117574189|XP_034113773.1|DALB	LOC6632601|XP_002056213.1|DVIR
OG0000572	LOC117575540|XP_034115685.1|DALB	LOC6632603|XP_015026062.1|DVIR
OG0000573	LOC117568114|XP_034104406.1|DALB	LOC6636818|XP_032291501.1|DVIR
OG0000573	LOC117566653|XP_034102087.1|DALB	LOC6635992|XP_002059310.1|DVIR
OG0000574	LOC117567035|XP_034102632.1|DALB	LOC6622763|XP_002048466.1|DVIR, LOC116650414|XP_032289942.1|DVIR
OG0000574	LOC117575445|XP_034115546.1|DALB	LOC6630188|XP_002053257.1|DVIR, LOC6630191|XP_002053260.1|DVIR
OG0000575	LOC117570493|XP_034108078.1|DALB	LOC6622916|XP_002048160.1|DVIR
OG0000575	LOC117570894|XP_034108687.1|DALB	LOC6622282|XP_032290785.1|DVIR
OG0000576	LOC117576193|XP_034116677.1|DALB	LOC6632334|XP_002056402.1|DVIR
OG0000577	LOC117563678|XP_034097996.1|DALB	LOC6628776|XP_002052767.1|DVIR
OG0000577	LOC117563369|XP_034097560.1|DALB	LOC6635695|XP_002059268.1|DVIR
OG0000578	LOC117563541|XP_034097811.1|DALB	LOC6628435|XP_002052043.2|DVIR
OG0000578	LOC117566833|XP_034102300.1|DALB	LOC6627138|XP_015029764.1|DVIR
OG0000579	LOC117574311|XP_034114011.1|DALB	LOC6629669|XP_002054763.1|DVIR
OG0000579	LOC117568033|XP_034104264.1|DALB	LOC116650465|XP_032290021.1|DVIR, LOC6622618|XP_002048443.2|DVIR
OG0000580	LOC117573545|XP_034112716.1|DALB	LOC6630134|XP_032292974.1|DVIR
OG0000580	LOC117573543|XP_034112713.1|DALB	LOC6630133|XP_002053685.1|DVIR
OG0000581	LOC117574002|XP_034113459.1|DALB	LOC6632870|XP_015026169.1|DVIR
OG0000581	LOC117572373|XP_034111034.1|DALB	LOC6631413|XP_002055422.1|DVIR
OG0000582	LOC117572467|XP_034111205.1|DALB	LOC6624467|XP_002047912.1|DVIR
OG0000582	LOC117572271|XP_034110865.1|DALB	LOC6625273|XP_015029744.1|DVIR
OG0000583	LOC117569459|XP_034106516.1|DALB	LOC6625576|XP_002048837.2|DVIR
OG0000583	LOC117569458|XP_034106515.1|DALB	LOC6626034|XP_002050801.1|DVIR
OG0000584	LOC117564165|XP_034098722.1|DALB	LOC6627628|XP_002051094.1|DVIR
OG0000584	LOC117564368|XP_034098976.1|DALB	LOC6627627|XP_002051093.1|DVIR
OG0000585	LOC117569442|XP_034106496.1|DALB, LOC117569920|XP_034107163.1|DALB	LOC116650607|XP_032290606.1|DVIR, LOC116650610|XP_032290624.1|DVIR
OG0000586	LOC117571332|XP_034109314.1|DALB	LOC6625149|XP_002048923.2|DVIR, LOC116651292|XP_032293337.1|DVIR, LOC6624991|XP_002048922.2|DVIR
OG0000589	LOC117570513|XP_034108145.1|DALB	LOC6631894|XP_002055034.2|DVIR
OG0000590	LOC117574715|XP_034114528.1|DALB	LOC6630308|XP_002053725.1|DVIR
OG0000590	LOC117574333|XP_034114042.1|DALB	LOC6634718|XP_002058317.1|DVIR
OG0000592	LOC117572376|XP_034111035.1|DALB	LOC6626982|XP_002048799.1|DVIR
OG0000592	LOC117571583|XP_034109690.1|DALB	LOC6624800|XP_002050194.1|DVIR
OG0000593	LOC117563424|XP_034097650.1|DALB	LOC6628963|XP_002051568.1|DVIR
OG0000593	LOC117566355|XP_034101733.1|DALB	LOC6624835|XP_002049543.1|DVIR
OG0000594	LOC117574067|XP_034113581.1|DALB	LOC6634953|XP_002058587.1|DVIR
OG0000594	LOC117576155|XP_034116619.1|DALB	LOC6632355|XP_002056717.1|DVIR
OG0000595	LOC117575204|XP_034115214.1|DALB	LOC6630586|XP_032289864.1|DVIR
OG0000595	LOC117573641|XP_034112843.1|DALB	LOC6630296|XP_015026982.1|DVIR
OG0000596	LOC117577918|XP_034118806.1|DALB	LOC6635560|XP_002059034.1|DVIR
OG0000596	LOC117573268|XP_034112239.1|DALB, LOC117573267|XP_034112238.1|DALB, LOC117563806|XP_034098230.1|DALB	LOC6629732|XP_002053608.1|DVIR
OG0000597	LOC117574431|XP_034114159.1|DALB	LOC6630718|XP_002054211.2|DVIR
OG0000598	LOC117574273|XP_034113913.1|DALB	LOC116650343|XP_032289640.1|DVIR, LOC116650342|XP_032289639.1|DVIR, LOC6637006|XP_002060432.1|DVIR, LOC116650341|XP_032289638.1|DVIR, LOC6632412|XP_002056208.1|DVIR, LOC116650340|XP_032289637.1|DVIR, LOC116650344|XP_032289641.1|DVIR, LOC6637005|XP_002060433.1|DVIR
OG0000599	LOC117566392|XP_034101791.1|DALB	LOC6623420|XP_032290825.1|DVIR
OG0000600	LOC117570761|XP_034108482.1|DALB	LOC6626195|XP_015029588.1|DVIR
OG0000601	LOC117565708|XP_034100844.1|DALB	LOC6627739|XP_032293387.1|DVIR
OG0000601	LOC117565706|XP_034100839.1|DALB	LOC6629244|XP_002051268.1|DVIR
OG0000603	LOC117566116|XP_034101478.1|DALB	LOC6627674|XP_015028287.1|DVIR
OG0000604	LOC117564075|XP_034098592.1|DALB	LOC6635771|XP_002059167.1|DVIR
OG0000604	LOC117564382|XP_034098992.1|DALB	LOC6628990|XP_002052121.1|DVIR
OG0000605	LOC117563778|XP_034098176.1|DALB, LOC117563777|XP_034098175.1|DALB	LOC6628405|XP_002052048.1|DVIR
OG0000606	LOC117574263|XP_034113889.1|DALB	LOC6635162|XP_002058364.2|DVIR
OG0000607	LOC117573731|XP_034112993.1|DALB	LOC6630520|XP_002054019.1|DVIR
OG0000607	LOC117573336|XP_034112336.1|DALB	LOC6631064|XP_002054908.1|DVIR
OG0000608	LOC117575661|XP_034115840.1|DALB	LOC6630256|XP_002053415.1|DVIR
OG0000609	LOC117564819|XP_034099631.1|DALB	LOC6627620|XP_032294277.1|DVIR
OG0000610	LOC117567740|XP_034103816.1|DALB	LOC6622538|XP_002047597.2|DVIR
OG0000610	LOC117568908|XP_034105704.1|DALB	LOC6626883|XP_002049720.1|DVIR
OG0000611	LOC117572225|XP_034110794.1|DALB	LOC6626382|XP_002050056.2|DVIR
OG0000611	LOC117569955|XP_034107216.1|DALB	LOC6626840|XP_002050842.1|DVIR
OG0000612	LOC117571175|XP_034109093.1|DALB	LOC6622223|XP_032290290.1|DVIR
OG0000614	LOC117573517|XP_034112645.1|DALB	LOC6632126|XP_015026494.1|DVIR
OG0000615	LOC117569740|XP_034106917.1|DALB	LOC6635437|XP_002059073.1|DVIR
OG0000615	LOC117574393|XP_034114122.1|DALB	LOC6630045|XP_002054564.1|DVIR
OG0000616	LOC117575413|XP_034115488.1|DALB	LOC6635429|XP_032295867.1|DVIR
OG0000617	LOC117575989|XP_034116376.1|DALB	LOC6632303|XP_002055992.2|DVIR
OG0000617	LOC117575506|XP_034115640.1|DALB	LOC6630252|XP_002053766.1|DVIR
OG0000618	LOC117573703|XP_034112962.1|DALB	LOC6630412|XP_032295330.1|DVIR
OG0000618	LOC117572345|XP_034110993.1|DALB	LOC6624340|XP_002047461.1|DVIR
OG0000619	LOC117572298|XP_034110901.1|DALB	LOC6626912|XP_002050287.1|DVIR
OG0000620	LOC117567579|XP_034103547.1|DALB	LOC6623141|XP_032290550.1|DVIR
OG0000621	LOC117576522|XP_034117232.1|DALB	LOC6630395|XP_002054003.1|DVIR
OG0000621	LOC117570374|XP_034107863.1|DALB	LOC6634637|XP_002058036.1|DVIR
OG0000622	LOC117570206|XP_034107585.1|DALB	LOC6623617|XP_002047341.2|DVIR
OG0000622	LOC117569833|XP_034107049.1|DALB	LOC6623494|XP_002046161.3|DVIR
OG0000623	LOC117569825|XP_034107040.1|DALB	LOC6622165|XP_002047042.1|DVIR
OG0000623	LOC117571426|XP_034109457.1|DALB	LOC6622534|XP_002046659.1|DVIR
OG0000624	LOC117570531|XP_034108127.1|DALB	LOC6625310|XP_002048753.1|DVIR
OG0000625	LOC117572722|XP_034111677.1|DALB	LOC6624701|XP_032291163.1|DVIR
OG0000625	LOC117572724|XP_034111680.1|DALB	LOC6624688|XP_002047191.1|DVIR
OG0000626	LOC117566761|XP_034102195.1|DALB	LOC6625417|XP_002049293.1|DVIR
OG0000626	LOC117569433|XP_034106484.1|DALB	LOC6636359|XP_032292058.1|DVIR
OG0000627	LOC117572507|XP_034111252.1|DALB	LOC6623882|XP_032290691.1|DVIR
OG0000627	LOC117574429|XP_034114161.1|DALB	LOC6633255|XP_002056879.1|DVIR
OG0000628	LOC117565246|XP_034100148.1|DALB	LOC6636641|XP_032289186.1|DVIR
OG0000629	LOC117574207|XP_034113802.1|DALB, LOC117574206|XP_034113801.1|DALB	LOC6630322|XP_002053432.1|DVIR
OG0000629	LOC117565174|XP_034100057.1|DALB, LOC117564067|XP_034098584.1|DALB	LOC6627470|XP_002052901.1|DVIR
OG0000630	LOC117564045|XP_034098545.1|DALB	LOC6633920|XP_002057654.2|DVIR
OG0000630	LOC117565056|XP_034099894.1|DALB	LOC6633915|XP_002057649.3|DVIR
OG0000631	LOC117564713|XP_034099485.1|DALB	LOC26531502|XP_015028941.1|DVIR
OG0000631	LOC117565173|XP_034100055.1|DALB	LOC6628492|XP_002051487.1|DVIR
OG0000632	LOC117565524|XP_034100553.1|DALB	LOC6627477|XP_002052127.1|DVIR
OG0000632	LOC117565870|XP_034101098.1|DALB	LOC6628210|XP_032294373.1|DVIR
OG0000634	LOC117568717|XP_034105424.1|DALB	LOC6626570|XP_015029853.1|DVIR
OG0000635	LOC117567613|XP_034103593.1|DALB	LOC6625322|XP_002049088.1|DVIR
OG0000635	LOC117577669|XP_034118448.1|DALB	LOC6634716|XP_002058273.1|DVIR
OG0000636	LOC117564269|XP_034098862.1|DALB	LOC6633917|XP_002057651.1|DVIR
OG0000636	LOC117564177|XP_034098736.1|DALB	LOC6633918|XP_002057652.1|DVIR
OG0000637	LOC117567319|XP_034103113.1|DALB	LOC6633434|XP_032296646.1|DVIR
OG0000637	LOC117576420|XP_034117048.1|DALB	LOC6633438|XP_032296647.1|DVIR
OG0000638	LOC117565791|XP_034100967.1|DALB	LOC6634774|XP_002058200.1|DVIR
OG0000639	LOC117572595|XP_034111394.1|DALB	LOC6623349|XP_015030605.1|DVIR
OG0000641	LOC117574421|XP_034114149.1|DALB, LOC117576933|XP_034117967.1|DALB	LOC6623752|XP_032290450.1|DVIR
OG0000642	LOC117563538|XP_034097808.1|DALB	LOC6634282|XP_002057749.1|DVIR
OG0000643	LOC117574455|XP_034114184.1|DALB	LOC6629665|XP_002054759.1|DVIR
OG0000644	LOC117567265|XP_034103015.1|DALB	LOC6623455|XP_002048587.1|DVIR
OG0000645	LOC117564942|XP_034099787.1|DALB	LOC6629018|XP_002052760.2|DVIR
OG0000645	LOC117563298|XP_034097433.1|DALB, LOC117563299|XP_034097434.1|DALB	LOC6629017|XP_002052759.2|DVIR
OG0000645	LOC117563297|XP_034097432.1|DALB	LOC6629016|XP_002052758.1|DVIR
OG0000646	LOC117576972|XP_034118040.1|DALB	LOC6635146|XP_002058630.1|DVIR
OG0000646	LOC117573382|XP_034112460.1|DALB	LOC6629691|XP_002053972.2|DVIR
OG0000647	LOC117575946|XP_034116298.1|DALB	LOC6635117|XP_032294996.1|DVIR
OG0000647	LOC117569887|XP_034107121.1|DALB	LOC6631833|XP_002055475.3|DVIR
OG0000648	LOC117577850|XP_034118682.1|DALB	LOC6631502|XP_032295964.1|DVIR
OG0000648	LOC117577986|XP_034118972.1|DALB	LOC6631521|XP_002055318.2|DVIR
OG0000649	LOC117577572|XP_034118299.1|DALB	LOC6631834|XP_032295924.1|DVIR
OG0000649	LOC117577482|XP_034118253.1|DALB	LOC6631836|XP_032295918.1|DVIR
OG0000650	LOC117576519|XP_034117219.1|DALB	LOC6634857|XP_002058647.1|DVIR
OG0000650	LOC117573113|XP_034111930.1|DALB	LOC6636238|XP_002059752.1|DVIR
OG0000651	LOC117567804|XP_034103930.1|DALB	LOC6622724|XP_002047243.1|DVIR
OG0000651	LOC117568586|XP_034105209.1|DALB	LOC6623116|XP_002047761.1|DVIR
OG0000652	LOC117569337|XP_034106358.1|DALB	LOC6627088|XP_002048792.2|DVIR
OG0000652	LOC117577682|XP_034118468.1|DALB	LOC6636055|XP_002059519.1|DVIR
OG0000653	LOC117576011|XP_034116409.1|DALB	LOC6629841|XP_002054462.1|DVIR
OG0000654	LOC117572400|XP_034111072.1|DALB	LOC6624668|XP_002046639.1|DVIR
OG0000654	LOC117566801|XP_034102235.1|DALB	LOC6622753|XP_032290463.1|DVIR
OG0000655	LOC117567327|XP_034103125.1|DALB	LOC6635982|XP_002059300.1|DVIR
OG0000656	LOC117574283|XP_034113925.1|DALB	LOC6630900|XP_015027250.1|DVIR
OG0000657	LOC117568889|XP_034105680.1|DALB	LOC6622084|XP_002046450.1|DVIR
OG0000657	LOC117564144|XP_034098698.1|DALB	LOC6628261|XP_002052541.1|DVIR
OG0000658	LOC117569426|XP_034106479.1|DALB	LOC6632073|XP_002055634.1|DVIR
OG0000658	LOC117573941|XP_034113359.1|DALB	LOC6629810|XP_002054884.1|DVIR
OG0000659	LOC117563557|XP_034097828.1|DALB	LOC6633913|XP_002057647.1|DVIR
OG0000660	LOC117564213|XP_034098789.1|DALB	LOC6627856|XP_032294028.1|DVIR
OG0000660	LOC117564216|XP_034098795.1|DALB	LOC6627857|XP_002052276.1|DVIR, LOC6627858|XP_002052277.1|DVIR
OG0000661	LOC117572351|XP_034111002.1|DALB	LOC6624575|XP_002046398.1|DVIR, LOC116650124|XP_032289338.1|DVIR
OG0000661	LOC117565090|XP_034099931.1|DALB	LOC6635679|XP_032294652.1|DVIR
OG0000662	LOC117570924|XP_034108745.1|DALB	LOC6624548|XP_002046562.1|DVIR
OG0000662	LOC117577860|XP_034118700.1|DALB	LOC6635590|XP_002059015.1|DVIR
OG0000663	LOC117569390|XP_034106410.1|DALB	LOC6635856|XP_032291956.1|DVIR
OG0000664	LOC117564016|XP_034098505.1|DALB	LOC6629188|XP_032293524.1|DVIR
OG0000664	LOC117570880|XP_034108667.1|DALB	LOC6633562|XP_002057367.3|DVIR
OG0000665	LOC117573325|XP_034112325.1|DALB	LOC6629678|XP_002053661.1|DVIR, LOC6629679|XP_032291365.1|DVIR
OG0000665	LOC117575323|XP_034115370.1|DALB	LOC6629680|XP_002053663.1|DVIR
OG0000666	LOC117569897|XP_034107129.1|DALB	LOC6626484|XP_002049078.1|DVIR
OG0000666	LOC117578059|XP_034119086.1|DALB	LOC26531342|XP_015026801.1|DVIR
OG0000667	LOC117578274|XP_034119594.1|DALB	LOC6631496|XP_002055130.1|DVIR
OG0000667	LOC117573551|XP_034112722.1|DALB	LOC6630131|XP_002053683.3|DVIR
OG0000668	LOC117573147|XP_034111977.1|DALB	LOC6635250|XP_002058758.1|DVIR
OG0000668	LOC117576626|XP_034117441.1|DALB	LOC6634841|XP_002058521.2|DVIR
OG0000669	LOC117578037|XP_034119049.1|DALB	LOC6633764|XP_002056950.3|DVIR
OG0000669	LOC117578011|XP_034119005.1|DALB	LOC6633763|XP_002056949.1|DVIR
OG0000670	LOC117565760|XP_034100947.1|DALB	LOC6633297|XP_002057396.1|DVIR
OG0000671	LOC117575061|XP_034115033.1|DALB	LOC6630872|XP_032295008.1|DVIR
OG0000671	LOC117575017|XP_034114987.1|DALB	LOC6630906|XP_002054500.1|DVIR
OG0000672	LOC117567786|XP_034103901.1|DALB	LOC6631428|XP_002055536.1|DVIR
OG0000672	LOC117571431|XP_034109468.1|DALB	LOC6634580|XP_002058081.3|DVIR
OG0000673	LOC117576886|XP_034117903.1|DALB	LOC6634553|XP_002057970.1|DVIR
OG0000673	LOC117568027|XP_034104258.1|DALB	LOC6622139|XP_002047503.1|DVIR
OG0000674	LOC117570553|XP_034108170.1|DALB	LOC6623312|XP_015031550.1|DVIR
OG0000675	LOC117577932|XP_034118826.1|DALB	LOC6634594|XP_002058249.2|DVIR
OG0000675	LOC117577641|XP_034118401.1|DALB, LOC117571689|XP_034109870.1|DALB, LOC117577754|XP_034118556.1|DALB	LOC6634477|XP_002058248.1|DVIR
OG0000675	LOC117577713|XP_034118507.1|DALB	LOC6634476|XP_002058247.1|DVIR
OG0000677	LOC117571268|XP_034109222.1|DALB	LOC6624369|XP_002047903.1|DVIR
OG0000677	LOC117578262|XP_034119575.1|DALB	LOC6631871|XP_002055732.2|DVIR
OG0000678	LOC117574094|XP_034113622.1|DALB	LOC6632487|XP_002055816.1|DVIR
OG0000678	LOC117565020|XP_034099855.1|DALB	LOC6628366|XP_002052866.1|DVIR
OG0000679	LOC117577714|XP_034118508.1|DALB	LOC6636723|XP_015023790.1|DVIR
OG0000680	LOC117577640|XP_034118400.1|DALB	LOC6631973|XP_032295609.1|DVIR
OG0000680	LOC117568471|XP_034105051.1|DALB	LOC6631974|XP_002055602.1|DVIR
OG0000681	LOC117573364|XP_034112384.1|DALB	LOC6634946|XP_002058534.1|DVIR
OG0000681	LOC117566126|XP_034101500.1|DALB	LOC6634750|XP_002058043.1|DVIR
OG0000683	LOC117574071|XP_034113592.1|DALB	LOC6635150|XP_002058634.1|DVIR
OG0000684	LOC117575991|XP_034116379.1|DALB	LOC6632344|XP_002056706.1|DVIR
OG0000684	LOC117576609|XP_034117401.1|DALB	LOC6630608|XP_002054483.1|DVIR
OG0000685	LOC117574214|XP_034113812.1|DALB	LOC6635198|XP_002058473.1|DVIR
OG0000686	LOC117570004|XP_034107290.1|DALB	LOC6625717|XP_002050487.1|DVIR
OG0000686	LOC117578192|XP_034119401.1|DALB	LOC6635611|XP_002058954.1|DVIR
OG0000687	LOC117568559|XP_034105178.1|DALB	LOC6624896|XP_002049114.2|DVIR
OG0000687	LOC117572061|XP_034110530.1|DALB	LOC6624055|XP_002047417.1|DVIR
OG0000688	LOC117566937|XP_034102459.1|DALB	LOC6624959|XP_002050614.2|DVIR
OG0000689	LOC117570131|XP_034107487.1|DALB	LOC6625592|XP_002051042.1|DVIR
OG0000689	LOC117570130|XP_034107486.1|DALB	LOC6625591|XP_002051041.2|DVIR
OG0000690	LOC117577602|XP_034118339.1|DALB	LOC6634484|XP_002058161.2|DVIR
OG0000691	LOC117563341|XP_034097509.1|DALB	LOC6633947|XP_002057834.1|DVIR
OG0000691	LOC117572769|XP_034111749.1|DALB	LOC6622887|XP_002048029.1|DVIR
OG0000692	LOC117572055|XP_034110522.1|DALB	LOC6623904|XP_002046236.2|DVIR
OG0000693	LOC117578299|XP_034119635.1|DALB	LOC6631519|XP_002055316.1|DVIR
OG0000693	LOC117574730|XP_034114551.1|DALB	LOC6632647|XP_002056546.1|DVIR
OG0000694	LOC117573076|XP_034111850.1|DALB	LOC6636119|XP_032295507.1|DVIR
OG0000694	LOC117572591|XP_034111369.1|DALB	LOC6624566|XP_002048620.2|DVIR
OG0000695	LOC117563999|XP_034098480.1|DALB	LOC6628693|XP_002051357.2|DVIR
OG0000695	LOC117564236|XP_034098818.1|DALB	LOC6628286|XP_002051343.2|DVIR
OG0000696	LOC117563384|XP_034097588.1|DALB	LOC6627790|XP_002052678.1|DVIR
OG0000697	LOC117577858|XP_034118698.1|DALB	LOC6631964|XP_002055227.1|DVIR
OG0000697	LOC117564401|XP_034099016.1|DALB	LOC6628247|XP_002051458.1|DVIR
OG0000698	LOC117564328|XP_034098925.1|DALB	LOC6635714|XP_002059263.1|DVIR
OG0000698	LOC117565639|XP_034100740.1|DALB	LOC6635692|XP_002059265.1|DVIR
OG0000699	LOC117564258|XP_034098852.1|DALB	LOC6628820|XP_015028641.1|DVIR
OG0000699	LOC117576161|XP_034116627.1|DALB	LOC6635163|XP_002058365.1|DVIR
OG0000700	LOC117565951|XP_034101231.1|DALB	LOC6629052|XP_032294077.1|DVIR
OG0000700	LOC117564896|XP_034099736.1|DALB	LOC6629117|XP_032294110.1|DVIR
OG0000701	LOC117568902|XP_034105696.1|DALB	LOC6626970|XP_002048713.1|DVIR
OG0000701	LOC117577732|XP_034118526.1|DALB	LOC6631921|XP_002055748.1|DVIR
OG0000702	LOC117574244|XP_034113862.1|DALB	LOC116649748|XP_032296095.1|DVIR, LOC6632990|XP_002056491.2|DVIR
OG0000702	LOC117574242|XP_034113854.1|DALB	LOC6632989|XP_015025826.2|DVIR
OG0000703	LOC117571007|XP_034108853.1|DALB	LOC6625053|XP_002050587.1|DVIR
OG0000704	LOC117577622|XP_034118367.1|DALB	LOC6632206|XP_032295827.1|DVIR
OG0000704	LOC117574946|XP_034114891.1|DALB	LOC6631043|XP_002054217.1|DVIR
OG0000705	LOC117568186|XP_034104530.1|DALB	LOC6622935|XP_015030722.1|DVIR
OG0000706	LOC117565201|XP_034100096.1|DALB	LOC6627919|XP_002052794.3|DVIR
OG0000706	LOC117578084|XP_034119137.1|DALB	LOC6633548|XP_032296218.1|DVIR
OG0000707	LOC117571527|XP_034109597.1|DALB	LOC6625623|XP_002049047.1|DVIR
OG0000707	LOC117577825|XP_034118653.1|DALB	LOC6631487|XP_002055432.2|DVIR
OG0000708	LOC117566954|XP_034102489.1|DALB	LOC6634402|XP_032289295.1|DVIR
OG0000708	LOC117568465|XP_034105038.1|DALB	LOC116652285|XP_032296482.1|DVIR, LOC6634795|XP_032296417.1|DVIR
OG0000709	LOC117576075|XP_034116503.1|DALB	LOC6629487|XP_032295630.1|DVIR
OG0000709	LOC117567689|XP_034103708.1|DALB	LOC6631800|XP_015026515.2|DVIR
OG0000710	LOC117576461|XP_034117123.1|DALB	LOC6632532|XP_002056430.1|DVIR
OG0000710	LOC117566942|XP_034102465.1|DALB	LOC6624812|XP_002050608.1|DVIR
OG0000711	LOC117571032|XP_034108886.1|DALB	LOC6623429|XP_032290174.1|DVIR
OG0000711	LOC117575987|XP_034116783.1|DALB	LOC6633784|XP_032296524.1|DVIR
OG0000712	LOC117575191|XP_034115194.1|DALB	LOC6632644|XP_002056543.1|DVIR
OG0000712	LOC117575190|XP_034115193.1|DALB	LOC6632645|XP_002056544.1|DVIR
OG0000713	LOC117573086|XP_034111870.1|DALB	LOC6636756|XP_002060213.1|DVIR, LOC6632328|XP_002056388.1|DVIR
OG0000714	LOC117577929|XP_034118823.1|DALB	LOC6636110|XP_002059652.2|DVIR
OG0000714	LOC117570895|XP_034108689.1|DALB	LOC6636605|XP_002060042.1|DVIR
OG0000715	LOC117570536|XP_034108134.1|DALB	LOC26530534|XP_015031609.2|DVIR
OG0000715	LOC117570535|XP_034108132.1|DALB	LOC6623996|XP_002048378.2|DVIR
OG0000716	LOC117569972|XP_034107243.1|DALB	LOC6633610|XP_032288989.1|DVIR
OG0000716	LOC117568974|XP_034105825.1|DALB	LOC6622113|XP_002047989.1|DVIR
OG0000717	LOC117566524|XP_034101955.1|DALB	LOC6622375|XP_002047929.1|DVIR
OG0000718	LOC117573107|XP_034111920.1|DALB	LOC6636184|XP_032289065.1|DVIR
OG0000718	LOC117573166|XP_034112022.1|DALB	LOC6627382|XP_002052402.2|DVIR
OG0000719	LOC117571875|XP_034110223.1|DALB, LOC117571876|XP_034110226.1|DALB, LOC117571771|XP_034110019.1|DALB, LOC117571877|XP_034110227.1|DALB, LOC117571878|XP_034110228.1|DALB, LOC117569348|XP_034106372.1|DALB	LOC6622044|XP_002047071.1|DVIR
OG0000719	LOC117568699|XP_034105404.1|DALB	LOC6623835|XP_002047830.1|DVIR
OG0000720	LOC117573621|XP_034112814.1|DALB, LOC117573623|XP_034112816.1|DALB, LOC117573351|XP_034112368.1|DALB, LOC117573622|XP_034112815.1|DALB, LOC117573353|XP_034112369.1|DALB	LOC6632935|XP_002056122.2|DVIR
OG0000721	LOC117565112|XP_034099962.1|DALB, LOC117565111|XP_034099961.1|DALB	LOC6629028|XP_002051375.1|DVIR, LOC6629029|XP_002051376.3|DVIR
