Orthogroup	DALB.longest_only	DSEC.longest_only
OG0001815	LOC117566370|XP_034101759.1|DALB, LOC117575404|XP_034115475.1|DALB	LOC6613989|XP_002038445.1|DSEC
OG0001816	LOC117570703|XP_034108397.1|DALB	LOC6609026|XP_002033730.1|DSEC
OG0001817	LOC117567469|XP_034103379.1|DALB	LOC6621152|XP_032571407.1|DSEC
OG0001818	LOC117569504|XP_034106621.1|DALB	LOC6617615|XP_032581450.1|DSEC
OG0001819	LOC117572128|XP_034110653.1|DALB	LOC6615490|XP_002039870.1|DSEC
OG0001820	LOC117577665|XP_034118443.1|DALB	LOC6618977|XP_002043222.2|DSEC
OG0001821	LOC117570804|XP_034108551.1|DALB	LOC6618857|XP_002043105.1|DSEC
OG0001822	LOC117568631|XP_034105312.1|DALB	LOC6615614|XP_002039988.1|DSEC
OG0001823	LOC117572174|XP_034110716.1|DALB	LOC6605231|XP_002030069.1|DSEC
OG0001824	LOC117564893|XP_034099731.1|DALB	LOC6617401|XP_002041726.2|DSEC
OG0001825	LOC117568316|XP_034104763.1|DALB	LOC6609964|XP_032572454.1|DSEC
OG0001826	LOC117567409|XP_034103274.1|DALB	LOC6608564|XP_002033298.1|DSEC
OG0001827	LOC117568450|XP_034105015.1|DALB	LOC6609541|XP_002034224.2|DSEC
OG0001828	LOC117568417|XP_034104953.1|DALB	LOC6618681|XP_002042940.2|DSEC
OG0001829	LOC117569282|XP_034106279.1|DALB	LOC6608753|XP_032571787.1|DSEC
OG0001830	LOC117566836|XP_034102309.1|DALB	LOC6615644|XP_002040018.1|DSEC
OG0001831	LOC117569815|XP_034107026.1|DALB	LOC6606148|XP_032574319.1|DSEC
OG0001832	LOC117578207|XP_034119441.1|DALB	LOC6612303|XP_002036813.2|DSEC
OG0001833	LOC117570360|XP_034107821.1|DALB, LOC117572032|XP_034110478.1|DALB	LOC6615809|XP_002040179.2|DSEC
OG0001834	LOC117575271|XP_034115296.1|DALB	LOC6606340|XP_002031145.1|DSEC
OG0001837	LOC117568931|XP_034105740.1|DALB	LOC6610216|XP_002034823.2|DSEC
OG0001838	LOC117570137|XP_034107491.1|DALB	LOC6608990|XP_002033703.1|DSEC
OG0001839	LOC117569176|XP_034106136.1|DALB	LOC6617297|XP_002041624.1|DSEC, LOC6610094|XP_032572788.1|DSEC
OG0001840	LOC117565293|XP_034100218.1|DALB	LOC116802327|XP_032582420.1|DSEC, LOC116802341|XP_032582596.1|DSEC
OG0001841	LOC117568968|XP_034105817.1|DALB	LOC6610247|XP_002034842.2|DSEC, LOC6610246|XP_032575027.1|DSEC
OG0001842	LOC117570610|XP_034108259.1|DALB	LOC6610489|XP_002035069.1|DSEC, LOC6611546|XP_002036085.1|DSEC
OG0001843	LOC117570083|XP_034107415.1|DALB, LOC117566514|XP_034101946.1|DALB, LOC117566513|XP_034101944.1|DALB	LOC6619357|XP_002043574.1|DSEC
OG0001844	LOC117568714|XP_034105421.1|DALB	LOC6605711|XP_002030527.1|DSEC, LOC6605710|XP_002030526.1|DSEC
OG0001845	LOC117568380|XP_034104880.1|DALB	LOC6615680|XP_002040051.1|DSEC
OG0001846	LOC117575104|XP_034115097.1|DALB	LOC6616771|XP_002041108.2|DSEC, LOC6616772|XP_002041109.1|DSEC
OG0001848	LOC117573245|XP_034112195.1|DALB	LOC116800890|XP_032573143.1|DSEC
OG0001849	LOC117574913|XP_034114850.1|DALB, LOC117575504|XP_034115638.1|DALB	LOC6607648|XP_002032413.1|DSEC
OG0001850	LOC117573070|XP_034111829.1|DALB	LOC6619486|XP_002043701.2|DSEC
OG0001851	LOC117573088|XP_034111871.1|DALB	LOC6619463|XP_032579706.1|DSEC
OG0001852	LOC117567048|XP_034102656.1|DALB	LOC6610183|XP_032573665.1|DSEC
OG0001853	LOC117573835|XP_034113159.1|DALB	LOC6617056|XP_032577505.1|DSEC
OG0001854	LOC117566365|XP_034101754.1|DALB	LOC6620366|XP_002044574.1|DSEC
OG0001855	LOC117569054|XP_034105955.1|DALB	LOC6609493|XP_002034178.1|DSEC
OG0001856	LOC117578103|XP_034119171.1|DALB	LOC6619738|XP_032581209.1|DSEC
OG0001857	LOC117573494|XP_034112616.1|DALB	LOC6615133|XP_032580225.1|DSEC
OG0001858	LOC117570007|XP_034107310.1|DALB	LOC6614891|XP_002039308.1|DSEC
OG0001859	LOC117577748|XP_034118551.1|DALB	LOC6621332|XP_032582111.1|DSEC, LOC6620715|XP_002044916.1|DSEC
OG0001860	LOC117569627|XP_034106755.1|DALB	LOC6618285|XP_032574317.1|DSEC
OG0001862	LOC117574866|XP_034114774.1|DALB, LOC117575031|XP_034115001.1|DALB	LOC6615182|XP_002039598.1|DSEC
OG0001863	LOC117564266|XP_034098863.1|DALB, LOC117564256|XP_034098853.1|DALB	LOC6618450|XP_002042720.1|DSEC
OG0001864	LOC117576309|XP_034116855.1|DALB	LOC6606356|XP_032577957.1|DSEC
OG0001865	LOC117567273|XP_034103031.1|DALB	LOC6618008|XP_002042316.1|DSEC
OG0001866	LOC117575801|XP_034116070.1|DALB	LOC6606574|XP_032578345.1|DSEC
OG0001867	LOC117572102|XP_034110601.1|DALB	LOC6606100|XP_032574151.1|DSEC
OG0001868	LOC117563849|XP_034098269.1|DALB	LOC6618260|XP_032574030.1|DSEC
OG0001869	LOC117575740|XP_034115980.1|DALB	LOC6620083|XP_032578234.1|DSEC
OG0001870	LOC117568087|XP_034104360.1|DALB	LOC6612338|XP_002036848.1|DSEC
OG0001871	LOC117569373|XP_034106398.1|DALB	LOC6619873|XP_002044086.2|DSEC
OG0001872	LOC117575605|XP_034115768.1|DALB	LOC6612865|XP_032578150.1|DSEC
OG0001873	LOC117574993|XP_034114953.1|DALB	LOC6613782|XP_002038251.1|DSEC
OG0001874	LOC117573073|XP_034111843.1|DALB	LOC6619635|XP_032578689.1|DSEC
OG0001875	LOC117576755|XP_034117683.1|DALB	LOC6612920|XP_032579444.1|DSEC
OG0001876	LOC117567146|XP_034102849.1|DALB	LOC6619970|XP_002044182.2|DSEC
OG0001877	LOC117578147|XP_034119255.1|DALB	LOC6616180|XP_002040545.1|DSEC
OG0001878	LOC117573768|XP_034113054.1|DALB	LOC6606536|XP_032576617.1|DSEC
OG0001879	LOC117573130|XP_034111949.1|DALB	LOC6619641|XP_032578679.1|DSEC
OG0001880	LOC117575819|XP_034116110.1|DALB	LOC6620510|XP_002044715.1|DSEC
OG0001881	LOC117576218|XP_034116715.1|DALB	LOC6614343|XP_002038782.1|DSEC
OG0001883	LOC117573866|XP_034113232.1|DALB	LOC6607530|XP_032578869.1|DSEC
OG0001885	LOC117564664|XP_034099418.1|DALB, LOC117565485|XP_034100478.1|DALB	LOC6617699|XP_032569693.1|DSEC
OG0001886	LOC117576949|XP_034117998.1|DALB	LOC6621249|XP_032578787.1|DSEC, LOC116801727|XP_032578788.1|DSEC, LOC6620890|XP_032577769.1|DSEC
OG0001887	LOC117569788|XP_034106981.1|DALB	LOC6608581|XP_002033315.1|DSEC
OG0001888	LOC117575854|XP_034116165.1|DALB	LOC6613917|XP_002038382.1|DSEC
OG0001889	LOC117570571|XP_034108201.1|DALB	LOC6619758|XP_002043972.1|DSEC
OG0001890	LOC117571216|XP_034109155.1|DALB	LOC6616301|XP_032573993.1|DSEC
OG0001891	LOC117576520|XP_034117229.1|DALB	LOC6619273|XP_032576483.1|DSEC
OG0001892	LOC117564533|XP_034099245.1|DALB	LOC116800942|XP_032573580.1|DSEC
OG0001893	LOC117575416|XP_034115490.1|DALB	LOC6617156|XP_002041483.1|DSEC
OG0001894	LOC117570940|XP_034108762.1|DALB	LOC6608067|XP_002032815.1|DSEC
OG0001895	LOC117573252|XP_034112220.1|DALB	LOC6619488|XP_002043703.2|DSEC
OG0001896	LOC117565240|XP_034100141.1|DALB	LOC116801412|XP_032576580.1|DSEC, LOC116801816|XP_032579527.1|DSEC
OG0001897	LOC117576774|XP_034117716.1|DALB	LOC6606984|XP_002031776.1|DSEC
OG0001898	LOC117567000|XP_034102570.1|DALB	LOC6620489|XP_032580023.1|DSEC, LOC116802306|XP_032582298.1|DSEC
OG0001899	LOC117573998|XP_034113438.1|DALB	LOC6613719|XP_032576625.1|DSEC
OG0001900	LOC117572336|XP_034110967.1|DALB	LOC6619375|XP_002043591.1|DSEC
OG0001901	LOC117565918|XP_034101178.1|DALB	LOC6611414|XP_032578802.1|DSEC
OG0001903	LOC117576066|XP_034116491.1|DALB	LOC6613813|XP_032577168.1|DSEC
OG0001904	LOC117574034|XP_034113520.1|DALB	LOC6618732|XP_002042990.1|DSEC
OG0001905	LOC117578133|XP_034119230.1|DALB, LOC117567217|XP_034102937.1|DALB	LOC6617651|XP_002041964.1|DSEC
OG0001906	LOC117576938|XP_034117974.1|DALB	LOC6620078|XP_032576111.1|DSEC
OG0001907	LOC117574408|XP_034114140.1|DALB	LOC6617908|XP_002042215.2|DSEC
OG0001908	LOC117576966|XP_034118034.1|DALB	LOC6618704|XP_032578769.1|DSEC
OG0001909	LOC117568988|XP_034105854.1|DALB	LOC6619847|XP_002044060.1|DSEC
OG0001910	LOC117573914|XP_034113314.1|DALB	LOC6607004|XP_002031793.1|DSEC
OG0001911	LOC117573999|XP_034113455.1|DALB	LOC6616864|XP_032579488.1|DSEC
OG0001912	LOC117572451|XP_034111174.1|DALB	LOC6609257|XP_002033947.1|DSEC
OG0001913	LOC117563883|XP_034098331.1|DALB	LOC6612047|XP_002036564.1|DSEC
OG0001914	LOC117576828|XP_034117793.1|DALB	LOC6607710|XP_032577279.1|DSEC
OG0001915	LOC117570183|XP_034107550.1|DALB	LOC6610457|XP_032574784.1|DSEC
OG0001916	LOC117569257|XP_034106222.1|DALB	LOC116800457|XP_032571449.1|DSEC
OG0001917	LOC117572151|XP_034110681.1|DALB	LOC6604768|XP_032573423.1|DSEC
OG0001918	LOC117570031|XP_034107345.1|DALB	LOC6610770|XP_002035336.2|DSEC
OG0001919	LOC117566910|XP_034102421.1|DALB	LOC6609296|XP_002033986.1|DSEC
OG0001920	LOC117572234|XP_034110804.1|DALB	LOC6610170|XP_002034778.2|DSEC
OG0001921	LOC117568163|XP_034104482.1|DALB	LOC6609009|XP_002033714.1|DSEC
OG0001922	LOC117569180|XP_034106140.1|DALB	LOC6615618|XP_032571754.1|DSEC
OG0001923	LOC117567544|XP_034103483.1|DALB	LOC6611087|XP_032573636.1|DSEC
OG0001924	LOC117566044|XP_034101385.1|DALB	LOC6620766|XP_002044966.1|DSEC
OG0001925	LOC117567302|XP_034103077.1|DALB	LOC6610857|XP_002035423.1|DSEC
OG0001926	LOC117570109|XP_034107460.1|DALB	LOC6604869|XP_032574430.1|DSEC
OG0001927	LOC117568201|XP_034104560.1|DALB	LOC6608845|XP_032570705.1|DSEC
OG0001928	LOC117570980|XP_034108818.1|DALB	LOC6605168|XP_032573801.1|DSEC
OG0001929	LOC117570178|XP_034107547.1|DALB	LOC6605161|XP_032575415.1|DSEC
OG0001930	LOC117566414|XP_034101825.1|DALB	LOC6609813|XP_032570710.1|DSEC
OG0001931	LOC117567659|XP_034103668.1|DALB	LOC6605222|XP_032574107.1|DSEC
OG0001932	LOC117572180|XP_034110723.1|DALB	LOC6605221|XP_002030059.1|DSEC
OG0001933	LOC117571747|XP_034109985.1|DALB	LOC6609617|XP_002034294.1|DSEC
OG0001934	LOC117567747|XP_034103824.1|DALB	LOC6605156|XP_032574695.1|DSEC
OG0001935	LOC117567389|XP_034103229.1|DALB, LOC117567388|XP_034103228.1|DALB	LOC6605895|XP_002030708.2|DSEC
OG0001937	LOC117567930|XP_034104109.1|DALB	LOC6609262|XP_032570091.1|DSEC
OG0001938	LOC117571079|XP_034108947.1|DALB	LOC6608631|XP_002033365.1|DSEC
OG0001939	LOC117567165|XP_034102869.1|DALB	LOC6615276|XP_002039680.2|DSEC
OG0001940	LOC117570207|XP_034107586.1|DALB	LOC6608052|XP_032571530.1|DSEC
OG0001941	LOC117570612|XP_034108261.1|DALB	LOC6610173|XP_032574149.1|DSEC
OG0001942	LOC117569339|XP_034106360.1|DALB	LOC6607902|XP_032572166.1|DSEC, LOC116800569|XP_032572173.1|DSEC
OG0001943	LOC117569265|XP_034106256.1|DALB	LOC6605897|XP_002030710.1|DSEC
OG0001944	LOC117567517|XP_034103452.1|DALB	LOC6610139|XP_032575088.1|DSEC
OG0001945	LOC117568442|XP_034105001.1|DALB	LOC6608070|XP_032570806.1|DSEC
OG0001946	LOC117567152|XP_034102857.1|DALB	LOC6608015|XP_002032763.1|DSEC
OG0001947	LOC117569438|XP_034106492.1|DALB	LOC6609686|XP_002034344.1|DSEC
OG0001948	LOC117567176|XP_034102889.1|DALB	LOC6614854|XP_002039272.1|DSEC
OG0001949	LOC117572290|XP_034110891.1|DALB	LOC6616414|XP_032574200.1|DSEC
OG0001950	LOC117576871|XP_034117863.1|DALB	LOC6620775|XP_002044973.2|DSEC, LOC6620690|XP_032582929.1|DSEC, LOC6620843|XP_032578439.1|DSEC
OG0001951	LOC117571256|XP_034109201.1|DALB	LOC6615590|XP_032572066.1|DSEC
OG0001952	LOC117569738|XP_034106907.1|DALB	LOC6620605|XP_002044804.2|DSEC
OG0001953	LOC117568405|XP_034104931.1|DALB	LOC6615507|XP_002039886.1|DSEC
OG0001954	LOC117571339|XP_034109324.1|DALB	LOC6608471|XP_002033205.1|DSEC
OG0001955	LOC117569151|XP_034106102.1|DALB	LOC6608524|XP_002033258.1|DSEC
OG0001956	LOC117567061|XP_034102677.1|DALB	LOC6604798|XP_002029649.1|DSEC
OG0001957	LOC117567155|XP_034102858.1|DALB	LOC6615347|XP_002039745.1|DSEC
OG0001958	LOC117567959|XP_034104152.1|DALB	LOC6621890|XP_032571228.1|DSEC
OG0001959	LOC117569024|XP_034105904.1|DALB	LOC6616286|XP_032573978.1|DSEC
OG0001960	LOC117567844|XP_034103986.1|DALB	LOC6610336|XP_002034922.1|DSEC
OG0001961	LOC117569859|XP_034107084.1|DALB	LOC6618889|XP_002043137.1|DSEC
OG0001962	LOC117570937|XP_034108756.1|DALB	LOC6608066|XP_002032814.1|DSEC
OG0001963	LOC117571133|XP_034109026.1|DALB, LOC117564498|XP_034099209.1|DALB	LOC6606010|XP_002030821.1|DSEC
OG0001964	LOC117571404|XP_034109429.1|DALB	LOC6611139|XP_032575861.1|DSEC
OG0001965	LOC117570818|XP_034108569.1|DALB	LOC6611024|XP_032574535.1|DSEC
OG0001966	LOC117573978|XP_034113415.1|DALB	LOC6616740|XP_002041077.1|DSEC
OG0001967	LOC117571997|XP_034110399.1|DALB	LOC6615329|XP_032570669.1|DSEC
OG0001968	LOC117572095|XP_034110591.1|DALB, LOC117568109|XP_034104391.1|DALB, LOC117566368|XP_034101756.1|DALB	LOC6605179|XP_032575029.1|DSEC
OG0001969	LOC117570934|XP_034108753.1|DALB	LOC6608013|XP_002032761.1|DSEC
OG0001970	LOC117568123|XP_034104419.1|DALB	LOC6615596|XP_002039970.1|DSEC
OG0001971	LOC117570341|XP_034107787.1|DALB	LOC6610025|XP_032572334.1|DSEC
OG0001972	LOC117567368|XP_034103201.1|DALB	LOC6620410|XP_002044618.1|DSEC
OG0001973	LOC117568040|XP_034104275.1|DALB	LOC6615720|XP_032571356.1|DSEC
OG0001974	LOC117568879|XP_034105670.1|DALB, LOC117566678|XP_034102117.1|DALB	LOC6608336|XP_002033073.1|DSEC
OG0001975	LOC117568677|XP_034105372.1|DALB	LOC6610467|XP_002035048.1|DSEC
OG0001976	LOC117567762|XP_034103844.1|DALB	LOC6608768|XP_002033491.1|DSEC
OG0001977	LOC117565036|XP_034099875.1|DALB	LOC6611420|XP_002035964.1|DSEC
OG0001978	LOC117564558|XP_034099282.1|DALB	LOC6614521|XP_002038952.1|DSEC
OG0001979	LOC117565849|XP_034101058.1|DALB	LOC6611580|XP_002036118.1|DSEC
OG0001980	LOC117563279|XP_034097404.1|DALB	LOC6617195|XP_002041522.1|DSEC
OG0001981	LOC117564365|XP_034098972.1|DALB	LOC6613475|XP_032574995.1|DSEC
OG0001982	LOC117565723|XP_034100863.1|DALB	LOC116802283|XP_032582115.1|DSEC
OG0001983	LOC117564480|XP_034099171.1|DALB	LOC116800896|XP_032573221.1|DSEC
OG0001984	LOC117564400|XP_034099015.1|DALB	LOC6613584|XP_002038052.1|DSEC
OG0001985	LOC117563530|XP_034097801.1|DALB	LOC6611837|XP_032572582.1|DSEC
OG0001986	LOC117563469|XP_034097715.1|DALB, LOC117563476|XP_034097724.1|DALB	LOC6611435|XP_002035979.1|DSEC
OG0001987	LOC117578226|XP_034119491.1|DALB	LOC6615884|XP_032582552.1|DSEC
OG0001988	LOC117567652|XP_034103655.1|DALB	LOC6609593|XP_002034270.2|DSEC
OG0001989	LOC117564545|XP_034099259.1|DALB	LOC6617294|XP_002041621.1|DSEC
OG0001991	LOC117565755|XP_034100896.1|DALB	LOC116800539|XP_032571942.1|DSEC
OG0001992	LOC117564714|XP_034099486.1|DALB	LOC6617723|XP_032580001.1|DSEC
OG0001993	LOC117563959|XP_034098426.1|DALB	LOC6613632|XP_002038102.1|DSEC
OG0001994	LOC117575735|XP_034115971.1|DALB	LOC6619253|XP_032578087.1|DSEC
OG0001995	LOC117564646|XP_034099398.1|DALB	LOC6614694|XP_002039121.1|DSEC
OG0001996	LOC117563813|XP_034098234.1|DALB	LOC6613473|XP_032580834.1|DSEC
OG0001997	LOC117572579|XP_034111353.1|DALB	LOC6618873|XP_002043121.1|DSEC
OG0001998	LOC117572576|XP_034111349.1|DALB	LOC6618875|XP_032572015.1|DSEC
OG0001999	LOC117567568|XP_034103525.1|DALB	LOC6608474|XP_032571095.1|DSEC
OG0002000	LOC117565147|XP_034100016.1|DALB	LOC6611661|XP_002036196.1|DSEC
OG0002001	LOC117565489|XP_034100483.1|DALB	LOC6614529|XP_032582569.1|DSEC
OG0002002	LOC117570615|XP_034108266.1|DALB, LOC117569710|XP_034106866.1|DALB	LOC6608843|XP_002033557.1|DSEC
OG0002003	LOC117565295|XP_034100220.1|DALB	LOC6611758|XP_032583215.1|DSEC
OG0002004	LOC117577731|XP_034118525.1|DALB, LOC117577081|XP_034118077.1|DALB, LOC117570913|XP_034108712.1|DALB, LOC117566497|XP_034101928.1|DALB, LOC117565005|XP_034099841.1|DALB, LOC117565317|XP_034100246.1|DALB	LOC6614492|XP_032583308.1|DSEC
OG0002005	LOC117564088|XP_034098609.1|DALB	LOC6613671|XP_002038141.2|DSEC
OG0002006	LOC117566201|XP_034101609.1|DALB	LOC6611538|XP_032570177.1|DSEC
OG0002007	LOC117563455|XP_034097694.1|DALB	LOC6611668|XP_032583375.1|DSEC
OG0002008	LOC117573140|XP_034111960.1|DALB	LOC6619494|XP_032579699.1|DSEC
OG0002009	LOC117568627|XP_034105309.1|DALB	LOC6615613|XP_002039987.1|DSEC
OG0002010	LOC117563378|XP_034097574.1|DALB	LOC6611760|XP_002036283.2|DSEC
OG0002011	LOC117564905|XP_034099749.1|DALB	LOC6614778|XP_002039197.1|DSEC
OG0002012	LOC117564583|XP_034099315.1|DALB	LOC6613460|XP_002037932.2|DSEC
OG0002013	LOC117565375|XP_034100335.1|DALB	LOC6614646|XP_032581082.1|DSEC
OG0002014	LOC117569364|XP_034106386.1|DALB	LOC6615297|XP_002039701.1|DSEC
OG0002015	LOC117576486|XP_034117151.1|DALB, LOC117576487|XP_034117153.1|DALB	LOC6611569|XP_002036107.1|DSEC
OG0002016	LOC117570325|XP_034107758.1|DALB	LOC6608265|XP_032571819.1|DSEC
OG0002017	LOC117565448|XP_034100431.1|DALB	LOC6612066|XP_032569857.1|DSEC
OG0002018	LOC117563642|XP_034097943.1|DALB	LOC6613633|XP_002038103.1|DSEC
OG0002019	LOC117563829|XP_034098248.1|DALB	LOC6617734|XP_002042046.1|DSEC
OG0002020	LOC117563686|XP_034098008.1|DALB	LOC6614686|XP_002039113.1|DSEC
OG0002021	LOC117571991|XP_034110390.1|DALB	LOC6615328|XP_032570665.1|DSEC
OG0002022	LOC117563901|XP_034098352.1|DALB	LOC6618236|XP_002042511.2|DSEC
OG0002023	LOC117573949|XP_034113366.1|DALB	LOC6606582|XP_002031383.1|DSEC
OG0002024	LOC117565258|XP_034100168.1|DALB	LOC6611957|XP_032577287.1|DSEC
OG0002025	LOC117564779|XP_034099570.1|DALB	LOC6612153|XP_002036670.2|DSEC
OG0002026	LOC117567428|XP_034103318.1|DALB	LOC6616535|XP_002040894.1|DSEC
OG0002027	LOC117568010|XP_034104224.1|DALB	LOC6615533|XP_032570821.1|DSEC
OG0002028	LOC117567922|XP_034104097.1|DALB	LOC6615782|XP_032570291.1|DSEC
OG0002029	LOC117568396|XP_034104918.1|DALB	LOC6610899|XP_002035462.1|DSEC
OG0002030	LOC117571478|XP_034109531.1|DALB	LOC6618843|XP_002043092.1|DSEC
OG0002031	LOC117572082|XP_034110565.1|DALB	LOC6609070|XP_032570439.1|DSEC
OG0002032	LOC117575805|XP_034116083.1|DALB	LOC6620042|XP_002044254.1|DSEC
OG0002033	LOC117573109|XP_034111927.1|DALB	LOC6617600|XP_032581187.1|DSEC
OG0002034	LOC117565956|XP_034101279.1|DALB	LOC6615963|XP_032580793.1|DSEC
OG0002035	LOC117573990|XP_034113430.1|DALB, LOC117576291|XP_034116837.1|DALB	LOC6607239|XP_002032020.1|DSEC
OG0002036	LOC117574041|XP_034113532.1|DALB	LOC6607016|XP_002031805.2|DSEC
OG0002037	LOC117570860|XP_034108631.1|DALB	LOC6610754|XP_002035320.1|DSEC
OG0002038	LOC117575288|XP_034115323.1|DALB	LOC6620400|XP_002044608.1|DSEC
OG0002039	LOC117573118|XP_034111935.1|DALB	LOC116801081|XP_032574534.1|DSEC, LOC116801248|XP_032575399.1|DSEC, LOC116801200|XP_032575208.1|DSEC
OG0002040	LOC117576860|XP_034117853.1|DALB	LOC6620477|XP_032574576.1|DSEC, LOC6620693|XP_032573722.1|DSEC, LOC6621301|XP_032573745.1|DSEC
OG0002041	LOC117567182|XP_034102894.1|DALB	LOC6608212|XP_032570312.1|DSEC
OG0002042	LOC117575622|XP_034115789.1|DALB	LOC6614227|XP_002038672.1|DSEC
OG0002043	LOC117575723|XP_034115955.1|DALB	LOC6614016|XP_032577557.1|DSEC
OG0002044	LOC117576093|XP_034116532.1|DALB	LOC6607467|XP_032579592.1|DSEC
OG0002045	LOC117575040|XP_034115012.1|DALB	LOC6607246|XP_032576658.1|DSEC
OG0002046	LOC117563857|XP_034098281.1|DALB, LOC117577551|XP_034118272.1|DALB, LOC117566778|XP_034102211.1|DALB	LOC6620104|XP_002044316.1|DSEC
OG0002047	LOC117578318|XP_034119665.1|DALB	LOC6614998|XP_032580835.1|DSEC
OG0002048	LOC117574161|XP_034113739.1|DALB	LOC6606699|XP_002031499.1|DSEC
OG0002049	LOC117576956|XP_034118010.1|DALB	LOC6606821|XP_002031618.1|DSEC
OG0002050	LOC117576341|XP_034116907.1|DALB, LOC117576970|XP_034118039.1|DALB	LOC6606209|XP_032579125.1|DSEC
OG0002051	LOC117572783|XP_034111771.1|DALB	LOC116800439|XP_032571278.1|DSEC
OG0002052	LOC117572039|XP_034110493.1|DALB	LOC6605940|XP_002030753.1|DSEC
OG0002053	LOC117573278|XP_034112256.1|DALB	LOC6607207|XP_002031991.2|DSEC
OG0002054	LOC117576542|XP_034117271.1|DALB	LOC6614000|XP_002038454.1|DSEC
OG0002055	LOC117574285|XP_034113927.1|DALB	LOC6606747|XP_002031544.1|DSEC
OG0002056	LOC117567396|XP_034103243.1|DALB	LOC6605456|XP_002030289.1|DSEC
OG0002057	LOC117564875|XP_034099715.1|DALB	LOC6612014|XP_002036531.1|DSEC
OG0002058	LOC117569759|XP_034106943.1|DALB	LOC6610146|XP_002034755.1|DSEC
OG0002059	LOC117576797|XP_034117748.1|DALB	LOC6616925|XP_002041256.1|DSEC
OG0002060	LOC117566432|XP_034101853.1|DALB	LOC6609194|XP_002033885.2|DSEC
OG0002061	LOC117572045|XP_034110508.1|DALB	LOC6613014|XP_032570963.1|DSEC
OG0002062	LOC117575049|XP_034115026.1|DALB	LOC6615231|XP_032582644.1|DSEC
OG0002063	LOC117575547|XP_034115699.1|DALB	LOC6612252|XP_002036764.2|DSEC
OG0002064	LOC117578154|XP_034119264.1|DALB	LOC6610722|XP_002035288.1|DSEC
OG0002065	LOC117572355|XP_034111009.1|DALB	LOC6610514|XP_032575380.1|DSEC
OG0002066	LOC117576032|XP_034116433.1|DALB	LOC6606165|XP_032578401.1|DSEC
OG0002067	LOC117567923|XP_034104098.1|DALB	LOC6615781|XP_002040151.1|DSEC
OG0002068	LOC117570527|XP_034108121.1|DALB	LOC6609822|XP_002034476.2|DSEC
OG0002069	LOC117570311|XP_034107746.1|DALB	LOC116800432|XP_032571253.1|DSEC
OG0002070	LOC117573548|XP_034112718.1|DALB	LOC6606899|XP_002031693.1|DSEC
OG0002071	LOC117576524|XP_034117237.1|DALB	LOC6607840|XP_002032597.1|DSEC
OG0002072	LOC117571985|XP_034110383.1|DALB	LOC116800349|XP_032570554.1|DSEC
OG0002073	LOC117570467|XP_034108020.1|DALB	LOC6605734|XP_032574325.1|DSEC
OG0002074	LOC117567099|XP_034102769.1|DALB	LOC6609252|XP_002033942.1|DSEC
OG0002075	LOC117565273|XP_034100192.1|DALB	LOC116802264|XP_032582059.1|DSEC
OG0002076	LOC117572640|XP_034111502.1|DALB	LOC6615625|XP_032572529.1|DSEC
OG0002077	LOC117567511|XP_034103443.1|DALB	LOC6610273|XP_032575938.1|DSEC
OG0002078	LOC117568965|XP_034105814.1|DALB	LOC6609062|XP_002033765.2|DSEC
OG0002079	LOC117568582|XP_034105206.1|DALB	LOC6616248|XP_002040612.1|DSEC
OG0002080	LOC117568762|XP_034105489.1|DALB	LOC6609551|XP_002034234.2|DSEC
OG0002081	LOC117572064|XP_034110534.1|DALB	LOC6613045|XP_002037528.1|DSEC
OG0002082	LOC117572725|XP_034111681.1|DALB	LOC6609488|XP_032572812.1|DSEC
OG0002083	LOC117572231|XP_034110843.1|DALB	LOC6616148|XP_032582168.1|DSEC
OG0002084	LOC117568546|XP_034105155.1|DALB	LOC6615693|XP_002040064.1|DSEC
OG0002085	LOC117569081|XP_034105988.1|DALB	LOC6615519|XP_002039898.1|DSEC
OG0002086	LOC117570289|XP_034107701.1|DALB	LOC6615411|XP_032571811.1|DSEC
OG0002087	LOC117571793|XP_034110045.1|DALB	LOC6619416|XP_032575643.1|DSEC
OG0002088	LOC117571146|XP_034109039.1|DALB	LOC6616326|XP_032575826.1|DSEC
OG0002089	LOC117567435|XP_034103333.1|DALB	LOC6608226|XP_002032970.1|DSEC
OG0002090	LOC117567440|XP_034103339.1|DALB, LOC117566532|XP_034101963.1|DALB, LOC117570033|XP_034107347.1|DALB	LOC6605535|XP_002030363.1|DSEC
OG0002091	LOC117566708|XP_034102144.1|DALB	LOC116800502|XP_032571760.1|DSEC
OG0002092	LOC117572319|XP_034110942.1|DALB	LOC6605959|XP_032573825.1|DSEC
OG0002093	LOC117571533|XP_034109614.1|DALB	LOC6615484|XP_032572612.1|DSEC
OG0002094	LOC117569587|XP_034106708.1|DALB	LOC6615793|XP_002040163.1|DSEC
OG0002095	LOC117568934|XP_034105754.1|DALB	LOC6611778|XP_002036301.1|DSEC, LOC6615027|XP_002039444.1|DSEC
OG0002096	LOC117570725|XP_034108430.1|DALB	LOC6609154|XP_032570527.1|DSEC
OG0002097	LOC117566759|XP_034102193.1|DALB	LOC6608379|XP_002033115.2|DSEC
OG0002098	LOC117571606|XP_034109714.1|DALB	LOC6616480|XP_032575949.1|DSEC
OG0002099	LOC117574988|XP_034114949.1|DALB	LOC6607273|XP_002032052.1|DSEC
