Orthogroup	DALB.longest_only	DSUP.longest_only
OG0001887	LOC117569788|XP_034106981.1|DALB	LOC119551374|XP_037716623.1|DSUP
OG0001888	LOC117575854|XP_034116165.1|DALB	LOC119560090|XP_037729337.1|DSUP
OG0001889	LOC117570571|XP_034108201.1|DALB	LOC119557816|XP_037726682.1|DSUP
OG0001890	LOC117571216|XP_034109155.1|DALB	LOC119555264|XP_037722495.1|DSUP
OG0001891	LOC117576520|XP_034117229.1|DALB	LOC119545747|XP_037707507.1|DSUP
OG0001892	LOC117564533|XP_034099245.1|DALB	LOC119562488|XP_037731620.1|DSUP
OG0001893	LOC117575416|XP_034115490.1|DALB	LOC119554458|XP_037721301.1|DSUP
OG0001894	LOC117570940|XP_034108762.1|DALB	LOC119551330|XP_037716557.1|DSUP
OG0001895	LOC117573252|XP_034112220.1|DALB	LOC119548219|XP_037711320.1|DSUP
OG0001896	LOC117565240|XP_034100141.1|DALB	LOC119562860|XP_037731901.1|DSUP
OG0001897	LOC117576774|XP_034117716.1|DALB	LOC119559844|XP_037728869.1|DSUP
OG0001898	LOC117567000|XP_034102570.1|DALB	LOC119557454|XP_037726147.1|DSUP
OG0001899	LOC117573998|XP_034113438.1|DALB	LOC119561066|XP_037730836.1|DSUP
OG0001900	LOC117572336|XP_034110967.1|DALB	LOC119553436|XP_037719754.1|DSUP
OG0001901	LOC117565918|XP_034101178.1|DALB	LOC119548781|XP_037712269.1|DSUP
OG0001902	LOC117573094|XP_034111889.1|DALB	LOC119559301|XP_037728308.1|DSUP
OG0001903	LOC117576066|XP_034116491.1|DALB	LOC119560445|XP_037729819.1|DSUP
OG0001904	LOC117574034|XP_034113520.1|DALB	LOC119563172|XP_037732367.1|DSUP
OG0001905	LOC117578133|XP_034119230.1|DALB	LOC119557998|XP_037727028.1|DSUP
OG0001906	LOC117576938|XP_034117974.1|DALB	LOC119560886|XP_037730500.1|DSUP
OG0001907	LOC117574408|XP_034114140.1|DALB	LOC119556481|XP_037724662.1|DSUP
OG0001908	LOC117576966|XP_034118034.1|DALB	LOC119554202|XP_037720934.1|DSUP
OG0001909	LOC117568988|XP_034105854.1|DALB	LOC119558251|XP_037727505.1|DSUP
OG0001910	LOC117573914|XP_034113314.1|DALB	LOC119560590|XP_037730043.1|DSUP
OG0001911	LOC117573999|XP_034113455.1|DALB	LOC119555029|XP_037722231.1|DSUP
OG0001912	LOC117572451|XP_034111174.1|DALB	LOC119549487|XP_037713518.1|DSUP
OG0001913	LOC117563883|XP_034098331.1|DALB	LOC119546410|XP_037708597.1|DSUP
OG0001914	LOC117576828|XP_034117793.1|DALB	LOC119550213|XP_037714701.1|DSUP
OG0001915	LOC117570183|XP_034107550.1|DALB	LOC119553188|XP_037719363.1|DSUP
OG0001916	LOC117569257|XP_034106222.1|DALB	LOC119550002|XP_037714351.1|DSUP
OG0001917	LOC117572151|XP_034110681.1|DALB	LOC119555222|XP_037722422.1|DSUP
OG0001918	LOC117570031|XP_034107345.1|DALB	LOC119554250|XP_037721016.1|DSUP
OG0001919	LOC117566910|XP_034102421.1|DALB	LOC119551275|XP_037716469.1|DSUP
OG0001920	LOC117572234|XP_034110804.1|DALB	LOC119552598|XP_037718182.1|DSUP
OG0001921	LOC117568163|XP_034104482.1|DALB	LOC119549015|XP_037712586.1|DSUP
OG0001922	LOC117569180|XP_034106140.1|DALB	LOC119550189|XP_037714658.1|DSUP
OG0001923	LOC117567544|XP_034103483.1|DALB	LOC119555706|XP_037723290.1|DSUP
OG0001924	LOC117566044|XP_034101385.1|DALB	LOC119562590|XP_037731739.1|DSUP
OG0001925	LOC117567302|XP_034103077.1|DALB	LOC119555563|XP_037722940.1|DSUP
OG0001926	LOC117570109|XP_034107460.1|DALB	LOC119554946|XP_037721984.1|DSUP
OG0001927	LOC117568201|XP_034104560.1|DALB	LOC119549794|XP_037713987.1|DSUP
OG0001928	LOC117570980|XP_034108818.1|DALB	LOC119553205|XP_037719385.1|DSUP
OG0001929	LOC117570178|XP_034107547.1|DALB	LOC119553672|XP_037720113.1|DSUP
OG0001930	LOC117566414|XP_034101825.1|DALB	LOC119551099|XP_037716206.1|DSUP
OG0001931	LOC117567659|XP_034103668.1|DALB	LOC119553314|XP_037719568.1|DSUP
OG0001932	LOC117572180|XP_034110723.1|DALB	LOC119555482|XP_037722816.1|DSUP
OG0001933	LOC117571747|XP_034109985.1|DALB	LOC119551038|XP_037716075.1|DSUP
OG0001934	LOC117567747|XP_034103824.1|DALB	LOC119554380|XP_037721189.1|DSUP
OG0001935	LOC117567389|XP_034103229.1|DALB, LOC117567388|XP_034103228.1|DALB	LOC119552954|XP_037718864.1|DSUP
OG0001937	LOC117567930|XP_034104109.1|DALB	LOC119549958|XP_037714270.1|DSUP
OG0001938	LOC117571079|XP_034108947.1|DALB	LOC119551529|XP_037716843.1|DSUP
OG0001939	LOC117567165|XP_034102869.1|DALB	LOC119550858|XP_037715761.1|DSUP
OG0001940	LOC117570207|XP_034107586.1|DALB	LOC119551981|XP_037717624.1|DSUP
OG0001941	LOC117570612|XP_034108261.1|DALB	LOC119553561|XP_037719933.1|DSUP
OG0001942	LOC117569339|XP_034106360.1|DALB	LOC119552060|XP_037717750.1|DSUP
OG0001943	LOC117569265|XP_034106256.1|DALB	LOC119554584|XP_037721494.1|DSUP
OG0001944	LOC117567517|XP_034103452.1|DALB	LOC119555553|XP_037722926.1|DSUP
OG0001945	LOC117568442|XP_034105001.1|DALB	LOC119549209|XP_037712985.1|DSUP
OG0001946	LOC117567152|XP_034102857.1|DALB	LOC119550048|XP_037714430.1|DSUP
OG0001947	LOC117569438|XP_034106492.1|DALB	LOC119551116|XP_037716225.1|DSUP
OG0001948	LOC117567176|XP_034102889.1|DALB	LOC119556601|XP_037724841.1|DSUP
OG0001949	LOC117572290|XP_034110891.1|DALB	LOC119553826|XP_037720385.1|DSUP
OG0001950	LOC117576871|XP_034117863.1|DALB	LOC119560631|XP_037730102.1|DSUP
OG0001951	LOC117571256|XP_034109201.1|DALB	LOC119551001|XP_037715978.1|DSUP
OG0001952	LOC117569738|XP_034106907.1|DALB	LOC119561994|XP_037731313.1|DSUP
OG0001953	LOC117568405|XP_034104931.1|DALB	LOC119551039|XP_037716077.1|DSUP
OG0001954	LOC117571339|XP_034109324.1|DALB	LOC119551621|XP_037716972.1|DSUP
OG0001955	LOC117569151|XP_034106102.1|DALB	LOC119549280|XP_037713141.1|DSUP
OG0001956	LOC117567061|XP_034102677.1|DALB	LOC119552922|XP_037718789.1|DSUP
OG0001957	LOC117567155|XP_034102858.1|DALB	LOC119551304|XP_037716527.1|DSUP
OG0001958	LOC117567959|XP_034104152.1|DALB	LOC119549220|XP_037713021.1|DSUP
OG0001959	LOC117569024|XP_034105904.1|DALB	LOC119553699|XP_037720185.1|DSUP
OG0001960	LOC117567844|XP_034103986.1|DALB	LOC119553501|XP_037719849.1|DSUP
OG0001961	LOC117569859|XP_034107084.1|DALB	LOC119551354|XP_037716602.1|DSUP
OG0001962	LOC117570937|XP_034108756.1|DALB	LOC119551329|XP_037716556.1|DSUP
OG0001963	LOC117571133|XP_034109026.1|DALB, LOC117564498|XP_034099209.1|DALB	LOC119553807|XP_037720355.1|DSUP
OG0001964	LOC117571404|XP_034109429.1|DALB	LOC119554231|XP_037720989.1|DSUP
OG0001965	LOC117570818|XP_034108569.1|DALB	LOC119555065|XP_037722200.1|DSUP
OG0001966	LOC117573978|XP_034113415.1|DALB	LOC119562905|XP_037731973.1|DSUP
OG0001967	LOC117571997|XP_034110399.1|DALB	LOC119551892|XP_037717422.1|DSUP
OG0001968	LOC117572095|XP_034110591.1|DALB, LOC117568109|XP_034104391.1|DALB, LOC117566368|XP_034101756.1|DALB	LOC119553182|XP_037719352.1|DSUP
OG0001969	LOC117570934|XP_034108753.1|DALB	LOC119550171|XP_037714633.1|DSUP
OG0001970	LOC117568123|XP_034104419.1|DALB	LOC119550390|XP_037714969.1|DSUP
OG0001971	LOC117570341|XP_034107787.1|DALB	LOC119551239|XP_037716407.1|DSUP, LOC119562441|XP_037731553.1|DSUP, LOC119559125|XP_037728130.1|DSUP
OG0001972	LOC117567368|XP_034103201.1|DALB	LOC119549567|XP_037713646.1|DSUP
OG0001973	LOC117568040|XP_034104275.1|DALB	LOC119558711|XP_037727983.1|DSUP, LOC119558629|XP_037727961.1|DSUP, LOC119550335|XP_037714882.1|DSUP
OG0001974	LOC117568879|XP_034105670.1|DALB, LOC117566678|XP_034102117.1|DALB	LOC119552079|XP_037717783.1|DSUP
OG0001975	LOC117568677|XP_034105372.1|DALB	LOC119554369|XP_037721177.1|DSUP
OG0001976	LOC117567762|XP_034103844.1|DALB	LOC119549256|XP_037713090.1|DSUP
OG0001977	LOC117565036|XP_034099875.1|DALB	LOC119548050|XP_037711058.1|DSUP
OG0001978	LOC117564558|XP_034099282.1|DALB	LOC119548085|XP_037711099.1|DSUP
OG0001979	LOC117565849|XP_034101058.1|DALB	LOC119548070|XP_037711085.1|DSUP
OG0001980	LOC117563279|XP_034097404.1|DALB	LOC119545985|XP_037707894.1|DSUP
OG0001981	LOC117564365|XP_034098972.1|DALB	LOC119546716|XP_037709131.1|DSUP
OG0001982	LOC117565723|XP_034100863.1|DALB	LOC119561785|XP_037731195.1|DSUP
OG0001983	LOC117564480|XP_034099171.1|DALB	LOC119559655|XP_037728631.1|DSUP
OG0001984	LOC117564400|XP_034099015.1|DALB	LOC119562625|XP_037731783.1|DSUP, LOC119562629|XP_037731784.1|DSUP
OG0001985	LOC117563530|XP_034097801.1|DALB	LOC119547955|XP_037710933.1|DSUP
OG0001986	LOC117563469|XP_034097715.1|DALB, LOC117563476|XP_034097724.1|DALB	LOC119547268|XP_037709978.1|DSUP
OG0001987	LOC117578226|XP_034119491.1|DALB	LOC119558350|XP_037727776.1|DSUP
OG0001988	LOC117567652|XP_034103655.1|DALB	LOC119552044|XP_037717715.1|DSUP
OG0001989	LOC117564545|XP_034099259.1|DALB	LOC119547335|XP_037710073.1|DSUP
OG0001991	LOC117565755|XP_034100896.1|DALB	LOC119559705|XP_037728694.1|DSUP
OG0001992	LOC117564714|XP_034099486.1|DALB	LOC119546518|XP_037708775.1|DSUP
OG0001993	LOC117563959|XP_034098426.1|DALB	LOC119547770|XP_037710710.1|DSUP
OG0001994	LOC117575735|XP_034115971.1|DALB	LOC119547802|XP_037710749.1|DSUP
OG0001995	LOC117564646|XP_034099398.1|DALB	LOC119546087|XP_037708095.1|DSUP
OG0001996	LOC117563813|XP_034098234.1|DALB	LOC119547327|XP_037710060.1|DSUP
OG0001997	LOC117572579|XP_034111353.1|DALB	LOC119550773|XP_037715630.1|DSUP
OG0001998	LOC117572576|XP_034111349.1|DALB	LOC119550768|XP_037715622.1|DSUP
OG0001999	LOC117567568|XP_034103525.1|DALB	LOC119549404|XP_037713386.1|DSUP
OG0002000	LOC117565147|XP_034100016.1|DALB	LOC119548392|XP_037711546.1|DSUP
OG0002001	LOC117565489|XP_034100483.1|DALB	LOC119548626|XP_037711932.1|DSUP
OG0002002	LOC117570615|XP_034108266.1|DALB, LOC117569710|XP_034106866.1|DALB	LOC119549796|XP_037713990.1|DSUP
OG0002003	LOC117565295|XP_034100220.1|DALB	LOC119548761|XP_037712228.1|DSUP
OG0002004	LOC117577731|XP_034118525.1|DALB, LOC117577081|XP_034118077.1|DALB, LOC117570913|XP_034108712.1|DALB, LOC117566497|XP_034101928.1|DALB, LOC117565005|XP_034099841.1|DALB, LOC117565317|XP_034100246.1|DALB	LOC119548864|XP_037712419.1|DSUP
OG0002005	LOC117564088|XP_034098609.1|DALB	LOC119546450|XP_037708652.1|DSUP
OG0002006	LOC117566201|XP_034101609.1|DALB	LOC119548719|XP_037712123.1|DSUP
OG0002007	LOC117563455|XP_034097694.1|DALB	LOC119547543|XP_037710369.1|DSUP
OG0002008	LOC117573140|XP_034111960.1|DALB	LOC119562929|XP_037732011.1|DSUP
OG0002009	LOC117568627|XP_034105309.1|DALB	LOC119550296|XP_037714818.1|DSUP
OG0002010	LOC117563378|XP_034097574.1|DALB	LOC119546081|XP_037708085.1|DSUP
OG0002011	LOC117564905|XP_034099749.1|DALB	LOC119547527|XP_037710348.1|DSUP
OG0002012	LOC117564583|XP_034099315.1|DALB	LOC119546039|XP_037707988.1|DSUP
OG0002013	LOC117565375|XP_034100335.1|DALB	LOC119546540|XP_037708810.1|DSUP
OG0002014	LOC117569364|XP_034106386.1|DALB	LOC119551081|XP_037716172.1|DSUP
OG0002015	LOC117576486|XP_034117151.1|DALB, LOC117576487|XP_034117153.1|DALB	LOC119548287|XP_037711381.1|DSUP
OG0002016	LOC117570325|XP_034107758.1|DALB	LOC119549417|XP_037713416.1|DSUP
OG0002017	LOC117565448|XP_034100431.1|DALB	LOC119546895|XP_037709446.1|DSUP
OG0002018	LOC117563642|XP_034097943.1|DALB	LOC119546152|XP_037708189.1|DSUP
OG0002019	LOC117563829|XP_034098248.1|DALB	LOC119546402|XP_037708588.1|DSUP
OG0002020	LOC117563686|XP_034098008.1|DALB	LOC119546101|XP_037708112.1|DSUP
OG0002021	LOC117571991|XP_034110390.1|DALB	LOC119552020|XP_037717685.1|DSUP
OG0002022	LOC117563901|XP_034098352.1|DALB	LOC119546272|XP_037708372.1|DSUP
OG0002023	LOC117573949|XP_034113366.1|DALB	LOC119556335|XP_037724357.1|DSUP
OG0002024	LOC117565258|XP_034100168.1|DALB	LOC119546878|XP_037709414.1|DSUP
OG0002025	LOC117564779|XP_034099570.1|DALB	LOC119547298|XP_037710015.1|DSUP
OG0002026	LOC117567428|XP_034103318.1|DALB	LOC119553321|XP_037719579.1|DSUP
OG0002027	LOC117568010|XP_034104224.1|DALB	LOC119550996|XP_037715969.1|DSUP
OG0002028	LOC117567922|XP_034104097.1|DALB	LOC119549075|XP_037712712.1|DSUP
OG0002029	LOC117568396|XP_034104918.1|DALB	LOC119555574|XP_037722971.1|DSUP
OG0002030	LOC117571478|XP_034109531.1|DALB	LOC119550110|XP_037714519.1|DSUP
OG0002031	LOC117572082|XP_034110565.1|DALB	LOC119559403|XP_037728397.1|DSUP
OG0002032	LOC117575805|XP_034116083.1|DALB	LOC119559908|XP_037729013.1|DSUP
OG0002033	LOC117573109|XP_034111927.1|DALB	LOC119558037|XP_037727113.1|DSUP
OG0002034	LOC117565956|XP_034101279.1|DALB	LOC119558097|XP_037727236.1|DSUP
OG0002035	LOC117573990|XP_034113430.1|DALB, LOC117576291|XP_034116837.1|DALB	LOC119560532|XP_037729948.1|DSUP
OG0002036	LOC117574041|XP_034113532.1|DALB	LOC119559901|XP_037728994.1|DSUP
OG0002037	LOC117570860|XP_034108631.1|DALB	LOC119553628|XP_037720025.1|DSUP
OG0002038	LOC117575288|XP_034115323.1|DALB	LOC119560182|XP_037729469.1|DSUP
OG0002039	LOC117573118|XP_034111935.1|DALB	LOC119561800|XP_037731210.1|DSUP
OG0002040	LOC117576860|XP_034117853.1|DALB	LOC119562335|XP_037731430.1|DSUP
OG0002041	LOC117567182|XP_034102894.1|DALB	LOC119552164|XP_037717912.1|DSUP
OG0002042	LOC117575622|XP_034115789.1|DALB	LOC119560904|XP_037730531.1|DSUP
OG0002043	LOC117575723|XP_034115955.1|DALB	LOC119560739|XP_037730281.1|DSUP
OG0002044	LOC117576093|XP_034116532.1|DALB	LOC119563397|XP_037732688.1|DSUP
OG0002045	LOC117575040|XP_034115012.1|DALB	LOC119560823|XP_037730396.1|DSUP
OG0002046	LOC117563857|XP_034098281.1|DALB, LOC117577551|XP_034118272.1|DALB, LOC117566778|XP_034102211.1|DALB	LOC119557288|XP_037725907.1|DSUP, LOC119557960|XP_037726930.1|DSUP
OG0002047	LOC117578318|XP_034119665.1|DALB	LOC119556072|XP_037723817.1|DSUP
OG0002048	LOC117574161|XP_034113739.1|DALB	LOC119563334|XP_037732607.1|DSUP
OG0002049	LOC117576956|XP_034118010.1|DALB	LOC119562999|XP_037732108.1|DSUP
OG0002050	LOC117576341|XP_034116907.1|DALB, LOC117576970|XP_034118039.1|DALB	LOC119563186|XP_037732387.1|DSUP
OG0002051	LOC117572783|XP_034111771.1|DALB	LOC119552025|XP_037717691.1|DSUP
OG0002052	LOC117572039|XP_034110493.1|DALB	LOC119554710|XP_037721649.1|DSUP
OG0002053	LOC117573278|XP_034112256.1|DALB	LOC119552259|XP_037717994.1|DSUP
OG0002054	LOC117576542|XP_034117271.1|DALB	LOC119560769|XP_037730321.1|DSUP
OG0002055	LOC117574285|XP_034113927.1|DALB	LOC119551537|XP_037716858.1|DSUP
OG0002056	LOC117567396|XP_034103243.1|DALB	LOC119554889|XP_037721908.1|DSUP
OG0002057	LOC117564875|XP_034099715.1|DALB	LOC119547098|XP_037709729.1|DSUP
OG0002058	LOC117569759|XP_034106943.1|DALB	LOC119552674|XP_037718312.1|DSUP
OG0002059	LOC117576797|XP_034117748.1|DALB	LOC119549985|XP_037714321.1|DSUP
OG0002060	LOC117566432|XP_034101853.1|DALB	LOC119550291|XP_037714811.1|DSUP
OG0002061	LOC117572045|XP_034110508.1|DALB	LOC119550141|XP_037714576.1|DSUP
OG0002062	LOC117575049|XP_034115026.1|DALB	LOC119557842|XP_037726748.1|DSUP
OG0002063	LOC117575547|XP_034115699.1|DALB	LOC119556570|XP_037724796.1|DSUP
OG0002064	LOC117578154|XP_034119264.1|DALB	LOC119552747|XP_037718463.1|DSUP
OG0002065	LOC117572355|XP_034111009.1|DALB	LOC119552595|XP_037718178.1|DSUP
OG0002066	LOC117576032|XP_034116433.1|DALB	LOC119559273|XP_037728273.1|DSUP
OG0002067	LOC117567923|XP_034104098.1|DALB	LOC119549076|XP_037712714.1|DSUP
OG0002068	LOC117570527|XP_034108121.1|DALB	LOC119551103|XP_037716210.1|DSUP
OG0002069	LOC117570311|XP_034107746.1|DALB	LOC119559634|XP_037728605.1|DSUP
OG0002070	LOC117573548|XP_034112718.1|DALB	LOC119545769|XP_037707549.1|DSUP
OG0002071	LOC117576524|XP_034117237.1|DALB	LOC119546897|XP_037709451.1|DSUP
OG0002072	LOC117571985|XP_034110383.1|DALB	LOC119551842|XP_037717343.1|DSUP
OG0002073	LOC117570467|XP_034108020.1|DALB	LOC119553159|XP_037719310.1|DSUP
OG0002074	LOC117567099|XP_034102769.1|DALB	LOC119549401|XP_037713384.1|DSUP
OG0002075	LOC117565273|XP_034100192.1|DALB	LOC119548433|XP_037711608.1|DSUP
OG0002076	LOC117572640|XP_034111502.1|DALB	LOC119551784|XP_037717241.1|DSUP
OG0002077	LOC117567511|XP_034103443.1|DALB	LOC119555577|XP_037722974.1|DSUP
OG0002078	LOC117568965|XP_034105814.1|DALB	LOC119559452|XP_037728482.1|DSUP
OG0002079	LOC117568582|XP_034105206.1|DALB	LOC119555589|XP_037723001.1|DSUP
OG0002080	LOC117568762|XP_034105489.1|DALB	LOC119551215|XP_037716379.1|DSUP
OG0002081	LOC117572064|XP_034110534.1|DALB	LOC119551796|XP_037717271.1|DSUP
OG0002082	LOC117572725|XP_034111681.1|DALB	LOC119552136|XP_037717854.1|DSUP
OG0002083	LOC117572231|XP_034110843.1|DALB	LOC119556364|XP_037724457.1|DSUP, LOC119555919|XP_037723544.1|DSUP
OG0002084	LOC117568546|XP_034105155.1|DALB	LOC119551524|XP_037716839.1|DSUP
OG0002085	LOC117569081|XP_034105988.1|DALB	LOC119549225|XP_037713035.1|DSUP
OG0002086	LOC117570289|XP_034107701.1|DALB	LOC119551655|XP_037717019.1|DSUP
OG0002087	LOC117571793|XP_034110045.1|DALB	LOC119554610|XP_037721530.1|DSUP
OG0002088	LOC117571146|XP_034109039.1|DALB	LOC119552491|XP_037718019.1|DSUP
OG0002089	LOC117567435|XP_034103333.1|DALB	LOC119549229|XP_037713041.1|DSUP
OG0002090	LOC117567440|XP_034103339.1|DALB, LOC117566532|XP_034101963.1|DALB, LOC117570033|XP_034107347.1|DALB	LOC119554062|XP_037720732.1|DSUP
OG0002091	LOC117566708|XP_034102144.1|DALB	LOC119551235|XP_037716402.1|DSUP
OG0002092	LOC117572319|XP_034110942.1|DALB	LOC119553003|XP_037718952.1|DSUP
OG0002093	LOC117571533|XP_034109614.1|DALB	LOC119551088|XP_037716190.1|DSUP
OG0002094	LOC117569587|XP_034106708.1|DALB	LOC119551186|XP_037716315.1|DSUP
OG0002095	LOC117568934|XP_034105754.1|DALB	LOC119556104|XP_037723901.1|DSUP
OG0002096	LOC117570725|XP_034108430.1|DALB	LOC119549141|XP_037712844.1|DSUP
OG0002097	LOC117566759|XP_034102193.1|DALB	LOC119551572|XP_037716900.1|DSUP
OG0002098	LOC117571606|XP_034109714.1|DALB	LOC119554939|XP_037721976.1|DSUP
OG0002099	LOC117574988|XP_034114949.1|DALB	LOC119560092|XP_037729339.1|DSUP, LOC119560497|XP_037729896.1|DSUP
OG0002100	LOC117572806|XP_034111798.1|DALB	LOC119554600|XP_037721512.1|DSUP
OG0002101	LOC117567076|XP_034102713.1|DALB	LOC119551803|XP_037717284.1|DSUP
OG0002102	LOC117566809|XP_034102248.1|DALB	LOC119549246|XP_037713073.1|DSUP
OG0002103	LOC117574900|XP_034114829.1|DALB	LOC119560510|XP_037729912.1|DSUP
OG0002106	LOC117575973|XP_034116342.1|DALB	LOC119560024|XP_037729244.1|DSUP, LOC119562644|XP_037731797.1|DSUP
OG0002109	LOC117574723|XP_034114542.1|DALB, LOC117575278|XP_034115310.1|DALB	LOC119562560|XP_037731694.1|DSUP, LOC119561491|XP_037731073.1|DSUP
OG0002110	LOC117563700|XP_034098035.1|DALB	LOC119555158|XP_037722314.1|DSUP, LOC119546933|XP_037709498.1|DSUP
OG0002111	LOC117564493|XP_034099198.1|DALB	LOC119547659|XP_037710536.1|DSUP, LOC119547790|XP_037710732.1|DSUP
OG0002112	LOC117565016|XP_034099852.1|DALB	LOC119548028|XP_037711031.1|DSUP, LOC119548487|XP_037711689.1|DSUP
OG0002113	LOC117575367|XP_034115423.1|DALB	LOC119551604|XP_037716939.1|DSUP
OG0002114	LOC117575306|XP_034115350.1|DALB	LOC119554937|XP_037721978.1|DSUP, LOC119562876|XP_037731919.1|DSUP
OG0002117	LOC117578098|XP_034119164.1|DALB	LOC119551482|XP_037716773.1|DSUP
OG0002118	LOC117573149|XP_034111989.1|DALB	LOC119561878|XP_037731281.1|DSUP
OG0002119	LOC117576428|XP_034117065.1|DALB	LOC119562777|XP_037731892.1|DSUP
OG0002120	LOC117573221|XP_034112140.1|DALB	LOC119554677|XP_037721644.1|DSUP
OG0002121	LOC117576121|XP_034116570.1|DALB	LOC119548048|XP_037711059.1|DSUP
OG0002123	LOC117564608|XP_034099354.1|DALB	LOC119548741|XP_037712183.1|DSUP
OG0002124	LOC117577700|XP_034118490.1|DALB	LOC119557846|XP_037726757.1|DSUP
OG0002125	LOC117571548|XP_034109641.1|DALB	LOC119549455|XP_037713480.1|DSUP
OG0002126	LOC117571805|XP_034110062.1|DALB	LOC119555064|XP_037722195.1|DSUP
OG0002127	LOC117578196|XP_034119409.1|DALB	LOC119556678|XP_037724971.1|DSUP
OG0002128	LOC117578063|XP_034119092.1|DALB	LOC119557010|XP_037725470.1|DSUP
OG0002129	LOC117573358|XP_034112376.1|DALB	LOC119561085|XP_037730884.1|DSUP
OG0002130	LOC117572250|XP_034110832.1|DALB	LOC119557247|XP_037725861.1|DSUP
OG0002131	LOC117575274|XP_034115304.1|DALB	LOC119563073|XP_037732216.1|DSUP
OG0002133	LOC117574504|XP_034114250.1|DALB	LOC119555875|XP_037723457.1|DSUP
OG0002134	LOC117577475|XP_034118251.1|DALB	LOC119556582|XP_037724810.1|DSUP
OG0002135	LOC117577802|XP_034118622.1|DALB	LOC119558170|XP_037727363.1|DSUP
OG0002136	LOC117574812|XP_034114670.1|DALB	LOC119546610|XP_037708978.1|DSUP
OG0002137	LOC117574105|XP_034113644.1|DALB	LOC119549206|XP_037712978.1|DSUP
OG0002138	LOC117566886|XP_034102394.1|DALB	LOC119557570|XP_037726293.1|DSUP
OG0002139	LOC117569399|XP_034106429.1|DALB	LOC119557061|XP_037725541.1|DSUP
OG0002140	LOC117573192|XP_034112078.1|DALB	LOC119557102|XP_037725607.1|DSUP
OG0002141	LOC117573177|XP_034112038.1|DALB	LOC119553480|XP_037719817.1|DSUP
OG0002142	LOC117575223|XP_034115241.1|DALB	LOC119560948|XP_037730614.1|DSUP
OG0002143	LOC117564347|XP_034098953.1|DALB	LOC119547356|XP_037710099.1|DSUP
OG0002144	LOC117573240|XP_034112180.1|DALB	LOC119556329|XP_037724388.1|DSUP
OG0002145	LOC117575449|XP_034115552.1|DALB	LOC119560453|XP_037729830.1|DSUP
OG0002146	LOC117575237|XP_034115259.1|DALB	LOC119559923|XP_037729054.1|DSUP
OG0002147	LOC117567338|XP_034103153.1|DALB	LOC119556245|XP_037724206.1|DSUP
OG0002148	LOC117568116|XP_034104411.1|DALB	LOC119553343|XP_037719607.1|DSUP
OG0002149	LOC117573116|XP_034111932.1|DALB	LOC119563071|XP_037732255.1|DSUP
OG0002150	LOC117573954|XP_034113379.1|DALB	LOC119556468|XP_037724644.1|DSUP
OG0002152	LOC117576273|XP_034116810.1|DALB	LOC119549402|XP_037713388.1|DSUP
OG0002153	LOC117574006|XP_034113472.1|DALB	LOC119558160|XP_037727344.1|DSUP
OG0002154	LOC117566000|XP_034101316.1|DALB	LOC119557244|XP_037725857.1|DSUP
OG0002155	LOC117574886|XP_034114809.1|DALB	LOC119562885|XP_037731929.1|DSUP
OG0002156	LOC117568890|XP_034105681.1|DALB	LOC119555675|XP_037723222.1|DSUP
OG0002157	LOC117573681|XP_034112917.1|DALB	LOC119547514|XP_037710339.1|DSUP
OG0002158	LOC117570529|XP_034108124.1|DALB	LOC119551106|XP_037716212.1|DSUP
OG0002159	LOC117570298|XP_034107713.1|DALB	LOC119549039|XP_037712654.1|DSUP
OG0002160	LOC117576324|XP_034116883.1|DALB	LOC119560210|XP_037729496.1|DSUP
OG0002161	LOC117576624|XP_034117435.1|DALB	LOC119560242|XP_037729533.1|DSUP
OG0002162	LOC117575167|XP_034115161.1|DALB	LOC119555741|XP_037723349.1|DSUP
OG0002163	LOC117578321|XP_034119672.1|DALB, LOC117568784|XP_034105512.1|DALB	LOC119558166|XP_037727357.1|DSUP
OG0002164	LOC117574074|XP_034113598.1|DALB	LOC119563148|XP_037732334.1|DSUP
OG0002165	LOC117574558|XP_034114321.1|DALB	LOC119546345|XP_037708483.1|DSUP
OG0002166	LOC117565083|XP_034099924.1|DALB	LOC119548341|XP_037711476.1|DSUP
OG0002167	LOC117571036|XP_034108889.1|DALB	LOC119551886|XP_037717411.1|DSUP
OG0002168	LOC117569112|XP_034106022.1|DALB	LOC119551564|XP_037716890.1|DSUP
OG0002169	LOC117567283|XP_034103040.1|DALB	LOC119553094|XP_037719177.1|DSUP
OG0002170	LOC117573167|XP_034112027.1|DALB	LOC119551583|XP_037716952.1|DSUP
OG0002171	LOC117575340|XP_034115389.1|DALB	LOC119547352|XP_037710098.1|DSUP
OG0002172	LOC117576146|XP_034116604.1|DALB	LOC119552307|XP_037717997.1|DSUP
OG0002173	LOC117565449|XP_034100436.1|DALB	LOC119546866|XP_037709398.1|DSUP
OG0002174	LOC117575154|XP_034115149.1|DALB	LOC119546164|XP_037708215.1|DSUP
OG0002175	LOC117575155|XP_034115150.1|DALB	LOC119546173|XP_037708227.1|DSUP
OG0002176	LOC117575821|XP_034116115.1|DALB	LOC119560742|XP_037730284.1|DSUP
