Orthogroup	DALB.longest_only	DHYD.longest_only
OG0001890	LOC117571216|XP_034109155.1|DALB	LOC111591873|XP_023159524.2|DHYD
OG0001891	LOC117576520|XP_034117229.1|DALB	LOC111595977|XP_030080699.1|DHYD
OG0001892	LOC117564533|XP_034099245.1|DALB	LOC111592630|XP_030079102.1|DHYD
OG0001893	LOC117575416|XP_034115490.1|DALB	LOC111597811|XP_023168468.2|DHYD
OG0001894	LOC117568419|XP_034104955.1|DALB	LOC111605297|XP_030079961.1|DHYD
OG0001894	LOC117570940|XP_034108762.1|DALB	LOC111599909|XP_023171502.1|DHYD
OG0001895	LOC117573252|XP_034112220.1|DALB	LOC111594135|XP_023163066.2|DHYD
OG0001896	LOC117565240|XP_034100141.1|DALB	LOC111596643|XP_023166706.1|DHYD
OG0001897	LOC117576774|XP_034117716.1|DALB	LOC111603570|XP_023176984.1|DHYD
OG0001898	LOC117567000|XP_034102570.1|DALB	LOC111596764|XP_023166881.2|DHYD
OG0001899	LOC117573998|XP_034113438.1|DALB	LOC111604224|XP_023177962.1|DHYD
OG0001900	LOC117572336|XP_034110967.1|DALB	LOC111605088|XP_023179193.2|DHYD
OG0001901	LOC117565918|XP_034101178.1|DALB	LOC111596980|XP_023167232.2|DHYD
OG0001902	LOC117573094|XP_034111889.1|DALB	LOC111597431|XP_023167896.2|DHYD
OG0001903	LOC117576066|XP_034116491.1|DALB	LOC111595719|XP_023165338.1|DHYD
OG0001904	LOC117574034|XP_034113520.1|DALB	LOC111603264|XP_023176544.2|DHYD
OG0001906	LOC117576938|XP_034117974.1|DALB	LOC111603514|XP_023176898.1|DHYD
OG0001907	LOC117574408|XP_034114140.1|DALB	LOC111598868|XP_023170084.2|DHYD
OG0001908	LOC117576966|XP_034118034.1|DALB	LOC111593235|XP_023161656.2|DHYD
OG0001909	LOC117568988|XP_034105854.1|DALB	LOC111603120|XP_023176362.1|DHYD
OG0001910	LOC117573914|XP_034113314.1|DALB	LOC111594619|XP_023163777.1|DHYD
OG0001911	LOC117573999|XP_034113455.1|DALB	LOC111598651|XP_023169766.2|DHYD
OG0001912	LOC117572451|XP_034111174.1|DALB	LOC111602587|XP_023175512.2|DHYD
OG0001913	LOC117563883|XP_034098331.1|DALB	LOC111602240|XP_023175001.2|DHYD
OG0001914	LOC117576828|XP_034117793.1|DALB	LOC111597178|XP_030080836.1|DHYD
OG0001915	LOC117570183|XP_034107550.1|DALB	LOC111598669|XP_023169790.1|DHYD
OG0001916	LOC117569257|XP_034106222.1|DALB	LOC111592402|XP_023160345.2|DHYD
OG0001917	LOC117572151|XP_034110681.1|DALB	LOC111601710|XP_030080875.1|DHYD, LOC111601678|XP_023174145.2|DHYD
OG0001918	LOC117570031|XP_034107345.1|DALB	LOC111598689|XP_023169822.2|DHYD
OG0001919	LOC117566910|XP_034102421.1|DALB	LOC111600674|XP_023172692.1|DHYD
OG0001920	LOC117572234|XP_034110804.1|DALB	LOC111601461|XP_023173809.2|DHYD
OG0001921	LOC117568163|XP_034104482.1|DALB	LOC111599696|XP_023171184.1|DHYD
OG0001922	LOC117569180|XP_034106140.1|DALB	LOC111600878|XP_023172979.1|DHYD, LOC115482828|XP_030078921.1|DHYD
OG0001923	LOC117567544|XP_034103483.1|DALB	LOC111601116|XP_023173332.2|DHYD
OG0001924	LOC117566044|XP_034101385.1|DALB	LOC111594685|XP_023163872.2|DHYD
OG0001925	LOC117567302|XP_034103077.1|DALB	LOC111601657|XP_023174109.2|DHYD
OG0001926	LOC117570109|XP_034107460.1|DALB	LOC111601589|XP_030081179.1|DHYD
OG0001927	LOC117568201|XP_034104560.1|DALB	LOC111593553|XP_023162176.1|DHYD
OG0001928	LOC117570980|XP_034108818.1|DALB	LOC111599775|XP_023171305.1|DHYD, LOC115483479|XP_030081493.1|DHYD
OG0001929	LOC117570178|XP_034107547.1|DALB	LOC115483178|XP_030080196.1|DHYD, LOC111599851|XP_030081077.1|DHYD
OG0001930	LOC117566414|XP_034101825.1|DALB	LOC111603156|XP_023176405.2|DHYD
OG0001931	LOC117567659|XP_034103668.1|DALB	LOC111604781|XP_023178760.2|DHYD
OG0001932	LOC117572180|XP_034110723.1|DALB	LOC111604760|XP_023178719.2|DHYD
OG0001933	LOC117571747|XP_034109985.1|DALB	LOC111600565|XP_023172517.1|DHYD
OG0001934	LOC117567747|XP_034103824.1|DALB	LOC111597456|XP_023167973.2|DHYD
OG0001935	LOC117567389|XP_034103229.1|DALB, LOC117567388|XP_034103228.1|DALB	LOC111600468|XP_023172342.2|DHYD
OG0001937	LOC117567930|XP_034104109.1|DALB	LOC111600913|XP_023173044.2|DHYD
OG0001938	LOC117571079|XP_034108947.1|DALB	LOC111605265|XP_023179471.1|DHYD
OG0001939	LOC117567165|XP_034102869.1|DALB	LOC111602116|XP_030079716.1|DHYD
OG0001940	LOC117570207|XP_034107586.1|DALB	LOC111595322|XP_023164748.2|DHYD
OG0001941	LOC117570612|XP_034108261.1|DALB	LOC111601412|XP_023173742.2|DHYD
OG0001942	LOC117569339|XP_034106360.1|DALB	LOC111599892|XP_030079707.1|DHYD
OG0001943	LOC117569265|XP_034106256.1|DALB	LOC111604668|XP_023178598.2|DHYD
OG0001944	LOC117567517|XP_034103452.1|DALB	LOC115482992|XP_030079486.1|DHYD, LOC111596898|XP_023167116.1|DHYD
OG0001945	LOC117568442|XP_034105001.1|DALB	LOC111599899|XP_023171490.2|DHYD
OG0001946	LOC117567152|XP_034102857.1|DALB	LOC111593722|XP_023162461.1|DHYD, LOC115483444|XP_030081281.1|DHYD
OG0001947	LOC117569438|XP_034106492.1|DALB	LOC111605355|XP_023179600.2|DHYD
OG0001948	LOC117567176|XP_034102889.1|DALB	LOC111599797|XP_023171343.1|DHYD
OG0001949	LOC117572290|XP_034110891.1|DALB	LOC111594359|XP_023163387.2|DHYD
OG0001950	LOC117576871|XP_034117863.1|DALB	LOC115483351|XP_030080775.1|DHYD, LOC111603662|XP_023177113.1|DHYD
OG0001951	LOC117571256|XP_034109201.1|DALB	LOC111604175|XP_023177900.2|DHYD
OG0001952	LOC117569738|XP_034106907.1|DALB	LOC111600004|XP_023171673.1|DHYD
OG0001953	LOC117568405|XP_034104931.1|DALB	LOC111605273|XP_023179484.2|DHYD
OG0001954	LOC117571339|XP_034109324.1|DALB	LOC111592234|XP_023160089.2|DHYD
OG0001955	LOC117569151|XP_034106102.1|DALB	LOC111599252|XP_023170623.1|DHYD
OG0001956	LOC117567061|XP_034102677.1|DALB	LOC111603058|XP_023176285.2|DHYD
OG0001957	LOC117567155|XP_034102858.1|DALB	LOC111593734|XP_023162488.1|DHYD, LOC115483447|XP_030081291.1|DHYD
OG0001958	LOC117567959|XP_034104152.1|DALB	LOC111602362|XP_023175141.2|DHYD
OG0001959	LOC117569024|XP_034105904.1|DALB	LOC111605668|XP_023180100.2|DHYD
OG0001960	LOC117567844|XP_034103986.1|DALB	LOC111592452|XP_023160406.1|DHYD
OG0001961	LOC117569859|XP_034107084.1|DALB	LOC111593820|XP_030080900.1|DHYD
OG0001962	LOC117570937|XP_034108756.1|DALB	LOC111599908|XP_023171500.1|DHYD
OG0001963	LOC117571133|XP_034109026.1|DALB, LOC117564498|XP_034099209.1|DALB	LOC111605658|XP_023180089.1|DHYD
OG0001964	LOC117571404|XP_034109429.1|DALB	LOC111602894|XP_023175998.2|DHYD
OG0001965	LOC117570818|XP_034108569.1|DALB	LOC111592318|XP_023160201.1|DHYD
OG0001966	LOC117573978|XP_034113415.1|DALB	LOC111601534|XP_023173934.2|DHYD
OG0001967	LOC117571997|XP_034110399.1|DALB	LOC111604090|XP_023177753.1|DHYD
OG0001968	LOC117568109|XP_034104391.1|DALB, LOC117566368|XP_034101756.1|DALB	LOC111592971|XP_023161232.1|DHYD
OG0001969	LOC117570934|XP_034108753.1|DALB	LOC111595614|XP_023165187.2|DHYD
OG0001970	LOC117568123|XP_034104419.1|DALB	LOC111604156|XP_023177853.1|DHYD
OG0001971	LOC117570341|XP_034107787.1|DALB	LOC111594852|XP_023164099.1|DHYD
OG0001972	LOC117567368|XP_034103201.1|DALB	LOC111600003|XP_023171672.1|DHYD
OG0001973	LOC117568040|XP_034104275.1|DALB	LOC111603810|XP_030081312.1|DHYD
OG0001974	LOC117568879|XP_034105670.1|DALB, LOC117566678|XP_034102117.1|DALB	LOC111593904|XP_023162742.1|DHYD
OG0001975	LOC117568677|XP_034105372.1|DALB	LOC111596617|XP_023166672.2|DHYD
OG0001976	LOC117567762|XP_034103844.1|DALB	LOC111602203|XP_023174941.1|DHYD
OG0001977	LOC117565036|XP_034099875.1|DALB	LOC111605039|XP_023179142.2|DHYD
OG0001978	LOC117564558|XP_034099282.1|DALB	LOC111594197|XP_023163162.2|DHYD
OG0001979	LOC117565849|XP_034101058.1|DALB	LOC111592919|XP_023161140.1|DHYD
OG0001980	LOC117563279|XP_034097404.1|DALB	LOC111595991|XP_023165751.1|DHYD
OG0001981	LOC117564365|XP_034098972.1|DALB	LOC111603970|XP_023177578.1|DHYD
OG0001982	LOC117565723|XP_034100863.1|DALB	LOC111592064|XP_023159834.1|DHYD
OG0001983	LOC117564480|XP_034099171.1|DALB	LOC111594390|XP_023163424.2|DHYD
OG0001984	LOC117564400|XP_034099015.1|DALB	LOC111596359|XP_023166324.2|DHYD
OG0001985	LOC117563530|XP_034097801.1|DALB	LOC111598800|XP_030079127.1|DHYD, LOC115482938|XP_030079168.1|DHYD
OG0001986	LOC117563469|XP_034097715.1|DALB, LOC117563476|XP_034097724.1|DALB	LOC111596267|XP_030080563.1|DHYD
OG0001987	LOC117578226|XP_034119491.1|DALB	LOC111592987|XP_023161252.2|DHYD
OG0001988	LOC117567652|XP_034103655.1|DALB	LOC111600571|XP_023172524.2|DHYD, LOC115482818|XP_030078841.1|DHYD
OG0001989	LOC117564545|XP_034099259.1|DALB	LOC111599122|XP_023170452.1|DHYD
OG0001991	LOC117565755|XP_034100896.1|DALB	LOC111594765|XP_023163981.2|DHYD
OG0001992	LOC117564714|XP_034099486.1|DALB	LOC111599306|XP_023170684.2|DHYD
OG0001993	LOC117563959|XP_034098426.1|DALB	LOC111596273|XP_023166180.1|DHYD
OG0001994	LOC117575735|XP_034115971.1|DALB	LOC115483784|XP_030081898.1|DHYD, LOC115483330|XP_030080623.1|DHYD
OG0001995	LOC117564646|XP_034099398.1|DALB	LOC111594779|XP_023164000.2|DHYD
OG0001996	LOC117563813|XP_034098234.1|DALB	LOC111599044|XP_023170328.2|DHYD
OG0001997	LOC117572579|XP_034111353.1|DALB	LOC111593802|XP_023162596.1|DHYD
OG0001998	LOC117572576|XP_034111349.1|DALB	LOC111593786|XP_023162572.2|DHYD
OG0001999	LOC117567568|XP_034103525.1|DALB	LOC111592089|XP_023159884.2|DHYD
OG0002000	LOC117565147|XP_034100016.1|DALB	LOC111595775|XP_023165424.1|DHYD
OG0002001	LOC117565489|XP_034100483.1|DALB	LOC111594205|XP_023163171.1|DHYD
OG0002002	LOC117570615|XP_034108266.1|DALB	LOC111593565|XP_023162195.1|DHYD
OG0002002	LOC117569710|XP_034106866.1|DALB	LOC111603829|XP_023177359.2|DHYD
OG0002003	LOC117565295|XP_034100220.1|DALB	LOC111600390|XP_023172234.2|DHYD
OG0002004	LOC117577731|XP_034118525.1|DALB, LOC117577081|XP_034118077.1|DALB, LOC117570913|XP_034108712.1|DALB, LOC117566497|XP_034101928.1|DALB, LOC117565005|XP_034099841.1|DALB, LOC117565317|XP_034100246.1|DALB	LOC111594942|XP_023164203.2|DHYD
OG0002005	LOC117564088|XP_034098609.1|DALB	LOC111594089|XP_023163004.1|DHYD
OG0002006	LOC117566201|XP_034101609.1|DALB	LOC111601767|XP_023174280.2|DHYD
OG0002007	LOC117563455|XP_034097694.1|DALB	LOC111598949|XP_023170198.2|DHYD
OG0002008	LOC117573140|XP_034111960.1|DALB	LOC111598134|XP_030081729.1|DHYD
OG0002009	LOC117568627|XP_034105309.1|DALB	LOC111593752|XP_030081270.1|DHYD
OG0002010	LOC117563378|XP_034097574.1|DALB	LOC111600383|XP_023172228.1|DHYD
OG0002011	LOC117564905|XP_034099749.1|DALB	LOC111600376|XP_023172221.2|DHYD
OG0002012	LOC117564583|XP_034099315.1|DALB	LOC111596981|XP_023167233.1|DHYD
OG0002013	LOC117565375|XP_034100335.1|DALB	LOC111600226|XP_023172031.1|DHYD
OG0002014	LOC117569364|XP_034106386.1|DALB	LOC111600065|XP_023171763.2|DHYD
OG0002015	LOC117576486|XP_034117151.1|DALB, LOC117576487|XP_034117153.1|DALB	LOC111594568|XP_023163692.1|DHYD
OG0002016	LOC117570325|XP_034107758.1|DALB	LOC111597654|XP_023168241.2|DHYD
OG0002017	LOC117565448|XP_034100431.1|DALB	LOC111601524|XP_023173914.2|DHYD
OG0002018	LOC117563642|XP_034097943.1|DALB	LOC111596282|XP_023166200.2|DHYD
OG0002019	LOC117563830|XP_034098249.1|DALB	LOC111599143|XP_023170475.2|DHYD
OG0002019	LOC117563829|XP_034098248.1|DALB	LOC111599142|XP_023170473.2|DHYD
OG0002020	LOC117563686|XP_034098008.1|DALB	LOC111594712|XP_023163906.2|DHYD
OG0002021	LOC117571991|XP_034110390.1|DALB	LOC111604131|XP_023177815.2|DHYD
OG0002022	LOC117563901|XP_034098352.1|DALB	LOC111602287|XP_023175059.1|DHYD
OG0002023	LOC117573949|XP_034113366.1|DALB	LOC111594552|XP_023163673.2|DHYD
OG0002024	LOC117565258|XP_034100168.1|DALB	LOC111594731|XP_023163931.1|DHYD
OG0002024	LOC117568477|XP_034105056.1|DALB	LOC111597271|XP_023167653.1|DHYD
OG0002025	LOC117564779|XP_034099570.1|DALB	LOC111592583|XP_023160661.2|DHYD
OG0002026	LOC117567428|XP_034103318.1|DALB	LOC111600974|XP_023173125.2|DHYD
OG0002027	LOC117568010|XP_034104224.1|DALB	LOC111600541|XP_023172449.2|DHYD
OG0002028	LOC117567922|XP_034104097.1|DALB	LOC111592150|XP_023159965.2|DHYD
OG0002029	LOC117568396|XP_034104918.1|DALB	LOC111593099|XP_023161465.2|DHYD
OG0002030	LOC117571478|XP_034109531.1|DALB	LOC111604154|XP_023177846.2|DHYD
OG0002031	LOC117572082|XP_034110565.1|DALB	LOC111592229|XP_023160080.2|DHYD
OG0002032	LOC117575805|XP_034116083.1|DALB	LOC111600295|XP_023172118.2|DHYD
OG0002033	LOC117573109|XP_034111927.1|DALB	LOC111592048|XP_023159817.2|DHYD
OG0002034	LOC117565956|XP_034101279.1|DALB	LOC111597507|XP_030079689.1|DHYD
OG0002035	LOC117573990|XP_034113430.1|DALB	LOC111604806|XP_023178792.1|DHYD
OG0002035	LOC117576291|XP_034116837.1|DALB	LOC111596545|XP_023166585.2|DHYD
OG0002036	LOC117574041|XP_034113532.1|DALB	LOC111596799|XP_030080729.1|DHYD
OG0002037	LOC117572117|XP_034110634.1|DALB	LOC111596031|XP_023165827.2|DHYD
OG0002037	LOC117570860|XP_034108631.1|DALB	LOC111597428|XP_023167894.1|DHYD
OG0002038	LOC117575288|XP_034115323.1|DALB	LOC111601472|XP_023173825.2|DHYD
OG0002039	LOC117573118|XP_034111935.1|DALB	LOC111600839|XP_023172912.1|DHYD
OG0002040	LOC117576860|XP_034117853.1|DALB	LOC111598609|XP_023169711.2|DHYD
OG0002041	LOC117567182|XP_034102894.1|DALB	LOC111596998|XP_030081958.1|DHYD
OG0002042	LOC117575622|XP_034115789.1|DALB	LOC111603393|XP_023176725.2|DHYD
OG0002043	LOC117575723|XP_034115955.1|DALB	LOC111601300|XP_023173584.2|DHYD
OG0002044	LOC117576093|XP_034116532.1|DALB	LOC111595911|XP_023165623.2|DHYD
OG0002045	LOC117575040|XP_034115012.1|DALB	LOC111604887|XP_023178895.2|DHYD
OG0002046	LOC117563857|XP_034098281.1|DALB, LOC117577551|XP_034118272.1|DALB, LOC117566778|XP_034102211.1|DALB	LOC111594275|XP_023163274.1|DHYD
OG0002047	LOC117578318|XP_034119665.1|DALB	LOC111605600|XP_030079683.1|DHYD
OG0002048	LOC117574161|XP_034113739.1|DALB	LOC111604570|XP_023178439.2|DHYD, LOC115482802|XP_030078771.1|DHYD
OG0002049	LOC117576956|XP_034118010.1|DALB	LOC111604584|XP_023178454.2|DHYD
OG0002050	LOC117576341|XP_034116907.1|DALB, LOC117576970|XP_034118039.1|DALB	LOC111604899|XP_030078697.1|DHYD
OG0002051	LOC117572783|XP_034111771.1|DALB	LOC111605397|XP_023179665.1|DHYD
OG0002052	LOC117572039|XP_034110493.1|DALB	LOC111604718|XP_023178659.1|DHYD
OG0002053	LOC117573278|XP_034112256.1|DALB	LOC111603574|XP_023176992.2|DHYD
OG0002054	LOC117576542|XP_034117271.1|DALB	LOC111594423|XP_023163479.2|DHYD
OG0002055	LOC117574285|XP_034113927.1|DALB	LOC111592015|XP_023159774.2|DHYD
OG0002056	LOC117567396|XP_034103243.1|DALB	LOC111595060|XP_023164383.1|DHYD
OG0002057	LOC117564875|XP_034099715.1|DALB	LOC111596127|XP_023165965.1|DHYD
OG0002058	LOC117569759|XP_034106943.1|DALB	LOC111600515|XP_023172412.1|DHYD
OG0002059	LOC117576797|XP_034117748.1|DALB	LOC111604912|XP_023178923.1|DHYD
OG0002060	LOC117566432|XP_034101853.1|DALB	LOC111601272|XP_023173551.1|DHYD
OG0002061	LOC117572045|XP_034110508.1|DALB	LOC111600056|XP_023171753.1|DHYD
OG0002062	LOC117575049|XP_034115026.1|DALB	LOC111598149|XP_023168994.2|DHYD
OG0002063	LOC117575547|XP_034115699.1|DALB	LOC111596777|XP_023166896.1|DHYD
OG0002064	LOC117578154|XP_034119264.1|DALB	LOC111598172|XP_023169035.1|DHYD
OG0002065	LOC117572355|XP_034111009.1|DALB	LOC111604782|XP_023178761.2|DHYD
OG0002066	LOC117576032|XP_034116433.1|DALB	LOC111604637|XP_030078758.1|DHYD
OG0002067	LOC117567923|XP_034104098.1|DALB	LOC111592124|XP_023159927.1|DHYD
OG0002068	LOC117570527|XP_034108121.1|DALB	LOC111603520|XP_023176919.2|DHYD
OG0002069	LOC117570311|XP_034107746.1|DALB	LOC111593467|XP_023161997.2|DHYD
OG0002070	LOC117573548|XP_034112718.1|DALB	LOC111603001|XP_023176167.1|DHYD
OG0002071	LOC117576524|XP_034117237.1|DALB	LOC111596176|XP_023166047.2|DHYD
OG0002071	LOC117576547|XP_034117275.1|DALB	LOC111596178|XP_023166049.1|DHYD
OG0002072	LOC117571985|XP_034110383.1|DALB	LOC111594010|XP_023162875.1|DHYD
OG0002073	LOC117570467|XP_034108020.1|DALB	LOC111604310|XP_023178115.2|DHYD
OG0002074	LOC117567099|XP_034102769.1|DALB	LOC111602585|XP_023175510.1|DHYD
OG0002075	LOC117565273|XP_034100192.1|DALB	LOC111602460|XP_023175288.1|DHYD
OG0002076	LOC117572640|XP_034111502.1|DALB	LOC111599732|XP_023171246.2|DHYD
OG0002077	LOC117567511|XP_034103443.1|DALB	LOC111598206|XP_030079475.1|DHYD
OG0002078	LOC117568965|XP_034105814.1|DALB	LOC111595572|XP_023165137.1|DHYD
OG0002079	LOC117568582|XP_034105206.1|DALB	LOC111601006|XP_023173173.2|DHYD
OG0002080	LOC117577594|XP_034118332.1|DALB	LOC111598108|XP_030078906.1|DHYD
OG0002080	LOC117568762|XP_034105489.1|DALB	LOC111595498|XP_023165036.1|DHYD
OG0002081	LOC117572064|XP_034110534.1|DALB	LOC111599742|XP_023171272.1|DHYD
OG0002082	LOC117572725|XP_034111681.1|DALB	LOC111592497|XP_023160493.1|DHYD
OG0002083	LOC117572231|XP_034110843.1|DALB	LOC111602435|XP_023175259.2|DHYD
OG0002084	LOC117568546|XP_034105155.1|DALB	LOC111593219|XP_023161642.2|DHYD
OG0002085	LOC117569081|XP_034105988.1|DALB	LOC115483430|XP_030081257.1|DHYD, LOC111595252|XP_023164665.2|DHYD, LOC115483434|XP_030081261.1|DHYD
OG0002086	LOC117570289|XP_034107701.1|DALB	LOC111593240|XP_023161664.2|DHYD
OG0002087	LOC117571793|XP_034110045.1|DALB	LOC111604426|XP_023178254.2|DHYD
OG0002088	LOC117571146|XP_034109039.1|DALB	LOC111605691|XP_023180131.2|DHYD
OG0002089	LOC117567435|XP_034103333.1|DALB	LOC111598009|XP_023168772.1|DHYD
OG0002090	LOC117567440|XP_034103339.1|DALB, LOC117566532|XP_034101963.1|DALB	LOC111594926|XP_023164188.2|DHYD
OG0002090	LOC117570033|XP_034107347.1|DALB	LOC111594915|XP_023164170.2|DHYD
OG0002091	LOC117566708|XP_034102144.1|DALB	LOC111599671|XP_023171144.1|DHYD
OG0002092	LOC117572319|XP_034110942.1|DALB	LOC111604699|XP_023178637.2|DHYD
OG0002093	LOC117571533|XP_034109614.1|DALB	LOC111597001|XP_023167270.2|DHYD
OG0002094	LOC117569587|XP_034106708.1|DALB	LOC111600142|XP_023171886.1|DHYD
OG0002095	LOC117568934|XP_034105754.1|DALB	LOC111598161|XP_023169018.1|DHYD
OG0002096	LOC117570725|XP_034108430.1|DALB	LOC111597944|XP_023168668.2|DHYD
OG0002097	LOC117566759|XP_034102193.1|DALB, LOC117566758|XP_034102192.1|DALB	LOC111592166|XP_023159987.2|DHYD
OG0002098	LOC117571606|XP_034109714.1|DALB	LOC111592343|XP_023160240.1|DHYD
OG0002099	LOC117574988|XP_034114949.1|DALB	LOC111602768|XP_023175799.2|DHYD
OG0002100	LOC117572806|XP_034111798.1|DALB	LOC111595088|XP_023164412.1|DHYD
OG0002101	LOC117567076|XP_034102713.1|DALB	LOC111596377|XP_030081919.1|DHYD
OG0002102	LOC117566809|XP_034102248.1|DALB	LOC111596983|XP_023167235.2|DHYD
OG0002103	LOC117574900|XP_034114829.1|DALB	LOC111602735|XP_023175755.2|DHYD
OG0002106	LOC117575973|XP_034116342.1|DALB	LOC111603585|XP_023177008.2|DHYD
OG0002109	LOC117575278|XP_034115310.1|DALB	LOC111598608|XP_023169710.2|DHYD
OG0002111	LOC117564493|XP_034099198.1|DALB	LOC111600331|XP_023172162.2|DHYD
OG0002112	LOC117565016|XP_034099852.1|DALB	LOC111596093|XP_023165922.2|DHYD
OG0002113	LOC117575367|XP_034115423.1|DALB	LOC111601436|XP_023173780.2|DHYD
OG0002117	LOC117578098|XP_034119164.1|DALB	LOC111603158|XP_023176403.2|DHYD
OG0002118	LOC117573149|XP_034111989.1|DALB	LOC111598510|XP_023169551.2|DHYD
OG0002119	LOC117576428|XP_034117065.1|DALB	LOC111598810|XP_023170002.2|DHYD
OG0002120	LOC117573221|XP_034112140.1|DALB	LOC111597697|XP_030081712.1|DHYD
OG0002121	LOC117576121|XP_034116570.1|DALB	LOC111595229|XP_023164628.2|DHYD
OG0002122	LOC117564725|XP_034099499.1|DALB	LOC111599369|XP_023170771.1|DHYD
OG0002123	LOC117564608|XP_034099354.1|DALB	LOC111592897|XP_023161107.2|DHYD
OG0002124	LOC117577700|XP_034118490.1|DALB	LOC111603221|XP_030079309.1|DHYD
OG0002125	LOC117571548|XP_034109641.1|DALB	LOC111602547|XP_023175462.2|DHYD
OG0002126	LOC117571805|XP_034110062.1|DALB	LOC111605701|XP_023180144.2|DHYD
OG0002127	LOC117578196|XP_034119409.1|DALB	LOC111596563|XP_023166605.2|DHYD
OG0002128	LOC117578063|XP_034119092.1|DALB	LOC111603227|XP_030079290.1|DHYD
OG0002129	LOC117573358|XP_034112376.1|DALB	LOC111604250|XP_023178004.2|DHYD
OG0002130	LOC117572250|XP_034110832.1|DALB	LOC111605070|XP_023179173.2|DHYD
OG0002131	LOC117575274|XP_034115304.1|DALB	LOC111605445|XP_023179730.2|DHYD, LOC115483347|XP_030080717.1|DHYD
OG0002133	LOC117574504|XP_034114250.1|DALB	LOC111602405|XP_023175198.1|DHYD
OG0002134	LOC117577475|XP_034118251.1|DALB	LOC111593428|XP_023161940.1|DHYD
OG0002135	LOC117577802|XP_034118622.1|DALB	LOC111597246|XP_023167612.1|DHYD
OG0002136	LOC117574812|XP_034114670.1|DALB	LOC111597842|XP_023168516.2|DHYD
OG0002137	LOC117574105|XP_034113644.1|DALB	LOC111602704|XP_023175707.1|DHYD
OG0002138	LOC117566886|XP_034102394.1|DALB	LOC111602851|XP_023175932.1|DHYD
OG0002139	LOC117569399|XP_034106429.1|DALB	LOC111596324|XP_030079962.1|DHYD
OG0002140	LOC117573192|XP_034112078.1|DALB	LOC111603132|XP_023176374.2|DHYD
OG0002141	LOC117573177|XP_034112038.1|DALB	LOC111600803|XP_023172861.1|DHYD
OG0002142	LOC117575223|XP_034115241.1|DALB	LOC111601983|XP_023174635.1|DHYD
OG0002143	LOC117564347|XP_034098953.1|DALB	LOC111599471|XP_023170910.2|DHYD
OG0002144	LOC117573240|XP_034112180.1|DALB	LOC111595890|XP_023165587.2|DHYD
OG0002145	LOC117575449|XP_034115552.1|DALB	LOC111601449|XP_023173794.1|DHYD
OG0002146	LOC117575237|XP_034115259.1|DALB	LOC111605592|XP_023179964.1|DHYD
OG0002147	LOC117567338|XP_034103153.1|DALB	LOC115483088|XP_030080039.1|DHYD, LOC111594046|XP_023162929.2|DHYD
OG0002148	LOC117568116|XP_034104411.1|DALB	LOC111598080|XP_023168894.2|DHYD
OG0002149	LOC117573116|XP_034111932.1|DALB	LOC111597923|XP_030081705.1|DHYD
OG0002150	LOC117573954|XP_034113379.1|DALB	LOC111598117|XP_023168939.1|DHYD
OG0002152	LOC117576273|XP_034116810.1|DALB	LOC111592937|XP_030080725.1|DHYD
OG0002153	LOC117574006|XP_034113472.1|DALB	LOC111592691|XP_023160826.2|DHYD
OG0002154	LOC117566000|XP_034101316.1|DALB	LOC111605112|XP_023179231.1|DHYD
OG0002155	LOC117574886|XP_034114809.1|DALB	LOC111602000|XP_023174657.1|DHYD
OG0002156	LOC117568890|XP_034105681.1|DALB	LOC111595337|XP_023164777.2|DHYD
OG0002157	LOC117573681|XP_034112917.1|DALB	LOC115483332|XP_030080650.1|DHYD
OG0002158	LOC117570529|XP_034108124.1|DALB	LOC111603527|XP_023176931.2|DHYD
OG0002159	LOC117570298|XP_034107713.1|DALB	LOC111603840|XP_023177377.1|DHYD
OG0002160	LOC117576324|XP_034116883.1|DALB	LOC111601511|XP_023173874.2|DHYD
OG0002161	LOC117576624|XP_034117435.1|DALB	LOC111595976|XP_023165725.1|DHYD
OG0002162	LOC117575167|XP_034115161.1|DALB	LOC111601799|XP_023174344.2|DHYD
OG0002163	LOC117578321|XP_034119672.1|DALB	LOC111594282|XP_023163320.1|DHYD
OG0002163	LOC117568784|XP_034105512.1|DALB	LOC111593097|XP_023161463.1|DHYD
OG0002164	LOC117574074|XP_034113598.1|DALB	LOC111603016|XP_023176207.1|DHYD
OG0002165	LOC117574558|XP_034114321.1|DALB	LOC111595924|XP_023165645.2|DHYD
OG0002166	LOC117565083|XP_034099924.1|DALB	LOC111592913|XP_023161130.1|DHYD
OG0002167	LOC117571036|XP_034108889.1|DALB	LOC111597987|XP_023168733.1|DHYD
OG0002168	LOC117569112|XP_034106022.1|DALB	LOC111600075|XP_023171780.2|DHYD
OG0002169	LOC117567283|XP_034103040.1|DALB	LOC111598675|XP_023169802.2|DHYD
OG0002170	LOC117573167|XP_034112027.1|DALB	LOC111594140|XP_030080182.1|DHYD
OG0002171	LOC117575340|XP_034115389.1|DALB	LOC111602739|XP_023175758.1|DHYD
OG0002172	LOC117576146|XP_034116604.1|DALB	LOC111599589|XP_023171034.1|DHYD
OG0002173	LOC117565449|XP_034100436.1|DALB	LOC111600888|XP_023172997.1|DHYD, LOC111601532|XP_023173936.1|DHYD
