Orthogroup	DALB.longest_only	DANA.longest_only
OG0002869	LOC117566079|XP_034101450.1|DALB	LOC6497433|XP_001962093.1|DANA
OG0002871	LOC117565899|XP_034101135.1|DALB	LOC6498530|XP_001963006.1|DANA
OG0002872	LOC117566107|XP_034101468.1|DALB	LOC6504558|XP_014760451.1|DANA
OG0002873	LOC117564227|XP_034098808.1|DALB	LOC6498285|XP_001962461.1|DANA
OG0002874	LOC117564150|XP_034098707.1|DALB, LOC117565031|XP_034099869.1|DALB	LOC6498220|XP_001962328.1|DANA
OG0002875	LOC117564757|XP_034099543.1|DALB	LOC6497733|XP_032307379.1|DANA
OG0002876	LOC117577782|XP_034118597.1|DALB	LOC6505207|XP_001965548.1|DANA
OG0002877	LOC117565050|XP_034099885.1|DALB	LOC6497652|XP_014761765.1|DANA
OG0002878	LOC117565526|XP_034100562.1|DALB	LOC6497874|XP_014761864.1|DANA
OG0002879	LOC117571845|XP_034110125.1|DALB	LOC6493424|XP_001957722.1|DANA
OG0002880	LOC117578258|XP_034119569.1|DALB	LOC6504786|XP_001966341.1|DANA
OG0002881	LOC117566221|XP_034101656.1|DALB	LOC6507349|XP_001965358.1|DANA
OG0002882	LOC117569669|XP_034106807.1|DALB	LOC6494584|XP_001960059.1|DANA
OG0002883	LOC117564390|XP_034099002.1|DALB	LOC6503388|XP_001965324.1|DANA
OG0002884	LOC117564378|XP_034098989.1|DALB	LOC6496727|XP_001967341.1|DANA
OG0002885	LOC117571054|XP_034108912.1|DALB	LOC6493101|XP_001957041.1|DANA
OG0002886	LOC117565889|XP_034101121.1|DALB	LOC6497414|XP_001962131.1|DANA
OG0002887	LOC117565890|XP_034101123.1|DALB	LOC6498125|XP_014761983.1|DANA
OG0002888	LOC117563963|XP_034098431.1|DALB	LOC6497159|XP_014761537.1|DANA
OG0002889	LOC117570060|XP_034107386.1|DALB	LOC6506443|XP_001957871.1|DANA
OG0002890	LOC117564225|XP_034098805.1|DALB	LOC6497256|XP_001962460.1|DANA
OG0002891	LOC117578031|XP_034119034.1|DALB	LOC6504407|XP_032308094.1|DANA
OG0002891	LOC117564699|XP_034099468.1|DALB	LOC6498546|XP_001963034.1|DANA
OG0002892	LOC117563965|XP_034098433.1|DALB	LOC6506028|XP_014760524.1|DANA
OG0002893	LOC117564083|XP_034098602.1|DALB	LOC6498655|XP_001963251.3|DANA
OG0002894	LOC117569318|XP_034106330.1|DALB	LOC6493450|XP_032310167.1|DANA
OG0002895	LOC117570445|XP_034107994.1|DALB	LOC6496198|XP_001960429.1|DANA
OG0002896	LOC117565152|XP_034100022.1|DALB	LOC6505799|XP_001965027.1|DANA
OG0002897	LOC117564087|XP_034098607.1|DALB	LOC6498505|XP_001962962.1|DANA
OG0002898	LOC117565502|XP_034100525.1|DALB	LOC6497834|XP_001961541.3|DANA
OG0002899	LOC117563278|XP_034097402.1|DALB	LOC6497863|XP_001961592.1|DANA
OG0002900	LOC117564552|XP_034099269.1|DALB	LOC6497677|XP_032307388.1|DANA
OG0002901	LOC117564607|XP_034099353.1|DALB	LOC6505494|XP_001964950.1|DANA
OG0002902	LOC117564609|XP_034099355.1|DALB	LOC6505493|XP_001964949.1|DANA
OG0002903	LOC117563803|XP_034098226.1|DALB, LOC117565661|XP_034100774.1|DALB	LOC6497761|XP_001961407.1|DANA
OG0002904	LOC117569064|XP_034105968.1|DALB, LOC117566431|XP_034101852.1|DALB	LOC6506211|XP_001958337.2|DANA
OG0002905	LOC117565834|XP_034101034.1|DALB	LOC6498424|XP_001962782.1|DANA
OG0002906	LOC117565609|XP_034100704.1|DALB	LOC6497154|XP_001962656.1|DANA
OG0002907	LOC117564755|XP_034099538.1|DALB	LOC6497151|XP_014761536.2|DANA
OG0002908	LOC117566771|XP_034102205.1|DALB	LOC6495579|XP_001959135.1|DANA
OG0002909	LOC117566344|XP_034101715.1|DALB	LOC6493983|XP_032305979.1|DANA
OG0002910	LOC117563722|XP_034098074.1|DALB	LOC6498164|XP_001962218.1|DANA
OG0002911	LOC117570443|XP_034107991.1|DALB	LOC6496194|XP_014763662.1|DANA
OG0002912	LOC117564841|XP_034099669.1|DALB	LOC6502296|XP_001966189.1|DANA
OG0002913	LOC117568633|XP_034105315.1|DALB	LOC6496387|XP_001960801.1|DANA
OG0002914	LOC117564063|XP_034098577.1|DALB	LOC6497984|XP_001961841.1|DANA
OG0002915	LOC117563481|XP_034097733.1|DALB	LOC6506885|XP_001965267.1|DANA
OG0002916	LOC117564491|XP_034099190.1|DALB	LOC6506170|XP_014760539.1|DANA
OG0002917	LOC117566857|XP_034102341.1|DALB	LOC6494131|XP_001960905.1|DANA
OG0002918	LOC117566944|XP_034102467.1|DALB	LOC6494141|XP_001960881.1|DANA
OG0002919	LOC117567291|XP_034103053.1|DALB	LOC6494836|XP_001959573.1|DANA
OG0002920	LOC117565877|XP_034101108.1|DALB	LOC6498138|XP_032307621.1|DANA
OG0002921	LOC117563998|XP_034098479.1|DALB	LOC6496983|XP_001962999.2|DANA
OG0002922	LOC117565801|XP_034100977.1|DALB	LOC6497373|XP_001962215.1|DANA
OG0002923	LOC117565799|XP_034100970.1|DALB	LOC6498163|XP_001962216.1|DANA
OG0002924	LOC117565382|XP_034100349.1|DALB	LOC6497374|XP_001962214.1|DANA
OG0002926	LOC117563270|XP_034097389.1|DALB	LOC6498518|XP_001962984.3|DANA
OG0002927	LOC117563926|XP_034098388.1|DALB	LOC6498515|XP_001962980.1|DANA
OG0002928	LOC117564622|XP_034099369.1|DALB	LOC6507575|XP_001965402.1|DANA
OG0002929	LOC117563567|XP_034097840.1|DALB	LOC6503343|XP_001965379.1|DANA
OG0002930	LOC117565883|XP_034101114.1|DALB	LOC6497577|XP_001961778.1|DANA
OG0002931	LOC117564711|XP_034099481.1|DALB	LOC6497293|XP_001962378.1|DANA
OG0002932	LOC117570367|XP_034107847.1|DALB	LOC6495630|XP_032307083.1|DANA
OG0002933	LOC117570407|XP_034107924.1|DALB	LOC6495565|XP_032306576.1|DANA
OG0002934	LOC117570328|XP_034107765.1|DALB	LOC6495572|XP_001959119.1|DANA
OG0002935	LOC117563838|XP_034098258.1|DALB, LOC117563839|XP_034098260.1|DALB	LOC6497354|XP_014761662.1|DANA
OG0002936	LOC117571829|XP_034110099.1|DALB, LOC117570576|XP_034108209.1|DALB	LOC6495007|XP_001959232.1|DANA
OG0002937	LOC117567226|XP_034102948.1|DALB	LOC6493892|XP_001961383.2|DANA
OG0002938	LOC117565532|XP_034100566.1|DALB	LOC6497904|XP_001961689.1|DANA
OG0002939	LOC117569190|XP_034106150.1|DALB	LOC6495277|XP_001958719.1|DANA
OG0002940	LOC117574883|XP_034114806.1|DALB	LOC6494177|XP_014760053.2|DANA
OG0002941	LOC117565674|XP_034100798.1|DALB	LOC6505390|XP_001966907.1|DANA
OG0002942	LOC117565973|XP_034101266.1|DALB	LOC6497933|XP_001961747.1|DANA
OG0002943	LOC117565928|XP_034101193.1|DALB	LOC6498010|XP_014761925.1|DANA
OG0002944	LOC117563598|XP_034097878.1|DALB	LOC6498011|XP_032307361.1|DANA
OG0002945	LOC117566158|XP_034101538.1|DALB	LOC6506042|XP_032311448.1|DANA
OG0002946	LOC117570167|XP_034107533.1|DALB	LOC6494725|XP_001959788.2|DANA
OG0002948	LOC117569066|XP_034105970.1|DALB, LOC117569065|XP_034105969.1|DALB	LOC6493736|XP_001958338.1|DANA
OG0002949	LOC117568391|XP_034104893.1|DALB	LOC6493578|XP_032309564.1|DANA
OG0002950	LOC117565920|XP_034101180.1|DALB	LOC6498254|XP_001962407.1|DANA
OG0002951	LOC117564873|XP_034099711.1|DALB	LOC6496943|XP_001963085.1|DANA
OG0002952	LOC117564462|XP_034099140.1|DALB	LOC6496991|XP_001962976.1|DANA
OG0002953	LOC117564484|XP_034099180.1|DALB	LOC6497750|XP_032307403.1|DANA
OG0002954	LOC117565665|XP_034100781.1|DALB	LOC6505409|XP_014759544.1|DANA
OG0002955	LOC117567416|XP_034103283.1|DALB	LOC6495960|XP_001959935.1|DANA
OG0002956	LOC117571774|XP_034110023.1|DALB	LOC6496211|XP_001960458.1|DANA
OG0002957	LOC117572324|XP_034110949.1|DALB	LOC6495667|XP_001959344.1|DANA
OG0002958	LOC117565975|XP_034101270.1|DALB	LOC6497593|XP_001961746.1|DANA
OG0002959	LOC117564833|XP_034099648.1|DALB	LOC6498184|XP_032307380.1|DANA
OG0002960	LOC117568709|XP_034105414.1|DALB	LOC6507412|XP_001956066.1|DANA
OG0002961	LOC117568618|XP_034105287.1|DALB	LOC6496330|XP_032306466.1|DANA
OG0002962	LOC117565204|XP_034100100.1|DALB	LOC6496870|XP_001963238.1|DANA
OG0002963	LOC117563346|XP_034097514.1|DALB	LOC6496958|XP_001963055.1|DANA
OG0002964	LOC117566813|XP_034102255.1|DALB	LOC6495796|XP_014763498.1|DANA
OG0002965	LOC117566250|XP_034101694.1|DALB	LOC6498584|XP_001963112.1|DANA
OG0002966	LOC117564235|XP_034098817.1|DALB	LOC6498206|XP_032307753.1|DANA
OG0002967	LOC117569538|XP_034106632.1|DALB	LOC6506708|XP_001957387.1|DANA
OG0002968	LOC117569539|XP_034106633.1|DALB	LOC6493264|XP_001957386.1|DANA
OG0002969	LOC117564575|XP_034099307.1|DALB	LOC6498327|XP_001962552.2|DANA
OG0002970	LOC117563499|XP_034097763.1|DALB	LOC6508748|XP_001963260.1|DANA
OG0002971	LOC117563438|XP_034097665.1|DALB	LOC6498334|XP_032307752.1|DANA
OG0002972	LOC117574020|XP_034113500.1|DALB	LOC6501174|XP_001954690.1|DANA
OG0002973	LOC117568266|XP_034104645.1|DALB	LOC6495638|XP_001959273.1|DANA
OG0002974	LOC117568915|XP_034105712.1|DALB	LOC6492933|XP_001956681.1|DANA
OG0002975	LOC117564884|XP_034099723.1|DALB	LOC6502454|XP_001962135.3|DANA
OG0002976	LOC117577822|XP_034118652.1|DALB	LOC6502459|XP_001962399.1|DANA
OG0002977	LOC117572608|XP_034111442.1|DALB	LOC6495241|XP_032306299.1|DANA
OG0002978	LOC117567471|XP_034103382.1|DALB	LOC6494897|XP_001959471.2|DANA
OG0002979	LOC117569892|XP_034107125.1|DALB	LOC6494815|XP_001959607.1|DANA
OG0002980	LOC117563535|XP_034097805.1|DALB	LOC6505547|XP_001964964.2|DANA, LOC6505526|XP_014760504.1|DANA, LOC6505536|XP_001964963.1|DANA
OG0002981	LOC117563659|XP_034097966.1|DALB, LOC117563654|XP_034097955.1|DALB	LOC6497172|XP_001962627.1|DANA
OG0002982	LOC117564420|XP_034099043.1|DALB	LOC6498409|XP_001962744.1|DANA
OG0002983	LOC117572607|XP_034111439.1|DALB	LOC6507508|XP_001955860.1|DANA
OG0002984	LOC117568270|XP_034104652.1|DALB	LOC6507524|XP_014765296.1|DANA
OG0002985	LOC117573205|XP_034112091.1|DALB	LOC6502483|XP_001966943.2|DANA
OG0002986	LOC117566253|XP_034101697.1|DALB	LOC6496931|XP_001963110.1|DANA
OG0002987	LOC117564330|XP_034098926.1|DALB	LOC6501758|XP_032309186.1|DANA
OG0002988	LOC117565840|XP_034101043.1|DALB	LOC6497692|XP_001961556.1|DANA
OG0002989	LOC117571652|XP_034109776.1|DALB, LOC117571649|XP_034109774.1|DALB	LOC6507195|XP_032309930.1|DANA
OG0002990	LOC117563808|XP_034098232.1|DALB	LOC6498122|XP_001962123.3|DANA
OG0002991	LOC117570426|XP_034107966.1|DALB	LOC6494333|XP_014762755.1|DANA
OG0002992	LOC117564840|XP_034099657.1|DALB	LOC6498685|XP_014762244.1|DANA
OG0002993	LOC117572573|XP_034111347.1|DALB	LOC6501615|XP_001955604.1|DANA
OG0002994	LOC117565224|XP_034100122.1|DALB	LOC6507198|XP_001965327.1|DANA
OG0002995	LOC117564388|XP_034099000.1|DALB	LOC6503393|XP_001965323.1|DANA
OG0002996	LOC117575214|XP_034115231.1|DALB	LOC6505794|XP_001964387.1|DANA
OG0002997	LOC117577550|XP_034118276.1|DALB	LOC6503500|XP_001964259.1|DANA
OG0002998	LOC117565548|XP_034100607.1|DALB	LOC6502099|XP_001966216.2|DANA
OG0002999	LOC117567431|XP_034103320.1|DALB	LOC6493809|XP_001958480.1|DANA
OG0003000	LOC117576879|XP_034117879.1|DALB	LOC6500113|XP_001953198.1|DANA
OG0003001	LOC117572742|XP_034111710.1|DALB	LOC6494689|XP_001959854.1|DANA
OG0003002	LOC117572547|XP_034111309.1|DALB	LOC6493012|XP_001956850.1|DANA
OG0003003	LOC117568647|XP_034105333.1|DALB	LOC6494756|XP_001959729.1|DANA, LOC6494757|XP_032305982.1|DANA
OG0003004	LOC117571376|XP_034109384.1|DALB	LOC6504815|XP_001966389.1|DANA
OG0003005	LOC117578036|XP_034119045.1|DALB	LOC6504173|XP_001964319.1|DANA
OG0003006	LOC117574920|XP_034114860.1|DALB	LOC6501269|XP_001954888.2|DANA
OG0003007	LOC117575705|XP_034115925.1|DALB	LOC6501135|XP_001954617.1|DANA
OG0003008	LOC117574663|XP_034114459.1|DALB	LOC6505891|XP_001964563.1|DANA
OG0003009	LOC117566385|XP_034101780.1|DALB	LOC6506862|XP_001957103.1|DANA
OG0003010	LOC117567842|XP_034103980.1|DALB	LOC6495967|XP_032306448.1|DANA
OG0003011	LOC117570641|XP_034108302.1|DALB	LOC6494755|XP_014762946.1|DANA
OG0003012	LOC117575657|XP_034115836.1|DALB	LOC6499944|XP_032305768.1|DANA
OG0003013	LOC117577675|XP_034118455.1|DALB	LOC6504964|XP_001965725.1|DANA
OG0003014	LOC117572149|XP_034110683.1|DALB	LOC6492918|XP_001966804.1|DANA
OG0003015	LOC117576065|XP_034116495.1|DALB	LOC6499931|XP_032311935.1|DANA
OG0003016	LOC117568448|XP_034105010.1|DALB	LOC6506685|XP_014764865.1|DANA
OG0003017	LOC117575582|XP_034115739.1|DALB	LOC6498886|XP_001955740.1|DANA
OG0003018	LOC117576713|XP_034117622.1|DALB	LOC6499078|XP_032310762.1|DANA
OG0003019	LOC117567975|XP_034104182.1|DALB	LOC6506693|XP_014764868.1|DANA
OG0003020	LOC117576141|XP_034116597.1|DALB	LOC6494664|XP_014760087.1|DANA
OG0003021	LOC117573979|XP_034113416.1|DALB	LOC6500146|XP_001953131.2|DANA
OG0003022	LOC117571640|XP_034109759.1|DALB	LOC6493395|XP_032309666.1|DANA
OG0003023	LOC117574304|XP_034114006.1|DALB	LOC6498745|XP_001967283.2|DANA
OG0003024	LOC117567865|XP_034104019.1|DALB	LOC6506683|XP_001957420.1|DANA
OG0003025	LOC117574902|XP_034114831.1|DALB	LOC6501686|XP_001955762.1|DANA
OG0003026	LOC117573472|XP_034112590.1|DALB	LOC6498875|XP_001955761.1|DANA
OG0003027	LOC117574884|XP_034114807.1|DALB	LOC6494763|XP_001965965.1|DANA
OG0003028	LOC117570952|XP_034108779.1|DALB	LOC6506892|XP_032310218.1|DANA
OG0003029	LOC117566855|XP_034102339.1|DALB	LOC6507669|XP_001956117.1|DANA
OG0003030	LOC117574060|XP_034113569.1|DALB	LOC6494501|XP_001965915.1|DANA
OG0003031	LOC117577830|XP_034118661.1|DALB	LOC6498803|XP_032308296.1|DANA
OG0003032	LOC117564107|XP_034098648.1|DALB	LOC6498030|XP_001961929.1|DANA
OG0003033	LOC117568903|XP_034105697.1|DALB	LOC6506612|XP_001957545.1|DANA
OG0003034	LOC117575158|XP_034115152.1|DALB	LOC6499261|XP_001955001.1|DANA
OG0003035	LOC117575307|XP_034115351.1|DALB	LOC6505884|XP_014760833.1|DANA
OG0003036	LOC117567611|XP_034103591.1|DALB	LOC6493911|XP_001961342.1|DANA
OG0003037	LOC117572538|XP_034111299.1|DALB	LOC6506717|XP_001957375.1|DANA
OG0003038	LOC117566838|XP_034102313.1|DALB	LOC6494170|XP_001960832.1|DANA
OG0003039	LOC117563730|XP_034098100.1|DALB	LOC6497591|XP_001961753.1|DANA
OG0003040	LOC117567242|XP_034102980.1|DALB	LOC6507771|XP_001956321.1|DANA
OG0003041	LOC117568241|XP_034104609.1|DALB	LOC6493100|XP_001957039.1|DANA
OG0003042	LOC117576232|XP_034116741.1|DALB	LOC6500755|XP_001953855.1|DANA
OG0003043	LOC117576504|XP_034117190.1|DALB	LOC6501165|XP_001954676.1|DANA
OG0003044	LOC117572773|XP_034111758.1|DALB	LOC6495220|XP_001958817.2|DANA
OG0003045	LOC117575767|XP_034116024.1|DALB	LOC6500998|XP_001954324.2|DANA
OG0003046	LOC117576054|XP_034116477.1|DALB	LOC6498957|XP_001955609.2|DANA
OG0003047	LOC117576055|XP_034116478.1|DALB	LOC6501616|XP_001955608.1|DANA
OG0003048	LOC117567137|XP_034102841.1|DALB	LOC6496356|XP_001960755.2|DANA
OG0003049	LOC117574316|XP_034114019.1|DALB	LOC6499903|XP_001953668.1|DANA
OG0003050	LOC117574157|XP_034113729.1|DALB	LOC6499557|XP_001954388.1|DANA
OG0003051	LOC117570209|XP_034107590.1|DALB	LOC6506905|XP_001957026.1|DANA
OG0003052	LOC117575704|XP_034115920.1|DALB	LOC6501132|XP_032312080.1|DANA
OG0003053	LOC117574827|XP_034114689.1|DALB	LOC6499655|XP_001954208.2|DANA, LOC6499656|XP_014766173.1|DANA
OG0003054	LOC117573927|XP_034113342.1|DALB	LOC6500954|XP_032305862.1|DANA
OG0003055	LOC117576526|XP_034117240.1|DALB	LOC6501521|XP_032311098.1|DANA
OG0003056	LOC117578263|XP_034119576.1|DALB	LOC6505026|XP_001965609.2|DANA
OG0003057	LOC117572153|XP_034110684.1|DALB	LOC6495751|XP_014763483.1|DANA
OG0003058	LOC117567546|XP_034103495.1|DALB	LOC6496281|XP_001960599.2|DANA
OG0003059	LOC117564996|XP_034099835.1|DALB	LOC6503195|XP_001963620.2|DANA
OG0003060	LOC117569712|XP_034106869.1|DALB	LOC6495713|XP_001959422.1|DANA
OG0003061	LOC117578184|XP_034119388.1|DALB	LOC6504455|XP_001966952.1|DANA
OG0003063	LOC117570484|XP_034108059.1|DALB	LOC6493576|XP_014764447.1|DANA
OG0003064	LOC117570371|XP_034107899.1|DALB	LOC6500717|XP_001953784.1|DANA
OG0003065	LOC117564243|XP_034098826.1|DALB	LOC26514280|XP_014760148.1|DANA
OG0003066	LOC117575276|XP_034115306.1|DALB	LOC6499692|XP_001954131.1|DANA
OG0003067	LOC117576958|XP_034118020.1|DALB	LOC6501148|XP_001954642.1|DANA
OG0003068	LOC117576262|XP_034116793.1|DALB	LOC6499416|XP_001954681.1|DANA
OG0003069	LOC117572472|XP_034111210.1|DALB	LOC6496082|XP_001960182.2|DANA
OG0003070	LOC117564761|XP_034099549.1|DALB	LOC6505384|XP_001964872.2|DANA
OG0003071	LOC117570824|XP_034108578.1|DALB	LOC6493412|XP_001957696.1|DANA
OG0003072	LOC117575241|XP_034115265.1|DALB	LOC6499337|XP_001954843.1|DANA
OG0003073	LOC117573974|XP_034113407.1|DALB	LOC6501247|XP_014766966.1|DANA
OG0003074	LOC117564361|XP_034098967.1|DALB	LOC6497212|XP_001962548.2|DANA
OG0003075	LOC117577390|XP_034118189.1|DALB	LOC6503265|XP_001965839.2|DANA
OG0003076	LOC117566610|XP_034102041.1|DALB	LOC6507817|XP_001956407.1|DANA
OG0003077	LOC117576885|XP_034117890.1|DALB	LOC6501026|XP_032305858.1|DANA
OG0003078	LOC117573526|XP_034112658.1|DALB	LOC6501073|XP_014766882.1|DANA
OG0003079	LOC117574838|XP_034114715.1|DALB	LOC6503451|XP_014759156.1|DANA
OG0003080	LOC117576422|XP_034117045.1|DALB	LOC6501323|XP_001954994.1|DANA
OG0003081	LOC117573547|XP_034112717.1|DALB	LOC6501608|XP_001955582.2|DANA
OG0003082	LOC117573929|XP_034113343.1|DALB	LOC6505802|XP_001964402.1|DANA
OG0003083	LOC117576208|XP_034116694.1|DALB	LOC6499585|XP_032308298.1|DANA
OG0003084	LOC117575494|XP_034115620.1|DALB	LOC6500109|XP_032309083.1|DANA
OG0003085	LOC117576258|XP_034116789.1|DALB	LOC6500438|XP_001953215.1|DANA
OG0003086	LOC117575802|XP_034116072.1|DALB	LOC6505807|XP_032305574.1|DANA
OG0003087	LOC117567973|XP_034104179.1|DALB	LOC6493267|XP_001957401.2|DANA, LOC116655923|XP_032310835.1|DANA
OG0003088	LOC117573474|XP_034112594.1|DALB	LOC6498877|XP_001955759.1|DANA
OG0003089	LOC117573798|XP_034113097.1|DALB	LOC6494426|XP_001965922.1|DANA
OG0003090	LOC117576123|XP_034116572.1|DALB	LOC6501181|XP_001954708.1|DANA, LOC6505537|XP_001964738.2|DANA
OG0003091	LOC117573269|XP_034112240.1|DALB	LOC6499534|XP_001954422.1|DANA
OG0003092	LOC117575812|XP_034116096.1|DALB	LOC6505712|XP_001964412.1|DANA
OG0003093	LOC117572428|XP_034111144.1|DALB	LOC6494893|XP_001959477.1|DANA
OG0003094	LOC117574382|XP_034114110.1|DALB	LOC6504595|XP_014759744.1|DANA
OG0003095	LOC117576406|XP_034117024.1|DALB	LOC6504424|XP_032308113.1|DANA
OG0003096	LOC117568999|XP_034105871.1|DALB	LOC6496301|XP_001960648.1|DANA
OG0003097	LOC117574616|XP_034114395.1|DALB	LOC26514236|XP_014760914.1|DANA
OG0003098	LOC117568211|XP_034104579.1|DALB	LOC6504603|XP_001966545.1|DANA
OG0003099	LOC117575885|XP_034116216.1|DALB, LOC117574309|XP_034114009.1|DALB	LOC6501266|XP_001954879.1|DANA
OG0003100	LOC117569922|XP_034107169.1|DALB	LOC6504853|XP_014759831.1|DANA
OG0003101	LOC117576537|XP_034117255.1|DALB	LOC6494783|XP_014760099.1|DANA
OG0003102	LOC117575806|XP_034116084.1|DALB	LOC6505708|XP_032305567.1|DANA
OG0003103	LOC117577751|XP_034118553.1|DALB, LOC117573591|XP_034112777.1|DALB, LOC117572005|XP_034110412.1|DALB	LOC6499653|XP_001954210.1|DANA
OG0003104	LOC117571097|XP_034108970.1|DALB	LOC6493650|XP_014764480.1|DANA
OG0003105	LOC117564055|XP_034098570.1|DALB	LOC6504880|XP_001966521.1|DANA
OG0003106	LOC117566710|XP_034102146.1|DALB	LOC6496321|XP_032306945.1|DANA
OG0003107	LOC117567308|XP_034103090.1|DALB	LOC6502198|XP_001966049.1|DANA
OG0003108	LOC117564540|XP_034099252.1|DALB	LOC6495813|XP_001959637.1|DANA
OG0003109	LOC117577659|XP_034118438.1|DALB	LOC6503665|XP_001963972.1|DANA
OG0003110	LOC117568079|XP_034104344.1|DALB	LOC6496096|XP_001960218.3|DANA
OG0003111	LOC117574943|XP_034114884.1|DALB	LOC6503671|XP_001963958.1|DANA
OG0003112	LOC117573827|XP_034113145.1|DALB	LOC6499321|XP_001954876.1|DANA
OG0003114	LOC117567850|XP_034103994.1|DALB	LOC6494033|XP_001961109.2|DANA
OG0003115	LOC117571210|XP_034109147.1|DALB	LOC6496080|XP_001960178.1|DANA
OG0003116	LOC117567311|XP_034103089.1|DALB	LOC6494467|XP_032306458.1|DANA
OG0003117	LOC117567027|XP_034102619.1|DALB	LOC6493703|XP_001958268.1|DANA
OG0003118	LOC117571704|XP_034109893.1|DALB	LOC6507159|XP_001956569.1|DANA
OG0003119	LOC117571706|XP_034109896.1|DALB	LOC6507160|XP_001956567.1|DANA
OG0003120	LOC117566406|XP_034101811.1|DALB	LOC6495656|XP_032305967.1|DANA
OG0003121	LOC117569358|XP_034106415.1|DALB	LOC6502998|XP_001963441.1|DANA
OG0003122	LOC117567210|XP_034102930.1|DALB	LOC6495519|XP_001959026.2|DANA
OG0003123	LOC117567979|XP_034104189.1|DALB	LOC6506689|XP_001957411.1|DANA
OG0003124	LOC117567777|XP_034103867.1|DALB	LOC6494493|XP_001960226.1|DANA
OG0003125	LOC117567785|XP_034103890.1|DALB	LOC6507227|XP_014765103.1|DANA
OG0003126	LOC117569156|XP_034106106.1|DALB	LOC6495312|XP_014763240.1|DANA
OG0003127	LOC117568328|XP_034104802.1|DALB	LOC6495354|XP_001958647.1|DANA
OG0003128	LOC117572318|XP_034110941.1|DALB	LOC6493086|XP_001957014.2|DANA
OG0003129	LOC117570165|XP_034107531.1|DALB	LOC6495035|XP_001959198.1|DANA
OG0003130	LOC117567667|XP_034103679.1|DALB	LOC6496222|XP_001960475.2|DANA
OG0003131	LOC117566861|XP_034102346.1|DALB	LOC6496432|XP_001960904.1|DANA
OG0003132	LOC117573773|XP_034113063.1|DALB	LOC6498950|XP_001955620.1|DANA
OG0003133	LOC117572044|XP_034110502.1|DALB	LOC6494237|XP_001960685.1|DANA
OG0003134	LOC117566418|XP_034101838.1|DALB	LOC6496179|XP_001960382.1|DANA
OG0003135	LOC117568756|XP_034105472.1|DALB	LOC6506778|XP_001957261.1|DANA
OG0003136	LOC117569394|XP_034106417.1|DALB	LOC6507952|XP_001958043.1|DANA
OG0003137	LOC117570156|XP_034107514.1|DALB	LOC6495250|XP_001958758.1|DANA
OG0003138	LOC117568264|XP_034104643.1|DALB	LOC6496318|XP_001960688.1|DANA
OG0003139	LOC117569413|XP_034106442.1|DALB	LOC6507798|XP_001956363.1|DANA
OG0003140	LOC117568145|XP_034104445.1|DALB	LOC6494602|XP_001960027.1|DANA
OG0003141	LOC117567625|XP_034103607.1|DALB	LOC6494930|XP_032306900.1|DANA
OG0003142	LOC117572424|XP_034111122.1|DALB	LOC6494891|XP_032307253.1|DANA
OG0003143	LOC117570210|XP_034107591.1|DALB	LOC6493092|XP_001957025.2|DANA
OG0003144	LOC117568953|XP_034105786.1|DALB	LOC6494581|XP_032306400.1|DANA
OG0003145	LOC117570264|XP_034107669.1|DALB	LOC6495085|XP_032306641.1|DANA
OG0003146	LOC117568414|XP_034104947.1|DALB	LOC6495951|XP_014763559.1|DANA
OG0003147	LOC117572544|XP_034111306.1|DALB	LOC6507251|XP_001956381.1|DANA
OG0003148	LOC117571272|XP_034109225.1|DALB	LOC6506781|XP_001957252.2|DANA
OG0003149	LOC117564626|XP_034099377.1|DALB	LOC26514483|XP_014759887.1|DANA
OG0003150	LOC117570879|XP_034108662.1|DALB	LOC6496303|XP_032307220.1|DANA
OG0003151	LOC117564741|XP_034099522.1|DALB	LOC6502448|XP_001961814.2|DANA
OG0003152	LOC117567157|XP_034102860.1|DALB	LOC6494520|XP_001960185.1|DANA
OG0003153	LOC117567100|XP_034102771.1|DALB	LOC6495475|XP_001958928.1|DANA
OG0003154	LOC117575883|XP_034116213.1|DALB, LOC117577764|XP_034118566.1|DALB	LOC6501320|XP_032307383.1|DANA
OG0003155	LOC117566883|XP_034102387.1|DALB	LOC6495524|XP_001959033.1|DANA
OG0003156	LOC117569527|XP_034106618.1|DALB	LOC6496400|XP_001960834.2|DANA
OG0003157	LOC117564853|XP_034099680.1|DALB, LOC117564852|XP_034099679.1|DALB	LOC6503308|XP_001967588.1|DANA
OG0003158	LOC117567615|XP_034103595.1|DALB	LOC6496000|XP_001960012.1|DANA
OG0003159	LOC117567706|XP_034103732.1|DALB	LOC6494519|XP_001960188.2|DANA
OG0003160	LOC117568139|XP_034104437.1|DALB	LOC6494517|XP_014762818.1|DANA
OG0003161	LOC117567410|XP_034103276.1|DALB	LOC6493948|XP_001961265.1|DANA
OG0003162	LOC117572779|XP_034111765.1|DALB	LOC6495221|XP_001958816.1|DANA
OG0003163	LOC117572617|XP_034111463.1|DALB	LOC6507087|XP_001956693.2|DANA
OG0003164	LOC117567610|XP_034103590.1|DALB	LOC6496656|XP_001961343.1|DANA
OG0003165	LOC117568161|XP_034104471.1|DALB	LOC6496274|XP_014763720.1|DANA
OG0003166	LOC117567458|XP_034103364.1|DALB	LOC6496121|XP_032306473.1|DANA
OG0003167	LOC117568297|XP_034104709.1|DALB	LOC6494439|XP_001960312.1|DANA
