Orthogroup	DALB.longest_only	DBIA.longest_only
OG0001035	LOC117577999|XP_034118989.1|DALB	LOC108027124|XP_016953834.1|DBIA
OG0001036	LOC117568078|XP_034104347.1|DALB	LOC108032429|XP_016961740.1|DBIA
OG0001036	LOC117574338|XP_034114050.1|DALB	LOC108023603|XP_016948702.1|DBIA
OG0001037	LOC117571195|XP_034109127.1|DALB, LOC117573318|XP_034112316.1|DALB	LOC108028794|XP_016956264.1|DBIA, LOC108028795|XP_016956267.1|DBIA, LOC108028152|XP_016955298.1|DBIA
OG0001038	LOC117574728|XP_034114549.1|DALB	LOC108031880|XP_016961133.1|DBIA
OG0001038	LOC117574731|XP_034114552.1|DALB, LOC117574729|XP_034114550.1|DALB	LOC108031879|XP_016961131.1|DBIA
OG0001042	LOC117575862|XP_034116174.1|DALB	LOC108025420|XP_016951392.1|DBIA
OG0001043	LOC117577741|XP_034118543.1|DALB	LOC108024013|XP_016949261.1|DBIA
OG0001044	LOC117571187|XP_034109115.1|DALB	LOC108036671|XP_016968442.1|DBIA
OG0001045	LOC117569790|XP_034106983.1|DALB	LOC108030415|XP_016958789.1|DBIA
OG0001046	LOC117572650|XP_034111520.1|DALB	LOC108022771|XP_016947368.1|DBIA, LOC108022770|XP_016947367.1|DBIA
OG0001047	LOC117568166|XP_034104488.1|DALB	LOC108029631|XP_016957516.1|DBIA
OG0001048	LOC117570904|XP_034108700.1|DALB	LOC108022644|XP_016947188.1|DBIA
OG0001049	LOC117572710|XP_034111659.1|DALB	LOC108035412|XP_016966522.1|DBIA
OG0001050	LOC117572583|XP_034111358.1|DALB	LOC108035006|XP_016965838.1|DBIA
OG0001051	LOC117565410|XP_034100387.1|DALB	LOC108032488|XP_016961797.1|DBIA
OG0001052	LOC117563456|XP_034097699.1|DALB	LOC108036154|XP_016967634.1|DBIA
OG0001053	LOC117571475|XP_034109529.1|DALB, LOC117564313|XP_034098901.1|DALB	LOC108021969|XP_016946296.1|DBIA
OG0001054	LOC117573519|XP_034112643.1|DALB	LOC108032190|XP_016961535.1|DBIA
OG0001055	LOC117576831|XP_034117796.1|DALB, LOC117574968|XP_034114923.1|DALB	LOC108025422|XP_016951395.1|DBIA, LOC108025497|XP_016951500.1|DBIA
OG0001056	LOC117573846|XP_034113209.1|DALB	LOC108033422|XP_016963232.1|DBIA, LOC108025779|XP_016951883.1|DBIA
OG0001057	LOC117563256|XP_034097369.1|DALB	LOC108032656|XP_016962101.1|DBIA
OG0001058	LOC117575555|XP_034115710.1|DALB	LOC108024810|XP_016950422.1|DBIA
OG0001059	LOC117571789|XP_034110039.1|DALB	LOC108028015|XP_016955133.1|DBIA
OG0001060	LOC117575355|XP_034115412.1|DALB	LOC108023353|XP_016948191.1|DBIA
OG0001061	LOC117574437|XP_034114166.1|DALB	LOC108030991|XP_016959681.1|DBIA, LOC108030992|XP_016959682.1|DBIA
OG0001063	LOC117574569|XP_034114339.1|DALB	LOC108027983|XP_016955136.1|DBIA
OG0001064	LOC117565914|XP_034101177.1|DALB	LOC108024290|XP_016949679.1|DBIA
OG0001064	LOC117566413|XP_034101829.1|DALB	LOC108022013|XP_016946341.1|DBIA
OG0001065	LOC117566770|XP_034102204.1|DALB	LOC108024315|XP_016949708.1|DBIA
OG0001066	LOC117578292|XP_034119623.1|DALB	LOC108029861|XP_016957840.1|DBIA, LOC108034470|XP_016964843.1|DBIA, LOC108034471|XP_016964844.1|DBIA, LOC108024138|XP_016949408.1|DBIA
OG0001067	LOC117564486|XP_034099182.1|DALB	LOC108032720|XP_016962190.1|DBIA
OG0001067	LOC117564488|XP_034099186.1|DALB	LOC108032722|XP_016962192.1|DBIA
OG0001068	LOC117569686|XP_034106826.1|DALB	LOC108034399|XP_016964770.1|DBIA
OG0001068	LOC117571237|XP_034109182.1|DALB	LOC108034434|XP_016964808.1|DBIA
OG0001069	LOC117568490|XP_034105068.1|DALB	LOC108022274|XP_016946621.1|DBIA
OG0001072	LOC117568336|XP_034104811.1|DALB	LOC108034627|XP_016965054.1|DBIA
OG0001074	LOC117567898|XP_034104063.1|DALB	LOC108029777|XP_016957776.1|DBIA
OG0001075	LOC117569508|XP_034106583.1|DALB	LOC108034966|XP_016965764.1|DBIA
OG0001077	LOC117569698|XP_034106852.1|DALB	LOC108031811|XP_016961028.1|DBIA
OG0001078	LOC117571270|XP_034109227.1|DALB	LOC108035811|XP_016967047.1|DBIA
OG0001079	LOC117571612|XP_034109723.1|DALB	LOC108035059|XP_016965934.1|DBIA
OG0001080	LOC117567041|XP_034102643.1|DALB	LOC108029088|XP_016956669.1|DBIA
OG0001081	LOC117571435|XP_034109470.1|DALB, LOC117570687|XP_034108379.1|DALB	LOC108031538|XP_016960564.1|DBIA
OG0001082	LOC117568326|XP_034104798.1|DALB	LOC108022875|XP_016947557.1|DBIA
OG0001083	LOC117571508|XP_034109570.1|DALB, LOC117570504|XP_034108095.1|DALB	LOC108035478|XP_016966617.1|DBIA
OG0001084	LOC117567179|XP_034102892.1|DALB	LOC108030069|XP_016958159.1|DBIA
OG0001086	LOC117572129|XP_034110654.1|DALB	LOC108031172|XP_016959881.1|DBIA, LOC108026537|XP_016952974.1|DBIA
OG0001087	LOC117563726|XP_034098081.1|DALB	LOC108034016|XP_016964239.1|DBIA, LOC108033872|XP_016964003.1|DBIA
OG0001088	LOC117572629|XP_034111479.1|DALB	LOC108030787|XP_016959355.1|DBIA
OG0001089	LOC117567599|XP_034103575.1|DALB	LOC108035611|XP_016966785.1|DBIA
OG0001090	LOC117571369|XP_034109375.1|DALB	LOC108035682|XP_016966882.1|DBIA
OG0001092	LOC117565305|XP_034100234.1|DALB	LOC108029282|XP_016956970.1|DBIA
OG0001093	LOC117563550|XP_034097820.1|DALB	LOC108032377|XP_016961687.1|DBIA
OG0001094	LOC117564619|XP_034099364.1|DALB	LOC108034147|XP_016964435.1|DBIA, LOC108033427|XP_016963239.1|DBIA
OG0001095	LOC117567862|XP_034104015.1|DALB	LOC108036587|XP_016968332.1|DBIA
OG0001096	LOC117564722|XP_034099495.1|DALB, LOC117564720|XP_034099494.1|DALB	LOC108036414|XP_016968033.1|DBIA, LOC108034072|XP_016964320.1|DBIA
OG0001097	LOC117564048|XP_034098549.1|DALB	LOC108021860|XP_016946138.1|DBIA, LOC108026758|XP_016953387.1|DBIA
OG0001098	LOC117567592|XP_034103566.1|DALB	LOC108030595|XP_016959063.1|DBIA
OG0001099	LOC117571438|XP_034109472.1|DALB, LOC117570019|XP_034107326.1|DALB	LOC108028764|XP_016956228.1|DBIA
OG0001100	LOC117575479|XP_034115603.1|DALB	LOC108030487|XP_016958857.1|DBIA
OG0001101	LOC117566704|XP_034102141.1|DALB	LOC108022546|XP_016947019.1|DBIA
OG0001102	LOC117567506|XP_034103438.1|DALB	LOC108035360|XP_016966447.1|DBIA
OG0001103	LOC117574165|XP_034113745.1|DALB	LOC108023404|XP_016948347.1|DBIA
OG0001104	LOC117566766|XP_034102199.1|DALB, LOC117570636|XP_034108294.1|DALB	LOC108022836|XP_016947495.1|DBIA
OG0001105	LOC117569145|XP_034106083.1|DALB	LOC108024099|XP_016949364.1|DBIA
OG0001106	LOC117573248|XP_034112198.1|DALB	LOC108024899|XP_016950537.1|DBIA
OG0001108	LOC117573299|XP_034112294.1|DALB	LOC108025971|XP_016952153.1|DBIA, LOC108026061|XP_016952245.1|DBIA
OG0001109	LOC117566578|XP_034102010.1|DALB	LOC108022097|XP_016946429.1|DBIA
OG0001109	LOC117566577|XP_034102009.1|DALB, LOC117570475|XP_034108050.1|DALB	LOC108022098|XP_016946430.1|DBIA
OG0001110	LOC117568852|XP_034105620.1|DALB	LOC108030843|XP_016959467.1|DBIA
OG0001111	LOC117568157|XP_034104467.1|DALB, LOC117569127|XP_034106038.1|DALB	LOC108026555|XP_016952995.1|DBIA, LOC108026508|XP_016952942.1|DBIA, LOC108026509|XP_016952944.1|DBIA
OG0001112	LOC117568780|XP_034105509.1|DALB, LOC117568409|XP_034104940.1|DALB	LOC108022227|XP_016946574.1|DBIA
OG0001113	LOC117563817|XP_034098241.1|DALB	LOC108032719|XP_016962189.1|DBIA
OG0001113	LOC117564487|XP_034099184.1|DALB	LOC108032721|XP_016962191.1|DBIA
OG0001114	LOC117565450|XP_034100438.1|DALB	LOC108033470|XP_016963295.1|DBIA, LOC108033462|XP_016963287.1|DBIA
OG0001115	LOC117565052|XP_034099886.1|DALB	LOC108034347|XP_016964721.1|DBIA, LOC108033429|XP_016963241.1|DBIA, LOC108034346|XP_016964718.1|DBIA
OG0001116	LOC117568735|XP_034105452.1|DALB	LOC108022539|XP_016947006.1|DBIA
OG0001118	LOC117577856|XP_034118695.1|DALB	LOC108025727|XP_016951793.1|DBIA
OG0001119	LOC117575118|XP_034115107.1|DALB	LOC108035862|XP_016967097.1|DBIA, LOC108027956|XP_016955071.1|DBIA
OG0001120	LOC117576088|XP_034116528.1|DALB	LOC108032108|XP_016961427.1|DBIA
OG0001122	LOC117570724|XP_034108429.1|DALB	LOC108030625|XP_016959120.1|DBIA
OG0001124	LOC117575044|XP_034115018.1|DALB	LOC108025347|XP_016951292.1|DBIA
OG0001125	LOC117575376|XP_034115439.1|DALB	LOC108032185|XP_016961529.1|DBIA
OG0001126	LOC117568394|XP_034104898.1|DALB	LOC108028240|XP_016955393.1|DBIA
OG0001127	LOC117569771|XP_034106959.1|DALB	LOC108034433|XP_016964807.1|DBIA
OG0001128	LOC117568896|XP_034105688.1|DALB	LOC108022996|XP_016947714.1|DBIA
OG0001129	LOC117563751|XP_034098123.1|DALB	LOC108021913|XP_016946225.1|DBIA
OG0001130	LOC117564994|XP_034099830.1|DALB	LOC108035315|XP_016966382.1|DBIA
OG0001131	LOC117573165|XP_034112021.1|DALB	LOC108035984|XP_016967317.1|DBIA
OG0001133	LOC117563361|XP_034097542.1|DALB	LOC108033813|XP_016963923.1|DBIA
OG0001134	LOC117568847|XP_034105615.1|DALB	LOC108026831|XP_016953491.1|DBIA
OG0001135	LOC117576431|XP_034117071.1|DALB	LOC108031327|XP_016960066.1|DBIA
OG0001136	LOC117573877|XP_034113245.1|DALB	LOC108031335|XP_016960077.1|DBIA
OG0001137	LOC117574951|XP_034114896.1|DALB	LOC108031025|XP_016959714.1|DBIA
OG0001138	LOC117567042|XP_034102644.1|DALB	LOC108029097|XP_016956681.1|DBIA
OG0001139	LOC117571325|XP_034109302.1|DALB	LOC108028099|XP_016955233.1|DBIA, LOC108036641|XP_016968443.1|DBIA, LOC108036682|XP_016968452.1|DBIA, LOC108036828|XP_016968662.1|DBIA
OG0001140	LOC117573378|XP_034112407.1|DALB	LOC108033752|XP_016964233.1|DBIA
OG0001143	LOC117565782|XP_034100950.1|DALB	LOC108029070|XP_016956631.1|DBIA
OG0001144	LOC117567169|XP_034102875.1|DALB	LOC108031230|XP_016959954.1|DBIA, LOC108036512|XP_016968205.1|DBIA
OG0001145	LOC117570046|XP_034107365.1|DALB, LOC117564647|XP_034099399.1|DALB	LOC108036186|XP_016967666.1|DBIA
OG0001146	LOC117577866|XP_034118712.1|DALB	LOC108032398|XP_016961707.1|DBIA, LOC108023930|XP_016949104.1|DBIA
OG0001147	LOC117568696|XP_034105396.1|DALB	LOC108028128|XP_016955270.1|DBIA, LOC108027974|XP_016955088.1|DBIA
OG0001148	LOC117564748|XP_034099529.1|DALB	LOC108029245|XP_016956929.1|DBIA, LOC108029247|XP_016956930.1|DBIA
OG0001149	LOC117571427|XP_034109458.1|DALB	LOC108028005|XP_016955122.1|DBIA, LOC108028719|XP_016956166.1|DBIA
OG0001150	LOC117571957|XP_034110347.1|DALB	LOC108026727|XP_016953327.1|DBIA, LOC108026581|XP_016953023.1|DBIA
OG0001151	LOC117576790|XP_034117736.1|DALB	LOC108032188|XP_016961533.1|DBIA, LOC108032187|XP_016961532.1|DBIA, LOC108032194|XP_016961538.1|DBIA
OG0001152	LOC117574204|XP_034113800.1|DALB	LOC108027458|XP_016954402.1|DBIA, LOC108029372|XP_016957089.1|DBIA, LOC108027075|XP_016953778.1|DBIA
OG0001153	LOC117568314|XP_034104756.1|DALB	LOC108026889|XP_016953582.1|DBIA
OG0001154	LOC117564345|XP_034098948.1|DALB	LOC108034834|XP_016965442.1|DBIA
OG0001155	LOC117571549|XP_034109645.1|DALB	LOC108023631|XP_016948733.1|DBIA
OG0001157	LOC117576483|XP_034117145.1|DALB	LOC108024110|XP_016949380.1|DBIA
OG0001158	LOC117565636|XP_034100736.1|DALB	LOC108034152|XP_016964440.1|DBIA
OG0001159	LOC117574869|XP_034114778.1|DALB	LOC108026209|XP_016952507.1|DBIA
OG0001160	LOC117574142|XP_034113709.1|DALB, LOC117574136|XP_034113692.1|DALB, LOC117574138|XP_034113696.1|DALB, LOC117574140|XP_034113706.1|DALB, LOC117574139|XP_034113705.1|DALB, LOC117574141|XP_034113707.1|DALB	LOC108031492|XP_016960474.1|DBIA
OG0001161	LOC117576430|XP_034117067.1|DALB	LOC108031325|XP_016960062.1|DBIA
OG0001162	LOC117574552|XP_034114314.1|DALB	LOC108024735|XP_016950320.1|DBIA
OG0001163	LOC117575205|XP_034115216.1|DALB	LOC108031575|XP_016960622.1|DBIA
OG0001164	LOC117574790|XP_034114637.1|DALB	LOC108031431|XP_016960331.1|DBIA
OG0001165	LOC117569451|XP_034106506.1|DALB	LOC108022478|XP_016946918.1|DBIA
OG0001166	LOC117570607|XP_034108242.1|DALB	LOC108034501|XP_016964895.1|DBIA
OG0001167	LOC117569731|XP_034106896.1|DALB	LOC108022176|XP_016946512.1|DBIA
OG0001168	LOC117571849|XP_034110131.1|DALB	LOC108030228|XP_016958507.1|DBIA
OG0001169	LOC117572465|XP_034111204.1|DALB	LOC108033198|XP_016962933.1|DBIA
OG0001170	LOC117573424|XP_034112526.1|DALB	LOC108024718|XP_016950298.1|DBIA
OG0001171	LOC117572136|XP_034110662.1|DALB	LOC108029333|XP_016957018.1|DBIA
OG0001172	LOC117570134|XP_034107490.1|DALB	LOC108022456|XP_016946853.1|DBIA
OG0001174	LOC117567918|XP_034104088.1|DALB	LOC108028277|XP_016955470.1|DBIA, LOC108028523|XP_016955895.1|DBIA
OG0001175	LOC117572648|XP_034111518.1|DALB	LOC108023107|XP_016947862.1|DBIA
OG0001176	LOC117568626|XP_034105308.1|DALB	LOC108036220|XP_016967701.1|DBIA
OG0001178	LOC117568384|XP_034104886.1|DALB	LOC108022948|XP_016947653.1|DBIA
OG0001179	LOC117568304|XP_034104738.1|DALB	LOC108030181|XP_016958416.1|DBIA
OG0001180	LOC117573171|XP_034112034.1|DALB	LOC108024915|XP_016950603.1|DBIA
OG0001181	LOC117569941|XP_034107190.1|DALB	LOC108030664|XP_016959177.1|DBIA
OG0001182	LOC117574277|XP_034113917.1|DALB	LOC108024650|XP_016950197.1|DBIA
OG0001183	LOC117568713|XP_034105419.1|DALB	LOC108026249|XP_016952581.1|DBIA
OG0001184	LOC117575213|XP_034115228.1|DALB	LOC108024793|XP_016950404.1|DBIA
OG0001185	LOC117573534|XP_034112676.1|DALB	LOC108031371|XP_016960179.1|DBIA
OG0001186	LOC117571955|XP_034110344.1|DALB	LOC108027198|XP_016953994.1|DBIA
OG0001187	LOC117567136|XP_034102838.1|DALB	LOC108022866|XP_016947533.1|DBIA
OG0001188	LOC117568935|XP_034105751.1|DALB	LOC108029644|XP_016957542.1|DBIA
OG0001189	LOC117568052|XP_034104289.1|DALB	LOC108023037|XP_016947767.1|DBIA
OG0001190	LOC117568825|XP_034105594.1|DALB	LOC108033393|XP_016963204.1|DBIA
OG0001191	LOC117565705|XP_034100837.1|DALB	LOC108032794|XP_016962288.1|DBIA
OG0001192	LOC117564503|XP_034099211.1|DALB	LOC108033368|XP_016963172.1|DBIA
OG0001194	LOC117577568|XP_034118302.1|DALB	LOC108023567|XP_016948647.1|DBIA
OG0001195	LOC117570897|XP_034108691.1|DALB	LOC108029787|XP_016957786.1|DBIA
OG0001196	LOC117575998|XP_034116387.1|DALB, LOC117570990|XP_034108832.1|DALB	LOC108030953|XP_016959641.1|DBIA, LOC108025850|XP_016952003.1|DBIA
OG0001197	LOC117576475|XP_034117136.1|DALB	LOC108024368|XP_016949761.1|DBIA, LOC108032256|XP_016961609.1|DBIA
OG0001198	LOC117574981|XP_034114939.1|DALB	LOC108032238|XP_016961591.1|DBIA
OG0001200	LOC117572172|XP_034110712.1|DALB	LOC108033621|XP_016963483.1|DBIA
OG0001201	LOC117574341|XP_034114052.1|DALB	LOC108026346|XP_016952740.1|DBIA
OG0001202	LOC117572403|XP_034111078.1|DALB	LOC108027181|XP_016953965.1|DBIA
OG0001203	LOC117573226|XP_034112164.1|DALB	LOC108036025|XP_016967445.1|DBIA
OG0001204	LOC117565835|XP_034101036.1|DALB	LOC108032662|XP_016962112.1|DBIA
OG0001205	LOC117576681|XP_034117568.1|DALB	LOC108027289|XP_016954168.1|DBIA
OG0001206	LOC117567475|XP_034103397.1|DALB, LOC117564954|XP_034099800.1|DALB, LOC117576986|XP_034118063.1|DALB	LOC108031508|XP_016960506.1|DBIA
OG0001207	LOC117566189|XP_034101597.1|DALB, LOC117576517|XP_034117221.1|DALB	LOC108023955|XP_016949148.1|DBIA
OG0001208	LOC117578077|XP_034119115.1|DALB	LOC108027557|XP_016954518.1|DBIA
OG0001209	LOC117574614|XP_034114392.1|DALB	LOC108025654|XP_016951685.1|DBIA
OG0001210	LOC117577709|XP_034118504.1|DALB	LOC108025896|XP_016952067.1|DBIA
OG0001212	LOC117577925|XP_034118818.1|DALB	LOC108024031|XP_016949290.1|DBIA
OG0001213	LOC117575912|XP_034116256.1|DALB	LOC108025518|XP_016951528.1|DBIA
OG0001214	LOC117573465|XP_034112581.1|DALB	LOC108032004|XP_016961291.1|DBIA
OG0001217	LOC117564634|XP_034099387.1|DALB	LOC108023210|XP_016948004.1|DBIA
OG0001217	LOC117563791|XP_034098212.1|DALB	LOC108034371|XP_016964747.1|DBIA
OG0001218	LOC117573425|XP_034112527.1|DALB, LOC117573426|XP_034112528.1|DALB	LOC108024411|XP_016949816.1|DBIA
OG0001220	LOC117570318|XP_034107751.1|DALB	LOC108029895|XP_016957873.1|DBIA
OG0001221	LOC117569679|XP_034106818.1|DALB	LOC108022848|XP_016947509.1|DBIA
OG0001222	LOC117574147|XP_034113715.1|DALB	LOC108024795|XP_016950402.1|DBIA
OG0001223	LOC117567117|XP_034102811.1|DALB	LOC108035983|XP_016967358.1|DBIA
OG0001224	LOC117567927|XP_034104104.1|DALB	LOC108036228|XP_016967728.1|DBIA
OG0001225	LOC117568940|XP_034105764.1|DALB	LOC108030210|XP_016958459.1|DBIA
OG0001226	LOC117567826|XP_034103960.1|DALB	LOC108022587|XP_016947103.1|DBIA
OG0001227	LOC117565183|XP_034100072.1|DALB	LOC108033453|XP_016963276.1|DBIA
OG0001228	LOC117578304|XP_034119649.1|DALB	LOC108032986|XP_016962553.1|DBIA
OG0001229	LOC117569028|XP_034105910.1|DALB	LOC108032733|XP_016962206.1|DBIA, LOC108030945|XP_016959633.1|DBIA
OG0001230	LOC117568309|XP_034104750.1|DALB	LOC108036481|XP_016968151.1|DBIA
OG0001231	LOC117565681|XP_034100805.1|DALB	LOC108030491|XP_016958866.1|DBIA
OG0001232	LOC117564729|XP_034099506.1|DALB, LOC117564728|XP_034099505.1|DALB, LOC117564727|XP_034099504.1|DALB, LOC117564726|XP_034099501.1|DALB	LOC108036703|XP_016968486.1|DBIA
OG0001233	LOC117566236|XP_034101675.1|DALB	LOC108033321|XP_016963089.1|DBIA
OG0001234	LOC117571987|XP_034110386.1|DALB	LOC108036538|XP_016968251.1|DBIA
OG0001235	LOC117566219|XP_034101654.1|DALB	LOC108029136|XP_016956748.1|DBIA
OG0001236	LOC117571273|XP_034109226.1|DALB	LOC108028394|XP_016955696.1|DBIA
OG0001237	LOC117573844|XP_034113203.1|DALB	LOC108031349|XP_016960103.1|DBIA
OG0001238	LOC117575761|XP_034116014.1|DALB	LOC108025285|XP_016951151.1|DBIA
OG0001240	LOC117574154|XP_034113726.1|DALB	LOC108025555|XP_016951578.1|DBIA
OG0001241	LOC117566698|XP_034102135.1|DALB	LOC108022337|XP_016946688.1|DBIA
OG0001242	LOC117572701|XP_034111648.1|DALB	LOC108028561|XP_016955956.1|DBIA
OG0001242	LOC117577559|XP_034118288.1|DALB	LOC108025769|XP_016951855.1|DBIA
OG0001243	LOC117572050|XP_034110515.1|DALB	LOC108030861|XP_016959493.1|DBIA
OG0001245	LOC117575317|XP_034115364.1|DALB	LOC108031044|XP_016959734.1|DBIA
OG0001246	LOC117569883|XP_034107113.1|DALB, LOC117566735|XP_034102168.1|DALB	LOC108026538|XP_016952975.1|DBIA
OG0001247	LOC117569183|XP_034106142.1|DALB	LOC108036882|XP_016968746.1|DBIA
OG0001248	LOC117570002|XP_034107289.1|DALB	LOC108031009|XP_016959701.1|DBIA
OG0001249	LOC117564616|XP_034099366.1|DALB	LOC108036325|XP_016967831.1|DBIA
OG0001253	LOC117568452|XP_034105017.1|DALB	LOC108022220|XP_016946563.1|DBIA
OG0001254	LOC117566567|XP_034101999.1|DALB	LOC108022377|XP_016946747.1|DBIA
OG0001254	LOC117570650|XP_034108312.1|DALB	LOC108022074|XP_016946408.1|DBIA
OG0001255	LOC117570245|XP_034107641.1|DALB	LOC108030239|XP_016958532.1|DBIA
OG0001257	LOC117573250|XP_034112207.1|DALB	LOC108035914|XP_016967189.1|DBIA
OG0001258	LOC117575112|XP_034115102.1|DALB	LOC108031944|XP_016961213.1|DBIA
OG0001259	LOC117574289|XP_034113944.1|DALB	LOC108023590|XP_016948681.1|DBIA
OG0001260	LOC117575472|XP_034115580.1|DALB	LOC108031595|XP_016960660.1|DBIA
OG0001261	LOC117575972|XP_034116345.1|DALB	LOC108027609|XP_016954619.1|DBIA
OG0001262	LOC117567012|XP_034102588.1|DALB	LOC108028296|XP_016955506.1|DBIA
OG0001263	LOC117573702|XP_034112961.1|DALB	LOC108031993|XP_016961276.1|DBIA
OG0001264	LOC117566011|XP_034101323.1|DALB	LOC108029105|XP_016956698.1|DBIA
OG0001265	LOC117570830|XP_034108626.1|DALB	LOC108023490|XP_016948503.1|DBIA
OG0001266	LOC117571973|XP_034110366.1|DALB	LOC108026878|XP_016953559.1|DBIA
OG0001267	LOC117575549|XP_034115697.1|DALB	LOC108031938|XP_016961207.1|DBIA
OG0001268	LOC117576130|XP_034116581.1|DALB	LOC108023797|XP_016948929.1|DBIA
OG0001269	LOC117567450|XP_034103354.1|DALB	LOC108030084|XP_016958211.1|DBIA
OG0001270	LOC117576926|XP_034117960.1|DALB	LOC108027243|XP_016954082.1|DBIA
OG0001271	LOC117568208|XP_034104569.1|DALB	LOC108022814|XP_016947440.1|DBIA
OG0001272	LOC117568281|XP_034104684.1|DALB	LOC108035327|XP_016966390.1|DBIA
OG0001273	LOC117575075|XP_034115060.1|DALB	LOC108024444|XP_016949850.1|DBIA
OG0001274	LOC117570742|XP_034108455.1|DALB	LOC108028472|XP_016955823.1|DBIA
OG0001275	LOC117568362|XP_034104857.1|DALB	LOC108025826|XP_016951968.1|DBIA
OG0001276	LOC117568691|XP_034105392.1|DALB	LOC108035463|XP_016966598.1|DBIA
OG0001277	LOC117569960|XP_034107224.1|DALB	LOC108034695|XP_016965124.1|DBIA
OG0001278	LOC117567236|XP_034102958.1|DALB	LOC108034932|XP_016965679.1|DBIA
OG0001279	LOC117571559|XP_034109655.1|DALB	LOC108028182|XP_016955335.1|DBIA
OG0001280	LOC117569756|XP_034106939.1|DALB	LOC108029516|XP_016957307.1|DBIA
OG0001281	LOC117572414|XP_034111087.1|DALB	LOC108035485|XP_016966625.1|DBIA
OG0001283	LOC117572416|XP_034111092.1|DALB	LOC108036218|XP_016967699.1|DBIA
OG0001284	LOC117565517|XP_034100543.1|DALB	LOC108027603|XP_016954616.1|DBIA, LOC108027594|XP_016954604.1|DBIA
OG0001285	LOC117568913|XP_034105710.1|DALB	LOC108030815|XP_016959408.1|DBIA
OG0001286	LOC117565165|XP_034100041.1|DALB	LOC108034295|XP_016964646.1|DBIA
OG0001287	LOC117575981|XP_034116356.1|DALB	LOC108032255|XP_016961608.1|DBIA
OG0001288	LOC117565108|XP_034099957.1|DALB	LOC108029194|XP_016956859.1|DBIA
OG0001289	LOC117565064|XP_034099902.1|DALB, LOC117565646|XP_034100751.1|DALB	LOC108033279|XP_016963034.1|DBIA
OG0001290	LOC117563755|XP_034098128.1|DALB	LOC108028949|XP_016956458.1|DBIA
OG0001291	LOC117567201|XP_034102920.1|DALB	LOC108026738|XP_016953347.1|DBIA
OG0001292	LOC117572410|XP_034111083.1|DALB	LOC108036368|XP_016967939.1|DBIA
OG0001293	LOC117572786|XP_034111780.1|DALB	LOC108021971|XP_016946297.1|DBIA
OG0001294	LOC117566517|XP_034101949.1|DALB, LOC117571308|XP_034109273.1|DALB, LOC117571045|XP_034108903.1|DALB	LOC108034648|XP_016965076.1|DBIA
OG0001294	LOC117573737|XP_034113006.1|DALB	LOC108024763|XP_016950365.1|DBIA
OG0001295	LOC117573071|XP_034111837.1|DALB	LOC108033190|XP_016962921.1|DBIA
OG0001296	LOC117567348|XP_034103166.1|DALB	LOC108030486|XP_016958856.1|DBIA
OG0001297	LOC117575570|XP_034115723.1|DALB	LOC108031742|XP_016960926.1|DBIA
OG0001298	LOC117574210|XP_034113805.1|DALB	LOC108027437|XP_016954374.1|DBIA
OG0001299	LOC117566409|XP_034101821.1|DALB	LOC108035390|XP_016966491.1|DBIA
OG0001300	LOC117574085|XP_034113611.1|DALB, LOC117571353|XP_034109353.1|DALB	LOC108024842|XP_016950469.1|DBIA
OG0001301	LOC117564501|XP_034099208.1|DALB	LOC108033378|XP_016963187.1|DBIA
OG0001302	LOC117570091|XP_034107428.1|DALB	LOC108029755|XP_016957741.1|DBIA
OG0001303	LOC117575045|XP_034115019.1|DALB	LOC108025344|XP_016951277.1|DBIA
OG0001304	LOC117567267|XP_034103017.1|DALB	LOC108030192|XP_016958433.1|DBIA
OG0001305	LOC117570656|XP_034108331.1|DALB, LOC117576927|XP_034117961.1|DALB, LOC117575784|XP_034116046.1|DALB	LOC108027314|XP_016954198.1|DBIA
OG0001306	LOC117574783|XP_034114629.1|DALB	LOC108025565|XP_016951585.1|DBIA
OG0001307	LOC117572723|XP_034111679.1|DALB	LOC108028380|XP_016955665.1|DBIA
OG0001308	LOC117569475|XP_034106537.1|DALB	LOC108023519|XP_016948555.1|DBIA
OG0001309	LOC117576337|XP_034116902.1|DALB	LOC108024074|XP_016949338.1|DBIA
OG0001310	LOC117576444|XP_034117102.1|DALB	LOC108024761|XP_016950358.1|DBIA
OG0001311	LOC117578065|XP_034119095.1|DALB	LOC108035769|XP_016966962.1|DBIA
OG0001312	LOC117572630|XP_034111480.1|DALB	LOC108028630|XP_016956040.1|DBIA
OG0001313	LOC117569218|XP_034106185.1|DALB	LOC108022998|XP_016947718.1|DBIA
OG0001314	LOC117565839|XP_034101042.1|DALB	LOC108032664|XP_016962113.1|DBIA
OG0001315	LOC117563882|XP_034098334.1|DALB, LOC117575188|XP_034115195.1|DALB	LOC108023281|XP_016948062.1|DBIA
OG0001316	LOC117571855|XP_034110141.1|DALB	LOC108030229|XP_016958508.1|DBIA, LOC108030467|XP_016958853.1|DBIA
OG0001317	LOC117564432|XP_034099059.1|DALB	LOC108029209|XP_016956878.1|DBIA
