Orthogroup	DALB.longest_only	DBUS.longest_only
OG0000608	LOC117575661|XP_034115840.1|DALB	LOC108601745|XP_017845154.1|DBUS
OG0000609	LOC117564819|XP_034099631.1|DALB	LOC108596154|XP_017837144.1|DBUS
OG0000610	LOC117567740|XP_034103816.1|DALB	LOC108598921|XP_017841174.1|DBUS
OG0000610	LOC117568908|XP_034105704.1|DALB	LOC108595804|XP_017836583.1|DBUS
OG0000611	LOC117572225|XP_034110794.1|DALB	LOC108596906|XP_017838590.1|DBUS
OG0000611	LOC117569955|XP_034107216.1|DALB	LOC108597476|XP_017839540.1|DBUS
OG0000612	LOC117571175|XP_034109093.1|DALB	LOC108598220|XP_033149401.1|DBUS
OG0000614	LOC117573517|XP_034112645.1|DALB	LOC108606664|XP_017852479.1|DBUS
OG0000615	LOC117569740|XP_034106917.1|DALB	LOC108605812|XP_017851107.1|DBUS
OG0000615	LOC117574393|XP_034114122.1|DALB	LOC108602040|XP_017845536.1|DBUS
OG0000616	LOC117575413|XP_034115488.1|DALB	LOC108606577|XP_017852289.1|DBUS
OG0000617	LOC117575989|XP_034116376.1|DALB	LOC108603116|XP_017847115.1|DBUS
OG0000617	LOC117575506|XP_034115640.1|DALB	LOC108602630|XP_017846261.1|DBUS
OG0000618	LOC117573703|XP_034112962.1|DALB	LOC108604446|XP_017849415.1|DBUS
OG0000618	LOC117572345|XP_034110993.1|DALB	LOC108598280|XP_017840385.2|DBUS
OG0000619	LOC117572298|XP_034110901.1|DALB	LOC108595862|XP_017836642.1|DBUS
OG0000620	LOC117567579|XP_034103547.1|DALB	LOC108600112|XP_017842971.2|DBUS
OG0000621	LOC117576522|XP_034117232.1|DALB	LOC108603301|XP_017847467.1|DBUS
OG0000621	LOC117570374|XP_034107863.1|DALB	LOC108606999|XP_017853064.1|DBUS
OG0000622	LOC117570206|XP_034107585.1|DALB	LOC108601034|XP_017844402.2|DBUS
OG0000622	LOC117569833|XP_034107049.1|DALB	LOC108601069|XP_017844451.2|DBUS
OG0000623	LOC117569825|XP_034107040.1|DALB	LOC108598501|XP_017840661.1|DBUS
OG0000623	LOC117571426|XP_034109457.1|DALB	LOC108598427|XP_017840543.1|DBUS
OG0000624	LOC117570531|XP_034108127.1|DALB	LOC108595816|XP_017836595.1|DBUS
OG0000625	LOC117572722|XP_034111677.1|DALB	LOC108599598|XP_017842038.2|DBUS
OG0000625	LOC117572724|XP_034111680.1|DALB	LOC108599602|XP_017842044.1|DBUS
OG0000626	LOC117566761|XP_034102195.1|DALB	LOC108595716|XP_033149015.1|DBUS
OG0000626	LOC117569433|XP_034106484.1|DALB	LOC108597657|XP_017839805.1|DBUS
OG0000627	LOC117572507|XP_034111252.1|DALB	LOC108600158|XP_017843048.1|DBUS
OG0000627	LOC117574429|XP_034114161.1|DALB	LOC108606137|XP_017851480.1|DBUS
OG0000628	LOC117565246|XP_034100148.1|DALB	LOC108600241|XP_017843166.1|DBUS
OG0000629	LOC117574207|XP_034113802.1|DALB, LOC117574206|XP_034113801.1|DALB	LOC108604816|XP_017849913.1|DBUS
OG0000629	LOC117565174|XP_034100057.1|DALB, LOC117564067|XP_034098584.1|DALB	LOC108608245|XP_017855021.2|DBUS
OG0000630	LOC117564045|XP_034098545.1|DALB	LOC108594231|XP_017834831.2|DBUS
OG0000630	LOC117565056|XP_034099894.1|DALB	LOC108594324|XP_017834963.1|DBUS
OG0000631	LOC117564713|XP_034099485.1|DALB	LOC108608207|XP_017854971.2|DBUS
OG0000631	LOC117565173|XP_034100055.1|DALB	LOC108608114|XP_017854830.1|DBUS
OG0000632	LOC117565524|XP_034100553.1|DALB	LOC108608105|XP_017854808.1|DBUS
OG0000632	LOC117565870|XP_034101098.1|DALB	LOC108602629|XP_017846264.1|DBUS
OG0000634	LOC117568717|XP_034105424.1|DALB	LOC108596891|XP_017838563.1|DBUS
OG0000635	LOC117567613|XP_034103593.1|DALB	LOC108594749|XP_017835377.1|DBUS
OG0000635	LOC117577669|XP_034118448.1|DALB	LOC108605299|XP_017850452.1|DBUS
OG0000636	LOC117564269|XP_034098862.1|DALB	LOC108607989|XP_017854638.1|DBUS
OG0000636	LOC117564177|XP_034098736.1|DALB	LOC108607990|XP_017854639.1|DBUS
OG0000637	LOC117567319|XP_034103113.1|DALB	LOC108604983|XP_017850042.1|DBUS
OG0000637	LOC117576420|XP_034117048.1|DALB	LOC108604984|XP_033150400.1|DBUS
OG0000638	LOC117565791|XP_034100967.1|DALB	LOC108605235|XP_017850337.1|DBUS
OG0000639	LOC117572595|XP_034111394.1|DALB	LOC108599939|XP_017842649.1|DBUS
OG0000642	LOC117563538|XP_034097808.1|DALB	LOC108607516|XP_017853876.2|DBUS
OG0000643	LOC117574455|XP_034114184.1|DALB	LOC108601275|XP_017844664.2|DBUS
OG0000644	LOC117567265|XP_034103015.1|DALB	LOC108601045|XP_017844425.1|DBUS
OG0000645	LOC117564942|XP_034099787.1|DALB	LOC108607496|XP_017853831.1|DBUS
OG0000645	LOC117563298|XP_034097433.1|DALB, LOC117563299|XP_034097434.1|DALB, LOC117563297|XP_034097432.1|DALB	LOC108607499|XP_017853835.1|DBUS, LOC108607498|XP_017853834.1|DBUS
OG0000646	LOC117576972|XP_034118040.1|DALB	LOC108604786|XP_017849875.1|DBUS
OG0000646	LOC117573382|XP_034112460.1|DALB	LOC108602835|XP_017846573.1|DBUS
OG0000647	LOC117575946|XP_034116298.1|DALB	LOC108601417|XP_017844805.1|DBUS
OG0000647	LOC117569887|XP_034107121.1|DALB	LOC108607226|XP_017853390.1|DBUS
OG0000648	LOC117577850|XP_034118682.1|DALB	LOC108605656|XP_017850931.2|DBUS
OG0000648	LOC117577986|XP_034118972.1|DALB	LOC108605926|XP_017851234.2|DBUS
OG0000649	LOC117577572|XP_034118299.1|DALB	LOC108605610|XP_017850877.1|DBUS
OG0000649	LOC117577482|XP_034118253.1|DALB	LOC108606908|XP_017852934.1|DBUS
OG0000650	LOC117576519|XP_034117219.1|DALB	LOC108603167|XP_017847213.1|DBUS
OG0000650	LOC117573113|XP_034111930.1|DALB	LOC108607416|XP_017853696.1|DBUS
OG0000651	LOC117567804|XP_034103930.1|DALB	LOC108600435|XP_017843498.2|DBUS
OG0000651	LOC117568586|XP_034105209.1|DALB	LOC108598637|XP_033149019.1|DBUS, LOC108600321|XP_017843312.2|DBUS
OG0000652	LOC117569337|XP_034106358.1|DALB	LOC108595618|XP_017836373.1|DBUS
OG0000652	LOC117577682|XP_034118468.1|DALB	LOC108605777|XP_017851069.1|DBUS
OG0000654	LOC117572400|XP_034111072.1|DALB	LOC108599520|XP_017841880.1|DBUS
OG0000654	LOC117566801|XP_034102235.1|DALB	LOC108599660|XP_017843215.2|DBUS
OG0000655	LOC117567327|XP_034103125.1|DALB	LOC108597572|XP_017839672.1|DBUS
OG0000656	LOC117574283|XP_034113925.1|DALB	LOC108604545|XP_017849552.1|DBUS, LOC108596437|XP_033149111.1|DBUS
OG0000657	LOC117568889|XP_034105680.1|DALB	LOC108599245|XP_017841531.1|DBUS
OG0000657	LOC117564144|XP_034098698.1|DALB	LOC108608016|XP_017854679.1|DBUS
OG0000658	LOC117569426|XP_034106479.1|DALB	LOC108607060|XP_017853162.1|DBUS
OG0000658	LOC117573941|XP_034113359.1|DALB	LOC108604640|XP_017849679.1|DBUS
OG0000659	LOC117563557|XP_034097828.1|DALB	LOC108608130|XP_017854851.1|DBUS
OG0000660	LOC117564213|XP_034098789.1|DALB	LOC108607626|XP_017854033.1|DBUS
OG0000660	LOC117564216|XP_034098795.1|DALB	LOC108603719|XP_017848289.1|DBUS, LOC108607629|XP_017854039.1|DBUS
OG0000661	LOC117572351|XP_034111002.1|DALB	LOC108600717|XP_017843942.1|DBUS
OG0000661	LOC117565090|XP_034099931.1|DALB	LOC108597398|XP_017839428.1|DBUS
OG0000662	LOC117570924|XP_034108745.1|DALB	LOC108598489|XP_017840633.1|DBUS
OG0000662	LOC117577860|XP_034118700.1|DALB	LOC108605825|XP_017851119.1|DBUS
OG0000663	LOC117569390|XP_034106410.1|DALB	LOC108597613|XP_017839740.1|DBUS
OG0000663	LOC117564995|XP_034099832.1|DALB	LOC117134771|XP_033149330.1|DBUS
OG0000664	LOC117564016|XP_034098505.1|DALB	LOC108608087|XP_017854778.1|DBUS
OG0000664	LOC117570880|XP_034108667.1|DALB	LOC108606723|XP_017852595.1|DBUS
OG0000665	LOC117573325|XP_034112325.1|DALB	LOC108604240|XP_017849102.1|DBUS
OG0000666	LOC117569897|XP_034107129.1|DALB	LOC108597472|XP_017839535.2|DBUS
OG0000666	LOC117578059|XP_034119086.1|DALB	LOC108606449|XP_017852052.1|DBUS
OG0000667	LOC117578274|XP_034119594.1|DALB	LOC108606338|XP_017851870.1|DBUS
OG0000667	LOC117573551|XP_034112722.1|DALB	LOC108604078|XP_017848837.1|DBUS
OG0000668	LOC117573147|XP_034111977.1|DALB	LOC108601703|XP_017845105.1|DBUS
OG0000668	LOC117576626|XP_034117441.1|DALB	LOC108602757|XP_017846418.1|DBUS
OG0000669	LOC117578037|XP_034119049.1|DALB	LOC108605774|XP_017851066.1|DBUS
OG0000669	LOC117578011|XP_034119005.1|DALB	LOC117134958|XP_033150492.1|DBUS
OG0000670	LOC117565760|XP_034100947.1|DALB	LOC108605811|XP_017851106.1|DBUS
OG0000671	LOC117575061|XP_034115033.1|DALB	LOC108604017|XP_017848750.1|DBUS
OG0000671	LOC117575017|XP_034114987.1|DALB	LOC108603152|XP_017847193.1|DBUS
OG0000672	LOC117567786|XP_034103901.1|DALB	LOC108605641|XP_017850912.2|DBUS
OG0000672	LOC117571431|XP_034109468.1|DALB	LOC108605985|XP_017851296.1|DBUS
OG0000673	LOC117576886|XP_034117903.1|DALB	LOC108605232|XP_017850334.1|DBUS
OG0000673	LOC117568027|XP_034104258.1|DALB	LOC108600408|XP_017843453.2|DBUS
OG0000675	LOC117577932|XP_034118826.1|DALB	LOC108605018|XP_017850073.1|DBUS, LOC108605094|XP_017850148.1|DBUS
OG0000675	LOC117577641|XP_034118401.1|DALB, LOC117571689|XP_034109870.1|DALB, LOC117577754|XP_034118556.1|DALB	LOC108605827|XP_017851121.1|DBUS
OG0000675	LOC117577713|XP_034118507.1|DALB	LOC108605708|XP_017850988.1|DBUS
OG0000677	LOC117571268|XP_034109222.1|DALB	LOC108599268|XP_017841554.2|DBUS
OG0000677	LOC117578262|XP_034119575.1|DALB	LOC108605531|XP_017850771.1|DBUS
OG0000678	LOC117574094|XP_034113622.1|DALB	LOC108604300|XP_017849206.1|DBUS
OG0000678	LOC117565020|XP_034099855.1|DALB	LOC108602381|XP_033149881.1|DBUS
OG0000679	LOC117577714|XP_034118508.1|DALB	LOC108607029|XP_017853108.1|DBUS
OG0000680	LOC117577640|XP_034118400.1|DALB	LOC108605264|XP_017850380.1|DBUS
OG0000680	LOC117568471|XP_034105051.1|DALB	LOC108605260|XP_017850373.1|DBUS
OG0000681	LOC117573364|XP_034112384.1|DALB	LOC108604726|XP_017849795.1|DBUS
OG0000681	LOC117566126|XP_034101500.1|DALB	LOC108607265|XP_017853447.1|DBUS
OG0000683	LOC117574071|XP_034113592.1|DALB	LOC108601724|XP_017845132.1|DBUS
OG0000684	LOC117575991|XP_034116379.1|DALB	LOC108601961|XP_017845437.1|DBUS
OG0000684	LOC117576609|XP_034117401.1|DALB	LOC108604666|XP_017849707.1|DBUS
OG0000685	LOC117574214|XP_034113812.1|DALB	LOC108603221|XP_017847309.1|DBUS
OG0000686	LOC117570004|XP_034107290.1|DALB	LOC108596894|XP_017838571.1|DBUS
OG0000686	LOC117578192|XP_034119401.1|DALB	LOC108605804|XP_017851099.1|DBUS
OG0000687	LOC117568559|XP_034105178.1|DALB	LOC108595667|XP_017836436.1|DBUS
OG0000687	LOC117572061|XP_034110530.1|DALB	LOC108600086|XP_017842934.2|DBUS
OG0000688	LOC117566937|XP_034102459.1|DALB	LOC108596233|XP_017837261.1|DBUS
OG0000689	LOC117570131|XP_034107487.1|DALB	LOC108595342|XP_017836052.1|DBUS
OG0000689	LOC117570130|XP_034107486.1|DALB	LOC108595341|XP_017836051.1|DBUS
OG0000690	LOC117577602|XP_034118339.1|DALB	LOC108606903|XP_017852925.1|DBUS
OG0000691	LOC117563341|XP_034097509.1|DALB	LOC108607878|XP_017854469.1|DBUS
OG0000691	LOC117572769|XP_034111749.1|DALB	LOC108600202|XP_017843107.1|DBUS
OG0000692	LOC117572055|XP_034110522.1|DALB	LOC108598103|XP_033149345.1|DBUS
OG0000693	LOC117578299|XP_034119635.1|DALB	LOC108607018|XP_017853092.1|DBUS
OG0000693	LOC117574730|XP_034114551.1|DALB	LOC108604498|XP_017849483.1|DBUS
OG0000694	LOC117573076|XP_034111850.1|DALB	LOC108600269|XP_033149512.1|DBUS, LOC108607244|XP_017853412.1|DBUS
OG0000694	LOC117572591|XP_034111369.1|DALB	LOC108599031|XP_017841301.1|DBUS
OG0000695	LOC117563999|XP_034098480.1|DALB	LOC108608419|XP_017855270.1|DBUS
OG0000695	LOC117564236|XP_034098818.1|DALB	LOC117134642|XP_033150758.1|DBUS
OG0000696	LOC117563384|XP_034097588.1|DALB	LOC108608084|XP_017854776.2|DBUS
OG0000697	LOC117577858|XP_034118698.1|DALB	LOC108606322|XP_017851825.1|DBUS
OG0000697	LOC117564401|XP_034099016.1|DALB	LOC108608212|XP_017854976.1|DBUS
OG0000698	LOC117564328|XP_034098925.1|DALB	LOC108601773|XP_017845192.1|DBUS
OG0000698	LOC117565639|XP_034100740.1|DALB	LOC108601849|XP_017845289.1|DBUS
OG0000699	LOC117564258|XP_034098852.1|DALB	LOC108597459|XP_017839539.1|DBUS
OG0000699	LOC117576161|XP_034116627.1|DALB	LOC108601350|XP_017844737.2|DBUS
OG0000700	LOC117565951|XP_034101231.1|DALB	LOC108606313|XP_033149889.1|DBUS
OG0000700	LOC117564896|XP_034099736.1|DALB	LOC108595140|XP_017838733.2|DBUS
OG0000701	LOC117568902|XP_034105696.1|DALB	LOC108594713|XP_017835341.1|DBUS
OG0000701	LOC117577732|XP_034118526.1|DALB	LOC108605117|XP_017850169.1|DBUS
OG0000702	LOC117574244|XP_034113862.1|DALB	LOC108602860|XP_017846630.1|DBUS
OG0000702	LOC117574242|XP_034113854.1|DALB	LOC108602859|XP_017846625.2|DBUS
OG0000703	LOC117571007|XP_034108853.1|DALB	LOC108596323|XP_017837434.1|DBUS
OG0000704	LOC117577622|XP_034118367.1|DALB	LOC108606312|XP_033150380.1|DBUS
OG0000704	LOC117574946|XP_034114891.1|DALB	LOC108601735|XP_017845145.1|DBUS
OG0000705	LOC117568186|XP_034104530.1|DALB	LOC108600139|XP_017843019.1|DBUS
OG0000706	LOC117565201|XP_034100096.1|DALB	LOC108594528|XP_017835221.1|DBUS
OG0000706	LOC117578084|XP_034119137.1|DALB	LOC108605421|XP_017850582.1|DBUS
OG0000707	LOC117571527|XP_034109597.1|DALB	LOC108595525|XP_017836269.1|DBUS
OG0000707	LOC117577825|XP_034118653.1|DALB	LOC108607234|XP_017853401.1|DBUS
OG0000708	LOC117566954|XP_034102489.1|DALB	LOC108606833|XP_017852807.1|DBUS
OG0000708	LOC117568465|XP_034105038.1|DALB	LOC108605072|XP_033150299.1|DBUS
OG0000709	LOC117576075|XP_034116503.1|DALB	LOC108602133|XP_017845650.1|DBUS
OG0000709	LOC117567689|XP_034103708.1|DALB	LOC108606906|XP_017852930.1|DBUS
OG0000710	LOC117576461|XP_034117123.1|DALB	LOC108602729|XP_017846370.1|DBUS
OG0000711	LOC117571032|XP_034108886.1|DALB	LOC108598725|XP_017840943.1|DBUS
OG0000711	LOC117575987|XP_034116783.1|DALB	LOC108606706|XP_033150306.1|DBUS
OG0000712	LOC117575191|XP_034115194.1|DALB	LOC108601532|XP_033149929.1|DBUS
OG0000712	LOC117575190|XP_034115193.1|DALB	LOC108604378|XP_017849321.1|DBUS
OG0000713	LOC117575947|XP_034116299.1|DALB	LOC108602569|XP_017846194.1|DBUS
OG0000714	LOC117577929|XP_034118823.1|DALB	LOC108605721|XP_017851003.1|DBUS
OG0000714	LOC117570895|XP_034108689.1|DALB	LOC108600087|XP_017842935.1|DBUS
OG0000715	LOC117570535|XP_034108132.1|DALB	LOC108599416|XP_017841716.1|DBUS
OG0000716	LOC117569972|XP_034107243.1|DALB	LOC108606880|XP_017852893.1|DBUS
OG0000716	LOC117568974|XP_034105825.1|DALB	LOC108600643|XP_017843826.1|DBUS
OG0000717	LOC117566524|XP_034101955.1|DALB	LOC108598032|XP_017840136.1|DBUS
OG0000718	LOC117573107|XP_034111920.1|DALB	LOC108607379|XP_017853596.1|DBUS
OG0000718	LOC117573166|XP_034112022.1|DALB	LOC108607332|XP_017853492.1|DBUS
OG0000719	LOC117571875|XP_034110223.1|DALB, LOC117571876|XP_034110226.1|DALB, LOC117571771|XP_034110019.1|DALB, LOC117571877|XP_034110227.1|DALB, LOC117571878|XP_034110228.1|DALB, LOC117569348|XP_034106372.1|DALB	LOC108601032|XP_017844399.1|DBUS
OG0000719	LOC117568699|XP_034105404.1|DALB	LOC108598084|XP_017840186.1|DBUS
OG0000720	LOC117573621|XP_034112814.1|DALB, LOC117573623|XP_034112816.1|DALB, LOC117573351|XP_034112368.1|DALB, LOC117573622|XP_034112815.1|DALB, LOC117573353|XP_034112369.1|DALB	LOC108602762|XP_017846424.1|DBUS
OG0000721	LOC117565112|XP_034099962.1|DALB, LOC117565111|XP_034099961.1|DALB	LOC108599928|XP_017842675.2|DBUS, LOC108600057|XP_017842933.2|DBUS
OG0000723	LOC117571371|XP_034109377.1|DALB, LOC117571179|XP_034109098.1|DALB	LOC108596006|XP_017836780.1|DBUS, LOC108595970|XP_017836746.1|DBUS, LOC108595786|XP_017836567.1|DBUS
OG0000724	LOC117569982|XP_034107254.1|DALB	LOC108606112|XP_017851454.1|DBUS
OG0000724	LOC117576001|XP_034116395.1|DALB	LOC108603965|XP_017848655.1|DBUS
OG0000726	LOC117575529|XP_034115668.1|DALB	LOC108604848|XP_033150559.1|DBUS
OG0000726	LOC117574905|XP_034114838.1|DALB	LOC108604703|XP_017849752.1|DBUS
OG0000727	LOC117576060|XP_034116485.1|DALB	LOC117134862|XP_033150022.1|DBUS
OG0000727	LOC117575357|XP_034115413.1|DALB	LOC108603009|XP_017846893.1|DBUS
OG0000728	LOC117578224|XP_034119488.1|DALB	LOC108606091|XP_017851425.1|DBUS
OG0000729	LOC117574265|XP_034113893.1|DALB	LOC108601413|XP_017844801.1|DBUS
OG0000729	LOC117574266|XP_034113894.1|DALB	LOC108604192|XP_017849033.1|DBUS
OG0000730	LOC117570590|XP_034108225.1|DALB	LOC108599332|XP_017841625.1|DBUS
OG0000730	LOC117565891|XP_034101124.1|DALB	LOC108608005|XP_017854657.1|DBUS
OG0000731	LOC117572709|XP_034111657.1|DALB	LOC108598000|XP_017840105.1|DBUS
OG0000731	LOC117568865|XP_034105643.1|DALB	LOC108594856|XP_017835482.1|DBUS
OG0000732	LOC117569565|XP_034106675.1|DALB	LOC108601070|XP_017844453.1|DBUS
OG0000732	LOC117569564|XP_034106673.1|DALB	LOC108598913|XP_017841165.1|DBUS
OG0000733	LOC117576057|XP_034116480.1|DALB	LOC108602357|XP_017845946.1|DBUS
OG0000733	LOC117568400|XP_034104923.1|DALB	LOC108600294|XP_017843264.1|DBUS
OG0000734	LOC117572665|XP_034111555.1|DALB	LOC108600322|XP_017843313.1|DBUS
OG0000735	LOC117565984|XP_034101289.1|DALB	LOC108605681|XP_017850961.1|DBUS
OG0000735	LOC117565101|XP_034099950.1|DALB	LOC108598620|XP_017840811.1|DBUS
OG0000736	LOC117564655|XP_034099405.1|DALB	LOC108608002|XP_033150560.1|DBUS
OG0000736	LOC117564656|XP_034099406.1|DALB	LOC108607797|XP_033150589.1|DBUS
OG0000737	LOC117566900|XP_034102408.1|DALB	LOC108597745|XP_017839939.1|DBUS
OG0000738	LOC117564734|XP_034099512.1|DALB	LOC108594304|XP_033150139.1|DBUS
OG0000738	LOC117564431|XP_034099058.1|DALB	LOC108603854|XP_017848500.1|DBUS
OG0000739	LOC117573942|XP_034113360.1|DALB	LOC108604641|XP_033149989.1|DBUS
OG0000739	LOC117573943|XP_034113361.1|DALB	LOC108602057|XP_017845560.1|DBUS
OG0000740	LOC117575420|XP_034115495.1|DALB	LOC108604435|XP_017849398.1|DBUS
OG0000741	LOC117563847|XP_034098267.1|DALB, LOC117563848|XP_034098268.1|DALB	LOC108606241|XP_017851678.1|DBUS
OG0000741	LOC117563427|XP_034097655.1|DALB	LOC108606904|XP_017852926.1|DBUS
OG0000742	LOC117573481|XP_034112604.1|DALB	LOC108607177|XP_017853322.1|DBUS
OG0000742	LOC117575324|XP_034115374.1|DALB	LOC108607136|XP_017853262.1|DBUS
OG0000743	LOC117569820|XP_034107033.1|DALB	LOC108600090|XP_033149697.1|DBUS
OG0000743	LOC117571542|XP_034109626.1|DALB	LOC108594740|XP_017835367.1|DBUS
OG0000744	LOC117571109|XP_034108983.1|DALB, LOC117566807|XP_034102246.1|DALB	LOC108596536|XP_017837914.1|DBUS, LOC108596482|XP_017837748.1|DBUS
OG0000745	LOC117569015|XP_034105894.1|DALB	LOC108595681|XP_017836449.1|DBUS
OG0000745	LOC117566607|XP_034102039.1|DALB	LOC108597017|XP_017838787.1|DBUS
OG0000746	LOC117568399|XP_034104922.1|DALB	LOC108597153|XP_017839043.1|DBUS
OG0000747	LOC117569971|XP_034107239.1|DALB	LOC108598784|XP_033149463.1|DBUS
OG0000747	LOC117569548|XP_034106647.1|DALB	LOC108598982|XP_033149517.1|DBUS
OG0000748	LOC117565221|XP_034100120.1|DALB	LOC108603014|XP_017846903.2|DBUS
OG0000750	LOC117566718|XP_034102154.1|DALB, LOC117569122|XP_034106034.1|DALB	LOC108594805|XP_017835433.1|DBUS
OG0000751	LOC117566618|XP_034102050.1|DALB, LOC117568406|XP_034104934.1|DALB	LOC108596177|XP_017837174.1|DBUS
OG0000753	LOC117571892|XP_034110248.1|DALB	LOC108599193|XP_017841478.1|DBUS
OG0000754	LOC117573213|XP_034112120.1|DALB	LOC108607139|XP_017853265.1|DBUS
OG0000754	LOC117578190|XP_034119397.1|DALB	LOC108606967|XP_017853018.1|DBUS
OG0000755	LOC117575392|XP_034115459.1|DALB	LOC108603743|XP_017848296.1|DBUS
OG0000755	LOC117575391|XP_034115458.1|DALB	LOC108601391|XP_017844779.1|DBUS
OG0000756	LOC117574861|XP_034114767.1|DALB	LOC108602601|XP_017846227.1|DBUS
OG0000757	LOC117563515|XP_034097783.1|DALB	LOC108594276|XP_017834899.1|DBUS
OG0000757	LOC117572369|XP_034111027.1|DALB	LOC108599063|XP_017841332.1|DBUS
OG0000758	LOC117568792|XP_034105540.1|DALB	LOC108598573|XP_017840748.1|DBUS
OG0000759	LOC117570747|XP_034108459.1|DALB	LOC108598516|XP_017840683.1|DBUS
OG0000759	LOC117569826|XP_034107041.1|DALB	LOC108600790|XP_017844054.2|DBUS
OG0000760	LOC117570110|XP_034107462.1|DALB	LOC108596523|XP_017837897.1|DBUS
OG0000762	LOC117564060|XP_034098574.1|DALB	LOC108602368|XP_017839991.1|DBUS
OG0000762	LOC117565606|XP_034100702.1|DALB	LOC108602287|XP_033149581.1|DBUS
OG0000763	LOC117564355|XP_034098961.1|DALB	LOC108595940|XP_033149901.1|DBUS
OG0000763	LOC117563779|XP_034098177.1|DALB	LOC108602226|XP_017845765.1|DBUS
OG0000764	LOC117578381|XP_034119710.1|DALB	LOC108605383|XP_033150390.1|DBUS
OG0000765	LOC117569387|XP_034106408.1|DALB	LOC108599274|XP_017841559.1|DBUS
OG0000765	LOC117576457|XP_034117121.1|DALB	LOC108605509|XP_017850747.1|DBUS
OG0000766	LOC117565562|XP_034100621.1|DALB	LOC108607586|XP_033150640.1|DBUS
OG0000766	LOC117577628|XP_034118385.1|DALB, LOC117569631|XP_034106760.1|DALB	LOC108606619|XP_017852390.1|DBUS
OG0000767	LOC117577791|XP_034118607.1|DALB, LOC117575444|XP_034115543.1|DALB	LOC108603448|XP_033150088.1|DBUS
OG0000767	LOC117572334|XP_034110963.1|DALB	LOC108599723|XP_017842209.1|DBUS
OG0000768	LOC117571269|XP_034109223.1|DALB	LOC108598553|XP_017840725.1|DBUS
OG0000769	LOC117575653|XP_034115830.1|DALB	LOC108602143|XP_017845665.1|DBUS
OG0000769	LOC117569676|XP_034107211.1|DALB	LOC108604998|XP_017850053.1|DBUS
OG0000770	LOC117569338|XP_034106359.1|DALB	LOC108597166|XP_017839069.1|DBUS
OG0000771	LOC117570925|XP_034108746.1|DALB	LOC108598894|XP_017841144.1|DBUS
OG0000772	LOC117571008|XP_034108857.1|DALB	LOC108596327|XP_017837442.1|DBUS
OG0000773	LOC117570853|XP_034108623.1|DALB, LOC117577238|XP_034118118.1|DALB, LOC117571192|XP_034109122.1|DALB	LOC108598949|XP_017841207.1|DBUS
OG0000774	LOC117570836|XP_034108602.1|DALB, LOC117570839|XP_034108606.1|DALB	LOC108596726|XP_017838257.1|DBUS
OG0000775	LOC117567754|XP_034103833.1|DALB	LOC108596595|XP_017838013.1|DBUS
OG0000775	LOC117568491|XP_034105071.1|DALB	LOC108597074|XP_017838895.1|DBUS
OG0000778	LOC117573155|XP_034112004.1|DALB	LOC117134680|XP_033149029.1|DBUS
OG0000779	LOC117572674|XP_034111596.1|DALB	LOC108605163|XP_017850235.1|DBUS
OG0000780	LOC117569209|XP_034106172.1|DALB, LOC117569208|XP_034106170.1|DALB	LOC108603341|XP_017847562.1|DBUS, LOC108595125|XP_017835776.2|DBUS
OG0000781	LOC117563918|XP_034098379.1|DALB	LOC108606777|XP_017852686.1|DBUS
OG0000781	LOC117567871|XP_034104030.1|DALB	LOC108598664|XP_017840866.1|DBUS
OG0000782	LOC117572470|XP_034111208.1|DALB	LOC108599254|XP_017841540.2|DBUS
OG0000782	LOC117577755|XP_034118560.1|DALB	LOC108605397|XP_017850556.1|DBUS
OG0000783	LOC117577545|XP_034118266.1|DALB	LOC108605216|XP_017850314.1|DBUS
OG0000784	LOC117568520|XP_034105113.1|DALB	LOC108599076|XP_017841353.1|DBUS
OG0000784	LOC117577783|XP_034118599.1|DALB	LOC108606990|XP_017853053.1|DBUS
OG0000785	LOC117573608|XP_034112796.1|DALB	LOC108602404|XP_017846005.1|DBUS
OG0000786	LOC117576152|XP_034116613.1|DALB	LOC108603078|XP_017847053.1|DBUS
OG0000787	LOC117571502|XP_034109561.1|DALB	LOC108599738|XP_017842235.2|DBUS
OG0000788	LOC117571425|XP_034109455.1|DALB	LOC108599944|XP_017842657.1|DBUS
OG0000789	LOC117563724|XP_034098077.1|DALB	LOC108598935|XP_033150820.1|DBUS
OG0000789	LOC117564469|XP_034099157.1|DALB	LOC108605911|XP_033150821.1|DBUS
OG0000790	LOC117565021|XP_034099856.1|DALB	LOC108603631|XP_017848082.2|DBUS
OG0000790	LOC117565505|XP_034100527.1|DALB	LOC108600703|XP_017843919.2|DBUS
OG0000791	LOC117574096|XP_034113625.1|DALB	LOC108603674|XP_017848163.1|DBUS
OG0000792	LOC117565572|XP_034100640.1|DALB	LOC108602758|XP_017846423.1|DBUS
OG0000793	LOC117576167|XP_034116638.1|DALB	LOC108603824|XP_017848443.1|DBUS
OG0000794	LOC117577528|XP_034118257.1|DALB	LOC108606255|XP_017851693.1|DBUS
OG0000795	LOC117565826|XP_034101029.1|DALB	LOC108605524|XP_017850764.1|DBUS
