Orthogroup	DSAN.longest_only	DANA.longest_only
OG0002557	LOC120456681|XP_039499572.1|DSAN	LOC6502166|XP_001966095.1|DANA
OG0002558	LOC120453081|XP_039493542.1|DSAN	LOC6499056|XP_001955398.1|DANA
OG0002559	LOC120447063|XP_039484425.1|DSAN	LOC26514089|XP_032305688.1|DANA
OG0002560	LOC120453149|XP_039493639.1|DSAN	LOC6499797|XP_001953894.1|DANA
OG0002561	LOC120454600|XP_039495988.1|DSAN	LOC6501705|XP_001955803.1|DANA
OG0002562	LOC120456563|XP_039499377.1|DSAN	LOC6501907|XP_032308106.1|DANA
OG0002563	LOC120457244|XP_039500563.1|DSAN	LOC26515357|XP_032307899.1|DANA
OG0002564	LOC120453976|XP_039494862.1|DSAN	LOC6505979|XP_001964716.1|DANA
OG0002565	LOC120450824|XP_039489937.1|DSAN	LOC6501198|XP_032309360.1|DANA
OG0002566	LOC120452163|XP_039492199.1|DSAN	LOC6500899|XP_032308209.1|DANA
OG0002567	LOC120455426|XP_039497537.1|DSAN	LOC6503901|XP_001963811.1|DANA
OG0002568	LOC120453601|XP_039494301.1|DSAN	LOC6500967|XP_001954262.1|DANA
OG0002569	LOC120449597|XP_039488098.1|DSAN	LOC6506780|XP_001957257.1|DANA
OG0002570	LOC120453260|XP_039493817.1|DSAN	LOC6500880|XP_001954097.3|DANA
OG0002571	LOC120453094|XP_039493559.1|DSAN	LOC6500882|XP_001954100.2|DANA
OG0002572	LOC120446090|XP_039482814.1|DSAN	LOC6496007|XP_032306961.1|DANA
OG0002573	LOC120452973|XP_039493403.1|DSAN	LOC6500887|XP_032307695.1|DANA
OG0002574	LOC120453106|XP_039493573.1|DSAN	LOC6499693|XP_001954124.2|DANA
OG0002575	LOC120451715|XP_039491551.1|DSAN	LOC6499325|XP_001954865.1|DANA
OG0002576	LOC120455492|XP_039497675.1|DSAN	LOC6502203|XP_032308727.1|DANA
OG0002577	LOC120450259|XP_039489083.1|DSAN	LOC6493044|XP_001956939.1|DANA
OG0002578	LOC120458776|XP_039502489.1|DSAN	LOC6506679|XP_001965224.1|DANA
OG0002579	LOC120444980|XP_039480945.1|DSAN	LOC6497236|XP_001962502.1|DANA
OG0002580	LOC120445704|XP_039482198.1|DSAN	LOC6495940|XP_001959896.1|DANA
OG0002581	LOC120452523|XP_039492713.1|DSAN	LOC6500760|XP_032308438.1|DANA
OG0002582	LOC120452607|XP_039492840.1|DSAN	LOC6494556|XP_001965929.1|DANA
OG0002583	LOC120453305|XP_039493880.1|DSAN	LOC6500245|XP_032312318.1|DANA
OG0002584	LOC120448044|XP_039485722.1|DSAN	LOC6506307|XP_001958147.1|DANA
OG0002585	LOC120448046|XP_039485724.1|DSAN	LOC6506306|XP_001958148.1|DANA
OG0002586	LOC120451834|XP_039491743.1|DSAN	LOC6505870|XP_001964519.2|DANA
OG0002587	LOC120454200|XP_039495230.1|DSAN	LOC6498964|XP_001955599.1|DANA
OG0002588	LOC120450921|XP_039490119.1|DSAN	LOC6505685|XP_001964460.1|DANA
OG0002589	LOC120451294|XP_039490781.1|DSAN	LOC6501340|XP_001955027.2|DANA
OG0002590	LOC120455651|XP_039497976.1|DSAN	LOC6504154|XP_001964287.3|DANA
OG0002591	LOC120451280|XP_039490759.1|DSAN	LOC6505953|XP_001964674.1|DANA
OG0002592	LOC120453135|XP_039493620.1|DSAN	LOC6499095|XP_001955311.1|DANA
OG0002593	LOC120451352|XP_039490904.1|DSAN	LOC6499092|XP_032310416.1|DANA
OG0002594	LOC120451105|XP_039490446.1|DSAN	LOC6499030|XP_032311428.1|DANA
OG0002595	LOC120451824|XP_039491726.1|DSAN	LOC6505871|XP_014760829.1|DANA
OG0002596	LOC120452906|XP_039493302.1|DSAN	LOC6500387|XP_032309704.1|DANA
OG0002597	LOC120451498|XP_039491184.1|DSAN	LOC6500237|XP_001952966.1|DANA
OG0002598	LOC120452682|XP_039492966.1|DSAN	LOC6499510|XP_001954473.2|DANA
OG0002599	LOC120454428|XP_039495651.1|DSAN	LOC6494382|XP_001965928.1|DANA
OG0002600	LOC120450368|XP_039489289.1|DSAN	LOC6494162|XP_001960844.1|DANA
OG0002601	LOC120451968|XP_039491928.1|DSAN	LOC6501371|XP_001955095.1|DANA
OG0002602	LOC120452154|XP_039492178.1|DSAN	LOC6501357|XP_001955064.1|DANA
OG0002603	LOC120453010|XP_039493458.1|DSAN	LOC6501592|XP_014767115.1|DANA
OG0002604	LOC120453695|XP_039494450.1|DSAN	LOC6501591|XP_001955535.1|DANA
OG0002605	LOC120452851|XP_039493222.1|DSAN	LOC6499901|XP_001953670.1|DANA
OG0002606	LOC120453896|XP_039494747.1|DSAN	LOC6499666|XP_032307203.1|DANA
OG0002607	LOC120453882|XP_039494732.1|DSAN	LOC6500929|XP_001954189.1|DANA
OG0002608	LOC120451470|XP_039491092.1|DSAN	LOC6505700|XP_001964431.1|DANA
OG0002609	LOC120445580|XP_039482005.1|DSAN	LOC6494658|XP_001959919.2|DANA
OG0002610	LOC120454125|XP_039495098.1|DSAN	LOC6494447|XP_001965919.1|DANA
OG0002611	LOC120452779|XP_039493102.1|DSAN	LOC6499999|XP_001953435.1|DANA
OG0002612	LOC120452870|XP_039493250.1|DSAN	LOC6505671|XP_001964492.2|DANA
OG0002613	LOC120451334|XP_039490845.1|DSAN	LOC6502727|XP_014760691.1|DANA
OG0002614	LOC120451177|XP_039490547.1|DSAN	LOC6501646|XP_032312146.1|DANA
OG0002615	LOC120447746|XP_039485228.1|DSAN	LOC6506881|XP_001957068.1|DANA
OG0002616	LOC120451328|XP_039490838.1|DSAN	LOC6501478|XP_001955328.1|DANA
OG0002617	LOC120452177|XP_039492219.1|DSAN	LOC6501606|XP_001955575.2|DANA
OG0002618	LOC120452474|XP_039492648.1|DSAN	LOC6499602|XP_001954317.1|DANA
OG0002619	LOC120453466|XP_039494122.1|DSAN	LOC6500647|XP_014766648.1|DANA
OG0002620	LOC120453386|XP_039494002.1|DSAN	LOC6500003|XP_001953424.2|DANA
OG0002621	LOC120453012|XP_039493461.1|DSAN	LOC6500780|XP_001953905.1|DANA
OG0002622	LOC120448965|XP_039487158.1|DSAN	LOC6506794|XP_001957224.1|DANA
OG0002623	LOC120450825|XP_039489940.1|DSAN	LOC6499379|XP_032310597.1|DANA
OG0002624	LOC120452978|XP_039493408.1|DSAN	LOC6499746|XP_001954003.2|DANA
OG0002625	LOC120454183|XP_039495197.1|DSAN	LOC6500838|XP_032305543.1|DANA
OG0002626	LOC120456217|XP_039498833.1|DSAN	LOC6503875|XP_001963758.1|DANA
OG0002627	LOC120450948|XP_039490155.1|DSAN	LOC6506022|XP_032312362.1|DANA
OG0002628	LOC120451111|XP_039490458.1|DSAN	LOC6499152|XP_032309820.1|DANA
OG0002629	LOC120453005|XP_039493446.1|DSAN	LOC6499650|XP_032309320.1|DANA
OG0002630	LOC120454703|XP_039496173.1|DSAN	LOC6501317|XP_032307363.1|DANA
OG0002631	LOC120452372|XP_039492498.1|DSAN	LOC6499110|XP_001955279.2|DANA
OG0002632	LOC120453033|XP_039493487.1|DSAN	LOC6501557|XP_001955469.1|DANA
OG0002633	LOC120454571|XP_039495904.1|DSAN	LOC6499695|XP_032308252.1|DANA
OG0002634	LOC120451539|XP_039491252.1|DSAN	LOC6508273|XP_001955605.1|DANA
OG0002635	LOC120451894|XP_039491837.1|DSAN	LOC6499938|XP_001953597.1|DANA
OG0002636	LOC120450750|XP_039489806.1|DSAN	LOC6500473|XP_001953290.1|DANA
OG0002637	LOC120447828|XP_039485348.1|DSAN, LOC120443816|XP_039479091.1|DSAN	LOC6506117|XP_001965117.1|DANA
OG0002638	LOC120450828|XP_039489944.1|DSAN	LOC6499012|XP_001955515.2|DANA
OG0002639	LOC120451643|XP_039491437.1|DSAN	LOC6499407|XP_001954699.1|DANA
OG0002640	LOC120451145|XP_039490506.1|DSAN	LOC6501387|XP_001955132.1|DANA
OG0002641	LOC120451511|XP_039491204.1|DSAN	LOC6501390|XP_001955135.1|DANA
OG0002642	LOC120451510|XP_039491202.1|DSAN	LOC6501391|XP_001955136.1|DANA
OG0002643	LOC120451509|XP_039491200.1|DSAN	LOC6501392|XP_032309314.1|DANA
OG0002644	LOC120452395|XP_039492543.1|DSAN	LOC6499174|XP_001955164.2|DANA
OG0002645	LOC120453423|XP_039494056.1|DSAN	LOC6499169|XP_032309504.1|DANA
OG0002646	LOC120454301|XP_039495433.1|DSAN	LOC6503449|XP_001967501.1|DANA
OG0002647	LOC120452590|XP_039492815.1|DSAN	LOC6501045|XP_001954451.1|DANA
OG0002648	LOC120453880|XP_039494726.1|DSAN	LOC6499356|XP_001954804.1|DANA
OG0002649	LOC120453854|XP_039494691.1|DSAN	LOC6500824|XP_001953982.1|DANA
OG0002650	LOC120452589|XP_039492813.1|DSAN	LOC6499519|XP_032305784.1|DANA
OG0002651	LOC120451486|XP_039491142.1|DSAN	LOC6499205|XP_001955114.1|DANA
OG0002652	LOC120452020|XP_039491998.1|DSAN	LOC6500779|XP_032312267.1|DANA
OG0002653	LOC120451138|XP_039490487.1|DSAN	LOC6499236|XP_001955051.1|DANA
OG0002654	LOC120453956|XP_039494837.1|DSAN	LOC6501352|XP_001955049.2|DANA
OG0002655	LOC120454399|XP_039495586.1|DSAN	LOC6505669|XP_014760752.1|DANA
OG0002656	LOC120451558|XP_039491293.1|DSAN	LOC6500174|XP_001953088.1|DANA
OG0002657	LOC120451893|XP_039491835.1|DSAN	LOC6500627|XP_001953596.1|DANA
OG0002658	LOC120452101|XP_039492111.1|DSAN	LOC6499387|XP_001954736.1|DANA
OG0002659	LOC120452563|XP_039492777.1|DSAN	LOC6499223|XP_032309377.1|DANA
OG0002660	LOC120456863|XP_039499886.1|DSAN	LOC6505011|XP_001965635.2|DANA
OG0002661	LOC120453957|XP_039494838.1|DSAN	LOC6498926|XP_001955667.2|DANA
OG0002662	LOC120444763|XP_039480626.1|DSAN	LOC6494406|XP_014762782.1|DANA
OG0002663	LOC120451657|XP_039491466.1|DSAN	LOC6501650|XP_001955682.1|DANA
OG0002664	LOC120444045|XP_039479485.1|DSAN	LOC6497689|XP_032307714.1|DANA
OG0002665	LOC120448082|XP_039485804.1|DSAN	LOC6494069|XP_001961036.1|DANA
OG0002666	LOC120443966|XP_039479363.1|DSAN	LOC6494071|XP_032307144.1|DANA
OG0002667	LOC120443991|XP_039479401.1|DSAN	LOC6495757|XP_001959511.1|DANA
OG0002668	LOC120449930|XP_039488558.1|DSAN	LOC6507598|XP_001955976.2|DANA
OG0002669	LOC120457741|XP_039501177.1|DSAN	LOC6497194|XP_001962580.3|DANA
OG0002670	LOC120447718|XP_039485189.1|DSAN	LOC6493197|XP_001957244.1|DANA
OG0002671	LOC120448069|XP_039485771.1|DSAN	LOC6506787|XP_032310059.1|DANA
OG0002672	LOC120445028|XP_039481044.1|DSAN	LOC6495649|XP_032306977.1|DANA
OG0002673	LOC120446313|XP_039483163.1|DSAN	LOC6495737|XP_001959467.1|DANA
OG0002674	LOC120443990|XP_039479398.1|DSAN	LOC6494871|XP_032307057.1|DANA
OG0002675	LOC120450272|XP_039489119.1|DSAN	LOC6493444|XP_001957765.1|DANA
OG0002676	LOC120447030|XP_039484301.1|DSAN	LOC6496407|XP_032306228.1|DANA
OG0002677	LOC120458806|XP_039502533.1|DSAN	LOC6495552|XP_032306828.1|DANA
OG0002678	LOC120457729|XP_039501163.1|DSAN	LOC6495270|XP_001958730.2|DANA
OG0002679	LOC120446303|XP_039483145.1|DSAN	LOC6494901|XP_014763064.1|DANA
OG0002680	LOC120456247|XP_039498902.1|DSAN	LOC6503634|XP_001964031.1|DANA
OG0002681	LOC120445056|XP_039481108.1|DSAN	LOC6494800|XP_014762988.1|DANA
OG0002682	LOC120450127|XP_039488886.1|DSAN	LOC6507711|XP_001956187.1|DANA
OG0002684	LOC120455775|XP_039498164.1|DSAN	LOC6501835|XP_001967170.1|DANA
OG0002685	LOC120449718|XP_039488274.1|DSAN	LOC6492956|XP_032310176.1|DANA
OG0002686	LOC120447838|XP_039485377.1|DSAN	LOC6507496|XP_001955888.1|DANA
OG0002687	LOC120448212|XP_039486024.1|DSAN	LOC6493639|XP_014764477.1|DANA
OG0002688	LOC120449707|XP_039488258.1|DSAN	LOC6492980|XP_001956783.1|DANA
OG0002689	LOC120456333|XP_039499037.1|DSAN	LOC6502272|XP_001966140.1|DANA
OG0002690	LOC120447940|XP_039485552.1|DSAN	LOC6507874|XP_001956506.1|DANA
OG0002691	LOC120446168|XP_039482932.1|DSAN	LOC6496392|XP_001960810.1|DANA
OG0002692	LOC120444927|XP_039480861.1|DSAN	LOC6496320|XP_001960695.3|DANA
OG0002693	LOC120450426|XP_039489368.1|DSAN	LOC6507452|XP_001955984.1|DANA
OG0002694	LOC120446743|XP_039483805.1|DSAN	LOC6495634|XP_001959267.1|DANA
OG0002695	LOC120450038|XP_039488727.1|DSAN	LOC6506627|XP_001957515.1|DANA
OG0002696	LOC120448280|XP_039486143.1|DSAN	LOC6506556|XP_001957655.1|DANA
OG0002697	LOC120447501|XP_039484835.1|DSAN	LOC6493198|XP_001957248.3|DANA
OG0002698	LOC120447724|XP_039485195.1|DSAN	LOC6506900|XP_001957038.1|DANA
OG0002699	LOC120450275|XP_039489125.1|DSAN	LOC6506495|XP_001957768.1|DANA
OG0002700	LOC120450241|XP_039489056.1|DSAN	LOC6506400|XP_032309569.1|DANA
OG0002701	LOC120446733|XP_039483785.1|DSAN	LOC6495896|XP_032306570.1|DANA
OG0002702	LOC120444968|XP_039480917.1|DSAN	LOC6494685|XP_001959860.1|DANA
OG0002703	LOC120454558|XP_039495886.1|DSAN	LOC6493901|XP_032311505.1|DANA
OG0002704	LOC120446927|XP_039484109.1|DSAN	LOC6495169|XP_001958919.1|DANA
OG0002705	LOC120447737|XP_039485214.1|DSAN	LOC6506180|XP_032310617.1|DANA
OG0002706	LOC120457712|XP_039501144.1|DSAN	LOC6495267|XP_001958734.1|DANA
OG0002707	LOC120449432|XP_039487828.1|DSAN	LOC6507512|XP_032310805.1|DANA
OG0002708	LOC120447855|XP_039485397.1|DSAN	LOC116655810|XP_032310093.1|DANA
OG0002709	LOC120443862|XP_039479161.1|DSAN	LOC6495794|XP_014763494.1|DANA
OG0002710	LOC120446650|XP_039483655.1|DSAN	LOC6495066|XP_001959139.1|DANA
OG0002711	LOC120445811|XP_039482359.1|DSAN	LOC6495582|XP_001959141.2|DANA
OG0002712	LOC120445568|XP_039481985.1|DSAN	LOC6496060|XP_032306427.1|DANA
OG0002713	LOC120446815|XP_039483912.1|DSAN	LOC6496239|XP_032306499.1|DANA
OG0002714	LOC120458244|XP_039501770.1|DSAN	LOC6494559|XP_001960104.1|DANA
OG0002715	LOC120456644|XP_039499503.1|DSAN	LOC6504492|XP_001967002.1|DANA
OG0002716	LOC120445152|XP_039481249.1|DSAN	LOC6496192|XP_032306802.1|DANA
OG0002717	LOC120452120|XP_039492132.1|DSAN	LOC6500029|XP_001953359.1|DANA
OG0002718	LOC120450082|XP_039488809.1|DSAN	LOC6506198|XP_001958356.2|DANA
OG0002719	LOC120451622|XP_039491407.1|DSAN	LOC6500221|XP_001952994.1|DANA
OG0002720	LOC120449231|XP_039487537.1|DSAN	LOC6506602|XP_001957564.3|DANA
OG0002721	LOC120446710|XP_039483749.1|DSAN	LOC6497526|XP_001961903.1|DANA
OG0002722	LOC120458700|XP_039502377.1|DSAN	LOC6494674|XP_001959885.1|DANA
OG0002723	LOC120445089|XP_039481151.1|DSAN	LOC6495844|XP_001959695.1|DANA
OG0002724	LOC120453383|XP_039493999.1|DSAN	LOC6500543|XP_001953425.1|DANA
OG0002725	LOC120448266|XP_039486122.1|DSAN	LOC6506352|XP_001958050.2|DANA
OG0002726	LOC120450328|XP_039489226.1|DSAN	LOC6507502|XP_001955872.1|DANA
OG0002727	LOC120450193|XP_039488993.1|DSAN	LOC6506911|XP_001957009.1|DANA, LOC6493081|XP_001957006.1|DANA
OG0002728	LOC120447108|XP_039484461.1|DSAN	LOC6496235|XP_001960510.1|DANA
OG0002729	LOC120449028|XP_039487244.1|DSAN	LOC6493358|XP_014764346.1|DANA
OG0002730	LOC120444303|XP_039479759.1|DSAN	LOC6496547|XP_014763874.1|DANA
OG0002731	LOC120447666|XP_039485117.1|DSAN	LOC6507389|XP_001956105.1|DANA
OG0002732	LOC120444974|XP_039480928.1|DSAN	LOC6495144|XP_001958963.2|DANA
OG0002733	LOC120446427|XP_039483324.1|DSAN	LOC6496069|XP_001960152.1|DANA
OG0002734	LOC120458755|XP_039502466.1|DSAN	LOC6496811|XP_032312041.1|DANA
OG0002735	LOC120457521|XP_039501003.1|DSAN	LOC6494867|XP_032306347.1|DANA
OG0002736	LOC120457577|XP_039501028.1|DSAN	LOC6496565|XP_001961164.1|DANA
OG0002737	LOC120448234|XP_039486068.1|DSAN	LOC6506381|XP_001957985.1|DANA
OG0002738	LOC120448643|XP_039486704.1|DSAN	LOC6507646|XP_014765381.1|DANA
OG0002739	LOC120449626|XP_039488142.1|DSAN	LOC6506251|XP_001958262.1|DANA
OG0002740	LOC120449624|XP_039488141.1|DSAN	LOC6506252|XP_001958261.2|DANA
OG0002741	LOC120445012|XP_039481011.1|DSAN	LOC6495831|XP_001959673.1|DANA
OG0002742	LOC120445920|XP_039482511.1|DSAN	LOC6495715|XP_001959425.3|DANA
OG0002743	LOC120450100|XP_039488827.1|DSAN	LOC6506871|XP_014764931.1|DANA
OG0002744	LOC120448250|XP_039486095.1|DSAN	LOC6506933|XP_001956961.1|DANA
OG0002745	LOC120450136|XP_039488897.1|DSAN	LOC6507468|XP_001955955.1|DANA
OG0002746	LOC120444891|XP_039480810.1|DSAN	LOC6496412|XP_032306136.1|DANA
OG0002747	LOC120453062|XP_039493521.1|DSAN	LOC6501378|XP_001955115.1|DANA
OG0002748	LOC120445755|XP_039482270.1|DSAN	LOC6503221|XP_001967707.1|DANA
OG0002749	LOC120447031|XP_039484303.1|DSAN	LOC6494769|XP_032306380.1|DANA
OG0002750	LOC120446719|XP_039483765.1|DSAN	LOC6494223|XP_001960711.2|DANA
OG0002751	LOC120457875|XP_039501337.1|DSAN	LOC6494083|XP_032306330.1|DANA
OG0002752	LOC120447904|XP_039485488.1|DSAN	LOC6495931|XP_001959874.1|DANA
OG0002753	LOC120445928|XP_039482522.1|DSAN	LOC6495468|XP_001958915.2|DANA
OG0002754	LOC120450331|XP_039489231.1|DSAN	LOC6493756|XP_032310729.1|DANA
OG0002755	LOC120446145|XP_039482906.1|DSAN	LOC6495783|XP_001959571.1|DANA
OG0002756	LOC120450334|XP_039489234.1|DSAN, LOC120450335|XP_039489235.1|DSAN	LOC6507106|XP_001956660.1|DANA
OG0002757	LOC120447503|XP_039484838.1|DSAN	LOC6507281|XP_032309682.1|DANA
OG0002758	LOC120445631|XP_039482090.1|DSAN	LOC6494540|XP_001960140.2|DANA
OG0002759	LOC120446919|XP_039484094.1|DSAN	LOC6494531|XP_014762825.1|DANA
OG0002760	LOC120445454|XP_039481833.1|DSAN	LOC6494384|XP_001960426.1|DANA
OG0002761	LOC120445906|XP_039482495.1|DSAN	LOC6493985|XP_001961200.1|DANA
OG0002762	LOC120445959|XP_039482584.1|DSAN	LOC6495033|XP_014763114.1|DANA
OG0002763	LOC120449679|XP_039488220.1|DSAN	LOC6506996|XP_032309964.1|DANA
OG0002764	LOC120447514|XP_039484859.1|DSAN	LOC6506535|XP_032309514.1|DANA
OG0002765	LOC120444899|XP_039480822.1|DSAN	LOC6494553|XP_032306223.1|DANA
OG0002766	LOC120446379|XP_039483246.1|DSAN	LOC6496048|XP_001960115.1|DANA
OG0002767	LOC120444335|XP_039479826.1|DSAN	LOC6496075|XP_001960168.1|DANA
OG0002768	LOC120445947|XP_039482561.1|DSAN	LOC6495722|XP_001959438.1|DANA
OG0002769	LOC120445107|XP_039481185.1|DSAN	LOC6495296|XP_001958681.1|DANA
OG0002770	LOC120457183|XP_039500434.1|DSAN	LOC6496854|XP_001963269.1|DANA
OG0002771	LOC120449142|XP_039487400.1|DSAN	LOC6493451|XP_032310611.1|DANA
OG0002772	LOC120449289|XP_039487610.1|DSAN	LOC6506493|XP_001957773.1|DANA
OG0002773	LOC120446156|XP_039482920.1|DSAN	LOC6495765|XP_001959528.2|DANA
OG0002774	LOC120446560|XP_039483512.1|DSAN	LOC6494948|XP_001959345.2|DANA
OG0002775	LOC120448340|XP_039486237.1|DSAN	LOC6506949|XP_032310087.1|DANA
OG0002776	LOC120448231|XP_039486064.1|DSAN	LOC6493555|XP_001957987.1|DANA
OG0002777	LOC120449924|XP_039488551.1|DSAN	LOC6506567|XP_001957629.1|DANA
OG0002778	LOC120447783|XP_039485271.1|DSAN	LOC6506566|XP_001957631.1|DANA
OG0002779	LOC120447604|XP_039485008.1|DSAN	LOC6507746|XP_001956260.1|DANA
OG0002780	LOC120451769|XP_039491632.1|DSAN	LOC6500111|XP_001953202.1|DANA
OG0002781	LOC120445520|XP_039481913.1|DSAN	LOC6494942|XP_001959354.1|DANA
OG0002782	LOC120448085|XP_039485812.1|DSAN	LOC6507099|XP_001956670.1|DANA
OG0002783	LOC120447542|XP_039484922.1|DSAN	LOC6506844|XP_032310621.1|DANA
OG0002784	LOC120444553|XP_039480237.1|DSAN	LOC6495983|XP_001959977.1|DANA
OG0002785	LOC120450568|XP_039489615.1|DSAN	LOC6493799|XP_001958462.1|DANA
OG0002786	LOC120448550|XP_039486537.1|DSAN	LOC6493381|XP_001957643.1|DANA
OG0002787	LOC120448040|XP_039485717.1|DSAN	LOC6493749|XP_001958363.1|DANA
OG0002788	LOC120448041|XP_039485718.1|DSAN	LOC6506196|XP_001958364.1|DANA
OG0002789	LOC120448279|XP_039486142.1|DSAN	LOC6506937|XP_001956948.1|DANA
OG0002790	LOC120449544|XP_039488004.1|DSAN	LOC6506449|XP_001957862.1|DANA
OG0002791	LOC120450278|XP_039489128.1|DSAN	LOC6506294|XP_001958184.1|DANA
OG0002792	LOC120444877|XP_039480790.1|DSAN	LOC6495776|XP_001959550.1|DANA
OG0002793	LOC120450219|XP_039489027.1|DSAN	LOC6507291|XP_001956304.1|DANA
OG0002794	LOC120450029|XP_039488710.1|DSAN	LOC6506626|XP_001957517.1|DANA
OG0002795	LOC120449022|XP_039487236.1|DSAN	LOC6493771|XP_001958406.1|DANA
OG0002796	LOC120449158|XP_039487432.1|DSAN	LOC6506637|XP_001957496.2|DANA
OG0002797	LOC120449547|XP_039488008.1|DSAN	LOC6506448|XP_001957864.1|DANA
OG0002798	LOC120446586|XP_039483541.1|DSAN	LOC6502438|XP_001961664.3|DANA
OG0002799	LOC120449511|XP_039487948.1|DSAN	LOC6507049|XP_001956747.3|DANA
OG0002800	LOC120447562|XP_039484952.1|DSAN	LOC6493382|XP_032310120.1|DANA
OG0002801	LOC120444686|XP_039480487.1|DSAN	LOC6507954|XP_014763513.1|DANA
OG0002802	LOC120444287|XP_039479737.1|DSAN	LOC6494778|XP_014762963.1|DANA
OG0002803	LOC120445170|XP_039481284.1|DSAN	LOC6497466|XP_001962022.1|DANA
OG0002804	LOC120444264|XP_039479709.1|DSAN	LOC6494750|XP_001959738.1|DANA
OG0002805	LOC120448087|XP_039485817.1|DSAN	LOC6494068|XP_001961037.1|DANA
OG0002806	LOC120450280|XP_039489131.1|DSAN	LOC6493666|XP_001958186.1|DANA
OG0002807	LOC120447035|XP_039484315.1|DSAN	LOC6496408|XP_001960849.2|DANA
OG0002808	LOC120444422|XP_039479986.1|DSAN	LOC6496314|XP_001960681.1|DANA
OG0002809	LOC120448488|XP_039486451.1|DSAN	LOC6507446|XP_001956003.2|DANA
OG0002810	LOC120450264|XP_039489089.1|DSAN	LOC6492957|XP_032309539.1|DANA
OG0002811	LOC120448858|XP_039487002.1|DSAN	LOC6493719|XP_001958302.1|DANA
OG0002812	LOC120446993|XP_039484227.1|DSAN	LOC6495782|XP_001959568.2|DANA
OG0002813	LOC120446956|XP_039484144.1|DSAN	LOC6493978|XP_001961215.1|DANA
OG0002814	LOC120445007|XP_039480990.1|DSAN	LOC6495658|XP_001959323.1|DANA
OG0002815	LOC120444578|XP_039480272.1|DSAN	LOC6495300|XP_001958671.2|DANA
OG0002816	LOC120446125|XP_039482883.1|DSAN	LOC6495645|XP_001959293.1|DANA
OG0002817	LOC120445216|XP_039481405.1|DSAN	LOC6496681|XP_001961390.1|DANA
OG0002818	LOC120450614|XP_039489722.1|DSAN	LOC6494876|XP_001959505.3|DANA
OG0002819	LOC120448144|XP_039485903.1|DSAN	LOC6507735|XP_032309538.1|DANA
OG0002820	LOC120449130|XP_039487377.1|DSAN	LOC6493739|XP_032310268.1|DANA
OG0002821	LOC120448005|XP_039485652.1|DSAN	LOC6493737|XP_001958340.2|DANA
OG0002822	LOC120444564|XP_039480254.1|DSAN	LOC6494944|XP_001959350.1|DANA
OG0002823	LOC120443726|XP_039478914.1|DSAN	LOC6496476|XP_001960979.1|DANA
OG0002824	LOC120449290|XP_039487614.1|DSAN	LOC6495923|XP_001959863.1|DANA
OG0002825	LOC120448824|XP_039486956.1|DSAN	LOC6493843|XP_032310034.1|DANA
OG0002826	LOC120444923|XP_039480855.1|DSAN	LOC6494635|XP_001959973.1|DANA
OG0002827	LOC120454826|XP_039496226.1|DSAN	LOC6502091|XP_001966234.1|DANA
OG0002828	LOC120445017|XP_039481019.1|DSAN	LOC6494971|XP_001959305.3|DANA
OG0002829	LOC120445727|XP_039482230.1|DSAN	LOC6495365|XP_001958672.2|DANA
OG0002830	LOC120444516|XP_039480169.1|DSAN	LOC6496604|XP_032311558.1|DANA
OG0002831	LOC120457790|XP_039501218.1|DSAN	LOC6497144|XP_001962668.2|DANA
OG0002832	LOC120458566|XP_039502193.1|DSAN	LOC6497184|XP_001962600.1|DANA
OG0002833	LOC120445155|XP_039481263.1|DSAN	LOC6494392|XP_032306825.1|DANA
OG0002834	LOC120446852|XP_039483978.1|DSAN	LOC6495304|XP_001958662.1|DANA
OG0002835	LOC120445127|XP_039481208.1|DSAN	LOC6495301|XP_001958666.1|DANA
OG0002836	LOC120458623|XP_039502273.1|DSAN	LOC6494816|XP_001959606.1|DANA
OG0002837	LOC120446231|XP_039483033.1|DSAN	LOC6495618|XP_001959231.3|DANA
OG0002838	LOC120445408|XP_039481756.1|DSAN	LOC6494503|XP_001960212.1|DANA
OG0002839	LOC120446888|XP_039484037.1|DSAN	LOC6494240|XP_001960678.1|DANA
OG0002840	LOC120453282|XP_039493843.1|DSAN	LOC6498363|XP_014762093.1|DANA
OG0002841	LOC120446318|XP_039483171.1|DSAN	LOC6498053|XP_001961977.1|DANA
OG0002842	LOC120446177|XP_039482950.1|DSAN	LOC6505611|XP_001964974.1|DANA
OG0002843	LOC120446821|XP_039483936.1|DSAN	LOC6496474|XP_001960975.1|DANA
OG0002844	LOC120448747|XP_039486861.1|DSAN	LOC6493261|XP_001957373.2|DANA
OG0002845	LOC120456920|XP_039499994.1|DSAN	LOC6506276|XP_001965146.1|DANA
OG0002846	LOC120458117|XP_039501588.1|DSAN	LOC6496479|XP_032306338.1|DANA
OG0002847	LOC120456893|XP_039499930.1|DSAN	LOC6504212|XP_001965145.1|DANA
OG0002848	LOC120445098|XP_039481173.1|DSAN	LOC6497664|XP_001961611.1|DANA
OG0002849	LOC120458580|XP_039502212.1|DSAN	LOC6498215|XP_001962318.1|DANA
OG0002850	LOC120446502|XP_039483447.1|DSAN	LOC6505695|XP_001964985.1|DANA
OG0002851	LOC120447763|XP_039485247.1|DSAN	LOC6498602|XP_001963139.1|DANA
OG0002852	LOC120446206|XP_039482993.1|DSAN	LOC6495242|XP_032306125.1|DANA, LOC6495405|XP_001958773.1|DANA
