Orthogroup	DSAN.longest_only	DVIR.longest_only
OG0000470	LOC120449114|XP_039487358.1|DSAN	LOC6623584|XP_032290408.1|DVIR
OG0000471	LOC120449934|XP_039488566.1|DSAN	LOC6636857|XP_002060287.1|DVIR
OG0000471	LOC120458506|XP_039502108.1|DSAN	LOC6627352|XP_002051963.2|DVIR
OG0000473	LOC120456564|XP_039499379.1|DSAN	LOC6632052|XP_002055249.1|DVIR
OG0000473	LOC120456569|XP_039499387.1|DSAN	LOC6633398|XP_002057208.2|DVIR
OG0000474	LOC120455294|XP_039497269.1|DSAN	LOC6631703|XP_002055351.1|DVIR
OG0000474	LOC120450057|XP_039488748.1|DSAN	LOC6624562|XP_002048563.2|DVIR
OG0000475	LOC120451279|XP_039490756.1|DSAN	LOC6629941|XP_002054369.2|DVIR
OG0000475	LOC120451277|XP_039490755.1|DSAN	LOC26531120|XP_015030288.1|DVIR, LOC26531386|XP_032295277.1|DVIR
OG0000476	LOC120451627|XP_039491415.1|DSAN	LOC6629949|XP_002053007.2|DVIR
OG0000476	LOC120453351|XP_039493955.1|DSAN	LOC6629950|XP_015027269.1|DVIR
OG0000477	LOC120453150|XP_039493640.1|DSAN	LOC6630953|XP_002053943.1|DVIR
OG0000477	LOC120451362|XP_039490932.1|DSAN	LOC6630954|XP_002053944.1|DVIR
OG0000478	LOC120456930|XP_039500001.1|DSAN	LOC6631782|XP_002055709.1|DVIR
OG0000478	LOC120452522|XP_039492711.1|DSAN	LOC6630997|XP_002053499.1|DVIR
OG0000479	LOC120452621|XP_039492861.1|DSAN, LOC120452778|XP_039493101.1|DSAN	LOC6629776|XP_002052990.1|DVIR
OG0000480	LOC120448808|XP_039487325.1|DSAN	LOC6629122|XP_002052114.1|DVIR
OG0000480	LOC120448028|XP_039486133.1|DSAN	LOC6629120|XP_002052112.1|DVIR
OG0000482	LOC120451049|XP_039490339.1|DSAN	LOC6632349|XP_002056711.1|DVIR
OG0000482	LOC120450865|XP_039490022.1|DSAN	LOC6632502|XP_002056520.1|DVIR
OG0000483	LOC120452808|XP_039493145.1|DSAN	LOC6630656|XP_002053312.1|DVIR
OG0000483	LOC120452807|XP_039493144.1|DSAN	LOC6630657|XP_002053313.2|DVIR
OG0000484	LOC120454335|XP_039495479.1|DSAN	LOC6630348|XP_002054597.1|DVIR
OG0000484	LOC120454332|XP_039495474.1|DSAN	LOC6630349|XP_002054598.1|DVIR
OG0000485	LOC120449639|XP_039488164.1|DSAN	LOC6622212|XP_015030467.1|DVIR
OG0000485	LOC120449638|XP_039488163.1|DSAN	LOC6624170|XP_002048365.1|DVIR
OG0000487	LOC120445159|XP_039481267.1|DSAN	LOC26531076|XP_015030278.1|DVIR
OG0000487	LOC120445809|XP_039482356.1|DSAN	LOC26531897|XP_015030376.2|DVIR
OG0000488	LOC120455432|XP_039497562.1|DSAN, LOC120455439|XP_039497574.1|DSAN	LOC6628858|XP_002052077.2|DVIR, LOC6628833|XP_002052074.2|DVIR, LOC6628835|XP_015028350.2|DVIR, LOC6628834|XP_002052075.2|DVIR
OG0000489	LOC120452366|XP_039492490.1|DSAN	LOC6629365|XP_002054443.1|DVIR
OG0000489	LOC120456555|XP_039499368.1|DSAN	LOC6631808|XP_032295745.1|DVIR
OG0000490	LOC120455328|XP_039497340.1|DSAN	LOC6635583|XP_002058996.3|DVIR
OG0000490	LOC120456652|XP_039499516.1|DSAN	LOC6634698|XP_032296379.1|DVIR
OG0000491	LOC120446907|XP_039484067.1|DSAN, LOC120446906|XP_039484066.1|DSAN	LOC6635812|XP_002059321.1|DVIR
OG0000492	LOC120445523|XP_039481921.1|DSAN	LOC6626120|XP_032292939.1|DVIR
OG0000492	LOC120454143|XP_039495138.1|DSAN	LOC6634260|XP_002057542.1|DVIR
OG0000493	LOC120453371|XP_039493978.1|DSAN, LOC120453370|XP_039493977.1|DSAN	LOC6636766|XP_002060230.1|DVIR, LOC6625196|XP_002048749.1|DVIR
OG0000494	LOC120452078|XP_039492076.1|DSAN	LOC6630857|XP_015027275.1|DVIR
OG0000494	LOC120443826|XP_039479108.1|DSAN	LOC6628513|XP_002051499.1|DVIR
OG0000495	LOC120455621|XP_039497936.1|DSAN	LOC6633236|XP_032288949.1|DVIR
OG0000495	LOC120447183|XP_039484605.1|DSAN	LOC6635917|XP_002059286.1|DVIR
OG0000496	LOC120449556|XP_039488027.1|DSAN	LOC6634241|XP_002057792.1|DVIR
OG0000496	LOC120451347|XP_039490872.1|DSAN	LOC6628882|XP_002051662.1|DVIR
OG0000497	LOC120458342|XP_039501892.1|DSAN	LOC6635648|XP_002059194.2|DVIR
OG0000497	LOC120456255|XP_039498911.1|DSAN	LOC6635649|XP_002059195.2|DVIR
OG0000498	LOC120453186|XP_039493684.1|DSAN	LOC6629340|XP_002053317.2|DVIR
OG0000498	LOC120452504|XP_039492688.1|DSAN	LOC6629342|XP_002053319.3|DVIR
OG0000499	LOC120444493|XP_039480135.1|DSAN	LOC6625342|XP_002050424.2|DVIR
OG0000499	LOC120455636|XP_039497960.1|DSAN	LOC6633407|XP_032288799.1|DVIR
OG0000500	LOC120448490|XP_039486454.1|DSAN	LOC6624707|XP_002048373.1|DVIR
OG0000500	LOC120448315|XP_039486197.1|DSAN	LOC6623877|XP_002048370.2|DVIR
OG0000501	LOC120445174|XP_039481737.1|DSAN	LOC6624804|XP_002049654.2|DVIR
OG0000502	LOC120445073|XP_039481134.1|DSAN	LOC6626559|XP_002049809.1|DVIR
OG0000503	LOC120446724|XP_039483771.1|DSAN, LOC120444934|XP_039480868.1|DSAN, LOC120446725|XP_039483772.1|DSAN	LOC6625668|XP_002049368.1|DVIR, LOC6624935|XP_032293300.1|DVIR
OG0000504	LOC120448148|XP_039485916.1|DSAN	LOC6622641|XP_002047019.1|DVIR
OG0000505	LOC120456682|XP_039499574.1|DSAN	LOC6635516|XP_015024619.1|DVIR
OG0000505	LOC120456531|XP_039499336.1|DSAN	LOC6635573|XP_002058928.1|DVIR
OG0000506	LOC120453973|XP_039494859.1|DSAN	LOC6632313|XP_002055790.1|DVIR
OG0000506	LOC120454649|XP_039496084.1|DSAN	LOC6633108|XP_002055791.2|DVIR
OG0000507	LOC120455013|XP_039496771.1|DSAN	LOC6634405|XP_032289263.1|DVIR
OG0000507	LOC120455014|XP_039496772.1|DSAN	LOC6634406|XP_002057927.1|DVIR
OG0000508	LOC120448898|XP_039487050.1|DSAN	LOC6622632|XP_032291372.1|DVIR
OG0000508	LOC120449434|XP_039487833.1|DSAN	LOC6624655|XP_032291375.1|DVIR
OG0000509	LOC120445315|XP_039481560.1|DSAN	LOC6624850|XP_032292418.1|DVIR
OG0000509	LOC120445285|XP_039481521.1|DSAN	LOC6627103|XP_032292417.1|DVIR
OG0000510	LOC120445376|XP_039481692.1|DSAN	LOC6626757|XP_002050708.1|DVIR
OG0000511	LOC120445175|XP_039481322.1|DSAN	LOC6627928|XP_002051994.1|DVIR
OG0000511	LOC120446563|XP_039483516.1|DSAN	LOC6627929|XP_002051995.1|DVIR
OG0000512	LOC120458428|XP_039502002.1|DSAN	LOC6627910|XP_002051760.1|DVIR
OG0000513	LOC120446039|XP_039482741.1|DSAN	LOC6626707|XP_002050469.1|DVIR
OG0000513	LOC120446075|XP_039482789.1|DSAN	LOC6628067|XP_002051536.1|DVIR
OG0000514	LOC120458276|XP_039501802.1|DSAN	LOC6635747|XP_002059218.3|DVIR
OG0000514	LOC120456441|XP_039499211.1|DSAN	LOC6635746|XP_032294678.1|DVIR
OG0000515	LOC120454898|XP_039496503.1|DSAN	LOC6636204|XP_002059694.1|DVIR
OG0000515	LOC120449881|XP_039488489.1|DSAN	LOC6622056|XP_032290853.1|DVIR
OG0000516	LOC120455827|XP_039498226.1|DSAN	LOC6633766|XP_032296526.1|DVIR, LOC6633765|XP_002056951.3|DVIR
OG0000517	LOC120447477|XP_039484807.1|DSAN	LOC6622665|XP_002047694.1|DVIR
OG0000521	LOC120455756|XP_039498128.1|DSAN	LOC6631329|XP_032295927.1|DVIR
OG0000521	LOC120456715|XP_039499631.1|DSAN	LOC6631324|XP_032295977.1|DVIR
OG0000522	LOC120457229|XP_039500541.1|DSAN	LOC6636666|XP_002060144.1|DVIR
OG0000523	LOC120453674|XP_039494421.1|DSAN	LOC6629702|XP_002052960.1|DVIR
OG0000523	LOC120457084|XP_039500197.1|DSAN	LOC6631562|XP_002055439.1|DVIR
OG0000524	LOC120452825|XP_039493164.1|DSAN, LOC120452260|XP_039492324.1|DSAN	LOC6629407|XP_002053064.1|DVIR
OG0000525	LOC120443860|XP_039479159.1|DSAN, LOC120443859|XP_039479158.1|DSAN	LOC116650891|XP_032291760.1|DVIR, LOC6635978|XP_002059407.1|DVIR
OG0000526	LOC120445405|XP_039481754.1|DSAN	LOC6628331|XP_002051203.2|DVIR
OG0000526	LOC120447210|XP_039484656.1|DSAN	LOC6625070|XP_032293348.1|DVIR
OG0000527	LOC120444046|XP_039479522.1|DSAN	LOC6629171|XP_032294634.1|DVIR
OG0000527	LOC120443838|XP_039479129.1|DSAN	LOC6627405|XP_032294080.1|DVIR
OG0000528	LOC120443800|XP_039479066.1|DSAN	LOC6628001|XP_002051790.2|DVIR
OG0000529	LOC120450494|XP_039489476.1|DSAN	LOC6627522|XP_002051969.1|DVIR
OG0000529	LOC120458715|XP_039502397.1|DSAN	LOC6627962|XP_002051615.2|DVIR, LOC6628865|XP_002052084.1|DVIR
OG0000530	LOC120450049|XP_039488739.1|DSAN	LOC26531513|XP_015031752.2|DVIR
OG0000530	LOC120448459|XP_039486410.1|DSAN	LOC6624333|XP_002047446.1|DVIR
OG0000531	LOC120444668|XP_039480450.1|DSAN	LOC6627505|XP_002052788.1|DVIR
OG0000532	LOC120453577|XP_039494269.1|DSAN	LOC6631259|XP_002053247.1|DVIR
OG0000532	LOC120452850|XP_039493221.1|DSAN	LOC6631258|XP_002053246.2|DVIR
OG0000533	LOC120455186|XP_039497058.1|DSAN	LOC6631740|XP_032295653.1|DVIR
OG0000533	LOC120450925|XP_039490125.1|DSAN	LOC6633158|XP_002056607.1|DVIR
OG0000534	LOC120455243|XP_039497158.1|DSAN	LOC6633330|XP_032296545.1|DVIR
OG0000534	LOC120449129|XP_039487380.1|DSAN	LOC6635455|XP_032295852.1|DVIR, LOC6622765|XP_002046472.1|DVIR
OG0000535	LOC120443710|XP_039478889.1|DSAN	LOC6625541|XP_002050543.2|DVIR
OG0000535	LOC120458098|XP_039501559.1|DSAN	LOC6627010|XP_015029414.1|DVIR
OG0000536	LOC120449483|XP_039487894.1|DSAN	LOC6623961|XP_032290753.1|DVIR
OG0000537	LOC120458182|XP_039501683.1|DSAN	LOC6624865|XP_002048884.1|DVIR
OG0000538	LOC120447105|XP_039484450.1|DSAN	LOC6627243|XP_032293171.1|DVIR
OG0000538	LOC120458671|XP_039502340.1|DSAN	LOC6626442|XP_002048910.1|DVIR
OG0000539	LOC120452405|XP_039492557.1|DSAN	LOC6630431|XP_002053472.1|DVIR
OG0000539	LOC120452860|XP_039493238.1|DSAN	LOC6630432|XP_002053473.1|DVIR
OG0000540	LOC120457817|XP_039501247.1|DSAN	LOC6628813|XP_002052063.2|DVIR
OG0000541	LOC120445472|XP_039481851.1|DSAN, LOC120446571|XP_039483527.1|DSAN, LOC120446569|XP_039483525.1|DSAN, LOC120446572|XP_039483528.1|DSAN	LOC116651104|XP_032292843.1|DVIR, LOC6625444|XP_002050994.1|DVIR
OG0000542	LOC120453529|XP_039494214.1|DSAN	LOC6629822|XP_002053190.2|DVIR
OG0000542	LOC120454856|XP_039496322.1|DSAN	LOC6636224|XP_002059704.1|DVIR
OG0000543	LOC120451514|XP_039491207.1|DSAN	LOC116650893|XP_032291762.1|DVIR
OG0000543	LOC120445990|XP_039482660.1|DSAN	LOC6625811|XP_032292234.1|DVIR
OG0000544	LOC120449266|XP_039487582.1|DSAN	LOC6623918|XP_002046849.1|DVIR
OG0000544	LOC120450761|XP_039489833.1|DSAN	LOC6629813|XP_015027787.2|DVIR
OG0000545	LOC120453581|XP_039494274.1|DSAN	LOC6630498|XP_002054392.2|DVIR
OG0000545	LOC120453259|XP_039493815.1|DSAN	LOC6630500|XP_032295041.1|DVIR
OG0000546	LOC120452776|XP_039493099.1|DSAN	LOC6630668|XP_002054626.1|DVIR
OG0000546	LOC120456860|XP_039499872.1|DSAN	LOC6631674|XP_002055000.2|DVIR
OG0000547	LOC120449250|XP_039487560.1|DSAN, LOC120457298|XP_039500717.1|DSAN	LOC6632744|XP_002056459.1|DVIR
OG0000548	LOC120450634|XP_039489717.1|DSAN	LOC6623890|XP_002048282.1|DVIR
OG0000548	LOC120448558|XP_039486548.1|DSAN	LOC6623834|XP_002048281.1|DVIR
OG0000549	LOC120445934|XP_039482532.1|DSAN	LOC6625577|XP_032292703.1|DVIR
OG0000550	LOC120447989|XP_039485619.1|DSAN	LOC6628699|XP_002052564.2|DVIR
OG0000550	LOC120447990|XP_039485622.1|DSAN	LOC6627337|XP_015028733.1|DVIR
OG0000551	LOC120446622|XP_039483601.1|DSAN	LOC6626650|XP_032292310.1|DVIR
OG0000552	LOC120454684|XP_039496136.1|DSAN	LOC26530496|XP_015026246.1|DVIR, LOC6633175|XP_002056157.2|DVIR
OG0000552	LOC120452981|XP_039493412.1|DSAN	LOC6633174|XP_002056156.3|DVIR
OG0000553	LOC120450465|XP_039489432.1|DSAN	LOC6628600|XP_002051215.1|DVIR, LOC6628598|XP_002051213.1|DVIR
OG0000554	LOC120451567|XP_039491312.1|DSAN	LOC6630179|XP_002053848.1|DVIR
OG0000554	LOC120451568|XP_039491313.1|DSAN	LOC6635181|XP_015024948.1|DVIR
OG0000555	LOC120449643|XP_039488170.1|DSAN	LOC6622820|XP_002046479.1|DVIR
OG0000555	LOC120449899|XP_039488520.1|DSAN	LOC6636572|XP_002060075.1|DVIR
OG0000556	LOC120455479|XP_039497648.1|DSAN	LOC6632107|XP_002055630.1|DVIR
OG0000556	LOC120452895|XP_039493287.1|DSAN	LOC116650351|XP_032289692.1|DVIR, LOC6632769|XP_002056374.1|DVIR
OG0000557	LOC120453087|XP_039493547.1|DSAN	LOC6632354|XP_002056716.1|DVIR
OG0000557	LOC120451050|XP_039490340.1|DSAN	LOC6632351|XP_002056713.1|DVIR
OG0000558	LOC120451734|XP_039491577.1|DSAN	LOC6630981|XP_032293824.1|DVIR
OG0000558	LOC120456058|XP_039498575.1|DSAN	LOC6634655|XP_002058108.1|DVIR
OG0000559	LOC120451850|XP_039491766.1|DSAN	LOC6629320|XP_015027363.2|DVIR
OG0000559	LOC120449981|XP_039488624.1|DSAN	LOC6623453|XP_002048228.1|DVIR
OG0000560	LOC120450883|XP_039490056.1|DSAN	LOC6626207|XP_002049793.1|DVIR
OG0000560	LOC120450877|XP_039490042.1|DSAN	LOC6626206|XP_002049792.2|DVIR
OG0000561	LOC120449744|XP_039488310.1|DSAN	LOC6624584|XP_032290574.1|DVIR
OG0000561	LOC120449587|XP_039488082.1|DSAN	LOC6624695|XP_002047138.1|DVIR
OG0000562	LOC120447913|XP_039485496.1|DSAN	LOC6623156|XP_002048554.2|DVIR
OG0000562	LOC120448707|XP_039486800.1|DSAN	LOC6623351|XP_032289947.1|DVIR
OG0000563	LOC120448427|XP_039486363.1|DSAN	LOC26530531|XP_015031607.1|DVIR
OG0000563	LOC120447745|XP_039485227.1|DSAN, LOC120449418|XP_039487810.1|DSAN	LOC6622670|XP_002048450.3|DVIR
OG0000564	LOC120448636|XP_039486694.1|DSAN	LOC6624240|XP_002047163.1|DVIR
OG0000564	LOC120447527|XP_039484895.1|DSAN	LOC6624554|XP_002047164.1|DVIR
OG0000566	LOC120451339|XP_039490852.1|DSAN	LOC6632256|XP_032288773.1|DVIR
OG0000566	LOC120449603|XP_039488105.1|DSAN	LOC6623669|XP_002047352.1|DVIR
OG0000567	LOC120456933|XP_039500006.1|DSAN	LOC6636176|XP_002059562.1|DVIR
OG0000567	LOC120456824|XP_039499807.1|DSAN	LOC6636174|XP_002059560.1|DVIR
OG0000568	LOC120455332|XP_039497345.1|DSAN	LOC6631928|XP_002055476.1|DVIR
OG0000568	LOC120451605|XP_039491372.1|DSAN	LOC6631030|XP_002054121.1|DVIR, LOC116651837|XP_032294829.1|DVIR
OG0000569	LOC120452609|XP_039492842.1|DSAN	LOC6630046|XP_002054565.1|DVIR
OG0000569	LOC120447785|XP_039485273.1|DSAN	LOC6635240|XP_002058768.2|DVIR
OG0000570	LOC120453482|XP_039494150.1|DSAN	LOC6630032|XP_002054023.1|DVIR
OG0000570	LOC120453460|XP_039494111.1|DSAN	LOC6630033|XP_002054024.1|DVIR
OG0000571	LOC120452739|XP_039493045.1|DSAN	LOC6631151|XP_032294888.1|DVIR
OG0000571	LOC120452216|XP_039492276.1|DSAN	LOC6631153|XP_032294980.1|DVIR
OG0000572	LOC120453992|XP_039494881.1|DSAN	LOC6632601|XP_002056213.1|DVIR
OG0000572	LOC120451934|XP_039491888.1|DSAN	LOC6632603|XP_015026062.1|DVIR
OG0000573	LOC120448983|XP_039487183.1|DSAN	LOC6636818|XP_032291501.1|DVIR
OG0000573	LOC120445081|XP_039481140.1|DSAN	LOC6635992|XP_002059310.1|DVIR
OG0000574	LOC120448611|XP_039486655.1|DSAN	LOC6622763|XP_002048466.1|DVIR, LOC116650414|XP_032289942.1|DVIR
OG0000574	LOC120451945|XP_039491898.1|DSAN	LOC6630188|XP_002053257.1|DVIR, LOC6630191|XP_002053260.1|DVIR
OG0000575	LOC120449026|XP_039487241.1|DSAN	LOC6622916|XP_002048160.1|DVIR
OG0000575	LOC120449025|XP_039487240.1|DSAN	LOC6622282|XP_032290785.1|DVIR
OG0000576	LOC120453716|XP_039494474.1|DSAN, LOC120453715|XP_039494472.1|DSAN	LOC6632334|XP_002056402.1|DVIR
OG0000577	LOC120445776|XP_039482312.1|DSAN	LOC6628776|XP_002052767.1|DVIR
OG0000577	LOC120444317|XP_039479796.1|DSAN	LOC6635695|XP_002059268.1|DVIR
OG0000578	LOC120447812|XP_039485326.1|DSAN	LOC6628435|XP_002052043.2|DVIR
OG0000578	LOC120445736|XP_039482241.1|DSAN	LOC6627138|XP_015029764.1|DVIR
OG0000579	LOC120451860|XP_039491793.1|DSAN	LOC6629669|XP_002054763.1|DVIR
OG0000579	LOC120448298|XP_039486169.1|DSAN	LOC116650465|XP_032290021.1|DVIR, LOC6622618|XP_002048443.2|DVIR
OG0000580	LOC120451449|XP_039491062.1|DSAN	LOC6630134|XP_032292974.1|DVIR
OG0000580	LOC120454380|XP_039495552.1|DSAN	LOC6630133|XP_002053685.1|DVIR
OG0000581	LOC120450798|XP_039489899.1|DSAN	LOC6632870|XP_015026169.1|DVIR
OG0000581	LOC120456106|XP_039498649.1|DSAN	LOC6631413|XP_002055422.1|DVIR
OG0000582	LOC120447549|XP_039484933.1|DSAN	LOC6624467|XP_002047912.1|DVIR
OG0000582	LOC120444816|XP_039480705.1|DSAN	LOC6625273|XP_015029744.1|DVIR
OG0000583	LOC120444556|XP_039480239.1|DSAN	LOC6625576|XP_002048837.2|DVIR
OG0000583	LOC120444555|XP_039480238.1|DSAN	LOC6626034|XP_002050801.1|DVIR
OG0000584	LOC120452635|XP_039492884.1|DSAN	LOC6627628|XP_002051094.1|DVIR
OG0000584	LOC120452088|XP_039492096.1|DSAN	LOC6627627|XP_002051093.1|DVIR
OG0000586	LOC120445867|XP_039482444.1|DSAN	LOC26530667|XP_015030233.1|DVIR
OG0000586	LOC120448458|XP_039486413.1|DSAN, LOC120446113|XP_039482842.1|DSAN	LOC6625149|XP_002048923.2|DVIR, LOC116651292|XP_032293337.1|DVIR, LOC6624991|XP_002048922.2|DVIR
OG0000589	LOC120456556|XP_039499369.1|DSAN	LOC6631894|XP_002055034.2|DVIR
OG0000590	LOC120452027|XP_039492007.1|DSAN	LOC6630308|XP_002053725.1|DVIR
OG0000590	LOC120456265|XP_039498923.1|DSAN	LOC6634718|XP_002058317.1|DVIR
OG0000592	LOC120446842|XP_039483970.1|DSAN	LOC6626982|XP_002048799.1|DVIR
OG0000592	LOC120446035|XP_039482732.1|DSAN	LOC6624800|XP_002050194.1|DVIR
OG0000593	LOC120452123|XP_039492139.1|DSAN	LOC6628963|XP_002051568.1|DVIR
OG0000593	LOC120456121|XP_039498682.1|DSAN	LOC6624835|XP_002049543.1|DVIR
OG0000594	LOC120454566|XP_039495895.1|DSAN	LOC6634953|XP_002058587.1|DVIR
OG0000594	LOC120453086|XP_039493546.1|DSAN	LOC6632355|XP_002056717.1|DVIR
OG0000595	LOC120454599|XP_039495987.1|DSAN	LOC6630586|XP_032289864.1|DVIR
OG0000595	LOC120450880|XP_039490041.1|DSAN	LOC6630296|XP_015026982.1|DVIR
OG0000596	LOC120456729|XP_039499649.1|DSAN	LOC6635560|XP_002059034.1|DVIR
OG0000596	LOC120452913|XP_039493310.1|DSAN	LOC6629732|XP_002053608.1|DVIR
OG0000597	LOC120453923|XP_039494792.1|DSAN	LOC6630718|XP_002054211.2|DVIR
OG0000598	LOC120451077|XP_039490372.1|DSAN	LOC116650343|XP_032289640.1|DVIR, LOC116650342|XP_032289639.1|DVIR, LOC6637006|XP_002060432.1|DVIR, LOC116650341|XP_032289638.1|DVIR, LOC6632412|XP_002056208.1|DVIR, LOC116650340|XP_032289637.1|DVIR, LOC116650344|XP_032289641.1|DVIR, LOC6637005|XP_002060433.1|DVIR
OG0000599	LOC120448878|XP_039487027.1|DSAN	LOC6623393|XP_032290822.1|DVIR
OG0000599	LOC120448703|XP_039486792.1|DSAN	LOC6623420|XP_032290825.1|DVIR
OG0000600	LOC120446573|XP_039483529.1|DSAN	LOC6626195|XP_015029588.1|DVIR
OG0000600	LOC120446150|XP_039482912.1|DSAN	LOC6626193|XP_032292616.1|DVIR
OG0000601	LOC120443830|XP_039479115.1|DSAN	LOC6627739|XP_032293387.1|DVIR
OG0000601	LOC120448093|XP_039485831.1|DSAN	LOC6629244|XP_002051268.1|DVIR
OG0000602	LOC120458356|XP_039501906.1|DSAN	LOC6634357|XP_002057698.1|DVIR
OG0000602	LOC120458429|XP_039502004.1|DSAN	LOC6634356|XP_002057697.1|DVIR
OG0000603	LOC120453664|XP_039494407.1|DSAN, LOC120456022|XP_039498525.1|DSAN, LOC120451086|XP_039490393.1|DSAN	LOC6627674|XP_015028287.1|DVIR
OG0000604	LOC120448113|XP_039485853.1|DSAN	LOC6635771|XP_002059167.1|DVIR
OG0000604	LOC120448127|XP_039485880.1|DSAN	LOC6628990|XP_002052121.1|DVIR
OG0000605	LOC120457772|XP_039501203.1|DSAN	LOC6628405|XP_002052048.1|DVIR
OG0000606	LOC120452683|XP_039492968.1|DSAN	LOC6635162|XP_002058364.2|DVIR
OG0000607	LOC120451243|XP_039490689.1|DSAN	LOC6630520|XP_002054019.1|DVIR
OG0000607	LOC120450776|XP_039489868.1|DSAN	LOC6631064|XP_002054908.1|DVIR
OG0000608	LOC120453170|XP_039493664.1|DSAN	LOC6630256|XP_002053415.1|DVIR
OG0000608	LOC120451236|XP_039490667.1|DSAN	LOC6630016|XP_032289990.1|DVIR
OG0000609	LOC120458843|XP_039502601.1|DSAN	LOC6627620|XP_032294277.1|DVIR
OG0000610	LOC120449553|XP_039488016.1|DSAN	LOC6622538|XP_002047597.2|DVIR
OG0000610	LOC120445524|XP_039481920.1|DSAN	LOC6626883|XP_002049720.1|DVIR
OG0000611	LOC120445031|XP_039481048.1|DSAN	LOC6626382|XP_002050056.2|DVIR
OG0000611	LOC120445994|XP_039482661.1|DSAN	LOC6626840|XP_002050842.1|DVIR
OG0000612	LOC120449107|XP_039487350.1|DSAN, LOC120449111|XP_039487353.1|DSAN, LOC120449109|XP_039487351.1|DSAN	LOC6622223|XP_032290290.1|DVIR
OG0000614	LOC120455442|XP_039497573.1|DSAN	LOC6632126|XP_015026494.1|DVIR
OG0000615	LOC120457178|XP_039500407.1|DSAN	LOC6635437|XP_002059073.1|DVIR
OG0000615	LOC120450918|XP_039490115.1|DSAN	LOC6630045|XP_002054564.1|DVIR
OG0000616	LOC120456764|XP_039499692.1|DSAN, LOC120456814|XP_039499793.1|DSAN	LOC6635429|XP_032295867.1|DVIR
OG0000617	LOC120451325|XP_039490831.1|DSAN	LOC6632303|XP_002055992.2|DVIR
OG0000617	LOC120454642|XP_039496076.1|DSAN	LOC6630252|XP_002053766.1|DVIR
OG0000618	LOC120452574|XP_039492791.1|DSAN	LOC6630412|XP_032295330.1|DVIR
OG0000618	LOC120450570|XP_039489616.1|DSAN	LOC6624340|XP_002047461.1|DVIR
OG0000619	LOC120446962|XP_039484151.1|DSAN	LOC6626912|XP_002050287.1|DVIR
OG0000620	LOC120455846|XP_039498251.1|DSAN	LOC6631382|XP_002055654.1|DVIR
OG0000620	LOC120449969|XP_039488609.1|DSAN	LOC6623141|XP_032290550.1|DVIR
OG0000621	LOC120451270|XP_039490740.1|DSAN	LOC6630395|XP_002054003.1|DVIR
OG0000621	LOC120455984|XP_039498474.1|DSAN	LOC6634637|XP_002058036.1|DVIR
OG0000622	LOC120449706|XP_039488257.1|DSAN	LOC6623617|XP_002047341.2|DVIR
OG0000622	LOC120449297|XP_039487621.1|DSAN	LOC6623494|XP_002046161.3|DVIR
OG0000623	LOC120448348|XP_039486246.1|DSAN	LOC6622165|XP_002047042.1|DVIR
OG0000623	LOC120447978|XP_039485606.1|DSAN	LOC6622534|XP_002046659.1|DVIR
OG0000624	LOC120445800|XP_039482346.1|DSAN	LOC6625310|XP_002048753.1|DVIR
OG0000625	LOC120447651|XP_039485096.1|DSAN	LOC6624701|XP_032291163.1|DVIR
OG0000625	LOC120447653|XP_039485100.1|DSAN	LOC6624688|XP_002047191.1|DVIR
OG0000626	LOC120458803|XP_039502529.1|DSAN	LOC6625417|XP_002049293.1|DVIR
OG0000626	LOC120445676|XP_039482165.1|DSAN	LOC6636359|XP_032292058.1|DVIR
OG0000627	LOC120449610|XP_039488112.1|DSAN	LOC6623882|XP_032290691.1|DVIR
OG0000627	LOC120456747|XP_039499671.1|DSAN	LOC6633255|XP_002056879.1|DVIR
OG0000628	LOC120458922|XP_039502706.1|DSAN	LOC6628589|XP_002051482.1|DVIR
OG0000628	LOC120458476|XP_039502070.1|DSAN	LOC6636641|XP_032289186.1|DVIR
OG0000629	LOC120453441|XP_039494082.1|DSAN	LOC6630322|XP_002053432.1|DVIR
OG0000629	LOC120457821|XP_039501255.1|DSAN	LOC6627470|XP_002052901.1|DVIR
OG0000630	LOC120446016|XP_039482704.1|DSAN	LOC6633920|XP_002057654.2|DVIR
OG0000630	LOC120446110|XP_039482838.1|DSAN	LOC6633915|XP_002057649.3|DVIR
OG0000631	LOC120456572|XP_039499397.1|DSAN	LOC26531502|XP_015028941.1|DVIR
OG0000631	LOC120455098|XP_039496911.1|DSAN	LOC6628492|XP_002051487.1|DVIR
OG0000632	LOC120458304|XP_039501838.1|DSAN	LOC6627477|XP_002052127.1|DVIR
OG0000632	LOC120445148|XP_039481246.1|DSAN	LOC6628210|XP_032294373.1|DVIR
OG0000633	LOC120450187|XP_039488986.1|DSAN	LOC6623694|XP_002048327.2|DVIR
OG0000635	LOC120444703|XP_039480508.1|DSAN	LOC6625322|XP_002049088.1|DVIR
OG0000635	LOC120455006|XP_039496760.1|DSAN	LOC6634716|XP_002058273.1|DVIR
OG0000636	LOC120445250|XP_039481458.1|DSAN	LOC6633917|XP_002057651.1|DVIR
OG0000636	LOC120445274|XP_039481505.1|DSAN	LOC6633918|XP_002057652.1|DVIR
OG0000637	LOC120455866|XP_039498272.1|DSAN	LOC6633434|XP_032296646.1|DVIR
OG0000637	LOC120455782|XP_039498173.1|DSAN	LOC6633438|XP_032296647.1|DVIR
