Orthogroup	DSAN.longest_only	DGUA.longest_only
OG0002896	LOC120457630|XP_039501063.1|DSAN	LOC117587801|XP_034134640.1|DGUA
OG0002897	LOC120458127|XP_039501598.1|DSAN	LOC117584369|XP_034129097.1|DGUA
OG0002898	LOC120457723|XP_039501160.1|DSAN	LOC117582645|XP_034126430.1|DGUA
OG0002899	LOC120454547|XP_039495864.1|DSAN	LOC117581826|XP_034125161.1|DGUA
OG0002900	LOC120445319|XP_039481578.1|DSAN	LOC117581739|XP_034125022.1|DGUA
OG0002901	LOC120458203|XP_039501714.1|DSAN	LOC117581815|XP_034125150.1|DGUA
OG0002902	LOC120444099|XP_039479560.1|DSAN	LOC117581816|XP_034125151.1|DGUA
OG0002903	LOC120443827|XP_039479110.1|DSAN	LOC117583879|XP_034128422.1|DGUA
OG0002904	LOC120448001|XP_039485648.1|DSAN	LOC117587306|XP_034133792.1|DGUA
OG0002905	LOC120458036|XP_039501477.1|DSAN	LOC117584064|XP_034128697.1|DGUA
OG0002906	LOC120457758|XP_039501191.1|DSAN	LOC117588152|XP_034135140.1|DGUA
OG0002907	LOC120457710|XP_039501140.1|DSAN	LOC117587562|XP_034134271.1|DGUA
OG0002908	LOC120446797|XP_039483887.1|DSAN	LOC117592561|XP_034142327.1|DGUA
OG0002909	LOC120445905|XP_039482492.1|DSAN	LOC117592656|XP_034142491.1|DGUA
OG0002910	LOC120447125|XP_039484492.1|DSAN	LOC117582548|XP_034126251.1|DGUA
OG0002911	LOC120447013|XP_039484263.1|DSAN	LOC117592208|XP_034141711.1|DGUA
OG0002912	LOC120455969|XP_039498452.1|DSAN	LOC117581025|XP_034123744.1|DGUA
OG0002913	LOC120446000|XP_039482668.1|DSAN	LOC117592131|XP_034141568.1|DGUA
OG0002914	LOC120458448|XP_039502027.1|DSAN	LOC117582091|XP_034125544.1|DGUA
OG0002915	LOC120457771|XP_039501202.1|DSAN	LOC117581791|XP_034125113.1|DGUA
OG0002916	LOC120458196|XP_039501699.1|DSAN	LOC117582443|XP_034126044.1|DGUA
OG0002917	LOC120444325|XP_039479809.1|DSAN	LOC117578812|XP_034120456.1|DGUA
OG0002918	LOC120444315|XP_039479792.1|DSAN	LOC117590091|XP_034138327.1|DGUA
OG0002919	LOC120444478|XP_039480091.1|DSAN	LOC117580366|XP_034122789.1|DGUA
OG0002920	LOC120443721|XP_039478903.1|DSAN	LOC117584673|XP_034129593.1|DGUA
OG0002921	LOC120444383|XP_039479927.1|DSAN	LOC117584779|XP_034129775.1|DGUA
OG0002922	LOC120447124|XP_039484491.1|DSAN	LOC117581920|XP_034125281.1|DGUA
OG0002923	LOC120447122|XP_039484486.1|DSAN	LOC117582547|XP_034126248.1|DGUA
OG0002924	LOC120447123|XP_039484489.1|DSAN	LOC117581919|XP_034125280.1|DGUA
OG0002925	LOC120447034|XP_039484313.1|DSAN	LOC117586628|XP_034132741.1|DGUA
OG0002926	LOC120453385|XP_039494006.1|DSAN	LOC117584681|XP_034129602.1|DGUA
OG0002927	LOC120457999|XP_039501424.1|DSAN	LOC117583946|XP_034128535.1|DGUA
OG0002928	LOC120445485|XP_039481866.1|DSAN	LOC117582213|XP_034125712.1|DGUA
OG0002929	LOC120450441|XP_039489392.1|DSAN	LOC117582342|XP_034125884.1|DGUA
OG0002930	LOC120458336|XP_039501887.1|DSAN	LOC117583857|XP_034128359.1|DGUA
OG0002931	LOC120458766|XP_039502476.1|DSAN	LOC117584858|XP_034129890.1|DGUA
OG0002932	LOC120445660|XP_039482143.1|DSAN	LOC117592462|XP_034142180.1|DGUA
OG0002933	LOC120458403|XP_039501962.1|DSAN	LOC117592419|XP_034142051.1|DGUA
OG0002934	LOC120451052|XP_039490344.1|DSAN	LOC117581516|XP_034124702.1|DGUA
OG0002935	LOC120448049|XP_039485732.1|DSAN	LOC117584380|XP_034129120.1|DGUA
OG0002936	LOC120446240|XP_039483045.1|DSAN	LOC117592401|XP_034142010.1|DGUA
OG0002937	LOC120454075|XP_039495022.1|DSAN	LOC117580051|XP_034122183.1|DGUA
OG0002938	LOC120446148|XP_039482909.1|DSAN	LOC117582229|XP_034125731.1|DGUA
OG0002939	LOC120457727|XP_039501161.1|DSAN	LOC117591883|XP_034141156.1|DGUA
OG0002940	LOC120452646|XP_039492896.1|DSAN	LOC117586056|XP_034131791.1|DGUA
OG0002941	LOC120458072|XP_039501518.1|DSAN	LOC117587581|XP_034134306.1|DGUA
OG0002942	LOC120446506|XP_039483448.1|DSAN	LOC117584078|XP_034128715.1|DGUA
OG0002943	LOC120445795|XP_039482338.1|DSAN	LOC117587636|XP_034134395.1|DGUA
OG0002944	LOC120445190|XP_039481340.1|DSAN	LOC117587648|XP_034134426.1|DGUA
OG0002945	LOC120445334|XP_039481644.1|DSAN	LOC117582470|XP_034126092.1|DGUA
OG0002946	LOC120446970|XP_039484172.1|DSAN	LOC117578572|XP_034120041.1|DGUA
OG0002947	LOC120457203|XP_039500506.1|DSAN	LOC117591450|XP_034140609.1|DGUA, LOC117591511|XP_034140695.1|DGUA
OG0002948	LOC120448007|XP_039485656.1|DSAN	LOC117587318|XP_034133840.1|DGUA
OG0002949	LOC120448305|XP_039486180.1|DSAN	LOC117580376|XP_034122799.1|DGUA
OG0002950	LOC120443693|XP_039478866.1|DSAN	LOC117583907|XP_034128475.1|DGUA
OG0002951	LOC120456499|XP_039499304.1|DSAN	LOC117584733|XP_034129694.1|DGUA
OG0002952	LOC120444502|XP_039480153.1|DSAN	LOC117583942|XP_034128531.1|DGUA
OG0002953	LOC120449083|XP_039487327.1|DSAN	LOC117584253|XP_034128947.1|DGUA
OG0002954	LOC120449722|XP_039488288.1|DSAN	LOC117587574|XP_034134292.1|DGUA
OG0002955	LOC120444604|XP_039480313.1|DSAN	LOC117591907|XP_034141189.1|DGUA
OG0002956	LOC120447185|XP_039484608.1|DSAN	LOC117592016|XP_034141361.1|DGUA
OG0002957	LOC120446892|XP_039484043.1|DSAN	LOC117592325|XP_034141895.1|DGUA
OG0002958	LOC120446508|XP_039483450.1|DSAN	LOC117584083|XP_034128722.1|DGUA
OG0002959	LOC120445957|XP_039482580.1|DSAN	LOC117584082|XP_034128721.1|DGUA
OG0002960	LOC120448624|XP_039486676.1|DSAN	LOC117587379|XP_034133921.1|DGUA
OG0002961	LOC120446718|XP_039483764.1|DSAN	LOC117592116|XP_034141545.1|DGUA
OG0002962	LOC120446345|XP_039483205.1|DSAN	LOC117587640|XP_034134416.1|DGUA
OG0002963	LOC120458143|XP_039501624.1|DSAN	LOC117584707|XP_034129639.1|DGUA
OG0002964	LOC120458621|XP_039502265.1|DSAN	LOC117583666|XP_034128028.1|DGUA
OG0002965	LOC120451926|XP_039491879.1|DSAN	LOC117584732|XP_034129693.1|DGUA
OG0002966	LOC120443834|XP_039479124.1|DSAN	LOC117588136|XP_034135118.1|DGUA
OG0002967	LOC120449819|XP_039488401.1|DSAN	LOC117588909|XP_034136356.1|DGUA
OG0002968	LOC120449820|XP_039488402.1|DSAN	LOC117588910|XP_034136358.1|DGUA
OG0002969	LOC120458710|XP_039502390.1|DSAN	LOC117582583|XP_034126320.1|DGUA
OG0002970	LOC120447023|XP_039484281.1|DSAN	LOC117584128|XP_034128772.1|DGUA
OG0002971	LOC120444010|XP_039479425.1|DSAN	LOC117587960|XP_034134854.1|DGUA
OG0002972	LOC120452012|XP_039491988.1|DSAN	LOC117590185|XP_034138485.1|DGUA
OG0002973	LOC120458733|XP_039502429.1|DSAN	LOC117592460|XP_034142177.1|DGUA
OG0002974	LOC120449816|XP_039488397.1|DSAN	LOC117588898|XP_034136338.1|DGUA
OG0002975	LOC120458821|XP_039502563.1|DSAN	LOC117582327|XP_034125865.1|DGUA
OG0002976	LOC120454947|XP_039496650.1|DSAN	LOC117581664|XP_034124938.1|DGUA
OG0002977	LOC120446786|XP_039483865.1|DSAN	LOC117592626|XP_034142453.1|DGUA
OG0002978	LOC120446315|XP_039483165.1|DSAN	LOC117588314|XP_034135397.1|DGUA
OG0002979	LOC120458624|XP_039502281.1|DSAN	LOC117583763|XP_034128205.1|DGUA
OG0002980	LOC120454218|XP_039495255.1|DSAN	LOC117584804|XP_034129814.1|DGUA
OG0002981	LOC120453519|XP_039494204.1|DSAN	LOC117583922|XP_034128492.1|DGUA
OG0002982	LOC120458050|XP_039501494.1|DSAN	LOC117584326|XP_034129045.1|DGUA
OG0002983	LOC120449430|XP_039487825.1|DSAN	LOC117587473|XP_034134093.1|DGUA
OG0002984	LOC120449180|XP_039487455.1|DSAN	LOC117587205|XP_034133639.1|DGUA
OG0002985	LOC120454849|XP_039496296.1|DSAN	LOC117590621|XP_034139314.1|DGUA
OG0002986	LOC120449040|XP_039487267.1|DSAN	LOC117584491|XP_034129310.1|DGUA
OG0002987	LOC120456947|XP_039500025.1|DSAN	LOC117584349|XP_034129072.1|DGUA
OG0002988	LOC120448506|XP_039486477.1|DSAN	LOC117581727|XP_034124998.1|DGUA
OG0002989	LOC120447939|XP_039485549.1|DSAN	LOC117579907|XP_034121934.1|DGUA
OG0002990	LOC120451175|XP_039490549.1|DSAN	LOC117581954|XP_034125328.1|DGUA
OG0002991	LOC120447107|XP_039484452.1|DSAN	LOC117588541|XP_034135813.1|DGUA
OG0002992	LOC120447225|XP_039484678.1|DSAN	LOC117582055|XP_034125490.1|DGUA
OG0002993	LOC120447537|XP_039484915.1|DSAN	LOC117579333|XP_034121050.1|DGUA
OG0002994	LOC120445584|XP_039482013.1|DSAN	LOC117582221|XP_034125720.1|DGUA
OG0002995	LOC120443928|XP_039479305.1|DSAN	LOC117582383|XP_034125946.1|DGUA
OG0002996	LOC120452769|XP_039493088.1|DSAN	LOC117586075|XP_034131821.1|DGUA
OG0002997	LOC120456288|XP_039498966.1|DSAN	LOC117590824|XP_034139685.1|DGUA
OG0002998	LOC120455907|XP_039498348.1|DSAN	LOC117590867|XP_034139778.1|DGUA
OG0002999	LOC120448196|XP_039485996.1|DSAN	LOC117579321|XP_034121026.1|DGUA
OG0003000	LOC120452619|XP_039492858.1|DSAN	LOC117586407|XP_034132334.1|DGUA
OG0003001	LOC120445434|XP_039481798.1|DSAN	LOC117592102|XP_034141514.1|DGUA
OG0003002	LOC120450578|XP_039489630.1|DSAN	LOC117587406|XP_034133954.1|DGUA
OG0003003	LOC120445481|XP_039481861.1|DSAN	LOC117591820|XP_034141048.1|DGUA
OG0003004	LOC120457136|XP_039500312.1|DSAN	LOC117590705|XP_034139494.1|DGUA
OG0003005	LOC120456905|XP_039499968.1|DSAN	LOC117580765|XP_034123351.1|DGUA
OG0003006	LOC120452310|XP_039492394.1|DSAN	LOC117586733|XP_034132920.1|DGUA
OG0003007	LOC120452115|XP_039492126.1|DSAN	LOC117586050|XP_034131785.1|DGUA
OG0003008	LOC120452413|XP_039492566.1|DSAN	LOC117584958|XP_034130046.1|DGUA
OG0003009	LOC120449792|XP_039488370.1|DSAN	LOC117587298|XP_034133780.1|DGUA
OG0003010	LOC120446762|XP_039483833.1|DSAN	LOC117584960|XP_034130049.1|DGUA
OG0003011	LOC120446161|XP_039482926.1|DSAN	LOC117590857|XP_034139752.1|DGUA
OG0003012	LOC120451172|XP_039490542.1|DSAN	LOC117584978|XP_034130074.1|DGUA
OG0003013	LOC120457133|XP_039500306.1|DSAN	LOC117581546|XP_034124754.1|DGUA
OG0003014	LOC120456600|XP_039499443.1|DSAN	LOC117580912|XP_034123565.1|DGUA
OG0003015	LOC120456575|XP_039499396.1|DSAN	LOC117588552|XP_034135825.1|DGUA
OG0003016	LOC120447660|XP_039485109.1|DSAN	LOC117579132|XP_034120763.1|DGUA
OG0003017	LOC120453183|XP_039493680.1|DSAN	LOC117586376|XP_034132295.1|DGUA
OG0003018	LOC120454295|XP_039495424.1|DSAN	LOC117583616|XP_034127949.1|DGUA
OG0003019	LOC120449840|XP_039488428.1|DSAN	LOC117579741|XP_034121649.1|DGUA
OG0003020	LOC120454416|XP_039495621.1|DSAN	LOC117586667|XP_034132806.1|DGUA
OG0003021	LOC120451490|XP_039491170.1|DSAN	LOC117586183|XP_034131996.1|DGUA
OG0003022	LOC120450227|XP_039489038.1|DSAN	LOC117589249|XP_034136913.1|DGUA
OG0003023	LOC120456671|XP_039499544.1|DSAN	LOC117590325|XP_034138708.1|DGUA
OG0003024	LOC120448122|XP_039485865.1|DSAN	LOC117579203|XP_034120862.1|DGUA
OG0003025	LOC120453540|XP_039494224.1|DSAN	LOC117586377|XP_034132296.1|DGUA
OG0003026	LOC120453857|XP_039494696.1|DSAN	LOC117586428|XP_034132356.1|DGUA
OG0003027	LOC120453657|XP_039494385.1|DSAN	LOC117586058|XP_034131795.1|DGUA
OG0003028	LOC120449676|XP_039488212.1|DSAN	LOC117579179|XP_034120838.1|DGUA
OG0003029	LOC120449321|XP_039487652.1|DSAN	LOC117589003|XP_034136509.1|DGUA
OG0003030	LOC120454073|XP_039495018.1|DSAN	LOC117586664|XP_034132803.1|DGUA
OG0003031	LOC120455303|XP_039497277.1|DSAN	LOC117590333|XP_034138718.1|DGUA
OG0003032	LOC120452844|XP_039493214.1|DSAN	LOC117584590|XP_034129458.1|DGUA
OG0003033	LOC120449750|XP_039488318.1|DSAN	LOC117580227|XP_034122532.1|DGUA
OG0003034	LOC120451108|XP_039490453.1|DSAN	LOC117586468|XP_034132446.1|DGUA
OG0003035	LOC120453597|XP_039494294.1|DSAN	LOC117582868|XP_034126829.1|DGUA
OG0003036	LOC120458712|XP_039502398.1|DSAN	LOC117589499|XP_034137371.1|DGUA
OG0003037	LOC120448035|XP_039485713.1|DSAN	LOC117591238|XP_034140303.1|DGUA
OG0003038	LOC120445737|XP_039482245.1|DSAN	LOC117592657|XP_034142494.1|DGUA
OG0003039	LOC120455290|XP_039497268.1|DSAN	LOC117581943|XP_034125316.1|DGUA
OG0003040	LOC120447508|XP_039484853.1|DSAN	LOC117580027|XP_034122144.1|DGUA
OG0003041	LOC120447803|XP_039485308.1|DSAN	LOC117579050|XP_034120637.1|DGUA
OG0003042	LOC120450894|XP_039490069.1|DSAN	LOC117585791|XP_034131379.1|DGUA
OG0003043	LOC120451864|XP_039491801.1|DSAN	LOC117590012|XP_034138190.1|DGUA
OG0003044	LOC120443934|XP_039479313.1|DSAN	LOC117591995|XP_034141331.1|DGUA
OG0003045	LOC120451432|XP_039491041.1|DSAN	LOC117591121|XP_034140113.1|DGUA
OG0003046	LOC120451935|XP_039491889.1|DSAN	LOC117586303|XP_034132152.1|DGUA
OG0003047	LOC120451937|XP_039491892.1|DSAN	LOC117586304|XP_034132153.1|DGUA
OG0003048	LOC120445112|XP_039481191.1|DSAN	LOC117584435|XP_034129276.1|DGUA
OG0003049	LOC120453766|XP_039494535.1|DSAN	LOC117589601|XP_034137566.1|DGUA
OG0003050	LOC120452521|XP_039492710.1|DSAN	LOC117585554|XP_034130969.1|DGUA
OG0003051	LOC120450075|XP_039488795.1|DSAN	LOC117579121|XP_034120743.1|DGUA
OG0003052	LOC120454329|XP_039495466.1|DSAN	LOC117586070|XP_034131809.1|DGUA
OG0003053	LOC120453221|XP_039493746.1|DSAN	LOC117586350|XP_034132258.1|DGUA
OG0003054	LOC120452160|XP_039492198.1|DSAN	LOC117586167|XP_034131959.1|DGUA
OG0003055	LOC120451154|XP_039490515.1|DSAN	LOC117582721|XP_034126537.1|DGUA
OG0003056	LOC120455604|XP_039497917.1|DSAN	LOC117588641|XP_034135960.1|DGUA
OG0003057	LOC120445370|XP_039481678.1|DSAN	LOC117591771|XP_034140975.1|DGUA
OG0003058	LOC120444821|XP_039480711.1|DSAN	LOC117578540|XP_034119999.1|DGUA
OG0003059	LOC120455617|XP_039497932.1|DSAN	LOC117591516|XP_034140701.1|DGUA
OG0003060	LOC120444985|XP_039480950.1|DSAN	LOC117581503|XP_034124660.1|DGUA
OG0003061	LOC120455335|XP_039497348.1|DSAN	LOC117588372|XP_034135480.1|DGUA
OG0003062	LOC120454129|XP_039495103.1|DSAN	LOC117584942|XP_034129993.1|DGUA
OG0003063	LOC120447958|XP_039485581.1|DSAN	LOC117580374|XP_034122797.1|DGUA
OG0003064	LOC120451736|XP_039491579.1|DSAN	LOC117582791|XP_034126690.1|DGUA
OG0003065	LOC120457846|XP_039501297.1|DSAN	LOC117587573|XP_034134290.1|DGUA
OG0003066	LOC120452539|XP_039492740.1|DSAN	LOC117589711|XP_034137766.1|DGUA
OG0003067	LOC120452593|XP_039492824.1|DSAN	LOC117590188|XP_034138499.1|DGUA
OG0003068	LOC120453211|XP_039493736.1|DSAN	LOC117590118|XP_034138359.1|DGUA
OG0003069	LOC120444749|XP_039480611.1|DSAN	LOC117591819|XP_034141047.1|DGUA
OG0003070	LOC120457832|XP_039501266.1|DSAN	LOC117588184|XP_034135194.1|DGUA
OG0003071	LOC120447515|XP_039484864.1|DSAN	LOC117587000|XP_034133295.1|DGUA
OG0003072	LOC120453248|XP_039493794.1|DSAN	LOC117585995|XP_034131710.1|DGUA
OG0003073	LOC120453252|XP_039493799.1|DSAN	LOC117585996|XP_034131711.1|DGUA
OG0003074	LOC120453023|XP_039493480.1|DSAN	LOC117581940|XP_034125312.1|DGUA
OG0003075	LOC120450650|XP_039489741.1|DSAN	LOC117590146|XP_034138412.1|DGUA
OG0003076	LOC120448171|XP_039485942.1|DSAN	LOC117579217|XP_034120876.1|DGUA
OG0003077	LOC120454244|XP_039495291.1|DSAN	LOC117585114|XP_034130287.1|DGUA
OG0003078	LOC120454585|XP_039495954.1|DSAN	LOC117582757|XP_034126591.1|DGUA
OG0003079	LOC120452660|XP_039492923.1|DSAN	LOC117585239|XP_034130530.1|DGUA
OG0003080	LOC120451732|XP_039491575.1|DSAN	LOC117586152|XP_034131941.1|DGUA
OG0003081	LOC120454384|XP_039495561.1|DSAN	LOC117585504|XP_034130894.1|DGUA
OG0003082	LOC120454661|XP_039496098.1|DSAN	LOC117586074|XP_034131819.1|DGUA
OG0003083	LOC120452456|XP_039492619.1|DSAN	LOC117591096|XP_034140088.1|DGUA
OG0003084	LOC120453661|XP_039494389.1|DSAN	LOC117586623|XP_034132719.1|DGUA
OG0003085	LOC120454117|XP_039495081.1|DSAN	LOC117586000|XP_034131718.1|DGUA
OG0003086	LOC120454662|XP_039496099.1|DSAN	LOC117590124|XP_034138379.1|DGUA
OG0003087	LOC120449837|XP_039488425.1|DSAN	LOC117579128|XP_034120755.1|DGUA
OG0003088	LOC120452416|XP_039492569.1|DSAN	LOC117586506|XP_034132524.1|DGUA
OG0003089	LOC120454431|XP_039495655.1|DSAN	LOC117589953|XP_034138141.1|DGUA
OG0003090	LOC120453513|XP_039494195.1|DSAN	LOC117583250|XP_034127367.1|DGUA
OG0003091	LOC120453229|XP_039493762.1|DSAN	LOC117585129|XP_034130345.1|DGUA
OG0003092	LOC120452437|XP_039492599.1|DSAN	LOC117590171|XP_034138457.1|DGUA
OG0003093	LOC120447080|XP_039484410.1|DSAN	LOC117592121|XP_034141556.1|DGUA
OG0003094	LOC120455964|XP_039498442.1|DSAN	LOC117581542|XP_034124749.1|DGUA
OG0003095	LOC120456417|XP_039499183.1|DSAN	LOC117580834|XP_034123463.1|DGUA
OG0003096	LOC120451338|XP_039490851.1|DSAN, LOC120446402|XP_039483276.1|DSAN	LOC117592424|XP_034142064.1|DGUA
OG0003097	LOC120452491|XP_039492674.1|DSAN	LOC117582998|XP_034127039.1|DGUA
OG0003098	LOC120455979|XP_039498466.1|DSAN, LOC120456159|XP_039498732.1|DSAN	LOC117581628|XP_034124887.1|DGUA
OG0003099	LOC120450912|XP_039490102.1|DSAN	LOC117586255|XP_034132087.1|DGUA
OG0003100	LOC120456387|XP_039499147.1|DSAN	LOC117581129|XP_034123946.1|DGUA
OG0003101	LOC120454269|XP_039495358.1|DSAN	LOC117586712|XP_034132873.1|DGUA
OG0003102	LOC120451645|XP_039491442.1|DSAN	LOC117590017|XP_034138194.1|DGUA
OG0003103	LOC120451300|XP_039490800.1|DSAN	LOC117586073|XP_034131818.1|DGUA
OG0003104	LOC120448345|XP_039486241.1|DSAN	LOC117580324|XP_034122711.1|DGUA
OG0003105	LOC120455869|XP_039498275.1|DSAN	LOC117590778|XP_034139618.1|DGUA
OG0003106	LOC120444672|XP_039480456.1|DSAN	LOC117592329|XP_034141911.1|DGUA
OG0003107	LOC120456139|XP_039498699.1|DSAN	LOC117581548|XP_034124755.1|DGUA
OG0003108	LOC120455467|XP_039497623.1|DSAN	LOC117582813|XP_034126742.1|DGUA
OG0003109	LOC120456213|XP_039498827.1|DSAN	LOC117590534|XP_034139146.1|DGUA
OG0003110	LOC120444266|XP_039479713.1|DSAN	LOC117592632|XP_034142464.1|DGUA
OG0003111	LOC120457362|XP_039500824.1|DSAN	LOC117580623|XP_034123093.1|DGUA
OG0003112	LOC120452501|XP_039492686.1|DSAN	LOC117586245|XP_034132074.1|DGUA
OG0003114	LOC120447164|XP_039484553.1|DSAN	LOC117579258|XP_034120941.1|DGUA
OG0003115	LOC120446535|XP_039483482.1|DSAN	LOC117591826|XP_034141055.1|DGUA
OG0003116	LOC120445813|XP_039482361.1|DSAN	LOC117587695|XP_034134486.1|DGUA
OG0003117	LOC120449631|XP_039488153.1|DSAN	LOC117580070|XP_034122205.1|DGUA
OG0003118	LOC120448338|XP_039486232.1|DSAN	LOC117580265|XP_034122593.1|DGUA
OG0003119	LOC120449481|XP_039487891.1|DSAN	LOC117580267|XP_034122598.1|DGUA
OG0003120	LOC120445009|XP_039480995.1|DSAN	LOC117578523|XP_034119962.1|DGUA
OG0003121	LOC120456085|XP_039498611.1|DSAN	LOC117591285|XP_034140374.1|DGUA
OG0003122	LOC120445889|XP_039482474.1|DSAN	LOC117578581|XP_034120055.1|DGUA
OG0003123	LOC120448918|XP_039487075.1|DSAN	LOC117580097|XP_034122249.1|DGUA
OG0003124	LOC120444279|XP_039479729.1|DSAN	LOC117590690|XP_034139484.1|DGUA
OG0003125	LOC120447457|XP_039484761.1|DSAN	LOC117579036|XP_034120613.1|DGUA
OG0003126	LOC120445421|XP_039481771.1|DSAN	LOC117578726|XP_034120280.1|DGUA
OG0003127	LOC120445168|XP_039481282.1|DSAN	LOC117578760|XP_034120358.1|DGUA
OG0003128	LOC120448207|XP_039486018.1|DSAN	LOC117589098|XP_034136637.1|DGUA
OG0003129	LOC120445764|XP_039482294.1|DSAN	LOC117583481|XP_034127685.1|DGUA
OG0003130	LOC120445151|XP_039481248.1|DSAN	LOC117586978|XP_034133263.1|DGUA
OG0003131	LOC120444329|XP_039479816.1|DSAN	LOC117578827|XP_034120481.1|DGUA
OG0003132	LOC120453457|XP_039494108.1|DSAN	LOC117589679|XP_034137724.1|DGUA
OG0003133	LOC120446704|XP_039483737.1|DSAN	LOC117592343|XP_034141926.1|DGUA
OG0003134	LOC120444459|XP_039480060.1|DSAN	LOC117592669|XP_034142520.1|DGUA
OG0003135	LOC120448123|XP_039485867.1|DSAN	LOC117588882|XP_034136299.1|DGUA
OG0003136	LOC120449872|XP_039488465.1|DSAN	LOC117579921|XP_034121950.1|DGUA
OG0003137	LOC120444715|XP_039480526.1|DSAN	LOC117579376|XP_034121141.1|DGUA
OG0003138	LOC120447114|XP_039484469.1|DSAN	LOC117591236|XP_034140305.1|DGUA
OG0003139	LOC120449959|XP_039488594.1|DSAN	LOC117579420|XP_034121191.1|DGUA
OG0003140	LOC120444689|XP_039480489.1|DSAN	LOC117584406|XP_034129163.1|DGUA
OG0003141	LOC120446806|XP_039483901.1|DSAN	LOC117582404|XP_034125985.1|DGUA
OG0003142	LOC120447041|XP_039484323.1|DSAN	LOC117592535|XP_034142286.1|DGUA
OG0003143	LOC120450080|XP_039488806.1|DSAN	LOC117579122|XP_034120744.1|DGUA
OG0003144	LOC120444485|XP_039480100.1|DSAN	LOC117590466|XP_034138998.1|DGUA
OG0003145	LOC120446176|XP_039482986.1|DSAN	LOC117585049|XP_034130202.1|DGUA
OG0003146	LOC120446904|XP_039484062.1|DSAN	LOC117584730|XP_034129692.1|DGUA
OG0003147	LOC120448137|XP_039485888.1|DSAN	LOC117580564|XP_034123056.1|DGUA
OG0003148	LOC120447675|XP_039485134.1|DSAN	LOC117586951|XP_034133211.1|DGUA
OG0003149	LOC120456382|XP_039499139.1|DSAN	LOC117591501|XP_034140689.1|DGUA
OG0003150	LOC120446515|XP_039483457.1|DSAN	LOC117592190|XP_034141683.1|DGUA
OG0003151	LOC120457755|XP_039501187.1|DSAN	LOC117584873|XP_034129915.1|DGUA
OG0003152	LOC120446483|XP_039483421.1|DSAN	LOC117591953|XP_034141269.1|DGUA
OG0003153	LOC120446559|XP_039483511.1|DSAN	LOC117578672|XP_034120190.1|DGUA
OG0003154	LOC120454612|XP_039496008.1|DSAN	LOC117585889|XP_034131535.1|DGUA
OG0003155	LOC120444717|XP_039480529.1|DSAN	LOC117578782|XP_034120383.1|DGUA
OG0003156	LOC120445352|XP_039481627.1|DSAN	LOC117585518|XP_034130919.1|DGUA
OG0003157	LOC120458486|XP_039502081.1|DSAN	LOC117583926|XP_034128497.1|DGUA
OG0003158	LOC120444704|XP_039480509.1|DSAN	LOC117579759|XP_034121691.1|DGUA
OG0003159	LOC120444921|XP_039480849.1|DSAN	LOC117585190|XP_034130432.1|DGUA
OG0003160	LOC120446287|XP_039483111.1|DSAN	LOC117579728|XP_034121620.1|DGUA
OG0003161	LOC120446225|XP_039483026.1|DSAN	LOC117591360|XP_034140522.1|DGUA
OG0003162	LOC120458349|XP_039501900.1|DSAN	LOC117592000|XP_034141339.1|DGUA
OG0003163	LOC120449596|XP_039488097.1|DSAN	LOC117589340|XP_034137084.1|DGUA
OG0003164	LOC120458505|XP_039502107.1|DSAN	LOC117592230|XP_034141754.1|DGUA
OG0003165	LOC120444339|XP_039479833.1|DSAN	LOC117592053|XP_034141431.1|DGUA
OG0003166	LOC120446005|XP_039482688.1|DSAN	LOC117588417|XP_034135581.1|DGUA
OG0003167	LOC120445096|XP_039481162.1|DSAN	LOC117592035|XP_034141387.1|DGUA
OG0003168	LOC120453324|XP_039493915.1|DSAN	LOC117586595|XP_034132665.1|DGUA
OG0003169	LOC120447064|XP_039484388.1|DSAN	LOC117582578|XP_034126314.1|DGUA
OG0003170	LOC120445746|XP_039482255.1|DSAN	LOC117591939|XP_034141238.1|DGUA
OG0003171	LOC120447189|XP_039484611.1|DSAN	LOC117579854|XP_034121856.1|DGUA
OG0003172	LOC120451168|XP_039490539.1|DSAN	LOC117584977|XP_034130072.1|DGUA
OG0003173	LOC120453316|XP_039493907.1|DSAN	LOC117586547|XP_034132600.1|DGUA
OG0003174	LOC120454493|XP_039495775.1|DSAN	LOC117585933|XP_034131589.1|DGUA
OG0003175	LOC120445563|XP_039481975.1|DSAN	LOC117583219|XP_034127332.1|DGUA
OG0003176	LOC120456038|XP_039498547.1|DSAN	LOC117582162|XP_034125652.1|DGUA
OG0003177	LOC120445868|XP_039482445.1|DSAN	LOC117592421|XP_034142060.1|DGUA
OG0003178	LOC120444271|XP_039479719.1|DSAN	LOC117590616|XP_034139303.1|DGUA
OG0003179	LOC120445980|XP_039482646.1|DSAN	LOC117592394|XP_034142006.1|DGUA
OG0003180	LOC120445318|XP_039481574.1|DSAN	LOC117589069|XP_034136630.1|DGUA
OG0003181	LOC120445372|XP_039481688.1|DSAN	LOC117591797|XP_034140997.1|DGUA
OG0003182	LOC120446279|XP_039483099.1|DSAN	LOC117578575|XP_034120047.1|DGUA
OG0003183	LOC120444612|XP_039480327.1|DSAN	LOC117578745|XP_034120315.1|DGUA
OG0003184	LOC120449592|XP_039488089.1|DSAN	LOC117580085|XP_034122229.1|DGUA
OG0003185	LOC120447147|XP_039484527.1|DSAN	LOC117592333|XP_034141914.1|DGUA
