Orthogroup	DSAN.longest_only	DMIR.longest_only
OG0002100	LOC120449009|XP_039487219.1|DSAN	LOC108153136|XP_017138420.1|DMIR
OG0002101	LOC120443970|XP_039479373.1|DSAN	LOC108160338|XP_017149761.1|DMIR
OG0002102	LOC120445884|XP_039482464.1|DSAN	LOC108159436|XP_017148200.1|DMIR, LOC117192535|XP_033253124.1|DMIR
OG0002103	LOC120452546|XP_039492755.1|DSAN	LOC108155802|XP_017142372.1|DMIR
OG0002105	LOC120458231|XP_039501750.1|DSAN	LOC108162596|XP_017152903.1|DMIR
OG0002106	LOC120451851|XP_039491775.1|DSAN	LOC108156688|XP_017143820.2|DMIR
OG0002107	LOC120447727|XP_039485206.1|DSAN	LOC108163288|XP_033249642.1|DMIR
OG0002108	LOC120452760|XP_039493078.1|DSAN	LOC108157574|XP_017145184.1|DMIR, LOC108157572|XP_017145182.1|DMIR, LOC108157573|XP_017145183.1|DMIR
OG0002109	LOC120451070|XP_039490363.1|DSAN, LOC120451072|XP_039490365.1|DSAN	LOC108154545|XP_017140337.1|DMIR
OG0002110	LOC120450154|XP_039488928.1|DSAN, LOC120444035|XP_039479475.1|DSAN	LOC108162878|XP_017153320.1|DMIR
OG0002111	LOC120458215|XP_039501728.1|DSAN	LOC108164320|XP_017155463.1|DMIR
OG0002113	LOC120453217|XP_039493741.1|DSAN	LOC108154426|XP_017140184.1|DMIR
OG0002114	LOC120453596|XP_039494293.1|DSAN, LOC120454413|XP_039495616.1|DSAN	LOC108156374|XP_017143271.1|DMIR
OG0002115	LOC120445923|XP_039482516.1|DSAN, LOC120445922|XP_039482514.1|DSAN	LOC117185842|XP_033246913.1|DMIR, LOC108160050|XP_017149283.2|DMIR
OG0002116	LOC120444987|XP_039480952.1|DSAN	LOC108163195|XP_017153829.1|DMIR
OG0002116	LOC120448435|XP_039486378.1|DSAN	LOC108153746|XP_017139365.2|DMIR
OG0002117	LOC120444281|XP_039479730.1|DSAN	LOC108164688|XP_017156047.1|DMIR
OG0002118	LOC120457522|XP_039501000.1|DSAN	LOC108153908|XP_033245602.1|DMIR
OG0002119	LOC120452304|XP_039492380.1|DSAN	LOC108155792|XP_017142351.1|DMIR
OG0002120	LOC120454895|XP_039496476.1|DSAN	LOC108164502|XP_017155767.1|DMIR
OG0002121	LOC120453511|XP_039494190.1|DSAN	LOC108155268|XP_017141460.1|DMIR
OG0002123	LOC120444097|XP_039479558.1|DSAN	LOC108163571|XP_033249323.1|DMIR
OG0002124	LOC120456721|XP_039499638.1|DSAN	LOC108165145|XP_017156702.1|DMIR
OG0002125	LOC120445278|XP_039481511.1|DSAN	LOC117185688|XP_033248222.1|DMIR, LOC108159982|XP_033253443.1|DMIR
OG0002126	LOC120449334|XP_039487669.1|DSAN	LOC108152838|XP_017137933.1|DMIR
OG0002127	LOC120455844|XP_039498248.1|DSAN	LOC108156656|XP_017143762.1|DMIR
OG0002128	LOC120457265|XP_039500617.1|DSAN	LOC108159792|XP_017148864.1|DMIR
OG0002129	LOC120454508|XP_039495794.1|DSAN	LOC117187379|XP_033245805.1|DMIR, LOC108154639|XP_033245802.1|DMIR, LOC117187378|XP_033245804.1|DMIR, LOC108154635|XP_017140447.2|DMIR
OG0002130	LOC120457360|XP_039500817.1|DSAN	LOC108165560|XP_017157124.1|DMIR
OG0002131	LOC120452536|XP_039492736.1|DSAN	LOC108156971|XP_017144250.2|DMIR
OG0002132	LOC120458332|XP_039501884.1|DSAN	LOC117186546|XP_033243363.1|DMIR, LOC108162041|XP_017152055.1|DMIR
OG0002133	LOC120455645|XP_039497970.1|DSAN	LOC108161668|XP_017151493.1|DMIR
OG0002134	LOC120455717|XP_039498066.1|DSAN	LOC108163498|XP_017154311.1|DMIR, LOC108155363|XP_017141618.1|DMIR
OG0002135	LOC120456177|XP_039498780.1|DSAN	LOC108156923|XP_033241937.1|DMIR
OG0002136	LOC120452252|XP_039492314.1|DSAN	LOC108157470|XP_017145038.1|DMIR
OG0002137	LOC120450770|XP_039489857.1|DSAN	LOC108156117|XP_017142907.1|DMIR
OG0002138	LOC120456267|XP_039498926.1|DSAN	LOC108155335|XP_017141577.1|DMIR
OG0002139	LOC120455571|XP_039497872.1|DSAN	LOC108163136|XP_017153742.1|DMIR
OG0002140	LOC120456264|XP_039498922.1|DSAN	LOC108163914|XP_017154934.1|DMIR
OG0002141	LOC120448527|XP_039486500.1|DSAN	LOC108154161|XP_017139810.1|DMIR
OG0002142	LOC120453471|XP_039494134.1|DSAN	LOC108153864|XP_017139450.2|DMIR, LOC108156930|XP_017144175.1|DMIR
OG0002143	LOC120453624|XP_039494343.1|DSAN	LOC108161769|XP_017151594.1|DMIR
OG0002144	LOC120454834|XP_039496243.1|DSAN	LOC108164433|XP_017155616.1|DMIR
OG0002145	LOC120452902|XP_039493294.1|DSAN	LOC108157676|XP_017145330.1|DMIR
OG0002146	LOC120451156|XP_039490524.1|DSAN	LOC108156338|XP_017143226.1|DMIR
OG0002147	LOC120455116|XP_039496940.1|DSAN	LOC117186596|XP_033243468.1|DMIR, LOC108164901|XP_033243442.1|DMIR
OG0002148	LOC120449749|XP_039488317.1|DSAN	LOC108152775|XP_017137844.1|DMIR
OG0002149	LOC120454866|XP_039496351.1|DSAN	LOC108164462|XP_017155684.1|DMIR
OG0002150	LOC120456516|XP_039499317.1|DSAN	LOC108164335|XP_017155473.1|DMIR
OG0002151	LOC120458852|XP_039502613.1|DSAN	LOC108162803|XP_017153200.1|DMIR
OG0002152	LOC120452971|XP_039493401.1|DSAN	LOC108155577|XP_017141968.1|DMIR
OG0002153	LOC120450888|XP_039490062.1|DSAN	LOC108157650|XP_017145289.1|DMIR
OG0002154	LOC120457356|XP_039500808.1|DSAN	LOC108152643|XP_017137623.1|DMIR
OG0002155	LOC120453837|XP_039494665.1|DSAN	LOC108157458|XP_017145019.1|DMIR
OG0002156	LOC120448729|XP_039486835.1|DSAN	LOC108152889|XP_017138017.1|DMIR
OG0002157	LOC120451191|XP_039490573.1|DSAN	LOC108156183|XP_017143003.1|DMIR
OG0002158	LOC120444481|XP_039480095.1|DSAN	LOC117187873|XP_033246659.1|DMIR, LOC117187872|XP_033246658.1|DMIR, LOC108158980|XP_017147313.2|DMIR, LOC117187871|XP_033246657.1|DMIR
OG0002159	LOC120446736|XP_039483793.1|DSAN	LOC117192195|XP_033252753.1|DMIR, LOC108158539|XP_017146436.1|DMIR
OG0002160	LOC120454138|XP_039495129.1|DSAN	LOC108157762|XP_017145434.1|DMIR
OG0002161	LOC120451837|XP_039491747.1|DSAN	LOC108156403|XP_017143330.1|DMIR
OG0002162	LOC120452664|XP_039492937.1|DSAN	LOC108157405|XP_017144936.2|DMIR
OG0002163	LOC120455778|XP_039498169.1|DSAN	LOC108152022|XP_017136488.1|DMIR
OG0002164	LOC120453004|XP_039493443.1|DSAN	LOC108157182|XP_017144594.1|DMIR
OG0002165	LOC120444433|XP_039480017.1|DSAN	LOC108156985|XP_017144268.1|DMIR
OG0002166	LOC120458177|XP_039501675.1|DSAN	LOC108163260|XP_017153919.1|DMIR
OG0002167	LOC120446552|XP_039483502.1|DSAN	LOC117193714|XP_033254332.1|DMIR, LOC108160826|XP_017150545.1|DMIR
OG0002168	LOC120445214|XP_039481402.1|DSAN	LOC117189535|XP_033250561.1|DMIR, LOC108159322|XP_017148002.1|DMIR
OG0002169	LOC120447726|XP_039485202.1|DSAN	LOC117187411|XP_033245927.1|DMIR, LOC108165333|XP_033242713.1|DMIR
OG0002170	LOC120454889|XP_039496457.1|DSAN	LOC108164432|XP_017155615.1|DMIR
OG0002171	LOC120451782|XP_039491665.1|DSAN	LOC117187092|XP_033244849.1|DMIR, LOC117187091|XP_033244848.1|DMIR, LOC108155644|XP_017142082.2|DMIR
OG0002172	LOC120453544|XP_039494230.1|DSAN	LOC108157171|XP_017144579.1|DMIR
OG0002173	LOC120458759|XP_039502467.1|DSAN	LOC108163149|XP_017153754.1|DMIR
OG0002174	LOC120452145|XP_039492169.1|DSAN	LOC108157268|XP_017144745.1|DMIR
OG0002175	LOC120452146|XP_039492170.1|DSAN	LOC108157269|XP_017144746.1|DMIR
OG0002176	LOC120451829|XP_039491738.1|DSAN	LOC108157271|XP_017144752.2|DMIR, LOC108154042|XP_033245432.1|DMIR
OG0002177	LOC120452708|XP_039493002.1|DSAN	LOC108157652|XP_017145292.1|DMIR
OG0002178	LOC120451379|XP_039490969.1|DSAN	LOC108155604|XP_033245710.1|DMIR
OG0002179	LOC120452124|XP_039492140.1|DSAN	LOC108156122|XP_017142917.2|DMIR
OG0002180	LOC120450993|XP_039490232.1|DSAN	LOC108156280|XP_017143142.2|DMIR
OG0002181	LOC120456299|XP_039498980.1|DSAN	LOC108159304|XP_017147969.1|DMIR
OG0002182	LOC120453875|XP_039494714.1|DSAN	LOC108154717|XP_017140559.1|DMIR
OG0002183	LOC120444608|XP_039480318.1|DSAN	LOC108159745|XP_017148773.1|DMIR
OG0002184	LOC120451724|XP_039491561.1|DSAN	LOC108155469|XP_017141779.1|DMIR
OG0002185	LOC120451256|XP_039490715.1|DSAN	LOC108155122|XP_017141253.1|DMIR
OG0002186	LOC120458547|XP_039502162.1|DSAN	LOC108164015|XP_017155080.1|DMIR
OG0002187	LOC120452793|XP_039493120.1|DSAN	LOC108156834|XP_017144032.1|DMIR
OG0002188	LOC120446314|XP_039483164.1|DSAN	LOC108158749|XP_017146848.1|DMIR, LOC117190508|XP_033251465.1|DMIR
OG0002189	LOC120457525|XP_039501004.1|DSAN	LOC108156888|XP_017144113.1|DMIR
OG0002190	LOC120450893|XP_039490066.1|DSAN	LOC108156248|XP_017143086.2|DMIR
OG0002191	LOC120450451|XP_039489404.1|DSAN	LOC108151655|XP_017135863.2|DMIR
OG0002192	LOC120448422|XP_039486356.1|DSAN	LOC117186619|XP_033243516.1|DMIR, LOC108152270|XP_017136979.2|DMIR
OG0002193	LOC120452103|XP_039492113.1|DSAN	LOC117187111|XP_033244970.1|DMIR, LOC117187110|XP_033244969.1|DMIR, LOC108156144|XP_033244968.1|DMIR
OG0002194	LOC120453941|XP_039494820.1|DSAN	LOC108154315|XP_017140063.1|DMIR
OG0002195	LOC120451330|XP_039490841.1|DSAN	LOC108156943|XP_017144196.1|DMIR
OG0002196	LOC120452914|XP_039493311.1|DSAN	LOC108156920|XP_017144159.1|DMIR
OG0002197	LOC120449241|XP_039487550.1|DSAN	LOC108151929|XP_017136343.1|DMIR
OG0002198	LOC120450757|XP_039489819.1|DSAN	LOC108155825|XP_017142410.1|DMIR
OG0002199	LOC120452949|XP_039493366.1|DSAN	LOC108155933|XP_017142579.1|DMIR
OG0002200	LOC120455445|XP_039497586.1|DSAN	LOC108164681|XP_017156032.1|DMIR
OG0002202	LOC120451144|XP_039490501.1|DSAN	LOC108156879|XP_017144098.2|DMIR
OG0002203	LOC120452422|XP_039492581.1|DSAN	LOC108157015|XP_033245275.1|DMIR
OG0002204	LOC120451820|XP_039491723.1|DSAN	LOC108155952|XP_033244245.1|DMIR
OG0002205	LOC120452884|XP_039493273.1|DSAN	LOC108154662|XP_017140488.1|DMIR
OG0002206	LOC120451941|XP_039491895.1|DSAN	LOC108157486|XP_017145070.1|DMIR
OG0002207	LOC120452271|XP_039492336.1|DSAN	LOC108156867|XP_017144084.1|DMIR
OG0002208	LOC120453108|XP_039493575.1|DSAN	LOC108156880|XP_017144101.2|DMIR
OG0002209	LOC120457410|XP_039500942.1|DSAN	LOC108165472|XP_017157011.1|DMIR
OG0002210	LOC120451058|XP_039490349.1|DSAN	LOC108157450|XP_017144999.1|DMIR
OG0002211	LOC120451557|XP_039491291.1|DSAN	LOC108157006|XP_017144294.1|DMIR
OG0002212	LOC120451832|XP_039491741.1|DSAN	LOC108156624|XP_017143670.1|DMIR
OG0002213	LOC120454461|XP_039495709.1|DSAN	LOC108155597|XP_017142008.1|DMIR
OG0002214	LOC120451931|XP_039491886.1|DSAN, LOC120451442|XP_039491053.1|DSAN	LOC108155548|XP_017141916.1|DMIR
OG0002215	LOC120452674|XP_039492952.1|DSAN	LOC108155327|XP_033245921.1|DMIR
OG0002216	LOC120450886|XP_039490060.1|DSAN	LOC108161702|XP_017151506.1|DMIR
OG0002217	LOC120454397|XP_039495582.1|DSAN	LOC108157325|XP_017144831.1|DMIR
OG0002218	LOC120456047|XP_039498558.1|DSAN	LOC108164565|XP_033250515.1|DMIR, LOC117189480|XP_033250507.1|DMIR
OG0002219	LOC120451981|XP_039491943.1|DSAN	LOC108157667|XP_017145316.1|DMIR
OG0002220	LOC120451139|XP_039490494.1|DSAN	LOC108153921|XP_017139506.1|DMIR
OG0002221	LOC120448822|XP_039486955.1|DSAN	LOC108165400|XP_017156928.1|DMIR
OG0002222	LOC120444495|XP_039480138.1|DSAN	LOC108159081|XP_017147524.1|DMIR
OG0002223	LOC120444324|XP_039479807.1|DSAN	LOC108158764|XP_033247649.1|DMIR
OG0002224	LOC120448548|XP_039486540.1|DSAN	LOC108158090|XP_017145733.2|DMIR
OG0002225	LOC120449355|XP_039487701.1|DSAN	LOC108153239|XP_017138566.1|DMIR
OG0002226	LOC120444931|XP_039480869.1|DSAN	LOC108158762|XP_017146871.1|DMIR, LOC117189885|XP_033250855.1|DMIR
OG0002227	LOC120458731|XP_039502413.1|DSAN	LOC108159238|XP_017147847.1|DMIR
OG0002228	LOC120447000|XP_039484242.1|DSAN	LOC108160366|XP_017149827.1|DMIR, LOC117190735|XP_033251690.1|DMIR
OG0002229	LOC120444285|XP_039479735.1|DSAN	LOC117185899|XP_033254433.1|DMIR, LOC108159108|XP_017147571.1|DMIR
OG0002230	LOC120444468|XP_039480074.1|DSAN	LOC108158915|XP_033254256.1|DMIR, LOC117185795|XP_033247972.1|DMIR
OG0002231	LOC120458173|XP_039501672.1|DSAN	LOC108160144|XP_017149442.2|DMIR, LOC117188038|XP_033247088.1|DMIR
OG0002232	LOC120445032|XP_039481051.1|DSAN	LOC108159329|XP_017148014.1|DMIR, LOC117192599|XP_033253203.1|DMIR
OG0002233	LOC120448302|XP_039486176.1|DSAN	LOC108153611|XP_017139199.1|DMIR
OG0002235	LOC120444777|XP_039480647.1|DSAN	LOC117192737|XP_033253373.1|DMIR, LOC117192735|XP_033253366.1|DMIR, LOC108159054|XP_017147477.1|DMIR
OG0002236	LOC120444644|XP_039480403.1|DSAN	LOC117191325|XP_033252116.1|DMIR, LOC108160696|XP_017150337.1|DMIR
OG0002237	LOC120446307|XP_039483155.1|DSAN	LOC117190507|XP_033251462.1|DMIR, LOC108158746|XP_017146843.1|DMIR
OG0002238	LOC120449108|XP_039487354.1|DSAN	LOC108163253|XP_017153909.1|DMIR, LOC108160004|XP_033251509.1|DMIR
OG0002239	LOC120446636|XP_039483637.1|DSAN	LOC108158157|XP_017145868.1|DMIR, LOC117189841|XP_033250807.1|DMIR, LOC108158158|XP_017145870.2|DMIR, LOC117187855|XP_033246631.1|DMIR
OG0002240	LOC120446286|XP_039483109.1|DSAN	LOC108159944|XP_017149088.1|DMIR, LOC117194096|XP_033254629.1|DMIR, LOC117194097|XP_033254630.1|DMIR, LOC117194098|XP_033254631.1|DMIR
OG0002241	LOC120450224|XP_039489035.1|DSAN	LOC108151242|XP_017135232.1|DMIR
OG0002242	LOC120448189|XP_039485988.1|DSAN	LOC108152690|XP_017137683.1|DMIR
OG0002243	LOC120451269|XP_039490739.1|DSAN	LOC108157067|XP_017144391.1|DMIR
OG0002244	LOC120450364|XP_039489282.1|DSAN	LOC108151899|XP_017136298.1|DMIR
OG0002245	LOC120450631|XP_039489714.1|DSAN	LOC108153045|XP_017138296.1|DMIR
OG0002246	LOC120453247|XP_039493797.1|DSAN	LOC117191894|XP_033252541.1|DMIR, LOC108164130|XP_017155219.1|DMIR
OG0002247	LOC120445215|XP_039481403.1|DSAN	LOC108159323|XP_017148003.1|DMIR, LOC117189547|XP_033250584.1|DMIR, LOC117189548|XP_033250585.1|DMIR
OG0002248	LOC120447556|XP_039484943.1|DSAN	LOC108152359|XP_017137121.1|DMIR
OG0002249	LOC120449576|XP_039488064.1|DSAN	LOC108165350|XP_017156872.1|DMIR
OG0002250	LOC120446790|XP_039483880.1|DSAN	LOC108160890|XP_017150648.2|DMIR, LOC117188421|XP_033248171.1|DMIR
OG0002251	LOC120446354|XP_039483217.1|DSAN	LOC117191274|XP_033252075.1|DMIR, LOC108159965|XP_017149132.1|DMIR
OG0002252	LOC120446105|XP_039482830.1|DSAN	LOC108160625|XP_017150233.1|DMIR, LOC117189721|XP_033250698.1|DMIR
OG0002253	LOC120445836|XP_039482391.1|DSAN	LOC108160286|XP_017149663.1|DMIR, LOC117193239|XP_033253877.1|DMIR
OG0002254	LOC120454408|XP_039495604.1|DSAN	LOC108154776|XP_017140650.1|DMIR
OG0002255	LOC120455361|XP_039497402.1|DSAN	LOC108155700|XP_017142167.1|DMIR, LOC108164864|XP_017156292.1|DMIR
OG0002256	LOC120444626|XP_039480368.1|DSAN	LOC108159716|XP_017148725.2|DMIR, LOC117194005|XP_033254531.1|DMIR
OG0002257	LOC120457728|XP_039501162.1|DSAN	LOC117185932|XP_033254252.1|DMIR, LOC108158911|XP_017147194.1|DMIR
OG0002258	LOC120448024|XP_039485699.1|DSAN	LOC108152292|XP_017137003.1|DMIR
OG0002259	LOC120457236|XP_039500552.1|DSAN	LOC117186177|XP_033242321.1|DMIR
OG0002260	LOC120450553|XP_039489591.1|DSAN	LOC108154847|XP_017140752.1|DMIR
OG0002261	LOC120449670|XP_039488204.1|DSAN	LOC108156518|XP_017143512.1|DMIR, LOC108151446|XP_017135547.1|DMIR
OG0002262	LOC120450021|XP_039488682.1|DSAN	LOC117193338|XP_033253956.1|DMIR, LOC108159863|XP_017148953.1|DMIR
OG0002263	LOC120447541|XP_039484921.1|DSAN	LOC108152016|XP_017136481.1|DMIR
OG0002264	LOC120444494|XP_039480136.1|DSAN	LOC117193445|XP_033254090.1|DMIR, LOC108159079|XP_017147522.1|DMIR
OG0002265	LOC120448341|XP_039486238.1|DSAN	LOC117186362|XP_033242967.1|DMIR, LOC117186365|XP_033242970.1|DMIR, LOC117186326|XP_033242849.1|DMIR, LOC108152158|XP_017136767.1|DMIR, LOC117186372|XP_033242975.1|DMIR
OG0002266	LOC120449628|XP_039488149.1|DSAN	LOC108153376|XP_017138835.1|DMIR
OG0002267	LOC120450314|XP_039489201.1|DSAN, LOC120450312|XP_039489200.1|DSAN	LOC108151799|XP_017136139.1|DMIR
OG0002268	LOC120447524|XP_039484891.1|DSAN	LOC108152256|XP_017136954.1|DMIR
OG0002269	LOC120445295|XP_039481532.1|DSAN	LOC117192306|XP_033252850.1|DMIR, LOC108160228|XP_017149570.1|DMIR
OG0002270	LOC120445828|XP_039482382.1|DSAN	LOC108160724|XP_017150391.1|DMIR, LOC117192395|XP_033252963.1|DMIR
OG0002271	LOC120448772|XP_039486890.1|DSAN	LOC108152901|XP_017138036.1|DMIR
OG0002272	LOC120450424|XP_039489366.1|DSAN	LOC108151541|XP_017135690.1|DMIR
OG0002273	LOC120450361|XP_039489277.1|DSAN	LOC108153334|XP_033242881.1|DMIR
OG0002274	LOC120449495|XP_039487912.1|DSAN	LOC108152213|XP_017136861.1|DMIR
OG0002275	LOC120448570|XP_039486564.1|DSAN	LOC117186151|XP_033242224.1|DMIR, LOC108152146|XP_033242227.1|DMIR
OG0002276	LOC120448593|XP_039486612.1|DSAN	LOC108151318|XP_017135347.1|DMIR
OG0002277	LOC120449739|XP_039488307.1|DSAN	LOC108152933|XP_017138113.1|DMIR
OG0002278	LOC120448389|XP_039486311.1|DSAN	LOC108165316|XP_033243627.1|DMIR
OG0002279	LOC120448237|XP_039486075.1|DSAN	LOC108152285|XP_017136992.1|DMIR
OG0002280	LOC120448606|XP_039486642.1|DSAN	LOC108165436|XP_033242057.1|DMIR
OG0002281	LOC120449921|XP_039488547.1|DSAN	LOC108151674|XP_017135904.1|DMIR
OG0002282	LOC120450192|XP_039488992.1|DSAN	LOC108151178|XP_017135098.1|DMIR
OG0002283	LOC120445682|XP_039482173.1|DSAN	LOC108159226|XP_017147816.1|DMIR
OG0002284	LOC120443905|XP_039479268.1|DSAN	LOC117191018|XP_033251886.1|DMIR, LOC117191017|XP_033251885.1|DMIR, LOC108159441|XP_017148218.1|DMIR
OG0002285	LOC120455898|XP_039498329.1|DSAN	LOC108161665|XP_017151453.1|DMIR
OG0002286	LOC120445669|XP_039482152.1|DSAN	LOC108159379|XP_017148096.1|DMIR
OG0002287	LOC120445347|XP_039481618.1|DSAN	LOC108160090|XP_017149356.1|DMIR
OG0002288	LOC120450470|XP_039489443.1|DSAN	LOC108152335|XP_017137083.1|DMIR
OG0002289	LOC120449389|XP_039487764.1|DSAN	LOC108153370|XP_017138829.1|DMIR
OG0002290	LOC120443700|XP_039478875.1|DSAN	LOC108162136|XP_017152207.1|DMIR
OG0002291	LOC120443962|XP_039479359.1|DSAN	LOC117188336|XP_033247919.1|DMIR, LOC108158097|XP_033253016.1|DMIR
OG0002292	LOC120458825|XP_039502573.1|DSAN	LOC108163393|XP_017154139.1|DMIR
OG0002293	LOC120458101|XP_039501564.1|DSAN	LOC117188306|XP_033247833.1|DMIR
OG0002294	LOC120450788|XP_039489885.1|DSAN	LOC108156539|XP_033245500.1|DMIR, LOC117185801|XP_017143535.2|DMIR
OG0002295	LOC120458389|XP_039501946.1|DSAN	LOC108161190|XP_033248567.1|DMIR
OG0002296	LOC120458340|XP_039501894.1|DSAN	LOC108161785|XP_017151616.1|DMIR
OG0002297	LOC120450754|XP_039489811.1|DSAN	LOC108156385|XP_033244677.1|DMIR
OG0002298	LOC120446320|XP_039483169.1|DSAN	LOC117187787|XP_033246524.1|DMIR, LOC108159505|XP_017148351.1|DMIR
OG0002299	LOC120446648|XP_039483653.1|DSAN	LOC108165340|XP_033254763.1|DMIR, LOC108156133|XP_017142938.1|DMIR
OG0002300	LOC120458724|XP_039502408.1|DSAN	LOC108164184|XP_033249730.1|DMIR
OG0002301	LOC120445637|XP_039482110.1|DSAN	LOC108163317|XP_017154030.1|DMIR
OG0002302	LOC120444938|XP_039480873.1|DSAN	LOC108162736|XP_017153100.1|DMIR
OG0002303	LOC120456250|XP_039498904.1|DSAN	LOC108158111|XP_017145780.1|DMIR
OG0002304	LOC120458142|XP_039501620.1|DSAN	LOC108162487|XP_017152728.1|DMIR
OG0002305	LOC120448128|XP_039485879.1|DSAN	LOC108152870|XP_017137988.1|DMIR
OG0002306	LOC120444011|XP_039479426.1|DSAN	LOC108162641|XP_017152952.1|DMIR
OG0002307	LOC120453586|XP_039494284.1|DSAN	LOC108163488|XP_017154289.1|DMIR
OG0002308	LOC120445171|XP_039481289.1|DSAN	LOC108161786|XP_017151622.1|DMIR
OG0002309	LOC120452932|XP_039493347.1|DSAN	LOC108162267|XP_017152406.1|DMIR
OG0002310	LOC120457702|XP_039501132.1|DSAN	LOC108161877|XP_033250021.1|DMIR
OG0002311	LOC120446767|XP_039483838.1|DSAN	LOC108162108|XP_033249353.1|DMIR
OG0002312	LOC120455558|XP_039497843.1|DSAN	LOC108163935|XP_033249313.1|DMIR
OG0002313	LOC120446047|XP_039482756.1|DSAN	LOC117188201|XP_033247576.1|DMIR, LOC117188282|XP_033247747.1|DMIR, LOC117188312|XP_033247848.1|DMIR, LOC117187800|XP_033246542.1|DMIR, LOC108157980|XP_033247244.1|DMIR
OG0002314	LOC120458774|XP_039502487.1|DSAN	LOC117188007|XP_033247013.1|DMIR, LOC108160400|XP_017149881.2|DMIR
OG0002315	LOC120446332|XP_039483180.1|DSAN	LOC108159263|XP_017147897.1|DMIR
OG0002316	LOC120458758|XP_039502464.1|DSAN	LOC108162911|XP_017153376.1|DMIR, LOC117188954|XP_033249527.1|DMIR
OG0002317	LOC120448091|XP_039485819.1|DSAN	LOC108152422|XP_017137226.1|DMIR
OG0002318	LOC120446579|XP_039483535.1|DSAN	LOC108163691|XP_017154612.1|DMIR
OG0002319	LOC120458285|XP_039501816.1|DSAN	LOC108162543|XP_017152814.2|DMIR, LOC117188948|XP_033249516.1|DMIR, LOC117188946|XP_033249514.1|DMIR, LOC117188947|XP_033249515.1|DMIR
OG0002320	LOC120445040|XP_039481063.1|DSAN	LOC108159330|XP_017148015.2|DMIR, LOC117188224|XP_033247625.1|DMIR
OG0002321	LOC120446873|XP_039484013.1|DSAN	LOC117188195|XP_033247565.1|DMIR
OG0002322	LOC120457797|XP_039501228.1|DSAN	LOC108163066|XP_017153629.1|DMIR
OG0002323	LOC120457735|XP_039501169.1|DSAN	LOC108163325|XP_017154044.1|DMIR
OG0002324	LOC120450521|XP_039489533.1|DSAN	LOC108152558|XP_017137470.2|DMIR
OG0002325	LOC120449542|XP_039488002.1|DSAN	LOC108152118|XP_017136685.2|DMIR
OG0002326	LOC120449543|XP_039488003.1|DSAN	LOC108152119|XP_017136690.1|DMIR
OG0002327	LOC120452541|XP_039492743.1|DSAN	LOC108156775|XP_017143931.1|DMIR
OG0002328	LOC120445573|XP_039481995.1|DSAN	LOC108163413|XP_017154168.1|DMIR
OG0002329	LOC120458233|XP_039501752.1|DSAN	LOC108164110|XP_017155193.1|DMIR
OG0002330	LOC120458235|XP_039501754.1|DSAN	LOC108162832|XP_017153253.1|DMIR
OG0002331	LOC120457197|XP_039500485.1|DSAN	LOC117185984|XP_033241895.1|DMIR, LOC117185914|XP_033252844.1|DMIR, LOC117192346|XP_033252899.1|DMIR
OG0002332	LOC120448977|XP_039487171.1|DSAN	LOC108152712|XP_017137735.1|DMIR
OG0002333	LOC120444953|XP_039480892.1|DSAN	LOC108160773|XP_017150463.1|DMIR, LOC117193751|XP_033254372.1|DMIR
OG0002334	LOC120456308|XP_039498995.1|DSAN	LOC108163246|XP_017153900.1|DMIR
OG0002335	LOC120448385|XP_039486307.1|DSAN	LOC117192751|XP_033253388.1|DMIR, LOC108159448|XP_033248001.1|DMIR
OG0002336	LOC120449439|XP_039487843.1|DSAN	LOC108150918|XP_017134735.1|DMIR
OG0002337	LOC120448179|XP_039485964.1|DSAN	LOC117193348|XP_033253961.1|DMIR, LOC108159023|XP_017147424.2|DMIR
OG0002338	LOC120457789|XP_039501221.1|DSAN	LOC108163647|XP_017154545.1|DMIR
OG0002339	LOC120453485|XP_039494158.1|DSAN	LOC108163192|XP_033248550.1|DMIR
OG0002340	LOC120452681|XP_039493003.1|DSAN	LOC108162922|XP_017153393.1|DMIR
OG0002341	LOC120458553|XP_039502168.1|DSAN	LOC117188352|XP_033247966.1|DMIR, LOC108158870|XP_017147099.1|DMIR
OG0002342	LOC120444364|XP_039479916.1|DSAN	LOC108162223|XP_017152331.1|DMIR
OG0002343	LOC120444755|XP_039480621.1|DSAN	LOC108161898|XP_017151781.2|DMIR
OG0002344	LOC120443880|XP_039479199.1|DSAN	LOC117189168|XP_033250128.1|DMIR
OG0002345	LOC120445862|XP_039482441.1|DSAN	LOC108159541|XP_033253795.1|DMIR, LOC108159543|XP_017148408.2|DMIR, LOC117188447|XP_033248226.1|DMIR
OG0002346	LOC120458418|XP_039501993.1|DSAN	LOC108162115|XP_033250133.1|DMIR
OG0002347	LOC120446934|XP_039484119.1|DSAN	LOC117190660|XP_033251607.1|DMIR, LOC108160412|XP_017149896.2|DMIR, LOC117188077|XP_033247275.1|DMIR
OG0002348	LOC120458613|XP_039502254.1|DSAN	LOC108163708|XP_033249951.1|DMIR, LOC117189086|XP_033249947.1|DMIR, LOC117189088|XP_033249953.1|DMIR
OG0002349	LOC120445901|XP_039482491.1|DSAN	LOC108160684|XP_017150324.2|DMIR, LOC117193552|XP_033254189.1|DMIR
OG0002350	LOC120445847|XP_039482417.1|DSAN	LOC117187816|XP_033246566.1|DMIR, LOC108159540|XP_033248221.1|DMIR
