Orthogroup	DSAN.longest_only	DNOV.longest_only
OG0002834	LOC120446852|XP_039483978.1|DSAN	LOC115758224|XP_030554635.1|DNOV
OG0002835	LOC120445127|XP_039481208.1|DSAN	LOC115762122|XP_030560087.1|DNOV
OG0002836	LOC120458623|XP_039502273.1|DSAN	LOC115762468|XP_030560540.1|DNOV
OG0002837	LOC120446231|XP_039483033.1|DSAN	LOC115761044|XP_030558519.1|DNOV
OG0002838	LOC120445408|XP_039481756.1|DSAN	LOC115763025|XP_030561291.1|DNOV
OG0002839	LOC120446888|XP_039484037.1|DSAN	LOC115764311|XP_030563113.1|DNOV
OG0002840	LOC120453282|XP_039493843.1|DSAN	LOC115763150|XP_030561458.1|DNOV
OG0002841	LOC120446318|XP_039483171.1|DSAN	LOC115759826|XP_030556776.1|DNOV
OG0002842	LOC120446177|XP_039482950.1|DSAN	LOC115763024|XP_030561282.1|DNOV
OG0002843	LOC120446821|XP_039483936.1|DSAN	LOC115761101|XP_030558587.1|DNOV
OG0002844	LOC120448747|XP_039486861.1|DSAN	LOC115770163|XP_030571185.1|DNOV
OG0002845	LOC120456920|XP_039499994.1|DSAN	LOC115758520|XP_030555073.1|DNOV
OG0002846	LOC120458117|XP_039501588.1|DSAN	LOC115762428|XP_030560484.1|DNOV
OG0002847	LOC120456893|XP_039499930.1|DSAN	LOC115758516|XP_030555068.1|DNOV
OG0002848	LOC120445098|XP_039481173.1|DSAN	LOC115767703|XP_030567856.1|DNOV
OG0002849	LOC120458580|XP_039502212.1|DSAN	LOC115758898|XP_030555554.1|DNOV
OG0002850	LOC120446502|XP_039483447.1|DSAN	LOC115769262|XP_030569832.1|DNOV
OG0002851	LOC120447763|XP_039485247.1|DSAN	LOC115763145|XP_030561455.1|DNOV
OG0002852	LOC120446206|XP_039482993.1|DSAN	LOC115760777|XP_030558131.1|DNOV
OG0002853	LOC120452385|XP_039492517.1|DSAN	LOC115769278|XP_030569860.1|DNOV
OG0002854	LOC120444700|XP_039480503.1|DSAN	LOC115758645|XP_030555240.1|DNOV
OG0002855	LOC120458815|XP_039502555.1|DSAN	LOC115760190|XP_030557280.1|DNOV
OG0002856	LOC120458587|XP_039502226.1|DSAN	LOC115758543|XP_030555096.1|DNOV
OG0002857	LOC120444788|XP_039480666.1|DSAN	LOC115763081|XP_030561371.1|DNOV
OG0002858	LOC120444023|XP_039479456.1|DSAN	LOC115759961|XP_030556963.1|DNOV
OG0002859	LOC120445938|XP_039482945.1|DSAN	LOC115763346|XP_030561719.1|DNOV
OG0002860	LOC120445625|XP_039482080.1|DSAN	LOC115758908|XP_030555564.1|DNOV
OG0002861	LOC120444090|XP_039479551.1|DSAN	LOC115759741|XP_030556639.1|DNOV
OG0002862	LOC120453616|XP_039494333.1|DSAN	LOC115758608|XP_030555195.1|DNOV
OG0002863	LOC120443851|XP_039479147.1|DSAN	LOC115759058|XP_030555743.1|DNOV
OG0002864	LOC120443855|XP_039479151.1|DSAN	LOC115758599|XP_030555182.1|DNOV
OG0002865	LOC120458316|XP_039501856.1|DSAN	LOC115762132|XP_030560101.1|DNOV
OG0002866	LOC120448367|XP_039486270.1|DSAN	LOC115771158|XP_030572590.1|DNOV
OG0002867	LOC120458414|XP_039501983.1|DSAN	LOC115763569|XP_030562049.1|DNOV
OG0002868	LOC120454912|XP_039496547.1|DSAN	LOC115759734|XP_030556614.1|DNOV
OG0002869	LOC120454925|XP_039496617.1|DSAN	LOC115760304|XP_030557452.1|DNOV
OG0002871	LOC120449796|XP_039488376.1|DSAN	LOC115759815|XP_030556766.1|DNOV
OG0002872	LOC120443801|XP_039479067.1|DSAN	LOC115758359|XP_030554801.1|DNOV
OG0002873	LOC120444997|XP_039480969.1|DSAN	LOC115758598|XP_030555181.1|DNOV
OG0002874	LOC120450611|XP_039489684.1|DSAN	LOC115759184|XP_030555920.1|DNOV
OG0002875	LOC120455722|XP_039498073.1|DSAN	LOC115763155|XP_030561466.1|DNOV
OG0002876	LOC120456358|XP_039499088.1|DSAN	LOC115767108|XP_030567120.1|DNOV
OG0002877	LOC120446875|XP_039484017.1|DSAN	LOC115765950|XP_030565558.1|DNOV
OG0002878	LOC120445732|XP_039482236.1|DSAN	LOC115767720|XP_030567885.1|DNOV
OG0002879	LOC120447642|XP_039485086.1|DSAN	LOC115762840|XP_030561075.1|DNOV
OG0002880	LOC120456394|XP_039499155.1|DSAN	LOC115767026|XP_030567011.1|DNOV
OG0002881	LOC120451841|XP_039491754.1|DSAN	LOC115765845|XP_030565431.1|DNOV
OG0002882	LOC120446472|XP_039483409.1|DSAN	LOC115767480|XP_030567644.1|DNOV
OG0002883	LOC120443933|XP_039479309.1|DSAN	LOC115758636|XP_030555231.1|DNOV
OG0002884	LOC120448102|XP_039485842.1|DSAN	LOC115763491|XP_030561942.1|DNOV
OG0002885	LOC120449752|XP_039488320.1|DSAN	LOC115770064|XP_030571021.1|DNOV
OG0002886	LOC120446951|XP_039484141.1|DSAN	LOC115760310|XP_030557458.1|DNOV
OG0002887	LOC120446959|XP_039484152.1|DSAN	LOC115760312|XP_030557459.1|DNOV
OG0002888	LOC120457737|XP_039501170.1|DSAN	LOC115763228|XP_030561562.1|DNOV
OG0002889	LOC120450486|XP_039489466.1|DSAN	LOC115769632|XP_030570405.1|DNOV
OG0002890	LOC120444996|XP_039480968.1|DSAN	LOC115758738|XP_030555348.1|DNOV
OG0002891	LOC120454832|XP_039496240.1|DSAN	LOC115763360|XP_030561748.1|DNOV
OG0002892	LOC120447296|XP_039484719.1|DSAN	LOC115759683|XP_030556524.1|DNOV
OG0002893	LOC120454364|XP_039495527.1|DSAN	LOC115759092|XP_030555786.1|DNOV
OG0002894	LOC120449292|XP_039487612.1|DSAN	LOC115769634|XP_030570402.1|DNOV
OG0002895	LOC120445455|XP_039481834.1|DSAN	LOC115760988|XP_030558456.1|DNOV
OG0002896	LOC120457630|XP_039501063.1|DSAN	LOC115763431|XP_030561853.1|DNOV
OG0002897	LOC120458127|XP_039501598.1|DSAN	LOC115763041|XP_030561320.1|DNOV
OG0002898	LOC120457723|XP_039501160.1|DSAN	LOC115765532|XP_030565009.1|DNOV
OG0002899	LOC120454547|XP_039495864.1|DSAN	LOC115765569|XP_030565075.1|DNOV
OG0002900	LOC120445319|XP_039481578.1|DSAN	LOC115765518|XP_030564995.1|DNOV
OG0002901	LOC120458203|XP_039501714.1|DSAN	LOC115758867|XP_030555516.1|DNOV
OG0002902	LOC120444099|XP_039479560.1|DSAN	LOC115758913|XP_030555570.1|DNOV
OG0002903	LOC120443827|XP_039479110.1|DSAN	LOC115763284|XP_030561629.1|DNOV
OG0002904	LOC120448001|XP_039485648.1|DSAN	LOC115770012|XP_030570923.1|DNOV
OG0002905	LOC120458036|XP_039501477.1|DSAN	LOC115769280|XP_030569865.1|DNOV
OG0002906	LOC120457758|XP_039501191.1|DSAN	LOC115763185|XP_030561502.1|DNOV
OG0002907	LOC120457710|XP_039501140.1|DSAN	LOC115762977|XP_030561213.1|DNOV
OG0002908	LOC120446797|XP_039483887.1|DSAN	LOC115763131|XP_030561438.1|DNOV
OG0002909	LOC120445905|XP_039482492.1|DSAN	LOC115771004|XP_030572369.1|DNOV
OG0002910	LOC120447125|XP_039484492.1|DSAN	LOC115759780|XP_030556708.1|DNOV
OG0002911	LOC120447013|XP_039484263.1|DSAN	LOC115760542|XP_030557788.1|DNOV
OG0002912	LOC120455969|XP_039498452.1|DSAN	LOC115766477|XP_030566284.1|DNOV
OG0002913	LOC120446000|XP_039482668.1|DSAN	LOC115760970|XP_030558431.1|DNOV
OG0002914	LOC120458448|XP_039502027.1|DSAN	LOC115758726|XP_030555337.1|DNOV
OG0002915	LOC120457771|XP_039501202.1|DSAN	LOC115759155|XP_030555870.1|DNOV
OG0002916	LOC120458196|XP_039501699.1|DSAN	LOC115768550|XP_030569020.1|DNOV
OG0002917	LOC120444325|XP_039479809.1|DSAN	LOC115762510|XP_030560613.1|DNOV
OG0002918	LOC120444315|XP_039479792.1|DSAN	LOC115765395|XP_030564789.1|DNOV
OG0002919	LOC120444478|XP_039480091.1|DSAN	LOC115762229|XP_030560224.1|DNOV
OG0002920	LOC120443721|XP_039478903.1|DSAN	LOC115758366|XP_030554814.1|DNOV
OG0002921	LOC120444383|XP_039479927.1|DSAN	LOC115758534|XP_030555086.1|DNOV
OG0002922	LOC120447124|XP_039484491.1|DSAN	LOC115763177|XP_030561494.1|DNOV
OG0002923	LOC120447122|XP_039484486.1|DSAN	LOC115763175|XP_030561489.1|DNOV
OG0002924	LOC120447123|XP_039484489.1|DSAN	LOC115763225|XP_030561559.1|DNOV
OG0002925	LOC120447034|XP_039484313.1|DSAN	LOC115762382|XP_030560421.1|DNOV
OG0002926	LOC120453385|XP_039494006.1|DSAN	LOC115758565|XP_030555134.1|DNOV
OG0002927	LOC120457999|XP_039501424.1|DSAN	LOC115758487|XP_030555026.1|DNOV
OG0002928	LOC120445485|XP_039481866.1|DSAN	LOC115760151|XP_030557222.1|DNOV
OG0002929	LOC120450441|XP_039489392.1|DSAN	LOC115765932|XP_030565538.1|DNOV
OG0002930	LOC120458336|XP_039501887.1|DSAN	LOC115759871|XP_030556841.1|DNOV
OG0002931	LOC120458766|XP_039502476.1|DSAN	LOC115760009|XP_030557032.1|DNOV
OG0002932	LOC120445660|XP_039482143.1|DSAN	LOC115763390|XP_030561811.1|DNOV
OG0002933	LOC120458403|XP_039501962.1|DSAN	LOC115760717|XP_030558045.1|DNOV
OG0002934	LOC120451052|XP_039490344.1|DSAN	LOC115760808|XP_030558183.1|DNOV
OG0002935	LOC120448049|XP_039485732.1|DSAN	LOC115763017|XP_030561268.1|DNOV
OG0002936	LOC120446240|XP_039483045.1|DSAN	LOC115760880|XP_030558302.1|DNOV
OG0002937	LOC120454075|XP_039495022.1|DSAN	LOC115760867|XP_030558283.1|DNOV
OG0002938	LOC120446148|XP_039482909.1|DSAN	LOC115760278|XP_030557409.1|DNOV
OG0002939	LOC120457727|XP_039501161.1|DSAN	LOC115762236|XP_030560238.1|DNOV
OG0002940	LOC120452646|XP_039492896.1|DSAN	LOC115770802|XP_030572084.1|DNOV
OG0002941	LOC120458072|XP_039501518.1|DSAN	LOC115758710|XP_030555319.1|DNOV
OG0002942	LOC120446506|XP_039483448.1|DSAN	LOC115759911|XP_030556898.1|DNOV
OG0002943	LOC120445795|XP_039482338.1|DSAN	LOC115763465|XP_030561904.1|DNOV
OG0002944	LOC120445190|XP_039481340.1|DSAN	LOC115763464|XP_030561902.1|DNOV
OG0002945	LOC120445334|XP_039481644.1|DSAN	LOC115759768|XP_030556687.1|DNOV
OG0002946	LOC120446970|XP_039484172.1|DSAN	LOC115767440|XP_030567595.1|DNOV
OG0002947	LOC120457203|XP_039500506.1|DSAN	LOC115759177|XP_030555911.1|DNOV
OG0002948	LOC120448007|XP_039485656.1|DSAN	LOC115770132|XP_030571132.1|DNOV
OG0002949	LOC120448305|XP_039486180.1|DSAN	LOC115770189|XP_030571210.1|DNOV
OG0002950	LOC120443693|XP_039478866.1|DSAN	LOC115760163|XP_030557239.1|DNOV
OG0002951	LOC120456499|XP_039499304.1|DSAN	LOC115763941|XP_030562594.1|DNOV
OG0002952	LOC120444502|XP_039480153.1|DSAN	LOC115759760|XP_030556672.1|DNOV
OG0002953	LOC120449083|XP_039487327.1|DSAN	LOC115769271|XP_030569842.1|DNOV
OG0002954	LOC120449722|XP_039488288.1|DSAN	LOC115758336|XP_030554770.1|DNOV
OG0002955	LOC120444604|XP_039480313.1|DSAN	LOC115771268|XP_030572747.1|DNOV
OG0002956	LOC120447185|XP_039484608.1|DSAN	LOC115762384|XP_030560423.1|DNOV
OG0002957	LOC120446892|XP_039484043.1|DSAN	LOC115760643|XP_030557963.1|DNOV
OG0002958	LOC120446508|XP_039483450.1|DSAN	LOC115759913|XP_030556902.1|DNOV
OG0002959	LOC120445957|XP_039482580.1|DSAN	LOC115760172|XP_030557253.1|DNOV
OG0002960	LOC120448624|XP_039486676.1|DSAN	LOC115766955|XP_030566902.1|DNOV
OG0002961	LOC120446718|XP_039483764.1|DSAN	LOC115760935|XP_030558371.1|DNOV
OG0002962	LOC120446345|XP_039483205.1|DSAN	LOC115763527|XP_030561998.1|DNOV
OG0002963	LOC120458143|XP_039501624.1|DSAN	LOC115769286|XP_030569869.1|DNOV
OG0002964	LOC120458621|XP_039502265.1|DSAN	LOC115762467|XP_030560539.1|DNOV
OG0002965	LOC120451926|XP_039491879.1|DSAN	LOC115763954|XP_030562605.1|DNOV, LOC115763964|XP_030562622.1|DNOV
OG0002966	LOC120443834|XP_039479124.1|DSAN	LOC115758785|XP_030555416.1|DNOV
OG0002967	LOC120449819|XP_039488401.1|DSAN	LOC115769827|XP_030570661.1|DNOV
OG0002968	LOC120449820|XP_039488402.1|DSAN	LOC115769828|XP_030570662.1|DNOV
OG0002969	LOC120458710|XP_039502390.1|DSAN	LOC115762465|XP_030560534.1|DNOV
OG0002970	LOC120447023|XP_039484281.1|DSAN	LOC115760266|XP_030557396.1|DNOV
OG0002971	LOC120444010|XP_039479425.1|DSAN	LOC115763590|XP_030562072.1|DNOV
OG0002972	LOC120452012|XP_039491988.1|DSAN	LOC115763657|XP_030562187.1|DNOV
OG0002973	LOC120458733|XP_039502429.1|DSAN	LOC115767656|XP_030567842.1|DNOV
OG0002974	LOC120449816|XP_039488397.1|DSAN	LOC115769727|XP_030570519.1|DNOV
OG0002975	LOC120458821|XP_039502563.1|DSAN	LOC115759937|XP_030556936.1|DNOV
OG0002976	LOC120454947|XP_039496650.1|DSAN	LOC115767234|XP_030567295.1|DNOV
OG0002977	LOC120446786|XP_039483865.1|DSAN	LOC115758949|XP_030555612.1|DNOV
OG0002978	LOC120446315|XP_039483165.1|DSAN	LOC115760539|XP_030557787.1|DNOV
OG0002979	LOC120458624|XP_039502281.1|DSAN	LOC115762051|XP_030559991.1|DNOV
OG0002980	LOC120454218|XP_039495255.1|DSAN	LOC115758388|XP_030554848.1|DNOV
OG0002981	LOC120453519|XP_039494204.1|DSAN	LOC115763264|XP_030561603.1|DNOV
OG0002982	LOC120458050|XP_039501494.1|DSAN	LOC115769170|XP_030569733.1|DNOV
OG0002983	LOC120449430|XP_039487825.1|DSAN	LOC115762553|XP_030560688.1|DNOV
OG0002984	LOC120449180|XP_039487455.1|DSAN	LOC115762900|XP_030561134.1|DNOV
OG0002985	LOC120454849|XP_039496296.1|DSAN	LOC115766748|XP_030566585.1|DNOV
OG0002986	LOC120449040|XP_039487267.1|DSAN	LOC115763933|XP_030562588.1|DNOV
OG0002987	LOC120456947|XP_039500025.1|DSAN	LOC115763063|XP_030561348.1|DNOV
OG0002988	LOC120448506|XP_039486477.1|DSAN	LOC115765861|XP_030565451.1|DNOV
OG0002989	LOC120447939|XP_039485549.1|DSAN	LOC115769881|XP_030570748.1|DNOV
OG0002990	LOC120451175|XP_039490549.1|DSAN	LOC115763129|XP_030561433.1|DNOV
OG0002991	LOC120447107|XP_039484452.1|DSAN	LOC115760509|XP_030557730.1|DNOV
OG0002992	LOC120447225|XP_039484678.1|DSAN	LOC115759942|XP_030556941.1|DNOV
OG0002993	LOC120447537|XP_039484915.1|DSAN	LOC115762758|XP_030560960.1|DNOV
OG0002994	LOC120445584|XP_039482013.1|DSAN	LOC115758779|XP_030555405.1|DNOV
OG0002995	LOC120443928|XP_039479305.1|DSAN	LOC115758951|XP_030555610.1|DNOV
OG0002996	LOC120452769|XP_039493088.1|DSAN	LOC115764784|XP_030563884.1|DNOV
OG0002997	LOC120456288|XP_039498966.1|DSAN	LOC115768163|XP_030568519.1|DNOV
OG0002998	LOC120455907|XP_039498348.1|DSAN	LOC115768871|XP_030569436.1|DNOV
OG0002999	LOC120448196|XP_039485996.1|DSAN	LOC115771376|XP_030572920.1|DNOV
OG0003000	LOC120452619|XP_039492858.1|DSAN	LOC115766102|XP_030565782.1|DNOV
OG0003001	LOC120445434|XP_039481798.1|DSAN	LOC115762454|XP_030560517.1|DNOV
OG0003002	LOC120450578|XP_039489630.1|DSAN	LOC115770437|XP_030571570.1|DNOV
OG0003003	LOC120445481|XP_039481861.1|DSAN	LOC115758841|XP_030555485.1|DNOV
OG0003004	LOC120457136|XP_039500312.1|DSAN	LOC115768692|XP_030569239.1|DNOV
OG0003005	LOC120456905|XP_039499968.1|DSAN	LOC115759215|XP_030555967.1|DNOV, LOC115768368|XP_030568800.1|DNOV
OG0003006	LOC120452310|XP_039492394.1|DSAN	LOC115770645|XP_030571867.1|DNOV
OG0003007	LOC120452115|XP_039492126.1|DSAN	LOC115764761|XP_030563856.1|DNOV
OG0003008	LOC120452413|XP_039492566.1|DSAN	LOC115771607|XP_030573230.1|DNOV
OG0003009	LOC120449792|XP_039488370.1|DSAN	LOC115767141|XP_030567166.1|DNOV
OG0003010	LOC120446762|XP_039483833.1|DSAN	LOC115762582|XP_030560733.1|DNOV
OG0003011	LOC120446161|XP_039482926.1|DSAN	LOC115760792|XP_030558148.1|DNOV
OG0003012	LOC120451172|XP_039490542.1|DSAN	LOC115761777|XP_030559568.1|DNOV
OG0003013	LOC120457133|XP_039500306.1|DSAN	LOC115767183|XP_030567233.1|DNOV
OG0003014	LOC120456600|XP_039499443.1|DSAN	LOC115767219|XP_030567276.1|DNOV
OG0003015	LOC120456575|XP_039499396.1|DSAN	LOC115765166|XP_030564439.1|DNOV
OG0003016	LOC120447660|XP_039485109.1|DSAN	LOC115766421|XP_030566206.1|DNOV
OG0003017	LOC120453183|XP_039493680.1|DSAN	LOC115763824|XP_030562436.1|DNOV
OG0003018	LOC120454295|XP_039495424.1|DSAN	LOC115761338|XP_030558935.1|DNOV
OG0003019	LOC120449840|XP_039488428.1|DSAN	LOC115769200|XP_030569767.1|DNOV
OG0003020	LOC120454416|XP_039495621.1|DSAN	LOC115766071|XP_030565734.1|DNOV, LOC115766252|XP_030565972.1|DNOV
OG0003021	LOC120451490|XP_039491170.1|DSAN	LOC115763748|XP_030562312.1|DNOV
OG0003022	LOC120450227|XP_039489038.1|DSAN	LOC115762924|XP_030561165.1|DNOV
OG0003023	LOC120456671|XP_039499544.1|DSAN	LOC115766460|XP_030566254.1|DNOV
OG0003024	LOC120448122|XP_039485865.1|DSAN	LOC115766742|XP_030566572.1|DNOV
OG0003025	LOC120453540|XP_039494224.1|DSAN	LOC115763847|XP_030562476.1|DNOV
OG0003026	LOC120453857|XP_039494696.1|DSAN	LOC115763864|XP_030562500.1|DNOV
OG0003027	LOC120453657|XP_039494385.1|DSAN	LOC115770804|XP_030572086.1|DNOV
OG0003028	LOC120449676|XP_039488212.1|DSAN	LOC115770452|XP_030571590.1|DNOV
OG0003029	LOC120449321|XP_039487652.1|DSAN	LOC115768073|XP_030568398.1|DNOV
OG0003030	LOC120454073|XP_039495018.1|DSAN	LOC115759413|XP_030556163.1|DNOV
OG0003031	LOC120455303|XP_039497277.1|DSAN	LOC115765236|XP_030564553.1|DNOV
OG0003032	LOC120452844|XP_039493214.1|DSAN	LOC115763370|XP_030561761.1|DNOV
OG0003033	LOC120449750|XP_039488318.1|DSAN	LOC115769918|XP_030570802.1|DNOV
OG0003034	LOC120451108|XP_039490453.1|DSAN	LOC115770748|XP_030572010.1|DNOV
OG0003035	LOC120453597|XP_039494294.1|DSAN	LOC115761298|XP_030558884.1|DNOV
OG0003036	LOC120458712|XP_039502398.1|DSAN	LOC115767449|XP_030567607.1|DNOV
OG0003037	LOC120448035|XP_039485713.1|DSAN	LOC115766312|XP_030566059.1|DNOV
OG0003038	LOC120445737|XP_039482245.1|DSAN	LOC115757945|XP_030554276.1|DNOV
OG0003039	LOC120455290|XP_039497268.1|DSAN	LOC115758601|XP_030555184.1|DNOV
OG0003040	LOC120447508|XP_039484853.1|DSAN	LOC115769557|XP_030570269.1|DNOV
OG0003041	LOC120447803|XP_039485308.1|DSAN	LOC115770067|XP_030571023.1|DNOV
OG0003042	LOC120450894|XP_039490069.1|DSAN	LOC115764660|XP_030563706.1|DNOV
OG0003043	LOC120451864|XP_039491801.1|DSAN	LOC115766234|XP_030565954.1|DNOV
OG0003044	LOC120443934|XP_039479313.1|DSAN	LOC115763168|XP_030561484.1|DNOV
OG0003045	LOC120451432|XP_039491041.1|DSAN	LOC115765789|XP_030565334.1|DNOV
OG0003046	LOC120451935|XP_039491889.1|DSAN	LOC115770682|XP_030571927.1|DNOV
OG0003047	LOC120451937|XP_039491892.1|DSAN	LOC115770683|XP_030571928.1|DNOV
OG0003048	LOC120445112|XP_039481191.1|DSAN	LOC115763545|XP_030562026.1|DNOV
OG0003049	LOC120453766|XP_039494535.1|DSAN	LOC115761445|XP_030559071.1|DNOV
OG0003050	LOC120452521|XP_039492710.1|DSAN	LOC115765657|XP_030565174.1|DNOV
OG0003051	LOC120450075|XP_039488795.1|DSAN	LOC115771017|XP_030572398.1|DNOV
OG0003052	LOC120454329|XP_039495466.1|DSAN	LOC115764674|XP_030563722.1|DNOV
OG0003053	LOC120453221|XP_039493746.1|DSAN	LOC115761379|XP_030558990.1|DNOV
OG0003054	LOC120452160|XP_039492198.1|DSAN	LOC115761332|XP_030558925.1|DNOV
OG0003055	LOC120451154|XP_039490515.1|DSAN	LOC115761782|XP_030559577.1|DNOV
OG0003056	LOC120455604|XP_039497917.1|DSAN	LOC115771316|XP_030572837.1|DNOV
OG0003057	LOC120445370|XP_039481678.1|DSAN	LOC115764533|XP_030563492.1|DNOV
OG0003058	LOC120444821|XP_039480711.1|DSAN	LOC115764513|XP_030563470.1|DNOV
OG0003059	LOC120455617|XP_039497932.1|DSAN	LOC115769120|XP_030569684.1|DNOV
OG0003060	LOC120444985|XP_039480950.1|DSAN	LOC115758802|XP_030555441.1|DNOV
OG0003061	LOC120455335|XP_039497348.1|DSAN	LOC115765353|XP_030564727.1|DNOV
OG0003062	LOC120454129|XP_039495103.1|DSAN	LOC115757694|XP_030553896.1|DNOV
OG0003063	LOC120447958|XP_039485581.1|DSAN	LOC115770216|XP_030571272.1|DNOV
OG0003064	LOC120451736|XP_039491579.1|DSAN	LOC115768369|XP_030568802.1|DNOV
OG0003065	LOC120457846|XP_039501297.1|DSAN	LOC115760155|XP_030557225.1|DNOV
OG0003066	LOC120452539|XP_039492740.1|DSAN	LOC115761635|XP_030559326.1|DNOV
OG0003067	LOC120452593|XP_039492824.1|DSAN	LOC115767882|XP_030568105.1|DNOV
OG0003068	LOC120453211|XP_039493736.1|DSAN	LOC115766208|XP_030565920.1|DNOV
OG0003069	LOC120444749|XP_039480611.1|DSAN	LOC115762697|XP_030560882.1|DNOV
OG0003070	LOC120457832|XP_039501266.1|DSAN	LOC115762988|XP_030561232.1|DNOV
OG0003071	LOC120447515|XP_039484864.1|DSAN	LOC115771059|XP_030572470.1|DNOV
OG0003072	LOC120453248|XP_039493794.1|DSAN	LOC115766163|XP_030565865.1|DNOV
OG0003073	LOC120453252|XP_039493799.1|DSAN	LOC115766049|XP_030565686.1|DNOV
OG0003074	LOC120453023|XP_039493480.1|DSAN	LOC115759889|XP_030556865.1|DNOV
OG0003075	LOC120450650|XP_039489741.1|DSAN	LOC115760361|XP_030557510.1|DNOV
OG0003076	LOC120448171|XP_039485942.1|DSAN	LOC115770054|XP_030571003.1|DNOV
OG0003077	LOC120454244|XP_039495291.1|DSAN	LOC115765792|XP_030565352.1|DNOV
OG0003078	LOC120454585|XP_039495954.1|DSAN	LOC115772112|XP_030573939.1|DNOV
OG0003079	LOC120452660|XP_039492923.1|DSAN	LOC115762543|XP_030560678.1|DNOV, LOC115770628|XP_030571832.1|DNOV
OG0003080	LOC120451732|XP_039491575.1|DSAN	LOC115770824|XP_030572106.1|DNOV
OG0003081	LOC120454384|XP_039495561.1|DSAN	LOC115766137|XP_030565825.1|DNOV
OG0003082	LOC120454661|XP_039496098.1|DSAN	LOC115770920|XP_030572237.1|DNOV
OG0003083	LOC120452456|XP_039492619.1|DSAN	LOC115765762|XP_030565284.1|DNOV
OG0003084	LOC120453661|XP_039494389.1|DSAN	LOC115759434|XP_030556207.1|DNOV
OG0003085	LOC120454117|XP_039495081.1|DSAN	LOC115759513|XP_030556317.1|DNOV
OG0003086	LOC120454662|XP_039496099.1|DSAN	LOC115770918|XP_030572226.1|DNOV
OG0003087	LOC120449837|XP_039488425.1|DSAN	LOC115769141|XP_030569703.1|DNOV
OG0003088	LOC120452416|XP_039492569.1|DSAN	LOC115763716|XP_030562268.1|DNOV
OG0003089	LOC120454431|XP_039495655.1|DSAN	LOC115763982|XP_030562654.1|DNOV
OG0003090	LOC120453513|XP_039494195.1|DSAN	LOC115764222|XP_030562996.1|DNOV
OG0003091	LOC120453229|XP_039493762.1|DSAN	LOC115765777|XP_030565309.1|DNOV
OG0003092	LOC120452437|XP_039492599.1|DSAN	LOC115770580|XP_030571764.1|DNOV
OG0003093	LOC120447080|XP_039484410.1|DSAN	LOC115760593|XP_030557885.1|DNOV
OG0003094	LOC120455964|XP_039498442.1|DSAN	LOC115767351|XP_030567463.1|DNOV
OG0003095	LOC120456417|XP_039499183.1|DSAN	LOC115765369|XP_030564752.1|DNOV
OG0003096	LOC120451338|XP_039490851.1|DSAN, LOC120446402|XP_039483276.1|DSAN	LOC115760752|XP_030558091.1|DNOV
OG0003097	LOC120452491|XP_039492674.1|DSAN	LOC115759597|XP_030556428.1|DNOV
OG0003098	LOC120455979|XP_039498466.1|DSAN, LOC120456159|XP_039498732.1|DSAN	LOC115767995|XP_030568258.1|DNOV
OG0003099	LOC120450912|XP_039490102.1|DSAN	LOC115770713|XP_030571973.1|DNOV
OG0003100	LOC120456387|XP_039499147.1|DSAN	LOC115767744|XP_030567918.1|DNOV
OG0003101	LOC120454269|XP_039495358.1|DSAN	LOC115770952|XP_030572273.1|DNOV
OG0003102	LOC120451645|XP_039491442.1|DSAN	LOC115770795|XP_030572077.1|DNOV
OG0003103	LOC120451300|XP_039490800.1|DSAN	LOC115770629|XP_030571835.1|DNOV
OG0003104	LOC120448345|XP_039486241.1|DSAN	LOC115771578|XP_030573193.1|DNOV
OG0003105	LOC120455869|XP_039498275.1|DSAN	LOC115766851|XP_030566765.1|DNOV
OG0003106	LOC120444672|XP_039480456.1|DSAN	LOC115768533|XP_030568982.1|DNOV, LOC115768947|XP_030569526.1|DNOV
OG0003107	LOC120456139|XP_039498699.1|DSAN	LOC115768850|XP_030569409.1|DNOV
OG0003108	LOC120455467|XP_039497623.1|DSAN	LOC115759808|XP_030556756.1|DNOV
OG0003109	LOC120456213|XP_039498827.1|DSAN	LOC115765374|XP_030564756.1|DNOV
OG0003110	LOC120444266|XP_039479713.1|DSAN	LOC115766518|XP_030566344.1|DNOV
OG0003111	LOC120457362|XP_039500824.1|DSAN	LOC115765338|XP_030564703.1|DNOV
OG0003112	LOC120452501|XP_039492686.1|DSAN	LOC115770729|XP_030571991.1|DNOV
OG0003114	LOC120447164|XP_039484553.1|DSAN	LOC115760913|XP_030558348.1|DNOV
OG0003115	LOC120446535|XP_039483482.1|DSAN	LOC115764773|XP_030563875.1|DNOV
OG0003116	LOC120445813|XP_039482361.1|DSAN	LOC115760263|XP_030557391.1|DNOV
OG0003117	LOC120449631|XP_039488153.1|DSAN	LOC115768247|XP_030568641.1|DNOV
OG0003118	LOC120448338|XP_039486232.1|DSAN	LOC115765833|XP_030565419.1|DNOV
OG0003119	LOC120449481|XP_039487891.1|DSAN	LOC115765891|XP_030565496.1|DNOV
OG0003120	LOC120445009|XP_039480995.1|DSAN	LOC115760598|XP_030557894.1|DNOV
OG0003121	LOC120456085|XP_039498611.1|DSAN	LOC115768205|XP_030568577.1|DNOV
OG0003122	LOC120445889|XP_039482474.1|DSAN	LOC115758442|XP_030554965.1|DNOV
OG0003123	LOC120448918|XP_039487075.1|DSAN	LOC115766714|XP_030566502.1|DNOV
