Orthogroup	DSAN.longest_only	BCOP.longest_only
OG0002230	LOC120444468|XP_039480074.1|DSAN	LOC119079254|XP_037042930.1|BCOP
OG0002231	LOC120458173|XP_039501672.1|DSAN	LOC119073448|XP_037034836.1|BCOP
OG0002233	LOC120448302|XP_039486176.1|DSAN	LOC119075212|XP_037037494.1|BCOP
OG0002235	LOC120444777|XP_039480647.1|DSAN	LOC119083565|XP_037049197.1|BCOP
OG0002236	LOC120444644|XP_039480403.1|DSAN	LOC119080175|XP_037044295.1|BCOP
OG0002237	LOC120446307|XP_039483155.1|DSAN	LOC119079255|XP_037042933.1|BCOP
OG0002238	LOC120449108|XP_039487354.1|DSAN	LOC119083149|XP_037048686.1|BCOP, LOC119076738|XP_037039550.1|BCOP
OG0002239	LOC120446636|XP_039483637.1|DSAN	LOC119085382|XP_037051663.1|BCOP
OG0002240	LOC120446286|XP_039483109.1|DSAN	LOC119079503|XP_037043346.1|BCOP
OG0002241	LOC120450224|XP_039489035.1|DSAN	LOC119081255|XP_037045885.1|BCOP
OG0002242	LOC120448189|XP_039485988.1|DSAN	LOC119080678|XP_037045006.1|BCOP
OG0002243	LOC120451269|XP_039490739.1|DSAN	LOC119083632|XP_037049262.1|BCOP
OG0002244	LOC120450364|XP_039489282.1|DSAN	LOC119084555|XP_037050465.1|BCOP, LOC119073695|XP_037035190.1|BCOP, LOC119084557|XP_037050468.1|BCOP
OG0002245	LOC120450631|XP_039489714.1|DSAN	LOC119073696|XP_037035191.1|BCOP
OG0002246	LOC120453247|XP_039493797.1|DSAN	LOC119079508|XP_037043357.1|BCOP
OG0002247	LOC120445215|XP_039481403.1|DSAN	LOC119079492|XP_037043336.1|BCOP
OG0002248	LOC120447556|XP_039484943.1|DSAN	LOC119079312|XP_037043005.1|BCOP
OG0002249	LOC120449576|XP_039488064.1|DSAN	LOC119080647|XP_037044956.1|BCOP
OG0002250	LOC120446790|XP_039483880.1|DSAN	LOC119073479|XP_037034879.1|BCOP
OG0002251	LOC120446354|XP_039483217.1|DSAN	LOC119073572|XP_037035026.1|BCOP
OG0002252	LOC120446105|XP_039482830.1|DSAN	LOC119077679|XP_037040836.1|BCOP
OG0002253	LOC120445836|XP_039482391.1|DSAN	LOC119074011|XP_037035841.1|BCOP
OG0002254	LOC120454408|XP_039495604.1|DSAN	LOC119079368|XP_037043133.1|BCOP
OG0002255	LOC120455361|XP_039497402.1|DSAN	LOC119084172|XP_037049926.1|BCOP
OG0002256	LOC120444626|XP_039480368.1|DSAN	LOC119081221|XP_037045840.1|BCOP, LOC119074128|XP_037036006.1|BCOP
OG0002257	LOC120457728|XP_039501162.1|DSAN	LOC119070242|XP_037030411.1|BCOP, LOC119075133|XP_037037414.1|BCOP
OG0002258	LOC120448024|XP_039485699.1|DSAN	LOC119079286|XP_037042971.1|BCOP, LOC119079287|XP_037042972.1|BCOP
OG0002259	LOC120457236|XP_039500552.1|DSAN	LOC119078492|XP_037041943.1|BCOP
OG0002260	LOC120450553|XP_039489591.1|DSAN	LOC119079351|XP_037043075.1|BCOP
OG0002261	LOC120449670|XP_039488204.1|DSAN	LOC119080525|XP_037044831.1|BCOP
OG0002262	LOC120450021|XP_039488682.1|DSAN	LOC119070724|XP_037031072.1|BCOP
OG0002263	LOC120447541|XP_039484921.1|DSAN	LOC119077861|XP_037041090.1|BCOP
OG0002264	LOC120444494|XP_039480136.1|DSAN	LOC119081148|XP_037045791.1|BCOP
OG0002265	LOC120448341|XP_039486238.1|DSAN	LOC119076153|XP_037038732.1|BCOP
OG0002266	LOC120449628|XP_039488149.1|DSAN	LOC119073649|XP_037035142.1|BCOP
OG0002267	LOC120450314|XP_039489201.1|DSAN, LOC120450312|XP_039489200.1|DSAN	LOC119083362|XP_037048971.1|BCOP, LOC119075050|XP_037037340.1|BCOP
OG0002268	LOC120447524|XP_039484891.1|DSAN	LOC119080619|XP_037044918.1|BCOP, LOC119066077|XP_037024241.1|BCOP
OG0002269	LOC120445295|XP_039481532.1|DSAN	LOC119081728|XP_037046784.1|BCOP
OG0002270	LOC120445828|XP_039482382.1|DSAN	LOC119074506|XP_037036558.1|BCOP
OG0002271	LOC120448772|XP_039486890.1|DSAN	LOC119080669|XP_037044995.1|BCOP
OG0002272	LOC120450424|XP_039489366.1|DSAN	LOC119075051|XP_037037341.1|BCOP, LOC119083363|XP_037048973.1|BCOP
OG0002273	LOC120450361|XP_039489277.1|DSAN	LOC119069867|XP_037029932.1|BCOP, LOC119079355|XP_037043083.1|BCOP
OG0002274	LOC120449495|XP_039487912.1|DSAN	LOC119073513|XP_037034927.1|BCOP
OG0002275	LOC120448570|XP_039486564.1|DSAN	LOC119084843|XP_037050844.1|BCOP
OG0002276	LOC120448593|XP_039486612.1|DSAN	LOC119079718|XP_037043674.1|BCOP
OG0002277	LOC120449739|XP_039488307.1|DSAN	LOC119073271|XP_037034548.1|BCOP
OG0002279	LOC120448237|XP_039486075.1|DSAN	LOC119076586|XP_037039320.1|BCOP
OG0002280	LOC120448606|XP_039486642.1|DSAN	LOC119070015|XP_037030188.1|BCOP, LOC119070968|XP_037031440.1|BCOP, LOC119080389|XP_037044595.1|BCOP, LOC119069110|XP_037028897.1|BCOP
OG0002281	LOC120449921|XP_039488547.1|DSAN	LOC119077996|XP_037041271.1|BCOP
OG0002282	LOC120450192|XP_039488992.1|DSAN	LOC119085901|XP_037052340.1|BCOP, LOC119077824|XP_037041030.1|BCOP, LOC119073806|XP_037035464.1|BCOP
OG0002284	LOC120443905|XP_039479268.1|DSAN	LOC119081350|XP_037046090.1|BCOP
OG0002285	LOC120455898|XP_039498329.1|DSAN	LOC119072366|XP_037033455.1|BCOP, LOC119077792|XP_037040999.1|BCOP
OG0002286	LOC120445669|XP_039482152.1|DSAN	LOC119079844|XP_037043804.1|BCOP
OG0002287	LOC120445347|XP_039481618.1|DSAN	LOC119074511|XP_037036568.1|BCOP
OG0002288	LOC120450470|XP_039489443.1|DSAN	LOC119080406|XP_037044632.1|BCOP
OG0002289	LOC120449389|XP_039487764.1|DSAN	LOC119073547|XP_037034995.1|BCOP, LOC119073548|XP_037034996.1|BCOP
OG0002290	LOC120443700|XP_039478875.1|DSAN	LOC119076753|XP_037039597.1|BCOP, LOC119069972|XP_037030110.1|BCOP
OG0002291	LOC120443962|XP_039479359.1|DSAN	LOC119079329|XP_037043021.1|BCOP
OG0002292	LOC120458825|XP_039502573.1|DSAN	LOC119079063|XP_037042770.1|BCOP
OG0002293	LOC120458101|XP_039501564.1|DSAN	LOC119073985|XP_037035791.1|BCOP
OG0002294	LOC120450788|XP_039489885.1|DSAN	LOC119079625|XP_037043517.1|BCOP, LOC119079626|XP_037043519.1|BCOP
OG0002295	LOC120458389|XP_039501946.1|DSAN	LOC119066270|XP_037024521.1|BCOP
OG0002296	LOC120458340|XP_039501894.1|DSAN	LOC119072829|XP_037034024.1|BCOP
OG0002297	LOC120450754|XP_039489811.1|DSAN	LOC119080976|XP_037045515.1|BCOP
OG0002298	LOC120446320|XP_039483169.1|DSAN	LOC119073204|XP_037034409.1|BCOP, LOC119081199|XP_037045810.1|BCOP
OG0002299	LOC120446648|XP_039483653.1|DSAN	LOC119081201|XP_037045816.1|BCOP, LOC119073225|XP_037034432.1|BCOP
OG0002300	LOC120458724|XP_039502408.1|DSAN	LOC119071456|XP_037032203.1|BCOP
OG0002301	LOC120445637|XP_039482110.1|DSAN	LOC119082756|XP_037048233.1|BCOP
OG0002302	LOC120444938|XP_039480873.1|DSAN	LOC119070830|XP_037031227.1|BCOP
OG0002303	LOC120456250|XP_039498904.1|DSAN	LOC119077038|XP_037040057.1|BCOP
OG0002304	LOC120458142|XP_039501620.1|DSAN	LOC119081963|XP_037047162.1|BCOP
OG0002305	LOC120448128|XP_039485879.1|DSAN	LOC119085146|XP_037051319.1|BCOP
OG0002306	LOC120444011|XP_039479426.1|DSAN	LOC119070890|XP_037031307.1|BCOP
OG0002307	LOC120453586|XP_039494284.1|DSAN	LOC119066739|XP_037025256.1|BCOP
OG0002308	LOC120445171|XP_039481289.1|DSAN	LOC119072832|XP_037034035.1|BCOP
OG0002309	LOC120452932|XP_039493347.1|DSAN	LOC119069832|XP_037029895.1|BCOP
OG0002310	LOC120457702|XP_039501132.1|DSAN	LOC119085817|XP_037052203.1|BCOP
OG0002311	LOC120446767|XP_039483838.1|DSAN	LOC119082307|XP_037047697.1|BCOP
OG0002312	LOC120455558|XP_039497843.1|DSAN	LOC119072674|XP_037033844.1|BCOP, LOC119084664|XP_037050636.1|BCOP
OG0002313	LOC120446047|XP_039482756.1|DSAN	LOC119085561|XP_037051885.1|BCOP
OG0002314	LOC120458774|XP_039502487.1|DSAN	LOC119073895|XP_037035679.1|BCOP
OG0002315	LOC120446332|XP_039483180.1|DSAN	LOC119066318|XP_037024602.1|BCOP
OG0002316	LOC120458758|XP_039502464.1|DSAN	LOC119072614|XP_037033763.1|BCOP
OG0002317	LOC120448091|XP_039485819.1|DSAN	LOC119072700|XP_037033865.1|BCOP, LOC119085442|XP_037051760.1|BCOP, LOC119072701|XP_037033866.1|BCOP
OG0002318	LOC120446579|XP_039483535.1|DSAN	LOC119082095|XP_037047357.1|BCOP
OG0002319	LOC120458285|XP_039501816.1|DSAN	LOC119072731|XP_037033902.1|BCOP
OG0002320	LOC120445040|XP_039481063.1|DSAN	LOC119079431|XP_037043237.1|BCOP
OG0002321	LOC120446873|XP_039484013.1|DSAN	LOC119066374|XP_037024694.1|BCOP
OG0002322	LOC120457797|XP_039501228.1|DSAN	LOC119082065|XP_037047298.1|BCOP
OG0002323	LOC120457735|XP_039501169.1|DSAN	LOC119084003|XP_037049710.1|BCOP
OG0002324	LOC120450521|XP_039489533.1|DSAN	LOC119073596|XP_037035065.1|BCOP
OG0002325	LOC120449542|XP_039488002.1|DSAN	LOC119066721|XP_037025230.1|BCOP, LOC119073537|XP_037034975.1|BCOP, LOC119073517|XP_037034939.1|BCOP
OG0002326	LOC120449543|XP_039488003.1|DSAN	LOC119076472|XP_037039144.1|BCOP, LOC119072872|XP_037034074.1|BCOP, LOC119073530|XP_037034964.1|BCOP
OG0002327	LOC120452541|XP_039492743.1|DSAN	LOC119073735|XP_037035282.1|BCOP
OG0002328	LOC120445573|XP_039481995.1|DSAN	LOC119082380|XP_037047798.1|BCOP
OG0002329	LOC120458233|XP_039501752.1|DSAN	LOC119070923|XP_037031360.1|BCOP
OG0002330	LOC120458235|XP_039501754.1|DSAN	LOC119077117|XP_037040181.1|BCOP
OG0002331	LOC120457197|XP_039500485.1|DSAN	LOC119076302|XP_037038862.1|BCOP
OG0002332	LOC120448977|XP_039487171.1|DSAN	LOC119085089|XP_037051225.1|BCOP
OG0002333	LOC120444953|XP_039480892.1|DSAN	LOC119079279|XP_037042960.1|BCOP, LOC119079284|XP_037042968.1|BCOP
OG0002334	LOC120456308|XP_039498995.1|DSAN	LOC119084807|XP_037050773.1|BCOP, LOC119080246|XP_037044389.1|BCOP
OG0002335	LOC120448385|XP_039486307.1|DSAN	LOC119084622|XP_037050583.1|BCOP
OG0002336	LOC120449439|XP_039487843.1|DSAN	LOC119071160|XP_037031810.1|BCOP
OG0002337	LOC120448179|XP_039485964.1|DSAN	LOC119081396|XP_037046177.1|BCOP
OG0002338	LOC120457789|XP_039501221.1|DSAN	LOC119082046|XP_037047267.1|BCOP
OG0002339	LOC120453485|XP_039494158.1|DSAN	LOC119076373|XP_037038978.1|BCOP
OG0002340	LOC120452681|XP_039493003.1|DSAN	LOC119076367|XP_037038968.1|BCOP
OG0002341	LOC120458553|XP_039502168.1|DSAN	LOC119068618|XP_037028179.1|BCOP, LOC119073643|XP_037035136.1|BCOP, LOC119072585|XP_037033733.1|BCOP
OG0002342	LOC120444364|XP_039479916.1|DSAN	LOC119085397|XP_037051694.1|BCOP
OG0002343	LOC120444755|XP_039480621.1|DSAN	LOC119077071|XP_037040108.1|BCOP
OG0002344	LOC120443880|XP_039479199.1|DSAN	LOC119082390|XP_037047814.1|BCOP
OG0002345	LOC120445862|XP_039482441.1|DSAN	LOC119074085|XP_037035935.1|BCOP
OG0002346	LOC120458418|XP_039501993.1|DSAN	LOC119084611|XP_037050572.1|BCOP, LOC119072567|XP_037033702.1|BCOP
OG0002347	LOC120446934|XP_039484119.1|DSAN	LOC119081380|XP_037046159.1|BCOP
OG0002348	LOC120458613|XP_039502254.1|DSAN	LOC119066932|XP_037025540.1|BCOP
OG0002349	LOC120445901|XP_039482491.1|DSAN	LOC119073881|XP_037035656.1|BCOP
OG0002350	LOC120445847|XP_039482417.1|DSAN	LOC119081404|XP_037046193.1|BCOP
OG0002351	LOC120446260|XP_039483067.1|DSAN	LOC119081501|XP_037046402.1|BCOP
OG0002352	LOC120445368|XP_039481675.1|DSAN	LOC119081468|XP_037046352.1|BCOP
OG0002353	LOC120457610|XP_039501051.1|DSAN	LOC119082403|XP_037047829.1|BCOP
OG0002354	LOC120454861|XP_039496341.1|DSAN	LOC119085918|XP_037052367.1|BCOP
OG0002355	LOC120447167|XP_039484556.1|DSAN	LOC119082262|XP_037047617.1|BCOP
OG0002356	LOC120451444|XP_039491096.1|DSAN, LOC120444458|XP_039480058.1|DSAN	LOC119083269|XP_037048850.1|BCOP
OG0002357	LOC120452419|XP_039492572.1|DSAN	LOC119079343|XP_037043066.1|BCOP, LOC119080488|XP_037044780.1|BCOP
OG0002358	LOC120458875|XP_039502646.1|DSAN	LOC119066242|XP_037024457.1|BCOP
OG0002359	LOC120456295|XP_039498976.1|DSAN	LOC119077069|XP_037040106.1|BCOP
OG0002360	LOC120447126|XP_039484493.1|DSAN	LOC119071573|XP_037032407.1|BCOP
OG0002361	LOC120447970|XP_039485595.1|DSAN	LOC119077610|XP_037040726.1|BCOP
OG0002362	LOC120451306|XP_039490810.1|DSAN	LOC119076930|XP_037039853.1|BCOP
OG0002363	LOC120458051|XP_039501495.1|DSAN	LOC119076926|XP_037039846.1|BCOP
OG0002364	LOC120444120|XP_039479588.1|DSAN	LOC119076922|XP_037039831.1|BCOP
OG0002365	LOC120458813|XP_039502545.1|DSAN	LOC119075602|XP_037037966.1|BCOP
OG0002366	LOC120453951|XP_039494833.1|DSAN	LOC119072718|XP_037033884.1|BCOP
OG0002367	LOC120458638|XP_039502297.1|DSAN	LOC119068278|XP_037027704.1|BCOP, LOC119084601|XP_037050551.1|BCOP
OG0002368	LOC120443688|XP_039478862.1|DSAN	LOC119077129|XP_037040198.1|BCOP
OG0002369	LOC120445731|XP_039482235.1|DSAN	LOC119077133|XP_037040207.1|BCOP
OG0002370	LOC120458055|XP_039501498.1|DSAN	LOC119075583|XP_037037946.1|BCOP
OG0002371	LOC120458065|XP_039501510.1|DSAN	LOC119076257|XP_037038820.1|BCOP
OG0002372	LOC120446774|XP_039483856.1|DSAN	LOC119078905|XP_037042529.1|BCOP
OG0002373	LOC120444515|XP_039480168.1|DSAN	LOC119076965|XP_037039952.1|BCOP
OG0002374	LOC120452645|XP_039492893.1|DSAN	LOC119069869|XP_037029935.1|BCOP
OG0002375	LOC120453138|XP_039493622.1|DSAN	LOC119081144|XP_037045783.1|BCOP
OG0002376	LOC120458802|XP_039502532.1|DSAN	LOC119081928|XP_037047078.1|BCOP
OG0002377	LOC120451036|XP_039490297.1|DSAN	LOC119065987|XP_037024088.1|BCOP, LOC119077235|XP_037040319.1|BCOP
OG0002378	LOC120448297|XP_039486168.1|DSAN	LOC119084173|XP_037049927.1|BCOP
OG0002379	LOC120445484|XP_039481865.1|DSAN	LOC119078936|XP_037042577.1|BCOP
OG0002380	LOC120455540|XP_039497811.1|DSAN	LOC119082244|XP_037047603.1|BCOP
OG0002381	LOC120447081|XP_039484412.1|DSAN	LOC119066384|XP_037024711.1|BCOP
OG0002382	LOC120455284|XP_039497251.1|DSAN	LOC119071174|XP_037031832.1|BCOP
OG0002383	LOC120448911|XP_039487068.1|DSAN	LOC119071194|XP_037031870.1|BCOP
OG0002384	LOC120455105|XP_039496920.1|DSAN	LOC119069011|XP_037028783.1|BCOP, LOC119074536|XP_037036598.1|BCOP
OG0002386	LOC120454515|XP_039495808.1|DSAN	LOC119084151|XP_037049893.1|BCOP
OG0002387	LOC120452087|XP_039492088.1|DSAN	LOC119084427|XP_037050299.1|BCOP
OG0002388	LOC120451476|XP_039491125.1|DSAN	LOC119066565|XP_037025007.1|BCOP, LOC119080347|XP_037044540.1|BCOP, LOC119078065|XP_037041397.1|BCOP
OG0002389	LOC120452220|XP_039492280.1|DSAN	LOC119076759|XP_037039611.1|BCOP
OG0002390	LOC120458443|XP_039502023.1|DSAN	LOC119073788|XP_037035407.1|BCOP
OG0002391	LOC120445108|XP_039481186.1|DSAN	LOC119085224|XP_037051432.1|BCOP
OG0002392	LOC120448750|XP_039486867.1|DSAN	LOC119072765|XP_037033958.1|BCOP, LOC119075003|XP_037037300.1|BCOP
OG0002393	LOC120448108|XP_039485845.1|DSAN	LOC119074933|XP_037037218.1|BCOP
OG0002394	LOC120450841|XP_039489965.1|DSAN	LOC119068580|XP_037028158.1|BCOP
OG0002395	LOC120452716|XP_039493012.1|DSAN	LOC119078061|XP_037041390.1|BCOP
OG0002396	LOC120447005|XP_039484245.1|DSAN	LOC119080349|XP_037044542.1|BCOP
OG0002397	LOC120458647|XP_039502310.1|DSAN	LOC119076486|XP_037039166.1|BCOP
OG0002398	LOC120456443|XP_039499209.1|DSAN	LOC119082077|XP_037047312.1|BCOP, LOC119073932|XP_037035696.1|BCOP, LOC119072043|XP_037033057.1|BCOP, LOC119072044|XP_037033063.1|BCOP
OG0002399	LOC120458412|XP_039501980.1|DSAN	LOC119071691|XP_037032574.1|BCOP
OG0002400	LOC120445476|XP_039481855.1|DSAN	LOC119071702|XP_037032585.1|BCOP
OG0002401	LOC120454867|XP_039496353.1|DSAN	LOC119079502|XP_037043345.1|BCOP
OG0002402	LOC120452832|XP_039493187.1|DSAN	LOC119076888|XP_037039787.1|BCOP
OG0002403	LOC120453573|XP_039494266.1|DSAN	LOC119074386|XP_037036399.1|BCOP, LOC119076884|XP_037039783.1|BCOP
OG0002404	LOC120451634|XP_039491426.1|DSAN	LOC119084374|XP_037050221.1|BCOP
OG0002405	LOC120452798|XP_039493128.1|DSAN	LOC119071729|XP_037032653.1|BCOP
OG0002406	LOC120448030|XP_039485705.1|DSAN	LOC119074007|XP_037035839.1|BCOP
OG0002407	LOC120451159|XP_039490527.1|DSAN	LOC119084019|XP_037049728.1|BCOP
OG0002408	LOC120451276|XP_039490754.1|DSAN	LOC119068865|XP_037028601.1|BCOP
OG0002410	LOC120452892|XP_039493284.1|DSAN	LOC119074783|XP_037036952.1|BCOP
OG0002411	LOC120452864|XP_039493243.1|DSAN	LOC119068782|XP_037028437.1|BCOP
OG0002412	LOC120457866|XP_039501324.1|DSAN, LOC120457865|XP_039501317.1|DSAN	LOC119068166|XP_037027543.1|BCOP
OG0002413	LOC120456522|XP_039499325.1|DSAN	LOC119085333|XP_037051612.1|BCOP
OG0002414	LOC120450401|XP_039489331.1|DSAN	LOC119083075|XP_037048592.1|BCOP
OG0002415	LOC120452179|XP_039492221.1|DSAN	LOC119076085|XP_037038633.1|BCOP, LOC119076088|XP_037038636.1|BCOP
OG0002416	LOC120454880|XP_039496396.1|DSAN	LOC119076143|XP_037038713.1|BCOP, LOC119078096|XP_037041460.1|BCOP
OG0002417	LOC120443929|XP_039479306.1|DSAN	LOC119070846|XP_037031251.1|BCOP
OG0002418	LOC120451161|XP_039490529.1|DSAN	LOC119066192|XP_037024404.1|BCOP
OG0002419	LOC120455308|XP_039497291.1|DSAN	LOC119077851|XP_037041073.1|BCOP
OG0002420	LOC120450195|XP_039488994.1|DSAN	LOC119079301|XP_037042983.1|BCOP, LOC119078134|XP_037041505.1|BCOP, LOC119082199|XP_037047528.1|BCOP
OG0002421	LOC120453352|XP_039493958.1|DSAN	LOC119079652|XP_037043628.1|BCOP, LOC119076131|XP_037038698.1|BCOP, LOC119079578|XP_037043500.1|BCOP
OG0002422	LOC120452509|XP_039492697.1|DSAN	LOC119078114|XP_037041461.1|BCOP, LOC119080523|XP_037044828.1|BCOP
OG0002423	LOC120448096|XP_039485833.1|DSAN	LOC119074331|XP_037036310.1|BCOP
OG0002424	LOC120454881|XP_039496402.1|DSAN	LOC119076864|XP_037039764.1|BCOP
OG0002425	LOC120455567|XP_039497863.1|DSAN	LOC119067380|XP_037026195.1|BCOP
OG0002426	LOC120449512|XP_039487951.1|DSAN	LOC119083250|XP_037048809.1|BCOP
OG0002427	LOC120454830|XP_039496233.1|DSAN	LOC119078692|XP_037042251.1|BCOP
OG0002428	LOC120457079|XP_039500192.1|DSAN	LOC119067826|XP_037026893.1|BCOP
OG0002429	LOC120450619|XP_039489694.1|DSAN	LOC119082512|XP_037047919.1|BCOP
OG0002430	LOC120450041|XP_039488734.1|DSAN	LOC119078236|XP_037041589.1|BCOP
OG0002431	LOC120445872|XP_039482449.1|DSAN	LOC119071319|XP_037032097.1|BCOP
OG0002432	LOC120455364|XP_039497405.1|DSAN	LOC119074344|XP_037036332.1|BCOP
OG0002433	LOC120453142|XP_039493632.1|DSAN	LOC119077797|XP_037041003.1|BCOP
OG0002434	LOC120451527|XP_039491231.1|DSAN	LOC119084220|XP_037050014.1|BCOP
OG0002436	LOC120444346|XP_039479856.1|DSAN	LOC119071260|XP_037032010.1|BCOP
OG0002437	LOC120444378|XP_039479918.1|DSAN	LOC119085315|XP_037051589.1|BCOP
OG0002438	LOC120455011|XP_039496768.1|DSAN	LOC119071047|XP_037031544.1|BCOP
OG0002439	LOC120443685|XP_039478859.1|DSAN	LOC119070966|XP_037031432.1|BCOP
OG0002440	LOC120448193|XP_039485993.1|DSAN	LOC119085381|XP_037051662.1|BCOP, LOC119067279|XP_037026051.1|BCOP
OG0002441	LOC120448220|XP_039486049.1|DSAN	LOC119071391|XP_037032162.1|BCOP
OG0002442	LOC120447100|XP_039484444.1|DSAN	LOC119074198|XP_037036089.1|BCOP
OG0002443	LOC120444389|XP_039479939.1|DSAN	LOC119072386|XP_037033484.1|BCOP, LOC119072392|XP_037033496.1|BCOP
OG0002444	LOC120444291|XP_039479743.1|DSAN	LOC119084080|XP_037049810.1|BCOP
OG0002445	LOC120446028|XP_039482722.1|DSAN	LOC119069836|XP_037029898.1|BCOP
OG0002447	LOC120448013|XP_039485662.1|DSAN	LOC119071927|XP_037032945.1|BCOP
OG0002448	LOC120445981|XP_039482647.1|DSAN	LOC119066229|XP_037024448.1|BCOP
OG0002449	LOC120446859|XP_039483992.1|DSAN	LOC119071329|XP_037032108.1|BCOP
OG0002450	LOC120453803|XP_039494610.1|DSAN	LOC119084537|XP_037050445.1|BCOP, LOC119084500|XP_037050417.1|BCOP
OG0002451	LOC120443895|XP_039479256.1|DSAN	LOC119084029|XP_037049746.1|BCOP, LOC119077965|XP_037041240.1|BCOP
OG0002452	LOC120445240|XP_039481440.1|DSAN	LOC119066537|XP_037024957.1|BCOP
OG0002453	LOC120445650|XP_039482127.1|DSAN	LOC119072839|XP_037034047.1|BCOP
OG0002454	LOC120449031|XP_039487249.1|DSAN	LOC119066170|XP_037024361.1|BCOP
OG0002455	LOC120449030|XP_039487248.1|DSAN	LOC119072032|XP_037033048.1|BCOP
OG0002456	LOC120446695|XP_039483726.1|DSAN	LOC119072082|XP_037033133.1|BCOP
OG0002457	LOC120444082|XP_039479535.1|DSAN	LOC119085354|XP_037051625.1|BCOP
OG0002458	LOC120457186|XP_039500465.1|DSAN	LOC119066843|XP_037025406.1|BCOP
OG0002459	LOC120446494|XP_039483434.1|DSAN	LOC119077043|XP_037040065.1|BCOP
OG0002460	LOC120446575|XP_039483530.1|DSAN	LOC119066116|XP_037024292.1|BCOP
OG0002461	LOC120446910|XP_039484080.1|DSAN	LOC119082739|XP_037048214.1|BCOP
OG0002462	LOC120444651|XP_039480414.1|DSAN	LOC119071060|XP_037031574.1|BCOP
OG0002463	LOC120446308|XP_039483156.1|DSAN	LOC119078240|XP_037041597.1|BCOP
OG0002464	LOC120447102|XP_039484447.1|DSAN	LOC119071679|XP_037032555.1|BCOP
OG0002465	LOC120458220|XP_039501734.1|DSAN	LOC119082101|XP_037047366.1|BCOP
OG0002466	LOC120454857|XP_039496323.1|DSAN	LOC119085098|XP_037051237.1|BCOP, LOC119083407|XP_037049021.1|BCOP
OG0002467	LOC120449938|XP_039488569.1|DSAN	LOC119073227|XP_037034433.1|BCOP, LOC119081200|XP_037045812.1|BCOP
OG0002468	LOC120448741|XP_039486854.1|DSAN	LOC119083241|XP_037048794.1|BCOP, LOC119083240|XP_037048791.1|BCOP, LOC119083221|XP_037048782.1|BCOP
OG0002469	LOC120451194|XP_039490578.1|DSAN	LOC119067785|XP_037026821.1|BCOP
OG0002470	LOC120448449|XP_039486402.1|DSAN	LOC119083279|XP_037048862.1|BCOP
OG0002471	LOC120457704|XP_039501137.1|DSAN	LOC119086078|XP_037052549.1|BCOP
OG0002472	LOC120444366|XP_039479891.1|DSAN	LOC119071492|XP_037032238.1|BCOP
OG0002473	LOC120445321|XP_039481576.1|DSAN	LOC119072615|XP_037033765.1|BCOP
OG0002474	LOC120450647|XP_039489739.1|DSAN	LOC119071844|XP_037032794.1|BCOP
OG0002475	LOC120452014|XP_039491990.1|DSAN	LOC119071960|XP_037032986.1|BCOP
OG0002476	LOC120446501|XP_039483443.1|DSAN	LOC119085339|XP_037051617.1|BCOP
OG0002477	LOC120446537|XP_039483487.1|DSAN	LOC119072433|XP_037033542.1|BCOP
OG0002478	LOC120445591|XP_039482019.1|DSAN	LOC119078989|XP_037042640.1|BCOP
OG0002479	LOC120445373|XP_039481689.1|DSAN	LOC119066902|XP_037025487.1|BCOP
OG0002480	LOC120457843|XP_039501288.1|DSAN	LOC119071163|XP_037031815.1|BCOP
OG0002481	LOC120457074|XP_039500188.1|DSAN	LOC119067505|XP_037026410.1|BCOP, LOC119078450|XP_037041875.1|BCOP
OG0002482	LOC120445356|XP_039481635.1|DSAN	LOC119071591|XP_037032433.1|BCOP, LOC119068653|XP_037028226.1|BCOP
OG0002483	LOC120445919|XP_039482510.1|DSAN	LOC119076934|XP_037039866.1|BCOP
OG0002484	LOC120444728|XP_039480587.1|DSAN	LOC119075973|XP_037038455.1|BCOP, LOC119067411|XP_037026253.1|BCOP
OG0002485	LOC120458500|XP_039502105.1|DSAN	LOC119070974|XP_037031447.1|BCOP
OG0002486	LOC120449629|XP_039488151.1|DSAN	LOC119085992|XP_037052458.1|BCOP
OG0002487	LOC120445129|XP_039481210.1|DSAN	LOC119072776|XP_037033960.1|BCOP
OG0002488	LOC120445893|XP_039482481.1|DSAN	LOC119080997|XP_037045556.1|BCOP
OG0002489	LOC120448178|XP_039485958.1|DSAN	LOC119076718|XP_037039536.1|BCOP
OG0002490	LOC120444706|XP_039480511.1|DSAN	LOC119071118|XP_037031662.1|BCOP, LOC119080097|XP_037044221.1|BCOP
OG0002491	LOC120450403|XP_039489333.1|DSAN	LOC119071526|XP_037032302.1|BCOP
OG0002492	LOC120444349|XP_039479861.1|DSAN	LOC119071175|XP_037031838.1|BCOP
OG0002493	LOC120444682|XP_039480480.1|DSAN	LOC119071162|XP_037031814.1|BCOP
OG0002494	LOC120453294|XP_039493858.1|DSAN	LOC119084257|XP_037050057.1|BCOP
OG0002495	LOC120445613|XP_039482057.1|DSAN	LOC119083517|XP_037049129.1|BCOP
OG0002497	LOC120447853|XP_039485395.1|DSAN	LOC119073156|XP_037034353.1|BCOP, LOC119080635|XP_037044944.1|BCOP, LOC119085952|XP_037052398.1|BCOP, LOC119066403|XP_037024759.1|BCOP, LOC119082531|XP_037047938.1|BCOP, LOC119080978|XP_037045518.1|BCOP
OG0002499	LOC120449808|XP_039488387.1|DSAN	LOC119075573|XP_037037935.1|BCOP
