Orthogroup	DSAN.longest_only	DSUP.longest_only
OG0000880	LOC120452249|XP_039492310.1|DSAN	LOC119556878|XP_037725281.1|DSUP
OG0000880	LOC120448817|XP_039486949.1|DSAN	LOC119553971|XP_037720604.1|DSUP
OG0000881	LOC120448117|XP_039485857.1|DSAN	LOC119553841|XP_037720413.1|DSUP
OG0000881	LOC120448116|XP_039485855.1|DSAN	LOC119553911|XP_037720515.1|DSUP
OG0000881	LOC120448115|XP_039485854.1|DSAN	LOC119555104|XP_037722251.1|DSUP
OG0000882	LOC120456525|XP_039499328.1|DSAN	LOC119556981|XP_037725428.1|DSUP
OG0000882	LOC120457818|XP_039501248.1|DSAN	LOC119547657|XP_037710533.1|DSUP
OG0000883	LOC120456738|XP_039499661.1|DSAN	LOC119556418|XP_037724558.1|DSUP
OG0000884	LOC120458906|XP_039502686.1|DSAN	LOC119547630|XP_037710488.1|DSUP
OG0000884	LOC120457285|XP_039500661.1|DSAN	LOC119558338|XP_037727730.1|DSUP
OG0000885	LOC120451838|XP_039491748.1|DSAN	LOC119560244|XP_037729534.1|DSUP
OG0000886	LOC120453092|XP_039493557.1|DSAN	LOC119563324|XP_037732594.1|DSUP
OG0000887	LOC120456689|XP_039499587.1|DSAN	LOC119556695|XP_037725020.1|DSUP
OG0000888	LOC120447461|XP_039484775.1|DSAN	LOC119553388|XP_037719673.1|DSUP
OG0000889	LOC120449582|XP_039488072.1|DSAN	LOC119554130|XP_037720832.1|DSUP
OG0000890	LOC120445596|XP_039482028.1|DSAN	LOC119562479|XP_037731601.1|DSUP, LOC119551169|XP_037716295.1|DSUP
OG0000891	LOC120453799|XP_039494648.1|DSAN	LOC119546926|XP_037709489.1|DSUP
OG0000891	LOC120453967|XP_039494856.1|DSAN	LOC119547849|XP_037710807.1|DSUP
OG0000892	LOC120449958|XP_039488593.1|DSAN	LOC119555231|XP_037722439.1|DSUP
OG0000892	LOC120447954|XP_039485575.1|DSAN	LOC119555435|XP_037722732.1|DSUP
OG0000893	LOC120452311|XP_039492395.1|DSAN	LOC119560177|XP_037729465.1|DSUP
OG0000894	LOC120454624|XP_039496026.1|DSAN	LOC119559946|XP_037729100.1|DSUP
OG0000895	LOC120445658|XP_039482137.1|DSAN	LOC119551844|XP_037717345.1|DSUP
OG0000896	LOC120455968|XP_039498448.1|DSAN	LOC119556046|XP_037723767.1|DSUP
OG0000897	LOC120452187|XP_039492231.1|DSAN	LOC119562942|XP_037732026.1|DSUP
OG0000897	LOC120452226|XP_039492286.1|DSAN	LOC119562927|XP_037732006.1|DSUP
OG0000898	LOC120445297|XP_039481534.1|DSAN	LOC119550049|XP_037714431.1|DSUP
OG0000898	LOC120446171|XP_039482939.1|DSAN	LOC119549937|XP_037714243.1|DSUP
OG0000899	LOC120454020|XP_039494942.1|DSAN	LOC119560139|XP_037729419.1|DSUP
OG0000899	LOC120453373|XP_039493981.1|DSAN	LOC119560680|XP_037730182.1|DSUP
OG0000900	LOC120446165|XP_039482930.1|DSAN	LOC119551005|XP_037715987.1|DSUP
OG0000900	LOC120446360|XP_039483225.1|DSAN	LOC119551871|XP_037717393.1|DSUP
OG0000901	LOC120444842|XP_039480733.1|DSAN	LOC119551893|XP_037717423.1|DSUP
OG0000901	LOC120444841|XP_039480732.1|DSAN	LOC119551441|XP_037716712.1|DSUP
OG0000902	LOC120456192|XP_039498806.1|DSAN	LOC119555822|XP_037723368.1|DSUP
OG0000902	LOC120456190|XP_039498804.1|DSAN	LOC119555821|XP_037723367.1|DSUP
OG0000903	LOC120448496|XP_039486461.1|DSAN	LOC119554788|XP_037721763.1|DSUP
OG0000903	LOC120450018|XP_039488675.1|DSAN	LOC119553462|XP_037719793.1|DSUP
OG0000904	LOC120448084|XP_039485810.1|DSAN	LOC119553061|XP_037719114.1|DSUP
OG0000904	LOC120450002|XP_039488646.1|DSAN	LOC119552542|XP_037718090.1|DSUP, LOC119552541|XP_037718089.1|DSUP
OG0000906	LOC120457762|XP_039501195.1|DSAN	LOC119551615|XP_037716956.1|DSUP
OG0000906	LOC120457738|XP_039501171.1|DSAN	LOC119550784|XP_037715644.1|DSUP
OG0000907	LOC120444657|XP_039480431.1|DSAN	LOC119551214|XP_037716378.1|DSUP
OG0000909	LOC120455926|XP_039498387.1|DSAN	LOC119547375|XP_037710127.1|DSUP
OG0000909	LOC120452531|XP_039492729.1|DSAN	LOC119563414|XP_037732710.1|DSUP
OG0000910	LOC120451624|XP_039491411.1|DSAN	LOC119555638|XP_037723092.1|DSUP
OG0000911	LOC120445177|XP_039481324.1|DSAN	LOC119551874|XP_037717396.1|DSUP
OG0000913	LOC120448754|XP_039486872.1|DSAN	LOC119552939|XP_037718820.1|DSUP
OG0000914	LOC120445632|XP_039482093.1|DSAN	LOC119550754|XP_037715605.1|DSUP
OG0000915	LOC120445399|XP_039481743.1|DSAN	LOC119551017|XP_037715999.1|DSUP
OG0000915	LOC120455056|XP_039496843.1|DSAN	LOC119557018|XP_037725482.1|DSUP
OG0000916	LOC120448894|XP_039487049.1|DSAN	LOC119546262|XP_037708351.1|DSUP
OG0000917	LOC120457517|XP_039500999.1|DSAN, LOC120457589|XP_039501032.1|DSAN	LOC119560884|XP_037730489.1|DSUP
OG0000917	LOC120443759|XP_039478980.1|DSAN	LOC119548724|XP_037712157.1|DSUP
OG0000918	LOC120458079|XP_039501527.1|DSAN	LOC119562707|XP_037731821.1|DSUP
OG0000918	LOC120458795|XP_039502522.1|DSAN	LOC119548676|XP_037712047.1|DSUP
OG0000920	LOC120455269|XP_039497204.1|DSAN	LOC119558006|XP_037727041.1|DSUP
OG0000921	LOC120455312|XP_039497296.1|DSAN, LOC120455529|XP_039497753.1|DSAN	LOC119556415|XP_037724538.1|DSUP, LOC119556149|XP_037723974.1|DSUP
OG0000922	LOC120449549|XP_039488010.1|DSAN	LOC119553367|XP_037719640.1|DSUP, LOC119553366|XP_037719639.1|DSUP
OG0000923	LOC120449799|XP_039488378.1|DSAN	LOC119553619|XP_037720012.1|DSUP
OG0000923	LOC120452812|XP_039493149.1|DSAN	LOC119559886|XP_037728951.1|DSUP, LOC119558281|XP_037727587.1|DSUP
OG0000924	LOC120457146|XP_039500351.1|DSAN	LOC119556173|XP_037724021.1|DSUP
OG0000925	LOC120452943|XP_039493359.1|DSAN	LOC119554725|XP_037721672.1|DSUP
OG0000925	LOC120452942|XP_039493357.1|DSAN	LOC119553857|XP_037720439.1|DSUP
OG0000926	LOC120453948|XP_039494827.1|DSAN	LOC119560986|XP_037730691.1|DSUP
OG0000926	LOC120452211|XP_039492265.1|DSAN	LOC119562864|XP_037731906.1|DSUP
OG0000927	LOC120452668|XP_039492940.1|DSAN	LOC119558541|XP_037727947.1|DSUP
OG0000927	LOC120451719|XP_039491556.1|DSAN	LOC119556073|XP_037723823.1|DSUP
OG0000928	LOC120453182|XP_039493682.1|DSAN	LOC119548511|XP_037711726.1|DSUP
OG0000928	LOC120450500|XP_039489488.1|DSAN	LOC119547287|XP_037710000.1|DSUP
OG0000929	LOC120454685|XP_039496141.1|DSAN	LOC119547660|XP_037710537.1|DSUP
OG0000929	LOC120454690|XP_039496156.1|DSAN	LOC119547661|XP_037710539.1|DSUP
OG0000930	LOC120448836|XP_039486971.1|DSAN	LOC119555637|XP_037723087.1|DSUP
OG0000930	LOC120448834|XP_039486968.1|DSAN	LOC119555633|XP_037723081.1|DSUP
OG0000931	LOC120446746|XP_039483808.1|DSAN	LOC119550696|XP_037715489.1|DSUP
OG0000931	LOC120450996|XP_039490243.1|DSAN	LOC119547303|XP_037710023.1|DSUP
OG0000932	LOC120447802|XP_039485307.1|DSAN	LOC119555507|XP_037722854.1|DSUP
OG0000932	LOC120450086|XP_039488813.1|DSAN	LOC119555508|XP_037722856.1|DSUP
OG0000933	LOC120446012|XP_039482699.1|DSAN	LOC119551148|XP_037716267.1|DSUP
OG0000933	LOC120446011|XP_039482697.1|DSAN	LOC119551149|XP_037716268.1|DSUP
OG0000934	LOC120443681|XP_039479277.1|DSAN, LOC120444450|XP_039480466.1|DSAN, LOC120458048|XP_039501492.1|DSAN, LOC120458910|XP_039502689.1|DSAN	LOC119551378|XP_037716628.1|DSUP, LOC119551334|XP_037716562.1|DSUP
OG0000935	LOC120454172|XP_039495186.1|DSAN	LOC119556611|XP_037724919.1|DSUP
OG0000936	LOC120456108|XP_039498655.1|DSAN	LOC119557557|XP_037726270.1|DSUP
OG0000937	LOC120453196|XP_039493703.1|DSAN	LOC119561248|XP_037730977.1|DSUP
OG0000938	LOC120446366|XP_039483232.1|DSAN	LOC119550759|XP_037715611.1|DSUP
OG0000938	LOC120457616|XP_039501060.1|DSAN, LOC120456793|XP_039499746.1|DSAN	LOC119556470|XP_037724646.1|DSUP
OG0000939	LOC120444100|XP_039479561.1|DSAN	LOC119548744|XP_037712187.1|DSUP
OG0000939	LOC120443996|XP_039479408.1|DSAN	LOC119546082|XP_037708087.1|DSUP
OG0000940	LOC120457064|XP_039500176.1|DSAN	LOC119556967|XP_037725405.1|DSUP
OG0000940	LOC120450530|XP_039489552.1|DSAN	LOC119554614|XP_037721536.1|DSUP
OG0000941	LOC120454414|XP_039495618.1|DSAN	LOC119560101|XP_037729372.1|DSUP
OG0000941	LOC120456665|XP_039499539.1|DSAN	LOC119557678|XP_037726475.1|DSUP
OG0000942	LOC120448252|XP_039486098.1|DSAN	LOC119552580|XP_037718139.1|DSUP
OG0000943	LOC120446599|XP_039483563.1|DSAN	LOC119549167|XP_037712888.1|DSUP
OG0000944	LOC120455886|XP_039498313.1|DSAN	LOC119557307|XP_037725947.1|DSUP
OG0000944	LOC120451710|XP_039491549.1|DSAN	LOC119547313|XP_037710038.1|DSUP
OG0000945	LOC120449724|XP_039488286.1|DSAN	LOC119555578|XP_037722977.1|DSUP
OG0000945	LOC120449723|XP_039488285.1|DSAN	LOC119555579|XP_037722979.1|DSUP
OG0000946	LOC120446102|XP_039482832.1|DSAN	LOC119547898|XP_037710862.1|DSUP
OG0000947	LOC120446316|XP_039483166.1|DSAN	LOC119549382|XP_037713350.1|DSUP
OG0000948	LOC120447544|XP_039484924.1|DSAN	LOC119553954|XP_037720576.1|DSUP
OG0000949	LOC120457290|XP_039500675.1|DSAN	LOC119558032|XP_037727093.1|DSUP
OG0000950	LOC120453981|XP_039494869.1|DSAN	LOC119560419|XP_037729784.1|DSUP
OG0000951	LOC120454644|XP_039496079.1|DSAN	LOC119560429|XP_037729793.1|DSUP
OG0000952	LOC120443821|XP_039479096.1|DSAN	LOC119546764|XP_037709239.1|DSUP
OG0000954	LOC120450747|XP_039489807.1|DSAN	LOC119559396|XP_037728385.1|DSUP
OG0000955	LOC120454230|XP_039495265.1|DSAN	LOC119562923|XP_037732001.1|DSUP
OG0000955	LOC120454208|XP_039495239.1|DSAN	LOC119545672|XP_037707327.1|DSUP
OG0000956	LOC120453269|XP_039493831.1|DSAN	LOC119560908|XP_037730536.1|DSUP
OG0000956	LOC120451994|XP_039491956.1|DSAN	LOC119560361|XP_037729693.1|DSUP
OG0000957	LOC120444373|XP_039479914.1|DSAN	LOC119549860|XP_037714084.1|DSUP
OG0000957	LOC120444374|XP_039479915.1|DSAN	LOC119549859|XP_037714083.1|DSUP
OG0000958	LOC120451079|XP_039490374.1|DSAN	LOC119563534|XP_037732939.1|DSUP
OG0000958	LOC120445611|XP_039482055.1|DSAN	LOC119550645|XP_037715413.1|DSUP
OG0000959	LOC120450567|XP_039489612.1|DSAN	LOC119553624|XP_037720022.1|DSUP
OG0000959	LOC120454592|XP_039495977.1|DSAN	LOC119560159|XP_037729448.1|DSUP
OG0000960	LOC120456919|XP_039499987.1|DSAN	LOC119556989|XP_037725448.1|DSUP
OG0000961	LOC120447479|XP_039484809.1|DSAN	LOC119555468|XP_037722802.1|DSUP
OG0000961	LOC120447482|XP_039484811.1|DSAN	LOC119555470|XP_037722804.1|DSUP
OG0000962	LOC120454238|XP_039495277.1|DSAN	LOC119553222|XP_037719412.1|DSUP
OG0000963	LOC120455594|XP_039497901.1|DSAN	LOC119556831|XP_037725217.1|DSUP
OG0000964	LOC120446394|XP_039483265.1|DSAN	LOC119551585|XP_037716913.1|DSUP
OG0000965	LOC120456306|XP_039498988.1|DSAN	LOC119558131|XP_037727291.1|DSUP
OG0000966	LOC120446275|XP_039483092.1|DSAN	LOC119559404|XP_037728400.1|DSUP
OG0000966	LOC120451682|XP_039491498.1|DSAN	LOC119548757|XP_037712216.1|DSUP
OG0000968	LOC120448664|XP_039486733.1|DSAN	LOC119553492|XP_037719828.1|DSUP
OG0000969	LOC120445060|XP_039481119.1|DSAN	LOC119549956|XP_037714267.1|DSUP
OG0000969	LOC120451969|XP_039491929.1|DSAN	LOC119557232|XP_037725846.1|DSUP
OG0000970	LOC120452588|XP_039492810.1|DSAN	LOC119562064|XP_037731321.1|DSUP
OG0000971	LOC120446029|XP_039482723.1|DSAN	LOC119548170|XP_037711210.1|DSUP
OG0000972	LOC120449099|XP_039487341.1|DSAN	LOC119555624|XP_037723072.1|DSUP
OG0000972	LOC120456843|XP_039499832.1|DSAN	LOC119557926|XP_037726862.1|DSUP
OG0000973	LOC120456547|XP_039499360.1|DSAN	LOC119557255|XP_037725867.1|DSUP
OG0000974	LOC120448578|XP_039486582.1|DSAN	LOC119553488|XP_037719825.1|DSUP
OG0000975	LOC120454476|XP_039495743.1|DSAN, LOC120454475|XP_039495742.1|DSAN	LOC119548237|XP_037711307.1|DSUP
OG0000976	LOC120454251|XP_039495311.1|DSAN	LOC119560845|XP_037730427.1|DSUP, LOC119562645|XP_037731798.1|DSUP
OG0000977	LOC120451473|XP_039491099.1|DSAN	LOC119562196|XP_037731331.1|DSUP
OG0000978	LOC120450937|XP_039490138.1|DSAN	LOC119550444|XP_037715050.1|DSUP
OG0000979	LOC120446135|XP_039482893.1|DSAN	LOC119550096|XP_037714504.1|DSUP
OG0000980	LOC120452724|XP_039493023.1|DSAN	LOC119563369|XP_037732647.1|DSUP
OG0000980	LOC120453327|XP_039493922.1|DSAN	LOC119551410|XP_037716681.1|DSUP
OG0000981	LOC120450838|XP_039489963.1|DSAN	LOC119546845|XP_037709367.1|DSUP
OG0000982	LOC120452074|XP_039492072.1|DSAN	LOC119562519|XP_037731644.1|DSUP
OG0000982	LOC120451167|XP_039490538.1|DSAN	LOC119560321|XP_037729630.1|DSUP
OG0000982	LOC120452705|XP_039492999.1|DSAN	LOC119560695|XP_037730205.1|DSUP
OG0000984	LOC120453526|XP_039494212.1|DSAN	LOC119550071|XP_037714470.1|DSUP
OG0000984	LOC120458502|XP_039502103.1|DSAN	LOC119559169|XP_037728159.1|DSUP
OG0000985	LOC120446948|XP_039484134.1|DSAN	LOC119552201|XP_037717987.1|DSUP
OG0000985	LOC120446949|XP_039484135.1|DSAN	LOC119552203|XP_037717988.1|DSUP, LOC119549857|XP_037714081.1|DSUP
OG0000986	LOC120446407|XP_039483284.1|DSAN	LOC119546712|XP_037709126.1|DSUP
OG0000986	LOC120446839|XP_039483965.1|DSAN	LOC119547085|XP_037709713.1|DSUP
OG0000987	LOC120453155|XP_039493648.1|DSAN	LOC119548242|XP_037711310.1|DSUP
OG0000987	LOC120451517|XP_039491212.1|DSAN	LOC119563041|XP_037732173.1|DSUP
OG0000988	LOC120452839|XP_039493240.1|DSAN	LOC119547538|XP_037710363.1|DSUP
OG0000990	LOC120451095|XP_039490434.1|DSAN	LOC119545778|XP_037707572.1|DSUP
OG0000990	LOC120455100|XP_039496910.1|DSAN	LOC119556106|XP_037723904.1|DSUP
OG0000991	LOC120457286|XP_039500666.1|DSAN	LOC119558339|XP_037727736.1|DSUP
OG0000992	LOC120454236|XP_039495274.1|DSAN	LOC119545774|XP_037707552.1|DSUP
OG0000993	LOC120453696|XP_039494451.1|DSAN	LOC119554359|XP_037721157.1|DSUP
OG0000993	LOC120453599|XP_039494298.1|DSAN	LOC119554348|XP_037721146.1|DSUP
OG0000994	LOC120456742|XP_039499666.1|DSAN	LOC119557994|XP_037727025.1|DSUP
OG0000995	LOC120452296|XP_039492365.1|DSAN, LOC120455545|XP_039497816.1|DSAN	LOC119557430|XP_037726110.1|DSUP
OG0000996	LOC120446908|XP_039484069.1|DSAN	LOC119549374|XP_037713339.1|DSUP
OG0000997	LOC120446528|XP_039483474.1|DSAN	LOC119551566|XP_037716892.1|DSUP
OG0000998	LOC120447516|XP_039484869.1|DSAN	LOC119552704|XP_037718373.1|DSUP
OG0000999	LOC120445343|XP_039481614.1|DSAN	LOC119550660|XP_037715434.1|DSUP
OG0000999	LOC120455345|XP_039497368.1|DSAN	LOC119556084|XP_037723863.1|DSUP
OG0001000	LOC120454284|XP_039495404.1|DSAN	LOC119559635|XP_037728606.1|DSUP
OG0001001	LOC120445948|XP_039482562.1|DSAN	LOC119549775|XP_037713962.1|DSUP
OG0001002	LOC120446278|XP_039483095.1|DSAN	LOC119548230|XP_037711297.1|DSUP
OG0001003	LOC120451690|XP_039491517.1|DSAN	LOC119559049|XP_037728103.1|DSUP
OG0001003	LOC120444117|XP_039479584.1|DSAN	LOC119552167|XP_037717918.1|DSUP
OG0001004	LOC120452436|XP_039492597.1|DSAN	LOC119560807|XP_037730368.1|DSUP
OG0001004	LOC120450853|XP_039490000.1|DSAN	LOC119560570|XP_037730017.1|DSUP
OG0001005	LOC120444820|XP_039480710.1|DSAN	LOC119546353|XP_037708509.1|DSUP
OG0001005	LOC120455392|XP_039497460.1|DSAN	LOC119555975|XP_037723630.1|DSUP
OG0001006	LOC120451890|XP_039491830.1|DSAN	LOC119556886|XP_037725296.1|DSUP
OG0001006	LOC120448928|XP_039487098.1|DSAN	LOC119554336|XP_037721129.1|DSUP
OG0001007	LOC120444674|XP_039480464.1|DSAN	LOC119550014|XP_037714365.1|DSUP
OG0001008	LOC120452298|XP_039492368.1|DSAN	LOC119561990|XP_037731310.1|DSUP
OG0001008	LOC120457233|XP_039500548.1|DSAN	LOC119556484|XP_037724667.1|DSUP
OG0001009	LOC120453776|XP_039494551.1|DSAN	LOC119562911|XP_037731982.1|DSUP
OG0001010	LOC120457299|XP_039500715.1|DSAN	LOC119557808|XP_037726666.1|DSUP
OG0001010	LOC120443932|XP_039479308.1|DSAN	LOC119548577|XP_037711823.1|DSUP
OG0001011	LOC120456642|XP_039499501.1|DSAN	LOC119556839|XP_037725236.1|DSUP
OG0001011	LOC120445442|XP_039481810.1|DSAN	LOC119547965|XP_037710943.1|DSUP
OG0001012	LOC120456975|XP_039500056.1|DSAN	LOC119557789|XP_037726617.1|DSUP
OG0001012	LOC120455721|XP_039498069.1|DSAN	LOC119557739|XP_037726552.1|DSUP
OG0001013	LOC120448647|XP_039486709.1|DSAN	LOC119554379|XP_037721188.1|DSUP
OG0001014	LOC120450555|XP_039489596.1|DSAN	LOC119553332|XP_037719591.1|DSUP
OG0001014	LOC120449803|XP_039488382.1|DSAN	LOC119554682|XP_037721612.1|DSUP
OG0001015	LOC120456803|XP_039499771.1|DSAN	LOC119557704|XP_037726506.1|DSUP
OG0001015	LOC120455701|XP_039498043.1|DSAN	LOC119557501|XP_037726201.1|DSUP
OG0001016	LOC120451726|XP_039491569.1|DSAN	LOC119561837|XP_037731250.1|DSUP
OG0001016	LOC120456093|XP_039498623.1|DSAN	LOC119558182|XP_037727376.1|DSUP
OG0001017	LOC120446757|XP_039483829.1|DSAN	LOC119552139|XP_037717863.1|DSUP
OG0001017	LOC120449605|XP_039488107.1|DSAN, LOC120449695|XP_039488246.1|DSAN	LOC119554164|XP_037720881.1|DSUP
OG0001018	LOC120452525|XP_039492722.1|DSAN	LOC119563413|XP_037732709.1|DSUP
OG0001019	LOC120453195|XP_039493697.1|DSAN	LOC119545695|XP_037707375.1|DSUP
OG0001020	LOC120456345|XP_039499062.1|DSAN, LOC120456344|XP_039499060.1|DSAN	LOC119558186|XP_037727393.1|DSUP
OG0001021	LOC120452294|XP_039492367.1|DSAN	LOC119547177|XP_037709838.1|DSUP
OG0001022	LOC120453436|XP_039494078.1|DSAN	LOC119560567|XP_037730013.1|DSUP
OG0001022	LOC120455555|XP_039497835.1|DSAN	LOC119557296|XP_037725931.1|DSUP
OG0001024	LOC120452486|XP_039492668.1|DSAN	LOC119553813|XP_037720364.1|DSUP
OG0001025	LOC120449332|XP_039487665.1|DSAN	LOC119554755|XP_037721711.1|DSUP, LOC119554632|XP_037721557.1|DSUP
OG0001026	LOC120444133|XP_039479632.1|DSAN	LOC119549014|XP_037712584.1|DSUP
OG0001027	LOC120450533|XP_039489556.1|DSAN	LOC119554074|XP_037720745.1|DSUP
OG0001028	LOC120458808|XP_039502538.1|DSAN	LOC119546935|XP_037709500.1|DSUP
OG0001029	LOC120447222|XP_039484675.1|DSAN	LOC119549982|XP_037714313.1|DSUP
OG0001031	LOC120446002|XP_039482669.1|DSAN	LOC119562800|XP_037731894.1|DSUP
OG0001032	LOC120458909|XP_039502692.1|DSAN	LOC119562525|XP_037731646.1|DSUP
OG0001033	LOC120449125|XP_039487372.1|DSAN	LOC119555217|XP_037722408.1|DSUP, LOC119558066|XP_037727163.1|DSUP
OG0001034	LOC120448271|XP_039486129.1|DSAN	LOC119555373|XP_037722642.1|DSUP
OG0001035	LOC120456983|XP_039500066.1|DSAN	LOC119556584|XP_037724812.1|DSUP
OG0001035	LOC120455615|XP_039497930.1|DSAN	LOC119557772|XP_037726598.1|DSUP
OG0001036	LOC120458862|XP_039502626.1|DSAN	LOC119547323|XP_037710049.1|DSUP
OG0001036	LOC120454121|XP_039495090.1|DSAN	LOC119559851|XP_037728888.1|DSUP
OG0001037	LOC120450048|XP_039488737.1|DSAN	LOC119553784|XP_037720320.1|DSUP
OG0001038	LOC120451505|XP_039491193.1|DSAN	LOC119560704|XP_037730223.1|DSUP
OG0001038	LOC120451503|XP_039491189.1|DSAN	LOC119560703|XP_037730219.1|DSUP
OG0001039	LOC120452426|XP_039492587.1|DSAN, LOC120452425|XP_039492586.1|DSAN, LOC120452428|XP_039492590.1|DSAN	LOC119563149|XP_037732336.1|DSUP
OG0001040	LOC120453038|XP_039493492.1|DSAN	LOC119563376|XP_037732655.1|DSUP
OG0001040	LOC120448614|XP_039486661.1|DSAN	LOC119554154|XP_037720871.1|DSUP
OG0001040	LOC120453039|XP_039493493.1|DSAN	LOC119563375|XP_037732654.1|DSUP
OG0001040	LOC120453037|XP_039493490.1|DSAN	LOC119563374|XP_037732653.1|DSUP
OG0001041	LOC120451877|XP_039491817.1|DSAN	LOC119553427|XP_037719742.1|DSUP
OG0001041	LOC120452175|XP_039492217.1|DSAN	LOC119553421|XP_037719729.1|DSUP
OG0001042	LOC120453353|XP_039493959.1|DSAN	LOC119549879|XP_037714115.1|DSUP
OG0001043	LOC120455994|XP_039498486.1|DSAN	LOC119556843|XP_037725242.1|DSUP
OG0001044	LOC120458750|XP_039502456.1|DSAN	LOC119551817|XP_037717306.1|DSUP
OG0001045	LOC120446449|XP_039483373.1|DSAN	LOC119551240|XP_037716409.1|DSUP
OG0001046	LOC120444454|XP_039480052.1|DSAN	LOC119550093|XP_037714500.1|DSUP
OG0001046	LOC120444453|XP_039480051.1|DSAN	LOC119550091|XP_037714499.1|DSUP
OG0001047	LOC120444776|XP_039480645.1|DSAN	LOC119549018|XP_037712590.1|DSUP
OG0001048	LOC120444290|XP_039479742.1|DSAN	LOC119550268|XP_037714775.1|DSUP
OG0001049	LOC120448287|XP_039486155.1|DSAN	LOC119554088|XP_037720760.1|DSUP
OG0001050	LOC120449866|XP_039488460.1|DSAN	LOC119555681|XP_037723232.1|DSUP
OG0001051	LOC120450476|XP_039489458.1|DSAN	LOC119548578|XP_037711824.1|DSUP
OG0001052	LOC120458457|XP_039502039.1|DSAN	LOC119548448|XP_037711639.1|DSUP
OG0001053	LOC120455309|XP_039497293.1|DSAN	LOC119557250|XP_037725863.1|DSUP
OG0001054	LOC120453611|XP_039494320.1|DSAN	LOC119549047|XP_037712674.1|DSUP
OG0001055	LOC120451863|XP_039491800.1|DSAN	LOC119553797|XP_037720341.1|DSUP
OG0001056	LOC120447232|XP_039484692.1|DSAN	LOC119547384|XP_037710148.1|DSUP
OG0001056	LOC120456120|XP_039498681.1|DSAN	LOC119557142|XP_037725653.1|DSUP
OG0001057	LOC120447044|XP_039484345.1|DSAN	LOC119548755|XP_037712207.1|DSUP
OG0001058	LOC120456498|XP_039499300.1|DSAN	LOC119557790|XP_037726618.1|DSUP
OG0001059	LOC120448782|XP_039486905.1|DSAN	LOC119554607|XP_037721527.1|DSUP
OG0001059	LOC120449208|XP_039487507.1|DSAN	LOC119553522|XP_037719873.1|DSUP
OG0001060	LOC120452707|XP_039493001.1|DSAN	LOC119563004|XP_037732121.1|DSUP
OG0001061	LOC120454162|XP_039495163.1|DSAN	LOC119560300|XP_037729599.1|DSUP
OG0001061	LOC120454211|XP_039495241.1|DSAN	LOC119561020|XP_037730771.1|DSUP
OG0001062	LOC120451062|XP_039490354.1|DSAN	LOC119560437|XP_037729807.1|DSUP
OG0001062	LOC120452025|XP_039492006.1|DSAN	LOC119560549|XP_037729982.1|DSUP
OG0001063	LOC120457055|XP_039500164.1|DSAN	LOC119558347|XP_037727756.1|DSUP
OG0001063	LOC120455643|XP_039497966.1|DSAN	LOC119556757|XP_037725106.1|DSUP
OG0001064	LOC120456503|XP_039499305.1|DSAN	LOC119558390|XP_037727846.1|DSUP
OG0001064	LOC120457106|XP_039500246.1|DSAN	LOC119558208|XP_037727434.1|DSUP
OG0001065	LOC120454914|XP_039496598.1|DSAN	LOC119559945|XP_037729103.1|DSUP
OG0001066	LOC120455498|XP_039497686.1|DSAN	LOC119558077|XP_037727184.1|DSUP
OG0001067	LOC120457248|XP_039500577.1|DSAN	LOC119547814|XP_037710764.1|DSUP
OG0001067	LOC120457241|XP_039500564.1|DSAN	LOC119547816|XP_037710767.1|DSUP
OG0001068	LOC120447657|XP_039485105.1|DSAN	LOC119552549|XP_037718097.1|DSUP
OG0001068	LOC120447734|XP_039485212.1|DSAN	LOC119555379|XP_037722650.1|DSUP
OG0001069	LOC120446057|XP_039482768.1|DSAN	LOC119550778|XP_037715636.1|DSUP
OG0001070	LOC120451712|XP_039491548.1|DSAN, LOC120451713|XP_039491550.1|DSAN	LOC119560774|XP_037730327.1|DSUP
OG0001071	LOC120447632|XP_039485069.1|DSAN	LOC119554428|XP_037721248.1|DSUP
OG0001072	LOC120448169|XP_039485941.1|DSAN, LOC120450478|XP_039489459.1|DSAN	LOC119553609|XP_037719995.1|DSUP
OG0001072	LOC120456585|XP_039499425.1|DSAN	LOC119556991|XP_037725451.1|DSUP
OG0001073	LOC120454273|XP_039495371.1|DSAN	LOC119549234|XP_037713058.1|DSUP
OG0001074	LOC120446558|XP_039483510.1|DSAN	LOC119549333|XP_037713241.1|DSUP
OG0001075	LOC120448326|XP_039486210.1|DSAN	LOC119555054|XP_037722176.1|DSUP
OG0001077	LOC120457600|XP_039501044.1|DSAN	LOC119561876|XP_037731279.1|DSUP
OG0001078	LOC120456502|XP_039499303.1|DSAN	LOC119556798|XP_037725164.1|DSUP
OG0001079	LOC120450169|XP_039488951.1|DSAN	LOC119554807|XP_037721786.1|DSUP
OG0001080	LOC120449717|XP_039488273.1|DSAN	LOC119555342|XP_037722606.1|DSUP
OG0001081	LOC120450864|XP_039490021.1|DSAN	LOC119561093|XP_037730914.1|DSUP
OG0001082	LOC120444412|XP_039479969.1|DSAN	LOC119549994|XP_037714332.1|DSUP
OG0001083	LOC120449530|XP_039487984.1|DSAN	LOC119556924|XP_037725338.1|DSUP, LOC119552780|XP_037718525.1|DSUP
OG0001084	LOC120455461|XP_039497657.1|DSAN	LOC119551413|XP_037716680.1|DSUP
OG0001085	LOC120458914|XP_039502697.1|DSAN	LOC119562453|XP_037731568.1|DSUP
