Orthogroup	DSAN.longest_only	ASTE.longest_only
OG0001943	LOC120448589|XP_039486606.1|DSAN	LOC118511442|XP_035910434.1|ASTE
OG0001944	LOC120448687|XP_039486768.1|DSAN	LOC118514250|XP_035916857.1|ASTE
OG0001945	LOC120443724|XP_039478907.1|DSAN	LOC118511792|XP_035911212.1|ASTE
OG0001946	LOC120449185|XP_039487471.1|DSAN	LOC118511383|XP_035910283.1|ASTE
OG0001947	LOC120445446|XP_039481817.1|DSAN	LOC118511381|XP_035910279.1|ASTE
OG0001948	LOC120456811|XP_039499788.1|DSAN	LOC118516693|XP_035918531.1|ASTE, LOC118512776|XP_035913577.1|ASTE, LOC118516355|XP_035918080.1|ASTE
OG0001949	LOC120448557|XP_039486546.1|DSAN	LOC118514380|XP_035917147.1|ASTE
OG0001950	LOC120454255|XP_039495316.1|DSAN	LOC118509618|XP_035906343.1|ASTE
OG0001951	LOC120446440|XP_039483345.1|DSAN	LOC118510328|XP_035907866.1|ASTE
OG0001952	LOC120444007|XP_039479421.1|DSAN	LOC118511327|XP_035910146.1|ASTE
OG0001953	LOC120445684|XP_039482174.1|DSAN	LOC118514332|XP_035917032.1|ASTE
OG0001954	LOC120458321|XP_039501862.1|DSAN	LOC118509514|XP_035906101.1|ASTE
OG0001955	LOC120444521|XP_039480198.1|DSAN	LOC118509453|XP_035905966.1|ASTE
OG0001956	LOC120450484|XP_039489465.1|DSAN	LOC118510369|XP_035907982.1|ASTE
OG0001957	LOC120445076|XP_039481137.1|DSAN	LOC118514359|XP_035917074.1|ASTE
OG0001958	LOC120445203|XP_039481372.1|DSAN	LOC118512020|XP_035911693.1|ASTE
OG0001959	LOC120449989|XP_039488632.1|DSAN	LOC118510433|XP_035908103.1|ASTE
OG0001960	LOC120448594|XP_039486626.1|DSAN	LOC118513135|XP_035914454.1|ASTE
OG0001961	LOC120446030|XP_039482725.1|DSAN	LOC118514169|XP_035916723.1|ASTE, LOC118516704|XP_035918541.1|ASTE
OG0001962	LOC120443725|XP_039478912.1|DSAN	LOC118509688|XP_035906633.1|ASTE
OG0001963	LOC120449922|XP_039488549.1|DSAN	LOC118514231|XP_035916827.1|ASTE
OG0001964	LOC120448437|XP_039486380.1|DSAN	LOC118511307|XP_035910111.1|ASTE
OG0001966	LOC120452257|XP_039492320.1|DSAN	LOC118509748|XP_035906772.1|ASTE
OG0001967	LOC120445054|XP_039481106.1|DSAN	LOC118509246|XP_035905461.1|ASTE
OG0001968	LOC120449940|XP_039488573.1|DSAN	LOC118514627|XP_035917518.1|ASTE
OG0001969	LOC120447182|XP_039484607.1|DSAN	LOC118511846|XP_035911283.1|ASTE
OG0001970	LOC120445261|XP_039481484.1|DSAN	LOC118511519|XP_035910600.1|ASTE
OG0001971	LOC120446744|XP_039483801.1|DSAN	LOC118511337|XP_035910163.1|ASTE
OG0001972	LOC120458102|XP_039501565.1|DSAN, LOC120458103|XP_039501566.1|DSAN	LOC118511336|XP_035910162.1|ASTE
OG0001973	LOC120445307|XP_039481551.1|DSAN	LOC118516350|XP_035918061.1|ASTE, LOC118511351|XP_035910203.1|ASTE
OG0001974	LOC120447919|XP_039485513.1|DSAN	LOC118512000|XP_035911635.1|ASTE
OG0001975	LOC120448630|XP_039486686.1|DSAN	LOC118512279|XP_035912384.1|ASTE
OG0001976	LOC120446936|XP_039484121.1|DSAN	LOC118503366|XP_035892456.1|ASTE
OG0001977	LOC120444098|XP_039479562.1|DSAN	LOC118511744|XP_035911094.1|ASTE
OG0001978	LOC120447234|XP_039484693.1|DSAN	LOC118511110|XP_035909728.1|ASTE
OG0001979	LOC120446031|XP_039482729.1|DSAN	LOC118511116|XP_035909734.1|ASTE
OG0001980	LOC120454459|XP_039495711.1|DSAN	LOC118513565|XP_035915386.1|ASTE
OG0001982	LOC120458186|XP_039501688.1|DSAN	LOC118509169|XP_035905321.1|ASTE
OG0001983	LOC120450270|XP_039489110.1|DSAN	LOC118510008|XP_035907286.1|ASTE, LOC118513553|XP_035915342.1|ASTE
OG0001984	LOC120458577|XP_039502210.1|DSAN	LOC118511044|XP_035909534.1|ASTE
OG0001985	LOC120443997|XP_039479409.1|DSAN	LOC118509326|XP_035905680.1|ASTE
OG0001986	LOC120443697|XP_039478872.1|DSAN	LOC118512643|XP_035913247.1|ASTE
OG0001987	LOC120456244|XP_039498896.1|DSAN	LOC118507975|XP_035903207.1|ASTE
OG0001988	LOC120446181|XP_039482954.1|DSAN	LOC118513408|XP_035915005.1|ASTE
OG0001989	LOC120450791|XP_039489890.1|DSAN	LOC118513235|XP_035914679.1|ASTE
OG0001990	LOC120458610|XP_039502250.1|DSAN	LOC118512435|XP_035912789.1|ASTE
OG0001991	LOC120444328|XP_039479818.1|DSAN	LOC118512974|XP_035914095.1|ASTE
OG0001992	LOC120456567|XP_039499386.1|DSAN	LOC118511266|XP_035910029.1|ASTE
OG0001993	LOC120455773|XP_039498166.1|DSAN	LOC118512545|XP_035913013.1|ASTE
OG0001994	LOC120454606|XP_039495999.1|DSAN	LOC118511659|XP_035910900.1|ASTE
OG0001995	LOC120446473|XP_039483410.1|DSAN	LOC118509054|XP_035905057.1|ASTE, LOC118509055|XP_035905058.1|ASTE
OG0001996	LOC120458124|XP_039501596.1|DSAN	LOC118512512|XP_035912922.1|ASTE
OG0001997	LOC120447036|XP_039484316.1|DSAN	LOC118513345|XP_035914866.1|ASTE
OG0001998	LOC120447033|XP_039484308.1|DSAN	LOC118512548|XP_035913021.1|ASTE
OG0001999	LOC120458323|XP_039501873.1|DSAN	LOC118508967|XP_035904805.1|ASTE
OG0002000	LOC120458885|XP_039502656.1|DSAN	LOC118513738|XP_035915788.1|ASTE
OG0002001	LOC120447046|XP_039484343.1|DSAN	LOC118514686|XP_035917625.1|ASTE
OG0002002	LOC120444769|XP_039480634.1|DSAN	LOC118514563|XP_035917455.1|ASTE
OG0002003	LOC120443765|XP_039478996.1|DSAN	LOC118511610|XP_035910791.1|ASTE
OG0002004	LOC120444803|XP_039480684.1|DSAN	LOC118512585|XP_035913108.1|ASTE
OG0002005	LOC120443902|XP_039479265.1|DSAN	LOC118511777|XP_035911165.1|ASTE
OG0002006	LOC120444018|XP_039479443.1|DSAN	LOC118514508|XP_035917337.1|ASTE
OG0002008	LOC120454920|XP_039496597.1|DSAN	LOC118512608|XP_035913173.1|ASTE
OG0002009	LOC120445514|XP_039481905.1|DSAN	LOC118513696|XP_035915713.1|ASTE
OG0002010	LOC120454850|XP_039496303.1|DSAN	LOC118517126|XP_035918881.1|ASTE, LOC118513710|XP_035915736.1|ASTE
OG0002011	LOC120444989|XP_039480954.1|DSAN	LOC118513808|XP_035915910.1|ASTE
OG0002012	LOC120458716|XP_039502399.1|DSAN	LOC118510849|XP_035909072.1|ASTE
OG0002013	LOC120446434|XP_039483334.1|DSAN	LOC118513328|XP_035914829.1|ASTE
OG0002014	LOC120445068|XP_039481128.1|DSAN	LOC118509890|XP_035907029.1|ASTE, LOC118509889|XP_035907028.1|ASTE, LOC118509884|XP_035907017.1|ASTE
OG0002015	LOC120449360|XP_039487710.1|DSAN	LOC118513006|XP_035914160.1|ASTE
OG0002016	LOC120458941|XP_039502734.1|DSAN	LOC118513208|XP_035914607.1|ASTE
OG0002017	LOC120458004|XP_039501433.1|DSAN	LOC118512972|XP_035914092.1|ASTE
OG0002018	LOC120444003|XP_039479414.1|DSAN	LOC118510770|XP_035908923.1|ASTE
OG0002019	LOC120456783|XP_039499733.1|DSAN	LOC118510741|XP_035908861.1|ASTE
OG0002020	LOC120446213|XP_039483002.1|DSAN	LOC118509949|XP_035907173.1|ASTE
OG0002021	LOC120445008|XP_039480994.1|DSAN	LOC118509945|XP_035907170.1|ASTE
OG0002022	LOC120457773|XP_039501204.1|DSAN	LOC118506403|XP_035899361.1|ASTE
OG0002023	LOC120452104|XP_039492114.1|DSAN	LOC118514075|XP_035916494.1|ASTE, LOC118514074|XP_035916493.1|ASTE
OG0002024	LOC120456508|XP_039499312.1|DSAN	LOC118510711|XP_035908803.1|ASTE
OG0002025	LOC120450768|XP_039489858.1|DSAN	LOC118510667|XP_035908700.1|ASTE
OG0002026	LOC120448195|XP_039485995.1|DSAN	LOC118505323|XP_035896859.1|ASTE
OG0002027	LOC120444956|XP_039480900.1|DSAN	LOC118505612|XP_035897545.1|ASTE
OG0002028	LOC120446846|XP_039483973.1|DSAN	LOC118505621|XP_035897576.1|ASTE
OG0002029	LOC120449876|XP_039488485.1|DSAN	LOC118505201|XP_035896575.1|ASTE
OG0002030	LOC120444508|XP_039480159.1|DSAN	LOC118511575|XP_035910713.1|ASTE
OG0002031	LOC120446274|XP_039483089.1|DSAN	LOC118512378|XP_035912638.1|ASTE
OG0002032	LOC120454665|XP_039496110.1|DSAN	LOC118517050|XP_035918791.1|ASTE, LOC118508330|XP_035903892.1|ASTE
OG0002033	LOC120455518|XP_039497729.1|DSAN	LOC118506726|XP_035900150.1|ASTE
OG0002034	LOC120457170|XP_039500386.1|DSAN	LOC118502758|XP_035891223.1|ASTE
OG0002035	LOC120450923|XP_039490123.1|DSAN	LOC118505534|XP_035897342.1|ASTE
OG0002036	LOC120452656|XP_039492909.1|DSAN	LOC118506749|XP_035900224.1|ASTE
OG0002037	LOC120448394|XP_039486315.1|DSAN	LOC118504715|XP_035895445.1|ASTE
OG0002038	LOC120451507|XP_039491195.1|DSAN	LOC118504932|XP_035895918.1|ASTE
OG0002039	LOC120457533|XP_039501012.1|DSAN	LOC118504935|XP_035895925.1|ASTE
OG0002040	LOC120457862|XP_039501311.1|DSAN	LOC118505123|XP_035896330.1|ASTE
OG0002041	LOC120444114|XP_039479578.1|DSAN	LOC118507060|XP_035900921.1|ASTE
OG0002042	LOC120453377|XP_039493986.1|DSAN	LOC118515263|XP_035917841.1|ASTE, LOC118508265|XP_035903789.1|ASTE
OG0002043	LOC120452963|XP_039493387.1|DSAN	LOC118504219|XP_035894318.1|ASTE
OG0002044	LOC120454689|XP_039496150.1|DSAN	LOC118506888|XP_035900545.1|ASTE
OG0002045	LOC120453302|XP_039493869.1|DSAN	LOC118506722|XP_035900142.1|ASTE
OG0002046	LOC120454901|XP_039496506.1|DSAN	LOC118507696|XP_035902443.1|ASTE
OG0002047	LOC120455355|XP_039497391.1|DSAN	LOC118506552|XP_035899749.1|ASTE
OG0002048	LOC120453868|XP_039494707.1|DSAN	LOC118507584|XP_035902138.1|ASTE
OG0002049	LOC120452591|XP_039492816.1|DSAN	LOC118507942|XP_035903153.1|ASTE
OG0002050	LOC120453928|XP_039494796.1|DSAN	LOC118502660|XP_035891005.1|ASTE
OG0002051	LOC120444624|XP_039480363.1|DSAN	LOC118502580|XP_035890812.1|ASTE
OG0002053	LOC120451741|XP_039491583.1|DSAN	LOC118505802|XP_035898030.1|ASTE
OG0002054	LOC120450802|XP_039489904.1|DSAN	LOC118503254|XP_035892186.1|ASTE
OG0002055	LOC120451784|XP_039491668.1|DSAN	LOC118506162|XP_035898827.1|ASTE
OG0002056	LOC120449402|XP_039487782.1|DSAN	LOC118506167|XP_035898831.1|ASTE
OG0002057	LOC120447827|XP_039485350.1|DSAN	LOC118516392|XP_035918148.1|ASTE, LOC118502524|XP_035890681.1|ASTE
OG0002058	LOC120447985|XP_039485615.1|DSAN	LOC118516398|XP_035918156.1|ASTE, LOC118502527|XP_035890684.1|ASTE
OG0002059	LOC120453533|XP_039494219.1|DSAN	LOC118502526|XP_035890683.1|ASTE, LOC118516397|XP_035918155.1|ASTE, LOC118510222|XP_035907684.1|ASTE
OG0002060	LOC120445879|XP_039482457.1|DSAN	LOC118504319|XP_035894538.1|ASTE
OG0002061	LOC120444926|XP_039480860.1|DSAN	LOC118504320|XP_035894539.1|ASTE
OG0002062	LOC120456161|XP_039498734.1|DSAN	LOC118515204|XP_035917793.1|ASTE, LOC118515205|XP_035917794.1|ASTE, LOC118515211|XP_035917799.1|ASTE, LOC118515203|XP_035917792.1|ASTE, LOC118502555|XP_035890751.1|ASTE, LOC118515212|XP_035917800.1|ASTE, LOC118515129|XP_035917704.1|ASTE, LOC118515185|XP_035917777.1|ASTE
OG0002063	LOC120457408|XP_039500939.1|DSAN	LOC118502562|XP_035890777.1|ASTE
OG0002064	LOC120447638|XP_039485079.1|DSAN	LOC118506846|XP_035900463.1|ASTE
OG0002065	LOC120449602|XP_039488104.1|DSAN	LOC118505157|XP_035896444.1|ASTE
OG0002066	LOC120453604|XP_039494304.1|DSAN	LOC118503644|XP_035893041.1|ASTE
OG0002067	LOC120446847|XP_039483974.1|DSAN	LOC118505857|XP_035898130.1|ASTE
OG0002068	LOC120444479|XP_039480092.1|DSAN	LOC118510936|XP_035909263.1|ASTE
OG0002069	LOC120457491|XP_039500976.1|DSAN	LOC118506005|XP_035898483.1|ASTE
OG0002070	LOC120454385|XP_039495562.1|DSAN	LOC118506014|XP_035898493.1|ASTE
OG0002071	LOC120452641|XP_039492890.1|DSAN	LOC118507225|XP_035901278.1|ASTE
OG0002072	LOC120444574|XP_039480269.1|DSAN	LOC118507929|XP_035903125.1|ASTE
OG0002073	LOC120449195|XP_039487482.1|DSAN	LOC118503423|XP_035892555.1|ASTE
OG0002074	LOC120449704|XP_039488296.1|DSAN, LOC120444585|XP_039480280.1|DSAN	LOC118507274|XP_035901471.1|ASTE
OG0002075	LOC120449473|XP_039487886.1|DSAN, LOC120449464|XP_039487873.1|DSAN	LOC118508102|XP_035903478.1|ASTE
OG0002076	LOC120445624|XP_039482071.1|DSAN	LOC118504187|XP_035894253.1|ASTE
OG0002077	LOC120449715|XP_039488270.1|DSAN	LOC118512370|XP_035912613.1|ASTE
OG0002078	LOC120444535|XP_039480215.1|DSAN	LOC118507408|XP_035901762.1|ASTE
OG0002079	LOC120447487|XP_039484817.1|DSAN	LOC118505316|XP_035896853.1|ASTE
OG0002080	LOC120446913|XP_039484083.1|DSAN	LOC118506143|XP_035898783.1|ASTE
OG0002081	LOC120444338|XP_039479832.1|DSAN	LOC118503442|XP_035892599.1|ASTE
OG0002082	LOC120446748|XP_039483820.1|DSAN	LOC118506034|XP_035898546.1|ASTE
OG0002083	LOC120456839|XP_039499825.1|DSAN	LOC118509900|XP_035907048.1|ASTE
OG0002084	LOC120445465|XP_039481844.1|DSAN	LOC118507329|XP_035901611.1|ASTE
OG0002086	LOC120444276|XP_039479724.1|DSAN	LOC118507183|XP_035901148.1|ASTE
OG0002087	LOC120448785|XP_039486908.1|DSAN	LOC118512331|XP_035912499.1|ASTE
OG0002088	LOC120447947|XP_039485561.1|DSAN	LOC118505278|XP_035896740.1|ASTE
OG0002089	LOC120458520|XP_039502131.1|DSAN	LOC118505914|XP_035898267.1|ASTE
OG0002090	LOC120448498|XP_039486464.1|DSAN	LOC118505956|XP_035898382.1|ASTE
OG0002091	LOC120445645|XP_039482119.1|DSAN	LOC118507396|XP_035901742.1|ASTE
OG0002092	LOC120447914|XP_039485497.1|DSAN	LOC118504180|XP_035894225.1|ASTE
OG0002093	LOC120445344|XP_039481615.1|DSAN	LOC118504179|XP_035894224.1|ASTE
OG0002094	LOC120446085|XP_039482807.1|DSAN	LOC118503055|XP_035891813.1|ASTE
OG0002095	LOC120455090|XP_039496897.1|DSAN	LOC118503944|XP_035893714.1|ASTE
OG0002096	LOC120444638|XP_039480382.1|DSAN	LOC118503857|XP_035893462.1|ASTE
OG0002097	LOC120448200|XP_039486003.1|DSAN	LOC118507103|XP_035900999.1|ASTE
OG0002098	LOC120448377|XP_039486280.1|DSAN	LOC118508223|XP_035903705.1|ASTE, LOC118508221|XP_035903702.1|ASTE
OG0002099	LOC120450999|XP_039490244.1|DSAN	LOC118504082|XP_035894043.1|ASTE
OG0002100	LOC120449009|XP_039487219.1|DSAN	LOC118503359|XP_035892444.1|ASTE, LOC118503358|XP_035892443.1|ASTE
OG0002101	LOC120443970|XP_039479373.1|DSAN	LOC118507399|XP_035901746.1|ASTE
OG0002102	LOC120445884|XP_039482464.1|DSAN	LOC118503731|XP_035893238.1|ASTE
OG0002103	LOC120452546|XP_039492755.1|DSAN	LOC118503304|XP_035892315.1|ASTE
OG0002117	LOC120444281|XP_039479730.1|DSAN	LOC118505507|XP_035897285.1|ASTE
OG0002118	LOC120457522|XP_039501000.1|DSAN	LOC118502971|XP_035891638.1|ASTE
OG0002119	LOC120452304|XP_039492380.1|DSAN	LOC118503759|XP_035893315.1|ASTE
OG0002120	LOC120454895|XP_039496476.1|DSAN	LOC118509540|XP_035906173.1|ASTE
OG0002121	LOC120453511|XP_039494190.1|DSAN	LOC118503831|XP_035893435.1|ASTE
OG0002123	LOC120444097|XP_039479558.1|DSAN	LOC118505667|XP_035897689.1|ASTE
OG0002124	LOC120456721|XP_039499638.1|DSAN	LOC118510740|XP_035908865.1|ASTE
OG0002125	LOC120445278|XP_039481511.1|DSAN	LOC118517608|XP_035919800.1|ASTE
OG0002126	LOC120449334|XP_039487669.1|DSAN	LOC118506343|XP_035899224.1|ASTE
OG0002127	LOC120455844|XP_039498248.1|DSAN	LOC118503477|XP_035892669.1|ASTE
OG0002128	LOC120457265|XP_039500617.1|DSAN	LOC118517429|XP_035919439.1|ASTE, LOC118505338|XP_035896885.1|ASTE
OG0002129	LOC120454508|XP_039495794.1|DSAN	LOC118508956|XP_035904776.1|ASTE
OG0002130	LOC120457360|XP_039500817.1|DSAN	LOC118508139|XP_035903554.1|ASTE
OG0002131	LOC120452536|XP_039492736.1|DSAN	LOC118511581|XP_035910724.1|ASTE
OG0002132	LOC120458332|XP_039501884.1|DSAN	LOC118513214|XP_035914621.1|ASTE
OG0002133	LOC120455645|XP_039497970.1|DSAN	LOC118513258|XP_035914750.1|ASTE
OG0002134	LOC120455717|XP_039498066.1|DSAN	LOC118502713|XP_035891161.1|ASTE
OG0002135	LOC120456177|XP_039498780.1|DSAN	LOC118504575|XP_035895115.1|ASTE
OG0002136	LOC120452252|XP_039492314.1|DSAN	LOC118517379|XP_035919295.1|ASTE
OG0002137	LOC120450770|XP_039489857.1|DSAN	LOC118517358|XP_035919259.1|ASTE
OG0002138	LOC120456267|XP_039498926.1|DSAN	LOC118508588|XP_035904388.1|ASTE
OG0002139	LOC120455571|XP_039497872.1|DSAN	LOC118508612|XP_035904390.1|ASTE
OG0002140	LOC120456264|XP_039498922.1|DSAN	LOC118513209|XP_035914618.1|ASTE
OG0002141	LOC120448527|XP_039486500.1|DSAN	LOC118508009|XP_035903289.1|ASTE, LOC118506947|XP_035900658.1|ASTE
OG0002142	LOC120453471|XP_039494134.1|DSAN	LOC118505402|XP_035897035.1|ASTE
OG0002143	LOC120453624|XP_039494343.1|DSAN	LOC118510683|XP_035908745.1|ASTE
OG0002144	LOC120454834|XP_039496243.1|DSAN	LOC118517416|XP_035919416.1|ASTE
OG0002145	LOC120452902|XP_039493294.1|DSAN	LOC118517448|XP_035919487.1|ASTE
OG0002146	LOC120451156|XP_039490524.1|DSAN	LOC118502808|XP_035891343.1|ASTE
OG0002147	LOC120455116|XP_039496940.1|DSAN	LOC118517475|XP_035919553.1|ASTE
OG0002148	LOC120449749|XP_039488317.1|DSAN	LOC118504345|XP_035894605.1|ASTE
OG0002149	LOC120454866|XP_039496351.1|DSAN	LOC118517464|XP_035919525.1|ASTE
OG0002150	LOC120456516|XP_039499317.1|DSAN	LOC118506059|XP_035898599.1|ASTE
OG0002151	LOC120458852|XP_039502613.1|DSAN	LOC118511205|XP_035909879.1|ASTE
OG0002152	LOC120452971|XP_039493401.1|DSAN	LOC118509815|XP_035906865.1|ASTE
OG0002153	LOC120450888|XP_039490062.1|DSAN	LOC118506211|XP_035898925.1|ASTE
OG0002154	LOC120457356|XP_039500808.1|DSAN	LOC118509923|XP_035907135.1|ASTE
OG0002155	LOC120453837|XP_039494665.1|DSAN	LOC118506206|XP_035898911.1|ASTE
OG0002156	LOC120448729|XP_039486835.1|DSAN	LOC118505756|XP_035897871.1|ASTE
OG0002157	LOC120451191|XP_039490573.1|DSAN	LOC118508128|XP_035903529.1|ASTE
OG0002158	LOC120444481|XP_039480095.1|DSAN	LOC118517370|XP_035919281.1|ASTE
OG0002159	LOC120446736|XP_039483793.1|DSAN	LOC118504805|XP_035895693.1|ASTE
OG0002160	LOC120454138|XP_039495129.1|DSAN	LOC118508129|XP_035907722.1|ASTE
OG0002161	LOC120451837|XP_039491747.1|DSAN	LOC118505598|XP_035897516.1|ASTE, LOC118516565|XP_035918421.1|ASTE
OG0002162	LOC120452664|XP_039492937.1|DSAN	LOC118502665|XP_035891021.1|ASTE
OG0002163	LOC120455778|XP_039498169.1|DSAN	LOC118507651|XP_035902314.1|ASTE
OG0002164	LOC120453004|XP_039493443.1|DSAN	LOC118504758|XP_035895577.1|ASTE
OG0002165	LOC120444433|XP_039480017.1|DSAN	LOC118508279|XP_035903813.1|ASTE
OG0002166	LOC120458177|XP_039501675.1|DSAN	LOC118514682|XP_035917661.1|ASTE
OG0002167	LOC120446552|XP_039483502.1|DSAN	LOC118504438|XP_035894788.1|ASTE
OG0002168	LOC120445214|XP_039481402.1|DSAN	LOC118507985|XP_035903245.1|ASTE, LOC118506153|XP_035898817.1|ASTE
OG0002169	LOC120447726|XP_039485202.1|DSAN	LOC118507241|XP_035901386.1|ASTE
OG0002170	LOC120454889|XP_039496457.1|DSAN	LOC118505581|XP_035897431.1|ASTE
OG0002171	LOC120451782|XP_039491665.1|DSAN	LOC118502730|XP_035891184.1|ASTE
OG0002172	LOC120453544|XP_039494230.1|DSAN	LOC118506467|XP_035899535.1|ASTE
OG0002173	LOC120458759|XP_039502467.1|DSAN	LOC118514148|XP_035916652.1|ASTE
OG0002174	LOC120452145|XP_039492169.1|DSAN	LOC118508485|XP_035904196.1|ASTE
OG0002175	LOC120452146|XP_039492170.1|DSAN	LOC118508486|XP_035904198.1|ASTE
OG0002176	LOC120451829|XP_039491738.1|DSAN	LOC118508452|XP_035904147.1|ASTE
OG0002177	LOC120452708|XP_039493002.1|DSAN	LOC118507790|XP_035902720.1|ASTE
OG0002178	LOC120451379|XP_039490969.1|DSAN	LOC118507537|XP_035902007.1|ASTE
OG0002179	LOC120452124|XP_039492140.1|DSAN	LOC118504989|XP_035896051.1|ASTE
OG0002180	LOC120450993|XP_039490232.1|DSAN	LOC118505448|XP_035897140.1|ASTE
OG0002181	LOC120456299|XP_039498980.1|DSAN	LOC118505109|XP_035896304.1|ASTE, LOC118516456|XP_035918245.1|ASTE
OG0002182	LOC120453875|XP_039494714.1|DSAN	LOC118506784|XP_035900290.1|ASTE
OG0002183	LOC120444608|XP_039480318.1|DSAN	LOC118506792|XP_035900304.1|ASTE
OG0002184	LOC120451724|XP_039491561.1|DSAN	LOC118504901|XP_035895860.1|ASTE
OG0002185	LOC120451256|XP_039490715.1|DSAN	LOC118502908|XP_035891523.1|ASTE
OG0002186	LOC120458547|XP_039502162.1|DSAN	LOC118505240|XP_035896683.1|ASTE
OG0002187	LOC120452793|XP_039493120.1|DSAN	LOC118506381|XP_035899306.1|ASTE
OG0002188	LOC120446314|XP_039483164.1|DSAN	LOC118511393|XP_035910316.1|ASTE
OG0002189	LOC120457525|XP_039501004.1|DSAN	LOC118502867|XP_035891467.1|ASTE
OG0002190	LOC120450893|XP_039490066.1|DSAN	LOC118507907|XP_035903063.1|ASTE
OG0002191	LOC120450451|XP_039489404.1|DSAN	LOC118503569|XP_035892895.1|ASTE
OG0002192	LOC120448422|XP_039486356.1|DSAN	LOC118507169|XP_035901128.1|ASTE
OG0002193	LOC120452103|XP_039492113.1|DSAN	LOC118502697|XP_035891110.1|ASTE
OG0002194	LOC120453941|XP_039494820.1|DSAN	LOC118502888|XP_035891499.1|ASTE
OG0002195	LOC120451330|XP_039490841.1|DSAN	LOC118507796|XP_035902742.1|ASTE
OG0002196	LOC120452914|XP_039493311.1|DSAN	LOC118504279|XP_035894446.1|ASTE
OG0002197	LOC120449241|XP_039487550.1|DSAN	LOC118506443|XP_035899471.1|ASTE
OG0002198	LOC120450757|XP_039489819.1|DSAN	LOC118506179|XP_035898845.1|ASTE
OG0002199	LOC120452949|XP_039493366.1|DSAN	LOC118506450|XP_035899482.1|ASTE
OG0002200	LOC120455445|XP_039497586.1|DSAN	LOC118505414|XP_035897056.1|ASTE
OG0002202	LOC120451144|XP_039490501.1|DSAN	LOC118517055|XP_035918796.1|ASTE, LOC118508321|XP_035903883.1|ASTE
OG0002203	LOC120452422|XP_039492581.1|DSAN	LOC118502929|XP_035891560.1|ASTE
OG0002204	LOC120451820|XP_039491723.1|DSAN	LOC118506367|XP_035899283.1|ASTE
OG0002205	LOC120452884|XP_039493273.1|DSAN	LOC118506796|XP_035900311.1|ASTE
OG0002206	LOC120451941|XP_039491895.1|DSAN	LOC118507999|XP_035903263.1|ASTE
OG0002207	LOC120452271|XP_039492336.1|DSAN	LOC118505211|XP_035896613.1|ASTE
OG0002208	LOC120453108|XP_039493575.1|DSAN	LOC118505185|XP_035896533.1|ASTE
OG0002209	LOC120457410|XP_039500942.1|DSAN	LOC118504832|XP_035895729.1|ASTE
OG0002210	LOC120451058|XP_039490349.1|DSAN	LOC118508005|XP_035903280.1|ASTE
OG0002211	LOC120451557|XP_039491291.1|DSAN	LOC118505434|XP_035897105.1|ASTE, LOC118505435|XP_035897109.1|ASTE
OG0002212	LOC120451832|XP_039491741.1|DSAN	LOC118503193|XP_035892068.1|ASTE
OG0002213	LOC120454461|XP_039495709.1|DSAN	LOC118505443|XP_035897133.1|ASTE
OG0002214	LOC120451931|XP_039491886.1|DSAN, LOC120451442|XP_039491053.1|DSAN	LOC118517710|XP_035920049.1|ASTE
OG0002215	LOC120452674|XP_039492952.1|DSAN	LOC118511933|XP_035911507.1|ASTE
OG0002216	LOC120450886|XP_039490060.1|DSAN	LOC118506810|XP_035900361.1|ASTE
OG0002217	LOC120454397|XP_039495582.1|DSAN	LOC118504422|XP_035894751.1|ASTE
OG0002218	LOC120456047|XP_039498558.1|DSAN	LOC118508587|XP_035904385.1|ASTE
OG0002219	LOC120451981|XP_039491943.1|DSAN	LOC118502956|XP_035891612.1|ASTE, LOC118507789|XP_035902718.1|ASTE
OG0002220	LOC120451139|XP_039490494.1|DSAN	LOC118502954|XP_035891604.1|ASTE
OG0002221	LOC120448822|XP_039486955.1|DSAN	LOC118512120|XP_035911991.1|ASTE
OG0002224	LOC120448548|XP_039486540.1|DSAN	LOC118511464|XP_035910459.1|ASTE
OG0002225	LOC120449355|XP_039487701.1|DSAN	LOC118513122|XP_035914417.1|ASTE
OG0002226	LOC120444931|XP_039480869.1|DSAN	LOC118512964|XP_035914083.1|ASTE
OG0002227	LOC120458731|XP_039502413.1|DSAN	LOC118512046|XP_035911768.1|ASTE
OG0002228	LOC120447000|XP_039484242.1|DSAN	LOC118512073|XP_035911856.1|ASTE
OG0002229	LOC120444285|XP_039479735.1|DSAN	LOC118512084|XP_035911937.1|ASTE
OG0002230	LOC120444468|XP_039480074.1|DSAN	LOC118512100|XP_035911960.1|ASTE
OG0002231	LOC120458173|XP_039501672.1|DSAN	LOC118512056|XP_035911800.1|ASTE
OG0002233	LOC120448302|XP_039486176.1|DSAN	LOC118509110|XP_035905172.1|ASTE, LOC118516894|XP_035918632.1|ASTE
OG0002235	LOC120444777|XP_039480647.1|DSAN	LOC118516351|XP_035918062.1|ASTE, LOC118511365|XP_035910220.1|ASTE
OG0002236	LOC120444644|XP_039480403.1|DSAN	LOC118513001|XP_035914151.1|ASTE
OG0002237	LOC120446307|XP_039483155.1|DSAN	LOC118512996|XP_035914146.1|ASTE
OG0002238	LOC120449108|XP_039487354.1|DSAN	LOC118514491|XP_035917307.1|ASTE
OG0002239	LOC120446636|XP_039483637.1|DSAN	LOC118510562|XP_035908439.1|ASTE
OG0002240	LOC120446286|XP_039483109.1|DSAN	LOC118508906|XP_035904657.1|ASTE
