Orthogroup	DSAN.longest_only	DALB.longest_only
OG0000810	LOC120457617|XP_039501061.1|DSAN	LOC117566663|XP_034102099.1|DALB
OG0000811	LOC120444327|XP_039479813.1|DSAN	LOC117566860|XP_034102345.1|DALB
OG0000812	LOC120455352|XP_039497379.1|DSAN, LOC120450359|XP_039489275.1|DSAN	LOC117571219|XP_034109162.1|DALB, LOC117566004|XP_034101313.1|DALB
OG0000813	LOC120445997|XP_039482664.1|DSAN	LOC117571344|XP_034109343.1|DALB
OG0000813	LOC120446280|XP_039483104.1|DSAN	LOC117566222|XP_034101658.1|DALB
OG0000814	LOC120445121|XP_039481202.1|DSAN	LOC117564229|XP_034098812.1|DALB
OG0000815	LOC120458043|XP_039501486.1|DSAN	LOC117563814|XP_034098238.1|DALB
OG0000816	LOC120456056|XP_039498572.1|DSAN	LOC117576180|XP_034116662.1|DALB
OG0000816	LOC120450930|XP_039490130.1|DSAN	LOC117576460|XP_034117122.1|DALB
OG0000817	LOC120453171|XP_039493665.1|DSAN	LOC117576120|XP_034116569.1|DALB
OG0000817	LOC120453172|XP_039493666.1|DSAN	LOC117574846|XP_034114734.1|DALB
OG0000818	LOC120456248|XP_039498903.1|DSAN	LOC117577975|XP_034118947.1|DALB
OG0000818	LOC120457839|XP_039501313.1|DSAN	LOC117563856|XP_034098280.1|DALB
OG0000819	LOC120455813|XP_039498207.1|DSAN	LOC117569146|XP_034106098.1|DALB
OG0000819	LOC120456883|XP_039499914.1|DSAN	LOC117577966|XP_034118909.1|DALB
OG0000820	LOC120455095|XP_039496906.1|DSAN	LOC117578329|XP_034119683.1|DALB
OG0000820	LOC120446226|XP_039483027.1|DSAN	LOC117569058|XP_034105962.1|DALB
OG0000821	LOC120446324|XP_039483174.1|DSAN	LOC117570756|XP_034108470.1|DALB
OG0000822	LOC120455573|XP_039497878.1|DSAN	LOC117564603|XP_034099350.1|DALB
OG0000824	LOC120458685|XP_039502356.1|DSAN	LOC117565859|XP_034101085.1|DALB
OG0000825	LOC120447781|XP_039485269.1|DSAN	LOC117575366|XP_034115422.1|DALB, LOC117572490|XP_034111232.1|DALB
OG0000825	LOC120449965|XP_039488607.1|DSAN	LOC117565009|XP_034099844.1|DALB
OG0000826	LOC120446185|XP_039482961.1|DSAN	LOC117567653|XP_034103656.1|DALB
OG0000828	LOC120452032|XP_039492015.1|DSAN, LOC120452031|XP_039492013.1|DSAN	LOC117574651|XP_034114446.1|DALB, LOC117574650|XP_034114445.1|DALB, LOC117574652|XP_034114448.1|DALB
OG0000830	LOC120456576|XP_039499398.1|DSAN	LOC117577972|XP_034118944.1|DALB
OG0000831	LOC120448994|XP_039487194.1|DSAN	LOC117568142|XP_034104440.1|DALB, LOC117570015|XP_034107322.1|DALB
OG0000832	LOC120444575|XP_039480270.1|DSAN	LOC117571986|XP_034110385.1|DALB
OG0000833	LOC120450279|XP_039489129.1|DSAN	LOC117572217|XP_034110784.1|DALB
OG0000834	LOC120452176|XP_039492218.1|DSAN	LOC117575087|XP_034115075.1|DALB
OG0000835	LOC120447995|XP_039485626.1|DSAN	LOC117567566|XP_034103517.1|DALB
OG0000836	LOC120444786|XP_039480663.1|DSAN, LOC120446466|XP_039483405.1|DSAN	LOC117563664|XP_034097971.1|DALB
OG0000837	LOC120456017|XP_039498514.1|DSAN	LOC117571457|XP_034109499.1|DALB
OG0000838	LOC120445305|XP_039481548.1|DSAN	LOC117564192|XP_034098757.1|DALB
OG0000839	LOC120454532|XP_039495840.1|DSAN	LOC117575398|XP_034115464.1|DALB
OG0000839	LOC120451944|XP_039491897.1|DSAN	LOC117575446|XP_034115547.1|DALB
OG0000840	LOC120458694|XP_039502372.1|DSAN, LOC120455729|XP_039498077.1|DSAN	LOC117573869|XP_034113240.1|DALB
OG0000841	LOC120451377|XP_039490961.1|DSAN	LOC117575081|XP_034115067.1|DALB
OG0000843	LOC120444653|XP_039480427.1|DSAN	LOC117567698|XP_034103720.1|DALB
OG0000844	LOC120453662|XP_039494404.1|DSAN	LOC117575495|XP_034115629.1|DALB
OG0000845	LOC120455685|XP_039498028.1|DSAN, LOC120455684|XP_039498027.1|DSAN	LOC117573836|XP_034113582.1|DALB
OG0000846	LOC120450891|XP_039490065.1|DSAN	LOC117575142|XP_034115140.1|DALB, LOC117575144|XP_034115141.1|DALB
OG0000847	LOC120446471|XP_039483408.1|DSAN, LOC120444283|XP_039479732.1|DSAN	LOC117567017|XP_034102595.1|DALB, LOC117567016|XP_034102594.1|DALB, LOC117568790|XP_034105520.1|DALB
OG0000848	LOC120458084|XP_039501535.1|DSAN	LOC117566163|XP_034101553.1|DALB
OG0000848	LOC120445536|XP_039481937.1|DSAN	LOC117563377|XP_034097571.1|DALB
OG0000849	LOC120458656|XP_039502321.1|DSAN	LOC117565268|XP_034100184.1|DALB
OG0000849	LOC120458664|XP_039502331.1|DSAN	LOC117565869|XP_034101097.1|DALB
OG0000850	LOC120446442|XP_039483353.1|DSAN	LOC117566587|XP_034102019.1|DALB
OG0000850	LOC120446441|XP_039483352.1|DSAN	LOC117571257|XP_034109209.1|DALB
OG0000852	LOC120445586|XP_039482011.1|DSAN, LOC120445583|XP_039482009.1|DSAN, LOC120445585|XP_039482010.1|DSAN	LOC117571313|XP_034109283.1|DALB
OG0000854	LOC120456889|XP_039499921.1|DSAN	LOC117564351|XP_034098960.1|DALB
OG0000855	LOC120456587|XP_039499429.1|DSAN	LOC117563386|XP_034097604.1|DALB
OG0000856	LOC120448942|XP_039487120.1|DSAN	LOC117569733|XP_034106900.1|DALB
OG0000857	LOC120456001|XP_039498491.1|DSAN	LOC117577736|XP_034118534.1|DALB
OG0000858	LOC120454674|XP_039496124.1|DSAN, LOC120454671|XP_039496121.1|DSAN	LOC117574039|XP_034113530.1|DALB
OG0000860	LOC120448017|XP_039485680.1|DSAN	LOC117571603|XP_034109711.1|DALB
OG0000861	LOC120445935|XP_039482533.1|DSAN	LOC117569502|XP_034106576.1|DALB, LOC117566681|XP_034102120.1|DALB, LOC117566680|XP_034102119.1|DALB, LOC117566679|XP_034102118.1|DALB
OG0000862	LOC120445067|XP_039481127.1|DSAN, LOC120449568|XP_039488058.1|DSAN	LOC117571590|XP_034109697.1|DALB
OG0000863	LOC120452710|XP_039493008.1|DSAN	LOC117575971|XP_034116341.1|DALB
OG0000863	LOC120451101|XP_039490441.1|DSAN	LOC117575838|XP_034116136.1|DALB, LOC117570619|XP_034108272.1|DALB
OG0000864	LOC120458866|XP_039502633.1|DSAN	LOC117564202|XP_034098771.1|DALB
OG0000864	LOC120456710|XP_039499618.1|DSAN	LOC117570321|XP_034107757.1|DALB
OG0000865	LOC120457342|XP_039500785.1|DSAN	LOC117571186|XP_034109118.1|DALB
OG0000865	LOC120454494|XP_039495776.1|DSAN	LOC117575252|XP_034115276.1|DALB
OG0000866	LOC120458947|XP_039502742.1|DSAN, LOC120458948|XP_039502745.1|DSAN	LOC117564052|XP_034098561.1|DALB
OG0000867	LOC120458860|XP_039502624.1|DSAN	LOC117563227|XP_034097321.1|DALB
OG0000867	LOC120456126|XP_039498692.1|DSAN	LOC117563463|XP_034097706.1|DALB
OG0000868	LOC120456055|XP_039498570.1|DSAN	LOC117571006|XP_034108856.1|DALB
OG0000869	LOC120450850|XP_039489994.1|DSAN	LOC117575920|XP_034116264.1|DALB
OG0000870	LOC120446059|XP_039482770.1|DSAN	LOC117567202|XP_034102922.1|DALB
OG0000871	LOC120444943|XP_039480880.1|DSAN	LOC117568338|XP_034104814.1|DALB
OG0000872	LOC120455959|XP_039498435.1|DSAN	LOC117570794|XP_034108544.1|DALB
OG0000872	LOC120444483|XP_039480097.1|DSAN	LOC117569913|XP_034107147.1|DALB
OG0000873	LOC120448886|XP_039487036.1|DSAN	LOC117572458|XP_034111183.1|DALB
OG0000874	LOC120455890|XP_039498317.1|DSAN	LOC117577957|XP_034118893.1|DALB
OG0000874	LOC120445218|XP_039481407.1|DSAN	LOC117567168|XP_034102873.1|DALB
OG0000875	LOC120449630|XP_039488152.1|DSAN	LOC117569159|XP_034106114.1|DALB
OG0000877	LOC120450519|XP_039489528.1|DSAN	LOC117567651|XP_034103654.1|DALB
OG0000877	LOC120456282|XP_039498957.1|DSAN	LOC117577654|XP_034118432.1|DALB
OG0000878	LOC120446343|XP_039483198.1|DSAN	LOC117569782|XP_034106974.1|DALB
OG0000878	LOC120458936|XP_039502725.1|DSAN	LOC117565388|XP_034100359.1|DALB
OG0000879	LOC120445790|XP_039482330.1|DSAN	LOC117567924|XP_034104100.1|DALB
OG0000880	LOC120452249|XP_039492310.1|DSAN	LOC117578164|XP_034119332.1|DALB
OG0000880	LOC120448817|XP_039486949.1|DSAN	LOC117571659|XP_034109788.1|DALB
OG0000881	LOC120448117|XP_039485857.1|DSAN, LOC120448116|XP_039485855.1|DSAN, LOC120448115|XP_039485854.1|DSAN	LOC117568171|XP_034104495.1|DALB
OG0000882	LOC120456525|XP_039499328.1|DSAN	LOC117577749|XP_034118552.1|DALB
OG0000882	LOC120457818|XP_039501248.1|DSAN	LOC117565394|XP_034100367.1|DALB
OG0000883	LOC120456738|XP_039499661.1|DSAN	LOC117566190|XP_034101600.1|DALB
OG0000884	LOC120458906|XP_039502686.1|DSAN	LOC117565015|XP_034099851.1|DALB
OG0000884	LOC120457285|XP_039500661.1|DSAN	LOC117576785|XP_034117731.1|DALB
OG0000885	LOC120451838|XP_039491748.1|DSAN	LOC117574622|XP_034114401.1|DALB
OG0000886	LOC120453092|XP_039493557.1|DSAN	LOC117575750|XP_034115999.1|DALB, LOC117575749|XP_034115998.1|DALB
OG0000887	LOC120456689|XP_039499587.1|DSAN	LOC117570999|XP_034108842.1|DALB
OG0000888	LOC120447461|XP_039484775.1|DSAN	LOC117572636|XP_034111489.1|DALB
OG0000889	LOC120449582|XP_039488072.1|DSAN	LOC117568569|XP_034105189.1|DALB
OG0000890	LOC120445596|XP_039482028.1|DSAN	LOC117569594|XP_034106716.1|DALB
OG0000891	LOC120453967|XP_039494856.1|DSAN	LOC117564662|XP_034099415.1|DALB
OG0000892	LOC120447954|XP_039485575.1|DSAN	LOC117568130|XP_034104428.1|DALB
OG0000893	LOC120452311|XP_039492395.1|DSAN	LOC117576917|XP_034117949.1|DALB
OG0000894	LOC120454624|XP_039496026.1|DSAN	LOC117573664|XP_034112883.1|DALB
OG0000895	LOC120445658|XP_039482137.1|DSAN	LOC117569175|XP_034106135.1|DALB, LOC117566582|XP_034102015.1|DALB
OG0000896	LOC120455968|XP_039498448.1|DSAN	LOC117564767|XP_034099560.1|DALB
OG0000897	LOC120452187|XP_039492231.1|DSAN	LOC117574931|XP_034114871.1|DALB
OG0000897	LOC120452226|XP_039492286.1|DSAN	LOC117575471|XP_034115579.1|DALB
OG0000898	LOC120445297|XP_039481534.1|DSAN, LOC120446171|XP_039482939.1|DSAN	LOC117563873|XP_034098322.1|DALB, LOC117567227|XP_034102949.1|DALB, LOC117570101|XP_034107448.1|DALB
OG0000899	LOC120454020|XP_039494942.1|DSAN, LOC120453373|XP_039493981.1|DSAN	LOC117575903|XP_034116239.1|DALB
OG0000900	LOC120446165|XP_039482930.1|DSAN	LOC117566584|XP_034102017.1|DALB
OG0000900	LOC120446360|XP_039483225.1|DSAN	LOC117569985|XP_034107255.1|DALB
OG0000901	LOC120444842|XP_039480733.1|DSAN	LOC117566776|XP_034102209.1|DALB, LOC117566777|XP_034102210.1|DALB
OG0000902	LOC120456192|XP_039498806.1|DSAN	LOC117569181|XP_034106144.1|DALB
OG0000902	LOC120456190|XP_039498804.1|DSAN	LOC117578119|XP_034119194.1|DALB
OG0000904	LOC120448084|XP_039485810.1|DSAN, LOC120450000|XP_039488644.1|DSAN, LOC120450002|XP_039488646.1|DSAN	LOC117571846|XP_034110126.1|DALB, LOC117571848|XP_034110130.1|DALB
OG0000906	LOC120457762|XP_039501195.1|DSAN	LOC117569193|XP_034106152.1|DALB
OG0000906	LOC120457738|XP_039501171.1|DSAN	LOC117569191|XP_034106151.1|DALB, LOC117569194|XP_034106153.1|DALB
OG0000907	LOC120444657|XP_039480431.1|DSAN	LOC117567700|XP_034103722.1|DALB
OG0000909	LOC120452531|XP_039492729.1|DSAN	LOC117575793|XP_034116060.1|DALB
OG0000910	LOC120455598|XP_039497906.1|DSAN	LOC117577734|XP_034118532.1|DALB
OG0000911	LOC120445177|XP_039481324.1|DSAN	LOC117569329|XP_034106350.1|DALB
OG0000912	LOC120449325|XP_039487657.1|DSAN, LOC120449830|XP_039488413.1|DSAN	LOC117571931|XP_034110310.1|DALB
OG0000913	LOC120448753|XP_039486871.1|DSAN	LOC117567399|XP_034103249.1|DALB
OG0000913	LOC120448754|XP_039486872.1|DSAN	LOC117567402|XP_034103252.1|DALB
OG0000915	LOC120445399|XP_039481743.1|DSAN	LOC117568462|XP_034105030.1|DALB
OG0000916	LOC120448894|XP_039487049.1|DSAN	LOC117565140|XP_034100003.1|DALB
OG0000917	LOC120457517|XP_039500999.1|DSAN, LOC120457589|XP_039501032.1|DSAN	LOC117573932|XP_034113348.1|DALB
OG0000917	LOC120443759|XP_039478980.1|DSAN	LOC117566187|XP_034101596.1|DALB
OG0000918	LOC120458079|XP_039501527.1|DSAN, LOC120458795|XP_039502522.1|DSAN	LOC117566068|XP_034101417.1|DALB
OG0000920	LOC120455269|XP_039497204.1|DSAN	LOC117578265|XP_034119578.1|DALB
OG0000922	LOC120449549|XP_039488010.1|DSAN	LOC117566843|XP_034102322.1|DALB
OG0000923	LOC120449799|XP_039488378.1|DSAN, LOC120452812|XP_039493149.1|DSAN	LOC117574976|XP_034114933.1|DALB
OG0000924	LOC120457146|XP_039500351.1|DSAN	LOC117569933|XP_034107186.1|DALB
OG0000925	LOC120452943|XP_039493359.1|DSAN, LOC120452942|XP_039493357.1|DSAN	LOC117576127|XP_034116577.1|DALB
OG0000926	LOC120453948|XP_039494827.1|DSAN	LOC117574374|XP_034114098.1|DALB
OG0000926	LOC120452211|XP_039492265.1|DSAN	LOC117574600|XP_034114378.1|DALB
OG0000927	LOC120452668|XP_039492940.1|DSAN	LOC117573509|XP_034112629.1|DALB
OG0000927	LOC120451719|XP_039491556.1|DSAN	LOC117573508|XP_034112628.1|DALB
OG0000928	LOC120453182|XP_039493682.1|DSAN, LOC120450500|XP_039489488.1|DSAN	LOC117563587|XP_034097864.1|DALB, LOC117563589|XP_034097865.1|DALB, LOC117563209|XP_034097289.1|DALB
OG0000929	LOC120454685|XP_039496141.1|DSAN	LOC117563995|XP_034098476.1|DALB
OG0000929	LOC120454690|XP_039496156.1|DSAN	LOC117563996|XP_034098477.1|DALB
OG0000930	LOC120448836|XP_039486971.1|DSAN, LOC120448834|XP_039486968.1|DSAN	LOC117571734|XP_034109944.1|DALB
OG0000931	LOC120446746|XP_039483808.1|DSAN	LOC117571251|XP_034109196.1|DALB
OG0000931	LOC120450996|XP_039490243.1|DSAN	LOC117563946|XP_034098408.1|DALB
OG0000932	LOC120447802|XP_039485307.1|DSAN	LOC117564370|XP_034098978.1|DALB, LOC117564667|XP_034099422.1|DALB
OG0000933	LOC120446012|XP_039482699.1|DSAN	LOC117570383|XP_034107869.1|DALB
OG0000933	LOC120446011|XP_039482697.1|DSAN	LOC117570384|XP_034107872.1|DALB
OG0000934	LOC120443681|XP_039479277.1|DSAN, LOC120444450|XP_039480466.1|DSAN, LOC120458048|XP_039501492.1|DSAN, LOC120458910|XP_039502689.1|DSAN	LOC117569622|XP_034106750.1|DALB, LOC117569623|XP_034106751.1|DALB
OG0000935	LOC120454172|XP_039495186.1|DSAN	LOC117573817|XP_034113134.1|DALB
OG0000936	LOC120456108|XP_039498655.1|DSAN	LOC117570689|XP_034108386.1|DALB
OG0000938	LOC120457616|XP_039501060.1|DSAN, LOC120456793|XP_039499746.1|DSAN	LOC117573958|XP_034113392.1|DALB
OG0000939	LOC120444100|XP_039479561.1|DSAN	LOC117564610|XP_034099357.1|DALB
OG0000940	LOC120457064|XP_039500176.1|DSAN	LOC117577954|XP_034118888.1|DALB
OG0000940	LOC120450530|XP_039489552.1|DSAN	LOC117569688|XP_034106829.1|DALB
OG0000941	LOC120456665|XP_039499539.1|DSAN	LOC117577589|XP_034118324.1|DALB
OG0000942	LOC120448252|XP_039486098.1|DSAN	LOC117566829|XP_034102289.1|DALB
OG0000943	LOC120446599|XP_039483563.1|DSAN	LOC117567542|XP_034103480.1|DALB
OG0000944	LOC120455886|XP_039498313.1|DSAN	LOC117577556|XP_034118280.1|DALB
OG0000944	LOC120451710|XP_039491549.1|DSAN	LOC117575856|XP_034116167.1|DALB
OG0000945	LOC120449724|XP_039488286.1|DSAN, LOC120449723|XP_039488285.1|DSAN	LOC117567513|XP_034103449.1|DALB
OG0000946	LOC120446102|XP_039482832.1|DSAN	LOC117571608|XP_034109716.1|DALB, LOC117571681|XP_034109813.1|DALB, LOC117564716|XP_034099489.1|DALB
OG0000947	LOC120446316|XP_039483166.1|DSAN	LOC117571451|XP_034109489.1|DALB
OG0000948	LOC120447544|XP_039484924.1|DSAN	LOC117572178|XP_034110721.1|DALB
OG0000949	LOC120457290|XP_039500675.1|DSAN	LOC117565923|XP_034101190.1|DALB, LOC117565933|XP_034101213.1|DALB
OG0000950	LOC120453981|XP_039494869.1|DSAN	LOC117576214|XP_034116710.1|DALB
OG0000951	LOC120454644|XP_039496079.1|DSAN	LOC117576018|XP_034116417.1|DALB
OG0000952	LOC120443821|XP_039479096.1|DSAN	LOC117563833|XP_034098252.1|DALB
OG0000954	LOC120450747|XP_039489807.1|DSAN	LOC117572679|XP_034111603.1|DALB, LOC117568521|XP_034105114.1|DALB, LOC117572680|XP_034111604.1|DALB, LOC117572678|XP_034111602.1|DALB, LOC117568611|XP_034105263.1|DALB, LOC117572681|XP_034111606.1|DALB
OG0000955	LOC120454230|XP_039495265.1|DSAN	LOC117573900|XP_034113299.1|DALB
OG0000955	LOC120454208|XP_039495239.1|DSAN	LOC117574481|XP_034114209.1|DALB
OG0000956	LOC120453269|XP_039493831.1|DSAN	LOC117576792|XP_034117742.1|DALB
OG0000956	LOC120451994|XP_039491956.1|DSAN	LOC117576100|XP_034116549.1|DALB
OG0000957	LOC120444374|XP_039479915.1|DSAN	LOC117566541|XP_034101973.1|DALB
OG0000958	LOC120451079|XP_039490374.1|DSAN, LOC120445611|XP_039482055.1|DSAN	LOC117568423|XP_034104963.1|DALB
OG0000959	LOC120450567|XP_039489612.1|DSAN, LOC120454592|XP_039495977.1|DSAN	LOC117565374|XP_034100334.1|DALB, LOC117574475|XP_034114204.1|DALB
OG0000960	LOC120456919|XP_039499987.1|DSAN	LOC117575827|XP_034116122.1|DALB, LOC117576993|XP_034118070.1|DALB, LOC117575902|XP_034116238.1|DALB, LOC117574508|XP_034114258.1|DALB, LOC117575901|XP_034116235.1|DALB, LOC117569004|XP_034105882.1|DALB, LOC117577091|XP_034118083.1|DALB
OG0000961	LOC120447479|XP_039484809.1|DSAN	LOC117571816|XP_034110078.1|DALB
OG0000961	LOC120447482|XP_039484811.1|DSAN	LOC117571815|XP_034110076.1|DALB
OG0000963	LOC120455594|XP_039497901.1|DSAN	LOC117577968|XP_034118914.1|DALB
OG0000964	LOC120446394|XP_039483265.1|DSAN	LOC117570877|XP_034108661.1|DALB
OG0000965	LOC120456306|XP_039498988.1|DSAN	LOC117576869|XP_034117866.1|DALB
OG0000966	LOC120446275|XP_039483092.1|DSAN, LOC120451682|XP_039491498.1|DSAN	LOC117568065|XP_034104314.1|DALB
OG0000968	LOC120448664|XP_039486733.1|DSAN	LOC117568512|XP_034105105.1|DALB
OG0000969	LOC120445060|XP_039481119.1|DSAN	LOC117567320|XP_034103110.1|DALB
OG0000970	LOC120452588|XP_039492810.1|DSAN	LOC117573597|XP_034112782.1|DALB
OG0000971	LOC120446029|XP_039482723.1|DSAN	LOC117564194|XP_034098759.1|DALB
OG0000972	LOC120449099|XP_039487341.1|DSAN	LOC117567498|XP_034103419.1|DALB
OG0000973	LOC120456547|XP_039499360.1|DSAN	LOC117570199|XP_034107580.1|DALB
OG0000974	LOC120448578|XP_039486582.1|DSAN	LOC117566391|XP_034101790.1|DALB
OG0000975	LOC120454476|XP_039495743.1|DSAN, LOC120454475|XP_039495742.1|DSAN	LOC117573970|XP_034113401.1|DALB
OG0000976	LOC120454248|XP_039495308.1|DSAN, LOC120454251|XP_039495311.1|DSAN	LOC117574839|XP_034114721.1|DALB
OG0000977	LOC120451473|XP_039491099.1|DSAN	LOC117573533|XP_034112674.1|DALB
OG0000978	LOC120450937|XP_039490138.1|DSAN	LOC117573698|XP_034112951.1|DALB
OG0000979	LOC120446135|XP_039482893.1|DSAN	LOC117572496|XP_034111238.1|DALB
OG0000980	LOC120453327|XP_039493922.1|DSAN	LOC117576728|XP_034117640.1|DALB
OG0000981	LOC120450838|XP_039489963.1|DSAN	LOC117565479|XP_034100475.1|DALB
OG0000982	LOC120452074|XP_039492072.1|DSAN, LOC120451167|XP_039490538.1|DSAN, LOC120452705|XP_039492999.1|DSAN	LOC117575424|XP_034115515.1|DALB
OG0000984	LOC120453526|XP_039494212.1|DSAN	LOC117571238|XP_034109183.1|DALB
OG0000984	LOC120458502|XP_039502103.1|DSAN	LOC117563897|XP_034098349.1|DALB
OG0000985	LOC120446948|XP_039484134.1|DSAN	LOC117567459|XP_034103365.1|DALB
OG0000985	LOC120446949|XP_039484135.1|DSAN	LOC117568882|XP_034105673.1|DALB
OG0000986	LOC120446839|XP_039483965.1|DSAN	LOC117565557|XP_034100616.1|DALB
OG0000987	LOC120453155|XP_039493648.1|DSAN	LOC117564830|XP_034099646.1|DALB
OG0000987	LOC120451515|XP_039491209.1|DSAN	LOC117573905|XP_034113303.1|DALB
OG0000990	LOC120451095|XP_039490434.1|DSAN, LOC120455100|XP_039496910.1|DSAN	LOC117578241|XP_034119552.1|DALB
OG0000991	LOC120457286|XP_039500666.1|DSAN	LOC117577906|XP_034118798.1|DALB
OG0000992	LOC120454236|XP_039495274.1|DSAN	LOC117573420|XP_034112517.1|DALB
OG0000993	LOC120453696|XP_039494451.1|DSAN, LOC120453599|XP_039494298.1|DSAN	LOC117575298|XP_034115339.1|DALB
OG0000994	LOC120456742|XP_039499666.1|DSAN	LOC117577746|XP_034118548.1|DALB
OG0000995	LOC120452296|XP_039492365.1|DSAN, LOC120455545|XP_039497816.1|DSAN	LOC117567794|XP_034103912.1|DALB
OG0000996	LOC120446908|XP_039484069.1|DSAN	LOC117569493|XP_034106565.1|DALB
OG0000997	LOC120446528|XP_039483474.1|DSAN	LOC117570903|XP_034108698.1|DALB
OG0000998	LOC120447516|XP_039484869.1|DSAN	LOC117572254|XP_034110833.1|DALB
OG0000999	LOC120445343|XP_039481614.1|DSAN, LOC120455345|XP_039497368.1|DSAN	LOC117565821|XP_034101016.1|DALB
OG0001000	LOC120454284|XP_039495404.1|DSAN	LOC117567199|XP_034102918.1|DALB
OG0001001	LOC120445948|XP_039482562.1|DSAN	LOC117569255|XP_034106219.1|DALB
OG0001002	LOC120446278|XP_039483095.1|DSAN	LOC117565196|XP_034100091.1|DALB
OG0001003	LOC120451690|XP_039491517.1|DSAN, LOC120444117|XP_039479584.1|DSAN	LOC117575955|XP_034116324.1|DALB
OG0001004	LOC120450853|XP_039490000.1|DSAN	LOC117575813|XP_034116097.1|DALB
OG0001005	LOC120444820|XP_039480710.1|DSAN, LOC120455392|XP_039497460.1|DSAN	LOC117570208|XP_034107592.1|DALB
OG0001006	LOC120451890|XP_039491830.1|DSAN, LOC120448928|XP_039487098.1|DSAN	LOC117571697|XP_034109882.1|DALB
OG0001008	LOC120452298|XP_039492368.1|DSAN, LOC120457233|XP_039500548.1|DSAN	LOC117567040|XP_034102641.1|DALB, LOC117576153|XP_034116621.1|DALB
OG0001009	LOC120453776|XP_039494551.1|DSAN, LOC120452783|XP_039493109.1|DSAN	LOC117575770|XP_034116027.1|DALB
OG0001010	LOC120457299|XP_039500715.1|DSAN, LOC120443932|XP_039479308.1|DSAN	LOC117565022|XP_034099858.1|DALB
OG0001011	LOC120445442|XP_039481810.1|DSAN	LOC117564539|XP_034099251.1|DALB
OG0001012	LOC120456975|XP_039500056.1|DSAN, LOC120455721|XP_039498069.1|DSAN	LOC117578170|XP_034119351.1|DALB, LOC117578169|XP_034119349.1|DALB
OG0001013	LOC120448647|XP_039486709.1|DSAN	LOC117568614|XP_034105266.1|DALB
OG0001014	LOC120450555|XP_039489596.1|DSAN	LOC117569474|XP_034106533.1|DALB
OG0001014	LOC120449803|XP_039488382.1|DSAN	LOC117568105|XP_034104388.1|DALB
OG0001015	LOC120456803|XP_039499771.1|DSAN	LOC117577743|XP_034118545.1|DALB
OG0001015	LOC120455701|XP_039498043.1|DSAN	LOC117577812|XP_034118633.1|DALB
OG0001016	LOC120451726|XP_039491569.1|DSAN, LOC120456093|XP_039498623.1|DSAN	LOC117564638|XP_034099390.1|DALB, LOC117569705|XP_034106864.1|DALB
OG0001017	LOC120446757|XP_039483829.1|DSAN	LOC117571541|XP_034109625.1|DALB
OG0001020	LOC120456345|XP_039499062.1|DSAN, LOC120456344|XP_039499060.1|DSAN	LOC117567376|XP_034103215.1|DALB
OG0001021	LOC120452294|XP_039492367.1|DSAN	LOC117566208|XP_034101627.1|DALB
OG0001022	LOC120455555|XP_039497835.1|DSAN	LOC117564466|XP_034099149.1|DALB
OG0001025	LOC120449332|XP_039487665.1|DSAN	LOC117570523|XP_034108116.1|DALB, LOC117570992|XP_034108831.1|DALB, LOC117572512|XP_034111257.1|DALB, LOC117572504|XP_034111247.1|DALB
OG0001026	LOC120444133|XP_039479632.1|DSAN	LOC117572187|XP_034110733.1|DALB, LOC117568642|XP_034105325.1|DALB
OG0001027	LOC120450533|XP_039489556.1|DSAN	LOC117572768|XP_034111747.1|DALB
OG0001028	LOC120458808|XP_039502538.1|DSAN	LOC117563841|XP_034098261.1|DALB
OG0001029	LOC120447222|XP_039484675.1|DSAN	LOC117569349|XP_034106373.1|DALB
OG0001031	LOC120446002|XP_039482669.1|DSAN	LOC117565334|XP_034100274.1|DALB
OG0001032	LOC120458909|XP_039502692.1|DSAN	LOC117565668|XP_034100790.1|DALB
OG0001033	LOC120449125|XP_039487372.1|DSAN	LOC117566751|XP_034102186.1|DALB
OG0001034	LOC120448271|XP_039486129.1|DSAN	LOC117567281|XP_034103039.1|DALB
OG0001035	LOC120455615|XP_039497930.1|DSAN	LOC117577999|XP_034118989.1|DALB
OG0001036	LOC120458862|XP_039502626.1|DSAN	LOC117568078|XP_034104347.1|DALB
OG0001036	LOC120454121|XP_039495090.1|DSAN	LOC117574338|XP_034114050.1|DALB
OG0001037	LOC120450048|XP_039488737.1|DSAN	LOC117571195|XP_034109127.1|DALB, LOC117573318|XP_034112316.1|DALB
OG0001038	LOC120451505|XP_039491193.1|DSAN	LOC117574728|XP_034114549.1|DALB
OG0001038	LOC120451503|XP_039491189.1|DSAN	LOC117574731|XP_034114552.1|DALB, LOC117574729|XP_034114550.1|DALB
OG0001042	LOC120453353|XP_039493959.1|DSAN	LOC117575862|XP_034116174.1|DALB
OG0001043	LOC120455994|XP_039498486.1|DSAN	LOC117577741|XP_034118543.1|DALB
OG0001044	LOC120458750|XP_039502456.1|DSAN	LOC117571187|XP_034109115.1|DALB
OG0001045	LOC120446449|XP_039483373.1|DSAN	LOC117569790|XP_034106983.1|DALB
OG0001046	LOC120444454|XP_039480052.1|DSAN, LOC120444453|XP_039480051.1|DSAN	LOC117572650|XP_034111520.1|DALB
