Orthogroup	DSAN.longest_only	DSIM.longest_only
OG0002504	LOC120448891|XP_039487042.1|DSAN	LOC6737891|XP_016031675.1|DSIM
OG0002505	LOC120445055|XP_039481107.1|DSAN	LOC6735518|XP_002082454.1|DSIM
OG0002505	LOC120445053|XP_039481105.1|DSAN	LOC6735519|XP_002082455.1|DSIM
OG0002506	LOC120452022|XP_039492004.1|DSAN	LOC6729113|XP_002104434.1|DSIM
OG0002507	LOC120448168|XP_039485940.1|DSAN	LOC120284211|XP_039150106.1|DSIM
OG0002508	LOC120456152|XP_039498716.1|DSAN	LOC27208156|XP_016022757.1|DSIM
OG0002509	LOC120456420|XP_039499189.1|DSAN	LOC6733412|XP_016026349.1|DSIM
OG0002510	LOC120456897|XP_039499933.1|DSAN	LOC6726633|XP_016040360.1|DSIM
OG0002511	LOC120454596|XP_039495982.1|DSAN	LOC6728198|XP_039151553.1|DSIM
OG0002512	LOC120454853|XP_039496307.1|DSAN	LOC6724706|XP_016022628.1|DSIM
OG0002513	LOC120452606|XP_039492838.1|DSAN	LOC6728730|XP_039150607.1|DSIM
OG0002514	LOC120448756|XP_039486874.1|DSAN	LOC6736303|XP_039148933.1|DSIM
OG0002516	LOC120453570|XP_039494261.1|DSAN	LOC6729653|XP_016036300.1|DSIM
OG0002517	LOC120456852|XP_039499844.1|DSAN	LOC6725884|XP_039153766.1|DSIM
OG0002518	LOC120452164|XP_039492200.1|DSAN	LOC6727579|XP_039150905.1|DSIM
OG0002519	LOC120445030|XP_039481045.1|DSAN	LOC6735485|XP_002082424.1|DSIM
OG0002520	LOC120455425|XP_039497536.1|DSAN	LOC27208731|XP_016038237.1|DSIM
OG0002521	LOC120456596|XP_039499439.1|DSAN	LOC27208320|XP_016039926.1|DSIM
OG0002522	LOC120453064|XP_039493523.1|DSAN	LOC6727573|XP_002102952.1|DSIM
OG0002523	LOC120451067|XP_039490360.1|DSAN	LOC6730321|XP_016037084.1|DSIM
OG0002524	LOC120456486|XP_039499283.1|DSAN	LOC6725161|XP_039153209.1|DSIM
OG0002525	LOC120449085|XP_039487323.1|DSAN	LOC6736859|XP_002083715.1|DSIM
OG0002526	LOC120454342|XP_039495488.1|DSAN	LOC6727983|XP_002103335.1|DSIM
OG0002527	LOC120451747|XP_039491602.1|DSAN	LOC6727306|XP_016033842.2|DSIM
OG0002528	LOC120456672|XP_039499546.1|DSAN	LOC6725313|XP_039153645.1|DSIM
OG0002529	LOC120451871|XP_039491812.1|DSAN	LOC6739736|XP_016034340.1|DSIM
OG0002530	LOC120446141|XP_039482900.1|DSAN	LOC6732850|XP_002079960.1|DSIM
OG0002531	LOC120458114|XP_039501579.1|DSAN	LOC6731162|XP_016023712.1|DSIM
OG0002532	LOC120457597|XP_039501042.1|DSAN	LOC6739797|XP_016022750.1|DSIM
OG0002533	LOC120455521|XP_039497733.1|DSAN	LOC6726623|XP_016040317.1|DSIM
OG0002534	LOC120445993|XP_039482659.1|DSAN	LOC6734019|XP_002081058.2|DSIM
OG0002535	LOC120449444|XP_039487851.1|DSAN	LOC6738638|XP_002085440.1|DSIM
OG0002536	LOC120452685|XP_039492970.1|DSAN	LOC6730074|XP_016036844.1|DSIM
OG0002537	LOC120446306|XP_039483154.1|DSAN	LOC6735993|XP_016029362.1|DSIM
OG0002539	LOC120444762|XP_039480625.1|DSAN	LOC6736131|XP_002083031.2|DSIM
OG0002540	LOC120451953|XP_039491910.1|DSAN	LOC6727979|XP_016034570.1|DSIM
OG0002541	LOC120456072|XP_039498595.1|DSAN	LOC6726291|XP_016039782.1|DSIM
OG0002542	LOC120455088|XP_039496896.1|DSAN	LOC6726463|XP_002107420.1|DSIM
OG0002543	LOC120454941|XP_039496644.1|DSAN	LOC6725831|XP_002106827.1|DSIM
OG0002544	LOC120454678|XP_039496127.1|DSAN	LOC6729076|XP_002104397.3|DSIM
OG0002545	LOC120457352|XP_039500801.1|DSAN	LOC6724869|XP_016037676.1|DSIM
OG0002547	LOC120456037|XP_039498543.1|DSAN	LOC6725263|XP_016038268.1|DSIM
OG0002548	LOC120456429|XP_039499195.1|DSAN	LOC27207333|XP_039152306.1|DSIM
OG0002549	LOC120456474|XP_039499271.1|DSAN	LOC6726209|XP_039153554.1|DSIM
OG0002550	LOC120456855|XP_039499852.1|DSAN	LOC6725894|XP_039152434.1|DSIM
OG0002551	LOC120452367|XP_039492491.1|DSAN	LOC6730384|XP_002105666.1|DSIM
OG0002552	LOC120457707|XP_039501136.1|DSAN	LOC6733021|XP_002080100.1|DSIM
OG0002553	LOC120456568|XP_039499382.1|DSAN	LOC6726624|XP_016040328.1|DSIM
OG0002554	LOC120457421|XP_039500953.1|DSAN	LOC6725276|XP_016038287.1|DSIM
OG0002555	LOC120455776|XP_039498165.1|DSAN	LOC6725198|XP_016038226.1|DSIM
OG0002556	LOC120443687|XP_039478861.1|DSAN	LOC6731161|XP_016023711.1|DSIM
OG0002557	LOC120456681|XP_039499572.1|DSAN	LOC6725859|XP_002106855.1|DSIM
OG0002558	LOC120453081|XP_039493542.1|DSAN	LOC6729276|XP_002104596.1|DSIM
OG0002559	LOC120447063|XP_039484425.1|DSAN	LOC27206972|XP_039154255.1|DSIM
OG0002560	LOC120453149|XP_039493639.1|DSAN	LOC27206459|XP_016033794.1|DSIM
OG0002561	LOC120454600|XP_039495988.1|DSAN	LOC6727484|XP_016034074.1|DSIM
OG0002562	LOC120456563|XP_039499377.1|DSAN	LOC6740627|XP_016038944.1|DSIM
OG0002563	LOC120457244|XP_039500563.1|DSAN	LOC6726226|XP_016039754.2|DSIM
OG0002564	LOC120453976|XP_039494862.1|DSAN	LOC6730225|XP_016036978.1|DSIM
OG0002565	LOC120450824|XP_039489937.1|DSAN	LOC6728826|XP_002104160.1|DSIM
OG0002566	LOC120452163|XP_039492199.1|DSAN	LOC6727578|XP_016034172.2|DSIM
OG0002567	LOC120455426|XP_039497537.1|DSAN	LOC6725224|XP_016038238.1|DSIM
OG0002568	LOC120453601|XP_039494301.1|DSAN	LOC6728881|XP_002104214.2|DSIM
OG0002569	LOC120449597|XP_039488098.1|DSAN	LOC6738837|XP_002085637.1|DSIM
OG0002570	LOC120453260|XP_039493817.1|DSAN	LOC6727548|XP_039150875.1|DSIM
OG0002571	LOC120453094|XP_039493559.1|DSAN	LOC6727550|XP_016034124.1|DSIM
OG0002572	LOC120446090|XP_039482814.1|DSAN	LOC6735315|XP_002082267.1|DSIM
OG0002573	LOC120452973|XP_039493403.1|DSAN	LOC27206424|XP_016034153.1|DSIM
OG0002574	LOC120453106|XP_039493573.1|DSAN	LOC6727575|XP_002102954.1|DSIM
OG0002575	LOC120451715|XP_039491551.1|DSAN	LOC6728453|XP_016035067.1|DSIM
OG0002576	LOC120455492|XP_039497675.1|DSAN	LOC120285625|XP_039154187.1|DSIM
OG0002577	LOC120450259|XP_039489083.1|DSAN	LOC6738455|XP_016032289.1|DSIM
OG0002578	LOC120458776|XP_039502489.1|DSAN	LOC6730967|XP_002078129.2|DSIM
OG0002579	LOC120444980|XP_039480945.1|DSAN	LOC6732040|XP_002079172.1|DSIM
OG0002580	LOC120445704|XP_039482198.1|DSAN	LOC6734210|XP_002081239.2|DSIM
OG0002581	LOC120452523|XP_039492713.1|DSAN	LOC6729301|XP_039151509.1|DSIM
OG0002582	LOC120452607|XP_039492840.1|DSAN	LOC27206689|XP_016035406.1|DSIM
OG0002583	LOC120453305|XP_039493880.1|DSAN	LOC6728657|XP_016035302.1|DSIM
OG0002584	LOC120448044|XP_039485722.1|DSAN	LOC6738662|XP_016032483.1|DSIM
OG0002585	LOC120448046|XP_039485724.1|DSAN	LOC6738661|XP_002085463.1|DSIM
OG0002586	LOC120451834|XP_039491743.1|DSAN	LOC6727508|XP_016034088.1|DSIM
OG0002587	LOC120454200|XP_039495230.1|DSAN	LOC6728968|XP_002104296.1|DSIM
OG0002588	LOC120450921|XP_039490119.1|DSAN	LOC27206438|XP_016035396.1|DSIM
OG0002589	LOC120451294|XP_039490781.1|DSAN	LOC6729769|XP_016036456.1|DSIM
OG0002590	LOC120455651|XP_039497976.1|DSAN	LOC6726148|XP_016039673.1|DSIM
OG0002591	LOC120451280|XP_039490759.1|DSAN	LOC6730270|XP_039151131.1|DSIM
OG0002592	LOC120453135|XP_039493620.1|DSAN	LOC6729873|XP_016036636.2|DSIM
OG0002593	LOC120451352|XP_039490904.1|DSAN	LOC6729869|XP_016036619.1|DSIM
OG0002594	LOC120451105|XP_039490446.1|DSAN	LOC6728148|XP_016034761.1|DSIM
OG0002595	LOC120451824|XP_039491726.1|DSAN	LOC6727500|XP_039150710.1|DSIM
OG0002596	LOC120452906|XP_039493302.1|DSAN	LOC6728211|XP_016034849.1|DSIM
OG0002597	LOC120451498|XP_039491184.1|DSAN	LOC6728672|XP_016035336.1|DSIM
OG0002598	LOC120452682|XP_039492966.1|DSAN	LOC6729174|XP_016035824.1|DSIM
OG0002599	LOC120454428|XP_039495651.1|DSAN	LOC6728737|XP_002104072.1|DSIM
OG0002600	LOC120450368|XP_039489289.1|DSAN	LOC6733798|XP_016026757.1|DSIM
OG0002601	LOC120451968|XP_039491928.1|DSAN	LOC6727192|XP_016033680.1|DSIM
OG0002602	LOC120452154|XP_039492178.1|DSAN	LOC27206707|XP_016036711.1|DSIM
OG0002603	LOC120453010|XP_039493458.1|DSAN	LOC6730177|XP_016036935.1|DSIM
OG0002604	LOC120453695|XP_039494450.1|DSAN	LOC6730176|XP_039150406.1|DSIM
OG0002605	LOC120452851|XP_039493222.1|DSAN	LOC27208744|XP_016034960.1|DSIM
OG0002606	LOC120453896|XP_039494747.1|DSAN	LOC6728189|XP_016034819.1|DSIM
OG0002607	LOC120453882|XP_039494732.1|DSAN	LOC6727153|XP_002102546.1|DSIM
OG0002608	LOC120451470|XP_039491092.1|DSAN	LOC6727857|XP_039151843.1|DSIM
OG0002609	LOC120445580|XP_039482005.1|DSAN	LOC6734070|XP_002081105.1|DSIM
OG0002610	LOC120454125|XP_039495098.1|DSAN	LOC6727222|XP_002102614.1|DSIM
OG0002611	LOC120452779|XP_039493102.1|DSAN	LOC6728795|XP_002104130.1|DSIM
OG0002612	LOC120452870|XP_039493250.1|DSAN	LOC6727353|XP_002102738.1|DSIM
OG0002613	LOC120451334|XP_039490845.1|DSAN	LOC6729338|XP_016035980.1|DSIM
OG0002614	LOC120451177|XP_039490547.1|DSAN	LOC6729747|XP_016036406.1|DSIM
OG0002615	LOC120447746|XP_039485228.1|DSAN	LOC6736527|XP_016030114.1|DSIM
OG0002616	LOC120451328|XP_039490838.1|DSAN	LOC6729855|XP_016036590.1|DSIM
OG0002617	LOC120452177|XP_039492219.1|DSAN	LOC6728755|XP_002104090.1|DSIM
OG0002618	LOC120452474|XP_039492648.1|DSAN	LOC6726693|XP_016033181.1|DSIM
OG0002619	LOC120453466|XP_039494122.1|DSAN	LOC6727743|XP_016034312.1|DSIM
OG0002620	LOC120453386|XP_039494002.1|DSAN	LOC6729436|XP_016036076.1|DSIM
OG0002621	LOC120453012|XP_039493461.1|DSAN	LOC6729140|XP_002104461.1|DSIM
OG0002622	LOC120448965|XP_039487158.1|DSAN	LOC6738261|XP_016032139.1|DSIM
OG0002623	LOC120450825|XP_039489940.1|DSAN	LOC6728825|XP_002104159.1|DSIM
OG0002624	LOC120452978|XP_039493408.1|DSAN	LOC6729027|XP_002104348.1|DSIM
OG0002625	LOC120454183|XP_039495197.1|DSAN	LOC6729034|XP_016035692.2|DSIM
OG0002626	LOC120456217|XP_039498833.1|DSAN	LOC6725396|XP_002106412.1|DSIM
OG0002627	LOC120450948|XP_039490155.1|DSAN	LOC6729109|XP_016035753.1|DSIM
OG0002628	LOC120451111|XP_039490458.1|DSAN	LOC6726889|XP_039151683.1|DSIM
OG0002629	LOC120453005|XP_039493446.1|DSAN	LOC6728529|XP_039151773.1|DSIM
OG0002630	LOC120454703|XP_039496173.1|DSAN	LOC6727913|XP_016034530.1|DSIM
OG0002631	LOC120452372|XP_039492498.1|DSAN	LOC6729501|XP_016036174.1|DSIM
OG0002632	LOC120453033|XP_039493487.1|DSAN	LOC6728137|XP_002103488.1|DSIM
OG0002633	LOC120454571|XP_039495904.1|DSAN	LOC6727562|XP_002102941.2|DSIM
OG0002634	LOC120451539|XP_039491252.1|DSAN	LOC6728111|XP_016034730.1|DSIM
OG0002635	LOC120451894|XP_039491837.1|DSAN	LOC27209030|XP_016035380.1|DSIM
OG0002636	LOC120450750|XP_039489806.1|DSAN	LOC6726648|XP_002102059.1|DSIM
OG0002637	LOC120447828|XP_039485348.1|DSAN, LOC120443816|XP_039479091.1|DSAN	LOC6732050|XP_016024733.1|DSIM
OG0002638	LOC120450828|XP_039489944.1|DSAN	LOC6730149|XP_016036913.1|DSIM
OG0002639	LOC120451643|XP_039491437.1|DSAN	LOC6728464|XP_016035086.1|DSIM
OG0002640	LOC120451145|XP_039490506.1|DSAN	LOC6728175|XP_016034793.1|DSIM
OG0002641	LOC120451511|XP_039491204.1|DSAN	LOC6728174|XP_039151562.1|DSIM
OG0002642	LOC120451510|XP_039491202.1|DSAN	LOC6728173|XP_002103522.1|DSIM
OG0002643	LOC120451509|XP_039491200.1|DSAN	LOC6728172|XP_016034783.1|DSIM
OG0002644	LOC120452395|XP_039492543.1|DSAN	LOC6726936|XP_002102338.1|DSIM
OG0002645	LOC120453423|XP_039494056.1|DSAN	LOC6726929|XP_039150857.1|DSIM
OG0002646	LOC120454301|XP_039495433.1|DSAN	LOC6739769|XP_002076660.1|DSIM
OG0002647	LOC120452590|XP_039492815.1|DSAN	LOC6728986|XP_002104308.1|DSIM
OG0002648	LOC120453880|XP_039494726.1|DSAN	LOC6727152|XP_016033637.1|DSIM
OG0002649	LOC120453854|XP_039494691.1|DSAN	LOC6729002|XP_002104323.2|DSIM
OG0002650	LOC120452589|XP_039492813.1|DSAN	LOC6728987|XP_002104309.1|DSIM
OG0002651	LOC120451486|XP_039491142.1|DSAN	LOC6727855|XP_002103210.2|DSIM
OG0002652	LOC120452020|XP_039491998.1|DSAN	LOC6727256|XP_016033762.1|DSIM
OG0002653	LOC120451138|XP_039490487.1|DSAN	LOC6729929|XP_039151206.1|DSIM
OG0002654	LOC120453956|XP_039494837.1|DSAN	LOC6729927|XP_016036686.1|DSIM
OG0002655	LOC120454399|XP_039495586.1|DSAN	LOC6727355|XP_016033885.1|DSIM
OG0002656	LOC120451558|XP_039491293.1|DSAN	LOC6728232|XP_016034870.1|DSIM
OG0002657	LOC120451893|XP_039491835.1|DSAN	LOC6728727|XP_016035381.1|DSIM
OG0002658	LOC120452101|XP_039492111.1|DSAN	LOC6730315|XP_002105598.2|DSIM
OG0002659	LOC120452563|XP_039492777.1|DSAN	LOC6729956|XP_016036720.1|DSIM
OG0002660	LOC120456863|XP_039499886.1|DSAN	LOC6740116|XP_002076998.2|DSIM
OG0002661	LOC120453957|XP_039494838.1|DSAN	LOC6729921|XP_039151701.1|DSIM
OG0002662	LOC120444763|XP_039480626.1|DSAN	LOC6736133|XP_016029523.1|DSIM
OG0002663	LOC120451657|XP_039491466.1|DSAN	LOC6729376|XP_016036014.1|DSIM
OG0002664	LOC120444045|XP_039479485.1|DSAN	LOC6733135|XP_016022836.1|DSIM
OG0002665	LOC120448082|XP_039485804.1|DSAN	LOC6739329|XP_016026474.1|DSIM
OG0002666	LOC120443966|XP_039479363.1|DSAN	LOC6733503|XP_016026461.1|DSIM
OG0002667	LOC120443991|XP_039479401.1|DSAN	LOC6733816|XP_016026787.1|DSIM
OG0002668	LOC120449930|XP_039488558.1|DSAN	LOC6736393|XP_016029898.1|DSIM
OG0002669	LOC120457741|XP_039501177.1|DSAN	LOC6731532|XP_002078679.1|DSIM
OG0002670	LOC120447718|XP_039485189.1|DSAN	LOC6737178|XP_002084024.1|DSIM
OG0002671	LOC120448069|XP_039485771.1|DSAN	LOC6737174|XP_016030859.1|DSIM
OG0002672	LOC120445028|XP_039481044.1|DSAN	LOC6735511|XP_016028849.1|DSIM
OG0002673	LOC120446313|XP_039483163.1|DSAN	LOC6736002|XP_002082911.1|DSIM
OG0002674	LOC120443990|XP_039479398.1|DSAN	LOC6733813|XP_016026783.1|DSIM
OG0002675	LOC120450272|XP_039489119.1|DSAN	LOC6737112|XP_016030738.1|DSIM
OG0002676	LOC120447030|XP_039484301.1|DSAN	LOC6736121|XP_002083021.2|DSIM
OG0002677	LOC120458806|XP_039502533.1|DSAN	LOC6733349|XP_039148769.1|DSIM
OG0002678	LOC120457729|XP_039501163.1|DSAN	LOC6733968|XP_016027007.1|DSIM
OG0002679	LOC120446303|XP_039483145.1|DSAN	LOC6735991|XP_016029355.1|DSIM
OG0002680	LOC120456247|XP_039498902.1|DSAN	LOC6724792|XP_016037567.1|DSIM
OG0002681	LOC120445056|XP_039481108.1|DSAN	LOC6735503|XP_016028839.1|DSIM
OG0002682	LOC120450127|XP_039488886.1|DSAN	LOC6736804|XP_002083660.2|DSIM
OG0002683	LOC120454250|XP_039495309.1|DSAN	LOC6728937|XP_016035614.2|DSIM
OG0002684	LOC120455775|XP_039498164.1|DSAN	LOC6740159|XP_016039619.1|DSIM
OG0002685	LOC120449718|XP_039488274.1|DSAN	LOC6736283|XP_039149010.1|DSIM
OG0002686	LOC120447838|XP_039485377.1|DSAN	LOC6736488|XP_002083358.1|DSIM
OG0002687	LOC120448212|XP_039486024.1|DSAN	LOC6738670|XP_016032488.1|DSIM
OG0002688	LOC120449707|XP_039488258.1|DSAN	LOC6738426|XP_016032268.1|DSIM
OG0002689	LOC120456333|XP_039499037.1|DSAN	LOC6725747|XP_002106747.1|DSIM
OG0002690	LOC120447940|XP_039485552.1|DSAN	LOC6737636|XP_002084468.1|DSIM
OG0002691	LOC120446168|XP_039482932.1|DSAN	LOC6735784|XP_002082697.2|DSIM
OG0002692	LOC120444927|XP_039480861.1|DSAN	LOC6736011|XP_016029387.1|DSIM
OG0002693	LOC120450426|XP_039489368.1|DSAN	LOC6736377|XP_016029880.2|DSIM
OG0002694	LOC120446743|XP_039483805.1|DSAN	LOC6733840|XP_002080884.1|DSIM
OG0002695	LOC120450038|XP_039488727.1|DSAN	LOC6736914|XP_016030559.1|DSIM
OG0002696	LOC120448280|XP_039486143.1|DSAN	LOC6738349|XP_016032194.1|DSIM
OG0002697	LOC120447501|XP_039484835.1|DSAN	LOC6737182|XP_016030883.1|DSIM
OG0002698	LOC120447724|XP_039485195.1|DSAN	LOC6736557|XP_016030135.1|DSIM
OG0002699	LOC120450275|XP_039489125.1|DSAN	LOC27206243|XP_016030742.2|DSIM
OG0002700	LOC120450241|XP_039489056.1|DSAN	LOC6738237|XP_039148944.1|DSIM
OG0002701	LOC120446733|XP_039483785.1|DSAN	LOC6735869|XP_039147824.1|DSIM
OG0002702	LOC120444968|XP_039480917.1|DSAN	LOC6735926|XP_016029283.1|DSIM
OG0002703	LOC120454558|XP_039495886.1|DSAN	LOC6733176|XP_016026055.1|DSIM
OG0002704	LOC120446927|XP_039484109.1|DSAN	LOC6734593|XP_002081601.1|DSIM
OG0002705	LOC120447737|XP_039485214.1|DSAN	LOC6737026|XP_016030648.1|DSIM
OG0002706	LOC120457712|XP_039501144.1|DSAN	LOC6739380|XP_016027009.1|DSIM
OG0002707	LOC120449432|XP_039487828.1|DSAN	LOC6736198|XP_016029629.1|DSIM
OG0002708	LOC120447855|XP_039485397.1|DSAN	LOC6738281|XP_002085092.2|DSIM
OG0002709	LOC120443862|XP_039479161.1|DSAN	LOC6733671|XP_039148251.1|DSIM
OG0002710	LOC120446650|XP_039483655.1|DSAN	LOC6735462|XP_002082401.1|DSIM
OG0002711	LOC120445811|XP_039482359.1|DSAN	LOC6735460|XP_002082399.2|DSIM
OG0002712	LOC120445568|XP_039481985.1|DSAN	LOC6735020|XP_016028295.1|DSIM
OG0002713	LOC120446815|XP_039483912.1|DSAN	LOC6734189|XP_039148073.1|DSIM
OG0002714	LOC120458244|XP_039501770.1|DSAN	LOC6733424|XP_016026366.1|DSIM
OG0002715	LOC120456644|XP_039499503.1|DSAN	LOC27206343|XP_016039730.1|DSIM
OG0002716	LOC120445152|XP_039481249.1|DSAN	LOC6736152|XP_016029543.1|DSIM
OG0002717	LOC120452120|XP_039492132.1|DSAN	LOC6728928|XP_016035607.1|DSIM
OG0002718	LOC120450082|XP_039488809.1|DSAN	LOC6737070|XP_002083917.1|DSIM
OG0002719	LOC120451622|XP_039491407.1|DSAN	LOC6728614|XP_002103955.1|DSIM
OG0002720	LOC120449231|XP_039487537.1|DSAN	LOC27206282|XP_016030497.2|DSIM
OG0002721	LOC120446710|XP_039483749.1|DSAN	LOC6732782|XP_002079895.1|DSIM
OG0002722	LOC120458700|XP_039502377.1|DSAN	LOC6733685|XP_002080732.1|DSIM
OG0002723	LOC120445089|XP_039481151.1|DSAN	LOC6736113|XP_016029499.1|DSIM
OG0002724	LOC120453383|XP_039493999.1|DSAN	LOC6729435|XP_002104746.1|DSIM
OG0002725	LOC120448266|XP_039486122.1|DSAN	LOC6738713|XP_002085514.1|DSIM
OG0002726	LOC120450328|XP_039489226.1|DSAN	LOC6736462|XP_016030012.1|DSIM
OG0002727	LOC120450193|XP_039488993.1|DSAN	LOC6736626|XP_002083482.2|DSIM
OG0002728	LOC120447108|XP_039484461.1|DSAN	LOC6734182|XP_016027191.1|DSIM
OG0002729	LOC120449028|XP_039487244.1|DSAN	LOC6737610|XP_016031389.1|DSIM
OG0002730	LOC120444303|XP_039479759.1|DSAN	LOC6734358|XP_039148653.1|DSIM
OG0002731	LOC120447666|XP_039485117.1|DSAN	LOC6736222|XP_002083117.1|DSIM
OG0002732	LOC120444974|XP_039480928.1|DSAN	LOC27206325|XP_016027092.1|DSIM
OG0002733	LOC120446427|XP_039483324.1|DSAN	LOC6734997|XP_039147533.1|DSIM
OG0002734	LOC120458755|XP_039502466.1|DSAN	LOC6733139|XP_016026014.2|DSIM
OG0002735	LOC120457521|XP_039501003.1|DSAN	LOC6733807|XP_016026774.1|DSIM
OG0002736	LOC120457577|XP_039501028.1|DSAN	LOC6733804|XP_016026765.1|DSIM
OG0002737	LOC120448234|XP_039486068.1|DSAN	LOC6737403|XP_039149407.1|DSIM
OG0002738	LOC120448643|XP_039486704.1|DSAN	LOC6736695|XP_002083551.1|DSIM
OG0002739	LOC120449626|XP_039488142.1|DSAN	LOC6738773|XP_039149332.1|DSIM
OG0002740	LOC120449624|XP_039488141.1|DSAN	LOC6738774|XP_016032594.1|DSIM
OG0002741	LOC120445012|XP_039481011.1|DSAN	LOC6735477|XP_002082416.2|DSIM
OG0002742	LOC120445920|XP_039482511.1|DSAN	LOC6735955|XP_002082864.2|DSIM
OG0002743	LOC120450100|XP_039488827.1|DSAN	LOC6736508|XP_016030084.1|DSIM
OG0002744	LOC120448250|XP_039486095.1|DSAN	LOC6739667|XP_016032790.1|DSIM
OG0002745	LOC120450136|XP_039488897.1|DSAN	LOC6736412|XP_002083284.2|DSIM
OG0002746	LOC120444891|XP_039480810.1|DSAN	LOC6734695|XP_002081702.1|DSIM
OG0002747	LOC120453062|XP_039493521.1|DSAN	LOC6727695|XP_016034268.1|DSIM
OG0002748	LOC120445755|XP_039482270.1|DSAN	LOC6736017|XP_002082926.1|DSIM
OG0002749	LOC120447031|XP_039484303.1|DSAN	LOC6736120|XP_039148880.1|DSIM
OG0002750	LOC120446719|XP_039483765.1|DSAN	LOC6734458|XP_016027580.1|DSIM
OG0002751	LOC120457875|XP_039501337.1|DSAN	LOC27208840|XP_016026431.1|DSIM
OG0002752	LOC120447904|XP_039485488.1|DSAN	LOC6733697|XP_016026668.1|DSIM
OG0002753	LOC120445928|XP_039482522.1|DSAN	LOC6735683|XP_039147419.1|DSIM
OG0002754	LOC120450331|XP_039489231.1|DSAN	LOC6737042|XP_039150275.1|DSIM
OG0002755	LOC120446145|XP_039482906.1|DSAN	LOC6735147|XP_016028426.1|DSIM
OG0002756	LOC120450334|XP_039489234.1|DSAN, LOC120450335|XP_039489235.1|DSAN	LOC6738824|XP_002085624.1|DSIM
OG0002757	LOC120447503|XP_039484838.1|DSAN	LOC6737466|XP_016031234.1|DSIM
OG0002758	LOC120445631|XP_039482090.1|DSAN	LOC6735011|XP_039148118.1|DSIM
OG0002759	LOC120446919|XP_039484094.1|DSAN	LOC6734988|XP_039147761.1|DSIM
OG0002760	LOC120445454|XP_039481833.1|DSAN	LOC27207071|XP_016029570.1|DSIM
OG0002761	LOC120445906|XP_039482495.1|DSAN	LOC6735182|XP_016028471.1|DSIM
OG0002762	LOC120445959|XP_039482584.1|DSAN	LOC6735116|XP_016028379.1|DSIM
OG0002763	LOC120449679|XP_039488220.1|DSAN	LOC6737354|XP_016031089.1|DSIM
OG0002764	LOC120447514|XP_039484859.1|DSAN	LOC6738488|XP_016032331.1|DSIM
OG0002765	LOC120444899|XP_039480822.1|DSAN	LOC6735043|XP_016028331.1|DSIM
OG0002766	LOC120446379|XP_039483246.1|DSAN	LOC6735042|XP_016028329.1|DSIM
OG0002767	LOC120444335|XP_039479826.1|DSAN	LOC6734983|XP_039147757.1|DSIM
OG0002768	LOC120445947|XP_039482561.1|DSAN	LOC6739502|XP_016029326.1|DSIM
OG0002769	LOC120445107|XP_039481185.1|DSAN	LOC6734180|XP_002081209.2|DSIM
OG0002770	LOC120457183|XP_039500434.1|DSAN	LOC6731348|XP_002078504.1|DSIM
OG0002771	LOC120449142|XP_039487400.1|DSAN	LOC6737512|XP_016031307.1|DSIM
OG0002772	LOC120449289|XP_039487610.1|DSAN	LOC6737504|XP_016031299.1|DSIM
OG0002773	LOC120446156|XP_039482920.1|DSAN	LOC6734224|XP_016027266.1|DSIM
OG0002774	LOC120446560|XP_039483512.1|DSAN	LOC6735582|XP_016028943.1|DSIM
OG0002775	LOC120448340|XP_039486237.1|DSAN	LOC6738449|XP_039149159.1|DSIM
OG0002776	LOC120448231|XP_039486064.1|DSAN	LOC6737404|XP_016031165.1|DSIM
OG0002777	LOC120449924|XP_039488551.1|DSAN	LOC6738383|XP_016032208.1|DSIM
OG0002778	LOC120447783|XP_039485271.1|DSAN	LOC6738380|XP_016032207.1|DSIM
OG0002779	LOC120447604|XP_039485008.1|DSAN	LOC6737123|XP_039148936.1|DSIM
OG0002780	LOC120451769|XP_039491632.1|DSAN	LOC6727034|XP_039150516.1|DSIM
OG0002781	LOC120445520|XP_039481913.1|DSAN	LOC6734551|XP_002081560.1|DSIM
OG0002782	LOC120448085|XP_039485812.1|DSAN	LOC6738699|XP_016032517.1|DSIM
OG0002783	LOC120447542|XP_039484922.1|DSAN	LOC6736645|XP_016030240.1|DSIM
OG0002784	LOC120444553|XP_039480237.1|DSAN	LOC27206191|XP_016029224.1|DSIM
OG0002785	LOC120450568|XP_039489615.1|DSAN	LOC6739670|XP_002076563.1|DSIM
OG0002786	LOC120448550|XP_039486537.1|DSAN	LOC6738363|XP_016032198.1|DSIM
OG0002787	LOC120448040|XP_039485717.1|DSAN	LOC6737062|XP_002083909.1|DSIM
OG0002788	LOC120448041|XP_039485718.1|DSAN	LOC6737061|XP_016030684.1|DSIM
OG0002789	LOC120448279|XP_039486142.1|DSAN	LOC6738976|XP_016032801.1|DSIM
OG0002790	LOC120449544|XP_039488004.1|DSAN	LOC6737603|XP_002084435.1|DSIM
OG0002791	LOC120450278|XP_039489128.1|DSAN	LOC6738624|XP_002085426.2|DSIM
OG0002792	LOC120444877|XP_039480790.1|DSAN	LOC27207878|XP_016027296.1|DSIM
OG0002793	LOC120450219|XP_039489027.1|DSAN	LOC6737437|XP_016031210.1|DSIM
OG0002794	LOC120450029|XP_039488710.1|DSAN	LOC6736907|XP_016030555.1|DSIM
OG0002795	LOC120449022|XP_039487236.1|DSAN	LOC6737007|XP_016030632.1|DSIM
