Orthogroup	DSAN.longest_only	DHYD.longest_only
OG0002380	LOC120455540|XP_039497811.1|DSAN	LOC111605141|XP_023179289.1|DHYD
OG0002381	LOC120447081|XP_039484412.1|DSAN	LOC111595640|XP_023165221.1|DHYD
OG0002382	LOC120455284|XP_039497251.1|DSAN	LOC111598281|XP_023169229.2|DHYD
OG0002383	LOC120448911|XP_039487068.1|DSAN	LOC111596973|XP_023167217.2|DHYD
OG0002384	LOC120455105|XP_039496920.1|DSAN	LOC111597221|XP_030079955.1|DHYD
OG0002385	LOC120454922|XP_039496601.1|DSAN	LOC111593701|XP_023162413.2|DHYD
OG0002386	LOC120454515|XP_039495808.1|DSAN	LOC111596694|XP_023166778.2|DHYD
OG0002387	LOC120452087|XP_039492088.1|DSAN	LOC111598255|XP_023169189.2|DHYD
OG0002388	LOC120451476|XP_039491125.1|DSAN	LOC111602950|XP_023176079.2|DHYD
OG0002389	LOC120452220|XP_039492280.1|DSAN	LOC111594830|XP_023164063.1|DHYD
OG0002390	LOC120458443|XP_039502023.1|DSAN	LOC111600943|XP_023173085.2|DHYD
OG0002391	LOC120445108|XP_039481186.1|DSAN	LOC111595471|XP_023165005.2|DHYD
OG0002392	LOC120448750|XP_039486867.1|DSAN	LOC111604483|XP_023178338.2|DHYD
OG0002393	LOC120448108|XP_039485845.1|DSAN	LOC111597775|XP_030079468.1|DHYD
OG0002394	LOC120450841|XP_039489965.1|DSAN	LOC111603008|XP_023176184.1|DHYD
OG0002395	LOC120452716|XP_039493012.1|DSAN	LOC111600267|XP_023172083.2|DHYD
OG0002396	LOC120447005|XP_039484245.1|DSAN	LOC111600890|XP_023172995.2|DHYD
OG0002397	LOC120458647|XP_039502310.1|DSAN	LOC111600123|XP_023171856.1|DHYD
OG0002398	LOC120456443|XP_039499209.1|DSAN	LOC111603215|XP_030079312.1|DHYD
OG0002399	LOC120458412|XP_039501980.1|DSAN	LOC111604369|XP_030081985.1|DHYD
OG0002400	LOC120445476|XP_039481855.1|DSAN	LOC111600567|XP_023172519.2|DHYD
OG0002401	LOC120454867|XP_039496353.1|DSAN	LOC111595880|XP_023165574.2|DHYD
OG0002402	LOC120452832|XP_039493187.1|DSAN	LOC111604631|XP_023178530.2|DHYD
OG0002403	LOC120453573|XP_039494266.1|DSAN	LOC111604650|XP_023178575.2|DHYD
OG0002404	LOC120451634|XP_039491426.1|DSAN	LOC111598325|XP_023169290.2|DHYD
OG0002405	LOC120452798|XP_039493128.1|DSAN	LOC111598640|XP_023169755.1|DHYD
OG0002406	LOC120448030|XP_039485705.1|DSAN	LOC111604721|XP_030079639.1|DHYD
OG0002407	LOC120451159|XP_039490527.1|DSAN	LOC111594430|XP_023163487.2|DHYD
OG0002408	LOC120451276|XP_039490754.1|DSAN	LOC111603553|XP_030080599.1|DHYD
OG0002409	LOC120448230|XP_039486063.1|DSAN	LOC111603315|XP_023176604.2|DHYD
OG0002410	LOC120452892|XP_039493284.1|DSAN	LOC111604994|XP_023179080.2|DHYD
OG0002411	LOC120452864|XP_039493243.1|DSAN	LOC111604919|XP_023178935.1|DHYD
OG0002412	LOC120457866|XP_039501324.1|DSAN, LOC120457865|XP_039501317.1|DSAN	LOC111600801|XP_030081575.1|DHYD
OG0002413	LOC120456522|XP_039499325.1|DSAN	LOC111602039|XP_023174713.1|DHYD
OG0002414	LOC120450401|XP_039489331.1|DSAN	LOC111595390|XP_023164860.1|DHYD
OG0002415	LOC120452179|XP_039492221.1|DSAN	LOC111604574|XP_023178444.2|DHYD
OG0002416	LOC120454880|XP_039496396.1|DSAN	LOC111593712|XP_023162445.1|DHYD
OG0002417	LOC120443929|XP_039479306.1|DSAN	LOC111596000|XP_023165769.1|DHYD
OG0002418	LOC120451161|XP_039490529.1|DSAN	LOC111598520|XP_023169570.2|DHYD
OG0002419	LOC120455308|XP_039497291.1|DSAN	LOC111596815|XP_023166951.2|DHYD
OG0002420	LOC120450195|XP_039488994.1|DSAN	LOC111595301|XP_023164724.1|DHYD
OG0002421	LOC120453352|XP_039493958.1|DSAN	LOC111593366|XP_023161846.2|DHYD
OG0002422	LOC120452509|XP_039492697.1|DSAN	LOC111597159|XP_023167483.2|DHYD
OG0002423	LOC120448096|XP_039485833.1|DSAN	LOC111604467|XP_023178317.2|DHYD
OG0002424	LOC120454881|XP_039496402.1|DSAN	LOC111597707|XP_023168316.1|DHYD
OG0002425	LOC120455567|XP_039497863.1|DSAN	LOC111601954|XP_023174586.2|DHYD
OG0002426	LOC120449512|XP_039487951.1|DSAN	LOC111597471|XP_023167988.2|DHYD
OG0002427	LOC120454830|XP_039496233.1|DSAN	LOC111595885|XP_023165581.1|DHYD
OG0002428	LOC120457079|XP_039500192.1|DSAN	LOC111593497|XP_023162032.2|DHYD
OG0002429	LOC120450619|XP_039489694.1|DSAN	LOC111604750|XP_023178698.1|DHYD
OG0002430	LOC120450041|XP_039488734.1|DSAN	LOC111597043|XP_023167325.2|DHYD
OG0002431	LOC120445872|XP_039482449.1|DSAN	LOC111600050|XP_023171742.1|DHYD
OG0002432	LOC120455364|XP_039497405.1|DSAN	LOC111600164|XP_023171965.1|DHYD
OG0002433	LOC120453142|XP_039493632.1|DSAN	LOC111603484|XP_023176848.1|DHYD
OG0002434	LOC120451527|XP_039491231.1|DSAN	LOC111598562|XP_023169628.1|DHYD
OG0002435	LOC120455906|XP_039498344.1|DSAN	LOC111602052|XP_023174731.2|DHYD
OG0002436	LOC120444346|XP_039479856.1|DSAN	LOC111592228|XP_023160078.1|DHYD
OG0002437	LOC120444378|XP_039479918.1|DSAN	LOC111595466|XP_023164997.2|DHYD
OG0002438	LOC120455011|XP_039496768.1|DSAN	LOC111596840|XP_030079892.1|DHYD
OG0002439	LOC120443685|XP_039478859.1|DSAN	LOC111596336|XP_023166279.2|DHYD
OG0002440	LOC120448193|XP_039485993.1|DSAN	LOC111603334|XP_030080927.1|DHYD
OG0002441	LOC120448220|XP_039486049.1|DSAN	LOC111592154|XP_023159970.2|DHYD
OG0002442	LOC120447100|XP_039484444.1|DSAN	LOC111604371|XP_023178210.2|DHYD
OG0002443	LOC120444389|XP_039479939.1|DSAN	LOC111596994|XP_023167258.2|DHYD
OG0002444	LOC120444291|XP_039479743.1|DSAN	LOC111596986|XP_023167238.2|DHYD
OG0002445	LOC120446028|XP_039482722.1|DSAN	LOC111595530|XP_023165080.1|DHYD
OG0002446	LOC120445114|XP_039481195.1|DSAN	LOC111601202|XP_023173460.1|DHYD
OG0002447	LOC120448013|XP_039485662.1|DSAN	LOC111597227|XP_023167584.2|DHYD
OG0002448	LOC120445981|XP_039482647.1|DSAN	LOC111597948|XP_023168678.1|DHYD
OG0002449	LOC120446859|XP_039483992.1|DSAN	LOC111593612|XP_023162250.1|DHYD
OG0002450	LOC120453803|XP_039494610.1|DSAN	LOC111597186|XP_023167524.1|DHYD
OG0002451	LOC120443895|XP_039479256.1|DSAN	LOC111598040|XP_023168845.1|DHYD
OG0002452	LOC120445240|XP_039481440.1|DSAN	LOC111595249|XP_023164662.2|DHYD, LOC115483432|XP_030081259.1|DHYD
OG0002453	LOC120445650|XP_039482127.1|DSAN	LOC111595255|XP_023164669.2|DHYD
OG0002454	LOC120449031|XP_039487249.1|DSAN	LOC111598690|XP_023169823.2|DHYD
OG0002455	LOC120449030|XP_039487248.1|DSAN	LOC111598686|XP_023169818.2|DHYD
OG0002456	LOC120446695|XP_039483726.1|DSAN	LOC111599729|XP_023171243.2|DHYD
OG0002457	LOC120444082|XP_039479535.1|DSAN	LOC111604118|XP_023177793.2|DHYD
OG0002458	LOC120457186|XP_039500465.1|DSAN	LOC111602221|XP_023174968.1|DHYD
OG0002459	LOC120446494|XP_039483434.1|DSAN	LOC111599691|XP_023171166.2|DHYD
OG0002460	LOC120446575|XP_039483530.1|DSAN	LOC111599711|XP_023171211.2|DHYD
OG0002461	LOC120446910|XP_039484080.1|DSAN	LOC111599755|XP_023171277.1|DHYD
OG0002462	LOC120444651|XP_039480414.1|DSAN	LOC111597922|XP_030081203.1|DHYD
OG0002463	LOC120446308|XP_039483156.1|DSAN	LOC111600051|XP_023171743.1|DHYD
OG0002464	LOC120447102|XP_039484447.1|DSAN	LOC111604373|XP_023178212.1|DHYD
OG0002465	LOC120458220|XP_039501734.1|DSAN	LOC111604365|XP_023178203.1|DHYD
OG0002466	LOC120454857|XP_039496323.1|DSAN	LOC111593707|XP_023162433.2|DHYD
OG0002467	LOC120449938|XP_039488569.1|DSAN	LOC111593084|XP_023161446.1|DHYD
OG0002468	LOC120448741|XP_039486854.1|DSAN	LOC111604515|XP_023178380.2|DHYD
OG0002469	LOC120451194|XP_039490578.1|DSAN	LOC111602649|XP_023175585.2|DHYD
OG0002470	LOC120448449|XP_039486402.1|DSAN	LOC111599305|XP_023170683.1|DHYD, LOC111597936|XP_023168658.1|DHYD
OG0002471	LOC120457704|XP_039501137.1|DSAN	LOC111592655|XP_023160778.1|DHYD
OG0002472	LOC120444366|XP_039479891.1|DSAN	LOC111598015|XP_023168783.1|DHYD
OG0002473	LOC120445321|XP_039481576.1|DSAN	LOC111592197|XP_023160033.1|DHYD
OG0002474	LOC120450647|XP_039489739.1|DSAN	LOC111597217|XP_023167560.2|DHYD
OG0002475	LOC120452014|XP_039491990.1|DSAN	LOC111603239|XP_023176513.1|DHYD
OG0002476	LOC120446501|XP_039483443.1|DSAN	LOC111600554|XP_023172471.1|DHYD
OG0002477	LOC120446537|XP_039483487.1|DSAN	LOC111594683|XP_023163874.1|DHYD
OG0002478	LOC120445591|XP_039482019.1|DSAN	LOC111598024|XP_023168804.2|DHYD
OG0002479	LOC120445373|XP_039481689.1|DSAN	LOC111597982|XP_023168726.2|DHYD
OG0002480	LOC120457843|XP_039501288.1|DSAN	LOC111600089|XP_023171797.1|DHYD
OG0002481	LOC120457074|XP_039500188.1|DSAN	LOC111593406|XP_023161894.1|DHYD
OG0002482	LOC120445356|XP_039481635.1|DSAN	LOC111595485|XP_023165023.2|DHYD
OG0002483	LOC120445919|XP_039482510.1|DSAN	LOC111600012|XP_023171685.2|DHYD
OG0002484	LOC120444728|XP_039480587.1|DSAN	LOC111600564|XP_023172516.2|DHYD
OG0002485	LOC120458500|XP_039502105.1|DSAN	LOC111598001|XP_023168759.2|DHYD
OG0002486	LOC120449629|XP_039488151.1|DSAN	LOC111592334|XP_023160228.1|DHYD
OG0002487	LOC120445129|XP_039481210.1|DSAN	LOC111592097|XP_023159891.2|DHYD
OG0002488	LOC120445893|XP_039482481.1|DSAN	LOC111597107|XP_023167418.1|DHYD
OG0002489	LOC120448178|XP_039485958.1|DSAN	LOC111604512|XP_023178376.1|DHYD
OG0002490	LOC120444706|XP_039480511.1|DSAN	LOC111594694|XP_023163885.1|DHYD
OG0002491	LOC120450403|XP_039489333.1|DSAN	LOC111600975|XP_030082021.1|DHYD, LOC111600992|XP_030081640.1|DHYD
OG0002492	LOC120444349|XP_039479861.1|DSAN	LOC111595509|XP_023165051.1|DHYD
OG0002493	LOC120444682|XP_039480480.1|DSAN	LOC111598007|XP_023168770.1|DHYD
OG0002494	LOC120453294|XP_039493858.1|DSAN	LOC111603470|XP_023176828.2|DHYD
OG0002495	LOC120445613|XP_039482057.1|DSAN	LOC111602548|XP_023175467.2|DHYD
OG0002496	LOC120452861|XP_039493239.1|DSAN	LOC111595169|XP_023164518.1|DHYD
OG0002497	LOC120447853|XP_039485395.1|DSAN	LOC111604662|XP_023178590.2|DHYD
OG0002498	LOC120449343|XP_039487684.1|DSAN	LOC111601670|XP_023174128.2|DHYD
OG0002499	LOC120449808|XP_039488387.1|DSAN	LOC111598720|XP_030081471.1|DHYD
OG0002500	LOC120455069|XP_039496855.1|DSAN, LOC120453422|XP_039494055.1|DSAN	LOC111603302|XP_023176596.2|DHYD
OG0002501	LOC120445643|XP_039482121.1|DSAN	LOC111604938|XP_023178976.1|DHYD, LOC115482811|XP_030078835.1|DHYD, LOC111604939|XP_023178977.1|DHYD
OG0002502	LOC120445221|XP_039481411.1|DSAN, LOC120445646|XP_039482120.1|DSAN	LOC111605399|XP_023179667.2|DHYD
OG0002504	LOC120448891|XP_039487042.1|DSAN	LOC111597342|XP_023167755.2|DHYD
OG0002505	LOC120445055|XP_039481107.1|DSAN, LOC120445053|XP_039481105.1|DSAN	LOC111604146|XP_023177837.1|DHYD
OG0002508	LOC120456152|XP_039498716.1|DSAN	LOC111603119|XP_023176359.2|DHYD
OG0002509	LOC120456420|XP_039499189.1|DSAN	LOC111604176|XP_023177889.2|DHYD
OG0002510	LOC120456897|XP_039499933.1|DSAN	LOC111598420|XP_023169428.2|DHYD
OG0002511	LOC120454596|XP_039495982.1|DSAN	LOC111605550|XP_023179879.1|DHYD
OG0002512	LOC120454853|XP_039496307.1|DSAN	LOC111593720|XP_023162459.2|DHYD
OG0002513	LOC120452606|XP_039492838.1|DSAN	LOC111602721|XP_023175734.1|DHYD
OG0002514	LOC120448756|XP_039486874.1|DSAN	LOC111598795|XP_023169979.1|DHYD
OG0002516	LOC120453570|XP_039494261.1|DSAN	LOC111596680|XP_023166752.1|DHYD
OG0002517	LOC120456852|XP_039499844.1|DSAN	LOC111596964|XP_023167193.2|DHYD
OG0002518	LOC120452164|XP_039492200.1|DSAN	LOC111605435|XP_023179719.2|DHYD
OG0002519	LOC120445030|XP_039481045.1|DSAN	LOC111600145|XP_023171890.2|DHYD
OG0002520	LOC120455425|XP_039497536.1|DSAN	LOC111598113|XP_023168934.2|DHYD
OG0002521	LOC120456596|XP_039499439.1|DSAN	LOC111603173|XP_023176421.2|DHYD
OG0002522	LOC120453064|XP_039493523.1|DSAN	LOC111592927|XP_023161152.2|DHYD
OG0002523	LOC120451067|XP_039490360.1|DSAN	LOC111598503|XP_023169537.2|DHYD
OG0002524	LOC120456486|XP_039499283.1|DSAN	LOC111598131|XP_023168960.2|DHYD
OG0002525	LOC120449085|XP_039487323.1|DSAN	LOC111601653|XP_023174102.1|DHYD
OG0002526	LOC120454342|XP_039495488.1|DSAN	LOC111602666|XP_023175618.1|DHYD
OG0002528	LOC120456672|XP_039499546.1|DSAN	LOC111598874|XP_023170092.2|DHYD
OG0002529	LOC120451871|XP_039491812.1|DSAN	LOC111602511|XP_023175363.1|DHYD
OG0002530	LOC120446141|XP_039482900.1|DSAN	LOC111600283|XP_023172105.1|DHYD
OG0002531	LOC120458114|XP_039501579.1|DSAN	LOC111596346|XP_023166305.1|DHYD
OG0002532	LOC120457597|XP_039501042.1|DSAN	LOC111598528|XP_023169581.1|DHYD
OG0002533	LOC120455521|XP_039497733.1|DSAN	LOC111603383|XP_023176709.1|DHYD
OG0002534	LOC120445993|XP_039482659.1|DSAN	LOC111600536|XP_023172442.2|DHYD
OG0002535	LOC120449444|XP_039487851.1|DSAN	LOC111592270|XP_023160137.2|DHYD
OG0002536	LOC120452685|XP_039492970.1|DSAN	LOC111599424|XP_023170843.1|DHYD
OG0002537	LOC120446306|XP_039483154.1|DSAN	LOC111600043|XP_023171736.1|DHYD
OG0002539	LOC120444762|XP_039480625.1|DSAN	LOC111593834|XP_023162640.2|DHYD
OG0002540	LOC120451953|XP_039491910.1|DSAN	LOC111594972|XP_023164240.1|DHYD
OG0002541	LOC120456072|XP_039498595.1|DSAN	LOC111596554|XP_023166596.2|DHYD
OG0002542	LOC120455088|XP_039496896.1|DSAN	LOC111591976|XP_023159694.1|DHYD
OG0002543	LOC120454941|XP_039496644.1|DSAN	LOC111602858|XP_023175982.1|DHYD
OG0002544	LOC120454678|XP_039496127.1|DSAN	LOC111598356|XP_023169335.2|DHYD
OG0002545	LOC120457352|XP_039500801.1|DSAN	LOC111602940|XP_023176109.1|DHYD
OG0002547	LOC120456037|XP_039498543.1|DSAN	LOC111592350|XP_023160272.2|DHYD
OG0002548	LOC120456429|XP_039499195.1|DSAN	LOC111592361|XP_023160287.2|DHYD
OG0002549	LOC120456474|XP_039499271.1|DSAN	LOC111604732|XP_030079527.1|DHYD
OG0002550	LOC120456855|XP_039499852.1|DSAN	LOC111596756|XP_030079884.1|DHYD
OG0002551	LOC120452367|XP_039492491.1|DSAN	LOC111601513|XP_030078781.1|DHYD
OG0002552	LOC120457707|XP_039501136.1|DSAN	LOC111594718|XP_023163914.2|DHYD
OG0002553	LOC120456568|XP_039499382.1|DSAN	LOC111603381|XP_023176705.2|DHYD
OG0002554	LOC120457421|XP_039500953.1|DSAN	LOC111603171|XP_023176419.1|DHYD
OG0002555	LOC120455776|XP_039498165.1|DSAN	LOC111605617|XP_030079839.1|DHYD
OG0002556	LOC120443687|XP_039478861.1|DSAN	LOC111596352|XP_023166312.1|DHYD
OG0002557	LOC120456681|XP_039499572.1|DSAN	LOC111596879|XP_023167096.1|DHYD
OG0002558	LOC120453081|XP_039493542.1|DSAN	LOC111602962|XP_023176113.1|DHYD
OG0002559	LOC120447063|XP_039484425.1|DSAN	LOC111594882|XP_023164136.1|DHYD
OG0002560	LOC120453149|XP_039493639.1|DSAN	LOC111599852|XP_023171429.2|DHYD
OG0002561	LOC120454600|XP_039495988.1|DSAN	LOC111601788|XP_023174324.1|DHYD
OG0002562	LOC120456563|XP_039499377.1|DSAN	LOC111605293|XP_023179512.1|DHYD
OG0002563	LOC120457244|XP_039500563.1|DSAN	LOC111598246|XP_030080089.1|DHYD
OG0002564	LOC120453976|XP_039494862.1|DSAN	LOC111592479|XP_023160463.1|DHYD
OG0002565	LOC120450824|XP_039489937.1|DSAN	LOC111599429|XP_030080774.1|DHYD
OG0002566	LOC120452163|XP_039492199.1|DSAN	LOC111605453|XP_030080068.1|DHYD, LOC115483339|XP_030080679.1|DHYD
OG0002567	LOC120455426|XP_039497537.1|DSAN	LOC111598114|XP_023168935.2|DHYD
OG0002568	LOC120453601|XP_039494301.1|DSAN	LOC111604433|XP_023178307.1|DHYD
OG0002569	LOC120449597|XP_039488098.1|DSAN	LOC111605638|XP_023180067.2|DHYD
OG0002570	LOC120453260|XP_039493817.1|DSAN	LOC111596735|XP_023166838.2|DHYD
OG0002571	LOC120453094|XP_039493559.1|DSAN	LOC111596713|XP_023166814.1|DHYD
OG0002572	LOC120446090|XP_039482814.1|DSAN	LOC111594605|XP_023163743.1|DHYD
OG0002573	LOC120452973|XP_039493403.1|DSAN	LOC111592936|XP_023161165.1|DHYD
OG0002574	LOC120453106|XP_039493573.1|DSAN	LOC111592926|XP_023161151.2|DHYD
OG0002575	LOC120451715|XP_039491551.1|DSAN	LOC111592046|XP_023159811.2|DHYD
OG0002576	LOC120455492|XP_039497675.1|DSAN	LOC111598120|XP_023168944.1|DHYD
OG0002577	LOC120450259|XP_039489083.1|DSAN	LOC111594880|XP_023164133.1|DHYD
OG0002578	LOC120458776|XP_039502489.1|DSAN	LOC111599186|XP_023170539.2|DHYD
OG0002579	LOC120444980|XP_039480945.1|DSAN	LOC111595415|XP_023164905.1|DHYD
OG0002580	LOC120445704|XP_039482198.1|DSAN	LOC111605211|XP_023179401.1|DHYD
OG0002581	LOC120452523|XP_039492713.1|DSAN	LOC111603656|XP_030080672.1|DHYD
OG0002582	LOC120452607|XP_039492840.1|DSAN	LOC111598543|XP_023169601.2|DHYD
OG0002583	LOC120453305|XP_039493880.1|DSAN	LOC111601785|XP_023174314.2|DHYD
OG0002584	LOC120448044|XP_039485722.1|DSAN	LOC111604533|XP_023178398.1|DHYD
OG0002585	LOC120448046|XP_039485724.1|DSAN	LOC111604534|XP_023178402.1|DHYD
OG0002586	LOC120451834|XP_039491743.1|DSAN	LOC111602690|XP_023175688.1|DHYD
OG0002587	LOC120454200|XP_039495230.1|DSAN	LOC111605429|XP_023179706.1|DHYD
OG0002588	LOC120450921|XP_039490119.1|DSAN	LOC111602726|XP_023175739.1|DHYD
OG0002589	LOC120451294|XP_039490781.1|DSAN	LOC111601993|XP_023174650.1|DHYD
OG0002590	LOC120455651|XP_039497976.1|DSAN	LOC111595952|XP_023165693.1|DHYD
OG0002591	LOC120451280|XP_039490759.1|DSAN	LOC111601991|XP_023174648.2|DHYD
OG0002592	LOC120453135|XP_039493620.1|DSAN	LOC111593226|XP_030081693.1|DHYD
OG0002593	LOC120451352|XP_039490904.1|DSAN	LOC111593238|XP_030081659.1|DHYD
OG0002594	LOC120451105|XP_039490446.1|DSAN	LOC111599783|XP_023171326.1|DHYD
OG0002595	LOC120451824|XP_039491726.1|DSAN	LOC111595972|XP_030080645.1|DHYD
OG0002596	LOC120452906|XP_039493302.1|DSAN	LOC111605488|XP_023179798.2|DHYD
OG0002597	LOC120451498|XP_039491184.1|DSAN	LOC111595906|XP_023165617.2|DHYD
OG0002598	LOC120452682|XP_039492966.1|DSAN	LOC111603498|XP_023176872.1|DHYD
OG0002599	LOC120454428|XP_039495651.1|DSAN	LOC111598536|XP_023169592.2|DHYD
OG0002600	LOC120450368|XP_039489289.1|DSAN	LOC111600631|XP_023172602.2|DHYD
OG0002601	LOC120451968|XP_039491928.1|DSAN	LOC111602621|XP_030081690.1|DHYD
OG0002602	LOC120452154|XP_039492178.1|DSAN	LOC111596150|XP_030080634.1|DHYD
OG0002603	LOC120453010|XP_039493458.1|DSAN	LOC111594630|XP_023163789.2|DHYD
OG0002604	LOC120453695|XP_039494450.1|DSAN	LOC111594463|XP_023163531.1|DHYD
OG0002605	LOC120452851|XP_039493222.1|DSAN	LOC111595235|XP_023164644.1|DHYD
OG0002606	LOC120453896|XP_039494747.1|DSAN	LOC111594611|XP_023163761.2|DHYD
OG0002607	LOC120453882|XP_039494732.1|DSAN	LOC111594615|XP_023163769.1|DHYD
OG0002608	LOC120451470|XP_039491092.1|DSAN	LOC111604627|XP_023178523.2|DHYD
OG0002609	LOC120445580|XP_039482005.1|DSAN	LOC111603114|XP_023176357.2|DHYD
OG0002610	LOC120454125|XP_039495098.1|DSAN	LOC111602671|XP_023175632.1|DHYD
OG0002611	LOC120452779|XP_039493102.1|DSAN	LOC111595706|XP_023165319.1|DHYD
OG0002612	LOC120452870|XP_039493250.1|DSAN	LOC111595979|XP_023165732.1|DHYD, LOC111598482|XP_023169508.1|DHYD
OG0002613	LOC120451334|XP_039490845.1|DSAN	LOC111596494|XP_030080821.1|DHYD
OG0002614	LOC120451177|XP_039490547.1|DSAN	LOC111601398|XP_030078695.1|DHYD
OG0002615	LOC120447746|XP_039485228.1|DSAN	LOC111600233|XP_030081596.1|DHYD, LOC111600823|XP_023172894.1|DHYD
OG0002616	LOC120451328|XP_039490838.1|DSAN	LOC111593246|XP_023161668.2|DHYD
OG0002617	LOC120452177|XP_039492219.1|DSAN	LOC111598515|XP_023169557.1|DHYD
OG0002618	LOC120452474|XP_039492648.1|DSAN	LOC111605481|XP_023179784.1|DHYD
OG0002619	LOC120453466|XP_039494122.1|DSAN	LOC111594610|XP_023163753.1|DHYD
OG0002620	LOC120453386|XP_039494002.1|DSAN	LOC111593676|XP_023162331.1|DHYD
OG0002621	LOC120453012|XP_039493461.1|DSAN	LOC111597753|XP_023168376.1|DHYD
OG0002622	LOC120448965|XP_039487158.1|DSAN	LOC111600465|XP_023172339.1|DHYD
OG0002623	LOC120450825|XP_039489940.1|DSAN	LOC111594803|XP_023164033.2|DHYD
OG0002624	LOC120452978|XP_039493408.1|DSAN	LOC111594808|XP_023164038.1|DHYD
OG0002625	LOC120454183|XP_039495197.1|DSAN	LOC111594978|XP_030079665.1|DHYD
OG0002626	LOC120456217|XP_039498833.1|DSAN	LOC111598159|XP_023169015.2|DHYD
OG0002627	LOC120450948|XP_039490155.1|DSAN	LOC111599724|XP_023171240.2|DHYD
OG0002628	LOC120451111|XP_039490458.1|DSAN	LOC111598723|XP_023169886.2|DHYD
OG0002629	LOC120453005|XP_039493446.1|DSAN	LOC115482740|XP_030078826.1|DHYD
OG0002630	LOC120454703|XP_039496173.1|DSAN	LOC111603433|XP_030081734.1|DHYD
OG0002631	LOC120452372|XP_039492498.1|DSAN	LOC111594526|XP_023163626.2|DHYD
OG0002632	LOC120453033|XP_039493487.1|DSAN	LOC111593256|XP_023161688.1|DHYD
OG0002633	LOC120454571|XP_039495904.1|DSAN	LOC111592944|XP_023161178.1|DHYD
OG0002634	LOC120451539|XP_039491252.1|DSAN	LOC111602614|XP_023175543.2|DHYD
OG0002635	LOC120451894|XP_039491837.1|DSAN	LOC111601980|XP_023174630.2|DHYD
OG0002636	LOC120450750|XP_039489806.1|DSAN	LOC111595672|XP_023165269.2|DHYD
OG0002637	LOC120447828|XP_039485348.1|DSAN, LOC120443816|XP_039479091.1|DSAN	LOC111602497|XP_023175336.2|DHYD
OG0002638	LOC120450828|XP_039489944.1|DSAN	LOC111596423|XP_023166403.2|DHYD
OG0002639	LOC120451643|XP_039491437.1|DSAN	LOC111592035|XP_023159796.2|DHYD
OG0002640	LOC120451145|XP_039490506.1|DSAN	LOC111594459|XP_023163524.2|DHYD
OG0002641	LOC120451511|XP_039491204.1|DSAN	LOC111594521|XP_023163619.1|DHYD
OG0002642	LOC120451510|XP_039491202.1|DSAN	LOC111594520|XP_023163618.2|DHYD
OG0002643	LOC120451509|XP_039491200.1|DSAN	LOC111594519|XP_023163615.1|DHYD
OG0002644	LOC120452395|XP_039492543.1|DSAN	LOC111594602|XP_023163734.2|DHYD
OG0002645	LOC120453423|XP_039494056.1|DSAN	LOC111594597|XP_023163730.1|DHYD
OG0002646	LOC120454301|XP_039495433.1|DSAN	LOC111593350|XP_023161831.1|DHYD
OG0002647	LOC120452590|XP_039492815.1|DSAN	LOC111605465|XP_023179752.1|DHYD
OG0002648	LOC120453880|XP_039494726.1|DSAN	LOC111605491|XP_023179804.1|DHYD
OG0002649	LOC120453854|XP_039494691.1|DSAN	LOC111598224|XP_023169151.1|DHYD
OG0002650	LOC120452589|XP_039492813.1|DSAN	LOC111605463|XP_023179750.2|DHYD
OG0002651	LOC120451486|XP_039491142.1|DSAN	LOC111602992|XP_023176157.2|DHYD
OG0002652	LOC120452020|XP_039491998.1|DSAN	LOC111603476|XP_023176832.2|DHYD
OG0002653	LOC120451138|XP_039490487.1|DSAN	LOC111596328|XP_023166265.2|DHYD
OG0002654	LOC120453956|XP_039494837.1|DSAN	LOC111595990|XP_030078786.1|DHYD
OG0002655	LOC120454399|XP_039495586.1|DSAN	LOC111595975|XP_023165721.2|DHYD
OG0002656	LOC120451558|XP_039491293.1|DSAN	LOC111605522|XP_023179851.1|DHYD
OG0002657	LOC120451893|XP_039491835.1|DSAN	LOC111602020|XP_023174687.2|DHYD
OG0002658	LOC120452101|XP_039492111.1|DSAN	LOC111597834|XP_023168498.1|DHYD
OG0002659	LOC120452563|XP_039492777.1|DSAN	LOC111596158|XP_023166017.2|DHYD
OG0002660	LOC120456863|XP_039499886.1|DSAN	LOC111602083|XP_030079606.1|DHYD, LOC111605135|XP_030079577.1|DHYD
OG0002661	LOC120453957|XP_039494838.1|DSAN	LOC111601491|XP_023173847.2|DHYD
OG0002662	LOC120444763|XP_039480626.1|DSAN	LOC111593794|XP_023162581.2|DHYD
OG0002663	LOC120451657|XP_039491466.1|DSAN	LOC111596252|XP_023166153.1|DHYD
OG0002664	LOC120444045|XP_039479485.1|DSAN	LOC111596001|XP_023165771.2|DHYD
OG0002665	LOC120448082|XP_039485804.1|DSAN	LOC115482840|XP_030078939.1|DHYD, LOC111600676|XP_023172695.1|DHYD
OG0002666	LOC120443966|XP_039479363.1|DSAN	LOC111600780|XP_023172827.2|DHYD, LOC115482843|XP_030078942.1|DHYD
OG0002667	LOC120443991|XP_039479401.1|DSAN	LOC111600686|XP_023172708.1|DHYD
OG0002668	LOC120449930|XP_039488558.1|DSAN	LOC111592858|XP_030079491.1|DHYD
OG0002669	LOC120457741|XP_039501177.1|DSAN	LOC111603895|XP_023177481.2|DHYD
OG0002670	LOC120447718|XP_039485189.1|DSAN	LOC111603059|XP_023176286.1|DHYD
