Orthogroup	DSAN.longest_only	DBUS.longest_only
OG0001626	LOC120458352|XP_039501903.1|DSAN	LOC108598881|XP_017841133.1|DBUS
OG0001627	LOC120451479|XP_039491133.1|DSAN	LOC108602377|XP_017845971.1|DBUS
OG0001628	LOC120454305|XP_039495437.1|DSAN	LOC108601297|XP_017844686.1|DBUS, LOC108601298|XP_017844687.1|DBUS
OG0001630	LOC120451654|XP_039491461.1|DSAN	LOC108601721|XP_017845127.1|DBUS
OG0001631	LOC120451271|XP_039490742.1|DSAN	LOC108603976|XP_017848689.1|DBUS
OG0001632	LOC120451245|XP_039490697.1|DSAN	LOC108599423|XP_017841727.1|DBUS
OG0001633	LOC120454480|XP_039495748.1|DSAN	LOC108601663|XP_017845053.1|DBUS
OG0001634	LOC120452843|XP_039493207.1|DSAN	LOC108604042|XP_017848794.1|DBUS
OG0001635	LOC120451787|XP_039491672.1|DSAN	LOC108601833|XP_017845263.1|DBUS
OG0001636	LOC120451991|XP_039491953.1|DSAN	LOC108602479|XP_017846091.1|DBUS
OG0001637	LOC120451184|XP_039490566.1|DSAN	LOC108603171|XP_017847217.1|DBUS
OG0001638	LOC120454984|XP_039496709.1|DSAN	LOC108605427|XP_017850592.1|DBUS
OG0001639	LOC120452080|XP_039492081.1|DSAN	LOC108597589|XP_017839697.1|DBUS
OG0001640	LOC120451770|XP_039491633.1|DSAN	LOC108601889|XP_017845353.1|DBUS
OG0001641	LOC120451649|XP_039491449.1|DSAN	LOC108604603|XP_017849629.1|DBUS
OG0001642	LOC120456181|XP_039498786.1|DSAN	LOC108607280|XP_017853464.1|DBUS
OG0001644	LOC120449669|XP_039488203.1|DSAN	LOC108598986|XP_017841242.1|DBUS
OG0001645	LOC120446902|XP_039484057.1|DSAN	LOC108597279|XP_017839739.2|DBUS
OG0001646	LOC120446917|XP_039484091.1|DSAN	LOC108596763|XP_017838338.1|DBUS
OG0001647	LOC120457109|XP_039500272.1|DSAN	LOC108595225|XP_017835902.2|DBUS
OG0001648	LOC120447468|XP_039484789.1|DSAN	LOC108598225|XP_033149650.1|DBUS
OG0001649	LOC120446721|XP_039483767.1|DSAN	LOC108597011|XP_017838778.1|DBUS
OG0001650	LOC120444607|XP_039480315.1|DSAN	LOC108597465|XP_033149113.1|DBUS
OG0001652	LOC120450600|XP_039489656.1|DSAN	LOC108598856|XP_017841103.1|DBUS
OG0001653	LOC120447441|XP_039484732.1|DSAN	LOC108600712|XP_017843934.2|DBUS
OG0001654	LOC120446480|XP_039483417.1|DSAN	LOC108597043|XP_017838829.1|DBUS
OG0001655	LOC120448253|XP_039486104.1|DSAN	LOC108594607|XP_017835238.1|DBUS, LOC108596531|XP_017837906.1|DBUS
OG0001656	LOC120458820|XP_039502562.1|DSAN	LOC108594268|XP_017834887.1|DBUS
OG0001657	LOC120448203|XP_039486004.1|DSAN	LOC108598776|XP_017841006.1|DBUS
OG0001658	LOC120450473|XP_039489449.1|DSAN	LOC108600377|XP_017843406.1|DBUS
OG0001659	LOC120448119|XP_039485860.1|DSAN	LOC108601095|XP_017844495.1|DBUS
OG0001660	LOC120450427|XP_039489369.1|DSAN	LOC108599525|XP_017841888.1|DBUS
OG0001661	LOC120451452|XP_039491065.1|DSAN	LOC108604548|XP_017849567.1|DBUS, LOC108602519|XP_017846142.1|DBUS
OG0001662	LOC120448198|XP_039485998.1|DSAN	LOC108600452|XP_017843528.2|DBUS
OG0001663	LOC120450813|XP_039489923.1|DSAN	LOC108601669|XP_017845060.1|DBUS
OG0001664	LOC120445378|XP_039481694.1|DSAN	LOC108597237|XP_017839175.1|DBUS
OG0001666	LOC120443799|XP_039479065.1|DSAN	LOC108607616|XP_017854018.1|DBUS
OG0001667	LOC120445252|XP_039481460.1|DSAN	LOC108595170|XP_017835830.1|DBUS
OG0001668	LOC120449100|XP_039487342.1|DSAN	LOC108600255|XP_017843182.1|DBUS
OG0001669	LOC120447633|XP_039485070.1|DSAN, LOC120447774|XP_039485261.1|DSAN	LOC108598366|XP_017840476.1|DBUS
OG0001670	LOC120455918|XP_039498361.1|DSAN, LOC120444062|XP_039479506.1|DSAN	LOC108596238|XP_017837269.1|DBUS
OG0001671	LOC120456253|XP_039498907.1|DSAN	LOC108605443|XP_017850618.1|DBUS
OG0001672	LOC120446271|XP_039483083.1|DSAN, LOC120446270|XP_039483081.1|DSAN, LOC120446272|XP_039483084.1|DSAN	LOC108596307|XP_017837399.1|DBUS
OG0001673	LOC120444275|XP_039479723.1|DSAN, LOC120444274|XP_039479722.1|DSAN	LOC108595861|XP_017836641.1|DBUS, LOC108594724|XP_017835352.1|DBUS, LOC108594725|XP_017835353.1|DBUS
OG0001674	LOC120453291|XP_039493854.1|DSAN	LOC108604259|XP_017849142.1|DBUS
OG0001675	LOC120453712|XP_039494469.1|DSAN, LOC120453711|XP_039494468.1|DSAN	LOC108604265|XP_017849148.1|DBUS
OG0001676	LOC120444851|XP_039480745.1|DSAN, LOC120446779|XP_039483859.1|DSAN	LOC117134719|XP_033149193.1|DBUS
OG0001678	LOC120455176|XP_039497041.1|DSAN	LOC108605382|XP_017850540.2|DBUS
OG0001679	LOC120455440|XP_039497571.1|DSAN	LOC108607235|XP_017853402.1|DBUS
OG0001680	LOC120455680|XP_039498024.1|DSAN	LOC108603549|XP_017847957.2|DBUS
OG0001681	LOC120455220|XP_039497124.1|DSAN	LOC108605564|XP_017850820.1|DBUS
OG0001682	LOC120456730|XP_039499650.1|DSAN	LOC108605792|XP_017851083.1|DBUS
OG0001683	LOC120452665|XP_039492939.1|DSAN	LOC108608492|XP_033150739.1|DBUS
OG0001684	LOC120454923|XP_039496605.1|DSAN	LOC108599069|XP_017841340.2|DBUS, LOC108607402|XP_017853671.1|DBUS
OG0001685	LOC120445469|XP_039481850.1|DSAN	LOC108598394|XP_017840507.1|DBUS
OG0001686	LOC120457013|XP_039500104.1|DSAN	LOC108606446|XP_017852049.1|DBUS
OG0001687	LOC120456279|XP_039498953.1|DSAN	LOC108606192|XP_017851540.1|DBUS
OG0001688	LOC120456080|XP_039498605.1|DSAN	LOC108605961|XP_017851269.1|DBUS
OG0001689	LOC120455799|XP_039498194.1|DSAN	LOC108606882|XP_017852896.1|DBUS
OG0001690	LOC120447927|XP_039485520.1|DSAN	LOC108598701|XP_017840914.1|DBUS
OG0001691	LOC120443994|XP_039479406.1|DSAN, LOC120458609|XP_039502249.1|DSAN	LOC108604832|XP_017849395.1|DBUS
OG0001692	LOC120453496|XP_039494167.1|DSAN	LOC108602339|XP_017845917.1|DBUS
OG0001693	LOC120456554|XP_039499367.1|DSAN	LOC108605236|XP_017850338.1|DBUS
OG0001694	LOC120453089|XP_039493550.1|DSAN	LOC108601403|XP_017844791.1|DBUS
OG0001695	LOC120444480|XP_039480093.1|DSAN	LOC108596366|XP_017837524.1|DBUS
OG0001696	LOC120451220|XP_039490634.1|DSAN	LOC108603568|XP_017847974.1|DBUS
OG0001697	LOC120451215|XP_039490626.1|DSAN	LOC108601702|XP_017845104.1|DBUS
OG0001698	LOC120455315|XP_039497299.1|DSAN	LOC108606782|XP_017852695.1|DBUS
OG0001699	LOC120454510|XP_039495799.1|DSAN	LOC108601587|XP_033149883.1|DBUS
OG0001700	LOC120451382|XP_039490973.1|DSAN	LOC108602583|XP_017846208.1|DBUS
OG0001701	LOC120450960|XP_039490181.1|DSAN	LOC108603787|XP_017848372.1|DBUS
OG0001702	LOC120445101|XP_039481181.1|DSAN	LOC108599142|XP_017841422.1|DBUS
OG0001703	LOC120453795|XP_039494600.1|DSAN	LOC108601834|XP_017845265.1|DBUS
OG0001704	LOC120453939|XP_039494818.1|DSAN	LOC108602492|XP_017846109.1|DBUS
OG0001705	LOC120453121|XP_039493598.1|DSAN	LOC108601706|XP_017845109.1|DBUS
OG0001706	LOC120451974|XP_039491938.1|DSAN	LOC108594344|XP_017834987.1|DBUS
OG0001707	LOC120454231|XP_039495266.1|DSAN	LOC108604223|XP_017849076.1|DBUS
OG0001708	LOC120453909|XP_039494775.1|DSAN	LOC108604664|XP_017849704.1|DBUS
OG0001709	LOC120448996|XP_039487198.1|DSAN	LOC108600543|XP_017843688.1|DBUS
OG0001710	LOC120452575|XP_039492792.1|DSAN	LOC108604447|XP_017849416.1|DBUS
OG0001711	LOC120450896|XP_039490071.1|DSAN	LOC108603056|XP_017846979.1|DBUS
OG0001712	LOC120450772|XP_039489862.1|DSAN	LOC108601636|XP_017845023.1|DBUS
OG0001713	LOC120450933|XP_039490134.1|DSAN	LOC108603453|XP_017847773.1|DBUS
OG0001714	LOC120454158|XP_039495155.1|DSAN	LOC108602696|XP_017846323.1|DBUS
OG0001715	LOC120456490|XP_039499290.1|DSAN	LOC108606271|XP_017851737.1|DBUS
OG0001716	LOC120456200|XP_039498814.1|DSAN	LOC108607220|XP_017853381.1|DBUS
OG0001717	LOC120452986|XP_039493416.1|DSAN	LOC108603506|XP_017847868.1|DBUS
OG0001718	LOC120451248|XP_039490698.1|DSAN	LOC108604320|XP_017849232.1|DBUS
OG0001719	LOC120451531|XP_039491240.1|DSAN	LOC108604181|XP_017849012.1|DBUS
OG0001720	LOC120453439|XP_039494081.1|DSAN	LOC108603970|XP_017848668.1|DBUS
OG0001721	LOC120453164|XP_039493657.1|DSAN	LOC108604470|XP_017849444.1|DBUS
OG0001722	LOC120448033|XP_039485710.1|DSAN	LOC108600510|XP_017843635.1|DBUS
OG0001723	LOC120458212|XP_039501725.1|DSAN	LOC108596370|XP_017837526.1|DBUS
OG0001724	LOC120447076|XP_039484401.1|DSAN	LOC108596442|XP_033149174.1|DBUS
OG0001725	LOC120449795|XP_039488409.1|DSAN	LOC108596936|XP_017838653.1|DBUS
OG0001726	LOC120450593|XP_039489649.1|DSAN	LOC108600169|XP_017843063.1|DBUS
OG0001727	LOC120453017|XP_039493468.1|DSAN	LOC108604621|XP_017849657.1|DBUS
OG0001728	LOC120445328|XP_039481586.1|DSAN	LOC108596065|XP_017836949.1|DBUS
OG0001729	LOC120446690|XP_039483717.1|DSAN	LOC108596502|XP_017837822.2|DBUS
OG0001730	LOC120443817|XP_039479093.1|DSAN	LOC108608476|XP_017855357.2|DBUS
OG0001731	LOC120446989|XP_039484223.1|DSAN	LOC108596083|XP_017836989.1|DBUS
OG0001732	LOC120458760|XP_039502468.1|DSAN	LOC108594426|XP_017835089.1|DBUS
OG0001733	LOC120445063|XP_039481121.1|DSAN	LOC108596102|XP_017837011.1|DBUS
OG0001734	LOC120444163|XP_039479679.1|DSAN	LOC108595096|XP_017835736.1|DBUS
OG0001735	LOC120447915|XP_039485499.1|DSAN	LOC108598802|XP_017841034.1|DBUS
OG0001736	LOC120446346|XP_039483206.1|DSAN	LOC108597215|XP_017839146.1|DBUS
OG0001737	LOC120445427|XP_039481787.1|DSAN	LOC108596962|XP_017838698.1|DBUS
OG0001738	LOC120449420|XP_039487812.1|DSAN	LOC108598792|XP_017841025.1|DBUS
OG0001739	LOC120447170|XP_039484561.1|DSAN	LOC108594238|XP_017834838.1|DBUS
OG0001740	LOC120444550|XP_039480234.1|DSAN	LOC108596149|XP_017837132.1|DBUS
OG0001741	LOC120452737|XP_039493043.1|DSAN	LOC108601693|XP_017845092.2|DBUS
OG0001742	LOC120452749|XP_039493061.1|DSAN	LOC108595326|XP_017836035.1|DBUS
OG0001743	LOC120450467|XP_039489440.1|DSAN	LOC108599854|XP_017842470.2|DBUS
OG0001744	LOC120443948|XP_039479331.1|DSAN	LOC108596411|XP_017837594.1|DBUS
OG0001745	LOC120445333|XP_039481594.1|DSAN	LOC108596303|XP_017837387.1|DBUS
OG0001746	LOC120449465|XP_039487870.1|DSAN	LOC108600750|XP_017843991.1|DBUS
OG0001747	LOC120445253|XP_039481461.1|DSAN	LOC108596693|XP_017838202.1|DBUS
OG0001748	LOC120449612|XP_039488116.1|DSAN	LOC108601106|XP_033149587.1|DBUS
OG0001749	LOC120444499|XP_039480145.1|DSAN	LOC108596282|XP_017837343.2|DBUS
OG0001750	LOC120444497|XP_039480142.1|DSAN	LOC108596274|XP_017837332.1|DBUS
OG0001751	LOC120450255|XP_039489079.1|DSAN	LOC108599586|XP_017842018.2|DBUS
OG0001752	LOC120449014|XP_039487226.1|DSAN	LOC108599601|XP_017842043.1|DBUS
OG0001753	LOC120448290|XP_039486160.1|DSAN	LOC108600769|XP_033149515.1|DBUS
OG0001754	LOC120446632|XP_039483629.1|DSAN	LOC108596900|XP_017838579.1|DBUS
OG0001755	LOC120450172|XP_039488954.1|DSAN	LOC108599926|XP_017842624.1|DBUS
OG0001756	LOC120445363|XP_039481668.1|DSAN	LOC108596914|XP_017838610.1|DBUS
OG0001757	LOC120444394|XP_039479950.1|DSAN	LOC108596659|XP_017838135.1|DBUS
OG0001758	LOC120447893|XP_039485439.1|DSAN	LOC108598627|XP_033149518.1|DBUS
OG0001759	LOC120446186|XP_039482962.1|DSAN	LOC108596301|XP_017837385.1|DBUS
OG0001760	LOC120458717|XP_039502400.1|DSAN	LOC108595483|XP_017836223.2|DBUS
OG0001761	LOC120445034|XP_039481054.1|DSAN	LOC108596989|XP_017838744.1|DBUS
OG0001762	LOC120458224|XP_039501739.1|DSAN	LOC108594257|XP_017834870.1|DBUS
OG0001763	LOC120455182|XP_039497481.1|DSAN	LOC108601021|XP_017844388.1|DBUS, LOC108594471|XP_017835142.1|DBUS
OG0001764	LOC120452322|XP_039492410.1|DSAN	LOC117134658|XP_033148931.1|DBUS, LOC108606832|XP_017852806.1|DBUS
OG0001765	LOC120443882|XP_039479225.1|DSAN	LOC108596070|XP_017836972.1|DBUS
OG0001766	LOC120455089|XP_039496900.1|DSAN	LOC108608318|XP_017855135.1|DBUS
OG0001767	LOC120458687|XP_039502358.1|DSAN	LOC108602236|XP_017845777.2|DBUS
OG0001768	LOC120458338|XP_039501889.1|DSAN	LOC108598724|XP_017840945.1|DBUS
OG0001769	LOC120455581|XP_039497890.1|DSAN	LOC108604602|XP_033150730.1|DBUS
OG0001770	LOC120444086|XP_039479545.1|DSAN	LOC108607585|XP_017853974.1|DBUS
OG0001771	LOC120458648|XP_039502311.1|DSAN	LOC108602688|XP_017846319.1|DBUS, LOC108602711|XP_017846358.1|DBUS
OG0001773	LOC120458077|XP_039501525.1|DSAN	LOC108598823|XP_017841066.2|DBUS
OG0001774	LOC120447032|XP_039484306.1|DSAN	LOC108597601|XP_017839713.1|DBUS
OG0001775	LOC120457335|XP_039500776.1|DSAN	LOC108606572|XP_017852280.1|DBUS
OG0001776	LOC120452218|XP_039492281.1|DSAN	LOC108594285|XP_017834912.1|DBUS
OG0001777	LOC120455891|XP_039498323.1|DSAN	LOC108594473|XP_017835143.1|DBUS
OG0001778	LOC120443714|XP_039478894.1|DSAN	LOC108607808|XP_017854341.2|DBUS
OG0001779	LOC120443916|XP_039479289.1|DSAN	LOC108607780|XP_033150089.1|DBUS
OG0001780	LOC120455282|XP_039497246.1|DSAN	LOC108596371|XP_017837527.1|DBUS
OG0001781	LOC120445714|XP_039482209.1|DSAN	LOC108598441|XP_017840566.2|DBUS
OG0001782	LOC120458886|XP_039502657.1|DSAN	LOC108608514|XP_033150736.1|DBUS
OG0001783	LOC120454854|XP_039496318.1|DSAN	LOC108607570|XP_033150812.1|DBUS
OG0001784	LOC120454357|XP_039495515.1|DSAN	LOC108607640|XP_017854057.1|DBUS
OG0001785	LOC120448209|XP_039486025.1|DSAN	LOC108594763|XP_017835391.1|DBUS, LOC108595232|XP_017835919.1|DBUS
OG0001786	LOC120458136|XP_039501614.1|DSAN	LOC108598072|XP_017840178.2|DBUS
OG0001787	LOC120444688|XP_039480492.1|DSAN	LOC108607436|XP_017853756.1|DBUS
OG0001788	LOC120444531|XP_039480212.1|DSAN	LOC108596425|XP_017837637.1|DBUS
OG0001789	LOC120445670|XP_039482153.1|DSAN	LOC108597607|XP_017839733.1|DBUS
OG0001790	LOC120458491|XP_039502091.1|DSAN	LOC108602039|XP_017845539.1|DBUS
OG0001791	LOC120447039|XP_039484319.1|DSAN	LOC108596745|XP_017838307.1|DBUS
OG0001792	LOC120444845|XP_039480737.1|DSAN	LOC108594422|XP_017835083.2|DBUS
OG0001793	LOC120444259|XP_039479699.1|DSAN	LOC108596217|XP_017837233.1|DBUS
OG0001794	LOC120443715|XP_039478895.1|DSAN	LOC108607806|XP_017854339.1|DBUS
OG0001795	LOC120446404|XP_039483278.1|DSAN	LOC108607486|XP_033150637.1|DBUS
OG0001796	LOC120456398|XP_039499161.1|DSAN	LOC108605080|XP_017850135.1|DBUS
OG0001798	LOC120445989|XP_039482656.1|DSAN	LOC108595820|XP_017836600.1|DBUS
OG0001799	LOC120456432|XP_039499198.1|DSAN	LOC108605000|XP_033150403.1|DBUS
OG0001800	LOC120458315|XP_039501855.1|DSAN	LOC108594476|XP_017835152.1|DBUS
OG0001801	LOC120448929|XP_039487100.1|DSAN	LOC108599382|XP_017841676.1|DBUS
OG0001802	LOC120451698|XP_039491527.1|DSAN	LOC108604568|XP_017849587.1|DBUS
OG0001803	LOC120451790|XP_039491675.1|DSAN	LOC108601514|XP_017844902.1|DBUS
OG0001804	LOC120454067|XP_039495010.1|DSAN	LOC108603445|XP_017847761.1|DBUS
OG0001805	LOC120447931|XP_039485530.1|DSAN	LOC108598969|XP_017841231.1|DBUS
OG0001806	LOC120454300|XP_039495432.1|DSAN	LOC108604040|XP_017848791.2|DBUS, LOC108604167|XP_017848989.2|DBUS
OG0001807	LOC120452270|XP_039492335.1|DSAN	LOC108603786|XP_017848370.1|DBUS
OG0001808	LOC120452596|XP_039492828.1|DSAN	LOC108603239|XP_017847353.1|DBUS
OG0001809	LOC120451134|XP_039490481.1|DSAN	LOC108604697|XP_017849745.1|DBUS
OG0001810	LOC120451066|XP_039490359.1|DSAN	LOC108602392|XP_017845993.1|DBUS
OG0001811	LOC120458330|XP_039501881.1|DSAN	LOC108595251|XP_017835944.1|DBUS
OG0001812	LOC120455362|XP_039497403.1|DSAN	LOC108606311|XP_017851801.1|DBUS
OG0001813	LOC120451087|XP_039490412.1|DSAN	LOC108602772|XP_017846433.1|DBUS
OG0001814	LOC120450755|XP_039489812.1|DSAN	LOC108603620|XP_017848064.1|DBUS
OG0001815	LOC120451021|XP_039490280.1|DSAN	LOC108603931|XP_017848615.1|DBUS
OG0001816	LOC120446070|XP_039482783.1|DSAN	LOC108595524|XP_017836268.1|DBUS
OG0001817	LOC120458394|XP_039501948.1|DSAN	LOC108595975|XP_017836751.2|DBUS
OG0001818	LOC120456086|XP_039498612.1|DSAN	LOC108606955|XP_017853001.1|DBUS
OG0001819	LOC120444293|XP_039479748.1|DSAN	LOC108597727|XP_017839911.2|DBUS
OG0001820	LOC120454935|XP_039496635.1|DSAN	LOC108605710|XP_017850990.1|DBUS
OG0001821	LOC120446327|XP_039483176.1|DSAN	LOC108595349|XP_017836062.1|DBUS
OG0001822	LOC120445237|XP_039481436.1|DSAN	LOC108595507|XP_017836249.1|DBUS
OG0001823	LOC120448103|XP_039485839.1|DSAN	LOC108600286|XP_017843246.1|DBUS
OG0001824	LOC120443809|XP_039479084.1|DSAN	LOC108600863|XP_017844162.1|DBUS
OG0001825	LOC120445381|XP_039481698.1|DSAN	LOC108596109|XP_033149156.1|DBUS
OG0001826	LOC120446223|XP_039483023.1|DSAN	LOC108596156|XP_017837150.1|DBUS
OG0001827	LOC120445749|XP_039482261.1|DSAN	LOC108595377|XP_017836093.1|DBUS
OG0001828	LOC120455122|XP_039496949.1|DSAN	LOC108606296|XP_017851771.1|DBUS
OG0001829	LOC120446561|XP_039483514.1|DSAN	LOC108595316|XP_017836025.1|DBUS
OG0001830	LOC120446488|XP_039483427.1|DSAN	LOC108596767|XP_017838348.1|DBUS
OG0001831	LOC120448358|XP_039486260.1|DSAN	LOC108598360|XP_017840469.2|DBUS
OG0001832	LOC120456036|XP_039498540.1|DSAN	LOC108605033|XP_033150473.1|DBUS, LOC108606662|XP_017852476.1|DBUS
OG0001833	LOC120445419|XP_039481769.1|DSAN	LOC108596424|XP_017837636.1|DBUS
OG0001834	LOC120454094|XP_039495039.1|DSAN	LOC108603104|XP_017847097.1|DBUS
OG0001838	LOC120445473|XP_039481852.1|DSAN	LOC108594683|XP_033149076.1|DBUS
OG0001839	LOC120450782|XP_039489879.1|DSAN, LOC120447175|XP_039484569.1|DSAN	LOC108595839|XP_017836619.1|DBUS
OG0001840	LOC120445745|XP_039482254.1|DSAN, LOC120445833|XP_039482388.1|DSAN	LOC108604620|XP_017849658.1|DBUS
OG0001841	LOC120449514|XP_039487953.1|DSAN, LOC120449513|XP_039487952.1|DSAN	LOC108598368|XP_017840478.1|DBUS
OG0001842	LOC120447835|XP_039485373.1|DSAN, LOC120457316|XP_039500754.1|DSAN	LOC108599431|XP_017841741.1|DBUS
OG0001843	LOC120447581|XP_039484983.1|DSAN	LOC108599615|XP_017842060.2|DBUS
OG0001844	LOC120448439|XP_039486385.1|DSAN, LOC120448872|XP_039487020.1|DSAN	LOC108598085|XP_017840187.1|DBUS
OG0001845	LOC120446819|XP_039483931.1|DSAN	LOC108595576|XP_017836326.1|DBUS
OG0001846	LOC120452039|XP_039492025.1|DSAN, LOC120454114|XP_039495079.1|DSAN	LOC108604828|XP_017849930.2|DBUS
OG0001848	LOC120450087|XP_039488814.1|DSAN	LOC108602743|XP_017846387.1|DBUS
OG0001849	LOC120453648|XP_039494375.1|DSAN	LOC108603882|XP_017848543.1|DBUS
OG0001850	LOC120454863|XP_039496346.1|DSAN	LOC108607408|XP_033150520.1|DBUS
OG0001851	LOC120454831|XP_039496234.1|DSAN	LOC108607384|XP_017853611.1|DBUS
OG0001852	LOC120450147|XP_039488911.1|DSAN	LOC108600797|XP_017844061.1|DBUS
OG0001853	LOC120451348|XP_039490871.1|DSAN	LOC108602776|XP_017846452.1|DBUS
OG0001854	LOC120457226|XP_039500534.1|DSAN	LOC108606835|XP_017852809.1|DBUS
OG0001855	LOC120445233|XP_039481427.1|DSAN	LOC108594869|XP_017835497.1|DBUS
OG0001856	LOC120457303|XP_039500720.1|DSAN	LOC108605828|XP_017851123.1|DBUS
OG0001857	LOC120455810|XP_039498205.1|DSAN	LOC108606654|XP_017852460.1|DBUS
OG0001858	LOC120456154|XP_039498725.1|DSAN	LOC108605020|XP_017850075.1|DBUS
OG0001859	LOC120456732|XP_039499653.1|DSAN	LOC108605920|XP_017851227.1|DBUS
OG0001860	LOC120448461|XP_039486412.1|DSAN	LOC108598663|XP_017840864.1|DBUS
OG0001861	LOC120452597|XP_039492830.1|DSAN	LOC108605904|XP_017851207.1|DBUS, LOC108601991|XP_017845477.1|DBUS
OG0001862	LOC120456000|XP_039498490.1|DSAN	LOC108601895|XP_017845358.1|DBUS
OG0001863	LOC120456859|XP_039499871.1|DSAN	LOC108607034|XP_017853114.1|DBUS, LOC108603287|XP_017847446.1|DBUS
OG0001864	LOC120451354|XP_039490918.1|DSAN	LOC108603026|XP_017846925.1|DBUS
OG0001865	LOC120455297|XP_039497272.1|DSAN	LOC108606713|XP_017852580.1|DBUS
OG0001866	LOC120453207|XP_039493727.1|DSAN	LOC108601564|XP_017844952.1|DBUS
OG0001867	LOC120450300|XP_039489172.1|DSAN	LOC108599679|XP_017842159.1|DBUS
OG0001868	LOC120457694|XP_039501123.1|DSAN	LOC108596975|XP_017838720.1|DBUS
OG0001869	LOC120452688|XP_039492972.1|DSAN	LOC108604619|XP_017849651.1|DBUS
OG0001870	LOC120456699|XP_039499599.1|DSAN	LOC108605750|XP_017851039.1|DBUS
OG0001871	LOC120457336|XP_039500777.1|DSAN	LOC108605815|XP_017851110.1|DBUS
OG0001872	LOC120453313|XP_039493903.1|DSAN	LOC108604394|XP_017849341.1|DBUS
OG0001873	LOC120451754|XP_039491613.1|DSAN	LOC108604572|XP_017849592.1|DBUS
OG0001874	LOC120450985|XP_039490220.1|DSAN	LOC108603186|XP_017847236.1|DBUS
OG0001875	LOC120453545|XP_039494232.1|DSAN	LOC108603543|XP_033150101.1|DBUS
OG0001876	LOC120455164|XP_039497022.1|DSAN	LOC108596667|XP_017838162.1|DBUS
OG0001877	LOC120456957|XP_039500034.1|DSAN	LOC108602454|XP_017846066.1|DBUS, LOC108605460|XP_017850635.1|DBUS
OG0001878	LOC120454443|XP_039495680.1|DSAN	LOC108603204|XP_017847278.1|DBUS
OG0001879	LOC120453673|XP_039494418.1|DSAN	LOC108603183|XP_017847232.1|DBUS
OG0001880	LOC120451833|XP_039491742.1|DSAN	LOC108604047|XP_017848798.1|DBUS
OG0001881	LOC120451986|XP_039491947.1|DSAN	LOC108602310|XP_017845882.1|DBUS
OG0001882	LOC120451186|XP_039490569.1|DSAN	LOC108604512|XP_017849505.1|DBUS
OG0001883	LOC120454501|XP_039495787.1|DSAN	LOC108603611|XP_017848048.1|DBUS
OG0001884	LOC120451496|XP_039491181.1|DSAN	LOC108603197|XP_017847264.1|DBUS
OG0001885	LOC120458226|XP_039501742.1|DSAN	LOC108601119|XP_017844532.1|DBUS
OG0001886	LOC120452780|XP_039493103.1|DSAN	LOC108601718|XP_017845125.1|DBUS
OG0001887	LOC120447223|XP_039484676.1|DSAN	LOC108595038|XP_017835666.1|DBUS
OG0001888	LOC120451027|XP_039490291.1|DSAN	LOC108601938|XP_017845404.1|DBUS
OG0001889	LOC120455111|XP_039496932.1|DSAN	LOC108606297|XP_017851772.1|DBUS
OG0001890	LOC120450444|XP_039489391.1|DSAN	LOC108600519|XP_017843653.2|DBUS
OG0001891	LOC120451268|XP_039490734.1|DSAN	LOC108603298|XP_017847462.1|DBUS
OG0001892	LOC120457594|XP_039501041.1|DSAN	LOC108594468|XP_017835138.1|DBUS
OG0001893	LOC120453288|XP_039493850.1|DSAN	LOC108603698|XP_017848215.1|DBUS
OG0001894	LOC120443727|XP_039478916.1|DSAN	LOC108597397|XP_017839423.1|DBUS
OG0001895	LOC120454821|XP_039496209.1|DSAN	LOC108607394|XP_033150523.1|DBUS
OG0001896	LOC120457837|XP_039501273.1|DSAN	LOC108608269|XP_017855055.1|DBUS
OG0001897	LOC120450837|XP_039489954.1|DSAN	LOC108604068|XP_017848821.1|DBUS
OG0001898	LOC120456045|XP_039498552.1|DSAN	LOC108606959|XP_017853007.1|DBUS
OG0001899	LOC120453497|XP_039494170.1|DSAN	LOC108604045|XP_017848795.1|DBUS
OG0001900	LOC120449763|XP_039488335.1|DSAN	LOC108599726|XP_017842215.1|DBUS
OG0001901	LOC120451755|XP_039491619.1|DSAN	LOC108607862|XP_033150886.1|DBUS
OG0001903	LOC120452335|XP_039492432.1|DSAN	LOC108602361|XP_017845950.1|DBUS
OG0001904	LOC120453417|XP_039494050.1|DSAN	LOC108603433|XP_017847742.1|DBUS
OG0001906	LOC120454264|XP_039495345.1|DSAN	LOC108603515|XP_017847893.1|DBUS
OG0001907	LOC120457230|XP_039500542.1|DSAN	LOC108605161|XP_017850232.1|DBUS
OG0001908	LOC120453364|XP_039493972.1|DSAN	LOC108602383|XP_017845983.1|DBUS
OG0001909	LOC120456041|XP_039498548.1|DSAN	LOC108605262|XP_017850378.1|DBUS
OG0001910	LOC120454449|XP_039495692.1|DSAN	LOC108604289|XP_017849189.1|DBUS
OG0001911	LOC120451237|XP_039490685.1|DSAN	LOC108603813|XP_017848409.1|DBUS
OG0001912	LOC120446398|XP_039483267.1|DSAN	LOC108595323|XP_017836031.1|DBUS
OG0001913	LOC120458442|XP_039502020.1|DSAN	LOC108607914|XP_017854519.2|DBUS
OG0001914	LOC120451652|XP_039491455.1|DSAN	LOC117134861|XP_033150020.1|DBUS
OG0001915	LOC120450112|XP_039488862.1|DSAN	LOC108599747|XP_017842246.1|DBUS
OG0001916	LOC120445366|XP_039481673.1|DSAN	LOC108594944|XP_017835566.1|DBUS
