Orthogroup	DSAN.longest_only	DPER.longest_only
OG0000267	LOC120453130|XP_039493612.1|DSAN	LOC6594787|XP_002020541.1|DPER
OG0000268	LOC120451678|XP_039491493.1|DSAN	LOC6587641|XP_002013270.1|DPER
OG0000268	LOC120453718|XP_039494477.1|DSAN	LOC6587284|XP_026846992.1|DPER
OG0000269	LOC120454235|XP_039495271.1|DSAN	LOC6587699|XP_002014102.1|DPER
OG0000269	LOC120452889|XP_039493280.1|DSAN	LOC6591644|XP_002016857.2|DPER
OG0000270	LOC120446730|XP_039483781.1|DSAN	LOC6592525|XP_026841241.1|DPER
OG0000271	LOC120458582|XP_039502215.1|DSAN	LOC6589230|XP_002014219.1|DPER, LOC113565883|XP_026845045.1|DPER
OG0000271	LOC120444523|XP_039480200.1|DSAN	LOC113565230|XP_026842688.1|DPER
OG0000271	LOC120446981|XP_039484205.1|DSAN	LOC6591252|XP_026841574.1|DPER
OG0000272	LOC120448059|XP_039485758.1|DSAN	LOC6604665|XP_026845656.1|DPER
OG0000272	LOC120454882|XP_039496403.1|DSAN	LOC6602554|XP_026846824.1|DPER
OG0000273	LOC120453932|XP_039494811.1|DSAN	LOC6592110|XP_002017293.1|DPER
OG0000273	LOC120449226|XP_039487535.1|DSAN	LOC6596627|XP_002021635.2|DPER
OG0000273	LOC120453883|XP_039494733.1|DSAN	LOC6592070|XP_002017519.1|DPER
OG0000274	LOC120445113|XP_039481194.1|DSAN	LOC6587445|XP_002013656.1|DPER, LOC6588075|XP_002013609.2|DPER, LOC6590995|XP_026841121.1|DPER
OG0000277	LOC120454213|XP_039495244.1|DSAN, LOC120453693|XP_039494448.1|DSAN	LOC6587928|XP_026840171.1|DPER
OG0000277	LOC120454035|XP_039494963.1|DSAN	LOC6587819|XP_002012794.2|DPER
OG0000277	LOC120453832|XP_039494659.1|DSAN	LOC6587976|XP_002012796.2|DPER
OG0000278	LOC120455695|XP_039498037.1|DSAN	LOC6589349|XP_002014800.2|DPER, LOC6593721|XP_002018900.1|DPER, LOC6593823|XP_002018902.2|DPER
OG0000279	LOC120448763|XP_039486883.1|DSAN	LOC6602488|XP_002027516.2|DPER
OG0000279	LOC120449119|XP_039487363.1|DSAN	LOC6604048|XP_026850085.1|DPER, LOC113567217|XP_026850194.1|DPER, LOC113567089|XP_026850070.1|DPER, LOC113567006|XP_026850030.1|DPER, LOC113567305|XP_026850440.1|DPER, LOC113566814|XP_026849776.1|DPER, LOC6604133|XP_002029070.2|DPER, LOC6604081|XP_026850054.1|DPER, LOC113567150|XP_026850126.1|DPER, LOC113567007|XP_026850032.1|DPER, LOC113567008|XP_026850033.1|DPER, LOC113566957|XP_026850001.1|DPER, LOC113566956|XP_026849999.1|DPER, LOC6603644|XP_002028618.2|DPER, LOC6604045|XP_002028988.1|DPER, LOC113567004|XP_026850028.1|DPER, LOC113566955|XP_026849998.1|DPER, LOC113567005|XP_026850029.1|DPER
OG0000280	LOC120447578|XP_039484977.1|DSAN	LOC6602407|XP_002027412.2|DPER
OG0000280	LOC120447580|XP_039484978.1|DSAN	LOC6602406|XP_002027411.2|DPER
OG0000280	LOC120447577|XP_039484976.1|DSAN	LOC113566561|XP_026848456.1|DPER
OG0000281	LOC120448714|XP_039486817.1|DSAN	LOC6601691|XP_002026725.1|DPER
OG0000281	LOC120455875|XP_039498287.1|DSAN	LOC6597239|XP_002022534.2|DPER
OG0000281	LOC120457039|XP_039500140.1|DSAN	LOC6597493|XP_002022641.2|DPER
OG0000282	LOC120447775|XP_039485262.1|DSAN	LOC6603291|XP_002028272.1|DPER
OG0000284	LOC120455373|XP_039497423.1|DSAN	LOC6602437|XP_002027472.1|DPER
OG0000284	LOC120458762|XP_039502470.1|DSAN	LOC6598132|XP_026843255.1|DPER
OG0000285	LOC120446331|XP_039483178.1|DSAN	LOC6591167|XP_002016270.1|DPER
OG0000285	LOC120446087|XP_039482810.1|DSAN	LOC6591169|XP_002016272.2|DPER
OG0000286	LOC120458060|XP_039501504.1|DSAN	LOC6598098|XP_002023240.1|DPER
OG0000286	LOC120458062|XP_039501508.1|DSAN	LOC6598102|XP_002023244.1|DPER
OG0000287	LOC120455589|XP_039497896.1|DSAN	LOC6600016|XP_026849166.1|DPER
OG0000287	LOC120456619|XP_039499475.1|DSAN	LOC113566676|XP_026849167.1|DPER
OG0000287	LOC120456621|XP_039499478.1|DSAN	LOC6600015|XP_002025094.1|DPER
OG0000288	LOC120444030|XP_039479469.1|DSAN	LOC6593479|XP_002018918.1|DPER, LOC6593478|XP_002018917.1|DPER
OG0000288	LOC120444031|XP_039479470.1|DSAN, LOC120444032|XP_039479472.1|DSAN	LOC6593477|XP_002018916.1|DPER
OG0000289	LOC120447648|XP_039485092.1|DSAN	LOC6599747|XP_026847403.1|DPER
OG0000289	LOC120447654|XP_039485101.1|DSAN	LOC6599890|XP_026847410.1|DPER
OG0000289	LOC120447646|XP_039485091.1|DSAN	LOC6599749|XP_026847402.1|DPER
OG0000290	LOC120458738|XP_039502435.1|DSAN	LOC6590826|XP_002016480.1|DPER
OG0000290	LOC120458736|XP_039502433.1|DSAN, LOC120458735|XP_039502432.1|DSAN	LOC6590828|XP_002016482.2|DPER
OG0000290	LOC120443940|XP_039479321.1|DSAN	LOC6590827|XP_002016481.1|DPER
OG0000292	LOC120446482|XP_039483420.1|DSAN	LOC6592284|XP_002018403.1|DPER
OG0000292	LOC120450213|XP_039489019.1|DSAN	LOC6599069|XP_026848974.1|DPER
OG0000293	LOC120454542|XP_039495855.1|DSAN	LOC6594994|XP_002020160.1|DPER
OG0000293	LOC120457332|XP_039500775.1|DSAN	LOC6596583|XP_002021670.2|DPER
OG0000293	LOC120453478|XP_039494144.1|DSAN	LOC6594991|XP_002020157.2|DPER
OG0000294	LOC120443887|XP_039479245.1|DSAN	LOC6598125|XP_002023281.2|DPER
OG0000294	LOC120457125|XP_039500276.1|DSAN	LOC6599410|XP_026847073.1|DPER
OG0000295	LOC120447084|XP_039484417.1|DSAN	LOC6591206|XP_002016196.2|DPER
OG0000295	LOC120451951|XP_039491906.1|DSAN	LOC6587493|XP_002013063.1|DPER
OG0000296	LOC120445268|XP_039481500.1|DSAN	LOC6593738|XP_002018996.1|DPER
OG0000296	LOC120449941|XP_039488575.1|DSAN	LOC6601085|XP_026847350.1|DPER
OG0000296	LOC120454974|XP_039496691.1|DSAN	LOC6598402|XP_026846284.1|DPER
OG0000297	LOC120456355|XP_039499081.1|DSAN, LOC120458911|XP_039502690.1|DSAN	LOC6590430|XP_002015726.2|DPER, LOC6590431|XP_026842117.1|DPER
OG0000298	LOC120455334|XP_039497346.1|DSAN	LOC6597226|XP_026846583.1|DPER
OG0000298	LOC120455854|XP_039498259.1|DSAN	LOC113566196|XP_026846536.1|DPER, LOC6593951|XP_002018637.1|DPER
OG0000298	LOC120455794|XP_039498185.1|DSAN	LOC6598124|XP_002023280.2|DPER
OG0000299	LOC120453391|XP_039494010.1|DSAN	LOC6587398|XP_026841615.1|DPER
OG0000299	LOC120453393|XP_039494016.1|DSAN	LOC6587438|XP_002014037.1|DPER
OG0000299	LOC120453392|XP_039494015.1|DSAN	LOC6587353|XP_002014036.1|DPER
OG0000300	LOC120449590|XP_039488087.1|DSAN	LOC113566464|XP_026847944.1|DPER
OG0000300	LOC120449591|XP_039488088.1|DSAN	LOC6598884|XP_026847945.1|DPER
OG0000300	LOC120447778|XP_039485265.1|DSAN	LOC6598883|XP_026847927.1|DPER
OG0000301	LOC120454893|XP_039496470.1|DSAN	LOC6601991|XP_002027068.1|DPER
OG0000301	LOC120452056|XP_039492056.1|DSAN	LOC6589195|XP_002014619.1|DPER
OG0000302	LOC120447525|XP_039484892.1|DSAN	LOC6601148|XP_002026280.2|DPER
OG0000302	LOC120447526|XP_039484894.1|DSAN	LOC6601149|XP_002026281.1|DPER
OG0000303	LOC120456718|XP_039499633.1|DSAN	LOC113566276|XP_026847029.1|DPER
OG0000303	LOC120449491|XP_039487911.1|DSAN, LOC120449484|XP_039487898.1|DSAN	LOC6589431|XP_002015008.2|DPER
OG0000304	LOC120451427|XP_039491035.1|DSAN	LOC6588546|XP_002012984.1|DPER
OG0000304	LOC120451428|XP_039491036.1|DSAN	LOC6588542|XP_026851023.1|DPER
OG0000305	LOC120449912|XP_039488538.1|DSAN	LOC6597066|XP_002022191.2|DPER
OG0000305	LOC120448800|XP_039486924.1|DSAN	LOC6597067|XP_026845430.1|DPER
OG0000306	LOC120446511|XP_039483453.1|DSAN	LOC6589931|XP_002015882.2|DPER
OG0000306	LOC120457239|XP_039500557.1|DSAN	LOC6598282|XP_026846345.1|DPER
OG0000307	LOC120452340|XP_039492438.1|DSAN	LOC6594303|XP_026850365.1|DPER
OG0000307	LOC120454325|XP_039495462.1|DSAN	LOC6587518|XP_002013072.2|DPER
OG0000308	LOC120453137|XP_039493625.1|DSAN	LOC6593993|XP_002019035.1|DPER, LOC6593992|XP_002019034.1|DPER
OG0000308	LOC120454637|XP_039496070.1|DSAN, LOC120454638|XP_039496071.1|DSAN	LOC6588430|XP_002013955.1|DPER
OG0000308	LOC120455927|XP_039498391.1|DSAN	LOC113565521|XP_026843590.1|DPER
OG0000309	LOC120453916|XP_039494785.1|DSAN, LOC120453801|XP_039494608.1|DSAN, LOC120453797|XP_039494607.1|DSAN	LOC6594063|XP_002019862.1|DPER, LOC6594064|XP_002019863.1|DPER, LOC6594065|XP_002019864.1|DPER
OG0000310	LOC120456880|XP_039499912.1|DSAN	LOC113565198|XP_026842446.1|DPER, LOC6598523|XP_002023562.1|DPER
OG0000311	LOC120453350|XP_039493954.1|DSAN	LOC6598848|XP_002023966.1|DPER
OG0000311	LOC120455166|XP_039497026.1|DSAN	LOC6599371|XP_026847108.1|DPER
OG0000312	LOC120447028|XP_039484296.1|DSAN	LOC6593372|XP_026842951.1|DPER
OG0000312	LOC120446864|XP_039484003.1|DSAN	LOC6589045|XP_026844084.1|DPER
OG0000313	LOC120444304|XP_039479765.1|DSAN	LOC6593982|XP_002019024.1|DPER
OG0000313	LOC120444153|XP_039479665.1|DSAN	LOC6598005|XP_002023230.1|DPER, LOC6598006|XP_002023231.1|DPER, LOC6598001|XP_026842947.1|DPER
OG0000314	LOC120458239|XP_039501759.1|DSAN	LOC6596454|XP_026843311.1|DPER
OG0000314	LOC120443795|XP_039479059.1|DSAN	LOC6596455|XP_026843349.1|DPER
OG0000315	LOC120446328|XP_039483179.1|DSAN, LOC120446653|XP_039483657.1|DSAN, LOC120458689|XP_039502360.1|DSAN	LOC113565709|XP_026844419.1|DPER
OG0000316	LOC120445553|XP_039481958.1|DSAN	LOC6591174|XP_002016277.1|DPER
OG0000316	LOC120445567|XP_039481984.1|DSAN	LOC6591171|XP_002016274.1|DPER, LOC6591173|XP_002016276.1|DPER
OG0000317	LOC120451516|XP_039491210.1|DSAN	LOC113564908|XP_026840040.1|DPER
OG0000319	LOC120450935|XP_039490136.1|DSAN, LOC120450936|XP_039490137.1|DSAN, LOC120453232|XP_039493766.1|DSAN	LOC6594135|XP_002019761.1|DPER, LOC6594142|XP_002019768.2|DPER
OG0000320	LOC120451620|XP_039491405.1|DSAN	LOC6591612|XP_002016738.2|DPER
OG0000320	LOC120451662|XP_039491474.1|DSAN	LOC6595614|XP_002020933.2|DPER
OG0000320	LOC120452408|XP_039492563.1|DSAN	LOC6588480|XP_002013594.1|DPER
OG0000321	LOC120447393|XP_039484728.1|DSAN	LOC6595497|XP_002020602.2|DPER
OG0000321	LOC120447429|XP_039484731.1|DSAN	LOC6595496|XP_002020601.1|DPER
OG0000322	LOC120452137|XP_039492157.1|DSAN, LOC120456757|XP_039499687.1|DSAN	LOC6596739|XP_026845859.1|DPER
OG0000322	LOC120457037|XP_039500138.1|DSAN	LOC6599982|XP_026849118.1|DPER
OG0000323	LOC120443885|XP_039479278.1|DSAN	LOC6598031|XP_026843366.1|DPER
OG0000323	LOC120454365|XP_039495523.1|DSAN	LOC6588411|XP_002013436.1|DPER
OG0000324	LOC120444611|XP_039480326.1|DSAN	LOC6592754|XP_026841345.1|DPER
OG0000325	LOC120450281|XP_039489132.1|DSAN	LOC6601511|XP_002026573.1|DPER
OG0000325	LOC120450282|XP_039489133.1|DSAN	LOC6601509|XP_002026571.1|DPER
OG0000326	LOC120457982|XP_039501410.1|DSAN	LOC113564938|XP_026840269.1|DPER, LOC6587474|XP_026850036.1|DPER, LOC6587647|XP_026850205.1|DPER, LOC6604370|XP_026842910.1|DPER, LOC113564939|XP_026840270.1|DPER
OG0000327	LOC120447192|XP_039484618.1|DSAN	LOC6602051|XP_026841578.1|DPER
OG0000327	LOC120458393|XP_039501947.1|DSAN	LOC6602052|XP_002027183.2|DPER
OG0000327	LOC120458771|XP_039502482.1|DSAN	LOC6602053|XP_002027184.2|DPER
OG0000328	LOC120446340|XP_039483194.1|DSAN	LOC6601297|XP_026841454.1|DPER
OG0000328	LOC120447701|XP_039485163.1|DSAN	LOC6601370|XP_026850196.1|DPER
OG0000328	LOC120447700|XP_039485162.1|DSAN	LOC6601371|XP_002026541.2|DPER
OG0000329	LOC120451802|XP_039491693.1|DSAN	LOC6593552|XP_002019142.1|DPER
OG0000331	LOC120458074|XP_039501524.1|DSAN	LOC113565499|XP_026843509.1|DPER, LOC6602235|XP_002027265.2|DPER, LOC113565429|XP_026843188.1|DPER, LOC6602233|XP_026843549.1|DPER, LOC6602231|XP_002027261.2|DPER, LOC6602236|XP_002027266.2|DPER, LOC6602229|XP_002027260.2|DPER
OG0000331	LOC120443763|XP_039478991.1|DSAN	LOC6602232|XP_002027262.1|DPER
OG0000332	LOC120458046|XP_039501488.1|DSAN	LOC6600378|XP_002025466.2|DPER
OG0000332	LOC120456520|XP_039499321.1|DSAN	LOC6597334|XP_002022522.1|DPER
OG0000333	LOC120448584|XP_039486594.1|DSAN	LOC6600265|XP_026849064.1|DPER
OG0000333	LOC120450162|XP_039488940.1|DSAN	LOC6602811|XP_026847864.1|DPER
OG0000334	LOC120456082|XP_039498607.1|DSAN	LOC6603448|XP_002028430.2|DPER
OG0000334	LOC120445124|XP_039481206.1|DSAN	LOC6590420|XP_002016433.1|DPER
OG0000335	LOC120444451|XP_039480047.1|DSAN	LOC6593302|XP_002019190.1|DPER
OG0000335	LOC120444448|XP_039480042.1|DSAN	LOC6593301|XP_002019189.2|DPER
OG0000336	LOC120452794|XP_039493122.1|DSAN	LOC6594154|XP_002019393.1|DPER
OG0000336	LOC120450905|XP_039490088.1|DSAN	LOC6591907|XP_002017054.1|DPER
OG0000336	LOC120450904|XP_039490087.1|DSAN	LOC6591906|XP_026840252.1|DPER
OG0000337	LOC120447576|XP_039484975.1|DSAN	LOC6602404|XP_002027409.2|DPER, LOC6602408|XP_026848584.1|DPER
OG0000337	LOC120457000|XP_039500088.1|DSAN	LOC6597103|XP_002022292.2|DPER
OG0000337	LOC120448631|XP_039486687.1|DSAN	LOC6601420|XP_002026489.2|DPER
OG0000338	LOC120450429|XP_039489373.1|DSAN	LOC6600637|XP_002025631.1|DPER
OG0000338	LOC120445724|XP_039482229.1|DSAN	LOC6590524|XP_026842575.1|DPER
OG0000339	LOC120447869|XP_039485411.1|DSAN	LOC6599699|XP_002024952.1|DPER
OG0000339	LOC120447876|XP_039485419.1|DSAN	LOC6596184|XP_002021177.1|DPER, LOC6600560|XP_002025678.1|DPER, LOC6600563|XP_002025681.1|DPER
OG0000340	LOC120446481|XP_039483418.1|DSAN	LOC6592282|XP_002018401.1|DPER
OG0000341	LOC120447793|XP_039485288.1|DSAN, LOC120447795|XP_039485290.1|DSAN	LOC6597005|XP_002022168.2|DPER, LOC113566571|XP_026848575.1|DPER
OG0000341	LOC120449567|XP_039488054.1|DSAN, LOC120449764|XP_039488336.1|DSAN	LOC6597004|XP_002022167.1|DPER
OG0000342	LOC120457091|XP_039500211.1|DSAN	LOC6593620|XP_026843477.1|DPER, LOC6603097|XP_026847111.1|DPER
OG0000342	LOC120446056|XP_039482767.1|DSAN	LOC6601305|XP_002026343.1|DPER
OG0000343	LOC120452782|XP_039493108.1|DSAN	LOC6594918|XP_002020126.1|DPER
OG0000344	LOC120446157|XP_039482921.1|DSAN	LOC6592811|XP_002017608.1|DPER
OG0000344	LOC120453645|XP_039494373.1|DSAN	LOC6594966|XP_026840279.1|DPER
OG0000345	LOC120458125|XP_039501600.1|DSAN	LOC6590467|XP_002016653.2|DPER
OG0000345	LOC120446836|XP_039483955.1|DSAN	LOC6593251|XP_026842808.1|DPER
OG0000346	LOC120446925|XP_039484101.1|DSAN, LOC120444939|XP_039480877.1|DSAN, LOC120444913|XP_039480840.1|DSAN	LOC6591200|XP_026841572.1|DPER
OG0000347	LOC120450035|XP_039488720.1|DSAN	LOC6604005|XP_026847571.1|DPER
OG0000347	LOC120458951|XP_039502751.1|DSAN	LOC6595638|XP_026844443.1|DPER
OG0000348	LOC120458461|XP_039502045.1|DSAN	LOC6596386|XP_002021539.2|DPER
OG0000348	LOC120458193|XP_039501697.1|DSAN	LOC6595382|XP_026844742.1|DPER
OG0000349	LOC120446068|XP_039482781.1|DSAN	LOC6596562|XP_002021743.2|DPER, LOC6596566|XP_026843405.1|DPER, LOC113565477|XP_026843406.1|DPER, LOC6596565|XP_026843404.1|DPER, LOC6596567|XP_002021748.2|DPER, LOC6596564|XP_026843229.1|DPER, LOC6596570|XP_026843647.1|DPER
OG0000350	LOC120447733|XP_039485211.1|DSAN	LOC113566002|XP_026845417.1|DPER
OG0000350	LOC120450184|XP_039488982.1|DSAN	LOC6596009|XP_026845418.1|DPER
OG0000350	LOC120453192|XP_039493691.1|DSAN	LOC6588575|XP_002012997.2|DPER
OG0000351	LOC120445578|XP_039482000.1|DSAN	LOC6592717|XP_002018084.2|DPER
OG0000351	LOC120445487|XP_039481868.1|DSAN	LOC6592718|XP_002018085.1|DPER
OG0000353	LOC120452545|XP_039492754.1|DSAN	LOC6588167|XP_002013397.1|DPER
OG0000353	LOC120451287|XP_039490771.1|DSAN	LOC6588730|XP_026843884.1|DPER
OG0000354	LOC120450225|XP_039489040.1|DSAN	LOC6589619|XP_002014877.1|DPER
OG0000354	LOC120450236|XP_039489052.1|DSAN	LOC6589456|XP_026844644.1|DPER
OG0000355	LOC120451381|XP_039490977.1|DSAN	LOC6592795|XP_002017826.1|DPER
OG0000355	LOC120458291|XP_039501823.1|DSAN	LOC6602136|XP_026841105.1|DPER, LOC113565062|XP_026841108.1|DPER
OG0000356	LOC120445775|XP_039482307.1|DSAN	LOC6588699|XP_002014940.1|DPER, LOC6588740|XP_002014937.1|DPER
OG0000356	LOC120445851|XP_039482423.1|DSAN	LOC6588739|XP_026844969.1|DPER, LOC6588742|XP_026844971.1|DPER
OG0000358	LOC120452188|XP_039492232.1|DSAN	LOC6587993|XP_002013344.1|DPER
OG0000358	LOC120452279|XP_039492344.1|DSAN	LOC6588064|XP_002013334.1|DPER
OG0000358	LOC120454524|XP_039495823.1|DSAN	LOC6588005|XP_002013332.1|DPER
OG0000359	LOC120447794|XP_039485289.1|DSAN	LOC6597006|XP_026845432.1|DPER
OG0000359	LOC120449785|XP_039488360.1|DSAN	LOC6597003|XP_002022166.2|DPER
OG0000360	LOC120452495|XP_039492679.1|DSAN, LOC120452446|XP_039492609.1|DSAN, LOC120452443|XP_039492607.1|DSAN, LOC120452445|XP_039492608.1|DSAN	LOC6591880|XP_002017078.1|DPER
OG0000361	LOC120454472|XP_039495737.1|DSAN, LOC120451868|XP_039491806.1|DSAN	LOC6597922|XP_026843362.1|DPER
OG0000361	LOC120458385|XP_039501938.1|DSAN	LOC6602253|XP_002027283.2|DPER
OG0000362	LOC120454848|XP_039496295.1|DSAN	LOC6602564|XP_002027585.1|DPER
OG0000362	LOC120450509|XP_039489496.1|DSAN	LOC6596172|XP_002021149.1|DPER
OG0000363	LOC120454583|XP_039495943.1|DSAN	LOC6591848|XP_026850972.1|DPER
OG0000363	LOC120447472|XP_039484797.1|DSAN	LOC6603686|XP_026848155.1|DPER
OG0000364	LOC120450110|XP_039488852.1|DSAN	LOC6601226|XP_026849031.1|DPER
OG0000364	LOC120450111|XP_039488853.1|DSAN	LOC6601133|XP_026848981.1|DPER
OG0000365	LOC120446106|XP_039482834.1|DSAN	LOC6593262|XP_026842483.1|DPER
OG0000365	LOC120443839|XP_039479134.1|DSAN	LOC6589051|XP_026844719.1|DPER
OG0000366	LOC120455786|XP_039498179.1|DSAN	LOC6598271|XP_026846326.1|DPER
OG0000366	LOC120453455|XP_039494104.1|DSAN	LOC6591752|XP_026850619.1|DPER
OG0000367	LOC120449291|XP_039487611.1|DSAN	LOC6600236|XP_002025401.1|DPER
OG0000367	LOC120445880|XP_039482459.1|DSAN	LOC6590137|XP_002015614.2|DPER
OG0000368	LOC120447768|XP_039485249.1|DSAN	LOC6598863|XP_026847868.1|DPER
OG0000368	LOC120447769|XP_039485253.1|DSAN	LOC6598881|XP_026847854.1|DPER
OG0000370	LOC120447615|XP_039485042.1|DSAN	LOC6601510|XP_002026572.2|DPER
OG0000370	LOC120450284|XP_039489135.1|DSAN	LOC113566874|XP_026849839.1|DPER
OG0000370	LOC120445335|XP_039481604.1|DSAN	LOC6590120|XP_002016033.1|DPER
OG0000371	LOC120455897|XP_039498328.1|DSAN	LOC6599215|XP_002024305.1|DPER
OG0000371	LOC120457714|XP_039501145.1|DSAN	LOC6593007|XP_002018459.1|DPER
OG0000371	LOC120453961|XP_039494844.1|DSAN	LOC6587590|XP_002013994.1|DPER
OG0000372	LOC120448292|XP_039486164.1|DSAN	LOC6593821|XP_002019068.1|DPER
OG0000373	LOC120445095|XP_039481160.1|DSAN	LOC6590625|XP_002016712.2|DPER
OG0000374	LOC120448842|XP_039486981.1|DSAN, LOC120457993|XP_039501418.1|DSAN, LOC120457987|XP_039501414.1|DSAN, LOC120457873|XP_039501334.1|DSAN, LOC120457534|XP_039501013.1|DSAN, LOC120457992|XP_039501417.1|DSAN, LOC120457540|XP_039501018.1|DSAN, LOC120457998|XP_039501422.1|DSAN, LOC120457877|XP_039501336.1|DSAN, LOC120457995|XP_039501420.1|DSAN, LOC120457659|XP_039501088.1|DSAN, LOC120457661|XP_039501091.1|DSAN, LOC120457660|XP_039501090.1|DSAN, LOC120457994|XP_039501419.1|DSAN, LOC120457874|XP_039501335.1|DSAN, LOC120457996|XP_039501421.1|DSAN, LOC120457985|XP_039501413.1|DSAN, LOC120457640|XP_039501070.1|DSAN, LOC120457658|XP_039501087.1|DSAN, LOC120457642|XP_039501073.1|DSAN, LOC120457657|XP_039501086.1|DSAN	LOC6588937|XP_026844526.1|DPER
OG0000375	LOC120447510|XP_039484856.1|DSAN, LOC120447511|XP_039484857.1|DSAN, LOC120447512|XP_039484858.1|DSAN	LOC6601817|XP_002026985.1|DPER, LOC6601816|XP_002026984.1|DPER
OG0000376	LOC120456229|XP_039498848.1|DSAN	LOC6604607|XP_026845179.1|DPER, LOC6595362|XP_002020835.2|DPER
OG0000377	LOC120456332|XP_039499033.1|DSAN	LOC6598134|XP_026846188.1|DPER
OG0000377	LOC120451358|XP_039490928.1|DSAN	LOC6588240|XP_002012912.1|DPER
OG0000378	LOC120444839|XP_039480730.1|DSAN	LOC6593050|XP_002017605.1|DPER
OG0000378	LOC120456423|XP_039499188.1|DSAN	LOC6600199|XP_026846644.1|DPER
OG0000379	LOC120458539|XP_039502153.1|DSAN	LOC6590850|XP_002016363.1|DPER
OG0000379	LOC120458538|XP_039502152.1|DSAN	LOC6590849|XP_002016362.1|DPER
OG0000379	LOC120458274|XP_039501806.1|DSAN	LOC6590975|XP_026842550.1|DPER
OG0000380	LOC120446696|XP_039483727.1|DSAN	LOC6592651|XP_002017987.2|DPER
OG0000380	LOC120449675|XP_039488211.1|DSAN	LOC113566722|XP_026849410.1|DPER
OG0000381	LOC120458858|XP_039502620.1|DSAN	LOC6596429|XP_002021827.1|DPER
OG0000381	LOC120457841|XP_039501287.1|DSAN	LOC6593437|XP_002019193.1|DPER
OG0000382	LOC120448734|XP_039486846.1|DSAN	LOC6603420|XP_026848060.1|DPER, LOC6604511|XP_026849204.1|DPER, LOC113566683|XP_026849208.1|DPER, LOC113566685|XP_026849214.1|DPER, LOC113566689|XP_026849222.1|DPER, LOC6595291|XP_002020357.2|DPER
OG0000383	LOC120443755|XP_039478952.1|DSAN	LOC6589434|XP_002014861.1|DPER
OG0000383	LOC120447095|XP_039484435.1|DSAN	LOC6589241|XP_002014733.2|DPER
OG0000384	LOC120446456|XP_039483386.1|DSAN	LOC6590782|XP_026841671.1|DPER
OG0000384	LOC120446639|XP_039483641.1|DSAN	LOC6590781|XP_002016099.1|DPER
OG0000385	LOC120456990|XP_039500074.1|DSAN	LOC6599915|XP_026849218.1|DPER
OG0000385	LOC120456991|XP_039500076.1|DSAN	LOC6599914|XP_026849179.1|DPER
OG0000386	LOC120453047|XP_039493501.1|DSAN	LOC6595157|XP_002020284.1|DPER
OG0000387	LOC120450069|XP_039488781.1|DSAN, LOC120458085|XP_039501536.1|DSAN, LOC120450617|XP_039489697.1|DSAN, LOC120458863|XP_039502632.1|DSAN, LOC120458790|XP_039502508.1|DSAN	LOC6589618|XP_002014876.1|DPER
OG0000388	LOC120450119|XP_039488875.1|DSAN, LOC120450118|XP_039488874.1|DSAN	LOC6601245|XP_002026207.1|DPER
OG0000388	LOC120450120|XP_039488876.1|DSAN	LOC6601244|XP_002026206.1|DPER
OG0000389	LOC120457546|XP_039501022.1|DSAN	LOC113564889|XP_026839929.1|DPER
OG0000389	LOC120458931|XP_039502720.1|DSAN	LOC113564888|XP_026839928.1|DPER
OG0000389	LOC120449134|XP_039487381.1|DSAN	LOC6602733|XP_026849512.1|DPER
OG0000390	LOC120443682|XP_039478888.1|DSAN	LOC6593682|XP_002018760.1|DPER, LOC6589001|XP_002014323.1|DPER, LOC113565804|XP_026844773.1|DPER
OG0000391	LOC120445461|XP_039481839.1|DSAN	LOC6590335|XP_002016292.2|DPER
OG0000391	LOC120446389|XP_039483259.1|DSAN	LOC6590075|XP_026841586.1|DPER
OG0000392	LOC120458466|XP_039502051.1|DSAN	LOC6593952|XP_002018638.2|DPER
OG0000392	LOC120458833|XP_039502589.1|DSAN	LOC6593957|XP_002018642.1|DPER
OG0000393	LOC120446413|XP_039483295.1|DSAN	LOC6595648|XP_026843938.1|DPER
OG0000393	LOC120444801|XP_039480682.1|DSAN	LOC6595736|XP_026843946.1|DPER
OG0000394	LOC120455126|XP_039496953.1|DSAN	LOC6598286|XP_002023309.2|DPER
OG0000394	LOC120455125|XP_039496952.1|DSAN	LOC6598285|XP_002023308.1|DPER
OG0000395	LOC120450185|XP_039488983.1|DSAN	LOC6604424|XP_026845302.1|DPER
OG0000395	LOC120450186|XP_039488984.1|DSAN	LOC6596012|XP_002021001.2|DPER
OG0000396	LOC120452047|XP_039492045.1|DSAN, LOC120452070|XP_039492070.1|DSAN	LOC6589171|XP_002014620.1|DPER
OG0000397	LOC120443936|XP_039479318.1|DSAN, LOC120452970|XP_039493802.1|DSAN	LOC6593273|XP_026842507.1|DPER, LOC113565209|XP_026842506.1|DPER, LOC6593274|XP_002018192.1|DPER
OG0000398	LOC120445337|XP_039481607.1|DSAN	LOC6594071|XP_002019731.1|DPER
OG0000399	LOC120452869|XP_039493248.1|DSAN	LOC6598680|XP_002023767.1|DPER
OG0000399	LOC120445627|XP_039482086.1|DSAN	LOC6597081|XP_026845345.1|DPER, LOC6597083|XP_026845562.1|DPER, LOC6587726|XP_002012788.1|DPER
OG0000400	LOC120456462|XP_039499242.1|DSAN	LOC6598598|XP_002023543.2|DPER, LOC6600765|XP_026848701.1|DPER, LOC6598601|XP_002023548.2|DPER
OG0000400	LOC120455548|XP_039497821.1|DSAN	LOC6598510|XP_002023549.1|DPER
