Orthogroup	DSAN.longest_only	SLEB.longest_only
OG0002692	LOC120444927|XP_039480861.1|DSAN	LOC115626768|XP_030378089.1|SLEB
OG0002693	LOC120450426|XP_039489368.1|DSAN	LOC115628385|XP_030380329.1|SLEB, LOC115628335|XP_030380259.1|SLEB
OG0002694	LOC120446743|XP_039483805.1|DSAN	LOC115620081|XP_030369123.1|SLEB
OG0002695	LOC120450038|XP_039488727.1|DSAN	LOC115624977|XP_030375692.1|SLEB
OG0002696	LOC120448280|XP_039486143.1|DSAN	LOC115628238|XP_030380111.1|SLEB
OG0002697	LOC120447501|XP_039484835.1|DSAN	LOC115632381|XP_030385370.1|SLEB
OG0002698	LOC120447724|XP_039485195.1|DSAN	LOC115632252|XP_030385178.1|SLEB
OG0002699	LOC120450275|XP_039489125.1|DSAN	LOC115622904|XP_030372887.1|SLEB
OG0002700	LOC120450241|XP_039489056.1|DSAN	LOC115623063|XP_030373102.1|SLEB
OG0002701	LOC120446733|XP_039483785.1|DSAN	LOC115626011|XP_030377122.1|SLEB
OG0002702	LOC120444968|XP_039480917.1|DSAN	LOC115630170|XP_030382613.1|SLEB
OG0002703	LOC120454558|XP_039495886.1|DSAN	LOC115625894|XP_030376985.1|SLEB
OG0002704	LOC120446927|XP_039484109.1|DSAN	LOC115620077|XP_030369102.1|SLEB
OG0002705	LOC120447737|XP_039485214.1|DSAN	LOC115622911|XP_030372894.1|SLEB
OG0002706	LOC120457712|XP_039501144.1|DSAN	LOC115627011|XP_030378395.1|SLEB
OG0002707	LOC120449432|XP_039487828.1|DSAN	LOC115624553|XP_030375138.1|SLEB
OG0002708	LOC120447855|XP_039485397.1|DSAN	LOC115632729|XP_030385834.1|SLEB
OG0002709	LOC120443862|XP_039479161.1|DSAN	LOC115624634|XP_030375256.1|SLEB
OG0002710	LOC120446650|XP_039483655.1|DSAN	LOC115624649|XP_030375290.1|SLEB
OG0002711	LOC120445811|XP_039482359.1|DSAN	LOC115634671|XP_030388390.1|SLEB
OG0002712	LOC120445568|XP_039481985.1|DSAN	LOC115621305|XP_030370782.1|SLEB
OG0002713	LOC120446815|XP_039483912.1|DSAN	LOC115633673|XP_030386980.1|SLEB
OG0002714	LOC120458244|XP_039501770.1|DSAN	LOC115620055|XP_030369048.1|SLEB
OG0002715	LOC120456644|XP_039499503.1|DSAN	LOC115627225|XP_030378708.1|SLEB
OG0002716	LOC120445152|XP_039481249.1|DSAN	LOC115634323|XP_030387841.1|SLEB
OG0002717	LOC120452120|XP_039492132.1|DSAN	LOC115625205|XP_030376032.1|SLEB
OG0002718	LOC120450082|XP_039488809.1|DSAN	LOC115622368|XP_030372145.1|SLEB
OG0002719	LOC120451622|XP_039491407.1|DSAN	LOC115624025|XP_030374461.1|SLEB
OG0002720	LOC120449231|XP_039487537.1|DSAN	LOC115622341|XP_030372113.1|SLEB
OG0002721	LOC120446710|XP_039483749.1|DSAN	LOC115626153|XP_030377278.1|SLEB
OG0002722	LOC120458700|XP_039502377.1|DSAN	LOC115633779|XP_030387116.1|SLEB
OG0002723	LOC120445089|XP_039481151.1|DSAN	LOC115628698|XP_030380741.1|SLEB
OG0002724	LOC120453383|XP_039493999.1|DSAN	LOC115625615|XP_030376612.1|SLEB
OG0002725	LOC120448266|XP_039486122.1|DSAN	LOC115631325|XP_030383909.1|SLEB
OG0002726	LOC120450328|XP_039489226.1|DSAN	LOC115622540|XP_030372364.1|SLEB
OG0002727	LOC120450193|XP_039488993.1|DSAN	LOC115632848|XP_030385966.1|SLEB
OG0002728	LOC120447108|XP_039484461.1|DSAN	LOC115634600|XP_030388309.1|SLEB
OG0002729	LOC120449028|XP_039487244.1|DSAN	LOC115623176|XP_030373254.1|SLEB
OG0002730	LOC120444303|XP_039479759.1|DSAN	LOC115620620|XP_030369808.1|SLEB
OG0002731	LOC120447666|XP_039485117.1|DSAN	LOC115628244|XP_030380120.1|SLEB
OG0002732	LOC120444974|XP_039480928.1|DSAN	LOC115625841|XP_030376907.1|SLEB
OG0002733	LOC120446427|XP_039483324.1|DSAN	LOC115633829|XP_030387177.1|SLEB
OG0002734	LOC120458755|XP_039502466.1|DSAN	LOC115634579|XP_030388271.1|SLEB
OG0002735	LOC120457521|XP_039501003.1|DSAN	LOC115628509|XP_030380519.1|SLEB
OG0002736	LOC120457577|XP_039501028.1|DSAN	LOC115634547|XP_030388220.1|SLEB
OG0002737	LOC120448234|XP_039486068.1|DSAN	LOC115622914|XP_030372898.1|SLEB
OG0002738	LOC120448643|XP_039486704.1|DSAN	LOC115628309|XP_030380223.1|SLEB
OG0002739	LOC120449626|XP_039488142.1|DSAN	LOC115624718|XP_030375401.1|SLEB
OG0002740	LOC120449624|XP_039488141.1|DSAN	LOC115624717|XP_030375400.1|SLEB
OG0002741	LOC120445012|XP_039481011.1|DSAN	LOC115623499|XP_030373740.1|SLEB
OG0002742	LOC120445920|XP_039482511.1|DSAN	LOC115624237|XP_030374720.1|SLEB
OG0002743	LOC120450100|XP_039488827.1|DSAN	LOC115622360|XP_030372135.1|SLEB, LOC115622361|XP_030372136.1|SLEB
OG0002744	LOC120448250|XP_039486095.1|DSAN	LOC115623242|XP_030373360.1|SLEB
OG0002745	LOC120450136|XP_039488897.1|DSAN	LOC115632581|XP_030385662.1|SLEB
OG0002746	LOC120444891|XP_039480810.1|DSAN	LOC115632894|XP_030386049.1|SLEB
OG0002747	LOC120453062|XP_039493521.1|DSAN	LOC115620764|XP_030370024.1|SLEB
OG0002748	LOC120445755|XP_039482270.1|DSAN	LOC115620023|XP_030368987.1|SLEB
OG0002749	LOC120447031|XP_039484303.1|DSAN	LOC115633116|XP_030386405.1|SLEB
OG0002750	LOC120446719|XP_039483765.1|DSAN	LOC115633641|XP_030386941.1|SLEB
OG0002751	LOC120457875|XP_039501337.1|DSAN	LOC115620014|XP_030368975.1|SLEB
OG0002752	LOC120447904|XP_039485488.1|DSAN	LOC115628625|XP_030380672.1|SLEB
OG0002753	LOC120445928|XP_039482522.1|DSAN	LOC115634719|XP_030388463.1|SLEB
OG0002754	LOC120450331|XP_039489231.1|DSAN	LOC115623155|XP_030373224.1|SLEB
OG0002755	LOC120446145|XP_039482906.1|DSAN	LOC115629006|XP_030381158.1|SLEB
OG0002756	LOC120450334|XP_039489234.1|DSAN, LOC120450335|XP_039489235.1|DSAN	LOC115633049|XP_030386254.1|SLEB
OG0002757	LOC120447503|XP_039484838.1|DSAN	LOC115632891|XP_030386033.1|SLEB, LOC115632754|XP_030385861.1|SLEB
OG0002758	LOC120445631|XP_039482090.1|DSAN	LOC115631234|XP_030383806.1|SLEB
OG0002759	LOC120446919|XP_039484094.1|DSAN	LOC115631035|XP_030383522.1|SLEB
OG0002760	LOC120445454|XP_039481833.1|DSAN	LOC115629252|XP_030381533.1|SLEB
OG0002761	LOC120445906|XP_039482495.1|DSAN	LOC115634429|XP_030387995.1|SLEB
OG0002762	LOC120445959|XP_039482584.1|DSAN	LOC115623837|XP_030374243.1|SLEB
OG0002763	LOC120449679|XP_039488220.1|DSAN	LOC115632395|XP_030385385.1|SLEB
OG0002764	LOC120447514|XP_039484859.1|DSAN	LOC115632116|XP_030384974.1|SLEB
OG0002765	LOC120444899|XP_039480822.1|DSAN	LOC115629741|XP_030382139.1|SLEB
OG0002766	LOC120446379|XP_039483246.1|DSAN	LOC115634475|XP_030388067.1|SLEB
OG0002767	LOC120444335|XP_039479826.1|DSAN	LOC115620468|XP_030369600.1|SLEB
OG0002768	LOC120445947|XP_039482561.1|DSAN	LOC115625073|XP_030375825.1|SLEB
OG0002769	LOC120445107|XP_039481185.1|DSAN	LOC115634277|XP_030387770.1|SLEB
OG0002770	LOC120457183|XP_039500434.1|DSAN	LOC115631660|XP_030384335.1|SLEB
OG0002771	LOC120449142|XP_039487400.1|DSAN	LOC115632703|XP_030385800.1|SLEB
OG0002772	LOC120449289|XP_039487610.1|DSAN	LOC115632175|XP_030385067.1|SLEB
OG0002773	LOC120446156|XP_039482920.1|DSAN	LOC115634018|XP_030387404.1|SLEB
OG0002774	LOC120446560|XP_039483512.1|DSAN	LOC115633984|XP_030387365.1|SLEB
OG0002775	LOC120448340|XP_039486237.1|DSAN	LOC115632788|XP_030385900.1|SLEB
OG0002776	LOC120448231|XP_039486064.1|DSAN	LOC115622607|XP_030372465.1|SLEB
OG0002777	LOC120449924|XP_039488551.1|DSAN	LOC115632562|XP_030385639.1|SLEB
OG0002778	LOC120447783|XP_039485271.1|DSAN	LOC115632432|XP_030385435.1|SLEB
OG0002779	LOC120447604|XP_039485008.1|DSAN	LOC115622448|XP_030372249.1|SLEB
OG0002780	LOC120451769|XP_039491632.1|DSAN	LOC115625338|XP_030376223.1|SLEB
OG0002781	LOC120445520|XP_039481913.1|DSAN	LOC115624822|XP_030375530.1|SLEB
OG0002782	LOC120448085|XP_039485812.1|DSAN	LOC115623440|XP_030373651.1|SLEB
OG0002783	LOC120447542|XP_039484922.1|DSAN	LOC115633042|XP_030386246.1|SLEB
OG0002784	LOC120444553|XP_039480237.1|DSAN	LOC115634435|XP_030388002.1|SLEB
OG0002785	LOC120450568|XP_039489615.1|DSAN	LOC115621060|XP_030370463.1|SLEB
OG0002786	LOC120448550|XP_039486537.1|DSAN	LOC115632489|XP_030385526.1|SLEB
OG0002787	LOC120448040|XP_039485717.1|DSAN	LOC115622602|XP_030372461.1|SLEB
OG0002788	LOC120448041|XP_039485718.1|DSAN	LOC115622603|XP_030372462.1|SLEB
OG0002789	LOC120448279|XP_039486142.1|DSAN	LOC115622690|XP_030372575.1|SLEB
OG0002790	LOC120449544|XP_039488004.1|DSAN	LOC115622126|XP_030371838.1|SLEB
OG0002791	LOC120450278|XP_039489128.1|DSAN	LOC115625546|XP_030376489.1|SLEB
OG0002792	LOC120444877|XP_039480790.1|DSAN	LOC115634804|XP_030388574.1|SLEB
OG0002793	LOC120450219|XP_039489027.1|DSAN	LOC115633019|XP_030386203.1|SLEB
OG0002794	LOC120450029|XP_039488710.1|DSAN	LOC115624971|XP_030375681.1|SLEB
OG0002795	LOC120449022|XP_039487236.1|DSAN	LOC115632250|XP_030385173.1|SLEB
OG0002796	LOC120449158|XP_039487432.1|DSAN	LOC115622686|XP_030372571.1|SLEB
OG0002797	LOC120449547|XP_039488008.1|DSAN	LOC115622128|XP_030371841.1|SLEB
OG0002798	LOC120446586|XP_039483541.1|DSAN	LOC115630562|XP_030383036.1|SLEB
OG0002799	LOC120449511|XP_039487948.1|DSAN	LOC115623078|XP_030373138.1|SLEB
OG0002800	LOC120447562|XP_039484952.1|DSAN	LOC115632298|XP_030385257.1|SLEB
OG0002801	LOC120444686|XP_039480487.1|DSAN	LOC115626430|XP_030377667.1|SLEB
OG0002802	LOC120444287|XP_039479737.1|DSAN	LOC115633569|XP_030386887.1|SLEB
OG0002803	LOC120445170|XP_039481284.1|DSAN	LOC115631586|XP_030384246.1|SLEB
OG0002804	LOC120444264|XP_039479709.1|DSAN	LOC115622681|XP_030372565.1|SLEB
OG0002805	LOC120448087|XP_039485817.1|DSAN	LOC115634735|XP_030388481.1|SLEB
OG0002806	LOC120450280|XP_039489131.1|DSAN	LOC115633809|XP_030387154.1|SLEB
OG0002807	LOC120447035|XP_039484315.1|DSAN	LOC115628788|XP_030380865.1|SLEB
OG0002808	LOC120444422|XP_039479986.1|DSAN	LOC115620022|XP_030368986.1|SLEB
OG0002809	LOC120448488|XP_039486451.1|DSAN	LOC115632914|XP_030386064.1|SLEB, LOC115626912|XP_030378283.1|SLEB
OG0002810	LOC120450264|XP_039489089.1|DSAN	LOC115633047|XP_030386251.1|SLEB
OG0002811	LOC120448858|XP_039487002.1|DSAN	LOC115622202|XP_030371957.1|SLEB
OG0002812	LOC120446993|XP_039484227.1|DSAN	LOC115623212|XP_030373341.1|SLEB
OG0002813	LOC120446956|XP_039484144.1|DSAN	LOC115621320|XP_030370802.1|SLEB
OG0002814	LOC120445007|XP_039480990.1|DSAN	LOC115634305|XP_030387819.1|SLEB
OG0002815	LOC120444578|XP_039480272.1|DSAN	LOC115632317|XP_030385284.1|SLEB
OG0002816	LOC120446125|XP_039482883.1|DSAN	LOC115628919|XP_030381044.1|SLEB
OG0002817	LOC120445216|XP_039481405.1|DSAN	LOC115630305|XP_030382706.1|SLEB
OG0002818	LOC120450614|XP_039489722.1|DSAN	LOC115629344|XP_030381656.1|SLEB
OG0002819	LOC120448144|XP_039485903.1|DSAN	LOC115622130|XP_030371843.1|SLEB
OG0002820	LOC120449130|XP_039487377.1|DSAN	LOC115622347|XP_030372120.1|SLEB
OG0002821	LOC120448005|XP_039485652.1|DSAN	LOC115624673|XP_030375330.1|SLEB
OG0002822	LOC120444564|XP_039480254.1|DSAN	LOC115629519|XP_030381861.1|SLEB
OG0002823	LOC120443726|XP_039478914.1|DSAN	LOC115627549|XP_030379127.1|SLEB
OG0002824	LOC120449290|XP_039487614.1|DSAN	LOC115629571|XP_030381926.1|SLEB
OG0002825	LOC120448824|XP_039486956.1|DSAN	LOC115622136|XP_030371854.1|SLEB
OG0002826	LOC120444923|XP_039480855.1|DSAN	LOC115619991|XP_030368924.1|SLEB
OG0002827	LOC120454826|XP_039496226.1|DSAN	LOC115627747|XP_030379385.1|SLEB
OG0002828	LOC120445017|XP_039481019.1|DSAN	LOC115623590|XP_030373855.1|SLEB
OG0002829	LOC120445727|XP_039482230.1|DSAN	LOC115622613|XP_030372477.1|SLEB
OG0002830	LOC120444516|XP_039480169.1|DSAN	LOC115622781|XP_030372703.1|SLEB
OG0002831	LOC120457790|XP_039501218.1|DSAN	LOC115628617|XP_030380661.1|SLEB
OG0002832	LOC120458566|XP_039502193.1|DSAN	LOC115626365|XP_030377576.1|SLEB
OG0002833	LOC120445155|XP_039481263.1|DSAN	LOC115620038|XP_030369012.1|SLEB
OG0002834	LOC120446852|XP_039483978.1|DSAN	LOC115628149|XP_030379979.1|SLEB
OG0002835	LOC120445127|XP_039481208.1|DSAN	LOC115629725|XP_030382117.1|SLEB
OG0002836	LOC120458623|XP_039502273.1|DSAN	LOC115621767|XP_030371369.1|SLEB
OG0002837	LOC120446231|XP_039483033.1|DSAN	LOC115620033|XP_030368999.1|SLEB
OG0002838	LOC120445408|XP_039481756.1|DSAN	LOC115633657|XP_030386962.1|SLEB
OG0002839	LOC120446888|XP_039484037.1|DSAN	LOC115627728|XP_030379349.1|SLEB
OG0002840	LOC120453282|XP_039493843.1|DSAN	LOC115626367|XP_030377581.1|SLEB
OG0002841	LOC120446318|XP_039483171.1|DSAN	LOC115631354|XP_030383931.1|SLEB
OG0002842	LOC120446177|XP_039482950.1|DSAN	LOC115626315|XP_030377509.1|SLEB
OG0002843	LOC120446821|XP_039483936.1|DSAN	LOC115620010|XP_030368971.1|SLEB
OG0002844	LOC120448747|XP_039486861.1|DSAN	LOC115622483|XP_030372287.1|SLEB
OG0002845	LOC120456920|XP_039499994.1|DSAN	LOC115630930|XP_030383357.1|SLEB
OG0002846	LOC120458117|XP_039501588.1|DSAN	LOC115620040|XP_030369017.1|SLEB
OG0002847	LOC120456893|XP_039499930.1|DSAN	LOC115631425|XP_030384014.1|SLEB
OG0002848	LOC120445098|XP_039481173.1|DSAN	LOC115631324|XP_030383904.1|SLEB
OG0002849	LOC120458580|XP_039502212.1|DSAN	LOC115626626|XP_030377889.1|SLEB
OG0002850	LOC120446502|XP_039483447.1|DSAN	LOC115626199|XP_030377342.1|SLEB
OG0002851	LOC120447763|XP_039485247.1|DSAN	LOC115632010|XP_030384800.1|SLEB
OG0002852	LOC120446206|XP_039482993.1|DSAN	LOC115624022|XP_030374462.1|SLEB
OG0002853	LOC120452385|XP_039492517.1|DSAN	LOC115625751|XP_030376767.1|SLEB
OG0002854	LOC120444700|XP_039480503.1|DSAN	LOC115631444|XP_030384047.1|SLEB
OG0002855	LOC120458815|XP_039502555.1|DSAN	LOC115625994|XP_030377098.1|SLEB
OG0002856	LOC120458587|XP_039502226.1|DSAN	LOC115629049|XP_030381210.1|SLEB
OG0002857	LOC120444788|XP_039480666.1|DSAN	LOC115628974|XP_030381112.1|SLEB
OG0002858	LOC120444023|XP_039479456.1|DSAN	LOC115630801|XP_030383322.1|SLEB
OG0002859	LOC120445938|XP_039482945.1|DSAN	LOC115630428|XP_030382843.1|SLEB
OG0002860	LOC120445625|XP_039482080.1|DSAN	LOC115626287|XP_030377471.1|SLEB
OG0002861	LOC120444090|XP_039479551.1|DSAN	LOC115632042|XP_030384871.1|SLEB
OG0002862	LOC120453616|XP_039494333.1|DSAN	LOC115630529|XP_030382992.1|SLEB
OG0002863	LOC120443851|XP_039479147.1|DSAN	LOC115631063|XP_030383562.1|SLEB, LOC115622099|XP_030371799.1|SLEB
OG0002864	LOC120443855|XP_039479151.1|DSAN	LOC115631064|XP_030383563.1|SLEB, LOC115622100|XP_030371800.1|SLEB
OG0002865	LOC120458316|XP_039501856.1|DSAN	LOC115632088|XP_030384918.1|SLEB
OG0002866	LOC120448367|XP_039486270.1|DSAN	LOC115622218|XP_030371975.1|SLEB
OG0002867	LOC120458414|XP_039501983.1|DSAN	LOC115626086|XP_030377199.1|SLEB
OG0002868	LOC120454912|XP_039496547.1|DSAN	LOC115632006|XP_030384794.1|SLEB
OG0002869	LOC120454925|XP_039496617.1|DSAN	LOC115631043|XP_030383534.1|SLEB
OG0002871	LOC120449796|XP_039488376.1|DSAN	LOC115625660|XP_030376650.1|SLEB
OG0002872	LOC120443801|XP_039479067.1|DSAN	LOC115626059|XP_030377171.1|SLEB
OG0002873	LOC120444997|XP_039480969.1|DSAN	LOC115629021|XP_030381177.1|SLEB
OG0002874	LOC120450611|XP_039489684.1|DSAN	LOC115626487|XP_030377731.1|SLEB
OG0002875	LOC120455722|XP_039498073.1|DSAN	LOC115626595|XP_030377838.1|SLEB
OG0002876	LOC120456358|XP_039499088.1|DSAN	LOC115628708|XP_030380762.1|SLEB
OG0002877	LOC120446875|XP_039484017.1|DSAN	LOC115631317|XP_030383892.1|SLEB
OG0002878	LOC120445732|XP_039482236.1|DSAN	LOC115631421|XP_030384006.1|SLEB
OG0002879	LOC120447642|XP_039485086.1|DSAN	LOC115628373|XP_030380311.1|SLEB
OG0002880	LOC120456394|XP_039499155.1|DSAN	LOC115627017|XP_030378402.1|SLEB
OG0002881	LOC120451841|XP_039491754.1|DSAN	LOC115631069|XP_030383575.1|SLEB
OG0002882	LOC120446472|XP_039483409.1|DSAN	LOC115632488|XP_030385529.1|SLEB
OG0002883	LOC120443933|XP_039479309.1|DSAN	LOC115630987|XP_030383429.1|SLEB
OG0002884	LOC120448102|XP_039485842.1|DSAN	LOC115630581|XP_030383059.1|SLEB
OG0002885	LOC120449752|XP_039488320.1|DSAN	LOC115632406|XP_030385401.1|SLEB
OG0002886	LOC120446951|XP_039484141.1|DSAN	LOC115631082|XP_030383589.1|SLEB
OG0002887	LOC120446959|XP_039484152.1|DSAN	LOC115631083|XP_030383590.1|SLEB
OG0002888	LOC120457737|XP_039501170.1|DSAN	LOC115625835|XP_030376890.1|SLEB
OG0002889	LOC120450486|XP_039489466.1|DSAN	LOC115632374|XP_030385354.1|SLEB
OG0002890	LOC120444996|XP_039480968.1|DSAN	LOC115628977|XP_030381116.1|SLEB
OG0002891	LOC120454832|XP_039496240.1|DSAN	LOC115625926|XP_030377023.1|SLEB
OG0002892	LOC120447296|XP_039484719.1|DSAN	LOC115630949|XP_030383378.1|SLEB
OG0002893	LOC120454364|XP_039495527.1|DSAN	LOC115630668|XP_030383171.1|SLEB
OG0002894	LOC120449292|XP_039487612.1|DSAN	LOC115632316|XP_030385277.1|SLEB
OG0002895	LOC120445455|XP_039481834.1|DSAN	LOC115634787|XP_030388555.1|SLEB
OG0002896	LOC120457630|XP_039501063.1|DSAN	LOC115625814|XP_030376858.1|SLEB
OG0002897	LOC120458127|XP_039501598.1|DSAN	LOC115629064|XP_030381240.1|SLEB
OG0002898	LOC120457723|XP_039501160.1|DSAN	LOC115628499|XP_030380497.1|SLEB
OG0002899	LOC120454547|XP_039495864.1|DSAN	LOC115628555|XP_030380577.1|SLEB
OG0002900	LOC120445319|XP_039481578.1|DSAN	LOC115628602|XP_030380646.1|SLEB
OG0002901	LOC120458203|XP_039501714.1|DSAN	LOC115631210|XP_030383775.1|SLEB
OG0002902	LOC120444099|XP_039479560.1|DSAN	LOC115631195|XP_030383746.1|SLEB
OG0002903	LOC120443827|XP_039479110.1|DSAN	LOC115626412|XP_030377639.1|SLEB
OG0002904	LOC120448001|XP_039485648.1|DSAN	LOC115624592|XP_030375190.1|SLEB
OG0002905	LOC120458036|XP_039501477.1|DSAN	LOC115625790|XP_030376824.1|SLEB
OG0002906	LOC120457758|XP_039501191.1|DSAN	LOC115626090|XP_030377203.1|SLEB
OG0002907	LOC120457710|XP_039501140.1|DSAN	LOC115626134|XP_030377251.1|SLEB
OG0002908	LOC120446797|XP_039483887.1|DSAN	LOC115625632|XP_030376658.1|SLEB
OG0002909	LOC120445905|XP_039482492.1|DSAN	LOC115633630|XP_030386927.1|SLEB
OG0002910	LOC120447125|XP_039484492.1|DSAN	LOC115630572|XP_030383049.1|SLEB
OG0002911	LOC120447013|XP_039484263.1|DSAN	LOC115624249|XP_030374732.1|SLEB
OG0002912	LOC120455969|XP_039498452.1|DSAN	LOC115629817|XP_030382245.1|SLEB
OG0002913	LOC120446000|XP_039482668.1|DSAN	LOC115619964|XP_030368861.1|SLEB
OG0002914	LOC120458448|XP_039502027.1|DSAN	LOC115631858|XP_030384564.1|SLEB
OG0002915	LOC120457771|XP_039501202.1|DSAN	LOC115630481|XP_030382921.1|SLEB
OG0002916	LOC120458196|XP_039501699.1|DSAN	LOC115630479|XP_030382919.1|SLEB
OG0002917	LOC120444325|XP_039479809.1|DSAN	LOC115621437|XP_030370954.1|SLEB
OG0002918	LOC120444315|XP_039479792.1|DSAN	LOC115633014|XP_030386201.1|SLEB
OG0002919	LOC120444478|XP_039480091.1|DSAN	LOC115633237|XP_030386494.1|SLEB
OG0002920	LOC120443721|XP_039478903.1|DSAN	LOC115631655|XP_030384327.1|SLEB
OG0002921	LOC120444383|XP_039479927.1|DSAN	LOC115631576|XP_030384228.1|SLEB
OG0002922	LOC120447124|XP_039484491.1|DSAN	LOC115630402|XP_030382789.1|SLEB
OG0002923	LOC120447122|XP_039484486.1|DSAN	LOC115630815|XP_030383344.1|SLEB
OG0002924	LOC120447123|XP_039484489.1|DSAN	LOC115630645|XP_030383145.1|SLEB
OG0002925	LOC120447034|XP_039484313.1|DSAN	LOC115628240|XP_030380154.1|SLEB
OG0002926	LOC120453385|XP_039494006.1|DSAN	LOC115630946|XP_030383375.1|SLEB
OG0002927	LOC120457999|XP_039501424.1|DSAN	LOC115631084|XP_030383591.1|SLEB, LOC115626682|XP_030377969.1|SLEB
OG0002928	LOC120445485|XP_039481866.1|DSAN	LOC115631571|XP_030384223.1|SLEB
OG0002929	LOC120450441|XP_039489392.1|DSAN	LOC115631607|XP_030384268.1|SLEB
OG0002930	LOC120458336|XP_039501887.1|DSAN	LOC115632026|XP_030384833.1|SLEB
OG0002931	LOC120458766|XP_039502476.1|DSAN	LOC115625646|XP_030376633.1|SLEB
OG0002932	LOC120445660|XP_039482143.1|DSAN	LOC115634724|XP_030388470.1|SLEB
OG0002933	LOC120458403|XP_039501962.1|DSAN	LOC115619961|XP_030368852.1|SLEB
OG0002934	LOC120451052|XP_039490344.1|DSAN	LOC115634069|XP_030387475.1|SLEB
OG0002935	LOC120448049|XP_039485732.1|DSAN	LOC115631292|XP_030383866.1|SLEB
OG0002936	LOC120446240|XP_039483045.1|DSAN	LOC115634089|XP_030387504.1|SLEB
OG0002937	LOC120454075|XP_039495022.1|DSAN	LOC115621928|XP_030371636.1|SLEB
OG0002938	LOC120446148|XP_039482909.1|DSAN	LOC115630674|XP_030383178.1|SLEB
OG0002939	LOC120457727|XP_039501161.1|DSAN	LOC115630510|XP_030382972.1|SLEB
OG0002940	LOC120452646|XP_039492896.1|DSAN	LOC115624311|XP_030374795.1|SLEB
OG0002941	LOC120458072|XP_039501518.1|DSAN	LOC115626209|XP_030377358.1|SLEB
OG0002942	LOC120446506|XP_039483448.1|DSAN	LOC115631543|XP_030384178.1|SLEB
OG0002943	LOC120445795|XP_039482338.1|DSAN	LOC115626219|XP_030377376.1|SLEB
OG0002944	LOC120445190|XP_039481340.1|DSAN	LOC115626231|XP_030377391.1|SLEB
OG0002945	LOC120445334|XP_039481644.1|DSAN	LOC115631714|XP_030384401.1|SLEB
OG0002946	LOC120446970|XP_039484172.1|DSAN	LOC115631622|XP_030384291.1|SLEB
OG0002947	LOC120457203|XP_039500506.1|DSAN	LOC115626273|XP_030377455.1|SLEB, LOC115626577|XP_030377818.1|SLEB
OG0002948	LOC120448007|XP_039485656.1|DSAN	LOC115624716|XP_030375399.1|SLEB
OG0002949	LOC120448305|XP_039486180.1|DSAN	LOC115633860|XP_030387212.1|SLEB
OG0002950	LOC120443693|XP_039478866.1|DSAN	LOC115626040|XP_030377151.1|SLEB
OG0002951	LOC120456499|XP_039499304.1|DSAN	LOC115631666|XP_030384338.1|SLEB
OG0002952	LOC120444502|XP_039480153.1|DSAN	LOC115631346|XP_030383923.1|SLEB, LOC115622920|XP_030372903.1|SLEB
OG0002953	LOC120449083|XP_039487327.1|DSAN	LOC115629992|XP_030382478.1|SLEB
OG0002954	LOC120449722|XP_039488288.1|DSAN	LOC115626208|XP_030377355.1|SLEB
OG0002955	LOC120444604|XP_039480313.1|DSAN	LOC115620293|XP_030369336.1|SLEB
OG0002956	LOC120447185|XP_039484608.1|DSAN	LOC115634796|XP_030388564.1|SLEB
OG0002957	LOC120446892|XP_039484043.1|DSAN	LOC115620036|XP_030369010.1|SLEB
OG0002958	LOC120446508|XP_039483450.1|DSAN	LOC115631502|XP_030384122.1|SLEB
OG0002959	LOC120445957|XP_039482580.1|DSAN	LOC115627616|XP_030379207.1|SLEB, LOC115631424|XP_030384012.1|SLEB
OG0002960	LOC120448624|XP_039486676.1|DSAN	LOC115628248|XP_030380123.1|SLEB
OG0002961	LOC120446718|XP_039483764.1|DSAN	LOC115631758|XP_030384456.1|SLEB
OG0002962	LOC120446345|XP_039483205.1|DSAN	LOC115625870|XP_030376940.1|SLEB
OG0002963	LOC120458143|XP_039501624.1|DSAN	LOC115631038|XP_030383524.1|SLEB
OG0002964	LOC120458621|XP_039502265.1|DSAN	LOC115621746|XP_030371343.1|SLEB
OG0002965	LOC120451926|XP_039491879.1|DSAN	LOC115631718|XP_030384412.1|SLEB
OG0002966	LOC120443834|XP_039479124.1|DSAN	LOC115626461|XP_030377703.1|SLEB
OG0002967	LOC120449819|XP_039488401.1|DSAN	LOC115622811|XP_030372738.1|SLEB
OG0002968	LOC120449820|XP_039488402.1|DSAN	LOC115622812|XP_030372739.1|SLEB
OG0002969	LOC120458710|XP_039502390.1|DSAN	LOC115630785|XP_030383300.1|SLEB
OG0002970	LOC120447023|XP_039484281.1|DSAN	LOC115631951|XP_030384664.1|SLEB
OG0002971	LOC120444010|XP_039479425.1|DSAN	LOC115628544|XP_030380565.1|SLEB
OG0002972	LOC120452012|XP_039491988.1|DSAN	LOC115623631|XP_030373933.1|SLEB
OG0002973	LOC120458733|XP_039502429.1|DSAN	LOC115634122|XP_030387552.1|SLEB
OG0002974	LOC120449816|XP_039488397.1|DSAN	LOC115622645|XP_030372513.1|SLEB
OG0002975	LOC120458821|XP_039502563.1|DSAN	LOC115631822|XP_030384521.1|SLEB
OG0002976	LOC120454947|XP_039496650.1|DSAN	LOC115625196|XP_030376023.1|SLEB, LOC115625393|XP_030376291.1|SLEB, LOC115629330|XP_030381674.1|SLEB, LOC115629638|XP_030382000.1|SLEB
