Orthogroup	DSAN.longest_only	DFIC.longest_only
OG0000530	LOC120450049|XP_039488739.1|DSAN	LOC108099790|XP_017058908.1|DFIC
OG0000530	LOC120448459|XP_039486410.1|DSAN	LOC108100227|XP_017059494.1|DFIC
OG0000531	LOC120444668|XP_039480450.1|DSAN	LOC108095081|XP_017051497.1|DFIC
OG0000532	LOC120453577|XP_039494269.1|DSAN	LOC108101437|XP_017061253.1|DFIC
OG0000532	LOC120452850|XP_039493221.1|DSAN	LOC108101439|XP_017061262.1|DFIC
OG0000533	LOC120455186|XP_039497058.1|DSAN	LOC108098100|XP_017056299.1|DFIC
OG0000533	LOC120450925|XP_039490125.1|DSAN	LOC108099617|XP_017058728.1|DFIC
OG0000534	LOC120455243|XP_039497158.1|DSAN	LOC108095550|XP_017052173.1|DFIC
OG0000534	LOC120449129|XP_039487380.1|DSAN	LOC108100989|XP_017060645.1|DFIC
OG0000535	LOC120443710|XP_039478889.1|DSAN	LOC108096685|XP_017053976.1|DFIC
OG0000535	LOC120458098|XP_039501559.1|DSAN	LOC108101455|XP_017061287.1|DFIC
OG0000536	LOC120449483|XP_039487894.1|DSAN	LOC108099941|XP_017059100.1|DFIC
OG0000537	LOC120458182|XP_039501683.1|DSAN	LOC108094323|XP_017050356.1|DFIC
OG0000538	LOC120447105|XP_039484450.1|DSAN	LOC108093970|XP_017049865.1|DFIC
OG0000538	LOC120458671|XP_039502340.1|DSAN	LOC108090438|XP_017044604.1|DFIC
OG0000539	LOC120452405|XP_039492557.1|DSAN	LOC108095690|XP_017052350.1|DFIC
OG0000539	LOC120452860|XP_039493238.1|DSAN	LOC108095993|XP_017052826.1|DFIC
OG0000540	LOC120457803|XP_039501234.1|DSAN	LOC108089783|XP_017043667.1|DFIC
OG0000540	LOC120457817|XP_039501247.1|DSAN	LOC108089989|XP_017043979.1|DFIC
OG0000541	LOC120446572|XP_039483528.1|DSAN	LOC108090510|XP_017044719.1|DFIC
OG0000542	LOC120453529|XP_039494214.1|DSAN	LOC108095741|XP_017052411.1|DFIC
OG0000542	LOC120454856|XP_039496322.1|DSAN	LOC108095022|XP_017051378.1|DFIC
OG0000543	LOC120451514|XP_039491207.1|DSAN	LOC108091702|XP_017046529.1|DFIC
OG0000543	LOC120445990|XP_039482660.1|DSAN	LOC108101443|XP_017061269.1|DFIC
OG0000544	LOC120449266|XP_039487582.1|DSAN	LOC108093203|XP_017048654.1|DFIC
OG0000544	LOC120450761|XP_039489833.1|DSAN	LOC108098615|XP_017057169.1|DFIC
OG0000545	LOC120453581|XP_039494274.1|DSAN	LOC108092172|XP_017047183.1|DFIC
OG0000545	LOC120453259|XP_039493815.1|DSAN	LOC108092183|XP_017047196.1|DFIC
OG0000546	LOC120452776|XP_039493099.1|DSAN	LOC108098957|XP_017057658.1|DFIC
OG0000546	LOC120456860|XP_039499872.1|DSAN	LOC108097579|XP_017055454.1|DFIC
OG0000547	LOC120455124|XP_039496951.1|DSAN	LOC108091197|XP_017045768.1|DFIC
OG0000547	LOC120449250|XP_039487560.1|DSAN, LOC120457298|XP_039500717.1|DSAN	LOC108095123|XP_017051551.1|DFIC, LOC108089889|XP_017043848.1|DFIC
OG0000548	LOC120450634|XP_039489717.1|DSAN	LOC108093110|XP_017048540.1|DFIC
OG0000548	LOC120448558|XP_039486548.1|DSAN	LOC108093124|XP_017048557.1|DFIC
OG0000549	LOC120445934|XP_039482532.1|DSAN	LOC108087740|XP_017040750.1|DFIC
OG0000550	LOC120447989|XP_039485619.1|DSAN	LOC108099148|XP_017057983.1|DFIC
OG0000550	LOC120447990|XP_039485622.1|DSAN	LOC108099109|XP_017057923.1|DFIC
OG0000551	LOC120446622|XP_039483601.1|DSAN	LOC108093654|XP_017049315.1|DFIC
OG0000552	LOC120454684|XP_039496136.1|DSAN	LOC108097774|XP_017055790.1|DFIC
OG0000552	LOC120452981|XP_039493412.1|DSAN	LOC108097752|XP_017055752.1|DFIC
OG0000553	LOC120450465|XP_039489432.1|DSAN	LOC108101623|XP_017061527.1|DFIC, LOC108101198|XP_017060931.1|DFIC
OG0000554	LOC120451567|XP_039491312.1|DSAN	LOC108091628|XP_017046416.1|DFIC
OG0000554	LOC120451568|XP_039491313.1|DSAN	LOC108091629|XP_017046417.1|DFIC
OG0000555	LOC120449643|XP_039488170.1|DSAN	LOC108099806|XP_017058922.1|DFIC
OG0000555	LOC120449899|XP_039488520.1|DSAN	LOC108099210|XP_017058076.1|DFIC
OG0000556	LOC120455479|XP_039497648.1|DSAN	LOC108098048|XP_017056209.1|DFIC
OG0000556	LOC120452895|XP_039493287.1|DSAN	LOC108096498|XP_017053600.1|DFIC
OG0000557	LOC120453087|XP_039493547.1|DSAN	LOC108087895|XP_017040962.1|DFIC
OG0000557	LOC120451050|XP_039490340.1|DSAN	LOC108088094|XP_017041238.1|DFIC
OG0000558	LOC120451734|XP_039491577.1|DSAN	LOC108096236|XP_017053133.1|DFIC
OG0000558	LOC120456058|XP_039498575.1|DSAN	LOC108095281|XP_017051813.1|DFIC
OG0000559	LOC120451850|XP_039491766.1|DSAN	LOC108087314|XP_017040125.1|DFIC
OG0000559	LOC120449981|XP_039488624.1|DSAN	LOC108096171|XP_017053043.1|DFIC
OG0000560	LOC120450883|XP_039490056.1|DSAN	LOC108093957|XP_017049845.1|DFIC
OG0000560	LOC120450877|XP_039490042.1|DSAN	LOC108093956|XP_017049844.1|DFIC
OG0000561	LOC120449744|XP_039488310.1|DSAN	LOC108089621|XP_017043472.1|DFIC
OG0000561	LOC120449587|XP_039488082.1|DSAN	LOC108089569|XP_017043411.1|DFIC
OG0000562	LOC120447913|XP_039485496.1|DSAN	LOC108100477|XP_017059898.1|DFIC
OG0000562	LOC120448707|XP_039486800.1|DSAN	LOC108100564|XP_017060030.1|DFIC
OG0000563	LOC120447745|XP_039485227.1|DSAN, LOC120449418|XP_039487810.1|DSAN	LOC108089284|XP_017042952.1|DFIC, LOC108089283|XP_017042951.1|DFIC
OG0000564	LOC120448636|XP_039486694.1|DSAN	LOC108093054|XP_017048450.1|DFIC
OG0000564	LOC120447527|XP_039484895.1|DSAN	LOC108093046|XP_017048443.1|DFIC
OG0000566	LOC120451339|XP_039490852.1|DSAN	LOC108097951|XP_017056045.1|DFIC
OG0000566	LOC120449603|XP_039488105.1|DSAN	LOC108099177|XP_017058027.1|DFIC
OG0000567	LOC120456824|XP_039499807.1|DSAN	LOC108101649|XP_017061553.1|DFIC
OG0000568	LOC120455332|XP_039497345.1|DSAN	LOC108092936|XP_017048292.1|DFIC
OG0000568	LOC120451605|XP_039491372.1|DSAN	LOC108098641|XP_017057204.1|DFIC
OG0000569	LOC120452609|XP_039492842.1|DSAN	LOC108098938|XP_017057634.1|DFIC
OG0000569	LOC120447785|XP_039485273.1|DSAN	LOC108086994|XP_017039619.1|DFIC
OG0000570	LOC120453482|XP_039494150.1|DSAN	LOC108092150|XP_017047157.1|DFIC
OG0000570	LOC120453460|XP_039494111.1|DSAN	LOC108092170|XP_017047182.1|DFIC
OG0000571	LOC120452739|XP_039493045.1|DSAN	LOC108086285|XP_017038663.1|DFIC
OG0000571	LOC120452216|XP_039492276.1|DSAN	LOC108088446|XP_017041711.1|DFIC
OG0000572	LOC120453992|XP_039494881.1|DSAN	LOC108087086|XP_017039754.1|DFIC
OG0000572	LOC120451934|XP_039491888.1|DSAN	LOC108087096|XP_017039766.1|DFIC
OG0000573	LOC120448983|XP_039487183.1|DSAN	LOC108099030|XP_017057774.1|DFIC
OG0000573	LOC120445081|XP_039481140.1|DSAN	LOC108087649|XP_017040605.1|DFIC
OG0000574	LOC120448611|XP_039486655.1|DSAN	LOC108089421|XP_017043114.1|DFIC
OG0000574	LOC120451945|XP_039491898.1|DSAN	LOC108101107|XP_017060809.1|DFIC
OG0000575	LOC120449026|XP_039487241.1|DSAN	LOC108089558|XP_017043391.1|DFIC
OG0000575	LOC120449025|XP_039487240.1|DSAN	LOC108089559|XP_017043392.1|DFIC
OG0000576	LOC120453716|XP_039494474.1|DSAN	LOC108093545|XP_017049129.1|DFIC
OG0000576	LOC120453715|XP_039494472.1|DSAN	LOC108093544|XP_017049127.1|DFIC
OG0000577	LOC120445776|XP_039482312.1|DSAN	LOC108096089|XP_017052946.1|DFIC
OG0000577	LOC120444317|XP_039479796.1|DSAN	LOC108096070|XP_017052920.1|DFIC
OG0000578	LOC120447812|XP_039485326.1|DSAN	LOC108089242|XP_017042895.1|DFIC
OG0000578	LOC120445736|XP_039482241.1|DSAN	LOC108096880|XP_017054307.1|DFIC
OG0000579	LOC120451860|XP_039491793.1|DSAN	LOC108091889|XP_017046763.1|DFIC
OG0000579	LOC120448298|XP_039486169.1|DSAN	LOC108095433|XP_017052032.1|DFIC
OG0000580	LOC120451449|XP_039491062.1|DSAN	LOC108092039|XP_017046967.1|DFIC
OG0000580	LOC120454380|XP_039495552.1|DSAN	LOC108092041|XP_017046971.1|DFIC
OG0000581	LOC120450798|XP_039489899.1|DSAN	LOC108098521|XP_017056982.1|DFIC
OG0000581	LOC120456106|XP_039498649.1|DSAN	LOC108097723|XP_017055707.1|DFIC
OG0000582	LOC120447549|XP_039484933.1|DSAN	LOC108100412|XP_017059789.1|DFIC
OG0000582	LOC120444816|XP_039480705.1|DSAN	LOC108094747|XP_017050989.1|DFIC
OG0000583	LOC120444556|XP_039480239.1|DSAN	LOC108101415|XP_017061230.1|DFIC
OG0000583	LOC120444555|XP_039480238.1|DSAN	LOC108101414|XP_017061229.1|DFIC
OG0000584	LOC120452635|XP_039492884.1|DSAN	LOC108093188|XP_017048641.1|DFIC, LOC108102151|XP_017062330.1|DFIC
OG0000584	LOC120452088|XP_039492096.1|DSAN	LOC108102147|XP_017062315.1|DFIC
OG0000585	LOC120448521|XP_039486491.1|DSAN	LOC108088960|XP_017042467.1|DFIC
OG0000586	LOC120445867|XP_039482444.1|DSAN	LOC108096915|XP_017054354.1|DFIC
OG0000586	LOC120448458|XP_039486413.1|DSAN, LOC120446113|XP_039482842.1|DSAN	LOC108094939|XP_017051289.1|DFIC
OG0000587	LOC120445577|XP_039481998.1|DSAN	LOC108093873|XP_017049704.1|DFIC
OG0000587	LOC120446175|XP_039482946.1|DSAN	LOC108093612|XP_017049228.1|DFIC
OG0000589	LOC120456556|XP_039499369.1|DSAN	LOC108091059|XP_017045513.1|DFIC
OG0000590	LOC120452027|XP_039492007.1|DSAN	LOC108091618|XP_017046402.1|DFIC
OG0000590	LOC120456265|XP_039498923.1|DSAN	LOC108091317|XP_017045936.1|DFIC
OG0000592	LOC120446842|XP_039483970.1|DSAN	LOC108101600|XP_017061502.1|DFIC
OG0000592	LOC120446035|XP_039482732.1|DSAN	LOC108101465|XP_017061299.1|DFIC
OG0000593	LOC120452123|XP_039492139.1|DSAN	LOC108086528|XP_017038946.1|DFIC
OG0000593	LOC120456121|XP_039498682.1|DSAN	LOC108094651|XP_017050850.1|DFIC
OG0000594	LOC120454566|XP_039495895.1|DSAN	LOC108086551|XP_017038978.1|DFIC
OG0000594	LOC120453086|XP_039493546.1|DSAN	LOC108088088|XP_017041233.1|DFIC
OG0000595	LOC120454599|XP_039495987.1|DSAN	LOC108091632|XP_017046420.1|DFIC
OG0000595	LOC120450880|XP_039490041.1|DSAN	LOC108102288|XP_017062524.1|DFIC
OG0000596	LOC120456729|XP_039499649.1|DSAN	LOC108097386|XP_017055126.1|DFIC
OG0000596	LOC120452913|XP_039493310.1|DSAN	LOC108098976|XP_017057681.1|DFIC
OG0000597	LOC120451587|XP_039491334.1|DSAN	LOC108099311|XP_017058194.1|DFIC
OG0000597	LOC120453923|XP_039494792.1|DSAN	LOC108086810|XP_017039338.1|DFIC
OG0000598	LOC120451077|XP_039490372.1|DSAN	LOC108087250|XP_017040043.1|DFIC
OG0000599	LOC120448878|XP_039487027.1|DSAN	LOC108100252|XP_017059518.1|DFIC, LOC108100250|XP_017059516.1|DFIC
OG0000599	LOC120448703|XP_039486792.1|DSAN	LOC108100257|XP_017059522.1|DFIC
OG0000600	LOC120446573|XP_039483529.1|DSAN	LOC108096938|XP_017054382.1|DFIC
OG0000600	LOC120446150|XP_039482912.1|DSAN	LOC108096855|XP_017054263.1|DFIC
OG0000601	LOC120443830|XP_039479115.1|DSAN	LOC108102235|XP_017062462.1|DFIC
OG0000601	LOC120448093|XP_039485831.1|DSAN	LOC108092484|XP_017047568.1|DFIC
OG0000602	LOC120458356|XP_039501906.1|DSAN	LOC108092616|XP_017047743.1|DFIC, LOC108096814|XP_017054605.1|DFIC
OG0000602	LOC120458429|XP_039502004.1|DSAN	LOC108092765|XP_017047987.1|DFIC, LOC108097568|XP_017055849.1|DFIC
OG0000603	LOC120451086|XP_039490393.1|DSAN	LOC108092692|XP_017047889.1|DFIC
OG0000604	LOC120448113|XP_039485853.1|DSAN	LOC108092487|XP_017047571.1|DFIC
OG0000604	LOC120448127|XP_039485880.1|DSAN	LOC108092488|XP_017047572.1|DFIC
OG0000605	LOC120457772|XP_039501203.1|DSAN	LOC108089988|XP_017043978.1|DFIC
OG0000606	LOC120452683|XP_039492968.1|DSAN	LOC108095812|XP_017052574.1|DFIC
OG0000607	LOC120451243|XP_039490689.1|DSAN	LOC108097929|XP_017055975.1|DFIC
OG0000607	LOC120450776|XP_039489868.1|DSAN	LOC108098630|XP_017057194.1|DFIC
OG0000608	LOC120453170|XP_039493664.1|DSAN	LOC108095666|XP_017052320.1|DFIC
OG0000608	LOC120451236|XP_039490667.1|DSAN	LOC108095831|XP_017052601.1|DFIC
OG0000609	LOC120458843|XP_039502601.1|DSAN	LOC108095180|XP_017051656.1|DFIC
OG0000610	LOC120449553|XP_039488016.1|DSAN	LOC108088330|XP_017041561.1|DFIC
OG0000610	LOC120445524|XP_039481920.1|DSAN	LOC108090673|XP_017044948.1|DFIC
OG0000611	LOC120445031|XP_039481048.1|DSAN	LOC108095187|XP_017051664.1|DFIC
OG0000611	LOC120445994|XP_039482661.1|DSAN	LOC108090540|XP_017044763.1|DFIC
OG0000612	LOC120449107|XP_039487350.1|DSAN	LOC108099729|XP_017058841.1|DFIC
OG0000612	LOC120449111|XP_039487353.1|DSAN	LOC108099728|XP_017058840.1|DFIC
OG0000612	LOC120449109|XP_039487351.1|DSAN	LOC108099978|XP_017059162.1|DFIC
OG0000614	LOC120452988|XP_039493423.1|DSAN	LOC108088439|XP_017041703.1|DFIC
OG0000614	LOC120455442|XP_039497573.1|DSAN	LOC108097486|XP_017055275.1|DFIC
OG0000615	LOC120457178|XP_039500407.1|DSAN	LOC108088613|XP_017041990.1|DFIC
OG0000615	LOC120450918|XP_039490115.1|DSAN	LOC108098877|XP_017057552.1|DFIC
OG0000616	LOC120456814|XP_039499793.1|DSAN	LOC108088564|XP_017041900.1|DFIC
OG0000617	LOC120451325|XP_039490831.1|DSAN	LOC108088482|XP_017041769.1|DFIC
OG0000617	LOC120454642|XP_039496076.1|DSAN	LOC108087951|XP_017041029.1|DFIC
OG0000618	LOC120452574|XP_039492791.1|DSAN	LOC108099439|XP_017058465.1|DFIC
OG0000618	LOC120450570|XP_039489616.1|DSAN	LOC108088862|XP_017042328.1|DFIC
OG0000619	LOC120446962|XP_039484151.1|DSAN	LOC108087819|XP_017040875.1|DFIC
OG0000620	LOC120455846|XP_039498251.1|DSAN	LOC108088573|XP_017041908.1|DFIC
OG0000620	LOC120449969|XP_039488609.1|DSAN	LOC108096270|XP_017053220.1|DFIC
OG0000621	LOC120451270|XP_039490740.1|DSAN	LOC108093346|XP_017048843.1|DFIC
OG0000621	LOC120455984|XP_039498474.1|DSAN	LOC108092982|XP_017048364.1|DFIC
OG0000622	LOC120449706|XP_039488257.1|DSAN	LOC108093262|XP_017048728.1|DFIC
OG0000622	LOC120449297|XP_039487621.1|DSAN	LOC108096417|XP_017053485.1|DFIC
OG0000623	LOC120448348|XP_039486246.1|DSAN	LOC108100357|XP_017059679.1|DFIC
OG0000623	LOC120447978|XP_039485606.1|DSAN	LOC108086981|XP_017039598.1|DFIC
OG0000624	LOC120445801|XP_039482347.1|DSAN	LOC108096616|XP_017053850.1|DFIC
OG0000624	LOC120445800|XP_039482346.1|DSAN	LOC108096615|XP_017053848.1|DFIC
OG0000625	LOC120447651|XP_039485096.1|DSAN	LOC108093112|XP_017048543.1|DFIC
OG0000625	LOC120447653|XP_039485100.1|DSAN	LOC108093115|XP_017048546.1|DFIC
OG0000626	LOC120458803|XP_039502529.1|DSAN	LOC108090659|XP_017044930.1|DFIC
OG0000626	LOC120445676|XP_039482165.1|DSAN	LOC108087659|XP_017040638.1|DFIC
OG0000627	LOC120449610|XP_039488112.1|DSAN	LOC108099958|XP_017059127.1|DFIC
OG0000627	LOC120456747|XP_039499671.1|DSAN	LOC108101778|XP_017061742.1|DFIC
OG0000628	LOC120458922|XP_039502706.1|DSAN	LOC108092622|XP_017047749.1|DFIC, LOC108099094|XP_017058315.1|DFIC
OG0000628	LOC120458476|XP_039502070.1|DSAN	LOC108089236|XP_017042886.1|DFIC
OG0000629	LOC120453441|XP_039494082.1|DSAN	LOC108092202|XP_017047217.1|DFIC
OG0000629	LOC120457821|XP_039501255.1|DSAN	LOC108089892|XP_017043852.1|DFIC
OG0000630	LOC120446016|XP_039482704.1|DSAN	LOC108101731|XP_017061672.1|DFIC
OG0000630	LOC120446110|XP_039482838.1|DSAN	LOC108095349|XP_017051922.1|DFIC, LOC108089216|XP_017042856.1|DFIC
OG0000631	LOC120456572|XP_039499397.1|DSAN	LOC108101999|XP_017062086.1|DFIC
OG0000631	LOC120455098|XP_039496911.1|DSAN	LOC108098440|XP_017056821.1|DFIC
OG0000632	LOC120458304|XP_039501838.1|DSAN	LOC108089979|XP_017043969.1|DFIC
OG0000632	LOC120445148|XP_039481246.1|DSAN	LOC108101255|XP_017060999.1|DFIC
OG0000633	LOC120450187|XP_039488986.1|DSAN	LOC108100637|XP_017060128.1|DFIC
OG0000633	LOC120450181|XP_039488976.1|DSAN	LOC108100137|XP_017059378.1|DFIC
OG0000635	LOC120444703|XP_039480508.1|DSAN	LOC108094905|XP_017051239.1|DFIC
OG0000635	LOC120455006|XP_039496760.1|DSAN	LOC108094709|XP_017050935.1|DFIC
OG0000636	LOC120445250|XP_039481458.1|DSAN	LOC108089120|XP_017042724.1|DFIC
OG0000636	LOC120445274|XP_039481505.1|DSAN	LOC108089125|XP_017042730.1|DFIC
OG0000637	LOC120455866|XP_039498272.1|DSAN	LOC108097390|XP_017055138.1|DFIC
OG0000637	LOC120455782|XP_039498173.1|DSAN	LOC108097147|XP_017054755.1|DFIC
OG0000638	LOC120453651|XP_039494379.1|DSAN	LOC108087276|XP_017040071.1|DFIC
OG0000638	LOC120457250|XP_039500576.1|DSAN	LOC108095318|XP_017051883.1|DFIC
OG0000639	LOC120450645|XP_039489733.1|DSAN	LOC108093061|XP_017048456.1|DFIC
OG0000641	LOC120458026|XP_039501465.1|DSAN, LOC120444081|XP_039479534.1|DSAN, LOC120458535|XP_039502148.1|DSAN, LOC120458880|XP_039502651.1|DSAN	LOC108093455|XP_017049019.1|DFIC
OG0000642	LOC120446801|XP_039483892.1|DSAN	LOC108086615|XP_017039080.1|DFIC
OG0000642	LOC120458492|XP_039502092.1|DSAN	LOC108090007|XP_017043996.1|DFIC
OG0000643	LOC120454280|XP_039495383.1|DSAN, LOC120454277|XP_039495381.1|DSAN	LOC108088354|XP_017041590.1|DFIC
OG0000643	LOC120454296|XP_039495425.1|DSAN	LOC108088357|XP_017041592.1|DFIC
OG0000644	LOC120448974|XP_039487168.1|DSAN	LOC108100603|XP_017060078.1|DFIC
OG0000644	LOC120449769|XP_039488341.1|DSAN	LOC108100184|XP_017059442.1|DFIC
OG0000644	LOC120449768|XP_039488340.1|DSAN	LOC108100176|XP_017059433.1|DFIC
OG0000645	LOC120453263|XP_039493823.1|DSAN	LOC108094823|XP_017051128.1|DFIC
OG0000646	LOC120451966|XP_039491925.1|DSAN	LOC108092115|XP_017047104.1|DFIC
OG0000646	LOC120450876|XP_039490037.1|DSAN	LOC108097589|XP_017055475.1|DFIC
OG0000647	LOC120454193|XP_039495218.1|DSAN	LOC108091815|XP_017046674.1|DFIC
OG0000647	LOC120455325|XP_039497335.1|DSAN	LOC108092934|XP_017048289.1|DFIC
OG0000648	LOC120457042|XP_039500144.1|DSAN	LOC108098144|XP_017056359.1|DFIC
OG0000648	LOC120455742|XP_039498098.1|DSAN	LOC108098155|XP_017056375.1|DFIC
OG0000649	LOC120455181|XP_039497051.1|DSAN	LOC108088664|XP_017042081.1|DFIC
OG0000649	LOC120455180|XP_039497048.1|DSAN	LOC108088675|XP_017042098.1|DFIC
OG0000650	LOC120451331|XP_039490843.1|DSAN	LOC108091957|XP_017046842.1|DFIC
OG0000650	LOC120454824|XP_039496222.1|DSAN	LOC108098411|XP_017056795.1|DFIC
OG0000651	LOC120450344|XP_039489253.1|DSAN	LOC108099820|XP_017058938.1|DFIC
OG0000651	LOC120450498|XP_039489478.1|DSAN	LOC108100594|XP_017060064.1|DFIC
OG0000652	LOC120458370|XP_039501927.1|DSAN	LOC108101591|XP_017061492.1|DFIC
OG0000652	LOC120456932|XP_039500004.1|DSAN	LOC108095388|XP_017051956.1|DFIC
OG0000653	LOC120451404|XP_039491006.1|DSAN	LOC108088002|XP_017041102.1|DFIC
OG0000653	LOC120451413|XP_039491018.1|DSAN	LOC108090201|XP_017044278.1|DFIC
OG0000654	LOC120450411|XP_039489348.1|DSAN	LOC108100260|XP_017059526.1|DFIC
OG0000654	LOC120450105|XP_039488834.1|DSAN	LOC108100423|XP_017059809.1|DFIC
OG0000655	LOC120444469|XP_039480079.1|DSAN	LOC108096630|XP_017053868.1|DFIC
OG0000656	LOC120451785|XP_039491669.1|DSAN	LOC108088038|XP_017041161.1|DFIC
OG0000656	LOC120451786|XP_039491671.1|DSAN	LOC108088039|XP_017041163.1|DFIC
OG0000657	LOC120449330|XP_039487664.1|DSAN	LOC108098995|XP_017057716.1|DFIC
OG0000657	LOC120446297|XP_039483139.1|DSAN	LOC108092559|XP_017047688.1|DFIC
OG0000658	LOC120456400|XP_039499163.1|DSAN	LOC108098004|XP_017056130.1|DFIC
OG0000658	LOC120451552|XP_039491285.1|DSAN	LOC108098918|XP_017057611.1|DFIC
OG0000659	LOC120458022|XP_039501460.1|DSAN	LOC108092458|XP_017047536.1|DFIC
OG0000659	LOC120445541|XP_039481946.1|DSAN	LOC108089211|XP_017042850.1|DFIC
OG0000660	LOC120458163|XP_039501653.1|DSAN	LOC108092545|XP_017047665.1|DFIC
OG0000661	LOC120450274|XP_039489124.1|DSAN	LOC108089459|XP_017043192.1|DFIC
OG0000661	LOC120453800|XP_039494611.1|DSAN	LOC108089902|XP_017043868.1|DFIC
OG0000662	LOC120450625|XP_039489706.1|DSAN	LOC108099830|XP_017058954.1|DFIC
OG0000662	LOC120451091|XP_039490415.1|DSAN	LOC108101046|XP_017060713.1|DFIC
OG0000663	LOC120445154|XP_039481261.1|DSAN	LOC108090716|XP_017045007.1|DFIC
OG0000664	LOC120453886|XP_039494737.1|DSAN	LOC108098649|XP_017057213.1|DFIC
OG0000664	LOC120455363|XP_039497404.1|DSAN	LOC108086500|XP_017038914.1|DFIC
OG0000665	LOC120454654|XP_039496090.1|DSAN	LOC108095673|XP_017052330.1|DFIC
OG0000665	LOC120454653|XP_039496089.1|DSAN	LOC108095908|XP_017052725.1|DFIC
OG0000666	LOC120444718|XP_039480530.1|DSAN	LOC108094884|XP_017051208.1|DFIC
OG0000666	LOC120454980|XP_039496706.1|DSAN	LOC108091191|XP_017045760.1|DFIC
OG0000667	LOC120457002|XP_039500090.1|DSAN	LOC108097309|XP_017055015.1|DFIC
OG0000667	LOC120454381|XP_039495553.1|DSAN	LOC108092042|XP_017046972.1|DFIC
OG0000668	LOC120457542|XP_039501020.1|DSAN, LOC120447464|XP_039484787.1|DSAN	LOC108094405|XP_017050460.1|DFIC
OG0000668	LOC120454262|XP_039495343.1|DSAN	LOC108091965|XP_017046862.1|DFIC
OG0000669	LOC120455826|XP_039498225.1|DSAN	LOC108101675|XP_017061588.1|DFIC
OG0000669	LOC120455825|XP_039498224.1|DSAN	LOC108101672|XP_017061586.1|DFIC
OG0000670	LOC120456289|XP_039498967.1|DSAN	LOC108092929|XP_017048284.1|DFIC
OG0000670	LOC120455057|XP_039496845.1|DSAN	LOC108091360|XP_017046002.1|DFIC
OG0000671	LOC120451856|XP_039491783.1|DSAN	LOC108096979|XP_017054445.1|DFIC
OG0000671	LOC120453960|XP_039494843.1|DSAN	LOC108102301|XP_017062552.1|DFIC
OG0000672	LOC120456969|XP_039500049.1|DSAN	LOC108097618|XP_017055519.1|DFIC
OG0000672	LOC120455084|XP_039496883.1|DSAN	LOC108097790|XP_017055810.1|DFIC
OG0000673	LOC120457291|XP_039500680.1|DSAN	LOC108095530|XP_017052146.1|DFIC
OG0000673	LOC120448420|XP_039486353.1|DSAN	LOC108096180|XP_017053052.1|DFIC
OG0000675	LOC120456273|XP_039498942.1|DSAN	LOC108100985|XP_017060632.1|DFIC, LOC108100984|XP_017060631.1|DFIC
OG0000676	LOC120444790|XP_039480673.1|DSAN, LOC120444628|XP_039480370.1|DSAN, LOC120444627|XP_039480369.1|DSAN, LOC120444629|XP_039480372.1|DSAN	LOC108099188|XP_017058044.1|DFIC, LOC108098979|XP_017057684.1|DFIC
OG0000676	LOC120447683|XP_039485144.1|DSAN	LOC108089285|XP_017042953.1|DFIC
OG0000677	LOC120450477|XP_039489455.1|DSAN	LOC108100688|XP_017060193.1|DFIC
OG0000677	LOC120456261|XP_039498918.1|DSAN	LOC108091239|XP_017045838.1|DFIC
OG0000678	LOC120451872|XP_039491813.1|DSAN	LOC108097620|XP_017055525.1|DFIC
OG0000678	LOC120458138|XP_039501616.1|DSAN	LOC108091445|XP_017046130.1|DFIC
OG0000679	LOC120456931|XP_039500003.1|DSAN	LOC108097531|XP_017055366.1|DFIC
OG0000680	LOC120455793|XP_039498184.1|DSAN	LOC108094609|XP_017050766.1|DFIC
OG0000680	LOC120456865|XP_039499889.1|DSAN	LOC108094482|XP_017050562.1|DFIC
OG0000681	LOC120452262|XP_039492326.1|DSAN	LOC108092126|XP_017047119.1|DFIC
OG0000681	LOC120456003|XP_039498495.1|DSAN	LOC108095604|XP_017052258.1|DFIC
OG0000683	LOC120454361|XP_039495520.1|DSAN	LOC108092081|XP_017047049.1|DFIC
OG0000684	LOC120453683|XP_039494434.1|DSAN	LOC108088086|XP_017041230.1|DFIC
OG0000684	LOC120451566|XP_039491310.1|DSAN	LOC108091674|XP_017046483.1|DFIC
OG0000685	LOC120455779|XP_039498170.1|DSAN	LOC108095510|XP_017052109.1|DFIC
OG0000685	LOC120450973|XP_039490198.1|DSAN	LOC108098550|XP_017057037.1|DFIC
OG0000686	LOC120458110|XP_039501574.1|DSAN	LOC108094327|XP_017050366.1|DFIC
OG0000686	LOC120456828|XP_039499810.1|DSAN	LOC108087601|XP_017040529.1|DFIC
OG0000687	LOC120446241|XP_039483046.1|DSAN	LOC108094928|XP_017051275.1|DFIC
OG0000687	LOC120447842|XP_039485382.1|DSAN	LOC108099703|XP_017058817.1|DFIC
OG0000688	LOC120445255|XP_039481476.1|DSAN	LOC108093847|XP_017049670.1|DFIC
OG0000689	LOC120458555|XP_039502171.1|DSAN	LOC108094057|XP_017049984.1|DFIC
OG0000689	LOC120458554|XP_039502170.1|DSAN	LOC108094056|XP_017049983.1|DFIC
OG0000690	LOC120456693|XP_039499593.1|DSAN	LOC108095501|XP_017052096.1|DFIC
OG0000691	LOC120458570|XP_039502202.1|DSAN	LOC108098728|XP_017057338.1|DFIC
OG0000691	LOC120448619|XP_039486665.1|DSAN	LOC108088331|XP_017041562.1|DFIC
