Orthogroup	DSAN.longest_only	DEUG.longest_only
OG0000356	LOC120445851|XP_039482423.1|DSAN	LOC108107056|XP_017069908.1|DEUG
OG0000358	LOC120452188|XP_039492232.1|DSAN	LOC108117082|XP_017084744.1|DEUG
OG0000358	LOC120452279|XP_039492344.1|DSAN	LOC108117080|XP_017084742.1|DEUG
OG0000358	LOC120454524|XP_039495823.1|DSAN	LOC108117136|XP_017084881.1|DEUG
OG0000359	LOC120449684|XP_039488234.1|DSAN	LOC108118198|XP_017086248.1|DEUG
OG0000359	LOC120447794|XP_039485289.1|DSAN	LOC108118171|XP_017086218.1|DEUG
OG0000359	LOC120449785|XP_039488360.1|DSAN	LOC108118174|XP_017086221.1|DEUG
OG0000359	LOC120449245|XP_039487555.1|DSAN	LOC108118196|XP_017086246.1|DEUG
OG0000359	LOC120449564|XP_039488050.1|DSAN	LOC108118176|XP_017086224.1|DEUG
OG0000360	LOC120452495|XP_039492679.1|DSAN	LOC108113809|XP_017080007.1|DEUG
OG0000360	LOC120452443|XP_039492607.1|DSAN	LOC108113797|XP_017079992.1|DEUG
OG0000360	LOC120452445|XP_039492608.1|DSAN	LOC108113684|XP_017079850.1|DEUG
OG0000361	LOC120454472|XP_039495737.1|DSAN	LOC108117316|XP_017085173.1|DEUG
OG0000361	LOC120451868|XP_039491806.1|DSAN	LOC108109621|XP_017073687.1|DEUG
OG0000361	LOC120458385|XP_039501938.1|DSAN	LOC108108498|XP_017072056.1|DEUG
OG0000362	LOC120454848|XP_039496295.1|DSAN	LOC108118552|XP_017086793.1|DEUG
OG0000362	LOC120450509|XP_039489496.1|DSAN	LOC108116764|XP_017084277.1|DEUG
OG0000363	LOC120454583|XP_039495943.1|DSAN	LOC108116604|XP_017084052.1|DEUG
OG0000363	LOC120447472|XP_039484797.1|DSAN	LOC108114094|XP_017080336.1|DEUG
OG0000364	LOC120450110|XP_039488852.1|DSAN	LOC108103587|XP_017064601.1|DEUG
OG0000364	LOC120450111|XP_039488853.1|DSAN	LOC108103601|XP_017064620.1|DEUG
OG0000365	LOC120446106|XP_039482834.1|DSAN	LOC108109206|XP_017073137.1|DEUG
OG0000365	LOC120443839|XP_039479134.1|DSAN	LOC108112421|XP_017077756.1|DEUG
OG0000366	LOC120455786|XP_039498179.1|DSAN	LOC108111850|XP_017076946.1|DEUG
OG0000366	LOC120453455|XP_039494104.1|DSAN	LOC108113625|XP_017079776.1|DEUG
OG0000367	LOC120449291|XP_039487611.1|DSAN	LOC108114320|XP_017080722.1|DEUG
OG0000367	LOC120445880|XP_039482459.1|DSAN	LOC108109083|XP_017072936.1|DEUG
OG0000368	LOC120447768|XP_039485249.1|DSAN	LOC108114446|XP_017080933.1|DEUG
OG0000368	LOC120447769|XP_039485253.1|DSAN	LOC108114445|XP_017080930.1|DEUG
OG0000370	LOC120447615|XP_039485042.1|DSAN	LOC108108265|XP_017071712.1|DEUG
OG0000370	LOC120450284|XP_039489135.1|DSAN	LOC108108663|XP_017072256.1|DEUG
OG0000370	LOC120445335|XP_039481604.1|DSAN	LOC108112486|XP_017077844.1|DEUG
OG0000371	LOC120455897|XP_039498328.1|DSAN	LOC108110133|XP_017074528.1|DEUG
OG0000371	LOC120457714|XP_039501145.1|DSAN	LOC108106749|XP_017069478.1|DEUG
OG0000371	LOC120453961|XP_039494844.1|DSAN	LOC108115961|XP_017083087.1|DEUG, LOC108115968|XP_017083094.1|DEUG
OG0000372	LOC120455901|XP_039498337.1|DSAN	LOC108103200|XP_017064078.1|DEUG
OG0000372	LOC120448292|XP_039486164.1|DSAN	LOC108107940|XP_017071260.1|DEUG
OG0000372	LOC120446802|XP_039483895.1|DSAN	LOC108115418|XP_017082343.1|DEUG
OG0000373	LOC120445095|XP_039481160.1|DSAN	LOC108108941|XP_017072684.1|DEUG
OG0000374	LOC120448842|XP_039486981.1|DSAN, LOC120457993|XP_039501418.1|DSAN, LOC120457987|XP_039501414.1|DSAN, LOC120457873|XP_039501334.1|DSAN, LOC120457534|XP_039501013.1|DSAN, LOC120457992|XP_039501417.1|DSAN, LOC120457540|XP_039501018.1|DSAN, LOC120457998|XP_039501422.1|DSAN, LOC120457877|XP_039501336.1|DSAN, LOC120457995|XP_039501420.1|DSAN, LOC120457659|XP_039501088.1|DSAN, LOC120457661|XP_039501091.1|DSAN, LOC120457660|XP_039501090.1|DSAN, LOC120457994|XP_039501419.1|DSAN, LOC120457874|XP_039501335.1|DSAN, LOC120457996|XP_039501421.1|DSAN, LOC120457985|XP_039501413.1|DSAN, LOC120457640|XP_039501070.1|DSAN, LOC120457658|XP_039501087.1|DSAN, LOC120457642|XP_039501073.1|DSAN, LOC120457657|XP_039501086.1|DSAN	LOC108106923|XP_017069663.1|DEUG, LOC108118288|XP_017086378.1|DEUG, LOC108108671|XP_017072265.1|DEUG
OG0000375	LOC120447511|XP_039484857.1|DSAN	LOC108114124|XP_017080386.1|DEUG, LOC108114121|XP_017080383.1|DEUG, LOC108114122|XP_017080384.1|DEUG
OG0000375	LOC120447512|XP_039484858.1|DSAN	LOC108114125|XP_017080387.1|DEUG, LOC108114123|XP_017080385.1|DEUG
OG0000376	LOC120456228|XP_039498847.1|DSAN	LOC108117422|XP_017085322.1|DEUG
OG0000377	LOC120456332|XP_039499033.1|DSAN	LOC108103867|XP_017065069.1|DEUG
OG0000377	LOC120451358|XP_039490928.1|DSAN	LOC108109192|XP_017073118.1|DEUG
OG0000378	LOC120444839|XP_039480730.1|DSAN	LOC108113045|XP_017078964.1|DEUG
OG0000378	LOC120456423|XP_039499188.1|DSAN	LOC108103715|XP_017064801.1|DEUG
OG0000379	LOC120458539|XP_039502153.1|DSAN	LOC108112810|XP_017078596.1|DEUG
OG0000379	LOC120458538|XP_039502152.1|DSAN	LOC108112190|XP_017077490.1|DEUG
OG0000379	LOC120458274|XP_039501806.1|DSAN	LOC108112811|XP_017078597.1|DEUG
OG0000380	LOC120446696|XP_039483727.1|DSAN	LOC108114891|XP_017081538.1|DEUG
OG0000380	LOC120449675|XP_039488211.1|DSAN	LOC108114679|XP_017081258.1|DEUG
OG0000381	LOC120458858|XP_039502620.1|DSAN	LOC108110482|XP_017075049.1|DEUG
OG0000381	LOC120457841|XP_039501287.1|DSAN	LOC108111039|XP_017075856.1|DEUG
OG0000382	LOC120448734|XP_039486846.1|DSAN	LOC108116729|XP_017084235.1|DEUG
OG0000383	LOC120443755|XP_039478952.1|DSAN	LOC108110882|XP_017075629.1|DEUG
OG0000383	LOC120447095|XP_039484435.1|DSAN	LOC108118466|XP_017086676.1|DEUG
OG0000384	LOC120446456|XP_039483386.1|DSAN	LOC108106769|XP_017069497.1|DEUG
OG0000384	LOC120446639|XP_039483641.1|DSAN	LOC108106645|XP_017069348.1|DEUG
OG0000385	LOC120456990|XP_039500074.1|DSAN	LOC108110395|XP_017074941.1|DEUG
OG0000385	LOC120456991|XP_039500076.1|DSAN	LOC108110393|XP_017074937.1|DEUG
OG0000386	LOC120449779|XP_039488353.1|DSAN	LOC108107653|XP_017070728.1|DEUG
OG0000386	LOC120449778|XP_039488351.1|DSAN	LOC108107655|XP_017070730.1|DEUG
OG0000386	LOC120453047|XP_039493501.1|DSAN	LOC108116093|XP_017083300.1|DEUG
OG0000387	LOC120450069|XP_039488781.1|DSAN, LOC120458085|XP_039501536.1|DSAN, LOC120450617|XP_039489697.1|DSAN, LOC120458863|XP_039502632.1|DSAN	LOC108110567|XP_017075153.1|DEUG, LOC108106902|XP_017069639.1|DEUG
OG0000387	LOC120458790|XP_039502508.1|DSAN	LOC108110554|XP_017075132.1|DEUG
OG0000388	LOC120450119|XP_039488875.1|DSAN	LOC108103610|XP_017064639.1|DEUG
OG0000388	LOC120450118|XP_039488874.1|DSAN	LOC108103612|XP_017064642.1|DEUG, LOC108103614|XP_017064643.1|DEUG, LOC108103611|XP_017064640.1|DEUG
OG0000388	LOC120450120|XP_039488876.1|DSAN	LOC108103593|XP_017064610.1|DEUG
OG0000389	LOC120449134|XP_039487381.1|DSAN	LOC108108329|XP_017071847.1|DEUG
OG0000390	LOC120443682|XP_039478888.1|DSAN	LOC108111808|XP_017076902.1|DEUG
OG0000391	LOC120445461|XP_039481839.1|DSAN	LOC108111939|XP_017077097.1|DEUG
OG0000391	LOC120446389|XP_039483259.1|DSAN	LOC108112028|XP_017077261.1|DEUG
OG0000392	LOC120458466|XP_039502051.1|DSAN	LOC108115551|XP_017082547.1|DEUG
OG0000392	LOC120458833|XP_039502589.1|DSAN	LOC108102690|XP_017063321.1|DEUG
OG0000393	LOC120446413|XP_039483295.1|DSAN	LOC108103058|XP_017063860.1|DEUG
OG0000393	LOC120444801|XP_039480682.1|DSAN	LOC108103060|XP_017063877.1|DEUG
OG0000394	LOC120455126|XP_039496953.1|DSAN	LOC108111867|XP_017076981.1|DEUG
OG0000394	LOC120455125|XP_039496952.1|DSAN	LOC108111866|XP_017076980.1|DEUG
OG0000395	LOC120450185|XP_039488983.1|DSAN	LOC108107949|XP_017071270.1|DEUG
OG0000395	LOC120450186|XP_039488984.1|DSAN	LOC108107535|XP_017070565.1|DEUG
OG0000395	LOC120450188|XP_039488987.1|DSAN	LOC108107537|XP_017070566.1|DEUG
OG0000396	LOC120452047|XP_039492045.1|DSAN	LOC108105647|XP_017067823.1|DEUG
OG0000396	LOC120452070|XP_039492070.1|DSAN	LOC108118324|XP_017086431.1|DEUG, LOC108118321|XP_017086427.1|DEUG, LOC108118317|XP_017086422.1|DEUG, LOC108105642|XP_017067819.1|DEUG, LOC108105651|XP_017067828.1|DEUG, LOC108118318|XP_017086423.1|DEUG, LOC108118325|XP_017086432.1|DEUG
OG0000397	LOC120443936|XP_039479318.1|DSAN	LOC108104506|XP_017066113.1|DEUG
OG0000397	LOC120452970|XP_039493802.1|DSAN	LOC108104505|XP_017066112.1|DEUG
OG0000398	LOC120445337|XP_039481607.1|DSAN	LOC108112490|XP_017077848.1|DEUG
OG0000399	LOC120452869|XP_039493248.1|DSAN	LOC108115881|XP_017083010.1|DEUG
OG0000399	LOC120445627|XP_039482086.1|DSAN	LOC108112913|XP_017078783.1|DEUG
OG0000400	LOC120456462|XP_039499242.1|DSAN	LOC108118373|XP_017086534.1|DEUG
OG0000400	LOC120455548|XP_039497821.1|DSAN	LOC108118374|XP_017086535.1|DEUG
OG0000401	LOC120447999|XP_039485646.1|DSAN	LOC108108059|XP_017071425.1|DEUG
OG0000401	LOC120455448|XP_039497588.1|DSAN	LOC108103576|XP_017064589.1|DEUG
OG0000402	LOC120456074|XP_039498597.1|DSAN	LOC108109995|XP_017074320.1|DEUG
OG0000403	LOC120453123|XP_039493604.1|DSAN	LOC108111431|XP_017076386.1|DEUG
OG0000403	LOC120445677|XP_039482166.1|DSAN	LOC108109123|XP_017073008.1|DEUG
OG0000404	LOC120454321|XP_039495457.1|DSAN	LOC108111290|XP_017076167.1|DEUG
OG0000405	LOC120455570|XP_039497871.1|DSAN	LOC108110411|XP_017074969.1|DEUG
OG0000405	LOC120451895|XP_039491838.1|DSAN	LOC108110151|XP_017074565.1|DEUG
OG0000406	LOC120450351|XP_039489259.1|DSAN	LOC108114709|XP_017081297.1|DEUG
OG0000406	LOC120457722|XP_039501156.1|DSAN	LOC108106695|XP_017069416.1|DEUG
OG0000407	LOC120449452|XP_039487858.1|DSAN	LOC108108302|XP_017071805.1|DEUG
OG0000407	LOC120449450|XP_039487855.1|DSAN	LOC108108301|XP_017071800.1|DEUG
OG0000408	LOC120452141|XP_039492164.1|DSAN	LOC108116843|XP_017084388.1|DEUG
OG0000408	LOC120458271|XP_039501798.1|DSAN	LOC108103409|XP_017064355.1|DEUG
OG0000409	LOC120446617|XP_039483597.1|DSAN	LOC108106268|XP_017068721.1|DEUG
OG0000409	LOC120444613|XP_039480332.1|DSAN	LOC108104527|XP_017066148.1|DEUG
OG0000410	LOC120444590|XP_039480293.1|DSAN	LOC108103046|XP_017063848.1|DEUG
OG0000410	LOC120444591|XP_039480296.1|DSAN	LOC108103050|XP_017063853.1|DEUG
OG0000410	LOC120446706|XP_039483741.1|DSAN	LOC108103052|XP_017063855.1|DEUG
OG0000411	LOC120454576|XP_039495910.1|DSAN	LOC108109506|XP_017073537.1|DEUG
OG0000411	LOC120458559|XP_039502178.1|DSAN	LOC108108035|XP_017071400.1|DEUG
OG0000412	LOC120446211|XP_039483000.1|DSAN	LOC108109278|XP_017073259.1|DEUG
OG0000412	LOC120450639|XP_039489723.1|DSAN	LOC108105995|XP_017068321.1|DEUG
OG0000413	LOC120452263|XP_039492327.1|DSAN	LOC108109449|XP_017073437.1|DEUG
OG0000413	LOC120454544|XP_039495858.1|DSAN	LOC108115231|XP_017082078.1|DEUG
OG0000414	LOC120445330|XP_039481589.1|DSAN	LOC108106280|XP_017068736.1|DEUG, LOC108106304|XP_017068764.1|DEUG
OG0000414	LOC120458363|XP_039501910.1|DSAN	LOC108110366|XP_017074908.1|DEUG
OG0000415	LOC120446086|XP_039482808.1|DSAN	LOC108112835|XP_017078632.1|DEUG
OG0000415	LOC120445841|XP_039482402.1|DSAN	LOC108113128|XP_017079119.1|DEUG
OG0000416	LOC120456269|XP_039498931.1|DSAN	LOC108105493|XP_017067600.1|DEUG
OG0000416	LOC120456557|XP_039499371.1|DSAN	LOC108117223|XP_017085043.1|DEUG
OG0000417	LOC120452966|XP_039493391.1|DSAN	LOC108117548|XP_017085546.1|DEUG
OG0000417	LOC120452921|XP_039493318.1|DSAN	LOC108111323|XP_017076209.1|DEUG
OG0000418	LOC120446823|XP_039483934.1|DSAN	LOC108105512|XP_017067626.1|DEUG
OG0000418	LOC120457177|XP_039500406.1|DSAN	LOC108109933|XP_017074222.1|DEUG
OG0000419	LOC120447058|XP_039484381.1|DSAN	LOC108112632|XP_017078227.1|DEUG
OG0000419	LOC120455233|XP_039497143.1|DSAN	LOC108110013|XP_017074338.1|DEUG
OG0000421	LOC120458318|XP_039501861.1|DSAN	LOC108105839|XP_017068084.1|DEUG
OG0000421	LOC120449584|XP_039488083.1|DSAN	LOC108118333|XP_017086457.1|DEUG
OG0000422	LOC120457854|XP_039501306.1|DSAN	LOC108106062|XP_017068409.1|DEUG
OG0000423	LOC120445516|XP_039481907.1|DSAN	LOC108113016|XP_017078927.1|DEUG
OG0000423	LOC120446142|XP_039482901.1|DSAN	LOC108112982|XP_017078879.1|DEUG
OG0000424	LOC120451290|XP_039490775.1|DSAN	LOC108109397|XP_017073384.1|DEUG
OG0000424	LOC120446385|XP_039483253.1|DSAN	LOC108111940|XP_017077099.1|DEUG
OG0000425	LOC120445493|XP_039481874.1|DSAN	LOC108112410|XP_017077740.1|DEUG
OG0000425	LOC120446716|XP_039483761.1|DSAN	LOC108109270|XP_017073248.1|DEUG
OG0000426	LOC120458703|XP_039502381.1|DSAN, LOC120458729|XP_039502412.1|DSAN, LOC120458498|XP_039502099.1|DSAN	LOC108112458|XP_017077799.1|DEUG, LOC108112459|XP_017077800.1|DEUG, LOC108106743|XP_017069469.1|DEUG
OG0000428	LOC120449887|XP_039488498.1|DSAN	LOC108113926|XP_017080122.1|DEUG
OG0000428	LOC120448112|XP_039485849.1|DSAN	LOC108114649|XP_017081210.1|DEUG
OG0000428	LOC120448111|XP_039485848.1|DSAN	LOC108114647|XP_017081207.1|DEUG
OG0000429	LOC120446258|XP_039483065.1|DSAN	LOC108106502|XP_017069086.1|DEUG
OG0000429	LOC120457776|XP_039501207.1|DSAN	LOC108106227|XP_017068642.1|DEUG
OG0000430	LOC120452944|XP_039493360.1|DSAN	LOC108111310|XP_017076193.1|DEUG
OG0000430	LOC120452941|XP_039493356.1|DSAN	LOC108111317|XP_017076200.1|DEUG
OG0000430	LOC120452268|XP_039492331.1|DSAN	LOC108105249|XP_017067213.1|DEUG
OG0000431	LOC120446594|XP_039483559.1|DSAN, LOC120446593|XP_039483558.1|DSAN	LOC108114821|XP_017081433.1|DEUG, LOC108114820|XP_017081432.1|DEUG, LOC108114756|XP_017081358.1|DEUG, LOC108115447|XP_017082372.1|DEUG, LOC108115446|XP_017082371.1|DEUG, LOC108102493|XP_017063004.1|DEUG, LOC108102484|XP_017062989.1|DEUG, LOC108114790|XP_017081390.1|DEUG, LOC108102476|XP_017062978.1|DEUG, LOC108114795|XP_017081396.1|DEUG, LOC108114885|XP_017081532.1|DEUG, LOC108114884|XP_017081531.1|DEUG, LOC108114796|XP_017081397.1|DEUG, LOC108114822|XP_017081434.1|DEUG
OG0000433	LOC120457337|XP_039500778.1|DSAN	LOC108117392|XP_017085285.1|DEUG
OG0000433	LOC120449700|XP_039488249.1|DSAN	LOC108107927|XP_017071239.1|DEUG
OG0000434	LOC120453076|XP_039493536.1|DSAN	LOC108115886|XP_017083018.1|DEUG
OG0000435	LOC120456736|XP_039499659.1|DSAN	LOC108103116|XP_017063971.1|DEUG
OG0000437	LOC120446992|XP_039484230.1|DSAN	LOC108110825|XP_017075550.1|DEUG
OG0000437	LOC120456391|XP_039499156.1|DSAN	LOC108111121|XP_017075962.1|DEUG
OG0000438	LOC120453590|XP_039494286.1|DSAN	LOC108111380|XP_017076301.1|DEUG
OG0000439	LOC120458146|XP_039501626.1|DSAN	LOC108111051|XP_017075869.1|DEUG
OG0000439	LOC120449954|XP_039488589.1|DSAN	LOC108106028|XP_017068366.1|DEUG
OG0000440	LOC120444601|XP_039480310.1|DSAN	LOC108113210|XP_017079233.1|DEUG
OG0000440	LOC120445849|XP_039482415.1|DSAN	LOC108112004|XP_017077229.1|DEUG
OG0000441	LOC120446037|XP_039482735.1|DSAN	LOC108108863|XP_017072569.1|DEUG
OG0000441	LOC120445116|XP_039481197.1|DSAN	LOC108108955|XP_017072698.1|DEUG
OG0000443	LOC120449811|XP_039488391.1|DSAN	LOC108104721|XP_017066442.1|DEUG
OG0000443	LOC120449810|XP_039488390.1|DSAN	LOC108104626|XP_017066290.1|DEUG
OG0000444	LOC120455542|XP_039497817.1|DSAN	LOC108110953|XP_017075738.1|DEUG
OG0000444	LOC120458569|XP_039502201.1|DSAN	LOC108111156|XP_017076015.1|DEUG
OG0000446	LOC120455007|XP_039496761.1|DSAN	LOC108115194|XP_017082003.1|DEUG
OG0000446	LOC120455560|XP_039497848.1|DSAN	LOC108118366|XP_017086526.1|DEUG
OG0000446	LOC120458549|XP_039502164.1|DSAN	LOC108104823|XP_017066599.1|DEUG
OG0000447	LOC120449935|XP_039488567.1|DSAN	LOC108113831|XP_017080032.1|DEUG
OG0000448	LOC120453892|XP_039494743.1|DSAN	LOC108104217|XP_017065649.1|DEUG
OG0000448	LOC120453277|XP_039493839.1|DSAN	LOC108104215|XP_017065647.1|DEUG
OG0000449	LOC120448191|XP_039485990.1|DSAN	LOC108108513|XP_017072071.1|DEUG
OG0000449	LOC120444449|XP_039480044.1|DSAN	LOC108114836|XP_017081466.1|DEUG
OG0000450	LOC120455472|XP_039497628.1|DSAN	LOC108110117|XP_017074504.1|DEUG
OG0000450	LOC120455561|XP_039497849.1|DSAN	LOC108105377|XP_017067402.1|DEUG
OG0000451	LOC120457357|XP_039500809.1|DSAN	LOC108102453|XP_017062947.1|DEUG
OG0000451	LOC120457358|XP_039500812.1|DSAN	LOC108102455|XP_017062950.1|DEUG
OG0000453	LOC120453808|XP_039494616.1|DSAN	LOC108117008|XP_017084667.1|DEUG
OG0000453	LOC120454118|XP_039495082.1|DSAN	LOC108117009|XP_017084668.1|DEUG
OG0000454	LOC120453921|XP_039494790.1|DSAN	LOC108115263|XP_017082109.1|DEUG
OG0000454	LOC120449932|XP_039488563.1|DSAN	LOC108113811|XP_017080012.1|DEUG
OG0000455	LOC120444835|XP_039480725.1|DSAN	LOC108113157|XP_017079156.1|DEUG
OG0000455	LOC120446816|XP_039483919.1|DSAN	LOC108112553|XP_017077983.1|DEUG
OG0000456	LOC120454870|XP_039496361.1|DSAN	LOC108102340|XP_017062665.1|DEUG
OG0000456	LOC120447077|XP_039484406.1|DSAN	LOC108105799|XP_017068020.1|DEUG
OG0000457	LOC120458536|XP_039502149.1|DSAN	LOC108111164|XP_017076025.1|DEUG
OG0000457	LOC120443734|XP_039478923.1|DSAN	LOC108113457|XP_017079526.1|DEUG
OG0000458	LOC120454586|XP_039495971.1|DSAN	LOC108104069|XP_017065429.1|DEUG
OG0000460	LOC120456770|XP_039499705.1|DSAN	LOC108111207|XP_017076097.1|DEUG
OG0000462	LOC120454337|XP_039495481.1|DSAN	LOC108117210|XP_017085015.1|DEUG
OG0000462	LOC120454336|XP_039495480.1|DSAN	LOC108117207|XP_017085011.1|DEUG
OG0000462	LOC120454338|XP_039495482.1|DSAN	LOC108117211|XP_017085016.1|DEUG
OG0000463	LOC120452412|XP_039492565.1|DSAN	LOC108108829|XP_017072515.1|DEUG
OG0000463	LOC120456790|XP_039499743.1|DSAN	LOC108117686|XP_017085702.1|DEUG
OG0000463	LOC120454237|XP_039495276.1|DSAN	LOC108103994|XP_017065319.1|DEUG, LOC108108830|XP_017072516.1|DEUG
OG0000464	LOC120454647|XP_039496085.1|DSAN	LOC108104071|XP_017065439.1|DEUG
OG0000464	LOC120451504|XP_039491234.1|DSAN	LOC108104132|XP_017065523.1|DEUG
OG0000464	LOC120450126|XP_039488888.1|DSAN	LOC108110533|XP_017075104.1|DEUG, LOC108110521|XP_017075090.1|DEUG
OG0000465	LOC120453490|XP_039494161.1|DSAN	LOC108117465|XP_017085376.1|DEUG
OG0000465	LOC120451374|XP_039490958.1|DSAN	LOC108117506|XP_017085480.1|DEUG
OG0000466	LOC120456026|XP_039498531.1|DSAN	LOC108117044|XP_017084708.1|DEUG
OG0000466	LOC120451303|XP_039490842.1|DSAN	LOC108104194|XP_017065627.1|DEUG
OG0000467	LOC120443744|XP_039478935.1|DSAN	LOC108112641|XP_017078244.1|DEUG
OG0000467	LOC120457609|XP_039501054.1|DSAN	LOC108112906|XP_017078762.1|DEUG
OG0000468	LOC120452733|XP_039493036.1|DSAN	LOC108109366|XP_017073331.1|DEUG
OG0000468	LOC120444382|XP_039479922.1|DSAN	LOC108106543|XP_017069185.1|DEUG
OG0000469	LOC120457300|XP_039500759.1|DSAN	LOC108104076|XP_017065454.1|DEUG
OG0000469	LOC120443847|XP_039479141.1|DSAN	LOC108104055|XP_017065389.1|DEUG
OG0000470	LOC120448728|XP_039486834.1|DSAN	LOC108108694|XP_017072288.1|DEUG
OG0000470	LOC120449114|XP_039487358.1|DSAN	LOC108114403|XP_017080865.1|DEUG
OG0000471	LOC120449934|XP_039488566.1|DSAN	LOC108113949|XP_017080154.1|DEUG
OG0000471	LOC120458506|XP_039502108.1|DSAN	LOC108111235|XP_017076127.1|DEUG
OG0000473	LOC120456564|XP_039499379.1|DSAN	LOC108103189|XP_017064065.1|DEUG
OG0000473	LOC120456569|XP_039499387.1|DSAN	LOC108103648|XP_017064693.1|DEUG
OG0000474	LOC120455294|XP_039497269.1|DSAN	LOC108103488|XP_017064485.1|DEUG
OG0000474	LOC120450057|XP_039488748.1|DSAN	LOC108114006|XP_017080241.1|DEUG
OG0000475	LOC120451279|XP_039490756.1|DSAN	LOC108115695|XP_017082753.1|DEUG
OG0000476	LOC120451627|XP_039491415.1|DSAN	LOC108110184|XP_017074616.1|DEUG, LOC108110182|XP_017074600.1|DEUG
OG0000476	LOC120453351|XP_039493955.1|DSAN	LOC108109580|XP_017073649.1|DEUG
OG0000477	LOC120453150|XP_039493640.1|DSAN	LOC108109584|XP_017073650.1|DEUG
OG0000477	LOC120451362|XP_039490932.1|DSAN	LOC108109485|XP_017073503.1|DEUG
OG0000478	LOC120456930|XP_039500001.1|DSAN	LOC108118348|XP_017086479.1|DEUG
OG0000478	LOC120452522|XP_039492711.1|DSAN	LOC108113618|XP_017079768.1|DEUG
OG0000479	LOC120452621|XP_039492861.1|DSAN, LOC120452778|XP_039493101.1|DSAN	LOC108109331|XP_017073290.1|DEUG
OG0000480	LOC120448808|XP_039487325.1|DSAN	LOC108110665|XP_017075271.1|DEUG
OG0000480	LOC120448028|XP_039486133.1|DSAN	LOC108110998|XP_017075796.1|DEUG
OG0000482	LOC120451049|XP_039490339.1|DSAN	LOC108111725|XP_017076767.1|DEUG
OG0000482	LOC120450865|XP_039490022.1|DSAN	LOC108117325|XP_017085185.1|DEUG
OG0000483	LOC120452808|XP_039493145.1|DSAN	LOC108116583|XP_017084013.1|DEUG
OG0000483	LOC120452807|XP_039493144.1|DSAN	LOC108116550|XP_017083977.1|DEUG
OG0000484	LOC120454335|XP_039495479.1|DSAN	LOC108117209|XP_017085014.1|DEUG
OG0000484	LOC120454332|XP_039495474.1|DSAN	LOC108117205|XP_017085009.1|DEUG
OG0000485	LOC120449639|XP_039488164.1|DSAN	LOC108108644|XP_017072234.1|DEUG
OG0000485	LOC120449638|XP_039488163.1|DSAN	LOC108108646|XP_017072237.1|DEUG
OG0000486	LOC120444855|XP_039480750.1|DSAN	LOC108109197|XP_017073121.1|DEUG
OG0000487	LOC120445159|XP_039481267.1|DSAN	LOC108106298|XP_017068756.1|DEUG
OG0000487	LOC120445809|XP_039482356.1|DSAN	LOC108106730|XP_017069456.1|DEUG
OG0000488	LOC120455432|XP_039497562.1|DSAN	LOC108110681|XP_017075298.1|DEUG
OG0000488	LOC120455439|XP_039497574.1|DSAN	LOC108110683|XP_017075300.1|DEUG
OG0000488	LOC120446745|XP_039483807.1|DSAN	LOC108106861|XP_017069594.1|DEUG
OG0000489	LOC120452366|XP_039492490.1|DSAN	LOC108109346|XP_017073294.1|DEUG
OG0000489	LOC120456555|XP_039499368.1|DSAN	LOC108111834|XP_017076928.1|DEUG
OG0000490	LOC120455328|XP_039497340.1|DSAN	LOC108118299|XP_017086400.1|DEUG
OG0000490	LOC120456652|XP_039499516.1|DSAN	LOC108117718|XP_017085762.1|DEUG
OG0000491	LOC120446907|XP_039484067.1|DSAN	LOC108106697|XP_017069418.1|DEUG
OG0000491	LOC120446906|XP_039484066.1|DSAN	LOC108106696|XP_017069417.1|DEUG
OG0000492	LOC120445523|XP_039481921.1|DSAN	LOC108104591|XP_017066243.1|DEUG
OG0000492	LOC120454143|XP_039495138.1|DSAN	LOC108105147|XP_017067071.1|DEUG
OG0000493	LOC120453371|XP_039493978.1|DSAN, LOC120453370|XP_039493977.1|DSAN	LOC108116110|XP_017083321.1|DEUG
OG0000494	LOC120452078|XP_039492076.1|DSAN	LOC108113763|XP_017079948.1|DEUG
OG0000494	LOC120443826|XP_039479108.1|DSAN	LOC108105826|XP_017068059.1|DEUG
OG0000495	LOC120455621|XP_039497936.1|DSAN	LOC108103670|XP_017064718.1|DEUG
OG0000495	LOC120447183|XP_039484605.1|DSAN	LOC108112202|XP_017077506.1|DEUG
OG0000496	LOC120449556|XP_039488027.1|DSAN	LOC108102495|XP_017063001.1|DEUG
OG0000496	LOC120451347|XP_039490872.1|DSAN	LOC108104024|XP_017065345.1|DEUG
OG0000497	LOC120458342|XP_039501892.1|DSAN	LOC108107146|XP_017070039.1|DEUG
OG0000497	LOC120456255|XP_039498911.1|DSAN	LOC108106968|XP_017069755.1|DEUG
OG0000498	LOC120453186|XP_039493684.1|DSAN	LOC108109315|XP_017073289.1|DEUG
OG0000498	LOC120452504|XP_039492688.1|DSAN	LOC108116574|XP_017084004.1|DEUG
OG0000499	LOC120444493|XP_039480135.1|DSAN	LOC108112866|XP_017078681.1|DEUG
OG0000499	LOC120455636|XP_039497960.1|DSAN	LOC108105502|XP_017067615.1|DEUG
OG0000500	LOC120448490|XP_039486454.1|DSAN	LOC108108457|XP_017072000.1|DEUG
OG0000500	LOC120448315|XP_039486197.1|DSAN	LOC108108623|XP_017072211.1|DEUG
OG0000501	LOC120458518|XP_039502126.1|DSAN	LOC108110467|XP_017075023.1|DEUG
