Orthogroup	DEUG.longest_only	DSEC.longest_only
OG0001707	LOC108108845|XP_017072545.1|DEUG	LOC6607557|XP_032577104.1|DSEC
OG0001708	LOC108116994|XP_017084648.1|DEUG	LOC6606489|XP_002031290.1|DSEC
OG0001709	LOC108108071|XP_017071440.1|DEUG	LOC6610768|XP_002035334.1|DSEC
OG0001710	LOC108109550|XP_017073609.1|DEUG	LOC6607348|XP_002032121.1|DSEC
OG0001711	LOC108115646|XP_017082689.1|DEUG	LOC6607424|XP_032578696.1|DSEC
OG0001712	LOC108116601|XP_017084046.1|DEUG	LOC6607663|XP_032576830.1|DSEC
OG0001713	LOC108116329|XP_017083629.1|DEUG	LOC6606842|XP_002031639.2|DSEC
OG0001714	LOC108114971|XP_017081673.1|DEUG	LOC6613905|XP_032579215.1|DSEC
OG0001715	LOC108103470|XP_017064458.1|DEUG	LOC6618003|XP_002042311.2|DSEC
OG0001716	LOC108103442|XP_017064412.1|DEUG	LOC6620173|XP_002044384.1|DSEC
OG0001717	LOC108111396|XP_017076320.1|DEUG	LOC6612783|XP_032579054.1|DSEC
OG0001718	LOC108115650|XP_017082693.1|DEUG, LOC108115567|XP_017082563.1|DEUG	LOC6607470|XP_032578573.1|DSEC
OG0001719	LOC108108834|XP_017072527.1|DEUG	LOC6607563|XP_032576632.1|DSEC
OG0001720	LOC108116244|XP_017083524.1|DEUG	LOC6606915|XP_032578893.1|DSEC
OG0001721	LOC108109440|XP_017073430.1|DEUG	LOC6607294|XP_002032073.1|DSEC
OG0001722	LOC108114430|XP_017080908.1|DEUG	LOC6605862|XP_032573859.1|DSEC
OG0001723	LOC108105563|XP_017067698.1|DEUG	LOC6619122|XP_002043362.1|DSEC
OG0001724	LOC108109048|XP_017072849.1|DEUG	LOC6615381|XP_032572247.1|DSEC
OG0001725	LOC108104788|XP_017066536.1|DEUG	LOC6608464|XP_032572309.1|DSEC
OG0001726	LOC108114348|XP_017080777.1|DEUG	LOC6616370|XP_002040730.1|DSEC
OG0001727	LOC108115697|XP_017082756.1|DEUG	LOC6607454|XP_002032223.1|DSEC
OG0001728	LOC108106722|XP_017069448.1|DEUG	LOC6608724|XP_002033448.1|DSEC
OG0001729	LOC108107270|XP_017070191.1|DEUG	LOC6618921|XP_032571585.1|DSEC
OG0001730	LOC108104094|XP_017065479.1|DEUG	LOC6617702|XP_002042014.2|DSEC
OG0001731	LOC108112557|XP_017077991.1|DEUG	LOC6608942|XP_032571686.1|DSEC
OG0001732	LOC108113480|XP_017079552.1|DEUG	LOC6613594|XP_002038063.1|DSEC
OG0001733	LOC108108896|XP_017072606.1|DEUG	LOC6615345|XP_002039743.1|DSEC
OG0001734	LOC108104443|XP_017065993.1|DEUG	LOC6608281|XP_032571568.1|DSEC
OG0001735	LOC108114514|XP_017081024.1|DEUG	LOC116801097|XP_032574602.1|DSEC
OG0001736	LOC108112031|XP_017077268.1|DEUG	LOC6609855|XP_032570861.1|DSEC
OG0001737	LOC108109137|XP_017073023.1|DEUG	LOC6615756|XP_002040127.2|DSEC
OG0001738	LOC108108658|XP_017072251.1|DEUG, LOC108114705|XP_017081292.1|DEUG	LOC6606067|XP_002030877.1|DSEC
OG0001739	LOC108113003|XP_017078910.1|DEUG	LOC116801613|XP_032578125.1|DSEC
OG0001740	LOC108109039|XP_017072826.1|DEUG	LOC6615698|XP_002040069.2|DSEC
OG0001741	LOC108109391|XP_017073377.1|DEUG	LOC6619521|XP_002043736.2|DSEC
OG0001742	LOC108104791|XP_017066542.1|DEUG	LOC6608466|XP_002033200.2|DSEC
OG0001743	LOC108114135|XP_017080406.1|DEUG	LOC6610394|XP_032575531.1|DSEC
OG0001744	LOC108106536|XP_017069163.1|DEUG	LOC6607885|XP_032570103.1|DSEC
OG0001745	LOC108112484|XP_017077837.1|DEUG	LOC6615591|XP_032572070.1|DSEC
OG0001746	LOC108114349|XP_017080778.1|DEUG	LOC6605173|XP_002030012.1|DSEC
OG0001747	LOC108112523|XP_017077937.1|DEUG	LOC6609700|XP_032571896.1|DSEC
OG0001748	LOC108108282|XP_017071773.1|DEUG	LOC6604950|XP_032575291.1|DSEC
OG0001749	LOC108107419|XP_017070437.1|DEUG	LOC6618838|XP_002043087.1|DSEC
OG0001750	LOC108107417|XP_017070435.1|DEUG	LOC6618836|XP_032571987.1|DSEC
OG0001751	LOC108108519|XP_017072077.1|DEUG	LOC6606077|XP_032575183.1|DSEC
OG0001752	LOC108107524|XP_017070554.1|DEUG	LOC6610938|XP_002035495.1|DSEC
OG0001753	LOC108107938|XP_017071256.1|DEUG	LOC6610644|XP_032573611.1|DSEC
OG0001754	LOC108113156|XP_017079154.1|DEUG	LOC6608875|XP_002033589.1|DSEC
OG0001755	LOC108107716|XP_017070815.1|DEUG	LOC6610654|XP_032575320.1|DSEC
OG0001756	LOC108112814|XP_017078601.1|DEUG	LOC6609372|XP_032573040.1|DSEC
OG0001757	LOC108112650|XP_017078270.1|DEUG	LOC6609792|XP_002034446.1|DSEC
OG0001758	LOC108104005|XP_017065287.1|DEUG	LOC6605599|XP_032573278.1|DSEC
OG0001759	LOC108112535|XP_017077950.1|DEUG	LOC6609590|XP_002034267.1|DSEC
OG0001760	LOC108104559|XP_017066191.1|DEUG	LOC6608315|XP_002033052.1|DSEC
OG0001761	LOC108109262|XP_017073234.1|DEUG	LOC6615343|XP_032570221.1|DSEC
OG0001762	LOC108107007|XP_017069836.1|DEUG	LOC6611428|XP_002035972.2|DSEC
OG0001763	LOC108107016|XP_017069849.1|DEUG	LOC6611454|XP_032578141.1|DSEC
OG0001764	LOC108111512|XP_017076516.1|DEUG	LOC6616871|XP_002041207.1|DSEC
OG0001765	LOC108104475|XP_017066044.1|DEUG	LOC6608363|XP_032572939.1|DSEC
OG0001766	LOC108110838|XP_017075568.1|DEUG	LOC6611719|XP_002036252.1|DSEC
OG0001767	LOC108111201|XP_017076084.1|DEUG	LOC6613220|XP_002037698.2|DSEC
OG0001768	LOC108111173|XP_017076041.1|DEUG	LOC6617251|XP_002041578.1|DSEC
OG0001769	LOC108102474|XP_017062971.1|DEUG	LOC6613541|XP_002038009.2|DSEC
OG0001770	LOC108111067|XP_017075884.1|DEUG	LOC6612075|XP_002036592.1|DSEC
OG0001771	LOC108111233|XP_017076125.1|DEUG	LOC6621141|XP_002045320.1|DSEC
OG0001772	LOC108110829|XP_017075555.1|DEUG	LOC6611964|XP_002036481.1|DSEC
OG0001773	LOC108111013|XP_017075816.1|DEUG	LOC6611900|XP_032582892.1|DSEC
OG0001774	LOC108107289|XP_017070234.1|DEUG	LOC6618876|XP_002043124.2|DSEC
OG0001775	LOC108117274|XP_017085119.1|DEUG	LOC6619875|XP_002044088.1|DSEC
OG0001776	LOC108107042|XP_017069892.1|DEUG	LOC6611398|XP_032569881.1|DSEC
OG0001777	LOC108107098|XP_017069969.1|DEUG	LOC6611527|XP_002036068.1|DSEC
OG0001778	LOC108114301|XP_017081096.1|DEUG	LOC6613687|XP_002038157.1|DSEC
OG0001779	LOC108110756|XP_017075454.1|DEUG	LOC6611912|XP_032569873.1|DSEC
OG0001780	LOC108105584|XP_017067712.1|DEUG	LOC6619124|XP_032570511.1|DSEC
OG0001781	LOC108114860|XP_017081495.1|DEUG	LOC6614767|XP_032582941.1|DSEC
OG0001782	LOC108105790|XP_017068006.1|DEUG	LOC6617880|XP_002042188.2|DSEC
OG0001783	LOC108110979|XP_017075776.1|DEUG	LOC6611759|XP_002036282.1|DSEC
OG0001784	LOC108111021|XP_017075828.1|DEUG	LOC6617389|XP_002041714.1|DSEC
OG0001785	LOC108104795|XP_017066553.1|DEUG	LOC6608371|XP_002033107.1|DSEC
OG0001786	LOC108107157|XP_017070053.1|DEUG	LOC6611504|XP_002036045.1|DSEC
OG0001787	LOC108107028|XP_017069865.1|DEUG	LOC6611506|XP_032575646.1|DSEC
OG0001788	LOC108106784|XP_017069515.1|DEUG	LOC6609060|XP_002033763.1|DSEC
OG0001789	LOC108113195|XP_017079211.1|DEUG	LOC6615650|XP_002040021.1|DSEC
OG0001790	LOC108107171|XP_017070075.1|DEUG	LOC6611523|XP_032570130.1|DSEC
OG0001791	LOC108106546|XP_017069192.1|DEUG	LOC6608679|XP_002033408.1|DSEC
OG0001792	LOC108107041|XP_017069890.1|DEUG	LOC6614589|XP_032580535.1|DSEC
OG0001793	LOC108106526|XP_017069141.1|DEUG	LOC6609124|XP_032570503.1|DSEC
OG0001794	LOC108115125|XP_017082287.1|DEUG	LOC6613688|XP_032583463.1|DSEC
OG0001795	LOC108118424|XP_017086594.1|DEUG	LOC6614395|XP_032583523.1|DSEC
OG0001796	LOC108103505|XP_017064505.1|DEUG	LOC6618000|XP_002042308.1|DSEC
OG0001797	LOC108102337|XP_017062648.1|DEUG	LOC6619447|XP_002043661.2|DSEC
OG0001798	LOC108112803|XP_017078581.1|DEUG	LOC6620933|XP_002045128.2|DSEC
OG0001799	LOC108117676|XP_017085694.1|DEUG	LOC6615191|XP_002039604.1|DSEC
OG0001799	LOC108117675|XP_017085693.1|DEUG	LOC116802026|XP_032580782.1|DSEC
OG0001800	LOC108107158|XP_017070055.1|DEUG	LOC6611533|XP_002036072.2|DSEC
OG0001801	LOC108114662|XP_017081230.1|DEUG	LOC6605091|XP_032573929.1|DSEC
OG0001802	LOC108109536|XP_017073590.1|DEUG	LOC6607229|XP_002032013.2|DSEC
OG0001803	LOC108115175|XP_017081985.1|DEUG	LOC6614330|XP_002038770.1|DSEC
OG0001804	LOC108115327|XP_017082224.1|DEUG	LOC6613962|XP_032576862.1|DSEC
OG0001805	LOC108109863|XP_017074137.1|DEUG	LOC6604853|XP_032575508.1|DSEC
OG0001806	LOC108117512|XP_017085489.1|DEUG	LOC6607764|XP_002032527.1|DSEC
OG0001807	LOC108105612|XP_017067780.1|DEUG	LOC6606286|XP_032576737.1|DSEC
OG0001808	LOC108116365|XP_017083684.1|DEUG	LOC6606820|XP_032576925.1|DSEC
OG0001809	LOC108114989|XP_017081710.1|DEUG	LOC6613849|XP_002038318.2|DSEC
OG0001810	LOC108115639|XP_017082681.1|DEUG	LOC6607539|XP_002032308.1|DSEC
OG0001811	LOC108109298|XP_017073283.1|DEUG	LOC6608103|XP_002032851.1|DSEC
OG0001812	LOC108103761|XP_017064868.1|DEUG	LOC6614995|XP_032581492.1|DSEC
OG0001813	LOC108117087|XP_017084774.1|DEUG	LOC6619064|XP_032576515.1|DSEC
OG0001814	LOC108115162|XP_017081962.1|DEUG	LOC6614299|XP_002038739.1|DSEC
OG0001815	LOC108115399|XP_017082325.1|DEUG	LOC6613989|XP_002038445.1|DSEC
OG0001816	LOC108114922|XP_017081599.1|DEUG	LOC6609026|XP_002033730.1|DSEC
OG0001817	LOC108104806|XP_017066577.1|DEUG	LOC6621152|XP_032571407.1|DSEC
OG0001818	LOC108117589|XP_017085580.1|DEUG	LOC6617615|XP_032581450.1|DSEC
OG0001819	LOC108111955|XP_017077137.1|DEUG	LOC6615490|XP_002039870.1|DSEC
OG0001820	LOC108104926|XP_017066767.1|DEUG	LOC6618977|XP_002043222.2|DSEC
OG0001821	LOC108107202|XP_017070108.1|DEUG	LOC6618857|XP_002043105.1|DSEC
OG0001822	LOC108112244|XP_017077555.1|DEUG	LOC6615614|XP_002039988.1|DSEC
OG0001823	LOC108114307|XP_017080700.1|DEUG	LOC6605231|XP_002030069.1|DSEC
OG0001824	LOC108111054|XP_017075875.1|DEUG	LOC6617401|XP_002041726.2|DSEC
OG0001825	LOC108108904|XP_017072617.1|DEUG	LOC6609964|XP_032572454.1|DSEC
OG0001826	LOC108112772|XP_017078529.1|DEUG	LOC6608564|XP_002033298.1|DSEC
OG0001827	LOC108112478|XP_017077824.1|DEUG	LOC6609541|XP_002034224.2|DSEC
OG0001828	LOC108118378|XP_017086539.1|DEUG	LOC6618681|XP_002042940.2|DSEC
OG0001829	LOC108106764|XP_017069493.1|DEUG	LOC6608753|XP_032571787.1|DSEC
OG0001830	LOC108112226|XP_017077535.1|DEUG	LOC6615644|XP_002040018.1|DSEC
OG0001831	LOC108108610|XP_017072197.1|DEUG	LOC6606148|XP_032574319.1|DSEC
OG0001832	LOC108103256|XP_017064153.1|DEUG	LOC6612303|XP_002036813.2|DSEC
OG0001833	LOC108107258|XP_017070175.1|DEUG	LOC6615809|XP_002040179.2|DSEC
OG0001834	LOC108116162|XP_017083386.1|DEUG	LOC6606340|XP_002031145.1|DSEC
OG0001837	LOC108104629|XP_017066293.1|DEUG	LOC6610216|XP_002034823.2|DSEC
OG0001838	LOC108112051|XP_017077293.1|DEUG	LOC6608990|XP_002033703.1|DSEC
OG0001839	LOC108110585|XP_017075171.1|DEUG	LOC6617297|XP_002041624.1|DSEC
OG0001839	LOC108108971|XP_017072716.1|DEUG	LOC6610094|XP_032572788.1|DSEC
OG0001840	LOC108118421|XP_017086587.1|DEUG	LOC116802327|XP_032582420.1|DSEC
OG0001840	LOC108118484|XP_017086706.1|DEUG	LOC116802341|XP_032582596.1|DSEC
OG0001841	LOC108104674|XP_017066355.1|DEUG	LOC6610247|XP_002034842.2|DSEC
OG0001841	LOC108104673|XP_017066354.1|DEUG	LOC6610246|XP_032575027.1|DSEC
OG0001842	LOC108107688|XP_017070781.1|DEUG	LOC6610489|XP_002035069.1|DSEC
OG0001842	LOC108107166|XP_017070067.1|DEUG	LOC6611546|XP_002036085.1|DSEC
OG0001843	LOC108108734|XP_017072361.1|DEUG, LOC108108733|XP_017072359.1|DEUG	LOC6619357|XP_002043574.1|DSEC
OG0001844	LOC108104259|XP_017065696.1|DEUG, LOC108104260|XP_017065697.1|DEUG	LOC6605711|XP_002030527.1|DSEC, LOC6605710|XP_002030526.1|DSEC
OG0001845	LOC108103512|XP_017064512.1|DEUG	LOC6614515|XP_002038946.1|DSEC
OG0001845	LOC108112311|XP_017077626.1|DEUG	LOC6615680|XP_002040051.1|DSEC
OG0001846	LOC108117024|XP_017084682.1|DEUG	LOC6616771|XP_002041108.2|DSEC
OG0001846	LOC108117023|XP_017084680.1|DEUG	LOC6616772|XP_002041109.1|DSEC
OG0001849	LOC108116628|XP_017084096.1|DEUG, LOC108102449|XP_017062945.1|DEUG	LOC6607648|XP_002032413.1|DSEC
OG0001850	LOC108102376|XP_017062785.1|DEUG	LOC6619486|XP_002043701.2|DSEC
OG0001851	LOC108102308|XP_017062558.1|DEUG	LOC6619463|XP_032579706.1|DSEC
OG0001852	LOC108104724|XP_017066445.1|DEUG	LOC6610183|XP_032573665.1|DSEC
OG0001853	LOC108113576|XP_017079656.1|DEUG	LOC6617056|XP_032577505.1|DSEC
OG0001854	LOC108110074|XP_017074445.1|DEUG	LOC6620366|XP_002044574.1|DSEC
OG0001855	LOC108112430|XP_017077762.1|DEUG	LOC6609493|XP_002034178.1|DSEC
OG0001856	LOC108116505|XP_017083933.1|DEUG	LOC6619738|XP_032581209.1|DSEC
OG0001857	LOC108109714|XP_017073835.1|DEUG	LOC6615133|XP_032580225.1|DSEC
OG0001858	LOC108109961|XP_017074265.1|DEUG	LOC6614891|XP_002039308.1|DSEC
OG0001859	LOC108114590|XP_017081173.1|DEUG	LOC6621332|XP_032582111.1|DSEC, LOC6620715|XP_002044916.1|DSEC
OG0001860	LOC108108640|XP_017072230.1|DEUG	LOC6618285|XP_032574317.1|DSEC
OG0001861	LOC108115812|XP_017082889.1|DEUG	LOC6618493|XP_002042754.1|DSEC, LOC6617091|XP_002041418.1|DSEC
OG0001862	LOC108117688|XP_017085704.1|DEUG	LOC6615182|XP_002039598.1|DSEC
OG0001863	LOC108102997|XP_017063803.1|DEUG	LOC6618450|XP_002042720.1|DSEC
OG0001864	LOC108109136|XP_017073026.1|DEUG	LOC6606356|XP_032577957.1|DSEC
OG0001865	LOC108103491|XP_017064488.1|DEUG	LOC6618008|XP_002042316.1|DSEC
OG0001866	LOC108102444|XP_017062930.1|DEUG, LOC108116968|XP_017084612.1|DEUG	LOC6606574|XP_032578345.1|DSEC
OG0001867	LOC108108496|XP_017072038.1|DEUG	LOC6606100|XP_032574151.1|DSEC
OG0001868	LOC108103404|XP_017064350.1|DEUG	LOC6618260|XP_032574030.1|DSEC
OG0001869	LOC108110161|XP_017074572.1|DEUG	LOC6620083|XP_032578234.1|DSEC
OG0001870	LOC108103239|XP_017064128.1|DEUG	LOC6612338|XP_002036848.1|DSEC
OG0001871	LOC108117284|XP_017085130.1|DEUG	LOC6619873|XP_002044086.2|DSEC
OG0001872	LOC108111453|XP_017076413.1|DEUG	LOC6612865|XP_032578150.1|DSEC
OG0001873	LOC108117629|XP_017085650.1|DEUG	LOC6613782|XP_002038251.1|DSEC
OG0001874	LOC108113735|XP_017079911.1|DEUG	LOC6619635|XP_032578689.1|DSEC
OG0001875	LOC108113500|XP_017079577.1|DEUG	LOC6612920|XP_032579444.1|DSEC
OG0001876	LOC108110060|XP_017074430.1|DEUG	LOC6619970|XP_002044182.2|DSEC
OG0001877	LOC108103328|XP_017064253.1|DEUG	LOC6616180|XP_002040545.1|DSEC
OG0001878	LOC108116934|XP_017084568.1|DEUG	LOC6606536|XP_032576617.1|DSEC
OG0001879	LOC108113777|XP_017079965.1|DEUG	LOC6619641|XP_032578679.1|DSEC
OG0001880	LOC108117122|XP_017084842.1|DEUG	LOC6620510|XP_002044715.1|DSEC
OG0001881	LOC108115085|XP_017081822.1|DEUG	LOC6614343|XP_002038782.1|DSEC
OG0001882	LOC108115811|XP_017082888.1|DEUG	LOC6617140|XP_032578912.1|DSEC
OG0001883	LOC108115629|XP_017082669.1|DEUG	LOC6607530|XP_032578869.1|DSEC
OG0001884	LOC108110234|XP_017074709.1|DEUG	LOC6619207|XP_002043428.1|DSEC
OG0001885	LOC108104097|XP_017065482.1|DEUG	LOC6617699|XP_032569693.1|DSEC
OG0001886	LOC108109797|XP_017073999.1|DEUG	LOC6620890|XP_032577769.1|DSEC
OG0001887	LOC108113334|XP_017079380.1|DEUG	LOC6608581|XP_002033315.1|DSEC
OG0001888	LOC108114982|XP_017081702.1|DEUG	LOC6613917|XP_002038382.1|DSEC
OG0001889	LOC108117630|XP_017085646.1|DEUG	LOC6619758|XP_002043972.1|DSEC
OG0001890	LOC108114456|XP_017080946.1|DEUG	LOC6616301|XP_032573993.1|DSEC
OG0001891	LOC108117034|XP_017084692.1|DEUG	LOC6619273|XP_032576483.1|DSEC
OG0001892	LOC108114678|XP_017081294.1|DEUG	LOC116800942|XP_032573580.1|DSEC
OG0001893	LOC108115760|XP_017082816.1|DEUG	LOC6617156|XP_002041483.1|DSEC
OG0001894	LOC108113285|XP_017079324.1|DEUG	LOC6608067|XP_002032815.1|DSEC
OG0001895	LOC108102317|XP_017062579.1|DEUG	LOC6619488|XP_002043703.2|DSEC
OG0001896	LOC108104198|XP_017065631.1|DEUG	LOC116801412|XP_032576580.1|DSEC, LOC116801816|XP_032579527.1|DSEC
OG0001897	LOC108108388|XP_017071925.1|DEUG	LOC6606984|XP_002031776.1|DSEC
OG0001898	LOC108110063|XP_017074432.1|DEUG	LOC6620489|XP_032580023.1|DSEC, LOC116802306|XP_032582298.1|DSEC
OG0001899	LOC108117222|XP_017085038.1|DEUG	LOC6613719|XP_032576625.1|DSEC
OG0001900	LOC108108784|XP_017072446.1|DEUG	LOC6619375|XP_002043591.1|DSEC
OG0001901	LOC108106977|XP_017069786.1|DEUG	LOC6611414|XP_032578802.1|DSEC
OG0001903	LOC108115008|XP_017081739.1|DEUG	LOC6613813|XP_032577168.1|DSEC
OG0001904	LOC108115993|XP_017083152.1|DEUG	LOC6618732|XP_002042990.1|DSEC
OG0001905	LOC108111840|XP_017076933.1|DEUG	LOC6617651|XP_002041964.1|DSEC
OG0001906	LOC108110200|XP_017074655.1|DEUG	LOC6620078|XP_032576111.1|DSEC
OG0001907	LOC108103019|XP_017063833.1|DEUG	LOC6617908|XP_002042215.2|DSEC
OG0001908	LOC108115848|XP_017082951.1|DEUG	LOC6618704|XP_032578769.1|DSEC
OG0001909	LOC108118077|XP_017086109.1|DEUG	LOC6619847|XP_002044060.1|DSEC
OG0001910	LOC108108382|XP_017071919.1|DEUG	LOC6607004|XP_002031793.1|DSEC
OG0001911	LOC108111492|XP_017076468.1|DEUG	LOC6616864|XP_032579488.1|DSEC
OG0001912	LOC108106278|XP_017068733.1|DEUG	LOC6609257|XP_002033947.1|DSEC
OG0001913	LOC108111098|XP_017075927.1|DEUG	LOC6612047|XP_002036564.1|DSEC
OG0001914	LOC108116584|XP_017084014.1|DEUG	LOC6607710|XP_032577279.1|DSEC
OG0001915	LOC108103590|XP_017064604.1|DEUG	LOC6610457|XP_032574784.1|DSEC
OG0001916	LOC108112007|XP_017077233.1|DEUG	LOC116800457|XP_032571449.1|DSEC
OG0001917	LOC108109833|XP_017074066.1|DEUG	LOC6604768|XP_032573423.1|DSEC
OG0001918	LOC108108072|XP_017071441.1|DEUG	LOC6610770|XP_002035336.2|DSEC
OG0001919	LOC108112862|XP_017078677.1|DEUG	LOC6609296|XP_002033986.1|DSEC
OG0001920	LOC108104660|XP_017066335.1|DEUG	LOC6610170|XP_002034778.2|DSEC
OG0001921	LOC108114907|XP_017081572.1|DEUG	LOC6609009|XP_002033714.1|DSEC
OG0001922	LOC108113061|XP_017078986.1|DEUG	LOC6615618|XP_032571754.1|DSEC
OG0001923	LOC108107865|XP_017071123.1|DEUG	LOC6611087|XP_032573636.1|DSEC
OG0001924	LOC108118164|XP_017086214.1|DEUG	LOC6620766|XP_002044966.1|DSEC
OG0001925	LOC108108007|XP_017071351.1|DEUG	LOC6610857|XP_002035423.1|DSEC
OG0001926	LOC108109873|XP_017074155.1|DEUG	LOC6604869|XP_032574430.1|DSEC
OG0001927	LOC108106665|XP_017069382.1|DEUG	LOC6608845|XP_032570705.1|DSEC
OG0001928	LOC108114354|XP_017080783.1|DEUG	LOC6605168|XP_032573801.1|DSEC
OG0001929	LOC108113975|XP_017080182.1|DEUG	LOC6605161|XP_032575415.1|DSEC
OG0001930	LOC108112707|XP_017078417.1|DEUG	LOC6609813|XP_032570710.1|DSEC
OG0001931	LOC108113909|XP_017080105.1|DEUG	LOC6605222|XP_032574107.1|DSEC
OG0001932	LOC108114341|XP_017080761.1|DEUG	LOC6605221|XP_002030059.1|DSEC
OG0001933	LOC108112682|XP_017078363.1|DEUG	LOC6609617|XP_002034294.1|DSEC
OG0001934	LOC108114703|XP_017081290.1|DEUG	LOC6605156|XP_032574695.1|DSEC
OG0001935	LOC108114438|XP_017080918.1|DEUG	LOC6605895|XP_002030708.2|DSEC
OG0001937	LOC108106593|XP_017069269.1|DEUG	LOC6609262|XP_032570091.1|DSEC
OG0001938	LOC108106426|XP_017068944.1|DEUG	LOC6608631|XP_002033365.1|DSEC
OG0001939	LOC108108923|XP_017072664.1|DEUG	LOC6615276|XP_002039680.2|DSEC
OG0001940	LOC108112508|XP_017077884.1|DEUG	LOC6608052|XP_032571530.1|DSEC
OG0001941	LOC108104687|XP_017066382.1|DEUG	LOC6610173|XP_032574149.1|DSEC
OG0001942	LOC108112289|XP_017077599.1|DEUG	LOC6607902|XP_032572166.1|DSEC, LOC116800569|XP_032572173.1|DSEC
OG0001943	LOC108113950|XP_017080151.1|DEUG	LOC6605897|XP_002030710.1|DSEC
OG0001944	LOC108104699|XP_017066401.1|DEUG	LOC6610139|XP_032575088.1|DSEC
OG0001945	LOC108112804|XP_017078582.1|DEUG	LOC6608070|XP_032570806.1|DSEC
OG0001946	LOC108113033|XP_017078952.1|DEUG	LOC6608015|XP_002032763.1|DSEC
OG0001947	LOC108112314|XP_017077630.1|DEUG	LOC6609686|XP_002034344.1|DSEC
OG0001948	LOC108109950|XP_017074252.1|DEUG	LOC6614854|XP_002039272.1|DSEC
OG0001949	LOC108114169|XP_017080452.1|DEUG	LOC6616414|XP_032574200.1|DSEC
OG0001950	LOC108115291|XP_017082161.1|DEUG	LOC6620843|XP_032578439.1|DSEC
OG0001951	LOC108112482|XP_017077833.1|DEUG	LOC6615590|XP_032572066.1|DSEC
OG0001953	LOC108113258|XP_017079297.1|DEUG	LOC6615507|XP_002039886.1|DSEC
OG0001954	LOC108104802|XP_017066572.1|DEUG	LOC6608471|XP_002033205.1|DSEC
OG0001955	LOC108112170|XP_017077436.1|DEUG	LOC6608524|XP_002033258.1|DSEC
OG0001956	LOC108109799|XP_017073997.1|DEUG	LOC6604798|XP_002029649.1|DSEC
OG0001957	LOC108109076|XP_017072924.1|DEUG	LOC6615347|XP_002039745.1|DSEC
OG0001958	LOC108112877|XP_017078703.1|DEUG	LOC6621890|XP_032571228.1|DSEC
OG0001959	LOC108114023|XP_017080259.1|DEUG	LOC6616286|XP_032573978.1|DSEC
OG0001960	LOC108102790|XP_017063447.1|DEUG	LOC6610336|XP_002034922.1|DSEC
OG0001961	LOC108107433|XP_017070450.1|DEUG	LOC6618889|XP_002043137.1|DSEC
OG0001962	LOC108113284|XP_017079323.1|DEUG	LOC6608066|XP_002032814.1|DSEC
OG0001963	LOC108114604|XP_017081154.1|DEUG	LOC6606010|XP_002030821.1|DSEC
OG0001964	LOC108102748|XP_017063388.1|DEUG	LOC6611139|XP_032575861.1|DSEC
OG0001965	LOC108114146|XP_017080419.1|DEUG	LOC6611024|XP_032574535.1|DSEC
OG0001966	LOC108107557|XP_017070637.1|DEUG	LOC6616740|XP_002041077.1|DSEC
OG0001967	LOC108109271|XP_017073249.1|DEUG	LOC6615329|XP_032570669.1|DSEC
OG0001968	LOC108114737|XP_017081338.1|DEUG	LOC6605179|XP_032575029.1|DSEC
OG0001969	LOC108112766|XP_017078515.1|DEUG	LOC6608013|XP_002032761.1|DSEC
OG0001970	LOC108113135|XP_017079131.1|DEUG	LOC6615596|XP_002039970.1|DSEC
OG0001971	LOC108109085|XP_017072940.1|DEUG	LOC6610025|XP_032572334.1|DSEC
OG0001972	LOC108113481|XP_017079553.1|DEUG	LOC6620410|XP_002044618.1|DSEC
OG0001973	LOC108109230|XP_017073192.1|DEUG	LOC6615720|XP_032571356.1|DSEC
OG0001974	LOC108104493|XP_017066096.1|DEUG	LOC6608336|XP_002033073.1|DSEC
OG0001975	LOC108103595|XP_017064612.1|DEUG	LOC6610467|XP_002035048.1|DSEC
OG0001976	LOC108106583|XP_017069253.1|DEUG	LOC6608768|XP_002033491.1|DSEC
OG0001977	LOC108106926|XP_017069674.1|DEUG	LOC6611420|XP_002035964.1|DSEC
OG0001978	LOC108105710|XP_017067913.1|DEUG	LOC6614521|XP_002038952.1|DSEC
OG0001979	LOC108107008|XP_017069841.1|DEUG	LOC6611580|XP_002036118.1|DSEC
OG0001980	LOC108104184|XP_017065610.1|DEUG	LOC6617195|XP_002041522.1|DSEC
OG0001981	LOC108102631|XP_017063234.1|DEUG	LOC6613475|XP_032574995.1|DSEC
OG0001982	LOC108109345|XP_017073292.1|DEUG	LOC116802283|XP_032582115.1|DSEC
OG0001984	LOC108113450|XP_017079513.1|DEUG	LOC6613584|XP_002038052.1|DSEC
OG0001985	LOC108110736|XP_017075429.1|DEUG	LOC6611837|XP_032572582.1|DSEC
OG0001986	LOC108106909|XP_017069649.1|DEUG	LOC6611435|XP_002035979.1|DSEC
OG0001987	LOC108118519|XP_017086753.1|DEUG	LOC6615884|XP_032582552.1|DSEC
OG0001988	LOC108112529|XP_017077944.1|DEUG	LOC6609593|XP_002034270.2|DSEC
OG0001989	LOC108110431|XP_017074986.1|DEUG	LOC6617294|XP_002041621.1|DSEC
OG0001990	LOC108111139|XP_017075994.1|DEUG	LOC6612007|XP_032569928.1|DSEC
OG0001991	LOC108118109|XP_017086147.1|DEUG	LOC116800539|XP_032571942.1|DSEC
OG0001992	LOC108104115|XP_017065504.1|DEUG	LOC6617723|XP_032580001.1|DSEC
