Orthogroup	DEUG.longest_only	DERE.longest_only
OG0002252	LOC108109205|XP_017073136.1|DEUG	LOC6547635|XP_026836719.1|DERE
OG0002253	LOC108107461|XP_017070496.1|DEUG	LOC26526461|XP_015012805.1|DERE
OG0002254	LOC108117462|XP_017085373.1|DEUG	LOC6554486|XP_001981931.1|DERE
OG0002255	LOC108103759|XP_017064866.1|DEUG	LOC6550392|XP_001977774.1|DERE
OG0002256	LOC108112585|XP_017078113.1|DEUG	LOC6547554|XP_026836187.1|DERE
OG0002257	LOC108106420|XP_017068938.1|DEUG	LOC6547278|XP_026837132.1|DERE
OG0002258	LOC108114104|XP_017080352.1|DEUG	LOC6544800|XP_001971519.1|DERE
OG0002259	LOC108115198|XP_017082008.1|DEUG	LOC6550691|XP_026837358.1|DERE
OG0002260	LOC108107974|XP_017071307.1|DEUG	LOC6545489|XP_026832831.1|DERE
OG0002261	LOC108108675|XP_017072268.1|DEUG	LOC6545523|XP_001973364.1|DERE
OG0002262	LOC108104833|XP_017066623.1|DEUG	LOC6542982|XP_026835098.1|DERE
OG0002263	LOC108114539|XP_017081071.1|DEUG	LOC6544894|XP_001973182.1|DERE
OG0002264	LOC108107366|XP_017070359.1|DEUG	LOC6548639|XP_001976627.1|DERE
OG0002265	LOC108113991|XP_017080223.1|DEUG	LOC6543584|XP_026832678.1|DERE
OG0002266	LOC108107614|XP_017070673.1|DEUG	LOC6545781|XP_001973417.2|DERE
OG0002267	LOC108108322|XP_017071839.1|DEUG	LOC6545154|XP_026833194.1|DERE
OG0002268	LOC108114546|XP_017081080.1|DEUG	LOC6543620|XP_001973606.1|DERE
OG0002269	LOC108112777|XP_017078539.1|DEUG	LOC6549006|XP_001975470.1|DERE
OG0002270	LOC108112999|XP_017078899.1|DEUG	LOC6548773|XP_026836209.1|DERE
OG0002271	LOC108108347|XP_017071877.1|DEUG	LOC6544975|XP_026833188.1|DERE
OG0002272	LOC108102805|XP_017063473.1|DEUG	LOC6545965|XP_001971179.1|DERE
OG0002273	LOC108118204|XP_017086252.1|DEUG	LOC6543796|XP_026832294.1|DERE
OG0002274	LOC108108708|XP_017072306.1|DEUG	LOC6543690|XP_026833912.1|DERE
OG0002275	LOC108114632|XP_017081187.1|DEUG	LOC6543668|XP_001972966.1|DERE
OG0002276	LOC108102789|XP_017063439.1|DEUG	LOC6545670|XP_015013553.1|DERE
OG0002277	LOC108102863|XP_017063554.1|DEUG	LOC6545915|XP_001971139.1|DERE
OG0002278	LOC108107518|XP_017070548.1|DEUG	LOC6544336|XP_026832586.1|DERE
OG0002279	LOC108117372|XP_017085247.1|DEUG	LOC6545586|XP_026832628.1|DERE
OG0002280	LOC108114186|XP_017080484.1|DEUG	LOC6544150|XP_015013065.1|DERE
OG0002281	LOC108114463|XP_017080957.1|DEUG	LOC6544014|XP_001973014.1|DERE
OG0002282	LOC108108032|XP_017071393.1|DEUG	LOC26526608|XP_015014312.1|DERE
OG0002283	LOC108109188|XP_017073111.1|DEUG	LOC6547804|XP_001976421.1|DERE
OG0002284	LOC108109068|XP_017072901.1|DEUG	LOC6543327|XP_001970523.1|DERE
OG0002285	LOC108103286|XP_017064186.1|DEUG	LOC6551713|XP_001978520.1|DERE
OG0002286	LOC108113194|XP_017079210.1|DEUG	LOC6547319|XP_001976343.2|DERE
OG0002287	LOC108113123|XP_017079115.1|DEUG	LOC6548772|XP_026836429.1|DERE
OG0002288	LOC108108303|XP_017071806.1|DEUG	LOC6544976|XP_026832209.1|DERE
OG0002289	LOC108109822|XP_017074047.1|DEUG	LOC6545868|XP_001971637.1|DERE
OG0002290	LOC108113415|XP_017079457.1|DEUG	LOC6541736|XP_026834749.1|DERE
OG0002291	LOC108112619|XP_017078200.1|DEUG	LOC6541574|XP_026834469.1|DERE
OG0002292	LOC108113072|XP_017079001.1|DEUG	LOC6542124|XP_026834964.1|DERE
OG0002293	LOC108118498|XP_017086722.1|DEUG, LOC108117562|XP_017085559.1|DEUG	LOC6543328|XP_001970842.3|DERE
OG0002294	LOC108109421|XP_017073408.1|DEUG	LOC6552903|XP_001980986.1|DERE
OG0002295	LOC108106973|XP_017069778.1|DEUG	LOC6541416|XP_026835233.1|DERE
OG0002297	LOC108105609|XP_017067775.1|DEUG	LOC6553111|XP_001980017.3|DERE
OG0002298	LOC108107345|XP_017070332.1|DEUG	LOC6548111|XP_026836377.1|DERE
OG0002299	LOC108106651|XP_017069356.1|DEUG	LOC6547281|XP_001976148.1|DERE
OG0002300	LOC108103376|XP_017064311.1|DEUG	LOC6543215|XP_001968829.2|DERE
OG0002301	LOC108114863|XP_017081504.1|DEUG	LOC6548792|XP_015012013.1|DERE
OG0002302	LOC108114826|XP_017081447.1|DEUG	LOC6548876|XP_001973972.2|DERE
OG0002303	LOC108103290|XP_017064192.1|DEUG	LOC6555543|XP_001982412.1|DERE
OG0002304	LOC108105844|XP_017068094.1|DEUG	LOC6541973|XP_026834909.1|DERE
OG0002305	LOC108114625|XP_017081181.1|DEUG	LOC6545929|XP_001973481.1|DERE
OG0002306	LOC108106176|XP_017068586.1|DEUG	LOC6542204|XP_001969203.1|DERE
OG0002307	LOC108111738|XP_017076784.1|DEUG	LOC6542304|XP_026835130.1|DERE
OG0002308	LOC108110916|XP_017075675.1|DEUG	LOC6541344|XP_001969318.1|DERE
OG0002309	LOC108102589|XP_017063180.1|DEUG	LOC6540623|XP_026835562.1|DERE, LOC113564224|XP_026835610.1|DERE
OG0002310	LOC108115511|XP_017082495.1|DEUG	LOC6548796|XP_026836918.1|DERE
OG0002311	LOC108114807|XP_017081409.1|DEUG	LOC6548941|XP_026836853.1|DERE
OG0002312	LOC108111143|XP_017076000.1|DEUG	LOC6542302|XP_026835107.1|DERE
OG0002313	LOC108106659|XP_017069369.1|DEUG	LOC6549396|XP_001975614.2|DERE
OG0002314	LOC108104454|XP_017066007.1|DEUG	LOC6542649|XP_001970443.1|DERE
OG0002315	LOC108106805|XP_017069539.1|DEUG	LOC6546928|XP_001975999.1|DERE
OG0002316	LOC108111837|XP_017076934.1|DEUG	LOC6542702|XP_001969880.1|DERE
OG0002317	LOC108104281|XP_017065732.1|DEUG	LOC6545950|XP_001972797.2|DERE
OG0002318	LOC108105690|XP_017067889.1|DEUG	LOC6549229|XP_001974354.1|DERE
OG0002319	LOC108111195|XP_017076079.1|DEUG	LOC6542647|XP_001969664.1|DERE
OG0002320	LOC108109078|XP_017072929.1|DEUG	LOC6547659|XP_001974986.1|DERE
OG0002321	LOC108106785|XP_017069518.1|DEUG	LOC6546881|XP_001975964.2|DERE
OG0002322	LOC108103415|XP_017064362.1|DEUG	LOC6548898|XP_001974037.1|DERE
OG0002323	LOC108115532|XP_017082524.1|DEUG	LOC6548788|XP_026836422.1|DERE
OG0002324	LOC108108795|XP_017072460.1|DEUG	LOC6545526|XP_015012977.1|DERE
OG0002325	LOC108114148|XP_017080422.1|DEUG	LOC6544007|XP_026833175.1|DERE
OG0002326	LOC108114152|XP_017080431.1|DEUG	LOC6544008|XP_026832990.1|DERE
OG0002327	LOC108116372|XP_017083701.1|DEUG	LOC26527069|XP_015010551.1|DERE
OG0002328	LOC108114876|XP_017081521.1|DEUG	LOC6548944|XP_015011971.1|DERE
OG0002329	LOC108102680|XP_017063310.1|DEUG	LOC6543188|XP_001968250.1|DERE
OG0002330	LOC108102682|XP_017063312.1|DEUG	LOC6542510|XP_001968252.1|DERE
OG0002331	LOC108106048|XP_017068391.1|DEUG	LOC6550266|XP_001977717.1|DERE
OG0002332	LOC108108173|XP_017071604.1|DEUG	LOC6546366|XP_001971327.1|DERE
OG0002333	LOC108107334|XP_017070309.1|DEUG	LOC6548435|XP_026835749.1|DERE
OG0002334	LOC108102504|XP_017063017.1|DEUG	LOC6542912|XP_001968848.1|DERE
OG0002335	LOC108104594|XP_017066246.1|DEUG	LOC6540767|XP_001970392.2|DERE
OG0002336	LOC108108515|XP_017072073.1|DEUG	LOC6545356|XP_001973296.1|DERE
OG0002337	LOC108104793|XP_017066546.1|DEUG	LOC6543345|XP_001969185.2|DERE
OG0002338	LOC108107142|XP_017070035.1|DEUG	LOC6542795|XP_026834640.1|DERE, LOC6541902|XP_026834641.1|DERE
OG0002339	LOC108110999|XP_017075797.1|DEUG	LOC6543045|XP_001968527.2|DERE
OG0002340	LOC108104088|XP_017065472.1|DEUG	LOC6541527|XP_001969794.2|DERE
OG0002341	LOC108104870|XP_017066685.1|DEUG	LOC6542838|XP_001969107.1|DERE
OG0002342	LOC108102567|XP_017063135.1|DEUG	LOC6540634|XP_015015105.1|DERE
OG0002343	LOC108102598|XP_017063191.1|DEUG	LOC6540689|XP_001968754.3|DERE
OG0002344	LOC108103094|XP_017063940.1|DEUG	LOC6543275|XP_026838604.1|DERE
OG0002345	LOC108112623|XP_017078214.1|DEUG	LOC6541714|XP_001970552.1|DERE
OG0002346	LOC108106979|XP_017069800.1|DEUG	LOC6542081|XP_001970102.1|DERE
OG0002347	LOC108106718|XP_017069440.1|DEUG	LOC6546893|XP_001975974.1|DERE
OG0002348	LOC108106166|XP_017068566.1|DEUG	LOC6543451|XP_001970277.1|DERE
OG0002349	LOC108112628|XP_017078223.1|DEUG	LOC26526305|XP_015015486.2|DERE
OG0002350	LOC108112621|XP_017078212.1|DEUG	LOC6542597|XP_001970553.1|DERE
OG0002351	LOC108106782|XP_017069513.1|DEUG	LOC6546813|XP_001975923.1|DERE
OG0002352	LOC108112965|XP_017078855.1|DEUG	LOC6546624|XP_001975840.1|DERE
OG0002353	LOC108112067|XP_017077302.1|DEUG	LOC6541615|XP_001970933.1|DERE
OG0002354	LOC108110981|XP_017075777.1|DEUG	LOC6542490|XP_001969251.1|DERE
OG0002355	LOC108118125|XP_017086161.1|DEUG	LOC6548606|XP_026838666.1|DERE
OG0002356	LOC108118473|XP_017086686.1|DEUG	LOC6547676|XP_001976224.1|DERE
OG0002357	LOC108105239|XP_017067199.1|DEUG	LOC6552858|XP_001979943.1|DERE
OG0002358	LOC108110921|XP_017075685.1|DEUG	LOC6542713|XP_001969421.1|DERE
OG0002359	LOC108118298|XP_017086399.1|DEUG	LOC6550879|XP_001976819.2|DERE
OG0002360	LOC108115466|XP_017082409.1|DEUG	LOC6546916|XP_001974119.1|DERE
OG0002361	LOC108107565|XP_017070612.1|DEUG	LOC6545763|XP_001973407.1|DERE
OG0002362	LOC108118328|XP_017086436.1|DEUG	LOC6541819|XP_015014831.1|DERE
OG0002363	LOC108107148|XP_017070040.1|DEUG	LOC6542663|XP_001970133.1|DERE
OG0002364	LOC108106960|XP_017069730.1|DEUG	LOC6542564|XP_026834141.1|DERE
OG0002365	LOC108107085|XP_017069951.1|DEUG	LOC6543435|XP_001970137.1|DERE
OG0002366	LOC108102597|XP_017063189.1|DEUG	LOC6540799|XP_026834658.1|DERE, LOC113564229|XP_026835615.1|DERE
OG0002367	LOC108110789|XP_017075498.1|DEUG	LOC6541375|XP_001968359.1|DERE
OG0002368	LOC108113463|XP_017079532.1|DEUG	LOC6543433|XP_001969505.1|DERE
OG0002369	LOC108114949|XP_017081624.1|DEUG	LOC6550454|XP_001977831.1|DERE
OG0002370	LOC108105743|XP_017067948.1|DEUG	LOC6540903|XP_001969550.2|DERE
OG0002371	LOC108105832|XP_017068068.1|DEUG	LOC6540913|XP_001969553.1|DERE
OG0002372	LOC108110766|XP_017075470.1|DEUG	LOC6541979|XP_001968648.2|DERE
OG0002373	LOC108118448|XP_017086645.1|DEUG	LOC6547231|XP_026835758.1|DERE
OG0002374	LOC108113816|XP_017080014.1|DEUG	LOC6554269|XP_015008964.1|DERE
OG0002375	LOC108115146|XP_017081934.1|DEUG	LOC6553434|XP_001979240.2|DERE
OG0002376	LOC108106976|XP_017069784.1|DEUG	LOC6542481|XP_026835490.1|DERE
OG0002377	LOC108115305|XP_017082192.1|DEUG	LOC6552404|XP_001978930.1|DERE
OG0002378	LOC108114501|XP_017081010.1|DEUG	LOC6545022|XP_001972612.1|DERE
OG0002379	LOC108118068|XP_017086137.1|DEUG	LOC6547577|XP_001976216.1|DERE
OG0002380	LOC108103249|XP_017064140.1|DEUG	LOC6551334|XP_015011358.1|DERE
OG0002381	LOC108106791|XP_017069525.1|DEUG	LOC6549596|XP_001975664.1|DERE
OG0002382	LOC108118080|XP_017086113.1|DEUG	LOC6549685|XP_026837436.1|DERE
OG0002383	LOC108113928|XP_017080127.1|DEUG	LOC6545853|XP_026833559.1|DERE
OG0002384	LOC108103633|XP_017064667.1|DEUG	LOC6555622|XP_026837410.1|DERE
OG0002385	LOC108102324|XP_017062601.1|DEUG	LOC6555812|XP_026839219.1|DERE
OG0002386	LOC108117101|XP_017084801.1|DEUG	LOC6553937|XP_026839885.1|DERE
OG0002387	LOC108115582|XP_017082582.1|DEUG	LOC6554612|XP_026836547.1|DERE
OG0002388	LOC108105604|XP_017067768.1|DEUG	LOC6553114|XP_015010174.1|DERE
OG0002389	LOC108108842|XP_017072540.1|DEUG	LOC6554240|XP_001982149.1|DERE
OG0002390	LOC108111097|XP_017075926.1|DEUG	LOC6542093|XP_001969934.1|DERE
OG0002391	LOC108112971|XP_017078862.1|DEUG	LOC6548139|XP_001975231.1|DERE
OG0002392	LOC108108157|XP_017071579.1|DEUG	LOC6544267|XP_015013840.1|DERE
OG0002393	LOC108114612|XP_017081162.1|DEUG	LOC6544230|XP_001973046.2|DERE
OG0002394	LOC108113651|XP_017079811.1|DEUG	LOC6554671|XP_015009264.1|DERE
OG0002395	LOC108116344|XP_017083647.1|DEUG	LOC6551900|XP_001980615.1|DERE
OG0002396	LOC108112825|XP_017078617.1|DEUG	LOC6546768|XP_015011690.1|DERE
OG0002397	LOC108107013|XP_017069847.1|DEUG, LOC108105575|XP_017067704.1|DEUG	LOC6541662|XP_001970817.2|DERE
OG0002398	LOC108103161|XP_017064032.1|DEUG	LOC6549892|XP_001977369.1|DERE
OG0002399	LOC108110368|XP_017074910.1|DEUG	LOC6542773|XP_001970784.2|DERE
OG0002400	LOC108113363|XP_017079418.1|DEUG	LOC6548187|XP_001975209.2|DERE
OG0002401	LOC108108760|XP_017072417.1|DEUG	LOC6555874|XP_026838994.1|DERE
OG0002402	LOC108116458|XP_017083876.1|DEUG, LOC108116457|XP_017083875.1|DEUG	LOC6553260|XP_015009841.1|DERE
OG0002403	LOC108116518|XP_017083945.1|DEUG	LOC6553261|XP_001980151.1|DERE
OG0002404	LOC108112065|XP_017077299.1|DEUG	LOC6552015|XP_001978780.1|DERE
OG0002405	LOC108115363|XP_017082279.1|DEUG	LOC6552398|XP_001978924.1|DERE
OG0002406	LOC108114557|XP_017081092.1|DEUG	LOC6545268|XP_001973266.1|DERE
OG0002407	LOC108109382|XP_017073364.1|DEUG	LOC6554296|XP_026833636.1|DERE
OG0002408	LOC108115339|XP_017082243.1|DEUG	LOC6552206|XP_001978936.1|DERE
OG0002409	LOC108105953|XP_017068243.1|DEUG	LOC6545875|XP_026833674.1|DERE
OG0002410	LOC108117168|XP_017084935.1|DEUG	LOC6554101|XP_026839706.1|DERE
OG0002411	LOC108108339|XP_017071860.1|DEUG	LOC6552462|XP_001980880.1|DERE
OG0002412	LOC108112959|XP_017078851.1|DEUG	LOC26526330|XP_015015490.1|DERE
OG0002413	LOC108109758|XP_017073920.1|DEUG	LOC6551529|XP_026837950.1|DERE
OG0002414	LOC108102841|XP_017063523.1|DEUG	LOC6545581|XP_001971115.1|DERE
OG0002415	LOC108111776|XP_017076832.1|DEUG	LOC6553795|XP_015010086.1|DERE
OG0002416	LOC108102323|XP_017062597.1|DEUG	LOC6555817|XP_026839129.1|DERE
OG0002417	LOC108104187|XP_017065616.1|DEUG	LOC6542741|XP_001968127.1|DERE
OG0002418	LOC108112806|XP_017078628.1|DEUG	LOC26527103|XP_026839306.1|DERE
OG0002419	LOC108103545|XP_017064562.1|DEUG	LOC6551006|XP_001976874.1|DERE
OG0002420	LOC108108189|XP_017071626.1|DEUG	LOC6546047|XP_026833759.1|DERE
OG0002421	LOC108116549|XP_017083976.1|DEUG	LOC6554833|XP_001981989.1|DERE
OG0002422	LOC108115137|XP_017081920.1|DEUG	LOC6553461|XP_001979258.1|DERE
OG0002423	LOC108114554|XP_017081090.1|DEUG	LOC6543852|XP_001972353.2|DERE
OG0002424	LOC108108936|XP_017072682.1|DEUG	LOC6555878|XP_001982755.1|DERE
OG0002425	LOC108110071|XP_017074442.1|DEUG	LOC6550662|XP_001978070.1|DERE
OG0002426	LOC108104672|XP_017066353.1|DEUG	LOC6545122|XP_001971068.1|DERE
OG0002427	LOC108108752|XP_017072404.1|DEUG	LOC6555873|XP_001982750.1|DERE
OG0002428	LOC108105061|XP_017066969.1|DEUG	LOC6550421|XP_001977806.2|DERE
OG0002429	LOC108107868|XP_017071135.1|DEUG	LOC6546285|XP_015013471.1|DERE
OG0002430	LOC108113196|XP_017079212.1|DEUG	LOC6543222|XP_001970642.1|DERE
OG0002431	LOC108109236|XP_017073198.1|DEUG	LOC6547652|XP_001974810.1|DERE
OG0002432	LOC108110317|XP_017074819.1|DEUG	LOC6551281|XP_001976900.2|DERE
OG0002433	LOC108117108|XP_017084818.1|DEUG	LOC6553895|XP_001979568.1|DERE
OG0002434	LOC108110007|XP_017074336.1|DEUG	LOC6552125|XP_001980786.1|DERE
OG0002435	LOC108110136|XP_017074535.1|DEUG	LOC6551388|XP_026838540.1|DERE
OG0002436	LOC108106634|XP_017069328.1|DEUG	LOC6549514|XP_001975696.1|DERE
OG0002437	LOC108106442|XP_017068964.1|DEUG	LOC6549509|XP_001975731.3|DERE
OG0002438	LOC108104421|XP_017065963.1|DEUG	LOC6555719|XP_015008744.1|DERE
OG0002439	LOC108113430|XP_017079481.1|DEUG	LOC6543519|XP_026834752.1|DERE
OG0002440	LOC108108589|XP_017072172.1|DEUG	LOC6546357|XP_001972889.1|DERE
OG0002441	LOC108104792|XP_017066544.1|DEUG	LOC6541189|XP_026834348.1|DERE
OG0002442	LOC108112781|XP_017078547.1|DEUG	LOC6546742|XP_001974535.2|DERE
OG0002443	LOC108112776|XP_017078534.1|DEUG	LOC6547211|XP_015012542.1|DERE
OG0002444	LOC108111954|XP_017077134.1|DEUG	LOC6548327|XP_026835849.1|DERE
OG0002445	LOC108106714|XP_017069436.1|DEUG	LOC6549156|XP_001975716.1|DERE
OG0002446	LOC108106675|XP_017069394.1|DEUG	LOC6549074|XP_001975593.1|DERE
OG0002447	LOC108108027|XP_017071381.1|DEUG	LOC6545381|XP_001972588.2|DERE
OG0002448	LOC108113275|XP_017079313.1|DEUG	LOC6548185|XP_001975094.1|DERE
OG0002449	LOC108112599|XP_017078142.1|DEUG	LOC6548340|XP_001975296.1|DERE
OG0002450	LOC108116360|XP_017083673.1|DEUG	LOC6551972|XP_001980657.1|DERE
OG0002451	LOC108104495|XP_017066098.1|DEUG	LOC6542376|XP_001970402.1|DERE
OG0002452	LOC108113352|XP_017079404.1|DEUG	LOC6548473|XP_001975192.1|DERE
OG0002453	LOC108112673|XP_017078305.1|DEUG	LOC6548472|XP_001975191.1|DERE
OG0002454	LOC108104714|XP_017066422.1|DEUG	LOC6545226|XP_015013606.1|DERE
OG0002455	LOC108104712|XP_017066421.1|DEUG	LOC6545200|XP_001971061.1|DERE
OG0002456	LOC108113076|XP_017079008.1|DEUG	LOC113564333|XP_026836793.1|DERE
OG0002457	LOC108112817|XP_017078604.1|DEUG	LOC6541573|XP_015014725.1|DERE
OG0002458	LOC108113406|XP_017079450.1|DEUG	LOC6541727|XP_001969985.1|DERE
OG0002459	LOC108114897|XP_017081555.1|DEUG	LOC6549546|XP_001975752.1|DERE
OG0002460	LOC108107468|XP_017070504.1|DEUG	LOC6547778|XP_001976573.1|DERE
OG0002461	LOC108112472|XP_017077818.1|DEUG	LOC6548231|XP_001975263.1|DERE
OG0002462	LOC108111959|XP_017077142.1|DEUG	LOC6547098|XP_015012166.1|DERE
OG0002463	LOC108107261|XP_017070180.1|DEUG	LOC6548399|XP_001976531.2|DERE
OG0002464	LOC108113051|XP_017078970.1|DEUG	LOC6546739|XP_001974532.1|DERE
OG0002465	LOC108110364|XP_017074904.1|DEUG	LOC6541971|XP_001970787.1|DERE
OG0002466	LOC108102312|XP_017062564.1|DEUG	LOC6555860|XP_026839368.1|DERE, LOC113563688|XP_026839119.1|DERE
OG0002467	LOC108107597|XP_017070649.1|DEUG	LOC6544505|XP_001971993.1|DERE
OG0002468	LOC108113843|XP_017080042.1|DEUG	LOC6545285|XP_001972628.3|DERE
OG0002469	LOC108115899|XP_017083024.1|DEUG, LOC108117358|XP_017085267.1|DEUG	LOC6552069|XP_026836099.1|DERE
OG0002470	LOC108104562|XP_017066194.1|DEUG	LOC6542926|XP_001970395.1|DERE
OG0002471	LOC108104502|XP_017066108.1|DEUG	LOC6541425|XP_015015027.1|DERE
OG0002472	LOC108106371|XP_017068845.1|DEUG	LOC6546849|XP_001975951.1|DERE
OG0002473	LOC108106768|XP_017069496.1|DEUG	LOC6546959|XP_001976028.1|DERE
OG0002474	LOC108118205|XP_017086255.1|DEUG	LOC6544111|XP_015014038.1|DERE
OG0002475	LOC108111355|XP_017076277.1|DEUG	LOC6555466|XP_001981224.1|DERE
OG0002476	LOC108112894|XP_017078739.1|DEUG	LOC6546680|XP_001974507.1|DERE
OG0002477	LOC108109291|XP_017073274.1|DEUG	LOC6547266|XP_001974872.1|DERE
OG0002478	LOC108112001|XP_017077226.1|DEUG	LOC6547200|XP_001974786.3|DERE
OG0002479	LOC108106455|XP_017069010.1|DEUG	LOC6549369|XP_001975679.1|DERE
OG0002480	LOC108105315|XP_017067296.1|DEUG	LOC6541861|XP_026838602.1|DERE
OG0002481	LOC108104393|XP_017065922.1|DEUG	LOC6555710|XP_001982554.1|DERE
OG0002482	LOC108106325|XP_017068785.1|DEUG	LOC6549602|XP_001975735.3|DERE
OG0002483	LOC108107440|XP_017070469.1|DEUG	LOC6548206|XP_001976485.1|DERE
OG0002484	LOC108112681|XP_017078361.1|DEUG	LOC6546705|XP_001974521.1|DERE
OG0002485	LOC108104510|XP_017066116.1|DEUG	LOC6541017|XP_026835341.1|DERE
OG0002486	LOC108114336|XP_017080751.1|DEUG	LOC6545797|XP_001973425.1|DERE
OG0002487	LOC108118104|XP_017086144.1|DEUG	LOC6548515|XP_026838654.1|DERE
OG0002488	LOC108113240|XP_017079273.1|DEUG	LOC6548107|XP_001975148.1|DERE
OG0002489	LOC108108552|XP_017072122.1|DEUG	LOC6545256|XP_015012998.1|DERE
OG0002490	LOC108109174|XP_017073088.1|DEUG	LOC6547269|XP_001974874.1|DERE
OG0002491	LOC108108753|XP_017072400.1|DEUG	LOC6543926|XP_001973661.1|DERE
OG0002492	LOC108112664|XP_017078287.1|DEUG	LOC6546999|XP_001974622.1|DERE
OG0002493	LOC108104474|XP_017066043.1|DEUG	LOC6542561|XP_001970411.3|DERE
OG0002494	LOC108110217|XP_017074692.1|DEUG	LOC6551987|XP_001980795.2|DERE
OG0002495	LOC108106652|XP_017069357.1|DEUG	LOC6548993|XP_001975544.1|DERE
OG0002496	LOC108113632|XP_017079789.1|DEUG	LOC6554456|XP_001981715.1|DERE
OG0002497	LOC108114257|XP_017080643.1|DEUG	LOC6544748|XP_001973210.3|DERE
OG0002498	LOC108114743|XP_017081349.1|DEUG	LOC6543728|XP_026832835.1|DERE
OG0002499	LOC108104623|XP_017066285.1|DEUG	LOC6545069|XP_026833737.1|DERE
OG0002500	LOC108105210|XP_017067196.1|DEUG, LOC108115996|XP_017083156.1|DEUG	LOC6554179|XP_001981489.1|DERE
OG0002501	LOC108102527|XP_017063052.1|DEUG	LOC113564100|XP_026834789.1|DERE, LOC6543503|XP_001968724.2|DERE
OG0002502	LOC108106226|XP_017068641.1|DEUG	LOC6546865|XP_001976061.1|DERE
OG0002503	LOC108106414|XP_017068925.1|DEUG	LOC113564613|XP_026838677.1|DERE
OG0002504	LOC108114044|XP_017080281.1|DEUG	LOC6545013|XP_001972603.2|DERE
OG0002505	LOC108109156|XP_017073064.1|DEUG	LOC6547927|XP_001975034.1|DERE
OG0002506	LOC108115591|XP_017082593.1|DEUG	LOC6555167|XP_001982265.1|DERE
OG0002508	LOC108109960|XP_017074264.1|DEUG	LOC6550236|XP_001977687.1|DERE
OG0002509	LOC108113262|XP_017079300.1|DEUG	LOC6542249|XP_001970593.1|DERE
OG0002510	LOC108102424|XP_017062891.1|DEUG	LOC6549965|XP_001978738.1|DERE
OG0002511	LOC108116926|XP_017084556.1|DEUG	LOC6553614|XP_026831574.1|DERE
OG0002512	LOC108102327|XP_017062607.1|DEUG	LOC6555814|XP_026839048.1|DERE
OG0002513	LOC108110358|XP_017074891.1|DEUG	LOC6552278|XP_001980758.1|DERE
OG0002514	LOC108102862|XP_017063553.1|DEUG	LOC6545540|XP_001971105.1|DERE
OG0002516	LOC108113602|XP_017079746.1|DEUG	LOC6554573|XP_026834249.1|DERE
OG0002517	LOC108102970|XP_017063760.1|DEUG	LOC6551126|XP_015010664.2|DERE
OG0002518	LOC108116809|XP_017084346.1|DEUG	LOC6551860|XP_001979657.1|DERE
OG0002519	LOC108109141|XP_017073028.1|DEUG	LOC6547815|XP_001975002.1|DERE
OG0002520	LOC108103245|XP_017064136.1|DEUG	LOC6551193|XP_001977027.1|DERE
OG0002521	LOC108109993|XP_017074317.1|DEUG	LOC6550136|XP_001977665.2|DERE
OG0002522	LOC108116967|XP_017084611.1|DEUG	LOC6551854|XP_001979651.1|DERE
OG0002523	LOC108109049|XP_017072855.1|DEUG	LOC6554855|XP_001981099.1|DERE
OG0002524	LOC108103668|XP_017064715.1|DEUG	LOC6550944|XP_001976964.2|DERE
OG0002525	LOC108107550|XP_017070592.1|DEUG	LOC6544278|XP_001971975.1|DERE
OG0002526	LOC108105601|XP_017067765.1|DEUG	LOC6553034|XP_001980039.1|DERE
OG0002527	LOC108117260|XP_017085100.1|DEUG	LOC6553522|XP_001979397.3|DERE
OG0002528	LOC108103676|XP_017064725.1|DEUG	LOC6551687|XP_026838068.1|DERE
OG0002529	LOC108109126|XP_017073052.1|DEUG, LOC108117257|XP_017085096.1|DEUG	LOC6552509|XP_001979817.2|DERE
OG0002530	LOC108114837|XP_017081469.1|DEUG	LOC6549087|XP_001974226.1|DERE
OG0002531	LOC108113470|XP_017079541.1|DEUG	LOC6543453|XP_026834912.1|DERE
OG0002532	LOC108118308|XP_017086407.1|DEUG	LOC6544879|XP_026833217.1|DERE
OG0002533	LOC108112679|XP_017078320.1|DEUG	LOC6549694|XP_026837634.1|DERE
OG0002534	LOC108106774|XP_017069504.1|DEUG	LOC6546939|XP_001976048.1|DERE
OG0002535	LOC108108558|XP_017072128.1|DEUG	LOC6545355|XP_001973295.1|DERE
OG0002536	LOC108116061|XP_017083261.1|DEUG	LOC26526242|XP_015009370.1|DERE
OG0002537	LOC108107260|XP_017070179.1|DEUG	LOC6548412|XP_001976523.2|DERE
OG0002539	LOC108107479|XP_017070514.1|DEUG	LOC6548405|XP_001976671.1|DERE
OG0002540	LOC108105637|XP_017067815.1|DEUG	LOC6553038|XP_001980043.1|DERE
OG0002541	LOC108105391|XP_017067423.1|DEUG	LOC6550206|XP_001977562.1|DERE
OG0002542	LOC108105097|XP_017067020.1|DEUG	LOC6550462|XP_001977789.1|DERE
OG0002543	LOC108103882|XP_017065100.1|DEUG	LOC6551037|XP_001978304.1|DERE
OG0002544	LOC108115677|XP_017082731.1|DEUG	LOC6555258|XP_001982299.3|DERE
OG0002545	LOC108102464|XP_017062962.1|DEUG	LOC6555636|XP_001982520.1|DERE
OG0002547	LOC108103257|XP_017064158.1|DEUG, LOC108111699|XP_017076737.1|DEUG	LOC6551329|XP_001978419.1|DERE
OG0002548	LOC108102945|XP_017063706.1|DEUG	LOC6551303|XP_001978402.1|DERE
