Orthogroup	DEUG.longest_only	DPSE.longest_only
OG0000988	LOC108104090|XP_017065474.1|DEUG	LOC4817110|XP_001356839.3|DPSE
OG0000990	LOC108115804|XP_017082881.1|DEUG, LOC108105098|XP_017067022.1|DEUG	LOC4815470|XP_033238604.1|DPSE
OG0000991	LOC108118074|XP_017086105.1|DEUG	LOC6901340|XP_002134041.2|DPSE
OG0000992	LOC108108846|XP_017072550.1|DEUG	LOC4801225|XP_015037096.1|DPSE
OG0000993	LOC108111386|XP_017076309.1|DEUG	LOC4800291|XP_033235128.1|DPSE
OG0000994	LOC108103202|XP_017064080.1|DEUG	LOC6901455|XP_002134141.1|DPSE
OG0000995	LOC108115348|XP_017082259.1|DEUG	LOC6903560|XP_002132433.2|DPSE
OG0000996	LOC108106517|XP_017069101.1|DEUG	LOC4805424|XP_015040645.1|DPSE
OG0000997	LOC108113114|XP_017079100.1|DEUG	LOC117183524|XP_033233432.1|DPSE
OG0000998	LOC108104719|XP_017066435.1|DEUG	LOC4812420|XP_033240589.1|DPSE
OG0000999	LOC108105469|XP_017067557.1|DEUG	LOC4815011|XP_001354962.2|DPSE
OG0001000	LOC108103181|XP_017064060.1|DEUG	LOC6899316|XP_033233674.1|DPSE
OG0001001	LOC108112630|XP_017078225.1|DEUG	LOC4805229|XP_001361666.3|DPSE
OG0001002	LOC108105709|XP_017067910.1|DEUG	LOC4816902|XP_001356582.4|DPSE
OG0001003	LOC108113825|XP_017080023.1|DEUG, LOC108104544|XP_017066173.1|DEUG	LOC6897798|XP_002137903.1|DPSE
OG0001004	LOC108110394|XP_017074943.1|DEUG	LOC4802805|XP_001359650.2|DPSE
OG0001005	LOC108106840|XP_017069567.1|DEUG, LOC108104413|XP_017065956.1|DEUG	LOC4815740|XP_015040884.2|DPSE
OG0001006	LOC108116160|XP_017083384.1|DEUG, LOC108114682|XP_017081260.1|DEUG	LOC4812231|XP_001352779.1|DPSE
OG0001007	LOC108107493|XP_017070529.1|DEUG	LOC4804310|XP_001360890.1|DPSE
OG0001008	LOC108102990|XP_017063792.1|DEUG	LOC4815029|XP_001355112.1|DPSE
OG0001009	LOC108109838|XP_017074078.1|DEUG, LOC108113612|XP_017079761.1|DEUG	LOC6897506|XP_002137655.2|DPSE, LOC6896826|XP_033241691.1|DPSE
OG0001010	LOC108104169|XP_017065563.1|DEUG	LOC4817728|XP_001357103.3|DPSE
OG0001011	LOC108118382|XP_017086546.1|DEUG	LOC6901006|XP_033237656.1|DPSE
OG0001011	LOC108103053|XP_017063856.1|DEUG	LOC4817668|XP_001357056.2|DPSE
OG0001012	LOC108110014|XP_017074339.1|DEUG, LOC108110017|XP_017074344.1|DEUG	LOC4815518|XP_033239508.1|DPSE, LOC6902264|XP_002133791.2|DPSE
OG0001013	LOC108114383|XP_017080830.1|DEUG	LOC6900413|XP_002134805.3|DPSE
OG0001013	LOC108113983|XP_017080215.1|DEUG	LOC117183180|XP_033238175.1|DPSE, LOC4813026|XP_033241557.1|DPSE
OG0001014	LOC108108080|XP_017071450.1|DEUG	LOC6900598|XP_002134971.2|DPSE
OG0001015	LOC108109701|XP_017073816.1|DEUG	LOC4814291|XP_033239342.1|DPSE
OG0001015	LOC108109632|XP_017073695.1|DEUG	LOC4814388|XP_001354409.3|DPSE
OG0001016	LOC108113667|XP_017079832.1|DEUG, LOC108113708|XP_017079876.1|DEUG, LOC108105355|XP_017067359.1|DEUG	LOC6901231|XP_002133932.2|DPSE
OG0001017	LOC108112718|XP_017078442.1|DEUG	LOC4805678|XP_003736968.2|DPSE
OG0001018	LOC108116540|XP_017083967.1|DEUG	LOC6901771|XP_033239261.1|DPSE, LOC6897274|XP_002137434.2|DPSE
OG0001019	LOC108115818|XP_017082898.1|DEUG	LOC13036374|XP_015037038.2|DPSE
OG0001020	LOC108109676|XP_017073754.1|DEUG	LOC6901645|XP_002134314.2|DPSE
OG0001021	LOC108107061|XP_017069914.1|DEUG	LOC4818004|XP_033235195.1|DPSE
OG0001022	LOC108115220|XP_017082064.1|DEUG	LOC4811665|XP_001352254.1|DPSE
OG0001024	LOC108115866|XP_017082982.1|DEUG	LOC4801126|XP_001358270.3|DPSE
OG0001025	LOC108108176|XP_017071607.1|DEUG	LOC4813361|XP_001353354.2|DPSE
OG0001026	LOC108109135|XP_017073022.1|DEUG	LOC4804022|XP_001360652.1|DPSE
OG0001027	LOC108108548|XP_017072111.1|DEUG	LOC6900518|XP_002134905.1|DPSE
OG0001028	LOC108105133|XP_017067055.1|DEUG	LOC4816500|XP_001356025.3|DPSE
OG0001029	LOC108113130|XP_017079123.1|DEUG	LOC4804363|XP_001360937.3|DPSE
OG0001031	LOC108112715|XP_017078440.1|DEUG	LOC6902406|XP_015037000.2|DPSE
OG0001032	LOC108105862|XP_017068128.1|DEUG, LOC108103277|XP_017064177.1|DEUG	LOC13036341|XP_033235445.1|DPSE
OG0001034	LOC108110539|XP_017075109.1|DEUG	LOC6903065|XP_002132784.3|DPSE
OG0001034	LOC108106000|XP_017068327.1|DEUG	LOC4812368|XP_001352900.4|DPSE
OG0001035	LOC108102394|XP_017062824.1|DEUG	LOC6902280|XP_002133807.1|DPSE
OG0001035	LOC108102392|XP_017062823.1|DEUG	LOC6902279|XP_002133806.2|DPSE
OG0001036	LOC108103814|XP_017065402.1|DEUG	LOC6901588|XP_002134259.2|DPSE
OG0001036	LOC108105259|XP_017067228.1|DEUG, LOC108105248|XP_017067211.1|DEUG	LOC6897961|XP_002138060.3|DPSE
OG0001037	LOC108114156|XP_017080436.1|DEUG, LOC108114153|XP_017080432.1|DEUG	LOC6900605|XP_033241424.1|DPSE, LOC6898243|XP_002138309.2|DPSE
OG0001038	LOC108117017|XP_017084674.1|DEUG	LOC4803066|XP_001359866.2|DPSE
OG0001038	LOC108117268|XP_017085112.1|DEUG	LOC6897908|XP_002138010.1|DPSE
OG0001041	LOC108110229|XP_017074705.1|DEUG, LOC108110156|XP_017074567.1|DEUG, LOC108110226|XP_017074702.1|DEUG, LOC108110227|XP_017074703.1|DEUG, LOC108110228|XP_017074704.1|DEUG, LOC108110224|XP_017074700.1|DEUG, LOC108110176|XP_017074589.1|DEUG, LOC108110177|XP_017074590.1|DEUG, LOC108110223|XP_017074699.1|DEUG, LOC108110222|XP_017074698.1|DEUG	LOC4801544|XP_003736545.3|DPSE
OG0001042	LOC108113504|XP_017079581.1|DEUG	LOC4800322|XP_001357587.2|DPSE
OG0001043	LOC108110105|XP_017074489.1|DEUG	LOC4815446|XP_001355701.2|DPSE
OG0001044	LOC108113331|XP_017079376.1|DEUG	LOC4804131|XP_015039625.2|DPSE
OG0001045	LOC108106737|XP_017069462.1|DEUG	LOC6898739|XP_015040344.2|DPSE
OG0001046	LOC108112582|XP_017078091.1|DEUG, LOC108112581|XP_017078090.1|DEUG	LOC4804670|XP_001361195.1|DPSE
OG0001047	LOC108116097|XP_017083303.1|DEUG, LOC108105121|XP_017067076.1|DEUG, LOC108114908|XP_017081574.1|DEUG	LOC4804383|XP_033234870.1|DPSE
OG0001048	LOC108113062|XP_017078987.1|DEUG	LOC4805247|XP_001361679.3|DPSE
OG0001049	LOC108108086|XP_017071462.1|DEUG	LOC4812301|XP_001352647.4|DPSE
OG0001050	LOC108114373|XP_017080814.1|DEUG	LOC6896971|XP_002137156.2|DPSE, LOC6900034|XP_002135399.1|DPSE, LOC117183993|XP_033235698.1|DPSE
OG0001051	LOC108110937|XP_017075719.1|DEUG	LOC6902784|XP_002132521.2|DPSE
OG0001052	LOC108106203|XP_017068620.1|DEUG	LOC4816788|XP_015035777.1|DPSE
OG0001053	LOC108103547|XP_017064564.1|DEUG	LOC117185203|XP_033241490.1|DPSE, LOC117185205|XP_033241492.1|DPSE, LOC117183205|XP_033241491.1|DPSE, LOC6903974|XP_002136541.3|DPSE, LOC117185202|XP_033241485.1|DPSE, LOC26533390|XP_033241488.1|DPSE
OG0001054	LOC108115683|XP_017082741.1|DEUG	LOC4800928|XP_001358116.2|DPSE
OG0001054	LOC108115684|XP_017082742.1|DEUG	LOC6896966|XP_002137151.2|DPSE
OG0001055	LOC108116478|XP_017083897.1|DEUG, LOC108116513|XP_017083938.1|DEUG	LOC4802848|XP_033232393.1|DPSE
OG0001056	LOC108105648|XP_017067824.1|DEUG, LOC108104939|XP_017066790.1|DEUG	LOC4811770|XP_033238899.1|DPSE
OG0001057	LOC108108334|XP_017071856.1|DEUG	LOC4818031|XP_001357250.1|DPSE
OG0001058	LOC108103904|XP_017065141.1|DEUG	LOC6902017|XP_002133551.3|DPSE
OG0001059	LOC108107554|XP_017070597.1|DEUG	LOC6900846|XP_015043408.2|DPSE
OG0001060	LOC108111503|XP_017076504.1|DEUG	LOC6901257|XP_002133958.3|DPSE, LOC6901263|XP_002133964.3|DPSE, LOC4802067|XP_001359060.1|DPSE
OG0001061	LOC108108374|XP_017071911.1|DEUG	LOC6896913|XP_033233114.1|DPSE
OG0001061	LOC108108360|XP_017071891.1|DEUG	LOC6896912|XP_033233112.1|DPSE
OG0001062	LOC108115237|XP_017082083.1|DEUG, LOC108104803|XP_017066608.1|DEUG	LOC6897390|XP_033238626.1|DPSE
OG0001062	LOC108116128|XP_017083342.1|DEUG	LOC6897391|XP_002137543.2|DPSE
OG0001063	LOC108103849|XP_017065038.1|DEUG	LOC6901101|XP_002134577.3|DPSE
OG0001063	LOC108103822|XP_017064997.1|DEUG	LOC4814240|XP_001354435.3|DPSE
OG0001064	LOC108103784|XP_017064904.1|DEUG	LOC4815841|XP_001355361.4|DPSE
OG0001064	LOC108104966|XP_017066822.1|DEUG	LOC4814505|XP_001355159.3|DPSE
OG0001065	LOC108115217|XP_017082055.1|DEUG	LOC6898756|XP_002138739.3|DPSE, LOC6899970|XP_033238252.1|DPSE
OG0001066	LOC108111960|XP_017077149.1|DEUG, LOC108107896|XP_017071191.1|DEUG, LOC108105006|XP_017066872.1|DEUG	LOC4814595|XP_033239796.1|DPSE
OG0001067	LOC108105189|XP_017067129.1|DEUG	LOC4816373|XP_001356187.3|DPSE
OG0001067	LOC108105191|XP_017067131.1|DEUG	LOC26532665|XP_015036775.2|DPSE
OG0001068	LOC108107626|XP_017070684.1|DEUG	LOC4813711|XP_033239997.1|DPSE
OG0001068	LOC108107947|XP_017071268.1|DEUG	LOC4813561|XP_001353283.3|DPSE
OG0001069	LOC108107215|XP_017070121.1|DEUG	LOC6899057|XP_002138982.2|DPSE
OG0001070	LOC108116130|XP_017083344.1|DEUG, LOC108116116|XP_017083329.1|DEUG, LOC108116131|XP_017083345.1|DEUG, LOC108116114|XP_017083326.1|DEUG, LOC108116133|XP_017083347.1|DEUG	LOC6896978|XP_033232814.1|DPSE, LOC4802282|XP_001359232.3|DPSE
OG0001071	LOC108111857|XP_017076961.1|DEUG, LOC108107684|XP_017070762.1|DEUG	LOC6902580|XP_002133108.2|DPSE
OG0001072	LOC108113961|XP_017080164.1|DEUG	LOC4811996|XP_001352774.3|DPSE
OG0001073	LOC108115790|XP_017082851.1|DEUG	LOC4800749|XP_001357966.3|DPSE
OG0001074	LOC108112027|XP_017077260.1|DEUG	LOC4803340|XP_001360128.1|DPSE
OG0001075	LOC108109808|XP_017074018.1|DEUG	LOC4813939|XP_033239656.1|DPSE
OG0001077	LOC108105568|XP_017067702.1|DEUG	LOC4811643|XP_002135770.1|DPSE
OG0001078	LOC108109954|XP_017074257.1|DEUG	LOC4814417|XP_001354384.1|DPSE
OG0001079	LOC108108190|XP_017071631.1|DEUG	LOC4812666|XP_001353050.2|DPSE
OG0001080	LOC108102848|XP_017063532.1|DEUG	LOC4811939|XP_001352463.2|DPSE
OG0001081	LOC108117283|XP_017085126.1|DEUG	LOC4802909|XP_001359735.2|DPSE
OG0001082	LOC108109149|XP_017073045.1|DEUG	LOC6901249|XP_015041521.2|DPSE, LOC117185001|XP_033240260.1|DPSE, LOC4804418|XP_015039936.2|DPSE
OG0001083	LOC108109881|XP_017074170.1|DEUG	LOC4813944|XP_015043482.2|DPSE
OG0001084	LOC108106391|XP_017068888.1|DEUG	LOC4803432|XP_033234250.1|DPSE
OG0001085	LOC108118121|XP_017086157.1|DEUG, LOC108118122|XP_017086158.1|DEUG	LOC4804846|XP_001361339.4|DPSE
OG0001086	LOC108107212|XP_017070117.1|DEUG	LOC117183508|XP_033233297.1|DPSE
OG0001087	LOC108111859|XP_017076975.1|DEUG, LOC108112193|XP_017077497.1|DEUG	LOC6903039|XP_002132763.2|DPSE
OG0001088	LOC108108325|XP_017071841.1|DEUG	LOC4812572|XP_001352769.3|DPSE
OG0001089	LOC108108186|XP_017071621.1|DEUG	LOC4812001|XP_015043708.1|DPSE
OG0001090	LOC108108088|XP_017071466.1|DEUG	LOC4812758|XP_001353549.4|DPSE
OG0001092	LOC108105828|XP_017068061.1|DEUG	LOC4817869|XP_001357352.1|DPSE
OG0001093	LOC108105734|XP_017067938.1|DEUG	LOC4816688|XP_015036785.2|DPSE
OG0001094	LOC108105740|XP_017067943.1|DEUG	LOC4816659|XP_033235894.1|DPSE
OG0001095	LOC108111962|XP_017077154.1|DEUG	LOC26532094|XP_033235366.1|DPSE
OG0001096	LOC108105692|XP_017067891.1|DEUG	LOC4817649|XP_015036401.2|DPSE
OG0001097	LOC108118342|XP_017086472.1|DEUG, LOC108118113|XP_017086152.1|DEUG	LOC26534452|XP_033235754.1|DPSE
OG0001098	LOC108114568|XP_017081108.1|DEUG	LOC4812994|XP_015043283.2|DPSE
OG0001099	LOC108114695|XP_017081281.1|DEUG	LOC6900934|XP_002134727.1|DPSE
OG0001100	LOC108104202|XP_017065632.1|DEUG	LOC6897793|XP_015038081.2|DPSE
OG0001101	LOC108112470|XP_017077810.1|DEUG	LOC6898360|XP_015039601.2|DPSE
OG0001102	LOC108105972|XP_017068264.1|DEUG	LOC4813725|XP_001353688.4|DPSE
OG0001103	LOC108111469|XP_017076429.1|DEUG	LOC4800805|XP_001358015.1|DPSE
OG0001104	LOC108106372|XP_017068851.1|DEUG	LOC4803663|XP_001360346.3|DPSE
OG0001105	LOC108106761|XP_017069490.1|DEUG	LOC4815583|XP_001355499.1|DPSE
OG0001106	LOC108108824|XP_017072513.1|DEUG	LOC4811795|XP_015044320.1|DPSE
OG0001108	LOC108116527|XP_017083954.1|DEUG	LOC6897481|XP_002137630.2|DPSE
OG0001108	LOC108116554|XP_017083980.1|DEUG	LOC4802157|XP_001359132.2|DPSE
OG0001109	LOC108106359|XP_017068829.1|DEUG	LOC4803886|XP_001360533.3|DPSE
OG0001109	LOC108106303|XP_017068763.1|DEUG	LOC4803887|XP_001360534.3|DPSE
OG0001110	LOC108108719|XP_017072341.1|DEUG	LOC4812511|XP_033237419.1|DPSE, LOC117184535|XP_033238572.1|DPSE
OG0001111	LOC108112304|XP_017077619.1|DEUG, LOC108112139|XP_017077376.1|DEUG	LOC4803860|XP_001360512.3|DPSE
OG0001112	LOC108112362|XP_017077681.1|DEUG	LOC4803716|XP_001360390.2|DPSE
OG0001113	LOC108105188|XP_017067128.1|DEUG	LOC6902677|XP_002133193.2|DPSE
OG0001113	LOC108105190|XP_017067130.1|DEUG	LOC4816387|XP_001356186.4|DPSE
OG0001114	LOC108110859|XP_017075594.1|DEUG, LOC108110860|XP_017075595.1|DEUG	LOC4816483|XP_001356071.3|DPSE
OG0001115	LOC108105712|XP_017067916.1|DEUG, LOC108105673|XP_017067861.1|DEUG	LOC6902853|XP_002132589.3|DPSE
OG0001116	LOC108106482|XP_017069049.1|DEUG	LOC6898423|XP_002138465.1|DPSE
OG0001116	LOC108106480|XP_017069047.1|DEUG	LOC117183731|XP_033234596.1|DPSE
OG0001117	LOC108108419|XP_017071959.1|DEUG	LOC6900793|XP_002135152.1|DPSE, LOC4813742|XP_001353961.2|DPSE
OG0001118	LOC108103960|XP_017065218.1|DEUG	LOC6903926|XP_002136591.1|DPSE
OG0001119	LOC108113663|XP_017079828.1|DEUG	LOC117185621|XP_033241653.1|DPSE
OG0001120	LOC108115718|XP_017082780.1|DEUG	LOC6896962|XP_015038892.2|DPSE
OG0001121	LOC108114755|XP_017081356.1|DEUG	LOC4803329|XP_015038995.1|DPSE
OG0001122	LOC108102869|XP_017063564.1|DEUG	LOC4812463|XP_015043937.1|DPSE
OG0001124	LOC108117295|XP_017085139.1|DEUG	LOC4802084|XP_015037603.2|DPSE
OG0001125	LOC108117323|XP_017085183.1|DEUG	LOC4801867|XP_001358895.1|DPSE
OG0001126	LOC108107634|XP_017070693.1|DEUG	LOC4813607|XP_033239582.1|DPSE
OG0001127	LOC108107948|XP_017071269.1|DEUG	LOC4813028|XP_001353284.3|DPSE
OG0001128	LOC108113115|XP_017079102.1|DEUG	LOC6898365|XP_002138418.3|DPSE
OG0001129	LOC108102497|XP_017063009.1|DEUG	LOC4818013|XP_015035265.2|DPSE
OG0001130	LOC108110947|XP_017075729.1|DEUG	LOC4817313|XP_001356335.2|DPSE
OG0001131	LOC108102344|XP_017062674.1|DEUG	LOC4811745|XP_015044302.1|DPSE
OG0001133	LOC108115470|XP_017082413.1|DEUG	LOC4816598|XP_015036647.2|DPSE
OG0001134	LOC108109218|XP_017073171.1|DEUG	LOC4804952|XP_001361433.5|DPSE
OG0001135	LOC108116970|XP_017084618.1|DEUG	LOC4801643|XP_015037338.1|DPSE
OG0001136	LOC108112745|XP_017078476.1|DEUG	LOC6899331|XP_033241867.1|DPSE
OG0001137	LOC108109408|XP_017073395.1|DEUG	LOC4801808|XP_001358842.3|DPSE
OG0001138	LOC108102849|XP_017063535.1|DEUG	LOC4811972|XP_001352464.1|DPSE
OG0001140	LOC108115621|XP_017082658.1|DEUG	LOC6896880|XP_003736293.3|DPSE
OG0001141	LOC108110262|XP_017074739.1|DEUG	LOC4801552|XP_001358624.3|DPSE, LOC6897252|XP_002137421.3|DPSE, LOC117185006|XP_033240291.1|DPSE
OG0001142	LOC108117150|XP_017084899.1|DEUG	LOC4800884|XP_001358080.3|DPSE
OG0001142	LOC108117151|XP_017084900.1|DEUG	LOC4800885|XP_001358079.4|DPSE
OG0001143	LOC108105779|XP_017067993.1|DEUG	LOC4818070|XP_001357375.2|DPSE, LOC6903474|XP_002132353.2|DPSE, LOC6903472|XP_002132351.2|DPSE
OG0001144	LOC108112884|XP_017078720.1|DEUG	LOC6899102|XP_002139019.3|DPSE
OG0001145	LOC108104766|XP_017066491.1|DEUG	LOC4805124|XP_001361581.2|DPSE, LOC117183789|XP_033235111.1|DPSE
OG0001145	LOC108104869|XP_017066684.1|DEUG	LOC6898790|XP_033235112.1|DPSE
OG0001146	LOC108103451|XP_017064428.1|DEUG	LOC4815450|XP_001355548.2|DPSE
OG0001147	LOC108108420|XP_017071960.1|DEUG, LOC108108421|XP_017071961.1|DEUG	LOC6898963|XP_002138923.2|DPSE
OG0001148	LOC108110992|XP_017075789.1|DEUG	LOC6902967|XP_002132693.1|DPSE, LOC6902966|XP_002132692.2|DPSE
OG0001149	LOC108104894|XP_017066714.1|DEUG, LOC108104899|XP_017066719.1|DEUG	LOC4813176|XP_001353246.2|DPSE
OG0001150	LOC108112248|XP_017077559.1|DEUG	LOC4803835|XP_001360489.2|DPSE
OG0001151	LOC108117042|XP_017084703.1|DEUG, LOC108115411|XP_017082337.1|DEUG, LOC108108972|XP_017072720.1|DEUG, LOC108117312|XP_017085170.1|DEUG, LOC108117311|XP_017085169.1|DEUG	LOC4803268|XP_001360038.3|DPSE, LOC4803270|XP_033232811.1|DPSE
OG0001152	LOC108115247|XP_017082092.1|DEUG, LOC108108957|XP_017072701.1|DEUG, LOC108115257|XP_017082102.1|DEUG	LOC6897380|XP_002137532.3|DPSE
OG0001153	LOC108107279|XP_017070209.1|DEUG	LOC4811752|XP_015044220.1|DPSE
OG0001154	LOC108111042|XP_017075859.1|DEUG	LOC4816828|XP_015035714.1|DPSE
OG0001155	LOC108109723|XP_017073857.1|DEUG	LOC4814586|XP_001354835.4|DPSE
OG0001157	LOC108116892|XP_017084483.1|DEUG	LOC4801388|XP_015037219.2|DPSE
OG0001158	LOC108115526|XP_017082517.1|DEUG	LOC4818018|XP_001357474.1|DPSE
OG0001159	LOC108115970|XP_017083096.1|DEUG	LOC4800475|XP_033232911.1|DPSE
OG0001160	LOC108115152|XP_017081951.1|DEUG	LOC4801291|XP_001358411.3|DPSE
OG0001161	LOC108116861|XP_017084412.1|DEUG	LOC4801646|XP_001358699.3|DPSE
OG0001162	LOC108110300|XP_017074801.1|DEUG	LOC6897644|XP_002137787.2|DPSE
OG0001163	LOC108116914|XP_017084534.1|DEUG	LOC4802008|XP_015037536.1|DPSE
OG0001164	LOC108115670|XP_017082724.1|DEUG	LOC6897399|XP_002137551.3|DPSE, LOC4801075|XP_001358235.4|DPSE
OG0001165	LOC108109040|XP_017072827.1|DEUG	LOC4804494|XP_001361049.2|DPSE
OG0001166	LOC108107685|XP_017070763.1|DEUG	LOC4812804|XP_033241108.1|DPSE
OG0001167	LOC108104883|XP_017066699.1|DEUG	LOC4804208|XP_033234467.1|DPSE
OG0001168	LOC108112979|XP_017078876.1|DEUG	LOC4804781|XP_001361290.3|DPSE
OG0001169	LOC108105389|XP_017067422.1|DEUG	LOC4814550|XP_001354610.2|DPSE
OG0001170	LOC108108835|XP_017072530.1|DEUG	LOC4801221|XP_001358344.1|DPSE
OG0001172	LOC108109224|XP_017073183.1|DEUG	LOC6898305|XP_002138367.2|DPSE
OG0001173	LOC108109351|XP_017073300.1|DEUG	LOC4801985|XP_001358997.2|DPSE
OG0001174	LOC108107532|XP_017070562.1|DEUG, LOC108107533|XP_017070563.1|DEUG	LOC4814091|XP_033237973.1|DPSE
OG0001175	LOC108112577|XP_017078087.1|DEUG	LOC4804669|XP_001361194.1|DPSE
OG0001176	LOC108106448|XP_017068983.1|DEUG	LOC6896718|XP_002136932.2|DPSE, LOC4805490|XP_001361885.4|DPSE, LOC6898402|XP_033233982.1|DPSE
OG0001177	LOC108103071|XP_017063904.1|DEUG	LOC4817309|XP_015035988.2|DPSE
OG0001178	LOC108108976|XP_017072721.1|DEUG	LOC4804405|XP_001360974.2|DPSE
OG0001179	LOC108106560|XP_017069213.1|DEUG	LOC6898283|XP_033233305.1|DPSE
OG0001180	LOC108108898|XP_017072613.1|DEUG	LOC4811798|XP_001352365.3|DPSE
OG0001181	LOC108104295|XP_017065756.1|DEUG	LOC4813686|XP_001353168.2|DPSE
OG0001182	LOC108116651|XP_017084129.1|DEUG	LOC4800548|XP_003736265.3|DPSE
OG0001183	LOC108116403|XP_017083763.1|DEUG	LOC6899286|XP_033232789.1|DPSE
OG0001184	LOC108105260|XP_017067229.1|DEUG	LOC6897959|XP_033240176.1|DPSE
OG0001185	LOC108105589|XP_017067724.1|DEUG	LOC13036326|XP_015038289.2|DPSE
OG0001186	LOC108115168|XP_017081976.1|DEUG	LOC4802992|XP_001359800.2|DPSE
OG0001187	LOC108106671|XP_017069391.1|DEUG	LOC4803986|XP_033234197.1|DPSE
OG0001188	LOC108112844|XP_017078645.1|DEUG	LOC4803383|XP_001360088.1|DPSE
OG0001189	LOC108113326|XP_017079372.1|DEUG	LOC4805551|XP_001361936.2|DPSE
OG0001190	LOC108102416|XP_017062872.1|DEUG	LOC6901179|XP_002133880.2|DPSE
OG0001191	LOC108108517|XP_017072080.1|DEUG	LOC4816122|XP_001355843.3|DPSE
OG0001192	LOC108106858|XP_017069591.1|DEUG	LOC6902344|XP_015036909.1|DPSE
OG0001193	LOC108110258|XP_017074735.1|DEUG	LOC4801555|XP_001358627.1|DPSE
OG0001194	LOC108105500|XP_017067609.1|DEUG	LOC4814619|XP_001354789.3|DPSE
OG0001195	LOC108105403|XP_017067436.1|DEUG	LOC4803585|XP_001360289.3|DPSE
OG0001196	LOC108103363|XP_017064297.1|DEUG	LOC4815211|XP_001354642.4|DPSE
OG0001197	LOC108115769|XP_017082827.1|DEUG, LOC108115665|XP_017082717.1|DEUG	LOC6897505|XP_002137654.2|DPSE, LOC6897088|XP_002137272.2|DPSE
OG0001198	LOC108109416|XP_017073402.1|DEUG, LOC108109417|XP_017073403.1|DEUG, LOC108109418|XP_017073404.1|DEUG, LOC108109424|XP_017073412.1|DEUG	LOC117183336|XP_033232808.1|DPSE, LOC6900261|XP_002135590.2|DPSE
OG0001200	LOC108118452|XP_017086659.1|DEUG	LOC6897470|XP_002137619.3|DPSE
OG0001201	LOC108113717|XP_017079887.1|DEUG	LOC4803051|XP_001359852.3|DPSE
OG0001202	LOC108102421|XP_017062887.1|DEUG	LOC6902275|XP_002133802.3|DPSE
OG0001203	LOC108102342|XP_017062667.1|DEUG	LOC6899873|XP_002135664.1|DPSE
OG0001204	LOC108105878|XP_017068143.1|DEUG	LOC4816345|XP_001356238.3|DPSE
OG0001205	LOC108115325|XP_017082222.1|DEUG	LOC4802429|XP_001359351.4|DPSE
OG0001206	LOC108117134|XP_017084871.1|DEUG	LOC6897369|XP_033232877.1|DPSE
OG0001207	LOC108103973|XP_017065239.1|DEUG	LOC6896989|XP_002137175.2|DPSE, LOC4815987|XP_033239605.1|DPSE
OG0001208	LOC108109684|XP_017073771.1|DEUG	LOC6901073|XP_033240388.1|DPSE
OG0001209	LOC108116950|XP_017084591.1|DEUG	LOC4801425|XP_033241837.1|DPSE
OG0001210	LOC108102996|XP_017063800.1|DEUG	LOC6901429|XP_033237428.1|DPSE
OG0001211	LOC108110255|XP_017074731.1|DEUG	LOC6896931|XP_002137117.3|DPSE
OG0001212	LOC108102904|XP_017063615.1|DEUG	LOC4815015|XP_001354605.2|DPSE
OG0001213	LOC108111568|XP_017076579.1|DEUG	LOC6901199|XP_002133900.2|DPSE
OG0001214	LOC108115699|XP_017082758.1|DEUG	LOC6899001|XP_033235101.1|DPSE, LOC117184399|XP_033237406.1|DPSE, LOC117184398|XP_033237405.1|DPSE, LOC6899993|XP_002135359.2|DPSE
OG0001215	LOC108115319|XP_017082212.1|DEUG	LOC4801931|XP_001358949.2|DPSE
OG0001216	LOC108105231|XP_017067188.1|DEUG	LOC6897157|XP_002137337.3|DPSE
OG0001217	LOC108113253|XP_017079294.1|DEUG	LOC6902333|XP_033235687.1|DPSE
OG0001218	LOC108108836|XP_017072532.1|DEUG	LOC6900638|XP_002135011.2|DPSE, LOC4801220|XP_001358343.4|DPSE
OG0001220	LOC108112213|XP_017077519.1|DEUG	LOC4803483|XP_001360201.1|DPSE
OG0001221	LOC108109208|XP_017073139.1|DEUG	LOC4804422|XP_033234710.1|DPSE
OG0001222	LOC108116068|XP_017083272.1|DEUG	LOC4801606|XP_001358673.2|DPSE
OG0001223	LOC108113659|XP_017079820.1|DEUG, LOC108118064|XP_017086096.1|DEUG	LOC4803331|XP_015038986.2|DPSE
OG0001224	LOC108112183|XP_017077481.1|DEUG	LOC4805676|XP_001362035.4|DPSE
OG0001225	LOC108112620|XP_017078202.1|DEUG	LOC6898694|XP_033234269.1|DPSE
OG0001226	LOC108106425|XP_017068943.1|DEUG	LOC4805096|XP_001361556.2|DPSE
OG0001227	LOC108106906|XP_017069644.1|DEUG	LOC4817820|XP_015035527.1|DPSE
OG0001229	LOC108117581|XP_017085572.1|DEUG, LOC108118111|XP_017086150.1|DEUG	LOC26532507|XP_033233276.1|DPSE
OG0001230	LOC108113038|XP_017078959.1|DEUG	LOC4803805|XP_001360463.3|DPSE
OG0001231	LOC108117464|XP_017085375.1|DEUG	LOC4816431|XP_001356293.3|DPSE
OG0001232	LOC108118322|XP_017086429.1|DEUG, LOC108106085|XP_017068433.1|DEUG, LOC108118323|XP_017086430.1|DEUG	LOC26532675|XP_015036275.2|DPSE
OG0001233	LOC108107159|XP_017070058.1|DEUG	LOC4817005|XP_001356468.3|DPSE
OG0001234	LOC108112788|XP_017078558.1|DEUG	LOC4805474|XP_001361869.3|DPSE
