Orthogroup	DEUG.longest_only	DSUP.longest_only
OG0000286	LOC108105816|XP_017068046.1|DEUG, LOC108105723|XP_017067927.1|DEUG	LOC119545967|XP_037707862.1|DSUP
OG0000286	LOC108105817|XP_017068047.1|DEUG	LOC119545969|XP_037707864.1|DSUP
OG0000286	LOC108105819|XP_017068048.1|DEUG	LOC119545970|XP_037707865.1|DSUP
OG0000287	LOC108103495|XP_017064493.1|DEUG	LOC119556617|XP_037724864.1|DSUP
OG0000287	LOC108103498|XP_017064497.1|DEUG	LOC119556620|XP_037724868.1|DSUP
OG0000287	LOC108103499|XP_017064498.1|DEUG	LOC119556621|XP_037724869.1|DSUP
OG0000288	LOC108105719|XP_017067923.1|DEUG	LOC119546165|XP_037708212.1|DSUP
OG0000288	LOC108105721|XP_017067925.1|DEUG	LOC119546931|XP_037709495.1|DSUP
OG0000288	LOC108105718|XP_017067921.1|DEUG	LOC119546166|XP_037708213.1|DSUP
OG0000288	LOC108105811|XP_017068039.1|DEUG	LOC119546930|XP_037709494.1|DSUP
OG0000289	LOC108108227|XP_017071682.1|DEUG	LOC119555278|XP_037722510.1|DSUP
OG0000289	LOC108107629|XP_017070687.1|DEUG	LOC119552544|XP_037718092.1|DSUP
OG0000289	LOC108108228|XP_017071683.1|DEUG	LOC119555271|XP_037722503.1|DSUP
OG0000290	LOC108106212|XP_017068625.1|DEUG	LOC119549464|XP_037713494.1|DSUP
OG0000290	LOC108106479|XP_017069046.1|DEUG	LOC119549667|XP_037713798.1|DSUP
OG0000290	LOC108106478|XP_017069045.1|DEUG	LOC119549664|XP_037713796.1|DSUP
OG0000290	LOC108106215|XP_017068629.1|DEUG	LOC119549466|XP_037713496.1|DSUP
OG0000290	LOC108106213|XP_017068626.1|DEUG	LOC119549465|XP_037713495.1|DSUP
OG0000291	LOC108105955|XP_017068245.1|DEUG	LOC119554806|XP_037721785.1|DSUP
OG0000291	LOC108114711|XP_017081300.1|DEUG	LOC119553762|XP_037720296.1|DSUP
OG0000292	LOC108113356|XP_017079410.1|DEUG	LOC119551580|XP_037716910.1|DSUP
OG0000292	LOC108107886|XP_017071162.1|DEUG	LOC119555309|XP_037722556.1|DSUP
OG0000293	LOC108116547|XP_017083974.1|DEUG	LOC119560571|XP_037730022.1|DSUP
OG0000293	LOC108111017|XP_017075819.1|DEUG	LOC119547401|XP_037710178.1|DSUP
OG0000293	LOC108116581|XP_017084011.1|DEUG	LOC119563029|XP_037732155.1|DSUP
OG0000294	LOC108118243|XP_017062874.1|DEUG	LOC119548346|XP_037711489.1|DSUP
OG0000294	LOC108102911|XP_017063647.1|DEUG	LOC119556226|XP_037724143.1|DSUP
OG0000295	LOC108106493|XP_017069072.1|DEUG	LOC119549744|XP_037713914.1|DSUP
OG0000295	LOC108115774|XP_017082835.1|DEUG	LOC119557415|XP_037726094.1|DSUP
OG0000295	LOC108107406|XP_017070421.1|DEUG	LOC119550279|XP_037714795.1|DSUP
OG0000295	LOC108104512|XP_017066121.1|DEUG	LOC119550641|XP_037715407.1|DSUP
OG0000296	LOC108114785|XP_017081386.1|DEUG	LOC119547676|XP_037710564.1|DSUP
OG0000296	LOC108104616|XP_017066278.1|DEUG	LOC119553390|XP_037719677.1|DSUP
OG0000296	LOC108103356|XP_017064290.1|DEUG	LOC119556856|XP_037725256.1|DSUP
OG0000297	LOC108113385|XP_017079446.1|DEUG	LOC119550568|XP_037715285.1|DSUP, LOC119550931|XP_037715883.1|DSUP
OG0000298	LOC108104313|XP_017065786.1|DEUG	LOC119557563|XP_037726276.1|DSUP
OG0000298	LOC108104315|XP_017065789.1|DEUG	LOC119557565|XP_037726277.1|DSUP
OG0000298	LOC108112547|XP_017077972.1|DEUG, LOC108104998|XP_017066864.1|DEUG	LOC119557214|XP_037725800.1|DSUP
OG0000299	LOC108116947|XP_017084584.1|DEUG	LOC119550548|XP_037715212.1|DSUP
OG0000299	LOC108116985|XP_017084638.1|DEUG	LOC119554628|XP_037721555.1|DSUP
OG0000299	LOC108116980|XP_017084631.1|DEUG	LOC119554618|XP_037721543.1|DSUP
OG0000300	LOC108108481|XP_017072028.1|DEUG	LOC119555430|XP_037722727.1|DSUP
OG0000300	LOC108108422|XP_017071963.1|DEUG	LOC119555517|XP_037722869.1|DSUP
OG0000300	LOC108108477|XP_017072024.1|DEUG	LOC119555516|XP_037722867.1|DSUP
OG0000301	LOC108102385|XP_017062811.1|DEUG	LOC119557972|XP_037727014.1|DSUP
OG0000301	LOC108118319|XP_017086424.1|DEUG	LOC119547423|XP_037710205.1|DSUP
OG0000302	LOC108114548|XP_017081081.1|DEUG	LOC119553035|XP_037719025.1|DSUP
OG0000302	LOC108114549|XP_017081082.1|DEUG	LOC119553036|XP_037719027.1|DSUP
OG0000303	LOC108114392|XP_017080851.1|DEUG	LOC119554469|XP_037721312.1|DSUP
OG0000303	LOC108106058|XP_017068405.1|DEUG	LOC119556702|XP_037725028.1|DSUP
OG0000303	LOC108107165|XP_017070066.1|DEUG	LOC119548434|XP_037711611.1|DSUP
OG0000304	LOC108109387|XP_017073373.1|DEUG	LOC119548725|XP_037712149.1|DSUP
OG0000304	LOC108109393|XP_017073379.1|DEUG	LOC119548727|XP_037712163.1|DSUP
OG0000304	LOC108109392|XP_017073378.1|DEUG	LOC119548733|XP_037712178.1|DSUP
OG0000305	LOC108118256|XP_017086335.1|DEUG	LOC119554163|XP_037720880.1|DSUP
OG0000305	LOC108118255|XP_017086334.1|DEUG	LOC119554470|XP_037721313.1|DSUP
OG0000305	LOC108118240|XP_017086313.1|DEUG	LOC119554561|XP_037721460.1|DSUP
OG0000306	LOC108112257|XP_017077568.1|DEUG	LOC119550377|XP_037714952.1|DSUP
OG0000306	LOC108112240|XP_017077550.1|DEUG	LOC119550280|XP_037714797.1|DSUP
OG0000306	LOC108111873|XP_017076988.1|DEUG	LOC119556224|XP_037724136.1|DSUP
OG0000307	LOC108105271|XP_017067246.1|DEUG	LOC119563457|XP_037732788.1|DSUP
OG0000307	LOC108103497|XP_017064495.1|DEUG	LOC119556618|XP_037724866.1|DSUP
OG0000307	LOC108115794|XP_017082860.1|DEUG	LOC119563134|XP_037732313.1|DSUP
OG0000308	LOC108117275|XP_017085116.1|DEUG	LOC119560637|XP_037730117.1|DSUP
OG0000308	LOC108117276|XP_017085117.1|DEUG	LOC119560638|XP_037730118.1|DSUP
OG0000308	LOC108106175|XP_017068585.1|DEUG	LOC119547663|XP_037710541.1|DSUP
OG0000309	LOC108116521|XP_017083948.1|DEUG	LOC119556877|XP_037725284.1|DSUP
OG0000309	LOC108116358|XP_017083671.1|DEUG	LOC119560028|XP_037729255.1|DSUP
OG0000309	LOC108116357|XP_017083670.1|DEUG	LOC119560022|XP_037729243.1|DSUP, LOC119557476|XP_037726176.1|DSUP
OG0000310	LOC108103012|XP_017063824.1|DEUG	LOC119558410|XP_037727870.1|DSUP
OG0000310	LOC108114074|XP_017080318.1|DEUG	LOC119553995|XP_037720629.1|DSUP
OG0000311	LOC108115654|XP_017082699.1|DEUG	LOC119549100|XP_037712775.1|DSUP
OG0000311	LOC108105244|XP_017067208.1|DEUG, LOC108105243|XP_017067207.1|DEUG	LOC119559754|XP_037728756.1|DSUP
OG0000311	LOC108109688|XP_017073782.1|DEUG	LOC119556049|XP_037723771.1|DSUP
OG0000312	LOC108108341|XP_017071869.1|DEUG	LOC119548754|XP_037712203.1|DSUP
OG0000312	LOC108110934|XP_017075714.1|DEUG	LOC119547235|XP_037709936.1|DSUP
OG0000313	LOC108110834|XP_017075563.1|DEUG	LOC119547230|XP_037709918.1|DSUP
OG0000313	LOC108105867|XP_017068132.1|DEUG	LOC119546767|XP_037709242.1|DSUP, LOC119546766|XP_037709241.1|DSUP
OG0000314	LOC108111170|XP_017076038.1|DEUG, LOC108111077|XP_017075897.1|DEUG	LOC119546240|XP_037708314.1|DSUP
OG0000315	LOC108110605|XP_017075192.1|DEUG	LOC119552129|XP_037717845.1|DSUP
OG0000315	LOC108110629|XP_017075217.1|DEUG	LOC119547563|XP_037710392.1|DSUP
OG0000315	LOC108110496|XP_017075065.1|DEUG	LOC119546320|XP_037708447.1|DSUP, LOC119547967|XP_037710945.1|DSUP, LOC119546318|XP_037708444.1|DSUP
OG0000315	LOC108110436|XP_017074992.1|DEUG	LOC119548123|XP_037711147.1|DSUP
OG0000316	LOC108111917|XP_017077047.1|DEUG	LOC119551732|XP_037717161.1|DSUP
OG0000316	LOC108111914|XP_017077042.1|DEUG	LOC119551733|XP_037717162.1|DSUP
OG0000317	LOC108108825|XP_017072510.1|DEUG	LOC119557210|XP_037725797.1|DSUP
OG0000317	LOC108108822|XP_017072507.1|DEUG	LOC119557219|XP_037725819.1|DSUP
OG0000319	LOC108116339|XP_017083642.1|DEUG, LOC108116338|XP_017083641.1|DEUG, LOC108116336|XP_017083640.1|DEUG	LOC119550402|XP_037714988.1|DSUP, LOC119550410|XP_037715000.1|DSUP, LOC119550427|XP_037715026.1|DSUP, LOC119550419|XP_037715013.1|DSUP
OG0000320	LOC108116421|XP_017083798.1|DEUG	LOC119555629|XP_037723080.1|DSUP
OG0000320	LOC108110433|XP_017074988.1|DEUG	LOC119547495|XP_037710313.1|DSUP
OG0000320	LOC108116796|XP_017084333.1|DEUG	LOC119560473|XP_037729861.1|DSUP
OG0000321	LOC108104061|XP_017065412.1|DEUG	LOC119548734|XP_037712174.1|DSUP
OG0000321	LOC108104060|XP_017065411.1|DEUG	LOC119548735|XP_037712177.1|DSUP
OG0000322	LOC108105547|XP_017067672.1|DEUG	LOC119560924|XP_037730572.1|DSUP
OG0000322	LOC108118545|XP_017086787.1|DEUG	LOC119557233|XP_037725842.1|DSUP
OG0000322	LOC108103669|XP_017064716.1|DEUG	LOC119556485|XP_037724668.1|DSUP
OG0000323	LOC108105868|XP_017068133.1|DEUG	LOC119547612|XP_037710464.1|DSUP
OG0000323	LOC108116562|XP_017083990.1|DEUG	LOC119560269|XP_037729567.1|DSUP
OG0000323	LOC108116708|XP_017084215.1|DEUG	LOC119563462|XP_037732802.1|DSUP
OG0000324	LOC108114898|XP_017081557.1|DEUG	LOC119549257|XP_037713092.1|DSUP
OG0000325	LOC108108660|XP_017072254.1|DEUG	LOC119553256|XP_037719470.1|DSUP
OG0000325	LOC108108661|XP_017072255.1|DEUG	LOC119554358|XP_037721153.1|DSUP
OG0000327	LOC108112767|XP_017078516.1|DEUG	LOC119551896|XP_037717426.1|DSUP
OG0000327	LOC108113367|XP_017079423.1|DEUG	LOC119551833|XP_037717331.1|DSUP
OG0000327	LOC108112184|XP_017077483.1|DEUG	LOC119551879|XP_037717402.1|DSUP
OG0000328	LOC108107199|XP_017070105.1|DEUG	LOC119549853|XP_037714076.1|DSUP
OG0000328	LOC108114000|XP_017080235.1|DEUG	LOC119552536|XP_037718083.1|DSUP
OG0000328	LOC108113999|XP_017080234.1|DEUG	LOC119553612|XP_037719998.1|DSUP
OG0000329	LOC108106076|XP_017068424.1|DEUG	LOC119546773|XP_037709252.1|DSUP
OG0000329	LOC108107012|XP_017069846.1|DEUG	LOC119548430|XP_037711602.1|DSUP
OG0000329	LOC108107139|XP_017070030.1|DEUG	LOC119548554|XP_037711779.1|DSUP
OG0000330	LOC108115904|XP_017083028.1|DEUG, LOC108115906|XP_017083030.1|DEUG, LOC108115907|XP_017083033.1|DEUG, LOC108115909|XP_017083035.1|DEUG, LOC108115905|XP_017083029.1|DEUG, LOC108115908|XP_017083034.1|DEUG	LOC119557404|XP_037726083.1|DSUP, LOC119553339|XP_037719606.1|DSUP
OG0000331	LOC108106193|XP_017068608.1|DEUG	LOC119546909|XP_037709462.1|DSUP
OG0000331	LOC108106169|XP_017068574.1|DEUG	LOC119546916|XP_037709473.1|DSUP
OG0000332	LOC108111167|XP_017076034.1|DEUG	LOC119546804|XP_037709311.1|DSUP
OG0000332	LOC108117183|XP_017084964.1|DEUG	LOC119560276|XP_037729572.1|DSUP, LOC119560281|XP_037729579.1|DSUP, LOC119557897|XP_037726831.1|DSUP
OG0000333	LOC108114119|XP_017080381.1|DEUG	LOC119555289|XP_037722531.1|DSUP
OG0000333	LOC108114658|XP_017081221.1|DEUG	LOC119554137|XP_037720839.1|DSUP
OG0000333	LOC108107999|XP_017071339.1|DEUG	LOC119554240|XP_037721003.1|DSUP
OG0000334	LOC108113162|XP_017079164.1|DEUG	LOC119549576|XP_037713661.1|DSUP
OG0000334	LOC108115203|XP_017082019.1|DEUG	LOC119557988|XP_037727010.1|DSUP
OG0000334	LOC108113174|XP_017079179.1|DEUG	LOC119550790|XP_037715649.1|DSUP
OG0000335	LOC108114805|XP_017081408.1|DEUG	LOC119547445|XP_037710233.1|DSUP
OG0000335	LOC108114774|XP_017081373.1|DEUG	LOC119546863|XP_037709394.1|DSUP
OG0000336	LOC108116488|XP_017083909.1|DEUG	LOC119545643|XP_037707292.1|DSUP
OG0000336	LOC108113808|XP_017080006.1|DEUG	LOC119551123|XP_037716238.1|DSUP
OG0000336	LOC108113789|XP_017079986.1|DEUG	LOC119551114|XP_037716227.1|DSUP
OG0000337	LOC108108669|XP_017072263.1|DEUG	LOC119555125|XP_037722277.1|DSUP, LOC119555126|XP_037722279.1|DSUP
OG0000337	LOC108102451|XP_017062944.1|DEUG	LOC119556819|XP_037725197.1|DSUP
OG0000337	LOC108108425|XP_017071966.1|DEUG	LOC119553769|XP_037720303.1|DSUP
OG0000338	LOC108102837|XP_017063519.1|DEUG	LOC119554236|XP_037720995.1|DSUP
OG0000338	LOC108105421|XP_017067459.1|DEUG	LOC119556910|XP_037725325.1|DSUP
OG0000338	LOC108104832|XP_017066618.1|DEUG	LOC119549111|XP_037712785.1|DSUP
OG0000339	LOC108114281|XP_017080667.1|DEUG	LOC119554320|XP_037721109.1|DSUP
OG0000339	LOC108114279|XP_017080665.1|DEUG	LOC119554498|XP_037721359.1|DSUP
OG0000340	LOC108113124|XP_017079116.1|DEUG	LOC119551447|XP_037716717.1|DSUP
OG0000341	LOC108118169|XP_017086216.1|DEUG	LOC119555188|XP_037722369.1|DSUP
OG0000341	LOC108118172|XP_017086219.1|DEUG	LOC119555196|XP_037722382.1|DSUP
OG0000341	LOC108118195|XP_017086244.1|DEUG	LOC119555221|XP_037722421.1|DSUP
OG0000342	LOC108103031|XP_017063846.1|DEUG	LOC119557920|XP_037726856.1|DSUP
OG0000342	LOC108110189|XP_017074630.1|DEUG	LOC119559800|XP_037728814.1|DSUP
OG0000342	LOC108107220|XP_017070126.1|DEUG	LOC119550627|XP_037715384.1|DSUP
OG0000343	LOC108109831|XP_017074065.1|DEUG	LOC119555857|XP_037723429.1|DSUP, LOC119555862|XP_037723444.1|DSUP
OG0000344	LOC108112243|XP_017077554.1|DEUG	LOC119550929|XP_037715874.1|DSUP
OG0000344	LOC108111339|XP_017076255.1|DEUG	LOC119563417|XP_037732714.1|DSUP
OG0000345	LOC108112624|XP_017078215.1|DEUG	LOC119549289|XP_037713166.1|DSUP
OG0000345	LOC108111936|XP_017077088.1|DEUG	LOC119549838|XP_037714045.1|DSUP
OG0000346	LOC108106715|XP_017069437.1|DEUG	LOC119551013|XP_037715993.1|DSUP
OG0000347	LOC108107639|XP_017070713.1|DEUG	LOC119554451|XP_037721291.1|DSUP
OG0000347	LOC108102564|XP_017063127.1|DEUG	LOC119547755|XP_037710685.1|DSUP
OG0000348	LOC108110473|XP_017075030.1|DEUG	LOC119548541|XP_037711764.1|DSUP
OG0000348	LOC108102533|XP_017063058.1|DEUG	LOC119546670|XP_037709057.1|DSUP
OG0000349	LOC108114873|XP_017081515.1|DEUG	LOC119547767|XP_037710704.1|DSUP, LOC119547766|XP_037710702.1|DSUP
OG0000350	LOC108107633|XP_017070692.1|DEUG	LOC119555541|XP_037722902.1|DSUP
OG0000350	LOC108107640|XP_017070715.1|DEUG	LOC119555372|XP_037722641.1|DSUP
OG0000350	LOC108115740|XP_017082800.1|DEUG	LOC119545693|XP_037707373.1|DSUP
OG0000351	LOC108112177|XP_017077474.1|DEUG	LOC119550250|XP_037714753.1|DSUP
OG0000351	LOC108112178|XP_017077475.1|DEUG	LOC119550738|XP_037715582.1|DSUP
OG0000353	LOC108109547|XP_017073606.1|DEUG	LOC119560509|XP_037729911.1|DSUP
OG0000353	LOC108113425|XP_017079472.1|DEUG	LOC119562713|XP_037731829.1|DSUP
OG0000354	LOC108110557|XP_017075136.1|DEUG	LOC119548388|XP_037711541.1|DSUP
OG0000354	LOC108110662|XP_017075266.1|DEUG	LOC119548389|XP_037711542.1|DSUP
OG0000355	LOC108109066|XP_017072896.1|DEUG	LOC119550656|XP_037715428.1|DSUP
OG0000355	LOC108112228|XP_017077537.1|DEUG	LOC119550325|XP_037714859.1|DSUP
OG0000356	LOC108107057|XP_017069909.1|DEUG	LOC119546574|XP_037708899.1|DSUP
OG0000356	LOC108107056|XP_017069908.1|DEUG	LOC119546573|XP_037708897.1|DSUP
OG0000358	LOC108117082|XP_017084744.1|DEUG	LOC119560224|XP_037729513.1|DSUP
OG0000358	LOC108117080|XP_017084742.1|DEUG	LOC119561002|XP_037730750.1|DSUP
OG0000358	LOC108117136|XP_017084881.1|DEUG	LOC119563475|XP_037732827.1|DSUP
OG0000359	LOC108118198|XP_017086248.1|DEUG	LOC119554785|XP_037721759.1|DSUP
OG0000359	LOC108118171|XP_017086218.1|DEUG	LOC119554558|XP_037721457.1|DSUP
OG0000359	LOC108118196|XP_017086246.1|DEUG	LOC119554901|XP_037721931.1|DSUP
OG0000360	LOC108113809|XP_017080007.1|DEUG	LOC119555993|XP_037723655.1|DSUP
OG0000360	LOC108113797|XP_017079992.1|DEUG	LOC119563409|XP_037732704.1|DSUP
OG0000360	LOC108113684|XP_017079850.1|DEUG	LOC119553546|XP_037719916.1|DSUP
OG0000360	LOC108113794|XP_017079991.1|DEUG	LOC119552055|XP_037717741.1|DSUP
OG0000361	LOC108117316|XP_017085173.1|DEUG	LOC119555916|XP_037723545.1|DSUP
OG0000361	LOC108109621|XP_017073687.1|DEUG	LOC119560168|XP_037729455.1|DSUP
OG0000361	LOC108108498|XP_017072056.1|DEUG	LOC119559346|XP_037728322.1|DSUP, LOC119548445|XP_037711635.1|DSUP
OG0000362	LOC108118552|XP_017086793.1|DEUG	LOC119552668|XP_037718347.1|DSUP
OG0000362	LOC108116764|XP_017084277.1|DEUG	LOC119552847|XP_037718643.1|DSUP
OG0000363	LOC108116604|XP_017084052.1|DEUG	LOC119547186|XP_037709852.1|DSUP
OG0000363	LOC108114094|XP_017080336.1|DEUG	LOC119553817|XP_037720366.1|DSUP
OG0000364	LOC108103587|XP_017064601.1|DEUG	LOC119554814|XP_037721794.1|DSUP
OG0000365	LOC108109206|XP_017073137.1|DEUG	LOC119550914|XP_037715834.1|DSUP
OG0000365	LOC108112421|XP_017077756.1|DEUG	LOC119548405|XP_037711569.1|DSUP
OG0000366	LOC108111850|XP_017076946.1|DEUG	LOC119556170|XP_037724017.1|DSUP
OG0000366	LOC108113625|XP_017079776.1|DEUG	LOC119548850|XP_037712403.1|DSUP
OG0000367	LOC108114320|XP_017080722.1|DEUG	LOC119555393|XP_037722668.1|DSUP
OG0000367	LOC108109083|XP_017072936.1|DEUG	LOC119549132|XP_037712829.1|DSUP
OG0000368	LOC108114446|XP_017080933.1|DEUG	LOC119553184|XP_037719355.1|DSUP
OG0000368	LOC108114445|XP_017080930.1|DEUG	LOC119553186|XP_037719361.1|DSUP
OG0000370	LOC108108265|XP_017071712.1|DEUG	LOC119554272|XP_037721051.1|DSUP
OG0000370	LOC108108663|XP_017072256.1|DEUG	LOC119553257|XP_037719471.1|DSUP
OG0000370	LOC108112486|XP_017077844.1|DEUG	LOC119549387|XP_037713362.1|DSUP
OG0000371	LOC108110133|XP_017074528.1|DEUG	LOC119557078|XP_037725559.1|DSUP
OG0000371	LOC108106749|XP_017069478.1|DEUG	LOC119551281|XP_037716475.1|DSUP
OG0000371	LOC108115961|XP_017083087.1|DEUG, LOC108115968|XP_017083094.1|DEUG	LOC119546562|XP_037708865.1|DSUP
OG0000372	LOC108103200|XP_017064078.1|DEUG	LOC119557698|XP_037726500.1|DSUP
OG0000372	LOC108107940|XP_017071260.1|DEUG	LOC119552814|XP_037718586.1|DSUP
OG0000372	LOC108115418|XP_017082343.1|DEUG	LOC119547223|XP_037709911.1|DSUP
OG0000373	LOC108108941|XP_017072684.1|DEUG	LOC119550744|XP_037715592.1|DSUP
OG0000374	LOC108106923|XP_017069663.1|DEUG, LOC108118288|XP_017086378.1|DEUG, LOC108108671|XP_017072265.1|DEUG	LOC119549660|XP_037713792.1|DSUP, LOC119555091|XP_037722237.1|DSUP
OG0000374	LOC108118133|XP_017086182.1|DEUG	LOC119557773|XP_037726599.1|DSUP
OG0000375	LOC108114124|XP_017080386.1|DEUG, LOC108114121|XP_017080383.1|DEUG, LOC108114122|XP_017080384.1|DEUG	LOC119553106|XP_037719204.1|DSUP
OG0000375	LOC108114125|XP_017080387.1|DEUG, LOC108114123|XP_017080385.1|DEUG	LOC119553108|XP_037719207.1|DSUP, LOC119553107|XP_037719205.1|DSUP
OG0000376	LOC108117423|XP_017085323.1|DEUG	LOC119556425|XP_037724572.1|DSUP
OG0000376	LOC108117422|XP_017085322.1|DEUG	LOC119556388|XP_037724491.1|DSUP
OG0000377	LOC108103867|XP_017065069.1|DEUG	LOC119557124|XP_037725636.1|DSUP
OG0000377	LOC108109192|XP_017073118.1|DEUG	LOC119560957|XP_037730633.1|DSUP
OG0000378	LOC108113045|XP_017078964.1|DEUG	LOC119550111|XP_037714520.1|DSUP
OG0000378	LOC108103715|XP_017064801.1|DEUG	LOC119557385|XP_037726058.1|DSUP
OG0000379	LOC108112810|XP_017078596.1|DEUG	LOC119549991|XP_037714328.1|DSUP
OG0000379	LOC108112190|XP_017077490.1|DEUG	LOC119549908|XP_037714156.1|DSUP
OG0000379	LOC108112811|XP_017078597.1|DEUG	LOC119549184|XP_037712931.1|DSUP
OG0000380	LOC108114891|XP_017081538.1|DEUG	LOC119559414|XP_037728436.1|DSUP
OG0000380	LOC108114679|XP_017081258.1|DEUG	LOC119554199|XP_037720927.1|DSUP
OG0000381	LOC108110482|XP_017075049.1|DEUG	LOC119547683|XP_037710570.1|DSUP
OG0000381	LOC108111039|XP_017075856.1|DEUG	LOC119546749|XP_037709177.1|DSUP
OG0000382	LOC108116729|XP_017084235.1|DEUG	LOC119555075|XP_037722213.1|DSUP
OG0000383	LOC108110882|XP_017075629.1|DEUG	LOC119548376|XP_037711522.1|DSUP
OG0000383	LOC108118466|XP_017086676.1|DEUG	LOC119546383|XP_037708547.1|DSUP
OG0000384	LOC108106769|XP_017069497.1|DEUG	LOC119549845|XP_037714065.1|DSUP
OG0000384	LOC108106645|XP_017069348.1|DEUG	LOC119551674|XP_037717056.1|DSUP
OG0000385	LOC108110395|XP_017074941.1|DEUG	LOC119557725|XP_037726535.1|DSUP
OG0000385	LOC108110393|XP_017074937.1|DEUG	LOC119557035|XP_037725509.1|DSUP
OG0000386	LOC108107653|XP_017070728.1|DEUG	LOC119553894|XP_037720489.1|DSUP
OG0000386	LOC108107655|XP_017070730.1|DEUG	LOC119553842|XP_037720414.1|DSUP
OG0000386	LOC108116093|XP_017083300.1|DEUG	LOC119563059|XP_037732202.1|DSUP
OG0000387	LOC108110567|XP_017075153.1|DEUG, LOC108106902|XP_017069639.1|DEUG	LOC119547345|XP_037710085.1|DSUP, LOC119546390|XP_037708558.1|DSUP, LOC119556840|XP_037725238.1|DSUP, LOC119547407|XP_037710184.1|DSUP
OG0000388	LOC108103610|XP_017064639.1|DEUG	LOC119553474|XP_037719811.1|DSUP
OG0000388	LOC108103614|XP_017064643.1|DEUG	LOC119553475|XP_037719812.1|DSUP
OG0000388	LOC108103611|XP_017064640.1|DEUG	LOC119553476|XP_037719814.1|DSUP
OG0000388	LOC108103593|XP_017064610.1|DEUG	LOC119553664|XP_037720103.1|DSUP
OG0000389	LOC108108329|XP_017071847.1|DEUG	LOC119554027|XP_037720671.1|DSUP
OG0000390	LOC108111808|XP_017076902.1|DEUG	LOC119546509|XP_037708759.1|DSUP, LOC119547695|XP_037710595.1|DSUP
OG0000391	LOC108111939|XP_017077097.1|DEUG	LOC119551111|XP_037716219.1|DSUP
OG0000391	LOC108112028|XP_017077261.1|DEUG	LOC119550814|XP_037715683.1|DSUP
OG0000392	LOC108115551|XP_017082547.1|DEUG	LOC119548478|XP_037711677.1|DSUP
OG0000392	LOC108102690|XP_017063321.1|DEUG	LOC119546875|XP_037709410.1|DSUP
OG0000393	LOC108103058|XP_017063860.1|DEUG	LOC119547457|XP_037710248.1|DSUP
OG0000393	LOC108103060|XP_017063877.1|DEUG	LOC119547459|XP_037710263.1|DSUP
OG0000394	LOC108111867|XP_017076981.1|DEUG	LOC119556496|XP_037724684.1|DSUP
OG0000394	LOC108111866|XP_017076980.1|DEUG	LOC119556495|XP_037724682.1|DSUP
OG0000395	LOC108107949|XP_017071270.1|DEUG	LOC119555542|XP_037722903.1|DSUP
OG0000395	LOC108107535|XP_017070565.1|DEUG	LOC119555384|XP_037722656.1|DSUP
OG0000395	LOC108107537|XP_017070566.1|DEUG	LOC119555385|XP_037722657.1|DSUP
OG0000396	LOC108118324|XP_017086431.1|DEUG, LOC108118321|XP_017086427.1|DEUG, LOC108118317|XP_017086422.1|DEUG, LOC108105642|XP_017067819.1|DEUG, LOC108105651|XP_017067828.1|DEUG, LOC108118318|XP_017086423.1|DEUG, LOC108118325|XP_017086432.1|DEUG	LOC119547422|XP_037710204.1|DSUP, LOC119548565|XP_037711808.1|DSUP, LOC119547421|XP_037710202.1|DSUP, LOC119546648|XP_037709023.1|DSUP, LOC119547424|XP_037710208.1|DSUP, LOC119546992|XP_037709581.1|DSUP, LOC119546550|XP_037708833.1|DSUP, LOC119546551|XP_037708837.1|DSUP
OG0000396	LOC108105644|XP_017067821.1|DEUG, LOC108106827|XP_017069553.1|DEUG, LOC108105716|XP_017067919.1|DEUG, LOC108106901|XP_017069638.1|DEUG, LOC108106890|XP_017069626.1|DEUG, LOC108106873|XP_017069608.1|DEUG	LOC119548444|XP_037711634.1|DSUP
OG0000397	LOC108104506|XP_017066113.1|DEUG	LOC119549472|XP_037713501.1|DSUP, LOC119549471|XP_037713500.1|DSUP
OG0000398	LOC108112490|XP_017077848.1|DEUG	LOC119549391|XP_037713369.1|DSUP
OG0000399	LOC108115881|XP_017083010.1|DEUG	LOC119563056|XP_037732197.1|DSUP
OG0000399	LOC108112913|XP_017078783.1|DEUG	LOC119551789|XP_037717263.1|DSUP
OG0000400	LOC108118373|XP_017086534.1|DEUG	LOC119556453|XP_037724621.1|DSUP
OG0000400	LOC108118374|XP_017086535.1|DEUG	LOC119557100|XP_037725605.1|DSUP
OG0000401	LOC108108059|XP_017071425.1|DEUG	LOC119553683|XP_037720161.1|DSUP
OG0000401	LOC108103576|XP_017064589.1|DEUG	LOC119556330|XP_037724347.1|DSUP
OG0000402	LOC108109995|XP_017074320.1|DEUG	LOC119557469|XP_037726163.1|DSUP
OG0000403	LOC108111431|XP_017076386.1|DEUG	LOC119545637|XP_037707276.1|DSUP
OG0000403	LOC108109123|XP_017073008.1|DEUG	LOC119549817|XP_037714023.1|DSUP
OG0000404	LOC108111353|XP_017076275.1|DEUG	LOC119545650|XP_037707303.1|DSUP
OG0000404	LOC108111290|XP_017076167.1|DEUG	LOC119545651|XP_037707304.1|DSUP
OG0000405	LOC108110411|XP_017074969.1|DEUG	LOC119557502|XP_037726203.1|DSUP
OG0000405	LOC108110151|XP_017074565.1|DEUG	LOC119559889|XP_037728955.1|DSUP
OG0000406	LOC108114709|XP_017081297.1|DEUG	LOC119554505|XP_037721370.1|DSUP
