Orthogroup	DEUG.longest_only	SLEB.longest_only
OG0002534	LOC108106774|XP_017069504.1|DEUG	LOC115629335|XP_030381645.1|SLEB
OG0002535	LOC108108558|XP_017072128.1|DEUG	LOC115633953|XP_030387333.1|SLEB
OG0002536	LOC108116061|XP_017083261.1|DEUG	LOC115621066|XP_030370451.1|SLEB
OG0002537	LOC108107260|XP_017070179.1|DEUG	LOC115634580|XP_030388273.1|SLEB
OG0002539	LOC108107479|XP_017070514.1|DEUG	LOC115634715|XP_030388458.1|SLEB
OG0002540	LOC108105637|XP_017067815.1|DEUG	LOC115621578|XP_030371128.1|SLEB
OG0002541	LOC108105391|XP_017067423.1|DEUG	LOC115627779|XP_030379448.1|SLEB
OG0002542	LOC108105097|XP_017067020.1|DEUG	LOC115626647|XP_030377912.1|SLEB
OG0002543	LOC108103882|XP_017065100.1|DEUG	LOC115627179|XP_030378640.1|SLEB
OG0002544	LOC108115677|XP_017082731.1|DEUG	LOC115620223|XP_030369224.1|SLEB
OG0002545	LOC108102464|XP_017062962.1|DEUG	LOC115626710|XP_030378005.1|SLEB
OG0002547	LOC108103257|XP_017064158.1|DEUG, LOC108111699|XP_017076737.1|DEUG	LOC115628877|XP_030380993.1|SLEB
OG0002548	LOC108102945|XP_017063706.1|DEUG	LOC115627864|XP_030379601.1|SLEB
OG0002549	LOC108103500|XP_017064499.1|DEUG	LOC115627127|XP_030378558.1|SLEB
OG0002550	LOC108102898|XP_017063592.1|DEUG	LOC115628695|XP_030380733.1|SLEB
OG0002551	LOC108109377|XP_017073359.1|DEUG	LOC115621138|XP_030370551.1|SLEB
OG0002552	LOC108115425|XP_017082350.1|DEUG	LOC115625730|XP_030376741.1|SLEB
OG0002553	LOC108112662|XP_017078290.1|DEUG	LOC115627499|XP_030379046.1|SLEB
OG0002554	LOC108103262|XP_017064163.1|DEUG	LOC115626783|XP_030378108.1|SLEB
OG0002555	LOC108103360|XP_017064294.1|DEUG	LOC115627263|XP_030378751.1|SLEB
OG0002556	LOC108113461|XP_017079531.1|DEUG	LOC115626336|XP_030377541.1|SLEB
OG0002557	LOC108118363|XP_017086521.1|DEUG	LOC115633035|XP_030386239.1|SLEB
OG0002558	LOC108116638|XP_017084107.1|DEUG	LOC115620595|XP_030369765.1|SLEB
OG0002559	LOC108111893|XP_017077018.1|DEUG	LOC115628077|XP_030379910.1|SLEB
OG0002560	LOC108110241|XP_017074718.1|DEUG	LOC115620522|XP_030369648.1|SLEB
OG0002561	LOC108117214|XP_017085027.1|DEUG	LOC115620350|XP_030369411.1|SLEB
OG0002562	LOC108117294|XP_017085142.1|DEUG	LOC115627250|XP_030378736.1|SLEB
OG0002563	LOC108105357|XP_017067362.1|DEUG	LOC115627248|XP_030378733.1|SLEB
OG0002564	LOC108111320|XP_017076204.1|DEUG	LOC115620254|XP_030369264.1|SLEB
OG0002565	LOC108112907|XP_017078767.1|DEUG	LOC115621236|XP_030370687.1|SLEB
OG0002566	LOC108112524|XP_017077936.1|DEUG, LOC108116951|XP_017084593.1|DEUG	LOC115620364|XP_030369429.1|SLEB
OG0002567	LOC108103246|XP_017064137.1|DEUG	LOC115629877|XP_030382335.1|SLEB
OG0002568	LOC108109419|XP_017073406.1|DEUG	LOC115626895|XP_030378265.1|SLEB
OG0002569	LOC108113956|XP_017080158.1|DEUG	LOC115625221|XP_030376064.1|SLEB
OG0002570	LOC108116885|XP_017084472.1|DEUG	LOC115621653|XP_030371216.1|SLEB
OG0002571	LOC108116888|XP_017084478.1|DEUG	LOC115621675|XP_030371246.1|SLEB
OG0002572	LOC108108989|XP_017072736.1|DEUG	LOC115634285|XP_030387798.1|SLEB
OG0002573	LOC108116877|XP_017084459.1|DEUG	LOC115621416|XP_030370925.1|SLEB
OG0002574	LOC108116995|XP_017084649.1|DEUG	LOC115620657|XP_030369867.1|SLEB
OG0002575	LOC108111482|XP_017076454.1|DEUG	LOC115623620|XP_030373902.1|SLEB
OG0002576	LOC108102414|XP_017062869.1|DEUG	LOC115627182|XP_030378643.1|SLEB
OG0002577	LOC108108523|XP_017072084.1|DEUG	LOC115632339|XP_030385303.1|SLEB
OG0002578	LOC108102637|XP_017063246.1|DEUG	LOC115630596|XP_030383075.1|SLEB
OG0002579	LOC108104126|XP_017065517.1|DEUG	LOC115631872|XP_030384580.1|SLEB
OG0002580	LOC108113306|XP_017079347.1|DEUG	LOC115633807|XP_030387151.1|SLEB
OG0002581	LOC108116626|XP_017084093.1|DEUG	LOC115621016|XP_030370396.1|SLEB
OG0002582	LOC108110561|XP_017075146.1|DEUG	LOC115628093|XP_030379930.1|SLEB
OG0002583	LOC108117481|XP_017085432.1|DEUG	LOC115621615|XP_030371170.1|SLEB
OG0002584	LOC108108616|XP_017072204.1|DEUG	LOC115633037|XP_030386245.1|SLEB
OG0002585	LOC108108618|XP_017072205.1|DEUG	LOC115634021|XP_030387413.1|SLEB
OG0002586	LOC108117249|XP_017085084.1|DEUG	LOC115620328|XP_030369382.1|SLEB
OG0002587	LOC108109509|XP_017073547.1|DEUG	LOC115620684|XP_030369913.1|SLEB
OG0002588	LOC108110099|XP_017074486.1|DEUG	LOC115620442|XP_030369530.1|SLEB
OG0002589	LOC108113604|XP_017079749.1|DEUG	LOC115620623|XP_030369810.1|SLEB
OG0002590	LOC108103922|XP_017065163.1|DEUG	LOC115627630|XP_030379226.1|SLEB
OG0002591	LOC108113501|XP_017079578.1|DEUG	LOC115620668|XP_030369884.1|SLEB
OG0002592	LOC108115849|XP_017082952.1|DEUG	LOC115621610|XP_030371163.1|SLEB
OG0002593	LOC108115838|XP_017082924.1|DEUG	LOC115621178|XP_030370602.1|SLEB
OG0002594	LOC108116883|XP_017084470.1|DEUG	LOC115620759|XP_030370016.1|SLEB
OG0002595	LOC108117116|XP_017084834.1|DEUG	LOC115620212|XP_030369209.1|SLEB
OG0002596	LOC108116927|XP_017084560.1|DEUG	LOC115621124|XP_030370530.1|SLEB
OG0002597	LOC108105235|XP_017067195.1|DEUG	LOC115620726|XP_030369966.1|SLEB
OG0002598	LOC108115656|XP_017082704.1|DEUG	LOC115620194|XP_030369185.1|SLEB
OG0002599	LOC108110599|XP_017075189.1|DEUG	LOC115628083|XP_030379920.1|SLEB
OG0002600	LOC108104783|XP_017066527.1|DEUG	LOC115620345|XP_030369409.1|SLEB
OG0002601	LOC108115076|XP_017081814.1|DEUG	LOC115623876|XP_030374284.1|SLEB
OG0002602	LOC108116010|XP_017083178.1|DEUG	LOC115621853|XP_030371525.1|SLEB
OG0002603	LOC108111333|XP_017076243.1|DEUG	LOC115621625|XP_030371181.1|SLEB
OG0002604	LOC108111284|XP_017076162.1|DEUG	LOC115621781|XP_030371396.1|SLEB
OG0002605	LOC108117305|XP_017085153.1|DEUG	LOC115620690|XP_030369919.1|SLEB
OG0002606	LOC108116906|XP_017084509.1|DEUG	LOC115621484|XP_030371005.1|SLEB
OG0002607	LOC108115062|XP_017081796.1|DEUG	LOC115621488|XP_030371014.1|SLEB
OG0002608	LOC108116393|XP_017083745.1|DEUG	LOC115625145|XP_030375926.1|SLEB
OG0002609	LOC108106698|XP_017069420.1|DEUG	LOC115632020|XP_030384827.1|SLEB
OG0002610	LOC108110211|XP_017074675.1|DEUG	LOC115623660|XP_030373978.1|SLEB
OG0002611	LOC108109788|XP_017073971.1|DEUG	LOC115625517|XP_030376441.1|SLEB
OG0002612	LOC108117327|XP_017085189.1|DEUG	LOC115620887|XP_030370229.1|SLEB
OG0002613	LOC108116611|XP_017084066.1|DEUG	LOC115620505|XP_030369620.1|SLEB
OG0002614	LOC108113583|XP_017079714.1|DEUG	LOC115621173|XP_030370597.1|SLEB
OG0002615	LOC108107996|XP_017071335.1|DEUG	LOC115633443|XP_030386756.1|SLEB
OG0002616	LOC108115839|XP_017082936.1|DEUG	LOC115620844|XP_030370143.1|SLEB
OG0002617	LOC108109988|XP_017074315.1|DEUG	LOC115628078|XP_030379912.1|SLEB
OG0002618	LOC108115000|XP_017081729.1|DEUG	LOC115621963|XP_030371671.1|SLEB
OG0002619	LOC108117130|XP_017084851.1|DEUG	LOC115625432|XP_030376334.1|SLEB
OG0002620	LOC108117498|XP_017085466.1|DEUG	LOC115625616|XP_030376613.1|SLEB
OG0002621	LOC108115721|XP_017082783.1|DEUG	LOC115620703|XP_030369936.1|SLEB
OG0002622	LOC108114437|XP_017080917.1|DEUG	LOC115632182|XP_030385076.1|SLEB
OG0002623	LOC108112891|XP_017078740.1|DEUG	LOC115620823|XP_030370113.1|SLEB
OG0002624	LOC108109564|XP_017073626.1|DEUG	LOC115621141|XP_030370558.1|SLEB
OG0002625	LOC108109453|XP_017073441.1|DEUG	LOC115620732|XP_030369978.1|SLEB
OG0002626	LOC108117433|XP_017085337.1|DEUG	LOC115626689|XP_030377977.1|SLEB
OG0002627	LOC108115625|XP_017082661.1|DEUG	LOC115620261|XP_030369272.1|SLEB
OG0002628	LOC108115360|XP_017082275.1|DEUG	LOC115621433|XP_030370945.1|SLEB
OG0002629	LOC108116323|XP_017083619.1|DEUG	LOC115625375|XP_030376273.1|SLEB
OG0002630	LOC108116390|XP_017083741.1|DEUG	LOC115623637|XP_030373939.1|SLEB
OG0002631	LOC108113806|XP_017080004.1|DEUG	LOC115621075|XP_030370464.1|SLEB
OG0002632	LOC108111695|XP_017076733.1|DEUG	LOC115621754|XP_030371348.1|SLEB
OG0002633	LOC108116880|XP_017084464.1|DEUG	LOC115620221|XP_030369221.1|SLEB
OG0002634	LOC108111684|XP_017076716.1|DEUG	LOC115629457|XP_030381783.1|SLEB
OG0002635	LOC108110171|XP_017074587.1|DEUG	LOC115621387|XP_030370881.1|SLEB
OG0002636	LOC108117266|XP_017085147.1|DEUG	LOC115620698|XP_030369929.1|SLEB
OG0002637	LOC108104093|XP_017065478.1|DEUG	LOC115631430|XP_030384022.1|SLEB
OG0002638	LOC108111343|XP_017076261.1|DEUG	LOC115622023|XP_030371742.1|SLEB
OG0002639	LOC108116432|XP_017083816.1|DEUG	LOC115623360|XP_030373505.1|SLEB
OG0002640	LOC108116894|XP_017084491.1|DEUG	LOC115622008|XP_030371723.1|SLEB
OG0002641	LOC108116897|XP_017084496.1|DEUG	LOC115621212|XP_030370654.1|SLEB
OG0002642	LOC108116896|XP_017084494.1|DEUG	LOC115621372|XP_030370859.1|SLEB
OG0002643	LOC108116895|XP_017084492.1|DEUG	LOC115620654|XP_030369864.1|SLEB
OG0002644	LOC108115406|XP_017082333.1|DEUG	LOC115621706|XP_030371273.1|SLEB, LOC115625645|XP_030376632.1|SLEB
OG0002645	LOC108115401|XP_017082328.1|DEUG	LOC115620851|XP_030370155.1|SLEB
OG0002646	LOC108117553|XP_017085550.1|DEUG	LOC115625255|XP_030376110.1|SLEB
OG0002647	LOC108109483|XP_017073501.1|DEUG	LOC115621276|XP_030370739.1|SLEB
OG0002648	LOC108115169|XP_017081977.1|DEUG	LOC115625164|XP_030375956.1|SLEB
OG0002649	LOC108109468|XP_017073479.1|DEUG	LOC115622809|XP_030372737.1|SLEB
OG0002650	LOC108109482|XP_017073500.1|DEUG	LOC115629503|XP_030381842.1|SLEB, LOC115620797|XP_030370076.1|SLEB, LOC115633410|XP_030386714.1|SLEB
OG0002651	LOC108111477|XP_017076438.1|DEUG	LOC115623690|XP_030374021.1|SLEB
OG0002652	LOC108110203|XP_017074667.1|DEUG	LOC115621707|XP_030371274.1|SLEB
OG0002653	LOC108115999|XP_017083160.1|DEUG	LOC115620270|XP_030369292.1|SLEB
OG0002654	LOC108116059|XP_017083258.1|DEUG	LOC115622037|XP_030371764.1|SLEB
OG0002655	LOC108117188|XP_017084970.1|DEUG	LOC115620640|XP_030369840.1|SLEB
OG0002656	LOC108116954|XP_017084598.1|DEUG	LOC115620490|XP_030369590.1|SLEB
OG0002657	LOC108110162|XP_017074576.1|DEUG	LOC115621418|XP_030370927.1|SLEB
OG0002658	LOC108109070|XP_017072911.1|DEUG	LOC115620761|XP_030370021.1|SLEB
OG0002659	LOC108116078|XP_017083285.1|DEUG	LOC115620541|XP_030369684.1|SLEB
OG0002660	LOC108102993|XP_017063795.1|DEUG	LOC115627484|XP_030379023.1|SLEB
OG0002661	LOC108115989|XP_017083140.1|DEUG	LOC115621606|XP_030371158.1|SLEB
OG0002662	LOC108107449|XP_017070482.1|DEUG	LOC115634716|XP_030388459.1|SLEB
OG0002663	LOC108116587|XP_017084020.1|DEUG	LOC115625051|XP_030375764.1|SLEB
OG0002664	LOC108104177|XP_017065591.1|DEUG	LOC115631578|XP_030384232.1|SLEB
OG0002665	LOC108109003|XP_017072760.1|DEUG	LOC115632028|XP_030384839.1|SLEB
OG0002666	LOC108108994|XP_017072743.1|DEUG	LOC115634560|XP_030388236.1|SLEB
OG0002667	LOC108104880|XP_017066697.1|DEUG	LOC115628039|XP_030379846.1|SLEB
OG0002668	LOC108113772|XP_017080001.1|DEUG	LOC115628285|XP_030380182.1|SLEB
OG0002669	LOC108106183|XP_017068596.1|DEUG	LOC115628488|XP_030380476.1|SLEB
OG0002670	LOC108109846|XP_017074089.1|DEUG	LOC115632128|XP_030384994.1|SLEB
OG0002671	LOC108109835|XP_017074069.1|DEUG	LOC115632211|XP_030385126.1|SLEB
OG0002672	LOC108109069|XP_017072910.1|DEUG	LOC115634166|XP_030387607.1|SLEB
OG0002673	LOC108107265|XP_017070186.1|DEUG	LOC115631702|XP_030384392.1|SLEB
OG0002674	LOC108104841|XP_017066638.1|DEUG	LOC115628019|XP_030379810.1|SLEB
OG0002675	LOC108102744|XP_017063381.1|DEUG	LOC115622346|XP_030372118.1|SLEB
OG0002676	LOC108107343|XP_017070329.1|DEUG	LOC115628778|XP_030380852.1|SLEB
OG0002677	LOC108113234|XP_017079261.1|DEUG	LOC115633609|XP_030386907.1|SLEB
OG0002678	LOC108106421|XP_017068939.1|DEUG	LOC115630475|XP_030382913.1|SLEB
OG0002679	LOC108107301|XP_017070250.1|DEUG	LOC115634105|XP_030387522.1|SLEB
OG0002680	LOC108103289|XP_017064191.1|DEUG	LOC115629670|XP_030382048.1|SLEB
OG0002681	LOC108109220|XP_017073174.1|DEUG	LOC115624631|XP_030375247.1|SLEB
OG0002682	LOC108108151|XP_017071570.1|DEUG	LOC115623289|XP_030373433.1|SLEB
OG0002683	LOC108109480|XP_017073498.1|DEUG	LOC115625319|XP_030376201.1|SLEB
OG0002684	LOC108103016|XP_017063830.1|DEUG	LOC115627859|XP_030379580.1|SLEB
OG0002685	LOC108104729|XP_017066452.1|DEUG	LOC115632638|XP_030385728.1|SLEB
OG0002686	LOC108107690|XP_017070784.1|DEUG	LOC115632803|XP_030385914.1|SLEB
OG0002687	LOC108108580|XP_017072161.1|DEUG	LOC115630263|XP_030382660.1|SLEB
OG0002688	LOC108114592|XP_017081138.1|DEUG	LOC115623148|XP_030373217.1|SLEB
OG0002689	LOC108103869|XP_017065074.1|DEUG	LOC115633271|XP_030386539.1|SLEB
OG0002690	LOC108114715|XP_017081306.1|DEUG	LOC115628255|XP_030380137.1|SLEB
OG0002691	LOC108113271|XP_017079308.1|DEUG	LOC115634307|XP_030387823.1|SLEB
OG0002692	LOC108107347|XP_017070335.1|DEUG	LOC115626768|XP_030378089.1|SLEB
OG0002693	LOC108102853|XP_017063539.1|DEUG	LOC115628385|XP_030380329.1|SLEB, LOC115628335|XP_030380259.1|SLEB
OG0002694	LOC108104874|XP_017066691.1|DEUG	LOC115620081|XP_030369123.1|SLEB
OG0002695	LOC108107783|XP_017070968.1|DEUG	LOC115624977|XP_030375692.1|SLEB
OG0002696	LOC108114493|XP_017081000.1|DEUG	LOC115628238|XP_030380111.1|SLEB
OG0002697	LOC108109817|XP_017074036.1|DEUG	LOC115632381|XP_030385370.1|SLEB
OG0002698	LOC108107895|XP_017071182.1|DEUG	LOC115632252|XP_030385178.1|SLEB
OG0002699	LOC108102745|XP_017063385.1|DEUG	LOC115622904|XP_030372887.1|SLEB
OG0002700	LOC108114218|XP_017080534.1|DEUG	LOC115623063|XP_030373102.1|SLEB
OG0002701	LOC108109114|XP_017072995.1|DEUG	LOC115626011|XP_030377122.1|SLEB
OG0002702	LOC108109210|XP_017073140.1|DEUG	LOC115630170|XP_030382613.1|SLEB
OG0002703	LOC108110362|XP_017074892.1|DEUG	LOC115625894|XP_030376985.1|SLEB
OG0002704	LOC108106595|XP_017069272.1|DEUG	LOC115620077|XP_030369102.1|SLEB
OG0002705	LOC108114488|XP_017080996.1|DEUG	LOC115622911|XP_030372894.1|SLEB
OG0002706	LOC108106424|XP_017068942.1|DEUG	LOC115627011|XP_030378395.1|SLEB
OG0002707	LOC108104703|XP_017066408.1|DEUG	LOC115624553|XP_030375138.1|SLEB
OG0002708	LOC108114260|XP_017080646.1|DEUG	LOC115632729|XP_030385834.1|SLEB
OG0002709	LOC108104557|XP_017066188.1|DEUG	LOC115624634|XP_030375256.1|SLEB
OG0002710	LOC108108924|XP_017072665.1|DEUG	LOC115624649|XP_030375290.1|SLEB
OG0002711	LOC108109018|XP_017072779.1|DEUG	LOC115634671|XP_030388390.1|SLEB
OG0002712	LOC108112919|XP_017078797.1|DEUG	LOC115621305|XP_030370782.1|SLEB
OG0002713	LOC108112551|XP_017077976.1|DEUG	LOC115633673|XP_030386980.1|SLEB
OG0002714	LOC108112809|XP_017078592.1|DEUG	LOC115620055|XP_030369048.1|SLEB
OG0002715	LOC108103502|XP_017064503.1|DEUG	LOC115627225|XP_030378708.1|SLEB
OG0002716	LOC108107273|XP_017070203.1|DEUG	LOC115634323|XP_030387841.1|SLEB
OG0002717	LOC108109572|XP_017073637.1|DEUG	LOC115625205|XP_030376032.1|SLEB
OG0002718	LOC108113952|XP_017080153.1|DEUG	LOC115622368|XP_030372145.1|SLEB
OG0002719	LOC108116396|XP_017083755.1|DEUG	LOC115624025|XP_030374461.1|SLEB
OG0002720	LOC108108006|XP_017071349.1|DEUG	LOC115622341|XP_030372113.1|SLEB
OG0002721	LOC108106849|XP_017069580.1|DEUG	LOC115626153|XP_030377278.1|SLEB
OG0002722	LOC108104453|XP_017066006.1|DEUG	LOC115633779|XP_030387116.1|SLEB
OG0002723	LOC108107381|XP_017070379.1|DEUG	LOC115628698|XP_030380741.1|SLEB
OG0002724	LOC108117496|XP_017085463.1|DEUG	LOC115625615|XP_030376612.1|SLEB
OG0002725	LOC108108767|XP_017072423.1|DEUG	LOC115631325|XP_030383909.1|SLEB
OG0002726	LOC108103609|XP_017064635.1|DEUG	LOC115622540|XP_030372364.1|SLEB
OG0002727	LOC108107606|XP_017070661.1|DEUG	LOC115632848|XP_030385966.1|SLEB
OG0002728	LOC108112760|XP_017078506.1|DEUG	LOC115634600|XP_030388309.1|SLEB
OG0002729	LOC108114150|XP_017080427.1|DEUG	LOC115623176|XP_030373254.1|SLEB
OG0002730	LOC108106518|XP_017069107.1|DEUG	LOC115620620|XP_030369808.1|SLEB
OG0002731	LOC108104696|XP_017066396.1|DEUG	LOC115628244|XP_030380120.1|SLEB
OG0002732	LOC108106685|XP_017069405.1|DEUG	LOC115625841|XP_030376907.1|SLEB
OG0002733	LOC108113371|XP_017079428.1|DEUG	LOC115633829|XP_030387177.1|SLEB
OG0002734	LOC108105394|XP_017067427.1|DEUG	LOC115634579|XP_030388271.1|SLEB
OG0002735	LOC108104777|XP_017066503.1|DEUG	LOC115628509|XP_030380519.1|SLEB
OG0002736	LOC108104778|XP_017066510.1|DEUG	LOC115634547|XP_030388220.1|SLEB
OG0002737	LOC108117367|XP_017085239.1|DEUG	LOC115622914|XP_030372898.1|SLEB
OG0002738	LOC108107894|XP_017071181.1|DEUG	LOC115628309|XP_030380223.1|SLEB
OG0002739	LOC108108051|XP_017071414.1|DEUG	LOC115624718|XP_030375401.1|SLEB
OG0002740	LOC108108050|XP_017071413.1|DEUG	LOC115624717|XP_030375400.1|SLEB
OG0002741	LOC108109140|XP_017073027.1|DEUG	LOC115623499|XP_030373740.1|SLEB
OG0002742	LOC108107441|XP_017070470.1|DEUG	LOC115624237|XP_030374720.1|SLEB
OG0002743	LOC108107840|XP_017071081.1|DEUG	LOC115622360|XP_030372135.1|SLEB, LOC115622361|XP_030372136.1|SLEB
OG0002744	LOC108114182|XP_017080477.1|DEUG	LOC115623242|XP_030373360.1|SLEB
OG0002745	LOC108113995|XP_017080233.1|DEUG	LOC115632581|XP_030385662.1|SLEB
OG0002746	LOC108113017|XP_017078928.1|DEUG	LOC115632894|XP_030386049.1|SLEB
OG0002747	LOC108107644|XP_017070754.1|DEUG	LOC115620764|XP_030370024.1|SLEB
OG0002748	LOC108107423|XP_017070441.1|DEUG	LOC115620023|XP_030368987.1|SLEB
OG0002749	LOC108107321|XP_017070288.1|DEUG	LOC115633116|XP_030386405.1|SLEB
OG0002750	LOC108106729|XP_017069455.1|DEUG	LOC115633641|XP_030386941.1|SLEB
OG0002751	LOC108109128|XP_017073011.1|DEUG	LOC115620014|XP_030368975.1|SLEB
OG0002752	LOC108104491|XP_017066093.1|DEUG	LOC115628625|XP_030380672.1|SLEB
OG0002753	LOC108113064|XP_017078989.1|DEUG	LOC115634719|XP_030388463.1|SLEB
OG0002754	LOC108114345|XP_017080771.1|DEUG	LOC115623155|XP_030373224.1|SLEB
OG0002755	LOC108113364|XP_017079421.1|DEUG	LOC115629006|XP_030381158.1|SLEB
OG0002756	LOC108114420|XP_017080895.1|DEUG	LOC115633049|XP_030386254.1|SLEB
OG0002757	LOC108114114|XP_017080367.1|DEUG	LOC115632891|XP_030386033.1|SLEB, LOC115632754|XP_030385861.1|SLEB
OG0002758	LOC108113015|XP_017078925.1|DEUG	LOC115631234|XP_030383806.1|SLEB
OG0002759	LOC108112867|XP_017078682.1|DEUG	LOC115631035|XP_030383522.1|SLEB
OG0002760	LOC108107297|XP_017070243.1|DEUG	LOC115629252|XP_030381533.1|SLEB
OG0002761	LOC108112038|XP_017077273.1|DEUG	LOC115634429|XP_030387995.1|SLEB
OG0002762	LOC108112649|XP_017078255.1|DEUG	LOC115623837|XP_030374243.1|SLEB
OG0002763	LOC108108298|XP_017071796.1|DEUG	LOC115632395|XP_030385385.1|SLEB
OG0002764	LOC108108550|XP_017072117.1|DEUG	LOC115632116|XP_030384974.1|SLEB
OG0002765	LOC108112796|XP_017078571.1|DEUG	LOC115629741|XP_030382139.1|SLEB
OG0002766	LOC108112799|XP_017078575.1|DEUG	LOC115634475|XP_030388067.1|SLEB
OG0002767	LOC108112778|XP_017078541.1|DEUG	LOC115620468|XP_030369600.1|SLEB
OG0002768	LOC108107253|XP_017070171.1|DEUG	LOC115625073|XP_030375825.1|SLEB
OG0002769	LOC108106649|XP_017069355.1|DEUG	LOC115634277|XP_030387770.1|SLEB
OG0002770	LOC108107116|XP_017069993.1|DEUG	LOC115631660|XP_030384335.1|SLEB
OG0002771	LOC108114524|XP_017081043.1|DEUG	LOC115632703|XP_030385800.1|SLEB
OG0002772	LOC108114550|XP_017081083.1|DEUG	LOC115632175|XP_030385067.1|SLEB
OG0002773	LOC108113036|XP_017078956.1|DEUG	LOC115634018|XP_030387404.1|SLEB
OG0002774	LOC108109303|XP_017073287.1|DEUG	LOC115633984|XP_030387365.1|SLEB
OG0002775	LOC108108603|XP_017072189.1|DEUG	LOC115632788|XP_030385900.1|SLEB
OG0002776	LOC108117380|XP_017085262.1|DEUG	LOC115622607|XP_030372465.1|SLEB
OG0002777	LOC108114732|XP_017081331.1|DEUG	LOC115632562|XP_030385639.1|SLEB
OG0002778	LOC108114462|XP_017080955.1|DEUG	LOC115632432|XP_030385435.1|SLEB
OG0002779	LOC108102723|XP_017063352.1|DEUG	LOC115622448|XP_030372249.1|SLEB
OG0002780	LOC108116225|XP_017083505.1|DEUG	LOC115625338|XP_030376223.1|SLEB
OG0002781	LOC108106615|XP_017069304.1|DEUG	LOC115624822|XP_030375530.1|SLEB
OG0002782	LOC108108721|XP_017072343.1|DEUG	LOC115623440|XP_030373651.1|SLEB
OG0002783	LOC108108153|XP_017071573.1|DEUG	LOC115633042|XP_030386246.1|SLEB
OG0002784	LOC108109043|XP_017072829.1|DEUG	LOC115634435|XP_030388002.1|SLEB
OG0002785	LOC108108748|XP_017072393.1|DEUG	LOC115621060|XP_030370463.1|SLEB
OG0002786	LOC108114419|XP_017080892.1|DEUG	LOC115632489|XP_030385526.1|SLEB
OG0002787	LOC108114107|XP_017080359.1|DEUG	LOC115622602|XP_030372461.1|SLEB
OG0002788	LOC108114109|XP_017080361.1|DEUG	LOC115622603|XP_030372462.1|SLEB
OG0002789	LOC108114576|XP_017081117.1|DEUG	LOC115622690|XP_030372575.1|SLEB
OG0002790	LOC108114154|XP_017080434.1|DEUG	LOC115622126|XP_030371838.1|SLEB
OG0002791	LOC108108533|XP_017072096.1|DEUG	LOC115625546|XP_030376489.1|SLEB
OG0002792	LOC108113074|XP_017079004.1|DEUG	LOC115634804|XP_030388574.1|SLEB
OG0002793	LOC108114166|XP_017080447.1|DEUG	LOC115633019|XP_030386203.1|SLEB
OG0002794	LOC108107779|XP_017070962.1|DEUG	LOC115624971|XP_030375681.1|SLEB
OG0002795	LOC108108082|XP_017071453.1|DEUG	LOC115632250|XP_030385173.1|SLEB
OG0002796	LOC108108216|XP_017071673.1|DEUG	LOC115622686|XP_030372571.1|SLEB
OG0002797	LOC108114161|XP_017080440.1|DEUG	LOC115622128|XP_030371841.1|SLEB
OG0002798	LOC108105708|XP_017067908.1|DEUG	LOC115630562|XP_030383036.1|SLEB
OG0002799	LOC108104671|XP_017066350.1|DEUG	LOC115623078|XP_030373138.1|SLEB
OG0002800	LOC108114220|XP_017080559.1|DEUG	LOC115632298|XP_030385257.1|SLEB
OG0002801	LOC108107324|XP_017070297.1|DEUG	LOC115626430|XP_030377667.1|SLEB
OG0002802	LOC108107422|XP_017070439.1|DEUG	LOC115633569|XP_030386887.1|SLEB
OG0002803	LOC108107113|XP_017069991.1|DEUG	LOC115631586|XP_030384246.1|SLEB
OG0002804	LOC108112969|XP_017078859.1|DEUG	LOC115622681|XP_030372565.1|SLEB
OG0002805	LOC108109009|XP_017072769.1|DEUG	LOC115634735|XP_030388481.1|SLEB
OG0002806	LOC108108534|XP_017072097.1|DEUG	LOC115633809|XP_030387154.1|SLEB
OG0002807	LOC108107290|XP_017070235.1|DEUG	LOC115628788|XP_030380865.1|SLEB
OG0002808	LOC108107305|XP_017070264.1|DEUG	LOC115620022|XP_030368986.1|SLEB
OG0002809	LOC108107682|XP_017070760.1|DEUG	LOC115632914|XP_030386064.1|SLEB, LOC115626912|XP_030378283.1|SLEB
OG0002810	LOC108104683|XP_017066373.1|DEUG	LOC115633047|XP_030386251.1|SLEB
OG0002811	LOC108108078|XP_017071449.1|DEUG	LOC115622202|XP_030371957.1|SLEB
OG0002812	LOC108112560|XP_017077995.1|DEUG	LOC115623212|XP_030373341.1|SLEB
OG0002813	LOC108111975|XP_017077174.1|DEUG	LOC115621320|XP_030370802.1|SLEB
OG0002814	LOC108109056|XP_017072863.1|DEUG	LOC115634305|XP_030387819.1|SLEB
OG0002815	LOC108106679|XP_017069399.1|DEUG	LOC115632317|XP_030385284.1|SLEB
OG0002816	LOC108112044|XP_017077285.1|DEUG	LOC115628919|XP_030381044.1|SLEB
OG0002817	LOC108104164|XP_017065557.1|DEUG	LOC115630305|XP_030382706.1|SLEB
OG0002818	LOC108104819|XP_017066592.1|DEUG	LOC115629344|XP_030381656.1|SLEB
OG0002819	LOC108109839|XP_017074074.1|DEUG	LOC115622130|XP_030371843.1|SLEB
OG0002820	LOC108109899|XP_017074195.1|DEUG	LOC115622347|XP_030372120.1|SLEB
OG0002821	LOC108108159|XP_017071581.1|DEUG	LOC115624673|XP_030375330.1|SLEB
OG0002822	LOC108109294|XP_017073276.1|DEUG	LOC115629519|XP_030381861.1|SLEB
