Orthogroup	DEUG.longest_only	DNOV.longest_only
OG0001875	LOC108113500|XP_017079577.1|DEUG	LOC115771918|XP_030573670.1|DNOV, LOC115771673|XP_030573347.1|DNOV
OG0001876	LOC108110060|XP_017074430.1|DEUG	LOC115760594|XP_030557887.1|DNOV
OG0001877	LOC108103328|XP_017064253.1|DEUG	LOC115767797|XP_030567988.1|DNOV
OG0001878	LOC108116934|XP_017084568.1|DEUG	LOC115761751|XP_030559512.1|DNOV
OG0001879	LOC108113777|XP_017079965.1|DEUG	LOC115760404|XP_030557563.1|DNOV, LOC115760370|XP_030557523.1|DNOV, LOC115768249|XP_030568639.1|DNOV
OG0001880	LOC108117122|XP_017084842.1|DEUG	LOC115770589|XP_030571778.1|DNOV
OG0001881	LOC108115085|XP_017081822.1|DEUG	LOC115759502|XP_030556303.1|DNOV
OG0001882	LOC108115811|XP_017082888.1|DEUG	LOC115772033|XP_030573823.1|DNOV
OG0001883	LOC108115629|XP_017082669.1|DEUG	LOC115764818|XP_030563927.1|DNOV
OG0001884	LOC108110234|XP_017074709.1|DEUG	LOC115757676|XP_030553867.1|DNOV
OG0001885	LOC108104097|XP_017065482.1|DEUG	LOC115759111|XP_030555813.1|DNOV, LOC115760160|XP_030557232.1|DNOV
OG0001886	LOC108109797|XP_017073999.1|DEUG	LOC115761938|XP_030559833.1|DNOV
OG0001887	LOC108113334|XP_017079380.1|DEUG	LOC115758283|XP_030554707.1|DNOV
OG0001888	LOC108114982|XP_017081702.1|DEUG	LOC115763663|XP_030562194.1|DNOV
OG0001889	LOC108117630|XP_017085646.1|DEUG	LOC115767801|XP_030567992.1|DNOV
OG0001890	LOC108114456|XP_017080946.1|DEUG	LOC115771531|XP_030573128.1|DNOV
OG0001891	LOC108117034|XP_017084692.1|DEUG	LOC115771655|XP_030573320.1|DNOV
OG0001892	LOC108114678|XP_017081294.1|DEUG	LOC115758508|XP_030555058.1|DNOV
OG0001893	LOC108115760|XP_017082816.1|DEUG	LOC115764956|XP_030564138.1|DNOV
OG0001894	LOC108113285|XP_017079324.1|DEUG	LOC115762066|XP_030560013.1|DNOV
OG0001895	LOC108102317|XP_017062579.1|DEUG	LOC115766726|XP_030566542.1|DNOV
OG0001896	LOC108104198|XP_017065631.1|DEUG	LOC115763931|XP_030562582.1|DNOV
OG0001897	LOC108108388|XP_017071925.1|DEUG	LOC115771770|XP_030573484.1|DNOV
OG0001898	LOC108110063|XP_017074432.1|DEUG	LOC115768031|XP_030568313.1|DNOV
OG0001899	LOC108117222|XP_017085038.1|DEUG	LOC115764108|XP_030562823.1|DNOV
OG0001900	LOC108108784|XP_017072446.1|DEUG	LOC115771504|XP_030573093.1|DNOV
OG0001901	LOC108106977|XP_017069786.1|DEUG	LOC115759717|XP_030556584.1|DNOV
OG0001903	LOC108115008|XP_017081739.1|DEUG	LOC115764070|XP_030562777.1|DNOV
OG0001904	LOC108115993|XP_017083152.1|DEUG	LOC115761380|XP_030558991.1|DNOV
OG0001905	LOC108111840|XP_017076933.1|DEUG	LOC115758229|XP_030554641.1|DNOV
OG0001906	LOC108110200|XP_017074655.1|DEUG	LOC115761740|XP_030559487.1|DNOV
OG0001907	LOC108103019|XP_017063833.1|DEUG	LOC115765120|XP_030564375.1|DNOV
OG0001908	LOC108115848|XP_017082951.1|DEUG	LOC115764870|XP_030564008.1|DNOV
OG0001909	LOC108118077|XP_017086109.1|DEUG	LOC115764258|XP_030563037.1|DNOV
OG0001910	LOC108108382|XP_017071919.1|DEUG	LOC115761223|XP_030558772.1|DNOV
OG0001911	LOC108111492|XP_017076468.1|DEUG	LOC115771744|XP_030573435.1|DNOV
OG0001912	LOC108106278|XP_017068733.1|DEUG	LOC115764176|XP_030562926.1|DNOV
OG0001913	LOC108111098|XP_017075927.1|DEUG	LOC115759034|XP_030555712.1|DNOV
OG0001914	LOC108116584|XP_017084014.1|DEUG	LOC115765000|XP_030564202.1|DNOV
OG0001915	LOC108103590|XP_017064604.1|DEUG	LOC115769764|XP_030570584.1|DNOV
OG0001916	LOC108112007|XP_017077233.1|DEUG	LOC115760856|XP_030558267.1|DNOV
OG0001917	LOC108109833|XP_017074066.1|DEUG	LOC115769493|XP_030570172.1|DNOV
OG0001918	LOC108108072|XP_017071441.1|DEUG	LOC115769529|XP_030570231.1|DNOV
OG0001919	LOC108112862|XP_017078677.1|DEUG	LOC115760024|XP_030557050.1|DNOV
OG0001920	LOC108104660|XP_017066335.1|DEUG	LOC115770603|XP_030571800.1|DNOV
OG0001921	LOC108114907|XP_017081572.1|DEUG	LOC115760460|XP_030557646.1|DNOV, LOC115760461|XP_030557647.1|DNOV, LOC115760458|XP_030557640.1|DNOV
OG0001922	LOC108113061|XP_017078986.1|DEUG	LOC115762129|XP_030560094.1|DNOV
OG0001923	LOC108107865|XP_017071123.1|DEUG	LOC115771012|XP_030572379.1|DNOV
OG0001924	LOC108118164|XP_017086214.1|DEUG	LOC115760157|XP_030557229.1|DNOV
OG0001925	LOC108108007|XP_017071351.1|DEUG	LOC115771261|XP_030572737.1|DNOV
OG0001926	LOC108109873|XP_017074155.1|DEUG	LOC115767167|XP_030567210.1|DNOV
OG0001927	LOC108106665|XP_017069382.1|DEUG	LOC115760492|XP_030557703.1|DNOV
OG0001928	LOC108114354|XP_017080783.1|DEUG	LOC115770504|XP_030571658.1|DNOV
OG0001929	LOC108113975|XP_017080182.1|DEUG	LOC115762803|XP_030561022.1|DNOV, LOC115770197|XP_030571221.1|DNOV
OG0001930	LOC108112707|XP_017078417.1|DEUG	LOC115760569|XP_030557842.1|DNOV
OG0001931	LOC108113909|XP_017080105.1|DEUG	LOC115769877|XP_030570739.1|DNOV
OG0001932	LOC108114341|XP_017080761.1|DEUG	LOC115769874|XP_030570734.1|DNOV
OG0001933	LOC108112682|XP_017078363.1|DEUG	LOC115760905|XP_030558336.1|DNOV
OG0001934	LOC108114703|XP_017081290.1|DEUG	LOC115770460|XP_030571597.1|DNOV
OG0001935	LOC108114438|XP_017080918.1|DEUG	LOC115762662|XP_030560830.1|DNOV
OG0001937	LOC108106593|XP_017069269.1|DEUG	LOC115762183|XP_030560163.1|DNOV
OG0001938	LOC108106426|XP_017068944.1|DEUG	LOC115762263|XP_030560284.1|DNOV
OG0001939	LOC108108923|XP_017072664.1|DEUG	LOC115762272|XP_030560294.1|DNOV
OG0001940	LOC108112508|XP_017077884.1|DEUG	LOC115760577|XP_030557855.1|DNOV
OG0001941	LOC108104687|XP_017066382.1|DEUG	LOC115770706|XP_030571962.1|DNOV
OG0001942	LOC108112289|XP_017077599.1|DEUG	LOC115762127|XP_030560092.1|DNOV
OG0001943	LOC108113950|XP_017080151.1|DEUG	LOC115762841|XP_030561076.1|DNOV
OG0001944	LOC108104699|XP_017066401.1|DEUG	LOC115762568|XP_030560712.1|DNOV
OG0001945	LOC108112804|XP_017078582.1|DEUG	LOC115762425|XP_030560481.1|DNOV
OG0001946	LOC108113033|XP_017078952.1|DEUG	LOC115760940|XP_030558380.1|DNOV
OG0001947	LOC108112314|XP_017077630.1|DEUG	LOC115760661|XP_030557987.1|DNOV
OG0001948	LOC108109950|XP_017074252.1|DEUG	LOC115771454|XP_030573029.1|DNOV
OG0001949	LOC108114169|XP_017080452.1|DEUG	LOC115768647|XP_030569182.1|DNOV
OG0001950	LOC108115291|XP_017082161.1|DEUG	LOC115759664|XP_030556520.1|DNOV
OG0001951	LOC108112482|XP_017077833.1|DEUG	LOC115758745|XP_030555365.1|DNOV
OG0001952	LOC108111700|XP_017076738.1|DEUG, LOC108109718|XP_017073839.1|DEUG	LOC115762083|XP_030560039.1|DNOV
OG0001953	LOC108113258|XP_017079297.1|DEUG	LOC115762097|XP_030560057.1|DNOV
OG0001954	LOC108104802|XP_017066572.1|DEUG	LOC115763310|XP_030561671.1|DNOV
OG0001955	LOC108112170|XP_017077436.1|DEUG	LOC115771765|XP_030573482.1|DNOV
OG0001956	LOC108109799|XP_017073997.1|DEUG	LOC115766840|XP_030566748.1|DNOV
OG0001957	LOC108109076|XP_017072924.1|DEUG	LOC115760596|XP_030557890.1|DNOV
OG0001958	LOC108112877|XP_017078703.1|DEUG	LOC115760524|XP_030557758.1|DNOV
OG0001959	LOC108114023|XP_017080259.1|DEUG	LOC115770115|XP_030571096.1|DNOV
OG0001960	LOC108102790|XP_017063447.1|DEUG	LOC115765831|XP_030565415.1|DNOV
OG0001961	LOC108107433|XP_017070450.1|DEUG	LOC115762179|XP_030560160.1|DNOV
OG0001962	LOC108113284|XP_017079323.1|DEUG	LOC115762063|XP_030560010.1|DNOV
OG0001963	LOC108114604|XP_017081154.1|DEUG	LOC115769800|XP_030570627.1|DNOV
OG0001964	LOC108102748|XP_017063388.1|DEUG	LOC115771265|XP_030572741.1|DNOV
OG0001965	LOC108114146|XP_017080419.1|DEUG	LOC115769589|XP_030570324.1|DNOV
OG0001966	LOC108107557|XP_017070637.1|DEUG	LOC115771932|XP_030573692.1|DNOV
OG0001967	LOC108109271|XP_017073249.1|DEUG	LOC115762391|XP_030560435.1|DNOV
OG0001968	LOC108114737|XP_017081338.1|DEUG	LOC115762913|XP_030561152.1|DNOV
OG0001969	LOC108112766|XP_017078515.1|DEUG	LOC115760761|XP_030558102.1|DNOV
OG0001970	LOC108113135|XP_017079131.1|DEUG	LOC115768334|XP_030568796.1|DNOV
OG0001971	LOC108109085|XP_017072940.1|DEUG	LOC115766604|XP_030566450.1|DNOV
OG0001972	LOC108113481|XP_017079553.1|DEUG	LOC115760311|XP_030557462.1|DNOV
OG0001973	LOC108109230|XP_017073192.1|DEUG	LOC115760699|XP_030558024.1|DNOV
OG0001974	LOC108104493|XP_017066096.1|DEUG	LOC115762105|XP_030560067.1|DNOV
OG0001975	LOC108103595|XP_017064612.1|DEUG	LOC115769364|XP_030570006.1|DNOV
OG0001976	LOC108106583|XP_017069253.1|DEUG	LOC115761148|XP_030558677.1|DNOV
OG0001977	LOC108106926|XP_017069674.1|DEUG	LOC115759789|XP_030556728.1|DNOV
OG0001978	LOC108105710|XP_017067913.1|DEUG	LOC115760175|XP_030557259.1|DNOV
OG0001979	LOC108107008|XP_017069841.1|DEUG	LOC115758658|XP_030555257.1|DNOV
OG0001980	LOC108104184|XP_017065610.1|DEUG	LOC115765570|XP_030565077.1|DNOV
OG0001981	LOC108102631|XP_017063234.1|DEUG	LOC115760038|XP_030557066.1|DNOV
OG0001982	LOC108109345|XP_017073292.1|DEUG	LOC115758463|XP_030554995.1|DNOV
OG0001984	LOC108113450|XP_017079513.1|DEUG	LOC115758903|XP_030555560.1|DNOV
OG0001985	LOC108110736|XP_017075429.1|DEUG	LOC115763598|XP_030562081.1|DNOV
OG0001986	LOC108106909|XP_017069649.1|DEUG	LOC115759304|XP_030556069.1|DNOV
OG0001987	LOC108118519|XP_017086753.1|DEUG	LOC115767543|XP_030567682.1|DNOV
OG0001988	LOC108112529|XP_017077944.1|DEUG	LOC115769820|XP_030570684.1|DNOV
OG0001989	LOC108110431|XP_017074986.1|DEUG	LOC115765971|XP_030565585.1|DNOV
OG0001990	LOC108111139|XP_017075994.1|DEUG	LOC115763028|XP_030561294.1|DNOV
OG0001991	LOC108118109|XP_017086147.1|DEUG	LOC115760287|XP_030557419.1|DNOV
OG0001992	LOC108104115|XP_017065504.1|DEUG	LOC115759131|XP_030555836.1|DNOV, LOC115759133|XP_030555842.1|DNOV
OG0001993	LOC108106990|XP_017069817.1|DEUG	LOC115763350|XP_030561728.1|DNOV
OG0001994	LOC108117171|XP_017084941.1|DEUG	LOC115757745|XP_030553995.1|DNOV
OG0001995	LOC108106996|XP_017069824.1|DEUG	LOC115769166|XP_030569725.1|DNOV
OG0001996	LOC108102650|XP_017063274.1|DEUG	LOC115765912|XP_030565518.1|DNOV
OG0001997	LOC108107292|XP_017070238.1|DEUG	LOC115762093|XP_030560054.1|DNOV
OG0001998	LOC108107288|XP_017070231.1|DEUG	LOC115762091|XP_030560049.1|DNOV
OG0001999	LOC108104799|XP_017066559.1|DEUG	LOC115763365|XP_030561756.1|DNOV
OG0002000	LOC108106196|XP_017068612.1|DEUG	LOC115760004|XP_030557022.1|DNOV
OG0002001	LOC108105675|XP_017067866.1|DEUG	LOC115759968|XP_030556976.1|DNOV
OG0002002	LOC108106667|XP_017069386.1|DEUG	LOC115760494|XP_030557705.1|DNOV, LOC115760740|XP_030558077.1|DNOV
OG0002003	LOC108110700|XP_017075330.1|DEUG	LOC115763218|XP_030561550.1|DNOV
OG0002004	LOC108103079|XP_017063918.1|DEUG	LOC115759781|XP_030556709.1|DNOV
OG0002005	LOC108102463|XP_017062999.1|DEUG	LOC115763578|XP_030562057.1|DNOV
OG0002006	LOC108106969|XP_017069760.1|DEUG	LOC115760208|XP_030557302.1|DNOV
OG0002007	LOC108106168|XP_017068573.1|DEUG	LOC115759324|XP_030556095.1|DNOV
OG0002008	LOC108102371|XP_017062779.1|DEUG	LOC115766796|XP_030566679.1|DNOV
OG0002009	LOC108112245|XP_017077556.1|DEUG	LOC115761031|XP_030558504.1|DNOV
OG0002010	LOC108110978|XP_017075775.1|DEUG	LOC115763050|XP_030561335.1|DNOV
OG0002011	LOC108114881|XP_017081528.1|DEUG	LOC115763011|XP_030561261.1|DNOV
OG0002012	LOC108102548|XP_017063098.1|DEUG	LOC115759718|XP_030556585.1|DNOV
OG0002013	LOC108106843|XP_017069568.1|DEUG	LOC115763443|XP_030561870.1|DNOV
OG0002014	LOC108109217|XP_017073170.1|DEUG	LOC115759745|XP_030556648.1|DNOV
OG0002015	LOC108106864|XP_017069597.1|DEUG	LOC115761514|XP_030559143.1|DNOV
OG0002016	LOC108104518|XP_017066136.1|DEUG	LOC115760906|XP_030558333.1|DNOV
OG0002017	LOC108111047|XP_017075865.1|DEUG	LOC115759752|XP_030556654.1|DNOV
OG0002018	LOC108106989|XP_017069815.1|DEUG	LOC115763535|XP_030562011.1|DNOV
OG0002019	LOC108104122|XP_017065513.1|DEUG	LOC115759772|XP_030556699.1|DNOV
OG0002020	LOC108106935|XP_017069689.1|DEUG	LOC115769293|XP_030569879.1|DNOV
OG0002021	LOC108109121|XP_017073005.1|DEUG	LOC115765447|XP_030564874.1|DNOV
OG0002022	LOC108115506|XP_017082487.1|DEUG	LOC115758806|XP_030555443.1|DNOV
OG0002023	LOC108116962|XP_017084607.1|DEUG	LOC115761667|XP_030559376.1|DNOV
OG0002024	LOC108111137|XP_017075992.1|DEUG	LOC115759881|XP_030556856.1|DNOV
OG0002025	LOC108112173|XP_017077465.1|DEUG	LOC115758848|XP_030555490.1|DNOV
OG0002026	LOC108108713|XP_017072335.1|DEUG	LOC115771419|XP_030572981.1|DNOV
OG0002027	LOC108112504|XP_017077872.1|DEUG	LOC115761741|XP_030559496.1|DNOV
OG0002028	LOC108107326|XP_017070300.1|DEUG	LOC115758221|XP_030554631.1|DNOV
OG0002029	LOC108107635|XP_017070709.1|DEUG	LOC115769926|XP_030570825.1|DNOV
OG0002030	LOC108107206|XP_017070111.1|DEUG	LOC115771962|XP_030573735.1|DNOV
OG0002031	LOC108106412|XP_017068921.1|DEUG	LOC115757903|XP_030554211.1|DNOV
OG0002032	LOC108110194|XP_017074644.1|DEUG	LOC115770922|XP_030572240.1|DNOV
OG0002033	LOC108117609|XP_017085622.1|DEUG	LOC115768857|XP_030569418.1|DNOV
OG0002034	LOC108118538|XP_017086777.1|DEUG	LOC115767775|XP_030567960.1|DNOV
OG0002035	LOC108109475|XP_017073489.1|DEUG	LOC115763635|XP_030562124.1|DNOV, LOC115767251|XP_030567317.1|DNOV
OG0002036	LOC108108361|XP_017071892.1|DEUG	LOC115757738|XP_030553983.1|DNOV
OG0002037	LOC108108042|XP_017071405.1|DEUG	LOC115762826|XP_030561051.1|DNOV
OG0002038	LOC108105918|XP_017068191.1|DEUG, LOC108117307|XP_017085156.1|DEUG	LOC115770800|XP_030572083.1|DNOV
OG0002040	LOC108104322|XP_017065794.1|DEUG	LOC115761926|XP_030559817.1|DNOV
OG0002041	LOC108104542|XP_017066171.1|DEUG	LOC115766462|XP_030566257.1|DNOV, LOC115764556|XP_030563541.1|DNOV
OG0002042	LOC108116210|XP_017083484.1|DEUG	LOC115761759|XP_030559524.1|DNOV
OG0002043	LOC108115365|XP_017082281.1|DEUG	LOC115765736|XP_030565261.1|DNOV
OG0002044	LOC108115616|XP_017082638.1|DEUG	LOC115761617|XP_030559302.1|DNOV
OG0002045	LOC108109587|XP_017073653.1|DEUG	LOC115763890|XP_030562527.1|DNOV
OG0002046	LOC108117721|XP_017085769.1|DEUG	LOC115768309|XP_030568717.1|DNOV
OG0002047	LOC108103751|XP_017064848.1|DEUG	LOC115769126|XP_030569692.1|DNOV
OG0002048	LOC108111726|XP_017076768.1|DEUG	LOC115767928|XP_030568157.1|DNOV
OG0002049	LOC108116362|XP_017083675.1|DEUG	LOC115767880|XP_030568102.1|DNOV
OG0002050	LOC108116378|XP_017083708.1|DEUG	LOC115770932|XP_030572250.1|DNOV, LOC115770935|XP_030572252.1|DNOV
OG0002051	LOC108106682|XP_017069402.1|DEUG	LOC115771458|XP_030573037.1|DNOV
OG0002052	LOC108114669|XP_017081237.1|DEUG	LOC115762889|XP_030561123.1|DNOV
OG0002053	LOC108109541|XP_017073599.1|DEUG	LOC115759649|XP_030556497.1|DNOV
OG0002054	LOC108115324|XP_017082221.1|DEUG	LOC115761806|XP_030559611.1|DNOV
OG0002055	LOC108111792|XP_017076870.1|DEUG	LOC115770904|XP_030572203.1|DNOV
OG0002056	LOC108107821|XP_017071057.1|DEUG	LOC115770539|XP_030571703.1|DNOV
OG0002057	LOC108111178|XP_017076047.1|DEUG	LOC115758569|XP_030555140.1|DNOV
OG0002058	LOC108104649|XP_017066319.1|DEUG	LOC115762652|XP_030560818.1|DNOV
OG0002059	LOC108113749|XP_017079932.1|DEUG	LOC115766176|XP_030565879.1|DNOV
OG0002060	LOC108106699|XP_017069421.1|DEUG	LOC115761189|XP_030558725.1|DNOV
OG0002061	LOC108107439|XP_017070468.1|DEUG	LOC115765264|XP_030564882.1|DNOV
OG0002062	LOC108117693|XP_017085711.1|DEUG	LOC115768327|XP_030568744.1|DNOV
OG0002063	LOC108109724|XP_017073858.1|DEUG	LOC115767993|XP_030568255.1|DNOV
OG0002064	LOC108108141|XP_017071557.1|DEUG	LOC115768287|XP_030568686.1|DNOV
OG0002065	LOC108107826|XP_017071065.1|DEUG	LOC115769628|XP_030570396.1|DNOV
OG0002066	LOC108116352|XP_017083656.1|DEUG	LOC115770750|XP_030572015.1|DNOV
OG0002067	LOC108107327|XP_017070302.1|DEUG	LOC115758222|XP_030554632.1|DNOV
OG0002068	LOC108113089|XP_017079024.1|DEUG	LOC115760773|XP_030558121.1|DNOV
OG0002069	LOC108107025|XP_017069862.1|DEUG	LOC115767327|XP_030567430.1|DNOV
OG0002070	LOC108116524|XP_017083950.1|DEUG	LOC115766094|XP_030565763.1|DNOV
OG0002071	LOC108113742|XP_017079920.1|DEUG	LOC115772036|XP_030573833.1|DNOV
OG0002072	LOC108113368|XP_017079424.1|DEUG	LOC115760754|XP_030558092.1|DNOV
OG0002073	LOC108104276|XP_017065716.1|DEUG	LOC115770534|XP_030571696.1|DNOV
OG0002074	LOC108106780|XP_017069510.1|DEUG	LOC115764534|XP_030563505.1|DNOV
OG0002075	LOC108107164|XP_017070065.1|DEUG	LOC115759044|XP_030555728.1|DNOV
OG0002076	LOC108112911|XP_017078771.1|DEUG	LOC115758113|XP_030554497.1|DNOV
OG0002077	LOC108102794|XP_017063451.1|DEUG	LOC115762559|XP_030560699.1|DNOV
OG0002078	LOC108106249|XP_017068704.1|DEUG	LOC115757853|XP_030554149.1|DNOV
OG0002079	LOC108114332|XP_017080745.1|DEUG	LOC115770123|XP_030571117.1|DNOV
OG0002080	LOC108113176|XP_017079182.1|DEUG	LOC115757818|XP_030554101.1|DNOV
OG0002081	LOC108107495|XP_017070532.1|DEUG	LOC115757797|XP_030554073.1|DNOV
OG0002082	LOC108112714|XP_017078429.1|DEUG	LOC115764478|XP_030563404.1|DNOV
OG0002083	LOC108103296|XP_017064204.1|DEUG	LOC115766846|XP_030566755.1|DNOV
OG0002084	LOC108112671|XP_017078299.1|DEUG	LOC115766577|XP_030566422.1|DNOV
OG0002085	LOC108112964|XP_017078853.1|DEUG	LOC115760785|XP_030558138.1|DNOV
OG0002086	LOC108113323|XP_017079366.1|DEUG	LOC115766541|XP_030566370.1|DNOV
OG0002087	LOC108107558|XP_017070600.1|DEUG	LOC115769118|XP_030569686.1|DNOV
OG0002088	LOC108114396|XP_017080858.1|DEUG	LOC115770225|XP_030571287.1|DNOV
OG0002089	LOC108103916|XP_017065152.1|DEUG, LOC108104511|XP_017066120.1|DEUG	LOC115764564|XP_030563548.1|DNOV
OG0002090	LOC108114570|XP_017081110.1|DEUG	LOC115769521|XP_030570221.1|DNOV
OG0002091	LOC108107234|XP_017070141.1|DEUG	LOC115758063|XP_030554437.1|DNOV
OG0002092	LOC108114255|XP_017080640.1|DEUG	LOC115762759|XP_030560961.1|DNOV
OG0002093	LOC108112009|XP_017077236.1|DEUG	LOC115757859|XP_030554158.1|DNOV
OG0002094	LOC108107232|XP_017070139.1|DEUG	LOC115762864|XP_030561102.1|DNOV
OG0002095	LOC108105108|XP_017067031.1|DEUG	LOC115768317|XP_030568726.1|DNOV
OG0002096	LOC108106469|XP_017069028.1|DEUG	LOC115757832|XP_030554119.1|DNOV
OG0002097	LOC108104812|XP_017066585.1|DEUG	LOC115758293|XP_030554719.1|DNOV
OG0002098	LOC108108800|XP_017072470.1|DEUG	LOC115770196|XP_030571220.1|DNOV
OG0002099	LOC108109528|XP_017073581.1|DEUG	LOC115759503|XP_030556304.1|DNOV
OG0002100	LOC108118242|XP_017086319.1|DEUG	LOC115770037|XP_030570987.1|DNOV
OG0002101	LOC108113412|XP_017079458.1|DEUG	LOC115764454|XP_030563351.1|DNOV
OG0002102	LOC108109088|XP_017072946.1|DEUG	LOC115771985|XP_030573768.1|DNOV
OG0002103	LOC108109548|XP_017073607.1|DEUG	LOC115759497|XP_030556295.1|DNOV
OG0002106	LOC108109540|XP_017073598.1|DEUG	LOC115771621|XP_030573259.1|DNOV
OG0002107	LOC108111001|XP_017075800.1|DEUG	LOC115759940|XP_030556938.1|DNOV
OG0002108	LOC108111598|XP_017076608.1|DEUG	LOC115771600|XP_030573217.1|DNOV
OG0002109	LOC108109016|XP_017072790.1|DEUG, LOC108109007|XP_017072770.1|DEUG	LOC115761890|XP_030559754.1|DNOV
OG0002110	LOC108108509|XP_017072066.1|DEUG, LOC108105720|XP_017067924.1|DEUG	LOC115759359|XP_030556141.1|DNOV
OG0002111	LOC108110618|XP_017075206.1|DEUG, LOC108110426|XP_017074982.1|DEUG	LOC115763220|XP_030561553.1|DNOV
OG0002112	LOC108111346|XP_017076270.1|DEUG	LOC115759217|XP_030555969.1|DNOV
OG0002113	LOC108106109|XP_017068515.1|DEUG, LOC108106186|XP_017068634.1|DEUG	LOC115771710|XP_030573390.1|DNOV
OG0002114	LOC108111296|XP_017076175.1|DEUG, LOC108111315|XP_017076198.1|DEUG	LOC115761299|XP_030558885.1|DNOV
OG0002115	LOC108112516|XP_017077898.1|DEUG	LOC115760490|XP_030557699.1|DNOV
OG0002117	LOC108109279|XP_017073260.1|DEUG	LOC115767283|XP_030567374.1|DNOV
OG0002118	LOC108117448|XP_017085354.1|DEUG	LOC115760383|XP_030557537.1|DNOV
OG0002119	LOC108113728|XP_017079903.1|DEUG	LOC115757681|XP_030553877.1|DNOV
OG0002120	LOC108102378|XP_017062791.1|DEUG	LOC115766745|XP_030566581.1|DNOV
OG0002121	LOC108116026|XP_017083202.1|DEUG	LOC115764171|XP_030562916.1|DNOV
OG0002123	LOC108107033|XP_017069879.1|DEUG	LOC115758912|XP_030555569.1|DNOV
OG0002124	LOC108110002|XP_017074328.1|DEUG	LOC115767082|XP_030567088.1|DNOV
OG0002125	LOC108106383|XP_017068872.1|DEUG	LOC115760721|XP_030558057.1|DNOV
OG0002126	LOC108113940|XP_017080137.1|DEUG	LOC115770261|XP_030571336.1|DNOV
OG0002127	LOC108105381|XP_017067411.1|DEUG	LOC115764403|XP_030563254.1|DNOV
OG0002128	LOC108109934|XP_017074225.1|DEUG	LOC115767111|XP_030567124.1|DNOV
OG0002129	LOC108117176|XP_017084949.1|DEUG	LOC115764225|XP_030562999.1|DNOV
OG0002130	LOC108102459|XP_017062956.1|DEUG	LOC115768446|XP_030568865.1|DNOV
OG0002131	LOC108105267|XP_017067236.1|DEUG	LOC115761630|XP_030559319.1|DNOV
OG0002132	LOC108110968|XP_017075758.1|DEUG	LOC115763340|XP_030561709.1|DNOV
OG0002133	LOC108103859|XP_017065055.1|DEUG	LOC115766862|XP_030566781.1|DNOV
OG0002134	LOC108105364|XP_017067379.1|DEUG	LOC115768786|XP_030569343.1|DNOV
OG0002135	LOC108103448|XP_017064418.1|DEUG	LOC115769042|XP_030569607.1|DNOV
OG0002136	LOC108111424|XP_017076372.1|DEUG	LOC115764976|XP_030564163.1|DNOV
OG0002137	LOC108116599|XP_017084042.1|DEUG	LOC115764757|XP_030563853.1|DNOV
OG0002138	LOC108117624|XP_017085643.1|DEUG	LOC115768273|XP_030568670.1|DNOV
OG0002140	LOC108103158|XP_017064028.1|DEUG	LOC115767278|XP_030567370.1|DNOV
OG0002141	LOC108108645|XP_017072240.1|DEUG	LOC115759098|XP_030555792.1|DNOV, LOC115760390|XP_030557547.1|DNOV
OG0002142	LOC108115018|XP_017081749.1|DEUG	LOC115771676|XP_030573351.1|DNOV
OG0002143	LOC108102643|XP_017063254.1|DEUG	LOC115758609|XP_030555200.1|DNOV
OG0002144	LOC108102358|XP_017062743.1|DEUG, LOC108102307|XP_017062556.1|DEUG	LOC115766709|XP_030566487.1|DNOV
OG0002145	LOC108117286|XP_017085129.1|DEUG	LOC115770837|XP_030572131.1|DNOV
OG0002146	LOC108104166|XP_017065558.1|DEUG, LOC108114993|XP_017081716.1|DEUG	LOC115761717|XP_030559456.1|DNOV
OG0002147	LOC108110130|XP_017074525.1|DEUG	LOC115765433|XP_030564839.1|DNOV
OG0002148	LOC108108210|XP_017071660.1|DEUG	LOC115768094|XP_030568438.1|DNOV
OG0002149	LOC108102369|XP_017062776.1|DEUG	LOC115766741|XP_030566567.1|DNOV
OG0002150	LOC108110054|XP_017074418.1|DEUG	LOC115767740|XP_030567911.1|DNOV
OG0002151	LOC108110512|XP_017075081.1|DEUG	LOC115763030|XP_030561297.1|DNOV
OG0002152	LOC108116875|XP_017084457.1|DEUG	LOC115761274|XP_030558849.1|DNOV
OG0002153	LOC108115946|XP_017083071.1|DEUG	LOC115764929|XP_030564099.1|DNOV
OG0002154	LOC108102458|XP_017062955.1|DEUG	LOC115768454|XP_030568876.1|DNOV
OG0002155	LOC108113490|XP_017079565.1|DEUG	LOC115771857|XP_030573597.1|DNOV
OG0002156	LOC108116780|XP_017084305.1|DEUG	LOC115771401|XP_030572956.1|DNOV, LOC115760428|XP_030557599.1|DNOV
OG0002157	LOC108116869|XP_017084436.1|DEUG	LOC115761232|XP_030558784.1|DNOV
OG0002158	LOC108113091|XP_017079025.1|DEUG	LOC115760775|XP_030558124.1|DNOV
OG0002159	LOC108109115|XP_017072997.1|DEUG	LOC115760751|XP_030558090.1|DNOV
OG0002160	LOC108115066|XP_017081804.1|DEUG	LOC115772053|XP_030573857.1|DNOV
OG0002161	LOC108117250|XP_017085088.1|DEUG	LOC115771997|XP_030573788.1|DNOV
OG0002162	LOC108111994|XP_017077395.1|DEUG	LOC115761900|XP_030559776.1|DNOV
OG0002163	LOC108103362|XP_017064296.1|DEUG	LOC115769053|XP_030569625.1|DNOV, LOC115769537|XP_030570237.1|DNOV
