Orthogroup	DEUG.longest_only	DMIR.longest_only
OG0000666	LOC108109163|XP_017073075.1|DEUG	LOC108160416|XP_017149901.1|DMIR
OG0000666	LOC108117598|XP_017085603.1|DEUG	LOC108151708|XP_017135967.1|DMIR
OG0000667	LOC108102454|XP_017062949.1|DEUG	LOC108153546|XP_017139105.1|DMIR
OG0000667	LOC108116415|XP_017083789.1|DEUG	LOC108155610|XP_017142024.1|DMIR
OG0000668	LOC108116182|XP_017083415.1|DEUG	LOC108157091|XP_017144444.1|DMIR
OG0000668	LOC108116873|XP_017084453.1|DEUG	LOC108155375|XP_017141636.1|DMIR
OG0000669	LOC108104333|XP_017065809.1|DEUG	LOC108155826|XP_017142420.2|DMIR
OG0000669	LOC108104334|XP_017065810.1|DEUG	LOC108155815|XP_017142392.1|DMIR
OG0000670	LOC108110330|XP_017074850.1|DEUG	LOC108155223|XP_017141400.1|DMIR
OG0000671	LOC108110149|XP_017074553.1|DEUG	LOC108157100|XP_017144456.1|DMIR
OG0000671	LOC108116077|XP_017083284.1|DEUG	LOC108157073|XP_017144397.2|DMIR
OG0000672	LOC108102940|XP_017063698.1|DEUG	LOC108165115|XP_017156662.1|DMIR
OG0000673	LOC108118391|XP_017086556.1|DEUG	LOC108155609|XP_017142027.1|DMIR
OG0000673	LOC108104252|XP_017065690.1|DEUG	LOC108153078|XP_017138350.1|DMIR
OG0000675	LOC108106181|XP_017068592.1|DEUG	LOC108162717|XP_017153069.1|DMIR
OG0000677	LOC108114741|XP_017081345.1|DEUG	LOC117185886|XP_033243427.1|DMIR, LOC108152965|XP_033243032.1|DMIR
OG0000677	LOC108111882|XP_017077001.1|DEUG	LOC108158926|XP_017147223.1|DMIR
OG0000678	LOC108117258|XP_017085098.1|DEUG	LOC108156434|XP_017143379.1|DMIR
OG0000678	LOC108111145|XP_017076003.1|DEUG	LOC108163583|XP_017154444.1|DMIR
OG0000679	LOC108118066|XP_017086098.1|DEUG, LOC108103029|XP_017063844.1|DEUG	LOC108164960|XP_017156457.1|DMIR
OG0000680	LOC108103778|XP_017064897.1|DEUG	LOC108164641|XP_033252348.1|DMIR
OG0000680	LOC108103776|XP_017064893.1|DEUG	LOC108164640|XP_017155975.1|DMIR
OG0000681	LOC108116924|XP_017084553.1|DEUG	LOC108156738|XP_017143886.1|DMIR
OG0000681	LOC108103812|XP_017064987.1|DEUG	LOC108154583|XP_033248164.1|DMIR
OG0000683	LOC108116667|XP_017084152.1|DEUG	LOC108156369|XP_017143264.1|DMIR
OG0000684	LOC108111733|XP_017076776.1|DEUG	LOC108157745|XP_017145414.1|DMIR
OG0000684	LOC108116688|XP_017084190.1|DEUG	LOC108155634|XP_017142060.1|DMIR
OG0000685	LOC108110132|XP_017074527.1|DEUG	LOC108151777|XP_017136113.1|DMIR
OG0000685	LOC108110206|XP_017074671.1|DEUG	LOC108156088|XP_017142865.1|DMIR
OG0000686	LOC108113341|XP_017079391.1|DEUG	LOC108160429|XP_017149921.2|DMIR, LOC117188095|XP_033247316.1|DMIR
OG0000686	LOC108106043|XP_017068384.1|DEUG	LOC108165130|XP_017156684.1|DMIR
OG0000687	LOC108107575|XP_017070625.1|DEUG	LOC108165535|XP_017157098.1|DMIR
OG0000688	LOC108112525|XP_017077938.1|DEUG	LOC117189311|XP_033250356.1|DMIR, LOC117192394|XP_033252962.1|DMIR, LOC117193867|XP_033254448.1|DMIR, LOC117193863|XP_033254447.1|DMIR, LOC117189317|XP_033250359.1|DMIR, LOC117193855|XP_033254444.1|DMIR, LOC117193859|XP_033254446.1|DMIR, LOC117189315|XP_033250358.1|DMIR, LOC117193871|XP_033254452.1|DMIR, LOC117194302|XP_033254768.1|DMIR, LOC117193870|XP_033254451.1|DMIR, LOC117193311|XP_033253936.1|DMIR, LOC117193313|XP_033253938.1|DMIR, LOC117193310|XP_033253935.1|DMIR, LOC117193312|XP_033253937.1|DMIR, LOC117194301|XP_033254767.1|DMIR, LOC117194884|XP_033255235.1|DMIR, LOC117193309|XP_033253934.1|DMIR, LOC117189309|XP_033250355.1|DMIR, LOC108159063|XP_017147493.1|DMIR
OG0000689	LOC108104872|XP_017066687.1|DEUG	LOC108158871|XP_017147100.1|DMIR, LOC117190752|XP_033251706.1|DMIR
OG0000689	LOC108104871|XP_017066686.1|DEUG	LOC108157985|XP_033251705.1|DMIR
OG0000690	LOC108104991|XP_017066856.1|DEUG	LOC108153194|XP_017138504.1|DMIR
OG0000691	LOC108110679|XP_017075292.1|DEUG	LOC108163455|XP_017154233.1|DMIR
OG0000691	LOC108108549|XP_017072116.1|DEUG	LOC108153043|XP_017138292.1|DMIR
OG0000692	LOC108113899|XP_017080094.1|DEUG	LOC108150859|XP_017134651.1|DMIR
OG0000692	LOC108113898|XP_017080093.1|DEUG	LOC108150954|XP_017134777.2|DMIR
OG0000693	LOC108105341|XP_017067326.1|DEUG	LOC108152152|XP_017136761.1|DMIR
OG0000693	LOC108117269|XP_017085113.1|DEUG	LOC108157534|XP_017145126.1|DMIR
OG0000694	LOC108110125|XP_017074520.1|DEUG	LOC108164638|XP_017155974.1|DMIR
OG0000694	LOC108114369|XP_017080808.1|DEUG	LOC108150755|XP_017134538.1|DMIR
OG0000695	LOC108113459|XP_017079529.1|DEUG	LOC108162129|XP_017152197.2|DMIR
OG0000695	LOC108113466|XP_017079536.1|DEUG	LOC108162126|XP_017152192.1|DMIR
OG0000696	LOC108114087|XP_017080331.1|DEUG	LOC108163873|XP_033249391.1|DMIR
OG0000696	LOC108106081|XP_017068428.1|DEUG, LOC108106091|XP_017068439.1|DEUG	LOC108162702|XP_017153046.1|DMIR
OG0000697	LOC108109672|XP_017073744.1|DEUG	LOC108164016|XP_017155084.1|DMIR
OG0000697	LOC108113442|XP_017079501.1|DEUG	LOC108162960|XP_017153447.1|DMIR
OG0000698	LOC108110525|XP_017075095.1|DEUG	LOC108164055|XP_017155124.1|DMIR
OG0000698	LOC108110474|XP_017075031.1|DEUG	LOC108161709|XP_017151517.1|DMIR
OG0000699	LOC108107128|XP_017070011.1|DEUG	LOC108163515|XP_033249235.1|DMIR
OG0000699	LOC108115583|XP_017082584.1|DEUG	LOC108153995|XP_017139578.1|DMIR
OG0000700	LOC108110951|XP_017075735.1|DEUG	LOC108164059|XP_017155132.1|DMIR
OG0000700	LOC108111056|XP_017075873.1|DEUG	LOC108164146|XP_033249315.1|DMIR
OG0000701	LOC108111904|XP_017077031.1|DEUG	LOC108157945|XP_017145578.1|DMIR
OG0000701	LOC108103030|XP_017063845.1|DEUG	LOC108165313|XP_017156840.1|DMIR
OG0000702	LOC108113581|XP_017079713.1|DEUG	LOC108155972|XP_017142646.2|DMIR
OG0000702	LOC108113580|XP_017079690.1|DEUG	LOC108155971|XP_017142638.1|DMIR
OG0000703	LOC108105835|XP_017068071.1|DEUG	LOC108163906|XP_017154922.1|DMIR
OG0000703	LOC108112711|XP_017078423.1|DEUG	LOC117185710|XP_033253958.1|DMIR, LOC108158883|XP_017147146.1|DMIR
OG0000704	LOC108102438|XP_017062914.1|DEUG	LOC108156039|XP_033247370.1|DMIR
OG0000704	LOC108103999|XP_017065278.1|DEUG	LOC108156236|XP_017143073.1|DMIR
OG0000705	LOC108102844|XP_017063525.1|DEUG	LOC108151646|XP_017135841.1|DMIR, LOC108153154|XP_017138446.1|DMIR
OG0000705	LOC108102860|XP_017063551.1|DEUG	LOC108151645|XP_017135839.1|DMIR
OG0000706	LOC108105717|XP_017067920.1|DEUG	LOC108164196|XP_017155308.1|DMIR
OG0000706	LOC108109737|XP_017073876.1|DEUG	LOC108152724|XP_017137753.1|DMIR
OG0000707	LOC108102919|XP_017063660.1|DEUG	LOC108156087|XP_017142868.1|DMIR
OG0000708	LOC108110297|XP_017074788.1|DEUG	LOC108160052|XP_017149328.1|DMIR
OG0000708	LOC108109942|XP_017074233.1|DEUG	LOC108154386|XP_017140142.1|DMIR
OG0000709	LOC108113488|XP_017079563.1|DEUG	LOC108156029|XP_017142770.1|DMIR
OG0000709	LOC108103905|XP_017065142.1|DEUG	LOC108152105|XP_017136649.1|DMIR
OG0000710	LOC108115119|XP_017081859.1|DEUG	LOC108157165|XP_017144565.1|DMIR
OG0000710	LOC108113239|XP_017079272.1|DEUG	LOC117193603|XP_033254239.1|DMIR, LOC108159495|XP_017148327.1|DMIR
OG0000711	LOC108114734|XP_017081333.1|DEUG	LOC108153724|XP_017139341.1|DMIR
OG0000711	LOC108117614|XP_017085632.1|DEUG	LOC108161471|XP_017151230.1|DMIR
OG0000712	LOC108117219|XP_017085034.1|DEUG	LOC108155533|XP_017141890.1|DMIR
OG0000712	LOC108117289|XP_017085133.1|DEUG	LOC108156812|XP_017143995.1|DMIR
OG0000713	LOC108115264|XP_017082110.1|DEUG	LOC108154497|XP_017140286.1|DMIR
OG0000713	LOC108113229|XP_017079255.1|DEUG	LOC108158941|XP_017147250.1|DMIR, LOC117193359|XP_033253965.1|DMIR
OG0000714	LOC108105346|XP_017067341.1|DEUG	LOC108157368|XP_017144902.1|DMIR
OG0000714	LOC108107988|XP_017071325.1|DEUG	LOC108152615|XP_017137575.1|DMIR
OG0000715	LOC108108448|XP_017071991.1|DEUG	LOC117189004|XP_033249734.1|DMIR, LOC108150803|XP_033243435.1|DMIR, LOC117186986|XP_033244401.1|DMIR, LOC108154230|XP_017139946.1|DMIR, LOC108154286|XP_017140025.1|DMIR, LOC117189155|XP_033250114.1|DMIR, LOC108161445|XP_017151195.1|DMIR, LOC117188569|XP_033248442.1|DMIR
OG0000716	LOC108103229|XP_017064118.1|DEUG	LOC108150822|XP_017134622.1|DMIR
OG0000716	LOC108104285|XP_017065744.1|DEUG	LOC108152960|XP_017138150.1|DMIR
OG0000717	LOC108116753|XP_017084260.1|DEUG	LOC108165355|XP_017156878.1|DMIR
OG0000718	LOC108102328|XP_017062609.1|DEUG	LOC108164497|XP_033250308.1|DMIR
OG0000718	LOC108102387|XP_017062818.1|DEUG	LOC108164412|XP_017155572.1|DMIR
OG0000719	LOC108114245|XP_017080623.1|DEUG	LOC108152640|XP_017137620.1|DMIR
OG0000719	LOC108114069|XP_017080312.1|DEUG	LOC108152971|XP_017138183.2|DMIR
OG0000720	LOC108116080|XP_017083287.1|DEUG, LOC108109384|XP_017073372.1|DEUG, LOC108109425|XP_017073424.1|DEUG	LOC108154901|XP_017140840.1|DMIR
OG0000721	LOC108113417|XP_017079460.1|DEUG, LOC108102478|XP_017062980.1|DEUG, LOC108105581|XP_017067710.1|DEUG	LOC108164325|XP_017155467.1|DMIR
OG0000721	LOC108105580|XP_017067709.1|DEUG, LOC108113416|XP_017079459.1|DEUG, LOC108102477|XP_017062979.1|DEUG	LOC108164212|XP_017155333.1|DMIR
OG0000722	LOC108107198|XP_017070104.1|DEUG	LOC108158071|XP_033253545.1|DMIR
OG0000722	LOC108107245|XP_017070151.1|DEUG, LOC108107197|XP_017070103.1|DEUG, LOC108107196|XP_017070102.1|DEUG	LOC108158073|XP_017145712.2|DMIR
OG0000723	LOC108112312|XP_017077627.1|DEUG	LOC108160925|XP_017150698.1|DMIR, LOC117190403|XP_033251371.1|DMIR, LOC108160924|XP_017150697.1|DMIR
OG0000724	LOC108117712|XP_017085756.1|DEUG	LOC108163040|XP_017153585.1|DMIR
OG0000724	LOC108111329|XP_017076238.1|DEUG	LOC108155953|XP_017142606.1|DMIR
OG0000726	LOC108111510|XP_017076514.1|DEUG	LOC108154125|XP_017139744.1|DMIR
OG0000726	LOC108111471|XP_017076431.1|DEUG	LOC108154123|XP_017139743.1|DMIR
OG0000727	LOC108117302|XP_017085151.1|DEUG	LOC108153848|XP_017139435.1|DMIR
OG0000727	LOC108117304|XP_017085152.1|DEUG, LOC108117045|XP_017084705.1|DEUG	LOC117187387|XP_033245830.1|DMIR
OG0000728	LOC108103109|XP_017063965.1|DEUG, LOC108109695|XP_017073805.1|DEUG	LOC108153169|XP_017138467.1|DMIR
OG0000729	LOC108115744|XP_017082803.1|DEUG	LOC108155651|XP_017142091.2|DMIR
OG0000729	LOC108115763|XP_017082820.1|DEUG	LOC108155652|XP_017142092.1|DMIR
OG0000730	LOC108103906|XP_017065144.1|DEUG	LOC108163042|XP_017153582.1|DMIR
OG0000730	LOC108111468|XP_017076432.1|DEUG	LOC108163030|XP_017153563.1|DMIR
OG0000731	LOC108108134|XP_017071544.1|DEUG	LOC108152601|XP_017137546.1|DMIR
OG0000731	LOC108112333|XP_017077650.1|DEUG	LOC108160996|XP_017150793.1|DMIR
OG0000732	LOC108114189|XP_017080488.1|DEUG	LOC108151599|XP_017135767.1|DMIR
OG0000732	LOC108114188|XP_017080486.1|DEUG	LOC108151597|XP_017135765.1|DMIR
OG0000733	LOC108115945|XP_017083070.1|DEUG	LOC108157645|XP_017145281.1|DMIR
OG0000733	LOC108108015|XP_017071360.1|DEUG	LOC108151477|XP_017135599.1|DMIR
OG0000734	LOC108117606|XP_017085618.1|DEUG	LOC108164819|XP_017156229.1|DMIR
OG0000734	LOC108108068|XP_017071434.1|DEUG	LOC108152969|XP_017138171.1|DMIR
OG0000735	LOC108104440|XP_017065989.1|DEUG	LOC108151098|XP_017134981.1|DMIR
OG0000735	LOC108110844|XP_017075577.1|DEUG	LOC108161794|XP_017151632.1|DMIR
OG0000736	LOC108110540|XP_017075110.1|DEUG	LOC108162261|XP_017152397.1|DMIR
OG0000736	LOC108110541|XP_017075112.1|DEUG	LOC108162262|XP_017152398.1|DMIR
OG0000737	LOC108106638|XP_017069331.1|DEUG	LOC117190076|XP_033251049.1|DMIR, LOC108159498|XP_017148331.1|DMIR
OG0000738	LOC108118339|XP_017086462.1|DEUG	LOC108163789|XP_017154761.1|DMIR
OG0000738	LOC108105767|XP_017067976.1|DEUG	LOC108162441|XP_017152668.1|DMIR
OG0000739	LOC108116175|XP_017083406.1|DEUG	LOC108155982|XP_017142660.1|DMIR
OG0000739	LOC108116174|XP_017083403.1|DEUG	LOC108155983|XP_017142662.1|DMIR
OG0000740	LOC108110537|XP_017075111.1|DEUG	LOC108157510|XP_033245116.1|DMIR
OG0000741	LOC108102917|XP_017063657.1|DEUG, LOC108111527|XP_017076537.1|DEUG	LOC108156391|XP_017143298.1|DMIR, LOC108160112|XP_033243600.1|DMIR
OG0000742	LOC108109700|XP_017073815.1|DEUG	LOC108165009|XP_017156532.1|DMIR
OG0000742	LOC108109715|XP_017073836.1|DEUG	LOC108164936|XP_017156414.2|DMIR
OG0000743	LOC108102832|XP_017063512.1|DEUG	LOC108151199|XP_017135159.1|DMIR
OG0000744	LOC108112201|XP_017077504.1|DEUG	LOC108158491|XP_017146291.1|DMIR
OG0000745	LOC108108865|XP_017072571.1|DEUG	LOC117192096|XP_033252689.1|DMIR, LOC108158293|XP_017146021.1|DMIR
OG0000745	LOC108112741|XP_017078468.1|DEUG	LOC117192684|XP_033253304.1|DMIR, LOC108159618|XP_017148562.2|DMIR
OG0000746	LOC108109130|XP_017073016.1|DEUG, LOC108109131|XP_017073017.1|DEUG	LOC108160300|XP_017149701.1|DMIR
OG0000747	LOC108116783|XP_017084317.1|DEUG	LOC108152881|XP_017138003.1|DMIR
OG0000747	LOC108116731|XP_017084237.1|DEUG	LOC108153498|XP_017139038.1|DMIR
OG0000748	LOC108110603|XP_017075190.1|DEUG	LOC117194864|XP_033255221.1|DMIR, LOC117194775|XP_033255158.1|DMIR, LOC117188716|XP_033248875.1|DMIR, LOC117194430|XP_033254888.1|DMIR, LOC117195181|XP_033255714.1|DMIR, LOC117194429|XP_033254887.1|DMIR, LOC117194428|XP_033254884.1|DMIR, LOC117195180|XP_033255712.1|DMIR, LOC117194427|XP_033254882.1|DMIR, LOC117195206|XP_033255737.1|DMIR, LOC108161506|XP_017151271.2|DMIR, LOC117195137|XP_033255680.1|DMIR
OG0000748	LOC108102460|XP_017062957.1|DEUG	LOC108151462|XP_033243846.1|DMIR
OG0000750	LOC108106348|XP_017068817.1|DEUG	LOC117191683|XP_033252375.1|DMIR, LOC108157994|XP_017145626.1|DMIR
OG0000750	LOC108109860|XP_017074133.1|DEUG	LOC108155774|XP_033245458.1|DMIR
OG0000751	LOC108112191|XP_017077492.1|DEUG	LOC117193597|XP_033254224.1|DMIR, LOC108160933|XP_017150709.1|DMIR
OG0000751	LOC108112136|XP_017077373.1|DEUG	LOC108160025|XP_017149252.1|DMIR
OG0000752	LOC108110220|XP_017074695.1|DEUG, LOC108105250|XP_017067214.1|DEUG, LOC108110536|XP_017075107.1|DEUG, LOC108106835|XP_017069561.1|DEUG	LOC117188387|XP_033248072.1|DMIR, LOC108155615|XP_017142033.1|DMIR
OG0000753	LOC108111821|XP_017076918.1|DEUG	LOC108154828|XP_017140720.1|DMIR
OG0000753	LOC108108286|XP_017071778.1|DEUG	LOC108153861|XP_033244549.1|DMIR
OG0000754	LOC108103468|XP_017064455.1|DEUG	LOC108164938|XP_017156419.1|DMIR
OG0000754	LOC108102941|XP_017063699.1|DEUG	LOC108161858|XP_017151723.1|DMIR
OG0000755	LOC108116810|XP_017084347.1|DEUG	LOC108157633|XP_017145262.1|DMIR
OG0000755	LOC108116811|XP_017084348.1|DEUG	LOC108157742|XP_017145409.1|DMIR
OG0000756	LOC108113705|XP_017079873.1|DEUG	LOC108155442|XP_017141748.1|DMIR
OG0000757	LOC108107777|XP_017070961.1|DEUG	LOC117191225|XP_033252038.1|DMIR, LOC108165169|XP_017156731.1|DMIR, LOC117187173|XP_033245160.1|DMIR, LOC108155050|XP_017141114.1|DMIR, LOC117187846|XP_033246611.1|DMIR, LOC117193375|XP_033253991.1|DMIR, LOC108165162|XP_017156718.1|DMIR, LOC117187840|XP_033246602.1|DMIR, LOC108164963|XP_033246583.1|DMIR, LOC108153490|XP_017139020.1|DMIR
OG0000758	LOC108114719|XP_017081309.1|DEUG	LOC108151275|XP_017135291.1|DMIR
OG0000759	LOC108108222|XP_017071678.1|DEUG	LOC108153150|XP_017138441.1|DMIR
OG0000759	LOC108108236|XP_017071692.1|DEUG	LOC108153151|XP_017138442.2|DMIR
OG0000760	LOC108113340|XP_017079389.1|DEUG	LOC108160854|XP_033247757.1|DMIR, LOC117190140|XP_033251114.1|DMIR, LOC117191793|XP_033252445.1|DMIR
OG0000761	LOC108111088|XP_017075913.1|DEUG	LOC108163000|XP_033249547.1|DMIR
OG0000761	LOC108110915|XP_017075672.1|DEUG	LOC108163382|XP_033249551.1|DMIR
OG0000762	LOC108106188|XP_017068601.1|DEUG	LOC108162195|XP_017152290.1|DMIR
OG0000763	LOC108115442|XP_017082367.1|DEUG	LOC108164166|XP_017155266.2|DMIR
OG0000763	LOC108115433|XP_017082359.1|DEUG	LOC108164167|XP_017155267.2|DMIR
OG0000764	LOC108102946|XP_017063709.1|DEUG	LOC117188395|XP_033248122.1|DMIR, LOC108164660|XP_017156002.2|DMIR, LOC117188751|XP_033248956.1|DMIR
OG0000765	LOC108102787|XP_017063437.1|DEUG	LOC108150829|XP_017134626.1|DMIR
OG0000765	LOC108118528|XP_017086764.1|DEUG	LOC108153020|XP_017138259.1|DMIR
OG0000766	LOC108110590|XP_017075176.1|DEUG	LOC108161230|XP_017150943.1|DMIR
OG0000766	LOC108105457|XP_017067544.1|DEUG	LOC108165064|XP_017156601.1|DMIR
OG0000767	LOC108115233|XP_017082079.1|DEUG, LOC108108782|XP_017072442.1|DEUG	LOC108151209|XP_017135175.1|DMIR
OG0000768	LOC108114684|XP_017081265.1|DEUG	LOC117195292|XP_033255791.1|DMIR, LOC117186831|XP_033244020.1|DMIR, LOC117195290|XP_033255789.1|DMIR, LOC117186421|XP_033243098.1|DMIR, LOC117195291|XP_033255790.1|DMIR, LOC117186417|XP_033243079.1|DMIR, LOC117186200|XP_033242398.1|DMIR, LOC117186202|XP_033242399.1|DMIR, LOC117186830|XP_033244019.1|DMIR, LOC117186404|XP_033243049.1|DMIR, LOC117186829|XP_033244018.1|DMIR, LOC117195266|XP_033255776.1|DMIR, LOC117195289|XP_033255788.1|DMIR, LOC117186419|XP_033243091.1|DMIR, LOC108160313|XP_033255785.1|DMIR, LOC117186383|XP_033243000.1|DMIR, LOC117186420|XP_033243095.1|DMIR
OG0000769	LOC108113698|XP_017079863.1|DEUG	LOC108157569|XP_017145177.1|DMIR
OG0000769	LOC108117719|XP_017085767.1|DEUG	LOC108160584|XP_017150171.1|DMIR
OG0000770	LOC108104842|XP_017066640.1|DEUG	LOC117190859|XP_033251782.1|DMIR, LOC108160937|XP_017150714.1|DMIR
OG0000771	LOC108108167|XP_017071596.1|DEUG	LOC108152306|XP_017137023.1|DMIR
OG0000771	LOC108108156|XP_017071578.1|DEUG	LOC108152305|XP_017137020.1|DMIR
OG0000772	LOC108107296|XP_017070241.1|DEUG	LOC108159894|XP_017149005.1|DMIR
OG0000772	LOC108112712|XP_017078427.1|DEUG	LOC108158884|XP_033253959.1|DMIR, LOC117185711|XP_033247665.1|DMIR
OG0000773	LOC108108951|XP_017072694.1|DEUG	LOC117191020|XP_033251888.1|DMIR, LOC108159442|XP_017148219.1|DMIR
OG0000774	LOC108107310|XP_017070270.1|DEUG, LOC108107309|XP_017070269.1|DEUG, LOC108107308|XP_017070267.1|DEUG	LOC117185762|XP_033246893.1|DMIR, LOC108158898|XP_017147174.2|DMIR
OG0000775	LOC108111967|XP_017077161.1|DEUG	LOC108158426|XP_017146195.1|DMIR
OG0000775	LOC108104829|XP_017066614.1|DEUG	LOC117185964|XP_033253347.1|DMIR, LOC108158122|XP_017145791.1|DMIR, LOC108159924|XP_017149053.1|DMIR, LOC117190812|XP_033251743.1|DMIR
OG0000776	LOC108107893|XP_017071179.1|DEUG, LOC108107892|XP_017071177.1|DEUG	LOC108156063|XP_033244347.1|DMIR, LOC108156062|XP_017142834.1|DMIR
OG0000777	LOC108113126|XP_017079121.1|DEUG, LOC108113110|XP_017079096.1|DEUG, LOC108111581|XP_017076590.1|DEUG, LOC108111589|XP_017076598.1|DEUG, LOC108113116|XP_017079109.1|DEUG, LOC108111580|XP_017076588.1|DEUG	LOC108154529|XP_017140321.1|DMIR, LOC108154553|XP_017140345.2|DMIR
OG0000778	LOC108108047|XP_017071410.1|DEUG	LOC108165315|XP_017156838.2|DMIR
OG0000778	LOC108117455|XP_017085359.1|DEUG	LOC117187272|XP_033245502.1|DMIR
OG0000779	LOC108118383|XP_017086547.1|DEUG	LOC108156156|XP_017142973.1|DMIR
OG0000780	LOC108104863|XP_017066674.1|DEUG	LOC117193913|XP_033254475.1|DMIR, LOC108158493|XP_017146293.2|DMIR, LOC117192574|XP_033253184.1|DMIR, LOC108158492|XP_017146292.1|DMIR
OG0000781	LOC108103425|XP_017064381.1|DEUG	LOC108152604|XP_017137553.1|DMIR
OG0000781	LOC108116732|XP_017084238.1|DEUG	LOC108153668|XP_017139271.1|DMIR
OG0000782	LOC108114382|XP_017080829.1|DEUG	LOC108152770|XP_017137836.1|DMIR
OG0000782	LOC108118358|XP_017086514.1|DEUG	LOC108158478|XP_017146275.1|DMIR
OG0000783	LOC108108199|XP_017071640.1|DEUG	LOC108153643|XP_017139236.1|DMIR
OG0000783	LOC108103269|XP_017064170.1|DEUG	LOC108153601|XP_017139181.1|DMIR
OG0000784	LOC108114067|XP_017080311.1|DEUG	LOC108150799|XP_017134592.1|DMIR
OG0000784	LOC108105383|XP_017067416.1|DEUG	LOC108164388|XP_017155495.1|DMIR
OG0000785	LOC108115949|XP_017083073.1|DEUG, LOC108116076|XP_017083283.1|DEUG	LOC108156504|XP_017143493.1|DMIR
OG0000785	LOC108115872|XP_017082992.1|DEUG	LOC108156874|XP_017144092.1|DMIR
OG0000786	LOC108109101|XP_017072978.1|DEUG	LOC108164908|XP_017156381.1|DMIR
OG0000786	LOC108110197|XP_017074650.1|DEUG	LOC108155631|XP_017142056.1|DMIR
OG0000787	LOC108114165|XP_017080446.1|DEUG	LOC108151594|XP_017135762.1|DMIR
OG0000787	LOC108103918|XP_017065156.1|DEUG	LOC117186035|XP_033241980.1|DMIR, LOC108165573|XP_033241979.1|DMIR
OG0000788	LOC108103061|XP_017063880.1|DEUG	LOC108163842|XP_017154845.1|DMIR
OG0000788	LOC108102730|XP_017063366.1|DEUG	LOC108152357|XP_017137118.1|DMIR, LOC108154415|XP_017140176.1|DMIR
OG0000789	LOC108102470|XP_017062968.1|DEUG	LOC108161149|XP_017150860.1|DMIR
OG0000789	LOC108102487|XP_017062988.1|DEUG	LOC108161749|XP_017151571.1|DMIR
OG0000790	LOC108104171|XP_017065565.1|DEUG	LOC108161844|XP_017151699.1|DMIR
OG0000791	LOC108113587|XP_017079722.1|DEUG	LOC108164301|XP_017155439.1|DMIR
OG0000791	LOC108116032|XP_017083210.1|DEUG	LOC108156357|XP_017143248.1|DMIR
OG0000792	LOC108111217|XP_017076110.1|DEUG	LOC108164318|XP_033249835.1|DMIR
OG0000793	LOC108117185|XP_017084966.1|DEUG, LOC108103150|XP_017064013.1|DEUG	LOC108155185|XP_017141345.1|DMIR, LOC108154372|XP_033253442.1|DMIR, LOC108151572|XP_017135737.1|DMIR
OG0000794	LOC108102562|XP_017063125.1|DEUG, LOC108109732|XP_017073869.1|DEUG	LOC108153801|XP_017139421.1|DMIR
OG0000795	LOC108110146|XP_017074549.1|DEUG	LOC108164796|XP_017156209.1|DMIR
OG0000795	LOC108111570|XP_017076582.1|DEUG	LOC108157438|XP_017144981.1|DMIR
OG0000796	LOC108109415|XP_017073405.1|DEUG	LOC108157752|XP_017145422.1|DMIR
OG0000796	LOC108111881|XP_017077000.1|DEUG	LOC108155269|XP_017141468.1|DMIR
OG0000797	LOC108109914|XP_017074211.1|DEUG	LOC108157426|XP_017144964.2|DMIR
OG0000797	LOC108109927|XP_017074219.1|DEUG	LOC108157804|XP_017145486.1|DMIR
OG0000798	LOC108114915|XP_017081588.1|DEUG	LOC117189871|XP_033250835.1|DMIR, LOC108159253|XP_017147868.1|DMIR
OG0000798	LOC108114912|XP_017081580.1|DEUG	LOC108159251|XP_017147862.1|DMIR, LOC117185765|XP_033250832.1|DMIR
OG0000799	LOC108111730|XP_017076772.1|DEUG	LOC108157758|XP_017145428.1|DMIR
OG0000799	LOC108103224|XP_017064112.1|DEUG	LOC108156249|XP_017143092.1|DMIR
OG0000800	LOC108114145|XP_017080416.1|DEUG	LOC108152168|XP_017136778.1|DMIR, LOC108152011|XP_017136477.1|DMIR
OG0000801	LOC108112149|XP_017077386.1|DEUG	LOC108161365|XP_033248820.1|DMIR
OG0000801	LOC108113322|XP_017079365.1|DEUG	LOC108160486|XP_017149997.1|DMIR, LOC117192062|XP_033252667.1|DMIR, LOC117192063|XP_033252668.1|DMIR, LOC117189957|XP_033250928.1|DMIR
OG0000802	LOC108103199|XP_017064077.1|DEUG, LOC108103205|XP_017064084.1|DEUG	LOC108165039|XP_017156566.1|DMIR
OG0000803	LOC108110884|XP_017075631.1|DEUG	LOC108162930|XP_017153401.2|DMIR
OG0000803	LOC108108171|XP_017071602.1|DEUG	LOC108153527|XP_033243204.1|DMIR
OG0000804	LOC108106808|XP_017069544.1|DEUG	LOC117187774|XP_033246497.1|DMIR, LOC108159797|XP_017148850.2|DMIR
OG0000804	LOC108116139|XP_017083358.1|DEUG	LOC108157298|XP_017144789.1|DMIR
OG0000805	LOC108111910|XP_017077038.1|DEUG	LOC117191742|XP_033252417.1|DMIR, LOC117191741|XP_033252416.1|DMIR, LOC108160725|XP_017150394.1|DMIR, LOC117191680|XP_033252372.1|DMIR
