Orthogroup	DEUG.longest_only	DBUS.longest_only
OG0002777	LOC108114732|XP_017081331.1|DEUG	LOC108600024|XP_017842830.1|DBUS
OG0002778	LOC108114462|XP_017080955.1|DEUG	LOC108600020|XP_017842826.1|DBUS
OG0002779	LOC108102723|XP_017063352.1|DEUG	LOC108598452|XP_017840583.1|DBUS
OG0002780	LOC108116225|XP_017083505.1|DEUG	LOC108601781|XP_017845197.1|DBUS
OG0002781	LOC108106615|XP_017069304.1|DEUG	LOC108596100|XP_017837009.1|DBUS
OG0002782	LOC108108721|XP_017072343.1|DEUG	LOC108600185|XP_017843080.1|DBUS
OG0002783	LOC108108153|XP_017071573.1|DEUG	LOC108599677|XP_017842157.1|DBUS
OG0002784	LOC108109043|XP_017072829.1|DEUG	LOC108597053|XP_017838861.1|DBUS
OG0002785	LOC108108748|XP_017072393.1|DEUG	LOC108600331|XP_017843332.2|DBUS
OG0002786	LOC108114419|XP_017080892.1|DEUG	LOC108600596|XP_017843762.1|DBUS
OG0002787	LOC108114107|XP_017080359.1|DEUG	LOC108599894|XP_017842574.1|DBUS
OG0002788	LOC108114109|XP_017080361.1|DEUG	LOC108599895|XP_017842575.1|DBUS
OG0002789	LOC108114576|XP_017081117.1|DEUG	LOC108600935|XP_017844261.1|DBUS
OG0002790	LOC108114154|XP_017080434.1|DEUG	LOC108600664|XP_017843849.1|DBUS
OG0002791	LOC108108533|XP_017072096.1|DEUG	LOC108600221|XP_017843133.1|DBUS
OG0002792	LOC108113074|XP_017079004.1|DEUG	LOC108596899|XP_017838578.1|DBUS
OG0002793	LOC108114166|XP_017080447.1|DEUG	LOC108600219|XP_017843131.1|DBUS
OG0002794	LOC108107779|XP_017070962.1|DEUG	LOC108600116|XP_017842979.2|DBUS
OG0002795	LOC108108082|XP_017071453.1|DEUG	LOC108600957|XP_017844295.2|DBUS
OG0002796	LOC108108216|XP_017071673.1|DEUG	LOC108600968|XP_017844314.1|DBUS
OG0002797	LOC108114161|XP_017080440.1|DEUG	LOC108600666|XP_017843851.1|DBUS
OG0002798	LOC108105708|XP_017067908.1|DEUG	LOC108607819|XP_017854356.1|DBUS
OG0002799	LOC108104671|XP_017066350.1|DEUG	LOC108598022|XP_033149710.1|DBUS
OG0002800	LOC108114220|XP_017080559.1|DEUG	LOC108600196|XP_033149323.1|DBUS
OG0002801	LOC108107324|XP_017070297.1|DEUG	LOC108601272|XP_033150092.1|DBUS, LOC108596635|XP_017838085.1|DBUS
OG0002802	LOC108107422|XP_017070439.1|DEUG	LOC108594976|XP_017835597.1|DBUS
OG0002803	LOC108107113|XP_017069991.1|DEUG	LOC108607454|XP_017853780.1|DBUS
OG0002804	LOC108112969|XP_017078859.1|DEUG	LOC108595040|XP_017835668.1|DBUS
OG0002805	LOC108109009|XP_017072769.1|DEUG	LOC108597734|XP_017839917.1|DBUS
OG0002806	LOC108108534|XP_017072097.1|DEUG	LOC108600222|XP_017843134.1|DBUS
OG0002807	LOC108107290|XP_017070235.1|DEUG	LOC108596245|XP_017837285.1|DBUS
OG0002808	LOC108107305|XP_017070264.1|DEUG	LOC108596723|XP_017838254.1|DBUS
OG0002809	LOC108107682|XP_017070760.1|DEUG	LOC108599137|XP_017841415.1|DBUS
OG0002810	LOC108104683|XP_017066373.1|DEUG	LOC108597902|XP_033149270.1|DBUS
OG0002811	LOC108108078|XP_017071449.1|DEUG	LOC108601086|XP_017844481.1|DBUS
OG0002812	LOC108112560|XP_017077995.1|DEUG	LOC108596088|XP_017836994.1|DBUS
OG0002813	LOC108111975|XP_017077174.1|DEUG	LOC108595068|XP_017835702.1|DBUS
OG0002814	LOC108109056|XP_017072863.1|DEUG	LOC108596349|XP_017837496.1|DBUS
OG0002815	LOC108106679|XP_017069399.1|DEUG	LOC108594761|XP_017835389.1|DBUS
OG0002816	LOC108112044|XP_017077285.1|DEUG	LOC108595104|XP_017835754.1|DBUS
OG0002817	LOC108104164|XP_017065557.1|DEUG	LOC108595393|XP_017836108.1|DBUS
OG0002818	LOC108104819|XP_017066592.1|DEUG	LOC108595255|XP_017835951.1|DBUS
OG0002819	LOC108109839|XP_017074074.1|DEUG	LOC108598276|XP_033149582.1|DBUS
OG0002820	LOC108109899|XP_017074195.1|DEUG	LOC108600402|XP_017843443.1|DBUS
OG0002821	LOC108108159|XP_017071581.1|DEUG	LOC108600723|XP_017843950.1|DBUS
OG0002822	LOC108109294|XP_017073276.1|DEUG	LOC108596335|XP_017837478.1|DBUS
OG0002823	LOC108112805|XP_017078588.1|DEUG	LOC108597396|XP_017839422.1|DBUS
OG0002824	LOC108104587|XP_017066238.1|DEUG	LOC108595298|XP_017836000.1|DBUS
OG0002825	LOC108116742|XP_017084249.1|DEUG	LOC108599646|XP_017842110.1|DBUS
OG0002826	LOC108109196|XP_017073119.1|DEUG	LOC108597401|XP_017839434.1|DBUS
OG0002827	LOC108108873|XP_017072583.1|DEUG	LOC108607404|XP_017853674.1|DBUS
OG0002828	LOC108109189|XP_017073112.1|DEUG	LOC108596257|XP_017837302.1|DBUS
OG0002829	LOC108106724|XP_017069450.1|DEUG	LOC108595045|XP_017835675.1|DBUS
OG0002830	LOC108112163|XP_017077401.1|DEUG	LOC108596192|XP_017837195.1|DBUS
OG0002831	LOC108103402|XP_017064348.1|DEUG	LOC108607875|XP_017854464.1|DBUS
OG0002832	LOC108110676|XP_017075285.1|DEUG	LOC117135056|XP_033150873.1|DBUS, LOC108607825|XP_017854362.2|DBUS
OG0002833	LOC108107387|XP_017070390.1|DEUG	LOC108597642|XP_017839779.1|DBUS
OG0002834	LOC108107330|XP_017070304.1|DEUG	LOC108596884|XP_017838553.1|DBUS
OG0002835	LOC108106711|XP_017069432.1|DEUG	LOC108597365|XP_017839379.1|DBUS
OG0002836	LOC108104566|XP_017066202.1|DEUG	LOC108596441|XP_017837663.1|DBUS
OG0002837	LOC108112376|XP_017077695.1|DEUG	LOC108595927|XP_017836704.1|DBUS
OG0002839	LOC108107403|XP_017070412.1|DEUG	LOC108597309|XP_017839277.1|DBUS
OG0002840	LOC108107091|XP_017069957.1|DEUG	LOC108594249|XP_017834859.2|DBUS
OG0002841	LOC108111011|XP_017075813.1|DEUG	LOC108608018|XP_017854684.1|DBUS
OG0002842	LOC108105838|XP_017068075.1|DEUG	LOC108596286|XP_017837362.2|DBUS
OG0002843	LOC108113021|XP_017078937.1|DEUG	LOC108595059|XP_017835691.1|DBUS
OG0002844	LOC108118226|XP_017086293.1|DEUG	LOC108598415|XP_017840528.1|DBUS
OG0002845	LOC108102525|XP_017063050.1|DEUG	LOC108602514|XP_017846138.1|DBUS
OG0002846	LOC108112622|XP_017078213.1|DEUG	LOC108596786|XP_017838380.1|DBUS
OG0002847	LOC108102688|XP_017063318.1|DEUG	LOC108599518|XP_017841882.1|DBUS
OG0002848	LOC108105693|XP_017067892.1|DEUG	LOC108608438|XP_017855303.1|DBUS
OG0002849	LOC108113439|XP_017079495.1|DEUG	LOC108608210|XP_017854974.1|DBUS
OG0002850	LOC108105883|XP_017068148.1|DEUG	LOC108596521|XP_017837874.1|DBUS
OG0002851	LOC108110914|XP_017075670.1|DEUG	LOC108594326|XP_017834965.1|DBUS
OG0002852	LOC108106559|XP_017069212.1|DEUG	LOC108595073|XP_017835709.1|DBUS
OG0002853	LOC108103397|XP_017064383.1|DEUG	LOC108607565|XP_017853945.1|DBUS
OG0002854	LOC108107043|XP_017069893.1|DEUG	LOC108608098|XP_033149387.1|DBUS
OG0002855	LOC108107073|XP_017069931.1|DEUG	LOC108608387|XP_017855229.1|DBUS
OG0002856	LOC108107032|XP_017069871.1|DEUG	LOC108607767|XP_017854284.2|DBUS
OG0002857	LOC108114824|XP_017081436.1|DEUG	LOC108596026|XP_033150747.1|DBUS
OG0002858	LOC108102587|XP_017063177.1|DEUG	LOC108607892|XP_017854487.2|DBUS
OG0002859	LOC108110997|XP_017075795.1|DEUG	LOC108608262|XP_017855044.2|DBUS
OG0002860	LOC108102499|XP_017063012.1|DEUG	LOC108608260|XP_017855040.2|DBUS
OG0002861	LOC108110862|XP_017075598.1|DEUG	LOC108607588|XP_017853977.1|DBUS
OG0002862	LOC108102641|XP_017063251.1|DEUG	LOC108594332|XP_017834974.2|DBUS
OG0002863	LOC108110752|XP_017075450.1|DEUG	LOC108600002|XP_017854840.2|DBUS
OG0002864	LOC108110755|XP_017075453.1|DEUG	LOC108599993|XP_017854839.1|DBUS
OG0002865	LOC108113349|XP_017079400.1|DEUG	LOC108595555|XP_017836304.1|DBUS
OG0002866	LOC108109857|XP_017074125.1|DEUG	LOC108600621|XP_017843794.1|DBUS
OG0002867	LOC108111185|XP_017076059.1|DEUG	LOC108596159|XP_017837156.2|DBUS
OG0002868	LOC108110712|XP_017075345.1|DEUG	LOC108608338|XP_033150703.1|DBUS
OG0002869	LOC108110714|XP_017075348.1|DEUG	LOC108594421|XP_017835082.1|DBUS
OG0002872	LOC108110653|XP_017075246.1|DEUG	LOC108607705|XP_033150877.1|DBUS
OG0002873	LOC108114769|XP_017081369.1|DEUG	LOC108602592|XP_017846221.1|DBUS
OG0002874	LOC108113432|XP_017079483.1|DEUG	LOC108594230|XP_017834830.2|DBUS
OG0002875	LOC108111240|XP_017076131.1|DEUG	LOC108603579|XP_017848007.2|DBUS
OG0002876	LOC108105382|XP_017067412.1|DEUG	LOC108606989|XP_017853052.1|DBUS
OG0002877	LOC108105711|XP_017067914.1|DEUG	LOC108608465|XP_017855342.2|DBUS
OG0002878	LOC108105705|XP_017067905.1|DEUG	LOC108607576|XP_017853962.2|DBUS
OG0002879	LOC108108126|XP_017071536.1|DEUG	LOC108600037|XP_017842867.1|DBUS
OG0002880	LOC108105510|XP_017067624.1|DEUG	LOC108604924|XP_017849982.1|DBUS
OG0002881	LOC108110731|XP_017075410.1|DEUG	LOC108608162|XP_017854905.1|DBUS
OG0002882	LOC108108886|XP_017072592.1|DEUG	LOC108595530|XP_017836273.1|DBUS
OG0002883	LOC108104188|XP_017065617.1|DEUG	LOC108608352|XP_017855186.1|DBUS
OG0002884	LOC108110867|XP_017075603.1|DEUG	LOC108600137|XP_017843021.1|DBUS
OG0002885	LOC108114394|XP_017080854.1|DEUG	LOC108599540|XP_017841914.1|DBUS
OG0002886	LOC108112144|XP_017077384.1|DEUG	LOC108608006|XP_017854658.2|DBUS
OG0002887	LOC108112155|XP_017077396.1|DEUG	LOC108596522|XP_017837895.1|DBUS
OG0002888	LOC108103400|XP_017064346.1|DEUG	LOC108608456|XP_017855324.1|DBUS
OG0002889	LOC108109907|XP_017074204.1|DEUG	LOC108599913|XP_017842600.1|DBUS
OG0002890	LOC108114880|XP_017081527.1|DEUG	LOC108601464|XP_017844855.2|DBUS
OG0002891	LOC108110975|XP_017075766.1|DEUG	LOC108594212|XP_017834808.2|DBUS
OG0002892	LOC108104057|XP_017065398.1|DEUG	LOC108607347|XP_033149385.1|DBUS
OG0002893	LOC108110964|XP_017075756.1|DEUG	LOC108608556|XP_017855468.2|DBUS
OG0002894	LOC108114321|XP_017080723.1|DEUG	LOC108598434|XP_017840552.1|DBUS
OG0002895	LOC108107298|XP_017070245.1|DEUG	LOC108596293|XP_017837373.1|DBUS
OG0002896	LOC108111030|XP_017075838.1|DEUG	LOC108608523|XP_017855419.1|DBUS
OG0002897	LOC108107120|XP_017070000.1|DEUG	LOC117135044|XP_033150784.1|DBUS
OG0002898	LOC108111128|XP_017075976.1|DEUG	LOC108606188|XP_033150773.1|DBUS
OG0002899	LOC108104183|XP_017065608.1|DEUG	LOC108607620|XP_033150849.1|DBUS
OG0002900	LOC108104175|XP_017065576.1|DEUG	LOC108607618|XP_017854022.1|DBUS
OG0002901	LOC108107143|XP_017070036.1|DEUG	LOC108607447|XP_033150839.1|DBUS
OG0002902	LOC108107136|XP_017070026.1|DEUG	LOC108607449|XP_017853775.2|DBUS
OG0002903	LOC108107035|XP_017069882.1|DEUG	LOC108607660|XP_033149073.1|DBUS
OG0002904	LOC108107965|XP_017071294.1|DEUG	LOC108598152|XP_033150666.1|DBUS
OG0002905	LOC108105887|XP_017068159.1|DEUG	LOC108598192|XP_017840300.1|DBUS
OG0002906	LOC108103381|XP_017064317.1|DEUG	LOC108605217|XP_017850318.1|DBUS
OG0002907	LOC108103410|XP_017064356.1|DEUG	LOC108607691|XP_017854156.1|DBUS
OG0002908	LOC108109013|XP_017072775.1|DEUG	LOC108595033|XP_017835662.2|DBUS
OG0002909	LOC108111998|XP_017077218.1|DEUG	LOC108596476|XP_017837726.1|DBUS
OG0002910	LOC108115464|XP_017082407.1|DEUG	LOC108607429|XP_017853733.2|DBUS
OG0002911	LOC108107407|XP_017070422.1|DEUG	LOC108595191|XP_017835862.1|DBUS
OG0002912	LOC108103225|XP_017064113.1|DEUG	LOC108605189|XP_017850269.1|DBUS
OG0002913	LOC108113208|XP_017079231.1|DEUG	LOC108597592|XP_017839702.1|DBUS
OG0002914	LOC108102692|XP_017063324.1|DEUG	LOC108608128|XP_017854847.1|DBUS
OG0002915	LOC108115455|XP_017082383.1|DEUG	LOC108597371|XP_017852083.2|DBUS
OG0002916	LOC108102579|XP_017063149.1|DEUG	LOC108601921|XP_033149977.1|DBUS
OG0002917	LOC108113232|XP_017079259.1|DEUG	LOC108595445|XP_017836167.1|DBUS
OG0002918	LOC108112839|XP_017078635.1|DEUG	LOC108595375|XP_017836091.1|DBUS
OG0002919	LOC108113088|XP_017079023.1|DEUG	LOC108596811|XP_017838415.1|DBUS
OG0002920	LOC108116760|XP_017084681.1|DEUG	LOC108594323|XP_017834962.1|DBUS
OG0002921	LOC108102568|XP_017063137.1|DEUG	LOC108601701|XP_017845107.1|DBUS
OG0002922	LOC108115514|XP_017082500.1|DEUG	LOC108607425|XP_017853725.1|DBUS
OG0002923	LOC108115463|XP_017082405.1|DEUG	LOC108607410|XP_017853688.1|DBUS
OG0002924	LOC108115513|XP_017082499.1|DEUG	LOC108607420|XP_017853711.1|DBUS
OG0002925	LOC108107291|XP_017070236.1|DEUG	LOC108596246|XP_017837286.1|DBUS
OG0002926	LOC108102635|XP_017063243.1|DEUG	LOC108608471|XP_017855349.1|DBUS
OG0002927	LOC108102553|XP_017063113.1|DEUG	LOC108607938|XP_017854544.1|DBUS
OG0002929	LOC108110484|XP_017075051.1|DEUG	LOC108607962|XP_017854578.1|DBUS
OG0002930	LOC108106158|XP_017068558.1|DEUG	LOC108605586|XP_017850849.1|DBUS
OG0002931	LOC108107080|XP_017069945.1|DEUG	LOC108606753|XP_017852646.1|DBUS
OG0002932	LOC108104827|XP_017066605.1|DEUG	LOC108597370|XP_017839385.1|DBUS
OG0002933	LOC108104580|XP_017066226.1|DEUG	LOC108594677|XP_033149155.1|DBUS
OG0002934	LOC108104449|XP_017065999.1|DEUG	LOC108595541|XP_017836285.1|DBUS
OG0002935	LOC108105170|XP_017067098.1|DEUG	LOC108608336|XP_033149930.1|DBUS
OG0002936	LOC108112388|XP_017077718.1|DEUG	LOC108595851|XP_017836631.1|DBUS
OG0002937	LOC108116204|XP_017083456.1|DEUG	LOC108595901|XP_017836681.1|DBUS
OG0002938	LOC108103090|XP_017063933.1|DEUG	LOC108603685|XP_017848189.1|DBUS
OG0002939	LOC108106751|XP_017069480.1|DEUG	LOC117134666|XP_033148960.1|DBUS, LOC108596872|XP_017838539.1|DBUS
OG0002940	LOC108116466|XP_017083885.1|DEUG	LOC108601955|XP_017845429.1|DBUS
OG0002941	LOC108117458|XP_017085365.1|DEUG	LOC108597071|XP_017838894.2|DBUS
OG0002942	LOC108115529|XP_017082520.1|DEUG	LOC108600785|XP_017844049.1|DBUS
OG0002943	LOC108107129|XP_017070015.1|DEUG	LOC117134636|XP_033150717.1|DBUS
OG0002944	LOC108107168|XP_017070070.1|DEUG	LOC108608321|XP_033150719.1|DBUS
OG0002945	LOC108104072|XP_017065441.1|DEUG	LOC108607901|XP_017854497.1|DBUS
OG0002946	LOC108112793|XP_017078566.1|DEUG	LOC108594959|XP_017835582.1|DBUS
OG0002947	LOC108105176|XP_017067117.1|DEUG	LOC108594524|XP_033149513.1|DBUS
OG0002948	LOC108108148|XP_017071566.1|DEUG	LOC108600564|XP_017843716.2|DBUS
OG0002949	LOC108108710|XP_017072329.1|DEUG	LOC108600831|XP_017844113.1|DBUS
OG0002950	LOC108106865|XP_017069598.1|DEUG	LOC108602959|XP_017846863.2|DBUS
OG0002951	LOC108111135|XP_017075990.1|DEUG	LOC108601857|XP_033150565.1|DBUS
OG0002952	LOC108102693|XP_017063326.1|DEUG	LOC108607952|XP_017854566.1|DBUS
OG0002953	LOC108105185|XP_017067124.1|DEUG	LOC108608296|XP_033150680.1|DBUS
OG0002954	LOC108117456|XP_017085361.1|DEUG, LOC108117457|XP_017085362.1|DEUG	LOC108608568|XP_033150205.1|DBUS
OG0002955	LOC108112536|XP_017077951.1|DEUG	LOC108597051|XP_017838859.1|DBUS
OG0002956	LOC108112212|XP_017077518.1|DEUG	LOC108594681|XP_017835311.1|DBUS
OG0002957	LOC108109050|XP_017072853.1|DEUG	LOC108597317|XP_017839295.1|DBUS, LOC108596250|XP_017837291.1|DBUS
OG0002958	LOC108115473|XP_017082422.1|DEUG	LOC108607490|XP_017853826.1|DBUS
OG0002959	LOC108115531|XP_017082522.1|DEUG	LOC108594243|XP_017834846.1|DBUS
OG0002960	LOC108107589|XP_017070639.1|DEUG	LOC108598671|XP_017840877.1|DBUS
OG0002961	LOC108106447|XP_017068981.1|DEUG	LOC108597147|XP_017839030.1|DBUS
OG0002962	LOC108106936|XP_017069690.1|DEUG	LOC108607523|XP_017853889.1|DBUS
OG0002963	LOC108110801|XP_017075518.1|DEUG	LOC108608217|XP_017854982.2|DBUS
OG0002964	LOC108104564|XP_017066196.1|DEUG	LOC108596438|XP_017837658.1|DBUS
OG0002965	LOC108110982|XP_017075778.1|DEUG	LOC108608219|XP_017854986.2|DBUS
OG0002966	LOC108113465|XP_017079534.1|DEUG	LOC108607553|XP_017853933.2|DBUS
OG0002967	LOC108104722|XP_017066443.1|DEUG	LOC108597348|XP_017839344.1|DBUS, LOC108598800|XP_017841032.1|DBUS
OG0002968	LOC108104723|XP_017066444.1|DEUG	LOC108598801|XP_017841033.1|DBUS
OG0002969	LOC108102539|XP_017063084.1|DEUG	LOC108606393|XP_017851974.1|DBUS
OG0002970	LOC108106942|XP_017069698.1|DEUG	LOC108605801|XP_017851130.2|DBUS
OG0002971	LOC108106159|XP_017068559.1|DEUG	LOC108608185|XP_017854939.1|DBUS
OG0002972	LOC108116388|XP_017083739.1|DEUG	LOC108602000|XP_017845489.1|DBUS
OG0002973	LOC108106476|XP_017069043.1|DEUG	LOC108597156|XP_017839052.1|DBUS
OG0002974	LOC108104711|XP_017066419.1|DEUG	LOC108600525|XP_017843658.1|DBUS
OG0002975	LOC108112475|XP_017077825.1|DEUG	LOC108608153|XP_033149462.1|DBUS
OG0002976	LOC108104923|XP_017066762.1|DEUG	LOC108605850|XP_017851149.1|DBUS
OG0002977	LOC108106499|XP_017069081.1|DEUG	LOC108596463|XP_033149030.1|DBUS
OG0002978	LOC108107267|XP_017070187.1|DEUG	LOC108595517|XP_017836260.1|DBUS
OG0002979	LOC108104577|XP_017066222.1|DEUG	LOC108606005|XP_017851317.2|DBUS, LOC108597211|XP_017839138.1|DBUS
OG0002980	LOC108106125|XP_017068494.1|DEUG	LOC108607936|XP_017854541.1|DBUS
OG0002981	LOC108107092|XP_017069961.1|DEUG	LOC108607578|XP_033150813.1|DBUS
OG0002982	LOC108105875|XP_017068140.1|DEUG	LOC108598213|XP_017840321.1|DBUS
OG0002983	LOC108104684|XP_017066378.1|DEUG	LOC108599892|XP_017842570.2|DBUS
OG0002984	LOC108104664|XP_017066343.1|DEUG	LOC108598120|XP_017840225.1|DBUS
OG0002985	LOC108102310|XP_017062560.1|DEUG	LOC108607322|XP_033150532.1|DBUS
OG0002986	LOC108110891|XP_017075638.1|DEUG	LOC108605507|XP_017850744.1|DBUS, LOC108608218|XP_017854985.1|DBUS
OG0002987	LOC108105193|XP_017067133.1|DEUG	LOC108594517|XP_033150786.1|DBUS
OG0002988	LOC108110826|XP_017075551.1|DEUG	LOC108604334|XP_017849653.2|DBUS
OG0002989	LOC108114248|XP_017080629.1|DEUG	LOC108600739|XP_017843973.1|DBUS
OG0002990	LOC108112491|XP_017077852.1|DEUG	LOC108597305|XP_033149938.1|DBUS
OG0002991	LOC108112600|XP_017078143.1|DEUG	LOC108596183|XP_017837183.1|DBUS
OG0002992	LOC108118479|XP_017086693.1|DEUG	LOC108608177|XP_033150644.1|DBUS
OG0002993	LOC108107792|XP_017070991.1|DEUG	LOC108598684|XP_017840896.1|DBUS
OG0002994	LOC108111223|XP_017076113.1|DEUG	LOC108594520|XP_017835213.1|DBUS
OG0002995	LOC108104195|XP_017065628.1|DEUG	LOC108608277|XP_017855074.1|DBUS
OG0002996	LOC108105276|XP_017067254.1|DEUG	LOC108601957|XP_017845432.1|DBUS
OG0002997	LOC108105490|XP_017067598.1|DEUG	LOC108605495|XP_017850729.1|DBUS
OG0002998	LOC108110142|XP_017074546.1|DEUG	LOC108606856|XP_017852842.1|DBUS
OG0002999	LOC108108717|XP_017072339.1|DEUG	LOC108599207|XP_017841491.2|DBUS
OG0003000	LOC108116228|XP_017083508.1|DEUG	LOC108602100|XP_017845613.1|DBUS
OG0003001	LOC108109246|XP_017073215.1|DEUG	LOC108597738|XP_017839923.1|DBUS
OG0003002	LOC108108331|XP_017071849.1|DEUG	LOC108600618|XP_017843791.2|DBUS
OG0003003	LOC108113149|XP_017079147.1|DEUG	LOC108596535|XP_017837913.1|DBUS
OG0003004	LOC108118547|XP_017086789.1|DEUG	LOC108604985|XP_017850044.1|DBUS
OG0003005	LOC108110398|XP_017074951.1|DEUG	LOC108594369|XP_017835018.1|DBUS, LOC108605676|XP_017850955.1|DBUS
OG0003006	LOC108111491|XP_017076466.1|DEUG	LOC108604693|XP_017849738.1|DBUS
OG0003007	LOC108109624|XP_017073689.1|DEUG	LOC108602965|XP_017846834.1|DBUS
OG0003008	LOC108109349|XP_017073298.1|DEUG	LOC108602536|XP_017846157.1|DBUS
OG0003009	LOC108107980|XP_017071311.1|DEUG	LOC108598988|XP_017841253.1|DBUS
OG0003010	LOC108113199|XP_017079218.1|DEUG	LOC108597619|XP_017839748.1|DBUS
OG0003011	LOC108113303|XP_017079342.1|DEUG	LOC108595265|XP_017835964.1|DBUS
OG0003012	LOC108103735|XP_017064826.1|DEUG	LOC108603413|XP_017847696.1|DBUS
OG0003013	LOC108118082|XP_017086115.1|DEUG	LOC108606817|XP_017852781.1|DBUS
OG0003014	LOC108103178|XP_017064053.1|DEUG	LOC108607064|XP_017853168.1|DBUS
OG0003015	LOC108103625|XP_017064661.1|DEUG	LOC108605669|XP_017850950.2|DBUS
OG0003016	LOC108105963|XP_017068252.1|DEUG	LOC108600826|XP_017844107.2|DBUS
OG0003017	LOC108115031|XP_017081767.1|DEUG	LOC108604825|XP_017849925.1|DBUS
OG0003018	LOC108115844|XP_017082946.1|DEUG	LOC108604036|XP_017848782.1|DBUS
OG0003019	LOC108107802|XP_017071017.1|DEUG	LOC108601022|XP_017844384.1|DBUS
OG0003020	LOC108103728|XP_017064816.1|DEUG	LOC108604117|XP_017848891.1|DBUS
OG0003021	LOC108117256|XP_017085095.1|DEUG	LOC108604243|XP_017849106.1|DBUS
OG0003022	LOC108114133|XP_017080398.1|DEUG	LOC108600096|XP_017842946.1|DBUS
OG0003023	LOC108103581|XP_017064593.1|DEUG	LOC108606636|XP_017852421.1|DBUS
OG0003024	LOC108105982|XP_017068300.1|DEUG	LOC108598241|XP_033149470.1|DBUS
OG0003025	LOC108115040|XP_017081777.1|DEUG	LOC108601960|XP_017845436.1|DBUS
OG0003026	LOC108115034|XP_017081770.1|DEUG	LOC108602119|XP_017845633.1|DBUS
OG0003027	LOC108116467|XP_017083886.1|DEUG	LOC108601598|XP_017844987.1|DBUS
OG0003028	LOC108108198|XP_017071639.1|DEUG	LOC108600052|XP_017842888.1|DBUS
OG0003029	LOC108104692|XP_017066391.1|DEUG	LOC108599695|XP_017842181.1|DBUS
OG0003030	LOC108115371|XP_017082290.1|DEUG	LOC108603450|XP_017847770.1|DBUS
OG0003031	LOC108103569|XP_017064583.1|DEUG	LOC108606264|XP_017851710.1|DBUS
OG0003032	LOC108111161|XP_017076022.1|DEUG	LOC108603886|XP_017848551.1|DBUS
OG0003033	LOC108108016|XP_017071362.1|DEUG	LOC108600295|XP_017843265.1|DBUS
OG0003034	LOC108116315|XP_017083594.1|DEUG	LOC108602979|XP_017846852.1|DBUS
OG0003035	LOC108111297|XP_017076176.1|DEUG	LOC108604319|XP_017849229.1|DBUS
OG0003036	LOC108110355|XP_017074883.1|DEUG	LOC108595157|XP_017835816.1|DBUS
OG0003037	LOC108118225|XP_017086292.1|DEUG	LOC108600463|XP_017843546.1|DBUS
OG0003038	LOC108113168|XP_017079174.1|DEUG	LOC108596768|XP_017838349.1|DBUS
OG0003039	LOC108112389|XP_017077722.1|DEUG	LOC108607774|XP_017854293.1|DBUS
OG0003040	LOC108114117|XP_017080378.1|DEUG	LOC108599555|XP_017841937.1|DBUS
OG0003041	LOC108107932|XP_017071250.1|DEUG	LOC108599543|XP_017841916.1|DBUS
OG0003042	LOC108116699|XP_017084205.1|DEUG	LOC108603771|XP_033149808.1|DBUS
OG0003043	LOC108116479|XP_017083899.1|DEUG	LOC108604007|XP_017848736.1|DBUS
OG0003044	LOC108104498|XP_017066101.1|DEUG	LOC108596218|XP_017837235.1|DBUS
OG0003045	LOC108113639|XP_017079797.1|DEUG	LOC108604716|XP_017849783.1|DBUS
OG0003046	LOC108110660|XP_017075267.1|DEUG, LOC108116398|XP_017083757.1|DEUG	LOC108603540|XP_017847941.1|DBUS
OG0003047	LOC108116401|XP_017083760.1|DEUG	LOC108603542|XP_017847943.1|DBUS
OG0003048	LOC108106672|XP_017069392.1|DEUG	LOC108596887|XP_017838556.1|DBUS
OG0003049	LOC108113023|XP_017078943.1|DEUG, LOC108117048|XP_017084709.1|DEUG	LOC108604605|XP_017849631.1|DBUS
OG0003050	LOC108113617|XP_017079765.1|DEUG	LOC108604186|XP_033149986.1|DBUS
OG0003051	LOC108107854|XP_017071109.1|DEUG	LOC108598308|XP_017840412.1|DBUS, LOC108598943|XP_017841201.2|DBUS
OG0003052	LOC108109619|XP_017073676.1|DEUG	LOC108602964|XP_017846831.1|DBUS
OG0003053	LOC108115181|XP_017081993.1|DEUG	LOC108603994|XP_017848715.1|DBUS
OG0003054	LOC108115134|XP_017081910.1|DEUG	LOC108604000|XP_017848729.1|DBUS
OG0003055	LOC108116625|XP_017084091.1|DEUG	LOC108603332|XP_033150129.1|DBUS
OG0003056	LOC108103928|XP_017065168.1|DEUG	LOC108606695|XP_033150166.1|DBUS
OG0003057	LOC108106606|XP_017069286.1|DEUG	LOC108596028|XP_017836875.1|DBUS
OG0003058	LOC108113172|XP_017079177.1|DEUG	LOC108597296|XP_017839264.1|DBUS
OG0003059	LOC108103752|XP_017064851.1|DEUG	LOC108606741|XP_033150232.1|DBUS
OG0003060	LOC108107286|XP_017070229.1|DEUG	LOC108596568|XP_017837963.1|DBUS
OG0003061	LOC108104314|XP_017065788.1|DEUG	LOC108606639|XP_017852424.1|DBUS
OG0003062	LOC108110178|XP_017074591.1|DEUG	LOC108603196|XP_033149921.1|DBUS, LOC108603202|XP_017847273.1|DBUS
OG0003063	LOC108108709|XP_017072327.1|DEUG	LOC108600046|XP_017842880.1|DBUS
OG0003064	LOC108106022|XP_017068396.1|DEUG, LOC108111464|XP_017076424.1|DEUG	LOC108606101|XP_017851435.1|DBUS
