Orthogroup	DEUG.longest_only	DSAN.longest_only
OG0002961	LOC108106447|XP_017068981.1|DEUG	LOC120446718|XP_039483764.1|DSAN
OG0002962	LOC108106936|XP_017069690.1|DEUG	LOC120446345|XP_039483205.1|DSAN
OG0002963	LOC108110801|XP_017075518.1|DEUG	LOC120458143|XP_039501624.1|DSAN
OG0002964	LOC108104564|XP_017066196.1|DEUG	LOC120458621|XP_039502265.1|DSAN
OG0002965	LOC108110982|XP_017075778.1|DEUG	LOC120451926|XP_039491879.1|DSAN
OG0002966	LOC108113465|XP_017079534.1|DEUG	LOC120443834|XP_039479124.1|DSAN
OG0002967	LOC108104722|XP_017066443.1|DEUG	LOC120449819|XP_039488401.1|DSAN
OG0002968	LOC108104723|XP_017066444.1|DEUG	LOC120449820|XP_039488402.1|DSAN
OG0002969	LOC108102539|XP_017063084.1|DEUG	LOC120458710|XP_039502390.1|DSAN
OG0002970	LOC108106942|XP_017069698.1|DEUG	LOC120447023|XP_039484281.1|DSAN
OG0002971	LOC108106159|XP_017068559.1|DEUG	LOC120444010|XP_039479425.1|DSAN
OG0002972	LOC108116388|XP_017083739.1|DEUG	LOC120452012|XP_039491988.1|DSAN
OG0002973	LOC108106476|XP_017069043.1|DEUG	LOC120458733|XP_039502429.1|DSAN
OG0002974	LOC108104711|XP_017066419.1|DEUG	LOC120449816|XP_039488397.1|DSAN
OG0002975	LOC108112475|XP_017077825.1|DEUG	LOC120458821|XP_039502563.1|DSAN
OG0002976	LOC108104923|XP_017066762.1|DEUG	LOC120454947|XP_039496650.1|DSAN
OG0002977	LOC108106499|XP_017069081.1|DEUG	LOC120446786|XP_039483865.1|DSAN
OG0002978	LOC108107267|XP_017070187.1|DEUG	LOC120446315|XP_039483165.1|DSAN
OG0002979	LOC108104577|XP_017066222.1|DEUG	LOC120458624|XP_039502281.1|DSAN
OG0002980	LOC108106125|XP_017068494.1|DEUG	LOC120454218|XP_039495255.1|DSAN
OG0002981	LOC108107092|XP_017069961.1|DEUG	LOC120453519|XP_039494204.1|DSAN
OG0002982	LOC108105875|XP_017068140.1|DEUG	LOC120458050|XP_039501494.1|DSAN
OG0002983	LOC108104684|XP_017066378.1|DEUG	LOC120449430|XP_039487825.1|DSAN
OG0002984	LOC108104664|XP_017066343.1|DEUG	LOC120449180|XP_039487455.1|DSAN
OG0002985	LOC108102310|XP_017062560.1|DEUG	LOC120454849|XP_039496296.1|DSAN
OG0002986	LOC108110891|XP_017075638.1|DEUG	LOC120449040|XP_039487267.1|DSAN
OG0002987	LOC108105193|XP_017067133.1|DEUG	LOC120456947|XP_039500025.1|DSAN
OG0002988	LOC108110826|XP_017075551.1|DEUG	LOC120448506|XP_039486477.1|DSAN
OG0002989	LOC108114248|XP_017080629.1|DEUG	LOC120447939|XP_039485549.1|DSAN
OG0002990	LOC108112491|XP_017077852.1|DEUG	LOC120451175|XP_039490549.1|DSAN
OG0002991	LOC108112600|XP_017078143.1|DEUG	LOC120447107|XP_039484452.1|DSAN
OG0002992	LOC108118479|XP_017086693.1|DEUG	LOC120447225|XP_039484678.1|DSAN
OG0002993	LOC108107792|XP_017070991.1|DEUG	LOC120447537|XP_039484915.1|DSAN
OG0002994	LOC108111223|XP_017076113.1|DEUG	LOC120445584|XP_039482013.1|DSAN
OG0002995	LOC108104195|XP_017065628.1|DEUG	LOC120443928|XP_039479305.1|DSAN
OG0002996	LOC108105276|XP_017067254.1|DEUG	LOC120452769|XP_039493088.1|DSAN
OG0002997	LOC108105490|XP_017067598.1|DEUG	LOC120456288|XP_039498966.1|DSAN
OG0002998	LOC108110142|XP_017074546.1|DEUG	LOC120455907|XP_039498348.1|DSAN
OG0002999	LOC108108717|XP_017072339.1|DEUG	LOC120448196|XP_039485996.1|DSAN
OG0003000	LOC108116228|XP_017083508.1|DEUG	LOC120452619|XP_039492858.1|DSAN
OG0003001	LOC108109246|XP_017073215.1|DEUG	LOC120445434|XP_039481798.1|DSAN
OG0003002	LOC108108331|XP_017071849.1|DEUG	LOC120450578|XP_039489630.1|DSAN
OG0003003	LOC108113149|XP_017079147.1|DEUG	LOC120445481|XP_039481861.1|DSAN
OG0003004	LOC108118547|XP_017086789.1|DEUG	LOC120457136|XP_039500312.1|DSAN
OG0003005	LOC108110398|XP_017074951.1|DEUG	LOC120456905|XP_039499968.1|DSAN
OG0003006	LOC108111491|XP_017076466.1|DEUG	LOC120452310|XP_039492394.1|DSAN
OG0003007	LOC108109624|XP_017073689.1|DEUG	LOC120452115|XP_039492126.1|DSAN
OG0003008	LOC108109349|XP_017073298.1|DEUG	LOC120452413|XP_039492566.1|DSAN
OG0003009	LOC108107980|XP_017071311.1|DEUG	LOC120449792|XP_039488370.1|DSAN
OG0003010	LOC108113199|XP_017079218.1|DEUG	LOC120446762|XP_039483833.1|DSAN
OG0003011	LOC108113303|XP_017079342.1|DEUG	LOC120446161|XP_039482926.1|DSAN
OG0003012	LOC108103735|XP_017064826.1|DEUG	LOC120451172|XP_039490542.1|DSAN
OG0003013	LOC108118082|XP_017086115.1|DEUG	LOC120457133|XP_039500306.1|DSAN
OG0003014	LOC108103178|XP_017064053.1|DEUG	LOC120456600|XP_039499443.1|DSAN
OG0003015	LOC108103625|XP_017064661.1|DEUG	LOC120456575|XP_039499396.1|DSAN
OG0003016	LOC108105963|XP_017068252.1|DEUG	LOC120447660|XP_039485109.1|DSAN
OG0003017	LOC108115031|XP_017081767.1|DEUG	LOC120453183|XP_039493680.1|DSAN
OG0003018	LOC108115844|XP_017082946.1|DEUG	LOC120454295|XP_039495424.1|DSAN
OG0003019	LOC108107802|XP_017071017.1|DEUG	LOC120449840|XP_039488428.1|DSAN
OG0003020	LOC108103728|XP_017064816.1|DEUG	LOC120454416|XP_039495621.1|DSAN
OG0003021	LOC108117256|XP_017085095.1|DEUG	LOC120451490|XP_039491170.1|DSAN
OG0003022	LOC108114133|XP_017080398.1|DEUG	LOC120450227|XP_039489038.1|DSAN
OG0003023	LOC108103581|XP_017064593.1|DEUG	LOC120456671|XP_039499544.1|DSAN
OG0003024	LOC108105982|XP_017068300.1|DEUG	LOC120448122|XP_039485865.1|DSAN
OG0003025	LOC108115040|XP_017081777.1|DEUG	LOC120453540|XP_039494224.1|DSAN
OG0003026	LOC108115034|XP_017081770.1|DEUG	LOC120453857|XP_039494696.1|DSAN
OG0003027	LOC108116467|XP_017083886.1|DEUG	LOC120453657|XP_039494385.1|DSAN
OG0003028	LOC108108198|XP_017071639.1|DEUG	LOC120449676|XP_039488212.1|DSAN
OG0003029	LOC108104692|XP_017066391.1|DEUG	LOC120449321|XP_039487652.1|DSAN
OG0003030	LOC108115371|XP_017082290.1|DEUG	LOC120454073|XP_039495018.1|DSAN
OG0003031	LOC108103569|XP_017064583.1|DEUG	LOC120455303|XP_039497277.1|DSAN
OG0003032	LOC108111161|XP_017076022.1|DEUG	LOC120452844|XP_039493214.1|DSAN
OG0003033	LOC108108016|XP_017071362.1|DEUG	LOC120449750|XP_039488318.1|DSAN
OG0003034	LOC108116315|XP_017083594.1|DEUG	LOC120451108|XP_039490453.1|DSAN
OG0003035	LOC108111297|XP_017076176.1|DEUG	LOC120453597|XP_039494294.1|DSAN
OG0003036	LOC108110355|XP_017074883.1|DEUG	LOC120458712|XP_039502398.1|DSAN
OG0003037	LOC108118225|XP_017086292.1|DEUG	LOC120448035|XP_039485713.1|DSAN
OG0003038	LOC108113168|XP_017079174.1|DEUG	LOC120445737|XP_039482245.1|DSAN
OG0003039	LOC108112389|XP_017077722.1|DEUG	LOC120455290|XP_039497268.1|DSAN
OG0003040	LOC108114117|XP_017080378.1|DEUG	LOC120447508|XP_039484853.1|DSAN
OG0003041	LOC108107932|XP_017071250.1|DEUG	LOC120447803|XP_039485308.1|DSAN
OG0003042	LOC108116699|XP_017084205.1|DEUG	LOC120450894|XP_039490069.1|DSAN
OG0003043	LOC108116479|XP_017083899.1|DEUG	LOC120451864|XP_039491801.1|DSAN
OG0003044	LOC108104498|XP_017066101.1|DEUG	LOC120443934|XP_039479313.1|DSAN
OG0003045	LOC108113639|XP_017079797.1|DEUG	LOC120451432|XP_039491041.1|DSAN
OG0003046	LOC108110660|XP_017075267.1|DEUG, LOC108116398|XP_017083757.1|DEUG	LOC120451935|XP_039491889.1|DSAN
OG0003047	LOC108116401|XP_017083760.1|DEUG	LOC120451937|XP_039491892.1|DSAN
OG0003048	LOC108106672|XP_017069392.1|DEUG	LOC120445112|XP_039481191.1|DSAN
OG0003049	LOC108113023|XP_017078943.1|DEUG, LOC108117048|XP_017084709.1|DEUG	LOC120453766|XP_039494535.1|DSAN
OG0003050	LOC108113617|XP_017079765.1|DEUG	LOC120452521|XP_039492710.1|DSAN
OG0003051	LOC108107854|XP_017071109.1|DEUG	LOC120450075|XP_039488795.1|DSAN
OG0003052	LOC108109619|XP_017073676.1|DEUG	LOC120454329|XP_039495466.1|DSAN
OG0003053	LOC108115181|XP_017081993.1|DEUG	LOC120453221|XP_039493746.1|DSAN
OG0003054	LOC108115134|XP_017081910.1|DEUG	LOC120452160|XP_039492198.1|DSAN
OG0003055	LOC108116625|XP_017084091.1|DEUG	LOC120451154|XP_039490515.1|DSAN
OG0003056	LOC108103928|XP_017065168.1|DEUG	LOC120455604|XP_039497917.1|DSAN
OG0003057	LOC108106606|XP_017069286.1|DEUG	LOC120445370|XP_039481678.1|DSAN
OG0003058	LOC108113172|XP_017079177.1|DEUG	LOC120444821|XP_039480711.1|DSAN
OG0003059	LOC108103752|XP_017064851.1|DEUG	LOC120455617|XP_039497932.1|DSAN
OG0003060	LOC108107286|XP_017070229.1|DEUG	LOC120444985|XP_039480950.1|DSAN
OG0003061	LOC108104314|XP_017065788.1|DEUG	LOC120455335|XP_039497348.1|DSAN
OG0003062	LOC108110178|XP_017074591.1|DEUG	LOC120454129|XP_039495103.1|DSAN
OG0003063	LOC108108709|XP_017072327.1|DEUG	LOC120447958|XP_039485581.1|DSAN
OG0003064	LOC108106022|XP_017068396.1|DEUG, LOC108111464|XP_017076424.1|DEUG	LOC120451736|XP_039491579.1|DSAN
OG0003065	LOC108104321|XP_017065793.1|DEUG	LOC120457846|XP_039501297.1|DSAN
OG0003066	LOC108105266|XP_017067234.1|DEUG	LOC120452539|XP_039492740.1|DSAN
OG0003067	LOC108116364|XP_017083682.1|DEUG	LOC120452593|XP_039492824.1|DSAN
OG0003068	LOC108116305|XP_017083583.1|DEUG, LOC108104414|XP_017065996.1|DEUG	LOC120453211|XP_039493736.1|DSAN
OG0003069	LOC108112752|XP_017078488.1|DEUG	LOC120444749|XP_039480611.1|DSAN
OG0003070	LOC108108230|XP_017071689.1|DEUG	LOC120457832|XP_039501266.1|DSAN
OG0003071	LOC108108551|XP_017072121.1|DEUG	LOC120447515|XP_039484864.1|DSAN
OG0003072	LOC108117202|XP_017085005.1|DEUG	LOC120453248|XP_039493794.1|DSAN
OG0003073	LOC108117203|XP_017085006.1|DEUG	LOC120453252|XP_039493799.1|DSAN
OG0003074	LOC108102662|XP_017063290.1|DEUG	LOC120453023|XP_039493480.1|DSAN
OG0003075	LOC108103325|XP_017064247.1|DEUG, LOC108103324|XP_017064245.1|DEUG	LOC120450650|XP_039489741.1|DSAN
OG0003076	LOC108106005|XP_017068338.1|DEUG	LOC120448171|XP_039485942.1|DSAN
OG0003077	LOC108105255|XP_017067223.1|DEUG	LOC120454244|XP_039495291.1|DSAN
OG0003078	LOC108105593|XP_017067746.1|DEUG	LOC120454585|XP_039495954.1|DSAN
OG0003079	LOC108117536|XP_017085525.1|DEUG	LOC120452660|XP_039492923.1|DSAN
OG0003080	LOC108116473|XP_017083893.1|DEUG	LOC120451732|XP_039491575.1|DSAN
OG0003081	LOC108116525|XP_017083951.1|DEUG	LOC120454384|XP_039495561.1|DSAN
OG0003082	LOC108110192|XP_017074641.1|DEUG	LOC120454661|XP_039496098.1|DSAN
OG0003083	LOC108113640|XP_017079798.1|DEUG	LOC120452456|XP_039492619.1|DSAN
OG0003084	LOC108116199|XP_017083429.1|DEUG	LOC120453661|XP_039494389.1|DSAN
OG0003085	LOC108116196|XP_017083425.1|DEUG	LOC120454117|XP_039495081.1|DSAN
OG0003086	LOC108110191|XP_017074632.1|DEUG	LOC120454662|XP_039496099.1|DSAN
OG0003087	LOC108107800|XP_017071004.1|DEUG	LOC120449837|XP_039488425.1|DSAN
OG0003088	LOC108115017|XP_017081748.1|DEUG	LOC120452416|XP_039492569.1|DSAN
OG0003089	LOC108110291|XP_017074780.1|DEUG	LOC120454431|XP_039495655.1|DSAN
OG0003090	LOC108116095|XP_017083301.1|DEUG	LOC120453513|XP_039494195.1|DSAN
OG0003091	LOC108116332|XP_017083633.1|DEUG	LOC120453229|XP_039493762.1|DSAN
OG0003092	LOC108110252|XP_017074729.1|DEUG	LOC120452437|XP_039492599.1|DSAN
OG0003093	LOC108106592|XP_017069267.1|DEUG	LOC120447080|XP_039484410.1|DSAN
OG0003094	LOC108110095|XP_017074478.1|DEUG	LOC120455964|XP_039498442.1|DSAN
OG0003095	LOC108103472|XP_017064461.1|DEUG	LOC120456417|XP_039499183.1|DSAN
OG0003096	LOC108113222|XP_017079248.1|DEUG	LOC120451338|XP_039490851.1|DSAN, LOC120446402|XP_039483276.1|DSAN
OG0003097	LOC108111422|XP_017076370.1|DEUG	LOC120452491|XP_039492674.1|DSAN
OG0003098	LOC108104394|XP_017065923.1|DEUG	LOC120455979|XP_039498466.1|DSAN, LOC120456159|XP_039498732.1|DSAN
OG0003099	LOC108111506|XP_017076510.1|DEUG	LOC120450912|XP_039490102.1|DSAN
OG0003100	LOC108104433|XP_017065979.1|DEUG	LOC120456387|XP_039499147.1|DSAN
OG0003101	LOC108116408|XP_017083777.1|DEUG	LOC120454269|XP_039495358.1|DSAN
OG0003102	LOC108116433|XP_017083818.1|DEUG	LOC120451645|XP_039491442.1|DSAN
OG0003103	LOC108116429|XP_017083812.1|DEUG	LOC120451300|XP_039490800.1|DSAN
OG0003104	LOC108108587|XP_017072171.1|DEUG	LOC120448345|XP_039486241.1|DSAN
OG0003105	LOC108105528|XP_017067647.1|DEUG	LOC120455869|XP_039498275.1|DSAN
OG0003106	LOC108107392|XP_017070399.1|DEUG	LOC120444672|XP_039480456.1|DSAN
OG0003107	LOC108104354|XP_017065848.1|DEUG	LOC120456139|XP_039498699.1|DSAN
OG0003108	LOC108102936|XP_017063687.1|DEUG	LOC120455467|XP_039497623.1|DSAN
OG0003109	LOC108103459|XP_017064443.1|DEUG	LOC120456213|XP_039498827.1|DSAN
OG0003110	LOC108112668|XP_017078295.1|DEUG	LOC120444266|XP_039479713.1|DSAN
OG0003111	LOC108109978|XP_017074292.1|DEUG	LOC120457362|XP_039500824.1|DSAN
OG0003112	LOC108111526|XP_017076536.1|DEUG	LOC120452501|XP_039492686.1|DSAN
OG0003114	LOC108106661|XP_017069374.1|DEUG	LOC120447164|XP_039484553.1|DSAN
OG0003115	LOC108113335|XP_017079381.1|DEUG	LOC120446535|XP_039483482.1|DSAN
OG0003116	LOC108113070|XP_017078999.1|DEUG	LOC120445813|XP_039482361.1|DSAN
OG0003117	LOC108107888|XP_017071170.1|DEUG	LOC120449631|XP_039488153.1|DSAN
OG0003118	LOC108114295|XP_017080686.1|DEUG	LOC120448338|XP_039486232.1|DSAN
OG0003119	LOC108114297|XP_017080689.1|DEUG	LOC120449481|XP_039487891.1|DSAN
OG0003120	LOC108109072|XP_017072913.1|DEUG	LOC120445009|XP_039480995.1|DSAN
OG0003121	LOC108111886|XP_017077010.1|DEUG	LOC120456085|XP_039498611.1|DSAN
OG0003122	LOC108109147|XP_017073041.1|DEUG	LOC120445889|XP_039482474.1|DSAN
OG0003123	LOC108105966|XP_017068259.1|DEUG	LOC120448918|XP_039487075.1|DSAN
OG0003124	LOC108112961|XP_017078849.1|DEUG	LOC120444279|XP_039479729.1|DSAN
OG0003125	LOC108105978|XP_017068284.1|DEUG	LOC120447457|XP_039484761.1|DSAN
OG0003126	LOC108107337|XP_017070318.1|DEUG	LOC120445421|XP_039481771.1|DSAN
OG0003127	LOC108107340|XP_017070321.1|DEUG	LOC120445168|XP_039481282.1|DSAN
OG0003128	LOC108114254|XP_017080637.1|DEUG	LOC120448207|XP_039486018.1|DSAN
OG0003129	LOC108112652|XP_017078272.1|DEUG	LOC120445764|XP_039482294.1|DSAN
OG0003130	LOC108112269|XP_017077581.1|DEUG	LOC120445151|XP_039481248.1|DSAN
OG0003131	LOC108113233|XP_017079260.1|DEUG	LOC120444329|XP_039479816.1|DSAN
OG0003132	LOC108115627|XP_017082667.1|DEUG	LOC120453457|XP_039494108.1|DSAN
OG0003133	LOC108107188|XP_017070095.1|DEUG	LOC120446704|XP_039483737.1|DSAN
OG0003134	LOC108113252|XP_017079289.1|DEUG	LOC120444459|XP_039480060.1|DSAN
OG0003135	LOC108114580|XP_017081123.1|DEUG	LOC120448123|XP_039485867.1|DSAN
OG0003136	LOC108108815|XP_017072490.1|DEUG	LOC120449872|XP_039488465.1|DSAN
OG0003137	LOC108106631|XP_017069323.1|DEUG	LOC120444715|XP_039480526.1|DSAN
OG0003138	LOC108107319|XP_017070284.1|DEUG	LOC120447114|XP_039484469.1|DSAN
OG0003139	LOC108108685|XP_017072277.1|DEUG	LOC120449959|XP_039488594.1|DSAN
OG0003140	LOC108109170|XP_017073083.1|DEUG	LOC120444689|XP_039480489.1|DSAN
OG0003141	LOC108106365|XP_017068835.1|DEUG	LOC120446806|XP_039483901.1|DSAN
OG0003142	LOC108106451|XP_017068988.1|DEUG	LOC120447041|XP_039484323.1|DSAN
OG0003143	LOC108107856|XP_017071111.1|DEUG	LOC120450080|XP_039488806.1|DSAN
OG0003144	LOC108109029|XP_017072793.1|DEUG	LOC120444485|XP_039480100.1|DSAN
OG0003145	LOC108113077|XP_017079009.1|DEUG	LOC120446176|XP_039482986.1|DSAN
OG0003146	LOC108106670|XP_017069389.1|DEUG	LOC120446904|XP_039484062.1|DSAN
OG0003147	LOC108105959|XP_017068248.1|DEUG	LOC120448137|XP_039485888.1|DSAN
OG0003148	LOC108114327|XP_017080735.1|DEUG	LOC120447675|XP_039485134.1|DSAN
OG0003149	LOC108104404|XP_017065939.1|DEUG	LOC120456382|XP_039499139.1|DSAN
OG0003150	LOC108107304|XP_017070262.1|DEUG	LOC120446515|XP_039483457.1|DSAN
OG0003151	LOC108115546|XP_017082538.1|DEUG	LOC120457755|XP_039501187.1|DSAN
OG0003152	LOC108113125|XP_017079117.1|DEUG	LOC120446483|XP_039483421.1|DSAN
OG0003153	LOC108106251|XP_017068705.1|DEUG	LOC120446559|XP_039483511.1|DSAN
OG0003154	LOC108116411|XP_017083784.1|DEUG	LOC120454612|XP_039496008.1|DSAN
OG0003155	LOC108109263|XP_017073237.1|DEUG	LOC120444717|XP_039480529.1|DSAN
OG0003156	LOC108113160|XP_017079161.1|DEUG	LOC120445352|XP_039481627.1|DSAN
OG0003157	LOC108111150|XP_017076008.1|DEUG	LOC120458486|XP_039502081.1|DSAN
OG0003158	LOC108109172|XP_017073086.1|DEUG	LOC120444704|XP_039480509.1|DSAN
OG0003159	LOC108111987|XP_017077199.1|DEUG	LOC120444921|XP_039480849.1|DSAN
OG0003160	LOC108111993|XP_017077212.1|DEUG	LOC120446287|XP_039483111.1|DSAN
OG0003161	LOC108112773|XP_017078531.1|DEUG	LOC120446225|XP_039483026.1|DSAN
OG0003162	LOC108104459|XP_017066011.1|DEUG	LOC120458349|XP_039501900.1|DSAN
OG0003163	LOC108102772|XP_017063421.1|DEUG	LOC120449596|XP_039488097.1|DSAN
OG0003164	LOC108110354|XP_017074882.1|DEUG	LOC120458505|XP_039502107.1|DSAN
OG0003165	LOC108112854|XP_017078662.1|DEUG	LOC120444339|XP_039479833.1|DSAN
OG0003166	LOC108113226|XP_017079252.1|DEUG	LOC120446005|XP_039482688.1|DSAN
OG0003167	LOC108111974|XP_017077172.1|DEUG	LOC120445096|XP_039481162.1|DSAN
OG0003168	LOC108108311|XP_017071819.1|DEUG	LOC120453324|XP_039493915.1|DSAN
OG0003169	LOC108115484|XP_017082458.1|DEUG	LOC120447064|XP_039484388.1|DSAN
OG0003170	LOC108112747|XP_017078475.1|DEUG	LOC120445746|XP_039482255.1|DSAN
OG0003171	LOC108112901|XP_017078748.1|DEUG	LOC120447189|XP_039484611.1|DSAN
OG0003172	LOC108103734|XP_017064823.1|DEUG	LOC120451168|XP_039490539.1|DSAN
OG0003173	LOC108115388|XP_017082313.1|DEUG	LOC120453316|XP_039493907.1|DSAN
OG0003174	LOC108110324|XP_017074842.1|DEUG	LOC120454493|XP_039495775.1|DSAN
OG0003175	LOC108113004|XP_017078906.1|DEUG	LOC120445563|XP_039481975.1|DSAN
OG0003176	LOC108110492|XP_017075060.1|DEUG	LOC120456038|XP_039498547.1|DSAN
OG0003177	LOC108113295|XP_017079335.1|DEUG	LOC120445868|XP_039482445.1|DSAN
OG0003178	LOC108112954|XP_017078843.1|DEUG	LOC120444271|XP_039479719.1|DSAN
OG0003179	LOC108113274|XP_017079311.1|DEUG	LOC120445980|XP_039482646.1|DSAN
OG0003180	LOC108106765|XP_017069494.1|DEUG	LOC120445318|XP_039481574.1|DSAN
OG0003181	LOC108106454|XP_017069009.1|DEUG	LOC120445372|XP_039481688.1|DSAN
OG0003182	LOC108109146|XP_017073038.1|DEUG	LOC120446279|XP_039483099.1|DSAN
OG0003183	LOC108114914|XP_017081584.1|DEUG	LOC120444612|XP_039480327.1|DSAN
OG0003184	LOC108113941|XP_017080140.1|DEUG	LOC120449592|XP_039488089.1|DSAN
OG0003185	LOC108111943|XP_017077109.1|DEUG	LOC120447147|XP_039484527.1|DSAN
OG0003186	LOC108112940|XP_017078825.1|DEUG	LOC120446359|XP_039483224.1|DSAN
OG0003187	LOC108102617|XP_017063215.1|DEUG	LOC120454517|XP_039495818.1|DSAN
OG0003188	LOC108105282|XP_017067259.1|DEUG	LOC120454520|XP_039495820.1|DSAN
OG0003189	LOC108114400|XP_017080862.1|DEUG	LOC120447952|XP_039485573.1|DSAN
OG0003190	LOC108113050|XP_017078969.1|DEUG	LOC120447101|XP_039484446.1|DSAN
OG0003191	LOC108107770|XP_017070949.1|DEUG	LOC120448970|XP_039487165.1|DSAN
OG0003192	LOC108105988|XP_017068310.1|DEUG	LOC120449254|XP_039487567.1|DSAN
OG0003193	LOC108115478|XP_017082446.1|DEUG	LOC120450531|XP_039489557.1|DSAN
OG0003194	LOC108106017|XP_017068353.1|DEUG	LOC120448708|XP_039486802.1|DSAN
OG0003195	LOC108108317|XP_017071831.1|DEUG	LOC120454222|XP_039495256.1|DSAN
OG0003196	LOC108107564|XP_017070611.1|DEUG	LOC120448787|XP_039486912.1|DSAN
OG0003197	LOC108105933|XP_017068201.1|DEUG	LOC120450375|XP_039489297.1|DSAN
OG0003198	LOC108106930|XP_017069682.1|DEUG	LOC120444166|XP_039479692.1|DSAN
OG0003199	LOC108104680|XP_017066365.1|DEUG	LOC120449318|XP_039487648.1|DSAN
OG0003200	LOC108110356|XP_017074885.1|DEUG	LOC120458730|XP_039502417.1|DSAN
OG0003201	LOC108106407|XP_017068908.1|DEUG	LOC120447022|XP_039484276.1|DSAN
OG0003202	LOC108109866|XP_017074147.1|DEUG	LOC120448365|XP_039486267.1|DSAN
OG0003203	LOC108106381|XP_017068860.1|DEUG	LOC120446447|XP_039483362.1|DSAN
OG0003204	LOC108115131|XP_017081898.1|DEUG	LOC120454500|XP_039495786.1|DSAN
OG0003205	LOC108107283|XP_017070226.1|DEUG	LOC120444983|XP_039480944.1|DSAN
OG0003206	LOC108104455|XP_017066008.1|DEUG	LOC120445531|XP_039481932.1|DSAN
OG0003207	LOC108116048|XP_017083235.1|DEUG	LOC120454555|XP_039495879.1|DSAN
OG0003208	LOC108114453|XP_017080942.1|DEUG	LOC120448868|XP_039487015.1|DSAN
OG0003209	LOC108113304|XP_017079344.1|DEUG	LOC120445930|XP_039482525.1|DSAN
OG0003210	LOC108113691|XP_017079857.1|DEUG	LOC120450736|XP_039489789.1|DSAN
OG0003211	LOC108106281|XP_017068737.1|DEUG	LOC120446644|XP_039483649.1|DSAN
OG0003212	LOC108111798|XP_017076877.1|DEUG	LOC120452189|XP_039492234.1|DSAN
OG0003213	LOC108112795|XP_017078570.1|DEUG	LOC120446972|XP_039484177.1|DSAN
OG0003214	LOC108111980|XP_017077183.1|DEUG	LOC120444815|XP_039480698.1|DSAN
OG0003215	LOC108112036|XP_017077271.1|DEUG	LOC120444609|XP_039480320.1|DSAN
OG0003216	LOC108104540|XP_017066163.1|DEUG	LOC120444736|XP_039480600.1|DSAN
OG0003217	LOC108113357|XP_017079414.1|DEUG	LOC120457678|XP_039501105.1|DSAN
OG0003218	LOC108114635|XP_017081191.1|DEUG	LOC120448853|XP_039486994.1|DSAN
OG0003219	LOC108105986|XP_017068305.1|DEUG	LOC120449253|XP_039487566.1|DSAN
OG0003220	LOC108105696|XP_017067895.1|DEUG	LOC120444694|XP_039480494.1|DSAN
OG0003221	LOC108105362|XP_017067377.1|DEUG	LOC120456070|XP_039498593.1|DSAN
OG0003222	LOC108113427|XP_017079477.1|DEUG	LOC120458672|XP_039502342.1|DSAN
OG0003223	LOC108106804|XP_017069538.1|DEUG	LOC120445984|XP_039482650.1|DSAN
OG0003224	LOC108113056|XP_017078975.1|DEUG	LOC120445777|XP_039482313.1|DSAN
OG0003225	LOC108104128|XP_017065519.1|DEUG	LOC120452612|XP_039492848.1|DSAN
OG0003226	LOC108112164|XP_017077405.1|DEUG	LOC120444518|XP_039480176.1|DSAN
OG0003227	LOC108103312|XP_017064225.1|DEUG	LOC120456846|XP_039499835.1|DSAN
OG0003228	LOC108116054|XP_017083241.1|DEUG	LOC120451345|XP_039490861.1|DSAN
OG0003229	LOC108114368|XP_017080807.1|DEUG	LOC120447956|XP_039485580.1|DSAN
OG0003231	LOC108107838|XP_017071080.1|DEUG	LOC120450098|XP_039488826.1|DSAN
OG0003232	LOC108114951|XP_017081626.1|DEUG	LOC120451083|XP_039490384.1|DSAN
OG0003233	LOC108106623|XP_017069315.1|DEUG	LOC120444709|XP_039480520.1|DSAN
OG0003234	LOC108104838|XP_017066633.1|DEUG	LOC120450418|XP_039489397.1|DSAN
OG0003235	LOC108116590|XP_017084025.1|DEUG	LOC120451661|XP_039491471.1|DSAN
OG0003236	LOC108103608|XP_017064633.1|DEUG	LOC120449515|XP_039487954.1|DSAN
OG0003238	LOC108112209|XP_017077515.1|DEUG	LOC120446344|XP_039483204.1|DSAN
OG0003239	LOC108111033|XP_017075849.1|DEUG	LOC120443841|XP_039479135.1|DSAN
OG0003240	LOC108104037|XP_017065361.1|DEUG	LOC120458929|XP_039502716.1|DSAN
OG0003240	LOC108108802|XP_017072473.1|DEUG	LOC120450405|XP_039489335.1|DSAN
OG0003241	LOC108108639|XP_017072229.1|DEUG	LOC120450564|XP_039489608.1|DSAN
OG0003241	LOC108108405|XP_017071947.1|DEUG	LOC120447761|XP_039485240.1|DSAN
OG0003242	LOC108107213|XP_017070118.1|DEUG	LOC120446055|XP_039482766.1|DSAN
OG0003243	LOC108104232|XP_017065672.1|DEUG	LOC120452773|XP_039493096.1|DSAN
OG0003243	LOC108104231|XP_017065671.1|DEUG	LOC120452772|XP_039493095.1|DSAN
OG0003244	LOC108116259|XP_017083537.1|DEUG	LOC120452001|XP_039491968.1|DSAN
OG0003245	LOC108103858|XP_017065051.1|DEUG	LOC120455644|XP_039497967.1|DSAN
OG0003246	LOC108106201|XP_017068617.1|DEUG	LOC120458754|XP_039502461.1|DSAN
OG0003246	LOC108107933|XP_017071254.1|DEUG, LOC108107926|XP_017071242.1|DEUG	LOC120451681|XP_039491499.1|DSAN
