Orthogroup	DEUG.longest_only	DGUA.longest_only
OG0000871	LOC108106732|XP_017069459.1|DEUG	LOC117578702|XP_034120240.1|DGUA
OG0000872	LOC108107336|XP_017070312.1|DEUG	LOC117588214|XP_034135283.1|DGUA
OG0000873	LOC108108765|XP_017072421.1|DEUG	LOC117579157|XP_034120807.1|DGUA
OG0000874	LOC108112883|XP_017078717.1|DEUG	LOC117584917|XP_034129960.1|DGUA
OG0000875	LOC108107585|XP_017070635.1|DEUG	LOC117589242|XP_034136898.1|DGUA
OG0000877	LOC108105416|XP_017067453.1|DEUG	LOC117590513|XP_034139095.1|DGUA
OG0000878	LOC108112208|XP_017077514.1|DEUG	LOC117592633|XP_034142466.1|DGUA
OG0000878	LOC108110552|XP_017075130.1|DEUG	LOC117587654|XP_034134435.1|DGUA
OG0000879	LOC108109019|XP_017072780.1|DEUG	LOC117580074|XP_034122213.1|DGUA
OG0000880	LOC108105414|XP_017067451.1|DEUG	LOC117581130|XP_034123948.1|DGUA
OG0000880	LOC108114008|XP_017080243.1|DEUG	LOC117580522|XP_034123005.1|DGUA
OG0000881	LOC108113929|XP_017080124.1|DEUG, LOC108114076|XP_017080320.1|DEUG, LOC108113927|XP_017080123.1|DEUG	LOC117580048|XP_034122177.1|DGUA
OG0000882	LOC108103997|XP_017065274.1|DEUG	LOC117590958|XP_034139899.1|DGUA
OG0000883	LOC108102961|XP_017063747.1|DEUG	LOC117590421|XP_034138919.1|DGUA
OG0000884	LOC108102512|XP_017063026.1|DEUG	LOC117582142|XP_034125618.1|DGUA
OG0000885	LOC108117251|XP_017085089.1|DEUG	LOC117585712|XP_034131240.1|DGUA
OG0000886	LOC108116887|XP_017084476.1|DEUG	LOC117589535|XP_034137421.1|DGUA
OG0000887	LOC108111854|XP_017076952.1|DEUG	LOC117591359|XP_034140482.1|DGUA
OG0000888	LOC108104658|XP_017066329.1|DEUG	LOC117588983|XP_034136464.1|DGUA
OG0000889	LOC108116782|XP_017084311.1|DEUG	LOC117579375|XP_034121137.1|DGUA
OG0000890	LOC108113182|XP_017079196.1|DEUG	LOC117586096|XP_034131848.1|DGUA
OG0000891	LOC108104083|XP_017065467.1|DEUG	LOC117584659|XP_034129577.1|DGUA
OG0000892	LOC108114365|XP_017080804.1|DEUG	LOC117580548|XP_034123036.1|DGUA
OG0000893	LOC108115103|XP_017081838.1|DEUG	LOC117586155|XP_034131945.1|DGUA
OG0000894	LOC108116236|XP_017083516.1|DEUG	LOC117586406|XP_034132332.1|DGUA
OG0000895	LOC108112990|XP_017078890.1|DEUG, LOC108112989|XP_017078889.1|DEUG	LOC117578584|XP_034120058.1|DGUA, LOC117578585|XP_034120059.1|DGUA
OG0000896	LOC108103223|XP_017064111.1|DEUG	LOC117581020|XP_034123737.1|DGUA
OG0000897	LOC108113552|XP_017079635.1|DEUG	LOC117591126|XP_034140120.1|DGUA
OG0000897	LOC108113554|XP_017079636.1|DEUG	LOC117591127|XP_034140121.1|DGUA
OG0000898	LOC108112223|XP_017077530.1|DEUG	LOC117588376|XP_034135490.1|DGUA
OG0000898	LOC108112266|XP_017077577.1|DEUG	LOC117590243|XP_034138609.1|DGUA
OG0000899	LOC108109523|XP_017073570.1|DEUG	LOC117589706|XP_034137760.1|DGUA
OG0000900	LOC108112943|XP_017078829.1|DEUG	LOC117585548|XP_034130963.1|DGUA
OG0000900	LOC108112942|XP_017078827.1|DEUG	LOC117592250|XP_034141778.1|DGUA
OG0000901	LOC108112160|XP_017077398.1|DEUG	LOC117592625|XP_034142451.1|DGUA
OG0000901	LOC108112161|XP_017077399.1|DEUG	LOC117582282|XP_034125810.1|DGUA
OG0000902	LOC108117424|XP_017085326.1|DEUG	LOC117581521|XP_034124706.1|DGUA
OG0000902	LOC108117411|XP_017085308.1|DEUG	LOC117580878|XP_034123519.1|DGUA
OG0000903	LOC108107649|XP_017070724.1|DEUG	LOC117579779|XP_034121729.1|DGUA
OG0000903	LOC108107622|XP_017070680.1|DEUG	LOC117579902|XP_034121928.1|DGUA
OG0000904	LOC108108094|XP_017071479.1|DEUG	LOC117579083|XP_034120685.1|DGUA
OG0000904	LOC108107708|XP_017070803.1|DEUG	LOC117579085|XP_034120687.1|DGUA
OG0000906	LOC108106753|XP_017069482.1|DEUG	LOC117591892|XP_034141167.1|DGUA
OG0000906	LOC108106752|XP_017069481.1|DEUG	LOC117591888|XP_034141161.1|DGUA
OG0000907	LOC108107459|XP_017070494.1|DEUG	LOC117579543|XP_034121354.1|DGUA
OG0000909	LOC108116541|XP_017083968.1|DEUG	LOC117584995|XP_034130115.1|DGUA
OG0000910	LOC108116422|XP_017083799.1|DEUG	LOC117581641|XP_034124901.1|DGUA
OG0000911	LOC108113080|XP_017079014.1|DEUG	LOC117592572|XP_034142347.1|DGUA
OG0000912	LOC108118251|XP_017086329.1|DEUG, LOC108118181|XP_017086229.1|DEUG	LOC117579566|XP_034121379.1|DGUA, LOC117587322|XP_034133844.1|DGUA
OG0000913	LOC108107768|XP_017070948.1|DEUG	LOC117586893|XP_034133126.1|DGUA
OG0000914	LOC108106319|XP_017068779.1|DEUG	LOC117581559|XP_034124785.1|DGUA
OG0000915	LOC108112391|XP_017077720.1|DEUG	LOC117582235|XP_034125740.1|DGUA
OG0000916	LOC108106102|XP_017068455.1|DEUG, LOC108106114|XP_017068479.1|DEUG	LOC117581771|XP_034125069.1|DGUA
OG0000917	LOC108106133|XP_017068511.1|DEUG	LOC117584725|XP_034129668.1|DGUA
OG0000918	LOC108113660|XP_017079822.1|DEUG, LOC108110546|XP_017075124.1|DEUG	LOC117587594|XP_034134331.1|DGUA
OG0000920	LOC108115190|XP_017082000.1|DEUG	LOC117588380|XP_034135493.1|DGUA
OG0000921	LOC108103635|XP_017064673.1|DEUG, LOC108103626|XP_017064662.1|DEUG	LOC117591045|XP_034140031.1|DGUA
OG0000922	LOC108108201|XP_017071642.1|DEUG	LOC117579569|XP_034121382.1|DGUA
OG0000923	LOC108108437|XP_017071980.1|DEUG, LOC108109472|XP_017073485.1|DEUG	LOC117585678|XP_034131171.1|DGUA
OG0000924	LOC108103844|XP_017065029.1|DEUG	LOC117590993|XP_034139962.1|DGUA
OG0000925	LOC108113489|XP_017079564.1|DEUG, LOC108113487|XP_017079562.1|DEUG	LOC117583394|XP_034127569.1|DGUA
OG0000926	LOC108116593|XP_017084028.1|DEUG	LOC117586348|XP_034132256.1|DGUA
OG0000926	LOC108116289|XP_017083566.1|DEUG	LOC117585584|XP_034131013.1|DGUA
OG0000927	LOC108113536|XP_017079620.1|DEUG	LOC117583045|XP_034127098.1|DGUA
OG0000927	LOC108113520|XP_017079601.1|DEUG	LOC117583467|XP_034127666.1|DGUA
OG0000928	LOC108111220|XP_017076109.1|DEUG	LOC117588218|XP_034135254.1|DGUA
OG0000928	LOC108110518|XP_017075087.1|DEUG	LOC117588219|XP_034135255.1|DGUA
OG0000929	LOC108111110|XP_017075948.1|DEUG	LOC117584067|XP_034128701.1|DGUA
OG0000929	LOC108111112|XP_017075949.1|DEUG	LOC117584068|XP_034128702.1|DGUA
OG0000930	LOC108114408|XP_017080872.1|DEUG	LOC117587221|XP_034133672.1|DGUA, LOC117587467|XP_034134082.1|DGUA
OG0000931	LOC108112320|XP_017077638.1|DEUG	LOC117580761|XP_034123350.1|DGUA
OG0000931	LOC108105142|XP_017067064.1|DEUG	LOC117584143|XP_034128794.1|DGUA
OG0000932	LOC108113974|XP_017080181.1|DEUG	LOC117587489|XP_034134151.1|DGUA
OG0000932	LOC108113987|XP_017080218.1|DEUG	LOC117587491|XP_034134154.1|DGUA
OG0000933	LOC108108917|XP_017072657.1|DEUG	LOC117591899|XP_034141176.1|DGUA
OG0000933	LOC108108931|XP_017072674.1|DEUG	LOC117579749|XP_034121662.1|DGUA
OG0000934	LOC108113366|XP_017079426.1|DEUG, LOC108113401|XP_017079448.1|DEUG	LOC117583347|XP_034127511.1|DGUA, LOC117584217|XP_034128886.1|DGUA, LOC117583457|XP_034127652.1|DGUA
OG0000935	LOC108115973|XP_017083115.1|DEUG	LOC117589833|XP_034137955.1|DGUA
OG0000936	LOC108118115|XP_017086154.1|DEUG	LOC117590050|XP_034138260.1|DGUA
OG0000937	LOC108115875|XP_017082995.1|DEUG	LOC117583715|XP_034128096.1|DGUA
OG0000938	LOC108110056|XP_017074422.1|DEUG	LOC117580724|XP_034123283.1|DGUA
OG0000939	LOC108107034|XP_017069881.1|DEUG, LOC108106826|XP_017069552.1|DEUG	LOC117582563|XP_034126289.1|DGUA
OG0000940	LOC108102822|XP_017063497.1|DEUG	LOC117587166|XP_034133570.1|DGUA
OG0000941	LOC108111311|XP_017076194.1|DEUG	LOC117587754|XP_034134569.1|DGUA
OG0000941	LOC108103183|XP_017064058.1|DEUG	LOC117588373|XP_034135482.1|DGUA
OG0000942	LOC108114184|XP_017080479.1|DEUG	LOC117586855|XP_034133042.1|DGUA
OG0000943	LOC108106333|XP_017068795.1|DEUG	LOC117591903|XP_034141180.1|DGUA
OG0000944	LOC108103020|XP_017063835.1|DEUG	LOC117588522|XP_034135767.1|DGUA
OG0000945	LOC108102796|XP_017063456.1|DEUG	LOC117587277|XP_034133754.1|DGUA
OG0000946	LOC108118336|XP_017086460.1|DEUG	LOC117581712|XP_034124981.1|DGUA
OG0000947	LOC108107268|XP_017070188.1|DEUG	LOC117578563|XP_034120027.1|DGUA
OG0000948	LOC108108096|XP_017071482.1|DEUG	LOC117589139|XP_034136718.1|DGUA
OG0000949	LOC108118376|XP_017086538.1|DEUG	LOC117581245|XP_034124135.1|DGUA
OG0000949	LOC108103937|XP_017065184.1|DEUG	LOC117581246|XP_034124140.1|DGUA
OG0000950	LOC108105042|XP_017066934.1|DEUG	LOC117590908|XP_034139830.1|DGUA
OG0000950	LOC108115087|XP_017081824.1|DEUG	LOC117586012|XP_034131733.1|DGUA
OG0000951	LOC108111789|XP_017076864.1|DEUG	LOC117582778|XP_034126639.1|DGUA
OG0000952	LOC108104125|XP_017065516.1|DEUG	LOC117584827|XP_034129844.1|DGUA
OG0000954	LOC108111612|XP_017076629.1|DEUG	LOC117589522|XP_034137408.1|DGUA
OG0000955	LOC108108828|XP_017072514.1|DEUG, LOC108108820|XP_017072506.1|DEUG	LOC117583234|XP_034127346.1|DGUA
OG0000955	LOC108108819|XP_017072505.1|DEUG, LOC108108826|XP_017072511.1|DEUG	LOC117583233|XP_034127345.1|DGUA
OG0000956	LOC108108953|XP_017072699.1|DEUG, LOC108117037|XP_017084695.1|DEUG	LOC117586135|XP_034131919.1|DGUA
OG0000956	LOC108117031|XP_017084688.1|DEUG	LOC117586137|XP_034131920.1|DGUA
OG0000957	LOC108112090|XP_017077329.1|DEUG	LOC117592450|XP_034142105.1|DGUA
OG0000957	LOC108112091|XP_017077330.1|DEUG	LOC117592451|XP_034142106.1|DGUA
OG0000958	LOC108116919|XP_017084547.1|DEUG	LOC117589714|XP_034137770.1|DGUA
OG0000958	LOC108107239|XP_017070146.1|DEUG	LOC117586087|XP_034131836.1|DGUA
OG0000959	LOC108108435|XP_017071978.1|DEUG, LOC108115783|XP_017082845.1|DEUG	LOC117591473|XP_034140647.1|DGUA, LOC117591682|XP_034140898.1|DGUA, LOC117591470|XP_034140645.1|DGUA, LOC117591593|XP_034140799.1|DGUA, LOC117591592|XP_034140798.1|DGUA, LOC117583384|XP_034127560.1|DGUA, LOC117579313|XP_034121016.1|DGUA, LOC117579077|XP_034120676.1|DGUA
OG0000960	LOC108102431|XP_017062898.1|DEUG	LOC117590555|XP_034139186.1|DGUA
OG0000961	LOC108117343|XP_017085206.1|DEUG	LOC117580261|XP_034122588.1|DGUA
OG0000961	LOC108117345|XP_017085208.1|DEUG	LOC117580263|XP_034122591.1|DGUA
OG0000962	LOC108116545|XP_017083972.1|DEUG, LOC108116560|XP_017083989.1|DEUG, LOC108116535|XP_017083962.1|DEUG, LOC108116544|XP_017083971.1|DEUG	LOC117582797|XP_034126714.1|DGUA
OG0000963	LOC108109926|XP_017074215.1|DEUG	LOC117588741|XP_034136109.1|DGUA
OG0000964	LOC108109937|XP_017074227.1|DEUG	LOC117578565|XP_034120030.1|DGUA
OG0000965	LOC108103191|XP_017064067.1|DEUG	LOC117581348|XP_034124365.1|DGUA
OG0000966	LOC108106415|XP_017068927.1|DEUG, LOC108113491|XP_017079566.1|DEUG	LOC117583535|XP_034127780.1|DGUA
OG0000968	LOC108114660|XP_017081227.1|DEUG	LOC117589181|XP_034136795.1|DGUA
OG0000969	LOC108109079|XP_017072930.1|DEUG	LOC117579622|XP_034121513.1|DGUA
OG0000970	LOC108116088|XP_017083295.1|DEUG	LOC117590381|XP_034138846.1|DGUA, LOC117583078|XP_034127145.1|DGUA
OG0000971	LOC108118496|XP_017086720.1|DEUG	LOC117584345|XP_034129068.1|DGUA
OG0000972	LOC108108076|XP_017071447.1|DEUG	LOC117587419|XP_034133976.1|DGUA
OG0000973	LOC108118147|XP_017086193.1|DEUG	LOC117590274|XP_034138650.1|DGUA, LOC117590436|XP_034138946.1|DGUA, LOC117590433|XP_034138943.1|DGUA
OG0000974	LOC108107667|XP_017070743.1|DEUG	LOC117587245|XP_034133708.1|DGUA
OG0000975	LOC108116248|XP_017083527.1|DEUG, LOC108116439|XP_017083835.1|DEUG	LOC117583726|XP_034128133.1|DGUA, LOC117590008|XP_034138187.1|DGUA
OG0000976	LOC108109479|XP_017073496.1|DEUG	LOC117586453|XP_034132387.1|DGUA
OG0000977	LOC108105607|XP_017067771.1|DEUG	LOC117585987|XP_034131698.1|DGUA
OG0000977	LOC108105603|XP_017067767.1|DEUG	LOC117585976|XP_034131682.1|DGUA
OG0000978	LOC108112464|XP_017077806.1|DEUG, LOC108116341|XP_017083645.1|DEUG	LOC117585963|XP_034131663.1|DGUA
OG0000979	LOC108112967|XP_017078858.1|DEUG	LOC117592317|XP_034141885.1|DGUA
OG0000980	LOC108115779|XP_017082839.1|DEUG	LOC117583157|XP_034127242.1|DGUA
OG0000980	LOC108115719|XP_017082782.1|DEUG	LOC117585850|XP_034131487.1|DGUA
OG0000981	LOC108110945|XP_017075728.1|DEUG	LOC117584516|XP_034129349.1|DGUA
OG0000982	LOC108116249|XP_017083528.1|DEUG, LOC108110551|XP_017075133.1|DEUG, LOC108111763|XP_017076816.1|DEUG	LOC117590074|XP_034138302.1|DGUA
OG0000984	LOC108113716|XP_017079886.1|DEUG	LOC117584132|XP_034128777.1|DGUA
OG0000984	LOC108113413|XP_017079456.1|DEUG	LOC117587671|XP_034134454.1|DGUA
OG0000985	LOC108112578|XP_017078088.1|DEUG	LOC117587170|XP_034133577.1|DGUA
OG0000986	LOC108118398|XP_017086563.1|DEUG	LOC117582436|XP_034126035.1|DGUA
OG0000987	LOC108110631|XP_017075218.1|DEUG	LOC117588486|XP_034135678.1|DGUA
OG0000988	LOC108104090|XP_017065474.1|DEUG	LOC117581686|XP_034124952.1|DGUA
OG0000990	LOC108115804|XP_017082881.1|DEUG, LOC108105098|XP_017067022.1|DEUG	LOC117591347|XP_034140463.1|DGUA
OG0000991	LOC108118074|XP_017086105.1|DEUG	LOC117588516|XP_034135732.1|DGUA
OG0000992	LOC108108846|XP_017072550.1|DEUG	LOC117583065|XP_034127127.1|DGUA
OG0000993	LOC108111386|XP_017076309.1|DEUG	LOC117582871|XP_034126832.1|DGUA
OG0000994	LOC108103202|XP_017064080.1|DEUG	LOC117581006|XP_034123704.1|DGUA
OG0000995	LOC108115348|XP_017082259.1|DEUG	LOC117579212|XP_034120872.1|DGUA
OG0000996	LOC108106517|XP_017069101.1|DEUG	LOC117581635|XP_034124898.1|DGUA
OG0000997	LOC108113114|XP_017079100.1|DEUG	LOC117589874|XP_034138039.1|DGUA
OG0000998	LOC108104719|XP_017066435.1|DEUG	LOC117587231|XP_034133684.1|DGUA
OG0000999	LOC108105469|XP_017067557.1|DEUG	LOC117580688|XP_034123205.1|DGUA
OG0001000	LOC108103181|XP_017064060.1|DEUG	LOC117591338|XP_034140453.1|DGUA
OG0001001	LOC108112630|XP_017078225.1|DEUG	LOC117578658|XP_034120169.1|DGUA
OG0001002	LOC108105709|XP_017067910.1|DEUG	LOC117582177|XP_034125671.1|DGUA
OG0001003	LOC108113825|XP_017080023.1|DEUG, LOC108104544|XP_017066173.1|DEUG	LOC117590160|XP_034138438.1|DGUA
OG0001004	LOC108110394|XP_017074943.1|DEUG	LOC117590172|XP_034138459.1|DGUA
OG0001005	LOC108106840|XP_017069567.1|DEUG, LOC108104413|XP_017065956.1|DEUG	LOC117581642|XP_034124904.1|DGUA
OG0001006	LOC108116160|XP_017083384.1|DEUG, LOC108114682|XP_017081260.1|DEUG	LOC117580134|XP_034122324.1|DGUA
OG0001007	LOC108107493|XP_017070529.1|DEUG	LOC117590099|XP_034138340.1|DGUA
OG0001008	LOC108102990|XP_017063792.1|DEUG	LOC117588788|XP_034136183.1|DGUA
OG0001009	LOC108109838|XP_017074078.1|DEUG, LOC108113612|XP_017079761.1|DEUG	LOC117583769|XP_034128214.1|DGUA, LOC117591128|XP_034140122.1|DGUA
OG0001010	LOC108104169|XP_017065563.1|DEUG	LOC117581899|XP_034125259.1|DGUA
OG0001011	LOC108118382|XP_017086546.1|DEUG	LOC117588279|XP_034135341.1|DGUA
OG0001011	LOC108103053|XP_017063856.1|DEUG	LOC117581969|XP_034125345.1|DGUA
OG0001012	LOC108110014|XP_017074339.1|DEUG, LOC108110017|XP_017074344.1|DEUG	LOC117580772|XP_034123358.1|DGUA, LOC117580768|XP_034123353.1|DGUA
OG0001013	LOC108113983|XP_017080215.1|DEUG	LOC117587224|XP_034133677.1|DGUA
OG0001014	LOC108108080|XP_017071450.1|DEUG	LOC117580471|XP_034122939.1|DGUA
OG0001015	LOC108109701|XP_017073816.1|DEUG	LOC117581255|XP_034124151.1|DGUA
OG0001015	LOC108109632|XP_017073695.1|DEUG	LOC117581308|XP_034124242.1|DGUA
OG0001016	LOC108113667|XP_017079832.1|DEUG, LOC108113708|XP_017079876.1|DEUG, LOC108105355|XP_017067359.1|DEUG	LOC117580636|XP_034123115.1|DGUA
OG0001018	LOC108116540|XP_017083967.1|DEUG	LOC117591624|XP_034140828.1|DGUA, LOC117591601|XP_034140805.1|DGUA, LOC117589867|XP_034138026.1|DGUA, LOC117590498|XP_034139051.1|DGUA, LOC117591652|XP_034140867.1|DGUA, LOC117591619|XP_034140823.1|DGUA, LOC117591642|XP_034140857.1|DGUA, LOC117591602|XP_034140806.1|DGUA, LOC117591635|XP_034140851.1|DGUA, LOC117591676|XP_034140891.1|DGUA, LOC117591649|XP_034140864.1|DGUA, LOC117591662|XP_034140877.1|DGUA, LOC117591698|XP_034140913.1|DGUA, LOC117591767|XP_034140970.1|DGUA, LOC117591668|XP_034140882.1|DGUA
OG0001019	LOC108115818|XP_017082898.1|DEUG	LOC117583708|XP_034128089.1|DGUA
OG0001020	LOC108109676|XP_017073754.1|DEUG	LOC117588773|XP_034136153.1|DGUA
OG0001021	LOC108107061|XP_017069914.1|DEUG	LOC117588051|XP_034134993.1|DGUA
OG0001022	LOC108115220|XP_017082064.1|DEUG	LOC117588660|XP_034135993.1|DGUA
OG0001024	LOC108115866|XP_017082982.1|DEUG	LOC117583710|XP_034128092.1|DGUA
OG0001025	LOC108108176|XP_017071607.1|DEUG	LOC117580328|XP_034122717.1|DGUA
OG0001026	LOC108109135|XP_017073022.1|DEUG	LOC117582891|XP_034126877.1|DGUA
OG0001027	LOC108108548|XP_017072111.1|DEUG	LOC117579308|XP_034121008.1|DGUA
OG0001028	LOC108105133|XP_017067055.1|DEUG	LOC117584385|XP_034129130.1|DGUA
OG0001029	LOC108113130|XP_017079123.1|DEUG	LOC117592280|XP_034141834.1|DGUA
OG0001031	LOC108112715|XP_017078440.1|DEUG	LOC117588055|XP_034135002.1|DGUA
OG0001032	LOC108105862|XP_017068128.1|DEUG, LOC108103277|XP_017064177.1|DEUG	LOC117587578|XP_034134301.1|DGUA
OG0001034	LOC108106000|XP_017068327.1|DEUG	LOC117579670|XP_034121545.1|DGUA
OG0001035	LOC108102394|XP_017062824.1|DEUG	LOC117581448|XP_034124550.1|DGUA
OG0001035	LOC108102392|XP_017062823.1|DEUG	LOC117581450|XP_034124551.1|DGUA
OG0001036	LOC108103814|XP_017065402.1|DEUG	LOC117581482|XP_034124616.1|DGUA, LOC117591725|XP_034140932.1|DGUA, LOC117581479|XP_034124612.1|DGUA
OG0001036	LOC108105259|XP_017067228.1|DEUG, LOC108105248|XP_017067211.1|DEUG	LOC117585019|XP_034130151.1|DGUA
OG0001037	LOC108114156|XP_017080436.1|DEUG, LOC108114153|XP_017080432.1|DEUG	LOC117587156|XP_034133553.1|DGUA, LOC117592383|XP_034141984.1|DGUA
OG0001038	LOC108117017|XP_017084674.1|DEUG	LOC117586200|XP_034132024.1|DGUA
OG0001038	LOC108117268|XP_017085112.1|DEUG	LOC117586199|XP_034132022.1|DGUA
OG0001042	LOC108113504|XP_017079581.1|DEUG	LOC117583454|XP_034127645.1|DGUA
OG0001043	LOC108110105|XP_017074489.1|DEUG	LOC117580975|XP_034123660.1|DGUA
OG0001044	LOC108113331|XP_017079376.1|DEUG	LOC117590556|XP_034139190.1|DGUA
OG0001045	LOC108106737|XP_017069462.1|DEUG	LOC117578406|XP_034119756.1|DGUA
OG0001046	LOC108112582|XP_017078091.1|DEUG, LOC108112581|XP_017078090.1|DEUG	LOC117591824|XP_034141052.1|DGUA
OG0001047	LOC108116097|XP_017083303.1|DEUG, LOC108105121|XP_017067076.1|DEUG, LOC108114908|XP_017081574.1|DEUG	LOC117578744|XP_034120314.1|DGUA
OG0001048	LOC108113062|XP_017078987.1|DEUG	LOC117578553|XP_034120015.1|DGUA
OG0001049	LOC108108086|XP_017071462.1|DEUG	LOC117579060|XP_034120655.1|DGUA
OG0001050	LOC108114373|XP_017080814.1|DEUG	LOC117590352|XP_034138778.1|DGUA, LOC117589074|XP_034136599.1|DGUA
OG0001051	LOC108110937|XP_017075719.1|DEUG	LOC117587550|XP_034134247.1|DGUA
OG0001052	LOC108106203|XP_017068620.1|DEUG	LOC117588238|XP_034135280.1|DGUA
OG0001053	LOC108103547|XP_017064564.1|DEUG	LOC117580679|XP_034123189.1|DGUA
OG0001054	LOC108115683|XP_017082741.1|DEUG	LOC117585637|XP_034131113.1|DGUA
OG0001056	LOC108105648|XP_017067824.1|DEUG, LOC108104939|XP_017066790.1|DEUG	LOC117588780|XP_034136173.1|DGUA
OG0001057	LOC108108334|XP_017071856.1|DEUG	LOC117588228|XP_034135268.1|DGUA, LOC117587700|XP_034134488.1|DGUA, LOC117588227|XP_034135266.1|DGUA
OG0001058	LOC108103904|XP_017065141.1|DEUG	LOC117580993|XP_034123686.1|DGUA
OG0001059	LOC108107554|XP_017070597.1|DEUG	LOC117580446|XP_034122895.1|DGUA
OG0001060	LOC108111503|XP_017076504.1|DEUG	LOC117590253|XP_034138616.1|DGUA, LOC117584939|XP_034129989.1|DGUA
OG0001061	LOC108108374|XP_017071911.1|DEUG	LOC117583153|XP_034127238.1|DGUA
OG0001061	LOC108108360|XP_017071891.1|DEUG	LOC117583149|XP_034127230.1|DGUA
OG0001062	LOC108115237|XP_017082083.1|DEUG, LOC108104803|XP_017066608.1|DEUG	LOC117583797|XP_034128269.1|DGUA
OG0001062	LOC108116128|XP_017083342.1|DEUG	LOC117583796|XP_034128268.1|DGUA
OG0001063	LOC108103849|XP_017065038.1|DEUG	LOC117590931|XP_034139863.1|DGUA
OG0001063	LOC108103822|XP_017064997.1|DEUG	LOC117590930|XP_034139862.1|DGUA
OG0001064	LOC108104966|XP_017066822.1|DEUG	LOC117580887|XP_034123530.1|DGUA
OG0001065	LOC108115217|XP_017082055.1|DEUG	LOC117592238|XP_034141767.1|DGUA, LOC117578504|XP_034119931.1|DGUA
OG0001066	LOC108111960|XP_017077149.1|DEUG, LOC108107896|XP_017071191.1|DEUG, LOC108105006|XP_017066872.1|DEUG	LOC117588754|XP_034136123.1|DGUA
OG0001067	LOC108105189|XP_017067129.1|DEUG	LOC117584337|XP_034129058.1|DGUA
OG0001067	LOC108105191|XP_017067131.1|DEUG	LOC117584339|XP_034129060.1|DGUA
OG0001068	LOC108107626|XP_017070684.1|DEUG	LOC117580057|XP_034122187.1|DGUA
OG0001068	LOC108107947|XP_017071268.1|DEUG	LOC117587139|XP_034133537.1|DGUA
OG0001069	LOC108107215|XP_017070121.1|DEUG	LOC117585511|XP_034130905.1|DGUA
OG0001070	LOC108116130|XP_017083344.1|DEUG, LOC108116116|XP_017083329.1|DEUG, LOC108116131|XP_017083345.1|DEUG, LOC108116114|XP_017083326.1|DEUG, LOC108116133|XP_017083347.1|DEUG	LOC117585402|XP_034130761.1|DGUA, LOC117586068|XP_034131806.1|DGUA
OG0001071	LOC108111857|XP_017076961.1|DEUG	LOC117582209|XP_034125708.1|DGUA
OG0001072	LOC108113961|XP_017080164.1|DEUG	LOC117580133|XP_034122323.1|DGUA
OG0001073	LOC108115790|XP_017082851.1|DEUG	LOC117582792|XP_034126691.1|DGUA
OG0001074	LOC108112027|XP_017077260.1|DEUG	LOC117588888|XP_034136323.1|DGUA
OG0001075	LOC108109808|XP_017074018.1|DEUG	LOC117586815|XP_034132979.1|DGUA
OG0001077	LOC108105568|XP_017067702.1|DEUG	LOC117590048|XP_034138257.1|DGUA
OG0001078	LOC108109954|XP_017074257.1|DEUG	LOC117581214|XP_034124082.1|DGUA
OG0001079	LOC108108190|XP_017071631.1|DEUG	LOC117580256|XP_034122579.1|DGUA
OG0001080	LOC108102848|XP_017063532.1|DEUG	LOC117586872|XP_034133061.1|DGUA
OG0001081	LOC108117283|XP_017085126.1|DEUG	LOC117586343|XP_034132249.1|DGUA
OG0001082	LOC108109149|XP_017073045.1|DEUG	LOC117587273|XP_034133748.1|DGUA
OG0001083	LOC108109881|XP_017074170.1|DEUG	LOC117586924|XP_034133175.1|DGUA
OG0001084	LOC108106391|XP_017068888.1|DEUG	LOC117578792|XP_034120406.1|DGUA
OG0001085	LOC108118121|XP_017086157.1|DEUG, LOC108118122|XP_017086158.1|DEUG	LOC117578431|XP_034119785.1|DGUA
OG0001086	LOC108107212|XP_017070117.1|DEUG	LOC117578838|XP_034120509.1|DGUA
OG0001087	LOC108111859|XP_017076975.1|DEUG, LOC108112193|XP_017077497.1|DEUG	LOC117582534|XP_034126229.1|DGUA
OG0001088	LOC108108325|XP_017071841.1|DEUG	LOC117579832|XP_034121816.1|DGUA
OG0001089	LOC108108186|XP_017071621.1|DEUG	LOC117579726|XP_034121614.1|DGUA
OG0001090	LOC108108088|XP_017071466.1|DEUG	LOC117587297|XP_034133777.1|DGUA
OG0001092	LOC108105828|XP_017068061.1|DEUG	LOC117591543|XP_034140731.1|DGUA
OG0001093	LOC108105734|XP_017067938.1|DEUG	LOC117584520|XP_034129356.1|DGUA
OG0001094	LOC108105740|XP_017067943.1|DEUG	LOC117583986|XP_034128584.1|DGUA
OG0001095	LOC108111962|XP_017077154.1|DEUG	LOC117584708|XP_034129641.1|DGUA
OG0001096	LOC108105692|XP_017067891.1|DEUG	LOC117582405|XP_034125983.1|DGUA
OG0001097	LOC108118342|XP_017086472.1|DEUG, LOC108118113|XP_017086152.1|DEUG	LOC117587908|XP_034134779.1|DGUA
OG0001098	LOC108114568|XP_017081108.1|DEUG	LOC117580086|XP_034122230.1|DGUA
OG0001099	LOC108114695|XP_017081281.1|DEUG	LOC117587303|XP_034133787.1|DGUA
OG0001100	LOC108104202|XP_017065632.1|DEUG	LOC117590149|XP_034138421.1|DGUA
OG0001101	LOC108112470|XP_017077810.1|DEUG	LOC117586109|XP_034131865.1|DGUA
OG0001102	LOC108105972|XP_017068264.1|DEUG	LOC117579449|XP_034121229.1|DGUA
