Orthogroup	DEUG.longest_only	DPER.longest_only
OG0000351	LOC108112178|XP_017077475.1|DEUG	LOC6592718|XP_002018085.1|DPER
OG0000353	LOC108109547|XP_017073606.1|DEUG	LOC6588167|XP_002013397.1|DPER
OG0000353	LOC108113425|XP_017079472.1|DEUG	LOC6588730|XP_026843884.1|DPER
OG0000354	LOC108110557|XP_017075136.1|DEUG	LOC6589619|XP_002014877.1|DPER
OG0000354	LOC108110662|XP_017075266.1|DEUG	LOC6589456|XP_026844644.1|DPER
OG0000355	LOC108109066|XP_017072896.1|DEUG	LOC6592795|XP_002017826.1|DPER
OG0000355	LOC108112228|XP_017077537.1|DEUG	LOC6602136|XP_026841105.1|DPER, LOC113565062|XP_026841108.1|DPER
OG0000356	LOC108107057|XP_017069909.1|DEUG	LOC6588699|XP_002014940.1|DPER, LOC6588740|XP_002014937.1|DPER
OG0000356	LOC108107056|XP_017069908.1|DEUG	LOC6588739|XP_026844969.1|DPER, LOC6588742|XP_026844971.1|DPER
OG0000358	LOC108117082|XP_017084744.1|DEUG	LOC6587993|XP_002013344.1|DPER
OG0000358	LOC108117080|XP_017084742.1|DEUG	LOC6588064|XP_002013334.1|DPER
OG0000358	LOC108117136|XP_017084881.1|DEUG	LOC6588005|XP_002013332.1|DPER
OG0000359	LOC108118171|XP_017086218.1|DEUG	LOC6597006|XP_026845432.1|DPER
OG0000359	LOC108118174|XP_017086221.1|DEUG	LOC6597003|XP_002022166.2|DPER
OG0000360	LOC108113809|XP_017080007.1|DEUG, LOC108113797|XP_017079992.1|DEUG, LOC108113684|XP_017079850.1|DEUG, LOC108113794|XP_017079991.1|DEUG	LOC6591880|XP_002017078.1|DPER
OG0000361	LOC108117316|XP_017085173.1|DEUG, LOC108109621|XP_017073687.1|DEUG	LOC6597922|XP_026843362.1|DPER
OG0000361	LOC108108498|XP_017072056.1|DEUG	LOC6602253|XP_002027283.2|DPER
OG0000362	LOC108118552|XP_017086793.1|DEUG	LOC6602564|XP_002027585.1|DPER
OG0000362	LOC108116764|XP_017084277.1|DEUG	LOC6596172|XP_002021149.1|DPER
OG0000363	LOC108116604|XP_017084052.1|DEUG	LOC6591848|XP_026850972.1|DPER
OG0000363	LOC108114094|XP_017080336.1|DEUG	LOC6603686|XP_026848155.1|DPER
OG0000364	LOC108113606|XP_017079757.1|DEUG, LOC108103587|XP_017064601.1|DEUG	LOC6601226|XP_026849031.1|DPER
OG0000364	LOC108103601|XP_017064620.1|DEUG	LOC6601133|XP_026848981.1|DPER
OG0000365	LOC108109206|XP_017073137.1|DEUG	LOC6593262|XP_026842483.1|DPER
OG0000365	LOC108112421|XP_017077756.1|DEUG	LOC6589051|XP_026844719.1|DPER
OG0000366	LOC108111850|XP_017076946.1|DEUG	LOC6598271|XP_026846326.1|DPER
OG0000366	LOC108113625|XP_017079776.1|DEUG	LOC6591752|XP_026850619.1|DPER
OG0000367	LOC108114320|XP_017080722.1|DEUG	LOC6600236|XP_002025401.1|DPER
OG0000367	LOC108109083|XP_017072936.1|DEUG	LOC6590137|XP_002015614.2|DPER
OG0000368	LOC108114446|XP_017080933.1|DEUG	LOC6598863|XP_026847868.1|DPER
OG0000368	LOC108114445|XP_017080930.1|DEUG	LOC6598881|XP_026847854.1|DPER
OG0000370	LOC108108265|XP_017071712.1|DEUG	LOC6601510|XP_002026572.2|DPER
OG0000370	LOC108108663|XP_017072256.1|DEUG	LOC113566874|XP_026849839.1|DPER
OG0000370	LOC108112486|XP_017077844.1|DEUG	LOC6590120|XP_002016033.1|DPER
OG0000371	LOC108110133|XP_017074528.1|DEUG	LOC6599215|XP_002024305.1|DPER
OG0000371	LOC108106749|XP_017069478.1|DEUG	LOC6593007|XP_002018459.1|DPER
OG0000371	LOC108115961|XP_017083087.1|DEUG, LOC108115968|XP_017083094.1|DEUG	LOC6587590|XP_002013994.1|DPER
OG0000372	LOC108107940|XP_017071260.1|DEUG	LOC6593821|XP_002019068.1|DPER
OG0000373	LOC108108941|XP_017072684.1|DEUG	LOC6590625|XP_002016712.2|DPER
OG0000374	LOC108106923|XP_017069663.1|DEUG, LOC108118288|XP_017086378.1|DEUG, LOC108108671|XP_017072265.1|DEUG, LOC108118133|XP_017086182.1|DEUG	LOC6588937|XP_026844526.1|DPER
OG0000375	LOC108114124|XP_017080386.1|DEUG, LOC108114121|XP_017080383.1|DEUG, LOC108114122|XP_017080384.1|DEUG, LOC108114120|XP_017080382.1|DEUG, LOC108114125|XP_017080387.1|DEUG, LOC108114123|XP_017080385.1|DEUG	LOC6601817|XP_002026985.1|DPER, LOC6601816|XP_002026984.1|DPER
OG0000376	LOC108117423|XP_017085323.1|DEUG	LOC6600426|XP_002025531.1|DPER, LOC6601997|XP_002027050.1|DPER, LOC6588342|XP_002013829.1|DPER
OG0000377	LOC108103867|XP_017065069.1|DEUG	LOC6598134|XP_026846188.1|DPER
OG0000377	LOC108109192|XP_017073118.1|DEUG	LOC6588240|XP_002012912.1|DPER
OG0000378	LOC108113045|XP_017078964.1|DEUG	LOC6593050|XP_002017605.1|DPER
OG0000378	LOC108103715|XP_017064801.1|DEUG	LOC6600199|XP_026846644.1|DPER
OG0000379	LOC108112810|XP_017078596.1|DEUG	LOC6590850|XP_002016363.1|DPER
OG0000379	LOC108112190|XP_017077490.1|DEUG	LOC6590849|XP_002016362.1|DPER
OG0000379	LOC108112811|XP_017078597.1|DEUG	LOC6590975|XP_026842550.1|DPER
OG0000380	LOC108114891|XP_017081538.1|DEUG	LOC6592651|XP_002017987.2|DPER
OG0000380	LOC108114679|XP_017081258.1|DEUG	LOC113566722|XP_026849410.1|DPER
OG0000381	LOC108110482|XP_017075049.1|DEUG	LOC6596429|XP_002021827.1|DPER
OG0000381	LOC108111039|XP_017075856.1|DEUG	LOC6593437|XP_002019193.1|DPER
OG0000382	LOC108116729|XP_017084235.1|DEUG	LOC6603420|XP_026848060.1|DPER, LOC6604511|XP_026849204.1|DPER, LOC113566683|XP_026849208.1|DPER, LOC113566685|XP_026849214.1|DPER, LOC113566689|XP_026849222.1|DPER, LOC6595291|XP_002020357.2|DPER
OG0000383	LOC108110882|XP_017075629.1|DEUG	LOC6589434|XP_002014861.1|DPER
OG0000383	LOC108118466|XP_017086676.1|DEUG	LOC6589241|XP_002014733.2|DPER
OG0000384	LOC108106769|XP_017069497.1|DEUG	LOC6590782|XP_026841671.1|DPER
OG0000384	LOC108106645|XP_017069348.1|DEUG	LOC6590781|XP_002016099.1|DPER
OG0000385	LOC108110395|XP_017074941.1|DEUG	LOC6599915|XP_026849218.1|DPER
OG0000385	LOC108110393|XP_017074937.1|DEUG	LOC6599914|XP_026849179.1|DPER
OG0000386	LOC108116093|XP_017083300.1|DEUG	LOC6595157|XP_002020284.1|DPER
OG0000387	LOC108110567|XP_017075153.1|DEUG, LOC108106902|XP_017069639.1|DEUG, LOC108110554|XP_017075132.1|DEUG	LOC6589618|XP_002014876.1|DPER
OG0000388	LOC108103610|XP_017064639.1|DEUG, LOC108103612|XP_017064642.1|DEUG, LOC108103614|XP_017064643.1|DEUG, LOC108103611|XP_017064640.1|DEUG	LOC6601245|XP_002026207.1|DPER
OG0000388	LOC108103593|XP_017064610.1|DEUG	LOC6601244|XP_002026206.1|DPER
OG0000389	LOC108108329|XP_017071847.1|DEUG	LOC6602733|XP_026849512.1|DPER
OG0000390	LOC108111808|XP_017076902.1|DEUG	LOC6593682|XP_002018760.1|DPER, LOC6589001|XP_002014323.1|DPER, LOC113565804|XP_026844773.1|DPER
OG0000391	LOC108111939|XP_017077097.1|DEUG	LOC6590335|XP_002016292.2|DPER
OG0000391	LOC108112028|XP_017077261.1|DEUG	LOC6590075|XP_026841586.1|DPER
OG0000392	LOC108115551|XP_017082547.1|DEUG	LOC6593952|XP_002018638.2|DPER
OG0000392	LOC108102690|XP_017063321.1|DEUG	LOC6593957|XP_002018642.1|DPER
OG0000393	LOC108103058|XP_017063860.1|DEUG	LOC6595648|XP_026843938.1|DPER
OG0000393	LOC108103060|XP_017063877.1|DEUG	LOC6595736|XP_026843946.1|DPER
OG0000394	LOC108111867|XP_017076981.1|DEUG	LOC6598286|XP_002023309.2|DPER
OG0000394	LOC108111866|XP_017076980.1|DEUG	LOC6598285|XP_002023308.1|DPER
OG0000395	LOC108107949|XP_017071270.1|DEUG	LOC6604424|XP_026845302.1|DPER
OG0000395	LOC108107535|XP_017070565.1|DEUG	LOC6596012|XP_002021001.2|DPER
OG0000396	LOC108105647|XP_017067823.1|DEUG, LOC108118324|XP_017086431.1|DEUG, LOC108118321|XP_017086427.1|DEUG, LOC108118317|XP_017086422.1|DEUG, LOC108105642|XP_017067819.1|DEUG, LOC108105651|XP_017067828.1|DEUG, LOC108118318|XP_017086423.1|DEUG, LOC108118325|XP_017086432.1|DEUG, LOC108105644|XP_017067821.1|DEUG, LOC108106827|XP_017069553.1|DEUG, LOC108105716|XP_017067919.1|DEUG, LOC108106901|XP_017069638.1|DEUG, LOC108106890|XP_017069626.1|DEUG, LOC108106873|XP_017069608.1|DEUG	LOC6589171|XP_002014620.1|DPER
OG0000397	LOC108104508|XP_017066114.1|DEUG, LOC108104509|XP_017066115.1|DEUG, LOC108104506|XP_017066113.1|DEUG, LOC108104505|XP_017066112.1|DEUG	LOC6593273|XP_026842507.1|DPER, LOC113565209|XP_026842506.1|DPER, LOC6593274|XP_002018192.1|DPER
OG0000398	LOC108112490|XP_017077848.1|DEUG	LOC6594071|XP_002019731.1|DPER
OG0000399	LOC108115881|XP_017083010.1|DEUG	LOC6598680|XP_002023767.1|DPER
OG0000399	LOC108112913|XP_017078783.1|DEUG	LOC6597081|XP_026845345.1|DPER, LOC6597083|XP_026845562.1|DPER, LOC6587726|XP_002012788.1|DPER
OG0000400	LOC108118373|XP_017086534.1|DEUG	LOC6598598|XP_002023543.2|DPER, LOC6600765|XP_026848701.1|DPER, LOC6598601|XP_002023548.2|DPER
OG0000400	LOC108118374|XP_017086535.1|DEUG	LOC6598510|XP_002023549.1|DPER
OG0000401	LOC108108059|XP_017071425.1|DEUG, LOC108103576|XP_017064589.1|DEUG	LOC6601931|XP_002026973.2|DPER, LOC6597362|XP_002022403.1|DPER, LOC6597361|XP_002022402.2|DPER
OG0000402	LOC108109995|XP_017074320.1|DEUG	LOC6601708|XP_002026767.2|DPER
OG0000403	LOC108111431|XP_017076386.1|DEUG	LOC6588648|XP_002013216.2|DPER
OG0000403	LOC108109123|XP_017073008.1|DEUG	LOC6592429|XP_002018241.1|DPER
OG0000404	LOC108111353|XP_017076275.1|DEUG	LOC6595345|XP_002020556.1|DPER
OG0000404	LOC108111290|XP_017076167.1|DEUG	LOC6595344|XP_002020555.1|DPER
OG0000405	LOC108110411|XP_017074969.1|DEUG	LOC6597595|XP_002022814.1|DPER
OG0000405	LOC108110151|XP_017074565.1|DEUG	LOC6588182|XP_002013760.1|DPER
OG0000406	LOC108114709|XP_017081297.1|DEUG	LOC6603347|XP_002028344.1|DPER
OG0000406	LOC108106695|XP_017069416.1|DEUG	LOC6593055|XP_002018467.1|DPER
OG0000407	LOC108108302|XP_017071805.1|DEUG	LOC6603019|XP_002028040.1|DPER
OG0000407	LOC108108301|XP_017071800.1|DEUG	LOC6603018|XP_002028039.1|DPER
OG0000408	LOC108116843|XP_017084388.1|DEUG	LOC6587636|XP_002013908.1|DPER
OG0000408	LOC108103409|XP_017064355.1|DEUG	LOC6596341|XP_002021697.1|DPER
OG0000409	LOC108106268|XP_017068721.1|DEUG	LOC6590752|XP_002016144.1|DPER
OG0000409	LOC108104527|XP_017066148.1|DEUG	LOC6592845|XP_026841811.1|DPER
OG0000410	LOC108103046|XP_017063848.1|DEUG, LOC108103050|XP_017063853.1|DEUG, LOC108103052|XP_017063855.1|DEUG	LOC6595660|XP_002020782.1|DPER, LOC6595659|XP_002020781.2|DPER, LOC6595662|XP_026843919.1|DPER
OG0000411	LOC108109506|XP_017073537.1|DEUG	LOC6594564|XP_002019583.1|DPER
OG0000411	LOC108108035|XP_017071400.1|DEUG	LOC113565480|XP_026843422.1|DPER
OG0000412	LOC108109278|XP_017073259.1|DEUG	LOC6592346|XP_002018293.1|DPER
OG0000412	LOC108105995|XP_017068321.1|DEUG	LOC6601963|XP_002027013.2|DPER
OG0000413	LOC108109449|XP_017073437.1|DEUG	LOC6588112|XP_002014116.2|DPER
OG0000413	LOC108115231|XP_017082078.1|DEUG	LOC6591540|XP_002017184.1|DPER
OG0000414	LOC108106280|XP_017068736.1|DEUG, LOC108106304|XP_017068764.1|DEUG	LOC113565090|XP_026841449.1|DPER
OG0000414	LOC108110366|XP_017074908.1|DEUG	LOC6592908|XP_002018576.1|DPER
OG0000415	LOC108112835|XP_017078632.1|DEUG	LOC6592728|XP_002018095.1|DPER
OG0000415	LOC108113128|XP_017079119.1|DEUG	LOC6592730|XP_026841009.1|DPER
OG0000416	LOC108105493|XP_017067600.1|DEUG	LOC113566127|XP_026846117.1|DPER
OG0000416	LOC108117223|XP_017085043.1|DEUG	LOC6598584|XP_002023617.2|DPER
OG0000417	LOC108117548|XP_017085546.1|DEUG	LOC6594863|XP_026850980.1|DPER
OG0000417	LOC108111323|XP_017076209.1|DEUG	LOC6595330|XP_026850450.1|DPER
OG0000418	LOC108105512|XP_017067626.1|DEUG	LOC113566212|XP_026846685.1|DPER, LOC6600095|XP_002025208.2|DPER
OG0000418	LOC108109933|XP_017074222.1|DEUG	LOC6601773|XP_002026808.1|DPER
OG0000419	LOC108112632|XP_017078227.1|DEUG	LOC6602137|XP_026841016.1|DPER
OG0000419	LOC108110013|XP_017074338.1|DEUG	LOC6597763|XP_026846540.1|DPER
OG0000421	LOC108105839|XP_017068084.1|DEUG	LOC6593747|XP_026842929.1|DPER
OG0000421	LOC108118333|XP_017086457.1|DEUG	LOC6588909|XP_026844062.1|DPER
OG0000422	LOC108106062|XP_017068409.1|DEUG	LOC6594365|XP_026849933.1|DPER
OG0000423	LOC108113016|XP_017078927.1|DEUG	LOC6592331|XP_026842756.1|DPER
OG0000423	LOC108112982|XP_017078879.1|DEUG	LOC6592332|XP_002017852.1|DPER
OG0000424	LOC108112083|XP_017077321.1|DEUG, LOC108109397|XP_017073384.1|DEUG	LOC6601542|XP_002026689.1|DPER
OG0000424	LOC108111940|XP_017077099.1|DEUG	LOC6601543|XP_002026690.1|DPER
OG0000425	LOC108112410|XP_017077740.1|DEUG	LOC6601583|XP_026842018.1|DPER
OG0000425	LOC108109270|XP_017073248.1|DEUG	LOC6592350|XP_026841763.1|DPER
OG0000426	LOC108112458|XP_017077799.1|DEUG, LOC108112459|XP_017077800.1|DEUG, LOC108106743|XP_017069469.1|DEUG	LOC6590824|XP_002016478.1|DPER
OG0000428	LOC108113926|XP_017080122.1|DEUG, LOC108114649|XP_017081210.1|DEUG	LOC6597141|XP_002022299.1|DPER, LOC6597142|XP_026845532.1|DPER
OG0000428	LOC108114647|XP_017081207.1|DEUG	LOC6597143|XP_002022301.1|DPER
OG0000429	LOC108106502|XP_017069086.1|DEUG	LOC6592581|XP_026841180.1|DPER
OG0000429	LOC108106227|XP_017068642.1|DEUG	LOC6592819|XP_002017748.2|DPER
OG0000430	LOC108111310|XP_017076193.1|DEUG, LOC108111317|XP_017076200.1|DEUG	LOC6595313|XP_002020440.2|DPER
OG0000430	LOC108105249|XP_017067213.1|DEUG	LOC6594091|XP_002019797.1|DPER, LOC6594090|XP_002019796.1|DPER
OG0000431	LOC108114823|XP_017081435.1|DEUG, LOC108114821|XP_017081433.1|DEUG, LOC108114820|XP_017081432.1|DEUG, LOC108114756|XP_017081358.1|DEUG, LOC108115447|XP_017082372.1|DEUG, LOC108115446|XP_017082371.1|DEUG, LOC108102493|XP_017063004.1|DEUG, LOC108102484|XP_017062989.1|DEUG, LOC108114790|XP_017081390.1|DEUG, LOC108102476|XP_017062978.1|DEUG, LOC108114795|XP_017081396.1|DEUG, LOC108114885|XP_017081532.1|DEUG, LOC108114884|XP_017081531.1|DEUG, LOC108114796|XP_017081397.1|DEUG, LOC108114822|XP_017081434.1|DEUG	LOC6587923|XP_002013713.1|DPER
OG0000433	LOC108117392|XP_017085285.1|DEUG	LOC6599288|XP_002024253.2|DPER
OG0000433	LOC108107927|XP_017071239.1|DEUG	LOC6602928|XP_002027979.1|DPER
OG0000434	LOC108115886|XP_017083018.1|DEUG	LOC6595189|XP_002020045.1|DPER
OG0000435	LOC108103116|XP_017063971.1|DEUG	LOC6597885|XP_002023045.1|DPER
OG0000437	LOC108110825|XP_017075550.1|DEUG	LOC6589388|XP_002014349.2|DPER
OG0000437	LOC108111121|XP_017075962.1|DEUG	LOC6596651|XP_002021659.1|DPER
OG0000438	LOC108108670|XP_017072264.1|DEUG	LOC113566151|XP_026846301.1|DPER, LOC113566147|XP_026846297.1|DPER, LOC113566152|XP_026846302.1|DPER, LOC113566148|XP_026846298.1|DPER, LOC113566150|XP_026846300.1|DPER, LOC113566149|XP_026846299.1|DPER, LOC113566142|XP_026846272.1|DPER, LOC113566161|XP_026846320.1|DPER, LOC113565431|XP_026843191.1|DPER, LOC113565430|XP_026843190.1|DPER, LOC113565432|XP_026843192.1|DPER, LOC113565435|XP_026843195.1|DPER, LOC113565433|XP_026843193.1|DPER, LOC113565434|XP_026843194.1|DPER, LOC113565530|XP_026843622.1|DPER, LOC113565531|XP_026843623.1|DPER
OG0000438	LOC108111380|XP_017076301.1|DEUG	LOC6594898|XP_002020498.1|DPER
OG0000439	LOC108111051|XP_017075869.1|DEUG	LOC6593872|XP_002019169.2|DPER
OG0000439	LOC108106028|XP_017068366.1|DEUG	LOC113566013|XP_026845496.1|DPER
OG0000440	LOC108113210|XP_017079233.1|DEUG	LOC6592387|XP_002018142.1|DPER
OG0000440	LOC108112004|XP_017077229.1|DEUG	LOC6590104|XP_002015660.2|DPER
OG0000441	LOC108108863|XP_017072569.1|DEUG	LOC6601574|XP_002026665.1|DPER
OG0000441	LOC108108955|XP_017072698.1|DEUG	LOC6601573|XP_002026664.2|DPER
OG0000443	LOC108104721|XP_017066442.1|DEUG	LOC6600568|XP_002025686.2|DPER
OG0000443	LOC108104626|XP_017066290.1|DEUG	LOC6600569|XP_002025687.1|DPER
OG0000444	LOC108110953|XP_017075738.1|DEUG	LOC6593885|XP_026843100.1|DPER
OG0000444	LOC108111156|XP_017076015.1|DEUG	LOC6593883|XP_026843478.1|DPER
OG0000446	LOC108115194|XP_017082003.1|DEUG, LOC108118366|XP_017086526.1|DEUG	LOC113566140|XP_026846258.1|DPER
OG0000446	LOC108104823|XP_017066599.1|DEUG	LOC113565241|XP_026842771.1|DPER
OG0000447	LOC108113831|XP_017080032.1|DEUG	LOC113567148|XP_026850124.1|DPER, LOC113567288|XP_026850433.1|DPER, LOC113566851|XP_026849815.1|DPER, LOC113566920|XP_026849935.1|DPER, LOC113566790|XP_026849684.1|DPER, LOC113566788|XP_026849683.1|DPER, LOC113566979|XP_026850020.1|DPER, LOC113566978|XP_026850019.1|DPER, LOC113566981|XP_026850023.1|DPER, LOC113566980|XP_026850021.1|DPER, LOC113566977|XP_026850018.1|DPER, LOC113566935|XP_026849946.1|DPER, LOC113567290|XP_026850434.1|DPER, LOC113566901|XP_026849891.1|DPER, LOC113566983|XP_026850025.1|DPER, LOC113566982|XP_026850024.1|DPER, LOC113567041|XP_026850046.1|DPER, LOC113567198|XP_026850167.1|DPER, LOC113567042|XP_026850047.1|DPER, LOC113566868|XP_026849830.1|DPER, LOC113566984|XP_026850026.1|DPER, LOC113566934|XP_026849945.1|DPER, LOC113567053|XP_026850052.1|DPER, LOC113566503|XP_026848203.1|DPER, LOC113567136|XP_026850103.1|DPER, LOC113567141|XP_026850105.1|DPER, LOC113567173|XP_026850144.1|DPER
OG0000448	LOC108104217|XP_017065649.1|DEUG	LOC6595209|XP_002020384.1|DPER
OG0000448	LOC108104215|XP_017065647.1|DEUG	LOC6595207|XP_026846649.1|DPER
OG0000449	LOC108108513|XP_017072071.1|DEUG	LOC6596096|XP_026845262.1|DPER
OG0000449	LOC108114836|XP_017081466.1|DEUG	LOC6593300|XP_026843607.1|DPER
OG0000450	LOC108110117|XP_017074504.1|DEUG	LOC6599209|XP_026848280.1|DPER
OG0000450	LOC108105377|XP_017067402.1|DEUG	LOC6597434|XP_026846562.1|DPER
OG0000451	LOC108102453|XP_017062947.1|DEUG	LOC6596753|XP_026845921.1|DPER
OG0000451	LOC108102455|XP_017062950.1|DEUG	LOC6596755|XP_026845920.1|DPER
OG0000453	LOC108117008|XP_017084667.1|DEUG	LOC6588254|XP_002013590.1|DPER
OG0000453	LOC108117009|XP_017084668.1|DEUG	LOC6588554|XP_002013588.2|DPER
OG0000454	LOC108115263|XP_017082109.1|DEUG	LOC6587834|XP_002013276.1|DPER
OG0000454	LOC108113811|XP_017080012.1|DEUG	LOC113566494|XP_026848132.1|DPER, LOC113566493|XP_026848130.1|DPER, LOC6603969|XP_026848128.1|DPER, LOC113566491|XP_026848123.1|DPER, LOC113566492|XP_026848126.1|DPER, LOC113566495|XP_026848135.1|DPER, LOC6603361|XP_026848184.1|DPER
OG0000456	LOC108102340|XP_017062665.1|DEUG	LOC6602549|XP_002027589.2|DPER
OG0000456	LOC108105799|XP_017068020.1|DEUG	LOC6598087|XP_026843226.1|DPER
OG0000457	LOC108111164|XP_017076025.1|DEUG	LOC6593846|XP_026843827.1|DPER
OG0000457	LOC108113457|XP_017079526.1|DEUG	LOC6593566|XP_026844605.1|DPER
OG0000458	LOC108104069|XP_017065429.1|DEUG	LOC6603032|XP_026843038.1|DPER
OG0000460	LOC108111207|XP_017076097.1|DEUG	LOC6595665|XP_002020725.1|DPER, LOC6595697|XP_002020723.2|DPER
OG0000462	LOC108117210|XP_017085015.1|DEUG	LOC6594110|XP_002019887.1|DPER
OG0000462	LOC108117207|XP_017085011.1|DEUG	LOC6594111|XP_002019888.1|DPER
OG0000462	LOC108117211|XP_017085016.1|DEUG	LOC6594112|XP_002019889.1|DPER
OG0000463	LOC108108829|XP_017072515.1|DEUG	LOC6595109|XP_002020183.2|DPER
OG0000463	LOC108117686|XP_017085702.1|DEUG, LOC108103994|XP_017065319.1|DEUG, LOC108108830|XP_017072516.1|DEUG	LOC6595108|XP_002020182.1|DPER
OG0000464	LOC108104071|XP_017065439.1|DEUG	LOC6603035|XP_026843035.1|DPER
OG0000464	LOC108104132|XP_017065523.1|DEUG	LOC6603036|XP_026842960.1|DPER
OG0000464	LOC108110533|XP_017075104.1|DEUG, LOC108110521|XP_017075090.1|DEUG	LOC6589457|XP_002014871.2|DPER
OG0000465	LOC108117465|XP_017085376.1|DEUG	LOC6594804|XP_026850832.1|DPER
OG0000465	LOC108117506|XP_017085480.1|DEUG	LOC6594805|XP_026843634.1|DPER
OG0000466	LOC108117044|XP_017084708.1|DEUG	LOC6599188|XP_002024345.1|DPER
OG0000466	LOC108104194|XP_017065627.1|DEUG	LOC6595600|XP_002020948.1|DPER
OG0000467	LOC108112641|XP_017078244.1|DEUG	LOC6590905|XP_026840784.1|DPER
OG0000467	LOC108112906|XP_017078762.1|DEUG	LOC6591011|XP_002015576.2|DPER, LOC6591012|XP_026842842.1|DPER
OG0000468	LOC108109366|XP_017073331.1|DEUG	LOC6588532|XP_002013191.1|DPER
OG0000468	LOC108106543|XP_017069185.1|DEUG	LOC6600955|XP_002026026.2|DPER
OG0000469	LOC108104076|XP_017065454.1|DEUG	LOC6589383|XP_026845021.1|DPER
OG0000469	LOC108104055|XP_017065389.1|DEUG	LOC6588688|XP_026844950.1|DPER
OG0000470	LOC108108694|XP_017072288.1|DEUG	LOC6595786|XP_002021331.1|DPER
OG0000471	LOC108113949|XP_017080154.1|DEUG	LOC6600506|XP_002025613.2|DPER
OG0000471	LOC108111235|XP_017076127.1|DEUG	LOC6596476|XP_026843263.1|DPER
OG0000473	LOC108103189|XP_017064065.1|DEUG	LOC6599962|XP_002025039.1|DPER
OG0000473	LOC108103293|XP_017064196.1|DEUG	LOC113566216|XP_026846711.1|DPER
OG0000473	LOC108103648|XP_017064693.1|DEUG	LOC6600167|XP_026846728.1|DPER
OG0000474	LOC108103488|XP_017064485.1|DEUG	LOC6602691|XP_002027718.1|DPER
OG0000474	LOC108114006|XP_017080241.1|DEUG	LOC6588422|XP_002013834.1|DPER
OG0000475	LOC108115695|XP_017082753.1|DEUG	LOC6587625|XP_026851174.1|DPER
OG0000475	LOC108115661|XP_017082708.1|DEUG, LOC108109183|XP_017073107.1|DEUG	LOC6587630|XP_002013554.1|DPER
OG0000476	LOC108110184|XP_017074616.1|DEUG, LOC108110182|XP_017074600.1|DEUG	LOC6595144|XP_002020134.1|DPER
OG0000476	LOC108109580|XP_017073649.1|DEUG	LOC6595145|XP_002020135.2|DPER
OG0000477	LOC108109584|XP_017073650.1|DEUG	LOC6587814|XP_002012770.1|DPER
OG0000477	LOC108109485|XP_017073503.1|DEUG	LOC6587841|XP_026843001.1|DPER
OG0000478	LOC108113618|XP_017079768.1|DEUG	LOC6591495|XP_002016879.1|DPER
OG0000479	LOC108109331|XP_017073290.1|DEUG	LOC6595030|XP_002019995.1|DPER
OG0000480	LOC108110665|XP_017075271.1|DEUG	LOC6596374|XP_002021559.1|DPER
OG0000480	LOC108110998|XP_017075796.1|DEUG	LOC6596373|XP_002021558.2|DPER
OG0000482	LOC108111725|XP_017076767.1|DEUG	LOC6591392|XP_002017362.1|DPER
OG0000482	LOC108117325|XP_017085185.1|DEUG	LOC6594625|XP_002019471.1|DPER
OG0000483	LOC108116583|XP_017084013.1|DEUG	LOC6592130|XP_026840105.1|DPER
OG0000483	LOC108116550|XP_017083977.1|DEUG	LOC6592128|XP_002016835.1|DPER
OG0000484	LOC108117209|XP_017085014.1|DEUG	LOC6594225|XP_002019892.1|DPER
OG0000484	LOC108117205|XP_017085009.1|DEUG	LOC6594224|XP_002019891.1|DPER
OG0000485	LOC108108644|XP_017072234.1|DEUG	LOC6599030|XP_002024147.2|DPER
OG0000485	LOC108108646|XP_017072237.1|DEUG	LOC6599031|XP_026849020.1|DPER
OG0000486	LOC108109199|XP_017073124.1|DEUG	LOC6592528|XP_002018230.1|DPER
OG0000486	LOC108109197|XP_017073121.1|DEUG	LOC6592420|XP_026841247.1|DPER
OG0000487	LOC108106298|XP_017068756.1|DEUG	LOC113565130|XP_026841782.1|DPER
OG0000487	LOC108106730|XP_017069456.1|DEUG	LOC113565047|XP_026840973.1|DPER
OG0000488	LOC108110683|XP_017075300.1|DEUG	LOC6589820|XP_026844255.1|DPER
OG0000489	LOC108109346|XP_017073294.1|DEUG	LOC6587552|XP_002013245.1|DPER
OG0000489	LOC108111834|XP_017076928.1|DEUG	LOC6598268|XP_002023326.2|DPER
OG0000490	LOC108118299|XP_017086400.1|DEUG	LOC6599323|XP_026847130.1|DPER
OG0000490	LOC108117718|XP_017085762.1|DEUG	LOC6602644|XP_026846715.1|DPER
OG0000491	LOC108106696|XP_017069417.1|DEUG	LOC6602080|XP_002027158.1|DPER
OG0000492	LOC108104591|XP_017066243.1|DEUG	LOC6592887|XP_002018206.1|DPER
OG0000492	LOC108105147|XP_017067071.1|DEUG	LOC6602432|XP_002027467.1|DPER
OG0000493	LOC108116110|XP_017083321.1|DEUG	LOC6588420|XP_002012949.1|DPER, LOC6588384|XP_002012950.1|DPER
OG0000494	LOC108113763|XP_017079948.1|DEUG	LOC6591421|XP_002016756.2|DPER
OG0000494	LOC108105826|XP_017068059.1|DEUG	LOC6593749|XP_002018853.2|DPER
OG0000495	LOC108103670|XP_017064718.1|DEUG	LOC6599984|XP_002025142.1|DPER
OG0000495	LOC108112202|XP_017077506.1|DEUG	LOC6601578|XP_002026669.1|DPER
OG0000496	LOC108102495|XP_017063001.1|DEUG	LOC6589319|XP_026845000.1|DPER
