Orthogroup	DEUG.longest_only	DSIM.longest_only
OG0000617	LOC108111820|XP_017076917.1|DEUG	LOC6728352|XP_016034977.1|DSIM
OG0000618	LOC108109549|XP_017073608.1|DEUG	LOC6729022|XP_016035683.1|DSIM
OG0000618	LOC108108749|XP_017072394.1|DEUG	LOC6739669|XP_016032904.1|DSIM
OG0000619	LOC108111979|XP_017077181.1|DEUG	LOC6735167|XP_002082142.1|DSIM
OG0000620	LOC108105014|XP_017066902.1|DEUG	LOC6726489|XP_002107446.1|DSIM
OG0000620	LOC108117355|XP_017085222.1|DEUG	LOC6737420|XP_016031189.1|DSIM
OG0000621	LOC108117147|XP_017084894.1|DEUG	LOC6727345|XP_002102730.1|DSIM
OG0000621	LOC108105470|XP_017067558.1|DEUG	LOC6739959|XP_016037887.1|DSIM
OG0000622	LOC108114602|XP_017081151.1|DEUG	LOC6737034|XP_002083881.1|DSIM
OG0000622	LOC108108321|XP_017071838.1|DEUG	LOC6737393|XP_016031141.1|DSIM
OG0000623	LOC108102839|XP_017063521.1|DEUG	LOC27206265|XP_016029788.1|DSIM
OG0000623	LOC108102735|XP_017063372.1|DEUG	LOC27206242|XP_016030769.1|DSIM
OG0000624	LOC108113155|XP_017079153.1|DEUG	LOC6735140|XP_002082117.1|DSIM
OG0000624	LOC108113154|XP_017079152.1|DEUG	LOC6735141|XP_016028423.1|DSIM
OG0000625	LOC108107929|XP_017071244.1|DEUG	LOC6736941|XP_016030587.1|DSIM
OG0000625	LOC108107930|XP_017071248.1|DEUG	LOC6736939|XP_002083786.1|DSIM
OG0000626	LOC108104769|XP_017066494.1|DEUG	LOC6733753|XP_002080797.1|DSIM
OG0000626	LOC108109243|XP_017073209.1|DEUG	LOC6735896|XP_016029250.1|DSIM
OG0000627	LOC108108604|XP_017072192.1|DEUG	LOC6738464|XP_002085271.1|DSIM
OG0000627	LOC108110276|XP_017074751.1|DEUG	LOC6725135|XP_002106161.1|DSIM
OG0000628	LOC108110580|XP_017075165.1|DEUG	LOC6732172|XP_002079303.2|DSIM
OG0000628	LOC108110804|XP_017075523.1|DEUG	LOC6731753|XP_002078888.1|DSIM
OG0000629	LOC108116526|XP_017083953.1|DEUG	LOC6728572|XP_002103913.2|DSIM
OG0000629	LOC108115487|XP_017082461.1|DEUG	LOC6733053|XP_002080131.2|DSIM
OG0000630	LOC108107029|XP_017069866.1|DEUG	LOC6732796|XP_016025504.1|DSIM
OG0000630	LOC108107090|XP_017069956.1|DEUG	LOC6732789|XP_002079902.3|DSIM
OG0000631	LOC108104117|XP_017065506.1|DEUG	LOC27208670|XP_016024744.1|DSIM
OG0000631	LOC108105175|XP_017067115.1|DEUG	LOC6732402|XP_016025062.1|DSIM
OG0000632	LOC108102667|XP_017063296.1|DEUG	LOC6730992|XP_016023455.1|DSIM
OG0000632	LOC108102530|XP_017063056.1|DEUG	LOC6730529|XP_016022984.1|DSIM
OG0000633	LOC108107950|XP_017071271.1|DEUG	LOC6737751|XP_016031528.1|DSIM
OG0000633	LOC108107538|XP_017070567.1|DEUG	LOC27208173|XP_039150098.1|DSIM
OG0000635	LOC108109171|XP_017073084.1|DEUG	LOC6735347|XP_002082294.1|DSIM
OG0000635	LOC108115221|XP_017082066.1|DEUG	LOC6726071|XP_002107053.2|DSIM
OG0000636	LOC108106897|XP_017069635.1|DEUG	LOC6732793|XP_002079906.1|DSIM
OG0000636	LOC108106905|XP_017069643.1|DEUG	LOC6732794|XP_016025503.1|DSIM
OG0000637	LOC108103691|XP_017064769.1|DEUG	LOC6725170|XP_016038187.1|DSIM
OG0000637	LOC108103690|XP_017064768.1|DEUG	LOC6725171|XP_039152707.1|DSIM
OG0000638	LOC108116715|XP_017084225.1|DEUG	LOC6729311|XP_016035943.1|DSIM
OG0000638	LOC108103947|XP_017065200.1|DEUG	LOC6726151|XP_016039682.1|DSIM
OG0000639	LOC108114134|XP_017080399.1|DEUG	LOC6738948|XP_016032771.1|DSIM
OG0000641	LOC108110420|XP_017074976.1|DEUG	LOC6731601|XP_002078742.2|DSIM
OG0000641	LOC108115049|XP_017081786.1|DEUG	LOC6727083|XP_016033574.2|DSIM
OG0000642	LOC108105728|XP_017067931.1|DEUG	LOC6732352|XP_016025004.1|DSIM
OG0000643	LOC108115752|XP_017082810.1|DEUG	LOC27207387|XP_016036588.1|DSIM
OG0000643	LOC108115753|XP_017082811.1|DEUG	LOC6729854|XP_002105157.1|DSIM
OG0000643	LOC108115749|XP_017082808.1|DEUG	LOC6729853|XP_002105156.2|DSIM
OG0000644	LOC108114651|XP_017081212.1|DEUG	LOC6737677|XP_002084509.1|DSIM
OG0000644	LOC108114007|XP_017080242.1|DEUG	LOC6737674|XP_002084506.1|DSIM
OG0000644	LOC108113919|XP_017080114.1|DEUG	LOC6737673|XP_002084505.2|DSIM
OG0000645	LOC108102610|XP_017063203.1|DEUG	LOC27207888|XP_016023424.1|DSIM
OG0000645	LOC108113184|XP_017079200.1|DEUG	LOC27207511|XP_016026170.1|DSIM
OG0000646	LOC108116686|XP_017084188.1|DEUG	LOC6729358|XP_002104674.1|DSIM
OG0000646	LOC108116025|XP_017083201.1|DEUG	LOC6729963|XP_039150494.1|DSIM
OG0000647	LOC108115405|XP_017082332.1|DEUG	LOC6726923|XP_016033422.1|DSIM
OG0000647	LOC108104307|XP_017065774.1|DEUG	LOC6725022|XP_016037974.1|DSIM
OG0000648	LOC108105393|XP_017067425.1|DEUG	LOC6726295|XP_039152793.1|DSIM
OG0000648	LOC108105322|XP_017067304.1|DEUG	LOC6726293|XP_002107254.1|DSIM
OG0000649	LOC108109958|XP_017074262.1|DEUG	LOC6740189|XP_002077070.2|DSIM
OG0000649	LOC108109965|XP_017074270.1|DEUG	LOC6739849|XP_016039898.1|DSIM
OG0000650	LOC108116610|XP_017084063.1|DEUG	LOC6729339|XP_002104656.2|DSIM
OG0000650	LOC108102382|XP_017062809.1|DEUG	LOC6724700|XP_016037268.1|DSIM
OG0000651	LOC108114205|XP_017080513.1|DEUG	LOC6738417|XP_002085226.2|DSIM
OG0000651	LOC108108089|XP_017071469.1|DEUG	LOC6736720|XP_016030335.1|DSIM
OG0000652	LOC108113185|XP_017079201.1|DEUG	LOC6739305|XP_002076214.1|DSIM
OG0000652	LOC108104435|XP_017065982.1|DEUG	LOC27209005|XP_016038153.1|DSIM
OG0000653	LOC108111757|XP_017076803.1|DEUG	LOC6728366|XP_002103714.1|DSIM
OG0000653	LOC108115014|XP_017081744.1|DEUG	LOC6726771|XP_016033255.1|DSIM
OG0000654	LOC108102828|XP_017063506.1|DEUG	LOC6739596|XP_016029861.1|DSIM
OG0000654	LOC108114343|XP_017080764.1|DEUG	LOC6738408|XP_016032244.1|DSIM
OG0000655	LOC108112546|XP_017077971.1|DEUG	LOC6734221|XP_016027265.1|DSIM
OG0000655	LOC108102558|XP_017063118.1|DEUG	LOC6730521|XP_016022976.1|DSIM
OG0000656	LOC108111793|XP_017076871.1|DEUG	LOC6728447|XP_016035061.1|DSIM
OG0000656	LOC108111794|XP_017076872.1|DEUG	LOC27208714|XP_016035060.1|DSIM
OG0000657	LOC108104638|XP_017066303.1|DEUG	LOC6736191|XP_016029616.1|DSIM
OG0000657	LOC108111009|XP_017075810.1|DEUG	LOC6730879|XP_002078043.1|DSIM
OG0000658	LOC108105385|XP_017067418.1|DEUG	LOC6726228|XP_016039756.1|DSIM
OG0000658	LOC108116173|XP_017083402.1|DEUG	LOC6728039|XP_002103391.1|DSIM
OG0000659	LOC108111083|XP_017075907.1|DEUG	LOC6730797|XP_002077965.1|DSIM
OG0000659	LOC108107107|XP_017069985.1|DEUG	LOC6732787|XP_016025500.1|DSIM
OG0000660	LOC108111148|XP_017076005.1|DEUG	LOC6739184|XP_016023229.1|DSIM
OG0000661	LOC108102739|XP_017063377.1|DEUG	LOC27206244|XP_016030737.1|DSIM
OG0000661	LOC108102586|XP_017063176.1|DEUG	LOC6731004|XP_016023467.1|DSIM
OG0000662	LOC108108110|XP_017071509.1|DEUG	LOC6736668|XP_002083524.1|DSIM
OG0000662	LOC108117089|XP_017084776.1|DEUG	LOC27208006|XP_016034047.1|DSIM
OG0000663	LOC108107275|XP_017070205.1|DEUG	LOC6736154|XP_016029553.1|DSIM
OG0000664	LOC108115059|XP_017081794.1|DEUG	LOC6727188|XP_039150958.1|DSIM
OG0000664	LOC108110316|XP_017074818.1|DEUG	LOC6739975|XP_016038087.1|DSIM
OG0000665	LOC108113690|XP_017079855.1|DEUG	LOC6729566|XP_016036230.1|DSIM
OG0000665	LOC108113805|XP_017080003.1|DEUG	LOC6729567|XP_002104875.1|DSIM
OG0000666	LOC108109163|XP_017073075.1|DEUG	LOC6735358|XP_002082305.1|DSIM
OG0000666	LOC108117598|XP_017085603.1|DEUG	LOC27208266|XP_016038838.1|DSIM
OG0000667	LOC108102454|XP_017062949.1|DEUG	LOC6739958|XP_002076843.1|DSIM
OG0000667	LOC108116415|XP_017083789.1|DEUG	LOC6728590|XP_002103931.1|DSIM
OG0000668	LOC108116182|XP_017083415.1|DEUG	LOC6739822|XP_002076714.1|DSIM
OG0000668	LOC108116873|XP_017084453.1|DEUG	LOC6728180|XP_016034812.1|DSIM
OG0000669	LOC108104333|XP_017065809.1|DEUG	LOC6726564|XP_002107518.2|DSIM
OG0000669	LOC108104334|XP_017065810.1|DEUG	LOC6726565|XP_002107519.1|DSIM
OG0000670	LOC108110330|XP_017074850.1|DEUG	LOC6725106|XP_002106132.1|DSIM
OG0000671	LOC108110149|XP_017074553.1|DEUG	LOC27208816|XP_016025871.1|DSIM
OG0000671	LOC108116077|XP_017083284.1|DEUG	LOC6729923|XP_016036681.1|DSIM
OG0000672	LOC108102940|XP_017063698.1|DEUG	LOC6725743|XP_039152633.1|DSIM
OG0000672	LOC108105077|XP_017066990.1|DEUG	LOC6740238|XP_002077119.2|DSIM
OG0000673	LOC108118391|XP_017086556.1|DEUG	LOC6725851|XP_039154027.1|DSIM
OG0000673	LOC108104252|XP_017065690.1|DEUG	LOC6738127|XP_002084940.1|DSIM
OG0000675	LOC108106181|XP_017068592.1|DEUG	LOC27206867|XP_016024210.1|DSIM
OG0000676	LOC108116799|XP_017084335.1|DEUG	LOC6728233|XP_016034874.1|DSIM
OG0000676	LOC108110446|XP_017075003.1|DEUG, LOC108108980|XP_017072725.1|DEUG	LOC120284331|XP_039147261.1|DSIM, LOC27209381|XP_039147260.1|DSIM, LOC6733903|XP_039147259.1|DSIM, LOC27207685|XP_039147257.1|DSIM
OG0000676	LOC108109763|XP_017073926.1|DEUG	LOC6737226|XP_039150181.1|DSIM
OG0000677	LOC108111882|XP_017077001.1|DEUG	LOC27206657|XP_039152419.1|DSIM
OG0000678	LOC108117258|XP_017085098.1|DEUG	LOC6727764|XP_016034341.1|DSIM
OG0000678	LOC108111145|XP_017076003.1|DEUG	LOC6730493|XP_002077674.1|DSIM
OG0000679	LOC108103029|XP_017063844.1|DEUG	LOC6725730|XP_016039005.1|DSIM
OG0000680	LOC108103778|XP_017064897.1|DEUG	LOC6726431|XP_016039991.1|DSIM
OG0000680	LOC108103776|XP_017064893.1|DEUG	LOC6726443|XP_016040004.1|DSIM
OG0000681	LOC108116924|XP_017084553.1|DEUG	LOC6728168|XP_016034776.1|DSIM
OG0000681	LOC108103812|XP_017064987.1|DEUG	LOC6725845|XP_016039168.1|DSIM
OG0000683	LOC108116667|XP_017084152.1|DEUG	LOC6729354|XP_016035990.1|DSIM
OG0000684	LOC108111733|XP_017076776.1|DEUG	LOC6728418|XP_002103764.1|DSIM
OG0000684	LOC108116688|XP_017084190.1|DEUG	LOC6729256|XP_002104576.1|DSIM
OG0000685	LOC108110132|XP_017074527.1|DEUG	LOC6740451|XP_002077302.1|DSIM
OG0000685	LOC108110206|XP_017074671.1|DEUG	LOC6727215|XP_002102607.1|DSIM
OG0000686	LOC108113341|XP_017079391.1|DEUG	LOC6733272|XP_002080335.1|DSIM
OG0000686	LOC108106043|XP_017068384.1|DEUG	LOC6726395|XP_039152885.1|DSIM
OG0000687	LOC108108943|XP_017072687.1|DEUG	LOC6735306|XP_002082266.1|DSIM
OG0000687	LOC108107575|XP_017070625.1|DEUG	LOC6736483|XP_002083353.1|DSIM
OG0000688	LOC108112525|XP_017077938.1|DEUG	LOC6735017|XP_002081998.1|DSIM
OG0000689	LOC108104872|XP_017066687.1|DEUG	LOC6733810|XP_016026779.1|DSIM
OG0000689	LOC108104871|XP_017066686.1|DEUG	LOC27209189|XP_016026781.1|DSIM
OG0000690	LOC108104991|XP_017066856.1|DEUG	LOC6740257|XP_016040162.1|DSIM
OG0000691	LOC108110679|XP_017075292.1|DEUG	LOC6731556|XP_002078697.1|DSIM
OG0000691	LOC108108549|XP_017072116.1|DEUG	LOC6738604|XP_002085408.1|DSIM
OG0000692	LOC108113899|XP_017080094.1|DEUG	LOC6738316|XP_016032164.1|DSIM
OG0000692	LOC108113898|XP_017080093.1|DEUG	LOC6738317|XP_002085127.1|DSIM
OG0000693	LOC108105341|XP_017067326.1|DEUG	LOC6726290|XP_016039783.1|DSIM
OG0000693	LOC108117269|XP_017085113.1|DEUG	LOC6727375|XP_016033914.1|DSIM
OG0000694	LOC108110125|XP_017074520.1|DEUG	LOC6740066|XP_016038815.1|DSIM
OG0000694	LOC108114369|XP_017080808.1|DEUG	LOC6737707|XP_002084539.1|DSIM
OG0000695	LOC108113459|XP_017079529.1|DEUG	LOC6731185|XP_039148020.1|DSIM
OG0000695	LOC108113466|XP_017079536.1|DEUG	LOC6731190|XP_016023734.1|DSIM
OG0000696	LOC108106081|XP_017068428.1|DEUG, LOC108106091|XP_017068439.1|DEUG	LOC6731427|XP_002078579.1|DSIM
OG0000697	LOC108109672|XP_017073744.1|DEUG	LOC6740261|XP_002077141.3|DSIM
OG0000697	LOC108113442|XP_017079501.1|DEUG	LOC6731164|XP_002078322.1|DSIM
OG0000698	LOC108110525|XP_017075095.1|DEUG	LOC6730923|XP_016023369.1|DSIM
OG0000698	LOC108110474|XP_017075031.1|DEUG	LOC27208493|XP_039152058.1|DSIM
OG0000699	LOC108107128|XP_017070011.1|DEUG	LOC6731322|XP_016023898.1|DSIM
OG0000699	LOC108115583|XP_017082584.1|DEUG	LOC27208327|XP_016035823.1|DSIM
OG0000700	LOC108110951|XP_017075735.1|DEUG	LOC6730516|XP_039148418.1|DSIM
OG0000700	LOC108111056|XP_017075873.1|DEUG	LOC6730750|XP_016023167.1|DSIM
OG0000701	LOC108111904|XP_017077031.1|DEUG	LOC6734308|XP_002081336.1|DSIM
OG0000701	LOC108103030|XP_017063845.1|DEUG	LOC6725953|XP_002106936.2|DSIM
OG0000702	LOC108113581|XP_017079713.1|DEUG	LOC6729656|XP_039151625.1|DSIM
OG0000702	LOC108113580|XP_017079690.1|DEUG	LOC6729655|XP_016036306.1|DSIM
OG0000703	LOC108105835|XP_017068071.1|DEUG	LOC6732238|XP_002079367.1|DSIM
OG0000703	LOC108112711|XP_017078423.1|DEUG	LOC6734665|XP_016027854.1|DSIM
OG0000704	LOC108102438|XP_017062914.1|DEUG	LOC6739955|XP_039153241.1|DSIM
OG0000704	LOC108103999|XP_017065278.1|DEUG	LOC6730332|XP_002105614.1|DSIM
OG0000705	LOC108102844|XP_017063525.1|DEUG	LOC6736357|XP_002083233.1|DSIM
OG0000705	LOC108102860|XP_017063551.1|DEUG	LOC6736356|XP_016029846.1|DSIM
OG0000706	LOC108105717|XP_017067920.1|DEUG	LOC6732667|XP_002079784.1|DSIM
OG0000706	LOC108109737|XP_017073876.1|DEUG	LOC6725299|XP_016038338.2|DSIM
OG0000707	LOC108112148|XP_017077385.1|DEUG	LOC6735833|XP_002082743.1|DSIM
OG0000707	LOC108102919|XP_017063660.1|DEUG	LOC6740162|XP_002077042.1|DSIM
OG0000708	LOC108110297|XP_017074788.1|DEUG	LOC6725140|XP_016038111.1|DSIM
OG0000708	LOC108109942|XP_017074233.1|DEUG	LOC6725695|XP_039153353.1|DSIM
OG0000709	LOC108113488|XP_017079563.1|DEUG	LOC6730263|XP_016037035.1|DSIM
OG0000709	LOC108103905|XP_017065142.1|DEUG	LOC6726140|XP_016039666.1|DSIM
OG0000710	LOC108115119|XP_017081859.1|DEUG	LOC6727098|XP_002102491.1|DSIM
OG0000710	LOC108113239|XP_017079272.1|DEUG	LOC6726569|XP_016040235.1|DSIM, LOC27206610|XP_016028282.1|DSIM
OG0000711	LOC108114734|XP_017081333.1|DEUG	LOC27206289|XP_016031333.1|DSIM
OG0000711	LOC108117614|XP_017085632.1|DEUG	LOC27207522|XP_016039895.1|DSIM
OG0000712	LOC108117219|XP_017085034.1|DEUG	LOC6727380|XP_016033917.1|DSIM
OG0000712	LOC108117289|XP_017085133.1|DEUG	LOC6727379|XP_002102764.2|DSIM
OG0000713	LOC108115264|XP_017082110.1|DEUG	LOC6726921|XP_002102323.1|DSIM
OG0000713	LOC108113229|XP_017079255.1|DEUG	LOC6734643|XP_002081650.1|DSIM
OG0000714	LOC108105346|XP_017067341.1|DEUG	LOC6726246|XP_002107209.1|DSIM
OG0000714	LOC108107988|XP_017071325.1|DEUG	LOC6736809|XP_002083665.1|DSIM
OG0000715	LOC108108448|XP_017071991.1|DEUG	LOC6738578|XP_002085383.2|DSIM
OG0000716	LOC108103229|XP_017064118.1|DEUG	LOC6725213|XP_002106236.2|DSIM
OG0000716	LOC108104285|XP_017065744.1|DEUG	LOC6738094|XP_002084908.1|DSIM
OG0000717	LOC108116753|XP_017084260.1|DEUG	LOC6739130|XP_002085923.2|DSIM
OG0000718	LOC108102328|XP_017062609.1|DEUG	LOC6724745|XP_016037438.1|DSIM
OG0000718	LOC108102387|XP_017062818.1|DEUG	LOC6724717|XP_039152035.1|DSIM
OG0000719	LOC108114245|XP_017080623.1|DEUG	LOC6737483|XP_002084319.2|DSIM
OG0000719	LOC108114069|XP_017080312.1|DEUG	LOC6737533|XP_002084368.1|DSIM
OG0000720	LOC108116080|XP_017083287.1|DEUG	LOC6729906|XP_016036661.1|DSIM
OG0000720	LOC108109384|XP_017073372.1|DEUG, LOC108109425|XP_017073424.1|DEUG	LOC6728749|XP_002104084.1|DSIM
OG0000721	LOC108113417|XP_017079460.1|DEUG, LOC108102478|XP_017062980.1|DEUG, LOC108105581|XP_017067710.1|DEUG	LOC6731136|XP_002078294.2|DSIM
OG0000721	LOC108105580|XP_017067709.1|DEUG, LOC108113416|XP_017079459.1|DEUG, LOC108102477|XP_017062979.1|DEUG	LOC6731137|XP_002078295.1|DSIM
OG0000722	LOC108107198|XP_017070104.1|DEUG	LOC6736077|XP_016029470.1|DSIM
OG0000722	LOC108107245|XP_017070151.1|DEUG	LOC27208623|XP_016029469.2|DSIM
OG0000722	LOC108107197|XP_017070103.1|DEUG	LOC27207286|XP_016029468.1|DSIM
OG0000722	LOC108107196|XP_017070102.1|DEUG	LOC6736076|XP_002082977.2|DSIM
OG0000723	LOC108112312|XP_017077627.1|DEUG	LOC6734254|XP_002081283.1|DSIM, LOC6734255|XP_002081284.1|DSIM
OG0000724	LOC108117712|XP_017085756.1|DEUG	LOC6726590|XP_002107540.1|DSIM
OG0000724	LOC108111329|XP_017076238.1|DEUG	LOC6730249|XP_002105532.1|DSIM
OG0000726	LOC108111510|XP_017076514.1|DEUG	LOC6727812|XP_016034399.1|DSIM
OG0000726	LOC108111471|XP_017076431.1|DEUG	LOC6727813|XP_016034400.1|DSIM
OG0000727	LOC108117302|XP_017085151.1|DEUG	LOC6727453|XP_016034052.1|DSIM
OG0000727	LOC108117045|XP_017084705.1|DEUG	LOC120285052|XP_039151567.1|DSIM
OG0000728	LOC108103109|XP_017063965.1|DEUG	LOC6725519|XP_002106532.1|DSIM
OG0000729	LOC108115744|XP_017082803.1|DEUG	LOC27208835|XP_016036538.1|DSIM
OG0000729	LOC108115763|XP_017082820.1|DEUG	LOC6729836|XP_002105139.2|DSIM
OG0000730	LOC108103906|XP_017065144.1|DEUG	LOC6726139|XP_002107115.1|DSIM
OG0000730	LOC108111468|XP_017076432.1|DEUG	LOC6730625|XP_002077802.2|DSIM
OG0000731	LOC108108134|XP_017071544.1|DEUG	LOC6736796|XP_016030440.1|DSIM
OG0000731	LOC108112333|XP_017077650.1|DEUG	LOC6734627|XP_016027788.1|DSIM
OG0000732	LOC108114189|XP_017080488.1|DEUG	LOC27206300|XP_016032224.1|DSIM
OG0000732	LOC108114188|XP_017080486.1|DEUG	LOC6738395|XP_002085204.2|DSIM
OG0000733	LOC108115945|XP_017083070.1|DEUG	LOC6730026|XP_016036795.1|DSIM
OG0000733	LOC108108015|XP_017071360.1|DEUG	LOC6736870|XP_002083723.1|DSIM
OG0000734	LOC108117606|XP_017085618.1|DEUG	LOC6740069|XP_016038851.2|DSIM
OG0000734	LOC108108068|XP_017071434.1|DEUG	LOC6736719|XP_016030333.1|DSIM
OG0000735	LOC108104440|XP_017065989.1|DEUG	LOC27206575|XP_016038141.1|DSIM
OG0000735	LOC108110844|XP_017075577.1|DEUG	LOC6731652|XP_002078792.1|DSIM
OG0000736	LOC108110540|XP_017075110.1|DEUG	LOC6730816|XP_016023240.1|DSIM
OG0000736	LOC108110541|XP_017075112.1|DEUG	LOC6730817|XP_016023242.1|DSIM
OG0000737	LOC108106638|XP_017069331.1|DEUG	LOC6733245|XP_016026121.2|DSIM
OG0000738	LOC108118339|XP_017086462.1|DEUG	LOC6731419|XP_002078571.1|DSIM
OG0000738	LOC108105767|XP_017067976.1|DEUG	LOC27206503|XP_016024990.1|DSIM
OG0000739	LOC108116175|XP_017083406.1|DEUG	LOC6728040|XP_002103392.2|DSIM
OG0000739	LOC108116174|XP_017083403.1|DEUG	LOC6728038|XP_016034655.1|DSIM
OG0000740	LOC108110537|XP_017075111.1|DEUG	LOC6728751|XP_016035423.1|DSIM
OG0000741	LOC108102917|XP_017063657.1|DEUG	LOC6740167|XP_016039635.1|DSIM
OG0000741	LOC108111527|XP_017076537.1|DEUG	LOC27208394|XP_016034362.1|DSIM
OG0000742	LOC108109700|XP_017073815.1|DEUG	LOC27209423|XP_039152588.1|DSIM
OG0000742	LOC108109715|XP_017073836.1|DEUG	LOC27209474|XP_039152589.1|DSIM
OG0000743	LOC108102832|XP_017063512.1|DEUG	LOC6736315|XP_016029790.1|DSIM
OG0000743	LOC108112147|XP_017077383.1|DEUG	LOC6735829|XP_016029204.1|DSIM
OG0000744	LOC108112201|XP_017077504.1|DEUG	LOC6733923|XP_016026971.1|DSIM
OG0000745	LOC108108865|XP_017072571.1|DEUG	LOC6735453|XP_002082393.1|DSIM
OG0000745	LOC108112741|XP_017078468.1|DEUG	LOC6733898|XP_002080942.1|DSIM
OG0000746	LOC108109130|XP_017073016.1|DEUG	LOC27207080|XP_016026429.1|DSIM
OG0000746	LOC108109131|XP_017073017.1|DEUG	LOC6739315|XP_002076223.1|DSIM
OG0000747	LOC108116783|XP_017084317.1|DEUG	LOC6739166|XP_016033023.1|DSIM
OG0000747	LOC108116731|XP_017084237.1|DEUG	LOC6739165|XP_016033017.1|DSIM
OG0000748	LOC108110603|XP_017075190.1|DEUG	LOC6730739|XP_002077907.2|DSIM
OG0000748	LOC108102460|XP_017062957.1|DEUG	LOC27208188|XP_016037673.1|DSIM
OG0000749	LOC108117199|XP_017084993.1|DEUG	LOC6727432|XP_016033999.1|DSIM
OG0000749	LOC108116532|XP_017083960.1|DEUG	LOC6729257|XP_002104577.1|DSIM
OG0000749	LOC108116531|XP_017083959.1|DEUG	LOC6729258|XP_016035908.1|DSIM
OG0000749	LOC108117254|XP_017085093.1|DEUG, LOC108117253|XP_017085092.1|DEUG	LOC6727431|XP_016033998.1|DSIM
OG0000750	LOC108106348|XP_017068817.1|DEUG	LOC6734144|XP_002081173.1|DSIM
OG0000750	LOC108109860|XP_017074133.1|DEUG	LOC6728801|XP_016035487.1|DSIM
OG0000751	LOC108112191|XP_017077492.1|DEUG	LOC6739489|XP_016029051.2|DSIM
OG0000751	LOC108112136|XP_017077373.1|DEUG	LOC27208767|XP_016029050.1|DSIM
OG0000752	LOC108105250|XP_017067214.1|DEUG	LOC6727612|XP_016034200.1|DSIM
OG0000752	LOC108110536|XP_017075107.1|DEUG	LOC6730709|XP_016023147.1|DSIM
OG0000753	LOC108111821|XP_017076918.1|DEUG	LOC6728365|XP_002103713.1|DSIM
OG0000753	LOC108108286|XP_017071778.1|DEUG	LOC6737391|XP_002084229.2|DSIM
OG0000754	LOC108103468|XP_017064455.1|DEUG	LOC6726191|XP_016039717.1|DSIM
OG0000754	LOC108102941|XP_017063699.1|DEUG	LOC6725745|XP_002106745.1|DSIM
OG0000755	LOC108116810|XP_017084347.1|DEUG	LOC6728236|XP_039150937.1|DSIM
OG0000755	LOC108116811|XP_017084348.1|DEUG	LOC6728235|XP_016034877.1|DSIM
OG0000756	LOC108113705|XP_017079873.1|DEUG	LOC6740495|XP_002077330.2|DSIM
OG0000756	LOC108113701|XP_017079867.1|DEUG	LOC6729539|XP_002104847.2|DSIM
OG0000757	LOC108107777|XP_017070961.1|DEUG	LOC6736609|XP_016030198.1|DSIM
OG0000758	LOC108114719|XP_017081309.1|DEUG	LOC6738324|XP_016032168.1|DSIM
OG0000758	LOC108114694|XP_017081279.1|DEUG	LOC6738325|XP_016032170.1|DSIM
OG0000759	LOC108108222|XP_017071678.1|DEUG	LOC6736481|XP_016030016.2|DSIM
OG0000759	LOC108108236|XP_017071692.1|DEUG	LOC6736479|XP_039149263.1|DSIM
OG0000760	LOC108113340|XP_017079389.1|DEUG	LOC6735763|XP_016029140.1|DSIM
OG0000761	LOC108111088|XP_017075913.1|DEUG	LOC6731835|XP_016024517.1|DSIM
OG0000761	LOC108110915|XP_017075672.1|DEUG	LOC6731838|XP_039148571.1|DSIM
OG0000762	LOC108106188|XP_017068601.1|DEUG	LOC6731494|XP_002078643.1|DSIM
OG0000762	LOC108110597|XP_017075184.1|DEUG	LOC6730726|XP_002077894.1|DSIM
OG0000763	LOC108115442|XP_017082367.1|DEUG	LOC6733030|XP_002080109.2|DSIM
OG0000763	LOC108115433|XP_017082359.1|DEUG	LOC6733031|XP_016025720.2|DSIM
OG0000764	LOC108115594|XP_017082597.1|DEUG	LOC6729060|XP_016035713.1|DSIM
OG0000764	LOC108102946|XP_017063709.1|DEUG	LOC6740388|XP_039154093.1|DSIM
OG0000765	LOC108102787|XP_017063437.1|DEUG	LOC6736344|XP_002083221.1|DSIM
OG0000765	LOC108118528|XP_017086764.1|DEUG	LOC6739906|XP_016037644.1|DSIM
OG0000766	LOC108110590|XP_017075176.1|DEUG	LOC6731598|XP_002078739.1|DSIM
OG0000766	LOC108105457|XP_017067544.1|DEUG	LOC6724806|XP_039153057.1|DSIM
OG0000767	LOC108115233|XP_017082079.1|DEUG	LOC6726823|XP_002102230.2|DSIM
OG0000767	LOC108108782|XP_017072442.1|DEUG	LOC6738708|XP_002085509.1|DSIM, LOC120284814|XP_039150081.1|DSIM
OG0000768	LOC108114684|XP_017081265.1|DEUG	LOC6738827|XP_039149768.1|DSIM
OG0000769	LOC108113698|XP_017079863.1|DEUG	LOC6729630|XP_002104938.1|DSIM
OG0000769	LOC108117719|XP_017085767.1|DEUG	LOC6726572|XP_016040241.1|DSIM
OG0000770	LOC108104842|XP_017066640.1|DEUG	LOC6733812|XP_002080856.1|DSIM
OG0000771	LOC108108167|XP_017071596.1|DEUG	LOC6736667|XP_002083523.2|DSIM
OG0000771	LOC108108156|XP_017071578.1|DEUG	LOC6736666|XP_002083522.2|DSIM
OG0000772	LOC108107296|XP_017070241.1|DEUG	LOC6736161|XP_039147474.1|DSIM
OG0000772	LOC108112712|XP_017078427.1|DEUG	LOC6734663|XP_016027853.1|DSIM
