Orthogroup	DEUG.longest_only	DFIC.longest_only
OG0002551	LOC108109377|XP_017073359.1|DEUG	LOC108098683|XP_017057281.1|DFIC
OG0002552	LOC108115425|XP_017082350.1|DEUG	LOC108089788|XP_017043673.1|DFIC
OG0002553	LOC108112662|XP_017078290.1|DEUG	LOC108100935|XP_017060566.1|DFIC
OG0002554	LOC108103262|XP_017064163.1|DEUG	LOC108097351|XP_017055075.1|DFIC
OG0002555	LOC108103360|XP_017064294.1|DEUG	LOC108097329|XP_017055042.1|DFIC
OG0002556	LOC108113461|XP_017079531.1|DEUG	LOC108098209|XP_017056443.1|DFIC
OG0002557	LOC108118363|XP_017086521.1|DEUG	LOC108095626|XP_017052283.1|DFIC
OG0002558	LOC108116638|XP_017084107.1|DEUG	LOC108087149|XP_017039852.1|DFIC
OG0002560	LOC108110241|XP_017074718.1|DEUG	LOC108093358|XP_017048861.1|DFIC
OG0002561	LOC108117214|XP_017085027.1|DEUG	LOC108087958|XP_017041036.1|DFIC
OG0002562	LOC108117294|XP_017085142.1|DEUG	LOC108091117|XP_017045632.1|DFIC
OG0002563	LOC108105357|XP_017067362.1|DEUG	LOC108097985|XP_017056100.1|DFIC
OG0002564	LOC108111320|XP_017076204.1|DEUG	LOC108099313|XP_017058196.1|DFIC
OG0002565	LOC108112907|XP_017078767.1|DEUG	LOC108099554|XP_017058626.1|DFIC
OG0002566	LOC108112524|XP_017077936.1|DEUG, LOC108116951|XP_017084593.1|DEUG	LOC108087267|XP_017040063.1|DFIC
OG0002567	LOC108103246|XP_017064137.1|DEUG	LOC108092926|XP_017048278.1|DFIC
OG0002568	LOC108109419|XP_017073406.1|DEUG	LOC108099681|XP_017058809.1|DFIC
OG0002569	LOC108113956|XP_017080158.1|DEUG	LOC108100402|XP_017059774.1|DFIC
OG0002570	LOC108116885|XP_017084472.1|DEUG	LOC108087164|XP_017039886.1|DFIC
OG0002571	LOC108116888|XP_017084478.1|DEUG	LOC108087168|XP_017039898.1|DFIC
OG0002572	LOC108108989|XP_017072736.1|DEUG	LOC108094821|XP_017051081.1|DFIC
OG0002573	LOC108116877|XP_017084459.1|DEUG	LOC108087174|XP_017039907.1|DFIC
OG0002574	LOC108116995|XP_017084649.1|DEUG	LOC108087352|XP_017040181.1|DFIC
OG0002575	LOC108111482|XP_017076454.1|DEUG	LOC108102248|XP_017062486.1|DFIC
OG0002576	LOC108102414|XP_017062869.1|DEUG	LOC108102126|XP_017062277.1|DFIC
OG0002577	LOC108108523|XP_017072084.1|DEUG	LOC108099891|XP_017059036.1|DFIC
OG0002578	LOC108102637|XP_017063246.1|DEUG	LOC108101272|XP_017061047.1|DFIC
OG0002579	LOC108104126|XP_017065517.1|DEUG	LOC108095241|XP_017052135.1|DFIC, LOC108093504|XP_017049082.1|DFIC
OG0002580	LOC108113306|XP_017079347.1|DEUG	LOC108096523|XP_017053693.1|DFIC
OG0002581	LOC108116626|XP_017084093.1|DEUG	LOC108087212|XP_017039969.1|DFIC
OG0002582	LOC108110561|XP_017075146.1|DEUG	LOC108098922|XP_017057616.1|DFIC
OG0002583	LOC108117481|XP_017085432.1|DEUG	LOC108087160|XP_017039873.1|DFIC
OG0002584	LOC108108616|XP_017072204.1|DEUG	LOC108088297|XP_017041516.1|DFIC
OG0002585	LOC108108618|XP_017072205.1|DEUG	LOC108088299|XP_017041518.1|DFIC
OG0002586	LOC108117249|XP_017085084.1|DEUG	LOC108088044|XP_017041167.1|DFIC
OG0002587	LOC108109509|XP_017073547.1|DEUG	LOC108099437|XP_017058462.1|DFIC
OG0002588	LOC108110099|XP_017074486.1|DEUG	LOC108098880|XP_017057556.1|DFIC
OG0002589	LOC108113604|XP_017079749.1|DEUG	LOC108095858|XP_017052645.1|DFIC
OG0002590	LOC108103922|XP_017065163.1|DEUG	LOC108095344|XP_017051914.1|DFIC
OG0002591	LOC108113501|XP_017079578.1|DEUG	LOC108086837|XP_017039374.1|DFIC
OG0002592	LOC108115849|XP_017082952.1|DEUG	LOC108095948|XP_017052775.1|DFIC
OG0002593	LOC108115838|XP_017082924.1|DEUG	LOC108088483|XP_017041770.1|DFIC
OG0002594	LOC108116883|XP_017084470.1|DEUG	LOC108092065|XP_017047018.1|DFIC
OG0002595	LOC108117116|XP_017084834.1|DEUG	LOC108087936|XP_017041013.1|DFIC
OG0002596	LOC108116927|XP_017084560.1|DEUG	LOC108091670|XP_017046472.1|DFIC
OG0002597	LOC108105235|XP_017067195.1|DEUG	LOC108087279|XP_017040077.1|DFIC
OG0002598	LOC108115656|XP_017082704.1|DEUG	LOC108095811|XP_017052573.1|DFIC
OG0002599	LOC108110599|XP_017075189.1|DEUG	LOC108098968|XP_017057673.1|DFIC
OG0002600	LOC108104783|XP_017066527.1|DEUG	LOC108090735|XP_017045046.1|DFIC
OG0002601	LOC108115076|XP_017081814.1|DEUG	LOC108098485|XP_017056886.1|DFIC
OG0002602	LOC108116010|XP_017083178.1|DEUG	LOC108102291|XP_017062533.1|DFIC
OG0002603	LOC108111333|XP_017076243.1|DEUG	LOC108097480|XP_017055267.1|DFIC
OG0002604	LOC108111284|XP_017076162.1|DEUG	LOC108097787|XP_017055806.1|DFIC
OG0002605	LOC108117305|XP_017085153.1|DEUG	LOC108088057|XP_017041184.1|DFIC
OG0002606	LOC108116906|XP_017084509.1|DEUG	LOC108092078|XP_017047043.1|DFIC
OG0002607	LOC108115062|XP_017081796.1|DEUG	LOC108098653|XP_017057218.1|DFIC
OG0002608	LOC108116393|XP_017083745.1|DEUG	LOC108102039|XP_017062150.1|DFIC
OG0002609	LOC108106698|XP_017069420.1|DEUG	LOC108087723|XP_017040733.1|DFIC
OG0002610	LOC108110211|XP_017074675.1|DEUG	LOC108098610|XP_017057162.1|DFIC
OG0002611	LOC108109788|XP_017073971.1|DEUG	LOC108099490|XP_017058539.1|DFIC
OG0002612	LOC108117327|XP_017085189.1|DEUG	LOC108093361|XP_017048867.1|DFIC
OG0002613	LOC108116611|XP_017084066.1|DEUG	LOC108091958|XP_017046843.1|DFIC
OG0002614	LOC108113583|XP_017079714.1|DEUG	LOC108095838|XP_017052618.1|DFIC
OG0002615	LOC108107996|XP_017071335.1|DEUG	LOC108099165|XP_017057999.1|DFIC
OG0002616	LOC108115839|XP_017082936.1|DEUG	LOC108088509|XP_017041831.1|DFIC
OG0002617	LOC108109988|XP_017074315.1|DEUG	LOC108098796|XP_017057425.1|DFIC
OG0002618	LOC108115000|XP_017081729.1|DEUG	LOC108098539|XP_017057015.1|DFIC
OG0002619	LOC108117130|XP_017084851.1|DEUG	LOC108091988|XP_017046889.1|DFIC
OG0002620	LOC108117498|XP_017085466.1|DEUG	LOC108099323|XP_017058245.1|DFIC
OG0002621	LOC108115721|XP_017082783.1|DEUG	LOC108095779|XP_017052521.1|DFIC
OG0002622	LOC108114437|XP_017080917.1|DEUG	LOC108089577|XP_017043422.1|DFIC
OG0002623	LOC108112891|XP_017078740.1|DEUG	LOC108099534|XP_017058595.1|DFIC
OG0002624	LOC108109564|XP_017073626.1|DEUG	LOC108099628|XP_017058746.1|DFIC
OG0002625	LOC108109453|XP_017073441.1|DEUG	LOC108099405|XP_017058407.1|DFIC
OG0002626	LOC108117433|XP_017085337.1|DEUG	LOC108095327|XP_017051896.1|DFIC
OG0002627	LOC108115625|XP_017082661.1|DEUG	LOC108099414|XP_017058420.1|DFIC
OG0002628	LOC108115360|XP_017082275.1|DEUG	LOC108090186|XP_017044262.1|DFIC
OG0002629	LOC108116323|XP_017083619.1|DEUG	LOC108092017|XP_017046942.1|DFIC
OG0002630	LOC108116390|XP_017083741.1|DEUG	LOC108096914|XP_017054356.1|DFIC
OG0002631	LOC108113806|XP_017080004.1|DEUG	LOC108095772|XP_017052505.1|DFIC
OG0002632	LOC108111695|XP_017076733.1|DEUG	LOC108092182|XP_017047195.1|DFIC
OG0002633	LOC108116880|XP_017084464.1|DEUG	LOC108087177|XP_017039912.1|DFIC
OG0002634	LOC108111684|XP_017076716.1|DEUG	LOC108092140|XP_017047137.1|DFIC
OG0002635	LOC108110171|XP_017074587.1|DEUG	LOC108098896|XP_017057577.1|DFIC
OG0002636	LOC108117266|XP_017085147.1|DEUG	LOC108098580|XP_017057106.1|DFIC
OG0002637	LOC108104093|XP_017065478.1|DEUG	LOC108093487|XP_017049063.1|DFIC
OG0002638	LOC108111343|XP_017076261.1|DEUG	LOC108088417|XP_017041665.1|DFIC
OG0002639	LOC108116432|XP_017083816.1|DEUG	LOC108102070|XP_017062200.1|DFIC
OG0002640	LOC108116894|XP_017084491.1|DEUG	LOC108091963|XP_017046860.1|DFIC
OG0002641	LOC108116897|XP_017084496.1|DEUG	LOC108092098|XP_017047080.1|DFIC
OG0002642	LOC108116896|XP_017084494.1|DEUG	LOC108092097|XP_017047079.1|DFIC
OG0002643	LOC108116895|XP_017084492.1|DEUG	LOC108092096|XP_017047076.1|DFIC
OG0002644	LOC108115406|XP_017082333.1|DEUG	LOC108091824|XP_017046691.1|DFIC
OG0002645	LOC108115401|XP_017082328.1|DEUG	LOC108091833|XP_017046702.1|DFIC
OG0002646	LOC108117553|XP_017085550.1|DEUG	LOC108092057|XP_017047006.1|DFIC
OG0002647	LOC108109483|XP_017073501.1|DEUG	LOC108099480|XP_017058526.1|DFIC
OG0002648	LOC108115169|XP_017081977.1|DEUG	LOC108098614|XP_017057167.1|DFIC
OG0002649	LOC108109468|XP_017073479.1|DEUG	LOC108099279|XP_017058156.1|DFIC
OG0002650	LOC108109482|XP_017073500.1|DEUG	LOC108099478|XP_017058523.1|DFIC
OG0002651	LOC108111477|XP_017076438.1|DEUG	LOC108102242|XP_017062470.1|DFIC
OG0002652	LOC108110203|XP_017074667.1|DEUG	LOC108098468|XP_017056865.1|DFIC
OG0002653	LOC108115999|XP_017083160.1|DEUG	LOC108102294|XP_017062545.1|DFIC
OG0002654	LOC108116059|XP_017083258.1|DEUG	LOC108102297|XP_017062548.1|DFIC
OG0002655	LOC108117188|XP_017084970.1|DEUG	LOC108093331|XP_017048813.1|DFIC
OG0002656	LOC108116954|XP_017084598.1|DEUG	LOC108087312|XP_017040122.1|DFIC
OG0002657	LOC108110162|XP_017074576.1|DEUG	LOC108098895|XP_017057576.1|DFIC
OG0002658	LOC108109070|XP_017072911.1|DEUG	LOC108086852|XP_017039395.1|DFIC
OG0002659	LOC108116078|XP_017083285.1|DEUG	LOC108097492|XP_017055284.1|DFIC
OG0002660	LOC108102993|XP_017063795.1|DEUG	LOC108097739|XP_017055735.1|DFIC
OG0002661	LOC108115989|XP_017083140.1|DEUG	LOC108102293|XP_017062540.1|DFIC
OG0002662	LOC108107449|XP_017070482.1|DEUG	LOC108090843|XP_017045202.1|DFIC
OG0002663	LOC108116587|XP_017084020.1|DEUG	LOC108092002|XP_017046920.1|DFIC
OG0002664	LOC108104177|XP_017065591.1|DEUG	LOC108091535|XP_017046290.1|DFIC
OG0002665	LOC108109003|XP_017072760.1|DEUG	LOC108101609|XP_017061512.1|DFIC
OG0002666	LOC108108994|XP_017072743.1|DEUG	LOC108101485|XP_017061322.1|DFIC
OG0002667	LOC108104880|XP_017066697.1|DEUG	LOC108094070|XP_017050000.1|DFIC
OG0002668	LOC108113772|XP_017080001.1|DEUG	LOC108100316|XP_017059609.1|DFIC
OG0002669	LOC108106183|XP_017068596.1|DEUG	LOC108100991|XP_017060644.1|DFIC
OG0002670	LOC108109846|XP_017074089.1|DEUG	LOC108096225|XP_017053108.1|DFIC
OG0002671	LOC108109835|XP_017074069.1|DEUG	LOC108096224|XP_017053105.1|DFIC
OG0002672	LOC108109069|XP_017072910.1|DEUG	LOC108087807|XP_017040857.1|DFIC
OG0002673	LOC108107265|XP_017070186.1|DEUG	LOC108090743|XP_017045057.1|DFIC
OG0002674	LOC108104841|XP_017066638.1|DEUG	LOC108093896|XP_017049742.1|DFIC
OG0002675	LOC108102744|XP_017063381.1|DEUG	LOC108089456|XP_017043188.1|DFIC
OG0002676	LOC108107343|XP_017070329.1|DEUG	LOC108090851|XP_017045215.1|DFIC
OG0002677	LOC108113234|XP_017079261.1|DEUG	LOC108094316|XP_017050335.1|DFIC
OG0002678	LOC108106421|XP_017068939.1|DEUG	LOC108086448|XP_017038854.1|DFIC
OG0002679	LOC108107301|XP_017070250.1|DEUG	LOC108090799|XP_017045141.1|DFIC
OG0002680	LOC108103289|XP_017064191.1|DEUG	LOC108095300|XP_017051847.1|DFIC
OG0002681	LOC108109220|XP_017073174.1|DEUG	LOC108087849|XP_017040917.1|DFIC
OG0002682	LOC108108151|XP_017071570.1|DEUG	LOC108096264|XP_017053213.1|DFIC
OG0002683	LOC108109480|XP_017073498.1|DEUG	LOC108097403|XP_017055146.1|DFIC
OG0002684	LOC108103016|XP_017063830.1|DEUG	LOC108102170|XP_017062359.1|DFIC
OG0002685	LOC108104729|XP_017066452.1|DEUG	LOC108100129|XP_017059370.1|DFIC
OG0002686	LOC108107690|XP_017070784.1|DEUG	LOC108099044|XP_017057794.1|DFIC
OG0002687	LOC108108580|XP_017072161.1|DEUG	LOC108088312|XP_017041535.1|DFIC
OG0002688	LOC108114592|XP_017081138.1|DEUG	LOC108099811|XP_017058930.1|DFIC
OG0002689	LOC108103869|XP_017065074.1|DEUG	LOC108098114|XP_017056318.1|DFIC
OG0002690	LOC108114715|XP_017081306.1|DEUG	LOC108100498|XP_017059932.1|DFIC
OG0002691	LOC108113271|XP_017079308.1|DEUG	LOC108096928|XP_017054369.1|DFIC
OG0002692	LOC108107347|XP_017070335.1|DEUG	LOC108090903|XP_017045308.1|DFIC
OG0002693	LOC108102853|XP_017063539.1|DEUG	LOC108100596|XP_017060067.1|DFIC
OG0002694	LOC108104874|XP_017066691.1|DEUG	LOC108096610|XP_017053840.1|DFIC
OG0002695	LOC108107783|XP_017070968.1|DEUG	LOC108093210|XP_017048661.1|DFIC
OG0002696	LOC108114493|XP_017081000.1|DEUG	LOC108089384|XP_017043055.1|DFIC
OG0002697	LOC108109817|XP_017074036.1|DEUG	LOC108096300|XP_017053268.1|DFIC
OG0002698	LOC108107895|XP_017071182.1|DEUG	LOC108099083|XP_017057870.1|DFIC
OG0002699	LOC108102745|XP_017063385.1|DEUG	LOC108089460|XP_017043194.1|DFIC
OG0002700	LOC108114218|XP_017080534.1|DEUG	LOC108089430|XP_017043126.1|DFIC
OG0002701	LOC108109114|XP_017072995.1|DEUG	LOC108087691|XP_017040688.1|DFIC
OG0002702	LOC108109210|XP_017073140.1|DEUG	LOC108087647|XP_017040599.1|DFIC
OG0002703	LOC108110362|XP_017074892.1|DEUG	LOC108099994|XP_017059179.1|DFIC
OG0002704	LOC108106595|XP_017069272.1|DEUG	LOC108101863|XP_017061881.1|DFIC
OG0002705	LOC108114488|XP_017080996.1|DEUG	LOC108093108|XP_017048538.1|DFIC
OG0002706	LOC108106424|XP_017068942.1|DEUG	LOC108086432|XP_017038828.1|DFIC
OG0002707	LOC108104703|XP_017066408.1|DEUG	LOC108099049|XP_017057797.1|DFIC
OG0002708	LOC108114260|XP_017080646.1|DEUG	LOC108089342|XP_017043012.1|DFIC
OG0002709	LOC108104557|XP_017066188.1|DEUG	LOC108090412|XP_017044554.1|DFIC
OG0002710	LOC108108924|XP_017072665.1|DEUG	LOC108095201|XP_017051697.1|DFIC
OG0002711	LOC108109018|XP_017072779.1|DEUG	LOC108095144|XP_017051570.1|DFIC
OG0002712	LOC108112919|XP_017078797.1|DEUG	LOC108094002|XP_017049916.1|DFIC
OG0002713	LOC108112551|XP_017077976.1|DEUG	LOC108096769|XP_017054128.1|DFIC
OG0002714	LOC108112809|XP_017078592.1|DEUG	LOC108101549|XP_017061431.1|DFIC
OG0002715	LOC108103502|XP_017064503.1|DEUG	LOC108097987|XP_017056103.1|DFIC
OG0002716	LOC108107273|XP_017070203.1|DEUG	LOC108090714|XP_017045006.1|DFIC
OG0002717	LOC108109572|XP_017073637.1|DEUG	LOC108099501|XP_017058550.1|DFIC
OG0002718	LOC108113952|XP_017080153.1|DEUG	LOC108093279|XP_017048746.1|DFIC
OG0002719	LOC108116396|XP_017083755.1|DEUG	LOC108098865|XP_017057537.1|DFIC
OG0002720	LOC108108006|XP_017071349.1|DEUG	LOC108088982|XP_017042514.1|DFIC
OG0002721	LOC108106849|XP_017069580.1|DEUG	LOC108101174|XP_017060893.1|DFIC, LOC108100390|XP_017059783.1|DFIC
OG0002722	LOC108104453|XP_017066006.1|DEUG	LOC108090269|XP_017044367.1|DFIC
OG0002723	LOC108107381|XP_017070379.1|DEUG	LOC108101909|XP_017061972.1|DFIC
OG0002724	LOC108117496|XP_017085463.1|DEUG	LOC108099321|XP_017058242.1|DFIC
OG0002725	LOC108108767|XP_017072423.1|DEUG	LOC108088895|XP_017042383.1|DFIC
OG0002726	LOC108103609|XP_017064635.1|DEUG	LOC108099499|XP_017058553.1|DFIC
OG0002727	LOC108107606|XP_017070661.1|DEUG	LOC108099128|XP_017057954.1|DFIC
OG0002728	LOC108112760|XP_017078506.1|DEUG	LOC108096662|XP_017053922.1|DFIC
OG0002729	LOC108114150|XP_017080427.1|DEUG	LOC108099917|XP_017059070.1|DFIC
OG0002730	LOC108106518|XP_017069107.1|DEUG	LOC108094871|XP_017051182.1|DFIC
OG0002731	LOC108104696|XP_017066396.1|DEUG	LOC108099574|XP_017058670.1|DFIC
OG0002732	LOC108106685|XP_017069405.1|DEUG	LOC108087700|XP_017040705.1|DFIC
OG0002733	LOC108113371|XP_017079428.1|DEUG	LOC108094069|XP_017049999.1|DFIC
OG0002734	LOC108105394|XP_017067427.1|DEUG	LOC108101961|XP_017062033.1|DFIC
OG0002735	LOC108104777|XP_017066503.1|DEUG	LOC108093697|XP_017049368.1|DFIC
OG0002736	LOC108104778|XP_017066510.1|DEUG	LOC108093698|XP_017049375.1|DFIC
OG0002737	LOC108117367|XP_017085239.1|DEUG	LOC108096341|XP_017053376.1|DFIC
OG0002738	LOC108107894|XP_017071181.1|DEUG	LOC108099667|XP_017058794.1|DFIC
OG0002739	LOC108108051|XP_017071414.1|DEUG	LOC108100639|XP_017060130.1|DFIC
OG0002740	LOC108108050|XP_017071413.1|DEUG	LOC108100638|XP_017060129.1|DFIC
OG0002741	LOC108109140|XP_017073027.1|DEUG	LOC108095148|XP_017051573.1|DFIC
OG0002742	LOC108107441|XP_017070470.1|DEUG	LOC108090935|XP_017045359.1|DFIC
OG0002743	LOC108107840|XP_017071081.1|DEUG	LOC108099105|XP_017057915.1|DFIC
OG0002744	LOC108114182|XP_017080477.1|DEUG	LOC108093071|XP_017048472.1|DFIC
OG0002745	LOC108113995|XP_017080233.1|DEUG	LOC108100587|XP_017060056.1|DFIC
OG0002746	LOC108113017|XP_017078928.1|DEUG	LOC108093926|XP_017049786.1|DFIC
OG0002747	LOC108107644|XP_017070754.1|DEUG	LOC108092191|XP_017047207.1|DFIC
OG0002748	LOC108107423|XP_017070441.1|DEUG	LOC108090920|XP_017045340.1|DFIC
OG0002749	LOC108107321|XP_017070288.1|DEUG	LOC108101880|XP_017061909.1|DFIC
OG0002750	LOC108106729|XP_017069455.1|DEUG	LOC108101525|XP_017061384.1|DFIC
OG0002751	LOC108109128|XP_017073011.1|DEUG	LOC108101572|XP_017061471.1|DFIC
OG0002752	LOC108104491|XP_017066093.1|DEUG	LOC108090499|XP_017044705.1|DFIC
OG0002753	LOC108113064|XP_017078989.1|DEUG	LOC108096739|XP_017054075.1|DFIC
OG0002754	LOC108114345|XP_017080771.1|DEUG	LOC108093116|XP_017048548.1|DFIC
OG0002755	LOC108113364|XP_017079421.1|DEUG	LOC108096936|XP_017054378.1|DFIC
OG0002756	LOC108114420|XP_017080895.1|DEUG	LOC108100452|XP_017059867.1|DFIC
OG0002757	LOC108114114|XP_017080367.1|DEUG	LOC108087418|XP_017040247.1|DFIC
OG0002758	LOC108113015|XP_017078925.1|DEUG	LOC108093943|XP_017049818.1|DFIC
OG0002759	LOC108112867|XP_017078682.1|DEUG	LOC108093999|XP_017049908.1|DFIC
OG0002760	LOC108107297|XP_017070243.1|DEUG	LOC108090786|XP_017045122.1|DFIC
OG0002761	LOC108112038|XP_017077273.1|DEUG	LOC108087774|XP_017040792.1|DFIC
OG0002762	LOC108112649|XP_017078255.1|DEUG	LOC108086306|XP_017038687.1|DFIC
OG0002763	LOC108108298|XP_017071796.1|DEUG	LOC108093723|XP_017049425.1|DFIC
OG0002764	LOC108108550|XP_017072117.1|DEUG	LOC108099874|XP_017059012.1|DFIC
OG0002765	LOC108112796|XP_017078571.1|DEUG	LOC108093788|XP_017049556.1|DFIC
OG0002766	LOC108112799|XP_017078575.1|DEUG	LOC108093792|XP_017049562.1|DFIC
OG0002767	LOC108112778|XP_017078541.1|DEUG	LOC108093836|XP_017049656.1|DFIC
OG0002768	LOC108107253|XP_017070171.1|DEUG	LOC108090727|XP_017045031.1|DFIC
OG0002769	LOC108106649|XP_017069355.1|DEUG	LOC108086736|XP_017039256.1|DFIC
OG0002770	LOC108107116|XP_017069993.1|DEUG	LOC108100885|XP_017060484.1|DFIC
OG0002771	LOC108114524|XP_017081043.1|DEUG	LOC108087554|XP_017040464.1|DFIC
OG0002772	LOC108114550|XP_017081083.1|DEUG	LOC108087534|XP_017040429.1|DFIC
OG0002773	LOC108113036|XP_017078956.1|DEUG	LOC108096877|XP_017054300.1|DFIC
OG0002774	LOC108109303|XP_017073287.1|DEUG	LOC108101426|XP_017061244.1|DFIC
OG0002775	LOC108108603|XP_017072189.1|DEUG	LOC108099920|XP_017059077.1|DFIC
OG0002776	LOC108117380|XP_017085262.1|DEUG	LOC108096389|XP_017053444.1|DFIC
OG0002777	LOC108114732|XP_017081331.1|DEUG	LOC108089633|XP_017043486.1|DFIC
OG0002778	LOC108114462|XP_017080955.1|DEUG	LOC108089465|XP_017043203.1|DFIC
OG0002779	LOC108102723|XP_017063352.1|DEUG	LOC108089513|XP_017043325.1|DFIC
OG0002780	LOC108116225|XP_017083505.1|DEUG	LOC108089084|XP_017042682.1|DFIC
OG0002781	LOC108106615|XP_017069304.1|DEUG	LOC108086754|XP_017039282.1|DFIC
OG0002782	LOC108108721|XP_017072343.1|DEUG	LOC108088841|XP_017042302.1|DFIC
OG0002783	LOC108108153|XP_017071573.1|DEUG	LOC108099140|XP_017057969.1|DFIC
OG0002784	LOC108109043|XP_017072829.1|DEUG	LOC108101411|XP_017061226.1|DFIC
OG0002785	LOC108108748|XP_017072393.1|DEUG	LOC108088861|XP_017042327.1|DFIC
OG0002786	LOC108114419|XP_017080892.1|DEUG	LOC108089527|XP_017043348.1|DFIC
OG0002787	LOC108114107|XP_017080359.1|DEUG	LOC108093078|XP_017048488.1|DFIC
OG0002788	LOC108114109|XP_017080361.1|DEUG	LOC108093079|XP_017048489.1|DFIC
OG0002789	LOC108114576|XP_017081117.1|DEUG	LOC108093148|XP_017048582.1|DFIC
OG0002790	LOC108114154|XP_017080434.1|DEUG	LOC108099947|XP_017059112.1|DFIC
OG0002791	LOC108108533|XP_017072096.1|DEUG	LOC108088323|XP_017041549.1|DFIC
OG0002792	LOC108113074|XP_017079004.1|DEUG	LOC108096741|XP_017054080.1|DFIC
OG0002793	LOC108114166|XP_017080447.1|DEUG	LOC108087493|XP_017040372.1|DFIC
OG0002794	LOC108107779|XP_017070962.1|DEUG	LOC108093099|XP_017048524.1|DFIC
OG0002795	LOC108108082|XP_017071453.1|DEUG	LOC108093196|XP_017048646.1|DFIC
OG0002796	LOC108108216|XP_017071673.1|DEUG	LOC108093234|XP_017048698.1|DFIC
OG0002797	LOC108114161|XP_017080440.1|DEUG	LOC108099969|XP_017059147.1|DFIC
OG0002798	LOC108105708|XP_017067908.1|DEUG	LOC108096093|XP_017052949.1|DFIC
OG0002799	LOC108104671|XP_017066350.1|DEUG	LOC108100324|XP_017059620.1|DFIC
OG0002800	LOC108114220|XP_017080559.1|DEUG	LOC108089427|XP_017043119.1|DFIC
OG0002801	LOC108107324|XP_017070297.1|DEUG	LOC108101868|XP_017061890.1|DFIC
OG0002802	LOC108107422|XP_017070439.1|DEUG	LOC108101899|XP_017061952.1|DFIC
OG0002803	LOC108107113|XP_017069991.1|DEUG	LOC108101230|XP_017060970.1|DFIC
OG0002804	LOC108112969|XP_017078859.1|DEUG	LOC108096738|XP_017054074.1|DFIC
OG0002805	LOC108109009|XP_017072769.1|DEUG	LOC108101587|XP_017061487.1|DFIC
OG0002806	LOC108108534|XP_017072097.1|DEUG	LOC108088303|XP_017041521.1|DFIC
OG0002807	LOC108107290|XP_017070235.1|DEUG	LOC108090779|XP_017045115.1|DFIC
OG0002808	LOC108107305|XP_017070264.1|DEUG	LOC108090832|XP_017045183.1|DFIC
OG0002809	LOC108107682|XP_017070760.1|DEUG	LOC108089584|XP_017043430.1|DFIC
OG0002810	LOC108104683|XP_017066373.1|DEUG	LOC108100350|XP_017059666.1|DFIC
OG0002811	LOC108108078|XP_017071449.1|DEUG	LOC108100609|XP_017060087.1|DFIC
OG0002812	LOC108112560|XP_017077995.1|DEUG	LOC108096623|XP_017053858.1|DFIC
OG0002813	LOC108111975|XP_017077174.1|DEUG	LOC108087815|XP_017040868.1|DFIC
OG0002814	LOC108109056|XP_017072863.1|DEUG	LOC108087791|XP_017040812.1|DFIC
OG0002815	LOC108106679|XP_017069399.1|DEUG	LOC108086718|XP_017039227.1|DFIC
OG0002816	LOC108112044|XP_017077285.1|DEUG	LOC108087864|XP_017040937.1|DFIC
OG0002817	LOC108104164|XP_017065557.1|DEUG	LOC108097221|XP_017054905.1|DFIC
OG0002818	LOC108104819|XP_017066592.1|DEUG	LOC108093739|XP_017049492.1|DFIC
OG0002819	LOC108109839|XP_017074074.1|DEUG	LOC108089037|XP_017042625.1|DFIC
OG0002820	LOC108109899|XP_017074195.1|DEUG	LOC108089058|XP_017042655.1|DFIC
OG0002821	LOC108108159|XP_017071581.1|DEUG	LOC108089415|XP_017043104.1|DFIC
OG0002822	LOC108109294|XP_017073276.1|DEUG	LOC108101421|XP_017061236.1|DFIC
OG0002823	LOC108112805|XP_017078588.1|DEUG	LOC108101536|XP_017061408.1|DFIC
OG0002824	LOC108104587|XP_017066238.1|DEUG	LOC108093755|XP_017049511.1|DFIC
OG0002825	LOC108116742|XP_017084249.1|DEUG	LOC108088788|XP_017042242.1|DFIC
OG0002826	LOC108109196|XP_017073119.1|DEUG	LOC108101416|XP_017061231.1|DFIC
OG0002827	LOC108108873|XP_017072583.1|DEUG	LOC108101957|XP_017062030.1|DFIC
OG0002828	LOC108109189|XP_017073112.1|DEUG	LOC108087814|XP_017040866.1|DFIC
OG0002829	LOC108106724|XP_017069450.1|DEUG	LOC108086752|XP_017039280.1|DFIC
OG0002830	LOC108112163|XP_017077401.1|DEUG	LOC108096640|XP_017053889.1|DFIC
OG0002831	LOC108103402|XP_017064348.1|DEUG	LOC108093413|XP_017048945.1|DFIC
OG0002832	LOC108110676|XP_017075285.1|DEUG	LOC108098732|XP_017057350.1|DFIC
OG0002833	LOC108107387|XP_017070390.1|DEUG	LOC108090717|XP_017045008.1|DFIC, LOC108090643|XP_017044910.1|DFIC
OG0002834	LOC108107330|XP_017070304.1|DEUG	LOC108090809|XP_017045154.1|DFIC
OG0002835	LOC108106711|XP_017069432.1|DEUG	LOC108086696|XP_017039184.1|DFIC
OG0002836	LOC108104566|XP_017066202.1|DEUG	LOC108090484|XP_017044678.1|DFIC
OG0002837	LOC108112376|XP_017077695.1|DEUG	LOC108090326|XP_017044428.1|DFIC
OG0002838	LOC108113318|XP_017079363.1|DEUG	LOC108096782|XP_017054147.1|DFIC
OG0002839	LOC108107403|XP_017070412.1|DEUG	LOC108090888|XP_017045279.1|DFIC
OG0002840	LOC108107091|XP_017069957.1|DEUG	LOC108088183|XP_017041371.1|DFIC
