Orthogroup	DEUG.longest_only	DSER.longest_only
OG0000513	LOC108106395|XP_017068892.1|DEUG	LOC110189268|XP_020814942.1|DSER
OG0000513	LOC108106964|XP_017069752.1|DEUG	LOC110183775|XP_020807791.1|DSER
OG0000514	LOC108104101|XP_017065487.1|DEUG	LOC110183923|XP_020807944.1|DSER, LOC110177981|XP_020800633.1|DSER
OG0000514	LOC108104084|XP_017065469.1|DEUG	LOC110183911|XP_020807915.1|DSER
OG0000515	LOC108114405|XP_017080869.1|DEUG	LOC110190531|XP_020816736.1|DSER, LOC110190530|XP_020816735.1|DSER
OG0000516	LOC108104336|XP_017065811.1|DEUG	LOC110187129|XP_020812199.1|DSER
OG0000516	LOC108104330|XP_017065806.1|DEUG	LOC110187149|XP_020812221.1|DSER
OG0000517	LOC108117344|XP_017085207.1|DEUG	LOC110189862|XP_020815740.1|DSER
OG0000517	LOC108117349|XP_017085213.1|DEUG	LOC110189860|XP_020815738.1|DSER
OG0000518	LOC108104889|XP_017066709.1|DEUG, LOC108104897|XP_017066717.1|DEUG	LOC110176722|XP_020798822.1|DSER
OG0000518	LOC108109762|XP_017073924.1|DEUG	LOC110191302|XP_020817772.1|DSER
OG0000518	LOC108113993|XP_017080226.1|DEUG	LOC110179657|XP_020802914.1|DSER, LOC110187963|XP_020813141.1|DSER
OG0000519	LOC108114040|XP_017080276.1|DEUG, LOC108114039|XP_017080275.1|DEUG	LOC110187523|XP_020812578.1|DSER
OG0000521	LOC108106060|XP_017068407.1|DEUG	LOC110182031|XP_020805620.1|DSER
OG0000521	LOC108106032|XP_017068368.1|DEUG	LOC110182032|XP_020805621.1|DSER
OG0000522	LOC108115121|XP_017081862.1|DEUG	LOC110188505|XP_020813898.1|DSER
OG0000522	LOC108103026|XP_017063842.1|DEUG	LOC110184251|XP_020808371.1|DSER
OG0000523	LOC108113770|XP_017079957.1|DEUG	LOC110191312|XP_020817790.1|DSER
OG0000523	LOC108117687|XP_017085703.1|DEUG	LOC110176082|XP_020797983.1|DSER
OG0000524	LOC108115701|XP_017082760.1|DEUG	LOC110177426|XP_020799807.1|DSER
OG0000524	LOC108113792|XP_017079990.1|DEUG	LOC110191360|XP_020817867.1|DSER
OG0000524	LOC108113779|XP_017079969.1|DEUG	LOC110189030|XP_020814659.1|DSER
OG0000525	LOC108104605|XP_017066265.1|DEUG	LOC110188987|XP_020814595.1|DSER
OG0000525	LOC108104555|XP_017066186.1|DEUG	LOC110188986|XP_020814594.1|DSER
OG0000526	LOC108114811|XP_017081421.1|DEUG	LOC110177188|XP_020799442.1|DSER
OG0000526	LOC108109215|XP_017073149.1|DEUG	LOC110177140|XP_020799377.1|DSER
OG0000527	LOC108110657|XP_017075258.1|DEUG	LOC110187498|XP_020812550.1|DSER
OG0000527	LOC108111032|XP_017075848.1|DEUG	LOC110187536|XP_020812589.1|DSER
OG0000528	LOC108110490|XP_017075057.1|DEUG	LOC110183785|XP_020807801.1|DSER
OG0000529	LOC108110538|XP_017075108.1|DEUG	LOC110184964|XP_020809271.1|DSER
OG0000529	LOC108102546|XP_017063095.1|DEUG	LOC110187374|XP_020812423.1|DSER
OG0000530	LOC108114155|XP_017080435.1|DEUG	LOC110178608|XP_020801452.1|DSER
OG0000530	LOC108113616|XP_017079769.1|DEUG	LOC110188887|XP_020814463.1|DSER
OG0000531	LOC108105668|XP_017067857.1|DEUG	LOC110178108|XP_020800782.1|DSER
OG0000532	LOC108117098|XP_017084799.1|DEUG	LOC110188006|XP_020813188.1|DSER
OG0000532	LOC108117086|XP_017084747.1|DEUG	LOC110188005|XP_020813186.1|DSER
OG0000533	LOC108117714|XP_017085758.1|DEUG	LOC110176029|XP_020797898.1|DSER
OG0000533	LOC108109477|XP_017073491.1|DEUG	LOC110187943|XP_020813116.1|DSER
OG0000534	LOC108103808|XP_017064977.1|DEUG	LOC110180325|XP_020803641.1|DSER
OG0000534	LOC108105823|XP_017068055.1|DEUG	LOC110185545|XP_020810118.1|DSER
OG0000535	LOC108112462|XP_017077804.1|DEUG	LOC110180040|XP_020803311.1|DSER
OG0000535	LOC108109288|XP_017073270.1|DEUG	LOC110176886|XP_020799029.1|DSER
OG0000536	LOC108108090|XP_017071470.1|DEUG	LOC110176177|XP_020798079.1|DSER
OG0000537	LOC108113355|XP_017079408.1|DEUG	LOC110189300|XP_020814989.1|DSER
OG0000538	LOC108113053|XP_017078972.1|DEUG	LOC110191630|XP_020818182.1|DSER
OG0000538	LOC108104551|XP_017066181.1|DEUG	LOC110178407|XP_020801207.1|DSER
OG0000539	LOC108113537|XP_017079621.1|DEUG	LOC110186215|XP_020810937.1|DSER
OG0000539	LOC108113649|XP_017079809.1|DEUG	LOC110186190|XP_020810907.1|DSER
OG0000540	LOC108115424|XP_017082349.1|DEUG	LOC110187269|XP_020812315.1|DSER
OG0000542	LOC108113718|XP_017079888.1|DEUG	LOC110186788|XP_020811725.1|DSER
OG0000542	LOC108102311|XP_017062563.1|DEUG	LOC110185410|XP_020809876.1|DSER
OG0000543	LOC108108840|XP_017072537.1|DEUG	LOC110184670|XP_020808940.1|DSER
OG0000543	LOC108108882|XP_017072589.1|DEUG	LOC110182885|XP_020806688.1|DSER
OG0000544	LOC108114631|XP_017081186.1|DEUG	LOC110178724|XP_020801589.1|DSER
OG0000544	LOC108115167|XP_017081974.1|DEUG	LOC110184507|XP_020808731.1|DSER
OG0000545	LOC108117292|XP_017085137.1|DEUG	LOC110187823|XP_020812958.1|DSER
OG0000545	LOC108117263|XP_017085105.1|DEUG	LOC110187739|XP_020812855.1|DSER
OG0000546	LOC108116177|XP_017083407.1|DEUG	LOC110188731|XP_020814204.1|DSER
OG0000546	LOC108102901|XP_017063608.1|DEUG	LOC110179470|XP_020802700.1|DSER
OG0000547	LOC108111045|XP_017075862.1|DEUG	LOC110187897|XP_020813051.1|DSER
OG0000548	LOC108114171|XP_017080455.1|DEUG	LOC110190295|XP_020816338.1|DSER
OG0000548	LOC108114172|XP_017080456.1|DEUG	LOC110190296|XP_020816339.1|DSER
OG0000549	LOC108109191|XP_017073115.1|DEUG	LOC110177056|XP_020799233.1|DSER
OG0000550	LOC108105269|XP_017067238.1|DEUG	LOC110178745|XP_020801635.1|DSER
OG0000550	LOC108104657|XP_017066328.1|DEUG	LOC110178791|XP_020801703.1|DSER
OG0000551	LOC108112494|XP_017077851.1|DEUG	LOC110178527|XP_020801342.1|DSER
OG0000552	LOC108111351|XP_017076272.1|DEUG	LOC110186838|XP_020811787.1|DSER
OG0000552	LOC108111451|XP_017076411.1|DEUG	LOC110186668|XP_020811592.1|DSER
OG0000553	LOC108110939|XP_017075722.1|DEUG	LOC110177872|XP_020800488.1|DSER
OG0000554	LOC108116704|XP_017084210.1|DEUG	LOC110185315|XP_020809743.1|DSER
OG0000554	LOC108116705|XP_017084211.1|DEUG	LOC110185264|XP_020809666.1|DSER
OG0000555	LOC108104636|XP_017066299.1|DEUG	LOC110179417|XP_020802605.1|DSER
OG0000555	LOC108107775|XP_017070959.1|DEUG	LOC110181233|XP_020804594.1|DSER, LOC110180473|XP_020803815.1|DSER
OG0000556	LOC108105371|XP_017067396.1|DEUG	LOC110179726|XP_020803004.1|DSER
OG0000556	LOC108116500|XP_017083922.1|DEUG	LOC110191833|XP_020818457.1|DSER
OG0000557	LOC108111741|XP_017076783.1|DEUG	LOC110176580|XP_020798653.1|DSER
OG0000557	LOC108111736|XP_017076779.1|DEUG	LOC110176610|XP_020798692.1|DSER
OG0000558	LOC108116321|XP_017083617.1|DEUG	LOC110191842|XP_020818469.1|DSER
OG0000558	LOC108104947|XP_017066800.1|DEUG	LOC110184573|XP_020808806.1|DSER
OG0000559	LOC108112189|XP_017077528.1|DEUG	LOC110186176|XP_020810888.1|DSER
OG0000559	LOC108118186|XP_017086234.1|DEUG	LOC110176282|XP_020798260.1|DSER
OG0000560	LOC108113247|XP_017079283.1|DEUG	LOC110189432|XP_020815161.1|DSER
OG0000560	LOC108113246|XP_017079281.1|DEUG	LOC110189431|XP_020815160.1|DSER
OG0000561	LOC108108172|XP_017071603.1|DEUG	LOC110190641|XP_020816898.1|DSER
OG0000561	LOC108107573|XP_017070622.1|DEUG	LOC110190559|XP_020816778.1|DSER
OG0000562	LOC108114401|XP_017080863.1|DEUG	LOC110181239|XP_020804603.1|DSER
OG0000562	LOC108114579|XP_017081122.1|DEUG	LOC110181232|XP_020804593.1|DSER
OG0000563	LOC108113936|XP_017080132.1|DEUG	LOC110177481|XP_020799887.1|DSER
OG0000564	LOC108114025|XP_017080262.1|DEUG	LOC110190320|XP_020816374.1|DSER
OG0000564	LOC108113996|XP_017080229.1|DEUG	LOC110190071|XP_020816035.1|DSER
OG0000566	LOC108117297|XP_017085145.1|DEUG	LOC110190849|XP_020817157.1|DSER
OG0000566	LOC108108062|XP_017071427.1|DEUG	LOC110185332|XP_020809767.1|DSER
OG0000567	LOC108103197|XP_017064074.1|DEUG	LOC110181567|XP_020805016.1|DSER
OG0000567	LOC108103213|XP_017064097.1|DEUG	LOC110181566|XP_020805015.1|DSER
OG0000568	LOC108104311|XP_017065784.1|DEUG	LOC110184417|XP_020808611.1|DSER
OG0000568	LOC108115030|XP_017081764.1|DEUG	LOC110176469|XP_020798487.1|DSER
OG0000569	LOC108110369|XP_017074911.1|DEUG	LOC110191824|XP_020818448.1|DSER
OG0000569	LOC108117015|XP_017084672.1|DEUG	LOC110180710|XP_020804050.1|DSER
OG0000570	LOC108116717|XP_017084227.1|DEUG	LOC110176422|XP_020798426.1|DSER
OG0000570	LOC108116695|XP_017084198.1|DEUG	LOC110176424|XP_020798429.1|DSER
OG0000571	LOC108116057|XP_017083247.1|DEUG	LOC110176399|XP_020798393.1|DSER
OG0000572	LOC108116814|XP_017084352.1|DEUG	LOC110187812|XP_020812947.1|DSER
OG0000572	LOC108116825|XP_017084364.1|DEUG	LOC110187757|XP_020812877.1|DSER
OG0000573	LOC108108099|XP_017071489.1|DEUG	LOC110188824|XP_020814373.1|DSER
OG0000573	LOC108109145|XP_017073037.1|DEUG	LOC110176936|XP_020799095.1|DSER
OG0000574	LOC108114187|XP_017080485.1|DEUG	LOC110190321|XP_020816375.1|DSER
OG0000574	LOC108117259|XP_017085099.1|DEUG	LOC110188049|XP_020813257.1|DSER
OG0000575	LOC108108107|XP_017071505.1|DEUG	LOC110190569|XP_020816803.1|DSER
OG0000575	LOC108108142|XP_017071558.1|DEUG	LOC110190593|XP_020816844.1|DSER
OG0000576	LOC108116190|XP_017083420.1|DEUG	LOC110188526|XP_020813928.1|DSER
OG0000576	LOC108116188|XP_017083418.1|DEUG, LOC108116187|XP_017083417.1|DEUG	LOC110188412|XP_020813795.1|DSER
OG0000577	LOC108107058|XP_017069911.1|DEUG	LOC110176941|XP_020799102.1|DSER
OG0000577	LOC108107018|XP_017069854.1|DEUG	LOC110176873|XP_020799007.1|DSER
OG0000578	LOC108110704|XP_017075336.1|DEUG	LOC110183305|XP_020807203.1|DSER
OG0000578	LOC108113167|XP_017079171.1|DEUG	LOC110179138|XP_020802190.1|DSER
OG0000579	LOC108116830|XP_017084370.1|DEUG	LOC110191052|XP_020817437.1|DSER
OG0000579	LOC108114503|XP_017081011.1|DEUG	LOC110177486|XP_020799897.1|DSER
OG0000580	LOC108116459|XP_017083877.1|DEUG	LOC110187872|XP_020813015.1|DSER
OG0000580	LOC108116414|XP_017083787.1|DEUG	LOC110188083|XP_020813295.1|DSER
OG0000581	LOC108110214|XP_017074681.1|DEUG	LOC110190173|XP_020816182.1|DSER
OG0000581	LOC108102943|XP_017063702.1|DEUG	LOC110181771|XP_020805302.1|DSER
OG0000582	LOC108109179|XP_017073096.1|DEUG	LOC110176253|XP_020798223.1|DSER
OG0000583	LOC108109046|XP_017072834.1|DEUG	LOC110178512|XP_020801322.1|DSER
OG0000583	LOC108109045|XP_017072832.1|DEUG	LOC110178511|XP_020801321.1|DSER
OG0000584	LOC108110519|XP_017075088.1|DEUG	LOC110181441|XP_020804844.1|DSER, LOC110179871|XP_020803130.1|DSER
OG0000584	LOC108110523|XP_017075092.1|DEUG	LOC110181436|XP_020804837.1|DSER, LOC110179870|XP_020803129.1|DSER
OG0000585	LOC108109781|XP_017073949.1|DEUG	LOC110183712|XP_020807719.1|DSER
OG0000586	LOC108113294|XP_017079334.1|DEUG	LOC110177776|XP_020800302.1|DSER
OG0000586	LOC108104595|XP_017066247.1|DEUG	LOC110178265|XP_020800989.1|DSER
OG0000586	LOC108112041|XP_017077283.1|DEUG	LOC110191327|XP_020817823.1|DSER
OG0000587	LOC108112235|XP_017077545.1|DEUG	LOC110183757|XP_020807774.1|DSER, LOC110181117|XP_020804451.1|DSER
OG0000589	LOC108116982|XP_017084637.1|DEUG	LOC110183229|XP_020807104.1|DSER
OG0000590	LOC108115589|XP_017082591.1|DEUG	LOC110188594|XP_020814016.1|DSER
OG0000590	LOC108110396|XP_017074945.1|DEUG	LOC110183551|XP_020807510.1|DSER
OG0000592	LOC108113022|XP_017078939.1|DEUG	LOC110191585|XP_020818129.1|DSER
OG0000592	LOC108106343|XP_017068812.1|DEUG	LOC110189203|XP_020814832.1|DSER
OG0000593	LOC108115956|XP_017083082.1|DEUG	LOC110186802|XP_020811743.1|DSER
OG0000593	LOC108104940|XP_017066791.1|DEUG	LOC110181831|XP_020805393.1|DSER
OG0000594	LOC108116047|XP_017083234.1|DEUG	LOC110186598|XP_020811485.1|DSER
OG0000594	LOC108111724|XP_017076766.1|DEUG, LOC108114825|XP_017081448.1|DEUG	LOC110176626|XP_020798710.1|DSER
OG0000595	LOC108116957|XP_017084601.1|DEUG	LOC110184071|XP_020808114.1|DSER
OG0000595	LOC108115988|XP_017083137.1|DEUG	LOC110188373|XP_020813746.1|DSER
OG0000596	LOC108105413|XP_017067450.1|DEUG	LOC110179486|XP_020802719.1|DSER
OG0000596	LOC108116276|XP_017083552.1|DEUG, LOC108110693|XP_017075316.1|DEUG	LOC110176451|XP_020798462.1|DSER
OG0000597	LOC108117476|XP_017085387.1|DEUG	LOC110187848|XP_020812991.1|DSER
OG0000597	LOC108104001|XP_017065280.1|DEUG	LOC110191370|XP_020817881.1|DSER
OG0000598	LOC108116917|XP_017084545.1|DEUG	LOC110188127|XP_020813374.1|DSER
OG0000599	LOC108107664|XP_017070741.1|DEUG	LOC110178641|XP_020801492.1|DSER
OG0000599	LOC108104715|XP_017066425.1|DEUG	LOC110178633|XP_020801479.1|DSER
OG0000600	LOC108113328|XP_017079374.1|DEUG	LOC110189482|XP_020815228.1|DSER
OG0000600	LOC108113283|XP_017079321.1|DEUG	LOC110189256|XP_020814925.1|DSER
OG0000601	LOC108107110|XP_017069988.1|DEUG	LOC110185680|XP_020810306.1|DSER
OG0000601	LOC108110865|XP_017075601.1|DEUG	LOC110177565|XP_020800001.1|DSER, LOC110188792|XP_020814306.1|DSER
OG0000602	LOC108111242|XP_017076134.1|DEUG	LOC110185847|XP_020810513.1|DSER
OG0000602	LOC108110493|XP_017075061.1|DEUG	LOC110185754|XP_020810412.1|DSER
OG0000603	LOC108106149|XP_017068538.1|DEUG	LOC110176878|XP_020799013.1|DSER
OG0000604	LOC108110868|XP_017075604.1|DEUG	LOC110182327|XP_020806018.1|DSER
OG0000604	LOC108110870|XP_017075605.1|DEUG	LOC110182326|XP_020806017.1|DSER
OG0000605	LOC108115505|XP_017082486.1|DEUG	LOC110179891|XP_020803150.1|DSER, LOC110187456|XP_020812503.1|DSER
OG0000606	LOC108115657|XP_017082705.1|DEUG	LOC110177352|XP_020799703.1|DSER
OG0000607	LOC108117020|XP_017084677.1|DEUG, LOC108117278|XP_017085120.1|DEUG	LOC110190852|XP_020817160.1|DSER
OG0000607	LOC108110244|XP_017074720.1|DEUG	LOC110187682|XP_020812772.1|DSER
OG0000608	LOC108113538|XP_017079622.1|DEUG, LOC108113572|XP_017079653.1|DEUG	LOC110186172|XP_020810885.1|DSER
OG0000608	LOC108113590|XP_017079726.1|DEUG	LOC110186241|XP_020810966.1|DSER
OG0000609	LOC108110750|XP_017075452.1|DEUG	LOC110185774|XP_020810436.1|DSER
OG0000609	LOC108110310|XP_017074809.1|DEUG	LOC110176930|XP_020799085.1|DSER, LOC110180528|XP_020803855.1|DSER
OG0000610	LOC108108627|XP_017072216.1|DEUG	LOC110185216|XP_020809604.1|DSER
OG0000610	LOC108112393|XP_017077723.1|DEUG	LOC110177774|XP_020800299.1|DSER
OG0000611	LOC108109142|XP_017073029.1|DEUG	LOC110179244|XP_020802359.1|DSER
OG0000611	LOC108113308|XP_017079349.1|DEUG	LOC110181452|XP_020804861.1|DSER
OG0000612	LOC108108408|XP_017071949.1|DEUG	LOC110190893|XP_020817211.1|DSER, LOC110191352|XP_020817859.1|DSER
OG0000612	LOC108108409|XP_017071950.1|DEUG	LOC110191351|XP_020817858.1|DSER
OG0000612	LOC108108410|XP_017071952.1|DEUG	LOC110190888|XP_020817206.1|DSER
OG0000614	LOC108111298|XP_017076180.1|DEUG	LOC110191140|XP_020817553.1|DSER
OG0000615	LOC108109938|XP_017074228.1|DEUG	LOC110182641|XP_020806369.1|DSER
OG0000615	LOC108110053|XP_017074421.1|DEUG	LOC110188748|XP_020814248.1|DSER
OG0000616	LOC108109997|XP_017074322.1|DEUG	LOC110182633|XP_020806356.1|DSER
OG0000616	LOC108110001|XP_017074327.1|DEUG	LOC110182632|XP_020806353.1|DSER
OG0000617	LOC108115802|XP_017082876.1|DEUG	LOC110177319|XP_020799652.1|DSER
OG0000617	LOC108111820|XP_017076917.1|DEUG	LOC110190963|XP_020817312.1|DSER
OG0000618	LOC108109549|XP_017073608.1|DEUG	LOC110191113|XP_020817517.1|DSER
OG0000618	LOC108108749|XP_017072394.1|DEUG	LOC110191053|XP_020817438.1|DSER
OG0000619	LOC108111979|XP_017077181.1|DEUG	LOC110178445|XP_020801238.1|DSER
OG0000620	LOC108105014|XP_017066902.1|DEUG	LOC110184175|XP_020808245.1|DSER
OG0000620	LOC108117355|XP_017085222.1|DEUG	LOC110190629|XP_020816881.1|DSER
OG0000621	LOC108117147|XP_017084894.1|DEUG	LOC110188201|XP_020813457.1|DSER
OG0000621	LOC108105470|XP_017067558.1|DEUG	LOC110179492|XP_020802725.1|DSER
OG0000622	LOC108114602|XP_017081151.1|DEUG	LOC110178749|XP_020801640.1|DSER
OG0000622	LOC108108321|XP_017071838.1|DEUG	LOC110190510|XP_020816691.1|DSER
OG0000623	LOC108102839|XP_017063521.1|DEUG	LOC110186983|XP_020812001.1|DSER
OG0000623	LOC108102735|XP_017063372.1|DEUG	LOC110176698|XP_020798792.1|DSER
OG0000624	LOC108113155|XP_017079153.1|DEUG	LOC110189665|XP_020815469.1|DSER
OG0000624	LOC108113154|XP_017079152.1|DEUG	LOC110189664|XP_020815468.1|DSER
OG0000625	LOC108107929|XP_017071244.1|DEUG	LOC110190464|XP_020816632.1|DSER
OG0000625	LOC108107930|XP_017071248.1|DEUG	LOC110190571|XP_020816805.1|DSER
OG0000626	LOC108104769|XP_017066494.1|DEUG	LOC110178151|XP_020800842.1|DSER
OG0000626	LOC108109243|XP_017073209.1|DEUG	LOC110181093|XP_020804421.1|DSER
OG0000627	LOC108108604|XP_017072192.1|DEUG	LOC110185256|XP_020809651.1|DSER
OG0000627	LOC108110276|XP_017074751.1|DEUG	LOC110180617|XP_020803960.1|DSER
OG0000628	LOC108110580|XP_017075165.1|DEUG	LOC110182378|XP_020806079.1|DSER
OG0000628	LOC108110804|XP_017075523.1|DEUG	LOC110183345|XP_020807258.1|DSER
OG0000629	LOC108116526|XP_017083953.1|DEUG	LOC110187758|XP_020812881.1|DSER
OG0000629	LOC108115487|XP_017082461.1|DEUG	LOC110187447|XP_020812494.1|DSER
OG0000630	LOC108107029|XP_017069866.1|DEUG	LOC110181379|XP_020804767.1|DSER
OG0000630	LOC108107090|XP_017069956.1|DEUG	LOC110181363|XP_020804746.1|DSER
OG0000631	LOC108104117|XP_017065506.1|DEUG	LOC110187312|XP_020812360.1|DSER, LOC110177653|XP_020800123.1|DSER, LOC110182406|XP_020806104.1|DSER
OG0000631	LOC108105175|XP_017067115.1|DEUG	LOC110185944|XP_020810619.1|DSER
OG0000632	LOC108102667|XP_017063296.1|DEUG	LOC110179178|XP_020802238.1|DSER
OG0000632	LOC108102530|XP_017063056.1|DEUG	LOC110186043|XP_020810741.1|DSER
OG0000633	LOC108107950|XP_017071271.1|DEUG	LOC110179002|XP_020801995.1|DSER
OG0000633	LOC108107538|XP_017070567.1|DEUG	LOC110179000|XP_020801989.1|DSER
OG0000635	LOC108109171|XP_017073084.1|DEUG	LOC110183000|XP_020806882.1|DSER
OG0000635	LOC108115221|XP_017082066.1|DEUG	LOC110177595|XP_020800048.1|DSER
OG0000636	LOC108106897|XP_017069635.1|DEUG	LOC110181388|XP_020804778.1|DSER
OG0000636	LOC108106905|XP_017069643.1|DEUG	LOC110181389|XP_020804779.1|DSER
OG0000637	LOC108103691|XP_017064769.1|DEUG	LOC110187038|XP_020812061.1|DSER
OG0000637	LOC108103690|XP_017064768.1|DEUG	LOC110187034|XP_020812056.1|DSER
OG0000638	LOC108116715|XP_017084225.1|DEUG	LOC110191344|XP_020817850.1|DSER
OG0000638	LOC108103947|XP_017065200.1|DEUG	LOC110181512|XP_020804945.1|DSER
OG0000639	LOC108114134|XP_017080399.1|DEUG	LOC110189840|XP_020815704.1|DSER
OG0000641	LOC108110420|XP_017074976.1|DEUG	LOC110181443|XP_020804846.1|DSER
OG0000641	LOC108115049|XP_017081786.1|DEUG	LOC110188453|XP_020813841.1|DSER
OG0000642	LOC108105728|XP_017067931.1|DEUG	LOC110185905|XP_020810578.1|DSER
OG0000643	LOC108115752|XP_017082810.1|DEUG, LOC108115753|XP_017082811.1|DEUG, LOC108115750|XP_017082809.1|DEUG	LOC110177445|XP_020799837.1|DSER
OG0000643	LOC108115749|XP_017082808.1|DEUG	LOC110177446|XP_020799838.1|DSER
OG0000644	LOC108114651|XP_017081212.1|DEUG	LOC110181269|XP_020804637.1|DSER
OG0000644	LOC108114007|XP_017080242.1|DEUG	LOC110181278|XP_020804652.1|DSER
OG0000644	LOC108113919|XP_017080114.1|DEUG	LOC110181277|XP_020804651.1|DSER
OG0000645	LOC108102610|XP_017063203.1|DEUG	LOC110185735|XP_020810384.1|DSER
OG0000645	LOC108113184|XP_017079200.1|DEUG	LOC110185976|XP_020810658.1|DSER
OG0000646	LOC108116686|XP_017084188.1|DEUG	LOC110189449|XP_020815185.1|DSER
OG0000646	LOC108116025|XP_017083201.1|DEUG	LOC110184027|XP_020808054.1|DSER
OG0000647	LOC108115405|XP_017082332.1|DEUG	LOC110176668|XP_020798762.1|DSER, LOC110191092|XP_020817495.1|DSER
OG0000647	LOC108104307|XP_017065774.1|DEUG	LOC110184420|XP_020808614.1|DSER
OG0000648	LOC108105393|XP_017067425.1|DEUG	LOC110184444|XP_020808643.1|DSER
OG0000648	LOC108105322|XP_017067304.1|DEUG	LOC110184364|XP_020808516.1|DSER
OG0000649	LOC108109958|XP_017074262.1|DEUG	LOC110175956|XP_020797803.1|DSER
OG0000649	LOC108109965|XP_017074270.1|DEUG	LOC110176001|XP_020797861.1|DSER
OG0000650	LOC108116610|XP_017084063.1|DEUG	LOC110191073|XP_020817465.1|DSER
OG0000650	LOC108102382|XP_017062809.1|DEUG	LOC110185456|XP_020809958.1|DSER
OG0000651	LOC108114205|XP_017080513.1|DEUG	LOC110189963|XP_020815911.1|DSER
OG0000651	LOC108108089|XP_017071469.1|DEUG	LOC110178651|XP_020801502.1|DSER
OG0000652	LOC108113185|XP_017079201.1|DEUG	LOC110182934|XP_020806772.1|DSER
OG0000652	LOC108104435|XP_017065982.1|DEUG	LOC110183534|XP_020807493.1|DSER
OG0000653	LOC108111757|XP_017076803.1|DEUG	LOC110190581|XP_020816833.1|DSER
OG0000653	LOC108115014|XP_017081744.1|DEUG	LOC110178713|XP_020801575.1|DSER
OG0000654	LOC108102828|XP_017063506.1|DEUG	LOC110191331|XP_020817825.1|DSER, LOC110178755|XP_020801647.1|DSER
OG0000654	LOC108114343|XP_017080764.1|DEUG	LOC110190379|XP_020816468.1|DSER
OG0000655	LOC108112546|XP_017077971.1|DEUG	LOC110182239|XP_020805920.1|DSER
OG0000655	LOC108102558|XP_017063118.1|DEUG	LOC110179530|XP_020802769.1|DSER
OG0000656	LOC108111793|XP_017076871.1|DEUG	LOC110176652|XP_020798742.1|DSER
OG0000656	LOC108111794|XP_017076872.1|DEUG	LOC110176653|XP_020798745.1|DSER
OG0000657	LOC108104638|XP_017066303.1|DEUG	LOC110184492|XP_020808705.1|DSER
OG0000657	LOC108111009|XP_017075810.1|DEUG	LOC110177050|XP_020799225.1|DSER
OG0000658	LOC108105385|XP_017067418.1|DEUG	LOC110179734|XP_020803010.1|DSER
OG0000658	LOC108116173|XP_017083402.1|DEUG	LOC110187869|XP_020813012.1|DSER
OG0000659	LOC108111083|XP_017075907.1|DEUG	LOC110186108|XP_020810814.1|DSER
OG0000659	LOC108107107|XP_017069985.1|DEUG	LOC110183249|XP_020807130.1|DSER
OG0000660	LOC108111148|XP_017076005.1|DEUG	LOC110183976|XP_020807990.1|DSER
OG0000661	LOC108102739|XP_017063377.1|DEUG	LOC110188715|XP_020814183.1|DSER
OG0000661	LOC108102586|XP_017063176.1|DEUG	LOC110179184|XP_020802254.1|DSER
OG0000662	LOC108108110|XP_017071509.1|DEUG	LOC110183716|XP_020807724.1|DSER
OG0000662	LOC108117089|XP_017084776.1|DEUG	LOC110182446|XP_020806141.1|DSER
OG0000663	LOC108107275|XP_017070205.1|DEUG	LOC110184096|XP_020808140.1|DSER
OG0000664	LOC108115059|XP_017081794.1|DEUG	LOC110188738|XP_020814231.1|DSER
OG0000664	LOC108110316|XP_017074818.1|DEUG	LOC110183251|XP_020807135.1|DSER
OG0000665	LOC108113690|XP_017079855.1|DEUG	LOC110186677|XP_020811603.1|DSER
OG0000665	LOC108113805|XP_017080003.1|DEUG	LOC110186663|XP_020811587.1|DSER
OG0000666	LOC108109163|XP_017073075.1|DEUG	LOC110182066|XP_020805695.1|DSER
OG0000666	LOC108117598|XP_017085603.1|DEUG	LOC110181908|XP_020805501.1|DSER
OG0000667	LOC108102454|XP_017062949.1|DEUG	LOC110182591|XP_020806302.1|DSER
OG0000667	LOC108116415|XP_017083789.1|DEUG	LOC110188085|XP_020813297.1|DSER
OG0000668	LOC108116182|XP_017083415.1|DEUG	LOC110185349|XP_020809785.1|DSER
OG0000668	LOC108116873|XP_017084453.1|DEUG	LOC110191288|XP_020817754.1|DSER
OG0000669	LOC108104333|XP_017065809.1|DEUG	LOC110187066|XP_020812114.1|DSER
OG0000669	LOC108104334|XP_017065810.1|DEUG	LOC110187127|XP_020812197.1|DSER
OG0000670	LOC108105499|XP_017067607.1|DEUG	LOC110187480|XP_020812525.1|DSER
OG0000670	LOC108110330|XP_017074850.1|DEUG	LOC110181536|XP_020804976.1|DSER
OG0000671	LOC108110149|XP_017074553.1|DEUG	LOC110187898|XP_020813052.1|DSER
OG0000671	LOC108116077|XP_017083284.1|DEUG	LOC110176415|XP_020798416.1|DSER
OG0000672	LOC108102940|XP_017063698.1|DEUG	LOC110181765|XP_020805294.1|DSER
OG0000672	LOC108105077|XP_017066990.1|DEUG	LOC110180199|XP_020803511.1|DSER
OG0000673	LOC108118391|XP_017086556.1|DEUG	LOC110184244|XP_020808359.1|DSER
OG0000673	LOC108104252|XP_017065690.1|DEUG	LOC110189976|XP_020815924.1|DSER
