Orthogroup	DEUG.longest_only	DBIA.longest_only
OG0002024	LOC108111137|XP_017075992.1|DEUG	LOC108034158|XP_016964451.1|DBIA
OG0002025	LOC108112173|XP_017077465.1|DEUG	LOC108033995|XP_016964210.1|DBIA
OG0002026	LOC108108713|XP_017072335.1|DEUG	LOC108030863|XP_016959498.1|DBIA
OG0002027	LOC108112504|XP_017077872.1|DEUG	LOC108026624|XP_016953125.1|DBIA
OG0002028	LOC108107326|XP_017070300.1|DEUG	LOC108026781|XP_016953427.1|DBIA
OG0002029	LOC108107635|XP_017070709.1|DEUG	LOC108028242|XP_016955409.1|DBIA
OG0002030	LOC108107206|XP_017070111.1|DEUG	LOC108022732|XP_016947311.1|DBIA
OG0002031	LOC108106412|XP_017068921.1|DEUG	LOC108029767|XP_016957762.1|DBIA
OG0002032	LOC108110194|XP_017074644.1|DEUG	LOC108027155|XP_016953873.1|DBIA
OG0002033	LOC108117609|XP_017085622.1|DEUG	LOC108025690|XP_016951713.1|DBIA
OG0002034	LOC108118538|XP_017086777.1|DEUG	LOC108023510|XP_016948542.1|DBIA
OG0002035	LOC108109475|XP_017073489.1|DEUG	LOC108032165|XP_016961507.1|DBIA
OG0002036	LOC108108361|XP_017071892.1|DEUG	LOC108031058|XP_016959748.1|DBIA
OG0002037	LOC108108042|XP_017071405.1|DEUG	LOC108035209|XP_016966208.1|DBIA
OG0002038	LOC108117307|XP_017085156.1|DEUG	LOC108032083|XP_016961396.1|DBIA
OG0002039	LOC108117443|XP_017085352.1|DEUG	LOC108036875|XP_016968740.1|DBIA
OG0002040	LOC108104322|XP_017065794.1|DEUG	LOC108030488|XP_016958859.1|DBIA
OG0002041	LOC108104542|XP_017066171.1|DEUG	LOC108029595|XP_016957456.1|DBIA
OG0002042	LOC108116210|XP_017083484.1|DEUG	LOC108027364|XP_016954275.1|DBIA
OG0002043	LOC108115365|XP_017082281.1|DEUG	LOC108027390|XP_016954315.1|DBIA
OG0002044	LOC108115616|XP_017082638.1|DEUG	LOC108031652|XP_016960772.1|DBIA
OG0002045	LOC108109587|XP_017073653.1|DEUG	LOC108032117|XP_016961439.1|DBIA
OG0002046	LOC108117721|XP_017085769.1|DEUG	LOC108024803|XP_016950414.1|DBIA, LOC108035755|XP_016966942.1|DBIA
OG0002047	LOC108103751|XP_017064848.1|DEUG	LOC108024090|XP_016949354.1|DBIA
OG0002048	LOC108111726|XP_017076768.1|DEUG	LOC108031157|XP_016959862.1|DBIA, LOC108031332|XP_016960073.1|DBIA
OG0002049	LOC108116362|XP_017083675.1|DEUG	LOC108024523|XP_016949967.1|DBIA
OG0002050	LOC108116378|XP_017083708.1|DEUG	LOC108026222|XP_016952534.1|DBIA
OG0002051	LOC108106682|XP_017069402.1|DEUG	LOC108022767|XP_016947362.1|DBIA
OG0002052	LOC108114669|XP_017081237.1|DEUG	LOC108034415|XP_016964787.1|DBIA
OG0002053	LOC108109541|XP_017073599.1|DEUG	LOC108031812|XP_016961027.1|DBIA
OG0002054	LOC108115324|XP_017082221.1|DEUG	LOC108027218|XP_016954036.1|DBIA
OG0002055	LOC108111792|XP_017076870.1|DEUG	LOC108031828|XP_016961055.1|DBIA
OG0002056	LOC108107821|XP_017071057.1|DEUG	LOC108030569|XP_016958960.1|DBIA
OG0002057	LOC108111178|XP_017076047.1|DEUG	LOC108034187|XP_016964498.1|DBIA
OG0002058	LOC108104649|XP_017066319.1|DEUG	LOC108029949|XP_016957944.1|DBIA
OG0002059	LOC108113749|XP_017079932.1|DEUG	LOC108026272|XP_016952623.1|DBIA
OG0002060	LOC108106699|XP_017069421.1|DEUG	LOC108022881|XP_016947567.1|DBIA
OG0002061	LOC108107439|XP_017070468.1|DEUG	LOC108026884|XP_016953573.1|DBIA
OG0002062	LOC108117693|XP_017085711.1|DEUG	LOC108035785|XP_016967000.1|DBIA
OG0002063	LOC108109724|XP_017073858.1|DEUG	LOC108023240|XP_016948007.1|DBIA
OG0002064	LOC108108141|XP_017071557.1|DEUG	LOC108035465|XP_016966602.1|DBIA
OG0002065	LOC108107826|XP_017071065.1|DEUG	LOC108035060|XP_016965935.1|DBIA
OG0002066	LOC108116352|XP_017083656.1|DEUG	LOC108026130|XP_016952323.1|DBIA
OG0002067	LOC108107327|XP_017070302.1|DEUG	LOC108026967|XP_016953672.1|DBIA
OG0002068	LOC108113089|XP_017079024.1|DEUG	LOC108030377|XP_016958736.1|DBIA
OG0002069	LOC108107025|XP_017069862.1|DEUG	LOC108031619|XP_016960710.1|DBIA
OG0002070	LOC108116524|XP_017083950.1|DEUG	LOC108024855|XP_016950486.1|DBIA
OG0002071	LOC108113742|XP_017079920.1|DEUG	LOC108026131|XP_016952334.1|DBIA
OG0002072	LOC108113368|XP_017079424.1|DEUG	LOC108036536|XP_016968249.1|DBIA
OG0002073	LOC108104276|XP_017065716.1|DEUG	LOC108034899|XP_016965602.1|DBIA
OG0002074	LOC108106780|XP_017069510.1|DEUG	LOC108026911|XP_016953609.1|DBIA
OG0002075	LOC108107164|XP_017070065.1|DEUG	LOC108036769|XP_016968598.1|DBIA
OG0002076	LOC108112911|XP_017078771.1|DEUG	LOC108022782|XP_016947384.1|DBIA
OG0002077	LOC108102794|XP_017063451.1|DEUG	LOC108029177|XP_016956828.1|DBIA
OG0002078	LOC108106249|XP_017068704.1|DEUG	LOC108029667|XP_016957584.1|DBIA
OG0002079	LOC108114332|XP_017080745.1|DEUG	LOC108028294|XP_016955502.1|DBIA
OG0002080	LOC108113176|XP_017079182.1|DEUG	LOC108022999|XP_016947719.1|DBIA
OG0002081	LOC108107495|XP_017070532.1|DEUG	LOC108026959|XP_016953663.1|DBIA
OG0002082	LOC108112714|XP_017078429.1|DEUG	LOC108036374|XP_016967963.1|DBIA
OG0002083	LOC108103296|XP_017064204.1|DEUG	LOC108023395|XP_016948322.1|DBIA
OG0002084	LOC108112671|XP_017078299.1|DEUG	LOC108023060|XP_016947796.1|DBIA
OG0002085	LOC108112964|XP_017078853.1|DEUG	LOC108026658|XP_016953185.1|DBIA
OG0002086	LOC108113323|XP_017079366.1|DEUG	LOC108022809|XP_016947432.1|DBIA
OG0002087	LOC108107558|XP_017070600.1|DEUG	LOC108028017|XP_016955138.1|DBIA
OG0002088	LOC108114396|XP_017080858.1|DEUG	LOC108028348|XP_016955589.1|DBIA
OG0002089	LOC108104511|XP_017066120.1|DEUG	LOC108029607|XP_016957475.1|DBIA
OG0002090	LOC108114570|XP_017081110.1|DEUG	LOC108028596|XP_016956000.1|DBIA
OG0002091	LOC108107234|XP_017070141.1|DEUG	LOC108026606|XP_016953068.1|DBIA
OG0002092	LOC108114255|XP_017080640.1|DEUG	LOC108035213|XP_016966217.1|DBIA
OG0002093	LOC108112009|XP_017077236.1|DEUG	LOC108022843|XP_016947504.1|DBIA
OG0002094	LOC108107232|XP_017070139.1|DEUG	LOC108026593|XP_016953054.1|DBIA
OG0002095	LOC108105108|XP_017067031.1|DEUG	LOC108024093|XP_016949357.1|DBIA
OG0002096	LOC108106469|XP_017069028.1|DEUG	LOC108022612|XP_016947137.1|DBIA
OG0002097	LOC108104812|XP_017066585.1|DEUG	LOC108036327|XP_016967829.1|DBIA
OG0002098	LOC108108800|XP_017072470.1|DEUG	LOC108030845|XP_016959471.1|DBIA
OG0002099	LOC108109528|XP_017073581.1|DEUG	LOC108031104|XP_016959804.1|DBIA, LOC108032054|XP_016961359.1|DBIA
OG0002100	LOC108118242|XP_017086319.1|DEUG	LOC108030656|XP_016959164.1|DBIA
OG0002101	LOC108113412|XP_017079458.1|DEUG	LOC108029579|XP_016957430.1|DBIA
OG0002102	LOC108109088|XP_017072946.1|DEUG	LOC108029639|XP_016957531.1|DBIA
OG0002103	LOC108109548|XP_017073607.1|DEUG	LOC108031937|XP_016961206.1|DBIA
OG0002105	LOC108102654|XP_017063281.1|DEUG	LOC108027814|XP_016954881.1|DBIA
OG0002106	LOC108109540|XP_017073598.1|DEUG	LOC108031737|XP_016960916.1|DBIA
OG0002107	LOC108111001|XP_017075800.1|DEUG	LOC108033919|XP_016964079.1|DBIA
OG0002108	LOC108111598|XP_017076608.1|DEUG	LOC108024420|XP_016949826.1|DBIA
OG0002109	LOC108109016|XP_017072790.1|DEUG	LOC108025171|XP_016950937.1|DBIA
OG0002110	LOC108105720|XP_017067924.1|DEUG	LOC108032327|XP_016961625.1|DBIA
OG0002111	LOC108110618|XP_017075206.1|DEUG	LOC108036817|XP_016968656.1|DBIA
OG0002111	LOC108110426|XP_017074982.1|DEUG	LOC108036714|XP_016968504.1|DBIA
OG0002112	LOC108111346|XP_017076270.1|DEUG	LOC108033587|XP_016963422.1|DBIA
OG0002113	LOC108106109|XP_017068515.1|DEUG	LOC108031030|XP_016959720.1|DBIA
OG0002114	LOC108111296|XP_017076175.1|DEUG	LOC108025293|XP_016951169.1|DBIA
OG0002114	LOC108111315|XP_017076198.1|DEUG	LOC108025292|XP_016951168.1|DBIA
OG0002115	LOC108112516|XP_017077898.1|DEUG	LOC108026630|XP_016953137.1|DBIA
OG0002116	LOC108114855|XP_017081490.1|DEUG	LOC108032665|XP_016962114.1|DBIA
OG0002117	LOC108109279|XP_017073260.1|DEUG	LOC108026695|XP_016953272.1|DBIA
OG0002119	LOC108113728|XP_017079903.1|DEUG	LOC108026199|XP_016952480.1|DBIA
OG0002120	LOC108102378|XP_017062791.1|DEUG	LOC108036012|XP_016967414.1|DBIA
OG0002121	LOC108116026|XP_017083202.1|DEUG	LOC108026235|XP_016952559.1|DBIA
OG0002123	LOC108107033|XP_017069879.1|DEUG	LOC108033850|XP_016963974.1|DBIA
OG0002124	LOC108110002|XP_017074328.1|DEUG	LOC108035796|XP_016967027.1|DBIA
OG0002125	LOC108106383|XP_017068872.1|DEUG	LOC108030030|XP_016958074.1|DBIA
OG0002126	LOC108113940|XP_017080137.1|DEUG	LOC108028833|XP_016956310.1|DBIA
OG0002127	LOC108105381|XP_017067411.1|DEUG	LOC108023591|XP_016948683.1|DBIA
OG0002128	LOC108109934|XP_017074225.1|DEUG	LOC108035766|XP_016966958.1|DBIA
OG0002129	LOC108117176|XP_017084949.1|DEUG	LOC108031580|XP_016960634.1|DBIA
OG0002130	LOC108102459|XP_017062956.1|DEUG	LOC108023316|XP_016948108.1|DBIA
OG0002131	LOC108105267|XP_017067236.1|DEUG	LOC108025363|XP_016951315.1|DBIA
OG0002132	LOC108110968|XP_017075758.1|DEUG	LOC108034811|XP_016965348.1|DBIA
OG0002133	LOC108103859|XP_017065055.1|DEUG	LOC108036294|XP_016967797.1|DBIA
OG0002134	LOC108105364|XP_017067379.1|DEUG	LOC108023559|XP_016948635.1|DBIA
OG0002135	LOC108103448|XP_017064418.1|DEUG	LOC108023951|XP_016949132.1|DBIA
OG0002136	LOC108111424|XP_017076372.1|DEUG	LOC108025326|XP_016951241.1|DBIA
OG0002137	LOC108116599|XP_017084042.1|DEUG	LOC108026146|XP_016952366.1|DBIA
OG0002138	LOC108117624|XP_017085643.1|DEUG	LOC108023692|XP_016948805.1|DBIA
OG0002139	LOC108110403|XP_017074958.1|DEUG	LOC108033054|XP_016962670.1|DBIA
OG0002140	LOC108103158|XP_017064028.1|DEUG	LOC108023214|XP_016947973.1|DBIA
OG0002141	LOC108108645|XP_017072240.1|DEUG	LOC108024077|XP_016949341.1|DBIA
OG0002142	LOC108115018|XP_017081749.1|DEUG	LOC108024995|XP_016950740.1|DBIA
OG0002143	LOC108102643|XP_017063254.1|DEUG	LOC108027786|XP_016954842.1|DBIA
OG0002144	LOC108102358|XP_017062743.1|DEUG, LOC108102307|XP_017062556.1|DEUG	LOC108036687|XP_016968468.1|DBIA
OG0002145	LOC108117286|XP_017085129.1|DEUG	LOC108031903|XP_016961159.1|DBIA
OG0002146	LOC108104166|XP_017065558.1|DEUG, LOC108114993|XP_017081716.1|DEUG	LOC108024962|XP_016950689.1|DBIA
OG0002147	LOC108110130|XP_017074525.1|DEUG	LOC108025764|XP_016951847.1|DBIA
OG0002148	LOC108108210|XP_017071660.1|DEUG	LOC108034563|XP_016964981.1|DBIA
OG0002149	LOC108102369|XP_017062776.1|DEUG	LOC108036005|XP_016967390.1|DBIA
OG0002150	LOC108110054|XP_017074418.1|DEUG	LOC108026580|XP_016953026.1|DBIA
OG0002151	LOC108110512|XP_017075081.1|DEUG	LOC108033385|XP_016963193.1|DBIA
OG0002152	LOC108116875|XP_017084457.1|DEUG	LOC108025125|XP_016950885.1|DBIA
OG0002153	LOC108115946|XP_017083071.1|DEUG	LOC108026066|XP_016952250.1|DBIA
OG0002154	LOC108102458|XP_017062955.1|DEUG	LOC108023601|XP_016948698.1|DBIA
OG0002155	LOC108113490|XP_017079565.1|DEUG	LOC108025109|XP_016950863.1|DBIA
OG0002156	LOC108116780|XP_017084305.1|DEUG	LOC108030806|XP_016959390.1|DBIA
OG0002157	LOC108116869|XP_017084436.1|DEUG	LOC108024344|XP_016949738.1|DBIA
OG0002158	LOC108113091|XP_017079025.1|DEUG	LOC108030378|XP_016958737.1|DBIA
OG0002159	LOC108109115|XP_017072997.1|DEUG	LOC108022600|XP_016947123.1|DBIA
OG0002160	LOC108115066|XP_017081804.1|DEUG	LOC108031111|XP_016959811.1|DBIA
OG0002161	LOC108117250|XP_017085088.1|DEUG	LOC108031804|XP_016961013.1|DBIA
OG0002162	LOC108111994|XP_017077395.1|DEUG	LOC108024705|XP_016950278.1|DBIA
OG0002163	LOC108103362|XP_017064296.1|DEUG	LOC108036566|XP_016968306.1|DBIA
OG0002164	LOC108113645|XP_017079803.1|DEUG	LOC108026438|XP_016952864.1|DBIA
OG0002165	LOC108118453|XP_017086660.1|DEUG	LOC108033622|XP_016963484.1|DBIA
OG0002166	LOC108108460|XP_017072006.1|DEUG	LOC108036799|XP_016968635.1|DBIA
OG0002167	LOC108112053|XP_017077296.1|DEUG	LOC108030451|XP_016958832.1|DBIA
OG0002168	LOC108107401|XP_017070410.1|DEUG	LOC108026917|XP_016953617.1|DBIA
OG0002169	LOC108114710|XP_017081298.1|DEUG	LOC108035317|XP_016966379.1|DBIA
OG0002170	LOC108108703|XP_017072301.1|DEUG	LOC108024903|XP_016950557.1|DBIA
OG0002171	LOC108116598|XP_017084040.1|DEUG	LOC108026205|XP_016952496.1|DBIA
OG0002172	LOC108115638|XP_017082680.1|DEUG	LOC108032234|XP_016961585.1|DBIA
OG0002173	LOC108110505|XP_017075073.1|DEUG	LOC108033327|XP_016963101.1|DBIA
OG0002174	LOC108111636|XP_017076655.1|DEUG, LOC108111642|XP_017076662.1|DEUG	LOC108024757|XP_016950355.1|DBIA
OG0002175	LOC108111643|XP_017076663.1|DEUG	LOC108024758|XP_016950356.1|DBIA
OG0002176	LOC108117119|XP_017084839.1|DEUG	LOC108032126|XP_016961447.1|DBIA
OG0002177	LOC108111530|XP_017076539.1|DEUG	LOC108023355|XP_016948207.1|DBIA
OG0002178	LOC108115806|XP_017082884.1|DEUG	LOC108025240|XP_016951075.1|DBIA
OG0002179	LOC108113790|XP_017079987.1|DEUG	LOC108026414|XP_016952831.1|DBIA
OG0002181	LOC108103139|XP_017064000.1|DEUG	LOC108023675|XP_016948785.1|DBIA
OG0002182	LOC108115148|XP_017081941.1|DEUG	LOC108031489|XP_016960466.1|DBIA
OG0002183	LOC108112034|XP_017077270.1|DEUG	LOC108036244|XP_016967741.1|DBIA
OG0002184	LOC108111682|XP_017076711.1|DEUG	LOC108031751|XP_016960944.1|DBIA
OG0002185	LOC108105622|XP_017067793.1|DEUG	LOC108026323|XP_016952702.1|DBIA
OG0002186	LOC108113405|XP_017079447.1|DEUG	LOC108023829|XP_016948965.1|DBIA
OG0002187	LOC108115626|XP_017082666.1|DEUG	LOC108032093|XP_016961408.1|DBIA
OG0002188	LOC108107435|XP_017070460.1|DEUG	LOC108026653|XP_016953180.1|DBIA
OG0002189	LOC108113826|XP_017080024.1|DEUG	LOC108022847|XP_016947550.1|DBIA
OG0002190	LOC108116678|XP_017084167.1|DEUG	LOC108026239|XP_016952563.1|DBIA
OG0002191	LOC108114199|XP_017080506.1|DEUG	LOC108028321|XP_016955543.1|DBIA
OG0002192	LOC108108657|XP_017072250.1|DEUG	LOC108028575|XP_016955969.1|DBIA
OG0002193	LOC108117515|XP_017085500.1|DEUG	LOC108031839|XP_016961078.1|DBIA
OG0002194	LOC108115796|XP_017082865.1|DEUG	LOC108024407|XP_016949809.1|DBIA
OG0002195	LOC108116690|XP_017084193.1|DEUG	LOC108026398|XP_016952810.1|DBIA
OG0002196	LOC108116282|XP_017083558.1|DEUG	LOC108031127|XP_016959830.1|DBIA
OG0002197	LOC108104627|XP_017066291.1|DEUG	LOC108030958|XP_016959650.1|DBIA
OG0002198	LOC108115056|XP_017081791.1|DEUG	LOC108027260|XP_016954111.1|DBIA
OG0002199	LOC108109516|XP_017073556.1|DEUG	LOC108031630|XP_016960724.1|DBIA
OG0002200	LOC108105104|XP_017067028.1|DEUG	LOC108025770|XP_016951856.1|DBIA
OG0002202	LOC108116893|XP_017084488.1|DEUG	LOC108031728|XP_016960889.1|DBIA
OG0002203	LOC108111635|XP_017076654.1|DEUG, LOC108111675|XP_017076701.1|DEUG	LOC108024702|XP_016950272.1|DBIA
OG0002204	LOC108113729|XP_017079904.1|DEUG	LOC108026389|XP_016952800.1|DBIA
OG0002205	LOC108116835|XP_017084376.1|DEUG	LOC108023712|XP_016948835.1|DBIA
OG0002206	LOC108115700|XP_017082759.1|DEUG	LOC108031187|XP_016959895.1|DBIA
OG0002207	LOC108116056|XP_017083246.1|DEUG	LOC108024688|XP_016950253.1|DBIA
OG0002208	LOC108116109|XP_017083320.1|DEUG	LOC108024870|XP_016950503.1|DBIA
OG0002209	LOC108109750|XP_017073907.1|DEUG	LOC108023592|XP_016948685.1|DBIA
OG0002210	LOC108115386|XP_017082310.1|DEUG	LOC108027372|XP_016954286.1|DBIA
OG0002211	LOC108116953|XP_017084596.1|DEUG	LOC108031916|XP_016961175.1|DBIA
OG0002212	LOC108117121|XP_017084841.1|DEUG	LOC108031977|XP_016961260.1|DBIA
OG0002213	LOC108116146|XP_017083371.1|DEUG	LOC108027441|XP_016954379.1|DBIA
OG0002215	LOC108109209|XP_017073143.1|DEUG	LOC108031383|XP_016960231.1|DBIA
OG0002216	LOC108116071|XP_017083275.1|DEUG	LOC108026376|XP_016952786.1|DBIA
OG0002217	LOC108105241|XP_017067205.1|DEUG	LOC108024808|XP_016950419.1|DBIA
OG0002218	LOC108110066|XP_017074436.1|DEUG	LOC108026620|XP_016953106.1|DBIA
OG0002219	LOC108116976|XP_017084625.1|DEUG	LOC108032044|XP_016961345.1|DBIA
OG0002220	LOC108116798|XP_017084334.1|DEUG	LOC108030971|XP_016959659.1|DBIA
OG0002221	LOC108114624|XP_017081180.1|DEUG	LOC108035386|XP_016966482.1|DBIA
OG0002222	LOC108107367|XP_017070360.1|DEUG	LOC108022738|XP_016947317.1|DBIA
OG0002224	LOC108112564|XP_017078001.1|DEUG	LOC108030034|XP_016958083.1|DBIA
OG0002225	LOC108104917|XP_017066754.1|DEUG	LOC108028666|XP_016956087.1|DBIA
OG0002226	LOC108106403|XP_017068903.1|DEUG	LOC108030057|XP_016958130.1|DBIA
OG0002227	LOC108106474|XP_017069039.1|DEUG	LOC108022543|XP_016947010.1|DBIA
OG0002228	LOC108105408|XP_017067444.1|DEUG	LOC108029709|XP_016957673.1|DBIA
OG0002229	LOC108107358|XP_017070348.1|DEUG	LOC108022551|XP_016947028.1|DBIA
OG0002230	LOC108112543|XP_017077968.1|DEUG	LOC108029635|XP_016957523.1|DBIA
OG0002231	LOC108113113|XP_017079099.1|DEUG	LOC108030256|XP_016958565.1|DBIA
OG0002232	LOC108109160|XP_017073072.1|DEUG	LOC108022735|XP_016947313.1|DBIA
OG0002233	LOC108108208|XP_017071658.1|DEUG	LOC108030689|XP_016959212.1|DBIA
OG0002234	LOC108106692|XP_017069414.1|DEUG	LOC108022163|XP_016946496.1|DBIA
OG0002235	LOC108112672|XP_017078300.1|DEUG	LOC108026632|XP_016953139.1|DBIA
OG0002236	LOC108107315|XP_017070277.1|DEUG	LOC108026688|XP_016953265.1|DBIA
OG0002237	LOC108107434|XP_017070457.1|DEUG	LOC108026650|XP_016953176.1|DBIA
OG0002238	LOC108113024|XP_017078940.1|DEUG	LOC108030221|XP_016958487.1|DBIA
OG0002239	LOC108112846|XP_017078648.1|DEUG	LOC108029733|XP_016957709.1|DBIA
OG0002240	LOC108112933|XP_017078813.1|DEUG	LOC108026702|XP_016953284.1|DBIA
OG0002241	LOC108117391|XP_017085278.1|DEUG	LOC108035287|XP_016966343.1|DBIA
OG0002242	LOC108109825|XP_017074050.1|DEUG	LOC108035256|XP_016966291.1|DBIA
OG0002243	LOC108117146|XP_017084893.1|DEUG	LOC108031643|XP_016960763.1|DBIA
OG0002244	LOC108114342|XP_017080763.1|DEUG	LOC108028313|XP_016955525.1|DBIA
OG0002245	LOC108109815|XP_017074029.1|DEUG	LOC108035055|XP_016965924.1|DBIA
OG0002246	LOC108113183|XP_017079197.1|DEUG	LOC108030324|XP_016958670.1|DBIA
OG0002247	LOC108107402|XP_017070411.1|DEUG	LOC108026897|XP_016953595.1|DBIA
OG0002248	LOC108107912|XP_017071221.1|DEUG	LOC108035357|XP_016966442.1|DBIA
OG0002249	LOC108109911|XP_017074208.1|DEUG	LOC108034754|XP_016965192.1|DBIA
OG0002250	LOC108108901|XP_017072614.1|DEUG	LOC108022882|XP_016947568.1|DBIA
OG0002251	LOC108109274|XP_017073254.1|DEUG	LOC108023070|XP_016947806.1|DBIA
OG0002252	LOC108109205|XP_017073136.1|DEUG	LOC108022983|XP_016947698.1|DBIA
OG0002253	LOC108107461|XP_017070496.1|DEUG	LOC108022755|XP_016947342.1|DBIA
OG0002254	LOC108117462|XP_017085373.1|DEUG	LOC108031743|XP_016960929.1|DBIA
OG0002255	LOC108103759|XP_017064866.1|DEUG	LOC108024203|XP_016949542.1|DBIA
OG0002256	LOC108112585|XP_017078113.1|DEUG	LOC108036412|XP_016968027.1|DBIA
OG0002257	LOC108106420|XP_017068938.1|DEUG	LOC108022698|XP_016947261.1|DBIA
OG0002258	LOC108114104|XP_017080352.1|DEUG	LOC108028518|XP_016955890.1|DBIA
OG0002259	LOC108115198|XP_017082008.1|DEUG	LOC108025803|XP_016951936.1|DBIA
OG0002260	LOC108107974|XP_017071307.1|DEUG	LOC108028464|XP_016955811.1|DBIA
OG0002261	LOC108108675|XP_017072268.1|DEUG	LOC108030802|XP_016959376.1|DBIA
OG0002262	LOC108104833|XP_017066623.1|DEUG	LOC108036476|XP_016968146.1|DBIA
OG0002263	LOC108114539|XP_017081071.1|DEUG	LOC108034545|XP_016964961.1|DBIA
OG0002264	LOC108107366|XP_017070359.1|DEUG	LOC108022737|XP_016947316.1|DBIA
OG0002265	LOC108113991|XP_017080223.1|DEUG	LOC108034612|XP_016965036.1|DBIA
OG0002266	LOC108107614|XP_017070673.1|DEUG	LOC108028055|XP_016955182.1|DBIA
OG0002267	LOC108108322|XP_017071839.1|DEUG	LOC108027863|XP_016954967.1|DBIA
OG0002268	LOC108114546|XP_017081080.1|DEUG	LOC108028315|XP_016955533.1|DBIA
OG0002269	LOC108112777|XP_017078539.1|DEUG	LOC108030220|XP_016958484.1|DBIA
OG0002270	LOC108112999|XP_017078899.1|DEUG	LOC108036519|XP_016968214.1|DBIA
OG0002271	LOC108108347|XP_017071877.1|DEUG	LOC108030704|XP_016959237.1|DBIA
OG0002272	LOC108102805|XP_017063473.1|DEUG	LOC108035467|XP_016966604.1|DBIA
OG0002273	LOC108118204|XP_017086252.1|DEUG	LOC108030579|XP_016959004.1|DBIA
OG0002274	LOC108108708|XP_017072306.1|DEUG	LOC108030786|XP_016959327.1|DBIA
OG0002275	LOC108114632|XP_017081187.1|DEUG	LOC108035435|XP_016966556.1|DBIA
OG0002276	LOC108102789|XP_017063439.1|DEUG	LOC108030398|XP_016958775.1|DBIA
OG0002277	LOC108102863|XP_017063554.1|DEUG	LOC108030096|XP_016958254.1|DBIA
OG0002278	LOC108107518|XP_017070548.1|DEUG	LOC108034400|XP_016964771.1|DBIA
OG0002279	LOC108117372|XP_017085247.1|DEUG	LOC108029691|XP_016957643.1|DBIA
OG0002280	LOC108114186|XP_017080484.1|DEUG	LOC108035244|XP_016966267.1|DBIA
OG0002281	LOC108114463|XP_017080957.1|DEUG	LOC108035142|XP_016966072.1|DBIA
OG0002282	LOC108108032|XP_017071393.1|DEUG	LOC108035509|XP_016966659.1|DBIA
OG0002283	LOC108109188|XP_017073111.1|DEUG	LOC108022788|XP_016947403.1|DBIA
OG0002284	LOC108109068|XP_017072901.1|DEUG	LOC108029395|XP_016957112.1|DBIA
OG0002285	LOC108103286|XP_017064186.1|DEUG	LOC108032037|XP_016961341.1|DBIA
OG0002286	LOC108113194|XP_017079210.1|DEUG	LOC108022914|XP_016947610.1|DBIA
OG0002287	LOC108113123|XP_017079115.1|DEUG	LOC108036564|XP_016968301.1|DBIA
OG0002288	LOC108108303|XP_017071806.1|DEUG	LOC108029736|XP_016957715.1|DBIA
OG0002289	LOC108109822|XP_017074047.1|DEUG	LOC108034882|XP_016965579.1|DBIA
OG0002290	LOC108113415|XP_017079457.1|DEUG	LOC108022489|XP_016946971.1|DBIA
OG0002291	LOC108112619|XP_017078200.1|DEUG	LOC108030129|XP_016958327.1|DBIA
OG0002292	LOC108113072|XP_017079001.1|DEUG	LOC108030207|XP_016958453.1|DBIA
OG0002293	LOC108118498|XP_017086722.1|DEUG, LOC108117562|XP_017085559.1|DEUG	LOC108032781|XP_016962276.1|DBIA
OG0002294	LOC108109421|XP_017073408.1|DEUG	LOC108032002|XP_016961287.1|DBIA
OG0002295	LOC108106973|XP_017069778.1|DEUG	LOC108033695|XP_016963683.1|DBIA
OG0002297	LOC108105609|XP_017067775.1|DEUG	LOC108031415|XP_016960304.1|DBIA
OG0002298	LOC108107345|XP_017070332.1|DEUG	LOC108026529|XP_016952966.1|DBIA
OG0002299	LOC108106651|XP_017069356.1|DEUG	LOC108022229|XP_016946576.1|DBIA
OG0002300	LOC108103376|XP_017064311.1|DEUG	LOC108034325|XP_016964686.1|DBIA
OG0002301	LOC108114863|XP_017081504.1|DEUG	LOC108033974|XP_016964178.1|DBIA
OG0002302	LOC108114826|XP_017081447.1|DEUG	LOC108033761|XP_016963823.1|DBIA
OG0002303	LOC108103290|XP_017064192.1|DEUG	LOC108032156|XP_016961494.1|DBIA
OG0002304	LOC108105844|XP_017068094.1|DEUG	LOC108029171|XP_016956805.1|DBIA
OG0002305	LOC108114625|XP_017081181.1|DEUG	LOC108028581|XP_016955978.1|DBIA
OG0002306	LOC108106176|XP_017068586.1|DEUG	LOC108036114|XP_016967578.1|DBIA
OG0002307	LOC108111738|XP_017076784.1|DEUG	LOC108032575|XP_016961963.1|DBIA
OG0002308	LOC108110916|XP_017075675.1|DEUG	LOC108032632|XP_016962062.1|DBIA
OG0002309	LOC108102589|XP_017063180.1|DEUG	LOC108029080|XP_016956654.1|DBIA
OG0002310	LOC108115511|XP_017082495.1|DEUG	LOC108034171|XP_016964469.1|DBIA
OG0002311	LOC108114807|XP_017081409.1|DEUG	LOC108032368|XP_016961670.1|DBIA
OG0002312	LOC108111143|XP_017076000.1|DEUG	LOC108032784|XP_016962274.1|DBIA
OG0002314	LOC108104454|XP_017066007.1|DEUG	LOC108029416|XP_016957141.1|DBIA
OG0002315	LOC108106805|XP_017069539.1|DEUG	LOC108030435|XP_016958810.1|DBIA
OG0002316	LOC108111837|XP_017076934.1|DEUG	LOC108033377|XP_016963185.1|DBIA
OG0002317	LOC108104281|XP_017065732.1|DEUG	LOC108035250|XP_016966275.1|DBIA
