Orthogroup	DEUG.longest_only	DELE.longest_only
OG0003164	LOC108110354|XP_017074882.1|DEUG	LOC108138385|XP_017116052.1|DELE, LOC108135953|XP_017112393.1|DELE
OG0003165	LOC108112854|XP_017078662.1|DEUG	LOC108144689|XP_017125244.1|DELE
OG0003166	LOC108113226|XP_017079252.1|DEUG	LOC108143709|XP_017123729.1|DELE
OG0003167	LOC108111974|XP_017077172.1|DEUG	LOC108141598|XP_017120536.1|DELE
OG0003168	LOC108108311|XP_017071819.1|DEUG	LOC108142976|XP_017122621.1|DELE
OG0003169	LOC108115484|XP_017082458.1|DEUG	LOC108141829|XP_017120899.1|DELE
OG0003170	LOC108112747|XP_017078475.1|DEUG	LOC108144447|XP_017124822.1|DELE
OG0003171	LOC108112901|XP_017078748.1|DEUG	LOC108143688|XP_017123702.1|DELE
OG0003172	LOC108103734|XP_017064823.1|DEUG	LOC108134471|XP_017110277.1|DELE
OG0003173	LOC108115388|XP_017082313.1|DEUG	LOC108137440|XP_017114594.1|DELE
OG0003174	LOC108110324|XP_017074842.1|DEUG	LOC108139317|XP_017117512.1|DELE
OG0003175	LOC108113004|XP_017078906.1|DEUG	LOC108144534|XP_017124983.1|DELE
OG0003176	LOC108110492|XP_017075060.1|DEUG	LOC108147834|XP_017130078.1|DELE
OG0003177	LOC108113295|XP_017079335.1|DEUG	LOC108141866|XP_017120947.1|DELE
OG0003178	LOC108112954|XP_017078843.1|DEUG	LOC108142119|XP_017121305.1|DELE
OG0003179	LOC108113274|XP_017079311.1|DEUG	LOC108142043|XP_017121211.1|DELE
OG0003180	LOC108106765|XP_017069494.1|DEUG	LOC108144807|XP_017125421.1|DELE
OG0003181	LOC108106454|XP_017069009.1|DEUG	LOC108149816|XP_017133175.1|DELE
OG0003182	LOC108109146|XP_017073038.1|DEUG	LOC108143586|XP_017123591.1|DELE
OG0003183	LOC108114914|XP_017081584.1|DEUG	LOC108149086|XP_017131964.1|DELE
OG0003184	LOC108113941|XP_017080140.1|DEUG	LOC108135702|XP_017112034.1|DELE
OG0003185	LOC108111943|XP_017077109.1|DEUG	LOC108149093|XP_017131978.1|DELE
OG0003186	LOC108112940|XP_017078825.1|DEUG	LOC108137518|XP_017114722.1|DELE
OG0003187	LOC108102617|XP_017063215.1|DEUG	LOC108138784|XP_017116748.1|DELE
OG0003188	LOC108105282|XP_017067259.1|DEUG	LOC108136905|XP_017113853.1|DELE
OG0003189	LOC108114400|XP_017080862.1|DEUG	LOC108142815|XP_017122366.1|DELE
OG0003190	LOC108113050|XP_017078969.1|DEUG	LOC108144330|XP_017124529.1|DELE
OG0003191	LOC108107770|XP_017070949.1|DEUG	LOC108146768|XP_017128393.1|DELE
OG0003192	LOC108105988|XP_017068310.1|DEUG	LOC108146746|XP_017128361.1|DELE
OG0003193	LOC108115478|XP_017082446.1|DEUG	LOC108149425|XP_017132481.1|DELE
OG0003194	LOC108106017|XP_017068353.1|DEUG	LOC108136131|XP_017112611.1|DELE
OG0003195	LOC108108317|XP_017071831.1|DEUG	LOC108142992|XP_017122653.1|DELE
OG0003196	LOC108107564|XP_017070611.1|DEUG	LOC108142342|XP_017121589.1|DELE
OG0003197	LOC108105933|XP_017068201.1|DEUG	LOC108143173|XP_017122907.1|DELE
OG0003198	LOC108106930|XP_017069682.1|DEUG	LOC108135221|XP_017111340.1|DELE
OG0003199	LOC108104680|XP_017066365.1|DEUG	LOC108145688|XP_017126733.1|DELE
OG0003200	LOC108110356|XP_017074885.1|DEUG	LOC108134660|XP_017110544.1|DELE
OG0003201	LOC108106407|XP_017068908.1|DEUG	LOC108143384|XP_017123238.1|DELE
OG0003202	LOC108109866|XP_017074147.1|DEUG	LOC108146234|XP_017127648.1|DELE
OG0003203	LOC108106381|XP_017068860.1|DEUG	LOC108144522|XP_017124952.1|DELE
OG0003204	LOC108115131|XP_017081898.1|DEUG	LOC108141042|XP_017119663.1|DELE
OG0003205	LOC108107283|XP_017070226.1|DEUG	LOC108141477|XP_017120377.1|DELE
OG0003206	LOC108104455|XP_017066008.1|DEUG	LOC108143325|XP_017123134.1|DELE
OG0003207	LOC108116048|XP_017083235.1|DEUG	LOC108148890|XP_017131687.1|DELE
OG0003208	LOC108114453|XP_017080942.1|DEUG	LOC108150311|XP_017133915.1|DELE
OG0003209	LOC108113304|XP_017079344.1|DEUG	LOC108143579|XP_017123582.1|DELE
OG0003210	LOC108113691|XP_017079857.1|DEUG	LOC108143772|XP_017123789.1|DELE
OG0003211	LOC108106281|XP_017068737.1|DEUG	LOC108144185|XP_017124338.1|DELE
OG0003212	LOC108111798|XP_017076877.1|DEUG	LOC108141572|XP_017120508.1|DELE
OG0003213	LOC108112795|XP_017078570.1|DEUG	LOC108141331|XP_017120101.1|DELE
OG0003214	LOC108111980|XP_017077183.1|DEUG	LOC108143686|XP_017123692.1|DELE
OG0003215	LOC108112036|XP_017077271.1|DEUG	LOC108143651|XP_017123652.1|DELE
OG0003216	LOC108104540|XP_017066163.1|DEUG	LOC108145354|XP_017126232.1|DELE
OG0003217	LOC108113357|XP_017079414.1|DEUG	LOC108145373|XP_017126256.1|DELE
OG0003218	LOC108114635|XP_017081191.1|DEUG	LOC108142647|XP_017122134.1|DELE
OG0003219	LOC108105986|XP_017068305.1|DEUG	LOC108146745|XP_017128360.1|DELE
OG0003220	LOC108105696|XP_017067895.1|DEUG	LOC108149457|XP_017132537.1|DELE
OG0003221	LOC108105362|XP_017067377.1|DEUG	LOC108136218|XP_017112727.1|DELE
OG0003222	LOC108113427|XP_017079477.1|DEUG	LOC108145416|XP_017126313.1|DELE
OG0003223	LOC108106804|XP_017069538.1|DEUG	LOC108144875|XP_017125521.1|DELE
OG0003224	LOC108113056|XP_017078975.1|DEUG	LOC108144672|XP_017125220.1|DELE
OG0003225	LOC108104128|XP_017065519.1|DEUG	LOC108138241|XP_017115865.1|DELE
OG0003226	LOC108112164|XP_017077405.1|DEUG	LOC108149682|XP_017132917.1|DELE
OG0003228	LOC108116054|XP_017083241.1|DEUG	LOC108148824|XP_017131569.1|DELE
OG0003229	LOC108114368|XP_017080807.1|DEUG	LOC108142588|XP_017122041.1|DELE
OG0003231	LOC108107838|XP_017071080.1|DEUG	LOC108146102|XP_017127419.1|DELE
OG0003232	LOC108114951|XP_017081626.1|DEUG	LOC108141171|XP_017119888.1|DELE
OG0003233	LOC108106623|XP_017069315.1|DEUG	LOC108144542|XP_017125002.1|DELE
OG0003234	LOC108104838|XP_017066633.1|DEUG	LOC108141450|XP_017120342.1|DELE
OG0003235	LOC108116590|XP_017084025.1|DEUG	LOC108136775|XP_017113625.1|DELE
OG0003236	LOC108103608|XP_017064633.1|DEUG	LOC108146035|XP_017127316.1|DELE
OG0003238	LOC108112209|XP_017077515.1|DEUG	LOC108142124|XP_017121311.1|DELE
OG0003239	LOC108111033|XP_017075849.1|DEUG	LOC108134726|XP_017110619.1|DELE
OG0003240	LOC108104037|XP_017065361.1|DEUG	LOC108138040|XP_017115501.1|DELE
OG0003240	LOC108108802|XP_017072473.1|DEUG	LOC108143266|XP_017123069.1|DELE
OG0003242	LOC108107213|XP_017070118.1|DEUG	LOC108144191|XP_017124345.1|DELE
OG0003243	LOC108104232|XP_017065672.1|DEUG	LOC108143907|XP_017123973.1|DELE
OG0003243	LOC108104231|XP_017065671.1|DEUG	LOC108143906|XP_017123972.1|DELE
OG0003244	LOC108116259|XP_017083537.1|DEUG	LOC108140449|XP_017118669.1|DELE
OG0003245	LOC108103858|XP_017065051.1|DEUG	LOC108137695|XP_017115056.1|DELE
OG0003247	LOC108109459|XP_017073447.1|DEUG	LOC108143813|XP_017123824.1|DELE
OG0003250	LOC108115692|XP_017082750.1|DEUG	LOC108148932|XP_017131739.1|DELE
OG0003251	LOC108115761|XP_017082817.1|DEUG	LOC108149013|XP_017131848.1|DELE
OG0003252	LOC108115711|XP_017082771.1|DEUG	LOC108148929|XP_017131734.1|DELE
OG0003253	LOC108111812|XP_017076904.1|DEUG	LOC108134598|XP_017110450.1|DELE
OG0003254	LOC108116214|XP_017083489.1|DEUG	LOC108141072|XP_017119722.1|DELE
OG0003255	LOC108109061|XP_017072883.1|DEUG	LOC108142905|XP_017122481.1|DELE
OG0003256	LOC108115865|XP_017082981.1|DEUG	LOC108147183|XP_017129015.1|DELE
OG0003257	LOC108116772|XP_017084295.1|DEUG	LOC108142367|XP_017121665.1|DELE
OG0003258	LOC108115159|XP_017081997.1|DEUG	LOC108144964|XP_017125603.1|DELE
OG0003259	LOC108102390|XP_017062821.1|DEUG	LOC108140862|XP_017119341.1|DELE
OG0003260	LOC108103022|XP_017063837.1|DEUG	LOC108141625|XP_017120583.1|DELE
OG0003261	LOC108114998|XP_017081727.1|DEUG	LOC108141150|XP_017119863.1|DELE
OG0003262	LOC108107251|XP_017070208.1|DEUG	LOC108140703|XP_017119146.1|DELE
OG0003263	LOC108111860|XP_017076972.1|DEUG	LOC108136622|XP_017113430.1|DELE
OG0003264	LOC108112625|XP_017078220.1|DEUG	LOC108140917|XP_017119467.1|DELE
OG0003265	LOC108105877|XP_017068142.1|DEUG	LOC108149507|XP_017132623.1|DELE
OG0003266	LOC108113444|XP_017079507.1|DEUG	LOC108138764|XP_017116669.1|DELE
OG0003267	LOC108106038|XP_017068375.1|DEUG	LOC108136460|XP_017113139.1|DELE
OG0003268	LOC108116007|XP_017083172.1|DEUG	LOC108147171|XP_017128991.1|DELE
OG0003269	LOC108111409|XP_017076352.1|DEUG	LOC108148482|XP_017131005.1|DELE
OG0003270	LOC108106018|XP_017068355.1|DEUG	LOC108136150|XP_017112634.1|DELE
OG0003271	LOC108102372|XP_017062780.1|DEUG	LOC108145302|XP_017126113.1|DELE
OG0003272	LOC108109943|XP_017074237.1|DEUG	LOC108136474|XP_017113164.1|DELE
OG0003273	LOC108112763|XP_017078511.1|DEUG	LOC108143490|XP_017123429.1|DELE
OG0003274	LOC108103124|XP_017063979.1|DEUG	LOC108137278|XP_017114366.1|DELE
OG0003275	LOC108110402|XP_017074954.1|DEUG	LOC108136443|XP_017113095.1|DELE
OG0003276	LOC108111461|XP_017076419.1|DEUG	LOC108135033|XP_017111058.1|DELE
OG0003277	LOC108113138|XP_017079135.1|DEUG	LOC108143347|XP_017123157.1|DELE
OG0003278	LOC108116070|XP_017083274.1|DEUG	LOC108147267|XP_017129161.1|DELE
OG0003279	LOC108103679|XP_017064746.1|DEUG	LOC108136588|XP_017113389.1|DELE
OG0003280	LOC108109559|XP_017073620.1|DEUG	LOC108144020|XP_017124135.1|DELE
OG0003281	LOC108117299|XP_017085148.1|DEUG	LOC108140486|XP_017118725.1|DELE
OG0003282	LOC108103678|XP_017064739.1|DEUG	LOC108136505|XP_017113237.1|DELE
OG0003283	LOC108114834|XP_017081463.1|DEUG	LOC108139047|XP_017117154.1|DELE
OG0003284	LOC108104976|XP_017066836.1|DEUG	LOC108138587|XP_017116365.1|DELE
OG0003285	LOC108109065|XP_017072897.1|DEUG	LOC108143055|XP_017122756.1|DELE
OG0003286	LOC108115791|XP_017082853.1|DEUG	LOC108148637|XP_017131239.1|DELE
OG0003287	LOC108114380|XP_017080824.1|DEUG	LOC108142516|XP_017121925.1|DELE
OG0003288	LOC108108607|XP_017072198.1|DEUG	LOC108134567|XP_017110411.1|DELE
OG0003289	LOC108113102|XP_017079064.1|DEUG	LOC108149191|XP_017132103.1|DELE
OG0003290	LOC108115021|XP_017081752.1|DEUG	LOC108141115|XP_017119820.1|DELE
OG0003291	LOC108107972|XP_017071304.1|DEUG	LOC108142543|XP_017121958.1|DELE
OG0003292	LOC108110087|XP_017074466.1|DEUG	LOC108148154|XP_017130538.1|DELE
OG0003293	LOC108103706|XP_017064791.1|DEUG	LOC108136590|XP_017113391.1|DELE
OG0003294	LOC108113082|XP_017079016.1|DEUG	LOC108144753|XP_017125346.1|DELE
OG0003295	LOC108112562|XP_017078002.1|DEUG	LOC108140891|XP_017119413.1|DELE
OG0003296	LOC108116905|XP_017084508.1|DEUG	LOC108135094|XP_017111158.1|DELE
OG0003297	LOC108108392|XP_017071933.1|DEUG	LOC108135109|XP_017111185.1|DELE
OG0003298	LOC108105338|XP_017067320.1|DEUG	LOC108136334|XP_017112927.1|DELE
OG0003299	LOC108105228|XP_017067184.1|DEUG	LOC108139187|XP_017117301.1|DELE
OG0003300	LOC108108393|XP_017071936.1|DEUG	LOC108135098|XP_017111164.1|DELE
OG0003301	LOC108112922|XP_017078800.1|DEUG	LOC108144900|XP_017125550.1|DELE
OG0003302	LOC108110126|XP_017074521.1|DEUG	LOC108140914|XP_017119457.1|DELE
OG0003303	LOC108106616|XP_017069305.1|DEUG	LOC108149824|XP_017133185.1|DELE
OG0003304	LOC108116636|XP_017084105.1|DEUG	LOC108150368|XP_017133998.1|DELE
OG0003305	LOC108103774|XP_017064891.1|DEUG	LOC108134850|XP_017110803.1|DELE
OG0003306	LOC108114917|XP_017081594.1|DEUG	LOC108145120|XP_017125819.1|DELE
OG0003307	LOC108103963|XP_017065222.1|DEUG	LOC108138586|XP_017116362.1|DELE
OG0003308	LOC108110863|XP_017075599.1|DEUG	LOC108137850|XP_017115266.1|DELE
OG0003309	LOC108117690|XP_017085706.1|DEUG	LOC108144312|XP_017124501.1|DELE
OG0003310	LOC108102905|XP_017063617.1|DEUG	LOC108144388|XP_017124658.1|DELE
OG0003311	LOC108116514|XP_017083939.1|DEUG	LOC108140799|XP_017119287.1|DELE
OG0003312	LOC108117072|XP_017084734.1|DEUG	LOC108140777|XP_017119253.1|DELE
OG0003313	LOC108105536|XP_017067657.1|DEUG	LOC108137207|XP_017114287.1|DELE
OG0003314	LOC108107351|XP_017070340.1|DEUG	LOC108144755|XP_017125348.1|DELE
OG0003315	LOC108103969|XP_017065232.1|DEUG	LOC108147715|XP_017129928.1|DELE
OG0003316	LOC108104213|XP_017065645.1|DEUG	LOC108142907|XP_017122484.1|DELE
OG0003317	LOC108116163|XP_017083387.1|DEUG	LOC108135024|XP_017111048.1|DELE
OG0003318	LOC108108381|XP_017071918.1|DEUG	LOC108135080|XP_017111135.1|DELE
OG0003319	LOC108114973|XP_017081680.1|DEUG	LOC108141100|XP_017119793.1|DELE
OG0003320	LOC108104225|XP_017065660.1|DEUG	LOC108142951|XP_017122577.1|DELE
OG0003321	LOC108104236|XP_017065675.1|DEUG	LOC108142890|XP_017122454.1|DELE
OG0003322	LOC108109089|XP_017072952.1|DEUG	LOC108143111|XP_017122824.1|DELE
OG0003323	LOC108105526|XP_017067644.1|DEUG	LOC108137070|XP_017114065.1|DELE
OG0003324	LOC108102448|XP_017062933.1|DEUG	LOC108138412|XP_017116089.1|DELE
OG0003325	LOC108115176|XP_017081988.1|DEUG	LOC108141190|XP_017119917.1|DELE
OG0003326	LOC108105376|XP_017067400.1|DEUG	LOC108137340|XP_017114466.1|DELE
OG0003327	LOC108102361|XP_017062750.1|DEUG	LOC108145313|XP_017126153.1|DELE
OG0003328	LOC108103654|XP_017064699.1|DEUG	LOC108136320|XP_017112909.1|DELE
OG0003329	LOC108117148|XP_017084895.1|DEUG	LOC108140481|XP_017118710.1|DELE
OG0003330	LOC108117389|XP_017085275.1|DEUG	LOC108150244|XP_017133794.1|DELE
OG0003331	LOC108105386|XP_017067419.1|DEUG	LOC108137314|XP_017114429.1|DELE
OG0003332	LOC108103006|XP_017063814.1|DEUG	LOC108145570|XP_017126569.1|DELE
OG0003333	LOC108113497|XP_017079572.1|DEUG	LOC108148732|XP_017131400.1|DELE
OG0003334	LOC108115249|XP_017082095.1|DEUG	LOC108148285|XP_017130739.1|DELE
OG0003335	LOC108111693|XP_017076730.1|DEUG	LOC108139306|XP_017117495.1|DELE
OG0003336	LOC108109581|XP_017073646.1|DEUG	LOC108143949|XP_017124033.1|DELE
OG0003337	LOC108116055|XP_017083244.1|DEUG	LOC108148865|XP_017131654.1|DELE
OG0003338	LOC108116815|XP_017084353.1|DEUG	LOC108137015|XP_017114003.1|DELE
OG0003339	LOC108116085|XP_017083291.1|DEUG	LOC108148738|XP_017131415.1|DELE
OG0003340	LOC108116072|XP_017083276.1|DEUG	LOC108148740|XP_017131417.1|DELE
OG0003341	LOC108105324|XP_017067307.1|DEUG	LOC108136168|XP_017112654.1|DELE
OG0003342	LOC108117480|XP_017085423.1|DEUG	LOC108135428|XP_017111649.1|DELE
OG0003343	LOC108103957|XP_017065209.1|DEUG	LOC108138520|XP_017116257.1|DELE
OG0003344	LOC108105855|XP_017068116.1|DEUG	LOC108149403|XP_017132429.1|DELE
OG0003345	LOC108106041|XP_017068381.1|DEUG	LOC108134891|XP_017110883.1|DELE
OG0003346	LOC108116964|XP_017084609.1|DEUG	LOC108136819|XP_017113712.1|DELE
OG0003347	LOC108116879|XP_017084463.1|DEUG	LOC108136755|XP_017113594.1|DELE
OG0003348	LOC108116936|XP_017084571.1|DEUG	LOC108136868|XP_017113799.1|DELE
OG0003349	LOC108106001|XP_017068328.1|DEUG	LOC108146904|XP_017128635.1|DELE
OG0003350	LOC108115669|XP_017082721.1|DEUG	LOC108148809|XP_017131530.1|DELE
OG0003351	LOC108109751|XP_017073908.1|DEUG	LOC108138559|XP_017116320.1|DELE
OG0003352	LOC108111423|XP_017076371.1|DEUG	LOC108148758|XP_017131448.1|DELE
OG0003353	LOC108111493|XP_017076486.1|DEUG	LOC108135102|XP_017111169.1|DELE
OG0003354	LOC108113498|XP_017079574.1|DEUG	LOC108143935|XP_017124010.1|DELE
OG0003355	LOC108106035|XP_017068371.1|DEUG	LOC108136458|XP_017113133.1|DELE
OG0003356	LOC108103449|XP_017064420.1|DEUG	LOC108136432|XP_017113071.1|DELE
OG0003357	LOC108104357|XP_017065854.1|DEUG, LOC108104356|XP_017065853.1|DEUG	LOC108148175|XP_017130565.1|DELE
OG0003358	LOC108103084|XP_017063926.1|DEUG	LOC108138929|XP_017116988.1|DELE
OG0003359	LOC108103487|XP_017064482.1|DEUG	LOC108149990|XP_017133409.1|DELE
OG0003360	LOC108110029|XP_017074363.1|DEUG	LOC108148132|XP_017130468.1|DELE
OG0003361	LOC108109031|XP_017072815.1|DEUG	LOC108143382|XP_017123236.1|DELE
OG0003362	LOC108109375|XP_017073357.1|DEUG	LOC108143026|XP_017122711.1|DELE
OG0003363	LOC108115166|XP_017081971.1|DEUG	LOC108141151|XP_017119865.1|DELE
OG0003364	LOC108117490|XP_017085455.1|DEUG	LOC108140528|XP_017118826.1|DELE
OG0003365	LOC108115364|XP_017082280.1|DEUG	LOC108137487|XP_017114691.1|DELE
OG0003366	LOC108108632|XP_017072221.1|DEUG	LOC108135516|XP_017111750.1|DELE
OG0003367	LOC108108556|XP_017072126.1|DEUG	LOC108146490|XP_017128011.1|DELE
OG0003368	LOC108108615|XP_017072203.1|DEUG	LOC108146340|XP_017127799.1|DELE
OG0003369	LOC108116211|XP_017083485.1|DEUG	LOC108141069|XP_017119717.1|DELE
OG0003370	LOC108110089|XP_017074474.1|DEUG	LOC108139200|XP_017117328.1|DELE
OG0003371	LOC108105106|XP_017067029.1|DEUG	LOC108147740|XP_017129959.1|DELE
OG0003372	LOC108106580|XP_017069249.1|DEUG	LOC108147597|XP_017129726.1|DELE
OG0003373	LOC108116493|XP_017083916.1|DEUG	LOC108140746|XP_017119212.1|DELE
OG0003374	LOC108103842|XP_017065020.1|DEUG	LOC108137650|XP_017114966.1|DELE
OG0003375	LOC108105233|XP_017067190.1|DEUG	LOC108139274|XP_017117452.1|DELE
OG0003376	LOC108117484|XP_017085445.1|DEUG	LOC108140803|XP_017119290.1|DELE
OG0003377	LOC108117488|XP_017085453.1|DEUG	LOC108140526|XP_017118824.1|DELE
OG0003378	LOC108116096|XP_017083302.1|DEUG	LOC108137354|XP_017114478.1|DELE
OG0003379	LOC108115668|XP_017082720.1|DEUG	LOC108148764|XP_017131455.1|DELE
OG0003380	LOC108115601|XP_017082616.1|DEUG	LOC108148599|XP_017131166.1|DELE
OG0003381	LOC108112238|XP_017077552.1|DEUG	LOC108134472|XP_017110274.1|DELE
OG0003382	LOC108115798|XP_017082870.1|DEUG	LOC108147156|XP_017128959.1|DELE
OG0003383	LOC108112857|XP_017078675.1|DEUG	LOC108143072|XP_017122774.1|DELE
OG0003384	LOC108110743|XP_017075436.1|DEUG	LOC108149032|XP_017131873.1|DELE
OG0003385	LOC108109507|XP_017073542.1|DEUG	LOC108143937|XP_017124013.1|DELE
OG0003386	LOC108117549|XP_017085547.1|DEUG	LOC108142917|XP_017122495.1|DELE
OG0003387	LOC108115852|XP_017082956.1|DEUG	LOC108140383|XP_017118576.1|DELE
OG0003388	LOC108103473|XP_017064462.1|DEUG	LOC108150019|XP_017133467.1|DELE
OG0003389	LOC108107380|XP_017070378.1|DEUG	LOC108144897|XP_017125546.1|DELE
OG0003390	LOC108117046|XP_017084706.1|DEUG	LOC108135733|XP_017112055.1|DELE
OG0003391	LOC108111604|XP_017076620.1|DEUG	LOC108140574|XP_017118936.1|DELE
OG0003392	LOC108111533|XP_017076545.1|DEUG	LOC108135086|XP_017111143.1|DELE
OG0003393	LOC108116041|XP_017083226.1|DEUG	LOC108148767|XP_017131459.1|DELE
OG0003394	LOC108115070|XP_017081808.1|DEUG	LOC108135859|XP_017112249.1|DELE
OG0003395	LOC108115071|XP_017081809.1|DEUG	LOC108135874|XP_017112264.1|DELE
OG0003396	LOC108116020|XP_017083196.1|DEUG	LOC108148728|XP_017131395.1|DELE
OG0003397	LOC108115727|XP_017082790.1|DEUG	LOC108148746|XP_017131433.1|DELE
OG0003398	LOC108109426|XP_017073413.1|DEUG	LOC108143764|XP_017123782.1|DELE
OG0003399	LOC108113767|XP_017079954.1|DEUG	LOC108143780|XP_017123796.1|DELE
OG0003400	LOC108113744|XP_017079926.1|DEUG	LOC108143908|XP_017123974.1|DELE
OG0003401	LOC108115595|XP_017082598.1|DEUG	LOC108148721|XP_017131378.1|DELE
OG0003402	LOC108115560|XP_017082556.1|DEUG	LOC108143805|XP_017123817.1|DELE
OG0003403	LOC108107341|XP_017070322.1|DEUG	LOC108144599|XP_017125094.1|DELE
OG0003404	LOC108116908|XP_017084522.1|DEUG	LOC108139209|XP_017117345.1|DELE
OG0003405	LOC108113248|XP_017079284.1|DEUG	LOC108143605|XP_017123617.1|DELE
OG0003406	LOC108115995|XP_017083155.1|DEUG	LOC108148650|XP_017131264.1|DELE
OG0003407	LOC108115936|XP_017083061.1|DEUG	LOC108148491|XP_017131015.1|DELE
OG0003408	LOC108116161|XP_017083385.1|DEUG	LOC108135336|XP_017111520.1|DELE
OG0003409	LOC108109510|XP_017073548.1|DEUG	LOC108143931|XP_017124005.1|DELE
OG0003410	LOC108115678|XP_017082732.1|DEUG	LOC108148849|XP_017131622.1|DELE
OG0003411	LOC108116402|XP_017083762.1|DEUG	LOC108140692|XP_017119129.1|DELE
OG0003412	LOC108116069|XP_017083273.1|DEUG	LOC108147266|XP_017129160.1|DELE
OG0003413	LOC108114961|XP_017081650.1|DEUG	LOC108140955|XP_017119512.1|DELE
OG0003414	LOC108105937|XP_017068221.1|DEUG	LOC108143177|XP_017122916.1|DELE
OG0003415	LOC108103014|XP_017063826.1|DEUG	LOC108135449|XP_017111680.1|DELE
OG0003416	LOC108110248|XP_017074725.1|DEUG	LOC108140766|XP_017119241.1|DELE
OG0003417	LOC108116635|XP_017084104.1|DEUG	LOC108150359|XP_017133986.1|DELE
OG0003418	LOC108111774|XP_017076830.1|DEUG	LOC108135836|XP_017112209.1|DELE
OG0003419	LOC108110238|XP_017074715.1|DEUG	LOC108141163|XP_017119879.1|DELE
OG0003420	LOC108110209|XP_017074673.1|DEUG	LOC108141080|XP_017119740.1|DELE
OG0003421	LOC108116064|XP_017083264.1|DEUG	LOC108148707|XP_017131348.1|DELE
OG0003422	LOC108116037|XP_017083223.1|DEUG	LOC108148710|XP_017131360.1|DELE
OG0003423	LOC108112869|XP_017078688.1|DEUG	LOC108144524|XP_017124962.1|DELE
OG0003424	LOC108116679|XP_017084169.1|DEUG	LOC108136872|XP_017113804.1|DELE
OG0003425	LOC108109467|XP_017073478.1|DEUG	LOC108143977|XP_017124076.1|DELE
OG0003426	LOC108117240|XP_017085065.1|DEUG	LOC108135758|XP_017112092.1|DELE
OG0003427	LOC108117163|XP_017084925.1|DEUG	LOC108135832|XP_017112203.1|DELE
OG0003428	LOC108108428|XP_017071969.1|DEUG	LOC108135701|XP_017112032.1|DELE
OG0003429	LOC108109247|XP_017073217.1|DEUG	LOC108143589|XP_017123596.1|DELE
OG0003430	LOC108108906|XP_017072648.1|DEUG	LOC108135331|XP_017111510.1|DELE
OG0003431	LOC108114978|XP_017081693.1|DEUG	LOC108141124|XP_017119828.1|DELE
OG0003432	LOC108116700|XP_017084206.1|DEUG	LOC108136998|XP_017113985.1|DELE
OG0003433	LOC108111412|XP_017076357.1|DEUG	LOC108148839|XP_017131598.1|DELE
OG0003434	LOC108110084|XP_017074463.1|DEUG	LOC108137669|XP_017115013.1|DELE
OG0003435	LOC108115832|XP_017082913.1|DEUG	LOC108148641|XP_017131253.1|DELE
OG0003436	LOC108115343|XP_017082254.1|DEUG	LOC108148315|XP_017130794.1|DELE
OG0003437	LOC108115342|XP_017082250.1|DEUG	LOC108148314|XP_017130791.1|DELE
OG0003438	LOC108115358|XP_017082273.1|DEUG	LOC108148349|XP_017130853.1|DELE
OG0003439	LOC108116537|XP_017083964.1|DEUG	LOC108137033|XP_017114022.1|DELE
OG0003440	LOC108109355|XP_017073306.1|DEUG	LOC108143115|XP_017122828.1|DELE
OG0003441	LOC108105771|XP_017067983.1|DEUG	LOC108138711|XP_017116551.1|DELE
OG0003442	LOC108112902|XP_017078752.1|DEUG	LOC108142916|XP_017122493.1|DELE
OG0003443	LOC108108063|XP_017071428.1|DEUG	LOC108146216|XP_017127623.1|DELE
OG0003444	LOC108108247|XP_017071707.1|DEUG	LOC108142293|XP_017121531.1|DELE
OG0003445	LOC108117573|XP_017085571.1|DEUG	LOC108136429|XP_017113058.1|DELE
OG0003446	LOC108103961|XP_017065219.1|DEUG	LOC108138590|XP_017116369.1|DELE
OG0003447	LOC108102306|XP_017062554.1|DEUG	LOC108145336|XP_017126212.1|DELE
OG0003448	LOC108117587|XP_017085624.1|DEUG	LOC108141103|XP_017119800.1|DELE
OG0003449	LOC108117139|XP_017084887.1|DEUG	LOC108148270|XP_017130713.1|DELE
OG0003450	LOC108105627|XP_017067800.1|DEUG	LOC108140641|XP_017119053.1|DELE
OG0003451	LOC108110231|XP_017074707.1|DEUG	LOC108140684|XP_017119120.1|DELE
OG0003452	LOC108110239|XP_017074716.1|DEUG	LOC108140742|XP_017119208.1|DELE
OG0003453	LOC108102740|XP_017063378.1|DEUG	LOC108146620|XP_017128153.1|DELE
OG0003454	LOC108111103|XP_017075934.1|DEUG	LOC108147793|XP_017130021.1|DELE
OG0003455	LOC108113723|XP_017079895.1|DEUG	LOC108135864|XP_017112254.1|DELE
OG0003456	LOC108109116|XP_017072998.1|DEUG	LOC108143470|XP_017123398.1|DELE
OG0003457	LOC108115028|XP_017081762.1|DEUG	LOC108141250|XP_017119995.1|DELE
OG0003458	LOC108111571|XP_017076583.1|DEUG	LOC108140731|XP_017119194.1|DELE
OG0003459	LOC108116347|XP_017083651.1|DEUG	LOC108140655|XP_017119075.1|DELE
OG0003460	LOC108108848|XP_017072553.1|DEUG	LOC108148829|XP_017131582.1|DELE
OG0003461	LOC108115323|XP_017082219.1|DEUG	LOC108148290|XP_017130747.1|DELE
OG0003462	LOC108107862|XP_017071119.1|DEUG	LOC108147555|XP_017129631.1|DELE
OG0003463	LOC108111683|XP_017076712.1|DEUG	LOC108139297|XP_017117482.1|DELE
