Orthogroup	DEUG.longest_only	DYAK.longest_only
OG0001394	LOC108110805|XP_017075524.1|DEUG	LOC6528030|XP_002089097.1|DYAK
OG0001395	LOC108103729|XP_017064817.1|DEUG	LOC6537226|XP_002097784.1|DYAK
OG0001396	LOC108103929|XP_017065169.1|DEUG	LOC6525311|XP_002101147.1|DYAK
OG0001397	LOC108116501|XP_017083923.1|DEUG	LOC6536649|XP_002097221.1|DYAK
OG0001398	LOC108110124|XP_017074519.1|DEUG	LOC6526038|XP_002101855.1|DYAK
OG0001399	LOC108118277|XP_017086363.1|DEUG	LOC6539180|XP_039226995.1|DYAK
OG0001400	LOC108116812|XP_017084349.1|DEUG	LOC6536909|XP_002097478.1|DYAK
OG0001401	LOC108113973|XP_017080179.1|DEUG	LOC6539417|XP_002086308.2|DYAK
OG0001402	LOC108117342|XP_017085205.1|DEUG	LOC6539623|XP_002086508.1|DYAK
OG0001403	LOC108108676|XP_017072270.1|DEUG	LOC6534913|XP_002095584.1|DYAK
OG0001404	LOC108114906|XP_017081569.1|DEUG	LOC6529942|XP_039228166.1|DYAK
OG0001405	LOC108111905|XP_017077032.1|DEUG	LOC6530514|XP_002091429.1|DYAK
OG0001406	LOC108116955|XP_017084602.1|DEUG	LOC6525034|XP_002100873.1|DYAK
OG0001407	LOC108108521|XP_017072082.1|DEUG	LOC6534335|XP_002095015.1|DYAK
OG0001408	LOC108112500|XP_017077868.1|DEUG	LOC6531508|XP_002092307.1|DYAK
OG0001411	LOC108111690|XP_017076728.1|DEUG	LOC6537322|XP_002097879.1|DYAK
OG0001412	LOC108118459|XP_017086667.1|DEUG	LOC6529541|XP_002090539.1|DYAK, LOC6527413|XP_002088505.3|DYAK
OG0001413	LOC108112310|XP_017077625.1|DEUG	LOC6531163|XP_002091992.1|DYAK
OG0001413	LOC108112366|XP_017077685.1|DEUG	LOC6531164|XP_002091993.1|DYAK
OG0001414	LOC108104765|XP_017066488.1|DEUG	LOC120320440|XP_039227570.1|DYAK
OG0001415	LOC108106217|XP_017068631.1|DEUG	LOC6530490|XP_002091405.2|DYAK
OG0001415	LOC108106689|XP_017069411.1|DEUG	LOC6530492|XP_002091407.1|DYAK
OG0001416	LOC108106893|XP_017069632.1|DEUG	LOC6527058|XP_002088151.1|DYAK
OG0001417	LOC108103435|XP_017064393.1|DEUG	LOC6525365|XP_002101201.2|DYAK
OG0001418	LOC108108358|XP_017071888.1|DEUG	LOC6532657|XP_002093401.1|DYAK
OG0001418	LOC108108357|XP_017071887.1|DEUG	LOC6532655|XP_002093399.1|DYAK
OG0001419	LOC108106094|XP_017068441.1|DEUG	LOC6527720|XP_002088803.1|DYAK
OG0001419	LOC108106089|XP_017068438.1|DEUG	LOC6527721|XP_002088804.1|DYAK
OG0001420	LOC108115710|XP_017082770.1|DEUG	LOC6537772|XP_002098313.1|DYAK
OG0001421	LOC108116250|XP_017083529.1|DEUG	LOC6537373|XP_002097929.1|DYAK
OG0001422	LOC108102782|XP_017063432.1|DEUG	LOC6532334|XP_002093094.1|DYAK
OG0001422	LOC108102874|XP_017063571.1|DEUG	LOC6532335|XP_002093095.1|DYAK
OG0001423	LOC108105548|XP_017067673.1|DEUG	LOC26536017|XP_015048174.1|DYAK
OG0001423	LOC108105546|XP_017067671.1|DEUG	LOC6537161|XP_002097722.2|DYAK
OG0001424	LOC108116848|XP_017084392.1|DEUG, LOC108116852|XP_017084396.1|DEUG	LOC6536957|XP_002097526.1|DYAK, LOC6536958|XP_002097527.1|DYAK
OG0001425	LOC108113231|XP_017079258.1|DEUG, LOC108113230|XP_017079256.1|DEUG	LOC6531095|XP_002091929.1|DYAK
OG0001426	LOC108110790|XP_017075500.1|DEUG	LOC6526506|XP_002087617.1|DYAK
OG0001426	LOC108110033|XP_017074372.1|DEUG	LOC6524851|XP_002100691.2|DYAK
OG0001427	LOC108113482|XP_017079559.1|DEUG	LOC6528577|XP_002089620.1|DYAK
OG0001427	LOC108105751|XP_017067959.1|DEUG	LOC6528263|XP_002089316.2|DYAK
OG0001428	LOC108105954|XP_017068244.1|DEUG	LOC26535385|XP_015050443.1|DYAK
OG0001428	LOC108106468|XP_017069026.1|DEUG	LOC26534779|XP_015052841.1|DYAK
OG0001429	LOC108116795|XP_017084332.1|DEUG	LOC6537359|XP_039231543.1|DYAK
OG0001430	LOC108116891|XP_017084481.1|DEUG	LOC6536981|XP_002097550.1|DYAK
OG0001431	LOC108116948|XP_017084590.1|DEUG	LOC6525244|XP_002101081.1|DYAK
OG0001432	LOC108103424|XP_017064380.1|DEUG	LOC6525327|XP_002101163.1|DYAK
OG0001433	LOC108115728|XP_017082791.1|DEUG	LOC6537803|XP_002098344.1|DYAK
OG0001434	LOC108118294|XP_017086391.1|DEUG	LOC6524302|XP_002100161.2|DYAK
OG0001435	LOC108109001|XP_017072757.1|DEUG	LOC6528536|XP_002089582.1|DYAK
OG0001436	LOC108105511|XP_017067625.1|DEUG	LOC6538305|XP_002098832.1|DYAK
OG0001437	LOC108106071|XP_017068418.1|DEUG	LOC6527704|XP_002088788.1|DYAK
OG0001438	LOC108116022|XP_017083198.1|DEUG	LOC6538137|XP_002098672.1|DYAK
OG0001439	LOC108110247|XP_017074724.1|DEUG	LOC6535858|XP_002096477.1|DYAK
OG0001440	LOC108102934|XP_017063685.1|DEUG	LOC6524702|XP_002100546.1|DYAK
OG0001441	LOC108105102|XP_017067026.1|DEUG	LOC6526058|XP_002101875.1|DYAK
OG0001442	LOC108106983|XP_017069808.1|DEUG	LOC6526998|XP_002088094.1|DYAK
OG0001443	LOC108111370|XP_017076291.1|DEUG	LOC6538852|XP_002099365.1|DYAK
OG0001444	LOC108109557|XP_017073618.1|DEUG	LOC6537640|XP_002098185.1|DYAK
OG0001445	LOC108114976|XP_017081688.1|DEUG	LOC6535280|XP_002095936.1|DYAK
OG0001446	LOC108115682|XP_017082740.1|DEUG	LOC6537837|XP_002098378.2|DYAK
OG0001447	LOC108116454|XP_017083862.1|DEUG	LOC6537388|XP_002097944.2|DYAK
OG0001448	LOC108111429|XP_017076381.1|DEUG	LOC6538877|XP_039231310.1|DYAK
OG0001449	LOC108113217|XP_017079242.1|DEUG	LOC6531474|XP_002092273.1|DYAK
OG0001450	LOC108102502|XP_017063014.1|DEUG	LOC6528095|XP_002089162.1|DYAK
OG0001451	LOC108112442|XP_017077775.1|DEUG	LOC6528379|XP_039227599.1|DYAK
OG0001452	LOC108112134|XP_017077372.1|DEUG	LOC6530963|XP_039228007.1|DYAK
OG0001453	LOC108114562|XP_017081101.1|DEUG	LOC6539776|XP_002086662.2|DYAK
OG0001454	LOC108117252|XP_017085091.1|DEUG	LOC6536667|XP_002097239.1|DYAK
OG0001455	LOC108114442|XP_017080924.1|DEUG	LOC6534378|XP_015050598.1|DYAK
OG0001456	LOC108106523|XP_017069120.1|DEUG	LOC6528893|XP_039227216.1|DYAK
OG0001457	LOC108112558|XP_017077993.1|DEUG	LOC6530012|XP_002090958.1|DYAK
OG0001458	LOC108106271|XP_017068725.1|DEUG	LOC6530383|XP_002091309.1|DYAK
OG0001459	LOC108108127|XP_017071537.1|DEUG	LOC6533133|XP_002093859.1|DYAK
OG0001460	LOC108112589|XP_017078120.1|DEUG	LOC6528448|XP_002089494.2|DYAK
OG0001461	LOC108105071|XP_017066982.1|DEUG	LOC6525181|XP_002101019.1|DYAK
OG0001462	LOC108107935|XP_017071252.1|DEUG	LOC6532775|XP_002093517.1|DYAK
OG0001463	LOC108113607|XP_017079753.1|DEUG	LOC6538489|XP_015048884.1|DYAK
OG0001464	LOC108104390|XP_017065918.1|DEUG	LOC6523963|XP_002099835.1|DYAK
OG0001465	LOC108113250|XP_017079286.1|DEUG	LOC6529362|XP_015052304.1|DYAK
OG0001466	LOC108104105|XP_017065493.1|DEUG	LOC6527410|XP_002088502.2|DYAK
OG0001467	LOC108111655|XP_017076678.1|DEUG	LOC6527262|XP_002088356.1|DYAK
OG0001468	LOC108108266|XP_017071713.1|DEUG	LOC6532599|XP_015049453.1|DYAK
OG0001469	LOC108106461|XP_017069015.1|DEUG	LOC6530343|XP_002091270.1|DYAK, LOC6538468|XP_002098992.1|DYAK
OG0001470	LOC108113951|XP_017080152.1|DEUG	LOC6539727|XP_039229987.1|DYAK
OG0001471	LOC108104676|XP_017066356.1|DEUG	LOC6532301|XP_039230757.1|DYAK
OG0001472	LOC108114375|XP_017080816.1|DEUG	LOC6534431|XP_002095108.1|DYAK
OG0001473	LOC108114945|XP_017081618.1|DEUG	LOC6535264|XP_039232194.1|DYAK
OG0001474	LOC108103250|XP_017064142.1|DEUG	LOC6524011|XP_002099883.1|DYAK
OG0001475	LOC108104840|XP_017066637.1|DEUG	LOC6528859|XP_002089891.1|DYAK
OG0001476	LOC108109968|XP_017074274.1|DEUG	LOC6525800|XP_002101621.3|DYAK
OG0001477	LOC108111421|XP_017076368.1|DEUG	LOC6538010|XP_002098545.1|DYAK
OG0001478	LOC108110747|XP_017075444.1|DEUG	LOC6526309|XP_002087431.1|DYAK
OG0001479	LOC108105508|XP_017067621.1|DEUG	LOC6523818|XP_002099693.1|DYAK
OG0001480	LOC108111005|XP_017075805.1|DEUG	LOC6526302|XP_002087424.1|DYAK
OG0001481	LOC108115472|XP_017082421.1|DEUG	LOC6529843|XP_039229184.1|DYAK
OG0001482	LOC108112429|XP_017077761.1|DEUG	LOC6531438|XP_002092241.1|DYAK
OG0001483	LOC108118309|XP_017086410.1|DEUG	LOC6539249|XP_039228148.1|DYAK
OG0001484	LOC108110438|XP_017074994.1|DEUG	LOC6526720|XP_002087823.1|DYAK
OG0001485	LOC108108622|XP_017072210.1|DEUG	LOC6535015|XP_002095683.2|DYAK
OG0001486	LOC108106192|XP_017068605.1|DEUG	LOC6527638|XP_002088726.1|DYAK
OG0001487	LOC108117613|XP_017085628.1|DEUG	LOC26536189|XP_015045210.1|DYAK
OG0001488	LOC108111911|XP_017077039.1|DEUG	LOC6529970|XP_002090916.2|DYAK
OG0001489	LOC108114815|XP_017081422.1|DEUG	LOC6529772|XP_015052419.2|DYAK
OG0001490	LOC108110765|XP_017075469.1|DEUG	LOC6526636|XP_002087744.1|DYAK
OG0001491	LOC108110661|XP_017075263.1|DEUG	LOC6526553|XP_015053307.1|DYAK
OG0001492	LOC108106908|XP_017069648.1|DEUG	LOC6526979|XP_002088075.1|DYAK
OG0001493	LOC108105079|XP_017066992.1|DEUG	LOC6525164|XP_002101002.2|DYAK
OG0001494	LOC108104980|XP_017066842.1|DEUG	LOC6525431|XP_002101266.2|DYAK
OG0001495	LOC108109010|XP_017072771.1|DEUG	LOC6528540|XP_002089586.1|DYAK
OG0001496	LOC108117428|XP_017085331.1|DEUG	LOC6525386|XP_002101222.2|DYAK
OG0001497	LOC108104608|XP_017066271.1|DEUG	LOC6528730|XP_002089765.1|DYAK
OG0001498	LOC108115046|XP_017081783.1|DEUG	LOC6536060|XP_002096670.2|DYAK
OG0001500	LOC108111990|XP_017077207.1|DEUG	LOC6530985|XP_002091823.1|DYAK
OG0001501	LOC108111721|XP_017076762.1|DEUG	LOC6536741|XP_002097313.1|DYAK
OG0001502	LOC108106386|XP_017068881.1|DEUG	LOC6530475|XP_002091390.1|DYAK
OG0001503	LOC108113198|XP_017079214.1|DEUG	LOC6528411|XP_039226209.1|DYAK
OG0001504	LOC108103685|XP_017064763.1|DEUG	LOC6525482|XP_039231765.1|DYAK
OG0001505	LOC108112171|XP_017077437.1|DEUG	LOC6531661|XP_039228435.1|DYAK
OG0001506	LOC108112842|XP_017078643.1|DEUG	LOC6530071|XP_002091017.1|DYAK
OG0001507	LOC108112703|XP_017078413.1|DEUG	LOC6530549|XP_039228062.1|DYAK
OG0001508	LOC108108897|XP_017072608.1|DEUG	LOC6530835|XP_002091718.1|DYAK
OG0001509	LOC108112358|XP_017077675.1|DEUG	LOC6530581|XP_002091494.2|DYAK
OG0001510	LOC108113428|XP_017079476.1|DEUG	LOC6528082|XP_002089149.1|DYAK
OG0001511	LOC108107451|XP_017070487.1|DEUG	LOC6532172|XP_015051737.1|DYAK
OG0001512	LOC108102712|XP_017063341.1|DEUG	LOC6533326|XP_002094052.1|DYAK
OG0001513	LOC108118341|XP_017086464.1|DEUG	LOC6540104|XP_039230043.1|DYAK
OG0001515	LOC108105464|XP_017067553.1|DEUG	LOC6523858|XP_002099731.1|DYAK
OG0001516	LOC108111309|XP_017076192.1|DEUG	LOC6538903|XP_002099407.1|DYAK
OG0001516	LOC108111272|XP_017076149.1|DEUG	LOC6538904|XP_002099408.1|DYAK
OG0001517	LOC108116185|XP_017083414.1|DEUG	LOC6536085|XP_002096695.3|DYAK
OG0001517	LOC108115879|XP_017083008.1|DEUG	LOC6538238|XP_002098765.1|DYAK
OG0001518	LOC108118090|XP_017086132.1|DEUG	LOC6525290|XP_002101126.1|DYAK
OG0001519	LOC108108597|XP_017072186.1|DEUG, LOC108115075|XP_017081813.1|DEUG	LOC6536011|XP_002096626.1|DYAK
OG0001520	LOC108115321|XP_017082217.1|DEUG	LOC6537545|XP_002098091.1|DYAK
OG0001520	LOC108115322|XP_017082218.1|DEUG	LOC26535106|XP_015048408.1|DYAK
OG0001521	LOC108106984|XP_017069809.1|DEUG	LOC6529734|XP_002090727.1|DYAK
OG0001522	LOC108110560|XP_017075140.1|DEUG	LOC120321770|XP_039231541.1|DYAK
OG0001522	LOC108107587|XP_017070638.1|DEUG, LOC108118397|XP_017086562.1|DEUG	LOC6529419|XP_039228066.1|DYAK
OG0001522	LOC108102467|XP_017062965.1|DEUG	LOC6527099|XP_002088192.1|DYAK
OG0001523	LOC108112268|XP_017077579.1|DEUG	LOC6531595|XP_002092392.1|DYAK
OG0001523	LOC108112225|XP_017077534.1|DEUG	LOC6531594|XP_002092391.1|DYAK
OG0001524	LOC108106324|XP_017068784.1|DEUG	LOC6530242|XP_002091179.2|DYAK
OG0001526	LOC108102951|XP_017063718.1|DEUG	LOC6525522|XP_002101357.1|DYAK
OG0001526	LOC108102952|XP_017063719.1|DEUG	LOC6525523|XP_002101358.1|DYAK
OG0001527	LOC108103185|XP_017064061.1|DEUG, LOC108103186|XP_017064062.1|DEUG	LOC6525950|XP_002101770.2|DYAK
OG0001528	LOC108113726|XP_017079899.1|DEUG	LOC6536518|XP_039231500.1|DYAK
OG0001529	LOC108103538|XP_017064556.1|DEUG	LOC6524254|XP_002100117.1|DYAK
OG0001530	LOC108108527|XP_017072091.1|DEUG	LOC6527837|XP_002088909.1|DYAK
OG0001531	LOC108111912|XP_017077040.1|DEUG	LOC6530989|XP_015051766.1|DYAK
OG0001534	LOC108109721|XP_017073843.1|DEUG	LOC6524042|XP_039232157.1|DYAK
OG0001535	LOC108114768|XP_017081404.1|DEUG	LOC6526133|XP_002101950.1|DYAK
OG0001536	LOC108117475|XP_017085391.1|DEUG	LOC6525747|XP_002101569.1|DYAK
OG0001537	LOC108110732|XP_017075411.1|DEUG	LOC6526316|XP_002087438.1|DYAK
OG0001538	LOC108118357|XP_017086512.1|DEUG	LOC6524605|XP_002100462.1|DYAK
OG0001539	LOC108109037|XP_017072824.1|DEUG	LOC6531813|XP_002092600.1|DYAK
OG0001540	LOC108110751|XP_017075449.1|DEUG	LOC6526726|XP_002087829.1|DYAK
OG0001541	LOC108116752|XP_017084258.1|DEUG	LOC6535166|XP_002095828.1|DYAK
OG0001542	LOC108116444|XP_017083843.1|DEUG	LOC6536558|XP_039231511.1|DYAK
OG0001543	LOC108103966|XP_017065229.1|DEUG	LOC6524998|XP_002100838.2|DYAK
OG0001544	LOC108110387|XP_017074922.1|DEUG	LOC6524275|XP_039229197.1|DYAK
OG0001545	LOC108105910|XP_017068173.1|DEUG	LOC6526195|XP_002102004.2|DYAK
OG0001546	LOC108117711|XP_017085755.1|DEUG	LOC6526194|XP_002102003.1|DYAK
OG0001547	LOC108118129|XP_017086179.1|DEUG	LOC6524324|XP_039230735.1|DYAK
OG0001548	LOC108103930|XP_017065171.1|DEUG	LOC6524980|XP_015046020.1|DYAK
OG0001549	LOC108118432|XP_017086622.1|DEUG	LOC6529515|XP_015052133.2|DYAK
OG0001550	LOC108117482|XP_017085442.1|DEUG	LOC6536500|XP_002097078.1|DYAK
OG0001551	LOC108115702|XP_017082761.1|DEUG	LOC6537822|XP_002098363.2|DYAK
OG0001552	LOC108112850|XP_017078661.1|DEUG	LOC6536332|XP_002096916.1|DYAK
OG0001553	LOC108118289|XP_017086379.1|DEUG	LOC6524306|XP_002100165.1|DYAK
OG0001554	LOC108116453|XP_017083859.1|DEUG	LOC6536531|XP_015047805.1|DYAK
OG0001555	LOC108106946|XP_017069703.1|DEUG	LOC6529636|XP_002090630.1|DYAK
OG0001556	LOC108113255|XP_017079292.1|DEUG	LOC6531128|XP_002091962.1|DYAK
OG0001557	LOC108109976|XP_017074286.1|DEUG	LOC6525552|XP_002101387.1|DYAK
OG0001558	LOC108115202|XP_017082016.1|DEUG	LOC6524901|XP_002100741.1|DYAK
OG0001559	LOC108116674|XP_017084160.1|DEUG	LOC6538745|XP_002099260.1|DYAK
OG0001560	LOC108109292|XP_017073278.1|DEUG, LOC108109282|XP_017073266.1|DEUG, LOC108115147|XP_017081936.1|DEUG	LOC6539897|XP_039231953.1|DYAK
OG0001561	LOC108111595|XP_017076605.1|DEUG	LOC6537458|XP_002098014.1|DYAK
OG0001562	LOC108106933|XP_017069687.1|DEUG	LOC6527050|XP_002088143.1|DYAK
OG0001563	LOC108114750|XP_017081351.1|DEUG, LOC108117453|XP_017085358.1|DEUG, LOC108112068|XP_017077306.1|DEUG	LOC6535223|XP_039229482.1|DYAK
OG0001564	LOC108109464|XP_017073468.1|DEUG	LOC6537647|XP_039231850.1|DYAK
OG0001565	LOC108109501|XP_017073529.1|DEUG	LOC6536171|XP_002096762.3|DYAK
OG0001566	LOC108116462|XP_017083881.1|DEUG	LOC6536563|XP_002097139.1|DYAK
OG0001567	LOC108106763|XP_017069492.1|DEUG	LOC6530297|XP_002091224.2|DYAK
OG0001568	LOC108111664|XP_017076684.1|DEUG	LOC6537312|XP_039232413.1|DYAK
OG0001569	LOC108116990|XP_017084644.1|DEUG	LOC6536996|XP_002097565.1|DYAK
OG0001570	LOC108116846|XP_017084390.1|DEUG, LOC108116828|XP_017084368.1|DEUG	LOC6536948|XP_002097517.1|DYAK
OG0001571	LOC108111237|XP_017076129.1|DEUG	LOC6528032|XP_002089099.1|DYAK
OG0001572	LOC108103023|XP_017063839.1|DEUG	LOC6524953|XP_002100793.1|DYAK
OG0001573	LOC108107794|XP_017070994.1|DEUG	LOC6533011|XP_015049767.1|DYAK
OG0001574	LOC108105518|XP_017067633.1|DEUG	LOC6523786|XP_039228411.1|DYAK
OG0001575	LOC108116586|XP_017084018.1|DEUG	LOC6538757|XP_002099271.1|DYAK
OG0001576	LOC108116471|XP_017083891.1|DEUG	LOC6536606|XP_002097182.1|DYAK
OG0001577	LOC108111401|XP_017076327.1|DEUG	LOC6537990|XP_002098525.2|DYAK
OG0001578	LOC108113281|XP_017079319.1|DEUG	LOC6531077|XP_002091911.1|DYAK
OG0001579	LOC108105030|XP_017066916.1|DEUG	LOC6525136|XP_015046115.2|DYAK
OG0001580	LOC108112976|XP_017078873.1|DEUG	LOC6529366|XP_015052305.1|DYAK
OG0001581	LOC108103148|XP_017064010.1|DEUG	LOC6525929|XP_002101749.2|DYAK
OG0001582	LOC108106648|XP_017069352.1|DEUG	LOC6530092|XP_002091038.2|DYAK
OG0001583	LOC108113043|XP_017078961.1|DEUG	LOC6528492|XP_002089538.1|DYAK
OG0001584	LOC108104625|XP_017066289.1|DEUG	LOC6532291|XP_002093051.1|DYAK
OG0001585	LOC108109956|XP_017074259.1|DEUG	LOC6525556|XP_039229292.1|DYAK
OG0001586	LOC108102727|XP_017063355.1|DEUG	LOC6533311|XP_002094037.1|DYAK
OG0001587	LOC108104158|XP_017065548.1|DEUG	LOC6539196|XP_002086097.1|DYAK
OG0001588	LOC108112693|XP_017078383.1|DEUG	LOC6528464|XP_002089510.1|DYAK
OG0001589	LOC108102330|XP_017062619.1|DEUG	LOC6539157|XP_002086062.2|DYAK
OG0001590	LOC108109047|XP_017072848.1|DEUG	LOC6530950|XP_039228473.1|DYAK
OG0001591	LOC108116067|XP_017083268.1|DEUG	LOC6538061|XP_002098596.2|DYAK
OG0001592	LOC108104042|XP_017065365.1|DEUG	LOC6527394|XP_015053118.1|DYAK
OG0001593	LOC108104144|XP_017065534.1|DEUG	LOC6527385|XP_015053127.1|DYAK
OG0001594	LOC108102534|XP_017063080.1|DEUG	LOC6526840|XP_039227070.1|DYAK
OG0001595	LOC108106676|XP_017069395.1|DEUG	LOC6530274|XP_015052626.1|DYAK
OG0001596	LOC108106987|XP_017069813.1|DEUG	LOC6529732|XP_002090725.1|DYAK
OG0001597	LOC108115188|XP_017081996.1|DEUG	LOC26536371|XP_015044621.2|DYAK
OG0001598	LOC108105822|XP_017068052.1|DEUG	LOC6528217|XP_002089279.2|DYAK
OG0001599	LOC108107049|XP_017069900.1|DEUG	LOC6527031|XP_002088125.1|DYAK
OG0001600	LOC108105824|XP_017068056.1|DEUG	LOC6528275|XP_002089328.2|DYAK
OG0001601	LOC108113451|XP_017079514.1|DEUG	LOC6528058|XP_002089125.1|DYAK
OG0001602	LOC108108267|XP_017071718.1|DEUG	LOC6527853|XP_002088925.2|DYAK
OG0001603	LOC108111243|XP_017076135.1|DEUG	LOC6527874|XP_002088946.1|DYAK
OG0001604	LOC108103244|XP_017064135.1|DEUG	LOC6524030|XP_002099902.1|DYAK
OG0001605	LOC108104609|XP_017066272.1|DEUG	LOC6528615|XP_002089658.1|DYAK
OG0001606	LOC108111828|XP_017076923.1|DEUG	LOC26535450|XP_015045204.1|DYAK
OG0001607	LOC108118445|XP_017086642.1|DEUG	LOC6529524|XP_002090526.1|DYAK
OG0001608	LOC108114858|XP_017081492.1|DEUG	LOC6529210|XP_015052226.1|DYAK
OG0001609	LOC108112258|XP_017077569.1|DEUG	LOC6530512|XP_002091427.2|DYAK
OG0001610	LOC108114861|XP_017081499.1|DEUG	LOC6529790|XP_002090774.1|DYAK
OG0001611	LOC108115519|XP_017082509.1|DEUG	LOC6530314|XP_002091241.1|DYAK
OG0001612	LOC108106084|XP_017068431.1|DEUG	LOC6527682|XP_002088768.1|DYAK
OG0001613	LOC108110823|XP_017075547.1|DEUG	LOC6528050|XP_002089117.1|DYAK
OG0001614	LOC108104596|XP_017066248.1|DEUG	LOC6528678|XP_039227172.1|DYAK
OG0001615	LOC108113883|XP_017080079.1|DEUG	LOC6539079|XP_015045325.1|DYAK
OG0001616	LOC108104111|XP_017065500.1|DEUG	LOC6527331|XP_002088423.1|DYAK
OG0001617	LOC108114839|XP_017081470.1|DEUG	LOC6529759|XP_002090749.1|DYAK
OG0001618	LOC108110894|XP_017075641.1|DEUG	LOC6528024|XP_002089091.2|DYAK
OG0001619	LOC108111219|XP_017076108.1|DEUG	LOC6527820|XP_002088893.1|DYAK
OG0001620	LOC108107483|XP_017070518.1|DEUG	LOC6531896|XP_002092683.1|DYAK
OG0001621	LOC108112414|XP_017077745.1|DEUG	LOC6531487|XP_002092286.1|DYAK
OG0001622	LOC108103152|XP_017064015.1|DEUG	LOC6525238|XP_002101076.1|DYAK
OG0001623	LOC108110962|XP_017075751.1|DEUG	LOC6526313|XP_002087435.1|DYAK
OG0001624	LOC108106991|XP_017069818.1|DEUG	LOC6527084|XP_002088177.1|DYAK
OG0001625	LOC108114843|XP_017081478.1|DEUG	LOC6529202|XP_002090209.1|DYAK
OG0001626	LOC108106147|XP_017068535.1|DEUG	LOC6527645|XP_002088733.1|DYAK
OG0001627	LOC108105615|XP_017067785.1|DEUG	LOC6537213|XP_015048201.1|DYAK
OG0001628	LOC108113555|XP_017079637.1|DEUG	LOC6538398|XP_002098922.1|DYAK
OG0001629	LOC108115326|XP_017082227.1|DEUG, LOC108118071|XP_017086106.1|DEUG	LOC6529130|XP_002090141.2|DYAK
OG0001630	LOC108116712|XP_017084222.1|DEUG	LOC6538758|XP_002099272.1|DYAK
OG0001631	LOC108114925|XP_017081601.1|DEUG	LOC6535307|XP_039232763.1|DYAK
OG0001632	LOC108110694|XP_017075314.1|DEUG	LOC6527916|XP_002088984.1|DYAK
OG0001633	LOC108116440|XP_017083837.1|DEUG	LOC6537432|XP_002097988.1|DYAK
OG0001634	LOC108118499|XP_017086724.1|DEUG	LOC26535976|XP_015046979.1|DYAK
OG0001635	LOC108113642|XP_017079801.1|DEUG	LOC6538443|XP_002098967.2|DYAK
OG0001636	LOC108116192|XP_017083423.1|DEUG	LOC6536089|XP_002096698.2|DYAK
OG0001637	LOC108114234|XP_017080598.1|DEUG, LOC108109959|XP_017074266.1|DEUG	LOC6536346|XP_002096928.1|DYAK
OG0001638	LOC108103303|XP_017064215.1|DEUG	LOC6524418|XP_002100276.1|DYAK
OG0001639	LOC108110359|XP_017074887.1|DEUG	LOC6529090|XP_039226490.1|DYAK
OG0001640	LOC108118110|XP_017086148.1|DEUG, LOC108116226|XP_017083506.1|DEUG	LOC6536103|XP_002096711.1|DYAK
OG0001641	LOC108116434|XP_017083822.1|DEUG	LOC6537385|XP_002097941.1|DYAK
OG0001642	LOC108103441|XP_017064411.1|DEUG	LOC6525351|XP_002101187.1|DYAK
OG0001643	LOC108107162|XP_017070063.1|DEUG	LOC6526889|XP_002087989.1|DYAK
OG0001644	LOC108113833|XP_017080030.1|DEUG	LOC6534003|XP_015050362.1|DYAK
OG0001645	LOC108112313|XP_017077628.1|DEUG	LOC6530523|XP_002091438.1|DYAK
OG0001646	LOC108112480|XP_017077828.1|DEUG	LOC6531686|XP_015051484.1|DYAK
OG0001647	LOC108112570|XP_017078026.1|DEUG	LOC6528407|XP_039227465.1|DYAK
OG0001648	LOC108105948|XP_017068233.1|DEUG	LOC6534098|XP_015050438.1|DYAK
OG0001649	LOC108106514|XP_017069097.1|DEUG	LOC6530361|XP_002091287.1|DYAK
OG0001650	LOC108111961|XP_017077151.1|DEUG	LOC6530966|XP_039227795.1|DYAK
OG0001651	LOC108112938|XP_017078822.1|DEUG	LOC6531317|XP_015051240.1|DYAK
OG0001652	LOC108108613|XP_017072201.1|DEUG	LOC6534276|XP_002094957.2|DYAK
OG0001653	LOC108108763|XP_017072419.1|DEUG	LOC6534596|XP_002095272.1|DYAK
OG0001654	LOC108112780|XP_017078544.1|DEUG	LOC6531253|XP_002092062.1|DYAK
OG0001655	LOC108104814|XP_017066587.1|DEUG	LOC6528780|XP_002089814.2|DYAK
OG0001656	LOC108111175|XP_017076044.1|DEUG	LOC6526630|XP_002087738.1|DYAK
OG0001657	LOC108118224|XP_017086291.1|DEUG	LOC6534480|XP_002095157.2|DYAK
OG0001658	LOC108114431|XP_017080911.1|DEUG, LOC108117684|XP_017085700.1|DEUG	LOC6533792|XP_002094493.1|DYAK
OG0001659	LOC108104017|XP_017065336.1|DEUG	LOC6534024|XP_002094711.1|DYAK
OG0001660	LOC108102810|XP_017063476.1|DEUG	LOC6532397|XP_002093148.1|DYAK
OG0001661	LOC108116461|XP_017083880.1|DEUG	LOC6536562|XP_002097138.1|DYAK
OG0001662	LOC108109886|XP_017074177.1|DEUG	LOC6532763|XP_002093505.1|DYAK
OG0001663	LOC108115800|XP_017082914.1|DEUG, LOC108116904|XP_017084506.1|DEUG	LOC6536908|XP_002097477.2|DYAK
OG0001664	LOC108109181|XP_017073099.1|DEUG	LOC6530951|XP_002091789.1|DYAK
OG0001666	LOC108111037|XP_017075855.1|DEUG	LOC6526700|XP_002087803.1|DYAK
OG0001667	LOC108112918|XP_017078794.1|DEUG	LOC6531180|XP_002092009.1|DYAK
OG0001668	LOC108108077|XP_017071448.1|DEUG	LOC6533151|XP_002093877.2|DYAK
