Orthogroup	DEUG.longest_only	DSUB.longest_only
OG0000617	LOC108111820|XP_017076917.1|DEUG	LOC117899355|XP_034665218.1|DSUB
OG0000618	LOC108109549|XP_017073608.1|DEUG	LOC117899697|XP_034665791.1|DSUB
OG0000618	LOC108108749|XP_017072394.1|DEUG	LOC117893094|XP_034655415.1|DSUB
OG0000619	LOC108111979|XP_017077181.1|DEUG	LOC117892470|XP_034654614.1|DSUB
OG0000620	LOC108105014|XP_017066902.1|DEUG	LOC117903415|XP_034671321.1|DSUB
OG0000620	LOC108117355|XP_017085222.1|DEUG	LOC117894480|XP_034657473.1|DSUB
OG0000621	LOC108117147|XP_017084894.1|DEUG	LOC117896275|XP_034660368.1|DSUB, LOC117900158|XP_034666293.1|DSUB
OG0000621	LOC108105470|XP_017067558.1|DEUG	LOC117903506|XP_034671478.1|DSUB
OG0000622	LOC108114602|XP_017081151.1|DEUG	LOC117894660|XP_034657725.1|DSUB
OG0000622	LOC108108321|XP_017071838.1|DEUG	LOC117894157|XP_034656945.1|DSUB
OG0000623	LOC108102839|XP_017063521.1|DEUG	LOC117894704|XP_034657778.1|DSUB
OG0000623	LOC108102735|XP_017063372.1|DEUG	LOC117895609|XP_034659248.1|DSUB
OG0000624	LOC108113154|XP_017079152.1|DEUG	LOC117891636|XP_034653073.1|DSUB
OG0000625	LOC108107929|XP_017071244.1|DEUG	LOC117895500|XP_034659087.1|DSUB
OG0000625	LOC108107930|XP_017071248.1|DEUG	LOC117895518|XP_034659113.1|DSUB
OG0000626	LOC108104769|XP_017066494.1|DEUG	LOC117890396|XP_034651091.1|DSUB
OG0000626	LOC108109243|XP_017073209.1|DEUG	LOC117889978|XP_034650450.1|DSUB
OG0000627	LOC108108604|XP_017072192.1|DEUG	LOC117894438|XP_034657395.1|DSUB
OG0000627	LOC108110276|XP_017074751.1|DEUG	LOC117901467|XP_034668124.1|DSUB
OG0000628	LOC108110580|XP_017075165.1|DEUG	LOC117901964|XP_034668835.1|DSUB
OG0000628	LOC108110804|XP_017075523.1|DEUG	LOC117901746|XP_034668524.1|DSUB
OG0000629	LOC108116526|XP_017083953.1|DEUG	LOC117898001|XP_034663020.1|DSUB
OG0000629	LOC108115487|XP_017082461.1|DEUG	LOC117902665|XP_034670086.1|DSUB
OG0000630	LOC108107029|XP_017069866.1|DEUG	LOC117900872|XP_034667287.1|DSUB
OG0000630	LOC108107090|XP_017069956.1|DEUG	LOC117901539|XP_034668220.1|DSUB
OG0000631	LOC108104117|XP_017065506.1|DEUG	LOC117900289|XP_034666492.1|DSUB
OG0000631	LOC108105175|XP_017067115.1|DEUG	LOC117900867|XP_034667283.1|DSUB
OG0000632	LOC108102667|XP_017063296.1|DEUG	LOC117900773|XP_034667145.1|DSUB
OG0000632	LOC108102530|XP_017063056.1|DEUG	LOC117902747|XP_034670224.1|DSUB
OG0000633	LOC108107950|XP_017071271.1|DEUG	LOC117894774|XP_034657890.1|DSUB
OG0000633	LOC108107538|XP_017070567.1|DEUG	LOC117893523|XP_034656054.1|DSUB
OG0000634	LOC108112903|XP_017078749.1|DEUG	LOC117890154|XP_034650736.1|DSUB
OG0000635	LOC108109171|XP_017073084.1|DEUG	LOC117891291|XP_034652575.1|DSUB
OG0000635	LOC108115221|XP_017082066.1|DEUG	LOC117894878|XP_034658036.1|DSUB
OG0000636	LOC108106897|XP_017069635.1|DEUG	LOC117900468|XP_034666739.1|DSUB
OG0000636	LOC108106905|XP_017069643.1|DEUG	LOC117900626|XP_034666946.1|DSUB
OG0000637	LOC108103691|XP_017064769.1|DEUG	LOC117890544|XP_034651363.1|DSUB
OG0000637	LOC108103690|XP_017064768.1|DEUG	LOC117902569|XP_034669910.1|DSUB
OG0000638	LOC108116715|XP_017084225.1|DEUG	LOC117898033|XP_034663063.1|DSUB
OG0000638	LOC108103947|XP_017065200.1|DEUG	LOC117900568|XP_034666870.1|DSUB
OG0000639	LOC108114134|XP_017080399.1|DEUG	LOC117895870|XP_034659736.1|DSUB
OG0000641	LOC108110420|XP_017074976.1|DEUG	LOC117901164|XP_034667706.1|DSUB
OG0000641	LOC108115049|XP_017081786.1|DEUG	LOC117901066|XP_034667569.1|DSUB
OG0000642	LOC108105728|XP_017067931.1|DEUG	LOC117901048|XP_034667550.1|DSUB
OG0000643	LOC108115752|XP_017082810.1|DEUG, LOC108115753|XP_017082811.1|DEUG, LOC108115750|XP_017082809.1|DEUG, LOC108115749|XP_017082808.1|DEUG	LOC117899258|XP_034665036.1|DSUB
OG0000644	LOC108114651|XP_017081212.1|DEUG, LOC108114007|XP_017080242.1|DEUG, LOC108113919|XP_017080114.1|DEUG	LOC117893633|XP_034656210.1|DSUB, LOC117893274|XP_034655731.1|DSUB
OG0000645	LOC108102610|XP_017063203.1|DEUG	LOC117900890|XP_034667312.1|DSUB
OG0000645	LOC108113184|XP_017079200.1|DEUG	LOC117900337|XP_034666567.1|DSUB
OG0000646	LOC108116686|XP_017084188.1|DEUG	LOC117896640|XP_034660977.1|DSUB
OG0000646	LOC108116025|XP_017083201.1|DEUG	LOC117897928|XP_034662904.1|DSUB
OG0000647	LOC108115405|XP_017082332.1|DEUG	LOC117898247|XP_034663383.1|DSUB
OG0000647	LOC108104307|XP_017065774.1|DEUG	LOC117898818|XP_034664375.1|DSUB
OG0000648	LOC108105393|XP_017067425.1|DEUG	LOC117899571|XP_034665575.1|DSUB
OG0000648	LOC108105322|XP_017067304.1|DEUG	LOC117899608|XP_034665632.1|DSUB
OG0000649	LOC108109958|XP_017074262.1|DEUG	LOC117895061|XP_034658335.1|DSUB
OG0000649	LOC108109965|XP_017074270.1|DEUG	LOC117895051|XP_034658324.1|DSUB
OG0000650	LOC108116610|XP_017084063.1|DEUG	LOC117897037|XP_034661509.1|DSUB
OG0000650	LOC108102382|XP_017062809.1|DEUG	LOC117902990|XP_034670595.1|DSUB
OG0000651	LOC108114205|XP_017080513.1|DEUG	LOC117894146|XP_034656931.1|DSUB
OG0000651	LOC108108089|XP_017071469.1|DEUG	LOC117892973|XP_034655204.1|DSUB
OG0000652	LOC108113185|XP_017079201.1|DEUG	LOC117891840|XP_034653481.1|DSUB
OG0000652	LOC108104435|XP_017065982.1|DEUG	LOC117902185|XP_034669254.1|DSUB
OG0000653	LOC108111757|XP_017076803.1|DEUG	LOC117898588|XP_034664023.1|DSUB, LOC117898585|XP_034664020.1|DSUB
OG0000653	LOC108115014|XP_017081744.1|DEUG	LOC117898396|XP_034663645.1|DSUB
OG0000654	LOC108102828|XP_017063506.1|DEUG	LOC117895566|XP_034659173.1|DSUB
OG0000654	LOC108114343|XP_017080764.1|DEUG	LOC117894074|XP_034656821.1|DSUB
OG0000655	LOC108112546|XP_017077971.1|DEUG	LOC117892334|XP_034654377.1|DSUB
OG0000656	LOC108111793|XP_017076871.1|DEUG	LOC117899271|XP_034665060.1|DSUB
OG0000656	LOC108111794|XP_017076872.1|DEUG	LOC117899272|XP_034665061.1|DSUB
OG0000657	LOC108104638|XP_017066303.1|DEUG	LOC117893634|XP_034656211.1|DSUB
OG0000657	LOC108111009|XP_017075810.1|DEUG	LOC117902372|XP_034669579.1|DSUB
OG0000658	LOC108105385|XP_017067418.1|DEUG	LOC117903395|XP_034671272.1|DSUB
OG0000658	LOC108116173|XP_017083402.1|DEUG	LOC117898052|XP_034663104.1|DSUB
OG0000659	LOC108111083|XP_017075907.1|DEUG	LOC117902690|XP_034670123.1|DSUB
OG0000659	LOC108107107|XP_017069985.1|DEUG	LOC117901765|XP_034668546.1|DSUB
OG0000660	LOC108111148|XP_017076005.1|DEUG	LOC117901555|XP_034668243.1|DSUB
OG0000661	LOC108102739|XP_017063377.1|DEUG	LOC117893297|XP_034655763.1|DSUB
OG0000661	LOC108102586|XP_017063176.1|DEUG	LOC117902430|XP_034669689.1|DSUB
OG0000662	LOC108108110|XP_017071509.1|DEUG	LOC117894923|XP_034658118.1|DSUB
OG0000662	LOC108117089|XP_017084776.1|DEUG	LOC117890277|XP_034650932.1|DSUB
OG0000663	LOC108107275|XP_017070205.1|DEUG	LOC117891955|XP_034653705.1|DSUB
OG0000664	LOC108115059|XP_017081794.1|DEUG	LOC117896176|XP_034660150.1|DSUB
OG0000664	LOC108110316|XP_017074818.1|DEUG	LOC117889821|XP_034650195.1|DSUB
OG0000665	LOC108113805|XP_017080003.1|DEUG	LOC117898714|XP_034664222.1|DSUB
OG0000666	LOC108109163|XP_017073075.1|DEUG	LOC117891175|XP_034652390.1|DSUB
OG0000666	LOC108117598|XP_017085603.1|DEUG	LOC117903299|XP_034671122.1|DSUB
OG0000667	LOC108102454|XP_017062949.1|DEUG	LOC117903132|XP_034670855.1|DSUB
OG0000667	LOC108116415|XP_017083789.1|DEUG	LOC117899787|XP_034665953.1|DSUB
OG0000668	LOC108116182|XP_017083415.1|DEUG	LOC117897948|XP_034662939.1|DSUB
OG0000668	LOC108116873|XP_017084453.1|DEUG	LOC117896787|XP_034661175.1|DSUB
OG0000669	LOC108104333|XP_017065809.1|DEUG	LOC117903590|XP_034671706.1|DSUB
OG0000669	LOC108104334|XP_017065810.1|DEUG	LOC117903581|XP_034671695.1|DSUB
OG0000670	LOC108105499|XP_017067607.1|DEUG	LOC117900946|XP_034667445.1|DSUB
OG0000670	LOC108110330|XP_017074850.1|DEUG	LOC117903175|XP_034670911.1|DSUB
OG0000671	LOC108110149|XP_017074553.1|DEUG	LOC117897063|XP_034661550.1|DSUB
OG0000671	LOC108116077|XP_017083284.1|DEUG	LOC117897411|XP_034662129.1|DSUB
OG0000672	LOC108102940|XP_017063698.1|DEUG	LOC117889669|XP_034650023.1|DSUB
OG0000672	LOC108105077|XP_017066990.1|DEUG	LOC117898434|XP_034663721.1|DSUB
OG0000673	LOC108118391|XP_017086556.1|DEUG	LOC117898979|XP_034664614.1|DSUB
OG0000673	LOC108104252|XP_017065690.1|DEUG	LOC117895431|XP_034658972.1|DSUB
OG0000675	LOC108106181|XP_017068592.1|DEUG	LOC117901332|XP_034667931.1|DSUB
OG0000677	LOC108114741|XP_017081345.1|DEUG	LOC117893382|XP_034655868.1|DSUB
OG0000677	LOC108111882|XP_017077001.1|DEUG	LOC117889597|XP_034649899.1|DSUB
OG0000678	LOC108117258|XP_017085098.1|DEUG	LOC117899128|XP_034664811.1|DSUB
OG0000678	LOC108111145|XP_017076003.1|DEUG	LOC117900971|XP_034667446.1|DSUB
OG0000679	LOC108118066|XP_017086098.1|DEUG, LOC108103029|XP_017063844.1|DEUG	LOC117903892|XP_034672285.1|DSUB
OG0000680	LOC108103778|XP_017064897.1|DEUG	LOC117899189|XP_034664946.1|DSUB
OG0000680	LOC108103776|XP_017064893.1|DEUG	LOC117891385|XP_034652721.1|DSUB
OG0000681	LOC108116924|XP_017084553.1|DEUG	LOC117896218|XP_034660243.1|DSUB
OG0000681	LOC108103812|XP_017064987.1|DEUG	LOC117897629|XP_034662530.1|DSUB
OG0000683	LOC108116667|XP_017084152.1|DEUG	LOC117897028|XP_034661496.1|DSUB
OG0000684	LOC108111733|XP_017076776.1|DEUG	LOC117898170|XP_034663270.1|DSUB
OG0000684	LOC108116688|XP_017084190.1|DEUG	LOC117899045|XP_034664695.1|DSUB
OG0000685	LOC108110132|XP_017074527.1|DEUG	LOC117894778|XP_034657898.1|DSUB
OG0000685	LOC108110206|XP_017074671.1|DEUG	LOC117899509|XP_034665451.1|DSUB
OG0000686	LOC108113341|XP_017079391.1|DEUG	LOC117890065|XP_034650595.1|DSUB
OG0000686	LOC108106043|XP_017068384.1|DEUG	LOC117903733|XP_034671978.1|DSUB
OG0000687	LOC108107575|XP_017070625.1|DEUG	LOC117895596|XP_034659237.1|DSUB
OG0000688	LOC108112525|XP_017077938.1|DEUG	LOC117890077|XP_034650622.1|DSUB
OG0000689	LOC108104872|XP_017066687.1|DEUG	LOC117891198|XP_034652425.1|DSUB
OG0000689	LOC108104871|XP_017066686.1|DEUG	LOC117891197|XP_034652423.1|DSUB
OG0000690	LOC108104991|XP_017066856.1|DEUG	LOC117902659|XP_034670082.1|DSUB
OG0000691	LOC108110679|XP_017075292.1|DEUG	LOC117902416|XP_034669658.1|DSUB
OG0000691	LOC108108549|XP_017072116.1|DEUG	LOC117893852|XP_034656511.1|DSUB
OG0000692	LOC108113899|XP_017080094.1|DEUG	LOC117894808|XP_034657933.1|DSUB
OG0000692	LOC108113898|XP_017080093.1|DEUG	LOC117894810|XP_034657936.1|DSUB
OG0000693	LOC108105341|XP_017067326.1|DEUG	LOC117900110|XP_034666228.1|DSUB
OG0000693	LOC108117269|XP_017085113.1|DEUG	LOC117896746|XP_034661103.1|DSUB
OG0000694	LOC108110125|XP_017074520.1|DEUG	LOC117898165|XP_034663269.1|DSUB
OG0000694	LOC108114369|XP_017080808.1|DEUG	LOC117893367|XP_034655851.1|DSUB
OG0000695	LOC108113459|XP_017079529.1|DEUG	LOC117902352|XP_034669554.1|DSUB
OG0000695	LOC108113466|XP_017079536.1|DEUG	LOC117902351|XP_034669553.1|DSUB
OG0000696	LOC108106081|XP_017068428.1|DEUG, LOC108106091|XP_017068439.1|DEUG	LOC117902820|XP_034670337.1|DSUB
OG0000697	LOC108109672|XP_017073744.1|DEUG	LOC117903803|XP_034672129.1|DSUB
OG0000697	LOC108113442|XP_017079501.1|DEUG	LOC117901739|XP_034668516.1|DSUB
OG0000698	LOC108110525|XP_017075095.1|DEUG	LOC117900365|XP_034666604.1|DSUB
OG0000698	LOC108110474|XP_017075031.1|DEUG	LOC117901857|XP_034668702.1|DSUB
OG0000699	LOC108107128|XP_017070011.1|DEUG	LOC117900964|XP_034667430.1|DSUB
OG0000699	LOC108115583|XP_017082584.1|DEUG	LOC117898332|XP_034663546.1|DSUB
OG0000700	LOC108110951|XP_017075735.1|DEUG	LOC117901425|XP_034668053.1|DSUB
OG0000700	LOC108111056|XP_017075873.1|DEUG	LOC117901655|XP_034668384.1|DSUB
OG0000701	LOC108111904|XP_017077031.1|DEUG	LOC117890426|XP_034651137.1|DSUB
OG0000701	LOC108103030|XP_017063845.1|DEUG	LOC117895351|XP_034658827.1|DSUB
OG0000702	LOC108113581|XP_017079713.1|DEUG	LOC117898915|XP_034664514.1|DSUB
OG0000702	LOC108113580|XP_017079690.1|DEUG	LOC117898913|XP_034664493.1|DSUB
OG0000703	LOC108105835|XP_017068071.1|DEUG	LOC117900709|XP_034667058.1|DSUB
OG0000703	LOC108112711|XP_017078423.1|DEUG	LOC117891886|XP_034653574.1|DSUB
OG0000704	LOC108102438|XP_017062914.1|DEUG	LOC117903571|XP_034671673.1|DSUB
OG0000704	LOC108103999|XP_017065278.1|DEUG	LOC117898114|XP_034663192.1|DSUB
OG0000705	LOC108102844|XP_017063525.1|DEUG	LOC117893957|XP_034656642.1|DSUB, LOC117893515|XP_034656046.1|DSUB
OG0000705	LOC108102860|XP_017063551.1|DEUG	LOC117893955|XP_034656638.1|DSUB
OG0000706	LOC108105717|XP_017067920.1|DEUG	LOC117901849|XP_034668688.1|DSUB
OG0000706	LOC108109737|XP_017073876.1|DEUG	LOC117903405|XP_034671292.1|DSUB
OG0000707	LOC108102919|XP_017063660.1|DEUG	LOC117895378|XP_034658892.1|DSUB
OG0000708	LOC108110297|XP_017074788.1|DEUG	LOC117903337|XP_034671178.1|DSUB
OG0000708	LOC108109942|XP_017074233.1|DEUG	LOC117892901|XP_034655096.1|DSUB
OG0000709	LOC108113488|XP_017079563.1|DEUG	LOC117898286|XP_034663433.1|DSUB
OG0000709	LOC108103905|XP_017065142.1|DEUG	LOC117903543|XP_034671624.1|DSUB
OG0000710	LOC108115119|XP_017081859.1|DEUG	LOC117896156|XP_034660126.1|DSUB
OG0000710	LOC108113239|XP_017079272.1|DEUG	LOC117890590|XP_034651417.1|DSUB
OG0000711	LOC108114734|XP_017081333.1|DEUG	LOC117894862|XP_034658009.1|DSUB
OG0000711	LOC108117614|XP_017085632.1|DEUG	LOC117903575|XP_034671682.1|DSUB
OG0000712	LOC108117219|XP_017085034.1|DEUG	LOC117896732|XP_034661087.1|DSUB
OG0000712	LOC108117289|XP_017085133.1|DEUG	LOC117896729|XP_034661085.1|DSUB
OG0000713	LOC108115264|XP_017082110.1|DEUG	LOC117896866|XP_034661287.1|DSUB
OG0000713	LOC108113229|XP_017079255.1|DEUG	LOC117891754|XP_034653257.1|DSUB
OG0000714	LOC108105346|XP_017067341.1|DEUG	LOC117899679|XP_034665762.1|DSUB
OG0000714	LOC108107988|XP_017071325.1|DEUG	LOC117895852|XP_034659709.1|DSUB
OG0000715	LOC108108448|XP_017071991.1|DEUG	LOC117895891|XP_034659786.1|DSUB, LOC117900051|XP_034666141.1|DSUB
OG0000716	LOC108103229|XP_017064118.1|DEUG	LOC117894851|XP_034658001.1|DSUB
OG0000716	LOC108104285|XP_017065744.1|DEUG	LOC117893439|XP_034655949.1|DSUB
OG0000717	LOC108116753|XP_017084260.1|DEUG	LOC117895620|XP_034659265.1|DSUB
OG0000718	LOC108102328|XP_017062609.1|DEUG	LOC117902959|XP_034670487.1|DSUB
OG0000718	LOC108102387|XP_017062818.1|DEUG	LOC117903001|XP_034670624.1|DSUB
OG0000719	LOC108114245|XP_017080623.1|DEUG	LOC117895873|XP_034659759.1|DSUB
OG0000719	LOC108114069|XP_017080312.1|DEUG	LOC117893848|XP_034656506.1|DSUB
OG0000720	LOC108116080|XP_017083287.1|DEUG, LOC108109384|XP_017073372.1|DEUG, LOC108109425|XP_017073424.1|DEUG	LOC117898658|XP_034664124.1|DSUB
OG0000721	LOC108113417|XP_017079460.1|DEUG, LOC108102478|XP_017062980.1|DEUG, LOC108105581|XP_017067710.1|DEUG	LOC117900519|XP_034666805.1|DSUB
OG0000721	LOC108105580|XP_017067709.1|DEUG, LOC108113416|XP_017079459.1|DEUG, LOC108102477|XP_017062979.1|DEUG	LOC117901989|XP_034668890.1|DSUB
OG0000722	LOC108107198|XP_017070104.1|DEUG	LOC117889754|XP_034650091.1|DSUB
OG0000723	LOC108112312|XP_017077627.1|DEUG	LOC117890225|XP_034650854.1|DSUB
OG0000724	LOC108117712|XP_017085756.1|DEUG	LOC117895101|XP_034658392.1|DSUB
OG0000724	LOC108111329|XP_017076238.1|DEUG	LOC117899447|XP_034665345.1|DSUB
OG0000726	LOC108111510|XP_017076514.1|DEUG	LOC117898248|XP_034663386.1|DSUB
OG0000726	LOC108111471|XP_017076431.1|DEUG	LOC117896487|XP_034660718.1|DSUB
OG0000727	LOC108117302|XP_017085151.1|DEUG	LOC117898674|XP_034664145.1|DSUB, LOC117898673|XP_034664144.1|DSUB
OG0000728	LOC108103109|XP_017063965.1|DEUG, LOC108109695|XP_017073805.1|DEUG	LOC117897113|XP_034661659.1|DSUB
OG0000729	LOC108115744|XP_017082803.1|DEUG	LOC117896297|XP_034660409.1|DSUB
OG0000729	LOC108115763|XP_017082820.1|DEUG	LOC117896296|XP_034660408.1|DSUB
OG0000730	LOC108103906|XP_017065144.1|DEUG	LOC117902590|XP_034669980.1|DSUB
OG0000730	LOC108111468|XP_017076432.1|DEUG	LOC117895196|XP_034658568.1|DSUB
OG0000731	LOC108108134|XP_017071544.1|DEUG	LOC117895849|XP_034659704.1|DSUB
OG0000731	LOC108112333|XP_017077650.1|DEUG	LOC117891664|XP_034653120.1|DSUB
OG0000732	LOC108114189|XP_017080488.1|DEUG	LOC117893767|XP_034656398.1|DSUB
OG0000732	LOC108114188|XP_017080486.1|DEUG	LOC117893765|XP_034656396.1|DSUB
OG0000733	LOC108115945|XP_017083070.1|DEUG	LOC117896947|XP_034661382.1|DSUB
OG0000733	LOC108108015|XP_017071360.1|DEUG	LOC117895368|XP_034658846.1|DSUB
OG0000734	LOC108108068|XP_017071434.1|DEUG	LOC117892980|XP_034655215.1|DSUB
OG0000735	LOC108104440|XP_017065989.1|DEUG	LOC117901030|XP_034667560.1|DSUB
OG0000735	LOC108110844|XP_017075577.1|DEUG	LOC117900451|XP_034666714.1|DSUB
OG0000736	LOC108110540|XP_017075110.1|DEUG	LOC117900023|XP_034666101.1|DSUB
OG0000736	LOC108110541|XP_017075112.1|DEUG	LOC117900024|XP_034666102.1|DSUB
OG0000737	LOC108106638|XP_017069331.1|DEUG	LOC117890944|XP_034651970.1|DSUB
OG0000738	LOC108118339|XP_017086462.1|DEUG	LOC117901194|XP_034667738.1|DSUB
OG0000738	LOC108105767|XP_017067976.1|DEUG	LOC117900648|XP_034666971.1|DSUB
OG0000739	LOC108116175|XP_017083406.1|DEUG	LOC117899793|XP_034665964.1|DSUB
OG0000739	LOC108116174|XP_017083403.1|DEUG	LOC117897901|XP_034662870.1|DSUB
OG0000740	LOC108110537|XP_017075111.1|DEUG	LOC117897065|XP_034661560.1|DSUB
OG0000741	LOC108102917|XP_017063657.1|DEUG, LOC108111527|XP_017076537.1|DEUG	LOC117899283|XP_034665080.1|DSUB
OG0000742	LOC108109700|XP_017073815.1|DEUG	LOC117903872|XP_034672256.1|DSUB
OG0000742	LOC108109715|XP_017073836.1|DEUG	LOC117903882|XP_034672266.1|DSUB
OG0000743	LOC108102832|XP_017063512.1|DEUG	LOC117894681|XP_034657750.1|DSUB
OG0000744	LOC108112201|XP_017077504.1|DEUG	LOC117892533|XP_034654729.1|DSUB
OG0000745	LOC108108865|XP_017072571.1|DEUG	LOC117890393|XP_034651089.1|DSUB
OG0000745	LOC108112741|XP_017078468.1|DEUG	LOC117891680|XP_034653148.1|DSUB
OG0000746	LOC108109130|XP_017073016.1|DEUG, LOC108109131|XP_017073017.1|DEUG	LOC117890324|XP_034651004.1|DSUB
OG0000747	LOC108116783|XP_017084317.1|DEUG	LOC117893898|XP_034656565.1|DSUB
OG0000747	LOC108116731|XP_017084237.1|DEUG	LOC117894858|XP_034658006.1|DSUB
OG0000748	LOC108110603|XP_017075190.1|DEUG	LOC117900153|XP_034666281.1|DSUB
OG0000748	LOC108102460|XP_017062957.1|DEUG	LOC117903275|XP_034671072.1|DSUB
OG0000750	LOC108106348|XP_017068817.1|DEUG	LOC117892635|XP_034654878.1|DSUB
OG0000750	LOC108109860|XP_017074133.1|DEUG	LOC117897641|XP_034662508.1|DSUB
OG0000751	LOC108112191|XP_017077492.1|DEUG	LOC117889818|XP_034650189.1|DSUB, LOC117889814|XP_034650184.1|DSUB
OG0000751	LOC108112136|XP_017077373.1|DEUG	LOC117889815|XP_034650186.1|DSUB
OG0000752	LOC108110220|XP_017074695.1|DEUG, LOC108105250|XP_017067214.1|DEUG, LOC108110536|XP_017075107.1|DEUG, LOC108106835|XP_017069561.1|DEUG	LOC117897353|XP_034662024.1|DSUB
OG0000753	LOC108111821|XP_017076918.1|DEUG	LOC117898587|XP_034664022.1|DSUB
OG0000753	LOC108108286|XP_017071778.1|DEUG	LOC117893540|XP_034656080.1|DSUB
OG0000754	LOC108103468|XP_017064455.1|DEUG	LOC117893823|XP_034656471.1|DSUB
OG0000754	LOC108102941|XP_017063699.1|DEUG	LOC117889817|XP_034650229.1|DSUB
OG0000755	LOC108116810|XP_017084347.1|DEUG	LOC117897818|XP_034662759.1|DSUB
OG0000755	LOC108116811|XP_017084348.1|DEUG	LOC117897819|XP_034662761.1|DSUB
OG0000756	LOC108113705|XP_017079873.1|DEUG	LOC117896830|XP_034661234.1|DSUB
OG0000757	LOC108107777|XP_017070961.1|DEUG	LOC117903266|XP_034671059.1|DSUB, LOC117899237|XP_034665002.1|DSUB, LOC117894852|XP_034657998.1|DSUB
OG0000758	LOC108114719|XP_017081309.1|DEUG	LOC117894802|XP_034657927.1|DSUB
OG0000758	LOC108114694|XP_017081279.1|DEUG	LOC117894801|XP_034657925.1|DSUB
OG0000759	LOC108108222|XP_017071678.1|DEUG	LOC117894169|XP_034656962.1|DSUB
OG0000759	LOC108108236|XP_017071692.1|DEUG	LOC117894168|XP_034656960.1|DSUB
OG0000760	LOC108113340|XP_017079389.1|DEUG	LOC117890672|XP_034651539.1|DSUB
OG0000761	LOC108111088|XP_017075913.1|DEUG	LOC117900793|XP_034667164.1|DSUB
OG0000761	LOC108110915|XP_017075672.1|DEUG	LOC117900794|XP_034667167.1|DSUB
OG0000762	LOC108106188|XP_017068601.1|DEUG	LOC117901372|XP_034667973.1|DSUB
OG0000762	LOC108110597|XP_017075184.1|DEUG	LOC117901251|XP_034667822.1|DSUB
OG0000763	LOC108115442|XP_017082367.1|DEUG	LOC117900081|XP_034666176.1|DSUB
OG0000763	LOC108115433|XP_017082359.1|DEUG	LOC117900083|XP_034666179.1|DSUB
OG0000764	LOC108115594|XP_017082597.1|DEUG	LOC117897366|XP_034662045.1|DSUB
OG0000764	LOC108102946|XP_017063709.1|DEUG	LOC117903883|XP_034672273.1|DSUB
OG0000765	LOC108102787|XP_017063437.1|DEUG	LOC117895701|XP_034659440.1|DSUB
OG0000765	LOC108118528|XP_017086764.1|DEUG	LOC117902928|XP_034670412.1|DSUB
OG0000766	LOC108110590|XP_017075176.1|DEUG	LOC117900646|XP_034666969.1|DSUB
OG0000766	LOC108105457|XP_017067544.1|DEUG	LOC117903369|XP_034671231.1|DSUB
OG0000767	LOC108115233|XP_017082079.1|DEUG, LOC108108782|XP_017072442.1|DEUG	LOC117893833|XP_034656487.1|DSUB
OG0000768	LOC108114684|XP_017081265.1|DEUG	LOC117894686|XP_034657756.1|DSUB
OG0000769	LOC108113698|XP_017079863.1|DEUG	LOC117896770|XP_034661138.1|DSUB
OG0000769	LOC108117719|XP_017085767.1|DEUG	LOC117897878|XP_034662848.1|DSUB
OG0000770	LOC108104842|XP_017066640.1|DEUG	LOC117891196|XP_034652422.1|DSUB
OG0000771	LOC108108167|XP_017071596.1|DEUG	LOC117894925|XP_034658120.1|DSUB
OG0000771	LOC108108156|XP_017071578.1|DEUG	LOC117894924|XP_034658119.1|DSUB
OG0000772	LOC108107296|XP_017070241.1|DEUG	LOC117891643|XP_034653081.1|DSUB
OG0000772	LOC108112712|XP_017078427.1|DEUG	LOC117891889|XP_034653580.1|DSUB
OG0000773	LOC108108951|XP_017072694.1|DEUG	LOC117892610|XP_034654852.1|DSUB
OG0000773	LOC108116195|XP_017083424.1|DEUG	LOC117897009|XP_034661466.1|DSUB
OG0000774	LOC108107310|XP_017070270.1|DEUG, LOC108107309|XP_017070269.1|DEUG, LOC108107308|XP_017070267.1|DEUG	LOC117891366|XP_034652693.1|DSUB
OG0000775	LOC108111967|XP_017077161.1|DEUG	LOC117891004|XP_034652052.1|DSUB
OG0000775	LOC108104829|XP_017066614.1|DEUG	LOC117890594|XP_034651423.1|DSUB, LOC117892354|XP_034654450.1|DSUB
OG0000776	LOC108107893|XP_017071179.1|DEUG, LOC108107892|XP_017071177.1|DEUG	LOC117897017|XP_034661479.1|DSUB
OG0000777	LOC108113126|XP_017079121.1|DEUG, LOC108113110|XP_017079096.1|DEUG, LOC108111581|XP_017076590.1|DEUG, LOC108111589|XP_017076598.1|DEUG, LOC108113116|XP_017079109.1|DEUG, LOC108111580|XP_017076588.1|DEUG	LOC117899391|XP_034665266.1|DSUB
OG0000778	LOC108108047|XP_017071410.1|DEUG	LOC117893388|XP_034655874.1|DSUB
OG0000778	LOC108117455|XP_017085359.1|DEUG	LOC117897412|XP_034662130.1|DSUB
OG0000779	LOC108118383|XP_017086547.1|DEUG	LOC117903358|XP_034671204.1|DSUB
OG0000780	LOC108104863|XP_017066674.1|DEUG	LOC117892441|XP_034654573.1|DSUB, LOC117892535|XP_034654732.1|DSUB
OG0000781	LOC108103425|XP_017064381.1|DEUG	LOC117891052|XP_034652119.1|DSUB
OG0000781	LOC108116732|XP_017084238.1|DEUG	LOC117894867|XP_034658018.1|DSUB
OG0000782	LOC108114382|XP_017080829.1|DEUG	LOC117893422|XP_034655930.1|DSUB
OG0000782	LOC108118358|XP_017086514.1|DEUG	LOC117903737|XP_034671988.1|DSUB
