Orthogroup	DEUG.longest_only	DANA.longest_only
OG0000695	LOC108113466|XP_017079536.1|DEUG	LOC6497336|XP_032307472.1|DANA
OG0000696	LOC108106081|XP_017068428.1|DEUG, LOC108106091|XP_017068439.1|DEUG	LOC6497395|XP_001962169.1|DANA, LOC6504372|XP_001967763.1|DANA
OG0000697	LOC108109672|XP_017073744.1|DEUG	LOC6504376|XP_001967091.1|DANA
OG0000697	LOC108113442|XP_017079501.1|DEUG	LOC6497323|XP_001962319.1|DANA
OG0000698	LOC108110525|XP_017075095.1|DEUG	LOC6497852|XP_001961572.2|DANA
OG0000698	LOC108110474|XP_017075031.1|DEUG	LOC6497853|XP_001961573.1|DANA
OG0000699	LOC108107128|XP_017070011.1|DEUG	LOC6503501|XP_014760389.1|DANA
OG0000699	LOC108115583|XP_017082584.1|DEUG	LOC6501055|XP_001954475.2|DANA
OG0000700	LOC108110951|XP_017075735.1|DEUG	LOC6497888|XP_001961650.2|DANA
OG0000700	LOC108111056|XP_017075873.1|DEUG	LOC6496721|XP_001967330.2|DANA
OG0000701	LOC108111904|XP_017077031.1|DEUG	LOC6494056|XP_001961071.1|DANA
OG0000701	LOC108103030|XP_017063845.1|DEUG	LOC6502057|XP_001967439.1|DANA
OG0000702	LOC108113581|XP_017079713.1|DEUG	LOC6501012|XP_014766847.1|DANA
OG0000702	LOC108113580|XP_017079690.1|DEUG	LOC6501013|XP_001954375.2|DANA
OG0000703	LOC108105835|XP_017068071.1|DEUG	LOC6505643|XP_001964978.1|DANA
OG0000703	LOC108112711|XP_017078423.1|DEUG	LOC6496208|XP_032306686.1|DANA
OG0000704	LOC108102438|XP_017062914.1|DEUG	LOC6504901|XP_032309322.1|DANA
OG0000704	LOC108103999|XP_017065278.1|DEUG	LOC6500565|XP_001953486.1|DANA
OG0000705	LOC108102844|XP_017063525.1|DEUG	LOC6507404|XP_001956082.1|DANA
OG0000705	LOC108102860|XP_017063551.1|DEUG	LOC6507402|XP_001956083.1|DANA
OG0000706	LOC108105717|XP_017067920.1|DEUG	LOC6497867|XP_001961605.2|DANA
OG0000706	LOC108109737|XP_017073876.1|DEUG	LOC6504935|XP_001966614.3|DANA
OG0000707	LOC108112148|XP_017077385.1|DEUG	LOC6496152|XP_001960339.1|DANA
OG0000707	LOC108102919|XP_017063660.1|DEUG	LOC6502349|XP_001967161.1|DANA
OG0000708	LOC108110297|XP_017074788.1|DEUG	LOC6503061|XP_032308922.1|DANA
OG0000708	LOC108109942|XP_017074233.1|DEUG	LOC6502202|XP_032308816.1|DANA
OG0000709	LOC108113488|XP_017079563.1|DEUG	LOC6505569|XP_001964679.2|DANA
OG0000709	LOC108103905|XP_017065142.1|DEUG	LOC6502274|XP_001966145.3|DANA
OG0000710	LOC108115119|XP_017081859.1|DEUG	LOC6500084|XP_001953258.1|DANA
OG0000710	LOC108113239|XP_017079272.1|DEUG	LOC6496062|XP_001960142.1|DANA
OG0000711	LOC108114734|XP_017081333.1|DEUG	LOC6493462|XP_001957808.1|DANA
OG0000711	LOC108117614|XP_017085632.1|DEUG	LOC6503033|XP_001963372.1|DANA
OG0000712	LOC108117219|XP_017085034.1|DEUG	LOC6500125|XP_001953174.2|DANA
OG0000712	LOC108117289|XP_017085133.1|DEUG	LOC6500418|XP_001953177.1|DANA
OG0000713	LOC108115264|XP_017082110.1|DEUG	LOC6499165|XP_032305669.1|DANA
OG0000713	LOC108113229|XP_017079255.1|DEUG	LOC6496218|XP_001960470.1|DANA
OG0000714	LOC108105346|XP_017067341.1|DEUG	LOC6505281|XP_001965683.1|DANA
OG0000714	LOC108107988|XP_017071325.1|DEUG	LOC6507712|XP_001956193.2|DANA
OG0000715	LOC108108448|XP_017071991.1|DEUG	LOC6493681|XP_001958222.1|DANA, LOC6506263|XP_001958234.1|DANA
OG0000716	LOC108103229|XP_017064118.1|DEUG	LOC6503897|XP_001963801.1|DANA
OG0000716	LOC108104285|XP_017065744.1|DEUG	LOC6506437|XP_001957882.1|DANA
OG0000717	LOC108116753|XP_017084260.1|DEUG	LOC6506097|XP_001958563.1|DANA
OG0000718	LOC108102328|XP_017062609.1|DEUG	LOC6498717|XP_032308639.1|DANA
OG0000718	LOC108102387|XP_017062818.1|DEUG	LOC6494740|XP_032308069.1|DANA
OG0000719	LOC108114245|XP_017080623.1|DEUG	LOC6507755|XP_001956280.1|DANA
OG0000719	LOC108114069|XP_017080312.1|DEUG	LOC6506475|XP_014764783.2|DANA
OG0000720	LOC108116080|XP_017083287.1|DEUG	LOC26514295|XP_014767268.2|DANA, LOC6501637|XP_001955653.2|DANA, LOC6498928|XP_032312379.1|DANA
OG0000720	LOC108109384|XP_017073372.1|DEUG, LOC108109425|XP_017073424.1|DEUG	LOC6501176|XP_001954700.1|DANA
OG0000721	LOC108113417|XP_017079460.1|DEUG, LOC108102478|XP_017062980.1|DEUG, LOC108105581|XP_017067710.1|DEUG	LOC6497122|XP_001962715.1|DANA
OG0000721	LOC108105580|XP_017067709.1|DEUG, LOC108113416|XP_017079459.1|DEUG, LOC108102477|XP_017062979.1|DEUG	LOC6497121|XP_001962716.1|DANA
OG0000722	LOC108107198|XP_017070104.1|DEUG	LOC26514833|XP_014764054.2|DANA
OG0000722	LOC108107245|XP_017070151.1|DEUG, LOC108107197|XP_017070103.1|DEUG, LOC108107196|XP_017070102.1|DEUG	LOC6496460|XP_032306004.1|DANA, LOC6496461|XP_032306975.1|DANA, LOC26514697|XP_032306974.1|DANA
OG0000723	LOC108112312|XP_017077627.1|DEUG	LOC6494848|XP_001959559.1|DANA
OG0000724	LOC108117712|XP_017085756.1|DEUG	LOC6504397|XP_001967051.1|DANA
OG0000724	LOC108111329|XP_017076238.1|DEUG	LOC6505964|XP_001964693.1|DANA
OG0000726	LOC108111510|XP_017076514.1|DEUG	LOC6501275|XP_032312145.1|DANA
OG0000726	LOC108111471|XP_017076431.1|DEUG	LOC6501274|XP_001954898.1|DANA
OG0000727	LOC108117302|XP_017085151.1|DEUG	LOC6499347|XP_001954818.2|DANA
OG0000728	LOC108103109|XP_017063965.1|DEUG	LOC6501967|XP_001966781.1|DANA
OG0000729	LOC108115744|XP_017082803.1|DEUG	LOC26515185|XP_014760940.1|DANA
OG0000729	LOC108115763|XP_017082820.1|DEUG	LOC6505592|XP_001964634.3|DANA
OG0000730	LOC108103906|XP_017065144.1|DEUG	LOC6493111|XP_001957066.1|DANA
OG0000730	LOC108111468|XP_017076432.1|DEUG	LOC6498126|XP_001962132.2|DANA
OG0000731	LOC108108134|XP_017071544.1|DEUG	LOC6507706|XP_032310233.1|DANA
OG0000731	LOC108112333|XP_017077650.1|DEUG	LOC6494004|XP_032305981.1|DANA
OG0000732	LOC108114189|XP_017080488.1|DEUG	LOC6506572|XP_001957619.1|DANA
OG0000732	LOC108114188|XP_017080486.1|DEUG	LOC6506573|XP_001957618.1|DANA
OG0000733	LOC108115945|XP_017083070.1|DEUG	LOC6501182|XP_001954710.1|DANA
OG0000733	LOC108108015|XP_017071360.1|DEUG	LOC6506611|XP_001957547.1|DANA
OG0000734	LOC108117606|XP_017085618.1|DEUG	LOC6503179|XP_001963592.1|DANA
OG0000734	LOC108108068|XP_017071434.1|DEUG	LOC6507038|XP_032310189.1|DANA
OG0000735	LOC108104440|XP_017065989.1|DEUG	LOC6503641|XP_001964015.1|DANA
OG0000735	LOC108110844|XP_017075577.1|DEUG	LOC6505433|XP_001964901.1|DANA
OG0000736	LOC108110540|XP_017075110.1|DEUG	LOC6497225|XP_001962524.1|DANA
OG0000736	LOC108110541|XP_017075112.1|DEUG	LOC6497226|XP_001962523.2|DANA
OG0000737	LOC108106638|XP_017069331.1|DEUG	LOC6493926|XP_014762463.2|DANA
OG0000738	LOC108118339|XP_017086462.1|DEUG	LOC6497393|XP_001962176.1|DANA
OG0000738	LOC108105767|XP_017067976.1|DEUG	LOC6497826|XP_001961529.1|DANA
OG0000739	LOC108116175|XP_017083406.1|DEUG	LOC6499959|XP_001953557.3|DANA
OG0000739	LOC108116174|XP_017083403.1|DEUG	LOC6499956|XP_001953560.1|DANA
OG0000740	LOC108110537|XP_017075111.1|DEUG	LOC6501177|XP_032308561.1|DANA
OG0000741	LOC108102917|XP_017063657.1|DEUG, LOC108111527|XP_017076537.1|DEUG	LOC6502028|XP_032311969.1|DANA
OG0000742	LOC108109700|XP_017073815.1|DEUG	LOC6498762|XP_001967255.1|DANA
OG0000742	LOC108109715|XP_017073836.1|DEUG	LOC6498763|XP_001967254.2|DANA
OG0000743	LOC108102832|XP_017063512.1|DEUG	LOC6507084|XP_032310269.1|DANA
OG0000743	LOC108112147|XP_017077383.1|DEUG	LOC6494428|XP_001960341.1|DANA
OG0000744	LOC108112201|XP_017077504.1|DEUG	LOC6496618|XP_001961274.3|DANA
OG0000745	LOC108108865|XP_017072571.1|DEUG	LOC6495061|XP_001959146.1|DANA
OG0000745	LOC108112741|XP_017078468.1|DEUG	LOC6496609|XP_001961251.1|DANA
OG0000746	LOC108109130|XP_017073016.1|DEUG, LOC108109131|XP_017073017.1|DEUG	LOC6496492|XP_001961010.1|DANA
OG0000747	LOC108116783|XP_017084317.1|DEUG	LOC6493875|XP_001958599.1|DANA
OG0000747	LOC108116731|XP_017084237.1|DEUG	LOC6493874|XP_032310046.1|DANA
OG0000748	LOC108110603|XP_017075190.1|DEUG	LOC6503295|XP_032309199.1|DANA
OG0000750	LOC108106348|XP_017068817.1|DEUG	LOC6495702|XP_001959404.2|DANA
OG0000750	LOC108109860|XP_017074133.1|DEUG	LOC6499996|XP_001953463.1|DANA
OG0000751	LOC108112191|XP_017077492.1|DEUG	LOC6495172|XP_032306457.1|DANA
OG0000751	LOC108112136|XP_017077373.1|DEUG	LOC6495173|XP_001958912.1|DANA
OG0000752	LOC108105250|XP_017067214.1|DEUG	LOC6499301|XP_001954913.2|DANA
OG0000752	LOC108110536|XP_017075107.1|DEUG	LOC6496705|XP_001967346.1|DANA
OG0000752	LOC108106835|XP_017069561.1|DEUG	LOC6506013|XP_001965068.1|DANA, LOC6504290|XP_032310944.1|DANA, LOC6504308|XP_001965048.2|DANA
OG0000753	LOC108111821|XP_017076918.1|DEUG	LOC6500734|XP_001953812.1|DANA
OG0000753	LOC108108286|XP_017071778.1|DEUG	LOC6506222|XP_001958318.1|DANA
OG0000754	LOC108103468|XP_017064455.1|DEUG	LOC6504422|XP_014759463.1|DANA
OG0000754	LOC108102941|XP_017063699.1|DEUG	LOC6502050|XP_001967147.2|DANA, LOC116656434|XP_032311924.1|DANA
OG0000755	LOC108116810|XP_017084347.1|DEUG	LOC26514073|XP_032312069.1|DANA
OG0000755	LOC108116811|XP_017084348.1|DEUG	LOC6500378|XP_001953087.1|DANA
OG0000756	LOC108113705|XP_017079873.1|DEUG	LOC6500669|XP_001953690.1|DANA
OG0000756	LOC108113701|XP_017079867.1|DEUG	LOC6500670|XP_001953691.1|DANA
OG0000757	LOC108107777|XP_017070961.1|DEUG	LOC6492998|XP_001956828.1|DANA
OG0000758	LOC108114719|XP_017081309.1|DEUG	LOC6493089|XP_014764209.1|DANA
OG0000758	LOC108114694|XP_017081279.1|DEUG	LOC6493088|XP_001957018.1|DANA
OG0000759	LOC108108222|XP_017071678.1|DEUG	LOC6507541|XP_001955883.3|DANA
OG0000759	LOC108108236|XP_017071692.1|DEUG	LOC6507540|XP_001955882.2|DANA
OG0000760	LOC108113340|XP_017079389.1|DEUG	LOC6496381|XP_014763785.1|DANA
OG0000761	LOC108111088|XP_017075913.1|DEUG	LOC6496921|XP_014761432.1|DANA
OG0000761	LOC108110915|XP_017075672.1|DEUG	LOC6498601|XP_001963138.2|DANA
OG0000762	LOC108106188|XP_017068601.1|DEUG	LOC6498036|XP_001961942.1|DANA
OG0000762	LOC108110597|XP_017075184.1|DEUG	LOC6503303|XP_001967574.1|DANA
OG0000763	LOC108115442|XP_017082367.1|DEUG	LOC6506819|XP_001965255.1|DANA
OG0000763	LOC108115433|XP_017082359.1|DEUG	LOC6506808|XP_001965254.1|DANA
OG0000764	LOC108115594|XP_017082597.1|DEUG	LOC6500851|XP_014766760.1|DANA
OG0000764	LOC108102946|XP_017063709.1|DEUG	LOC6504254|XP_032308873.1|DANA
OG0000765	LOC108102787|XP_017063437.1|DEUG	LOC6507661|XP_001956095.1|DANA
OG0000765	LOC108118528|XP_017086764.1|DEUG	LOC6503696|XP_032308471.1|DANA
OG0000766	LOC108110590|XP_017075176.1|DEUG	LOC6504762|XP_001964849.1|DANA
OG0000766	LOC108105457|XP_017067544.1|DEUG	LOC6503864|XP_001963741.1|DANA
OG0000767	LOC108115233|XP_017082079.1|DEUG	LOC6498840|XP_001955833.2|DANA
OG0000767	LOC108108782|XP_017072442.1|DEUG	LOC6506348|XP_001958055.1|DANA
OG0000768	LOC108114684|XP_017081265.1|DEUG	LOC6492926|XP_001956664.1|DANA
OG0000769	LOC108113698|XP_017079863.1|DEUG	LOC6500057|XP_001953306.1|DANA
OG0000769	LOC108117719|XP_017085767.1|DEUG	LOC6504386|XP_001967068.1|DANA
OG0000770	LOC108104842|XP_017066640.1|DEUG	LOC6495760|XP_001959516.1|DANA
OG0000771	LOC108108167|XP_017071596.1|DEUG	LOC6493130|XP_014764227.1|DANA
OG0000771	LOC108108156|XP_017071578.1|DEUG	LOC6493131|XP_001957110.1|DANA
OG0000772	LOC108107296|XP_017070241.1|DEUG	LOC6494383|XP_001960427.2|DANA
OG0000772	LOC108112712|XP_017078427.1|DEUG	LOC6494365|XP_001960454.1|DANA
OG0000773	LOC108108951|XP_017072694.1|DEUG	LOC6494081|XP_032306216.1|DANA
OG0000773	LOC108116195|XP_017083424.1|DEUG	LOC6500435|XP_032309154.1|DANA
OG0000774	LOC108107310|XP_017070270.1|DEUG, LOC108107309|XP_017070269.1|DEUG, LOC108107308|XP_017070267.1|DEUG	LOC116654455|XP_032307018.1|DANA, LOC26515289|XP_014764117.1|DANA, LOC6496316|XP_014763752.1|DANA
OG0000775	LOC108111967|XP_017077161.1|DEUG	LOC6495809|XP_001959631.2|DANA
OG0000775	LOC108104829|XP_017066614.1|DEUG	LOC6494990|XP_001959262.2|DANA
OG0000776	LOC108107893|XP_017071179.1|DEUG, LOC108107892|XP_017071177.1|DEUG	LOC26515321|XP_014765720.2|DANA
OG0000777	LOC108113126|XP_017079121.1|DEUG, LOC108113110|XP_017079096.1|DEUG, LOC108111581|XP_017076590.1|DEUG, LOC108111589|XP_017076598.1|DEUG, LOC108113116|XP_017079109.1|DEUG, LOC108111580|XP_017076588.1|DEUG	LOC6499203|XP_001955123.1|DANA, LOC26514975|XP_014767365.1|DANA
OG0000778	LOC108108047|XP_017071410.1|DEUG	LOC6493326|XP_001957529.1|DANA
OG0000778	LOC108117455|XP_017085359.1|DEUG	LOC6502732|XP_032310545.1|DANA
OG0000779	LOC108118383|XP_017086547.1|DEUG	LOC6505084|XP_001965500.2|DANA
OG0000780	LOC108104863|XP_017066674.1|DEUG	LOC6496620|XP_001961277.1|DANA
OG0000781	LOC108103425|XP_017064381.1|DEUG	LOC6502133|XP_001966148.2|DANA
OG0000781	LOC108116732|XP_017084238.1|DEUG	LOC6506100|XP_001958552.1|DANA
OG0000782	LOC108114382|XP_017080829.1|DEUG	LOC6507135|XP_001956608.1|DANA
OG0000782	LOC108118358|XP_017086514.1|DEUG	LOC6502168|XP_001966093.1|DANA
OG0000783	LOC108108199|XP_017071640.1|DEUG	LOC6507131|XP_001956616.1|DANA
OG0000783	LOC108103269|XP_017064170.1|DEUG	LOC6503710|XP_001963883.1|DANA
OG0000784	LOC108114067|XP_017080311.1|DEUG	LOC6506957|XP_001956924.1|DANA
OG0000784	LOC108105383|XP_017067416.1|DEUG	LOC6505054|XP_001965549.1|DANA
OG0000785	LOC108115949|XP_017083073.1|DEUG	LOC6501498|XP_001955374.2|DANA
OG0000785	LOC108115872|XP_017082992.1|DEUG	LOC6499081|XP_001955344.1|DANA
OG0000786	LOC108109101|XP_017072978.1|DEUG	LOC116655457|XP_032309240.1|DANA
OG0000786	LOC108110197|XP_017074650.1|DEUG	LOC6500777|XP_014766717.1|DANA
OG0000787	LOC108114165|XP_017080446.1|DEUG	LOC6507292|XP_001956302.1|DANA
OG0000787	LOC108103918|XP_017065156.1|DEUG	LOC6502268|XP_001966131.2|DANA
OG0000788	LOC108103061|XP_017063880.1|DEUG	LOC116654934|XP_032307600.1|DANA
OG0000788	LOC108102730|XP_017063366.1|DEUG	LOC6493506|XP_001957890.1|DANA
OG0000789	LOC108102470|XP_017062968.1|DEUG	LOC26515070|XP_014762399.1|DANA
OG0000789	LOC108102487|XP_017062988.1|DEUG	LOC6497136|XP_032311249.1|DANA
OG0000790	LOC108104171|XP_017065565.1|DEUG	LOC6497857|XP_001961581.1|DANA
OG0000791	LOC108113587|XP_017079722.1|DEUG	LOC6503423|XP_001967455.1|DANA
OG0000791	LOC108116032|XP_017083210.1|DEUG	LOC6505995|XP_014760873.1|DANA
OG0000792	LOC108111217|XP_017076110.1|DEUG	LOC6497543|XP_001961861.3|DANA
OG0000793	LOC108117185|XP_017084966.1|DEUG, LOC108103150|XP_017064013.1|DEUG	LOC6500406|XP_001953149.1|DANA
OG0000794	LOC108102562|XP_017063125.1|DEUG, LOC108109732|XP_017073869.1|DEUG	LOC6503531|XP_032308766.1|DANA
OG0000795	LOC108110146|XP_017074549.1|DEUG	LOC6503516|XP_001964226.1|DANA
OG0000795	LOC108111570|XP_017076582.1|DEUG	LOC6505784|XP_001964373.1|DANA
OG0000796	LOC108109415|XP_017073405.1|DEUG	LOC6505839|XP_001964466.1|DANA
OG0000796	LOC108111881|XP_017077000.1|DEUG	LOC6503006|XP_001963428.1|DANA
OG0000797	LOC108109914|XP_017074211.1|DEUG	LOC6499328|XP_001954858.1|DANA
OG0000797	LOC108109927|XP_017074219.1|DEUG	LOC6499329|XP_001954857.1|DANA
OG0000798	LOC108114915|XP_017081588.1|DEUG	LOC6494040|XP_001961099.2|DANA
OG0000798	LOC108114912|XP_017081580.1|DEUG	LOC6494042|XP_001961097.1|DANA
OG0000799	LOC108111730|XP_017076772.1|DEUG	LOC6500530|XP_001953399.2|DANA
OG0000799	LOC108103224|XP_017064112.1|DEUG	LOC6502112|XP_001966188.2|DANA
OG0000800	LOC108114145|XP_017080416.1|DEUG	LOC6493767|XP_001958399.1|DANA
OG0000801	LOC108112149|XP_017077386.1|DEUG	LOC6496148|XP_001960334.2|DANA
OG0000801	LOC108113322|XP_017079365.1|DEUG	LOC6494496|XP_001960222.2|DANA
OG0000802	LOC108103199|XP_017064077.1|DEUG	LOC6503018|XP_001963395.1|DANA, LOC6503019|XP_001963394.1|DANA
OG0000803	LOC108110884|XP_017075631.1|DEUG	LOC6498628|XP_001963185.1|DANA
OG0000803	LOC108108171|XP_017071602.1|DEUG	LOC6507043|XP_001956764.1|DANA
OG0000804	LOC108106808|XP_017069544.1|DEUG	LOC6495679|XP_001959371.1|DANA
OG0000804	LOC108116139|XP_017083358.1|DEUG	LOC6499444|XP_001954629.1|DANA
OG0000805	LOC108111910|XP_017077038.1|DEUG	LOC6494060|XP_001961063.1|DANA
OG0000805	LOC108112026|XP_017077259.1|DEUG	LOC6494061|XP_001961062.1|DANA
OG0000806	LOC108111181|XP_017076056.1|DEUG	LOC6497541|XP_032307511.1|DANA
OG0000807	LOC108108779|XP_017072438.1|DEUG	LOC26514910|XP_014765681.1|DANA
OG0000807	LOC108106107|XP_017068472.1|DEUG	LOC26515432|XP_014762432.1|DANA
OG0000808	LOC108111275|XP_017076151.1|DEUG	LOC116654494|XP_032305396.1|DANA
OG0000810	LOC108112908|XP_017078764.1|DEUG, LOC108112909|XP_017078765.1|DEUG	LOC6495102|XP_001959067.1|DANA, LOC6495101|XP_001959068.1|DANA
OG0000810	LOC108106252|XP_017068706.1|DEUG	LOC6495100|XP_001959069.2|DANA
OG0000811	LOC108112639|XP_017078238.1|DEUG	LOC6494132|XP_032306608.1|DANA
OG0000812	LOC108104290|XP_017065753.1|DEUG	LOC6502491|XP_001967493.1|DANA
OG0000813	LOC108112758|XP_017078503.1|DEUG	LOC6495769|XP_001959537.1|DANA
OG0000814	LOC108103476|XP_017064507.1|DEUG	LOC6507586|XP_001965404.1|DANA
OG0000815	LOC108102669|XP_017063299.1|DEUG	LOC6498321|XP_001962541.1|DANA
OG0000816	LOC108115160|XP_017081960.1|DEUG	LOC6500086|XP_001953256.2|DANA
OG0000817	LOC108113530|XP_017079613.1|DEUG, LOC108108993|XP_017072744.1|DEUG	LOC6503421|XP_001967459.1|DANA, LOC6502489|XP_001967458.1|DANA
OG0000818	LOC108105507|XP_017067620.1|DEUG	LOC6504771|XP_001966316.1|DANA
OG0000818	LOC108104078|XP_017065462.1|DEUG	LOC26515142|XP_014762407.1|DANA
OG0000819	LOC108117429|XP_017085336.1|DEUG	LOC6502214|XP_001966019.1|DANA
OG0000819	LOC108117415|XP_017085316.1|DEUG	LOC6502213|XP_001966020.3|DANA
OG0000820	LOC108112774|XP_017078532.1|DEUG	LOC6496613|XP_001961261.1|DANA
OG0000821	LOC108116832|XP_017084372.1|DEUG	LOC6499710|XP_001954083.1|DANA
OG0000821	LOC108113378|XP_017079436.1|DEUG	LOC6494168|XP_001960835.1|DANA
OG0000822	LOC108108461|XP_017072004.1|DEUG	LOC6506953|XP_001956929.1|DANA
OG0000822	LOC108106093|XP_017068440.1|DEUG	LOC6498041|XP_032307650.1|DANA
OG0000823	LOC108111716|XP_017076756.1|DEUG, LOC108111811|XP_017076903.1|DEUG	LOC6499899|XP_014766271.2|DANA
OG0000824	LOC108104034|XP_017065358.1|DEUG	LOC6497022|XP_001962913.1|DANA
OG0000825	LOC108114078|XP_017080322.1|DEUG	LOC6506955|XP_032310810.1|DANA
OG0000825	LOC108105154|XP_017067079.1|DEUG	LOC6496730|XP_001967349.2|DANA
OG0000826	LOC108112534|XP_017077949.1|DEUG	LOC6495963|XP_001959941.1|DANA
OG0000827	LOC108107642|XP_017070717.1|DEUG, LOC108107605|XP_017070660.1|DEUG, LOC108107652|XP_017070727.1|DEUG, LOC108107676|XP_017070753.1|DEUG	LOC6506165|XP_001958430.1|DANA, LOC6506164|XP_001958431.1|DANA, LOC6506163|XP_001958432.1|DANA
OG0000828	LOC108111585|XP_017076595.1|DEUG	LOC6499197|XP_001955126.2|DANA
OG0000828	LOC108111599|XP_017076610.1|DEUG	LOC26513744|XP_014767206.1|DANA
OG0000830	LOC108105074|XP_017066986.1|DEUG	LOC6503155|XP_014761319.1|DANA
OG0000831	LOC108108187|XP_017071622.1|DEUG	LOC6506230|XP_001958300.1|DANA
OG0000832	LOC108113369|XP_017079425.1|DEUG	LOC6496413|XP_001960866.1|DANA
OG0000832	LOC108114845|XP_017081480.1|DEUG	LOC6506468|XP_001965183.1|DANA
OG0000833	LOC108108539|XP_017072101.1|DEUG	LOC6493665|XP_001958183.3|DANA
OG0000834	LOC108111308|XP_017076191.1|DEUG	LOC6501573|XP_001955498.1|DANA, LOC6501574|XP_001955499.2|DANA
OG0000834	LOC108116592|XP_017084027.1|DEUG	LOC6497185|XP_001962598.1|DANA
OG0000835	LOC108107817|XP_017071051.1|DEUG	LOC6507416|XP_032309647.1|DANA
OG0000836	LOC108114767|XP_017081368.1|DEUG	LOC6506414|XP_001965169.2|DANA
OG0000836	LOC108110784|XP_017075493.1|DEUG	LOC6496927|XP_001963120.2|DANA
OG0000837	LOC108107425|XP_017070444.1|DEUG	LOC26515102|XP_014764091.1|DANA
OG0000837	LOC108110321|XP_017074834.1|DEUG	LOC6503542|XP_001964185.1|DANA
OG0000838	LOC108107180|XP_017070088.1|DEUG	LOC26515305|XP_014762418.1|DANA
OG0000838	LOC108106884|XP_017069621.1|DEUG	LOC26515372|XP_014762426.1|DANA
OG0000839	LOC108115337|XP_017082240.1|DEUG	LOC6499132|XP_001955238.1|DANA
OG0000839	LOC108117068|XP_017084730.1|DEUG	LOC6500421|XP_032305494.1|DANA
OG0000840	LOC108111620|XP_017076641.1|DEUG	LOC6493916|XP_001961329.1|DANA
OG0000840	LOC108104970|XP_017066830.1|DEUG	LOC6503715|XP_032308431.1|DANA
OG0000841	LOC108102357|XP_017062746.1|DEUG, LOC108111611|XP_017076628.1|DEUG	LOC6505780|XP_032305611.1|DANA, LOC26515451|XP_014760946.1|DANA
OG0000842	LOC108109302|XP_017073286.1|DEUG	LOC6494090|XP_001961000.1|DANA
OG0000842	LOC108117231|XP_017085053.1|DEUG	LOC6501106|XP_001954560.1|DANA
OG0000843	LOC108107457|XP_017070493.1|DEUG	LOC6495726|XP_001959446.1|DANA
OG0000844	LOC108107350|XP_017070339.1|DEUG	LOC6494232|XP_001960692.2|DANA
OG0000844	LOC108116201|XP_017083447.1|DEUG	LOC6500108|XP_001953208.1|DANA
OG0000845	LOC108117528|XP_017085518.1|DEUG	LOC6503032|XP_001963373.1|DANA
OG0000845	LOC108117518|XP_017085505.1|DEUG	LOC6503031|XP_001963375.2|DANA
OG0000846	LOC108111292|XP_017076170.1|DEUG, LOC108116107|XP_017083317.1|DEUG, LOC108116106|XP_017083315.1|DEUG, LOC108116086|XP_017083292.1|DEUG, LOC108115900|XP_017083025.1|DEUG, LOC108116105|XP_017083314.1|DEUG, LOC108105562|XP_017067697.1|DEUG	LOC6505525|XP_001964761.1|DANA
OG0000847	LOC108112211|XP_017077517.1|DEUG	LOC6494863|XP_001959530.1|DANA
OG0000847	LOC108107421|XP_017070438.1|DEUG	LOC6495841|XP_001959689.1|DANA
OG0000848	LOC108111166|XP_017076033.1|DEUG	LOC6497434|XP_032307588.1|DANA
OG0000848	LOC108114773|XP_017081372.1|DEUG	LOC6506350|XP_001965156.2|DANA
OG0000849	LOC108104018|XP_017065339.1|DEUG	LOC6498150|XP_001962184.1|DANA
OG0000849	LOC108102526|XP_017063051.1|DEUG	LOC6497973|XP_001961824.1|DANA
OG0000850	LOC108112485|XP_017077843.1|DEUG	LOC6496373|XP_001960782.1|DANA
OG0000850	LOC108112415|XP_017077746.1|DEUG	LOC6496372|XP_001960781.1|DANA
OG0000851	LOC108112740|XP_017078467.1|DEUG	LOC6494277|XP_014762706.1|DANA
OG0000854	LOC108103341|XP_017064265.1|DEUG	LOC6503760|XP_001963792.1|DANA
OG0000854	LOC108103337|XP_017064261.1|DEUG	LOC6503757|XP_001963795.3|DANA
OG0000855	LOC108102447|XP_017062931.1|DEUG	LOC6504679|XP_001966419.1|DANA
OG0000855	LOC108109452|XP_017073440.1|DEUG	LOC6501112|XP_001954571.1|DANA
OG0000856	LOC108108787|XP_017072450.1|DEUG	LOC6493573|XP_001958023.2|DANA
OG0000857	LOC108117691|XP_017085709.1|DEUG	LOC6504381|XP_001967077.2|DANA
OG0000858	LOC108117003|XP_017084659.1|DEUG	LOC6500868|XP_001954071.1|DANA
OG0000860	LOC108114399|XP_017080861.1|DEUG	LOC6502837|XP_001957292.2|DANA
OG0000860	LOC108107741|XP_017070890.1|DEUG	LOC6493095|XP_032309559.1|DANA
OG0000861	LOC108109190|XP_017073114.1|DEUG	LOC6495915|XP_032306078.1|DANA
OG0000862	LOC108109256|XP_017073227.1|DEUG	LOC6495830|XP_001959671.1|DANA
OG0000862	LOC108102496|XP_017063008.1|DEUG	LOC6498387|XP_001962694.1|DANA
OG0000863	LOC108115660|XP_017082707.1|DEUG	LOC6501214|XP_032305550.1|DANA
OG0000864	LOC108105772|XP_017067984.1|DEUG	LOC6505883|XP_001965041.1|DANA
OG0000864	LOC108103839|XP_017065017.1|DEUG	LOC6503576|XP_014760987.1|DANA
OG0000865	LOC108110513|XP_017075085.1|DEUG	LOC6501249|XP_001954848.2|DANA
OG0000866	LOC108102560|XP_017063121.1|DEUG	LOC6497985|XP_001961843.1|DANA
