Orthogroup	DEUG.longest_only	DKIK.longest_only
OG0002449	LOC108112599|XP_017078142.1|DEUG	LOC108076284|XP_017024523.1|DKIK
OG0002450	LOC108116360|XP_017083673.1|DEUG	LOC108077854|XP_017026875.1|DKIK
OG0002451	LOC108104495|XP_017066098.1|DEUG	LOC108082449|XP_017033309.1|DKIK
OG0002452	LOC108113352|XP_017079404.1|DEUG	LOC108077957|XP_017026986.1|DKIK
OG0002453	LOC108112673|XP_017078305.1|DEUG	LOC108078375|XP_017027696.1|DKIK
OG0002454	LOC108104714|XP_017066422.1|DEUG	LOC108072799|XP_017019571.1|DKIK
OG0002455	LOC108104712|XP_017066421.1|DEUG	LOC108072797|XP_017019570.1|DKIK
OG0002456	LOC108113076|XP_017079008.1|DEUG	LOC108086042|XP_017038351.1|DKIK
OG0002457	LOC108112817|XP_017078604.1|DEUG	LOC108078248|XP_017027460.1|DKIK
OG0002458	LOC108113406|XP_017079450.1|DEUG	LOC108082869|XP_017033936.1|DKIK
OG0002459	LOC108114897|XP_017081555.1|DEUG	LOC108070830|XP_017016937.1|DKIK
OG0002460	LOC108107468|XP_017070504.1|DEUG	LOC108070766|XP_017016853.1|DKIK
OG0002461	LOC108112472|XP_017077818.1|DEUG	LOC108076295|XP_017024556.1|DKIK
OG0002462	LOC108111959|XP_017077142.1|DEUG	LOC108082475|XP_017033357.1|DKIK
OG0002463	LOC108107261|XP_017070180.1|DEUG	LOC108072122|XP_017018639.1|DKIK
OG0002464	LOC108113051|XP_017078970.1|DEUG	LOC108078199|XP_017027369.1|DKIK
OG0002465	LOC108110364|XP_017074904.1|DEUG	LOC108071388|XP_017017621.1|DKIK
OG0002466	LOC108102312|XP_017062564.1|DEUG	LOC108085199|XP_017037201.1|DKIK
OG0002467	LOC108107597|XP_017070649.1|DEUG	LOC108085984|XP_017038274.1|DKIK
OG0002468	LOC108113843|XP_017080042.1|DEUG	LOC108075305|XP_017023197.1|DKIK
OG0002469	LOC108115899|XP_017083024.1|DEUG, LOC108117358|XP_017085267.1|DEUG	LOC108084371|XP_017036040.1|DKIK
OG0002470	LOC108104562|XP_017066194.1|DEUG	LOC108082441|XP_017033300.1|DKIK
OG0002471	LOC108104502|XP_017066108.1|DEUG	LOC108078146|XP_017027277.1|DKIK
OG0002472	LOC108106371|XP_017068845.1|DEUG	LOC108082598|XP_017033555.1|DKIK
OG0002473	LOC108106768|XP_017069496.1|DEUG	LOC108073140|XP_017020134.1|DKIK
OG0002474	LOC108118205|XP_017086255.1|DEUG	LOC108083067|XP_017034192.1|DKIK
OG0002475	LOC108111355|XP_017076277.1|DEUG	LOC108085907|XP_017038164.1|DKIK
OG0002476	LOC108112894|XP_017078739.1|DEUG	LOC108085575|XP_017037708.1|DKIK, LOC108073452|XP_017020577.1|DKIK, LOC108078324|XP_017027612.1|DKIK
OG0002477	LOC108109291|XP_017073274.1|DEUG	LOC108084018|XP_017035523.1|DKIK
OG0002478	LOC108112001|XP_017077226.1|DEUG	LOC108082539|XP_017033464.1|DKIK
OG0002479	LOC108106455|XP_017069010.1|DEUG	LOC108072990|XP_017019927.1|DKIK
OG0002480	LOC108103092|XP_017063938.1|DEUG	LOC108077862|XP_017026887.1|DKIK
OG0002480	LOC108105315|XP_017067296.1|DEUG	LOC108075352|XP_017023249.1|DKIK
OG0002481	LOC108104393|XP_017065922.1|DEUG	LOC108076103|XP_017024316.1|DKIK
OG0002482	LOC108106325|XP_017068785.1|DEUG	LOC108080847|XP_017031239.1|DKIK
OG0002483	LOC108107440|XP_017070469.1|DEUG	LOC108072188|XP_017018734.1|DKIK
OG0002484	LOC108112681|XP_017078361.1|DEUG	LOC108073015|XP_017019962.1|DKIK
OG0002485	LOC108104510|XP_017066116.1|DEUG	LOC108078514|XP_017027907.1|DKIK
OG0002486	LOC108114336|XP_017080751.1|DEUG	LOC108082997|XP_017034108.1|DKIK
OG0002487	LOC108118104|XP_017086144.1|DEUG	LOC108079337|XP_017029133.1|DKIK
OG0002488	LOC108113240|XP_017079273.1|DEUG	LOC108085209|XP_017037227.1|DKIK
OG0002489	LOC108108552|XP_017072122.1|DEUG	LOC108083157|XP_017034332.1|DKIK
OG0002490	LOC108109174|XP_017073088.1|DEUG	LOC108084029|XP_017035535.1|DKIK
OG0002491	LOC108108753|XP_017072400.1|DEUG	LOC108084764|XP_017036570.1|DKIK
OG0002492	LOC108112664|XP_017078287.1|DEUG	LOC108082406|XP_017033243.1|DKIK
OG0002493	LOC108104474|XP_017066043.1|DEUG	LOC108078524|XP_017027923.1|DKIK
OG0002494	LOC108110217|XP_017074692.1|DEUG	LOC108073167|XP_017020163.1|DKIK
OG0002495	LOC108106652|XP_017069357.1|DEUG	LOC108073147|XP_017020145.1|DKIK
OG0002496	LOC108113632|XP_017079789.1|DEUG	LOC108085855|XP_017038102.1|DKIK
OG0002497	LOC108114257|XP_017080643.1|DEUG	LOC108078606|XP_017028016.1|DKIK
OG0002499	LOC108104623|XP_017066285.1|DEUG	LOC108080404|XP_017030621.1|DKIK, LOC108080775|XP_017031131.1|DKIK, LOC108072818|XP_017019601.1|DKIK
OG0002500	LOC108105210|XP_017067196.1|DEUG, LOC108115996|XP_017083156.1|DEUG	LOC108084168|XP_017035738.1|DKIK, LOC108083870|XP_017035348.1|DKIK
OG0002501	LOC108102527|XP_017063052.1|DEUG	LOC108085432|XP_017037517.1|DKIK
OG0002502	LOC108106226|XP_017068641.1|DEUG	LOC108078041|XP_017027091.1|DKIK
OG0002503	LOC108106414|XP_017068925.1|DEUG	LOC108085600|XP_017037762.1|DKIK, LOC108074725|XP_017022365.1|DKIK
OG0002504	LOC108114044|XP_017080281.1|DEUG	LOC108070411|XP_017016353.1|DKIK, LOC108070377|XP_017016315.1|DKIK, LOC108070378|XP_017016317.1|DKIK, LOC108070379|XP_017016318.1|DKIK
OG0002505	LOC108109155|XP_017073063.1|DEUG, LOC108109156|XP_017073064.1|DEUG	LOC108082608|XP_017033576.1|DKIK
OG0002508	LOC108109960|XP_017074264.1|DEUG	LOC108080526|XP_017030813.1|DKIK
OG0002509	LOC108113262|XP_017079300.1|DEUG	LOC108078384|XP_017027712.1|DKIK
OG0002510	LOC108102424|XP_017062891.1|DEUG	LOC108079864|XP_017029864.1|DKIK
OG0002511	LOC108116926|XP_017084556.1|DEUG	LOC108074090|XP_017021465.1|DKIK
OG0002512	LOC108102327|XP_017062607.1|DEUG	LOC108081027|XP_017031481.1|DKIK
OG0002513	LOC108110358|XP_017074891.1|DEUG	LOC108081188|XP_017031735.1|DKIK
OG0002514	LOC108102862|XP_017063553.1|DEUG	LOC108073931|XP_017021222.1|DKIK
OG0002515	LOC108104489|XP_017066094.1|DEUG	LOC108071454|XP_017017705.1|DKIK
OG0002516	LOC108113602|XP_017079746.1|DEUG	LOC108082746|XP_017033750.1|DKIK
OG0002517	LOC108102970|XP_017063760.1|DEUG	LOC108084383|XP_017036067.1|DKIK
OG0002518	LOC108116809|XP_017084346.1|DEUG	LOC108084008|XP_017035509.1|DKIK
OG0002519	LOC108109141|XP_017073028.1|DEUG	LOC108078250|XP_017027468.1|DKIK
OG0002520	LOC108103245|XP_017064136.1|DEUG	LOC108070994|XP_017017155.1|DKIK
OG0002521	LOC108109993|XP_017074317.1|DEUG	LOC108083375|XP_017034610.1|DKIK
OG0002522	LOC108116967|XP_017084611.1|DEUG	LOC108084035|XP_017035540.1|DKIK
OG0002523	LOC108109049|XP_017072855.1|DEUG	LOC108086035|XP_017038341.1|DKIK
OG0002524	LOC108103668|XP_017064715.1|DEUG	LOC108076073|XP_017024269.1|DKIK
OG0002525	LOC108107550|XP_017070592.1|DEUG	LOC108070577|XP_017016620.1|DKIK
OG0002526	LOC108105601|XP_017067765.1|DEUG	LOC108081038|XP_017031490.1|DKIK
OG0002527	LOC108117260|XP_017085100.1|DEUG	LOC108071363|XP_017017594.1|DKIK
OG0002528	LOC108103676|XP_017064725.1|DEUG	LOC108080325|XP_017030509.1|DKIK
OG0002529	LOC108109126|XP_017073052.1|DEUG, LOC108117257|XP_017085096.1|DEUG	LOC108071446|XP_017017689.1|DKIK
OG0002530	LOC108114837|XP_017081469.1|DEUG	LOC108082835|XP_017033887.1|DKIK
OG0002531	LOC108113470|XP_017079541.1|DEUG	LOC108082202|XP_017033021.1|DKIK
OG0002532	LOC108118308|XP_017086407.1|DEUG	LOC108084500|XP_017036227.1|DKIK
OG0002533	LOC108112679|XP_017078320.1|DEUG	LOC108079854|XP_017029850.1|DKIK
OG0002534	LOC108106774|XP_017069504.1|DEUG	LOC108073134|XP_017020124.1|DKIK
OG0002535	LOC108108558|XP_017072128.1|DEUG	LOC108085535|XP_017037658.1|DKIK
OG0002536	LOC108116061|XP_017083261.1|DEUG	LOC108074376|XP_017021891.1|DKIK
OG0002537	LOC108107260|XP_017070179.1|DEUG	LOC108072183|XP_017018727.1|DKIK
OG0002539	LOC108107479|XP_017070514.1|DEUG	LOC108074758|XP_017022423.1|DKIK
OG0002540	LOC108105637|XP_017067815.1|DEUG	LOC108077285|XP_017026055.1|DKIK
OG0002541	LOC108105391|XP_017067423.1|DEUG	LOC108084810|XP_017036662.1|DKIK
OG0002542	LOC108105097|XP_017067020.1|DEUG	LOC108083542|XP_017034875.1|DKIK
OG0002543	LOC108103882|XP_017065100.1|DEUG	LOC108080391|XP_017030607.1|DKIK
OG0002544	LOC108115677|XP_017082731.1|DEUG	LOC108075591|XP_017023602.1|DKIK
OG0002545	LOC108102464|XP_017062962.1|DEUG	LOC108076108|XP_017024322.1|DKIK
OG0002547	LOC108103257|XP_017064158.1|DEUG, LOC108111699|XP_017076737.1|DEUG	LOC108071256|XP_017017435.1|DKIK
OG0002548	LOC108102945|XP_017063706.1|DEUG	LOC108075222|XP_017023054.1|DKIK
OG0002549	LOC108103500|XP_017064499.1|DEUG	LOC108082649|XP_017033626.1|DKIK
OG0002550	LOC108102898|XP_017063592.1|DEUG	LOC108071799|XP_017018174.1|DKIK
OG0002551	LOC108109377|XP_017073359.1|DEUG	LOC108077867|XP_017026894.1|DKIK
OG0002552	LOC108115425|XP_017082350.1|DEUG	LOC108074850|XP_017022550.1|DKIK
OG0002553	LOC108112662|XP_017078290.1|DEUG	LOC108079787|XP_017029732.1|DKIK
OG0002554	LOC108103262|XP_017064163.1|DEUG	LOC108079339|XP_017029134.1|DKIK
OG0002555	LOC108103360|XP_017064294.1|DEUG	LOC108083890|XP_017035372.1|DKIK
OG0002556	LOC108113461|XP_017079531.1|DEUG	LOC108082203|XP_017033023.1|DKIK
OG0002557	LOC108118363|XP_017086521.1|DEUG	LOC108083529|XP_017034853.1|DKIK
OG0002558	LOC108116638|XP_017084107.1|DEUG	LOC108081033|XP_017031484.1|DKIK
OG0002559	LOC108111893|XP_017077018.1|DEUG	LOC108071330|XP_017017533.1|DKIK
OG0002560	LOC108110241|XP_017074718.1|DEUG	LOC108071365|XP_017017596.1|DKIK
OG0002561	LOC108117214|XP_017085027.1|DEUG	LOC108073078|XP_017020037.1|DKIK
OG0002562	LOC108117294|XP_017085142.1|DEUG	LOC108071753|XP_017018067.1|DKIK
OG0002564	LOC108111320|XP_017076204.1|DEUG	LOC108073707|XP_017020931.1|DKIK
OG0002565	LOC108112907|XP_017078767.1|DEUG	LOC108083006|XP_017034122.1|DKIK
OG0002566	LOC108112524|XP_017077936.1|DEUG, LOC108116951|XP_017084593.1|DEUG	LOC108084240|XP_017035863.1|DKIK
OG0002567	LOC108103246|XP_017064137.1|DEUG	LOC108071003|XP_017017166.1|DKIK
OG0002568	LOC108109419|XP_017073406.1|DEUG	LOC108085395|XP_017037452.1|DKIK
OG0002569	LOC108113956|XP_017080158.1|DEUG	LOC108075007|XP_017022741.1|DKIK
OG0002570	LOC108116885|XP_017084472.1|DEUG	LOC108083927|XP_017035414.1|DKIK
OG0002571	LOC108116888|XP_017084478.1|DEUG	LOC108083929|XP_017035419.1|DKIK
OG0002572	LOC108108989|XP_017072736.1|DEUG	LOC108082155|XP_017032944.1|DKIK
OG0002573	LOC108116877|XP_017084459.1|DEUG	LOC108074083|XP_017021452.1|DKIK
OG0002574	LOC108116995|XP_017084649.1|DEUG	LOC108084298|XP_017035949.1|DKIK
OG0002575	LOC108111482|XP_017076454.1|DEUG	LOC108085628|XP_017037798.1|DKIK
OG0002576	LOC108102414|XP_017062869.1|DEUG	LOC108080388|XP_017030603.1|DKIK
OG0002577	LOC108108523|XP_017072084.1|DEUG	LOC108077482|XP_017026293.1|DKIK
OG0002578	LOC108102637|XP_017063246.1|DEUG	LOC108077425|XP_017026217.1|DKIK
OG0002579	LOC108104126|XP_017065517.1|DEUG	LOC108082190|XP_017032999.1|DKIK
OG0002580	LOC108113306|XP_017079347.1|DEUG	LOC108077989|XP_017027022.1|DKIK
OG0002581	LOC108116626|XP_017084093.1|DEUG	LOC108075501|XP_017023452.1|DKIK
OG0002582	LOC108110561|XP_017075146.1|DEUG	LOC108077751|XP_017026713.1|DKIK
OG0002583	LOC108117481|XP_017085432.1|DEUG	LOC108084957|XP_017036846.1|DKIK
OG0002584	LOC108108616|XP_017072204.1|DEUG	LOC108083128|XP_017034292.1|DKIK
OG0002585	LOC108108618|XP_017072205.1|DEUG	LOC108083129|XP_017034293.1|DKIK
OG0002586	LOC108117249|XP_017085084.1|DEUG	LOC108085682|XP_017037865.1|DKIK
OG0002587	LOC108109509|XP_017073547.1|DEUG	LOC108071458|XP_017017710.1|DKIK
OG0002588	LOC108110099|XP_017074486.1|DEUG	LOC108084205|XP_017035805.1|DKIK
OG0002589	LOC108113604|XP_017079749.1|DEUG	LOC108085580|XP_017037731.1|DKIK
OG0002590	LOC108103922|XP_017065163.1|DEUG	LOC108085954|XP_017038230.1|DKIK
OG0002591	LOC108113501|XP_017079578.1|DEUG	LOC108073710|XP_017020934.1|DKIK
OG0002592	LOC108115849|XP_017082952.1|DEUG	LOC108083767|XP_017035182.1|DKIK
OG0002593	LOC108115838|XP_017082924.1|DEUG	LOC108083736|XP_017035132.1|DKIK
OG0002594	LOC108116883|XP_017084470.1|DEUG	LOC108077774|XP_017026758.1|DKIK
OG0002595	LOC108117116|XP_017084834.1|DEUG	LOC108084545|XP_017036281.1|DKIK
OG0002596	LOC108116927|XP_017084560.1|DEUG	LOC108074102|XP_017021487.1|DKIK
OG0002597	LOC108105235|XP_017067195.1|DEUG	LOC108085901|XP_017038159.1|DKIK
OG0002598	LOC108115656|XP_017082704.1|DEUG	LOC108073268|XP_017020314.1|DKIK
OG0002599	LOC108110599|XP_017075189.1|DEUG	LOC108075418|XP_017023332.1|DKIK
OG0002600	LOC108104783|XP_017066527.1|DEUG	LOC108078333|XP_017027623.1|DKIK
OG0002601	LOC108115076|XP_017081814.1|DEUG	LOC108075429|XP_017023342.1|DKIK
OG0002602	LOC108116010|XP_017083178.1|DEUG	LOC108081190|XP_017031738.1|DKIK
OG0002603	LOC108111333|XP_017076243.1|DEUG	LOC108085866|XP_017038113.1|DKIK
OG0002604	LOC108111284|XP_017076162.1|DEUG	LOC108085879|XP_017038129.1|DKIK
OG0002605	LOC108117305|XP_017085153.1|DEUG	LOC108085732|XP_017037949.1|DKIK
OG0002606	LOC108116906|XP_017084509.1|DEUG	LOC108084148|XP_017035686.1|DKIK
OG0002607	LOC108115062|XP_017081796.1|DEUG	LOC108077752|XP_017026714.1|DKIK
OG0002608	LOC108116393|XP_017083745.1|DEUG	LOC108084209|XP_017035813.1|DKIK
OG0002609	LOC108106698|XP_017069420.1|DEUG	LOC108073049|XP_017020002.1|DKIK
OG0002610	LOC108110211|XP_017074675.1|DEUG	LOC108075517|XP_017023494.1|DKIK
OG0002611	LOC108109788|XP_017073971.1|DEUG	LOC108073416|XP_017020524.1|DKIK
OG0002612	LOC108117327|XP_017085189.1|DEUG	LOC108084137|XP_017035669.1|DKIK
OG0002613	LOC108116611|XP_017084066.1|DEUG	LOC108084543|XP_017036270.1|DKIK
OG0002614	LOC108113583|XP_017079714.1|DEUG	LOC108077897|XP_017026924.1|DKIK
OG0002615	LOC108107996|XP_017071335.1|DEUG	LOC108075233|XP_017023075.1|DKIK
OG0002616	LOC108115839|XP_017082936.1|DEUG	LOC108083729|XP_017035124.1|DKIK
OG0002617	LOC108109988|XP_017074315.1|DEUG	LOC108083209|XP_017034407.1|DKIK
OG0002618	LOC108115000|XP_017081729.1|DEUG	LOC108077787|XP_017026777.1|DKIK
OG0002619	LOC108117130|XP_017084851.1|DEUG	LOC108084186|XP_017035772.1|DKIK
OG0002620	LOC108117498|XP_017085466.1|DEUG	LOC108073393|XP_017020467.1|DKIK
OG0002621	LOC108115721|XP_017082783.1|DEUG	LOC108083757|XP_017035167.1|DKIK
OG0002622	LOC108114437|XP_017080917.1|DEUG	LOC108078867|XP_017028469.1|DKIK
OG0002623	LOC108112891|XP_017078740.1|DEUG	LOC108083224|XP_017034428.1|DKIK
OG0002624	LOC108109564|XP_017073626.1|DEUG	LOC108073536|XP_017020707.1|DKIK
OG0002625	LOC108109453|XP_017073441.1|DEUG	LOC108073424|XP_017020532.1|DKIK
OG0002626	LOC108117433|XP_017085337.1|DEUG	LOC108083568|XP_017034914.1|DKIK
OG0002627	LOC108115625|XP_017082661.1|DEUG	LOC108084237|XP_017035854.1|DKIK
OG0002628	LOC108115360|XP_017082275.1|DEUG	LOC108070704|XP_017016782.1|DKIK
OG0002629	LOC108116323|XP_017083619.1|DEUG	LOC108070684|XP_017016747.1|DKIK
OG0002630	LOC108116390|XP_017083741.1|DEUG	LOC108081093|XP_017031570.1|DKIK
OG0002631	LOC108113806|XP_017080004.1|DEUG	LOC108075655|XP_017023692.1|DKIK
OG0002632	LOC108111695|XP_017076733.1|DEUG	LOC108074140|XP_017021571.1|DKIK
OG0002633	LOC108116880|XP_017084464.1|DEUG	LOC108081236|XP_017031803.1|DKIK
OG0002634	LOC108111684|XP_017076716.1|DEUG	LOC108075735|XP_017023768.1|DKIK
OG0002635	LOC108110171|XP_017074587.1|DEUG	LOC108084213|XP_017035823.1|DKIK
OG0002636	LOC108117266|XP_017085147.1|DEUG	LOC108083200|XP_017034393.1|DKIK
OG0002637	LOC108104093|XP_017065478.1|DEUG	LOC108082186|XP_017032993.1|DKIK
OG0002638	LOC108111343|XP_017076261.1|DEUG	LOC108077857|XP_017026879.1|DKIK
OG0002639	LOC108116432|XP_017083816.1|DEUG	LOC108084277|XP_017035922.1|DKIK
OG0002640	LOC108116894|XP_017084491.1|DEUG	LOC108084300|XP_017035951.1|DKIK
OG0002641	LOC108116897|XP_017084496.1|DEUG	LOC108084064|XP_017035572.1|DKIK
OG0002642	LOC108116896|XP_017084494.1|DEUG	LOC108084074|XP_017035584.1|DKIK
OG0002643	LOC108116895|XP_017084492.1|DEUG	LOC108085644|XP_017037821.1|DKIK
OG0002644	LOC108115406|XP_017082333.1|DEUG	LOC108085656|XP_017037838.1|DKIK
OG0002645	LOC108115401|XP_017082328.1|DEUG	LOC108070658|XP_017016715.1|DKIK
OG0002646	LOC108117553|XP_017085550.1|DEUG	LOC108073261|XP_017020308.1|DKIK
OG0002647	LOC108109483|XP_017073501.1|DEUG	LOC108071438|XP_017017684.1|DKIK
OG0002648	LOC108115169|XP_017081977.1|DEUG	LOC108074112|XP_017021498.1|DKIK
OG0002649	LOC108109468|XP_017073479.1|DEUG	LOC108073335|XP_017020387.1|DKIK
OG0002650	LOC108109482|XP_017073500.1|DEUG	LOC108071437|XP_017017682.1|DKIK
OG0002651	LOC108111477|XP_017076438.1|DEUG	LOC108085651|XP_017037829.1|DKIK
OG0002652	LOC108110203|XP_017074667.1|DEUG	LOC108084828|XP_017036679.1|DKIK
OG0002653	LOC108115999|XP_017083160.1|DEUG	LOC108085684|XP_017037867.1|DKIK
OG0002654	LOC108116059|XP_017083258.1|DEUG	LOC108085707|XP_017037911.1|DKIK
OG0002655	LOC108117188|XP_017084970.1|DEUG	LOC108084132|XP_017035660.1|DKIK
OG0002656	LOC108116954|XP_017084598.1|DEUG	LOC108074096|XP_017021478.1|DKIK
OG0002657	LOC108110162|XP_017074576.1|DEUG	LOC108084212|XP_017035822.1|DKIK
OG0002658	LOC108109070|XP_017072911.1|DEUG	LOC108072078|XP_017018577.1|DKIK, LOC108083206|XP_017034404.1|DKIK
OG0002659	LOC108116078|XP_017083285.1|DEUG	LOC108081202|XP_017031759.1|DKIK
OG0002660	LOC108102993|XP_017063795.1|DEUG	LOC108084899|XP_017036786.1|DKIK
OG0002661	LOC108115989|XP_017083140.1|DEUG	LOC108077685|XP_017026603.1|DKIK
OG0002662	LOC108107449|XP_017070482.1|DEUG	LOC108074747|XP_017022410.1|DKIK
OG0002663	LOC108116587|XP_017084020.1|DEUG	LOC108084604|XP_017036375.1|DKIK
OG0002664	LOC108104177|XP_017065591.1|DEUG	LOC108084749|XP_017036549.1|DKIK, LOC108085029|XP_017036963.1|DKIK, LOC108085074|XP_017037032.1|DKIK
OG0002665	LOC108109003|XP_017072760.1|DEUG	LOC108078447|XP_017027824.1|DKIK
OG0002666	LOC108108994|XP_017072743.1|DEUG	LOC108078156|XP_017027288.1|DKIK
OG0002667	LOC108104880|XP_017066697.1|DEUG	LOC108073094|XP_017020071.1|DKIK
OG0002668	LOC108113772|XP_017080001.1|DEUG	LOC108079772|XP_017029698.1|DKIK
OG0002669	LOC108106183|XP_017068596.1|DEUG	LOC108074856|XP_017022555.1|DKIK
OG0002670	LOC108109846|XP_017074089.1|DEUG	LOC108070607|XP_017016669.1|DKIK
OG0002671	LOC108109835|XP_017074069.1|DEUG	LOC108070547|XP_017016561.1|DKIK
OG0002672	LOC108109069|XP_017072910.1|DEUG	LOC108082494|XP_017033402.1|DKIK
OG0002673	LOC108107265|XP_017070186.1|DEUG	LOC108072100|XP_017018603.1|DKIK
OG0002674	LOC108104841|XP_017066638.1|DEUG	LOC108073093|XP_017020068.1|DKIK
OG0002675	LOC108102744|XP_017063381.1|DEUG	LOC108084426|XP_017036122.1|DKIK
OG0002676	LOC108107343|XP_017070329.1|DEUG	LOC108078280|XP_017027524.1|DKIK
OG0002677	LOC108113234|XP_017079261.1|DEUG	LOC108081343|XP_017031975.1|DKIK
OG0002678	LOC108106421|XP_017068939.1|DEUG	LOC108078345|XP_017027638.1|DKIK
OG0002679	LOC108107301|XP_017070250.1|DEUG	LOC108072124|XP_017018641.1|DKIK
OG0002680	LOC108103289|XP_017064191.1|DEUG	LOC108079466|XP_017029296.1|DKIK
OG0002681	LOC108109220|XP_017073174.1|DEUG	LOC108078287|XP_017027545.1|DKIK
OG0002682	LOC108108151|XP_017071570.1|DEUG	LOC108078860|XP_017028454.1|DKIK
OG0002683	LOC108109480|XP_017073498.1|DEUG	LOC108080882|XP_017031274.1|DKIK
OG0002684	LOC108103016|XP_017063830.1|DEUG	LOC108083538|XP_017034870.1|DKIK
OG0002685	LOC108104729|XP_017066452.1|DEUG	LOC108071480|XP_017017728.1|DKIK
OG0002686	LOC108107690|XP_017070784.1|DEUG	LOC108075054|XP_017022824.1|DKIK
OG0002687	LOC108108580|XP_017072161.1|DEUG	LOC108083096|XP_017034237.1|DKIK
OG0002688	LOC108114592|XP_017081138.1|DEUG	LOC108078655|XP_017028075.1|DKIK
OG0002689	LOC108103869|XP_017065074.1|DEUG	LOC108079953|XP_017030001.1|DKIK
OG0002690	LOC108114715|XP_017081306.1|DEUG	LOC108083162|XP_017034338.1|DKIK
OG0002691	LOC108113271|XP_017079308.1|DEUG	LOC108076351|XP_017024632.1|DKIK
OG0002692	LOC108107347|XP_017070335.1|DEUG	LOC108072211|XP_017018760.1|DKIK
OG0002693	LOC108102853|XP_017063539.1|DEUG	LOC108079850|XP_017029847.1|DKIK
OG0002694	LOC108104874|XP_017066691.1|DEUG	LOC108085117|XP_017037105.1|DKIK
OG0002695	LOC108107783|XP_017070968.1|DEUG	LOC108083136|XP_017034304.1|DKIK
OG0002696	LOC108114493|XP_017081000.1|DEUG	LOC108079868|XP_017029869.1|DKIK
OG0002697	LOC108109817|XP_017074036.1|DEUG	LOC108070589|XP_017016637.1|DKIK
OG0002698	LOC108107895|XP_017071182.1|DEUG	LOC108079793|XP_017029753.1|DKIK
OG0002699	LOC108102745|XP_017063385.1|DEUG	LOC108084427|XP_017036123.1|DKIK
OG0002700	LOC108114218|XP_017080534.1|DEUG	LOC108078711|XP_017028161.1|DKIK
OG0002701	LOC108109114|XP_017072995.1|DEUG	LOC108074215|XP_017021645.1|DKIK
OG0002702	LOC108109210|XP_017073140.1|DEUG	LOC108076445|XP_017024802.1|DKIK
OG0002703	LOC108110362|XP_017074892.1|DEUG	LOC108070626|XP_017016678.1|DKIK
OG0002704	LOC108106595|XP_017069272.1|DEUG	LOC108073109|XP_017020090.1|DKIK
OG0002705	LOC108114488|XP_017080996.1|DEUG	LOC108079089|XP_017028804.1|DKIK
OG0002706	LOC108106424|XP_017068942.1|DEUG	LOC108078414|XP_017027765.1|DKIK
OG0002707	LOC108104703|XP_017066408.1|DEUG	LOC108079088|XP_017028803.1|DKIK
OG0002708	LOC108114260|XP_017080646.1|DEUG	LOC108078624|XP_017028036.1|DKIK
OG0002709	LOC108104557|XP_017066188.1|DEUG	LOC108078082|XP_017027159.1|DKIK
OG0002710	LOC108108924|XP_017072665.1|DEUG	LOC108077984|XP_017027017.1|DKIK
OG0002711	LOC108109018|XP_017072779.1|DEUG	LOC108078064|XP_017027118.1|DKIK
OG0002712	LOC108112919|XP_017078797.1|DEUG	LOC108073024|XP_017019971.1|DKIK
OG0002713	LOC108112551|XP_017077976.1|DEUG	LOC108078352|XP_017027650.1|DKIK
OG0002714	LOC108112809|XP_017078592.1|DEUG	LOC108070875|XP_017017004.1|DKIK
OG0002715	LOC108103502|XP_017064503.1|DEUG	LOC108076967|XP_017025511.1|DKIK
OG0002716	LOC108107273|XP_017070203.1|DEUG	LOC108072351|XP_017018930.1|DKIK
OG0002717	LOC108109572|XP_017073637.1|DEUG	LOC108081266|XP_017031851.1|DKIK
OG0002718	LOC108113952|XP_017080153.1|DEUG	LOC108079915|XP_017029942.1|DKIK, LOC108071212|XP_017017381.1|DKIK, LOC108071876|XP_017018293.1|DKIK
OG0002719	LOC108116396|XP_017083755.1|DEUG	LOC108073400|XP_017020481.1|DKIK
OG0002720	LOC108108006|XP_017071349.1|DEUG	LOC108070596|XP_017016655.1|DKIK
OG0002721	LOC108106849|XP_017069580.1|DEUG	LOC108082747|XP_017033753.1|DKIK
OG0002722	LOC108104453|XP_017066006.1|DEUG	LOC108077990|XP_017027023.1|DKIK
OG0002723	LOC108107381|XP_017070379.1|DEUG	LOC108076313|XP_017024581.1|DKIK
OG0002724	LOC108117496|XP_017085463.1|DEUG	LOC108073391|XP_017020464.1|DKIK
OG0002725	LOC108108767|XP_017072423.1|DEUG	LOC108083282|XP_017034500.1|DKIK
OG0002726	LOC108103609|XP_017064635.1|DEUG	LOC108075212|XP_017023038.1|DKIK
OG0002727	LOC108107606|XP_017070661.1|DEUG	LOC108073858|XP_017021129.1|DKIK
OG0002728	LOC108112760|XP_017078506.1|DEUG	LOC108077993|XP_017027032.1|DKIK
OG0002729	LOC108114150|XP_017080427.1|DEUG	LOC108073429|XP_017020536.1|DKIK
OG0002730	LOC108106518|XP_017069107.1|DEUG	LOC108079872|XP_017029878.1|DKIK
OG0002731	LOC108104696|XP_017066396.1|DEUG	LOC108078610|XP_017028024.1|DKIK
OG0002732	LOC108106685|XP_017069405.1|DEUG	LOC108072445|XP_017019062.1|DKIK
OG0002733	LOC108113371|XP_017079428.1|DEUG	LOC108073057|XP_017020013.1|DKIK
OG0002734	LOC108105394|XP_017067427.1|DEUG	LOC108083725|XP_017035123.1|DKIK
OG0002735	LOC108104777|XP_017066503.1|DEUG	LOC108082530|XP_017033447.1|DKIK
