Orthogroup	DEUG.longest_only	DMEL.longest_only
OG0001540	LOC108110751|XP_017075449.1|DEUG	msl-2|NP_523467.1|DMEL
OG0001541	LOC108116752|XP_017084258.1|DEUG	CG14457|NP_001014600.1|DMEL
OG0001542	LOC108116444|XP_017083843.1|DEUG	Cad86C|NP_001247033.1|DMEL
OG0001543	LOC108103966|XP_017065229.1|DEUG	r|NP_523377.1|DMEL
OG0001544	LOC108110387|XP_017074922.1|DEUG	CG43689|NP_001259230.1|DMEL
OG0001545	LOC108105910|XP_017068173.1|DEUG	CG32819|NP_728444.1|DMEL, CG32820|NP_728441.1|DMEL, CG17450|NP_728438.2|DMEL
OG0001546	LOC108117711|XP_017085755.1|DEUG	GCS2alpha|NP_652145.1|DMEL
OG0001547	LOC108118129|XP_017086179.1|DEUG	dnc|NP_726846.1|DMEL
OG0001548	LOC108103930|XP_017065171.1|DEUG	Arp2|NP_001259621.1|DMEL
OG0001549	LOC108118432|XP_017086622.1|DEUG	Mhc|NP_723999.1|DMEL
OG0001550	LOC108117482|XP_017085442.1|DEUG	CG3999|NP_649989.1|DMEL
OG0001551	LOC108115702|XP_017082761.1|DEUG	Nha2|NP_001247251.1|DMEL
OG0001552	LOC108112850|XP_017078661.1|DEUG	ATP6AP2|NP_649876.1|DMEL
OG0001553	LOC108118289|XP_017086379.1|DEUG	AstA-R1|NP_524700.1|DMEL
OG0001554	LOC108116453|XP_017083859.1|DEUG	Skeletor|NP_001247027.1|DMEL
OG0001555	LOC108106946|XP_017069703.1|DEUG	CG10621|NP_609920.1|DMEL
OG0001556	LOC108113255|XP_017079292.1|DEUG	nopo|NP_611305.1|DMEL
OG0001557	LOC108109976|XP_017074286.1|DEUG	Amun|NP_572741.1|DMEL
OG0001558	LOC108115202|XP_017082016.1|DEUG	CG16952|NP_001356947.1|DMEL
OG0001559	LOC108116674|XP_017084160.1|DEUG	CG6356|NP_651240.1|DMEL
OG0001560	LOC108109292|XP_017073278.1|DEUG, LOC108109282|XP_017073266.1|DEUG, LOC108115147|XP_017081936.1|DEUG	dsx|NP_001262353.1|DMEL
OG0001561	LOC108111595|XP_017076605.1|DEUG	CREG|NP_524385.2|DMEL
OG0001562	LOC108106933|XP_017069687.1|DEUG	Nse1|NP_609063.1|DMEL
OG0001563	LOC108114750|XP_017081351.1|DEUG, LOC108117453|XP_017085358.1|DEUG, LOC108112068|XP_017077306.1|DEUG	alpha-Cat|NP_524219.1|DMEL
OG0001564	LOC108109464|XP_017073468.1|DEUG	CASK|NP_001262811.1|DMEL
OG0001565	LOC108109501|XP_017073529.1|DEUG	grn|NP_001262366.1|DMEL
OG0001566	LOC108116462|XP_017083881.1|DEUG	CG4511|NP_650026.1|DMEL
OG0001567	LOC108106763|XP_017069492.1|DEUG	CG13202|NP_610675.1|DMEL
OG0001568	LOC108111664|XP_017076684.1|DEUG	cv-c|NP_001097786.1|DMEL
OG0001569	LOC108116990|XP_017084644.1|DEUG	Adgf-C|NP_650308.3|DMEL
OG0001570	LOC108116846|XP_017084390.1|DEUG, LOC108116828|XP_017084368.1|DEUG	CheA87a|NP_650280.1|DMEL
OG0001571	LOC108111237|XP_017076129.1|DEUG	dpr19|NP_609392.1|DMEL
OG0001572	LOC108103023|XP_017063839.1|DEUG	CG9917|NP_573117.2|DMEL
OG0001573	LOC108107794|XP_017070994.1|DEUG	RhoGEF64C|NP_729032.1|DMEL
OG0001574	LOC108105518|XP_017067633.1|DEUG	CG13375|NP_569837.2|DMEL
OG0001575	LOC108116586|XP_017084018.1|DEUG	CG6204|NP_651229.2|DMEL
OG0001576	LOC108116471|XP_017083891.1|DEUG	CG6693|NP_650052.1|DMEL
OG0001577	LOC108111401|XP_017076327.1|DEUG	dgt1|NP_001287595.1|DMEL
OG0001578	LOC108113281|XP_017079319.1|DEUG	rswl|NP_611335.1|DMEL
OG0001579	LOC108105030|XP_017066916.1|DEUG	CG18809|NP_652669.1|DMEL
OG0001580	LOC108112976|XP_017078873.1|DEUG	wde|NP_610608.1|DMEL
OG0001581	LOC108103148|XP_017064010.1|DEUG	Cubn|NP_727348.2|DMEL
OG0001582	LOC108106648|XP_017069352.1|DEUG	vis|NP_788337.1|DMEL, achi|NP_725183.1|DMEL
OG0001583	LOC108113043|XP_017078961.1|DEUG	CG30377|NP_610329.2|DMEL
OG0001584	LOC108104625|XP_017066289.1|DEUG	Dci|NP_612065.1|DMEL
OG0001585	LOC108109956|XP_017074259.1|DEUG	bif|NP_001259457.1|DMEL
OG0001586	LOC108102727|XP_017063355.1|DEUG	SMSr|NP_648114.1|DMEL
OG0001587	LOC108104158|XP_017065548.1|DEUG	CG10465|NP_610165.1|DMEL
OG0001588	LOC108112693|XP_017078383.1|DEUG	CG12107|NP_610314.1|DMEL
OG0001589	LOC108102330|XP_017062619.1|DEUG	IntS3|NP_001036437.1|DMEL
OG0001590	LOC108109047|XP_017072848.1|DEUG	hts|NP_001097377.2|DMEL
OG0001591	LOC108116067|XP_017083268.1|DEUG	Cnx14D|NP_573131.1|DMEL, CG1924|NP_572788.2|DMEL, Cnx99A|NP_001036767.1|DMEL
OG0001592	LOC108104042|XP_017065365.1|DEUG	bun|NP_001036357.2|DMEL
OG0001593	LOC108104144|XP_017065534.1|DEUG	Oatp33Ea|NP_001260417.1|DMEL
OG0001594	LOC108102534|XP_017063080.1|DEUG	dpy|NP_001260032.1|DMEL
OG0001595	LOC108106676|XP_017069395.1|DEUG	Drip|NP_001260893.1|DMEL
OG0001596	LOC108106987|XP_017069813.1|DEUG	ref_2_P|NP_476700.1|DMEL
OG0001597	LOC108115188|XP_017081996.1|DEUG	Gpa2|NP_001104054.3|DMEL
OG0001598	LOC108105822|XP_017068052.1|DEUG	wb|NP_723870.1|DMEL
OG0001599	LOC108107049|XP_017069900.1|DEUG	nrv1|NP_477167.1|DMEL
OG0001600	LOC108105824|XP_017068056.1|DEUG	side-II|NP_001014485.3|DMEL
OG0001601	LOC108113451|XP_017079514.1|DEUG	Pfdn1|NP_608992.1|DMEL
OG0001602	LOC108108267|XP_017071718.1|DEUG	FucTB|NP_609288.4|DMEL
OG0001603	LOC108111243|XP_017076135.1|DEUG	gcm|NP_477108.1|DMEL
OG0001604	LOC108103244|XP_017064135.1|DEUG	PpV|NP_511061.1|DMEL
OG0001605	LOC108104609|XP_017066272.1|DEUG	Lnpk|NP_610395.1|DMEL
OG0001606	LOC108111828|XP_017076923.1|DEUG	RpL38|NP_001036440.1|DMEL
OG0001607	LOC108118445|XP_017086642.1|DEUG	Prosbeta4|NP_609804.1|DMEL
OG0001608	LOC108114858|XP_017081492.1|DEUG	Lamp1|NP_610111.3|DMEL
OG0001609	LOC108112258|XP_017077569.1|DEUG	Hr51|NP_611032.2|DMEL
OG0001610	LOC108114861|XP_017081499.1|DEUG	vls|NP_610019.2|DMEL
OG0001611	LOC108115519|XP_017082509.1|DEUG	Pomp|NP_610057.1|DMEL
OG0001612	LOC108106084|XP_017068431.1|DEUG	CG14277|NP_609200.1|DMEL
OG0001613	LOC108110823|XP_017075547.1|DEUG	KdelR|NP_477296.1|DMEL
OG0001614	LOC108104596|XP_017066248.1|DEUG	Np|NP_610437.2|DMEL
OG0001615	LOC108113883|XP_017080079.1|DEUG	CG17715|NP_001036410.1|DMEL
OG0001616	LOC108104111|XP_017065500.1|DEUG	Qtzl|NP_723706.1|DMEL, Nfs1|NP_609533.1|DMEL
OG0001617	LOC108114839|XP_017081470.1|DEUG	CdGAPr|NP_610002.1|DMEL
OG0001618	LOC108110894|XP_017075641.1|DEUG	CG5367|NP_609387.1|DMEL
OG0001619	LOC108111219|XP_017076108.1|DEUG	alien|NP_523517.1|DMEL
OG0001620	LOC108107483|XP_017070518.1|DEUG	Nxt1|NP_611833.1|DMEL
OG0001621	LOC108112414|XP_017077745.1|DEUG	CG8401|NP_725520.3|DMEL
OG0001622	LOC108103152|XP_017064015.1|DEUG	AP-1gamma|NP_788891.2|DMEL
OG0001623	LOC108110962|XP_017075751.1|DEUG	MED15|NP_608528.1|DMEL
OG0001624	LOC108106991|XP_017069818.1|DEUG	KFase|NP_609036.1|DMEL
OG0001625	LOC108114843|XP_017081478.1|DEUG	eEF2|NP_525105.2|DMEL
OG0001626	LOC108106147|XP_017068535.1|DEUG	RpL36A|NP_609179.2|DMEL
OG0001627	LOC108105615|XP_017067785.1|DEUG	Zip88E|NP_650440.2|DMEL
OG0001628	LOC108113555|XP_017079637.1|DEUG	ppk15|NP_001097937.1|DMEL
OG0001629	LOC108115326|XP_017082227.1|DEUG, LOC108118071|XP_017086106.1|DEUG	Parp|NP_001104452.1|DMEL
OG0001630	LOC108116712|XP_017084222.1|DEUG	jnj|NP_651228.1|DMEL
OG0001631	LOC108114925|XP_017081601.1|DEUG	5-HT2A|NP_730859.1|DMEL
OG0001632	LOC108110694|XP_017075314.1|DEUG	RpS2|NP_476874.1|DMEL
OG0001633	LOC108116440|XP_017083837.1|DEUG	fabp|NP_001027179.1|DMEL
OG0001634	LOC108118499|XP_017086724.1|DEUG	CG41099|NP_001015359.1|DMEL
OG0001635	LOC108113642|XP_017079801.1|DEUG	CCAP-R|NP_001368957.1|DMEL
OG0001636	LOC108116192|XP_017083423.1|DEUG	CG31248|NP_649696.1|DMEL
OG0001637	LOC108114234|XP_017080598.1|DEUG, LOC108109959|XP_017074266.1|DEUG	Srr|NP_649886.1|DMEL
OG0001638	LOC108103303|XP_017064215.1|DEUG	CG3071|NP_569993.1|DMEL
OG0001639	LOC108110359|XP_017074887.1|DEUG	BubR1|NP_477382.1|DMEL
OG0001640	LOC108118110|XP_017086148.1|DEUG, LOC108116226|XP_017083506.1|DEUG	CG1943|NP_649691.1|DMEL
OG0001641	LOC108116434|XP_017083822.1|DEUG	COX5A|NP_477217.1|DMEL
OG0001642	LOC108103441|XP_017064411.1|DEUG	CG10958|NP_572445.1|DMEL
OG0001643	LOC108107162|XP_017070063.1|DEUG	CG7102|NP_787994.1|DMEL
OG0001644	LOC108113833|XP_017080030.1|DEUG	Poc1|NP_001261799.1|DMEL
OG0001645	LOC108112313|XP_017077628.1|DEUG	CG13502|NP_611637.1|DMEL
OG0001646	LOC108112480|XP_017077828.1|DEUG	GstS1|NP_001261040.1|DMEL
OG0001648	LOC108105948|XP_017068233.1|DEUG	bbg|NP_648705.2|DMEL
OG0001649	LOC108106514|XP_017069097.1|DEUG	beta4GalNAcTA|NP_610946.1|DMEL
OG0001650	LOC108111961|XP_017077151.1|DEUG	Tab2|NP_611408.2|DMEL
OG0001651	LOC108112938|XP_017078822.1|DEUG	robo1|NP_476899.1|DMEL
OG0001652	LOC108108613|XP_017072201.1|DEUG	CG5567|NP_649015.2|DMEL
OG0001653	LOC108108763|XP_017072419.1|DEUG	Als2|NP_649347.1|DMEL
OG0001654	LOC108112780|XP_017078544.1|DEUG	Dcr-2|NP_523778.2|DMEL
OG0001655	LOC108104814|XP_017066587.1|DEUG	CG1827|NP_610504.4|DMEL
OG0001656	LOC108111175|XP_017076044.1|DEUG	CG2975|NP_608719.1|DMEL
OG0001657	LOC108118224|XP_017086291.1|DEUG	CG7841|NP_648770.1|DMEL
OG0001658	LOC108114431|XP_017080911.1|DEUG, LOC108117684|XP_017085700.1|DEUG	CycA|NP_524030.2|DMEL
OG0001659	LOC108104017|XP_017065336.1|DEUG	CG10089|NP_648654.1|DMEL
OG0001660	LOC108102810|XP_017063476.1|DEUG	CG12104|NP_647629.1|DMEL
OG0001661	LOC108116461|XP_017083880.1|DEUG	CG6567|NP_001097742.1|DMEL
OG0001662	LOC108109886|XP_017074177.1|DEUG	CG7387|NP_648186.3|DMEL
OG0001663	LOC108115800|XP_017082914.1|DEUG, LOC108116904|XP_017084506.1|DEUG	CG31157|NP_001097769.2|DMEL
OG0001664	LOC108109181|XP_017073099.1|DEUG	cer|NP_611420.1|DMEL
OG0001666	LOC108111037|XP_017075855.1|DEUG	CG15406|NP_608761.2|DMEL
OG0001667	LOC108112918|XP_017078794.1|DEUG	thr|NP_725731.2|DMEL
OG0001668	LOC108108077|XP_017071448.1|DEUG	CG6602|NP_648020.1|DMEL
OG0001669	LOC108107665|XP_017070742.1|DEUG	Gr64c|NP_523913.2|DMEL
OG0001669	LOC108107705|XP_017070800.1|DEUG	Gr64d|NP_001027105.2|DMEL
OG0001670	LOC108110346|XP_017074868.1|DEUG	CG14589|NP_001260721.1|DMEL
OG0001671	LOC108102391|XP_017062822.1|DEUG	CG17601|NP_608471.1|DMEL
OG0001672	LOC108112254|XP_017077565.1|DEUG	CG14500|NP_611309.1|DMEL
OG0001673	LOC108113277|XP_017079315.1|DEUG	CG42363|NP_001137730.1|DMEL
OG0001673	LOC108112957|XP_017078846.1|DEUG	CG42362|NP_001137731.1|DMEL
OG0001674	LOC108111734|XP_017076777.1|DEUG	Tim17a1|NP_650180.1|DMEL
OG0001674	LOC108114983|XP_017081703.1|DEUG	Tim17a2|NP_649524.1|DMEL
OG0001675	LOC108113654|XP_017079814.1|DEUG	CG17770|NP_651432.1|DMEL
OG0001675	LOC108113653|XP_017079813.1|DEUG, LOC108109108|XP_017072991.1|DEUG	CG5024|NP_651431.1|DMEL
OG0001676	LOC108108868|XP_017072575.1|DEUG	CG43710|NP_001261105.1|DMEL
OG0001676	LOC108108867|XP_017072574.1|DEUG	CG43711|NP_001261106.1|DMEL
OG0001677	LOC108110550|XP_017075129.1|DEUG, LOC108110527|XP_017075097.1|DEUG	Ser12|NP_523456.1|DMEL
OG0001678	LOC108105335|XP_017067317.1|DEUG	CG43658|NP_001259643.1|DMEL
OG0001679	LOC108103267|XP_017064167.1|DEUG	CG5966|NP_572286.1|DMEL
OG0001680	LOC108104974|XP_017066833.1|DEUG	NELF-B|NP_572402.1|DMEL
OG0001681	LOC108103194|XP_017064071.1|DEUG	CG3106|NP_572577.1|DMEL
OG0001682	LOC108117632|XP_017085649.1|DEUG	CG7206|NP_996499.1|DMEL
OG0001683	LOC108106170|XP_017068575.1|DEUG	CG13384|NP_723383.1|DMEL
OG0001684	LOC108102367|XP_017062771.1|DEUG	bip2|NP_651923.2|DMEL
OG0001685	LOC108103138|XP_017064037.1|DEUG	CG17328|NP_609786.2|DMEL
OG0001686	LOC108106055|XP_017068402.1|DEUG	CG6961|NP_573325.1|DMEL, CG18259|NP_573324.1|DMEL
OG0001687	LOC108105415|XP_017067452.1|DEUG	l_1_sc|NP_476623.1|DMEL
OG0001688	LOC108103235|XP_017064124.1|DEUG	CG32756|NP_727053.1|DMEL, CG12728|NP_572280.2|DMEL
OG0001689	LOC108109987|XP_017074311.1|DEUG	CG15221|NP_001096957.1|DMEL
OG0001690	LOC108107750|XP_017070903.1|DEUG	mad2|NP_647991.1|DMEL
OG0001691	LOC108106855|XP_017069587.1|DEUG	TwdlE|NP_609157.3|DMEL
OG0001692	LOC108117179|XP_017084957.1|DEUG	Octalpha2R|NP_001262715.1|DMEL
OG0001693	LOC108118390|XP_017086553.1|DEUG	RpS15Aa|NP_524709.1|DMEL
OG0001694	LOC108116806|XP_017084342.1|DEUG	qin|NP_650735.3|DMEL
OG0001695	LOC108113365|XP_017079422.1|DEUG	Eip55E|NP_611352.1|DMEL
OG0001696	LOC108117489|XP_017085454.1|DEUG	Syn|NP_731459.2|DMEL
OG0001697	LOC108113703|XP_017079869.1|DEUG	CG31109|NP_733073.1|DMEL
OG0001698	LOC108105052|XP_017066945.1|DEUG	Sdic1|NP_524670.2|DMEL, SdicC|NP_001303578.1|DMEL, Sdic4|NP_001368966.1|DMEL, Sdic2|NP_996516.1|DMEL, SdicB|NP_001303577.1|DMEL, SdicA|NP_001303576.1|DMEL, Sdic3|NP_001285483.2|DMEL, sw|NP_477075.2|DMEL
OG0001699	LOC108113722|XP_017079893.1|DEUG	hth|NP_476576.1|DMEL
OG0001700	LOC108109722|XP_017073854.1|DEUG	CG9427|NP_649919.1|DMEL
OG0001701	LOC108115352|XP_017082262.1|DEUG	side-III|NP_001036681.1|DMEL
OG0001702	LOC108110774|XP_017075480.1|DEUG	CG5846|NP_609333.1|DMEL
OG0001703	LOC108115577|XP_017082576.1|DEUG	CG34375|NP_001163693.1|DMEL
OG0001704	LOC108115579|XP_017082579.1|DEUG	CG6688|NP_651110.1|DMEL
OG0001705	LOC108111407|XP_017076346.1|DEUG	Atg16|NP_001138124.2|DMEL
OG0001706	LOC108105566|XP_017067699.1|DEUG	hrm|NP_610174.1|DMEL
OG0001707	LOC108108845|XP_017072545.1|DEUG	orb|NP_524460.2|DMEL
OG0001708	LOC108116994|XP_017084648.1|DEUG	primo-1|NP_001027186.1|DMEL
OG0001709	LOC108108071|XP_017071440.1|DEUG	Claspin|NP_728981.1|DMEL
OG0001710	LOC108109550|XP_017073609.1|DEUG	CG6656|NP_650991.1|DMEL
OG0001711	LOC108115646|XP_017082689.1|DEUG	lqfR|NP_732736.2|DMEL
OG0001712	LOC108116601|XP_017084046.1|DEUG	Rab7|NP_524472.1|DMEL
OG0001713	LOC108116329|XP_017083629.1|DEUG	CG5214|NP_650064.1|DMEL
OG0001714	LOC108114971|XP_017081673.1|DEUG	cno|NP_524232.2|DMEL
OG0001715	LOC108103470|XP_017064458.1|DEUG	RSG7|NP_523380.2|DMEL
OG0001716	LOC108103442|XP_017064412.1|DEUG	alpha-PheRS|NP_572448.1|DMEL
OG0001717	LOC108111396|XP_017076320.1|DEUG	Vps13B|NP_651753.2|DMEL
OG0001718	LOC108115650|XP_017082693.1|DEUG, LOC108115567|XP_017082563.1|DEUG	wake|NP_001287469.1|DMEL
OG0001719	LOC108108834|XP_017072527.1|DEUG	pnt|NP_524461.2|DMEL
OG0001720	LOC108116244|XP_017083524.1|DEUG	CG14692|NP_650019.6|DMEL
OG0001721	LOC108109440|XP_017073430.1|DEUG	ato|NP_731223.1|DMEL
OG0001722	LOC108114430|XP_017080908.1|DEUG	Diap1|NP_524101.2|DMEL
OG0001723	LOC108105563|XP_017067698.1|DEUG	Cndp2|NP_610181.2|DMEL
OG0001724	LOC108109048|XP_017072849.1|DEUG	Sdc|NP_001163238.2|DMEL
OG0001725	LOC108104788|XP_017066536.1|DEUG	Pfk|NP_001246234.1|DMEL
OG0001726	LOC108114348|XP_017080777.1|DEUG	CG11456|NP_649265.1|DMEL
OG0001727	LOC108115697|XP_017082756.1|DEUG	CG33110|NP_788716.1|DMEL
OG0001728	LOC108106722|XP_017069448.1|DEUG	ERp60|NP_725084.2|DMEL
OG0001729	LOC108107270|XP_017070191.1|DEUG	zip|NP_523860.2|DMEL
OG0001730	LOC108104094|XP_017065479.1|DEUG	PLCXD|NP_609541.1|DMEL
OG0001731	LOC108112557|XP_017077991.1|DEUG	Ack-like|NP_001260935.1|DMEL
OG0001732	LOC108113480|XP_017079552.1|DEUG	B9d2|NP_001188704.1|DMEL
OG0001733	LOC108108896|XP_017072606.1|DEUG	CG30392|NP_611572.2|DMEL
OG0001734	LOC108104443|XP_017065993.1|DEUG	CNT2|NP_610446.1|DMEL
OG0001735	LOC108114514|XP_017081024.1|DEUG	CG5664|NP_649314.2|DMEL
OG0001736	LOC108112031|XP_017077268.1|DEUG	CG15093|NP_611373.1|DMEL
OG0001737	LOC108109137|XP_017073023.1|DEUG	CG30183|NP_611819.2|DMEL
OG0001738	LOC108108658|XP_017072251.1|DEUG, LOC108114705|XP_017081292.1|DEUG	CG6479|NP_648968.2|DMEL
OG0001739	LOC108113003|XP_017078910.1|DEUG	CG14464|NP_001036466.2|DMEL
OG0001740	LOC108109039|XP_017072826.1|DEUG	Ice1|NP_611786.1|DMEL
OG0001741	LOC108109391|XP_017073377.1|DEUG	awd|NP_476761.3|DMEL
OG0001742	LOC108104791|XP_017066542.1|DEUG	Ccs|NP_001163108.1|DMEL
OG0001743	LOC108114135|XP_017080406.1|DEUG	CG8001|NP_647657.1|DMEL
OG0001744	LOC108106536|XP_017069163.1|DEUG	l_2_01289|NP_001163065.1|DMEL
OG0001745	LOC108112484|XP_017077837.1|DEUG	CG42260|NP_001356969.1|DMEL
OG0001746	LOC108114349|XP_017080778.1|DEUG	CG8003|NP_648406.1|DMEL
OG0001747	LOC108112523|XP_017077937.1|DEUG	grh|NP_476845.2|DMEL
OG0001748	LOC108108282|XP_017071773.1|DEUG	mfr|NP_001137919.1|DMEL
OG0001749	LOC108107419|XP_017070437.1|DEUG	SIFa|NP_001246496.1|DMEL
OG0001750	LOC108107417|XP_017070435.1|DEUG	Start1|NP_001246495.1|DMEL
OG0001751	LOC108108519|XP_017072077.1|DEUG	blot|NP_524125.2|DMEL
OG0001752	LOC108107524|XP_017070554.1|DEUG	CG13288|NP_001261455.1|DMEL
OG0001753	LOC108107938|XP_017071256.1|DEUG	CG42324|NP_647819.3|DMEL
OG0001754	LOC108113156|XP_017079154.1|DEUG	muskelin|NP_610801.1|DMEL
OG0001755	LOC108107716|XP_017070815.1|DEUG	CG32264|NP_728897.1|DMEL
OG0001756	LOC108112814|XP_017078601.1|DEUG	Rho1|NP_477098.1|DMEL
OG0001757	LOC108112650|XP_017078270.1|DEUG	imd|NP_573394.1|DMEL
OG0001758	LOC108104005|XP_017065287.1|DEUG	bru3|NP_001369050.1|DMEL
OG0001759	LOC108112535|XP_017077950.1|DEUG	Mtap|NP_001261049.1|DMEL
OG0001760	LOC108104559|XP_017066191.1|DEUG	Rad51D|NP_610466.2|DMEL
OG0001761	LOC108109262|XP_017073234.1|DEUG	MFS16|NP_726048.1|DMEL
OG0001762	LOC108107007|XP_017069836.1|DEUG	AkhR|NP_995639.1|DMEL
OG0001763	LOC108107016|XP_017069849.1|DEUG	Nha1|NP_723224.2|DMEL
OG0001764	LOC108111512|XP_017076516.1|DEUG	Dhfr|NP_001036720.1|DMEL
OG0001765	LOC108104475|XP_017066044.1|DEUG	brp|NP_001246228.1|DMEL
OG0001766	LOC108110838|XP_017075568.1|DEUG	CG17834|NP_609242.2|DMEL
OG0001767	LOC108111201|XP_017076084.1|DEUG	CG34393|NP_608753.2|DMEL
OG0001768	LOC108111173|XP_017076041.1|DEUG	RpLP1|NP_476630.1|DMEL
OG0001769	LOC108102474|XP_017062971.1|DEUG	dsf|NP_477140.1|DMEL
OG0001770	LOC108111067|XP_017075884.1|DEUG	SmydA-3|NP_609464.1|DMEL
OG0001771	LOC108111233|XP_017076125.1|DEUG	Thor|NP_477295.1|DMEL
OG0001772	LOC108110829|XP_017075555.1|DEUG	RnrL|NP_477027.1|DMEL
OG0001773	LOC108111013|XP_017075816.1|DEUG	bib|NP_001260313.1|DMEL
OG0001774	LOC108107289|XP_017070234.1|DEUG	egg|NP_611966.3|DMEL
OG0001775	LOC108117274|XP_017085119.1|DEUG	RpII215|NP_511124.1|DMEL
OG0001776	LOC108107042|XP_017069892.1|DEUG	CG31637|NP_609043.1|DMEL
OG0001777	LOC108107098|XP_017069969.1|DEUG	chm|NP_609117.4|DMEL
OG0001778	LOC108114301|XP_017081096.1|DEUG	fzy|NP_477501.1|DMEL
OG0001779	LOC108110756|XP_017075454.1|DEUG	CG44153|NP_001097136.2|DMEL
OG0001780	LOC108105584|XP_017067712.1|DEUG	ap|NP_724428.1|DMEL
OG0001781	LOC108114860|XP_017081495.1|DEUG	lok|NP_477219.1|DMEL
OG0001782	LOC108105790|XP_017068006.1|DEUG	CG42784|NP_001188798.2|DMEL
OG0001783	LOC108110979|XP_017075776.1|DEUG	Tsp29Fb|NP_523516.1|DMEL
OG0001784	LOC108111021|XP_017075828.1|DEUG	CG31935|NP_608608.2|DMEL
OG0001785	LOC108104795|XP_017066553.1|DEUG	Smyd4-1|NP_724802.1|DMEL
OG0001786	LOC108107157|XP_017070053.1|DEUG	CG4497|NP_609102.1|DMEL
OG0001787	LOC108107028|XP_017069865.1|DEUG	CG13784|NP_001260176.1|DMEL
OG0001788	LOC108106784|XP_017069515.1|DEUG	tum|NP_610912.2|DMEL
OG0001789	LOC108113195|XP_017079211.1|DEUG	CG3085|NP_611752.1|DMEL
OG0001790	LOC108107171|XP_017070075.1|DEUG	CG5171|NP_001188709.1|DMEL
OG0001791	LOC108106546|XP_017069192.1|DEUG	E_Pc_|NP_001260897.1|DMEL
OG0001792	LOC108107041|XP_017069890.1|DEUG	ham|NP_724130.4|DMEL
OG0001793	LOC108106526|XP_017069141.1|DEUG	Shrm|NP_001097307.1|DMEL
OG0001794	LOC108115125|XP_017082287.1|DEUG	cact|NP_476942.1|DMEL
OG0001795	LOC108118424|XP_017086594.1|DEUG	mtgo|NP_001137829.1|DMEL
OG0001796	LOC108103505|XP_017064505.1|DEUG	ppk28|NP_573169.2|DMEL
OG0001797	LOC108102337|XP_017062648.1|DEUG	dpr7|NP_001096850.2|DMEL
OG0001798	LOC108112803|XP_017078581.1|DEUG	robl|NP_523771.1|DMEL
OG0001799	LOC108117676|XP_017085694.1|DEUG	stg1|NP_001027082.1|DMEL
OG0001799	LOC108117675|XP_017085693.1|DEUG	CG11566|NP_001027081.1|DMEL
OG0001800	LOC108107158|XP_017070055.1|DEUG	santa-maria|NP_723277.3|DMEL
OG0001801	LOC108114662|XP_017081230.1|DEUG	nbs|NP_651973.4|DMEL
OG0001802	LOC108109536|XP_017073590.1|DEUG	mRpL19|NP_524284.1|DMEL
OG0001803	LOC108115175|XP_017081985.1|DEUG	CG15497|NP_650976.1|DMEL
OG0001804	LOC108115327|XP_017082224.1|DEUG	Pi4KIIalpha|NP_730944.2|DMEL
OG0001805	LOC108109863|XP_017074137.1|DEUG	Gr66a|NP_523971.3|DMEL
OG0001806	LOC108117512|XP_017085489.1|DEUG	CG5789|NP_651269.1|DMEL
OG0001807	LOC108105612|XP_017067780.1|DEUG	Tm2|NP_732012.1|DMEL
OG0001808	LOC108116365|XP_017083684.1|DEUG	PGRP-LB|NP_001247052.1|DMEL
OG0001809	LOC108114989|XP_017081710.1|DEUG	slx1|NP_649484.3|DMEL
OG0001810	LOC108115639|XP_017082681.1|DEUG	CG31457|NP_732828.1|DMEL
OG0001811	LOC108109298|XP_017073283.1|DEUG	Optix|NP_001260793.1|DMEL
OG0001812	LOC108103761|XP_017064868.1|DEUG	ksh|NP_652499.2|DMEL
OG0001813	LOC108117087|XP_017084774.1|DEUG	Dys|NP_001036722.1|DMEL
OG0001814	LOC108115162|XP_017081962.1|DEUG	wtrw|NP_731193.1|DMEL
OG0001815	LOC108115399|XP_017082325.1|DEUG	RpL13A|NP_649560.1|DMEL
OG0001816	LOC108114922|XP_017081599.1|DEUG	Roe1|NP_610886.2|DMEL
OG0001817	LOC108104806|XP_017066577.1|DEUG	PCB|NP_724841.1|DMEL
OG0001818	LOC108117589|XP_017085580.1|DEUG	CG42339|NP_572674.3|DMEL
OG0001819	LOC108111955|XP_017077137.1|DEUG	CG3045|NP_611646.1|DMEL
OG0001820	LOC108104926|XP_017066767.1|DEUG	CG18155|NP_996360.2|DMEL
OG0001821	LOC108107202|XP_017070108.1|DEUG	CG4781|NP_611951.1|DMEL
OG0001822	LOC108112244|XP_017077555.1|DEUG	CG13532|NP_611728.1|DMEL
OG0001823	LOC108114307|XP_017080700.1|DEUG	Sod1|NP_476735.1|DMEL
OG0001824	LOC108111054|XP_017075875.1|DEUG	CG31937|NP_608616.2|DMEL
OG0001825	LOC108108904|XP_017072617.1|DEUG	sm|NP_001246428.1|DMEL
OG0001826	LOC108112772|XP_017078529.1|DEUG	Prosbeta5|NP_652014.1|DMEL
OG0001827	LOC108112478|XP_017077824.1|DEUG	SmydA-6|NP_611182.1|DMEL
OG0001828	LOC108118378|XP_017086539.1|DEUG	Set2|NP_572888.2|DMEL
OG0001829	LOC108106764|XP_017069493.1|DEUG	CG8888|NP_610724.1|DMEL
OG0001830	LOC108112226|XP_017077535.1|DEUG	CG9890|NP_611750.1|DMEL
OG0001831	LOC108108610|XP_017072197.1|DEUG	CG7402|NP_649023.1|DMEL
