Orthogroup	DPSE.longest_only	DVIR.longest_only
OG0001247	LOC26532209|XP_015034947.2|DPSE, LOC26533614|XP_033233227.1|DPSE	LOC26531806|XP_015030372.1|DVIR
OG0001248	LOC4812469|XP_001352771.2|DPSE	LOC6623670|XP_002046796.1|DVIR
OG0001249	LOC4815630|XP_033240139.1|DPSE	LOC6633450|XP_032289047.1|DVIR
OG0001252	LOC5495521|XP_001358742.3|DPSE	LOC6629429|XP_002054361.1|DVIR
OG0001253	LOC4803664|XP_003736953.2|DPSE	LOC6625672|XP_002049371.1|DVIR
OG0001254	LOC26532548|XP_015039934.2|DPSE	LOC6635817|XP_032291640.1|DVIR
OG0001254	LOC4804415|XP_015039935.1|DPSE	LOC116650863|XP_032291642.1|DVIR
OG0001255	LOC6901105|XP_002134581.2|DPSE, LOC6901110|XP_015042299.2|DPSE, LOC4804174|XP_001360778.3|DPSE, LOC6902067|XP_002133600.2|DPSE	LOC6626220|XP_002049796.1|DVIR
OG0001257	LOC6899862|XP_033237228.1|DPSE	LOC6636237|XP_015024077.1|DVIR
OG0001258	LOC4801813|XP_001358847.3|DPSE	LOC6629881|XP_002054541.1|DVIR
OG0001259	LOC26532064|XP_033239085.1|DPSE, LOC4814538|XP_033239086.1|DPSE	LOC6633328|XP_002057162.3|DVIR, LOC6633326|XP_002057160.3|DVIR
OG0001260	LOC4800768|XP_001357983.3|DPSE	LOC6632708|XP_002056039.2|DVIR
OG0001261	LOC4814308|XP_001354422.3|DPSE	LOC6632159|XP_002055768.1|DVIR
OG0001262	LOC4813401|XP_033239113.1|DPSE	LOC6622653|XP_002048535.3|DVIR
OG0001263	LOC6903030|XP_002132754.2|DPSE, LOC4800363|XP_001357551.1|DPSE	LOC6630711|XP_002054204.1|DVIR
OG0001264	LOC4817390|XP_033236141.1|DPSE	LOC6627719|XP_032294248.1|DVIR
OG0001265	LOC4815930|XP_033239138.1|DPSE	LOC6631734|XP_032295875.1|DVIR
OG0001266	LOC4804459|XP_033233234.1|DPSE	LOC6636362|XP_002059891.1|DVIR
OG0001267	LOC4801468|XP_001358555.3|DPSE	LOC6630727|XP_002053787.1|DVIR
OG0001268	LOC4801441|XP_001358535.2|DPSE	LOC6632807|XP_002056234.1|DVIR
OG0001269	LOC4805402|XP_004444503.1|DPSE	LOC6625858|XP_002049216.1|DVIR
OG0001270	LOC4802676|XP_015037996.2|DPSE	LOC6633054|XP_032289794.1|DVIR
OG0001271	LOC4804090|XP_001360708.2|DPSE	LOC6625913|XP_002050428.1|DVIR
OG0001272	LOC4812928|XP_001353572.3|DPSE	LOC6624348|XP_002047148.2|DVIR
OG0001273	LOC4801197|XP_001358326.1|DPSE	LOC6630687|XP_032295022.1|DVIR
OG0001274	LOC4813404|XP_001353623.1|DPSE	LOC6624520|XP_002048497.1|DVIR
OG0001275	LOC4814478|XP_001354814.1|DPSE	LOC6631754|XP_002054922.1|DVIR
OG0001276	LOC4812521|XP_001352428.2|DPSE, LOC6903187|XP_002132886.2|DPSE	LOC6624011|XP_002047407.1|DVIR
OG0001277	LOC26532975|XP_015043779.2|DPSE	LOC6622890|XP_032290651.1|DVIR
OG0001278	LOC4812685|XP_015044122.1|DPSE	LOC6623208|XP_032290554.1|DVIR
OG0001279	LOC4814065|XP_001354302.2|DPSE	LOC6623217|XP_002047264.2|DVIR
OG0001280	LOC4811982|XP_001352506.1|DPSE	LOC6623138|XP_002046122.2|DVIR
OG0001281	LOC4813110|XP_001353558.1|DPSE	LOC6622525|XP_002046549.1|DVIR
OG0001282	LOC4816453|XP_001356147.2|DPSE	LOC6634104|XP_015025191.1|DVIR
OG0001283	LOC4805357|XP_001361771.5|DPSE	LOC6626719|XP_002050669.2|DVIR
OG0001284	LOC26532607|XP_033236138.1|DPSE	LOC26530754|XP_015028852.1|DVIR
OG0001285	LOC4812247|XP_001352806.3|DPSE	LOC6624488|XP_015030749.1|DVIR
OG0001286	LOC6903082|XP_002132800.2|DPSE	LOC6628815|XP_002052065.1|DVIR
OG0001287	LOC4803087|XP_001359886.4|DPSE	LOC6629798|XP_032294256.1|DVIR
OG0001288	LOC4817545|XP_001356954.3|DPSE	LOC6628367|XP_002052867.1|DVIR
OG0001289	LOC6903592|XP_002132459.2|DPSE	LOC6628409|XP_002052052.2|DVIR
OG0001290	LOC6902868|XP_033236108.1|DPSE	LOC6628152|XP_032294408.1|DVIR
OG0001291	LOC4803521|XP_033234537.1|DPSE	LOC6625308|XP_002049972.1|DVIR
OG0001292	LOC6899100|XP_015040801.2|DPSE	LOC6625660|XP_015029661.1|DVIR
OG0001293	LOC117185209|XP_033241500.1|DPSE, LOC4814771|XP_001354959.1|DPSE, LOC117185206|XP_033241497.1|DPSE, LOC6903978|XP_033241495.1|DPSE, LOC6903975|XP_002136542.1|DPSE, LOC117185208|XP_033241499.1|DPSE, LOC117185207|XP_033241498.1|DPSE, LOC6903977|XP_002136540.1|DPSE	LOC6633377|XP_002057330.1|DVIR
OG0001294	LOC4802707|XP_001359574.1|DPSE	LOC6632763|XP_032289429.1|DVIR
OG0001295	LOC6901158|XP_002133859.1|DPSE	LOC6636069|XP_002059600.1|DVIR
OG0001295	LOC6897920|XP_002138022.2|DPSE	LOC6624972|XP_002049480.1|DVIR
OG0001296	LOC6898026|XP_002138115.2|DPSE	LOC6622540|XP_015031458.1|DVIR
OG0001297	LOC6896748|XP_002136955.3|DPSE	LOC6629321|XP_002053054.1|DVIR
OG0001298	LOC4800861|XP_033240832.1|DPSE	LOC6635074|XP_002058467.3|DVIR
OG0001299	LOC6900072|XP_033238675.1|DPSE	LOC6636561|XP_002060065.1|DVIR
OG0001300	LOC4803141|XP_001359932.1|DPSE	LOC6632619|XP_002056319.1|DVIR, LOC6625390|XP_002050135.1|DVIR
OG0001301	LOC4816254|XP_033236743.1|DPSE	LOC6627652|XP_002052503.1|DVIR
OG0001302	LOC4804969|XP_015040336.2|DPSE	LOC6625608|XP_032293362.1|DVIR, LOC6625607|XP_032293363.1|DVIR
OG0001303	LOC4802085|XP_001359073.1|DPSE	LOC6632233|XP_002055817.1|DVIR
OG0001304	LOC4804875|XP_033233237.1|DPSE	LOC6626496|XP_002049321.2|DVIR
OG0001305	LOC4802675|XP_003736787.1|DPSE	LOC6625237|XP_002049483.1|DVIR, LOC6624974|XP_002049482.1|DVIR, LOC6633055|XP_032289800.1|DVIR
OG0001306	LOC4802072|XP_001359065.3|DPSE	LOC6631130|XP_002053506.1|DVIR
OG0001307	LOC4812548|XP_001352694.1|DPSE, LOC6897898|XP_002138000.2|DPSE, LOC6900087|XP_033241476.1|DPSE	LOC6624678|XP_002047188.1|DVIR
OG0001308	LOC4815983|XP_033240081.1|DPSE	LOC6633429|XP_032296255.1|DVIR
OG0001308	LOC6900254|XP_015044028.2|DPSE	LOC6627428|XP_002052154.2|DVIR
OG0001309	LOC4802548|XP_001359446.4|DPSE	LOC6629853|XP_015027389.1|DVIR
OG0001310	LOC4814497|XP_033240066.1|DPSE	LOC6632189|XP_032295778.1|DVIR
OG0001311	LOC6901028|XP_033239697.1|DPSE	LOC6635486|XP_032296157.1|DVIR
OG0001312	LOC6900500|XP_002134889.2|DPSE	LOC6623655|XP_032290762.1|DVIR
OG0001313	LOC4803950|XP_001360588.3|DPSE	LOC6626939|XP_002050077.1|DVIR
OG0001314	LOC6902715|XP_002133229.2|DPSE	LOC6634343|XP_002057471.1|DVIR
OG0001315	LOC4815428|XP_033240821.1|DPSE	LOC6633533|XP_002057361.1|DVIR
OG0001316	LOC4804779|XP_001361288.1|DPSE	LOC6626394|XP_002048733.2|DVIR
OG0001317	LOC4816600|XP_015036643.2|DPSE	LOC6627396|XP_002052148.2|DVIR
OG0001318	LOC6897705|XP_002137831.3|DPSE	LOC6635827|XP_032292539.1|DVIR
OG0001319	LOC4816460|XP_001356208.4|DPSE	LOC6634093|XP_002057513.1|DVIR
OG0001320	LOC6901565|XP_033238891.1|DPSE, LOC4803671|XP_001360352.4|DPSE, LOC6901820|XP_002134488.3|DPSE, LOC6897016|XP_002137201.3|DPSE	LOC6626069|XP_015029747.1|DVIR
OG0001321	LOC6898160|XP_002138238.1|DPSE	LOC6626988|XP_002050175.1|DVIR
OG0001322	LOC4802372|XP_003736722.2|DPSE, LOC6897613|XP_002137757.2|DPSE	LOC6632899|XP_032289859.1|DVIR
OG0001323	LOC6902839|XP_002132575.2|DPSE	LOC6627401|XP_002051912.1|DVIR, LOC26530374|XP_015028808.1|DVIR
OG0001324	LOC4816360|XP_001355883.2|DPSE, LOC6900953|XP_002134654.2|DPSE, LOC117184874|XP_033239860.1|DPSE, LOC6900954|XP_002134655.2|DPSE	LOC116652154|XP_032296007.1|DVIR, LOC6635716|XP_002059153.1|DVIR
OG0001325	LOC4802643|XP_001359523.2|DPSE	LOC6631243|XP_002053644.2|DVIR
OG0001326	LOC4800395|XP_015038520.2|DPSE	LOC6632801|XP_032289419.1|DVIR
OG0001328	LOC117185158|XP_033241167.1|DPSE, LOC117184554|XP_033238665.1|DPSE, LOC117184553|XP_033238664.1|DPSE, LOC6899629|XP_033241162.1|DPSE	LOC6636515|XP_002060005.2|DVIR
OG0001329	LOC117184586|XP_033238823.1|DPSE, LOC117184587|XP_033238824.1|DPSE, LOC117184588|XP_033238825.1|DPSE, LOC6902228|XP_002133756.3|DPSE, LOC6902230|XP_033238821.1|DPSE	LOC6631936|XP_002055483.2|DVIR
OG0001330	LOC6901440|XP_015041691.2|DPSE	LOC6630895|XP_032294540.1|DVIR, LOC6631662|XP_015026580.1|DVIR
OG0001331	LOC4815539|XP_001355433.1|DPSE	LOC6634725|XP_002058324.2|DVIR
OG0001333	LOC4816398|XP_001355929.3|DPSE	LOC6636899|XP_002060355.3|DVIR
OG0001334	LOC4800384|XP_001357669.3|DPSE	LOC6629503|XP_002054523.1|DVIR
OG0001335	LOC4802587|XP_001359480.4|DPSE	LOC6629975|XP_002053084.1|DVIR
OG0001336	LOC6896860|XP_002137051.2|DPSE	LOC26530661|XP_015031634.1|DVIR
OG0001337	LOC4814195|XP_001354328.3|DPSE	LOC6632007|XP_032296152.1|DVIR
OG0001338	LOC4804098|XP_015039609.2|DPSE	LOC6625115|XP_015029438.1|DVIR
OG0001339	LOC4805092|XP_001361553.4|DPSE	LOC6636496|XP_002059802.1|DVIR
OG0001340	LOC26532891|XP_033238369.1|DPSE	LOC6622511|XP_002047704.1|DVIR
OG0001341	LOC4800440|XP_001357716.2|DPSE	LOC6630603|XP_002053022.1|DVIR
OG0001342	LOC6896715|XP_033235133.1|DPSE	LOC6635087|XP_002058417.1|DVIR
OG0001343	LOC4801898|XP_001358919.4|DPSE	LOC6634901|XP_002058553.2|DVIR
OG0001344	LOC4800328|XP_001357582.3|DPSE	LOC6632883|XP_015025994.1|DVIR
OG0001345	LOC4800776|XP_001357991.3|DPSE	LOC6632728|XP_002056051.1|DVIR
OG0001346	LOC117183281|XP_033232568.1|DPSE, LOC117183283|XP_033232570.1|DPSE, LOC4800359|XP_001357555.4|DPSE	LOC6629281|XP_002054689.2|DVIR
OG0001347	LOC6901883|XP_002133418.2|DPSE, LOC6900220|XP_002135550.2|DPSE, LOC6900222|XP_002135552.2|DPSE	LOC6631534|XP_032294977.1|DVIR
OG0001348	LOC6901208|XP_002133909.1|DPSE	LOC6631411|XP_002055420.1|DVIR
OG0001349	LOC4813943|XP_033238542.1|DPSE	LOC6623366|XP_002046361.2|DVIR, LOC6624450|XP_002046598.1|DVIR, LOC6624412|XP_015031121.1|DVIR
OG0001350	LOC4813819|XP_001353919.4|DPSE	LOC6623335|XP_002048570.1|DVIR
OG0001351	LOC4804081|XP_001360699.3|DPSE	LOC6627000|XP_002048742.1|DVIR
OG0001352	LOC6898659|XP_033234153.1|DPSE	LOC6635862|XP_032291692.1|DVIR
OG0001353	LOC4812831|XP_001353157.1|DPSE	LOC6623502|XP_002048239.1|DVIR
OG0001354	LOC4804539|XP_015039998.2|DPSE	LOC6626668|XP_032291629.1|DVIR
OG0001355	LOC4804222|XP_001360816.1|DPSE	LOC6625488|XP_002048825.1|DVIR
OG0001356	LOC6897925|XP_033239001.1|DPSE	LOC6630663|XP_032290428.1|DVIR
OG0001357	LOC4813405|XP_001353261.1|DPSE	LOC6637008|XP_002060435.1|DVIR
OG0001358	LOC4813256|XP_001353488.3|DPSE	LOC6622903|XP_002048031.3|DVIR
OG0001359	LOC4816205|XP_001355787.2|DPSE	LOC6627451|XP_002052473.2|DVIR
OG0001360	LOC4804711|XP_001361229.2|DPSE	LOC6626063|XP_002048853.1|DVIR
OG0001361	LOC6900308|XP_002135629.2|DPSE	LOC6623320|XP_002047272.3|DVIR
OG0001362	LOC4812684|XP_001353067.1|DPSE	LOC6623255|XP_002047266.1|DVIR
OG0001363	LOC4803273|XP_001360041.1|DPSE	LOC6630237|XP_002054577.1|DVIR
OG0001364	LOC6899426|XP_033233715.1|DPSE	LOC6635915|XP_032291768.1|DVIR
OG0001365	LOC6901937|XP_002133471.1|DPSE, LOC6897710|XP_002137833.2|DPSE, LOC6900941|XP_002134642.1|DPSE	LOC6624010|XP_015031190.1|DVIR
OG0001366	LOC117183342|XP_033232838.1|DPSE, LOC4814116|XP_001354266.4|DPSE, LOC6897017|XP_033233187.1|DPSE	LOC6624452|XP_002046923.1|DVIR
OG0001367	LOC6898419|XP_015039708.1|DPSE	LOC6625493|XP_032292399.1|DVIR
OG0001368	LOC6898537|XP_015040035.2|DPSE	LOC6636337|XP_032292017.1|DVIR
OG0001369	LOC4815190|XP_001354724.3|DPSE	LOC6631786|XP_002055713.2|DVIR
OG0001370	LOC4804486|XP_015039979.2|DPSE	LOC6626898|XP_015029070.1|DVIR
OG0001371	LOC6903318|XP_033235499.1|DPSE	LOC6629056|XP_015028700.1|DVIR
OG0001372	LOC15382872|XP_033233220.1|DPSE	LOC6625481|XP_032291542.1|DVIR
OG0001373	LOC6902589|XP_002133117.3|DPSE	LOC6627947|XP_002051420.2|DVIR
OG0001374	LOC4805487|XP_001361882.1|DPSE	LOC6626926|XP_002050877.1|DVIR
OG0001375	LOC4802527|XP_001359431.4|DPSE	LOC6632389|XP_002056625.1|DVIR
OG0001376	LOC4805015|XP_001361485.2|DPSE	LOC6625395|XP_002050140.1|DVIR
OG0001377	LOC4817376|XP_033235327.1|DPSE	LOC6628677|XP_002051869.2|DVIR
OG0001378	LOC6902363|XP_002133309.3|DPSE, LOC4818042|XP_015035490.2|DPSE	LOC6628176|XP_015028017.1|DVIR
OG0001379	LOC4817188|XP_015036107.1|DPSE	LOC6627960|XP_015028646.1|DVIR
OG0001380	LOC6898672|XP_015040234.2|DPSE	LOC6635876|XP_032292199.1|DVIR
OG0001381	LOC4803820|XP_001360475.2|DPSE	LOC6627219|XP_002050216.1|DVIR
OG0001382	LOC117183986|XP_033235659.1|DPSE, LOC6903567|XP_015035556.2|DPSE	LOC6628126|XP_032294542.1|DVIR, LOC26531553|XP_032294394.1|DVIR
OG0001383	LOC6903341|XP_002132222.1|DPSE, LOC4803354|XP_001360112.1|DPSE	LOC6626611|XP_002048705.1|DVIR
OG0001384	LOC117183959|XP_033235580.1|DPSE, LOC4816707|XP_001356285.1|DPSE	LOC6634249|XP_015025309.1|DVIR
OG0001385	LOC4817464|XP_033235365.1|DPSE	LOC6634186|XP_002057779.2|DVIR
OG0001386	LOC6903315|XP_033236837.1|DPSE	LOC6629077|XP_032294333.1|DVIR
OG0001387	LOC4818098|XP_033236808.1|DPSE	LOC6628475|XP_002052558.1|DVIR
OG0001388	LOC26533386|XP_033236160.1|DPSE	LOC6627383|XP_015028686.2|DVIR
OG0001389	LOC4800555|XP_033241836.1|DPSE	LOC6630174|XP_002053844.2|DVIR
OG0001390	LOC4817570|XP_015036346.1|DPSE	LOC6628936|XP_032294303.1|DVIR
OG0001391	LOC4811697|XP_001352279.2|DPSE	LOC6634256|XP_002057642.1|DVIR
OG0001392	LOC4814504|XP_001355029.4|DPSE	LOC6635585|XP_002058998.2|DVIR
OG0001393	LOC6901671|XP_002134340.1|DPSE, LOC6897229|XP_002137401.1|DPSE	LOC6636692|XP_002060170.1|DVIR
OG0001394	LOC6903314|XP_033236868.1|DPSE	LOC26530964|XP_015024157.2|DVIR
OG0001395	LOC4803088|XP_001359887.1|DPSE	LOC6630208|XP_015027115.1|DVIR
OG0001396	LOC6902447|XP_002132992.2|DPSE, LOC6901333|XP_015041580.2|DPSE	LOC6624725|XP_002047179.1|DVIR, LOC6631869|XP_002055730.1|DVIR
OG0001397	LOC4802822|XP_001359664.2|DPSE	LOC6632291|XP_002056733.1|DVIR
OG0001398	LOC4815444|XP_015041220.2|DPSE	LOC6636122|XP_002059623.1|DVIR
OG0001399	LOC26533571|XP_033234447.1|DPSE	LOC6625737|XP_015029306.1|DVIR
OG0001400	LOC6897176|XP_002137356.5|DPSE	LOC6632889|XP_002056189.3|DVIR, LOC6632887|XP_002056187.3|DVIR
OG0001401	LOC117184478|XP_033238169.1|DPSE, LOC4813398|XP_001353301.2|DPSE	LOC6624420|XP_032290431.1|DVIR
OG0001402	LOC6900298|XP_002135620.2|DPSE	LOC6622071|XP_002047691.1|DVIR
OG0001403	LOC4812519|XP_001352966.2|DPSE	LOC6622160|XP_002047555.1|DVIR
OG0001404	LOC4804384|XP_015039907.1|DPSE	LOC6635344|XP_015024696.1|DVIR
OG0001405	LOC4805705|XP_001362061.3|DPSE	LOC6627268|XP_002049910.1|DVIR
OG0001406	LOC6903006|XP_002132728.1|DPSE	LOC6635446|XP_002058986.1|DVIR
OG0001407	LOC6902488|XP_002133033.3|DPSE, LOC117183188|XP_033236176.1|DPSE, LOC6900695|XP_002135059.2|DPSE	LOC6622905|XP_002046705.1|DVIR
OG0001408	LOC4805667|XP_001362028.2|DPSE	LOC6625299|XP_032293032.1|DVIR
OG0001411	LOC4801581|XP_001358651.2|DPSE	LOC6634926|XP_002058437.1|DVIR
OG0001412	LOC4817506|XP_001356924.4|DPSE	LOC6627566|XP_032294443.1|DVIR
OG0001413	LOC4804109|XP_001360723.2|DPSE	LOC6625023|XP_032292294.1|DVIR
OG0001415	LOC6898333|XP_002138388.2|DPSE, LOC4804010|XP_001360641.3|DPSE	LOC6626041|XP_002049139.1|DVIR
OG0001416	LOC4816135|XP_033236711.1|DPSE	LOC6627291|XP_015028670.1|DVIR
OG0001417	LOC4815671|XP_015041028.2|DPSE	LOC6633834|XP_002057045.1|DVIR
OG0001418	LOC4812707|XP_001353087.3|DPSE	LOC6623635|XP_002046783.1|DVIR
OG0001419	LOC4818169|XP_001357428.3|DPSE, LOC6903544|XP_002132419.2|DPSE	LOC6634308|XP_002057559.1|DVIR
OG0001420	LOC4800609|XP_001357854.4|DPSE	LOC6633505|XP_002056829.2|DVIR
OG0001421	LOC6903325|XP_002132206.3|DPSE	LOC6629136|XP_002051578.1|DVIR, LOC6629135|XP_002051577.2|DVIR
OG0001422	LOC4812272|XP_001352461.2|DPSE	LOC6622797|XP_002047049.2|DVIR, LOC6622799|XP_002047050.1|DVIR
OG0001423	LOC6898003|XP_002138096.2|DPSE	LOC6626003|XP_002049446.2|DVIR, LOC26530707|XP_015026256.1|DVIR, LOC6633221|XP_015026088.1|DVIR
OG0001424	LOC117184541|XP_033238611.1|DPSE	LOC6630143|XP_002053626.1|DVIR
OG0001424	LOC6900844|XP_002135202.2|DPSE	LOC6625922|XP_002049461.1|DVIR
OG0001426	LOC6900227|XP_002135557.2|DPSE, LOC4816777|XP_001356646.1|DPSE	LOC6628505|XP_002051840.1|DVIR
OG0001427	LOC4803590|XP_001360291.3|DPSE	LOC6625842|XP_002049639.2|DVIR, LOC116651152|XP_032292944.1|DVIR
OG0001429	LOC6897285|XP_015037335.2|DPSE	LOC6629670|XP_002054764.2|DVIR
OG0001430	LOC4802004|XP_033235971.1|DPSE	LOC6630583|XP_032289886.1|DVIR
OG0001431	LOC4815815|XP_033239674.1|DPSE	LOC6632108|XP_002055631.2|DVIR
OG0001432	LOC4814404|XP_033239312.1|DPSE	LOC6633311|XP_032296591.1|DVIR
OG0001433	LOC6901708|XP_002134376.2|DPSE, LOC4800932|XP_001358119.3|DPSE	LOC6630809|XP_002054277.1|DVIR
OG0001434	LOC4814818|XP_033241176.1|DPSE	LOC6631649|XP_002055368.2|DVIR
OG0001435	LOC4804343|XP_001360918.3|DPSE, LOC6901740|XP_002134409.2|DPSE	LOC6627247|XP_002050398.2|DVIR
OG0001436	LOC6901855|XP_002133393.1|DPSE	LOC6633598|XP_002056810.2|DVIR
OG0001437	LOC4816856|XP_001356391.1|DPSE	LOC6628904|XP_002051548.1|DVIR
OG0001438	LOC6901931|XP_002133465.3|DPSE, LOC4800623|XP_001357865.2|DPSE	LOC6629695|XP_002053976.1|DVIR
OG0001439	LOC4801550|XP_001358622.2|DPSE	LOC6629735|XP_002054139.1|DVIR
OG0001440	LOC6901561|XP_002134235.3|DPSE	LOC6636102|XP_002059644.2|DVIR
OG0001441	LOC4815177|XP_001354939.2|DPSE	LOC6634423|XP_002057935.1|DVIR
OG0001442	LOC117184543|XP_033238623.1|DPSE, LOC4816112|XP_001355784.2|DPSE	LOC6627447|XP_002052469.1|DVIR
OG0001443	LOC4800405|XP_001357688.2|DPSE	LOC6632428|XP_002056100.1|DVIR
OG0001444	LOC4800958|XP_001358140.3|DPSE	LOC6630854|XP_002053936.2|DVIR
OG0001445	LOC26532481|XP_015039566.1|DPSE, LOC6897777|XP_003736809.3|DPSE	LOC6634918|XP_002058678.1|DVIR
OG0001446	LOC6896960|XP_033232426.1|DPSE	LOC6635157|XP_032289357.1|DVIR
OG0001447	LOC4802832|XP_015038128.2|DPSE	LOC6632961|XP_002056351.2|DVIR
OG0001448	LOC4800396|XP_001357681.2|DPSE	LOC6632800|XP_015025888.1|DVIR
OG0001449	LOC6898959|XP_002138919.1|DPSE	LOC6627186|XP_002049928.2|DVIR
OG0001450	LOC6903339|XP_033235136.1|DPSE	LOC6627491|XP_032293600.1|DVIR, LOC6629022|XP_002051368.1|DVIR
OG0001451	LOC4803471|XP_033234372.1|DPSE	LOC6636418|XP_032292154.1|DVIR
OG0001452	LOC4804251|XP_015039767.2|DPSE	LOC6625664|XP_032292281.1|DVIR
OG0001453	LOC4813723|XP_001353213.1|DPSE	LOC6623388|XP_002046152.1|DVIR
OG0001454	LOC4802098|XP_033232956.1|DPSE	LOC6632733|XP_002055808.1|DVIR
OG0001455	LOC4812289|XP_015043887.2|DPSE	LOC6622658|XP_032290460.1|DVIR
OG0001456	LOC6898426|XP_033235039.1|DPSE	LOC6625753|XP_032291770.1|DVIR
OG0001457	LOC6898347|XP_002138400.2|DPSE	LOC6626642|XP_002048778.1|DVIR
OG0001458	LOC4803884|XP_015039408.1|DPSE	LOC6624799|XP_032292295.1|DVIR
OG0001459	LOC6900728|XP_033239166.1|DPSE	LOC6623855|XP_032290329.1|DVIR
OG0001460	LOC4804906|XP_001361391.4|DPSE	LOC6625478|XP_002050334.1|DVIR
OG0001461	LOC4815237|XP_001355217.2|DPSE	LOC6634669|XP_002057985.1|DVIR
OG0001462	LOC4813013|XP_001353471.1|DPSE	LOC6622415|XP_002046978.1|DVIR
OG0001463	LOC4802674|XP_033240706.1|DPSE	LOC6632755|XP_002056477.2|DVIR
OG0001464	LOC4815559|XP_001355245.2|DPSE	LOC6633517|XP_002057235.1|DVIR
OG0001465	LOC4805316|XP_001361736.1|DPSE	LOC6626800|XP_032292567.1|DVIR
OG0001466	LOC4816529|XP_001355889.3|DPSE, LOC6902457|XP_002133002.2|DPSE	LOC6635759|XP_002059225.3|DVIR
OG0001467	LOC4817029|XP_001356804.1|DPSE	LOC6629226|XP_002051252.1|DVIR
OG0001468	LOC6900906|XP_015042501.1|DPSE	LOC6623123|XP_015031289.1|DVIR
OG0001469	LOC4805343|XP_001361758.3|DPSE	LOC6626756|XP_002050707.1|DVIR
OG0001470	LOC4813699|XP_001353535.1|DPSE	LOC6622971|XP_032290604.1|DVIR
OG0001471	LOC6900617|XP_033237620.1|DPSE	LOC6623201|XP_032291106.1|DVIR
OG0001472	LOC4812557|XP_001352596.1|DPSE	LOC6622973|XP_002046502.1|DVIR
OG0001473	LOC4802762|XP_033241710.1|DPSE	LOC6634992|XP_002058494.2|DVIR
OG0001474	LOC4815065|XP_001355098.3|DPSE	LOC6634511|XP_032296365.1|DVIR
OG0001474	LOC6898022|XP_002138111.1|DPSE	LOC6626275|XP_002050041.1|DVIR
OG0001475	LOC4804087|XP_001360705.3|DPSE, LOC117183749|XP_033234654.1|DPSE	LOC6625986|XP_002050064.1|DVIR
OG0001476	LOC4811726|XP_033234912.1|DPSE	LOC6625997|XP_032291595.1|DVIR
OG0001477	LOC4800999|XP_001358174.1|DPSE	LOC6632261|XP_002055896.1|DVIR
OG0001478	LOC4817152|XP_015035818.2|DPSE	LOC6627773|XP_002052835.1|DVIR
OG0001479	LOC6901137|XP_002134613.1|DPSE	LOC6634407|XP_002057928.1|DVIR
OG0001480	LOC4816871|XP_001356440.2|DPSE	LOC6627597|XP_002052828.2|DVIR
OG0001481	LOC4816575|XP_033235399.1|DPSE	LOC6628319|XP_032293983.1|DVIR
OG0001482	LOC4803816|XP_001360473.2|DPSE	LOC6627216|XP_032292693.1|DVIR
OG0001483	LOC6902747|XP_002133261.3|DPSE	LOC6627304|XP_002051285.2|DVIR
OG0001484	LOC4817380|XP_001356763.3|DPSE	LOC6628237|XP_002051807.1|DVIR
OG0001485	LOC4812899|XP_001353479.2|DPSE	LOC6623646|XP_032291095.1|DVIR
OG0001486	LOC4816791|XP_001356878.2|DPSE	LOC6628345|XP_015028510.1|DVIR
OG0001487	LOC26533936|XP_033235734.1|DPSE	LOC26530854|XP_015028867.1|DVIR
OG0001488	LOC4803343|XP_001360123.1|DPSE	LOC6627147|XP_002048716.1|DVIR
OG0001489	LOC6902623|XP_033236795.1|DPSE	LOC6628302|XP_032293705.1|DVIR
OG0001490	LOC4816681|XP_001356160.2|DPSE	LOC6628805|XP_002051228.2|DVIR
OG0001491	LOC4816854|XP_001356623.1|DPSE	LOC6628875|XP_002052341.2|DVIR, LOC6628874|XP_002052340.1|DVIR, LOC6628876|XP_002052342.1|DVIR
OG0001492	LOC6899617|XP_033237206.1|DPSE, LOC6903295|XP_015035664.2|DPSE	LOC26530471|XP_002059192.2|DVIR
OG0001493	LOC6902134|XP_033239566.1|DPSE	LOC6634813|XP_002058139.1|DVIR
OG0001494	LOC4815259|XP_001355149.2|DPSE	LOC6631633|XP_002055136.1|DVIR
OG0001495	LOC26532043|XP_015039832.2|DPSE, LOC6900450|XP_002134843.2|DPSE	LOC6627251|XP_002050402.1|DVIR
OG0001496	LOC4814682|XP_001354531.1|DPSE	LOC6634496|XP_002058234.1|DVIR
OG0001497	LOC4804501|XP_001361056.2|DPSE	LOC6625685|XP_002050318.1|DVIR
OG0001498	LOC6897855|XP_003736867.2|DPSE	LOC6632276|XP_002056414.3|DVIR
OG0001500	LOC6899126|XP_033233194.1|DPSE, LOC6899125|XP_015040870.2|DPSE, LOC4805743|XP_001362090.1|DPSE	LOC6635366|XP_002058890.1|DVIR
OG0001501	LOC4802582|XP_001359476.3|DPSE	LOC116651718|XP_032294565.1|DVIR, LOC6630896|XP_002053125.2|DVIR
OG0001502	LOC4804017|XP_001360647.2|DPSE	LOC6626454|XP_015029404.1|DVIR
OG0001503	LOC4803495|XP_033233832.1|DPSE	LOC6625422|XP_032292789.1|DVIR
OG0001504	LOC6901832|XP_033237623.1|DPSE	LOC6633630|XP_032295937.1|DVIR
OG0001505	LOC6899545|XP_033234818.1|DPSE	LOC6626095|XP_015029787.2|DVIR
OG0001506	LOC4803384|XP_001357539.2|DPSE	LOC6625521|XP_002048997.1|DVIR
