Orthogroup	DPSE.longest_only	DGUA.longest_only
OG0001548	LOC4814556|XP_015041555.1|DPSE	LOC117581327|XP_034124327.1|DGUA
OG0001549	LOC6902880|XP_015035927.2|DPSE	LOC117584420|XP_034129195.1|DGUA
OG0001550	LOC6897009|XP_002137194.3|DPSE	LOC117589685|XP_034137732.1|DGUA
OG0001551	LOC4800916|XP_015038617.2|DPSE	LOC117584920|XP_034129957.1|DGUA
OG0001552	LOC4800355|XP_001357559.1|DPSE	LOC117583494|XP_034127725.1|DGUA
OG0001553	LOC4814982|XP_033239500.1|DPSE	LOC117580811|XP_034123417.1|DGUA
OG0001554	LOC4801012|XP_015038636.2|DPSE	LOC117589662|XP_034137689.1|DGUA
OG0001555	LOC4817337|XP_001356893.1|DPSE	LOC117582050|XP_034125484.1|DGUA
OG0001556	LOC4804780|XP_001361289.1|DPSE	LOC117592180|XP_034141670.1|DGUA
OG0001557	LOC4815477|XP_015041023.2|DPSE	LOC117581015|XP_034123728.1|DGUA
OG0001558	LOC26532991|XP_015044202.2|DPSE, LOC4811768|XP_033238062.1|DPSE	LOC117588768|XP_034136139.1|DGUA
OG0001559	LOC4801718|XP_001358763.3|DPSE	LOC117585268|XP_034130578.1|DGUA
OG0001560	LOC4802017|XP_033235903.1|DPSE	LOC117589956|XP_034138145.1|DGUA
OG0001561	LOC4801206|XP_015037090.2|DPSE	LOC117583511|XP_034127745.1|DGUA
OG0001562	LOC4816177|XP_001355789.3|DPSE	LOC117584307|XP_034129023.1|DGUA
OG0001563	LOC6899766|XP_033241743.1|DPSE	LOC117590068|XP_034138289.1|DGUA
OG0001564	LOC4800966|XP_033241641.1|DPSE	LOC117585388|XP_034130728.1|DGUA
OG0001565	LOC4801588|XP_001358657.4|DPSE	LOC117589699|XP_034137751.1|DGUA
OG0001566	LOC6901752|XP_002134421.1|DPSE, LOC6897361|XP_002137514.1|DPSE	LOC117585764|XP_034131330.1|DGUA
OG0001567	LOC4805109|XP_001361567.2|DPSE	LOC117590347|XP_034138769.1|DGUA
OG0001568	LOC4801949|XP_033232924.1|DPSE	LOC117583802|XP_034128274.1|DGUA
OG0001569	LOC6897137|XP_015037138.2|DPSE	LOC117583350|XP_034127510.1|DGUA
OG0001570	LOC4801271|XP_001358391.3|DPSE	LOC117589887|XP_034138049.1|DGUA
OG0001571	LOC4817717|XP_033236567.1|DPSE	LOC117584011|XP_034128632.1|DGUA
OG0001572	LOC4814552|XP_001355107.2|DPSE	LOC117588412|XP_034135571.1|DGUA
OG0001573	LOC6900063|XP_033238385.1|DPSE	LOC117579054|XP_034120644.1|DGUA
OG0001574	LOC4815338|XP_001354779.2|DPSE	LOC117590503|XP_034139056.1|DGUA
OG0001575	LOC4801789|XP_003736600.3|DPSE	LOC117585654|XP_034131131.1|DGUA
OG0001576	LOC4803146|XP_001359936.1|DPSE	LOC117585132|XP_034130351.1|DGUA
OG0001577	LOC6896899|XP_002137086.2|DPSE	LOC117582932|XP_034126924.1|DGUA
OG0001577	LOC4800243|XP_001357649.2|DPSE	LOC117582743|XP_034126574.1|DGUA
OG0001578	LOC4804822|XP_001361324.3|DPSE	LOC117587943|XP_034134835.1|DGUA
OG0001579	LOC6900668|XP_002135034.2|DPSE	LOC117579491|XP_034121281.1|DGUA
OG0001579	LOC4814919|XP_001354901.1|DPSE, LOC117184821|XP_033239668.1|DPSE	LOC117591408|XP_034140551.1|DGUA
OG0001580	LOC6898870|XP_015040556.2|DPSE	LOC117592687|XP_034142542.1|DGUA, LOC117591763|XP_034140965.1|DGUA, LOC117592685|XP_034142537.1|DGUA
OG0001581	LOC6902224|XP_002133752.3|DPSE	LOC117580747|XP_034123324.1|DGUA
OG0001582	LOC4805467|XP_015040672.2|DPSE	LOC117592138|XP_034141578.1|DGUA
OG0001583	LOC4805009|XP_015040360.2|DPSE	LOC117582100|XP_034125558.1|DGUA
OG0001584	LOC4812842|XP_001353670.2|DPSE	LOC117587251|XP_034133715.1|DGUA
OG0001584	LOC6900614|XP_002134987.2|DPSE	LOC117587250|XP_034133714.1|DGUA
OG0001585	LOC4814489|XP_015042053.2|DPSE	LOC117588422|XP_034135590.1|DGUA
OG0001586	LOC4813835|XP_001353232.1|DPSE	LOC117580112|XP_034122282.1|DGUA
OG0001587	LOC4803330|XP_033234042.1|DPSE	LOC117588970|XP_034136452.1|DGUA
OG0001588	LOC4804136|XP_001360742.2|DPSE	LOC117590665|XP_034139421.1|DGUA
OG0001589	LOC26534361|XP_015044423.1|DPSE	LOC117587770|XP_034134597.1|DGUA
OG0001590	LOC4803659|XP_015039247.2|DPSE	LOC117591600|XP_034140807.1|DGUA
OG0001591	LOC6896766|XP_033238911.1|DPSE	LOC117585194|XP_034130435.1|DGUA
OG0001592	LOC6902896|XP_033235150.1|DPSE	LOC117582373|XP_034125924.1|DGUA
OG0001593	LOC6902890|XP_033235165.1|DPSE, LOC6902891|XP_033235164.1|DPSE	LOC117582137|XP_034125610.1|DGUA
OG0001594	LOC6903256|XP_033236301.1|DPSE	LOC117583889|XP_034128434.1|DGUA
OG0001595	LOC6898282|XP_002138347.1|DPSE	LOC117587330|XP_034133857.1|DGUA
OG0001596	LOC4817909|XP_001357300.2|DPSE	LOC117584621|XP_034129533.1|DGUA
OG0001597	LOC6902755|XP_002133267.1|DPSE	LOC117587606|XP_034134348.1|DGUA
OG0001598	LOC4816591|XP_001356203.3|DPSE	LOC117584830|XP_034129849.1|DGUA
OG0001599	LOC4817934|XP_001357413.1|DPSE	LOC117587664|XP_034134446.1|DGUA
OG0001600	LOC6903470|XP_033235722.1|DPSE	LOC117591343|XP_034140459.1|DGUA
OG0001601	LOC4818056|XP_001357183.1|DPSE	LOC117588103|XP_034135065.1|DGUA
OG0001602	LOC117183169|XP_015035309.2|DPSE, LOC6903365|XP_002132247.3|DPSE, LOC26533099|XP_015035306.2|DPSE	LOC117588186|XP_034135197.1|DGUA
OG0001603	LOC4816809|XP_001356375.3|DPSE	LOC117588008|XP_034134923.1|DGUA
OG0001604	LOC4815759|XP_001355602.1|DPSE	LOC117581022|XP_034123739.1|DGUA
OG0001606	LOC26532275|XP_015044307.1|DPSE	LOC117591303|XP_034140399.1|DGUA
OG0001607	LOC4817218|XP_001356543.2|DPSE	LOC117584051|XP_034128682.1|DGUA
OG0001608	LOC4816487|XP_033236946.1|DPSE	LOC117588153|XP_034135141.1|DGUA
OG0001609	LOC15382876|XP_004444300.2|DPSE	LOC117592175|XP_034141665.1|DGUA
OG0001610	LOC6901050|XP_002134529.2|DPSE, LOC4816378|XP_001356110.3|DPSE	LOC117587904|XP_034134773.1|DGUA
OG0001611	LOC4817290|XP_001356855.1|DPSE	LOC117582651|XP_034126441.1|DGUA
OG0001612	LOC4817050|XP_001356605.1|DPSE	LOC117581789|XP_034125110.1|DGUA
OG0001613	LOC4817772|XP_001357164.1|DPSE	LOC117584513|XP_034129344.1|DGUA
OG0001614	LOC6898643|XP_033234007.1|DPSE	LOC117588893|XP_034136336.1|DGUA
OG0001615	LOC6903360|XP_002132241.3|DPSE	LOC117588084|XP_034135043.1|DGUA
OG0001616	LOC4817709|XP_001357088.1|DPSE	LOC117584255|XP_034128950.1|DGUA
OG0001617	LOC4816182|XP_001355750.3|DPSE	LOC117588210|XP_034135239.1|DGUA
OG0001618	LOC117184253|XP_033236851.1|DPSE	LOC117584508|XP_034129334.1|DGUA
OG0001619	LOC4816262|XP_033237036.1|DPSE	LOC117588216|XP_034135249.1|DGUA
OG0001621	LOC4805353|XP_001361767.3|DPSE	LOC117579213|XP_034120875.1|DGUA
OG0001622	LOC6901560|XP_002134234.1|DPSE	LOC117590256|XP_034138627.1|DGUA
OG0001623	LOC6902810|XP_002132547.1|DPSE	LOC117582069|XP_034125516.1|DGUA
OG0001624	LOC4817818|XP_033236384.1|DPSE	LOC117591561|XP_034140757.1|DGUA
OG0001625	LOC6902342|XP_002133288.2|DPSE	LOC117584761|XP_034129754.1|DGUA
OG0001626	LOC4816965|XP_001356591.3|DPSE	LOC117581866|XP_034125220.1|DGUA
OG0001627	LOC4803099|XP_001359897.3|DPSE	LOC117585983|XP_034131691.1|DGUA
OG0001628	LOC4802180|XP_033232535.1|DPSE	LOC117585416|XP_034130780.1|DGUA
OG0001629	LOC6897803|XP_033238605.1|DPSE	LOC117590142|XP_034138406.1|DGUA
OG0001630	LOC4801788|XP_001358825.4|DPSE	LOC117585651|XP_034131129.1|DGUA
OG0001631	LOC4802311|XP_001359252.5|DPSE	LOC117585890|XP_034131536.1|DGUA
OG0001632	LOC4816899|XP_001356343.1|DPSE, LOC6901943|XP_002133477.2|DPSE	LOC117587767|XP_034134594.1|DGUA
OG0001633	LOC6897819|XP_033232722.1|DPSE	LOC117590009|XP_034138188.1|DGUA
OG0001634	LOC6897799|XP_002137904.3|DPSE	LOC117590141|XP_034138405.1|DGUA
OG0001635	LOC6897513|XP_002137662.2|DPSE	LOC117591101|XP_034140094.1|DGUA
OG0001636	LOC4802919|XP_001359741.2|DPSE	LOC117586373|XP_034132292.1|DGUA
OG0001637	LOC4800603|XP_001357848.1|DPSE	LOC117582735|XP_034126556.1|DGUA
OG0001638	LOC4815866|XP_001355239.2|DPSE	LOC117580743|XP_034123319.1|DGUA
OG0001639	LOC4804833|XP_001361332.2|DPSE	LOC117585172|XP_034130408.1|DGUA
OG0001640	LOC4803291|XP_001360056.1|DPSE	LOC117586412|XP_034132338.1|DGUA
OG0001641	LOC4802801|XP_001359646.2|DPSE	LOC117590019|XP_034138199.1|DGUA
OG0001642	LOC4814963|XP_001354767.4|DPSE	LOC117590520|XP_034139125.1|DGUA, LOC117585177|XP_034130411.1|DGUA
OG0001643	LOC4817451|XP_001356713.2|DPSE	LOC117581925|XP_034125291.1|DGUA
OG0001644	LOC6897670|XP_033232359.1|DPSE, LOC4813314|XP_001353600.2|DPSE	LOC117579426|XP_034121197.1|DGUA
OG0001645	LOC4805279|XP_015040520.2|DPSE	LOC117587802|XP_034134649.1|DGUA
OG0001646	LOC4805388|XP_001361797.1|DPSE	LOC117591963|XP_034141291.1|DGUA
OG0001647	LOC4803489|XP_033234711.1|DPSE	LOC117592618|XP_034142394.1|DGUA
OG0001648	LOC4813512|XP_015043033.2|DPSE	LOC117580345|XP_034122742.1|DGUA
OG0001649	LOC4805485|XP_001361880.2|DPSE	LOC117592128|XP_034141564.1|DGUA
OG0001650	LOC4805694|XP_015040813.2|DPSE	LOC117582790|XP_034126682.1|DGUA
OG0001651	LOC4803839|XP_001360492.3|DPSE	LOC117592082|XP_034141485.1|DGUA
OG0001652	LOC4812775|XP_033239127.1|DPSE	LOC117579190|XP_034120849.1|DGUA
OG0001653	LOC117183177|XP_033237660.1|DPSE, LOC4813325|XP_001353522.1|DPSE	LOC117580235|XP_034122548.1|DGUA
OG0001654	LOC4804003|XP_015039527.2|DPSE	LOC117578837|XP_034120504.1|DGUA
OG0001655	LOC4805115|XP_001361573.3|DPSE	LOC117592021|XP_034141367.1|DGUA
OG0001656	LOC6902660|XP_002133176.3|DPSE	LOC117583974|XP_034128572.1|DGUA
OG0001657	LOC6900271|XP_002135599.2|DPSE	LOC117585207|XP_034130476.1|DGUA
OG0001657	LOC4812784|XP_001353155.2|DPSE	LOC117591237|XP_034140302.1|DGUA
OG0001658	LOC4811997|XP_001352775.2|DPSE	LOC117580128|XP_034122313.1|DGUA
OG0001659	LOC4812031|XP_001352745.4|DPSE	LOC117580109|XP_034122276.1|DGUA
OG0001660	LOC4812559|XP_001352760.3|DPSE	LOC117579530|XP_034121337.1|DGUA
OG0001661	LOC4802103|XP_033232844.1|DPSE	LOC117584993|XP_034130113.1|DGUA
OG0001662	LOC6896757|XP_002136964.2|DPSE, LOC4814132|XP_001354208.3|DPSE	LOC117589426|XP_034137252.1|DGUA
OG0001663	LOC13036370|XP_003736493.3|DPSE	LOC117589819|XP_034137942.1|DGUA
OG0001663	LOC4801397|XP_015037228.2|DPSE	LOC117589817|XP_034137940.1|DGUA
OG0001664	LOC4803658|XP_001360342.2|DPSE	LOC117591722|XP_034140931.1|DGUA
OG0001666	LOC4817401|XP_001356770.2|DPSE	LOC117581758|XP_034125051.1|DGUA
OG0001667	LOC4805385|XP_004444496.2|DPSE	LOC117591951|XP_034141257.1|DGUA
OG0001668	LOC4813875|XP_001353844.3|DPSE	LOC117587421|XP_034133981.1|DGUA
OG0001669	LOC4813422|XP_001353666.3|DPSE	LOC117587249|XP_034133713.1|DGUA
OG0001669	LOC4813522|XP_002134986.2|DPSE	LOC117587248|XP_034133711.1|DGUA
OG0001670	LOC4805567|XP_001361952.3|DPSE	LOC117589514|XP_034137397.1|DGUA
OG0001671	LOC6902294|XP_002133821.1|DPSE	LOC117580977|XP_034123663.1|DGUA
OG0001672	LOC4804785|XP_001361294.1|DPSE	LOC117580642|XP_034123132.1|DGUA
OG0001673	LOC26533612|XP_015039283.2|DPSE	LOC117590662|XP_034139407.1|DGUA
OG0001674	LOC4802488|XP_001359401.2|DPSE, LOC6901509|XP_002134195.2|DPSE	LOC117586554|XP_034132608.1|DGUA
OG0001675	LOC6897694|XP_002137820.1|DPSE	LOC117591212|XP_034140248.1|DGUA
OG0001678	LOC6902313|XP_002133840.3|DPSE	LOC117580896|XP_034123547.1|DGUA
OG0001679	LOC4815389|XP_001354849.2|DPSE	LOC117581490|XP_034124628.1|DGUA
OG0001680	LOC4815245|XP_001355154.1|DPSE	LOC117582166|XP_034125656.1|DGUA, LOC117580821|XP_034123432.1|DGUA
OG0001681	LOC6901055|XP_002134534.2|DPSE	LOC117581508|XP_034124675.1|DGUA
OG0001682	LOC6900387|XP_002134780.2|DPSE	LOC117582248|XP_034125750.1|DGUA, LOC117580507|XP_034122988.1|DGUA
OG0001683	LOC6903548|XP_015035519.1|DPSE	LOC117588117|XP_034135082.1|DGUA
OG0001684	LOC4811748|XP_001352319.3|DPSE	LOC117590653|XP_034139388.1|DGUA
OG0001685	LOC6903293|XP_002132481.1|DPSE	LOC117584670|XP_034129589.1|DGUA
OG0001686	LOC4814348|XP_001354381.4|DPSE	LOC117580626|XP_034123100.1|DGUA
OG0001687	LOC4815131|XP_001354785.2|DPSE	LOC117590479|XP_034139028.1|DGUA
OG0001688	LOC6899113|XP_002139030.3|DPSE	LOC117579093|XP_034120706.1|DGUA
OG0001689	LOC4815981|XP_015041020.2|DPSE	LOC117580915|XP_034123568.1|DGUA
OG0001690	LOC4812045|XP_001352709.1|DPSE, LOC6897114|XP_002137298.3|DPSE	LOC117580390|XP_034122821.1|DGUA
OG0001691	LOC6902981|XP_002132706.1|DPSE	LOC117581910|XP_034125270.1|DGUA
OG0001692	LOC4801825|XP_001358858.4|DPSE	LOC117585263|XP_034130568.1|DGUA
OG0001693	LOC4816083|XP_001355532.1|DPSE	LOC117580958|XP_034123634.1|DGUA
OG0001694	LOC4801434|XP_001358529.5|DPSE	LOC117589533|XP_034137417.1|DGUA
OG0001695	LOC6899855|XP_033235469.1|DPSE	LOC117587860|XP_034134717.1|DGUA
OG0001696	LOC6897014|XP_002137199.4|DPSE	LOC117589540|XP_034137425.1|DGUA
OG0001697	LOC4802122|XP_033239506.1|DPSE	LOC117585180|XP_034130414.1|DGUA
OG0001698	LOC4814506|XP_033240056.1|DPSE	LOC117581435|XP_034124498.1|DGUA
OG0001699	LOC4801015|XP_003736365.1|DPSE	LOC117589829|XP_034137951.1|DGUA
OG0001700	LOC4802453|XP_015037814.1|DPSE	LOC117586019|XP_034131740.1|DGUA
OG0001701	LOC6897387|XP_002137539.3|DPSE	LOC117583263|XP_034127381.1|DGUA
OG0001702	LOC4817391|XP_001356325.2|DPSE	LOC117587852|XP_034134709.1|DGUA
OG0001703	LOC13036479|XP_015038938.2|DPSE	LOC117585491|XP_034130877.1|DGUA
OG0001704	LOC4800913|XP_001358102.3|DPSE	LOC117585013|XP_034130144.1|DGUA
OG0001705	LOC4801969|XP_015037508.1|DPSE	LOC117591475|XP_034140649.1|DGUA
OG0001706	LOC4816606|XP_001356298.1|DPSE	LOC117587585|XP_034134316.1|DGUA
OG0001707	LOC4801224|XP_003736438.3|DPSE	LOC117583055|XP_034127110.1|DGUA
OG0001708	LOC4801300|XP_001358418.3|DPSE	LOC117583352|XP_034127513.1|DGUA
OG0001709	LOC6900741|XP_002135101.3|DPSE	LOC117589187|XP_034136802.1|DGUA
OG0001710	LOC4800977|XP_001358158.3|DPSE	LOC117585393|XP_034130747.1|DGUA
OG0001711	LOC4801673|XP_002137459.2|DPSE	LOC117589870|XP_034138030.1|DGUA
OG0001712	LOC26532715|XP_033232484.1|DPSE	LOC117585309|XP_034130628.1|DGUA
OG0001713	LOC6897970|XP_002138069.2|DPSE	LOC117585961|XP_034131661.1|DGUA
OG0001714	LOC4802497|XP_001359408.3|DPSE	LOC117586740|XP_034132928.1|DGUA
OG0001715	LOC4814198|XP_001354339.3|DPSE	LOC117581080|XP_034123854.1|DGUA
OG0001716	LOC4815314|XP_001354770.2|DPSE	LOC117590526|XP_034139134.1|DGUA
OG0001717	LOC4800269|XP_033232957.1|DPSE	LOC117583617|XP_034127950.1|DGUA
OG0001718	LOC4801530|XP_015037290.2|DPSE	LOC117589563|XP_034137493.1|DGUA
OG0001719	LOC6897112|XP_033232937.1|DPSE	LOC117583057|XP_034127114.1|DGUA
OG0001720	LOC117184151|XP_033236487.1|DPSE	LOC117585414|XP_034130778.1|DGUA
OG0001721	LOC4801798|XP_001358832.2|DPSE	LOC117585067|XP_034130220.1|DGUA
OG0001722	LOC6900407|XP_033238109.1|DPSE	LOC117587459|XP_034134071.1|DGUA
OG0001723	LOC4803334|XP_001357522.1|DPSE	LOC117580060|XP_034122201.1|DGUA
OG0001724	LOC4805278|XP_033234462.1|DPSE	LOC117587766|XP_034134596.1|DGUA
OG0001725	LOC4804562|XP_015040015.1|DPSE	LOC117592422|XP_034142059.1|DGUA
OG0001726	LOC4812965|XP_001353219.3|DPSE	LOC117580508|XP_034122990.1|DGUA
OG0001727	LOC6896829|XP_002137032.2|DPSE	LOC117583245|XP_034127359.1|DGUA
OG0001728	LOC6898952|XP_015040641.2|DPSE	LOC117592107|XP_034141519.1|DGUA
OG0001729	LOC4803569|XP_015039186.1|DPSE	LOC117592417|XP_034142049.1|DGUA
OG0001730	LOC4817720|XP_001357154.2|DPSE	LOC117584661|XP_034129580.1|DGUA
OG0001731	LOC6898348|XP_033233261.1|DPSE	LOC117585594|XP_034131033.1|DGUA
OG0001732	LOC4818108|XP_015035234.1|DPSE	LOC117588030|XP_034134967.1|DGUA
OG0001733	LOC4803771|XP_001360433.3|DPSE	LOC117578536|XP_034119994.1|DGUA
OG0001734	LOC4804571|XP_001361112.2|DPSE	LOC117578802|XP_034120422.1|DGUA
OG0001735	LOC26532333|XP_033233077.1|DPSE, LOC4813929|XP_001354091.2|DPSE	LOC117586810|XP_034132975.1|DGUA
OG0001736	LOC4803741|XP_001360407.1|DPSE	LOC117589838|XP_034137985.1|DGUA
OG0001737	LOC4804531|XP_001361079.4|DPSE	LOC117591964|XP_034141296.1|DGUA
OG0001738	LOC6903349|XP_002132230.2|DPSE, LOC6900701|XP_002135065.3|DPSE	LOC117589205|XP_034136830.1|DGUA
OG0001739	LOC26532816|XP_015038988.1|DPSE	LOC117580682|XP_034123196.1|DGUA
OG0001740	LOC4804490|XP_001361046.3|DPSE	LOC117579568|XP_034121387.1|DGUA
OG0001741	LOC6897407|XP_002137559.3|DPSE	LOC117583676|XP_034128037.1|DGUA
OG0001742	LOC4804873|XP_001361362.2|DPSE	LOC117591680|XP_034140896.1|DGUA, LOC117584262|XP_034128965.1|DGUA
OG0001743	LOC4812274|XP_033239293.1|DPSE	LOC117586836|XP_034133018.1|DGUA
OG0001744	LOC6898078|XP_033233614.1|DPSE	LOC117578436|XP_034119826.1|DGUA
OG0001745	LOC4803848|XP_033233683.1|DPSE	LOC117592156|XP_034141619.1|DGUA
OG0001746	LOC4813447|XP_001353783.3|DPSE	LOC117579763|XP_034121707.1|DGUA
OG0001747	LOC6898906|XP_033233913.1|DPSE	LOC117591952|XP_034141258.1|DGUA
OG0001748	LOC4812697|XP_001353079.4|DPSE	LOC117580571|XP_034123065.1|DGUA
OG0001749	LOC6898969|XP_002138929.2|DPSE	LOC117578689|XP_034120215.1|DGUA
OG0001750	LOC6898970|XP_002138930.1|DPSE	LOC117578687|XP_034120210.1|DGUA
OG0001751	LOC6900697|XP_033241123.1|DPSE	LOC117589403|XP_034137216.1|DGUA
OG0001752	LOC4811938|XP_001352699.2|DPSE	LOC117579340|XP_034121056.1|DGUA
OG0001753	LOC6900187|XP_015043926.2|DPSE	LOC117589021|XP_034136538.1|DGUA
OG0001754	LOC4804928|XP_001361411.1|DPSE	LOC117588575|XP_034135865.1|DGUA
OG0001755	LOC4813429|XP_033239776.1|DPSE	LOC117587191|XP_034133610.1|DGUA
OG0001756	LOC6899080|XP_015040748.1|DPSE	LOC117592414|XP_034142045.1|DGUA
OG0001757	LOC4804812|XP_001361314.2|DPSE	LOC117587598|XP_034134343.1|DGUA
OG0001758	LOC6900229|XP_033237691.1|DPSE	LOC117579758|XP_034121680.1|DGUA
OG0001759	LOC4803922|XP_001360563.3|DPSE	LOC117592011|XP_034141355.1|DGUA
OG0001760	LOC4805180|XP_001361627.4|DPSE, LOC6904014|XP_002136504.2|DPSE	LOC117578822|XP_034120469.1|DGUA
OG0001761	LOC6898236|XP_002138302.3|DPSE	LOC117578532|XP_034119986.1|DGUA
OG0001762	LOC4817924|XP_001357404.3|DPSE	LOC117587758|XP_034134580.1|DGUA
OG0001763	LOC4816179|XP_001355766.4|DPSE	LOC117584792|XP_034129796.1|DGUA
OG0001764	LOC4802470|XP_001359386.4|DPSE	LOC117585464|XP_034130846.1|DGUA
OG0001765	LOC4805049|XP_033233309.1|DPSE	LOC117578807|XP_034120430.1|DGUA
OG0001766	LOC4817988|XP_033236987.1|DPSE	LOC117587946|XP_034134837.1|DGUA
OG0001768	LOC4816929|XP_001356438.1|DPSE	LOC117582643|XP_034126416.1|DGUA, LOC117591336|XP_034140452.1|DGUA
OG0001769	LOC4817982|XP_001357213.3|DPSE	LOC117588178|XP_034135185.1|DGUA
OG0001770	LOC4818112|XP_001357232.2|DPSE	LOC117584137|XP_034128781.1|DGUA
OG0001771	LOC4817177|XP_001356706.1|DPSE	LOC117582107|XP_034125564.1|DGUA
OG0001772	LOC117184255|XP_033236869.1|DPSE	LOC117584606|XP_034129506.1|DGUA
OG0001773	LOC4817353|XP_001356320.4|DPSE	LOC117588193|XP_034135209.1|DGUA
OG0001774	LOC6898620|XP_002138625.4|DPSE	LOC117586571|XP_034132627.1|DGUA
OG0001775	LOC4815488|XP_015041237.1|DPSE	LOC117590971|XP_034139927.1|DGUA
OG0001776	LOC4818115|XP_001357292.3|DPSE	LOC117584191|XP_034128849.1|DGUA
OG0001777	LOC4818035|XP_001357442.3|DPSE	LOC117584341|XP_034129064.1|DGUA
OG0001778	LOC6903998|XP_002136520.2|DPSE, LOC4817764|XP_001357126.1|DPSE	LOC117584668|XP_034129587.1|DGUA
OG0001779	LOC4817281|XP_001356311.4|DPSE	LOC117587522|XP_034134213.1|DGUA
OG0001780	LOC4805230|XP_001361667.1|DPSE	LOC117578755|XP_034120332.1|DGUA
OG0001781	LOC4816397|XP_015036718.1|DPSE	LOC117587628|XP_034134380.1|DGUA
OG0001782	LOC6903438|XP_002132317.3|DPSE	LOC117587616|XP_034134363.1|DGUA
OG0001783	LOC4816117|XP_001355801.1|DPSE	LOC117583901|XP_034128465.1|DGUA
OG0001784	LOC4817643|XP_001357035.2|DPSE	LOC117582399|XP_034125977.1|DGUA
OG0001785	LOC6898692|XP_002138697.2|DPSE	LOC117592045|XP_034141420.1|DGUA
OG0001786	LOC4817765|XP_001357143.1|DPSE	LOC117584718|XP_034129659.1|DGUA
OG0001787	LOC4817199|XP_001356403.4|DPSE	LOC117581850|XP_034125198.1|DGUA
OG0001788	LOC4805148|XP_001361599.2|DPSE	LOC117578701|XP_034120238.1|DGUA
OG0001789	LOC4803735|XP_001360403.2|DPSE	LOC117591871|XP_034141140.1|DGUA
OG0001790	LOC4818164|XP_033236809.1|DPSE	LOC117584121|XP_034128763.1|DGUA
OG0001791	LOC4803905|XP_001360549.4|DPSE	LOC117592252|XP_034141780.1|DGUA
OG0001792	LOC6902953|XP_015036079.2|DPSE	LOC117581878|XP_034125235.1|DGUA
OG0001793	LOC6898267|XP_033233433.1|DPSE	LOC117591608|XP_034140843.1|DGUA
OG0001794	LOC4817779|XP_001357125.3|DPSE	LOC117584666|XP_034129585.1|DGUA
OG0001795	LOC6903125|XP_033236765.1|DPSE	LOC117582435|XP_034126029.1|DGUA
OG0001796	LOC4815891|XP_001355676.3|DPSE	LOC117580910|XP_034123563.1|DGUA
OG0001797	LOC6899858|XP_015044489.2|DPSE	LOC117590685|XP_034139476.1|DGUA
OG0001798	LOC4803927|XP_001360568.1|DPSE	LOC117592014|XP_034141359.1|DGUA
OG0001799	LOC6901083|XP_002134559.2|DPSE	LOC117580867|XP_034123507.1|DGUA
OG0001800	LOC6903551|XP_002132423.2|DPSE	LOC117584018|XP_034128640.1|DGUA
OG0001801	LOC4812956|XP_001353883.4|DPSE	LOC117589356|XP_034137133.1|DGUA
OG0001802	LOC4803001|XP_001359806.2|DPSE	LOC117586519|XP_034132542.1|DGUA
OG0001803	LOC4802693|XP_033238791.1|DPSE	LOC117586130|XP_034131886.1|DGUA
OG0001803	LOC6897745|XP_015038010.2|DPSE	LOC117586117|XP_034131869.1|DGUA
OG0001804	LOC6897598|XP_033233011.1|DPSE, LOC117183378|XP_033233013.1|DPSE, LOC4802426|XP_001359349.3|DPSE	LOC117586655|XP_034132785.1|DGUA
OG0001805	LOC4814134|XP_001354191.3|DPSE	LOC117589210|XP_034136846.1|DGUA
OG0001806	LOC4802136|XP_015037638.2|DPSE	LOC117585775|XP_034131351.1|DGUA
OG0001807	LOC4803105|XP_003736908.1|DPSE	LOC117586313|XP_034132188.1|DGUA
OG0001808	LOC4802818|XP_015038112.2|DPSE	LOC117590190|XP_034138504.1|DGUA
OG0001809	LOC6897560|XP_002137705.2|DPSE	LOC117585899|XP_034131546.1|DGUA
OG0001810	LOC4800588|XP_001357835.2|DPSE	LOC117583417|XP_034127599.1|DGUA
OG0001811	LOC4804033|XP_001360662.2|DPSE	LOC117583446|XP_034127640.1|DGUA
OG0001812	LOC4815897|XP_001355483.3|DPSE	LOC117591520|XP_034140706.1|DGUA
OG0001813	LOC4803264|XP_033237297.1|DPSE	LOC117586131|XP_034131907.1|DGUA
OG0001814	LOC4802989|XP_015038223.1|DPSE	LOC117586612|XP_034132693.1|DGUA
OG0001815	LOC4802041|XP_001359035.1|DPSE	LOC117585442|XP_034130808.1|DGUA
OG0001816	LOC4804396|XP_001360966.1|DPSE	LOC117591865|XP_034141124.1|DGUA
OG0001817	LOC4805429|XP_001361830.2|DPSE	LOC117578767|XP_034120363.1|DGUA
OG0001818	LOC4814513|XP_001354554.4|DPSE	LOC117591192|XP_034140221.1|DGUA
OG0001819	LOC4805700|XP_001362058.1|DPSE	LOC117591831|XP_034141063.1|DGUA
OG0001820	LOC6903097|XP_002132809.3|DPSE, LOC6903086|XP_002132804.1|DPSE, LOC6901754|XP_002134424.2|DPSE	LOC117582574|XP_034126311.1|DGUA
OG0001821	LOC4805432|XP_001361833.3|DPSE	LOC117590876|XP_034139792.1|DGUA
OG0001822	LOC4805495|XP_015040690.1|DPSE	LOC117591918|XP_034141201.1|DGUA
OG0001823	LOC4813641|XP_001353944.2|DPSE	LOC117579499|XP_034121292.1|DGUA
OG0001824	LOC4817509|XP_001356927.2|DPSE	LOC117582112|XP_034125575.1|DGUA
