Orthogroup	DPSE.longest_only	DANA.longest_only
OG0002451	LOC4805044|XP_001361509.3|DPSE	LOC6495239|XP_001958783.1|DANA
OG0002452	LOC4805209|XP_001361650.4|DPSE	LOC6494747|XP_001959744.2|DANA
OG0002453	LOC4805210|XP_001361651.1|DPSE	LOC6494746|XP_001959745.1|DANA
OG0002454	LOC4812861|XP_015043275.2|DPSE	LOC6507409|XP_032309636.1|DANA
OG0002455	LOC4812860|XP_001353889.3|DPSE	LOC6507650|XP_001956073.1|DANA
OG0002456	LOC26532019|XP_033234230.1|DPSE	LOC6494171|XP_032306665.1|DANA
OG0002457	LOC4804903|XP_004444345.2|DPSE	LOC6496029|XP_014763604.1|DANA
OG0002458	LOC4818175|XP_001357172.4|DPSE	LOC6506122|XP_001958506.2|DANA
OG0002459	LOC4804388|XP_001360959.3|DPSE	LOC6496535|XP_001961092.1|DANA
OG0002460	LOC6899070|XP_002138994.1|DPSE	LOC6496308|XP_001960666.1|DANA
OG0002461	LOC4804095|XP_001360713.2|DPSE	LOC6496269|XP_001960577.1|DANA
OG0002462	LOC4804604|XP_015040042.2|DPSE	LOC6494440|XP_032305953.1|DANA
OG0002463	LOC4804304|XP_001360884.3|DPSE	LOC6494896|XP_001959472.1|DANA
OG0002464	LOC4803998|XP_001360629.2|DPSE	LOC6494507|XP_001960204.1|DANA
OG0002465	LOC4804824|XP_001361326.3|DPSE	LOC6493907|XP_001961349.1|DANA
OG0002466	LOC26534353|XP_033237121.1|DPSE	LOC6505482|XP_014759913.1|DANA
OG0002467	LOC6900660|XP_002135028.4|DPSE	LOC6493332|XP_001957538.1|DANA
OG0002468	LOC4813841|XP_001353591.4|DPSE	LOC6506667|XP_001957447.3|DANA
OG0002469	LOC4802768|XP_001359628.2|DPSE	LOC6500973|XP_001954279.1|DANA
OG0002470	LOC4805036|XP_001361503.2|DPSE	LOC6495071|XP_001959129.1|DANA
OG0002471	LOC4803387|XP_001357537.1|DPSE	LOC6495313|XP_001958646.1|DANA
OG0002472	LOC4803673|XP_033234233.1|DPSE	LOC6495684|XP_032305987.1|DANA
OG0002473	LOC6898946|XP_002138907.2|DPSE	LOC6494323|XP_001960533.1|DANA
OG0002474	LOC4813072|XP_033239972.1|DPSE	LOC6506719|XP_032309548.1|DANA
OG0002475	LOC4800403|XP_001357686.1|DPSE	LOC6498988|XP_001955553.1|DANA
OG0002476	LOC4804214|XP_033235129.1|DPSE	LOC6494764|XP_001959719.1|DANA
OG0002477	LOC6898157|XP_002138235.2|DPSE	LOC6494608|XP_001960018.1|DANA
OG0002478	LOC4804609|XP_033233735.1|DPSE	LOC6494446|XP_001960305.3|DANA
OG0002479	LOC4803653|XP_001360336.1|DPSE	LOC6494886|XP_001959489.1|DANA
OG0002480	LOC26533805|XP_033234126.1|DPSE	LOC6497632|XP_014760118.1|DANA
OG0002481	LOC4814890|XP_001354740.1|DPSE	LOC6503886|XP_001963783.1|DANA
OG0002482	LOC6898811|XP_002138785.2|DPSE	LOC26515203|XP_014764103.1|DANA
OG0002483	LOC4803511|XP_001360224.3|DPSE	LOC6494917|XP_001959426.1|DANA
OG0002484	LOC4803939|XP_001360579.1|DPSE	LOC6494643|XP_001959960.1|DANA
OG0002485	LOC4805071|XP_001361533.2|DPSE	LOC6495416|XP_001958799.1|DANA
OG0002486	LOC4812127|XP_001352406.3|DPSE	LOC116655408|XP_032309160.1|DANA, LOC116655409|XP_032309161.1|DANA, LOC6502341|XP_001967696.1|DANA, LOC6507841|XP_001956454.2|DANA
OG0002487	LOC6902744|XP_015036866.2|DPSE	LOC26515215|XP_014759560.1|DANA
OG0002488	LOC4805276|XP_001361701.2|DPSE	LOC6496127|XP_001960285.1|DANA
OG0002489	LOC6903581|XP_002132449.2|DPSE, LOC4811983|XP_015044010.2|DPSE	LOC6493642|XP_032310609.1|DANA
OG0002490	LOC4805549|XP_001361935.2|DPSE	LOC6494612|XP_001960015.1|DANA
OG0002491	LOC4812815|XP_001353529.4|DPSE	LOC6493564|XP_032310817.1|DANA
OG0002492	LOC4804151|XP_001360757.1|DPSE	LOC6495501|XP_001958985.1|DANA
OG0002493	LOC4805078|XP_001361540.3|DPSE	LOC6495415|XP_001958792.3|DANA
OG0002494	LOC4802709|XP_001359576.3|DPSE	LOC6501255|XP_001954861.1|DANA
OG0002495	LOC4804014|XP_001360644.1|DPSE	LOC6495164|XP_001958930.1|DANA
OG0002496	LOC4802213|XP_001359181.1|DPSE	LOC6499592|XP_001954335.1|DANA
OG0002497	LOC4812038|XP_001352546.3|DPSE	LOC6493179|XP_001957209.1|DANA
OG0002498	LOC4813924|XP_015043470.2|DPSE, LOC6901722|XP_002134390.2|DPSE, LOC6901665|XP_033239827.1|DPSE	LOC6493152|XP_001957158.1|DANA
OG0002499	LOC4811945|XP_015043862.2|DPSE	LOC6506707|XP_001957388.1|DANA
OG0002500	LOC4801108|XP_001358256.3|DPSE	LOC6505876|XP_001964532.1|DANA, LOC6505458|XP_001964917.2|DANA
OG0002501	LOC4817193|XP_001356730.1|DPSE	LOC6506188|XP_001965127.1|DANA
OG0002502	LOC6898745|XP_002138732.1|DPSE	LOC6502540|XP_001958770.3|DANA
OG0002503	LOC117183721|XP_033234501.1|DPSE, LOC117184370|XP_033237356.1|DPSE	LOC116656216|XP_032311557.1|DANA
OG0002504	LOC6900526|XP_002134913.2|DPSE	LOC6506387|XP_001957967.1|DANA
OG0002505	LOC6901952|XP_033239305.1|DPSE, LOC4803765|XP_001360428.2|DPSE	LOC6494969|XP_001959308.1|DANA
OG0002508	LOC4814277|XP_033240116.1|DPSE	LOC6505065|XP_001965528.1|DANA
OG0002509	LOC4804126|XP_001360734.2|DPSE	LOC6494568|XP_001960090.1|DANA
OG0002510	LOC6902292|XP_033238943.1|DPSE	LOC6504830|XP_032309072.1|DANA
OG0002511	LOC6897419|XP_015037531.2|DPSE	LOC6500391|XP_032309052.1|DANA
OG0002512	LOC26533625|XP_033237132.1|DPSE	LOC6506064|XP_032311670.1|DANA
OG0002513	LOC4801512|XP_033232302.1|DPSE	LOC6505682|XP_032305551.1|DANA
OG0002514	LOC4811886|XP_015043580.2|DPSE	LOC6507075|XP_001956709.2|DANA
OG0002516	LOC4802666|XP_001359538.1|DPSE	LOC6501014|XP_001954376.1|DANA
OG0002517	LOC4814756|XP_033238544.1|DPSE	LOC6505254|XP_014760329.1|DANA
OG0002518	LOC6897219|XP_002137391.3|DPSE	LOC6502667|XP_001954129.2|DANA
OG0002519	LOC4805527|XP_001361915.2|DPSE	LOC6495825|XP_001959663.1|DANA
OG0002520	LOC4815996|XP_001355317.2|DPSE	LOC6503749|XP_001963810.1|DANA, LOC116655454|XP_032309237.1|DANA
OG0002521	LOC4814259|XP_033239694.1|DPSE	LOC6505166|XP_032307964.1|DANA
OG0002522	LOC4801454|XP_001358548.4|DPSE	LOC6499694|XP_001954122.1|DANA
OG0002523	LOC4800711|XP_001357936.3|DPSE	LOC6499988|XP_001953476.1|DANA
OG0002524	LOC4815572|XP_001355713.4|DPSE	LOC6503770|XP_014761074.1|DANA
OG0002525	LOC4814123|XP_001354282.1|DPSE	LOC6506608|XP_001957554.1|DANA
OG0002526	LOC6897243|XP_002137414.1|DPSE	LOC6505678|XP_001964475.1|DANA
OG0002527	LOC13036427|XP_033240741.1|DPSE	LOC6501096|XP_032309337.1|DANA
OG0002528	LOC4815785|XP_015041267.2|DPSE	LOC6503529|XP_032308736.1|DANA
OG0002529	LOC4802088|XP_033241767.1|DPSE	LOC6500697|XP_001953748.1|DANA
OG0002530	LOC4818022|XP_033236989.1|DPSE	LOC6498290|XP_001962471.1|DANA
OG0002531	LOC4817859|XP_015035247.1|DPSE	LOC6497321|XP_032307756.1|DANA
OG0002532	LOC6899764|XP_002135772.1|DPSE	LOC6503233|XP_001965845.1|DANA
OG0002533	LOC4815952|XP_033240907.1|DPSE	LOC6503955|XP_001963913.1|DANA
OG0002534	LOC4803910|XP_001360554.3|DPSE	LOC6495240|XP_001958781.1|DANA
OG0002535	LOC4811852|XP_001352921.3|DPSE	LOC6493656|XP_001958171.2|DANA
OG0002536	LOC4800496|XP_001357763.1|DPSE	LOC6505528|XP_001964758.1|DANA
OG0002537	LOC4804296|XP_001360876.3|DPSE	LOC6495735|XP_001959464.1|DANA
OG0002539	LOC4804697|XP_001361216.2|DPSE	LOC6494407|XP_001960390.1|DANA
OG0002540	LOC4800689|XP_003736283.1|DPSE	LOC6505880|XP_001964540.1|DANA
OG0002541	LOC6901237|XP_002133938.2|DPSE	LOC6505273|XP_001965661.1|DANA
OG0002542	LOC4815408|XP_001355490.1|DPSE	LOC6502992|XP_001963453.1|DANA
OG0002543	LOC4814457|XP_001355087.2|DPSE	LOC6503655|XP_001963994.1|DANA
OG0002544	LOC4801733|XP_001358776.4|DPSE	LOC6499730|XP_001954047.3|DANA
OG0002545	LOC4815617|XP_001355430.3|DPSE	LOC6504047|XP_001964078.1|DANA
OG0002547	LOC4815234|XP_001355092.1|DPSE	LOC6503015|XP_001963407.1|DANA
OG0002548	LOC4815101|XP_015042018.2|DPSE	LOC6502313|XP_032311932.1|DANA, LOC116656435|XP_032311925.1|DANA, LOC116656443|XP_032311946.1|DANA, LOC116656441|XP_032311945.1|DANA
OG0002549	LOC4814208|XP_001354329.4|DPSE	LOC6504429|XP_001966998.1|DANA
OG0002550	LOC6901414|XP_015041668.2|DPSE	LOC6501973|XP_014759688.1|DANA
OG0002551	LOC6897393|XP_002137545.2|DPSE	LOC6500288|XP_001952892.1|DANA
OG0002552	LOC4816941|XP_001356842.2|DPSE	LOC6506874|XP_001965266.1|DANA
OG0002553	LOC4815853|XP_001355287.4|DPSE	LOC6503692|XP_001963912.2|DANA
OG0002554	LOC4814347|XP_001354470.3|DPSE	LOC6503707|XP_001963886.1|DANA
OG0002555	LOC4814338|XP_001354453.3|DPSE	LOC6503494|XP_001964274.1|DANA
OG0002556	LOC4818045|XP_001357191.3|DPSE	LOC6497320|XP_001962323.1|DANA
OG0002557	LOC6902152|XP_002133683.1|DPSE, LOC6903126|XP_002132836.1|DPSE	LOC6502166|XP_001966095.1|DANA
OG0002558	LOC4801560|XP_001358632.1|DPSE	LOC6499056|XP_001955398.1|DANA
OG0002559	LOC26531986|XP_015044384.2|DPSE	LOC26514089|XP_032305688.1|DANA
OG0002560	LOC4801543|XP_001358617.1|DPSE	LOC6499797|XP_001953894.1|DANA
OG0002561	LOC4801009|XP_001358182.4|DPSE	LOC6501705|XP_001955803.1|DANA
OG0002562	LOC4815405|XP_001355723.2|DPSE	LOC6501907|XP_032308106.1|DANA
OG0002563	LOC4814599|XP_001354736.3|DPSE	LOC26515357|XP_032307899.1|DANA
OG0002564	LOC4800387|XP_001357672.2|DPSE	LOC6505979|XP_001964716.1|DANA
OG0002565	LOC4800362|XP_033232493.1|DPSE	LOC6501198|XP_032309360.1|DANA
OG0002566	LOC6897218|XP_002137390.3|DPSE	LOC6500899|XP_032308209.1|DANA
OG0002567	LOC4815922|XP_033240140.1|DPSE	LOC6503901|XP_001963811.1|DANA
OG0002568	LOC4803014|XP_001359816.2|DPSE	LOC6500967|XP_001954262.1|DANA
OG0002569	LOC4813608|XP_001353325.2|DPSE	LOC6506780|XP_001957257.1|DANA
OG0002570	LOC4801433|XP_015037250.2|DPSE	LOC6500880|XP_001954097.3|DANA
OG0002571	LOC4801435|XP_001358530.3|DPSE	LOC6500882|XP_001954100.2|DANA
OG0002572	LOC4804964|XP_001361440.4|DPSE, LOC15382895|XP_033233480.1|DPSE	LOC6496007|XP_032306961.1|DANA
OG0002573	LOC4801444|XP_001358538.1|DPSE	LOC6500887|XP_032307695.1|DANA
OG0002574	LOC4801456|XP_001358550.5|DPSE	LOC6499693|XP_001954124.2|DANA
OG0002575	LOC4802574|XP_001359469.4|DPSE	LOC6499325|XP_001954865.1|DANA
OG0002576	LOC6901172|XP_002133873.2|DPSE	LOC6502203|XP_032308727.1|DANA
OG0002577	LOC4813486|XP_001353798.2|DPSE	LOC6493044|XP_001956939.1|DANA
OG0002578	LOC4817573|XP_001356978.3|DPSE	LOC6506679|XP_001965224.1|DANA
OG0002579	LOC4817766|XP_001357162.1|DPSE	LOC6497236|XP_001962502.1|DANA
OG0002580	LOC6898638|XP_002138643.1|DPSE	LOC6495940|XP_001959896.1|DANA
OG0002581	LOC4801690|XP_033236130.1|DPSE	LOC6500760|XP_032308438.1|DANA
OG0002582	LOC4802131|XP_001359111.2|DPSE	LOC6494556|XP_001965929.1|DANA
OG0002583	LOC6897007|XP_015038778.2|DPSE	LOC6500245|XP_032312318.1|DANA
OG0002584	LOC4812170|XP_001352937.1|DPSE	LOC6506307|XP_001958147.1|DANA
OG0002585	LOC6900242|XP_002135571.1|DPSE	LOC6506306|XP_001958148.1|DANA
OG0002586	LOC4801838|XP_015037412.1|DPSE	LOC6505870|XP_001964519.2|DANA
OG0002587	LOC4801583|XP_001358653.2|DPSE	LOC6498964|XP_001955599.1|DANA
OG0002588	LOC4801508|XP_001358587.2|DPSE	LOC6505685|XP_001964460.1|DANA
OG0002589	LOC6897150|XP_033235784.1|DPSE	LOC6501340|XP_001955027.2|DANA
OG0002590	LOC4814811|XP_001354674.2|DPSE	LOC6504154|XP_001964287.3|DANA
OG0002591	LOC4800311|XP_001357595.4|DPSE	LOC6505953|XP_001964674.1|DANA
OG0002592	LOC4800668|XP_001357900.4|DPSE	LOC6499095|XP_001955311.1|DANA
OG0002593	LOC4800663|XP_015038585.2|DPSE	LOC6499092|XP_032310416.1|DANA
OG0002594	LOC4801641|XP_033236382.1|DPSE	LOC6499030|XP_032311428.1|DANA
OG0002595	LOC4801840|XP_033239539.1|DPSE	LOC6505871|XP_014760829.1|DANA
OG0002596	LOC4801995|XP_015037528.2|DPSE	LOC6500387|XP_032309704.1|DANA
OG0002597	LOC4801047|XP_001358210.1|DPSE	LOC6500237|XP_001952966.1|DANA
OG0002598	LOC6896963|XP_033240338.1|DPSE	LOC6499510|XP_001954473.2|DANA
OG0002599	LOC4802130|XP_001359110.3|DPSE	LOC6494382|XP_001965928.1|DANA
OG0002600	LOC4804712|XP_033234227.1|DPSE	LOC6494162|XP_001960844.1|DANA
OG0002601	LOC4800866|XP_001358064.3|DPSE	LOC6501371|XP_001955095.1|DANA
OG0002602	LOC6896838|XP_003736278.3|DPSE	LOC6501357|XP_001955064.1|DANA
OG0002603	LOC4800293|XP_015038748.2|DPSE	LOC6501592|XP_014767115.1|DANA
OG0002604	LOC4800303|XP_001357645.3|DPSE	LOC6501591|XP_001955535.1|DANA
OG0002605	LOC4800874|XP_001358071.2|DPSE	LOC6499901|XP_001953670.1|DANA
OG0002606	LOC4801294|XP_033234631.1|DPSE	LOC6499666|XP_032307203.1|DANA
OG0002607	LOC4801293|XP_001358413.3|DPSE	LOC6500929|XP_001954189.1|DANA
OG0002608	LOC4802792|XP_001359638.4|DPSE	LOC6505700|XP_001964431.1|DANA
OG0002609	LOC4804895|XP_001361381.2|DPSE	LOC6494658|XP_001959919.2|DANA
OG0002610	LOC4800850|XP_001358051.3|DPSE	LOC6494447|XP_001965919.1|DANA
OG0002611	LOC4800597|XP_001357843.1|DPSE	LOC6499999|XP_001953435.1|DANA
OG0002612	LOC4801854|XP_001358885.2|DPSE	LOC6505671|XP_001964492.2|DANA
OG0002613	LOC4801764|XP_033232482.1|DPSE	LOC6502727|XP_014760691.1|DANA
OG0002614	LOC4801081|XP_001358240.4|DPSE	LOC6501646|XP_032312146.1|DANA
OG0002615	LOC4814001|XP_001354145.3|DPSE	LOC6506881|XP_001957068.1|DANA
OG0002616	LOC4801189|XP_001358319.1|DPSE	LOC6501478|XP_001955328.1|DANA
OG0002617	LOC6897468|XP_002137617.4|DPSE	LOC6501606|XP_001955575.2|DANA
OG0002618	LOC4802734|XP_001359597.3|DPSE	LOC6499602|XP_001954317.1|DANA
OG0002619	LOC6896902|XP_015038803.2|DPSE	LOC6500647|XP_014766648.1|DANA
OG0002620	LOC4800452|XP_001357725.1|DPSE	LOC6500003|XP_001953424.2|DANA
OG0002621	LOC6897246|XP_015037291.2|DPSE	LOC6500780|XP_001953905.1|DANA
OG0002622	LOC4812578|XP_001352537.2|DPSE	LOC6506794|XP_001957224.1|DANA
OG0002623	LOC4800361|XP_001357553.2|DPSE	LOC6499379|XP_032310597.1|DANA
OG0002624	LOC4800981|XP_033232810.1|DPSE	LOC6499746|XP_001954003.2|DANA
OG0002625	LOC6896983|XP_033239626.1|DPSE	LOC6500838|XP_032305543.1|DANA
OG0002626	LOC4814472|XP_033240733.1|DPSE	LOC6503875|XP_001963758.1|DANA
OG0002627	LOC4801661|XP_015037348.2|DPSE	LOC6506022|XP_032312362.1|DANA
OG0002628	LOC6897230|XP_002137402.3|DPSE	LOC6499152|XP_032309820.1|DANA
OG0002629	LOC4803203|XP_033232688.1|DPSE	LOC6499650|XP_032309320.1|DANA
OG0002630	LOC4802463|XP_001359380.4|DPSE	LOC6501317|XP_032307363.1|DANA
OG0002631	LOC6897162|XP_002137342.4|DPSE	LOC6499110|XP_001955279.2|DANA
OG0002632	LOC4801631|XP_001358687.2|DPSE	LOC6501557|XP_001955469.1|DANA
OG0002633	LOC26532833|XP_015037258.1|DPSE, LOC117183245|XP_033232379.1|DPSE	LOC6499695|XP_032308252.1|DANA
OG0002634	LOC4801579|XP_033235836.1|DPSE	LOC6508273|XP_001955605.1|DANA
OG0002635	LOC4801497|XP_001358576.3|DPSE	LOC6499938|XP_001953597.1|DANA
OG0002636	LOC4802772|XP_001359632.3|DPSE	LOC6500473|XP_001953290.1|DANA
OG0002637	LOC4817797|XP_001357153.1|DPSE	LOC6506117|XP_001965117.1|DANA
OG0002638	LOC6896711|XP_015038824.2|DPSE	LOC6499012|XP_001955515.2|DANA
OG0002639	LOC6897826|XP_002137931.1|DPSE	LOC6499407|XP_001954699.1|DANA
OG0002640	LOC4801307|XP_001358424.3|DPSE	LOC6501387|XP_001955132.1|DANA
OG0002641	LOC4801873|XP_001358898.2|DPSE	LOC6501390|XP_001955135.1|DANA
OG0002642	LOC6897373|XP_002137526.2|DPSE	LOC6501391|XP_001955136.1|DANA
OG0002643	LOC4801875|XP_015037446.2|DPSE	LOC6501392|XP_032309314.1|DANA
OG0002644	LOC6897379|XP_002137531.1|DPSE	LOC6499174|XP_001955164.2|DANA
OG0002645	LOC4801907|XP_015037452.2|DPSE	LOC6499169|XP_032309504.1|DANA
OG0002646	LOC4802139|XP_001359118.2|DPSE	LOC6503449|XP_001967501.1|DANA
OG0002647	LOC4801590|XP_001358659.4|DPSE	LOC6501045|XP_001954451.1|DANA
OG0002648	LOC4802014|XP_015037542.1|DPSE	LOC6499356|XP_001954804.1|DANA
OG0002649	LOC4800963|XP_015038725.1|DPSE	LOC6500824|XP_001953982.1|DANA
OG0002650	LOC4801591|XP_001358660.5|DPSE	LOC6499519|XP_032305784.1|DANA
OG0002651	LOC4802572|XP_001359467.2|DPSE	LOC6499205|XP_001955114.1|DANA
OG0002652	LOC4801535|XP_001358609.1|DPSE	LOC6500779|XP_032312267.1|DANA
OG0002653	LOC4801310|XP_001358426.3|DPSE	LOC6499236|XP_001955051.1|DANA
OG0002654	LOC4801311|XP_003736479.3|DPSE	LOC6501352|XP_001955049.2|DANA
OG0002655	LOC4801852|XP_015037425.2|DPSE	LOC6505669|XP_014760752.1|DANA
OG0002656	LOC4801273|XP_001358393.1|DPSE	LOC6500174|XP_001953088.1|DANA
OG0002657	LOC4801498|XP_001358577.2|DPSE	LOC6500627|XP_001953596.1|DANA
OG0002658	LOC6896662|XP_002136877.1|DPSE	LOC6499387|XP_001954736.1|DANA
OG0002659	LOC4800625|XP_001357866.4|DPSE	LOC6499223|XP_032309377.1|DANA
OG0002660	LOC4814667|XP_001354595.2|DPSE	LOC6505011|XP_001965635.2|DANA
OG0002661	LOC6897035|XP_033232435.1|DPSE	LOC6498926|XP_001955667.2|DANA
OG0002662	LOC4804695|XP_015040122.2|DPSE	LOC6494406|XP_014762782.1|DANA
OG0002663	LOC4801797|XP_001358831.2|DPSE	LOC6501650|XP_001955682.1|DANA
OG0002664	LOC4817731|XP_015035631.2|DPSE	LOC6497689|XP_032307714.1|DANA
OG0002665	LOC4804335|XP_001360910.3|DPSE	LOC6494069|XP_001961036.1|DANA
OG0002666	LOC4804337|XP_015039825.2|DPSE	LOC6494071|XP_032307144.1|DANA
OG0002667	LOC4804089|XP_001360707.3|DPSE	LOC6495757|XP_001959511.1|DANA
OG0002668	LOC6900896|XP_002135253.3|DPSE	LOC6507598|XP_001955976.2|DANA
OG0002669	LOC6899796|XP_002135740.2|DPSE	LOC6497194|XP_001962580.3|DANA
OG0002670	LOC4812210|XP_001352525.1|DPSE	LOC6493197|XP_001957244.1|DANA
OG0002671	LOC4812316|XP_001352528.4|DPSE	LOC6506787|XP_032310059.1|DANA
OG0002672	LOC4803761|XP_015039336.2|DPSE	LOC6495649|XP_032306977.1|DANA
OG0002673	LOC4804299|XP_001360879.3|DPSE	LOC6495737|XP_001959467.1|DANA
OG0002674	LOC4804086|XP_033234655.1|DPSE	LOC6494871|XP_032307057.1|DANA
OG0002675	LOC4812434|XP_001352686.4|DPSE	LOC6493444|XP_001957765.1|DANA
OG0002676	LOC4804708|XP_001361226.4|DPSE	LOC6496407|XP_032306228.1|DANA
OG0002677	LOC4803487|XP_015039099.2|DPSE	LOC6495552|XP_032306828.1|DANA
OG0002678	LOC4804743|XP_001361255.2|DPSE	LOC6495270|XP_001958730.2|DANA
OG0002679	LOC6898446|XP_033234104.1|DPSE	LOC6494901|XP_014763064.1|DANA
OG0002680	LOC4814836|XP_001355138.3|DPSE	LOC6503634|XP_001964031.1|DANA
OG0002681	LOC6899006|XP_002138966.1|DPSE	LOC6494800|XP_014762988.1|DANA
OG0002682	LOC4812089|XP_015043744.2|DPSE	LOC6507711|XP_001956187.1|DANA
OG0002684	LOC6901728|XP_002134396.1|DPSE	LOC6501835|XP_001967170.1|DANA
OG0002685	LOC6899793|XP_033238792.1|DPSE	LOC6492956|XP_032310176.1|DANA
OG0002686	LOC6900866|XP_002135223.3|DPSE	LOC6507496|XP_001955888.1|DANA
OG0002687	LOC4812070|XP_015044016.2|DPSE	LOC6493639|XP_014764477.1|DANA
OG0002688	LOC4813984|XP_001354139.3|DPSE	LOC6492980|XP_001956783.1|DANA
OG0002689	LOC4814909|XP_001354683.1|DPSE	LOC6502272|XP_001966140.1|DANA
OG0002690	LOC4813858|XP_001353935.3|DPSE	LOC6507874|XP_001956506.1|DANA
OG0002691	LOC4805501|XP_001361895.3|DPSE	LOC6496392|XP_001960810.1|DANA
OG0002692	LOC4804314|XP_015039804.1|DPSE	LOC6496320|XP_001960695.3|DANA
OG0002693	LOC4813016|XP_001353727.1|DPSE	LOC6507452|XP_001955984.1|DANA
OG0002694	LOC4804238|XP_001360829.3|DPSE	LOC6495634|XP_001959267.1|DANA
OG0002695	LOC117183985|XP_033235656.1|DPSE, LOC4813220|XP_001353864.1|DPSE	LOC6506627|XP_001957515.1|DANA
OG0002696	LOC6897314|XP_002137469.3|DPSE, LOC4812382|XP_002135397.1|DPSE	LOC6506556|XP_001957655.1|DANA
OG0002697	LOC6899987|XP_033237978.1|DPSE	LOC6493198|XP_001957248.3|DANA
OG0002698	LOC4812540|XP_001352732.3|DPSE	LOC6506900|XP_001957038.1|DANA
OG0002699	LOC4812435|XP_001352687.1|DPSE	LOC6506495|XP_001957768.1|DANA
OG0002700	LOC4813317|XP_033239409.1|DPSE	LOC6506400|XP_032309569.1|DANA
OG0002701	LOC4804488|XP_033233384.1|DPSE	LOC6495896|XP_032306570.1|DANA
OG0002702	LOC6898512|XP_002138553.3|DPSE	LOC6494685|XP_001959860.1|DANA
OG0002703	LOC6898664|XP_033233907.1|DPSE	LOC6493901|XP_032311505.1|DANA
OG0002704	LOC4803366|XP_001360103.4|DPSE	LOC6495169|XP_001958919.1|DANA
OG0002705	LOC4814130|XP_033238480.1|DPSE	LOC6506180|XP_032310617.1|DANA
OG0002706	LOC4804748|XP_001361260.2|DPSE	LOC6495267|XP_001958734.1|DANA
OG0002707	LOC4812490|XP_015043592.2|DPSE	LOC6507512|XP_032310805.1|DANA
OG0002708	LOC6900014|XP_033238775.1|DPSE	LOC116655810|XP_032310093.1|DANA
OG0002709	LOC4805176|XP_001361621.2|DPSE	LOC6495794|XP_014763494.1|DANA
OG0002711	LOC4804398|XP_001360968.2|DPSE	LOC6495582|XP_001959141.2|DANA
OG0002712	LOC4805386|XP_004444497.2|DPSE	LOC6496060|XP_032306427.1|DANA
OG0002713	LOC4804931|XP_001361413.2|DPSE	LOC6496239|XP_032306499.1|DANA
OG0002714	LOC4803643|XP_001360328.2|DPSE	LOC6494559|XP_001960104.1|DANA
OG0002715	LOC4814203|XP_001354331.1|DPSE	LOC6504492|XP_001967002.1|DANA
OG0002716	LOC6898122|XP_033234319.1|DPSE	LOC6496192|XP_032306802.1|DANA
OG0002717	LOC4802642|XP_015037968.2|DPSE	LOC6500029|XP_001953359.1|DANA
OG0002718	LOC6900937|XP_002134730.3|DPSE	LOC6506198|XP_001958356.2|DANA
OG0002719	LOC4803222|XP_001359998.2|DPSE	LOC6500221|XP_001952994.1|DANA
OG0002720	LOC4814165|XP_001354273.2|DPSE	LOC6506602|XP_001957564.3|DANA
OG0002721	LOC4811698|XP_001352280.4|DPSE	LOC6497526|XP_001961903.1|DANA
OG0002722	LOC4804593|XP_001361128.2|DPSE	LOC6494674|XP_001959885.1|DANA
OG0002723	LOC4803400|XP_001360131.1|DPSE	LOC6495844|XP_001959695.1|DANA
OG0002724	LOC4800453|XP_001357726.2|DPSE	LOC6500543|XP_001953425.1|DANA
OG0002725	LOC4812308|XP_001352962.1|DPSE	LOC6506352|XP_001958050.2|DANA
OG0002726	LOC4812792|XP_001354037.3|DPSE	LOC6507502|XP_001955872.1|DANA
OG0002727	LOC4811964|XP_001352484.1|DPSE	LOC6506911|XP_001957009.1|DANA, LOC6493081|XP_001957006.1|DANA
OG0002728	LOC4804937|XP_015040311.2|DPSE	LOC6496235|XP_001960510.1|DANA
OG0002729	LOC4813510|XP_015042995.2|DPSE	LOC6493358|XP_014764346.1|DANA
OG0002730	LOC4805159|XP_033233463.1|DPSE	LOC6496547|XP_014763874.1|DANA
OG0002731	LOC4814084|XP_001354245.3|DPSE	LOC6507389|XP_001956105.1|DANA
OG0002732	LOC4803379|XP_033233892.1|DPSE	LOC6495144|XP_001958963.2|DANA
OG0002733	LOC4805367|XP_001361778.3|DPSE	LOC6496069|XP_001960152.1|DANA
OG0002734	LOC6899221|XP_033233399.1|DPSE	LOC6496811|XP_032312041.1|DANA
OG0002735	LOC6898358|XP_033234526.1|DPSE	LOC6494867|XP_032306347.1|DANA
OG0002736	LOC4804079|XP_033234445.1|DPSE	LOC6496565|XP_001961164.1|DANA
OG0002737	LOC4814187|XP_001354313.2|DPSE	LOC6506381|XP_001957985.1|DANA
OG0002738	LOC6899936|XP_033238566.1|DPSE	LOC6507646|XP_014765381.1|DANA
OG0002739	LOC117184695|XP_033239237.1|DPSE	LOC6506251|XP_001958262.1|DANA
OG0002740	LOC117184694|XP_033239236.1|DPSE	LOC6506252|XP_001958261.2|DANA
OG0002741	LOC6898987|XP_002138947.3|DPSE	LOC6495831|XP_001959673.1|DANA
OG0002742	LOC4803510|XP_001360223.4|DPSE	LOC6495715|XP_001959425.3|DANA
OG0002743	LOC4814099|XP_001354290.2|DPSE	LOC6506871|XP_014764931.1|DANA
OG0002744	LOC4812923|XP_001354066.2|DPSE	LOC6506933|XP_001956961.1|DANA
OG0002745	LOC117185196|XP_033241448.1|DPSE, LOC4812921|XP_015042907.2|DPSE	LOC6507468|XP_001955955.1|DANA
