Orthogroup	DPSE.longest_only	DSUZ.longest_only
OG0000267	LOC4800390|XP_033234321.1|DPSE	LOC108017224|XP_036675628.1|DSUZ
OG0000268	LOC4801921|XP_001358939.1|DPSE	LOC118878060|XP_036675141.1|DSUZ
OG0000268	LOC4801922|XP_015037460.2|DPSE	LOC108014362|XP_016935942.1|DSUZ
OG0000269	LOC4801222|XP_001358345.3|DPSE	LOC108014868|XP_016936572.2|DSUZ
OG0000269	LOC4802171|XP_033232396.1|DPSE	LOC108020662|XP_036673422.1|DSUZ, LOC118877682|XP_036673290.1|DSUZ, LOC108020611|XP_016944449.2|DSUZ, LOC108020610|XP_036673289.1|DSUZ, LOC108020647|XP_016944493.2|DSUZ
OG0000270	LOC6898515|XP_033233829.1|DPSE	LOC108008569|XP_016927932.1|DSUZ
OG0000271	LOC4817872|XP_001357188.1|DPSE	LOC108011908|XP_016932647.1|DSUZ
OG0000271	LOC15382901|XP_004444271.2|DPSE	LOC108009575|XP_016929531.1|DSUZ
OG0000271	LOC4803358|XP_001360108.4|DPSE	LOC108017975|XP_016940781.1|DSUZ
OG0000272	LOC6900405|XP_033239375.1|DPSE	LOC108006836|XP_036671410.1|DSUZ
OG0000272	LOC4811801|XP_015044228.2|DPSE	LOC108020400|XP_016944174.2|DSUZ
OG0000273	LOC6897647|XP_002137790.3|DPSE	LOC118877702|XP_036673455.1|DSUZ
OG0000273	LOC6902569|XP_002133097.1|DPSE	LOC108021076|XP_016945078.1|DSUZ
OG0000273	LOC6897763|XP_003736800.3|DPSE	LOC118878084|XP_036675245.1|DSUZ, LOC108016361|XP_016938483.2|DSUZ
OG0000274	LOC6897269|XP_002137429.2|DPSE, LOC6897287|XP_002137447.2|DPSE, LOC4803982|XP_001360617.3|DPSE	LOC108009723|XP_016929794.1|DSUZ, LOC108009529|XP_016929454.1|DSUZ
OG0000275	LOC117184984|XP_033240227.1|DPSE, LOC117184542|XP_033238612.1|DPSE, LOC117184745|XP_033239459.1|DPSE, LOC117184780|XP_033239548.1|DPSE, LOC117183229|XP_033232303.1|DPSE, LOC117184690|XP_033239200.1|DPSE, LOC117184672|XP_033239160.1|DPSE, LOC117185032|XP_033240408.1|DPSE, LOC117184812|XP_033239644.1|DPSE, LOC117183728|XP_033234565.1|DPSE	LOC118878640|XP_036677578.1|DSUZ, LOC108007324|XP_036677457.1|DSUZ, LOC118878720|XP_036677635.1|DSUZ
OG0000276	LOC6899105|XP_002139022.4|DPSE	LOC108009865|XP_016930056.1|DSUZ, LOC108009994|XP_016930262.1|DSUZ, LOC108009277|XP_016928982.1|DSUZ, LOC108018044|XP_016940922.1|DSUZ
OG0000277	LOC4800970|XP_033232696.1|DPSE	LOC108016174|XP_036673093.1|DSUZ, LOC118877940|XP_036674515.1|DSUZ, LOC108013997|XP_016935496.2|DSUZ
OG0000277	LOC4800968|XP_033233115.1|DPSE	LOC108016175|XP_036673098.1|DSUZ
OG0000278	LOC117184236|XP_033236732.1|DPSE	LOC108011076|XP_016931665.1|DSUZ, LOC108016539|XP_016938702.1|DSUZ, LOC108018018|XP_016940866.2|DSUZ, LOC108012327|XP_016933115.2|DSUZ, LOC108014980|XP_016936690.1|DSUZ, LOC108017963|XP_016940727.1|DSUZ, LOC108016529|XP_016938691.1|DSUZ, LOC118878115|XP_036675437.1|DSUZ, LOC108017250|XP_016939745.1|DSUZ, LOC108007010|XP_016926108.1|DSUZ, LOC108005499|XP_016924292.1|DSUZ
OG0000279	LOC4812730|XP_001353109.3|DPSE	LOC108012503|XP_016933400.1|DSUZ
OG0000279	LOC6900325|XP_002135646.2|DPSE	LOC108013572|XP_016934982.1|DSUZ
OG0000280	LOC4812040|XP_001352944.3|DPSE	LOC108017022|XP_016939467.2|DSUZ
OG0000280	LOC4812240|XP_001352945.4|DPSE	LOC108017032|XP_016939474.2|DSUZ
OG0000280	LOC6900262|XP_002135591.3|DPSE	LOC108010664|XP_016931053.2|DSUZ
OG0000281	LOC4812514|XP_001352852.2|DPSE	LOC108013401|XP_016934744.1|DSUZ
OG0000281	LOC4814446|XP_033239823.1|DPSE	LOC108019014|XP_016942117.1|DSUZ
OG0000281	LOC4815170|XP_001355124.3|DPSE	LOC108015079|XP_016936806.1|DSUZ
OG0000282	LOC4813095|XP_033241089.1|DPSE	LOC108011826|XP_036671172.1|DSUZ
OG0000282	LOC6900613|XP_033241083.1|DPSE	LOC108011843|XP_016932570.2|DSUZ
OG0000283	LOC4801127|XP_015037041.1|DPSE	LOC108016125|XP_016938219.2|DSUZ
OG0000284	LOC4816625|XP_001356182.3|DPSE	LOC108020879|XP_036673367.1|DSUZ
OG0000284	LOC4816281|XP_033235930.1|DPSE	LOC108012104|XP_036678671.1|DSUZ
OG0000285	LOC4804056|XP_001360677.2|DPSE	LOC108018147|XP_016941100.1|DSUZ
OG0000285	LOC4804058|XP_001360679.3|DPSE	LOC108018148|XP_016941101.1|DSUZ
OG0000286	LOC4816402|XP_001356217.2|DPSE	LOC118877072|XP_036669848.1|DSUZ
OG0000286	LOC4816639|XP_001356222.2|DPSE	LOC108018391|XP_036669862.1|DSUZ
OG0000286	LOC4816634|XP_001356221.2|DPSE	LOC108018400|XP_016941448.1|DSUZ
OG0000287	LOC4815584|XP_033241077.1|DPSE	LOC108005100|XP_016923763.1|DSUZ
OG0000287	LOC4815812|XP_033241078.1|DPSE	LOC108005392|XP_016924143.1|DSUZ
OG0000287	LOC6902196|XP_002133723.2|DPSE	LOC108005101|XP_016923765.2|DSUZ
OG0000288	LOC6903430|XP_002132309.2|DPSE, LOC6903431|XP_002132310.3|DPSE	LOC108014283|XP_016936208.2|DSUZ
OG0000288	LOC6903432|XP_002132311.2|DPSE	LOC108011629|XP_016932685.1|DSUZ, LOC108010738|XP_016931543.1|DSUZ
OG0000289	LOC6900049|XP_002135413.3|DPSE	LOC108020188|XP_016943784.2|DSUZ
OG0000289	LOC6900064|XP_002135428.3|DPSE	LOC118877273|XP_036671075.1|DSUZ
OG0000289	LOC4812126|XP_033239936.1|DPSE	LOC108020189|XP_036672179.1|DSUZ
OG0000290	LOC6898420|XP_033234595.1|DPSE	LOC108008196|XP_036668918.1|DSUZ
OG0000290	LOC4804225|XP_033234594.1|DPSE	LOC108009216|XP_016928866.1|DSUZ, LOC108009213|XP_036669655.1|DSUZ, LOC108008194|XP_016927475.1|DSUZ
OG0000290	LOC6898421|XP_033233390.1|DPSE	LOC108008195|XP_016927476.1|DSUZ
OG0000291	LOC6900776|XP_002135135.3|DPSE	LOC108013931|XP_016935428.2|DSUZ
OG0000292	LOC4804683|XP_001361204.1|DPSE	LOC108009488|XP_016929369.1|DSUZ
OG0000292	LOC6900831|XP_002135189.1|DPSE	LOC108020839|XP_016944712.1|DSUZ
OG0000293	LOC6896817|XP_002137020.2|DPSE	LOC108007410|XP_016926552.1|DSUZ
OG0000293	LOC4816408|XP_001356068.4|DPSE	LOC108021434|XP_016945640.1|DSUZ
OG0000294	LOC4816326|XP_033235567.1|DPSE	LOC108015997|XP_036668756.1|DSUZ
OG0000294	LOC6901693|XP_033240484.1|DPSE	LOC108006298|XP_036676283.1|DSUZ
OG0000295	LOC4803989|XP_001360622.3|DPSE	LOC108008164|XP_016927443.1|DSUZ
OG0000295	LOC6897089|XP_002137273.2|DPSE	LOC108015816|XP_016937869.2|DSUZ
OG0000296	LOC6903392|XP_002132271.2|DPSE	LOC108010868|XP_016931339.1|DSUZ
OG0000296	LOC4811989|XP_001352490.4|DPSE	LOC108013618|XP_036670335.1|DSUZ
OG0000296	LOC4814998|XP_001354646.1|DPSE	LOC108018929|XP_016942011.1|DSUZ
OG0000297	LOC6898146|XP_002138224.2|DPSE, LOC4803600|XP_001360296.4|DPSE	LOC108019687|XP_016943068.1|DSUZ, LOC108019688|XP_016943069.1|DSUZ
OG0000298	LOC4815646|XP_001355655.1|DPSE	LOC108018999|XP_016942098.1|DSUZ
OG0000298	LOC6903582|XP_002132450.1|DPSE	LOC108018975|XP_016942067.1|DSUZ
OG0000298	LOC6902685|XP_002133200.3|DPSE	LOC108019026|XP_016942129.1|DSUZ
OG0000299	LOC4801277|XP_033233198.1|DPSE	LOC118878583|XP_036677506.1|DSUZ, LOC108020225|XP_036673715.1|DSUZ
OG0000299	LOC117183220|XP_033233213.1|DPSE	LOC108020251|XP_036673722.1|DSUZ, LOC118878584|XP_036677508.1|DSUZ
OG0000299	LOC4801278|XP_001358398.3|DPSE	LOC108020220|XP_036677522.1|DSUZ, LOC118877778|XP_036673721.1|DSUZ
OG0000300	LOC26532098|XP_033237386.1|DPSE	LOC108010491|XP_036671522.1|DSUZ
OG0000300	LOC4813853|XP_033239121.1|DPSE	LOC108010525|XP_016930889.2|DSUZ
OG0000300	LOC4813186|XP_001353951.3|DPSE	LOC108017647|XP_016940246.2|DSUZ
OG0000301	LOC117184349|XP_033237256.1|DPSE	LOC108020419|XP_016944213.1|DSUZ
OG0000301	LOC4817295|XP_001356463.1|DPSE	LOC108020445|XP_016944259.1|DSUZ
OG0000302	LOC4813644|XP_001354079.2|DPSE	LOC108012444|XP_016933302.1|DSUZ
OG0000302	LOC4813218|XP_001354080.2|DPSE	LOC108013395|XP_016934734.1|DSUZ
OG0000303	LOC4812221|XP_001352787.2|DPSE	LOC108014013|XP_016935510.1|DSUZ
OG0000303	LOC26532636|XP_015042225.2|DPSE	LOC108004857|XP_016923428.1|DSUZ
OG0000303	LOC6902978|XP_002132704.2|DPSE	LOC108018939|XP_016942025.1|DSUZ
OG0000304	LOC6897050|XP_002137234.2|DPSE	LOC108010843|XP_016931301.1|DSUZ
OG0000304	LOC6897051|XP_002137235.2|DPSE	LOC108010845|XP_016931304.2|DSUZ
OG0000305	LOC4813541|XP_033237375.1|DPSE	LOC108014901|XP_016936611.2|DSUZ
OG0000305	LOC6900344|XP_033239977.1|DPSE	LOC108011370|XP_016931975.2|DSUZ
OG0000306	LOC4803725|XP_001360398.2|DPSE	LOC108008576|XP_036669570.1|DSUZ
OG0000306	LOC6901320|XP_002134021.1|DPSE	LOC108004701|XP_016923200.1|DSUZ
OG0000307	LOC6897965|XP_002138064.4|DPSE	LOC108018618|XP_036673596.1|DSUZ
OG0000307	LOC6897092|XP_033233062.1|DPSE	LOC108019524|XP_016942840.1|DSUZ
OG0000308	LOC4817912|XP_001357252.1|DPSE, LOC6903371|XP_002132253.2|DPSE	LOC108012406|XP_016933259.1|DSUZ
OG0000308	LOC6897153|XP_003736488.2|DPSE	LOC108008081|XP_036672518.1|DSUZ, LOC108008082|XP_016927361.1|DSUZ
OG0000308	LOC6903381|XP_002132263.1|DPSE	LOC108021601|XP_016945886.1|DSUZ
OG0000309	LOC6897977|XP_002138076.2|DPSE, LOC6897978|XP_002138077.2|DPSE, LOC4803229|XP_001360005.1|DPSE	LOC108010924|XP_036674710.1|DSUZ, LOC108018753|XP_016941819.2|DSUZ, LOC118877970|XP_036674743.1|DSUZ, LOC108019255|XP_016942543.2|DSUZ, LOC108017411|XP_036674105.1|DSUZ
OG0000310	LOC6898326|XP_015039526.2|DPSE, LOC6901217|XP_002133918.2|DPSE	LOC108013693|XP_016935101.1|DSUZ, LOC108015907|XP_016937968.2|DSUZ
OG0000311	LOC4800935|XP_001358122.3|DPSE	LOC108005952|XP_036672997.1|DSUZ
OG0000311	LOC4800898|XP_001358092.3|DPSE	LOC108010575|XP_016930942.1|DSUZ, LOC118877944|XP_036674556.1|DSUZ
OG0000311	LOC4815061|XP_001355037.2|DPSE	LOC108015332|XP_016937222.1|DSUZ
OG0000312	LOC6903368|XP_033235618.1|DPSE	LOC108019327|XP_036671212.1|DSUZ
OG0000312	LOC4817262|XP_015036102.2|DPSE	LOC108021079|XP_036673077.1|DSUZ
OG0000313	LOC6903376|XP_015035319.2|DPSE	LOC108016347|XP_016938473.1|DSUZ
OG0000313	LOC6903759|XP_033235956.1|DPSE, LOC6904117|XP_033235957.1|DPSE, LOC6902709|XP_033235145.1|DPSE	LOC108021445|XP_016945659.1|DSUZ, LOC108021501|XP_016945743.1|DSUZ
OG0000314	LOC6902567|XP_015036663.2|DPSE, LOC6902568|XP_033235397.1|DPSE	LOC108021561|XP_016945823.2|DSUZ
OG0000315	LOC6902834|XP_002132570.3|DPSE	LOC108008165|XP_036669504.1|DSUZ, LOC108005001|XP_016923626.1|DSUZ
OG0000316	LOC4804060|XP_001360681.3|DPSE	LOC108017894|XP_016940553.1|DSUZ
OG0000316	LOC6898349|XP_002138402.2|DPSE, LOC4804059|XP_001360680.2|DPSE	LOC108017893|XP_016940552.1|DSUZ
OG0000318	LOC26534114|XP_033240298.1|DPSE, LOC26533192|XP_015044576.1|DPSE, LOC117185437|XP_033241564.1|DPSE, LOC117184577|XP_033238746.1|DPSE	LOC118877379|XP_036671832.1|DSUZ
OG0000318	LOC117184971|XP_033240179.1|DPSE	LOC118879700|XP_036678491.1|DSUZ
OG0000319	LOC26532861|XP_033232774.1|DPSE, LOC4803148|XP_001359938.3|DPSE	LOC118877902|XP_036674321.1|DSUZ, LOC108006042|XP_016924975.2|DSUZ, LOC108006043|XP_016924976.2|DSUZ, LOC108006044|XP_016924977.2|DSUZ
OG0000320	LOC4802112|XP_001359093.3|DPSE	LOC108006465|XP_016925477.1|DSUZ
OG0000320	LOC4817805|XP_001357113.2|DPSE	LOC108010153|XP_016930480.1|DSUZ
OG0000320	LOC6897290|XP_015037340.2|DPSE	LOC118877926|XP_036674396.1|DSUZ, LOC108020854|XP_016944730.1|DSUZ
OG0000321	LOC4817559|XP_001356966.4|DPSE	LOC108011456|XP_036668979.1|DSUZ
OG0000321	LOC4817558|XP_001356965.3|DPSE	LOC108011480|XP_016932121.1|DSUZ
OG0000322	LOC6902088|XP_033239953.1|DPSE	LOC108018725|XP_016941786.2|DSUZ, LOC108016581|XP_016938752.1|DSUZ
OG0000322	LOC6902175|XP_033240800.1|DPSE	LOC108016832|XP_036676572.1|DSUZ
OG0000323	LOC4816406|XP_001356250.2|DPSE	LOC108021444|XP_016945654.1|DSUZ
OG0000323	LOC6897337|XP_002137490.2|DPSE	LOC108015785|XP_036673369.1|DSUZ
OG0000323	LOC4801777|XP_001358816.1|DPSE	LOC108020638|XP_016944480.2|DSUZ
OG0000324	LOC4804386|XP_001360957.3|DPSE	LOC108019827|XP_016943333.1|DSUZ
OG0000325	LOC4812079|XP_001352912.1|DPSE	LOC108020752|XP_016944617.1|DSUZ, LOC118877538|XP_036672488.1|DSUZ
OG0000325	LOC4812298|XP_001352914.1|DPSE	LOC118877344|XP_036671623.1|DSUZ, LOC108020753|XP_016944619.2|DSUZ
OG0000327	LOC4804916|XP_001361401.4|DPSE	LOC108017826|XP_016940467.1|DSUZ
OG0000327	LOC4804918|XP_001361402.4|DPSE	LOC108017804|XP_016940440.1|DSUZ
OG0000327	LOC4804917|XP_001361403.3|DPSE	LOC108017816|XP_016940454.1|DSUZ
OG0000328	LOC4805588|XP_033233550.1|DPSE	LOC108008219|XP_016927498.2|DSUZ
OG0000328	LOC4812892|XP_001353773.3|DPSE	LOC108012260|XP_016933049.1|DSUZ
OG0000328	LOC4812891|XP_001353772.4|DPSE	LOC108012259|XP_016933048.1|DSUZ
OG0000329	LOC4816136|XP_001355793.2|DPSE	LOC108019717|XP_016943120.1|DSUZ
OG0000331	LOC117183910|XP_033235261.1|DPSE, LOC26533173|XP_033235255.1|DPSE, LOC6902481|XP_033235262.1|DPSE, LOC6902478|XP_015036555.2|DPSE, LOC6902482|XP_002133027.3|DPSE	LOC108011965|XP_016932713.1|DSUZ
OG0000331	LOC4816736|XP_001355921.3|DPSE	LOC108011977|XP_016932727.1|DSUZ
OG0000332	LOC6901932|XP_002133466.3|DPSE	LOC108007208|XP_016926334.1|DSUZ
OG0000332	LOC4815127|XP_033240065.1|DPSE	LOC108018953|XP_016942044.1|DSUZ
OG0000333	LOC4813862|XP_001353768.3|DPSE	LOC108013552|XP_016934951.1|DSUZ
OG0000333	LOC4812753|XP_001353869.1|DPSE	LOC108007114|XP_036671129.1|DSUZ
OG0000334	LOC4811785|XP_001352353.1|DPSE	LOC108019188|XP_016942449.1|DSUZ
OG0000334	LOC4804189|XP_001360791.2|DPSE	LOC108010186|XP_016930518.1|DSUZ
OG0000335	LOC4816217|XP_001355821.2|DPSE	LOC108012816|XP_016933748.1|DSUZ
OG0000335	LOC4816216|XP_001355820.4|DPSE	LOC108008189|XP_016927473.1|DSUZ
OG0000336	LOC4802852|XP_001359687.3|DPSE	LOC108011717|XP_016932427.2|DSUZ
OG0000336	LOC6897568|XP_002137713.4|DPSE	LOC108007929|XP_036674186.1|DSUZ
OG0000336	LOC4802340|XP_033234442.1|DPSE	LOC108007937|XP_036674185.1|DSUZ
OG0000337	LOC6900260|XP_002135589.2|DPSE, LOC6900263|XP_015044032.1|DPSE	LOC108017024|XP_016939470.2|DSUZ, LOC108017025|XP_016939471.2|DSUZ
OG0000337	LOC6900380|XP_002134773.2|DPSE	LOC108015135|XP_016936888.1|DSUZ
OG0000337	LOC4813029|XP_001353805.2|DPSE	LOC108012266|XP_016933056.1|DSUZ
OG0000338	LOC6900118|XP_015043836.2|DPSE	LOC108012906|XP_016933912.1|DSUZ
OG0000338	LOC4804206|XP_033233731.1|DPSE	LOC108009952|XP_016930189.1|DSUZ
OG0000339	LOC6900475|XP_002134865.2|DPSE	LOC108019373|XP_016942684.2|DSUZ
OG0000339	LOC6900144|XP_002135484.2|DPSE, LOC6900476|XP_002134866.2|DPSE, LOC6900143|XP_002135483.1|DPSE	LOC108019372|XP_016942683.1|DSUZ
OG0000340	LOC6898612|XP_002138617.2|DPSE	LOC108009487|XP_016929368.2|DSUZ
OG0000341	LOC6900339|XP_033239067.1|DPSE, LOC4813572|XP_001353614.2|DPSE	LOC108007511|XP_016926686.2|DSUZ, LOC108015708|XP_016937730.1|DSUZ
OG0000341	LOC4812968|XP_001353131.2|DPSE	LOC108007515|XP_036671453.1|DSUZ
OG0000342	LOC6903397|XP_002132276.1|DPSE, LOC4814783|XP_001355106.2|DPSE	LOC108006275|XP_016925218.1|DSUZ
OG0000342	LOC6899056|XP_002138981.1|DPSE	LOC108008719|XP_016928108.1|DSUZ
OG0000343	LOC4800599|XP_001357845.3|DPSE	LOC108015850|XP_016937907.2|DSUZ
OG0000343	LOC13036445|XP_003736816.2|DPSE	LOC118879041|XP_036677929.1|DSUZ, LOC108011604|XP_016932263.1|DSUZ
OG0000344	LOC6898900|XP_002138870.1|DPSE	LOC108010080|XP_016930385.1|DSUZ
OG0000344	LOC4800262|XP_015038742.2|DPSE	LOC108015514|XP_016937465.2|DSUZ
OG0000345	LOC4805005|XP_001361475.1|DPSE	LOC108009447|XP_016929290.1|DSUZ
OG0000345	LOC6898583|XP_015040086.2|DPSE	LOC108019754|XP_016943187.1|DSUZ
OG0000346	LOC4803362|XP_001360105.3|DPSE	LOC108018136|XP_016941080.2|DSUZ, LOC108017685|XP_036669909.1|DSUZ, LOC108008204|XP_016927484.1|DSUZ, LOC108008621|XP_016927991.1|DSUZ, LOC108017684|XP_036669817.1|DSUZ
OG0000347	LOC4812114|XP_001352723.2|DPSE	LOC108011420|XP_016932033.1|DSUZ
OG0000347	LOC4817618|XP_015036377.1|DPSE	LOC108021503|XP_016945741.1|DSUZ
OG0000348	LOC4816341|XP_001355982.3|DPSE	LOC108006336|XP_016925339.1|DSUZ
OG0000348	LOC4817695|XP_001357077.3|DPSE	LOC108009420|XP_016929281.2|DSUZ
OG0000349	LOC4816365|XP_001356112.2|DPSE, LOC6901757|XP_033238691.1|DPSE, LOC117184562|XP_033238692.1|DPSE, LOC117184265|XP_033236925.1|DPSE, LOC6902615|XP_033236918.1|DPSE, LOC6902613|XP_033236922.1|DPSE, LOC6903865|XP_033236915.1|DPSE	LOC108008902|XP_016928300.2|DSUZ, LOC108021713|XP_016946041.1|DSUZ
OG0000350	LOC4813254|XP_033238168.1|DPSE	LOC118877322|XP_036671481.1|DSUZ
OG0000350	LOC6897056|XP_002137240.3|DPSE	LOC118878120|XP_036675468.1|DSUZ
OG0000351	LOC4805246|XP_001361678.3|DPSE	LOC108008651|XP_016928026.1|DSUZ
OG0000351	LOC4805245|XP_001361677.3|DPSE	LOC108008560|XP_016927920.1|DSUZ
OG0000353	LOC4801811|XP_001358845.1|DPSE	LOC108006500|XP_016925512.2|DSUZ
OG0000353	LOC4817945|XP_001357204.2|DPSE	LOC108020252|XP_016943865.1|DSUZ
OG0000354	LOC4816841|XP_001356631.2|DPSE	LOC108012639|XP_016933554.1|DSUZ
OG0000354	LOC4817041|XP_001356627.4|DPSE	LOC108018809|XP_016941918.1|DSUZ, LOC108015166|XP_016936936.1|DSUZ
OG0000355	LOC4804351|XP_001360924.2|DPSE	LOC108019894|XP_016943462.1|DSUZ
OG0000355	LOC4804849|XP_001361343.3|DPSE, LOC6898675|XP_002138680.2|DPSE	LOC108010255|XP_016930601.1|DSUZ
OG0000356	LOC4817331|XP_001356665.3|DPSE	LOC108016313|XP_016938439.1|DSUZ
OG0000356	LOC4816868|XP_001356663.2|DPSE	LOC108005197|XP_016923876.1|DSUZ
OG0000358	LOC6897362|XP_002137515.2|DPSE	LOC108018294|XP_016941309.1|DSUZ
OG0000358	LOC6897368|XP_002137521.1|DPSE	LOC118877877|XP_036674131.1|DSUZ, LOC108007808|XP_036678244.1|DSUZ
OG0000359	LOC4813553|XP_001353132.2|DPSE, LOC6900593|XP_033240841.1|DPSE	LOC108015707|XP_016937729.1|DSUZ
OG0000359	LOC4813174|XP_001353130.2|DPSE	LOC108007539|XP_016926718.1|DSUZ
OG0000360	LOC4802351|XP_001359284.2|DPSE	LOC108007923|XP_016927182.2|DSUZ, LOC108007904|XP_016927162.2|DSUZ, LOC108007888|XP_036674339.1|DSUZ, LOC108007925|XP_016927185.2|DSUZ
OG0000361	LOC6902756|XP_002133268.2|DPSE	LOC108020808|XP_036674716.1|DSUZ, LOC108016015|XP_016938097.2|DSUZ
OG0000361	LOC4816455|XP_015036545.2|DPSE	LOC108011981|XP_016932738.1|DSUZ
OG0000362	LOC4811758|XP_001352329.1|DPSE	LOC108020346|XP_016944002.1|DSUZ
OG0000362	LOC4813437|XP_001353378.1|DPSE	LOC108007706|XP_016926938.1|DSUZ
OG0000363	LOC6897597|XP_033241884.1|DPSE	LOC108012077|XP_036674227.1|DSUZ
OG0000363	LOC6900901|XP_033240760.1|DPSE	LOC108013209|XP_016934414.1|DSUZ
OG0000364	LOC6900857|XP_033241373.1|DPSE	LOC108012339|XP_036671083.1|DSUZ
OG0000365	LOC6898484|XP_002138526.3|DPSE	LOC108010078|XP_016930383.1|DSUZ
OG0000365	LOC6899816|XP_002135718.3|DPSE	LOC108021680|XP_016945986.1|DSUZ
OG0000366	LOC4815236|XP_033239445.1|DPSE	LOC108004719|XP_036676909.1|DSUZ
OG0000366	LOC4802650|XP_033236276.1|DPSE	LOC108015467|XP_036675257.1|DSUZ
OG0000367	LOC4813290|XP_001353717.2|DPSE	LOC108012989|XP_016934048.1|DSUZ
OG0000367	LOC6898114|XP_033233883.1|DPSE	LOC108009432|XP_016929256.1|DSUZ
OG0000368	LOC4812913|XP_015043305.1|DPSE	LOC108014502|XP_016936128.2|DSUZ
OG0000368	LOC4813333|XP_001353907.2|DPSE	LOC108010716|XP_016931123.2|DSUZ
OG0000370	LOC4812481|XP_001352913.3|DPSE	LOC108012246|XP_016933034.1|DSUZ
OG0000370	LOC6898262|XP_002138328.2|DPSE	LOC108008086|XP_016927365.1|DSUZ
OG0000371	LOC4814486|XP_001354859.2|DPSE	LOC108018861|XP_036675738.1|DSUZ
OG0000371	LOC4804730|XP_001361244.3|DPSE	LOC108008578|XP_016927943.1|DSUZ
OG0000371	LOC4801313|XP_001358429.3|DPSE	LOC108014793|XP_036673552.1|DSUZ
OG0000372	LOC4816180|XP_001355736.4|DPSE	LOC118877260|XP_036670929.1|DSUZ
OG0000373	LOC4804951|XP_001361432.4|DPSE	LOC108008745|XP_016928131.1|DSUZ
OG0000374	LOC6903020|XP_015036185.2|DPSE	LOC118876984|XP_036669654.1|DSUZ, LOC108009984|XP_016930248.2|DSUZ, LOC108010646|XP_016931033.2|DSUZ, LOC108010649|XP_016931037.2|DSUZ, LOC108018883|XP_016941961.1|DSUZ, LOC108018868|XP_016941946.1|DSUZ, LOC108017895|XP_036669934.1|DSUZ
OG0000375	LOC4812692|XP_001353075.3|DPSE, LOC4812693|XP_001353076.2|DPSE	LOC108012864|XP_016933831.1|DSUZ, LOC108012865|XP_016933832.1|DSUZ
OG0000376	LOC6899893|XP_002132196.1|DPSE, LOC6901971|XP_002133505.1|DPSE	LOC108004563|XP_036677081.1|DSUZ
OG0000377	LOC4815330|XP_001354682.4|DPSE	LOC108005176|XP_016923841.1|DSUZ
OG0000377	LOC26532961|XP_015038960.2|DPSE	LOC108015611|XP_016937589.2|DSUZ
OG0000378	LOC4805369|XP_001361780.1|DPSE	LOC108009736|XP_016929809.1|DSUZ
OG0000378	LOC4816031|XP_001355272.3|DPSE	LOC108016987|XP_016939423.1|DSUZ
OG0000379	LOC4804130|XP_001360736.3|DPSE	LOC108008582|XP_016927947.1|DSUZ
OG0000379	LOC6898378|XP_002138431.2|DPSE	LOC108008596|XP_016927963.1|DSUZ
OG0000379	LOC4803645|XP_001360329.2|DPSE	LOC108009438|XP_016929267.1|DSUZ
OG0000380	LOC6898812|XP_002138786.2|DPSE	LOC108019670|XP_016943049.1|DSUZ
OG0000380	LOC4814156|XP_001354223.1|DPSE	LOC108012439|XP_016933295.1|DSUZ
OG0000381	LOC6902654|XP_002133170.2|DPSE	LOC108021364|XP_016945542.1|DSUZ
OG0000381	LOC4816132|XP_033237037.1|DPSE	LOC108019165|XP_016942408.1|DSUZ
OG0000382	LOC6899927|XP_015043537.2|DPSE, LOC6899889|XP_002132197.2|DPSE, LOC117183290|XP_033232589.1|DPSE, LOC117183289|XP_033232580.1|DPSE, LOC117183288|XP_033232577.1|DPSE, LOC6896659|XP_002136875.3|DPSE	LOC108014442|XP_036671525.1|DSUZ, LOC108007671|XP_016926881.2|DSUZ
OG0000383	LOC4817398|XP_001356620.1|DPSE	LOC108021575|XP_016945846.1|DSUZ
OG0000383	LOC4816794|XP_001356532.4|DPSE	LOC108019536|XP_016942866.1|DSUZ
OG0000384	LOC4803908|XP_001360552.2|DPSE	LOC108008549|XP_016927909.2|DSUZ
OG0000384	LOC4803906|XP_001360550.3|DPSE	LOC108008538|XP_036669460.1|DSUZ
OG0000385	LOC4815013|XP_015041789.2|DPSE	LOC108019194|XP_016942457.1|DSUZ
OG0000385	LOC6901555|XP_033238724.1|DPSE	LOC108019173|XP_016942422.1|DSUZ
OG0000386	LOC4811928|XP_001352656.2|DPSE	LOC108006929|XP_016926020.1|DSUZ
OG0000386	LOC4800489|XP_001357756.2|DPSE	LOC108019458|XP_016942774.1|DSUZ
OG0000387	LOC117184000|XP_033235730.1|DPSE, LOC4816840|XP_001356630.3|DPSE	LOC108005866|XP_016924773.1|DSUZ, LOC108005133|XP_016923795.2|DSUZ, LOC108005943|XP_016924899.1|DSUZ
OG0000388	LOC6900859|XP_002135217.2|DPSE	LOC108013462|XP_016934829.1|DSUZ, LOC108013461|XP_016934828.1|DSUZ, LOC108013463|XP_036671371.1|DSUZ
OG0000388	LOC6900858|XP_002135216.2|DPSE	LOC108012620|XP_016933528.1|DSUZ
OG0000389	LOC6897476|XP_002137625.4|DPSE	LOC118879521|XP_036678273.1|DSUZ
OG0000389	LOC4814022|XP_015042506.2|DPSE	LOC108013600|XP_016935026.1|DSUZ
OG0000390	LOC117183186|XP_033235279.1|DPSE, LOC117184134|XP_033236349.1|DPSE, LOC4817993|XP_001357395.3|DPSE	LOC108021469|XP_016945698.2|DSUZ, LOC108021436|XP_016945642.2|DSUZ
