Orthogroup	DPSE.longest_only	ASTE.longest_only
OG0001129	LOC4818013|XP_015035265.2|DPSE	LOC118511039|XP_035909525.1|ASTE
OG0001130	LOC4817313|XP_001356335.2|DPSE, LOC6899335|XP_033237248.1|DPSE	LOC118511149|XP_035909769.1|ASTE
OG0001131	LOC4811745|XP_015044302.1|DPSE	LOC118513997|XP_035916323.1|ASTE, LOC118513994|XP_035916315.1|ASTE, LOC118513993|XP_035916314.1|ASTE
OG0001133	LOC4816598|XP_015036647.2|DPSE	LOC118513755|XP_035915813.1|ASTE
OG0001134	LOC4804952|XP_001361433.5|DPSE	LOC118502438|XP_035890559.1|ASTE
OG0001135	LOC4801643|XP_015037338.1|DPSE	LOC118517104|XP_035918855.1|ASTE, LOC118503680|XP_035893115.1|ASTE, LOC118506668|XP_035899997.1|ASTE
OG0001136	LOC6899331|XP_033241867.1|DPSE	LOC118502679|XP_035891077.1|ASTE
OG0001137	LOC4801808|XP_001358842.3|DPSE	LOC118507713|XP_035902501.1|ASTE
OG0001138	LOC4811972|XP_001352464.1|DPSE	LOC118509208|XP_035905374.1|ASTE
OG0001139	LOC6901088|XP_033238074.1|DPSE	LOC118512386|XP_035912651.1|ASTE
OG0001153	LOC4811752|XP_015044220.1|DPSE	LOC118508003|XP_035903270.1|ASTE
OG0001154	LOC4816828|XP_015035714.1|DPSE	LOC118512659|XP_035913299.1|ASTE
OG0001157	LOC4801388|XP_015037219.2|DPSE	LOC118504721|XP_035895504.1|ASTE
OG0001158	LOC4818018|XP_001357474.1|DPSE	LOC118509830|XP_035906897.1|ASTE
OG0001160	LOC4801291|XP_001358411.3|DPSE	LOC118506788|XP_035900298.1|ASTE
OG0001162	LOC6897644|XP_002137787.2|DPSE, LOC26534414|XP_015038082.2|DPSE	LOC118505144|XP_035896396.1|ASTE
OG0001163	LOC4802008|XP_015037536.1|DPSE	LOC118507505|XP_035901931.1|ASTE
OG0001164	LOC6897399|XP_002137551.3|DPSE, LOC4801075|XP_001358235.4|DPSE	LOC118504965|XP_035895980.1|ASTE, LOC118505092|XP_035896283.1|ASTE, LOC118504966|XP_035895982.1|ASTE
OG0001165	LOC4804494|XP_001361049.2|DPSE	LOC118507467|XP_035901855.1|ASTE
OG0001167	LOC4804208|XP_033234467.1|DPSE	LOC118517289|XP_035919161.1|ASTE, LOC118513604|XP_035915534.1|ASTE
OG0001168	LOC4804781|XP_001361290.3|DPSE	LOC118509897|XP_035907038.1|ASTE
OG0001169	LOC4814550|XP_001354610.2|DPSE	LOC118509719|XP_035906701.1|ASTE
OG0001170	LOC4801221|XP_001358344.1|DPSE	LOC118507819|XP_035902790.1|ASTE
OG0001171	LOC4812710|XP_015044144.2|DPSE	LOC118512251|XP_035912287.1|ASTE, LOC118517164|XP_035918942.1|ASTE
OG0001172	LOC6898305|XP_002138367.2|DPSE	LOC118514628|XP_035917519.1|ASTE, LOC118509860|XP_035906961.1|ASTE
OG0001173	LOC4801985|XP_001358997.2|DPSE	LOC118503022|XP_035891739.1|ASTE, LOC118512345|XP_035912525.1|ASTE
OG0001174	LOC4814091|XP_033237973.1|DPSE	LOC118510344|XP_035907928.1|ASTE
OG0001175	LOC4804669|XP_001361194.1|DPSE, LOC6902477|XP_033235570.1|DPSE	LOC118506996|XP_035900774.1|ASTE
OG0001176	LOC6896718|XP_002136932.2|DPSE, LOC4805490|XP_001361885.4|DPSE, LOC6898402|XP_033233982.1|DPSE	LOC118513904|XP_035916123.1|ASTE, LOC118513896|XP_035916106.1|ASTE, LOC118513895|XP_035916105.1|ASTE
OG0001177	LOC4817309|XP_015035988.2|DPSE	LOC118510697|XP_035908780.1|ASTE
OG0001178	LOC4804405|XP_001360974.2|DPSE	LOC118511785|XP_035911195.1|ASTE
OG0001179	LOC6898283|XP_033233305.1|DPSE	LOC118512602|XP_035913151.1|ASTE
OG0001180	LOC4811798|XP_001352365.3|DPSE	LOC118510715|XP_035908811.1|ASTE
OG0001181	LOC6903001|XP_002132723.3|DPSE, LOC6903002|XP_002132724.2|DPSE, LOC4813686|XP_001353168.2|DPSE	LOC118505739|XP_035897822.1|ASTE
OG0001182	LOC4800548|XP_003736265.3|DPSE	LOC118507133|XP_035901055.1|ASTE, LOC118507129|XP_035901039.1|ASTE, LOC118507131|XP_035901049.1|ASTE
OG0001183	LOC6899286|XP_033232789.1|DPSE	LOC118506509|XP_035899620.1|ASTE, LOC118506511|XP_035899628.1|ASTE
OG0001185	LOC13036326|XP_015038289.2|DPSE	LOC118507718|XP_035902509.1|ASTE
OG0001186	LOC6903262|XP_002132961.1|DPSE, LOC4802992|XP_001359800.2|DPSE	LOC118506012|XP_035898491.1|ASTE
OG0001187	LOC4803986|XP_033234197.1|DPSE	LOC118504060|XP_035893987.1|ASTE, LOC118504073|XP_035894019.1|ASTE
OG0001188	LOC4803383|XP_001360088.1|DPSE	LOC118507751|XP_035902650.1|ASTE, LOC118503704|XP_035893160.1|ASTE
OG0001189	LOC4805551|XP_001361936.2|DPSE	LOC118506041|XP_035898563.1|ASTE, LOC118516408|XP_035918164.1|ASTE, LOC118505894|XP_035898241.1|ASTE, LOC118516472|XP_035918283.1|ASTE
OG0001190	LOC6901179|XP_002133880.2|DPSE	LOC118508563|XP_035904355.1|ASTE, LOC118508561|XP_035904352.1|ASTE
OG0001191	LOC4816122|XP_001355843.3|DPSE	LOC118508197|XP_035903654.1|ASTE, LOC118508190|XP_035903644.1|ASTE
OG0001192	LOC6902344|XP_015036909.1|DPSE	LOC118507442|XP_035901817.1|ASTE
OG0001193	LOC4801555|XP_001358627.1|DPSE	LOC118506106|XP_035898685.1|ASTE
OG0001194	LOC4814619|XP_001354789.3|DPSE	LOC118505981|XP_035898435.1|ASTE
OG0001195	LOC4803585|XP_001360289.3|DPSE	LOC118517297|XP_035919177.1|ASTE, LOC118517296|XP_035919175.1|ASTE, LOC118503111|XP_035891943.1|ASTE
OG0001201	LOC4803051|XP_001359852.3|DPSE	LOC118507003|XP_035900789.1|ASTE
OG0001202	LOC6902275|XP_002133802.3|DPSE	LOC118517404|XP_035919371.1|ASTE
OG0001203	LOC6899873|XP_002135664.1|DPSE	LOC118509632|XP_035906421.1|ASTE, LOC118509691|XP_035906644.1|ASTE
OG0001204	LOC4816345|XP_001356238.3|DPSE	LOC118516568|XP_035918429.1|ASTE
OG0001205	LOC4802429|XP_001359351.4|DPSE	LOC118517643|XP_035919856.1|ASTE
OG0001206	LOC6897369|XP_033232877.1|DPSE	LOC118507373|XP_035901708.1|ASTE, LOC118510114|XP_035907474.1|ASTE
OG0001207	LOC6896989|XP_002137175.2|DPSE, LOC4815987|XP_033239605.1|DPSE	LOC118517362|XP_035919272.1|ASTE, LOC118512174|XP_035912154.1|ASTE
OG0001208	LOC6901073|XP_033240388.1|DPSE	LOC118505348|XP_035897352.1|ASTE
OG0001209	LOC4801425|XP_033241837.1|DPSE	LOC118503498|XP_035892723.1|ASTE, LOC118503492|XP_035892710.1|ASTE
OG0001210	LOC6901429|XP_033237428.1|DPSE	LOC118506747|XP_035900223.1|ASTE, LOC118506743|XP_035900201.1|ASTE
OG0001211	LOC6896931|XP_002137117.3|DPSE	LOC118504432|XP_035894765.1|ASTE
OG0001212	LOC4815015|XP_001354605.2|DPSE	LOC118506149|XP_035898795.1|ASTE, LOC118503033|XP_035891757.1|ASTE
OG0001213	LOC6901199|XP_002133900.2|DPSE	LOC118505302|XP_035896814.1|ASTE, LOC118505303|XP_035896816.1|ASTE
OG0001214	LOC6899001|XP_033235101.1|DPSE, LOC117184399|XP_033237406.1|DPSE, LOC117184398|XP_033237405.1|DPSE, LOC6899993|XP_002135359.2|DPSE	LOC118507998|XP_035903262.1|ASTE
OG0001215	LOC4801931|XP_001358949.2|DPSE	LOC118508007|XP_035903285.1|ASTE, LOC118508004|XP_035903271.1|ASTE
OG0001216	LOC6897157|XP_002137337.3|DPSE	LOC118507996|XP_035903258.1|ASTE
OG0001217	LOC6902333|XP_033235687.1|DPSE	LOC118503463|XP_035892642.1|ASTE
OG0001218	LOC6900638|XP_002135011.2|DPSE, LOC4801220|XP_001358343.4|DPSE	LOC118507811|XP_035902772.1|ASTE
OG0001220	LOC4803483|XP_001360201.1|DPSE	LOC118508888|XP_035904614.1|ASTE, LOC118508889|XP_035904615.1|ASTE
OG0001221	LOC4804422|XP_033234710.1|DPSE	LOC118511247|XP_035909988.1|ASTE, LOC118516930|XP_035918670.1|ASTE, LOC118516931|XP_035918671.1|ASTE, LOC118511246|XP_035909985.1|ASTE, LOC118510589|XP_035908483.1|ASTE
OG0001223	LOC4803331|XP_015038986.2|DPSE	LOC118514347|XP_035917058.1|ASTE
OG0001224	LOC4805676|XP_001362035.4|DPSE	LOC118506033|XP_035898545.1|ASTE
OG0001225	LOC6898694|XP_033234269.1|DPSE	LOC118509675|XP_035906574.1|ASTE
OG0001226	LOC4805096|XP_001361556.2|DPSE	LOC118511394|XP_035910317.1|ASTE
OG0001227	LOC4817820|XP_015035527.1|DPSE	LOC118511067|XP_035909568.1|ASTE
OG0001229	LOC26532507|XP_033233276.1|DPSE	LOC118514527|XP_035917400.1|ASTE
OG0001230	LOC4803805|XP_001360463.3|DPSE	LOC118509042|XP_035905008.1|ASTE
OG0001231	LOC4816431|XP_001356293.3|DPSE	LOC118511796|XP_035911219.1|ASTE
OG0001233	LOC4817005|XP_001356468.3|DPSE	LOC118508945|XP_035904747.1|ASTE
OG0001234	LOC4805474|XP_001361869.3|DPSE	LOC118511242|XP_035909975.1|ASTE
OG0001235	LOC4817377|XP_015035812.2|DPSE	LOC118510723|XP_035908825.1|ASTE
OG0001236	LOC6900427|XP_002134818.2|DPSE	LOC118505735|XP_035897816.1|ASTE
OG0001237	LOC6903962|XP_015035175.2|DPSE	LOC118505306|XP_035896830.1|ASTE
OG0001238	LOC4802203|XP_001359170.2|DPSE	LOC118504642|XP_035895262.1|ASTE
OG0001240	LOC4802190|XP_033241866.1|DPSE	LOC118508254|XP_035903765.1|ASTE, LOC118515267|XP_035917851.1|ASTE, LOC118503513|XP_035892757.1|ASTE
OG0001241	LOC4804272|XP_001360854.3|DPSE, LOC26532920|XP_033234274.1|DPSE	LOC118506705|XP_035900090.1|ASTE
OG0001242	LOC6902927|XP_002132653.2|DPSE, LOC4815858|XP_001355619.1|DPSE	LOC118502640|XP_035890980.1|ASTE
OG0001244	LOC6901667|XP_033237859.1|DPSE, LOC4801365|XP_015037207.2|DPSE	LOC118509322|XP_035905679.1|ASTE
OG0001246	LOC117183616|XP_033234033.1|DPSE	LOC118504887|XP_035895838.1|ASTE, LOC118504885|XP_035895835.1|ASTE, LOC118504884|XP_035895834.1|ASTE
OG0001247	LOC26532209|XP_015034947.2|DPSE, LOC26533614|XP_033233227.1|DPSE	LOC118508155|XP_035903585.1|ASTE
OG0001249	LOC4815630|XP_033240139.1|DPSE	LOC118508107|XP_035903494.1|ASTE
OG0001257	LOC6899862|XP_033237228.1|DPSE	LOC118509652|XP_035906493.1|ASTE
OG0001258	LOC4801813|XP_001358847.3|DPSE	LOC118505200|XP_035896573.1|ASTE
OG0001259	LOC26532064|XP_033239085.1|DPSE, LOC4814538|XP_033239086.1|DPSE	LOC118517449|XP_035919488.1|ASTE, LOC118506304|XP_035899145.1|ASTE
OG0001260	LOC4800768|XP_001357983.3|DPSE	LOC118512715|XP_035913451.1|ASTE
OG0001261	LOC4814308|XP_001354422.3|DPSE	LOC118509960|XP_035907260.1|ASTE, LOC118514207|XP_035916793.1|ASTE
OG0001263	LOC6903030|XP_002132754.2|DPSE, LOC4800363|XP_001357551.1|DPSE	LOC118508293|XP_035903835.1|ASTE
OG0001264	LOC4817390|XP_033236141.1|DPSE	LOC118509213|XP_035905380.1|ASTE, LOC118517408|XP_035919375.1|ASTE
OG0001266	LOC4804459|XP_033233234.1|DPSE	LOC118507536|XP_035902006.1|ASTE
OG0001267	LOC4801468|XP_001358555.3|DPSE	LOC118502916|XP_035891542.1|ASTE, LOC118502906|XP_035891520.1|ASTE
OG0001268	LOC6901895|XP_002133430.3|DPSE	LOC118510060|XP_035907343.1|ASTE
OG0001269	LOC4805402|XP_004444503.1|DPSE	LOC118507188|XP_035901153.1|ASTE
OG0001270	LOC4802676|XP_015037996.2|DPSE	LOC118503699|XP_035893154.1|ASTE, LOC118508000|XP_035903266.1|ASTE
OG0001271	LOC4804090|XP_001360708.2|DPSE	LOC118511452|XP_035910445.1|ASTE, LOC118511451|XP_035910444.1|ASTE, LOC118508844|XP_035904487.1|ASTE
OG0001272	LOC4812928|XP_001353572.3|DPSE	LOC118509409|XP_035905868.1|ASTE
OG0001273	LOC4801197|XP_001358326.1|DPSE	LOC118507925|XP_035903121.1|ASTE
OG0001274	LOC4813404|XP_001353623.1|DPSE	LOC118516387|XP_035918144.1|ASTE, LOC118512763|XP_035913553.1|ASTE, LOC118512772|XP_035913569.1|ASTE, LOC118516384|XP_035918138.1|ASTE, LOC118516383|XP_035918137.1|ASTE, LOC118512771|XP_035913568.1|ASTE
OG0001276	LOC4812521|XP_001352428.2|DPSE, LOC6903187|XP_002132886.2|DPSE	LOC118513068|XP_035914309.1|ASTE
OG0001277	LOC4812601|XP_001352718.4|DPSE, LOC26532975|XP_015043779.2|DPSE	LOC118512920|XP_035913964.1|ASTE
OG0001278	LOC4812685|XP_015044122.1|DPSE	LOC118512294|XP_035912414.1|ASTE
OG0001279	LOC4814065|XP_001354302.2|DPSE	LOC118512298|XP_035912422.1|ASTE
OG0001280	LOC4811982|XP_001352506.1|DPSE	LOC118514238|XP_035916834.1|ASTE
OG0001281	LOC4813110|XP_001353558.1|DPSE	LOC118512634|XP_035913223.1|ASTE
OG0001282	LOC4816453|XP_001356147.2|DPSE	LOC118514262|XP_035916871.1|ASTE
OG0001283	LOC4805357|XP_001361771.5|DPSE	LOC118511551|XP_035910663.1|ASTE
OG0001284	LOC26532607|XP_033236138.1|DPSE, LOC26532832|XP_015044419.2|DPSE	LOC118513903|XP_035916119.1|ASTE
OG0001285	LOC4812247|XP_001352806.3|DPSE	LOC118503095|XP_035891886.1|ASTE, LOC118512716|XP_035913448.1|ASTE
OG0001286	LOC6903082|XP_002132800.2|DPSE	LOC118512447|XP_035912804.1|ASTE
OG0001287	LOC4803087|XP_001359886.4|DPSE	LOC118512730|XP_035913483.1|ASTE
OG0001288	LOC4817545|XP_001356954.3|DPSE	LOC118512489|XP_035912886.1|ASTE
OG0001289	LOC6903592|XP_002132459.2|DPSE	LOC118514047|XP_035916431.1|ASTE
OG0001290	LOC6902868|XP_033236108.1|DPSE	LOC118510651|XP_035908659.1|ASTE
OG0001291	LOC4803521|XP_033234537.1|DPSE	LOC118506591|XP_035899841.1|ASTE
OG0001292	LOC6899100|XP_015040801.2|DPSE	LOC118503098|XP_035891890.1|ASTE, LOC118503104|XP_035891929.1|ASTE
OG0001293	LOC117185209|XP_033241500.1|DPSE, LOC4814771|XP_001354959.1|DPSE, LOC117185206|XP_033241497.1|DPSE, LOC6903978|XP_033241495.1|DPSE, LOC6903975|XP_002136542.1|DPSE, LOC117185208|XP_033241499.1|DPSE, LOC117185207|XP_033241498.1|DPSE, LOC6903977|XP_002136540.1|DPSE	LOC118506581|XP_035899830.1|ASTE
OG0001294	LOC4802707|XP_001359574.1|DPSE	LOC118504858|XP_035895786.1|ASTE
OG0001295	LOC6901158|XP_002133859.1|DPSE, LOC6897920|XP_002138022.2|DPSE	LOC118505807|XP_035898040.1|ASTE
OG0001296	LOC6898026|XP_002138115.2|DPSE	LOC118508335|XP_035903896.1|ASTE, LOC118517059|XP_035918802.1|ASTE
OG0001297	LOC6896748|XP_002136955.3|DPSE	LOC118505340|XP_035896889.1|ASTE
OG0001298	LOC4800861|XP_033240832.1|DPSE	LOC118502576|XP_035890795.1|ASTE, LOC118506506|XP_035899615.1|ASTE
OG0001299	LOC6900072|XP_033238675.1|DPSE	LOC118505511|XP_035897300.1|ASTE, LOC118505510|XP_035897296.1|ASTE
OG0001300	LOC4803141|XP_001359932.1|DPSE	LOC118505015|XP_035896097.1|ASTE
OG0001301	LOC4816254|XP_033236743.1|DPSE	LOC118517591|XP_035919764.1|ASTE, LOC118505292|XP_035896780.1|ASTE, LOC118517184|XP_035918995.1|ASTE
OG0001302	LOC4804969|XP_015040336.2|DPSE	LOC118506830|XP_035900433.1|ASTE
OG0001303	LOC4802085|XP_001359073.1|DPSE	LOC118517568|XP_035919706.1|ASTE
OG0001304	LOC4804875|XP_033233237.1|DPSE	LOC118502579|XP_035890806.1|ASTE
OG0001305	LOC4802675|XP_003736787.1|DPSE	LOC118508529|XP_035904296.1|ASTE
OG0001306	LOC4802072|XP_001359065.3|DPSE	LOC118507719|XP_035902560.1|ASTE
OG0001307	LOC4812548|XP_001352694.1|DPSE, LOC6897898|XP_002138000.2|DPSE, LOC6900087|XP_033241476.1|DPSE	LOC118502798|XP_035891298.1|ASTE
OG0001308	LOC4815983|XP_033240081.1|DPSE, LOC6900254|XP_015044028.2|DPSE	LOC118506555|XP_035899757.1|ASTE
OG0001309	LOC4802548|XP_001359446.4|DPSE	LOC118507709|XP_035902497.1|ASTE, LOC118507710|XP_035902498.1|ASTE
OG0001311	LOC6901028|XP_033239697.1|DPSE, LOC6902855|XP_002132591.2|DPSE	LOC118503317|XP_035892341.1|ASTE, LOC118517427|XP_035919433.1|ASTE
OG0001312	LOC6900500|XP_002134889.2|DPSE	LOC118503305|XP_035892318.1|ASTE
OG0001313	LOC4803950|XP_001360588.3|DPSE	LOC118507236|XP_035901379.1|ASTE
OG0001314	LOC6902715|XP_002133229.2|DPSE	LOC118512881|XP_035914293.1|ASTE
OG0001315	LOC4815428|XP_033240821.1|DPSE	LOC118506659|XP_035899970.1|ASTE
OG0001326	LOC4800395|XP_015038520.2|DPSE	LOC118508303|XP_035903851.1|ASTE
OG0001328	LOC117185158|XP_033241167.1|DPSE, LOC117184554|XP_033238665.1|DPSE, LOC117184553|XP_033238664.1|DPSE, LOC6899629|XP_033241162.1|DPSE	LOC118503066|XP_035891829.1|ASTE
OG0001329	LOC117184586|XP_033238823.1|DPSE, LOC117184587|XP_033238824.1|DPSE, LOC117184588|XP_033238825.1|DPSE, LOC6902228|XP_002133756.3|DPSE, LOC6902230|XP_033238821.1|DPSE	LOC118509272|XP_035905520.1|ASTE
OG0001330	LOC6901440|XP_015041691.2|DPSE	LOC118517158|XP_035918929.1|ASTE
OG0001331	LOC4815539|XP_001355433.1|DPSE	LOC118512722|XP_035913464.1|ASTE
OG0001333	LOC4816398|XP_001355929.3|DPSE	LOC118509806|XP_035906845.1|ASTE, LOC118509778|XP_035906813.1|ASTE
OG0001334	LOC4800384|XP_001357669.3|DPSE	LOC118502597|XP_035890857.1|ASTE, LOC118502813|XP_035891349.1|ASTE
OG0001335	LOC4802587|XP_001359480.4|DPSE	LOC118505565|XP_035897415.1|ASTE, LOC118505566|XP_035897416.1|ASTE
OG0001337	LOC4814195|XP_001354328.3|DPSE	LOC118511391|XP_035910312.1|ASTE
OG0001338	LOC4804098|XP_015039609.2|DPSE	LOC118505063|XP_035896234.1|ASTE, LOC118516461|XP_035918252.1|ASTE
OG0001339	LOC4805092|XP_001361553.4|DPSE	LOC118502918|XP_035891545.1|ASTE, LOC118512193|XP_035912188.1|ASTE
OG0001340	LOC26532891|XP_033238369.1|DPSE	LOC118506774|XP_035900262.1|ASTE
OG0001341	LOC4800440|XP_001357716.2|DPSE	LOC118507844|XP_035902868.1|ASTE
OG0001343	LOC4801898|XP_001358919.4|DPSE	LOC118502423|XP_035890543.1|ASTE
OG0001344	LOC4800328|XP_001357582.3|DPSE	LOC118506366|XP_035899279.1|ASTE, LOC118506365|XP_035899272.1|ASTE
OG0001345	LOC4800776|XP_001357991.3|DPSE	LOC118516458|XP_035918249.1|ASTE, LOC118505112|XP_035896307.1|ASTE, LOC118516457|XP_035918247.1|ASTE, LOC118505111|XP_035896305.1|ASTE
OG0001346	LOC117183281|XP_033232568.1|DPSE, LOC117183283|XP_033232570.1|DPSE, LOC4800359|XP_001357555.4|DPSE	LOC118505438|XP_035897125.1|ASTE
OG0001347	LOC6901883|XP_002133418.2|DPSE, LOC6900220|XP_002135550.2|DPSE, LOC6900222|XP_002135552.2|DPSE	LOC118508585|XP_035904383.1|ASTE
OG0001348	LOC6901208|XP_002133909.1|DPSE	LOC118517273|XP_035919140.1|ASTE, LOC118514280|XP_035916915.1|ASTE
OG0001349	LOC4813943|XP_033238542.1|DPSE	LOC118510488|XP_035908267.1|ASTE
OG0001350	LOC4813819|XP_001353919.4|DPSE	LOC118512205|XP_035912208.1|ASTE
OG0001351	LOC4804081|XP_001360699.3|DPSE	LOC118512096|XP_035911955.1|ASTE
OG0001352	LOC6898659|XP_033234153.1|DPSE	LOC118509480|XP_035906015.1|ASTE
OG0001353	LOC4812831|XP_001353157.1|DPSE	LOC118504607|XP_035895177.1|ASTE, LOC118509513|XP_035906095.1|ASTE
OG0001354	LOC4804539|XP_015039998.2|DPSE	LOC118511541|XP_035910637.1|ASTE
OG0001355	LOC4804222|XP_001360816.1|DPSE	LOC118511525|XP_035910607.1|ASTE
OG0001356	LOC6897925|XP_033239001.1|DPSE	LOC118513488|XP_035915204.1|ASTE, LOC118509738|XP_035906760.1|ASTE
OG0001357	LOC4813405|XP_001353261.1|DPSE	LOC118512759|XP_035913542.1|ASTE, LOC118516367|XP_035918113.1|ASTE
OG0001358	LOC4813256|XP_001353488.3|DPSE	LOC118512760|XP_035913544.1|ASTE, LOC118516364|XP_035918093.1|ASTE
OG0001359	LOC4816205|XP_001355787.2|DPSE	LOC118514604|XP_035917493.1|ASTE, LOC118512664|XP_035913309.1|ASTE
OG0001360	LOC4804711|XP_001361229.2|DPSE	LOC118514357|XP_035917072.1|ASTE
OG0001361	LOC6900308|XP_002135629.2|DPSE	LOC118509799|XP_035906828.1|ASTE, LOC118509800|XP_035906829.1|ASTE
OG0001362	LOC4812684|XP_001353067.1|DPSE	LOC118512297|XP_035912420.1|ASTE
OG0001363	LOC4803273|XP_001360041.1|DPSE	LOC118503687|XP_035893121.1|ASTE, LOC118512288|XP_035912404.1|ASTE
OG0001364	LOC6899426|XP_033233715.1|DPSE	LOC118514188|XP_035916767.1|ASTE, LOC118513327|XP_035914827.1|ASTE
OG0001365	LOC6901937|XP_002133471.1|DPSE, LOC6897710|XP_002137833.2|DPSE, LOC6900941|XP_002134642.1|DPSE	LOC118513191|XP_035914572.1|ASTE
OG0001367	LOC6898419|XP_015039708.1|DPSE	LOC118509863|XP_035906966.1|ASTE
OG0001368	LOC6898537|XP_015040035.2|DPSE	LOC118513233|XP_035914671.1|ASTE
OG0001369	LOC4815190|XP_001354724.3|DPSE	LOC118514260|XP_035916869.1|ASTE
OG0001370	LOC4804486|XP_015039979.2|DPSE	LOC118517323|XP_035919196.1|ASTE, LOC118509379|XP_035905813.1|ASTE
OG0001371	LOC6903318|XP_033235499.1|DPSE	LOC118509649|XP_035906463.1|ASTE
OG0001372	LOC15382872|XP_033233220.1|DPSE	LOC118512013|XP_035911681.1|ASTE
OG0001373	LOC6902589|XP_002133117.3|DPSE	LOC118511033|XP_035909507.1|ASTE
OG0001374	LOC6902435|XP_002132981.2|DPSE, LOC4805487|XP_001361882.1|DPSE	LOC118513899|XP_035916109.1|ASTE
OG0001376	LOC4805015|XP_001361485.2|DPSE	LOC118515231|XP_035917809.1|ASTE, LOC118513577|XP_035915418.1|ASTE, LOC118515229|XP_035917808.1|ASTE, LOC118513576|XP_035915417.1|ASTE
OG0001377	LOC4817376|XP_033235327.1|DPSE	LOC118513915|XP_035916158.1|ASTE
OG0001378	LOC6902363|XP_002133309.3|DPSE, LOC4818042|XP_015035490.2|DPSE	LOC118512644|XP_035913253.1|ASTE
OG0001379	LOC4817188|XP_015036107.1|DPSE	LOC118513885|XP_035916092.1|ASTE
OG0001380	LOC6898672|XP_015040234.2|DPSE	LOC118508988|XP_035904879.1|ASTE
OG0001381	LOC4803820|XP_001360475.2|DPSE	LOC118514539|XP_035917415.1|ASTE
OG0001382	LOC117183986|XP_033235659.1|DPSE, LOC6903567|XP_015035556.2|DPSE	LOC118512516|XP_035912927.1|ASTE
OG0001383	LOC6903341|XP_002132222.1|DPSE, LOC4803354|XP_001360112.1|DPSE	LOC118511029|XP_035909502.1|ASTE
OG0001384	LOC117183959|XP_033235580.1|DPSE, LOC4816707|XP_001356285.1|DPSE	LOC118509868|XP_035906984.1|ASTE
OG0001385	LOC4817464|XP_033235365.1|DPSE	LOC118513824|XP_035915953.1|ASTE, LOC118506497|XP_035899585.1|ASTE
OG0001387	LOC4818098|XP_033236808.1|DPSE	LOC118510806|XP_035909014.1|ASTE, LOC118510807|XP_035909016.1|ASTE
OG0001388	LOC26533386|XP_033236160.1|DPSE	LOC118510750|XP_035908882.1|ASTE, LOC118510751|XP_035908887.1|ASTE
OG0001389	LOC4800555|XP_033241836.1|DPSE	LOC118504458|XP_035894846.1|ASTE, LOC118504454|XP_035894839.1|ASTE
OG0001390	LOC4817570|XP_015036346.1|DPSE	LOC118506752|XP_035900235.1|ASTE
OG0001391	LOC26533271|XP_033239487.1|DPSE, LOC6900533|XP_033237383.1|DPSE, LOC4811697|XP_001352279.2|DPSE	LOC118504503|XP_035894922.1|ASTE
OG0001392	LOC4814504|XP_001355029.4|DPSE	LOC118506657|XP_035899968.1|ASTE
OG0001393	LOC6901671|XP_002134340.1|DPSE, LOC6897229|XP_002137401.1|DPSE	LOC118502606|XP_035890863.1|ASTE
OG0001394	LOC6903314|XP_033236868.1|DPSE	LOC118507094|XP_035900977.1|ASTE, LOC118504798|XP_035895669.1|ASTE
OG0001395	LOC4803088|XP_001359887.1|DPSE, LOC6897547|XP_002137693.4|DPSE	LOC118505832|XP_035898080.1|ASTE
OG0001396	LOC6902447|XP_002132992.2|DPSE, LOC6901333|XP_015041580.2|DPSE	LOC118506543|XP_035899727.1|ASTE
OG0001397	LOC4802822|XP_001359664.2|DPSE	LOC118508436|XP_035904108.1|ASTE, LOC118507361|XP_035901666.1|ASTE
OG0001399	LOC26533571|XP_033234447.1|DPSE	LOC118512891|XP_035913888.1|ASTE
OG0001400	LOC6897176|XP_002137356.5|DPSE	LOC118503474|XP_035892665.1|ASTE
OG0001401	LOC117184478|XP_033238169.1|DPSE, LOC4813398|XP_001353301.2|DPSE	LOC118508071|XP_035903427.1|ASTE, LOC118509254|XP_035905482.1|ASTE
OG0001402	LOC6900298|XP_002135620.2|DPSE	LOC118508085|XP_035903453.1|ASTE
OG0001403	LOC4812519|XP_001352966.2|DPSE	LOC118512335|XP_035912510.1|ASTE
OG0001404	LOC4804384|XP_015039907.1|DPSE	LOC118505990|XP_035898449.1|ASTE
OG0001405	LOC4805705|XP_001362061.3|DPSE	LOC118516517|XP_035918344.1|ASTE, LOC118516525|XP_035918353.1|ASTE, LOC118506091|XP_035898664.1|ASTE
OG0001406	LOC6903006|XP_002132728.1|DPSE, LOC4814627|XP_001354880.2|DPSE	LOC118506116|XP_035898717.1|ASTE
OG0001407	LOC6902488|XP_002133033.3|DPSE, LOC117183188|XP_033236176.1|DPSE, LOC6900695|XP_002135059.2|DPSE	LOC118508052|XP_035903398.1|ASTE
OG0001408	LOC4805667|XP_001362028.2|DPSE	LOC118509985|XP_035907259.1|ASTE
OG0001410	LOC117184816|XP_033239653.1|DPSE	LOC118506989|XP_035900800.1|ASTE, LOC118507043|XP_035900935.1|ASTE, LOC118517067|XP_035918817.1|ASTE
OG0001429	LOC6897285|XP_015037335.2|DPSE	LOC118504939|XP_035895931.1|ASTE, LOC118504930|XP_035895920.1|ASTE
OG0001430	LOC4802004|XP_033235971.1|DPSE	LOC118513099|XP_035914393.1|ASTE, LOC118510660|XP_035908704.1|ASTE
